"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 simus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 Sw offset","44 Sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
3.297,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.536652,62.133568,103.544762,102.166122,6.007917,11.095175,5.097848,11.701159,6.373609,13.998575,0,5.181709,7.996710,6.597630,7.303382,7.680838,11.649934,7.763022,8.082421,7.971140,7.663721,8.499280,7.447044,8.338314,8.917175,9.662578,9.385135,9.562737,10.116993,0,-0.01602,0.00344,-0.01995,-0.01434,0.00825,-0.01308,0.00663,0.00390,0.00015,0.10793,3.27701
3.298,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.163452,62.357975,103.777725,102.465897,6.011006,11.090014,5.091519,11.693400,6.373559,13.985381,0,5.182299,7.981492,6.597868,7.290549,7.684433,11.640230,7.761988,8.070718,7.968433,7.651047,8.502295,7.437675,8.339181,8.905358,9.663006,9.378687,9.562522,10.113349,0,-0.01712,0.00249,-0.02123,-0.01373,0.00746,-0.01186,0.00595,0.00153,0.00015,0.10990,3.27685
3.299,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.790268,62.582382,104.010689,102.765671,6.014094,11.084852,5.085189,11.685641,6.373508,13.972186,0,5.182889,7.966273,6.598107,7.277716,7.688028,11.630527,7.760954,8.059015,7.965727,7.638374,8.505312,7.428306,8.340049,8.893542,9.663435,9.372238,9.562307,10.109705,0,-0.01811,0.00316,-0.02220,-0.01292,0.00395,-0.01285,0.00415,0.00123,0.00030,0.08451,3.27713
3.300,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.417068,62.806789,104.243660,103.065445,6.017183,11.079691,5.078860,11.677883,6.373458,13.958991,0,5.183478,7.951055,6.598346,7.264882,7.691624,11.620823,7.759921,8.047312,7.963020,7.625700,8.508327,7.418937,8.340916,8.881725,9.663863,9.365790,9.562093,10.106061,0,-0.01734,0.00276,-0.02031,-0.01285,0.00912,-0.01284,0.00549,0.00417,-0.00014,0.09060,3.27751
3.301,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.434860,62.953217,104.564285,103.390396,6.015639,11.075453,5.071509,11.673527,6.373473,13.945539,0,5.183700,7.938945,6.598536,7.252485,7.693918,11.608770,7.759186,8.035020,7.962317,7.611917,8.508168,7.405602,8.341682,8.869784,9.661806,9.359726,9.561105,10.102246,0,-0.01826,0.00353,-0.02085,-0.01305,0.00860,-0.01241,0.00365,-0.00031,0.00000,0.10912,3.27722
3.302,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,136.539642,63.082298,104.904419,103.720947,6.013063,11.071421,5.063931,11.669928,6.373503,13.932028,0,5.183841,7.927527,6.598717,7.240186,7.695923,11.596196,7.758517,8.022597,7.962059,7.597887,8.507302,7.391384,8.342425,8.857816,9.659195,9.353747,9.559945,10.098394,0,-0.01902,0.00297,-0.02080,-0.01409,0.00788,-0.01220,0.00547,0.00417,0.00016,0.09439,3.27676
3.303,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.644424,63.211380,105.244553,104.051498,6.010488,11.067389,5.056353,11.666329,6.373533,13.918517,0,5.183981,7.916110,6.598897,7.227886,7.697927,11.583621,7.757849,8.010174,7.961801,7.583857,8.506436,7.377166,8.343169,8.845847,9.656584,9.347769,9.558785,10.094542,0,-0.01608,0.00403,-0.02136,-0.01221,0.00728,-0.01225,0.00675,0.00453,0.00001,0.07751,3.27673
3.304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.749191,63.340462,105.584686,104.382050,6.007913,11.063356,5.048774,11.662730,6.373563,13.905006,0,5.184122,7.904692,6.599078,7.215587,7.699933,11.571047,7.757181,7.997751,7.961543,7.569826,8.505570,7.362948,8.343912,8.833879,9.653973,9.341790,9.557626,10.090689,0,-0.01867,0.00384,-0.02028,-0.01345,0.00850,-0.01236,0.00424,0.00250,0.00000,0.10527,3.27681
3.305,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.674011,63.552090,105.764931,104.462135,6.007132,11.055882,5.040220,11.663969,6.373507,13.892328,0,5.184337,7.890932,6.599420,7.200499,7.701466,11.558576,7.755789,7.982144,7.961124,7.557812,8.505420,7.352200,8.345376,8.823604,9.652577,9.337522,9.556530,10.085240,0,-0.01667,0.00314,-0.02028,-0.01260,0.00886,-0.01307,0.00592,0.00047,0.00001,0.10346,3.27670
3.306,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.558792,63.782089,105.909599,104.486496,6.006750,11.047643,5.031449,11.666284,6.373431,13.879834,0,5.184567,7.876651,6.599798,7.184792,7.702894,11.546128,7.754235,7.965828,7.960669,7.546246,8.505427,7.342222,8.347001,8.813705,9.651453,9.333633,9.555448,10.079437,0,-0.01705,0.00388,-0.02112,-0.01298,0.00751,-0.01204,0.00690,0.00158,0.00015,0.08861,3.27655
3.307,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.443573,64.012085,106.054268,104.510864,6.006368,11.039404,5.022678,11.668599,6.373355,13.867340,0,5.184798,7.862370,6.600175,7.169084,7.704322,11.533680,7.752682,7.949513,7.960214,7.534679,8.505435,7.332245,8.348625,8.803807,9.650328,9.329744,9.554365,10.073634,0,-0.01734,0.00309,-0.01978,-0.01325,0.00861,-0.01237,0.00531,0.00093,0.00000,0.10653,3.27720
3.308,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.328339,64.242081,106.198936,104.535225,6.005987,11.031164,5.013906,11.670914,6.373280,13.854846,0,5.185028,7.848089,6.600554,7.153376,7.705751,11.521233,7.751129,7.933197,7.959759,7.523114,8.505443,7.322268,8.350250,8.793909,9.649203,9.325856,9.553284,10.067831,0,-0.01852,0.00272,-0.01940,-0.01292,0.01302,-0.01198,0.00146,0.00104,0.00030,0.11114,3.27804
3.309,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.167511,64.479080,106.267151,104.472588,6.007845,11.026054,5.004757,11.682795,6.373311,13.843308,0,5.185075,7.837853,6.600973,7.144195,7.712046,11.521159,7.751397,7.921484,7.960472,7.510763,8.509176,7.312538,8.351146,8.784132,9.649697,9.319492,9.550149,10.063197,0,-0.01821,0.00424,-0.01920,-0.01299,0.00900,-0.01343,0.00626,0.00178,0.00015,0.08827,3.27820
3.310,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.996536,64.717644,106.318352,104.390587,6.010203,11.021641,4.995524,11.696803,6.373366,13.831983,0,5.185081,7.828518,6.601402,7.136465,7.719423,11.523840,7.752070,7.910794,7.961444,7.498238,8.513739,7.302863,8.351879,8.774382,9.650551,9.312577,9.546557,10.058825,0,-0.01764,0.00300,-0.02158,-0.01411,0.00851,-0.01237,0.00426,0.00269,-0.00015,0.09185,3.27820
3.311,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.825562,64.956200,106.369553,104.308594,6.012560,11.017227,4.986291,11.710812,6.373422,13.820657,0,5.185087,7.819184,6.601831,7.128735,7.726800,11.526521,7.752744,7.900105,7.962417,7.485713,8.518301,7.293188,8.352613,8.764631,9.651405,9.305662,9.542967,10.054451,0,-0.01856,0.00299,-0.02047,-0.01337,0.00804,-0.01292,0.00415,0.00237,0.00000,0.10587,3.27783
3.312,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.654572,65.194756,106.420761,104.226601,6.014918,11.012813,4.977058,11.724821,6.373477,13.809331,0,5.185092,7.809849,6.602260,7.121005,7.734178,11.529202,7.753417,7.889415,7.963389,7.473188,8.522863,7.283513,8.353347,8.754882,9.652260,9.298747,9.539375,10.050078,0,-0.01699,0.00248,-0.01920,-0.01445,0.00825,-0.01193,0.00410,0.00332,-0.00000,0.09562,3.27737
3.313,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.556244,65.479576,106.532158,104.264793,6.016148,11.008399,4.967403,11.756006,6.373549,13.798343,0,5.185111,7.802524,6.602509,7.110953,7.742225,11.545247,7.752078,7.874440,7.964056,7.460723,8.525676,7.274229,8.353258,8.745130,9.650102,9.294111,9.533944,10.046553,0,-0.01790,0.00279,-0.02120,-0.01367,0.00811,-0.01096,0.00461,0.00298,0.00000,0.08789,3.27728
3.314,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.474060,65.774689,106.656952,104.329727,6.017127,11.003985,4.957655,11.791013,6.373626,13.787430,0,5.185132,7.795645,6.602716,7.100384,7.750421,11.564266,7.750290,7.858510,7.964654,7.448271,8.528098,7.265031,8.352987,8.735378,9.647274,9.289984,9.528104,10.043215,0,-0.01777,0.00340,-0.02010,-0.01326,0.00834,-0.01193,0.00649,0.00118,0.00030,0.10560,3.27728
3.315,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.391891,66.069794,106.781754,104.394669,6.018106,10.999572,4.947907,11.826020,6.373703,13.776517,0,5.185153,7.788767,6.602924,7.089816,7.758617,11.583285,7.748502,7.842582,7.965253,7.435819,8.530520,7.255833,8.352715,8.725626,9.644445,9.285855,9.522264,10.039878,0,-0.01642,0.00380,-0.02007,-0.01349,0.00706,-0.01277,0.00254,0.00393,0.00030,0.10359,3.27697
3.316,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.309708,66.364906,106.906548,104.459602,6.019085,10.995158,4.938159,11.861027,6.373779,13.765604,0,5.185174,7.781889,6.603132,7.079247,7.766814,11.602304,7.746714,7.826653,7.965851,7.423368,8.532943,7.246636,8.352445,8.715874,9.641618,9.281728,9.516423,10.036541,0,-0.01780,0.00267,-0.01966,-0.01365,0.01046,-0.01158,0.00692,0.00454,0.00015,0.09803,3.27659
3.317,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.008408,66.776237,107.090477,104.594215,6.022875,10.984304,4.927978,11.896830,6.373917,13.755533,0,5.185316,7.773311,6.603344,7.069612,7.778650,11.676183,7.745783,7.815080,7.968962,7.409093,8.537050,7.237278,8.352592,8.705576,9.639119,9.277472,9.511174,10.033600,0,-0.01760,0.00283,-0.02044,-0.01245,0.00851,-0.01225,0.00391,0.00336,0.00030,0.11173,3.27683
3.318,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.658371,67.213432,107.287567,104.744324,6.027290,10.972017,4.917700,11.932809,6.374069,13.745651,0,5.185486,7.764354,6.603557,7.060185,7.791296,11.762267,7.745042,7.804477,7.972631,7.394413,8.541533,7.227885,8.352833,8.695156,9.636695,9.273187,9.506058,10.030746,0,-0.01613,0.00390,-0.01992,-0.01262,0.01375,-0.01216,0.00332,-0.00081,0.00000,0.11231,3.27721
3.319,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.308319,67.650620,107.484657,104.894440,6.031704,10.959730,4.907422,11.968788,6.374221,13.735768,0,5.185656,7.755397,6.603769,7.050758,7.803943,11.848351,7.744302,7.793873,7.976299,7.379734,8.546015,7.218492,8.353074,8.684736,9.634271,9.268902,9.500941,10.027894,0,-0.01630,0.00349,-0.01862,-0.01376,0.00957,-0.01223,0.00514,0.00203,0.00015,0.10231,3.27728
3.320,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.958267,68.087814,107.681740,105.044548,6.036119,10.947443,4.897144,12.004767,6.374372,13.725885,0,5.185825,7.746440,6.603982,7.041331,7.816589,11.934437,7.743561,7.783269,7.979968,7.365054,8.550497,7.209098,8.353314,8.674316,9.631846,9.264618,9.495824,10.025041,0,-0.01737,0.00323,-0.02043,-0.01337,0.00964,-0.01262,0.00757,0.00309,0.00016,0.10572,3.27728
3.321,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.707733,68.208008,107.950279,105.452637,6.038290,10.942347,4.886622,12.052313,6.374527,13.710535,0,5.186036,7.735595,6.604373,7.032705,7.810398,12.046716,7.742437,7.772635,7.985205,7.347939,8.555545,7.199030,8.354694,8.660137,9.629432,9.260049,9.490286,10.020095,0,-0.01623,0.00362,-0.02109,-0.01303,0.00798,-0.01248,0.00480,0.00246,-0.00015,0.11550,3.27741
3.322,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.479340,68.257668,108.234711,105.918114,6.039961,10.938850,4.876046,12.102431,6.374683,13.693969,0,5.186255,7.724330,6.604803,7.024259,7.800015,12.164824,7.741228,7.761992,7.990791,7.330281,8.560719,7.188813,8.356328,8.645123,9.627020,9.255417,9.484654,10.014683,0,-0.01748,0.00349,-0.02018,-0.01308,0.00743,-0.01301,0.00597,0.00192,0.00001,0.10519,3.27756
3.323,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.250931,68.307335,108.519150,106.383598,6.041633,10.935354,4.865470,12.152550,6.374838,13.677402,0,5.186475,7.713065,6.605234,7.015811,7.789632,12.282931,7.740018,7.751350,7.996377,7.312624,8.565893,7.178595,8.357962,8.630108,9.624608,9.250785,9.479022,10.009271,0,-0.01756,0.00430,-0.02083,-0.01397,0.00891,-0.01238,0.00419,0.00322,0.00015,0.08543,3.27759
3.324,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.022537,68.356995,108.803581,106.849083,6.043304,10.931857,4.854895,12.202668,6.374994,13.660836,0,5.186694,7.701800,6.605664,7.007364,7.779250,12.401039,7.738809,7.740708,8.001964,7.294967,8.571068,7.168377,8.359594,8.615092,9.622196,9.246153,9.473391,10.003859,0,-0.01766,0.00507,-0.01851,-0.01306,0.00772,-0.01277,0.00346,0.00250,0.00000,0.11194,3.27759
3.325,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.740082,68.205376,108.990547,107.374542,6.044278,10.926671,4.843825,12.250328,6.375094,13.649112,0,5.186603,7.694442,6.605918,6.999563,7.797921,12.512120,7.737717,7.734210,8.004644,7.279465,8.578071,7.151429,8.360805,8.599565,9.618187,9.241739,9.471398,9.998405,0,-0.01666,0.00346,-0.02137,-0.01379,0.01779,-0.01324,0.00635,0.00444,0.00031,0.10165,3.27709
3.326,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.445602,68.008972,109.155823,107.913338,6.045096,10.921109,4.832646,12.297441,6.375184,13.638466,0,5.186441,7.687953,6.606133,6.991905,7.823058,12.621638,7.736650,7.728633,8.006680,7.264441,8.585480,7.132983,8.361921,8.583922,9.613822,9.237374,9.470217,9.992941,0,-0.01855,0.00237,-0.01992,-0.01343,0.00869,-0.01102,0.00437,0.00562,0.00015,0.08943,3.27648
3.327,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.151123,67.812569,109.321098,108.452141,6.045915,10.915547,4.821466,12.344552,6.375272,13.627819,0,5.186280,7.681465,6.606349,6.984247,7.848194,12.731155,7.735584,7.723057,8.008715,7.249419,8.592890,7.114538,8.363037,8.568279,9.609456,9.233009,9.469035,9.987477,0,-0.01756,0.00403,-0.02107,-0.01236,0.01158,-0.01262,0.00514,0.00308,0.00015,0.11483,3.27649
3.328,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.856628,67.616158,109.486374,108.990944,6.046733,10.909986,4.810287,12.391665,6.375361,13.617173,0,5.186119,7.674976,6.606564,6.976590,7.873330,12.840673,7.734518,7.717480,8.010750,7.234396,8.600300,7.096092,8.364154,8.552637,9.605091,9.228644,9.467854,9.982015,0,-0.01653,0.00207,-0.01965,-0.01408,0.00849,-0.01169,0.00645,0.00336,0.00015,0.10618,3.27664
3.329,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.402267,67.616776,109.357063,109.381859,6.048535,10.907553,4.799738,12.438478,6.375594,13.605540,0,5.185995,7.665423,6.606912,6.971873,7.819087,12.571279,7.732181,7.714229,8.010683,7.220912,8.604715,7.083395,8.362719,8.541260,9.600237,9.223993,9.464641,9.976797,0,-0.01717,0.00379,-0.01992,-0.01382,0.00798,-0.01230,0.00539,0.00093,0.00015,0.09211,3.27686
3.330,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.912308,67.661232,109.162209,109.739876,6.050556,10.905816,4.789328,12.485225,6.375860,13.593687,0,5.185879,7.655188,6.607289,6.967812,7.747183,12.217578,7.729561,7.711495,8.010149,7.207771,8.608464,7.071978,8.360716,8.530832,9.595274,9.219278,9.460978,9.971634,0,-0.01799,0.00322,-0.02047,-0.01298,0.01805,-0.01146,0.00946,0.00392,0.00015,0.11422,3.27709
3.331,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.422363,67.705688,108.967354,110.097893,6.052577,10.904079,4.778919,12.531971,6.376125,13.581835,0,5.185763,7.644953,6.607667,6.963750,7.675279,11.863878,7.726942,7.708762,8.009616,7.194630,8.612213,7.060560,8.358712,8.520404,9.590311,9.214563,9.457314,9.966472,0,-0.01893,0.00165,-0.01942,-0.01351,-0.00210,-0.01201,0.00592,0.00084,-0.00015,0.11027,3.27719
3.332,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.932419,67.750145,108.772491,110.455910,6.054598,10.902342,4.768509,12.578718,6.376390,13.569983,0,5.185647,7.634718,6.608045,6.959688,7.603374,11.510178,7.724322,7.706028,8.009082,7.181489,8.615963,7.049142,8.356709,8.509975,9.585348,9.209848,9.453650,9.961308,0,-0.01774,0.00443,-0.02086,-0.01414,0.01167,-0.01104,0.00537,0.01329,0.00000,0.09887,3.27727
3.333,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.255859,68.042206,108.467087,110.679871,6.056839,10.893722,4.758527,12.615327,6.376576,13.559689,0,5.185280,7.621627,6.608466,6.957101,7.591952,11.446900,7.724772,7.697087,8.013563,7.169461,8.628610,7.042657,8.354024,8.502173,9.579059,9.206841,9.449249,9.956828,0,-0.01896,0.00347,-0.01958,-0.01351,0.01319,-0.01149,0.00419,0.00272,0.00000,0.09917,3.27691
3.334,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.537796,68.389351,108.137085,110.874001,6.059130,10.883570,4.748639,12.649681,6.376744,13.549741,0,5.184857,7.607902,6.608897,6.954842,7.593987,11.448240,7.725904,7.686766,8.019161,7.157681,8.643236,7.037270,8.351186,8.494955,9.572474,9.204216,9.444685,9.952498,0,-0.01714,0.00294,-0.02200,-0.01279,0.00392,-0.01292,0.00432,0.00197,0.00014,0.10336,3.27646
3.335,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.819725,68.736504,107.807083,111.068123,6.061421,10.873418,4.738752,12.684034,6.376912,13.539793,0,5.184433,7.594177,6.609328,6.952583,7.596021,11.449580,7.727037,7.676444,8.024759,7.145900,8.657863,7.031883,8.348348,8.487737,9.565890,9.201590,9.440120,9.948170,0,-0.01799,0.00355,-0.01976,-0.01349,0.00658,-0.01235,0.00660,0.00328,0.00000,0.10719,3.27674
3.336,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.101662,69.083649,107.477081,111.262253,6.063712,10.863265,4.728865,12.718389,6.377079,13.529845,0,5.184010,7.580451,6.609759,6.950324,7.598055,11.450919,7.728169,7.666122,8.030357,7.134119,8.672489,7.026495,8.345510,8.480518,9.559306,9.198963,9.435555,9.943840,0,-0.01767,0.00397,-0.01848,-0.01384,0.00761,-0.01301,0.00382,0.00251,0.00015,0.09429,3.27719
3.337,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.309845,69.450035,107.379738,111.301735,6.066592,10.857406,4.718817,12.749128,6.377363,13.518414,0,5.183581,7.567407,6.610207,6.946264,7.599871,11.453066,7.726917,7.656712,8.031802,7.120366,8.679777,7.022682,8.342978,8.474292,9.555075,9.195318,9.431021,9.938725,0,-0.01687,0.00305,-0.01999,-0.01203,0.01265,-0.01282,0.00431,0.00324,0.00000,0.10050,3.27734
3.338,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.501625,69.820709,107.334160,111.306808,6.069603,10.852500,4.708733,12.779063,6.377673,13.506654,0,5.183151,7.554513,6.610659,6.941803,7.601638,11.455392,7.725134,7.647505,8.032324,7.106174,8.685432,7.019218,8.340514,8.468287,9.551368,9.191447,9.426494,9.933435,0,-0.01733,0.00436,-0.01923,-0.01409,0.00298,-0.01316,0.00724,0.00211,0.00015,0.11244,3.27742
3.339,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.693405,70.191383,107.288582,111.311874,6.072615,10.847595,4.698649,12.808999,6.377982,13.494893,0,5.182720,7.541620,6.611111,6.937342,7.603405,11.457717,7.723351,7.638298,8.032845,7.091982,8.691088,7.015755,8.338051,8.462281,9.547660,9.187575,9.421966,9.928145,0,-0.01719,0.00369,-0.01980,-0.01411,0.00903,-0.01221,0.00366,0.00250,-0.00015,0.10016,3.27737
3.340,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.885185,70.562057,107.242996,111.316948,6.075626,10.842690,4.688565,12.838934,6.378292,13.483131,0,5.182290,7.528727,6.611563,6.932881,7.605172,11.460043,7.721568,7.629091,8.033366,7.077790,8.696743,7.012291,8.335588,8.456276,9.543953,9.183704,9.417438,9.922855,0,-0.01813,0.00396,-0.02151,-0.01281,0.00833,-0.01303,0.00565,0.00128,0.00000,0.10544,3.27730
3.341,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.479546,70.869637,107.560127,111.278702,6.076890,10.836533,4.678604,12.864536,6.378590,13.468251,0,5.181713,7.518621,6.612092,6.926761,7.660249,11.783159,7.725131,7.617296,8.029527,7.069269,8.695470,7.006191,8.333170,8.451262,9.539769,9.180556,9.412217,9.917528,0,-0.01777,0.00381,-0.01940,-0.01368,0.00739,-0.01281,0.00469,0.00349,0.00015,0.11809,3.27741
3.342,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.163475,71.163185,107.957962,111.230820,6.077766,10.830096,4.668671,12.889174,6.378887,13.452676,0,5.181103,7.509136,6.612637,6.920272,7.727187,12.177649,7.729884,7.604925,8.024716,7.062010,8.692655,6.999503,8.330762,8.446470,9.535480,9.177568,9.406843,9.912194,0,-0.01852,0.00309,-0.01926,-0.01455,0.00844,-0.01268,0.00471,0.00233,0.00030,0.10552,3.27756
3.343,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.847412,71.456734,108.355789,111.182938,6.078642,10.823661,4.658737,12.913812,6.379183,13.437100,0,5.180493,7.499651,6.613182,6.913784,7.794124,12.572139,7.734638,7.592554,8.019907,7.054751,8.689840,6.992815,8.328354,8.441677,9.531191,9.174582,9.401469,9.906859,0,-0.01906,0.00349,-0.02093,-0.01330,0.01296,-0.01237,0.00181,0.00244,0.00016,0.10317,3.27734
3.344,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.531342,71.750275,108.753624,111.135056,6.079518,10.817225,4.648803,12.938450,6.379479,13.421525,0,5.179883,7.490165,6.613728,6.907295,7.861062,12.966628,7.739391,7.580183,8.015098,7.047493,8.687025,6.986128,8.325946,8.436885,9.526902,9.171594,9.396095,9.901525,0,-0.01894,0.00269,-0.01991,-0.01312,0.01264,-0.01245,0.00741,0.00356,0.00001,0.11336,3.27704
3.345,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.542274,72.069977,109.420845,111.286385,6.079213,10.808393,4.638902,12.954585,6.379725,13.410055,0,5.179296,7.481422,6.614201,6.898918,7.894190,13.040588,7.739680,7.577495,8.017946,7.039725,8.677259,6.980725,8.325286,8.428233,9.523805,9.168765,9.389209,9.896139,0,-0.01667,0.00231,-0.02034,-0.01439,0.01010,-0.01216,0.00424,0.00269,0.00000,0.11035,3.27698
3.346,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.625969,72.395493,110.148010,111.482025,6.078646,10.799028,4.629008,12.968828,6.379960,13.399499,0,5.178712,7.472844,6.614658,6.890121,7.919796,13.043233,7.738975,7.576962,8.022499,7.031845,8.665948,6.975609,8.325016,8.418723,9.520972,9.165972,9.381986,9.890741,0,-0.01852,0.00318,-0.01997,-0.01467,0.00533,-0.01185,0.00690,0.00338,-0.00015,0.09021,3.27698
3.347,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.709663,72.721008,110.875175,111.677673,6.078079,10.789663,4.619114,12.983071,6.380194,13.388942,0,5.178129,7.464266,6.615115,6.881323,7.945403,13.045877,7.738271,7.576428,8.027052,7.023965,8.654636,6.970493,8.324745,8.409214,9.518140,9.163177,9.374763,9.885345,0,-0.01703,0.00256,-0.02113,-0.01344,0.01284,-0.01103,0.00196,0.00222,-0.00014,0.11239,3.27741
3.348,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.793358,73.046524,111.602341,111.873322,6.077512,10.780298,4.609220,12.997314,6.380428,13.378386,0,5.177546,7.455688,6.615572,6.872526,7.971009,13.048522,7.737566,7.575895,8.031605,7.016085,8.643325,6.965377,8.324475,8.399704,9.515307,9.160384,9.367540,9.879947,0,-0.01838,0.00413,-0.02151,-0.01248,0.00909,-0.01353,0.00841,0.00385,0.00015,0.11792,3.27794
3.349,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.612610,73.532997,112.389404,112.287872,6.075213,10.774852,4.599801,13.005862,6.380582,13.366091,0,5.176912,7.444147,6.615991,6.856316,7.981580,13.060447,7.737197,7.564017,8.033156,7.001622,8.638113,6.950428,8.327024,8.386486,9.510805,9.155999,9.362356,9.873771,0,-0.01788,0.00228,-0.02128,-0.01312,0.00972,-0.01246,0.00578,0.00195,-0.00015,0.09656,3.27755
