"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.012,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.315933,52.283245,85.829277,100.173553,3.911619,9.513402,2.614734,11.406553,4.340871,10.127954,0,3.258897,7.159834,4.881637,8.145347,5.911804,11.285720,5.950879,6.983997,6.153351,6.576606,6.748889,6.373370,6.332656,7.583533,7.502798,7.897864,7.444404,8.629055,0,-0.01856,0.00259,-0.01792,-0.01316,0.01005,-0.01225,0.00430,0.00044,-1.45286,0.10127,3.27692
1.013,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.030167,52.295429,85.663818,100.045341,3.907983,9.508221,2.613080,11.397080,4.341190,10.117663,0,3.259835,7.146871,4.881440,8.165343,5.910857,11.273596,5.951861,6.965349,6.157464,6.561111,6.754935,6.360691,6.329373,7.570663,7.497529,7.886483,7.437256,8.614327,0,-0.01642,0.00311,-0.02010,-0.01404,0.00893,-0.01001,0.00660,0.00419,-1.44924,0.10052,3.27685
1.014,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.522812,52.337799,85.526749,99.938530,3.904226,9.504702,2.612099,11.387353,4.341493,10.106774,0,3.260339,7.133882,4.880513,8.182210,5.909510,11.262155,5.951244,6.954149,6.154437,6.549468,6.755644,6.350599,6.326617,7.558748,7.494401,7.876137,7.431390,8.601603,0,-0.01682,-0.00027,-0.02073,-0.01189,0.01022,-0.01217,0.01345,0.00094,-1.44333,0.11108,3.27722
1.015,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.939209,52.390556,85.399445,99.839073,3.900429,9.501755,2.611350,11.377537,4.341789,10.095679,0,3.260693,7.120883,4.879334,8.198000,5.908027,11.250947,5.950076,6.945513,6.148953,6.539149,6.754518,6.341399,6.324040,7.547162,7.492009,7.866148,7.425964,8.589568,0,-0.01671,0.00167,-0.01836,-0.01047,0.00776,-0.01290,0.00781,0.00109,-1.43702,0.10484,3.27775
1.016,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.355606,52.443314,85.272141,99.739624,3.896632,9.498808,2.610600,11.367722,4.342085,10.084584,0,3.261047,7.107885,4.878156,8.213790,5.906543,11.239739,5.948907,6.936877,6.143470,6.528831,6.753391,6.332198,6.321465,7.535575,7.489617,7.856158,7.420539,8.577534,0,-0.01843,0.00412,-0.01948,-0.01255,0.00923,-0.01179,0.00363,0.00502,-1.42344,0.08336,3.27761
1.017,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.772003,52.496071,85.144836,99.640167,3.892835,9.495861,2.609851,11.357906,4.342382,10.073488,0,3.261401,7.094887,4.876978,8.229579,5.905059,11.228532,5.947739,6.928241,6.137987,6.518513,6.752265,6.322997,6.318889,7.523989,7.487226,7.846169,7.415113,8.565499,0,-0.01592,0.00461,-0.01943,-0.01393,0.00923,-0.01152,0.00365,0.00126,-1.41194,0.10004,3.27723
1.018,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.413879,52.535656,84.943260,99.696999,3.882244,9.489697,2.609157,11.347625,4.342079,10.062908,0,3.261109,7.082284,4.874466,8.244114,5.903593,11.217347,5.950404,6.915892,6.138321,6.505743,6.753954,6.312000,6.316846,7.512438,7.484463,7.834184,7.411594,8.555022,0,-0.01872,0.00418,-0.01995,-0.01185,0.00822,-0.01266,0.00191,0.00266,-1.40847,0.10736,3.27730
1.019,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.133347,52.570713,84.716141,99.807602,3.869315,9.482428,2.608482,11.337182,4.341570,10.052505,0,3.260594,7.069818,4.871497,8.258216,5.902133,11.206170,5.954387,6.902264,6.140657,6.492128,6.756612,6.300385,6.314987,7.500899,7.481572,7.821512,7.408730,8.545081,0,-0.01885,0.00264,-0.01924,-0.01754,0.00850,-0.01426,-0.00040,0.00085,-1.40171,0.09012,3.27753
1.020,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.852814,52.605770,84.489014,99.918205,3.856386,9.475157,2.607807,11.326740,4.341062,10.042101,0,3.260080,7.057351,4.868527,8.272318,5.900672,11.194993,5.958371,6.888637,6.142992,6.478514,6.759271,6.288771,6.313128,7.489360,7.478682,7.808840,7.405867,8.535140,0,-0.01274,0.00513,-0.02085,-0.01083,0.01058,-0.01265,0.00444,0.00288,-1.39161,0.10443,3.27725
1.021,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.572281,52.640827,84.261887,100.028816,3.843458,9.467887,2.607132,11.316298,4.340553,10.031698,0,3.259565,7.044884,4.865557,8.286420,5.899212,11.183816,5.962354,6.875009,6.145329,6.464899,6.761929,6.277156,6.311269,7.477821,7.475791,7.796168,7.403003,8.525199,0,-0.01967,0.00346,-0.02072,-0.01335,0.00727,-0.01252,0.00684,0.00804,-1.38227,0.11935,3.27679
1.022,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.410461,52.620342,83.903664,100.250107,3.836258,9.462893,2.606844,11.305575,4.340763,10.021911,0,3.259343,7.033252,4.861663,8.299391,5.898081,11.172553,5.963335,6.864464,6.148255,6.453269,6.767932,6.269393,6.310515,7.465939,7.474053,7.786668,7.401569,8.519245,0,-0.01741,0.00327,-0.01978,-0.01292,0.00812,-0.01215,0.00367,0.01152,-1.36417,0.10798,3.27667
1.023,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.289505,52.580746,83.500336,100.509483,3.831030,9.458684,2.606688,11.294758,4.341220,10.012336,0,3.259221,7.021908,4.857450,8.311971,5.897062,11.161261,5.963282,6.854979,6.151385,6.442322,6.775087,6.262956,6.310141,7.453938,7.472712,7.778258,7.400627,8.514665,0,-0.01760,0.00453,-0.02039,-0.01441,0.00883,-0.01134,0.00504,0.00168,-1.35406,0.07653,3.27667
1.024,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.168549,52.541149,83.097000,100.768860,3.825802,9.454473,2.606533,11.283939,4.341677,10.002761,0,3.259099,7.010563,4.853237,8.324552,5.896043,11.149968,5.963229,6.845494,6.154515,6.431375,6.782242,6.256518,6.309767,7.441937,7.471370,7.769848,7.399685,8.510083,0,-0.01973,0.00755,-0.01998,-0.01309,0.00806,-0.01336,0.00358,0.00041,-1.34215,0.09275,3.27706
1.025,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.047577,52.501553,82.693672,101.028244,3.820575,9.450264,2.606377,11.273122,4.342134,9.993186,0,3.258977,6.999218,4.849025,8.337132,5.895025,11.138676,5.963177,6.836009,6.157645,6.420427,6.789396,6.250081,6.309393,7.429937,7.470028,7.761439,7.398743,8.505503,0,-0.02032,-0.00609,-0.02127,-0.01475,0.00836,-0.01198,0.00563,0.00305,-1.33107,0.10433,3.27760
1.026,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.119537,52.497398,82.300667,101.195496,3.812818,9.446281,2.606846,11.261812,4.343457,9.983403,0,3.259011,6.988460,4.843750,8.350374,5.893162,11.129196,5.962554,6.822011,6.159891,6.409431,6.803748,6.242870,6.309274,7.418686,7.468511,7.753742,7.398361,8.498302,0,-0.01387,-0.00972,-0.01786,-0.01711,0.00877,-0.01222,0.00297,0.00421,-1.32142,0.09454,3.27729
1.027,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.257858,52.505440,81.911224,101.331055,3.804192,9.442377,2.607529,11.250333,4.345077,9.973548,0,3.259098,6.977904,4.838109,8.363845,5.891010,11.120340,5.961736,6.806461,6.161832,6.398419,6.820577,6.235393,6.309242,7.407693,7.466932,7.746290,7.398172,8.490200,0,-0.01967,-0.00110,-0.01785,-0.01010,0.00824,-0.01272,-0.00012,-0.00379,-1.30707,0.10672,3.27668
1.028,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.396194,52.513481,81.521774,101.466614,3.795566,9.438472,2.608213,11.238853,4.346698,9.963693,0,3.259185,6.967348,4.832468,8.377315,5.888857,11.111485,5.960918,6.790911,6.163774,6.387406,6.837405,6.227916,6.309211,7.396701,7.465354,7.738838,7.397984,8.482099,0,-0.01486,0.01011,-0.02082,-0.01429,0.00727,-0.01274,0.00606,0.00368,-1.29116,0.11709,3.27702
1.029,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.534515,52.521519,81.132332,101.602173,3.786940,9.434567,2.608896,11.227374,4.348319,9.953837,0,3.259272,6.956791,4.826827,8.390784,5.886704,11.102628,5.960100,6.775360,6.165716,6.376393,6.854234,6.220439,6.309180,7.385708,7.463775,7.731386,7.397795,8.473997,0,-0.02099,0.00513,-0.02061,-0.00982,0.00842,-0.00974,0.00018,-0.00568,-1.27012,0.10715,3.27771
1.030,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.747330,52.654018,80.900154,101.588074,3.776383,9.431423,2.610140,11.215604,4.350156,9.943380,0,3.258941,6.946004,4.820543,8.403813,5.885159,11.093142,5.960132,6.762715,6.169883,6.365728,6.860128,6.214118,6.308916,7.377872,7.463302,7.722944,7.398181,8.468929,0,-0.01673,0.00338,-0.01995,-0.01682,0.00859,-0.01301,0.00471,0.00294,-1.25522,0.08339,3.27806
1.031,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.985779,52.829346,80.722092,101.522476,3.765162,9.428539,2.611576,11.203732,4.352069,9.932716,0,3.258466,6.935138,4.814038,8.416691,5.883821,11.083438,5.960457,6.751070,6.174816,6.355183,6.862261,6.208193,6.308572,7.371121,7.463208,7.714162,7.398765,8.464905,0,-0.01783,0.00381,-0.02062,-0.01239,0.00773,-0.01090,0.00521,0.00146,-1.24088,0.10628,3.27829
1.032,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.224228,53.004669,80.544029,101.456871,3.753940,9.425656,2.613012,11.191861,4.353981,9.922051,0,3.257991,6.924272,4.807533,8.429568,5.882485,11.073734,5.960782,6.739424,6.179749,6.344637,6.864394,6.202269,6.308228,7.364370,7.463114,7.705380,7.399349,8.460880,0,-0.01423,0.00141,-0.03008,-0.01506,0.00913,-0.01219,0.00533,0.00185,-1.22838,0.10468,3.27790
1.033,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.462677,53.179993,80.365974,101.391273,3.742718,9.422773,2.614448,11.179991,4.355894,9.911387,0,3.257516,6.913406,4.801028,8.442446,5.881148,11.064031,5.961107,6.727778,6.184681,6.334092,6.866526,6.196345,6.307885,7.357620,7.463021,7.696598,7.399933,8.456856,0,-0.01750,0.00235,-0.01724,-0.01203,0.00793,-0.01381,0.00530,0.00390,-1.21121,0.08816,3.27729
1.034,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.377640,53.376095,80.282845,101.344627,3.730114,9.422169,2.615962,11.167858,4.357851,9.902058,0,3.257447,6.902618,4.793048,8.456376,5.880295,11.052972,5.963551,6.717113,6.190496,6.325251,6.869299,6.191253,6.308669,7.351667,7.463076,7.688997,7.399449,8.451725,0,-0.01705,0.00280,-0.02057,-0.01219,0.00847,-0.01207,0.00236,0.00198,-1.19706,0.09766,3.27696
1.035,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.181320,53.579342,80.232376,101.304504,3.717033,9.422349,2.617501,11.155636,4.359823,9.893188,0,3.257519,6.891859,4.784560,8.470668,5.879610,11.041447,5.966723,6.706784,6.196614,6.316996,6.872292,6.186447,6.309842,7.345989,7.463183,7.681803,7.398596,8.446214,0,-0.01232,0.00364,-0.02035,-0.01448,0.00704,-0.01275,0.00332,0.00314,-1.16589,0.11226,3.27673
1.036,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.984985,53.782593,80.181908,101.264381,3.703953,9.422529,2.619041,11.143414,4.361795,9.884318,0,3.257590,6.881099,4.776073,8.484961,5.878923,11.029922,5.969896,6.696455,6.202733,6.308742,6.875284,6.181641,6.311014,7.340310,7.463289,7.674609,7.397743,8.440702,0,-0.01973,0.00327,-0.01968,-0.01221,0.01021,-0.01267,0.00619,0.00045,-1.14985,0.10371,3.27706
1.037,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.788666,53.985840,80.131439,101.224251,3.690872,9.422709,2.620581,11.131191,4.363767,9.875448,0,3.257661,6.870339,4.767585,8.499252,5.878238,11.018397,5.973069,6.686126,6.208851,6.300487,6.878277,6.176835,6.312186,7.334632,7.463396,7.667415,7.396891,8.435190,0,-0.02249,0.00390,-0.02113,-0.01680,0.00470,-0.01212,-0.00383,0.00413,-1.13810,0.11307,3.27760
1.038,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.525497,54.139977,80.082138,101.242706,3.682636,9.420416,2.622592,11.118093,4.366167,9.867652,0,3.258847,6.860752,4.758586,8.515580,5.880235,11.001225,5.974448,6.678159,6.210029,6.292206,6.882048,6.172432,6.314054,7.327696,7.464932,7.663032,7.396813,8.430070,0,-0.01614,0.00276,-0.01943,-0.01133,0.00887,-0.01272,0.00413,0.00237,-1.11801,0.12119,3.27796
1.039,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.239319,54.277210,80.033241,101.281319,3.676066,9.417273,2.624765,11.104695,4.368713,9.860226,0,3.260417,6.851568,4.749412,8.532609,5.883156,10.982112,5.975209,6.671004,6.209508,6.283916,6.886086,6.168167,6.316162,7.320329,7.466959,7.659616,7.397002,8.425084,0,-0.01890,0.00305,-0.01948,-0.01367,0.00808,-0.01202,0.00515,0.00345,-1.10043,0.09576,3.27827
1.040,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.953156,54.414444,79.984337,101.319931,3.669496,9.414128,2.626939,11.091296,4.371260,9.852799,0,3.261987,6.842384,4.740237,8.549637,5.886076,10.962997,5.975970,6.663849,6.208986,6.275626,6.890125,6.163902,6.318270,7.312961,7.468987,7.656200,7.397191,8.420098,0,-0.01683,0.00245,-0.02094,-0.01219,0.00885,-0.01295,0.00336,-0.00561,-1.08462,0.08358,3.27785
1.041,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.666977,54.551678,79.935440,101.358536,3.662926,9.410985,2.629112,11.077898,4.373807,9.845373,0,3.263557,6.833200,4.731063,8.566665,5.888997,10.943884,5.976731,6.656694,6.208465,6.267336,6.894164,6.159638,6.320378,7.305593,7.471015,7.652784,7.397380,8.415112,0,-0.01989,0.00490,-0.01956,-0.01266,0.00860,-0.01245,0.00473,0.00275,-1.06036,0.10298,3.27716
1.042,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.540146,54.824501,79.815170,101.290871,3.657258,9.409524,2.630642,11.064311,4.376389,9.838676,0,3.265010,6.824718,4.719594,8.583665,5.891542,10.920195,5.975150,6.649885,6.209409,6.258684,6.900974,6.153584,6.321830,7.300086,7.471468,7.649345,7.397027,8.410637,0,-0.01829,0.00401,-0.02025,-0.01377,0.00806,-0.01353,0.00619,0.00124,-1.02761,0.10991,3.27720
1.043,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.468155,55.143974,79.670349,101.186638,3.651901,9.408643,2.631951,11.050659,4.378984,9.832232,0,3.266423,6.816477,4.707335,8.600657,5.893958,10.894930,5.972762,6.643194,6.210856,6.249908,6.908739,6.146914,6.323057,7.295217,7.471379,7.645899,7.396487,8.406337,0,-0.01838,0.00341,-0.02084,-0.01373,0.00811,-0.01182,0.00457,0.00414,-1.00894,0.09033,3.27751
1.044,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.396149,55.463451,79.525528,101.082397,3.646544,9.407762,2.633260,11.037007,4.381578,9.825786,0,3.267836,6.808236,4.695076,8.617647,5.896374,10.869666,5.970373,6.636503,6.212304,6.241132,6.916503,6.140244,6.324283,7.290349,7.471290,7.642452,7.395947,8.402037,0,-0.01620,0.00151,-0.02032,-0.01429,0.00986,-0.01181,0.01365,0.00238,-0.98974,0.11053,3.27776
1.045,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.324158,55.782925,79.380699,100.978165,3.641186,9.406880,2.634568,11.023356,4.384173,9.819341,0,3.269249,6.799994,4.682817,8.634639,5.898790,10.844402,5.967985,6.629812,6.213752,6.232356,6.924267,6.133574,6.325510,7.285480,7.471200,7.639005,7.395408,8.397737,0,-0.01794,0.00391,-0.01949,-0.01320,0.00862,-0.01307,0.00250,0.00696,-0.97172,0.11409,3.27798
1.046,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.488556,56.274803,79.250961,100.815048,3.635201,9.407791,2.636368,11.009350,4.386891,9.815176,0,3.270968,6.792529,4.668727,8.651642,5.901647,10.818254,5.969400,6.621330,6.219523,6.223657,6.927341,6.132186,6.326611,7.283377,7.472394,7.635697,7.395091,8.393531,0,-0.01732,0.00303,-0.02177,-0.01308,0.00859,-0.01284,0.00460,0.01414,-0.95241,0.09645,3.27743
1.047,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.734299,56.826000,79.126411,100.631683,3.628999,9.409320,2.638337,10.995222,4.389651,9.811797,0,3.272792,6.785330,4.654008,8.668649,5.904655,10.791803,5.972124,6.612232,6.226782,6.214984,6.928800,6.132617,6.327669,7.282225,7.474029,7.632436,7.394850,8.389357,0,-0.01658,0.00278,-0.01984,-0.01386,0.00795,-0.01283,0.00311,0.00257,-0.93145,0.09883,3.27659
1.048,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.980026,57.377197,79.001862,100.448311,3.622797,9.410849,2.640306,10.981094,4.392411,9.808417,0,3.274616,6.778131,4.639290,8.685656,5.907663,10.765351,5.974848,6.603133,6.234041,6.206312,6.930260,6.133047,6.328727,7.281073,7.475663,7.629175,7.394609,8.385182,0,-0.01929,0.00224,-0.01946,-0.01374,0.00880,-0.01303,0.00370,0.00102,-0.90547,0.10825,3.27665
1.049,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,130.225769,57.928398,78.877304,100.264946,3.616595,9.412377,2.642274,10.966966,4.395170,9.805037,0,3.276440,6.770933,4.624571,8.702663,5.910671,10.738900,5.977572,6.594035,6.241300,6.197639,6.931719,6.133477,6.329785,7.279921,7.477298,7.625914,7.394368,8.381008,0,-0.01451,0.00276,-0.01986,-0.01297,0.00880,-0.01242,0.00507,0.00325,-0.87079,0.09418,3.27703
1.050,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.630325,58.359730,78.799393,100.264336,3.608750,9.411881,2.644105,10.953660,4.398033,9.805871,0,3.278991,6.764307,4.609179,8.718695,5.913423,10.711305,5.978387,6.578182,6.247632,6.189209,6.934602,6.132618,6.331037,7.277558,7.478825,7.623285,7.394140,8.378104,0,-0.01875,0.00325,-0.01938,-0.01040,0.00698,-0.01341,0.00597,0.00105,-0.84808,0.07469,3.27685
1.051,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.089539,58.749813,78.737518,100.326607,3.600340,9.410689,2.645887,10.940636,4.400931,9.808153,0,3.281790,6.757879,4.593556,8.734391,5.916088,10.683315,5.978545,6.560004,6.253644,6.180862,6.937975,6.131316,6.332356,7.274779,7.480314,7.620875,7.393917,8.375636,0,-0.01868,0.00332,-0.02023,-0.01231,0.00903,-0.01209,0.00458,0.00274,-0.82980,0.10458,3.27647
1.052,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.548752,59.139900,78.675652,100.388885,3.591929,9.409497,2.647670,10.927612,4.403829,9.810436,0,3.284590,6.751451,4.577932,8.750088,5.918752,10.655326,5.978703,6.541827,6.259655,6.172516,6.941348,6.130013,6.333675,7.271999,7.481803,7.618464,7.393693,8.373169,0,-0.01620,0.00313,-0.02053,-0.01286,0.00757,-0.01182,0.00617,0.00318,-0.80929,0.12064,3.27614
1.053,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.007965,59.529987,78.613777,100.451157,3.583519,9.408305,2.649452,10.914588,4.406727,9.812718,0,3.287390,6.745024,4.562309,8.765784,5.921416,10.627337,5.978861,6.523649,6.265667,6.164169,6.944721,6.128711,6.334994,7.269220,7.483292,7.616054,7.393469,8.370701,0,-0.01888,0.00231,-0.01995,-0.01316,0.00732,-0.01344,0.00358,0.00133,-0.78320,0.10561,3.27584
1.054,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.305847,59.871353,78.543205,100.472153,3.576658,9.409973,2.651564,10.901657,4.409692,9.817276,0,3.290402,6.739009,4.546234,8.779064,5.924464,10.599207,5.978711,6.510319,6.268733,6.157066,6.948855,6.127256,6.336590,7.266571,7.484000,7.614865,7.395366,8.367217,0,-0.01954,0.00353,-0.02463,-0.01304,0.00909,-0.01227,0.00719,0.00443,-0.76217,0.09921,3.27615
1.055,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.548233,60.195957,78.469635,100.478935,3.570329,9.412625,2.653788,10.888758,4.412680,9.822616,0,3.293487,6.733136,4.530003,8.791513,5.927643,10.571028,5.978456,6.498656,6.270785,6.150390,6.953251,6.125749,6.338281,7.263967,7.484438,7.614096,7.397992,8.363383,0,-0.01469,0.00465,-0.01763,-0.01335,0.00787,-0.01230,0.00515,0.00229,-0.71599,0.11056,3.27668
1.056,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.790619,60.520561,78.396072,100.485725,3.564001,9.415277,2.656013,10.875858,4.415668,9.827955,0,3.296572,6.727263,4.513772,8.803963,5.930823,10.542850,5.978200,6.486994,6.272837,6.143715,6.957647,6.124241,6.339972,7.261363,7.484878,7.613327,7.400618,8.359550,0,-0.01920,0.00521,-0.01723,-0.01317,0.00847,-0.01382,0.00604,0.00441,-0.69365,0.10724,3.27688
1.057,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.033005,60.845165,78.322502,100.492508,3.557672,9.417929,2.658237,10.862960,4.418657,9.833296,0,3.299656,6.721390,4.497542,8.816412,5.934003,10.514670,5.977945,6.475331,6.274889,6.137040,6.962044,6.122734,6.341663,7.258758,7.485316,7.612557,7.403244,8.355716,0,-0.01703,0.00245,-0.01987,-0.01274,0.00741,-0.01235,0.00510,0.00393,-0.66880,0.08220,3.27696
1.058,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.141937,61.203884,78.242500,100.437973,3.551056,9.421029,2.660530,10.850806,4.415935,9.844095,0,3.302417,6.715343,4.481085,8.824732,5.934991,10.493714,5.978784,6.465208,6.280087,6.130541,6.966210,6.121671,6.342961,7.257209,7.486837,7.611629,7.403148,8.353683,0,-0.01445,0.00405,-0.02044,-0.01251,0.00735,-0.01164,0.00774,0.00266,-0.64578,0.09491,3.27687
1.059,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.204941,61.574337,78.160278,100.362328,3.544340,9.424284,2.662846,10.838910,4.411249,9.856772,0,3.305065,6.709237,4.464550,8.831630,5.935225,10.475244,5.979999,6.455615,6.286369,6.124104,6.970297,6.120762,6.344124,7.256022,7.488731,7.610646,7.402115,8.352270,0,-0.02001,0.00381,-0.02020,-0.01348,0.00637,-0.01228,0.00755,-0.00024,-0.62326,0.10633,3.27671
1.060,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.267929,61.944794,78.078064,100.286690,3.537625,9.427539,2.665162,10.827014,4.406563,9.869451,0,3.307714,6.703131,4.448016,8.838528,5.935459,10.456773,5.981214,6.446022,6.292651,6.117667,6.974384,6.119853,6.345287,7.254836,7.490624,7.609663,7.401082,8.350857,0,-0.01641,0.00278,-0.01915,-0.01354,0.00972,-0.01171,0.00394,0.00137,-0.60170,0.10009,3.27622
1.061,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.330933,62.315247,77.995842,100.211044,3.530909,9.430794,2.667478,10.815117,4.401876,9.882129,0,3.310363,6.697024,4.431481,8.845426,5.935693,10.438302,5.982429,6.436428,6.298933,6.111230,6.978471,6.118944,6.346451,7.253650,7.492517,7.608680,7.400049,8.349443,0,-0.01707,0.00346,-0.02393,-0.01412,0.00832,-0.01159,0.00440,0.00384,-0.57844,0.10282,3.27561
1.062,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.072556,62.683708,77.973694,100.226532,3.527111,9.433767,2.671105,10.803463,4.395027,9.903700,0,3.313495,6.690903,4.416553,8.845857,5.937003,10.425261,5.984542,6.429582,6.304639,6.105992,6.981811,6.119636,6.347490,7.252748,7.492871,7.608861,7.399615,8.349568,0,-0.01779,0.00294,-0.01807,-0.01351,0.00816,-0.01265,0.00332,0.00273,-0.53162,0.11784,3.27568
1.063,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.703598,63.051487,77.972214,100.273376,3.524316,9.436645,2.675184,10.791892,4.387434,9.928331,0,3.316793,6.684777,4.402177,8.844062,5.938682,10.414086,5.986965,6.423681,6.310148,6.101167,6.984894,6.120879,6.348487,7.251945,7.492694,7.609443,7.399388,8.350223,0,-0.01552,0.00190,-0.02062,-0.01407,0.00913,-0.01261,0.00701,0.00301,-0.50565,0.09996,3.27598
1.064,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.334641,63.419262,77.970734,100.320213,3.521521,9.439521,2.679262,10.780322,4.379840,9.952962,0,3.320091,6.678650,4.387802,8.842267,5.940361,10.402912,5.989388,6.417780,6.315657,6.096342,6.987977,6.122122,6.349484,7.251141,7.492518,7.610025,7.399161,8.350876,0,-0.01670,0.00245,-0.02045,-0.01290,0.00759,-0.01162,0.00541,0.00173,-0.48110,0.08111,3.27634
