"Time","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","v3 R COP","60 RDS cle","58 R mark","57 rm dwn st","56 rm dwn sw","55 rmp up st","54 rmp up sw","53 Ramp down","52 Ramp up","51 right DS","50 left DS","49 lHL swoff","48 lHL swon","47 rHL swoff","46 rHL swon","45 Memory","44 lFL swon","43 rFL swoff","42 rFL swon","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","34a FRx (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","35 FRy (cm)","29 HRx (cm)","v2 L COP","32a FLx (cm)","61 LDS cle","59 L mark","32 FLx (cm)","27 HLx (cm)","30 HRy (cm)","28 HLy (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.670,6.716984,0.607589,6.682054,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,139.766174,130.761810,91.584724,106.647163,11.851573,-11.220845,13.928435,6.583495,0,5.838146,7.008300,0.000000,42.524261,0,0,13.157981,9.271684,5.608421,7.536881,8.255767,14.027775,8.555326,6.583183,9.106317,6.724087,9.580883,7.469862,9.067183,9.125982,10.560479,9.673532,10.518165,10.795720,0,0.00217,0.00308,0.00153,0.00128,0.00076,0.00082,0.00189,0.00119,1.81426,0.09673,3.27629
1.671,6.718892,0.592010,6.682394,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,140.919769,130.767059,90.912682,106.068253,11.862566,-11.386441,13.917185,6.583401,0,5.838570,7.008620,0.000000,42.391205,0,0,13.204247,9.268591,5.603203,7.536316,8.254849,14.013516,8.567096,6.575570,9.119213,6.739027,9.586398,7.489540,9.064948,9.142624,10.563172,9.680684,10.514654,10.806907,0,0.00218,0.00315,0.00168,0.00131,0.00077,0.00081,0.00197,0.00123,0.53737,0.09669,3.27682
1.672,6.720701,0.576431,6.682734,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,142.073380,130.772324,90.240639,105.489349,11.873559,-11.552038,13.905934,6.583306,0,5.838993,7.008939,0.000000,42.258148,0,0,13.250511,9.265497,5.597985,7.535750,8.253933,13.999257,8.578865,6.567956,9.132110,6.753966,9.591913,7.509219,9.062714,9.159265,10.565866,9.687836,10.511143,10.818092,0,0.00221,0.00316,0.00197,0.00135,0.00076,0.00082,0.00225,0.00126,2.41219,0.09688,3.27729
1.673,6.722415,0.560852,6.683074,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,143.226974,130.777573,89.568596,104.910439,11.884552,-11.717634,13.894684,6.583211,0,5.839417,7.009259,0.000000,42.125088,0,0,13.296777,9.262404,5.592767,7.535184,8.253016,13.984999,8.590634,6.560342,9.145006,6.768905,9.597428,7.528898,9.060479,9.175905,10.568559,9.694987,10.507632,10.829279,0,0.00226,0.00330,0.00223,0.00139,0.00076,0.00083,0.00230,0.00125,0.75474,0.09724,3.27767
1.674,6.724061,0.560566,6.683235,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,144.296051,130.451263,88.764603,104.354019,11.888249,-11.869217,13.883399,6.594879,0,5.839841,7.009160,0.000000,41.600994,0,0,13.344805,9.259074,5.586779,7.534673,8.251597,13.969360,8.597986,6.557071,9.152633,6.782413,9.602739,7.548117,9.057755,9.193468,10.569974,9.702196,10.505103,10.838468,0,0.00231,0.00380,0.00269,0.00162,0.00074,0.00085,0.00265,0.00131,1.27225,0.09741,3.27764
1.675,6.725639,0.580886,6.683154,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,145.251251,129.678177,87.782806,103.827896,11.882119,-12.001917,13.872069,6.622397,0,5.840266,7.008498,0.000000,40.550011,0,0,13.395208,9.255424,5.579754,7.534235,8.249501,13.951864,8.599385,6.559650,9.153160,6.793993,9.607777,7.566715,9.054371,9.212273,10.569669,9.709484,10.503896,10.844965,0,0.00231,0.00444,0.00343,0.00198,0.00074,0.00085,0.00315,0.00144,2.71196,0.09712,3.27703
1.676,6.727203,0.601206,6.683072,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,146.206451,128.905090,86.801018,103.301781,11.875988,-12.134617,13.860740,6.649916,0,5.840691,7.007836,0.000000,39.499027,0,0,13.445611,9.251775,5.572730,7.533798,8.247405,13.934367,8.600785,6.562230,9.153687,6.805572,9.612814,7.585313,9.050987,9.231077,10.569363,9.716771,10.502689,10.851462,0,0.00239,0.00450,0.00351,0.00200,0.00074,0.00085,0.00330,0.00152,0.50861,0.09725,3.27651
1.677,6.728754,0.621526,6.682991,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,147.161652,128.132004,85.819221,102.775658,11.869858,-12.267316,13.849410,6.677434,0,5.841116,7.007174,0.000000,38.448040,0,0,13.496015,9.248126,5.565705,7.533360,8.245309,13.916870,8.602184,6.564809,9.154213,6.817151,9.617851,7.603912,9.047604,9.249883,10.569057,9.724059,10.501482,10.857960,0,0.00240,0.00453,0.00353,0.00191,0.00073,0.00085,0.00331,0.00151,2.67955,0.09761,3.27613
1.678,6.730340,0.654457,6.683313,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,148.248932,127.065292,84.813629,102.321320,11.870553,-12.366983,13.838083,6.704794,0,5.841858,7.014492,0.000000,36.981129,0,0,13.527119,9.244335,5.558043,7.532926,8.243887,13.902419,8.601744,6.571032,9.158611,6.834680,9.629265,7.627637,9.044357,9.267612,10.569555,9.730833,10.499913,10.865013,0,0.00238,0.00452,0.00414,0.00190,0.00075,0.00084,0.00330,0.00150,0.73576,0.09756,3.27607
1.679,6.731959,0.704378,6.684179,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,149.514206,125.602959,83.775948,101.963699,11.880446,-12.422143,13.826760,6.731943,0,5.843029,7.032561,0.000000,34.953785,0,0,13.532219,9.240355,5.549521,7.532496,8.243373,13.892072,8.598825,6.582162,9.168225,6.860226,9.649269,7.658270,9.041296,9.283893,10.571139,9.736917,10.497856,10.872814,0,0.00232,0.00456,0.00505,0.00191,0.00076,0.00082,0.00339,0.00151,2.05130,0.09744,3.27645
1.680,6.733631,0.754299,6.685045,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,150.779480,124.140625,82.738274,101.606079,11.890340,-12.477303,13.815436,6.759090,0,5.844199,7.050631,0.000000,32.926445,0,0,13.537318,9.236375,5.541000,7.532067,8.242860,13.881725,8.595907,6.593293,9.177839,6.885772,9.669273,7.688903,9.038236,9.300174,10.572722,9.742999,10.495800,10.880616,0,0.00210,0.00462,0.00596,0.00194,0.00077,0.00083,0.00352,0.00148,2.25714,0.09733,3.27683
1.681,6.735353,0.804221,6.685911,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,152.044754,122.678284,81.700592,101.248466,11.900233,-12.532462,13.804113,6.786239,0,5.845369,7.068701,0.000000,30.899101,0,0,13.542418,9.232395,5.532479,7.531637,8.242346,13.871378,8.592989,6.604423,9.187453,6.911318,9.689278,7.719536,9.035174,9.316455,10.574306,9.749083,10.493743,10.888417,0,0.00203,0.00472,0.00658,0.00194,0.00077,0.00085,0.00357,0.00145,0.52365,0.09774,3.27721
1.682,6.737136,0.844127,6.687089,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,152.978271,121.340370,81.045723,101.040390,11.909201,-12.554284,13.792795,6.813816,0,5.846558,7.087210,0.000000,29.092012,0,0,13.549056,9.227989,5.523340,7.531148,8.241453,13.863360,8.592656,6.623012,9.199390,6.944528,9.708529,7.745899,9.033362,9.328835,10.574628,9.754848,10.491259,10.894293,0,0.00197,0.00479,0.00682,0.00194,0.00075,0.00084,0.00347,0.00134,2.55959,0.09770,3.27759
1.683,6.738978,0.870539,6.688690,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,153.464783,120.170097,80.906662,101.033829,11.916921,-12.531187,13.781485,6.841971,0,5.847773,7.106311,0.000000,27.581694,0,0,13.557766,9.223009,5.513368,7.530579,8.240048,13.858482,8.595808,6.651650,9.214459,6.988066,9.726764,7.766507,9.033232,9.335961,10.573248,9.760185,10.488198,10.897573,0,0.00199,0.00529,0.00795,0.00197,0.00075,0.00085,0.00344,0.00126,1.04522,0.09747,3.27798
1.684,6.740902,0.896952,6.690290,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,153.951279,118.999825,80.767601,101.027260,11.924641,-12.508090,13.770173,6.870127,0,5.848989,7.125412,0.000000,26.071377,0,0,13.566476,9.218029,5.503397,7.530010,8.238645,13.853604,8.598960,6.680288,9.229527,7.031603,9.745000,7.787115,9.033101,9.343086,10.571869,9.765523,10.485138,10.900854,0,0.00203,0.00534,0.00847,0.00194,0.00075,0.00104,0.00345,0.00135,1.14597,0.09784,3.27791
1.685,6.742904,0.923364,6.691890,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,154.437790,117.829559,80.628540,101.020699,11.932361,-12.484993,13.758862,6.898282,0,5.850204,7.144514,0.000000,24.561060,0,0,13.575187,9.213049,5.493425,7.529441,8.237240,13.848726,8.602112,6.708926,9.244596,7.075141,9.763235,7.807723,9.032970,9.350212,10.570489,9.770860,10.482078,10.904135,0,0.00202,0.00487,0.00888,0.00193,0.00072,0.00104,0.00347,0.00133,2.72507,0.09794,3.27722
1.686,6.745008,0.943370,6.693195,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155.331604,116.249817,80.712845,101.159294,11.938211,-12.445167,13.747731,6.913070,0,5.851261,7.175044,0.000000,23.624884,0,0,13.584933,9.208657,5.483842,7.528766,8.237530,13.842697,8.605591,6.747516,9.254513,7.113321,9.771660,7.819561,9.034111,9.354003,10.570336,9.777146,10.479721,10.906874,0,0.00201,0.00467,0.01010,0.00191,0.00070,0.00106,0.00347,0.00136,0.56913,0.09788,3.27686
1.687,6.747210,0.954745,6.694103,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,156.774261,114.118362,81.098106,101.493477,11.941544,-12.382801,13.736846,6.909846,0,5.852107,7.220972,0.000000,23.462318,0,0,13.596078,9.205059,5.474784,7.527947,8.240101,13.835117,8.609509,6.799513,9.257489,7.144283,9.766864,7.819583,9.036962,9.353299,10.571837,9.784711,10.478312,10.908885,0,0.00173,0.00474,0.01079,0.00190,0.00071,0.00108,0.00336,0.00136,1.47531,0.09782,3.27693
1.688,6.749538,0.966119,6.695010,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,158.216919,111.986900,81.483376,101.827667,11.944875,-12.320435,13.725960,6.906622,0,5.852952,7.266900,0.000000,23.299751,0,0,13.607223,9.201460,5.465726,7.527129,8.242673,13.827538,8.613428,6.851511,9.260466,7.175245,9.762069,7.819605,9.039813,9.352595,10.573338,9.792275,10.476904,10.910896,0,0.00161,0.00451,0.01184,0.00187,0.00070,0.00110,0.00330,0.00131,2.69497,0.09780,3.27730
1.689,6.751988,0.977494,6.695918,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,159.659576,109.855446,81.868637,102.161850,11.948207,-12.258068,13.715075,6.903398,0,5.853798,7.312828,0.000000,23.137184,0,0,13.618366,9.197862,5.456667,7.526310,8.245244,13.819957,8.617347,6.903508,9.263442,7.206207,9.757273,7.819627,9.042665,9.351892,10.574839,9.799840,10.475495,10.912908,0,0.00162,0.00401,0.01187,0.00186,0.00070,0.00110,0.00323,0.00130,0.66561,0.09795,3.27806
1.690,6.754571,0.991777,6.696696,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,161.772980,107.039719,82.232887,102.581215,11.951524,-12.197818,13.703876,6.900017,0,5.854604,7.357593,0.000000,23.525625,0,0,13.644884,9.193795,5.447036,7.525379,8.249633,13.808933,8.623096,6.952031,9.260065,7.239797,9.759190,7.819125,9.046330,9.347551,10.575690,9.806512,10.474707,10.914968,0,0.00155,0.00375,0.01196,0.00166,0.00069,0.00108,0.00319,0.00130,1.70818,0.09798,3.27822
1.691,6.757282,1.009979,6.697299,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,164.790161,103.301994,82.568802,103.115334,11.954821,-12.140419,13.692253,6.896426,0,5.855357,7.400791,0.000000,24.656504,0,0,13.692117,9.189099,5.436633,7.524295,8.256470,13.793269,8.631313,6.995873,9.248128,7.276929,9.770149,7.817916,9.051094,9.338310,10.575668,9.811980,10.474755,10.917093,0,0.00157,0.00361,0.01218,0.00168,0.00067,0.00108,0.00319,0.00131,2.00375,0.09759,3.27753
1.692,6.760090,1.028180,6.697904,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167.807343,99.564262,82.904724,103.649452,11.958117,-12.083019,13.680632,6.892835,0,5.856109,7.443990,0.000000,25.787384,0,0,13.739349,9.184402,5.426230,7.523211,8.263306,13.777604,8.639529,7.039715,9.236191,7.314062,9.781110,7.816708,9.055858,9.329068,10.575646,9.817449,10.474803,10.919218,0,0.00160,0.00376,0.01353,0.00165,0.00068,0.00109,0.00293,0.00133,0.70164,0.09774,3.27713
1.693,6.762990,1.046382,6.698507,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,170.824539,95.826538,83.240639,104.183571,11.961415,-12.025620,13.669009,6.889244,0,5.856862,7.487188,0.000000,26.918262,0,0,13.786582,9.179707,5.415827,7.522128,8.270143,13.761940,8.647746,7.083557,9.224255,7.351194,9.792069,7.815499,9.060621,9.319827,10.575624,9.822917,10.474851,10.921344,0,0.00159,0.00393,0.01425,0.00165,0.00066,0.00108,0.00284,0.00132,2.63342,0.09794,3.27713
1.694,6.765928,1.071274,6.699229,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,172.036865,91.434273,83.323631,104.588104,11.963526,-11.975660,13.657231,6.885320,0,5.857445,7.532727,0.000000,28.318974,0,0,13.832752,9.174602,5.405544,7.520797,8.274414,13.749173,8.653538,7.130236,9.219978,7.388789,9.804027,7.810516,9.066738,9.309959,10.575779,9.827922,10.474531,10.923234,0,0.00140,0.00343,0.01429,0.00149,0.00067,0.00107,0.00265,0.00131,0.50843,0.09793,3.27703
1.695,6.768901,1.105179,6.700110,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,170.817307,86.160057,83.065811,104.818016,11.964038,-11.935725,13.645243,6.880949,0,5.857800,7.581419,0.000000,30.083261,0,0,13.877493,9.168945,5.395424,7.519133,8.275228,13.740309,8.656061,7.180738,9.226024,7.427006,9.817327,7.800448,9.074677,9.299246,10.576171,9.832302,10.473716,10.924807,0,0.00131,0.00284,0.01402,0.00109,0.00067,0.00108,0.00231,0.00119,1.98135,0.09773,3.27681
1.696,6.771865,1.139084,6.700992,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,169.597733,80.885849,82.807999,105.047928,11.964550,-11.895790,13.633254,6.876577,0,5.858154,7.630111,0.000000,31.847549,0,0,13.922233,9.163290,5.385303,7.517469,8.276042,13.731445,8.658586,7.231240,9.232070,7.465223,9.830627,7.790380,9.082618,9.288533,10.576564,9.836683,10.472900,10.926379,0,0.00127,0.00311,0.01447,0.00107,0.00067,0.00107,0.00236,0.00115,2.36680,0.09759,3.27683
1.697,6.774822,1.172989,6.701872,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,168.378174,75.611641,82.550186,105.277840,11.965062,-11.855855,13.621265,6.872206,0,5.858508,7.678803,0.000000,33.611835,0,0,13.966973,9.157635,5.375183,7.515805,8.276855,13.722581,8.661110,7.281742,9.238115,7.503440,9.843927,7.780312,9.090557,9.277821,10.576956,9.841063,10.472085,10.927952,0,0.00130,0.00311,0.01477,0.00106,0.00066,0.00105,0.00237,0.00117,0.67072,0.09789,3.27721
1.698,6.777728,1.219901,6.702994,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166.331741,71.251602,82.227776,105.317276,11.967456,-11.820302,13.609099,6.868066,0,5.858797,7.724707,0.000000,34.898140,0,0,14.010922,9.151462,5.365868,7.515149,8.275963,13.712717,8.667919,7.330076,9.245064,7.552594,9.867645,7.777647,9.097220,9.273038,10.578822,9.846066,10.472019,10.929895,0,0.00129,0.00310,0.01452,0.00107,0.00064,0.00105,0.00238,0.00122,2.71005,0.09770,3.27747
1.699,6.780584,1.284339,6.704440,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163.171158,68.123344,81.818336,105.100044,11.972384,-11.790654,13.596696,6.864240,0,5.858999,7.766855,0.000000,35.540394,0,0,14.053806,9.144591,5.357636,7.515849,8.272771,13.701506,8.680504,7.375487,9.253229,7.616484,9.905400,7.784959,9.102162,9.276245,10.582676,9.851906,10.472963,10.932337,0,0.00130,0.00304,0.01402,0.00105,0.00063,0.00106,0.00231,0.00132,0.52936,0.09741,3.27754
1.700,6.783325,1.348776,6.705886,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,160.010574,64.995087,81.408897,104.882820,11.977313,-11.761005,13.584292,6.860413,0,5.859200,7.809003,0.000000,36.182648,0,0,14.096689,9.137721,5.349404,7.516549,8.269579,13.690293,8.693089,7.420898,9.261394,7.680374,9.943154,7.792272,9.107104,9.279452,10.586530,9.857746,10.473907,10.934779,0,0.00150,0.00304,0.01339,0.00107,0.00063,0.00106,0.00241,0.00142,1.79648,0.09755,3.27778
1.701,6.785955,1.413214,6.707332,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,156.849991,61.866833,80.999458,104.665588,11.982242,-11.731358,13.571889,6.856586,0,5.859402,7.851151,0.000000,36.824902,0,0,14.139573,9.130851,5.341172,7.517250,8.266386,13.679082,8.705673,7.466310,9.269559,7.744265,9.980909,7.799584,9.112046,9.282660,10.590384,9.863586,10.474852,10.937221,0,0.00158,0.00301,0.01286,0.00111,0.00063,0.00104,0.00249,0.00150,2.13322,0.09760,3.27824
1.702,6.788418,1.473828,6.708980,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,154.881470,59.819569,80.760185,104.355225,11.984429,-11.711777,13.559573,6.866031,0,5.859516,7.888263,0.000000,37.073349,0,0,14.181373,9.123799,5.332963,7.517834,8.264746,13.668742,8.708203,7.506300,9.268137,7.788874,9.997591,7.807361,9.114149,9.291324,10.593836,9.870522,10.476422,10.940553,0,0.00180,0.00312,0.01298,0.00110,0.00064,0.00104,0.00258,0.00152,0.82338,0.09756,3.27812
1.703,6.790717,1.529290,6.710900,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,154.519165,59.228851,80.750183,103.919373,11.982923,-11.705762,13.547376,6.893360,0,5.859512,7.918590,0.000000,36.791164,0,0,14.221712,9.116502,5.324785,7.518263,8.265195,13.659576,8.697186,7.538987,9.253798,7.807503,9.985877,7.815765,9.112427,9.307340,10.596747,9.878936,10.478838,10.945085,0,0.00180,0.00306,0.01290,0.00117,0.00064,0.00101,0.00262,0.00151,2.64948,0.09733,3.27721
1.704,6.792835,1.584752,6.712820,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,154.156845,58.638134,80.740189,103.483521,11.981417,-11.699747,13.535178,6.920689,0,5.859508,7.948917,0.000000,36.508980,0,0,14.262052,9.109205,5.316606,7.518692,8.265644,13.650411,8.686167,7.571673,9.239461,7.826132,9.974164,7.824169,9.110705,9.323357,10.599659,9.887349,10.481253,10.949616,0,0.00177,0.00275,0.01323,0.00121,0.00065,0.00079,0.00270,0.00144,0.50014,0.09731,3.27658
1.705,6.794777,1.640214,6.714740,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,153.794540,58.047417,80.730186,103.047668,11.979910,-11.693731,13.522981,6.948018,0,5.859503,7.979244,0.000000,36.226795,0,0,14.302391,9.101909,5.308427,7.519121,8.266094,13.641246,8.675149,7.604361,9.225122,7.844761,9.962450,7.832573,9.108983,9.339374,10.602571,9.895762,10.483668,10.954147,0,0.00175,0.00282,0.01329,0.00126,0.00065,0.00080,0.00272,0.00139,1.87429,0.09758,3.27635
1.706,6.796555,1.693711,6.716428,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,153.618515,57.621422,80.682007,102.566833,11.978312,-11.690906,13.510925,6.974944,0,5.859724,8.011189,0.000000,35.615543,0,0,14.335558,9.090596,5.300849,7.519392,8.266077,13.627131,8.662134,7.637472,9.205891,7.867446,9.951002,7.842739,9.106613,9.356789,10.604282,9.903627,10.484772,10.958790,0,0.00173,0.00278,0.01273,0.00130,0.00065,0.00078,0.00271,0.00132,1.46810,0.09747,3.27647
1.707,6.798173,1.744558,6.717801,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,153.693481,57.417374,80.582382,102.025383,11.976589,-11.692375,13.499061,7.001328,0,5.860249,8.045316,0.000000,34.560902,0,0,14.359058,9.073874,5.294081,7.519450,8.265433,13.606348,8.646431,7.671155,9.180065,7.895597,9.939912,7.855278,9.103370,9.376087,10.604379,9.910754,10.484107,10.963580,0,0.00168,0.00278,0.01269,0.00131,0.00065,0.00077,0.00272,0.00132,0.61312,0.09738,3.27708
1.708,6.799674,1.795406,6.719173,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,153.768433,57.213329,80.482758,101.483932,11.974867,-11.693846,13.487197,7.027712,0,5.860773,8.079442,0.000000,33.506256,0,0,14.382560,9.057152,5.287312,7.519508,8.264789,13.585565,8.630728,7.704839,9.154239,7.923747,9.928821,7.867818,9.100126,9.395387,10.604475,9.917881,10.483443,10.968370,0,0.00164,0.00275,0.01212,0.00136,0.00067,0.00078,0.00272,0.00133,2.59183,0.09720,3.27740
1.709,6.801061,1.846254,6.720546,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,153.843399,57.009285,80.383125,100.942474,11.973145,-11.695315,13.475332,7.054096,0,5.861298,8.113568,0.000000,32.451611,0,0,14.406060,9.040429,5.280543,7.519566,8.264145,13.564782,8.615025,7.738522,9.128413,7.951898,9.917730,7.880358,9.096882,9.414685,10.604571,9.925008,10.482779,10.973161,0,0.00158,0.00283,0.01196,0.00133,0.00068,0.00080,0.00274,0.00138,0.58676,0.09743,3.27733
1.710,6.802394,1.886268,6.722268,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,154.473663,56.953346,80.419472,100.458954,11.973569,-11.703762,13.463603,7.080672,0,5.861507,8.146911,0.000000,31.505892,0,0,14.430279,9.024041,5.274460,7.519693,8.265892,13.550426,8.607678,7.772569,9.110209,7.975045,9.903359,7.893322,9.093465,9.435830,10.605723,9.931644,10.484293,10.978325,0,0.00156,0.00287,0.01188,0.00134,0.00066,0.00082,0.00278,0.00152,1.61963,0.09767,3.27747
1.711,6.803674,1.911684,6.724461,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155.852142,57.096966,80.639023,100.053490,11.976886,-11.721609,13.452056,7.107509,0,5.861291,8.179198,0.000000,30.706942,0,0,14.455464,9.008104,5.269301,7.519913,8.270861,13.544730,8.611594,7.807106,9.102273,7.991453,9.884567,7.906858,9.089815,9.459460,10.608296,9.937621,10.488745,10.983992,0,0.00155,0.00290,0.01225,0.00128,0.00067,0.00080,0.00276,0.00161,2.13514,0.09727,3.27793
1.712,6.804962,1.937101,6.726653,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,157.230621,57.240589,80.858574,99.648026,11.980202,-11.739456,13.440508,7.134345,0,5.861076,8.211485,0.000000,29.907991,0,0,14.480650,8.992167,5.264143,7.520133,8.275830,13.539035,8.615510,7.841642,9.094337,8.007861,9.865775,7.920393,9.086164,9.483091,10.610870,9.943598,10.493196,10.989659,0,0.00149,0.00279,0.01098,0.00127,0.00068,0.00080,0.00295,0.00160,0.72175,0.09713,3.27801
1.713,6.806257,1.962517,6.728845,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,158.609100,57.384209,81.078125,99.242561,11.983518,-11.757302,13.428961,7.161181,0,5.860861,8.243773,0.000000,29.109039,0,0,14.505835,8.976231,5.258984,7.520352,8.280799,13.533339,8.619426,7.876179,9.086401,8.024268,9.846984,7.933929,9.082515,9.506721,10.613443,9.949574,10.497647,10.995327,0,0.00143,0.00252,0.01073,0.00122,0.00069,0.00082,0.00307,0.00162,2.69603,0.09736,3.27755
1.714,6.807619,1.965897,6.730967,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,160.257217,57.247669,81.196747,98.999405,11.983785,-11.774931,13.417488,7.188131,0,5.860654,8.274373,0.000000,28.518209,0,0,14.532116,8.960268,5.254953,7.520358,8.284571,13.524231,8.621718,7.912345,9.083683,8.042343,9.824946,7.948245,9.080115,9.524940,10.615439,9.955572,10.500335,11.001068,0,0.00144,0.00250,0.01103,0.00119,0.00068,0.00083,0.00341,0.00160,0.64487,0.09749,3.27722
1.715,6.809047,1.939584,6.732995,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,162.268646,56.733635,81.179382,98.974930,11.979943,-11.792266,13.406116,7.215236,0,5.860459,8.302700,0.000000,28.207804,0,0,14.559875,8.944272,5.252443,7.520076,8.286730,13.510527,8.621822,7.950707,9.087997,8.062665,9.798536,7.963612,9.079402,9.535869,10.616658,9.961598,10.500647,11.006909,0,0.00145,0.00250,0.01208,0.00123,0.00067,0.00084,0.00355,0.00157,1.43190,0.09738,3.27707
1.716,6.810578,1.913271,6.735023,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,164.280075,56.219604,81.162018,98.950462,11.976103,-11.809601,13.394742,7.242341,0,5.860264,8.331027,0.000000,27.897398,0,0,14.587632,8.928275,5.249932,7.519794,8.288889,13.496821,8.621926,7.989069,9.092312,8.082986,9.772126,7.978978,9.078689,9.546796,10.617877,9.967624,10.500957,11.012751,0,0.00144,0.00216,0.01177,0.00131,0.00068,0.00086,0.00337,0.00159,1.66458,0.09708,3.27701
1.717,6.812211,1.886958,6.737051,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166.291519,55.705570,81.144653,98.925987,11.972261,-11.826936,13.383369,7.269445,0,5.860069,8.359354,0.000000,27.586992,0,0,14.615391,8.912279,5.247421,7.519512,8.291048,13.483117,8.622030,8.027431,9.096626,8.103308,9.745716,7.994344,9.077975,9.557724,10.619096,9.973650,10.501269,11.018591,0,0.00145,0.00214,0.01174,0.00134,0.00069,0.00086,0.00335,0.00159,0.75605,0.09749,3.27709
1.718,6.813950,1.842788,6.739266,0.000000,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167.928268,54.930901,80.947464,98.968773,11.974354,-11.837159,13.372023,7.284196,0,5.859737,8.387365,0.000000,27.427261,0,0,14.644464,8.896373,5.245663,7.519384,8.291928,13.473032,8.622370,8.062349,9.108873,8.118171,9.740414,8.005573,9.078209,9.563484,10.620096,9.978769,10.501797,11.023550,0,0.00165,0.00214,0.01153,0.00135,0.00069,0.00086,0.00337,0.00155,2.54372,0.09762,3.27726
