"Time","v5 L COP","v3 R COP","70 RDS cle","34 FRx (cm)","29 HRx (cm)","71 LDS cle","37a CoMy (cm)","32 FLx (cm)","27 HLx (cm)","67 xCoM","v7 xCoM","3 Platform","2 Trdml","37b CoMy (cm)","37 CoMy (cm)"
3.811,0.000000,4.290315,1,19.756781,13.879261,0,2.462603,17.507341,15.994705,5.889114,5.889114,0.00015,0.09735,5.674061,4.157172
3.812,0.000000,4.290687,1,19.745747,13.877015,0,2.516341,17.514757,15.986051,5.891910,5.891910,0.00001,0.09736,5.676659,4.137106
3.813,0.000000,4.291046,1,19.734715,13.874770,0,2.570080,17.522173,15.977395,5.894707,5.894707,-0.00000,0.09710,5.679257,4.117040
3.814,0.000000,4.291367,1,19.725733,13.872281,0,2.778209,17.573874,15.970381,5.897347,5.897347,0.00015,0.09719,5.680297,4.087516
3.815,0.000000,4.291677,1,19.717567,13.869695,0,3.047577,17.643141,15.964017,5.899927,5.899927,0.00045,0.09734,5.680719,4.054241
3.816,0.000000,4.292044,1,19.709400,13.867109,0,3.316946,17.712408,15.957652,5.902506,5.902506,-0.00015,0.09741,5.681141,4.020966
3.817,0.000000,4.292424,1,19.701233,13.864523,0,3.586314,17.781675,15.951288,5.905086,5.905086,0.00015,0.09724,5.681563,3.987691
3.818,0.000000,4.292952,1,19.692940,13.859102,0,3.848360,17.855099,15.939116,5.907891,5.907891,0.00000,0.09722,5.685364,3.947507
3.819,0.000000,4.293517,1,19.684597,13.852557,0,4.107501,17.930170,15.924638,5.910786,5.910786,-0.00015,0.09742,5.690505,3.904584
3.820,0.000000,4.294206,1,19.676254,13.846011,0,4.366642,18.005243,15.910161,5.913682,5.913682,0.00015,0.09758,5.695646,3.861661
3.821,0.000000,4.294925,1,19.667910,13.839466,0,4.625783,18.080315,15.895683,5.916576,5.916576,0.00029,0.09738,5.700788,3.818738
3.822,0.000000,4.295724,1,19.658768,13.831532,0,4.905331,18.150320,15.886200,5.919559,5.919559,0.00001,0.09730,5.705192,3.773435
3.823,0.000000,4.296544,1,19.649307,13.823049,0,5.192973,18.218317,15.878697,5.922577,5.922577,0.00000,0.09759,5.709303,3.727189
3.824,0.000000,4.297456,1,19.639847,13.814565,0,5.480615,18.286312,15.871195,5.925595,5.925595,0.00015,0.09773,5.713416,3.680943
3.825,0.000000,4.298392,1,19.630386,13.806081,0,5.768257,18.354309,15.863692,5.928613,5.928613,0.00000,0.09746,5.717527,3.634696
3.826,0.000000,4.299412,1,19.620871,13.795283,0,5.920789,18.423685,15.856967,5.931931,5.931931,-0.00030,0.09744,5.726437,3.590712
3.827,0.000000,4.300453,1,19.611336,13.783568,0,6.019731,18.493608,15.850551,5.935369,5.935369,0.00001,0.09766,5.737250,3.547625
3.828,0.000000,4.301104,1,19.601799,13.771853,0,6.118672,18.563532,15.844133,5.938807,5.938807,0.00015,0.09767,5.748063,3.504537
3.829,0.000000,4.301655,1,19.592264,13.760139,0,6.217613,18.633455,15.837717,5.942245,5.942245,-0.00015,0.09744,5.758876,3.461450
3.830,0.000000,4.301767,1,19.582447,13.749272,0,6.198895,18.690226,15.825822,5.946173,5.946173,0.00031,0.09739,5.764500,3.424672
3.831,0.000000,4.301767,1,19.572517,13.738744,0,6.133510,18.741777,15.811754,5.950294,5.950294,0.00000,0.09754,5.768065,3.390397
3.832,0.000000,4.301767,1,19.562588,13.728214,0,6.068123,18.793329,15.797687,5.954415,5.954415,0.00015,0.09767,5.771630,3.356121
3.833,0.000000,4.301767,1,19.552658,13.717686,0,6.002737,18.844881,15.783618,5.958537,5.958537,0.00015,0.09749,5.775196,3.321845
3.834,0.000000,4.301767,1,19.541893,13.714695,0,5.950152,18.881226,15.768981,5.963109,5.963109,-0.00015,0.09733,5.781643,3.297132
3.835,0.000000,4.301767,1,19.530794,13.714695,0,5.902645,18.911537,15.754117,5.967861,5.967861,-0.00014,0.09752,5.789233,3.276212
3.836,0.000000,4.301767,1,19.519695,13.714695,0,5.855137,18.941849,15.739254,5.972613,5.972613,0.00000,0.09767,5.796823,3.255292
3.837,0.000000,4.301767,1,19.508596,13.714695,0,5.807630,18.972160,15.724390,5.977365,5.977365,0.00000,0.09756,5.804412,3.234371
3.838,0.000000,4.301014,1,19.498009,13.714695,0,5.713546,19.001722,15.713489,5.981958,5.981958,0.00015,0.09727,5.808908,3.224846
3.839,0.000000,4.300071,1,19.487625,13.714695,0,5.600987,19.030987,15.704159,5.986489,5.986489,0.00001,0.09732,5.812177,3.219840
3.840,0.000000,4.299261,1,19.477240,13.714695,0,5.488429,19.060253,15.694829,5.991019,5.991019,-0.00015,0.09752,5.815446,3.214834
3.841,0.000000,4.298486,1,19.466856,13.714695,0,5.375871,19.089518,15.685498,5.995550,5.995550,0.00000,0.09730,5.818715,3.209828
3.842,0.000000,4.298252,1,19.456373,13.714695,0,5.294694,19.113579,15.674219,6.000099,6.000099,-0.00001,0.09703,5.823989,3.214141
3.843,0.000000,4.298155,1,19.445850,13.714695,0,5.225965,19.135576,15.662167,6.004656,6.004656,0.00030,0.09712,5.830058,3.222150
3.844,0.000000,4.298047,1,19.435328,13.714695,0,5.157236,19.157574,15.650114,6.009212,6.009212,0.00015,0.09725,5.836126,3.230159
3.845,0.000000,4.297937,1,19.424805,13.714695,0,5.088507,19.179571,15.638062,6.013769,6.013769,0.00015,0.09719,5.842195,3.238168
3.846,0.000000,2.583047,0,19.414114,13.714695,0,4.917289,19.205412,15.615755,6.017307,6.017307,0.00030,0.09697,5.848839,3.251333
3.847,0.000000,0.434089,0,19.403357,13.714695,0,4.705420,19.232779,15.589381,6.020442,6.020442,0.00015,0.09690,5.855711,3.266545
3.848,0.000000,0.000000,0,19.392599,13.714695,0,4.493550,19.260143,15.563007,6.023576,6.023576,0.00029,0.09705,5.862583,3.281756
3.849,0.000000,0.000000,0,19.381842,13.714695,0,4.281680,19.287510,15.536633,6.026710,6.026710,0.00030,0.09717,5.869455,3.296967
3.850,0.000000,0.000000,0,19.370691,13.714695,0,3.987358,19.313738,15.521387,6.029342,6.029342,0.00015,0.09699,5.874002,3.310765
3.851,0.000000,0.000000,0,19.359386,13.714695,0,3.660332,19.339516,15.510554,6.031776,6.031776,0.00015,0.09681,5.877626,3.324002
3.852,0.000000,0.000000,0,19.348082,13.714695,0,3.333307,19.365292,15.499722,6.034210,6.034210,-0.00015,0.09698,5.881251,3.337239
3.853,0.000000,0.000000,0,19.336775,13.714695,0,3.006281,19.391069,15.488889,6.036644,6.036644,0.00000,0.09716,5.884875,3.350476
3.854,0.000000,0.000000,0,19.324299,13.721682,0,2.636306,19.413664,15.482033,6.038177,6.038177,0.00000,0.09698,5.886355,3.357474
3.855,0.000000,0.000000,0,19.311357,13.731441,0,2.249295,19.434998,15.476754,6.039355,6.039355,-0.00015,0.09681,5.886983,3.361997
3.856,0.000000,0.000000,0,19.298414,13.741199,0,1.862285,19.456331,15.471476,6.040533,6.040533,-0.00014,0.09706,5.887612,3.366520
3.857,0.000000,0.000000,0,19.285473,13.750957,0,1.475275,19.477665,15.466197,6.041711,6.041711,0.00015,0.09721,5.888241,3.371043
3.858,0.000000,0.000000,0,19.272312,13.784817,0,1.113139,19.502579,15.457969,6.042431,6.042431,0.00015,0.09709,5.890213,3.364045
3.859,0.000000,0.000000,0,19.259066,13.828238,0,0.760871,19.528912,15.448571,6.042970,6.042970,-0.00000,0.09700,5.892717,3.352478
3.860,0.000000,0.000000,0,19.245819,13.871658,0,0.408603,19.555244,15.439173,6.043509,6.043509,0.00015,0.09717,5.895222,3.340911
3.861,0.000000,0.000000,0,19.232571,13.915079,0,0.056334,19.581577,15.429775,6.044048,6.044048,0.00000,0.09740,5.897727,3.329344
3.862,0.000000,0.000000,0,19.218819,13.961544,0,-0.171904,19.602262,15.416576,6.043900,6.043900,0.00015,0.09747,5.896562,3.303705
3.863,0.000000,0.000000,0,19.204866,14.009217,0,-0.350947,19.620707,15.401872,6.043478,6.043478,-0.00000,0.09740,5.893941,3.272485
3.864,0.000000,0.000000,0,19.190914,14.056890,0,-0.529989,19.639151,15.387166,6.043057,6.043057,0.00000,0.09761,5.891320,3.241265
3.865,0.000000,0.000000,0,19.176962,14.104563,0,-0.709032,19.657595,15.372460,6.042636,6.042636,0.00015,0.09785,5.888700,3.210045
3.866,0.000000,0.000000,0,19.163038,14.153577,0,-0.735525,19.671616,15.357284,6.041749,6.041749,0.00000,0.09779,5.886598,3.165272
3.867,0.000000,0.000000,0,19.149128,14.203122,0,-0.701511,19.683884,15.341920,6.040677,6.040677,0.00015,0.09770,5.884703,3.115124
3.868,0.000000,0.000000,0,19.135218,14.252667,0,-0.667497,19.696152,15.326556,6.039605,6.039605,0.00015,0.09795,5.882808,3.064976
3.869,0.000000,0.000000,0,19.121307,14.302213,0,-0.633482,19.708418,15.311192,6.038533,6.038533,-0.00000,0.09813,5.880913,3.014827
3.870,0.000000,0.000000,0,19.108208,14.340372,0,-0.456596,19.717678,15.299429,6.037292,6.037292,-0.00015,0.09798,5.879467,2.952640
3.871,0.000000,0.000000,0,19.095430,14.374015,0,-0.223040,19.725742,15.289095,6.035985,6.035985,0.00000,0.09800,5.878199,2.885677
3.872,0.000000,0.000000,0,19.082653,14.407658,0,0.010515,19.733809,15.278760,6.034678,6.034678,0.00000,0.09832,5.876931,2.818714
3.873,0.000000,0.000000,0,19.069876,14.441300,0,0.244071,19.741873,15.268426,6.033371,6.033371,0.00015,0.09842,5.875663,2.751751
3.874,0.000000,0.000000,0,19.056177,14.464054,0,0.599544,19.755905,15.259941,6.032193,6.032193,0.00000,0.09824,5.876253,2.677885
3.875,0.000000,0.000000,0,19.042112,14.482488,0,1.003376,19.772305,15.252191,6.031065,6.031065,0.00030,0.09837,5.877580,2.601280
3.876,0.000000,0.000000,0,19.028049,14.500921,0,1.407207,19.788704,15.244439,6.029938,6.029938,0.00000,0.09860,5.878907,2.524675
3.877,0.000000,0.000000,0,19.013985,14.519355,0,1.811039,19.805103,15.236689,6.028811,6.028811,0.00000,0.09859,5.880233,2.448070
3.878,0.000000,0.000000,0,18.999958,14.542812,0,2.200806,19.821144,15.225826,6.027606,6.027606,0.00000,0.09845,5.882104,2.369244
3.879,0.000000,0.000000,0,18.985945,14.568262,0,2.584995,19.837044,15.213731,6.026369,6.026369,0.00029,0.09852,5.884190,2.289536
3.880,0.000000,0.000000,0,18.971933,14.593713,0,2.969185,19.852942,15.201634,6.025133,6.025133,0.00015,0.09871,5.886277,2.209829
3.881,0.000000,0.000000,0,18.957920,14.619163,0,3.353374,19.868841,15.189538,6.023896,6.023896,0.00016,0.09869,5.888363,2.130122
3.882,0.000000,0.000000,0,18.944311,14.650882,0,3.629142,19.881437,15.176834,6.023438,6.023438,0.00016,0.09848,5.893099,2.054098
3.883,0.000000,0.000000,0,18.930859,14.685088,0,3.861906,19.892723,15.163888,6.023289,6.023289,0.00000,0.09856,5.898885,1.979536
3.884,0.000000,0.000000,0,18.917408,14.719295,0,4.094669,19.904011,15.150943,6.023139,6.023139,-0.00015,0.09877,5.904672,1.904974
3.885,0.000000,0.000000,0,18.903957,14.753501,0,4.327433,19.915297,15.137997,6.022990,6.022990,0.00000,0.09872,5.910458,1.830411
3.886,0.000000,0.000000,0,18.889950,14.789205,0,4.462015,19.929417,15.126682,6.023370,6.023370,-0.00015,0.09848,5.916202,1.761837
3.887,0.000000,0.000000,0,18.875721,14.825502,0,4.557653,19.944662,15.116015,6.023960,6.023960,0.00000,0.09859,5.921929,1.695638
3.888,0.000000,0.000000,0,18.861494,14.861800,0,4.653291,19.959906,15.105348,6.024549,6.024549,0.00015,0.09872,5.927657,1.629439
3.889,0.000000,0.000000,0,18.847265,14.898098,0,4.748930,19.975149,15.094681,6.025139,6.025139,-0.00015,0.09850,5.933384,1.563240
3.890,0.000000,0.000000,0,18.834208,14.931328,0,4.734733,19.990564,15.088407,6.026436,6.026436,0.00030,0.09821,5.938656,1.509404
3.891,0.000000,0.000000,0,18.821611,14.963342,0,4.676971,20.006046,15.083877,6.028014,6.028014,0.00030,0.09834,5.943747,1.460472
3.892,0.000000,0.000000,0,18.809017,14.995356,0,4.619209,20.021528,15.079346,6.029591,6.029591,0.00016,0.09839,5.948838,1.411539
3.893,0.000000,0.000000,0,18.796421,15.027369,0,4.561447,20.037012,15.074815,6.031168,6.031168,0.00015,0.09818,5.953929,1.362607
3.894,0.000000,0.000000,0,18.783569,15.052074,0,4.476765,20.055243,15.066642,6.032944,6.032944,0.00000,0.09801,5.957164,1.327244
3.895,0.000000,0.000000,0,18.770617,15.073880,0,4.381405,20.074566,15.057023,6.034798,6.034798,-0.00030,0.09805,5.959664,1.297264
3.896,0.000000,0.000000,0,18.757662,15.095686,0,4.286045,20.093887,15.047405,6.036651,6.036651,0.00030,0.09819,5.962163,1.267284
3.897,0.000000,0.000000,0,18.744709,15.117492,0,4.190685,20.113211,15.037786,6.038505,6.038505,0.00015,0.09814,5.964663,1.237304
3.898,0.000000,0.000000,0,18.731871,15.125626,0,4.041871,20.130850,15.028115,6.040161,6.040161,0.00015,0.09782,5.969812,1.219397
3.899,0.000000,0.000000,0,18.719080,15.128336,0,3.871853,20.147821,15.018422,6.041737,6.041737,-0.00015,0.09773,5.976012,1.206279
3.900,0.000000,0.000000,0,18.706289,15.131046,0,3.701836,20.164793,15.008729,6.043314,6.043314,0.00014,0.09789,5.982211,1.193161
3.901,0.000000,0.000000,0,18.693499,15.133757,0,3.531819,20.181765,14.999036,6.044891,6.044891,0.00015,0.09785,5.988411,1.180043
3.902,0.000000,0.000000,0,18.681135,15.146595,0,3.255100,20.193256,14.988084,6.046220,6.046220,0.00016,0.09748,5.991695,1.175848
3.903,0.000000,0.000000,0,18.668943,15.163451,0,2.936059,20.202576,14.976633,6.047451,6.047451,0.00016,0.09746,5.993824,1.175192
3.904,0.000000,0.000000,0,18.656752,15.180307,0,2.617018,20.211893,14.965181,6.048683,6.048683,0.00015,0.09773,5.995953,1.174537
3.905,0.000000,0.000000,0,18.644560,15.197163,0,2.297976,20.221212,14.953731,6.049914,6.049914,0.00031,0.09767,5.998081,1.173881
3.906,0.000000,0.000000,0,18.631870,15.209239,0,1.960458,20.231321,14.940263,6.050609,6.050609,-0.00014,0.09736,6.001334,1.178597
3.907,0.000000,0.000000,0,18.618980,15.219419,0,1.615610,20.241743,14.925996,6.051090,6.051090,0.00015,0.09743,6.005033,1.185444
3.908,0.000000,0.000000,0,18.606092,15.229599,0,1.270762,20.252167,14.911728,6.051571,6.051571,0.00015,0.09766,6.008733,1.192290
3.909,0.000000,0.000000,0,18.593203,15.239779,0,0.925915,20.262589,14.897461,6.052053,6.052053,-0.00015,0.09770,6.012433,1.199137
3.910,0.000000,0.000000,0,18.581203,15.243425,0,0.528946,20.271206,14.887326,6.052253,6.052253,0.00015,0.09752,6.013003,1.206631
3.911,0.000000,0.000000,0,18.569557,15.244480,0,0.111304,20.279106,14.878830,6.052341,6.052341,0.00000,0.09754,6.012332,1.214381
3.912,0.000000,0.000000,0,18.557911,15.245536,0,-0.306338,20.287006,14.870335,6.052430,6.052430,0.00000,0.09779,6.011661,1.222132
3.913,0.000000,0.000000,0,18.546265,15.246591,0,-0.723981,20.294909,14.861838,6.052518,6.052518,0.00030,0.09794,6.010991,1.229882
3.914,0.000000,0.000000,0,18.534931,15.272853,0,-0.952642,20.297232,14.851804,6.051994,6.051994,0.00015,0.09772,6.007540,1.230897
3.915,0.000000,0.000000,0,18.523722,15.309114,0,-1.106345,20.297344,14.841159,6.051226,6.051226,0.00001,0.09769,6.002988,1.229239
3.916,0.000000,0.000000,0,18.512510,15.345374,0,-1.260048,20.297457,14.830515,6.050458,6.050458,-0.00045,0.09802,5.998435,1.227581
3.917,0.000000,0.000000,0,18.501301,15.381636,0,-1.413751,20.297567,14.819870,6.049690,6.049690,0.00015,0.09816,5.993883,1.225922
3.918,0.000000,0.000000,0,18.489744,15.401419,0,-1.518792,20.303236,14.808806,6.048246,6.048246,0.00045,0.09792,5.992231,1.214898
3.919,0.000000,0.000000,0,18.478050,15.414665,0,-1.604531,20.311108,14.797576,6.046535,6.046535,-0.00015,0.09806,5.991729,1.200159
3.920,0.000000,0.000000,0,18.466356,15.427913,0,-1.690270,20.318979,14.786345,6.044824,6.044824,0.00030,0.09840,5.991227,1.185420
3.921,0.000000,0.000000,0,18.454662,15.441159,0,-1.776008,20.326851,14.775115,6.043112,6.043112,0.00000,0.09838,5.990726,1.170681
3.922,0.000000,0.000000,0,18.443142,15.446752,0,-1.754306,20.332222,14.763173,6.041098,6.041098,0.00014,0.09828,5.988460,1.145286
3.923,0.000000,0.000000,0,18.431692,15.449306,0,-1.689988,20.336603,14.750949,6.038964,6.038964,-0.00000,0.09854,5.985495,1.115664
3.924,0.000000,0.000000,0,18.420240,15.451862,0,-1.625670,20.340982,14.738725,6.036829,6.036829,0.00015,0.09874,5.982530,1.086043
3.925,0.000000,0.000000,0,18.408789,15.454418,0,-1.561351,20.345364,14.726501,6.034695,6.034695,0.00030,0.09851,5.979565,1.056421
3.926,0.000000,0.000000,0,18.397812,15.457175,0,-1.466489,20.346607,14.714453,6.032317,6.032317,0.00000,0.09845,5.979615,1.017129
3.927,0.000000,0.000000,0,18.387024,15.460012,0,-1.359511,20.346607,14.702474,6.029842,6.029842,-0.00000,0.09864,5.980861,0.974001
3.928,0.000000,0.000000,0,18.376236,15.462850,0,-1.252533,20.346607,14.690495,6.027367,6.027367,0.00015,0.09874,5.982107,0.930873
3.929,0.000000,0.000000,0,18.365448,15.465687,0,-1.145555,20.346607,14.678516,6.024892,6.024892,0.00015,0.09857,5.983354,0.887745
3.930,0.000000,0.000000,0,18.355185,15.486138,0,-1.019107,20.346607,14.666560,6.022125,6.022125,0.00000,0.09843,5.980900,0.836668
3.931,0.000000,0.000000,0,18.345129,15.513577,0,-0.884937,20.346607,14.654613,6.019242,6.019242,0.00015,0.09855,5.976980,0.782438
3.932,0.000000,0.000000,0,18.335073,15.541015,0,-0.750767,20.346607,14.642664,6.016359,6.016359,-0.00015,0.09869,5.973060,0.728207
3.933,0.000000,0.000000,0,18.325016,15.568453,0,-0.616597,20.346607,14.630716,6.013477,6.013477,0.00000,0.09852,5.969139,0.673977
3.934,0.000000,0.000000,0,18.314774,15.578927,0,-0.470083,20.346607,14.614578,6.011350,6.011350,0.00015,0.09833,5.968052,0.617801
3.935,0.000000,0.000000,0,18.304455,15.582672,0,-0.318672,20.346607,14.596778,6.009522,6.009522,0.00015,0.09852,5.968088,0.560854
3.936,0.000000,0.000000,0,18.294136,15.586417,0,-0.167261,20.346607,14.578978,6.007695,6.007695,0.00015,0.09859,5.968125,0.503907
3.937,0.000000,0.000000,0,18.283817,15.590163,0,-0.015851,20.346607,14.561177,6.005867,6.005867,-0.00015,0.09828,5.968161,0.446960
3.938,0.000000,0.000000,0,18.273336,15.593189,0,0.155487,20.346607,14.554383,6.004177,6.004177,0.00015,0.09823,5.968887,0.394285
3.939,0.000000,0.000000,0,18.262791,15.595930,0,0.334728,20.346607,14.551955,6.002540,6.002540,0.00015,0.09843,5.969887,0.343305
3.940,0.000000,0.000000,0,18.252245,15.598671,0,0.513969,20.346607,14.549528,6.000904,6.000904,0.00015,0.09840,5.970886,0.292325
3.941,0.000000,0.000000,0,18.241699,15.601413,0,0.693210,20.346607,14.547100,5.999267,5.999267,-0.00029,0.09809,5.971886,0.241345
3.942,0.000000,0.000000,0,18.231834,15.605169,0,0.829925,20.346607,14.535464,5.998117,5.998117,-0.00031,0.09789,5.974449,0.197378
3.943,0.000000,0.000000,0,18.222237,15.609328,0,0.949773,20.346607,14.520176,5.997160,5.997160,0.00016,0.09796,5.977633,0.156192
3.944,0.000000,0.000000,0,18.212641,15.613488,0,1.069620,20.346607,14.504888,5.996204,5.996204,0.00000,0.09799,5.980816,0.115007
3.945,0.000000,0.000000,0,18.203045,15.617647,0,1.189468,20.346607,14.489599,5.995247,5.995247,0.00015,0.09783,5.984000,0.073821
3.946,0.000000,0.000000,0,18.193001,15.619335,0,1.255770,20.346607,14.479246,5.994413,5.994413,0.00000,0.09751,5.983075,0.043618
3.947,0.000000,0.000000,0,18.182777,15.620043,0,1.300834,20.346607,14.470852,5.993629,5.993629,0.00000,0.09750,5.980520,0.017771
3.948,0.000000,0.000000,0,18.172556,15.620750,0,1.345897,20.346607,14.462457,5.992844,5.992844,0.00000,0.09769,5.977965,-0.008075
3.949,0.000000,0.000000,0,18.162333,15.621457,0,1.390961,20.346607,14.454062,5.992059,5.992059,0.00045,0.09762,5.975411,-0.033922
3.950,0.000000,0.000000,0,18.152431,15.655375,0,1.397171,20.346607,14.446885,5.991804,5.991804,0.00015,0.09724,5.978507,-0.047724
3.951,0.000000,0.000000,0,18.142656,15.702467,0,1.387969,20.346607,14.440189,5.991760,5.991760,0.00015,0.09721,5.983843,-0.056748
3.952,0.000000,0.000000,0,18.132881,15.749557,0,1.378768,20.346607,14.433495,5.991716,5.991716,0.00015,0.09743,5.989181,-0.065772
3.953,0.000000,0.000000,0,18.123106,15.796649,0,1.369566,20.346607,14.426800,5.991672,5.991672,0.00000,0.09739,5.994517,-0.074796
3.954,0.000000,0.000000,0,18.113440,15.826277,0,1.298352,20.346607,14.412029,5.991844,5.991844,0.00000,0.09706,5.996095,-0.072701
3.955,0.000000,0.000000,0,18.103813,15.848979,0,1.202540,20.346607,14.394056,5.992101,5.992101,0.00015,0.09708,5.996181,-0.066195
3.956,0.000000,0.000000,0,18.094189,15.871681,0,1.106728,20.346607,14.376083,5.992358,5.992358,0.00015,0.09727,5.996267,-0.059689
3.957,0.000000,0.000000,0,18.084562,15.894383,0,1.010916,20.346607,14.358109,5.992616,5.992616,0.00015,0.09732,5.996353,-0.053183
3.958,2.640369,0.000000,0,18.075258,15.932011,1,0.965224,20.346607,14.344963,5.992651,5.992651,-0.00015,0.09719,5.997064,-0.042965
3.959,5.949103,0.000000,0,18.066082,15.975558,1,0.939413,20.346607,14.333731,5.992597,5.992597,0.00015,0.09716,5.998024,-0.031275
3.960,6.617467,0.000000,0,18.056906,16.019106,1,0.913602,20.346607,14.322497,5.992544,5.992544,-0.00001,0.09738,5.998983,-0.019584
3.961,6.617467,0.000000,0,18.047729,16.062653,1,0.887790,20.346607,14.311265,5.992491,5.992491,0.00030,0.09752,5.999943,-0.007894
3.962,6.617467,0.000000,0,18.038124,16.108274,1,0.784752,20.346607,14.302838,5.991833,5.991833,0.00000,0.09735,6.000317,0.000252
3.963,6.617467,0.000000,0,18.028349,16.154718,1,0.651081,20.346607,14.295525,5.990935,5.990935,0.00000,0.09721,6.000458,0.006991
3.964,6.617467,0.000000,0,18.018572,16.201164,1,0.517410,20.346607,14.288210,5.990038,5.990038,-0.00015,0.09742,6.000599,0.013730
3.965,6.617467,0.000000,0,18.008797,16.247608,1,0.383739,20.346607,14.280896,5.989141,5.989141,0.00015,0.09758,6.000740,0.020470
3.966,6.617467,0.000000,0,17.999220,16.283293,1,0.291058,20.346607,14.272315,5.988055,5.988055,0.00030,0.09734,6.000971,0.017009
3.967,6.617467,0.000000,0,17.989723,16.314711,1,0.214634,20.346607,14.263230,5.986894,5.986894,0.00001,0.09715,6.001237,0.009503
3.968,6.615819,0.000000,0,17.980228,16.346127,1,0.138211,20.346607,14.254146,5.985733,5.985733,0.00000,0.09732,6.001503,0.001997
3.969,6.613754,0.000000,0,17.970732,16.377542,1,0.061788,20.346607,14.245061,5.984571,5.984571,0.00015,0.09739,6.001769,-0.005510
3.970,6.611826,0.000000,0,17.961830,16.416336,1,-0.050761,20.342844,14.237555,5.982367,5.982367,0.00015,0.09726,6.002719,-0.027867
3.971,6.609934,0.000000,0,17.953165,16.458055,1,-0.177639,20.337589,14.230673,5.979749,5.979749,-0.00000,0.09711,6.003942,-0.056114
3.972,6.608081,0.000000,0,17.944500,16.499777,1,-0.304518,20.332335,14.223791,5.977131,5.977131,-0.00015,0.09714,6.005164,-0.084362
3.973,6.606239,0.000000,0,17.935833,16.541496,1,-0.431396,20.327078,14.216909,5.974513,5.974513,0.00015,0.09731,6.006386,-0.112610
3.974,6.604333,0.000000,0,17.927042,16.572947,1,-0.577550,20.315948,14.208064,5.971389,5.971389,-0.00000,0.09727,6.005643,-0.160805
3.975,6.602412,0.000000,0,17.918201,16.600325,1,-0.731350,20.302490,14.198441,5.968064,5.968064,0.00015,0.09699,6.004121,-0.216913
3.976,6.600518,0.000000,0,17.909361,16.627701,1,-0.885150,20.289030,14.188816,5.964739,5.964739,0.00045,0.09694,6.002600,-0.273021
3.977,6.598631,0.000000,0,17.900518,16.655079,1,-1.038950,20.275570,14.179193,5.961414,5.961414,0.00001,0.09715,6.001078,-0.329129
3.978,6.596892,0.000000,0,17.892681,16.685251,1,-1.140341,20.263601,14.168251,5.957726,5.957726,0.00001,0.09724,5.999084,-0.404634
3.979,6.595191,0.000000,0,17.885242,16.716536,1,-1.220943,20.252224,14.156787,5.953894,5.953894,-0.00015,0.09690,5.996902,-0.487833
3.980,6.593645,0.000000,0,17.877802,16.747818,1,-1.301546,20.240849,14.145322,5.950062,5.950062,0.00029,0.09672,5.994720,-0.571032
3.981,6.592138,0.000000,0,17.870363,16.779100,1,-1.382149,20.229471,14.133858,5.946230,5.946230,0.00000,0.09689,5.992538,-0.654231
3.982,6.590764,0.000000,0,17.864326,16.787985,1,-1.379532,20.222921,14.114517,5.942401,5.942401,-0.00015,0.09691,5.991188,-0.749024
3.983,6.589422,0.000000,0,17.858847,16.787985,1,-1.343906,20.218287,14.092052,5.938573,5.938573,0.00030,0.09670,5.990169,-0.848416
3.984,6.588185,0.000000,0,17.853365,16.787985,1,-1.308280,20.213652,14.069588,5.934745,5.934745,0.00015,0.09646,5.989149,-0.947808
3.985,6.586975,0.000000,0,17.847885,16.787985,1,-1.272654,20.209017,14.047123,5.930918,5.930918,0.00000,0.09641,5.988129,-1.047199
3.986,6.585863,0.000000,0,17.842638,16.787985,1,-1.095676,20.204037,14.034406,5.926662,5.926662,0.00015,0.09657,5.986013,-1.152279
3.987,6.584777,0.000000,0,17.837484,16.787985,1,-0.862632,20.198919,14.025555,5.922238,5.922238,0.00030,0.09657,5.983461,-1.259614
3.988,6.583898,0.000000,0,17.832331,16.787985,1,-0.629588,20.193800,14.016704,5.917814,5.917814,0.00001,0.09629,5.980910,-1.366949
3.989,6.583071,0.000000,0,17.827177,16.787985,1,-0.396543,20.188683,14.007854,5.913389,5.913389,0.00015,0.09593,5.978358,-1.474284
3.990,6.582546,0.000000,0,17.823891,16.787985,1,-0.178868,20.178743,14.000227,5.908893,5.908893,0.00000,0.09594,5.977396,-1.580212
3.991,6.582097,0.000000,0,17.821342,16.787985,1,0.032711,20.166891,13.993088,5.904369,5.904369,0.00000,0.09602,5.977065,-1.685582
3.992,6.581851,0.000000,0,17.818796,16.787985,1,0.244290,20.155039,13.985948,5.899844,5.899844,0.00030,0.09580,5.976733,-1.790952
3.993,6.581657,0.000000,0,17.816248,16.787985,1,0.455869,20.143188,13.978807,5.895320,5.895320,0.00000,0.09543,5.976402,-1.896322
3.994,6.581532,0.000000,0,17.816868,16.787985,1,0.624073,20.134108,13.973214,5.891168,5.891168,0.00015,0.09520,5.977819,-1.994881
3.995,6.581425,0.000000,0,17.818741,16.787985,1,0.775071,20.126125,13.968234,5.887163,5.887163,0.00030,0.09514,5.979931,-2.090738
3.996,6.581337,0.000000,0,17.820616,16.787985,1,0.926069,20.118145,13.963255,5.883158,5.883158,0.00030,0.09509,5.982042,-2.186595
3.997,6.581254,0.000000,0,17.822491,16.787985,1,1.077068,20.110163,13.958275,5.879154,5.879154,0.00030,0.09510,5.984154,-2.282453
3.998,6.581237,0.000000,0,17.827663,16.787985,1,1.138267,20.096920,13.949198,5.875272,5.875272,0.00031,0.09490,5.988106,-2.365545
