"Time","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","v3 R COP","60 RDS cle","58 R mark","57 rm dwn st","56 rm dwn sw","55 rmp up st","54 rmp up sw","53 Ramp down","52 Ramp up","51 right DS","50 left DS","49 lHL swoff","48 lHL swon","47 rHL swoff","46 rHL swon","45 Memory","44 lFL swon","43 rFL swoff","42 rFL swon","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","34a FRx (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","35 FRy (cm)","29 HRx (cm)","v2 L COP","32a FLx (cm)","61 LDS cle","59 L mark","32 FLx (cm)","27 HLx (cm)","30 HRy (cm)","28 HLy (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.048,5.648592,-0.605485,5.655084,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.171829,43.997589,87.137199,75.336235,15.941953,-11.311576,16.897173,6.705100,0,5.094742,14.487457,0.000000,1.737565,1,0,18.467522,12.732896,3.657116,6.342589,7.822772,17.230751,7.665125,14.956409,7.841448,14.353292,8.195950,13.654833,8.693949,15.263913,10.200127,14.713982,10.287566,15.766028,0,0.00108,0.00069,0.00076,0.00099,0.00062,0.00067,0.00092,0.00053,0.00000,0.10085,3.27778
0.049,5.651583,-0.522689,5.654217,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.219116,43.910782,87.085075,75.655472,15.941005,-11.203631,16.886749,6.703738,0,5.095994,14.473399,0.000000,1.483928,1,0,18.469601,12.722608,3.656438,6.344591,7.823892,17.222485,7.662166,14.944887,7.844177,14.347759,8.202711,13.647493,8.689631,15.257915,10.197077,14.713172,10.286900,15.766387,0,0.00113,0.00070,0.00078,0.00101,0.00064,0.00067,0.00085,0.00054,-0.00006,0.10073,3.27762
0.050,5.654840,-0.415198,5.653622,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.981354,43.911877,87.108612,75.957802,15.942886,-11.118515,16.876797,6.702442,0,5.097147,14.462082,0.000000,1.240402,1,0,18.470976,12.712782,3.656574,6.346875,7.824314,17.210926,7.663389,14.931406,7.845614,14.335199,8.205925,13.638041,8.685617,15.250959,10.195529,14.713699,10.286060,15.766339,0,0.00115,0.00069,0.00077,0.00102,0.00072,0.00069,0.00067,0.00053,-0.00006,0.10079,3.27735
0.051,5.658140,-0.300743,5.653103,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.663177,43.937767,87.153488,76.255363,15.945567,-11.039837,16.866976,6.701166,0,5.098271,14.451537,0.000000,0.999728,1,0,18.472151,12.703087,3.656939,6.349240,7.824538,17.198439,7.665792,14.917373,7.846687,14.320659,8.208138,13.627994,8.681688,15.243732,10.194406,14.714604,10.285172,15.766176,0,0.00116,0.00070,0.00079,0.00101,0.00074,0.00069,0.00063,0.00053,-0.00006,0.10083,3.27705
0.052,5.661641,-0.186287,5.652584,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.345016,43.963654,87.198364,76.552925,15.948247,-10.961159,16.857155,6.699889,0,5.099396,14.440992,0.000000,0.759055,1,0,18.473326,12.693391,3.657304,6.351605,7.824762,17.185951,7.668195,14.903339,7.847761,14.306118,8.210351,13.617947,8.677759,15.236506,10.193282,14.715509,10.284284,15.766013,0,0.00116,0.00072,0.00078,0.00102,0.00077,0.00067,0.00061,0.00053,0.00006,0.10060,3.27715
0.053,5.665173,-0.071831,5.652065,0.000000,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,168.026840,43.989544,87.243240,76.850487,15.950928,-10.882481,16.847334,6.698612,0,5.100521,14.430448,0.000000,0.518381,1,0,18.474501,12.683696,3.657669,6.353970,7.824986,17.173462,7.670597,14.889305,7.848834,14.291577,8.212564,13.607899,8.673830,15.229280,10.192159,14.716414,10.283396,15.765850,0,0.00118,0.00074,0.00074,0.00104,0.00084,0.00067,0.00063,0.00053,0.00004,0.10060,3.27738
0.054,5.668851,0.054116,5.652128,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,167.140549,44.295227,87.239479,77.051849,15.952442,-10.792962,16.837801,6.697104,0,5.101475,14.419414,2.813230,0.261397,1,1,18.475256,12.673975,3.657799,6.356413,7.825860,17.162172,7.672123,14.878225,7.850971,14.278784,8.217372,13.598794,8.671638,15.224041,10.191675,14.719131,10.282646,15.767043,0,0.00125,0.00071,0.00070,0.00106,0.00086,0.00065,0.00064,0.00056,0.00019,0.10079,3.27691
0.055,5.672554,0.183304,5.652355,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,166.093994,44.679825,87.221992,77.226089,15.953628,-10.700387,16.828350,6.695531,0,5.102381,14.408242,6.076837,-0.000188,1,0,18.475893,12.664248,3.657863,6.358879,7.826918,17.151220,7.673401,14.867979,7.853407,14.266482,8.222912,13.589955,8.669933,15.219363,10.191372,14.722356,10.281935,15.768619,0,0.00127,0.00073,0.00072,0.00109,0.00090,0.00066,0.00065,0.00056,0.00009,0.10074,3.27622
0.056,5.676335,0.312492,5.652582,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,165.047455,45.064423,87.204514,77.400330,15.954813,-10.607811,16.818897,6.693958,0,5.103287,14.397070,6.527617,-0.261773,1,0,18.476530,12.654519,3.657927,6.361345,7.827975,17.140268,7.674679,14.857732,7.855844,14.254181,8.228451,13.581117,8.668230,15.214684,10.191069,14.725582,10.281224,15.770195,0,0.00131,0.00073,0.00071,0.00108,0.00092,0.00068,0.00066,0.00056,0.00012,0.10047,3.27653
0.057,5.680130,0.441680,5.652808,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,164.000916,45.449020,87.187027,77.574570,15.955998,-10.515235,16.809446,6.692385,0,5.104192,14.385898,6.528084,-0.523358,1,0,18.477167,12.644792,3.657990,6.363811,7.829032,17.129316,7.675957,14.847486,7.858281,14.241879,8.233991,13.572278,8.666526,15.210007,10.190765,14.728808,10.280514,15.771770,0,0.00132,0.00071,0.00068,0.00107,0.00094,0.00069,0.00067,0.00058,0.00013,0.10056,3.27714
0.058,5.683943,0.565193,5.653457,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,163.269287,45.791405,87.090927,77.735489,15.957100,-10.381436,16.800699,6.691476,0,5.105573,14.373948,6.528772,-0.816720,1,0,18.476683,12.634796,3.658256,6.366229,7.827085,17.122021,7.678430,14.841110,7.854899,14.230119,8.239869,13.566857,8.664551,15.205575,10.191685,14.730267,10.279351,15.772873,0,0.00142,0.00072,0.00067,0.00093,0.00096,0.00068,0.00067,0.00059,-0.00009,0.10069,3.27705
0.059,5.687759,0.687104,5.654225,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,162.626465,46.121887,86.972656,77.892662,15.958177,-10.236011,16.792152,6.690754,0,5.107089,14.361778,6.529497,-1.119045,1,0,18.475883,12.624725,3.658579,6.368634,7.824289,17.115757,7.681241,14.835826,7.849877,14.218510,8.245843,13.562401,8.662499,15.201213,10.192948,14.731227,10.278062,15.773842,0,0.00142,0.00070,0.00065,0.00089,0.00101,0.00068,0.00067,0.00059,0.00002,0.10046,3.27674
0.060,5.691552,0.809015,5.654993,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,161.983658,46.452370,86.854385,78.049828,15.959253,-10.090585,16.783604,6.690032,0,5.108603,14.349608,6.530408,-1.421369,1,0,18.475084,12.614655,3.658901,6.371039,7.821494,17.109493,7.684051,14.830543,7.844855,14.206902,8.251818,13.557943,8.660448,15.196851,10.194212,14.732187,10.276772,15.774811,0,0.00140,0.00069,0.00065,0.00087,0.00112,0.00068,0.00083,0.00057,0.00009,0.10042,3.27673
0.061,5.695341,0.930927,5.655761,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,161.340851,46.782852,86.736115,78.207001,15.960330,-9.945160,16.775057,6.689311,0,5.110118,14.337439,6.531350,-1.723694,1,0,18.474285,12.604583,3.659224,6.373444,7.818699,17.103230,7.686862,14.825259,7.839832,14.195293,8.257792,13.553487,8.658397,15.192488,10.195476,14.733148,10.275483,15.775780,0,0.00138,0.00068,0.00065,0.00085,0.00119,0.00070,0.00089,0.00056,0.00002,0.10063,3.27681
0.062,5.699058,1.034183,5.657014,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,161.288742,46.978474,86.668327,78.433243,15.959662,-9.749113,16.767967,6.688906,0,5.111451,14.326925,6.532369,-2.076331,1,0,18.471983,12.594494,3.659687,6.375737,7.817854,17.092621,7.684608,14.811012,7.842809,14.182531,8.265039,13.545827,8.655597,15.188941,10.194399,14.735111,10.274358,15.778108,0,0.00140,0.00067,0.00065,0.00083,0.00122,0.00071,0.00092,0.00055,0.00004,0.10061,3.27688
0.063,5.702764,1.132178,5.658406,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,161.403259,47.136063,86.614769,78.678963,15.958503,-9.538788,16.761292,6.688591,0,5.112731,14.316878,6.533400,-2.443157,1,0,18.469257,12.584399,3.660190,6.377998,7.817560,17.080788,7.680925,14.794238,7.848042,14.169443,8.272648,13.537263,8.652585,15.185623,10.192661,14.737358,10.273277,15.780818,0,0.00146,0.00067,0.00061,0.00083,0.00129,0.00071,0.00094,0.00056,0.00012,0.10047,3.27696
0.064,5.706333,1.230173,5.659797,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,161.517761,47.293652,86.561211,78.924683,15.957344,-9.328464,16.754614,6.688276,0,5.114012,14.306831,6.534338,-2.809984,1,0,18.466532,12.574305,3.660693,6.380260,7.817266,17.068953,7.677242,14.777464,7.853275,14.156356,8.280255,13.528699,8.649573,15.182305,10.190924,14.739605,10.272198,15.783528,0,0.00155,0.00069,0.00062,0.00084,0.00138,0.00071,0.00094,0.00056,0.00012,0.10072,3.27686
0.065,5.709880,1.328168,5.661188,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,161.632263,47.451241,86.507652,79.170403,15.956184,-9.118138,16.747936,6.687960,0,5.115293,14.296785,6.535263,-3.176811,1,0,18.463804,12.564211,3.661196,6.382521,7.816972,17.057119,7.673559,14.760690,7.858508,14.143268,8.287863,13.520135,8.646562,15.178988,10.189186,14.741852,10.271117,15.786239,0,0.00153,0.00067,0.00062,0.00085,0.00143,0.00072,0.00105,0.00057,0.00004,0.10092,3.27671
0.066,5.713251,1.393737,5.662882,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,161.361389,47.776894,86.592545,79.517258,15.952568,-8.887280,16.743240,6.687221,0,5.116557,14.285087,6.535985,-3.559205,1,0,18.459415,12.554204,3.662002,6.384802,7.817010,17.044695,7.672020,14.744080,7.860245,14.131757,8.292171,13.516825,8.643413,15.175757,10.188416,14.745735,10.269927,15.788813,0,0.00153,0.00067,0.00063,0.00082,0.00150,0.00070,0.00110,0.00056,0.00000,0.10064,3.27720
0.067,5.716594,1.450161,5.664662,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,160.981827,48.149948,86.716476,79.892632,15.948259,-8.650629,16.739105,6.686362,0,5.117816,14.272923,6.536676,-3.945989,1,0,18.454556,12.544223,3.662894,6.387089,7.817142,17.032104,7.671085,14.727516,7.860995,14.120690,8.295549,13.514997,8.640224,15.172552,10.187917,14.750081,10.268706,15.791348,0,0.00156,0.00068,0.00062,0.00082,0.00150,0.00071,0.00114,0.00056,0.00006,0.10076,3.27789
0.068,5.719750,1.506584,5.666442,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,160.602249,48.523003,86.840416,80.268005,15.943950,-8.413979,16.734968,6.685503,0,5.119076,14.260757,6.537404,-4.332774,1,0,18.449696,12.534242,3.663785,6.389377,7.817275,17.019514,7.670150,14.710954,7.861746,14.109625,8.298927,13.513168,8.637036,15.169346,10.187419,14.754427,10.267486,15.793885,0,0.00148,0.00069,0.00063,0.00080,0.00155,0.00071,0.00123,0.00056,0.00021,0.10101,3.27816
0.069,5.722877,1.563007,5.668222,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,160.222687,48.896057,86.964348,80.643379,15.939640,-8.177328,16.730831,6.684644,0,5.120336,14.248593,6.538136,-4.719558,1,0,18.444838,12.524261,3.664676,6.391664,7.817408,17.006922,7.669215,14.694390,7.862496,14.098558,8.302305,13.511341,8.633848,15.166141,10.186921,14.758773,10.266265,15.796421,0,0.00161,0.00069,0.00060,0.00079,0.00158,0.00072,0.00131,0.00056,0.00021,0.10085,3.27832
0.070,5.725801,1.585588,5.669800,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,159.699432,49.304325,87.145660,81.053963,15.937724,-7.908165,16.729731,6.684317,0,5.121402,14.226559,6.539155,-5.117175,1,0,18.438406,12.514492,3.666028,6.394114,7.815341,16.997883,7.667577,14.679509,7.862808,14.084756,8.306996,13.505042,8.631082,15.161557,10.185988,14.765566,10.265551,15.798128,0,0.00199,0.00070,0.00062,0.00078,0.00174,0.00073,0.00134,0.00057,0.00012,0.10078,3.27776
0.071,5.728694,1.598624,5.671322,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,159.135666,49.722523,87.343163,81.474480,15.936482,-7.629831,16.729486,6.684141,0,5.122414,14.201740,6.540221,-5.517848,1,0,18.431532,12.504785,3.667509,6.396609,7.812655,16.989845,7.665740,14.665103,7.862996,14.070182,8.312059,13.497482,8.628433,15.156586,10.184934,14.773049,10.264980,15.799603,0,0.00216,0.00070,0.00062,0.00079,0.00200,0.00073,0.00133,0.00056,0.00015,0.10107,3.27700
0.072,5.731353,1.611660,5.672844,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,158.571899,50.140720,87.540657,81.894997,15.935242,-7.351497,16.729242,6.683964,0,5.123425,14.176922,6.541437,-5.918520,1,0,18.424658,12.495077,3.668991,6.399105,7.809969,16.981808,7.663903,14.650697,7.863184,14.055607,8.317122,13.489923,8.625785,15.151615,10.183879,14.780533,10.264410,15.801076,0,0.00222,0.00067,0.00063,0.00081,0.00203,0.00076,0.00135,0.00055,0.00000,0.10103,3.27700
0.073,5.733974,1.624696,5.674366,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,158.008118,50.558918,87.738152,82.315514,15.934000,-7.073164,16.728998,6.683787,0,5.124437,14.152103,6.542677,-6.319192,1,0,18.417784,12.485370,3.670473,6.401601,7.807283,16.973770,7.662066,14.636291,7.863372,14.041033,8.322184,13.482364,8.623137,15.146644,10.182824,14.788017,10.263840,15.802549,0,0.00224,0.00066,0.00066,0.00080,0.00197,0.00077,0.00133,0.00057,-0.00004,0.10091,3.27723
0.074,5.736326,1.612497,5.676165,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,157.521790,50.850117,87.853745,82.569016,15.931572,-6.741876,16.731667,6.683682,0,5.124807,14.136557,6.543866,-6.692597,1,0,18.410418,12.475771,3.671425,6.403996,7.806890,16.965878,7.661182,14.626049,7.863740,14.028675,8.327907,13.476538,8.622400,15.140853,10.183542,14.794107,10.263328,15.804464,0,0.00219,0.00066,0.00068,0.00078,0.00193,0.00078,0.00132,0.00055,0.00009,0.10118,3.27734
0.075,5.738635,1.593180,5.678043,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,157.057281,51.105492,87.946228,82.775414,15.928808,-6.395652,16.735157,6.683597,0,5.124997,14.123624,6.545047,-7.058312,1,0,18.402914,12.466203,3.672228,6.406363,7.807145,16.958025,7.660565,14.616982,7.864160,14.016943,8.333816,13.471200,8.622204,15.134830,10.184760,14.799805,10.262833,15.806504,0,0.00218,0.00064,0.00067,0.00074,0.00190,0.00078,0.00132,0.00055,0.00006,0.10132,3.27742
0.076,5.740638,1.573864,5.679921,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,156.592789,51.360870,88.038719,82.981812,15.926044,-6.049429,16.738647,6.683511,0,5.125187,14.110692,6.546165,-7.424026,1,0,18.395409,12.456635,3.673032,6.408731,7.807399,16.950172,7.659949,14.607915,7.864579,14.005211,8.339725,13.465862,8.622007,15.128809,10.185978,14.805502,10.262338,15.808544,0,0.00215,0.00063,0.00067,0.00073,0.00189,0.00077,0.00134,0.00055,0.00015,0.10111,3.27691
0.077,5.742591,1.554547,5.681799,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,156.128281,51.616249,88.131210,83.188202,15.923281,-5.703205,16.742136,6.683426,0,5.125377,14.097759,6.547272,-7.789740,1,0,18.387905,12.447065,3.673835,6.411098,7.807653,16.942322,7.659332,14.598848,7.864998,13.993479,8.345634,13.460525,8.621810,15.122787,10.187196,14.811200,10.261843,15.810584,0,0.00217,0.00064,0.00067,0.00072,0.00187,0.00075,0.00133,0.00055,0.00015,0.10130,3.27622
0.078,5.744207,1.516037,5.683534,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,155.539505,51.932919,88.168365,83.395233,15.920955,-5.230463,16.747808,6.683239,0,5.125176,14.086158,6.548359,-8.121554,1,0,18.378574,12.437610,3.675002,6.413522,7.809982,16.933926,7.658249,14.593955,7.865465,13.984791,8.351991,13.452487,8.621466,15.117969,10.189272,14.813359,10.261719,15.814175,0,0.00211,0.00061,0.00068,0.00068,0.00184,0.00076,0.00142,0.00053,0.00000,0.10148,3.27653
0.079,5.745768,1.472113,5.685228,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,154.915665,52.266872,88.189926,83.602432,15.918753,-4.722035,16.754095,6.683023,0,5.124865,14.074931,6.549443,-8.443807,1,0,18.368731,12.428185,3.676272,6.415962,7.812896,16.925379,7.657034,14.590239,7.865944,13.976961,8.358474,13.443686,8.621078,15.113490,10.191589,14.814522,10.261699,15.818201,0,0.00207,0.00060,0.00067,0.00066,0.00183,0.00076,0.00147,0.00054,-0.00009,0.10134,3.27714
0.080,5.746995,1.428189,5.686922,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,154.291840,52.600830,88.211472,83.809639,15.916550,-4.213607,16.760382,6.682807,0,5.124554,14.063705,6.550571,-8.766059,1,0,18.358887,12.418762,3.677543,6.418402,7.815810,16.916830,7.655819,14.586523,7.866424,13.969131,8.364957,13.434887,8.620692,15.109011,10.193908,14.815683,10.261679,15.822228,0,0.00205,0.00061,0.00067,0.00064,0.00173,0.00076,0.00135,0.00054,0.00009,0.10132,3.27693
0.081,5.748168,1.384266,5.688616,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,153.667999,52.934784,88.233032,84.016838,15.914348,-3.705180,16.766668,6.682591,0,5.124243,14.052479,6.551707,-9.088312,1,0,18.349041,12.409338,3.678813,6.420841,7.818724,16.908283,7.654604,14.582807,7.866904,13.961302,8.371440,13.426087,8.620305,15.104532,10.196225,14.816846,10.261659,15.826255,0,0.00209,0.00062,0.00067,0.00062,0.00174,0.00075,0.00133,0.00054,-0.00004,0.10149,3.27647
0.082,5.749038,1.339617,5.689763,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,153.169571,53.427261,88.376732,84.265854,15.911594,-2.969021,16.774605,6.682528,0,5.123169,14.042814,6.552938,-9.359199,1,0,18.338886,12.400160,3.680206,6.423406,7.821148,16.900648,7.658075,14.572640,7.869670,13.948847,8.378111,13.422421,8.620971,15.101237,10.196489,14.820886,10.262352,15.829781,0,0.00209,0.00060,0.00066,0.00063,0.00175,0.00077,0.00141,0.00054,0.00021,0.10144,3.27654
0.083,5.749858,1.294765,5.690755,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,152.706497,53.964451,88.554893,84.526672,15.908686,-2.168630,16.783009,6.682509,0,5.121881,14.033589,6.554183,-9.615599,1,0,18.328644,12.391051,3.681634,6.426005,7.823435,16.893270,7.662868,14.560655,7.873081,13.935088,8.384833,13.420204,8.621934,15.098276,10.196175,14.825738,10.263247,15.833164,0,0.00203,0.00062,0.00068,0.00063,0.00173,0.00077,0.00145,0.00053,0.00006,0.10134,3.27677
0.084,5.750397,1.249912,5.691748,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,152.243423,54.501640,88.733047,84.787483,15.905777,-1.368239,16.791412,6.682489,0,5.120591,14.024365,6.555500,-9.871998,1,0,18.318401,12.381943,3.683062,6.428604,7.825721,16.885895,7.667662,14.548668,7.876492,13.921329,8.391557,13.417986,8.622896,15.095315,10.195859,14.830589,10.264141,15.836548,0,0.00199,0.00061,0.00070,0.00064,0.00166,0.00077,0.00147,0.00053,0.00004,0.10148,3.27706
0.085,5.750890,1.205060,5.692740,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151.780365,55.038830,88.911209,85.048294,15.902868,-0.567848,16.799816,6.682470,0,5.119302,14.015141,6.556827,-10.128397,1,0,18.308159,12.372834,3.684490,6.431204,7.828007,16.878517,7.672455,14.536682,7.879903,13.907569,8.398279,13.415769,8.623859,15.092354,10.195544,14.835442,10.265036,15.839931,0,0.00200,0.00063,0.00070,0.00064,0.00171,0.00075,0.00150,0.00052,0.00027,0.10164,3.27737
0.086,5.751116,1.157782,5.693800,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151.609482,55.478504,89.222290,85.340790,15.902646,0.518591,16.810122,6.682791,0,5.118472,14.003070,6.558171,-10.318902,1,0,18.297001,12.363768,3.685884,6.433492,7.831339,16.872972,7.673165,14.518959,7.884089,13.894502,8.403687,13.411371,8.625988,15.086759,10.199060,14.839149,10.266389,15.843881,0,0.00214,0.00064,0.00070,0.00066,0.00166,0.00074,0.00148,0.00053,0.00009,0.10150,3.27761
0.087,5.751299,1.109820,5.694879,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151.521011,55.890675,89.570869,85.642220,15.903181,1.685710,16.820965,6.683209,0,5.117772,13.990195,6.559518,-10.490822,1,0,18.285585,12.354712,3.687269,6.435692,7.834967,16.867943,7.672724,14.499619,7.888494,13.881629,8.408723,13.406359,8.628445,15.080420,10.203657,14.842534,10.267872,15.847989,0,0.00224,0.00063,0.00070,0.00065,0.00166,0.00075,0.00147,0.00054,0.00015,0.10155,3.27784
0.088,5.751245,1.061858,5.695958,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151.432556,56.302845,89.919449,85.943657,15.903716,2.852828,16.831808,6.683627,0,5.117072,13.977322,6.560804,-10.662742,1,0,18.274168,12.345656,3.688654,6.437892,7.838594,16.862915,7.672283,14.480277,7.892898,13.868756,8.413758,13.401346,8.630902,15.074080,10.208254,14.845920,10.269356,15.852098,0,0.00231,0.00062,0.00070,0.00067,0.00160,0.00075,0.00140,0.00054,0.00012,0.10181,3.27725
0.089,5.751154,1.013896,5.697037,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151.344086,56.715015,90.268021,86.245087,15.904252,4.019947,16.842651,6.684045,0,5.116371,13.964447,6.562081,-10.834661,1,0,18.262753,12.336600,3.690039,6.440092,7.842221,16.857887,7.671842,14.460937,7.897302,13.855885,8.418795,13.396334,8.633359,15.067741,10.212852,14.849304,10.270839,15.856206,0,0.00229,0.00062,0.00071,0.00067,0.00157,0.00077,0.00132,0.00054,0.00012,0.10171,3.27641
0.090,5.750883,0.975553,5.698054,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151.259827,57.003654,90.558220,86.502266,15.902755,5.436268,16.855368,6.684464,0,5.115448,13.952414,6.563255,-10.952666,1,0,18.251020,12.327464,3.691072,6.442096,7.845446,16.852816,7.670496,14.444887,7.897301,13.844166,8.421725,13.389011,8.635344,15.060087,10.216374,14.853227,10.273396,15.858336,0,0.00188,0.00061,0.00071,0.00067,0.00142,0.00076,0.00131,0.00053,0.00000,0.10164,3.27669
0.091,5.750582,0.939921,5.699054,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,151.176727,57.257454,90.831955,86.746971,15.900684,6.922877,16.868610,6.684883,0,5.114462,13.940617,6.564412,-11.055464,1,0,18.239199,12.318304,3.692006,6.444044,7.848558,16.847733,7.668895,14.429766,7.896058,13.832773,8.424062,13.381038,8.637196,15.052062,10.219594,14.857301,10.276256,15.859910,0,0.00174,0.00060,0.00070,0.00065,0.00112,0.00075,0.00130,0.00053,0.00015,0.10174,3.27730
0.092,5.750171,0.904290,5.700054,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151.093643,57.511250,91.105690,86.991669,15.898614,8.409487,16.881853,6.685302,0,5.113475,13.928821,6.565611,-11.158262,1,0,18.227379,12.309145,3.692940,6.445992,7.851670,16.842649,7.667295,14.414645,7.894814,13.821380,8.426397,13.373064,8.639047,15.044037,10.222815,14.861375,10.279116,15.861483,0,0.00185,0.00061,0.00072,0.00063,0.00114,0.00077,0.00129,0.00054,0.00015,0.10163,3.27744
0.093,5.749742,0.868659,5.701055,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,151.010559,57.765045,91.379425,87.236374,15.896544,9.896096,16.895096,6.685721,0,5.112489,13.917024,6.566817,-11.261061,1,0,18.215557,12.299986,3.693874,6.447940,7.854782,16.837564,7.665694,14.399524,7.893571,13.809987,8.428734,13.365090,8.640899,15.036012,10.226034,14.865449,10.281975,15.863055,0,0.00196,0.00061,0.00069,0.00062,0.00117,0.00076,0.00135,0.00052,0.00009,0.10136,3.27744
0.094,5.749260,0.839767,5.701947,0.000000,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,150.822876,57.995117,91.597321,87.462570,15.896587,11.504978,16.909676,6.686688,0,5.111650,13.905042,6.568218,-11.319536,1,0,18.203735,12.290883,3.694815,6.449870,7.862074,16.835299,7.668757,14.380702,7.895757,13.799096,8.430941,13.356959,8.643295,15.029094,10.228704,14.863811,10.284025,15.864864,0,0.00217,0.00062,0.00067,0.00063,0.00118,0.00077,0.00138,0.00052,0.00021,0.10138,3.27767
