"Time","56 FLl Sw of","55 FLl Sw on","52 HLl Sw of","v3 R COP","70 RDS cle","34 FRx (cm)","29 HRx (cm)","v5 L COP","71 LDS cle","37a CoMy (cm)","32 FLx (cm)","57 FLr Sw on","58 FLr Sw of","53 HLr Sw on","51 HLl Sw on","27 HLx (cm)","54 HLr Sw of","67 xCoM","v7 xCoM","3 Platform","2 Trdml","37b CoMy (cm)","37 CoMy (cm)","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","50 Sinus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Rump up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","60 Right DS","59 Left DS","v6 L Mos","v4 R Mos","34a FRx (cm)","31 Keyboard","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","1 Synch","29a HRx (cm)","69 L marks","68 R marks","28 HLy (cm)","33 FLy (cm)","35 FRy (cm)","30 HRy (cm)","v2 Virtual","v1 Virtual","32a FLx (cm)","27a HLx (cm)"
0.649,0,0,0,0.000000,0,17.815161,13.536416,6.709045,1,-6.569609,16.520102,0,0,0,0,11.398879,0,5.618895,5.618895,-1.43239,0.09564,5.982325,-6.426311,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.567032,39.005512,87.318726,62.296375,15.347680,0,0,1.090096,5.618949,23.440441,0,8.460651,17.763746,7.996603,13.302852,8.057430,12.656534,8.234945,12.038798,8.821001,13.559234,10.200046,12.956672,10.101161,14.214809,0,-0.01290,0.00216,-0.02061,-0.01374,0.00862,-0.01315,0.00549,0.00322,3.27677,-11.984052,0,0,6.996893,6.421358,5.000511,4.435886,-5.569312,194.948441,16.520102,11.146476
0.650,0,0,0,0.000000,0,17.838701,13.528761,6.708216,1,-7.087047,16.506599,0,0,0,0,11.398879,0,5.609029,5.609029,-1.43796,0.09554,5.975436,-6.462886,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.477600,39.100311,86.956230,62.294186,15.350930,0,0,1.099144,5.609072,22.965919,0,8.459503,17.769800,7.996717,13.289312,8.059751,12.655475,8.249665,12.036479,8.820181,13.557673,10.199741,12.955607,10.101003,14.216793,0,-0.02056,0.00416,-0.01956,-0.01354,0.00782,-0.01300,0.00513,0.00230,3.27676,-12.088687,0,0,6.995990,6.420576,4.996076,4.433570,-5.606588,194.804901,16.506599,11.154469
0.651,0,0,0,0.000000,0,17.862242,13.521107,6.707422,1,-7.604485,16.493099,0,0,0,0,11.398879,0,5.599164,5.599164,-1.44387,0.09573,5.968547,-6.499462,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.388153,39.195107,86.593735,62.292000,15.354180,0,0,1.108258,5.599164,22.491396,0,8.458355,17.775854,7.996832,13.275774,8.062071,12.654415,8.264385,12.034161,8.819362,13.556113,10.199438,12.954544,10.100844,14.218777,0,-0.01888,0.00280,-0.01985,-0.01193,0.00859,-0.01163,0.00519,0.00168,3.27691,-12.193323,0,0,6.995086,6.419795,4.991640,4.431255,-5.643864,194.661377,16.493099,11.162463
0.652,0,0,0,0.000000,0,17.886787,13.502192,6.706580,1,-8.087386,16.481220,0,0,0,0,11.398879,0,5.589563,5.589563,-1.44619,0.09584,5.960320,-6.535196,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,167.080109,39.448303,86.177345,62.238125,15.352601,0,0,1.117013,5.589568,22.025909,0,8.453528,17.798889,7.996589,13.263291,8.064949,12.651268,8.273999,12.033787,8.819364,13.556267,10.198194,12.954206,10.100419,14.220468,0,-0.01871,0.00306,-0.02032,-0.01191,0.00923,-0.01072,0.00356,0.00391,3.27728,-12.299086,0,0,6.994035,6.419065,4.987075,4.428914,-5.680214,194.530640,16.481220,11.156608
0.653,0,0,0,0.000000,0,17.912060,13.475123,6.705714,1,-8.545279,16.470514,0,0,0,1,11.398879,0,5.580153,5.580153,-1.45379,0.09581,5.951122,-6.570321,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.613770,39.816204,85.721931,62.146820,15.347526,0,0,1.125583,5.580132,21.566963,0,8.446038,17.834225,7.996087,13.251575,8.068232,12.646611,8.279917,12.034822,8.819960,13.557661,10.196268,12.954392,10.099802,14.221947,0,-0.01724,0.00343,-0.01938,-0.01246,0.00843,-0.01226,0.00393,0.00181,3.27782,-12.405663,1,0,6.992877,6.418373,4.982417,4.426554,-5.715895,194.409195,16.470514,11.140721
0.654,0,0,0,0.000000,0,17.937332,13.448055,4.485927,0,-9.003172,16.459810,0,0,0,0,11.398879,0,5.570744,5.570744,-1.46137,0.09562,5.941924,-6.605446,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.147415,40.184105,85.266518,62.055515,15.342450,0,1,-1.084801,5.570728,21.108017,0,8.438549,17.869556,7.995585,13.239858,8.071513,12.641953,8.285833,12.035856,8.820556,13.559055,10.194342,12.954579,10.099184,14.223427,0,-0.01821,0.00316,-0.01893,-0.01334,0.00731,-0.01165,0.00786,0.00368,3.27765,-12.512242,0,0,6.991718,6.417682,4.977758,4.424194,-5.751575,194.287735,16.459810,11.124836
0.655,0,0,0,0.000000,0,17.962605,13.420986,1.133216,0,-9.461064,16.449104,0,0,0,0,11.398879,0,5.561334,5.561334,-1.46540,0.09560,5.932726,-6.640571,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.681076,40.552006,84.811104,61.964211,15.337375,0,1,-4.428126,5.561342,20.649071,0,8.431059,17.904892,7.995083,13.228141,8.074796,12.637296,8.291750,12.036891,8.821152,13.560450,10.192416,12.954767,10.098567,14.224906,0,-0.02375,0.00393,-0.02103,-0.01221,0.00861,-0.01242,-0.00046,0.00374,3.27697,-12.618820,0,0,6.990560,6.416990,4.973100,4.421834,-5.787256,194.166275,16.449104,11.108950
0.656,0,0,0,0.000000,0,17.988007,13.402811,0.000000,0,-9.772343,16.436424,0,0,0,0,11.398879,0,5.551695,5.551695,-1.47021,0.09586,5.922893,-6.676092,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.608154,41.155727,84.449867,62.020355,15.338495,0,1,-5.551666,5.551666,20.197922,0,8.426903,17.933758,7.996349,13.219461,8.078563,12.630252,8.303240,12.039714,8.821955,13.562308,10.191820,12.955775,10.098297,14.223967,0,-0.01521,0.00287,-0.02060,-0.01472,0.00776,-0.01092,0.00861,0.00075,3.27689,-12.703898,0,0,6.989415,6.416285,4.967481,4.419952,-5.823434,194.029541,16.436424,11.099725
0.657,0,0,0,0.000000,0,18.013502,13.391075,0.000000,0,-9.977452,16.422314,0,0,0,0,11.398879,0,5.541890,5.541890,-1.47393,0.09588,5.912600,-6.711899,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.095993,41.930218,84.156822,62.183273,15.344102,0,1,-5.541842,5.541842,19.752417,0,8.425160,17.957939,7.998895,13.212980,8.082682,12.621480,8.318766,12.043831,8.822907,13.564504,10.192188,12.957379,10.098280,14.221274,0,-0.01574,0.00454,-0.01970,-0.01236,0.00941,-0.01194,0.00545,0.00313,3.27727,-12.773407,0,0,6.988278,6.415569,4.961166,4.418416,-5.859973,193.881744,16.422314,11.095325
0.658,0,0,0,0.000000,0,18.039000,13.379339,0.000000,0,-10.182562,16.408203,0,0,0,0,11.398879,0,5.532084,5.532084,-1.47669,0.09559,5.902306,-6.747707,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.583817,42.704708,83.863785,62.346191,15.349709,0,1,-5.532040,5.532040,19.306911,0,8.423418,17.982122,8.001441,13.206500,8.086802,12.612708,8.334291,12.047949,8.823860,13.566699,10.192555,12.958983,10.098262,14.218582,0,-0.01935,0.00371,-0.01940,-0.01205,0.00797,-0.01221,0.00439,0.00204,3.27752,-12.842916,0,0,6.987142,6.414854,4.954851,4.416880,-5.896513,193.733948,16.408203,11.090923
0.659,0,0,0,0.000000,0,18.064495,13.367603,0.000000,0,-10.387671,16.394093,0,0,0,0,11.398879,0,5.522279,5.522279,-1.47666,0.09559,5.892012,-6.783514,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.071655,43.479198,83.570747,62.509109,15.355315,0,1,-5.522249,5.522249,18.861406,0,8.421675,18.006304,8.003987,13.200019,8.090920,12.603936,8.349817,12.052066,8.824813,13.568894,10.192923,12.960588,10.098245,14.215890,0,-0.01750,0.00182,-0.01968,-0.01444,0.00644,-0.01190,0.00517,0.00282,3.27768,-12.912425,0,0,6.986006,6.414138,4.948536,4.415343,-5.933053,193.586151,16.394093,11.086522
0.660,0,0,0,0.000000,0,18.089344,13.354333,0.000000,0,-10.451488,16.381922,0,0,0,0,11.398879,0,5.512887,5.512887,-1.47877,0.09586,5.879409,-6.817183,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.824066,43.863297,83.504143,62.950760,15.361874,0,1,-5.512843,5.512843,18.420073,0,8.417790,18.026007,8.007795,13.191459,8.090640,12.596433,8.360969,12.059884,8.823009,13.564724,10.192299,12.962277,10.099108,14.213779,0,-0.01556,0.00273,-0.02074,-0.01282,0.00973,-0.01229,0.00320,0.00097,3.27778,-12.949354,0,0,6.985580,6.413451,4.942166,4.414590,-5.967353,193.460388,16.381922,11.096873
0.661,0,0,0,0.000000,0,18.113726,13.339950,0.000000,0,-10.412989,16.371157,0,0,0,0,11.398879,0,5.503796,5.503796,-1.47997,0.09596,5.865135,-6.849305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.768082,43.964695,83.601509,63.594257,15.369123,0,1,-5.503632,5.503632,17.981760,0,8.412354,18.042463,8.012517,13.181394,8.087173,12.589847,8.368953,12.070382,8.819209,13.555943,10.190957,12.964029,10.100610,14.212091,0,-0.02274,0.00256,-0.02148,-0.01190,0.00865,-0.01247,0.00721,0.00322,3.27786,-12.962690,0,0,6.985670,6.412785,4.935757,4.414404,-6.000032,193.350601,16.371157,11.117907
0.662,0,0,0,0.000000,0,18.138105,13.325567,0.000000,0,-10.374489,16.360390,0,0,0,0,11.398879,0,5.494704,5.494704,-1.47963,0.09579,5.850861,-6.881425,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.712082,44.066090,83.698883,64.237755,15.376370,0,1,-5.494568,5.494568,17.543447,0,8.406919,18.058922,8.017239,13.171328,8.083706,12.583261,8.376936,12.080880,8.815410,13.547161,10.189616,12.965781,10.102112,14.210402,0,-0.01130,0.00443,-0.02059,-0.01010,0.00847,-0.01339,0.00483,0.00272,3.27772,-12.976027,0,0,6.985759,6.412118,4.929347,4.414219,-6.032712,193.240799,16.360390,11.138939
0.663,0,0,0,0.000000,0,18.162487,13.311184,0.000000,0,-10.335989,16.349625,0,0,0,0,11.398879,0,5.485612,5.485612,-1.47921,0.09570,5.836586,-6.913547,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.656097,44.167488,83.796249,64.881248,15.383619,0,1,-5.485578,5.485578,17.105135,0,8.401483,18.075378,8.021960,13.161263,8.080239,12.576674,8.384920,12.091379,8.811609,13.538380,10.188274,12.967533,10.103614,14.208714,0,-0.01917,0.00488,-0.01954,-0.01388,0.00851,-0.01193,0.00360,0.00175,3.27741,-12.989364,0,0,6.985848,6.411452,4.922937,4.414033,-6.065392,193.130997,16.349625,11.159972
0.664,0,0,0,0.000000,0,18.185122,13.298018,0.000000,0,-10.029508,16.338133,0,0,0,0,11.398879,0,5.476352,5.476352,-1.48267,0.09592,5.824741,-6.944650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.581436,43.659657,83.945976,65.549767,15.388711,0,1,-5.476408,5.476408,16.684654,0,8.397577,18.091337,8.025360,13.150375,8.079294,12.569334,8.394599,12.056089,8.805417,13.522665,10.188056,12.968919,10.104257,14.207332,0,-0.02035,0.00273,-0.02164,-0.01236,0.00888,-0.01185,0.00524,0.00227,3.27706,-12.966286,0,0,6.985957,6.410819,4.916395,4.414229,-6.097091,193.011169,16.338133,11.200835
0.665,0,0,0,0.000000,0,18.206493,13.285734,0.000000,0,-9.528970,16.326118,0,0,0,0,11.398879,0,5.466970,5.466970,-1.48159,0.09614,5.814656,-6.975017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.217361,42.710659,84.133621,66.236389,15.392241,0,1,-5.467145,5.467145,16.277088,0,8.394779,18.106936,8.027802,13.138894,8.080175,12.561448,8.405505,11.987643,8.797491,13.501928,10.188651,12.970039,10.104280,14.206170,0,-0.01776,0.00439,-0.02059,-0.01332,0.00865,-0.01113,0.00589,0.00316,3.27668,-12.916839,0,0,6.986079,6.410211,4.909758,4.414701,-6.128081,192.884079,16.326118,11.256058
0.666,0,0,0,0.000000,0,18.227863,13.273449,0.000000,0,-9.028432,16.314102,0,0,0,0,11.398879,0,5.457588,5.457588,-1.47523,0.09605,5.804571,-7.005383,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.853302,41.761662,84.321266,66.923019,15.395772,0,1,-5.457736,5.457736,15.869522,0,8.391982,18.122534,8.030245,13.127412,8.081058,12.553562,8.416411,11.919197,8.789565,13.481193,10.189247,12.971159,10.104301,14.205009,0,-0.02637,0.00558,-0.01972,-0.01511,0.00795,-0.01237,0.00393,0.00152,3.27696,-12.867392,0,0,6.986201,6.409602,4.903120,4.415173,-6.159070,192.756989,16.314102,11.311280
0.667,0,0,0,0.000000,0,18.249233,13.261165,0.000000,0,-8.527895,16.302088,0,0,0,0,11.398879,0,5.448205,5.448205,-1.47435,0.09587,5.794486,-7.035749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.489243,40.812664,84.508911,67.609650,15.399302,0,1,-5.448252,5.448252,15.461955,0,8.389184,18.138130,8.032687,13.115931,8.081939,12.545676,8.427318,11.850752,8.781639,13.460456,10.189842,12.972280,10.104323,14.203848,0,-0.02473,0.00313,-0.02001,-0.01310,0.00924,-0.01160,0.00620,0.00282,3.27772,-12.817945,0,0,6.986323,6.408993,4.896482,4.415645,-6.190061,192.629883,16.302088,11.366503
0.668,0,0,0,0.000000,0,18.269516,13.248807,0.000000,0,-8.037768,16.291069,0,0,0,0,11.429999,0,5.438672,5.438672,-1.47074,0.09604,5.786465,-7.068310,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.036041,40.213169,84.529015,68.079231,15.399904,0,1,-5.438721,5.438721,15.077528,0,8.395482,18.186920,8.032750,13.103725,8.083478,12.542211,8.432855,11.838791,8.776064,13.444740,10.190215,12.973075,10.104373,14.204074,0,-0.01008,0.00282,-0.01999,-0.01359,0.00754,-0.01264,0.00492,0.00206,3.27805,-12.725757,0,0,6.986425,6.408576,4.889859,4.416054,-6.223193,192.510712,16.291069,11.422148
0.669,0,0,0,0.000000,0,18.289011,13.236395,0.000000,0,-7.555182,16.280773,0,0,0,0,11.483655,0,5.429029,5.429029,-1.46848,0.09629,5.779938,-7.102459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.518295,39.866764,84.427795,68.391632,15.398386,0,1,-5.429167,5.429167,14.709857,0,8.408367,18.259747,8.031089,13.090998,8.085493,12.541946,8.434503,11.867733,8.772193,13.432659,10.190428,12.973636,10.104443,14.205303,0,-0.01770,0.00348,-0.02000,-0.01265,0.00833,-0.01159,0.00584,0.00221,3.27805,-12.602618,0,0,6.986514,6.408298,4.883245,4.416417,-6.257876,192.397247,16.280773,11.478099
0.670,0,0,0,0.000000,0,18.308506,13.223984,0.000000,0,-7.072596,16.270477,0,0,0,0,11.537311,0,5.419386,5.419386,-1.46145,0.09630,5.773411,-7.136609,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.000565,39.520355,84.326569,68.704041,15.396868,0,1,-5.419504,5.419504,14.342185,0,8.421252,18.332571,8.029428,13.078270,8.087508,12.541682,8.436152,11.896675,8.768321,13.420578,10.190640,12.974196,10.104511,14.206533,0,-0.01838,0.00302,-0.02043,-0.01427,0.00873,-0.01197,0.00514,0.00297,3.27783,-12.479480,0,0,6.986601,6.408020,4.876632,4.416781,-6.292560,192.283798,16.270477,11.534051
0.671,0,0,0,0.000000,0,18.327999,13.211572,0.000000,0,-6.590010,16.260181,0,0,0,0,11.590966,0,5.409743,5.409743,-1.45833,0.09615,5.766884,-7.170759,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.482819,39.173950,84.225349,69.016441,15.395350,0,1,-5.409786,5.409786,13.974514,0,8.434136,18.405397,8.027766,13.065541,8.089523,12.541418,8.437799,11.925618,8.764449,13.408497,10.190853,12.974757,10.104581,14.207763,0,-0.01209,0.00410,-0.02046,-0.01280,0.00778,-0.01257,0.00544,0.00177,3.27745,-12.356341,0,0,6.986690,6.407743,4.870018,4.417144,-6.327244,192.170349,16.260181,11.590002
0.672,0,0,0,0.000000,0,18.346386,13.199180,0.000000,0,-6.179686,16.251741,0,0,0,0,11.654600,0,5.399949,5.399949,-1.45119,0.09633,5.759549,-7.204207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.478180,39.345795,84.035728,69.236061,15.408800,0,1,-5.399912,5.399912,13.631653,0,8.442623,18.454700,8.026669,13.049073,8.092381,12.533733,8.446640,11.923621,8.762592,13.402262,10.192357,12.975323,10.104999,14.207459,0,-0.01704,0.00650,-0.01997,-0.01636,0.00757,-0.01247,0.00622,0.00176,3.27711,-12.203914,0,0,6.986770,6.407491,4.863904,4.417400,-6.361130,192.092041,16.251741,11.654600
0.673,0,0,0,0.000000,0,18.363972,13.186803,0.000000,0,-5.821691,16.244644,0,0,0,0,11.725459,0,5.390045,5.390045,-1.44854,0.09668,5.751629,-7.237147,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.120987,39.892929,83.782097,69.388489,15.433090,0,1,-5.389957,5.389957,13.306758,0,8.447924,18.486969,8.025979,13.029897,8.095850,12.520675,8.460689,11.899220,8.762194,13.400260,10.194795,12.975892,10.105669,14.206046,0,-0.01502,0.00122,-0.02058,-0.01279,0.00826,-0.01258,0.00359,0.00350,3.27680,-12.030275,0,0,6.986845,6.407258,4.858152,4.417579,-6.394438,192.039169,16.244644,11.725459
0.674,0,0,0,0.000000,0,18.381556,13.174425,0.000000,0,-5.463695,16.237547,0,0,0,0,11.796319,0,5.380141,5.380141,-1.43954,0.09663,5.743709,-7.270088,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.763779,40.440063,83.528458,69.540916,15.457380,0,1,-5.380064,5.380064,12.981863,0,8.453224,18.519239,8.025290,13.010719,8.099319,12.507616,8.474736,11.874818,8.761795,13.398258,10.197232,12.976461,10.106339,14.204633,0,-0.02097,0.00393,-0.02013,-0.01370,0.00727,-0.01196,0.00659,0.00394,3.27689,-11.856637,0,0,6.986920,6.407025,4.852400,4.417757,-6.427747,191.986313,16.237547,11.796319
0.675,0,0,0,0.000000,0,18.399141,13.162047,0.000000,0,-5.105700,16.230452,0,0,0,0,11.867178,0,5.370237,5.370237,-1.43111,0.09634,5.735788,-7.303029,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.406570,40.987198,83.274826,69.693352,15.481670,0,1,-5.370203,5.370203,12.656967,0,8.458526,18.551508,8.024601,12.991543,8.102788,12.494557,8.488785,11.850416,8.761396,13.396256,10.199670,12.977031,10.107010,14.203219,0,-0.01322,0.00427,-0.02014,-0.01509,0.00773,-0.01222,0.00439,0.00212,3.27727,-11.683000,0,0,6.986996,6.406792,4.846648,4.417935,-6.461056,191.933441,16.230452,11.867178
0.676,0,0,0,0.000000,0,18.414999,13.146230,0.000000,0,-5.039139,16.221699,0,0,0,0,11.928412,0,5.360755,5.360755,-1.42430,0.09628,5.735192,-7.334475,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.052612,41.490181,83.184929,69.911400,15.495240,0,1,-5.360641,5.360641,12.332130,0,8.457794,18.571381,8.023408,12.971646,8.106256,12.478546,8.499735,11.835482,8.761668,13.392647,10.200910,12.976216,10.107528,14.203106,0,-0.01119,0.00120,-0.01956,-0.01473,0.00822,-0.01319,0.00546,0.00201,3.27739,-11.487175,0,0,6.986792,6.406467,4.840930,4.417909,-6.492956,191.851852,16.221699,11.928412
0.677,0,0,0,0.000000,0,18.429605,13.127922,0.000000,0,-5.183619,16.211746,0,0,0,0,11.982677,0,5.351577,5.351577,-1.41540,0.09636,5.739899,-7.364840,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.701004,41.961193,83.213600,70.176964,15.501047,0,1,-5.351231,5.351231,12.007335,0,8.452694,18.582275,8.021848,12.951229,8.109721,12.460396,8.508442,11.827404,8.762425,13.387874,10.201281,12.974399,10.107935,14.203934,0,-0.01862,0.00396,-0.01923,-0.01198,0.00963,-0.01360,0.00419,0.00190,3.27732,-11.275286,0,0,6.986386,6.406075,4.835237,4.417735,-6.523837,191.749481,16.211746,11.982677
0.678,0,0,0,0.000000,0,18.444212,13.109613,0.000000,0,-5.328097,16.201796,0,0,0,0,12.036942,0,5.342400,5.342400,-1.40644,0.09620,5.744606,-7.395204,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,157.349396,42.432201,83.242279,70.442528,15.506854,0,1,-5.342105,5.342105,11.682539,0,8.447595,18.593172,8.020288,12.930812,8.113187,12.442245,8.517149,11.819325,8.763183,13.383101,10.201652,12.972581,10.108342,14.204762,0,-0.01505,0.00450,-0.02103,-0.01344,0.00867,-0.01304,0.00536,0.00200,3.27728,-11.063396,0,0,6.985980,6.405682,4.829544,4.417560,-6.554718,191.647095,16.201796,12.036942
0.679,0,0,0,0.000000,0,18.458820,13.091305,0.000000,0,-5.472577,16.191843,0,0,0,0,12.091208,0,5.333222,5.333222,-1.39242,0.09590,5.749313,-7.425569,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.997787,42.903214,83.270950,70.708099,15.512662,0,1,-5.333125,5.333125,11.357744,0,8.442495,18.604067,8.018729,12.910395,8.116652,12.424095,8.525856,11.811248,8.763940,13.378328,10.202024,12.970763,10.108749,14.205589,0,-0.01830,0.00283,-0.02120,-0.01322,0.00897,-0.01263,0.00724,0.00200,3.27728,-10.851506,0,0,6.985574,6.405290,4.823851,4.417386,-6.585599,191.544724,16.191843,12.091208
0.680,0,0,0,0.000000,0,18.471964,13.082405,0.000000,0,-5.769672,16.178469,0,0,0,0,12.145967,0,5.324578,5.324578,-1.38370,0.09569,5.746490,-7.454401,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.543243,43.307636,83.368546,71.040863,15.516531,0,1,-5.324391,5.324391,11.011445,0,8.421532,18.562859,8.020681,12.892055,8.120906,12.407324,8.533074,11.803218,8.765182,13.372039,10.204540,12.971177,10.111549,14.207296,0,-0.01520,0.00469,-0.01998,-0.01692,0.00783,-0.01282,0.00399,0.00189,3.27724,-10.627906,0,0,6.985128,6.405229,4.818509,4.417299,-6.615125,191.403198,16.178469,12.145967
0.681,0,0,0,0.000000,0,18.484047,13.080318,0.000000,0,-6.177284,16.162617,0,0,0,0,12.201083,0,5.316320,5.316320,-1.37192,0.09577,5.738214,-7.482123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.014160,43.663841,83.516052,71.422287,15.518998,0,1,-5.315783,5.315783,10.649575,0,8.389082,18.483923,8.025176,12.875220,8.125730,12.391550,8.539215,11.795222,8.766777,13.364652,10.208611,12.973207,10.116083,14.209641,0,-0.01796,0.00084,-0.02059,-0.01249,0.00836,-0.01302,0.00678,0.00236,3.27716,-10.395825,0,0,6.984653,6.405407,4.813421,4.417275,-6.643669,191.233307,16.162617,12.201083
0.682,0,0,0,0.000000,0,18.496132,13.078231,0.000000,0,-6.584895,16.146763,0,0,0,0,12.256201,0,5.308062,5.308062,-1.36364,0.09593,5.729938,-7.509845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.485062,44.020046,83.663551,71.803719,15.521465,0,1,-5.307603,5.307603,10.287705,0,8.356631,18.404985,8.029671,12.858385,8.130553,12.375776,8.545357,11.787228,8.768372,13.357265,10.212681,12.975238,10.120617,14.211984,0,-0.01320,0.00288,-0.02029,-0.01409,0.00892,-0.01087,0.00470,0.00178,3.27717,-10.163745,0,0,6.984179,6.405587,4.808333,4.417252,-6.672214,191.063431,16.146763,12.256201
0.683,0,0,0,0.000000,0,18.508217,13.076144,0.000000,0,-6.992507,16.130911,0,0,0,0,12.311317,0,5.299804,5.299804,-1.35358,0.09583,5.721662,-7.537567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.955978,44.376251,83.811050,72.185143,15.523932,0,1,-5.299641,5.299641,9.925836,0,8.324181,18.326048,8.034165,12.841550,8.135377,12.360003,8.551497,11.779233,8.769967,13.349877,10.216751,12.977269,10.125151,14.214328,0,-0.02438,0.00264,-0.02058,-0.01141,0.00827,-0.01205,0.00516,0.00230,3.27725,-9.931664,0,0,6.983705,6.405766,4.803246,4.417228,-6.700758,190.893539,16.130911,12.311317
0.684,0,0,0,0.000000,0,18.518064,13.068636,0.000000,0,-7.366625,16.119534,0,0,0,0,12.365343,0,5.292410,5.292410,-1.34030,0.09551,5.712308,-7.560606,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.748657,44.592812,83.946655,72.584549,15.523278,0,1,-5.292268,5.292268,9.541426,0,8.315454,18.351862,8.035950,12.828802,8.137721,12.344974,8.557365,11.771269,8.770476,13.342225,10.220655,12.978788,10.129594,14.218395,0,-0.01385,0.00327,-0.02013,-0.01256,0.00900,-0.01199,0.00529,0.00267,3.27706,-9.689671,0,0,6.982944,6.405730,4.798663,4.417180,-6.724388,190.769211,16.119534,12.365343
0.685,0,0,0,0.000000,0,18.526295,13.057201,0.000000,0,-7.716489,16.111399,0,0,0,0,12.418577,0,5.285641,5.285641,-1.32257,0.09544,5.702175,-7.580254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.774323,44.708252,84.073654,72.996971,15.520365,0,1,-5.285195,5.285195,9.140694,0,8.323904,18.453529,8.035771,12.819015,8.138271,12.330484,8.563035,11.763327,8.770201,13.334381,10.224439,12.979937,10.133972,14.223711,0,-0.01601,0.00285,-0.01924,-0.01358,0.00836,-0.01113,0.00600,0.00273,3.27668,-9.440498,0,0,6.981977,6.405540,4.794447,4.417114,-6.744457,190.677856,16.111399,12.418577
0.686,0,0,0,0.000000,0,18.534523,13.045767,0.000000,0,-8.066354,16.103264,0,0,0,0,12.471811,0,5.278872,5.278872,-1.30728,0.09564,5.692041,-7.599901,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.799988,44.823692,84.200645,73.409386,15.517451,0,1,-5.278495,5.278495,8.739962,0,8.332355,18.555197,8.035593,12.809226,8.138821,12.315994,8.568705,11.755384,8.769925,13.326536,10.228222,12.981086,10.138350,14.229027,0,-0.01694,0.00408,-0.01939,-0.01260,0.00865,-0.01246,0.00611,0.00271,3.27665,-9.191326,0,0,6.981009,6.405348,4.790232,4.417048,-6.764527,190.586502,16.103264,12.471811
