"Time","64 sinus3","63 Ramp down","62 Ramp up","61 right DS","60 left DS","59 rHL swoff","58 rHL swon","57 lHL swoff","55 rFL swoff","56 lHL swon","54 rFL swon","53 lFL swoff","52 lFL swon","51 sinus2","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","37 CoMy (cm)","v3 xCoM","v4 R COP","36 CoMx (cm)","35 FRy (cm)","67 RDS cle","65 R mark","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v5 L COP","68 LDS cle","66 L mark","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v2 Virtual","v1 Virtual"
0.325,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.756989,92.113800,74.441971,105.658821,5.702946,5.060932,5.331474,4.106694,17.542595,4.477096,1,0,20.627014,5.905005,14.405934,0.000000,0,0,17.977951,0,3.736094,6.304584,15.331667,8.011917,20.934921,7.897266,14.583286,8.299854,14.306783,9.062982,14.668719,8.446640,15.931756,9.824364,16.198086,9.920929,17.229534,0,0.00108,0.00071,0.00071,0.00085,0.00090,0.00085,0.00071,0.00054,1.05263,0.09875,3.27731,,
0.326,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.999695,93.360565,74.145035,105.420929,5.620267,5.066609,5.332719,4.108191,17.543112,4.480379,1,0,20.614080,5.900717,14.396677,0.000000,0,0,17.966204,0,3.735952,6.312072,15.363111,8.007445,20.926815,7.901959,14.564230,8.312468,14.296121,9.069594,14.675889,8.445369,15.934399,9.825737,16.199488,9.923015,17.230656,0,0.00103,0.00071,0.00069,0.00082,0.00090,0.00083,0.00070,0.00054,1.03248,0.09874,3.27777,,
0.327,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.274696,94.753365,73.996643,105.139954,5.527078,5.071373,5.333143,4.109546,17.535915,4.483308,1,0,20.596134,5.896968,14.381086,0.000000,0,0,17.954815,0,3.735641,6.311850,15.392301,8.006056,20.921003,7.905823,14.541685,8.324398,14.284634,9.065682,14.676908,8.444070,15.938498,9.824787,16.194248,9.922899,17.226887,0,0.00098,0.00067,0.00069,0.00077,0.00089,0.00080,0.00070,0.00054,0.99332,0.09906,3.27761,,
0.328,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.560814,96.196419,73.899368,104.844170,5.430273,5.075824,5.333393,4.110871,17.526066,4.486117,1,0,20.576462,5.893404,14.363317,0.000000,0,0,17.943552,0,3.735272,6.308975,15.420714,8.005728,20.915979,7.909400,14.517940,8.336093,14.272863,9.058149,14.675808,8.442761,15.943096,9.823040,16.186724,9.922028,17.221437,0,0.00094,0.00066,0.00067,0.00073,0.00087,0.00077,0.00067,0.00055,0.97535,0.09921,3.27723,,
0.329,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.846924,97.639473,73.802101,104.548378,5.333467,5.080274,5.333234,4.112035,17.516216,4.488926,1,0,20.556789,5.889841,14.345548,0.000000,0,0,17.932289,0,3.734903,6.306099,15.449128,8.005401,20.910957,7.912977,14.494194,8.347788,14.261092,9.050616,14.674709,8.441453,15.947696,9.821292,16.179201,9.921155,17.215988,0,0.00095,0.00070,0.00068,0.00071,0.00087,0.00077,0.00066,0.00054,0.95503,0.09908,3.27702,,
0.330,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.133041,99.082527,73.704826,104.252586,5.236662,5.084724,5.332989,4.113166,17.506367,4.491735,1,0,20.537117,5.886277,14.327779,0.000000,0,0,17.921026,0,3.734533,6.303225,15.477542,8.005073,20.905933,7.916554,14.470448,8.359483,14.249322,9.043083,14.673611,8.440145,15.952294,9.819544,16.171677,9.920282,17.210537,0,0.00097,0.00074,0.00068,0.00070,0.00087,0.00076,0.00064,0.00054,0.93392,0.09906,3.27687,,
0.331,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.196625,100.300140,73.560593,103.966202,5.137225,5.088832,5.332442,4.114109,17.507032,4.494226,1,0,20.529749,5.882788,14.314631,0.000000,0,0,17.910118,0,3.733779,6.302172,15.503942,8.003408,20.896492,7.915949,14.455009,8.366680,14.243231,9.037199,14.677372,8.439898,15.958027,9.820514,16.169981,9.922904,17.209312,0,0.00096,0.00075,0.00067,0.00070,0.00086,0.00076,0.00065,0.00053,0.91461,0.09919,3.27694,,
0.332,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.183647,101.440186,73.400192,103.683044,5.036883,5.092821,5.331832,4.115013,17.511316,4.496608,1,0,20.526611,5.879324,14.303075,0.000000,0,0,17.899334,0,3.732892,6.301747,15.529650,8.001284,20.885530,7.913905,14.442429,8.372331,14.239094,9.031882,14.682805,8.440017,15.964149,9.822418,16.170294,9.926726,17.209541,0,0.00097,0.00077,0.00067,0.00071,0.00085,0.00076,0.00063,0.00053,0.89465,0.09920,3.27709,,
0.333,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.170662,102.580231,73.239799,103.399895,4.936542,5.096811,5.330785,4.115678,17.515598,4.498990,1,0,20.523476,5.875861,14.291518,0.000000,0,0,17.888550,0,3.732005,6.301322,15.555357,7.999159,20.874569,7.911861,14.429848,8.377981,14.234957,9.026566,14.688238,8.440135,15.970270,9.824323,16.170605,9.930550,17.209770,0,0.00097,0.00074,0.00068,0.00070,0.00084,0.00075,0.00063,0.00052,0.86743,0.09899,3.27713,,
0.334,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.157684,103.720276,73.079407,103.116745,4.836200,5.100800,5.329647,4.116293,17.519882,4.501371,1,0,20.520340,5.872397,14.279961,0.000000,0,0,17.877764,0,3.731118,6.300897,15.581064,7.997035,20.863607,7.909817,14.417267,8.383632,14.230820,9.021248,14.693672,8.440253,15.976392,9.826227,16.170916,9.934373,17.209999,0,0.00097,0.00075,0.00065,0.00072,0.00082,0.00074,0.00063,0.00053,0.82820,0.09876,3.27713,,
0.335,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.059540,104.885765,72.833794,102.718254,4.725172,5.104158,5.327921,4.116605,17.517984,4.503418,1,0,20.508070,5.869466,14.264268,0.000000,0,0,17.867010,0,3.729436,6.295161,15.604221,7.996676,20.849346,7.907910,14.405685,8.386959,14.224538,9.017167,14.697001,8.440001,15.984004,9.827200,16.167973,9.936979,17.208166,0,0.00092,0.00075,0.00064,0.00069,0.00081,0.00073,0.00063,0.00054,0.81079,0.09883,3.27741,,
0.336,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.932098,106.060005,72.558868,102.280083,4.610468,5.107300,5.326073,4.116853,17.513958,4.505350,1,0,20.492659,5.866719,14.247151,0.000000,0,0,17.856266,0,3.727481,6.287599,15.626500,7.996925,20.833948,7.906052,14.394448,8.389487,14.217520,9.013512,14.699605,8.439619,15.992128,9.827852,16.163910,9.939168,17.205626,0,0.00092,0.00074,0.00064,0.00067,0.00064,0.00069,0.00059,0.00056,0.78678,0.09887,3.27779,,
0.337,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.804657,107.234253,72.283936,101.841904,4.495764,5.110441,5.323703,4.116704,17.509932,4.507281,1,0,20.477247,5.863972,14.230035,0.000000,0,0,17.845522,0,3.725527,6.280036,15.648779,7.997174,20.818550,7.904194,14.383211,8.392015,14.210501,9.009856,14.702210,8.439239,16.000254,9.828505,16.159847,9.941357,17.203083,0,0.00091,0.00075,0.00064,0.00066,0.00056,0.00069,0.00058,0.00055,0.76689,0.09857,3.27756,,
0.338,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.677216,108.408493,72.009003,101.403732,4.381060,5.113583,5.321222,4.116473,17.505905,4.509212,1,0,20.461836,5.861225,14.212918,0.000000,0,0,17.834778,0,3.723572,6.272473,15.671058,7.997423,20.803154,7.902336,14.371974,8.394544,14.203482,9.006200,14.704815,8.438857,16.008379,9.829157,16.155783,9.943545,17.200541,0,0.00090,0.00082,0.00063,0.00064,0.00051,0.00067,0.00059,0.00054,0.74295,0.09819,3.27710,,
0.339,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.467537,109.500114,71.590691,100.863945,4.264681,5.116432,5.318524,4.115783,17.503624,4.510245,1,0,20.452377,5.858446,14.201918,0.000000,0,0,17.824123,0,3.721035,6.275600,15.691164,7.996747,20.794743,7.897363,14.362749,8.396700,14.200346,9.001242,14.712915,8.439370,16.021952,9.829956,16.155748,9.946358,17.199903,0,0.00097,0.00087,0.00064,0.00063,0.00051,0.00062,0.00058,0.00063,0.72193,0.09827,3.27720,,
0.340,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.229553,110.563309,71.123047,100.289200,4.147727,5.119181,5.315782,4.114997,17.501942,4.510969,1,0,20.444965,5.855655,14.193022,0.000000,0,0,17.813501,0,3.718299,6.282405,15.710523,7.995751,20.788738,7.891318,14.354217,8.398728,14.198547,8.995835,14.722907,8.440191,16.037399,9.830805,16.157097,9.949385,17.199921,0,0.00101,0.00091,0.00063,0.00061,0.00052,0.00061,0.00063,0.00077,0.69189,0.09837,3.27751,,
0.341,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.991577,111.626503,70.655403,99.714455,4.030773,5.121930,5.313171,4.113873,17.500259,4.511692,1,0,20.437553,5.852864,14.184125,0.000000,0,0,17.802879,0,3.715562,6.289210,15.729882,7.994755,20.782732,7.885274,14.345683,8.400756,14.196748,8.990429,14.732899,8.441012,16.052847,9.831655,16.158447,9.952412,17.199938,0,0.00104,0.00099,0.00064,0.00060,0.00052,0.00059,0.00064,0.00086,0.65287,0.09813,3.27736,,
0.342,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.753593,112.689697,70.187759,99.139709,3.913819,5.124679,5.310588,4.112679,17.498577,4.512415,1,0,20.430141,5.850074,14.175229,0.000000,0,0,17.792257,0,3.712825,6.296015,15.749241,7.993760,20.776726,7.879230,14.337151,8.402784,14.194948,8.985022,14.742890,8.441833,16.068296,9.832504,16.159798,9.955439,17.199955,0,0.00111,0.00109,0.00062,0.00059,0.00051,0.00058,0.00066,0.00087,0.63068,0.09788,3.27706,,
0.343,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.842819,113.494408,69.736160,98.574173,3.792783,5.128265,5.308321,4.111298,17.498878,4.512862,1,0,20.423534,5.850719,14.169169,0.000000,0,0,17.781536,0,3.709612,6.307247,15.765433,7.994913,20.761883,7.870500,14.330565,8.400524,14.192118,8.984336,14.759061,8.442997,16.084297,9.835144,16.160435,9.958208,17.201969,0,0.00119,0.00120,0.00061,0.00060,0.00050,0.00056,0.00122,0.00191,0.60544,0.09810,3.27709,,
0.344,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.044624,114.210167,69.290092,98.011803,3.670342,5.132140,5.306120,4.109878,17.499865,4.513215,1,0,20.417206,5.852546,14.164084,0.000000,0,0,17.770782,0,3.706234,6.320003,15.780537,7.996805,20.743998,7.860847,14.324652,8.396789,14.188932,8.985275,14.777358,8.444279,16.100489,9.838399,16.160828,9.960890,17.204670,0,0.00115,0.00142,0.00061,0.00061,0.00050,0.00057,0.00157,0.00284,0.58085,0.09821,3.27724,,
0.345,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.246429,114.925934,68.844017,97.449425,3.547902,5.136015,5.304227,4.108316,17.500851,4.513566,1,0,20.410877,5.854373,14.159000,0.000000,0,0,17.760029,0,3.702857,6.332758,15.795639,7.998698,20.726114,7.851193,14.318738,8.393053,14.185747,8.986214,14.795655,8.445560,16.116680,9.841655,16.161221,9.963571,17.207371,0,0.00109,0.00151,0.00059,0.00060,0.00050,0.00057,0.00161,0.00307,0.55832,0.09810,3.27717,,
0.346,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.448235,115.641701,68.397949,96.887054,3.425462,5.139890,5.302399,4.106726,17.501837,4.513919,1,0,20.404549,5.856200,14.153916,0.000000,0,0,17.749273,0,3.699479,6.345514,15.810742,8.000590,20.708229,7.841540,14.312824,8.389318,14.182562,8.987153,14.813951,8.446842,16.132872,9.844910,16.161612,9.966252,17.210072,0,0.00109,0.00155,0.00058,0.00059,0.00051,0.00057,0.00160,0.00336,0.53475,0.09809,3.27702,,
0.347,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.061371,116.314148,68.021439,96.374031,3.319237,5.143466,5.300870,4.104989,17.503090,4.513888,1,0,20.396948,5.857586,14.146603,0.000000,0,0,17.738693,0,3.695851,6.363976,15.822966,8.006364,20.681524,7.835558,14.304034,8.383783,14.183290,8.982768,14.826699,8.447593,16.146679,9.846186,16.162142,9.968281,17.209570,0,0.00112,0.00180,0.00058,0.00061,0.00052,0.00057,0.00187,0.00459,0.50403,0.09825,3.27703,,
0.348,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.816055,116.971687,67.668861,95.877983,3.218592,5.146939,5.299404,4.103220,17.504435,4.513725,1,0,20.388908,5.858820,14.138523,0.000000,0,0,17.728172,0,3.692136,6.384403,15.834197,8.013473,20.651785,7.830840,14.294255,8.377628,14.185363,8.976551,14.837538,8.448161,16.159666,9.846780,16.162716,9.970084,17.207966,0,0.00111,0.00190,0.00060,0.00063,0.00054,0.00056,0.00247,0.00511,0.46091,0.09848,3.27711,,
0.349,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.570732,117.629227,67.316284,95.381935,3.117947,5.150412,5.298394,4.101192,17.505779,4.513563,1,0,20.380867,5.860055,14.130443,0.000000,0,0,17.717651,0,3.688421,6.404829,15.845429,8.020581,20.622046,7.826122,14.284477,8.371474,14.187437,8.970335,14.848376,8.448729,16.172653,9.847374,16.163292,9.971888,17.206362,0,0.00110,0.00188,0.00059,0.00064,0.00054,0.00057,0.00277,0.00524,0.43488,0.09842,3.27735,,
0.350,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.325409,118.286774,66.963707,94.885895,3.017303,5.153885,5.297480,4.099108,17.507124,4.513400,1,0,20.372828,5.861290,14.122362,0.000000,0,0,17.707130,0,3.684706,6.425255,15.856662,8.027690,20.592306,7.821404,14.274698,8.365319,14.189510,8.964118,14.859215,8.449297,16.185640,9.847968,16.163868,9.973691,17.204756,0,0.00111,0.00201,0.00060,0.00069,0.00054,0.00057,0.00308,0.00693,0.41050,0.09823,3.27766,,
0.351,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.271866,118.750374,66.537071,94.556938,2.941146,5.157431,5.297209,4.096679,17.505438,4.512685,1,0,20.363445,5.860652,14.115565,0.000000,0,0,17.695858,0,3.680537,6.447099,15.865201,8.032121,20.568682,7.825301,14.261859,8.362771,14.189234,8.961479,14.870649,8.450729,16.197575,9.848484,16.161758,9.975186,17.203489,0,0.00112,0.00210,0.00063,0.00069,0.00060,0.00058,0.00328,0.00818,0.38460,0.09827,3.27763,,
0.352,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.284309,119.147240,66.084953,94.285477,2.873415,5.161002,5.297073,4.094176,17.502708,4.511781,1,0,20.353601,5.859371,14.109209,0.000000,0,0,17.684326,0,3.676213,6.469432,15.872813,8.035629,20.547165,7.832162,14.247967,8.361465,14.188148,8.960072,14.882289,8.452459,16.209148,9.848973,16.158728,9.976577,17.202339,0,0.00112,0.00229,0.00063,0.00070,0.00061,0.00060,0.00330,0.00844,0.36498,0.09839,3.27748,,
0.353,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.296745,119.544113,65.632835,94.014015,2.805684,5.164572,5.297582,4.091502,17.499981,4.510876,1,0,20.343758,5.858090,14.102854,0.000000,0,0,17.672794,0,3.671888,6.491765,15.880426,8.039139,20.525646,7.839023,14.234075,8.360157,14.187063,8.958665,14.893929,8.454190,16.220720,9.849463,16.155695,9.977966,17.201189,0,0.00115,0.00273,0.00062,0.00076,0.00061,0.00060,0.00339,0.00850,0.32894,0.09823,3.27755,,
0.354,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.309189,119.940979,65.180717,93.742561,2.737953,5.168142,5.298225,4.088792,17.497252,4.509972,1,0,20.333914,5.856809,14.096498,0.000000,0,0,17.661263,0,3.667564,6.514098,15.888039,8.042647,20.504128,7.845884,14.220182,8.358850,14.185978,8.957257,14.905568,8.455920,16.232294,9.849952,16.152664,9.979357,17.200039,0,0.00114,0.00284,0.00063,0.00077,0.00062,0.00061,0.00341,0.00849,0.28232,0.09784,3.27770,,
0.355,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.662628,120.069260,64.845451,93.751526,2.685611,5.171662,5.299243,4.086103,17.498522,4.509264,1,0,20.325373,5.857412,14.093559,0.000000,0,0,17.649965,0,3.662898,6.511323,15.892601,8.045164,20.483549,7.852512,14.212946,8.371364,14.193752,8.961891,14.917647,8.456738,16.236359,9.851522,16.152409,9.981686,17.198940,0,0.00115,0.00287,0.00064,0.00077,0.00063,0.00060,0.00341,0.00849,0.25759,0.09784,3.27735,,
0.356,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.789322,120.105118,64.550400,93.856995,2.638563,5.175164,5.300341,4.083420,17.501165,4.508625,1,0,20.317280,5.858665,14.091797,0.000000,0,0,17.638748,0,3.658116,6.499910,15.896113,8.047340,20.463293,7.859061,14.207999,8.388632,14.204576,8.968603,14.929879,8.457241,16.237841,9.853465,16.153111,9.984339,17.197859,0,0.00114,0.00291,0.00063,0.00077,0.00065,0.00061,0.00360,0.00849,0.23260,0.09795,3.27681,,
0.357,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.916016,120.140976,64.255348,93.962456,2.591515,5.178666,5.301419,4.080695,17.503811,4.507986,1,0,20.309187,5.859917,14.090034,0.000000,0,0,17.627531,0,3.653333,6.488496,15.899626,8.049516,20.443037,7.865610,14.203053,8.405900,14.215399,8.975316,14.942111,8.457744,16.239321,9.855408,16.153811,9.986991,17.196775,0,0.00112,0.00299,0.00065,0.00078,0.00064,0.00059,0.00504,0.00851,0.20861,0.09775,3.27695,,
0.358,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.042709,120.176842,63.960297,94.067917,2.544467,5.182168,5.302494,4.077961,17.506454,4.507347,1,0,20.301094,5.861169,14.088271,0.000000,0,0,17.616314,0,3.648551,6.477083,15.903138,8.051691,20.422781,7.872159,14.198106,8.423169,14.226222,8.982028,14.954343,8.458246,16.240803,9.857350,16.154512,9.989644,17.195694,0,0.00114,0.00309,0.00065,0.00080,0.00065,0.00060,0.00572,0.00876,0.18258,0.09735,3.27733,,
0.359,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.615829,120.330193,63.871216,94.149658,2.491410,5.185158,5.303158,4.075064,17.504061,4.506588,1,0,20.292421,5.860394,14.087728,0.000000,0,0,17.605070,0,3.643332,6.472834,15.904854,8.052904,20.406128,7.874812,14.194190,8.429390,14.221465,8.986244,14.953294,8.457071,16.235756,9.856763,16.150358,9.990877,17.190191,0,0.00108,0.00326,0.00065,0.00082,0.00064,0.00059,0.00596,0.00888,0.15667,0.09728,3.27715,,
0.360,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.998451,120.523964,63.853004,94.223236,2.436286,5.187972,5.303736,4.072131,17.499933,4.505789,1,0,20.283548,5.858922,14.087604,0.000000,0,0,17.593817,0,3.637962,6.471051,15.905951,8.053786,20.390715,7.876125,14.190629,8.431809,14.211347,8.989600,14.947675,8.455319,16.228460,9.855305,16.144535,9.991623,17.183168,0,0.00105,0.00339,0.00065,0.00083,0.00063,0.00062,0.00623,0.00877,0.12277,0.09732,3.27677,,
0.361,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.381073,120.717743,63.834797,94.296806,2.381161,5.190785,5.303590,4.068967,17.495808,4.504989,1,0,20.274677,5.857449,14.087480,0.000000,0,0,17.582565,0,3.632593,6.469267,15.907048,8.054668,20.375301,7.877438,14.187069,8.434229,14.201229,8.992957,14.942057,8.453568,16.221167,9.853846,16.138710,9.992368,17.176146,0,0.00104,0.00349,0.00065,0.00085,0.00064,0.00062,0.00622,0.00867,0.07902,0.09734,3.27735,,
0.362,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.763702,120.911522,63.816589,94.370384,2.326037,5.193599,5.303292,4.065753,17.491680,4.504189,1,0,20.265804,5.855977,14.087355,0.000000,0,0,17.571312,0,3.627223,6.467484,15.908145,8.055550,20.359888,7.878750,14.183508,8.436648,14.191112,8.996313,14.936438,8.451816,16.213871,9.852387,16.132887,9.993114,17.169123,0,0.00099,0.00350,0.00065,0.00088,0.00065,0.00063,0.00621,0.00863,0.05378,0.09714,3.27826,,
0.363,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.515228,120.910278,63.780766,94.330490,2.229887,5.196525,5.301973,4.062258,17.484241,4.503240,1,0,20.248066,5.854638,14.087323,0.000000,0,0,17.559780,0,3.620991,6.463407,15.907430,8.056698,20.340687,7.873869,14.179821,8.438422,14.184596,8.992228,14.928391,8.450064,16.206669,9.850462,16.124443,9.992229,17.159098,0,0.00090,0.00354,0.00065,0.00087,0.00065,0.00064,0.00576,0.00805,0.02906,0.09684,3.27811,,
0.364,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.608749,120.841934,63.738876,94.251541,2.119621,5.199489,5.300440,4.058703,17.475662,4.502238,1,0,20.227280,5.853346,14.087323,0.000000,0,0,17.548153,0,3.614460,6.458540,15.906090,8.057937,20.320183,7.866858,14.176092,8.439974,14.179320,8.985582,14.919508,8.448311,16.199497,9.848375,16.115099,9.990784,17.148041,0,0.00087,0.00339,0.00065,0.00091,0.00065,0.00065,0.00531,0.00710,0.00307,0.09686,3.27758,,
0.365,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85.702271,120.773590,63.696991,94.172600,2.009355,5.202454,5.297546,2.382096,17.467085,4.501236,1,1,20.206491,5.852054,14.087323,0.000000,0,0,17.536526,0,3.607930,6.453674,15.904750,8.059176,20.299679,7.859846,14.172362,8.441525,14.174045,8.978936,14.910625,8.446559,16.192327,9.846290,16.105753,9.989338,17.136982,0,0.00088,0.00339,0.00068,0.00092,0.00065,0.00064,0.00525,0.00692,-0.02197,0.09708,3.27755,,
0.366,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,70.795784,120.705238,63.655106,94.093658,1.899089,5.205418,5.294364,0.353053,17.458506,4.500235,0,0,20.185703,5.850762,14.087323,0.000000,0,0,17.524899,0,3.601400,6.448807,15.903411,8.060415,20.279175,7.852834,14.168633,8.443077,14.168769,8.972291,14.901742,8.444806,16.185156,9.844204,16.096409,9.987892,17.125925,0,0.00087,0.00346,0.00070,0.00102,0.00066,0.00066,0.00527,0.00669,-0.05609,0.09703,3.27770,,
0.367,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,67.434341,120.269890,63.519459,94.025215,1.738089,5.207747,5.289530,0.000000,17.450937,4.499044,0,0,20.158243,5.850102,14.087323,0.000000,0,0,17.512978,0,3.594067,6.446039,15.900038,8.060210,20.264902,7.882250,14.490665,8.441035,14.169137,8.971026,14.894629,8.443428,16.176973,9.842272,16.085770,9.985801,17.113543,0,0.00086,0.00379,0.00069,0.00110,0.00066,0.00067,0.00506,0.00550,-0.10061,0.09670,3.27718,,
0.368,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.045372,119.708260,63.351551,93.960388,1.559633,5.209859,5.284348,0.000000,17.443716,4.497789,0,0,20.128487,5.849659,14.087323,0.000000,0,0,17.500956,0,3.586458,6.443993,15.895966,8.059508,20.252773,7.924200,14.924788,8.437757,14.171448,8.971613,14.888126,8.442178,16.168444,9.840393,16.074684,9.983487,17.100702,0,0.00092,0.00421,0.00067,0.00120,0.00063,0.00068,0.00451,0.00522,-0.12856,0.09679,3.27642,,
0.369,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,68.656410,119.146622,63.183643,93.895561,1.381177,5.211970,5.277394,0.000000,17.436495,4.496534,0,0,20.098732,5.849216,14.087323,0.000000,0,0,17.488935,0,3.578850,6.441947,15.891893,8.058805,20.240644,7.966150,15.358911,8.434478,14.173758,8.972200,14.881623,8.440928,16.159912,9.838514,16.063601,9.981174,17.087862,0,0.00098,0.00422,0.00069,0.00126,0.00063,0.00067,0.00420,0.00667,-0.15260,0.09706,3.27650,,
0.370,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,69.267441,118.584991,63.015736,93.830727,1.202720,5.214081,5.270066,0.000000,17.429274,4.495279,0,0,20.068975,5.848773,14.087323,0.000000,0,0,17.476913,0,3.571241,6.439901,15.887821,8.058104,20.228516,8.008100,15.793034,8.431199,14.176068,8.972787,14.875120,8.439678,16.151382,9.836636,16.052515,9.978861,17.075022,0,0.00102,0.00412,0.00075,0.00124,0.00064,0.00067,0.00396,0.00572,-0.17829,0.09700,3.27688,,
0.371,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83.480995,117.661201,62.747883,93.884247,0.980781,5.215328,5.261133,0.000000,17.421675,4.494051,0,0,20.048517,5.844435,14.087323,0.000000,0,0,17.465193,0,3.563517,6.438855,15.881788,8.055128,20.214279,8.002403,15.563657,8.437429,14.183064,8.974999,14.867395,8.439691,16.140736,9.835384,16.041540,9.977011,17.062691,0,0.00102,0.00404,0.00078,0.00123,0.00058,0.00066,0.00369,0.00427,-0.20456,0.09677,3.27726,,
