"Time","51 right DS","50 left DS","v3 R COP","v2 L COP","v1 xCoM","3 Platform","2 Trdml","1 Synch"
3.605,1,0,6.007501,0.000000,6.927000,1.48178,0.09795,3.27732
3.606,1,0,6.006412,0.000000,6.927279,1.48529,0.09793,3.27742
3.607,1,0,6.005411,0.000000,6.927527,1.48338,0.09772,3.27773
3.608,1,0,6.004380,0.000000,6.927755,1.48338,0.09764,3.27758
3.609,1,0,6.003325,0.000000,6.927967,1.48415,0.09787,3.27689
3.610,1,0,6.002364,0.000000,6.927608,1.48415,0.09801,3.27652
3.611,1,0,6.001481,0.000000,6.926782,1.48384,0.09784,3.27652
3.612,1,0,6.000832,0.000000,6.924984,1.48354,0.09764,3.27691
3.613,1,0,6.000375,0.000000,6.922392,1.48415,0.09789,3.27775
3.614,1,0,6.000022,0.000000,6.919839,1.48392,0.09802,3.27806
3.615,1,0,5.999755,0.000000,6.917317,1.48308,0.09774,3.27775
3.616,1,0,5.999434,0.000000,6.915876,1.48521,0.09761,3.27769
3.617,1,0,5.999069,0.000000,6.915320,1.48315,0.09801,3.27792
3.618,1,0,5.998703,0.000000,6.915237,1.48193,0.09814,3.27794
3.619,1,0,5.998336,0.000000,6.915541,1.48460,0.09796,3.27771
3.620,1,0,5.998060,0.000000,6.915448,1.48491,0.09800,3.27741
3.621,1,0,5.997859,0.000000,6.915030,1.48430,0.09836,3.27703
3.622,1,0,5.997753,0.000000,6.914278,1.48369,0.09838,3.27675
3.623,1,0,5.997726,0.000000,6.913250,1.48277,0.09823,3.27660
3.624,1,0,5.997780,0.000000,6.912228,1.48476,0.09835,3.27659
3.625,1,0,5.997901,0.000000,6.911210,1.48277,0.09854,3.27674
3.626,1,0,5.998118,0.000000,6.910606,1.48605,0.09854,3.27690
3.627,1,0,5.998412,0.000000,6.910342,1.48445,0.09835,3.27705
3.628,1,0,5.998805,0.000000,6.910753,1.48239,0.09836,3.27717
3.629,1,0,5.999280,0.000000,6.911716,1.48506,0.09862,3.27724
3.630,1,0,5.999786,0.000000,6.912852,1.48102,0.09856,3.27732
3.631,1,0,6.000317,0.000000,6.914129,1.48415,0.09827,3.27739
3.632,1,0,6.000805,0.000000,6.915019,1.48392,0.09830,3.27740
3.633,1,0,6.001259,0.000000,6.915591,1.48270,0.09853,3.27732
3.634,1,0,6.001678,0.000000,6.915932,1.48674,0.09839,3.27718
3.635,1,0,6.002067,0.000000,6.916082,1.48399,0.09806,3.27695
3.636,1,0,6.002431,0.000000,6.916189,1.48399,0.09822,3.27690
3.637,1,0,6.002774,0.000000,6.916258,1.48392,0.09839,3.27705
3.638,1,0,6.003016,0.000000,6.915704,1.48392,0.09818,3.27688
3.639,1,0,6.003173,0.000000,6.914639,1.48697,0.09793,3.27635
3.640,1,0,6.003176,0.000000,6.912411,1.48499,0.09792,3.27634
3.641,1,0,6.003052,0.000000,6.909232,1.48376,0.09804,3.27695
3.642,1,0,6.002943,0.000000,6.905527,1.48338,0.09801,3.27732
3.643,1,0,6.002844,0.000000,6.901392,1.48109,0.09780,3.27739
3.644,1,0,6.002906,0.000000,6.897484,1.48399,0.09776,3.27744
3.645,1,0,6.003099,0.000000,6.893762,1.48575,0.09796,3.27744
3.646,1,0,6.003211,0.000000,6.890052,1.48361,0.09794,3.27754
3.647,1,0,6.003256,0.000000,6.886352,1.48438,0.09765,3.27777
3.648,1,0,6.002964,0.000000,6.882348,1.48407,0.09759,3.27782
3.649,1,0,6.002394,0.000000,6.878095,1.48674,0.09785,3.27767
3.650,1,0,6.001654,0.000000,6.874009,1.48361,0.09781,3.27724
3.651,1,0,6.000772,0.000000,6.870059,1.48552,0.09753,3.27647
3.652,1,0,5.999958,0.000000,6.866890,1.48308,0.09754,3.27638
3.653,1,0,5.999199,0.000000,6.864361,1.48621,0.09777,3.27706
3.654,1,0,5.998528,0.000000,6.862872,1.48453,0.09770,3.27737
3.655,1,0,5.997931,0.000000,6.862233,1.48445,0.09755,3.27721
3.656,1,0,5.997384,0.000000,6.862668,1.48483,0.09743,3.27678
3.657,1,0,5.996881,0.000000,6.863981,1.48453,0.09756,3.27602
3.658,1,0,5.996409,0.000000,6.865842,1.48460,0.09767,3.27578
3.659,1,0,5.995964,0.000000,6.868153,1.48529,0.09745,3.27616
3.660,1,0,5.995518,0.000000,6.870419,1.48346,0.09722,3.27654
3.661,1,0,5.995070,0.000000,6.872650,1.48323,0.09738,3.27692
3.662,1,0,5.994512,0.000000,6.874657,1.48376,0.09756,3.27727
3.663,1,0,5.993865,0.000000,6.876481,1.48361,0.09733,3.27758
3.664,1,0,5.992987,0.000000,6.878034,1.48300,0.09705,3.27760
3.665,1,0,5.991920,0.000000,6.879365,1.48262,0.09718,3.27729
3.666,1,0,5.990552,0.000000,6.880442,1.48331,0.09732,3.27702
3.667,1,0,5.988938,0.000000,6.881311,1.48331,0.09720,3.27680
3.668,1,0,5.986940,0.000000,6.881962,1.48384,0.09698,3.27639
3.669,1,0,5.984629,0.000000,6.882434,1.48468,0.09712,3.27578
3.670,1,0,5.981734,0.000000,6.882724,1.48521,0.09738,3.27612
3.671,1,0,5.978362,0.000000,6.882864,1.48331,0.09739,3.27757
3.672,1,0,5.974272,0.000000,6.882891,1.48376,0.09725,3.27814
3.673,1,0,5.969595,0.000000,6.882826,1.48460,0.09724,3.27768
3.674,1,0,5.964506,0.000000,6.882868,1.48552,0.09746,3.27747
3.675,1,0,5.959081,0.000000,6.882999,1.48521,0.09752,3.27755
3.676,1,0,4.318563,0.000000,6.883543,1.48422,0.09726,3.27755
3.677,1,0,1.340244,0.000000,6.884423,1.48491,0.09719,3.27748
3.678,0,0,0.000000,0.000000,6.886199,1.48407,0.09750,3.27751
3.679,0,0,0.000000,0.000000,6.888707,1.48399,0.09750,3.27766
3.680,0,0,0.000000,0.000000,6.892508,1.48422,0.09729,3.27760
3.681,0,0,0.000000,0.000000,6.897367,1.48315,0.09737,3.27729
3.682,0,0,0.000000,0.000000,6.903305,1.48499,0.09766,3.27734
3.683,0,0,0.000000,0.000000,6.910127,1.48376,0.09767,3.27780
3.684,0,0,0.000000,0.000000,6.917678,1.48712,0.09754,3.27780
3.685,0,0,0.000000,0.000000,6.925828,1.48674,0.09750,3.27727
3.686,0,0,0.000000,0.000000,6.934529,1.48682,0.09766,3.27715
3.687,0,0,0.000000,0.000000,6.943682,1.48438,0.09772,3.27753
3.688,0,0,0.000000,0.000000,6.953214,1.48460,0.09753,3.27757
3.689,0,0,0.000000,0.000000,6.963056,1.48300,0.09747,3.27718
3.690,0,0,0.000000,0.000000,6.972916,1.48232,0.09777,3.27708
3.691,0,0,0.000000,0.000000,6.982791,1.48170,0.09785,3.27731
3.692,0,0,0.000000,0.000000,6.992225,1.47987,0.09762,3.27758
3.693,0,0,0.000000,0.000000,7.001297,1.47797,0.09759,3.27788
3.694,0,0,0.000000,0.000000,7.009259,1.47507,0.09789,3.27769
3.695,0,0,0.000000,0.000000,7.016312,1.46965,0.09792,3.27693
3.696,0,0,0.000000,0.000000,7.021706,1.47118,0.09773,3.27666
3.697,0,0,0.000000,0.000000,7.025742,1.46652,0.09779,3.27697
3.698,0,0,0.000000,0.000000,7.028384,1.46133,0.09801,3.27724
3.699,0,0,0.000000,0.000000,7.029886,1.45638,0.09793,3.27746
3.700,0,0,0.000000,0.000000,7.030335,1.45424,0.09774,3.27741
3.701,0,0,0.000000,0.000000,7.029922,1.44043,0.09768,3.27703
3.702,0,0,0.000000,0.000000,7.028098,1.43570,0.09786,3.27682
3.703,0,0,0.000000,0.000000,7.025120,1.42532,0.09793,3.27682
3.704,0,0,0.000000,0.000000,7.020429,1.41930,0.09778,3.27704
3.705,0,0,0.000000,0.000000,7.014335,1.41335,0.09786,3.27749
3.706,0,0,0.000000,0.000000,7.007362,1.40480,0.09818,3.27767
3.707,0,0,0.000000,0.000000,6.999670,1.39679,0.09820,3.27752
3.708,0,0,0.000000,0.000000,6.992064,1.38794,0.09793,3.27754
3.709,0,0,0.000000,0.000000,6.984530,1.37062,0.09791,3.27777
3.710,0,0,0.000000,0.000000,6.977196,1.35666,0.09816,3.27754
3.711,0,0,0.000000,0.000000,6.970025,1.34460,0.09800,3.27678
3.712,0,0,0.000000,0.000000,6.962879,1.33751,0.09763,3.27672
3.713,0,0,0.000000,0.000000,6.955752,1.32362,0.09766,3.27748
3.714,0,0,0.000000,0.000000,6.948265,1.31096,0.09786,3.27765
3.715,0,0,0.000000,0.000000,6.940482,1.29997,0.09776,3.27711
3.716,0,0,0.000000,0.000000,6.932040,1.27861,0.09758,3.27697
3.717,0,0,0.000000,0.000000,6.923057,1.25900,0.09759,3.27727
3.718,0,0,0.000000,0.000000,6.913771,1.24718,0.09784,3.27751
3.719,0,0,0.000000,0.000000,6.904235,1.23184,0.09796,3.27766
3.720,0,0,0.000000,0.000000,6.894738,1.21597,0.09780,3.27735
3.721,0,0,0.000000,0.000000,6.885272,1.20270,0.09775,3.27652
3.722,0,0,0.000000,0.000000,6.875283,1.18744,0.09801,3.27634
3.723,0,0,0.000000,0.000000,6.864865,1.15479,0.09803,3.27695
3.724,0,0,0.000000,0.000000,6.853407,1.13823,0.09788,3.27742
3.725,0,0,0.000000,0.000000,6.841099,1.12091,0.09794,3.27773
3.726,0,0,0.000000,0.000000,6.828588,1.10405,0.09832,3.27782
3.727,0,0,0.000000,0.000000,6.815912,1.08681,0.09835,3.27767
3.728,0,0,0.000000,0.000000,6.803974,1.06873,0.09825,3.27748
3.729,0,0,0.000000,0.000000,6.792641,1.04965,0.09861,3.27725
3.730,0,0,0.000000,0.000000,6.781720,1.02219,0.09879,3.27731
3.731,0,0,0.000000,0.000000,6.771137,0.99518,0.09864,3.27769
3.732,0,0,0.000000,0.000000,6.760494,0.97610,0.09870,3.27796
3.733,0,0,0.000000,0.000000,6.749802,0.95184,0.09899,3.27812
3.734,0,0,0.000000,0.000000,6.739544,0.93689,0.09895,3.27785
3.735,0,0,0.000000,0.000000,6.729641,0.91614,0.09872,3.27708
3.736,0,0,0.000000,0.000000,6.720828,0.88585,0.09856,3.27692
3.737,0,0,0.000000,0.000000,6.712906,0.85075,0.09862,3.27745
3.738,0,0,0.000000,0.000000,6.706230,0.83221,0.09860,3.27753
3.739,0,0,0.000000,0.000000,6.700574,0.81184,0.09833,3.27707
3.740,0,0,0.000000,0.000000,6.696129,0.78773,0.09804,3.27682
3.741,0,0,0.000000,0.000000,6.692676,0.76607,0.09809,3.27682
3.742,0,0,0.000000,0.000000,6.690175,0.74356,0.09814,3.27682
3.743,0,0,0.000000,0.000000,6.688452,0.72021,0.09781,3.27682
3.744,0,0,0.000000,0.000000,6.687495,0.67589,0.09750,3.27693
3.745,0,0,0.000000,0.000000,6.687162,0.65125,0.09768,3.27716
3.746,0,0,0.000000,0.000000,6.688017,0.62790,0.09776,3.27721
3.747,0,0,0.000000,0.000000,6.689843,0.60677,0.09750,3.27706
3.748,0,0,0.000000,0.000000,6.693236,0.58121,0.09733,3.27680
3.749,0,0,0.000000,0.000000,6.697912,0.55763,0.09743,3.27642
3.750,0,0,0.000000,0.000000,6.703565,0.52116,0.09751,3.27667
3.751,0,0,0.000000,0.000000,6.710017,0.48454,0.09747,3.27766
3.752,0,0,0.000000,0.000000,6.716659,0.45906,0.09719,3.27795
3.753,0,0,0.000000,0.000000,6.723456,0.43633,0.09713,3.27742
3.754,0,0,0.000000,0.000000,6.730011,0.41199,0.09734,3.27710
3.755,0,0,0.000000,0.000000,6.736366,0.38536,0.09727,3.27702
3.756,0,0,0.000000,0.000000,6.742213,0.36125,0.09686,3.27715
3.757,0,0,0.000000,0.000000,6.747644,0.31494,0.09644,3.27753
3.758,0,0,0.000000,0.000000,6.752606,0.28412,0.09644,3.27774
3.759,0,0,0.000000,0.000000,6.757185,0.25986,0.09640,3.27774
3.760,0,0,0.000000,0.000000,6.761363,0.23239,0.09610,3.27785
3.761,0,0,0.000000,0.000000,6.765213,0.20988,0.09569,3.27807
3.762,0,0,0.000000,0.000000,6.768459,0.18349,0.09516,3.27785
3.763,0,0,0.000000,0.000000,6.771212,0.14397,0.09484,3.27708
3.764,0,0,0.000000,0.000000,6.773188,0.10460,0.09485,3.27678
3.765,0,0,0.000000,0.000000,6.774529,0.07874,0.09487,3.27701
3.766,0,0,0.000000,0.000000,6.775396,0.05432,0.09463,3.27720
3.767,0,0,0.000000,0.000000,6.775877,0.02754,0.09424,3.27735
3.768,0,0,0.000000,1.938909,6.776213,0.00267,0.09404,3.27754
3.769,0,1,0.000000,5.464197,6.776429,-0.02365,0.09407,3.27777
3.770,0,1,0.000000,7.041536,6.776333,-0.07484,0.09410,3.27775
3.771,0,1,0.000000,7.025099,6.775981,-0.10040,0.09407,3.27745
3.772,0,1,0.000000,7.008980,6.775108,-0.12558,0.09390,3.27732
3.773,0,1,0.000000,6.993122,6.773807,-0.15312,0.09369,3.27739
3.774,0,1,0.000000,6.976381,6.772221,-0.17830,0.09377,3.27740
3.775,0,1,0.000000,6.958918,6.770401,-0.20470,0.09407,3.27732
3.776,0,1,0.000000,6.940079,6.768528,-0.25658,0.09409,3.27735
3.777,0,1,0.000000,6.920116,6.766612,-0.28038,0.09393,3.27751
3.778,0,1,0.000000,6.903414,6.764284,-0.30533,0.09399,3.27752
3.779,0,1,0.000000,6.889380,6.761620,-0.32860,0.09437,3.27737
3.780,0,1,0.000000,6.883053,6.758145,-0.35896,0.09453,3.27732
3.781,0,1,0.000000,6.883031,6.754007,-0.38002,0.09455,3.27739
3.782,0,1,0.000000,6.887738,6.749224,-0.42976,0.09440,3.27737
3.783,0,1,0.000000,6.896315,6.743911,-0.45624,0.09444,3.27721
3.784,0,1,0.000000,6.904712,6.738239,-0.47966,0.09477,3.27713
3.785,0,1,0.000000,6.912963,6.732272,-0.50690,0.09489,3.27713
3.786,0,1,0.000000,6.916879,6.726058,-0.52956,0.09472,3.27745
3.787,0,1,0.000000,6.917247,6.719640,-0.55382,0.09458,3.27813
3.788,0,1,0.000000,6.910702,6.712969,-0.58929,0.09491,3.27815
3.789,0,1,0.000000,6.898501,6.706089,-0.62523,0.09518,3.27739
3.790,0,1,0.000000,6.882994,6.698632,-0.64934,0.09514,3.27712
3.791,0,1,0.000000,6.864780,6.690704,-0.67024,0.09511,3.27742
3.792,0,1,0.000000,6.847651,6.681886,-0.69473,0.09533,3.27741
3.793,0,1,0.000000,6.831410,6.672341,-0.71754,0.09567,3.27703
3.794,0,1,0.000000,6.816290,6.662042,-0.75371,0.09584,3.27697
3.795,0,1,0.000000,6.802088,6.651125,-0.78384,0.09578,3.27727
3.796,0,1,0.000000,6.787909,6.639764,-0.80536,0.09575,3.27726
3.797,0,1,0.000000,6.773747,6.628038,-0.82741,0.09605,3.27688
3.798,0,1,0.000000,6.758931,6.616390,-0.84724,0.09619,3.27681
3.799,0,1,0.000000,6.743577,6.604805,-0.87074,0.09598,3.27712
3.800,0,1,0.000000,6.727585,6.593753,-0.90103,0.09585,3.27742
3.801,0,1,0.000000,6.711071,6.583139,-0.93315,0.09620,3.27773
3.802,0,1,0.000000,6.696539,6.572945,-0.95039,0.09633,3.27793
3.803,0,1,0.000000,6.683629,6.563094,-0.97214,0.09615,3.27800
3.804,0,1,0.000000,6.675057,6.553433,-0.98999,0.09608,3.27784
3.805,0,1,0.000000,6.670035,6.543929,-1.00853,0.09634,3.27738
3.806,0,1,0.000000,6.667172,6.534592,-1.02966,0.09653,3.27713
3.807,0,1,0.000000,6.666075,6.525392,-1.06606,0.09651,3.27713
3.808,0,1,0.000000,6.664690,6.516428,-1.08147,0.09643,3.27717
3.809,0,1,0.000000,6.663067,6.507658,-1.09970,0.09667,3.27724
3.810,0,1,0.000000,6.663293,6.499352,-1.11618,0.09699,3.27725
3.811,0,1,0.000000,6.665030,6.491427,-1.13457,0.09702,3.27717
3.812,0,1,0.000000,6.671043,6.484145,-1.14914,0.09691,3.27706
3.813,0,1,0.000000,6.680555,6.477389,-1.17302,0.09714,3.27691
3.814,0,1,0.000000,6.692228,6.471030,-1.19675,0.09743,3.27682
3.815,0,1,0.000000,6.705669,6.464995,-1.21056,0.09735,3.27682
3.816,0,1,0.000000,6.718488,6.459081,-1.22818,0.09724,3.27679
3.817,0,1,0.000000,6.730798,6.453264,-1.24146,0.09760,3.27671
3.818,0,1,0.000000,6.742491,6.447696,-1.25534,0.09789,3.27702
3.819,0,1,0.000000,6.753678,6.442331,-1.27708,0.09775,3.27779
3.820,0,1,0.000000,6.764924,6.437436,-1.29356,0.09781,3.27802
3.821,0,1,0.000000,6.776216,6.432924,-1.30486,0.09815,3.27764
3.822,0,1,0.000000,6.787710,6.428999,-1.32202,0.09826,3.27744
3.823,0,1,0.000000,6.799368,6.425556,-1.33308,0.09825,3.27744
3.824,0,1,0.000000,6.811274,6.422737,-1.34155,0.09835,3.27722
3.825,0,1,0.000000,6.823380,6.420430,-1.35704,0.09859,3.27677
3.826,0,1,0.000000,6.836010,6.418549,-1.37070,0.09868,3.27666
3.827,0,1,0.000000,6.849068,6.417017,-1.38275,0.09875,3.27697
3.828,0,1,0.000000,6.862586,6.415751,-1.39137,0.09916,3.27699
3.829,0,1,0.000000,6.876479,6.414702,-1.40236,0.09943,3.27668
3.830,0,1,0.000000,6.888937,6.414233,-1.40831,0.09940,3.27666
3.831,0,1,0.000000,6.900220,6.414238,-1.41991,0.09956,3.27697
3.832,0,1,0.000000,6.908295,6.415126,-1.43234,0.09989,3.27724
3.833,0,1,0.000000,6.913745,6.416738,-1.43730,0.09984,3.27746
3.834,0,1,0.000000,6.917119,6.418898,-1.44295,0.09980,3.27745
3.835,0,1,0.000000,6.918795,6.421507,-1.44867,0.10019,3.27714
3.836,0,1,0.000000,6.920383,6.424304,-1.45432,0.10025,3.27701
3.837,0,1,0.000000,6.921901,6.427256,-1.45729,0.10013,3.27709
3.838,0,1,0.000000,6.925488,6.430742,-1.46255,0.10030,3.27724
3.839,0,1,0.000000,6.930768,6.434665,-1.46576,0.10051,3.27746
3.840,0,1,0.000000,6.939583,6.439507,-1.46851,0.10039,3.27727
3.841,0,1,0.000000,6.951289,6.445101,-1.47614,0.10036,3.27659
3.842,0,1,0.000000,6.964658,6.451260,-1.47285,0.10073,3.27646
3.843,0,1,0.000000,6.979389,6.457880,-1.47575,0.10060,3.27699
3.844,0,1,0.000000,6.993521,6.464642,-1.47812,0.10039,3.27721
3.845,0,1,0.000000,7.007164,6.471519,-1.47606,0.10061,3.27706
3.846,0,1,0.000000,7.020453,6.478749,-1.47789,0.10070,3.27701
3.847,0,1,0.000000,7.033453,6.486266,-1.48102,0.10048,3.27709
3.848,0,1,0.000000,7.046814,6.494429,-1.47949,0.10040,3.27720
3.849,0,1,0.000000,7.060472,6.503120,-1.47865,0.10059,3.27735
3.850,0,1,0.000000,7.074152,6.512318,-1.47743,0.10042,3.27733
3.851,0,1,0.000000,7.087849,6.521931,-1.47888,0.10013,3.27710
3.852,0,1,0.000000,7.101206,6.531772,-1.47903,0.10007,3.27705
3.853,0,1,0.000000,7.114285,6.541800,-1.47934,0.10010,3.27720
3.854,0,1,0.000000,7.127914,6.551710,-1.47842,0.09994,3.27739
3.855,0,1,0.000000,7.141994,6.561522,-1.47682,0.09969,3.27762
3.856,0,1,0.000000,7.157076,6.570920,-1.47903,0.09966,3.27739
3.857,0,1,0.000000,7.172976,6.579977,-1.47987,0.09981,3.27663
3.858,0,1,0.000000,7.186726,6.588651,-1.47964,0.09957,3.27639
3.859,0,1,0.000000,7.198717,6.597011,-1.47995,0.09912,3.27677
3.860,0,1,0.000000,7.205602,6.605031,-1.47919,0.09891,3.27715
3.861,0,1,0.000000,7.208310,6.612773,-1.48109,0.09900,3.27753
3.862,0,1,0.000000,7.208442,6.619855,-1.48010,0.09873,3.27771
3.863,0,1,0.000000,7.206467,6.626396,-1.48140,0.09829,3.27763
3.864,0,1,0.000000,7.205245,6.632041,-1.48094,0.09825,3.27731
3.865,0,1,0.000000,7.204641,6.636951,-1.48102,0.09837,3.27670
3.866,0,1,0.000000,7.204719,6.641581,-1.47972,0.09820,3.27651
3.867,0,1,0.000000,7.205356,6.645981,-1.48033,0.09790,3.27681
3.868,0,1,0.000000,7.205853,6.650698,-1.47957,0.09783,3.27705
3.869,0,1,0.000000,7.206236,6.655674,-1.47919,0.09797,3.27720
3.870,0,1,0.000000,7.206606,6.660395,-1.48056,0.09800,3.27725
3.871,0,1,0.000000,7.206965,6.664906,-1.48018,0.09774,3.27717
3.872,0,1,0.000000,7.207589,6.668471,-1.47888,0.09744,3.27724
3.873,0,1,0.000000,7.208427,6.671263,-1.47926,0.09754,3.27746
3.874,0,1,0.000000,7.209265,6.673396,-1.47705,0.09765,3.27755
3.875,0,1,0.000000,7.210102,6.674989,-1.47888,0.09736,3.27748
3.876,0,1,0.000000,7.210632,6.676430,-1.48048,0.09705,3.27729
3.877,0,1,0.000000,7.210913,6.677747,-1.47865,0.09711,3.27699
3.878,0,1,0.000000,7.211097,6.679173,-1.47850,0.09721,3.27728
3.879,0,1,0.000000,7.211200,6.680689,-1.47911,0.09709,3.27827
3.880,0,1,0.000000,7.211487,6.682432,-1.47995,0.09688,3.27846
3.881,0,1,0.000000,7.211925,6.684361,-1.47995,0.09676,3.27769
3.882,0,1,0.000000,7.212497,6.686300,-1.47942,0.09685,3.27732
3.883,0,1,0.000000,7.213180,6.688248,-1.48018,0.09690,3.27739
3.884,0,1,0.000000,7.213864,6.689955,-1.47972,0.09669,3.27733
3.885,0,1,0.000000,7.214548,6.691465,-1.48003,0.09634,3.27710
3.886,0,1,0.000000,7.215126,6.692753,-1.48094,0.09640,3.27684
3.887,0,1,0.000000,7.215616,6.693859,-1.47972,0.09663,3.27653
3.888,0,1,0.000000,7.215864,6.694765,-1.48010,0.09654,3.27647
3.889,0,1,0.000000,7.215915,6.695507,-1.47873,0.09635,3.27670
3.890,0,1,0.000000,7.215432,6.695736,-1.47919,0.09651,3.27707
3.891,0,1,0.000000,7.214512,6.695548,-1.48003,0.09673,3.27760
3.892,0,1,0.000000,7.212910,6.694581,-1.47789,0.09667,3.27758
3.893,0,1,0.000000,7.210750,6.692978,-1.48163,0.09648,3.27689
3.894,0,1,0.000000,7.208610,6.690962,-1.47942,0.09632,3.27680
3.895,0,1,0.000000,7.206487,6.688608,-1.47835,0.09645,3.27741
3.896,0,1,0.000000,7.205102,6.686299,-1.47797,0.09659,3.27767
3.897,0,1,0.000000,7.204321,6.684028,-1.47858,0.09645,3.27752
3.898,0,1,0.000000,7.203976,6.681886,-1.47980,0.09618,3.27744
3.899,0,1,0.000000,7.203988,6.679849,-1.47896,0.09630,3.27744
3.900,0,1,0.000000,7.203945,6.677997,-1.48102,0.09656,3.27744
3.901,0,1,0.000000,7.203855,6.676296,-1.48018,0.09646,3.27744
3.902,0,1,0.000000,7.203653,6.675200,-1.47949,0.09623,3.27747
3.903,0,1,0.000000,7.203358,6.674598,-1.48148,0.09627,3.27755
3.904,0,1,0.000000,7.203013,6.674950,-1.47804,0.09648,3.27752
3.905,0,1,0.000000,7.202626,6.676081,-1.48010,0.09638,3.27737
3.906,0,1,0.000000,7.202230,6.677726,-1.48109,0.09625,3.27732
3.907,0,1,0.000000,7.201828,6.679791,-1.47964,0.09606,3.27739
3.908,0,1,0.000000,7.201435,6.681807,-1.48003,0.09616,3.27733
3.909,0,1,0.000000,7.201051,6.683783,-1.48041,0.09641,3.27710
3.910,0,1,0.000000,7.200618,6.685592,-1.47919,0.09636,3.27708
3.911,0,1,0.000000,7.200145,6.687265,-1.47949,0.09608,3.27731
3.912,0,1,0.000000,7.199571,6.688767,-1.48170,0.09609,3.27733
3.913,0,1,0.000000,7.198915,6.690128,-1.48079,0.09641,3.27710
3.914,0,1,0.000000,7.198238,6.691237,-1.48010,0.09641,3.27698
3.915,0,1,0.000000,7.197545,6.692140,-1.48018,0.09610,3.27698
3.916,0,1,0.000000,7.196923,6.692726,-1.48079,0.09605,3.27687
3.917,0,1,0.000000,7.196360,6.693051,-1.47842,0.09624,3.27664
3.918,0,1,0.000000,7.195843,6.693157,-1.47949,0.09630,3.27677
3.919,0,1,0.000000,7.195366,6.693083,-1.47964,0.09621,3.27730
3.920,0,1,0.000000,7.194891,6.692924,-1.47865,0.09590,3.27738
3.921,0,1,0.000000,7.194418,6.692695,-1.47964,0.09583,3.27692
3.922,0,1,0.000000,7.193956,6.692480,-1.48071,0.09598,3.27699
3.923,0,1,0.000000,7.193503,6.692276,-1.47919,0.09601,3.27767
3.924,0,1,0.000000,7.193069,6.692185,-1.47652,0.09577,3.27798
3.925,0,1,0.000000,7.192650,6.692186,-1.48026,0.09555,3.27782
3.926,0,1,0.000000,7.192194,6.692432,-1.47995,0.09581,3.27757
3.927,0,1,0.000000,7.191709,6.692878,-1.47942,0.09599,3.27718
3.928,0,1,0.000000,7.191147,6.693691,-1.47781,0.09589,3.27715
3.929,0,1,0.000000,7.190523,6.694804,-1.48048,0.09590,3.27753
3.930,0,1,0.000000,7.189939,6.696302,-1.47896,0.09622,3.27771
3.931,0,1,0.000000,7.189387,6.698117,-1.48285,0.09646,3.27763
3.932,0,1,0.000000,7.188971,6.700277,-1.48201,0.09645,3.27734
3.933,0,1,0.000000,7.188664,6.702722,-1.47850,0.09639,3.27681
3.934,0,1,0.000000,7.188281,6.705338,-1.47987,0.09655,3.27684
3.935,0,1,0.000000,7.187835,6.708095,-1.47926,0.09688,3.27752
3.936,0,1,0.000000,7.187137,6.710878,-1.48010,0.09693,3.27775
3.937,0,1,0.000000,7.186231,6.713685,-1.47896,0.09680,3.27745
3.938,0,1,0.000000,7.185433,6.716690,-1.47934,0.09704,3.27746
3.939,0,1,0.000000,7.184724,6.719855,-1.47873,0.09741,3.27784
3.940,0,1,0.000000,7.184549,6.723384,-1.47972,0.09737,3.27791
3.941,0,1,0.000000,7.184810,6.727211,-1.47995,0.09730,3.27760
3.942,0,1,0.000000,7.185628,6.731150,-1.47835,0.09775,3.27737
3.943,0,1,0.000000,7.186903,6.735181,-1.47972,0.09798,3.27721
3.944,0,1,0.000000,7.188576,6.739031,-1.48064,0.09782,3.27713
3.945,0,1,0.000000,7.190575,6.742732,-1.47995,0.09787,3.27713
3.946,0,1,0.000000,7.192505,6.746293,-1.48041,0.09826,3.27702
3.947,0,1,0.000000,7.194378,6.749741,-1.47667,0.09830,3.27680
3.948,0,1,0.000000,7.195755,6.753216,-1.48010,0.09816,3.27671
3.949,0,1,0.000000,7.196724,6.756713,-1.47957,0.09818,3.27678
3.950,0,1,0.000000,7.197351,6.760540,-1.47850,0.09846,3.27675
3.951,0,1,0.000000,7.197696,6.764635,-1.48209,0.09854,3.27660
3.952,0,1,0.000000,7.197961,6.769232,-1.48010,0.09840,3.27687
3.953,0,1,0.000000,7.198162,6.774240,-1.47865,0.09855,3.27763
3.954,0,1,0.000000,7.198305,6.779171,-1.47873,0.09881,3.27794
3.955,0,1,0.000000,7.198400,6.784039,-1.47888,0.09870,3.27771
3.956,0,1,0.000000,7.198419,6.788275,-1.48209,0.09841,3.27745
3.957,0,1,0.000000,7.198374,6.791993,-1.47949,0.09845,3.27714
3.958,0,1,0.000000,7.198348,6.795583,-1.47911,0.09861,3.27708
3.959,0,1,0.000000,7.198338,6.799068,-1.47850,0.09835,3.27731
3.960,0,1,0.000000,7.198455,6.802929,-1.48079,0.09800,3.27765
3.961,0,1,0.000000,7.198677,6.807099,-1.47949,0.09798,3.27810
