"Time","56 FLl Sw of","55 FLl Sw on","54 HLr Sw of","53 HLr Sw on","52 HLl Sw of","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","50 Sinus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Rump up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","59 Left DS","60 Right DS","v6 L Mos","37a CoMy (cm)","v4 R Mos","32 FLx (cm)","58 FLr Sw of","57 FLr Sw on","34 FRx (cm)","31 Keyboard","29 HRx (cm)","51 HLl Sw on","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v7 xCoM","v5 L COP","28 HLy (cm)","33 FLy (cm)","67 xCoM","v3 R COP","35 FRy (cm)","30 HRy (cm)","v2 Virtual","v1 Virtual","34a FRx (cm)","37b CoMy (cm)","37 CoMy (cm)","32a FLx (cm)","29a HRx (cm)","27a HLx (cm)"
0.040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.845863,64.245773,60.553940,98.174149,15.070474,0,0,-6.068247,-2.882181,6.068247,15.742408,0,0,17.870127,0,12.877075,0,13.190282,8.325157,17.810217,8.022752,12.677846,8.237270,12.044827,9.262427,11.966730,8.696277,13.449638,10.179752,13.254432,10.499832,14.382122,0,-0.01509,0.00170,-0.01989,-0.01333,0.00852,-0.01164,0.00543,0.00156,-1.32990,0.09963,3.27696,6.067973,0.000000,7.127905,6.388117,6.067973,0.000000,4.946521,4.594816,-0.514855,186.216415,17.870127,6.138726,-1.331510,15.742408,12.877075,13.190282
0.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.464493,64.025284,60.290237,98.060959,15.075281,0,0,-6.064936,-3.157048,6.064936,15.735580,0,0,17.889370,0,12.854960,0,13.270627,8.332983,17.826532,8.020065,12.674963,8.227296,12.046992,9.275146,11.964329,8.698336,13.447769,10.180915,13.249477,10.502107,14.378284,0,-0.02086,-0.00057,-0.02021,-0.01372,0.00922,-0.01331,0.00334,0.00109,-1.31722,0.10003,3.27688,6.063122,0.000000,7.125734,6.387819,6.063122,0.000000,4.942542,4.595455,-0.560169,186.147003,17.889370,6.136265,-1.376469,15.735580,12.854960,13.270627
0.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.083115,63.804790,60.026531,97.947777,15.080090,0,0,-6.060738,-3.431915,6.060738,15.728754,0,0,17.908615,0,12.832845,0,13.350972,8.340809,17.842848,8.017379,12.672080,8.217321,12.049158,9.287865,11.961928,8.700396,13.445900,10.182077,13.244523,10.504380,14.374448,0,-0.02067,0.00750,-0.02057,-0.01288,0.00868,-0.01292,0.00552,0.00170,-1.30761,0.09993,3.27688,6.058272,0.000000,7.123563,6.387521,6.058272,0.000000,4.938562,4.596095,-0.605482,186.077591,17.908615,6.133804,-1.421429,15.728754,12.832845,13.350972
0.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.701744,63.584301,59.762829,97.834587,15.084897,0,0,-6.054584,-3.706782,6.054584,15.721928,0,0,17.927860,0,12.810730,0,13.431317,8.348635,17.859163,8.014692,12.669197,8.207347,12.051324,9.300583,11.959527,8.702455,13.444030,10.183240,13.239569,10.506654,14.370611,0,-0.01658,0.00354,-0.02078,-0.01429,0.00854,-0.01266,0.00460,0.00183,-1.29627,0.09984,3.27710,6.053422,0.000000,7.121393,6.387223,6.053422,0.000000,4.934582,4.596734,-0.650796,186.008179,17.927860,6.131343,-1.466389,15.721928,12.810730,13.431317
0.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.381416,63.414661,59.557064,97.742653,15.088584,0,0,-6.047317,-3.945820,6.047317,15.715454,0,0,17.945892,0,12.793462,0,13.509008,8.354752,17.873644,8.013408,12.664944,8.198382,12.053642,9.310534,11.958233,8.704677,13.443159,10.184714,13.235314,10.508941,14.366626,0,-0.01718,0.01000,-0.02003,-0.01384,0.00889,-0.01282,0.00608,0.00109,-1.26765,0.10025,3.27733,6.047222,0.000000,7.119164,6.386930,6.047222,0.000000,4.930597,4.597411,-0.702596,185.941483,17.945892,6.127877,-1.517853,15.715454,12.793462,13.509008
0.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.265434,63.415257,59.545273,97.721848,15.088519,0,0,-6.037594,-4.064910,6.037594,15.710164,0,0,17.959862,0,12.792418,0,13.577814,8.355151,17.881987,8.016814,12.656101,8.192798,12.056470,9.311223,11.960640,8.707443,13.445629,10.187234,13.233405,10.511273,14.362142,0,-0.02286,0.01379,-0.02022,-0.01225,0.00686,-0.01218,0.00535,0.00247,-1.25453,0.10043,3.27756,6.036499,0.000000,7.116745,6.386654,6.036499,0.000000,4.926590,4.598217,-0.776110,185.883911,17.959862,6.121046,-1.591092,15.710164,12.792418,13.577814
0.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.149452,63.415852,59.533482,97.701050,15.088453,0,0,-6.027293,-4.184000,6.027293,15.704875,0,0,17.973833,0,12.791376,0,13.646620,8.355551,17.890327,8.020221,12.647260,8.187212,12.059299,9.311912,11.963048,8.710210,13.448099,10.189754,13.231496,10.513605,14.357657,0,-0.01906,0.00533,-0.02051,-0.01629,0.00928,-0.02303,0.00421,0.00198,-1.23738,0.10045,3.27755,6.025775,0.000000,7.114325,6.386378,6.025775,0.000000,4.922584,4.599022,-0.849623,185.826340,17.973833,6.114215,-1.664331,15.704875,12.791376,13.646620
0.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.033470,63.416447,59.521690,97.680244,15.088388,0,0,-6.015718,-4.303090,6.015718,15.699585,0,0,17.987803,0,12.790334,0,13.715425,8.355950,17.898670,8.023627,12.638418,8.181627,12.062126,9.312599,11.965455,8.712976,13.450570,10.192274,13.229587,10.515938,14.353173,0,-0.02047,-0.00157,-0.02012,-0.01386,0.01000,-0.01788,0.00428,0.00227,-1.22596,0.10087,3.27672,6.015053,0.000000,7.111905,6.386103,6.015053,0.000000,4.918578,4.599827,-0.923137,185.768768,17.987803,6.107384,-1.737571,15.699585,12.790334,13.715425
0.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.012581,63.495083,59.510799,97.683228,15.090084,0,0,-6.004184,-4.379855,6.004184,15.693115,0,0,18.000683,0,12.786187,0,13.784777,8.357349,17.909040,8.026484,12.629411,8.177264,12.064235,9.314732,11.968093,8.715280,13.452696,10.194597,13.227592,10.518055,14.348394,0,-0.01735,0.00566,-0.02068,-0.01306,0.00913,-0.01196,0.00380,0.00183,-1.21294,0.10115,3.27613,6.004189,0.000000,7.109403,6.385920,6.004189,0.000000,4.914517,4.600647,-1.003152,185.688278,18.000683,6.100751,-1.817193,15.692025,12.786187,13.784777
0.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.310043,63.834999,59.502914,97.765808,15.097675,0,0,-5.992741,-4.314920,5.992741,15.682696,0,0,18.009909,0,12.771652,0,13.855952,8.362098,17.926203,8.027496,12.619848,8.176992,12.063937,9.321697,11.971500,8.716029,13.453669,10.196259,13.225316,10.519455,14.342625,0,-0.01606,0.00788,-0.01962,-0.01459,0.00770,-0.01292,0.00542,0.00259,-1.19780,0.10109,3.27643,5.992852,0.000000,7.106627,6.386050,5.992852,0.000000,4.910275,4.601515,-1.104933,185.531052,18.009909,6.094781,-1.918187,15.676865,12.771652,13.855952
0.050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.607506,64.174911,59.495033,97.848389,15.105267,0,0,-5.981359,-4.249986,5.981359,15.672277,0,0,18.019135,0,12.757116,0,13.927129,8.366846,17.943363,8.028508,12.610287,8.176721,12.063640,9.328663,11.974908,8.716779,13.454642,10.197920,13.223041,10.520854,14.336855,0,-0.02057,0.00288,-0.02090,-0.01276,0.00920,-0.01182,0.00532,0.00302,-1.18015,0.10170,3.27660,5.981516,0.000000,7.103851,6.386180,5.981516,0.000000,4.906034,4.602383,-1.206713,185.373840,18.019135,6.088811,-2.019181,15.661705,12.757116,13.927129
0.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.904968,64.514824,59.487148,97.930969,15.112859,0,0,-5.970115,-4.185051,5.970115,15.661858,0,0,18.028360,0,12.742581,0,13.998304,8.371594,17.960526,8.029521,12.600724,8.176449,12.063342,9.335629,11.978315,8.717528,13.455615,10.199581,13.220764,10.522253,14.331085,0,-0.01752,0.01046,-0.01967,-0.01171,0.00941,-0.01198,0.00540,0.00227,-1.14843,0.10200,3.27630,5.970180,0.000000,7.101075,6.386310,5.970180,0.000000,4.901792,4.603251,-1.308494,185.216614,18.028360,6.082841,-2.120176,15.646544,12.742581,13.998304
0.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.217560,64.924759,59.483662,98.010910,15.118533,0,0,-5.958881,-4.055923,5.958881,15.653835,0,0,18.040783,0,12.728740,0,14.068257,8.376283,17.980448,8.030648,12.591632,8.179572,12.059983,9.340654,11.980986,8.718088,13.456563,10.200504,13.217999,10.523568,14.325635,0,-0.01442,0.00422,-0.02033,-0.01276,0.00817,-0.01254,0.00480,0.00275,-1.13495,0.10214,3.27615,5.959033,0.000000,7.098267,6.386539,5.959033,0.000000,4.897583,4.604167,-1.415215,185.086716,18.040783,6.077332,-2.226250,15.634074,12.728740,14.068257
0.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.580772,65.569099,59.494888,98.081993,15.117791,0,0,-5.947671,-3.711885,5.947671,15.653835,0,0,18.063915,0,12.717219,0,14.134116,8.380767,18.009609,8.032160,12.584112,8.194058,12.046373,9.339182,11.981191,8.718015,13.457423,10.198959,13.213599,10.524601,14.321252,0,-0.02104,0.00196,-0.02073,-0.01328,0.00774,-0.01118,0.00452,0.00289,-1.11667,0.10281,3.27653,5.948525,0.000000,7.095352,6.387099,5.948525,0.000000,4.893483,4.605242,-1.538476,185.048264,18.063915,6.073363,-2.349331,15.630606,12.717219,14.134116
0.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.943985,66.213440,59.506111,98.153069,15.117049,0,0,-5.936865,-3.367848,5.936865,15.653835,0,0,18.087046,0,12.705700,0,14.199974,8.385252,18.038773,8.033671,12.576591,8.208546,12.032763,9.337708,11.981396,8.717940,13.458284,10.197414,13.209199,10.525635,14.316869,0,-0.02030,0.00521,-0.02017,-0.01358,0.00801,-0.01175,0.00583,0.00411,-1.09977,0.10296,3.27688,5.938016,0.000000,7.092437,6.387660,5.938016,0.000000,4.889382,4.606318,-1.661738,185.009827,18.087046,6.069395,-2.472413,15.627138,12.705700,14.199974
0.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.307198,66.857780,59.517338,98.224152,15.116307,0,0,-5.926948,-3.023810,5.926948,15.653835,0,0,18.110178,0,12.694180,0,14.265833,8.389737,18.067934,8.035183,12.569071,8.223032,12.019154,9.336236,11.981601,8.717867,13.459146,10.195869,13.204800,10.526668,14.312486,0,-0.01766,0.00348,-0.02035,-0.01346,0.00771,-0.01321,0.00717,0.00049,-1.08140,0.10298,3.27710,5.927507,0.000000,7.089522,6.388221,5.927507,0.000000,4.885282,4.607393,-1.784999,184.971390,18.110178,6.065426,-2.595495,15.623671,12.694180,14.265833
0.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.613945,67.492348,59.547199,98.282181,15.117128,0,0,-5.917753,-2.628652,5.917753,15.653835,0,0,18.132324,0,12.681287,0,14.325363,8.393826,18.093904,8.036694,12.561902,8.237277,12.006263,9.335340,11.982080,8.718199,13.459898,10.194777,13.201503,10.527968,14.308436,0,-0.02019,0.00622,-0.02014,-0.01272,0.00770,0.00309,0.00538,0.00398,-1.06533,0.10335,3.27722,5.917722,0.000000,7.086859,6.388652,5.917722,0.000000,4.881187,4.608431,-1.908680,184.929611,18.132324,6.062203,-2.718972,15.619753,12.681287,14.325363
0.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.731644,68.094215,59.639450,98.296516,15.123184,0,0,-5.910150,-2.062356,5.910150,15.653835,0,0,18.151173,0,12.663797,0,14.363711,8.396585,18.109186,8.038200,12.555911,8.250710,11.995779,9.336378,11.983476,8.719892,13.460289,10.195199,13.201900,10.530165,14.305503,0,-0.00669,0.00701,-0.02017,-0.01591,0.00903,-0.01605,0.00574,0.00170,-1.04378,0.10345,3.27691,5.910360,0.000000,7.085039,6.388651,5.910360,0.000000,4.877110,4.609343,-2.033765,184.876678,18.151173,6.061473,-2.843776,15.614327,12.663797,14.363711
0.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.849342,68.696075,59.731705,98.310860,15.129240,0,0,-5.902687,-1.496060,5.902687,15.653835,0,0,18.170021,0,12.646308,0,14.402059,8.399346,18.124468,8.039707,12.549921,8.264144,11.985295,9.337415,11.984872,8.721584,13.460680,10.195621,13.202296,10.532362,14.302570,0,-0.01901,0.00555,-0.01970,-0.01277,0.01109,-0.01135,0.00402,0.00228,-1.00895,0.10347,3.27672,5.902999,0.000000,7.083220,6.388650,5.902999,0.000000,4.873032,4.610256,-2.158849,184.823761,18.170021,6.060743,-2.968579,15.608902,12.646308,14.402059
0.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.967041,69.297943,59.823956,98.325195,15.135296,0,0,-5.895535,-0.929763,5.895535,15.653835,0,0,18.188869,0,12.628819,0,14.440406,8.402106,18.139751,8.041214,12.543930,8.277577,11.974812,9.338452,11.986267,8.723277,13.461071,10.196043,13.202693,10.534558,14.299637,0,-0.01176,0.00326,-0.02050,-0.01278,0.00735,-0.01237,0.00403,0.00289,-0.98411,0.10381,3.27695,5.895637,0.000000,7.081400,6.388649,5.895637,0.000000,4.868954,4.611168,-2.283934,184.770828,18.188869,6.060013,-3.093382,15.603477,12.628819,14.440406
0.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.031273,69.934593,59.933315,98.332375,15.139678,0,0,-5.887985,-0.399476,5.887985,15.653835,0,0,18.206909,0,12.612752,0,14.477263,8.406403,18.157003,8.043092,12.537922,8.290138,11.964396,9.339508,11.987082,8.725249,13.461175,10.197083,13.203283,10.536177,14.296837,0,-0.02147,0.00349,-0.01974,-0.01572,0.00785,-0.01197,0.00517,0.00259,-0.97117,0.10368,3.27711,5.888197,0.000000,7.079532,6.388238,5.888197,0.000000,4.864925,4.612328,-2.404010,184.719711,18.206909,6.058940,-3.213193,15.598372,12.612752,14.477263
0.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.916489,70.687721,60.099949,98.315605,15.138459,0,0,-5.879561,0.010259,5.879561,15.653835,0,0,18.222239,0,12.601449,0,14.509133,8.415838,18.180855,8.046209,12.531857,8.299778,11.954215,9.340626,11.985954,8.728158,13.460315,10.200195,13.204519,10.535855,14.294482,0,-0.01182,0.00357,-0.01960,-0.01592,0.00857,-0.01162,0.00444,0.00244,-0.95059,0.10354,3.27704,5.880496,0.000000,7.077504,6.386459,5.880496,0.000000,4.861061,4.614318,-2.507316,184.674683,18.222239,6.056717,-3.316290,15.594342,12.601449,14.509133
0.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.801712,71.440849,60.266579,98.298828,15.137240,0,0,-5.871552,0.419993,5.871552,15.653835,0,0,18.237568,0,12.590147,0,14.541004,8.425274,18.204704,8.049328,12.525793,8.309417,11.944034,9.341744,11.984825,8.731066,13.459455,10.203306,13.205755,10.535535,14.292129,0,-0.02033,0.00611,-0.02127,-0.01292,0.00811,-0.01300,0.00522,0.00034,-0.93111,0.10368,3.27699,5.872795,0.000000,7.075477,6.384680,5.872795,0.000000,4.857197,4.616308,-2.610622,184.629654,18.237568,6.054494,-3.419387,15.590313,12.590147,14.541004
0.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.686928,72.193977,60.433212,98.282059,15.136022,0,0,-5.864458,0.829728,5.864458,15.653835,0,0,18.252897,0,12.578844,0,14.572874,8.434710,18.228556,8.052445,12.519729,8.319057,11.933852,9.342863,11.983697,8.733974,13.458596,10.206418,13.206990,10.535213,14.289774,0,-0.01981,0.01193,-0.01982,-0.01483,0.00847,-0.01192,0.00574,0.00319,-0.90984,0.10349,3.27707,5.865094,0.000000,7.073449,6.382901,5.865094,0.000000,4.853333,4.618298,-2.713928,184.584625,18.252897,6.052271,-3.522484,15.586283,12.578844,14.572874
0.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.787331,72.921577,60.719463,98.291153,15.136840,0,0,-5.858809,1.176824,5.858809,15.653835,0,0,18.264702,0,12.566612,0,14.601024,8.441463,18.250359,8.054831,12.513289,8.329216,11.922841,9.341697,11.981426,8.736869,13.457244,10.209664,13.208615,10.535382,14.288091,0,-0.01500,-0.00084,-0.02045,-0.01406,0.00820,-0.01189,0.00652,0.00292,-0.87017,0.10308,3.27713,5.859286,0.000000,7.071311,6.381275,5.859286,0.000000,4.849417,4.620333,-2.809422,184.540649,18.267330,6.051527,-3.617764,15.582162,12.566426,14.601024
0.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,113.608124,73.563698,61.406178,98.386833,15.144478,0,0,-5.856343,1.314218,5.856343,15.653835,0,0,18.264702,0,12.551269,0,14.616717,8.439234,18.265308,8.054760,12.505599,8.341114,11.909056,9.332882,11.975333,8.739719,13.454240,10.213365,13.211543,10.537192,14.288654,0,-0.01691,0.00386,-0.02025,-0.01384,0.00901,-0.01187,0.00594,0.00243,-0.84997,0.10320,3.27713,5.859818,0.000000,7.068804,6.380162,5.859818,0.000000,4.845329,4.622520,-2.878760,184.500214,18.278757,6.055732,-3.686872,15.577740,12.550278,14.616717
0.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.428917,74.205818,62.092892,98.482521,15.152116,0,0,-5.855606,1.451612,5.855606,15.653835,0,0,18.264702,0,12.535925,0,14.632412,8.437006,18.280258,8.054689,12.497908,8.353012,11.895269,9.324068,11.969239,8.742569,13.451237,10.217065,13.214471,10.539002,14.289218,0,-0.01745,0.01071,-0.02100,-0.01309,0.00730,-0.02009,0.00424,0.00290,-0.82751,0.10302,3.27713,5.860351,0.000000,7.066297,6.379048,5.860351,0.000000,4.841241,4.624707,-2.948098,184.459778,18.290182,6.059937,-3.755981,15.573318,12.534128,14.632412
0.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.249710,74.847939,62.779606,98.578201,15.159753,0,0,-5.858682,1.589005,5.858682,15.653835,0,0,18.264702,0,12.520581,0,14.648106,8.434777,18.295208,8.054619,12.490217,8.364910,11.881484,9.315253,11.963146,8.745419,13.448234,10.220765,13.217399,10.540812,14.289783,0,-0.01979,0.00527,-0.01980,-0.01784,0.00804,-0.01989,0.00508,0.00061,-0.80535,0.10249,3.27713,5.860883,0.000000,7.063789,6.377934,5.860883,0.000000,4.837152,4.626894,-3.017436,184.419342,18.301609,6.064141,-3.825090,15.568895,12.517980,14.648106
0.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,116.322319,75.385429,63.487476,98.700951,15.169840,0,0,-5.863198,1.613230,5.863198,15.653835,0,0,18.264702,0,12.508582,0,14.667609,8.430376,18.310188,8.054507,12.483242,8.376942,11.871835,9.302938,11.955218,8.747910,13.444931,10.224558,13.220711,10.542579,14.290403,0,-0.01772,-0.01161,-0.02029,-0.01808,0.00914,-0.01055,0.00559,0.00365,-0.78451,0.10215,3.27705,5.862866,0.000000,7.061675,6.377042,5.862866,0.000000,4.833096,4.629145,-3.077785,184.378662,18.310612,6.069318,-3.885196,15.564227,12.505730,14.667609
0.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,118.237946,75.572639,64.266174,98.914307,15.188125,0,0,-5.870891,1.258582,5.870891,15.653835,0,0,18.264702,0,12.507776,0,14.699864,8.418701,18.325272,8.054260,12.478666,8.389421,11.876037,9.278901,11.941150,8.749202,13.440629,10.228662,13.225307,10.544201,14.291214,0,-0.01823,0.00333,-0.02075,-0.01411,0.00709,-0.01331,0.00586,0.00366,-0.76154,0.10221,3.27666,5.869704,0.000000,7.060871,6.376889,5.869704,0.000000,4.829144,4.631609,-3.108040,184.337219,18.311501,6.077749,-3.915167,15.558733,12.506536,14.699864
0.070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.153572,75.759857,65.044868,99.127670,15.206409,0,0,-5.878095,0.903934,5.878095,15.653835,1,0,18.264702,0,12.506970,0,14.732120,8.407025,18.340357,8.054013,12.474091,8.401898,11.880239,9.254865,11.927082,8.750494,13.436326,10.232767,13.229903,10.545823,14.292025,0,-0.01232,0.00179,-0.02056,-0.01101,0.00806,-0.01134,0.00454,0.00241,-0.73209,0.10195,3.27647,5.876543,0.000000,7.060068,6.376737,5.876543,0.000000,4.825191,4.634074,-3.138295,184.295761,18.312391,6.086180,-3.945137,15.553238,12.507341,14.732120
0.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.069199,75.947067,65.823563,99.341026,15.224695,0,0,-5.884220,0.549287,5.884220,15.653835,0,0,18.264702,0,12.506165,0,14.764375,8.395350,18.355440,8.053766,12.469515,8.414377,11.884440,9.230827,11.913013,8.751786,13.432023,10.236873,13.234500,10.547445,14.292835,0,-0.01850,0.00394,-0.02076,-0.01426,0.00710,-0.01273,0.00395,0.00200,-0.69384,0.10144,3.27693,5.883381,0.000000,7.059264,6.376584,5.883381,0.000000,4.821239,4.636539,-3.168550,184.254318,18.313280,6.094611,-3.975107,15.547744,12.508147,14.764375
0.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.053864,76.107910,66.493423,99.549942,15.238235,0,0,-5.888108,0.140216,5.888108,15.653835,0,0,18.264702,0,12.503874,0,14.792294,8.378499,18.366982,8.053977,12.462330,8.427684,11.887991,9.210701,11.901007,8.753190,13.428419,10.240209,13.238902,10.549135,14.294147,0,-0.01466,0.00672,-0.01942,-0.01384,0.00785,-0.01285,0.00529,0.00317,-0.67076,0.10169,3.27730,5.887985,0.000000,7.058864,6.376626,5.887985,0.000000,4.817309,4.638934,-3.188589,184.216797,18.313057,6.100266,-3.994902,15.543049,12.506911,14.792294
0.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.269691,76.180450,66.798920,99.743988,15.235887,0,0,-5.887064,-0.451055,5.887064,15.653835,0,0,18.264702,0,12.496611,0,14.805693,8.344321,18.366659,8.055720,12.446405,8.443764,11.889361,9.203663,11.895903,8.754968,13.427155,10.240970,13.242657,10.551052,14.297138,0,-0.01908,0.00278,-0.01999,-0.01394,0.00882,-0.00939,0.00605,0.00199,-0.64777,0.10165,3.27738,5.885107,0.000000,7.059811,6.377318,5.885107,0.000000,4.813452,4.641099,-3.174425,184.192490,18.309111,6.096630,-3.980633,15.541028,12.498842,14.805693
0.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.485504,76.252991,67.104424,99.938026,15.233539,0,0,-5.884960,-1.042326,5.884960,15.653835,0,0,18.264702,0,12.489347,0,14.819092,8.310143,18.366337,8.057463,12.430481,8.459845,11.890732,9.196626,11.890799,8.756745,13.425892,10.241732,13.246410,10.552968,14.300130,0,-0.01735,0.00279,-0.01839,-0.01349,0.00812,-0.01294,0.00468,0.00199,-0.62483,0.10114,3.27744,5.882228,0.000000,7.060758,6.378011,5.882228,0.000000,4.809595,4.643264,-3.160260,184.168167,18.305164,6.092993,-3.966363,15.539007,12.490772,14.819092
0.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.701340,76.325539,67.409920,100.132072,15.231192,0,0,-5.880515,-1.633596,5.880515,15.653835,0,0,18.264702,0,12.482083,0,14.832491,8.275965,18.366014,8.059205,12.414557,8.475924,11.892102,9.189588,11.885695,8.758523,13.424627,10.242494,13.250164,10.554885,14.303122,0,-0.01708,0.00380,-0.02053,-0.01396,0.00781,-0.01243,0.00411,0.00372,-0.60131,0.10102,3.27744,5.879350,0.000000,7.061705,6.378703,5.879350,0.000000,4.805737,4.645429,-3.146096,184.143860,18.301216,6.089356,-3.952094,15.536986,12.482703,14.832491
0.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.575226,76.508774,67.684113,100.292625,15.228806,0,0,-5.876607,-2.186255,5.876607,15.653835,0,0,18.261639,0,12.474051,0,14.842808,8.242601,18.358694,8.060040,12.395649,8.489880,11.893534,9.183422,11.881465,8.760470,13.424003,10.244022,13.254205,10.557166,14.306621,0,-0.02011,0.00533,-0.01979,-0.00845,0.00842,-0.01159,0.00256,0.00657,-0.57647,0.10123,3.27740,5.876628,0.000000,7.062886,6.379170,5.876628,0.000000,4.801918,4.647781,-3.122545,184.122391,18.293190,6.085379,-3.928453,15.535231,12.474051,14.845739
0.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.304382,77.062614,67.853500,100.341072,15.226299,0,0,-5.873882,-2.609649,5.873882,15.653835,0,0,18.248325,0,12.463449,0,14.842808,8.211965,18.327946,8.057833,12.366754,8.496719,11.895165,9.180175,11.880164,8.762987,13.425514,10.248117,13.259208,10.560668,14.311818,0,-0.01586,0.00325,-0.02005,-0.01314,0.00646,-0.01146,0.00270,0.00211,-0.55151,0.10100,3.27725,5.874431,0.000000,7.064849,6.378885,5.874431,0.000000,4.798226,4.650764,-3.067572,184.110474,18.271507,6.080258,-3.873435,15.534365,12.463449,14.858487
0.078,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.033539,77.616447,68.022881,100.389519,15.223792,0,0,-5.871463,-3.033044,5.871463,15.653835,0,0,18.235010,0,12.452847,0,14.842808,8.181328,18.297197,8.055626,12.337857,8.503560,11.896797,9.176929,11.878863,8.765505,13.427027,10.252213,13.264210,10.564171,14.317017,0,-0.01979,0.00291,-0.02059,-0.01230,0.00908,-0.01243,0.00662,0.00303,-0.50646,0.10051,3.27718,5.872234,0.000000,7.066813,6.378599,5.872234,0.000000,4.794534,4.653746,-3.012599,184.098557,18.249823,6.075137,-3.818417,15.533499,12.452847,14.871235
