"Time","60 right DS","59 left DS","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","24 toey (cm)","16 Hipy (cm)","3 Platform","2 Trdml","1 Synch"
5.046,0,0,0.000000,0.000000,6.943950,1.651864,6.921814,6.160164,7.276073,5.370902,7.378867,8.273250,10.408887,1.48389,0.09855,3.27667
5.047,0,0,0.000000,0.000000,6.944097,1.727842,6.925904,6.167175,7.275953,5.374164,7.379565,8.277115,10.405121,1.48507,0.09845,3.27667
5.048,0,0,0.000000,0.000000,6.944018,1.759598,6.927388,6.169333,7.275835,5.376555,7.380198,8.279373,10.400652,1.48442,0.09807,3.27686
5.049,0,0,0.000000,0.000000,6.943717,1.730785,6.925304,6.164843,7.275720,5.377753,7.380740,8.279431,10.395221,1.48403,0.09787,3.27732
5.050,0,0,0.000000,0.000000,6.943088,1.701971,6.923220,6.160353,7.275604,5.378952,7.381282,8.279490,10.389789,1.48479,0.09799,3.27756
5.051,0,0,0.000000,0.000000,6.942134,1.673157,6.921135,6.155863,7.275489,5.380149,7.381825,8.279549,10.384357,1.48408,0.09805,3.27748
5.052,0,0,0.000000,0.000000,6.940878,1.601722,6.921763,6.149749,7.275515,5.380681,7.382326,8.278964,10.379385,1.48412,0.09780,3.27756
5.053,0,0,0.000000,0.000000,6.939324,1.471911,6.926106,6.141410,7.275734,5.380301,7.382771,8.277498,10.375042,1.48454,0.09760,3.27787
5.054,0,0,0.000000,0.000000,6.937601,1.342099,6.930449,6.133071,7.275954,5.379920,7.383216,8.276033,10.370699,1.48450,0.09772,3.27808
5.055,0,0,0.000000,0.000000,6.935710,1.212288,6.934792,6.124732,7.276174,5.379540,7.383661,8.274568,10.366356,1.48455,0.09794,3.27815
5.056,0,0,0.000000,0.000000,6.933773,1.048295,6.938718,6.114852,7.276310,5.378485,7.383675,8.272902,10.361134,1.48362,0.09785,3.27798
5.057,0,0,0.000000,0.000000,6.931789,0.837486,6.942073,6.102861,7.276333,5.376505,7.383098,8.270963,10.354707,1.48453,0.09754,3.27744
5.058,0,0,0.000000,0.000000,6.929787,0.626677,6.945429,6.090871,7.276355,5.374526,7.382521,8.269023,10.348280,1.48487,0.09753,3.27719
5.059,0,0,0.000000,0.000000,6.927766,0.415868,6.948784,6.078880,7.276378,5.372547,7.381944,8.267084,10.341853,1.48408,0.09778,3.27735
5.060,0,0,0.000000,0.000000,6.925645,0.195422,6.951065,6.067083,7.276357,5.370728,7.381233,8.267293,10.337014,1.48404,0.09764,3.27731
5.061,0,0,0.000000,0.000000,6.923428,-0.038224,6.951872,6.055553,7.276276,5.369130,7.380337,8.270445,10.334350,1.48483,0.09726,3.27700
5.062,0,0,0.000000,0.000000,6.921016,-0.271869,6.952680,6.044022,7.276195,5.367532,7.379442,8.273597,10.331685,1.48468,0.09716,3.27692
5.063,0,0,0.000000,0.000000,6.918413,-0.505514,6.953487,6.032491,7.276114,5.365934,7.378547,8.276750,10.329021,1.48405,0.09739,3.27715
5.064,0,0,0.000000,0.000000,6.915583,-0.719754,6.952657,6.015292,7.275973,5.363639,7.377864,8.277078,10.325955,1.48412,0.09743,3.27703
5.065,0,0,0.000000,0.000000,6.912529,-0.907414,6.949583,5.990328,7.275750,5.360388,7.377472,8.273540,10.322343,1.48607,0.09726,3.27642
5.066,0,0,0.000000,0.000000,6.909267,-1.095074,6.946509,5.965364,7.275527,5.357138,7.377080,8.270001,10.318730,1.48480,0.09709,3.27622
5.067,0,0,0.000000,0.000000,6.905800,-1.282735,6.943435,5.940400,7.275304,5.353888,7.376688,8.266463,10.315118,1.48414,0.09727,3.27660
5.068,0,0,0.000000,0.000000,6.902226,-1.433932,6.938989,5.925954,7.275152,5.352546,7.376204,8.263807,10.312097,1.48139,0.09745,3.27711
5.069,0,0,0.000000,0.000000,6.898547,-1.535188,6.932662,5.925914,7.275098,5.353817,7.375592,8.262358,10.309884,1.48414,0.09741,3.27780
5.070,0,0,0.000000,0.000000,6.894942,-1.636444,6.926336,5.925874,7.275045,5.355088,7.374981,8.260908,10.307673,1.48251,0.09707,3.27788
5.071,0,0,0.000000,0.000000,6.891407,-1.737700,6.920010,5.925834,7.274992,5.356359,7.374369,8.259459,10.305460,1.48478,0.09704,3.27712
5.072,0,0,0.000000,0.000000,6.888021,-1.803103,6.915400,5.924340,7.274960,5.358699,7.373249,8.258436,10.302904,1.48345,0.09732,3.27693
5.073,0,0,0.000000,0.000000,6.884779,-1.819400,6.913141,5.920853,7.274957,5.362504,7.371430,8.258001,10.299877,1.48538,0.09725,3.27754
5.074,0,0,0.000000,0.000000,6.881608,-1.835697,6.910881,5.917367,7.274954,5.366308,7.369613,8.257566,10.296850,1.48433,0.09694,3.27764
5.075,0,0,0.000000,0.000000,6.878506,-1.851994,6.908622,5.913880,7.274951,5.370112,7.367795,8.257132,10.293823,1.48131,0.09703,3.27703
5.076,0,0,0.000000,0.000000,6.875432,-1.839520,6.907972,5.913535,7.274968,5.371324,7.365680,8.259385,10.292048,1.48289,0.09732,3.27651
5.077,0,0,0.000000,0.000000,6.872384,-1.787639,6.909527,5.917490,7.275011,5.368983,7.363160,8.265323,10.291991,1.48522,0.09728,3.27613
5.078,0,0,0.000000,0.000000,6.869431,-1.735758,6.911082,5.921446,7.275054,5.366642,7.360640,8.271259,10.291933,1.48512,0.09711,3.27626
5.079,0,0,0.000000,0.000000,6.866571,-1.683877,6.912637,5.925402,7.275098,5.364302,7.358119,8.277197,10.291876,1.48246,0.09697,3.27710
5.080,0,0,0.000000,0.000000,6.863886,-1.618461,6.912789,5.925503,7.275115,5.362713,7.355742,8.280428,10.291085,1.48336,0.09713,3.27749
5.081,0,0,0.000000,0.000000,6.861372,-1.534505,6.911020,5.920323,7.275094,5.362155,7.353563,8.279954,10.289291,1.48350,0.09726,3.27726
5.082,0,0,0.000000,0.000000,6.859020,-1.450549,6.909252,5.915143,7.275073,5.361597,7.351384,8.279479,10.287497,1.48359,0.09714,3.27726
5.083,0,0,0.000000,0.000000,6.856827,-1.366594,6.907483,5.909964,7.275052,5.361038,7.349205,8.279005,10.285703,1.48544,0.09687,3.27756
5.084,0,0,0.000000,0.000000,6.854716,-1.284660,6.905573,5.909608,7.274983,5.361136,7.347034,8.278197,10.284178,1.48495,0.09692,3.27765
5.085,0,0,0.000000,0.000000,6.852686,-1.205495,6.903469,5.915861,7.274849,5.362133,7.344876,8.276935,10.283023,1.48557,0.09714,3.27742
5.086,0,0,0.000000,0.000000,6.850731,-1.126330,6.901365,5.922114,7.274714,5.363130,7.342717,8.275672,10.281869,1.48561,0.09707,3.27716
5.087,0,0,0.000000,0.000000,6.848850,-1.047165,6.899261,5.928367,7.274580,5.364126,7.340559,8.274408,10.280714,1.48359,0.09675,3.27685
5.088,0,1,1.840759,0.000000,6.847113,-0.973976,6.897204,5.932659,7.274420,5.362138,7.338360,8.272825,10.278154,1.48318,0.09676,3.27664
5.089,0,1,5.493058,0.000000,6.845518,-0.908972,6.895214,5.934264,7.274223,5.356062,7.336106,8.270803,10.273669,1.48329,0.09701,3.27656
5.090,0,1,7.303971,0.000000,6.844062,-0.843968,6.893223,5.935869,7.274027,5.349987,7.333851,8.268781,10.269185,1.48505,0.09696,3.27655
5.091,0,1,7.302727,0.000000,6.842744,-0.778965,6.891232,5.937474,7.273830,5.343911,7.331597,8.266759,10.264700,1.48426,0.09681,3.27663
5.092,0,1,7.301464,0.000000,6.841441,-0.730488,6.890157,5.940615,7.273719,5.341815,7.329224,8.264993,10.261838,1.48322,0.09663,3.27686
5.093,0,1,7.300181,0.000000,6.840153,-0.704650,6.890337,5.945858,7.273726,5.345173,7.326687,8.263579,10.261199,1.48347,0.09673,3.27732
5.094,0,1,7.298915,0.000000,6.838785,-0.678811,6.890518,5.951101,7.273732,5.348530,7.324151,8.262165,10.260560,1.48409,0.09689,3.27746
5.095,0,1,7.297664,0.000000,6.837339,-0.652973,6.890698,5.956345,7.273738,5.351888,7.321614,8.260752,10.259920,1.48350,0.09680,3.27716
5.096,0,1,7.296489,0.000000,6.835809,-0.644050,6.890871,5.959428,7.273864,5.355089,7.319282,8.260537,10.258573,1.48188,0.09649,3.27701
5.097,0,1,7.295387,0.000000,6.834197,-0.658295,6.891036,5.959554,7.274155,5.358076,7.317230,8.261965,10.256254,1.48464,0.09640,3.27709
5.098,0,1,7.294491,0.000000,6.832471,-0.672541,6.891200,5.959680,7.274446,5.361062,7.315177,8.263392,10.253937,1.48466,0.09670,3.27722
5.099,0,1,7.293797,0.000000,6.830636,-0.686786,6.891365,5.959805,7.274736,5.364049,7.313125,8.264820,10.251618,1.48409,0.09672,3.27745
5.100,0,1,7.293411,0.000000,6.828663,-0.722560,6.892081,5.957545,7.275012,5.366039,7.311944,8.266387,10.249745,1.48357,0.09642,3.27759
5.101,0,1,7.293330,0.000000,6.826557,-0.787819,6.893554,5.952016,7.275269,5.366664,7.311959,8.268145,10.248482,1.48470,0.09629,3.27759
5.102,0,1,7.293450,0.000000,6.824343,-0.853079,6.895028,5.946487,7.275526,5.367289,7.311973,8.269902,10.247218,1.48514,0.09654,3.27759
5.103,0,1,7.293770,0.000000,6.822024,-0.918338,6.896501,5.940958,7.275782,5.367914,7.311986,8.271660,10.245955,1.48365,0.09663,3.27759
5.104,0,1,7.294151,0.000000,6.819617,-1.004106,6.896350,5.931870,7.275902,5.368068,7.312427,8.272864,10.244399,1.48416,0.09650,3.27762
5.105,0,1,7.294594,0.000000,6.817123,-1.117964,6.893974,5.917908,7.275835,5.367577,7.313451,8.273311,10.242442,1.48455,0.09630,3.27770
5.106,0,1,7.295070,0.000000,6.814568,-1.231821,6.891599,5.903946,7.275768,5.367086,7.314476,8.273757,10.240486,1.48113,0.09637,3.27765
5.107,0,1,7.295579,0.000000,6.811953,-1.345678,6.889223,5.889985,7.275701,5.366595,7.315500,8.274203,10.238529,1.48421,0.09660,3.27742
5.108,0,1,7.296125,0.000000,6.809333,-1.462373,6.887590,5.885899,7.275620,5.365873,7.316658,8.277194,10.237372,1.48392,0.09661,3.27712
5.109,0,1,7.296708,0.000000,6.806709,-1.582953,6.886975,5.895341,7.275521,5.364836,7.317998,8.283668,10.237311,1.48450,0.09632,3.27674
5.110,0,1,7.297326,0.000000,6.804098,-1.703533,6.886360,5.904783,7.275422,5.363799,7.319339,8.290141,10.237251,1.48326,0.09612,3.27661
5.111,0,1,7.297979,0.000000,6.801499,-1.824113,6.885745,5.914226,7.275323,5.362762,7.320679,8.296615,10.237190,1.48409,0.09646,3.27684
5.112,0,1,7.298655,0.000000,6.798861,-1.932397,6.883305,5.924371,7.275256,5.364481,7.322009,8.300815,10.236567,1.48395,0.09659,3.27704
5.113,0,1,7.299351,0.000000,6.796184,-2.023838,6.878366,5.935480,7.275233,5.369974,7.323323,8.301898,10.235173,1.48394,0.09638,3.27719
5.114,0,1,7.300000,0.000000,6.793426,-2.115278,6.873426,5.946588,7.275210,5.375468,7.324637,8.302982,10.233779,1.48300,0.09627,3.27731
5.115,0,1,7.300603,0.000000,6.790590,-2.206719,6.868487,5.957697,7.275187,5.380961,7.325951,8.304067,10.232386,1.48364,0.09651,3.27739
5.116,0,1,7.301130,0.000000,6.787691,-2.271690,6.865033,5.969402,7.275232,5.384526,7.327172,8.302766,10.231262,1.48585,0.09672,3.27747
5.117,0,1,7.301584,0.000000,6.784731,-2.300404,6.863611,5.981924,7.275370,5.385450,7.328266,8.298200,10.230510,1.48406,0.09675,3.27754
5.118,0,1,7.302188,0.000000,6.781726,-2.329119,6.862190,5.994446,7.275508,5.386374,7.329360,8.293633,10.229756,1.48326,0.09660,3.27737
5.119,0,1,7.302941,0.000000,6.778677,-2.357833,6.860769,6.006968,7.275646,5.387299,7.330454,8.289067,10.229004,1.48547,0.09663,3.27683
5.120,0,1,7.304053,0.000000,6.775548,-2.365668,6.858898,6.024559,7.275898,5.389181,7.332294,8.286344,10.227292,1.48353,0.09697,3.27652
5.121,0,1,7.305519,0.000000,6.772343,-2.344903,6.856412,6.049094,7.276309,5.392375,7.335154,8.286143,10.224267,1.48929,0.09705,3.27652
5.122,0,1,7.307143,0.000000,6.769044,-2.324138,6.853927,6.073629,7.276719,5.395569,7.338014,8.285942,10.221241,1.48480,0.09691,3.27655
5.123,0,1,7.308923,0.000000,6.765654,-2.303373,6.851441,6.098163,7.277129,5.398764,7.340875,8.285742,10.218216,1.48428,0.09689,3.27663
5.124,0,1,7.310600,0.000000,6.762258,-2.267019,6.848254,6.113836,7.277590,5.400640,7.343532,8.283725,10.215387,1.48568,0.09730,3.27661
5.125,0,1,7.312175,0.000000,6.758855,-2.209312,6.844106,6.117372,7.278120,5.400712,7.345911,8.279220,10.212828,1.48569,0.09737,3.27646
5.126,0,1,7.313637,0.000000,6.755559,-2.151604,6.839958,6.120908,7.278649,5.400783,7.348290,8.274714,10.210269,1.48436,0.09718,3.27643
5.127,0,1,7.314990,0.000000,6.752370,-2.093897,6.835810,6.124443,7.279179,5.400855,7.350670,8.270209,10.207710,1.48392,0.09726,3.27658
5.128,0,1,7.316271,0.000000,6.749293,-2.043105,6.833196,6.131746,7.279576,5.399639,7.352870,8.267000,10.205873,1.48408,0.09753,3.27686
5.129,0,1,7.317484,0.000000,6.746329,-2.001784,6.832684,6.144208,7.279792,5.396660,7.354826,8.265565,10.205022,1.48140,0.09752,3.27732
5.130,0,1,7.318578,0.000000,6.743440,-1.960463,6.832171,6.156670,7.280008,5.393681,7.356781,8.264130,10.204172,1.48490,0.09743,3.27740
5.131,0,1,7.319556,0.000000,6.740627,-1.919142,6.831659,6.169132,7.280223,5.390702,7.358737,8.262694,10.203321,1.48283,0.09741,3.27694
5.132,0,1,7.320403,0.000000,6.737966,-1.891945,6.830685,6.172791,7.280368,5.388193,7.360561,8.262515,10.202389,1.48467,0.09766,3.27658
5.133,0,1,7.321118,0.000000,6.735454,-1.884092,6.829080,6.164392,7.280414,5.386329,7.362205,8.264057,10.201342,1.48468,0.09776,3.27635
5.134,0,1,7.321953,0.000000,6.733259,-1.876239,6.827475,6.155992,7.280459,5.384465,7.363848,8.265599,10.200295,1.48428,0.09756,3.27628
5.135,0,1,7.322906,0.000000,6.731376,-1.868386,6.825869,6.147593,7.280505,5.382601,7.365492,8.267141,10.199248,1.48511,0.09746,3.27643
5.136,0,1,7.324213,0.000000,6.729887,-1.876334,6.824744,6.146209,7.280490,5.382691,7.368025,8.269945,10.197924,1.48372,0.09779,3.27655
5.137,0,1,7.325867,0.000000,6.728785,-1.905922,6.824276,6.154434,7.280392,5.385457,7.371776,8.274476,10.196218,1.48741,0.09800,3.27663
5.138,0,1,7.327682,0.000000,6.727975,-1.935511,6.823809,6.162659,7.280293,5.388223,7.375526,8.279008,10.194512,1.48464,0.09782,3.27683
5.139,0,1,7.329655,0.000000,6.727453,-1.965100,6.823341,6.170885,7.280195,5.390988,7.379277,8.283539,10.192807,1.48445,0.09764,3.27721
5.140,0,1,7.331525,0.000000,6.727090,-1.999563,6.822136,6.181945,7.280078,5.392373,7.382859,8.284313,10.191368,1.48552,0.09799,3.27740
5.141,0,1,7.333292,0.000000,6.726883,-2.040703,6.819920,6.196890,7.279935,5.391864,7.386209,8.279943,10.190293,1.48544,0.09802,3.27733
5.142,0,1,7.334908,0.000000,6.726821,-2.081842,6.817705,6.211834,7.279792,5.391356,7.389561,8.275574,10.189219,1.48311,0.09773,3.27719
5.143,0,1,7.336373,0.000000,6.726903,-2.122982,6.815489,6.226779,7.279649,5.390847,7.392912,8.271204,10.188145,1.48162,0.09762,3.27696
5.144,0,1,7.337685,0.000000,6.727199,-2.150854,6.813307,6.236638,7.279558,5.390450,7.395644,8.267517,10.187054,1.48397,0.09777,3.27676
5.145,0,1,7.338846,0.000000,6.727704,-2.160555,6.811173,6.239532,7.279539,5.390207,7.397529,8.264764,10.185941,1.48217,0.09781,3.27661
5.146,0,1,7.339795,0.000000,6.728440,-2.170256,6.809039,6.242425,7.279521,5.389965,7.399414,8.262011,10.184827,1.48513,0.09769,3.27671
5.147,0,1,7.340534,0.000000,6.729403,-2.179956,6.806904,6.245318,7.279501,5.389721,7.401298,8.259257,10.183714,1.47834,0.09745,3.27717
5.148,0,1,7.341035,0.000000,6.730507,-2.166774,6.803533,6.242908,7.279517,5.390759,7.402560,8.257494,10.182220,1.48439,0.09760,3.27734
5.149,0,1,7.341303,0.000000,6.731751,-2.122249,6.798468,6.233233,7.279580,5.393548,7.402968,8.257086,10.180202,1.48428,0.09786,3.27711
5.150,0,1,7.341540,0.000000,6.732984,-2.077724,6.793403,6.223559,7.279642,5.396339,7.403376,8.256679,10.178185,1.48533,0.09773,3.27688
5.151,0,1,7.341748,0.000000,6.734207,-2.033200,6.788338,6.213884,7.279705,5.399129,7.403784,8.256270,10.176168,1.48276,0.09753,3.27665
5.152,0,1,7.342122,0.000000,6.735312,-1.962636,6.784268,6.203419,7.279694,5.400893,7.404536,8.253840,10.174795,1.48380,0.09767,3.27655
5.153,0,1,7.342659,0.000000,6.736304,-1.856409,6.781560,6.191872,7.279583,5.401251,7.405759,8.248640,10.174301,1.48265,0.09783,3.27663
5.154,0,1,7.343214,0.000000,6.737235,-1.750181,6.778852,6.180324,7.279471,5.401609,7.406982,8.243440,10.173807,1.48427,0.09768,3.27664
5.155,0,1,7.343786,0.000000,6.738108,-1.643953,6.776144,6.168776,7.279359,5.401968,7.408206,8.238239,10.173313,1.48411,0.09739,3.27656
5.156,0,1,7.344209,0.000000,6.739038,-1.518127,6.774899,6.156337,7.279183,5.402125,7.409301,8.234504,10.172843,1.48159,0.09743,3.27665
5.157,0,1,7.344485,0.000000,6.740026,-1.365460,6.775659,6.142679,7.278921,5.402009,7.410221,8.232775,10.172406,1.48411,0.09760,3.27695
5.158,0,1,7.344810,0.000000,6.740997,-1.212793,6.776418,6.129021,7.278657,5.401894,7.411141,8.231046,10.171968,1.48347,0.09756,3.27716
5.159,0,1,7.345181,0.000000,6.741952,-1.060125,6.777177,6.115363,7.278395,5.401778,7.412062,8.229317,10.171531,1.48329,0.09738,3.27724
5.160,0,1,7.345809,0.000000,6.742683,-0.908019,6.776824,6.101114,7.278130,5.402492,7.413491,8.228141,10.170885,1.48281,0.09722,3.27725
5.161,0,1,7.346690,0.000000,6.743194,-0.756680,6.774950,6.086057,7.277862,5.404344,7.415617,8.227722,10.169953,1.48469,0.09740,3.27717
5.162,0,1,7.347616,0.000000,6.743448,-0.605341,6.773076,6.071000,7.277594,5.406195,7.417743,8.227304,10.169023,1.48476,0.09753,3.27710
5.163,0,1,7.348588,0.000000,6.743451,-0.454003,6.771201,6.055943,7.277326,5.408046,7.419869,8.226885,10.168091,1.48376,0.09733,3.27702
5.164,0,1,7.349361,0.000000,6.743306,-0.313449,6.770782,6.039895,7.276978,5.408975,7.421715,8.230411,10.167150,1.48485,0.09716,3.27710
5.165,0,1,7.349939,0.000000,6.743017,-0.187669,6.772357,6.022488,7.276521,5.408641,7.423178,8.239341,10.166194,1.48686,0.09744,3.27741
5.166,0,1,7.350447,0.000000,6.742574,-0.061888,6.773931,6.005082,7.276063,5.408307,7.424641,8.248270,10.165238,1.48557,0.09764,3.27740
5.167,0,1,7.350885,0.000000,6.741979,0.063893,6.775505,5.987676,7.275606,5.407973,7.426104,8.257199,10.164282,1.48555,0.09755,3.27694
5.168,0,1,7.351419,0.000000,6.741140,0.159199,6.776524,5.973031,7.275262,5.408581,7.427529,8.265379,10.162326,1.48164,0.09741,3.27693
5.169,0,1,7.352050,0.000000,6.740059,0.212767,6.776781,5.962169,7.275074,5.410479,7.428902,8.272531,10.159000,1.48408,0.09768,3.27754
5.170,0,1,7.352645,0.000000,6.738719,0.266334,6.777038,5.951307,7.274886,5.412376,7.430276,8.279682,10.155675,1.48290,0.09778,3.27770
5.171,0,1,7.353207,0.000000,6.737125,0.319901,6.777296,5.940445,7.274697,5.414274,7.431649,8.286834,10.152349,1.48746,0.09752,3.27725
5.172,0,1,7.353585,0.000000,6.735305,0.333225,6.776871,5.931716,7.274436,5.413352,7.432742,8.290949,10.151815,1.48417,0.09739,3.27710
5.173,0,1,7.353784,0.000000,6.733263,0.291430,6.775513,5.925908,7.274077,5.408566,7.433449,8.290905,10.155104,1.48514,0.09753,3.27741
5.174,0,1,7.353960,0.000000,6.731037,0.249635,6.774155,5.920100,7.273717,5.403780,7.434156,8.290862,10.158393,1.48394,0.09769,3.27756
5.175,0,1,7.354111,0.000000,6.728629,0.207839,6.772797,5.914292,7.273358,5.398995,7.434864,8.290818,10.161681,1.48334,0.09770,3.27748
5.176,0,1,7.354400,0.000000,6.726089,0.122967,6.774416,5.908889,7.272946,5.396143,7.435752,8.286671,10.163772,1.48521,0.09754,3.27731
5.177,0,1,7.354822,0.000000,6.723418,-0.020906,6.780113,5.904039,7.272460,5.395940,7.436888,8.276901,10.164221,1.47984,0.09768,3.27700
5.178,0,1,7.355155,1.422185,6.720625,-0.164779,6.785810,5.899190,7.271976,5.395737,7.438025,8.267133,10.164671,1.48422,0.09799,3.27657
5.179,1,1,7.355400,4.243982,6.717710,-0.308652,6.791506,5.894340,7.271490,5.395534,7.439161,8.257363,10.165120,1.48401,0.09800,3.27596
5.180,1,1,7.355309,5.643143,6.714704,-0.484265,6.793447,5.893055,7.270960,5.394369,7.439559,8.249842,10.164987,1.48423,0.09780,3.27608
5.181,1,1,7.354890,5.642251,6.711607,-0.703349,6.790243,5.896652,7.270370,5.391890,7.438946,8.245399,10.164053,1.48262,0.09800,3.27722
5.182,1,1,7.354300,5.642708,6.708526,-0.922433,6.787039,5.900249,7.269779,5.389410,7.438333,8.240956,10.163118,1.48403,0.09820,3.27774
5.183,1,1,7.353542,5.644495,6.705462,-1.141518,6.783835,5.903847,7.269187,5.386930,7.437719,8.236514,10.162185,1.48270,0.09804,3.27735
5.184,1,1,7.352841,5.648258,6.702484,-1.369285,6.782492,5.909925,7.268635,5.386265,7.437077,8.232889,10.159213,1.48528,0.09778,3.27732
5.185,1,1,7.352197,5.653968,6.699589,-1.608945,6.783696,5.919403,7.268136,5.388085,7.436392,8.230386,10.153451,1.48489,0.09794,3.27778
5.186,1,1,7.351602,5.659626,6.696753,-1.848606,6.784900,5.928881,7.267636,5.389905,7.435708,8.227882,10.147688,1.48171,0.09813,3.27779
5.187,1,1,7.351055,5.665231,6.693973,-2.088266,6.786104,5.938359,7.267137,5.391725,7.435024,8.225378,10.141926,1.48339,0.09796,3.27718
5.188,1,1,7.350523,5.668618,6.691238,-2.305449,6.784693,5.941536,7.266685,5.394644,7.434513,8.224898,10.137954,1.48416,0.09788,3.27692
5.189,1,1,7.350008,5.669822,6.688548,-2.491845,6.779701,5.936085,7.266299,5.399069,7.434240,8.227191,10.136436,1.48167,0.09803,3.27715
5.190,1,1,7.349665,5.669424,6.685967,-2.678241,6.774708,5.930633,7.265913,5.403494,7.433967,8.229484,10.134917,1.48718,0.09818,3.27731
5.191,1,1,7.349493,5.667450,6.683495,-2.864637,6.769715,5.925182,7.265528,5.407918,7.433693,8.231776,10.133398,1.48468,0.09816,3.27739
5.192,1,1,7.349600,5.665062,6.681247,-2.997140,6.763869,5.920699,7.265337,5.409274,7.433741,8.232622,10.132897,1.48480,0.09804,3.27737
5.193,1,1,7.349982,5.662268,6.679218,-3.055825,6.756855,5.917542,7.265412,5.406424,7.434229,8.231487,10.133790,1.48478,0.09814,3.27722
5.194,1,1,7.350272,5.659279,6.677487,-3.114511,6.749840,5.914385,7.265488,5.403575,7.434716,8.230352,10.134682,1.48464,0.09839,3.27685
5.195,1,1,7.350469,5.656099,6.676051,-3.173197,6.742826,5.911229,7.265563,5.400725,7.435204,8.229218,10.135574,1.48398,0.09829,3.27616
5.196,1,1,7.350164,5.652839,6.674834,-3.175018,6.737532,5.907357,7.265489,5.399037,7.434512,8.228615,10.136422,1.48022,0.09808,3.27607
5.197,1,1,7.349366,5.649499,6.673835,-3.098952,6.734594,5.902506,7.265211,5.398939,7.432205,8.228742,10.137209,1.48363,0.09822,3.27684
5.198,1,1,7.348107,5.646964,6.672894,-3.022887,6.731656,5.897655,7.264932,5.398841,7.429898,8.228868,10.137996,1.48257,0.09855,3.27725
5.199,1,1,7.346394,5.645220,6.672012,-2.946821,6.728718,5.892803,7.264654,5.398744,7.427591,8.228994,10.138782,1.48511,0.09848,3.27717
5.200,1,1,7.344405,5.644936,6.671203,-2.821263,6.725448,5.890656,7.263849,5.399096,7.424974,8.229752,10.138568,1.48367,0.09829,3.27719
5.201,1,1,7.342144,5.646090,6.670466,-2.627915,6.721723,5.892210,7.262324,5.400064,7.421931,8.231371,10.136984,1.48359,0.09870,3.27735
5.202,1,1,7.339861,5.647346,6.670017,-2.434568,6.717998,5.893764,7.260799,5.401031,7.418888,8.232991,10.135401,1.48365,0.09885,3.27740
5.203,1,1,7.337557,5.648705,6.669849,-2.241220,6.714272,5.895318,7.259274,5.401999,7.415845,8.234611,10.133817,1.48256,0.09862,3.27733
5.204,1,1,7.335414,5.648858,6.670063,-2.031883,6.711473,5.896861,7.257983,5.401306,7.412747,8.236647,10.133715,1.48460,0.09849,3.27738
5.205,1,1,7.333428,5.647825,6.670653,-1.800644,6.709945,5.898388,7.257011,5.398337,7.409575,8.239253,10.135642,1.48207,0.09875,3.27761
5.206,1,1,7.331362,5.647080,6.671494,-1.569405,6.708416,5.899916,7.256040,5.395370,7.406402,8.241858,10.137569,1.48617,0.09877,3.27758
5.207,1,1,7.329217,5.646617,6.672579,-1.338166,6.706887,5.901443,7.255068,5.392401,7.403229,8.244465,10.139497,1.48273,0.09856,3.27720
5.208,1,1,7.326743,5.648082,6.673822,-1.114935,6.705906,5.905196,7.253994,5.391249,7.399469,8.248395,10.142670,1.48526,0.09836,3.27717
5.209,1,1,7.323943,5.651445,6.675220,-0.902670,6.705675,5.911998,7.252781,5.392585,7.394904,8.254141,10.147548,1.48331,0.09848,3.27762
5.210,1,1,7.321059,5.655469,6.676899,-0.690406,6.705444,5.918800,7.251569,5.393921,7.390340,8.259886,10.152426,1.48492,0.09859,3.27789
5.211,1,1,7.318094,5.660144,6.678854,-0.478141,6.705213,5.925603,7.250356,5.395257,7.385776,8.265632,10.157304,1.48354,0.09845,3.27789
5.212,1,1,7.315347,5.663804,6.681260,-0.286247,6.705952,5.932324,7.249434,5.394733,7.381335,8.270537,10.161122,1.48496,0.09818,3.27777
5.213,1,1,7.312815,5.666463,6.684108,-0.122252,6.708018,5.938935,7.248910,5.391661,7.377065,8.274295,10.163491,1.48593,0.09827,3.27746
5.214,1,1,7.310409,5.668293,6.687335,0.041743,6.710084,5.945546,7.248386,5.388588,7.372796,8.278051,10.165860,1.48248,0.09845,3.27747
5.215,1,1,7.308128,5.669304,6.690937,0.205738,6.712150,5.952157,7.247863,5.385516,7.368526,8.281808,10.168229,1.48290,0.09823,3.27793
5.216,1,1,7.305803,5.669984,6.694630,0.334918,6.713660,5.955512,7.247065,5.383795,7.364489,8.288104,10.170224,1.48351,0.09789,3.27772
5.217,1,1,7.303436,5.670340,6.698411,0.416415,6.714408,5.954405,7.245893,5.383926,7.360771,8.297878,10.171706,1.48500,0.09801,3.27658
5.218,1,1,7.300996,5.669911,6.702074,0.497912,6.715156,5.953300,7.244720,5.384058,7.357054,8.307653,10.173189,1.48471,0.09811,3.27619
5.219,1,1,7.298485,5.668711,6.705619,0.579409,6.715904,5.952193,7.243547,5.384189,7.353337,8.317428,10.174671,1.48422,0.09788,3.27688
5.220,1,1,7.295922,5.666331,6.709037,0.635225,6.716238,5.949466,7.242367,5.383280,7.349483,8.323431,10.176416,1.48541,0.09765,3.27722
