"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus rmp","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","37 CoMy (cm)","v1 xCoM","v2 R COP","66 RDS cle","64 R mark","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L mark","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","28a HLy (cm)"
2.086,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.435318,47.053761,88.555954,54.137264,-6.066104,4.801070,4.533546,0.000000,0,0,9.480474,3.398094,9.961592,5.788607,8.464584,5.837714,1,0,11.704629,0,3.007388,5.888227,6.927234,8.091280,9.386912,8.205053,7.817404,8.205148,7.234017,8.360376,6.643369,9.140481,7.905165,10.235991,7.190528,10.184334,8.179095,0,-0.02045,0.00454,-0.02203,-0.01139,0.00783,-0.01124,0.00203,0.00374,-0.80642,0.09911,3.27683,5.888227
2.087,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.076050,48.149448,88.480583,54.200375,-5.908107,4.794765,4.528146,0.000000,0,0,9.473913,3.393004,9.949675,5.785238,8.463216,5.835227,1,0,11.689754,0,2.998464,5.885630,6.912541,8.093202,9.369756,8.164410,7.755040,8.184012,7.210623,8.368498,6.676282,9.136980,7.907660,10.225438,7.184199,10.179356,8.175408,0,-0.01688,0.00457,-0.02182,-0.01290,0.00969,-0.01249,0.01280,0.00270,-0.82733,0.09909,3.27714,5.885630
2.088,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.363434,48.173813,88.310455,54.146420,-5.744886,4.789031,4.523244,0.000000,0,0,9.470509,3.388843,9.938263,5.780326,8.460218,5.832151,1,0,11.674683,0,2.990038,5.883441,6.898334,8.093734,9.349321,8.143970,7.754045,8.170040,7.210807,8.364506,6.676522,9.129413,7.901118,10.215481,7.176960,10.172143,8.169200,0,-0.01630,0.00268,-0.02081,-0.01576,0.00687,-0.01124,0.00440,0.00169,-0.84818,0.09919,3.27712,5.883441
2.089,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.215149,47.263279,88.057632,53.990314,-5.577106,4.783793,4.518776,0.000000,0,0,9.469858,3.385491,9.927293,5.774067,8.455801,5.828707,1,0,11.659443,0,2.982045,5.881609,6.884550,8.093053,9.326028,8.141161,7.806605,8.162318,7.231567,8.349944,6.648249,9.118299,7.886690,10.206044,7.168923,10.162981,8.160789,0,-0.01741,0.00507,-0.02062,-0.01021,0.00981,-0.01218,0.00502,0.00462,-0.87066,0.09914,3.27682,5.881609
2.090,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.066849,46.352749,87.804817,53.834206,-5.409327,4.778556,4.514308,0.000000,0,0,9.469208,3.382139,9.916323,5.767809,8.451384,5.824578,1,0,11.644202,0,2.974052,5.879777,6.870767,8.092373,9.302734,8.138352,7.859166,8.154596,7.252327,8.335382,6.619976,9.107183,7.872262,10.196607,7.160887,10.153819,8.152379,0,-0.01968,0.00304,-0.02026,-0.00504,0.00931,-0.01061,0.00261,0.00260,-0.89040,0.09894,3.27679,5.879777
2.091,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.918549,45.442215,87.552002,53.678097,-5.241547,4.773318,4.509840,0.000000,0,0,9.468558,3.378787,9.905353,5.761550,8.446966,5.820023,1,0,11.628962,0,2.966059,5.877946,6.856984,8.091692,9.279441,8.135544,7.911726,8.146873,7.273088,8.320821,6.591703,9.096068,7.857834,10.187170,7.152851,10.144657,8.143970,0,-0.01239,0.00381,-0.02070,-0.00899,0.00797,-0.01218,0.00674,0.00381,-0.91342,0.09908,3.27702,5.877946
2.092,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.340805,45.219173,87.246994,53.389233,-5.140124,4.768184,4.505620,0.000000,0,0,9.455534,3.374831,9.895133,5.756459,8.441101,5.815161,1,0,11.613860,0,2.960820,5.874555,6.843569,8.090078,9.259082,8.131132,7.933027,8.144128,7.277150,8.314713,6.575294,9.091734,7.849908,10.179255,7.142828,10.136335,8.134496,0,-0.01828,0.00359,-0.02064,-0.01094,0.00870,-0.01271,0.00402,0.00367,-0.95124,0.09932,3.27733,5.874555
2.093,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.388290,45.596077,86.896439,52.984512,-5.096607,4.763140,4.501614,0.000000,0,0,9.431711,3.370349,9.885570,5.752388,8.433974,5.810109,1,0,11.598880,0,2.957985,5.869803,6.830475,8.087648,9.241284,8.125320,7.927050,8.145725,7.266640,8.315984,6.569238,9.093317,7.847656,10.172670,7.131070,10.128748,8.124096,0,-0.02263,0.00498,-0.01906,-0.00962,0.00821,-0.01096,0.00837,0.00313,-0.97106,0.09915,3.27771,5.869803
2.094,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.435776,45.972980,86.545883,52.579796,-5.053091,4.758096,4.497609,0.000000,0,0,9.407888,3.365866,9.876006,5.748316,8.426847,5.805784,1,0,11.583899,0,2.955150,5.865052,6.817381,8.085219,9.223486,8.119509,7.921072,8.147323,7.256130,8.317254,6.563182,9.094900,7.845404,10.166084,7.119312,10.121160,8.113695,0,-0.01648,-0.00075,-0.01992,-0.01368,0.00751,-0.01258,0.00756,0.00317,-0.98873,0.09893,3.27781,5.865052
2.095,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.483261,46.349884,86.195328,52.175076,-5.009574,4.753051,4.493603,0.000000,0,0,9.384066,3.361384,9.866443,5.744245,8.419720,5.801913,1,0,11.568918,0,2.952315,5.860301,6.804286,8.082789,9.205688,8.113698,7.915095,8.148920,7.245621,8.318523,6.557126,9.096483,7.843152,10.159498,7.107554,10.113572,8.103295,0,-0.01841,0.00387,-0.01940,-0.01180,0.00855,-0.01149,0.00777,0.00303,-1.00801,0.09910,3.27766,5.860301
2.096,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.369354,46.734291,86.002625,52.014477,-4.983305,4.748581,4.489619,0.000000,0,0,9.382120,3.357455,9.858718,5.741685,8.410740,5.799587,1,0,11.554017,0,2.951040,5.857802,6.791636,8.081987,9.186150,8.107978,7.905350,8.148224,7.233456,8.320334,6.555009,9.096973,7.839026,10.155677,7.097369,10.108604,8.094521,0,-0.01837,0.00488,-0.02070,-0.01353,0.00740,-0.01181,0.00245,0.00399,-1.02887,0.09921,3.27743,5.857802
2.097,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.114594,47.125252,85.947678,52.066917,-4.972087,4.744610,4.485654,0.000000,0,0,9.399265,3.354008,9.852596,5.740446,8.400145,5.798225,1,0,11.539185,0,2.951127,5.857270,6.779374,8.082606,9.165092,8.102339,7.892315,8.145524,7.219847,8.322617,6.556328,9.096509,7.833264,10.154269,7.088557,10.105924,8.087165,0,-0.02067,0.00365,-0.01989,-0.01149,0.00785,-0.01196,0.00558,0.00266,-1.04929,0.09893,3.27712,5.857270
2.098,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.859848,47.516212,85.892723,52.119354,-4.960869,4.740640,4.481688,0.000000,0,0,9.416411,3.350561,9.846476,5.739205,8.389549,5.797407,1,0,11.524353,0,2.951213,5.856737,6.767111,8.083224,9.144035,8.096700,7.879282,8.142825,7.206239,8.324899,6.557648,9.096044,7.827502,10.152861,7.079744,10.103243,8.079809,0,-0.01761,0.00413,-0.02089,-0.01503,0.00946,-0.01359,0.00391,0.00068,-1.08278,0.09878,3.27722,5.856737
2.099,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.605103,47.907173,85.837776,52.171791,-4.949651,4.736669,4.477723,0.000000,0,0,9.433558,3.347115,9.840354,5.737966,8.378953,5.796928,1,0,11.509521,0,2.951300,5.856205,6.754848,8.083843,9.122978,8.091061,7.866247,8.140125,7.192630,8.327182,6.558967,9.095579,7.821741,10.151452,7.070932,10.100562,8.072453,0,-0.02372,0.00007,-0.01985,-0.01378,0.00790,-0.01247,0.00425,0.00258,-1.09912,0.09904,3.27768,5.856205
2.100,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.577530,48.070801,86.008972,52.399536,-4.973109,4.732721,4.473307,0.000000,0,0,9.417855,3.343042,9.836659,5.735394,8.367900,5.795765,1,0,11.494645,0,2.951624,5.855663,6.742648,8.083597,9.098459,8.086099,7.848257,8.136894,7.179669,8.327193,6.552325,9.093396,7.814228,10.149540,7.063286,10.099828,8.064933,0,-0.01378,0.00093,-0.01933,-0.01756,0.00793,-0.01365,0.00336,0.00407,-1.11625,0.09905,3.27753,5.855663
2.101,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.748199,48.036049,86.377510,52.780266,-5.026828,4.728792,4.468498,0.000000,0,0,9.373488,3.338424,9.835083,5.731662,8.356446,5.794174,1,0,11.479733,0,2.952156,5.855113,6.730503,8.082598,9.070918,8.081726,7.825942,8.133201,7.167275,8.325224,6.538736,9.089712,7.805188,10.147188,7.056659,10.100793,8.057271,0,-0.01985,0.00350,-0.02095,-0.01194,0.00870,-0.01276,0.00515,0.00124,-1.13488,0.09884,3.27685,5.855113
2.102,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.918869,48.001297,86.746048,53.160995,-5.080547,4.724863,4.463689,0.000000,0,0,9.329122,3.333807,9.833507,5.727930,8.344993,5.791956,1,0,11.464819,0,2.952688,5.854563,6.718357,8.081597,9.043377,8.077354,7.803627,8.129506,7.154880,8.323255,6.525147,9.086029,7.796148,10.144836,7.050032,10.101758,8.049608,0,-0.01564,0.00298,-0.02058,-0.01190,0.00881,-0.01345,0.00895,0.00338,-1.15046,0.09902,3.27632,5.854563
2.103,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.089539,47.966541,87.114586,53.541725,-5.134265,4.720933,4.458880,0.000000,0,0,9.284755,3.329189,9.831929,5.724197,8.333540,5.789347,1,0,11.449905,0,2.953220,5.854013,6.706212,8.080598,9.015836,8.072982,7.781312,8.125812,7.142486,8.321285,6.511559,9.082346,7.787107,10.142485,7.043405,10.102723,8.041945,0,-0.01749,0.00304,-0.02020,-0.01257,0.00848,-0.01182,0.00592,0.00204,-1.16761,0.09931,3.27594,5.854013
2.104,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.253647,47.737785,87.363182,54.006496,-5.166520,4.714729,4.453299,0.000000,0,0,9.263601,3.324372,9.833908,5.721588,8.322432,5.786574,1,0,11.435232,0,2.953016,5.852017,6.694071,8.084733,8.998279,8.069431,7.764021,8.122888,7.128839,8.315298,6.504148,9.076194,7.776204,10.141477,7.038052,10.102741,8.034937,0,-0.02079,0.00413,-0.02087,-0.01298,0.00762,-0.01151,0.00578,0.00373,-1.19824,0.09921,3.27596,5.852017
2.105,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.412018,47.339725,87.507111,54.544601,-5.180042,4.706540,4.447044,0.000000,0,0,9.262706,3.319381,9.838989,5.719960,8.311625,5.783700,1,0,11.420769,0,2.952170,5.848758,6.681935,8.093349,8.989432,8.066598,7.751113,8.120637,7.114100,8.305805,6.502129,9.067888,7.763675,10.141642,7.033811,10.101934,8.028500,0,-0.01376,-0.00017,-0.02126,-0.01597,0.00878,-0.01232,0.00327,0.00172,-1.20827,0.09924,3.27634,5.848758
2.106,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.570404,46.941666,87.651039,55.082710,-5.193565,4.698350,4.440789,0.000000,0,0,9.261810,3.314389,9.844070,5.718331,8.300818,5.781315,1,0,11.406305,0,2.951325,5.845499,6.669799,8.101965,8.980587,8.063765,7.738205,8.118385,7.099360,8.296311,6.500110,9.059583,7.751145,10.141807,7.029570,10.101128,8.022062,0,-0.01918,0.00481,-0.02073,-0.01245,0.00920,-0.01175,0.00678,0.00290,-1.22779,0.09949,3.27684,5.845499
2.107,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.728775,46.543606,87.794968,55.620815,-5.207088,4.690160,4.434535,0.000000,0,0,9.260915,3.309398,9.849151,5.716702,8.290011,5.779234,1,0,11.391842,0,2.950479,5.842240,6.657662,8.110581,8.971741,8.060931,7.725297,8.116135,7.084621,8.286819,6.498090,9.051277,7.738616,10.141971,7.025329,10.100321,8.015625,0,-0.02319,-0.00349,-0.02095,-0.01364,0.00842,-0.01317,0.00443,0.00332,-1.24454,0.09954,3.27745,5.842240
2.108,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,168.598602,46.140724,87.684036,56.124607,-5.199358,4.684246,4.427531,0.000000,0,0,9.252790,3.306930,9.858788,5.716612,8.279266,5.778111,1,0,11.377841,0,2.950287,5.839817,6.646039,8.115779,8.966753,8.058483,7.713468,8.115815,7.066773,8.286427,6.480205,9.041302,7.725370,10.139312,7.021330,10.098209,8.009871,0,-0.01322,0.00150,-0.02047,-0.01522,0.00943,-0.01208,0.00838,0.00379,-1.25229,0.09940,3.27734,5.839817
2.109,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.216629,45.733639,87.350700,56.598454,-5.173083,4.680316,4.419873,0.000000,0,0,9.238358,3.306663,9.872403,5.717864,8.268573,5.777585,1,0,11.364243,0,2.950666,5.838121,6.634862,8.117994,8.965131,8.056371,7.702581,8.117182,7.046211,8.293978,6.448473,9.029870,7.711500,10.134189,7.017542,10.094959,8.004715,0,-0.02370,-0.00268,-0.02023,-0.01372,0.00828,-0.01216,0.00427,0.00375,-1.26896,0.09941,3.27658,5.838121
2.110,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.834641,45.326553,87.017365,57.072300,-5.146807,4.676387,4.412216,0.000000,0,0,9.223925,3.306395,9.886018,5.719116,8.257880,5.777407,1,0,11.350644,0,2.951045,5.836427,6.623686,8.120209,8.963509,8.054258,7.691693,8.118548,7.025650,8.301529,6.416742,9.018439,7.697629,10.129065,7.013755,10.091708,7.999558,0,-0.01545,0.00444,-0.02006,-0.01471,0.00916,-0.01279,0.00443,0.00442,-1.28942,0.09956,3.27634,5.836427
2.111,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.452667,44.919464,86.684029,57.546146,-5.120532,4.672459,4.404558,0.000000,0,0,9.209492,3.306128,9.899632,5.720368,8.247188,5.777447,1,0,11.337046,0,2.951424,5.834732,6.612510,8.122424,8.961887,8.052145,7.680806,8.119914,7.005088,8.309080,6.385011,9.007008,7.683759,10.123941,7.009967,10.088458,7.994401,0,-0.01666,0.00385,-0.02020,-0.00462,0.00858,-0.01192,0.00673,0.00271,-1.30656,0.09958,3.27656,5.834732
2.112,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.896637,44.771248,86.464485,57.938751,-5.129027,4.668111,4.396184,0.000000,0,0,9.203794,3.304665,9.917557,5.720979,8.236814,5.777212,1,0,11.323639,0,2.952240,5.833870,6.601543,8.131113,8.958755,8.053412,7.671306,8.120949,6.982944,8.313427,6.363047,8.998338,7.674295,10.119567,7.007246,10.086063,7.990301,0,-0.01520,0.00558,-0.02082,-0.00111,0.00846,-0.01221,0.00384,0.00179,-1.31904,0.09946,3.27679,5.833870
2.113,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.188751,44.848938,86.344238,58.260464,-5.167867,4.663399,4.387186,0.000000,0,0,9.205716,3.302157,9.939242,5.721032,8.226721,5.776807,1,0,11.310400,0,2.953437,5.833736,6.590761,8.145452,8.954304,8.057629,7.663018,8.121693,6.959417,8.314978,6.349606,8.992079,7.668676,10.115848,7.005454,10.084415,7.987124,0,-0.01461,0.00782,-0.02058,-0.00738,0.00784,-0.01284,0.00483,0.00352,-1.32983,0.09946,3.27702,5.833736
2.114,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.480850,44.926628,86.223991,58.582172,-5.206707,4.658688,4.378186,0.000000,0,0,9.207639,3.299650,9.960929,5.721084,8.216627,5.776815,1,0,11.297162,0,2.954634,5.833602,6.579978,8.159790,8.949853,8.061845,7.654730,8.122437,6.935892,8.316528,6.336164,8.985820,7.663057,10.112127,7.003662,10.082767,7.983947,0,-0.01868,0.00260,-0.01987,-0.01675,0.00804,-0.01160,0.00469,0.00189,-1.33709,0.09963,3.27721,5.833602
2.115,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.772964,45.004318,86.103752,58.903881,-5.245547,4.653975,4.369187,0.000000,0,0,9.209561,3.297142,9.982615,5.721137,8.206532,5.777081,1,0,11.283923,0,2.955831,5.833468,6.569195,8.174129,8.945403,8.066062,7.646442,8.123180,6.912365,8.318079,6.322723,8.979560,7.657439,10.108408,7.001871,10.081120,7.980770,0,-0.01786,0.00406,-0.02100,-0.01491,0.00794,-0.01437,0.00245,0.00334,-1.34543,0.09948,3.27736,5.833468
2.116,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.778992,45.306217,86.056915,59.343700,-5.309414,4.649136,4.360135,0.000000,0,0,9.208131,3.298707,10.008504,5.723251,8.196431,5.778422,1,0,11.271175,0,2.956400,5.833406,6.558863,8.193968,8.951885,8.069558,7.635949,8.122950,6.892218,8.317993,6.314268,8.973183,7.652250,10.104150,6.999638,10.079659,7.978209,0,-0.02045,0.00408,-0.01992,-0.01368,0.00915,-0.01310,0.01039,0.00283,-1.37133,0.09937,3.27760,5.833126
2.117,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.535370,45.803780,86.074150,59.886593,-5.395120,4.644184,4.351036,0.000000,0,0,9.203774,3.303827,10.038060,5.727163,8.186324,5.780432,1,0,11.258858,0,2.956420,5.833406,6.548925,8.218606,8.967909,8.072427,7.623531,8.121867,6.875017,8.316480,6.310163,8.966702,7.647437,10.099423,6.997020,10.078364,7.976184,0,-0.01940,0.00317,-0.02073,-0.01362,0.00801,-0.01282,0.00405,0.00208,-1.38282,0.09956,3.27790,5.832600
2.118,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.291733,46.301342,86.091385,60.429482,-5.480827,4.639232,4.341937,0.000000,0,0,9.199417,3.308946,10.067616,5.731076,8.176216,5.782383,1,0,11.246539,0,2.956440,5.833406,6.538987,8.243243,8.983932,8.075295,7.611113,8.120784,6.857817,8.314966,6.306057,8.960222,7.642624,10.094696,6.994403,10.077068,7.974159,0,-0.01753,0.00247,-0.02064,-0.01541,0.00873,-0.01347,0.00551,0.00312,-1.39254,0.09966,3.27789,5.832075
2.119,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.048111,46.798901,86.108612,60.972370,-5.566533,4.634280,4.332838,0.000000,0,0,9.195061,3.314065,10.097173,5.734988,8.166108,5.784298,1,0,11.234221,0,2.956461,5.833406,6.529049,8.267881,8.999955,8.078163,7.598695,8.119701,6.840617,8.313453,6.301952,8.953742,7.637811,10.089970,6.991786,10.075772,7.972135,0,-0.01628,0.00276,-0.02012,-0.01287,0.00954,-0.01122,0.00598,0.00258,-1.40170,0.09948,3.27758,5.831550
2.120,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.430359,46.924423,86.152405,61.606529,-5.724019,4.629215,4.323722,0.000000,0,0,9.195223,3.311344,10.131278,5.736650,8.156091,5.785005,1,0,11.222318,0,2.956733,5.833406,6.519785,8.286523,9.026792,8.079475,7.577125,8.115250,6.821646,8.314065,6.293539,8.944961,7.629568,10.085446,6.990402,10.074740,7.971295,0,-0.01819,0.00363,-0.02063,-0.01358,0.00751,-0.01094,0.00699,0.00200,-1.40747,0.09943,3.27731,5.830690
2.121,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.358780,46.725285,86.219376,62.320339,-5.944144,4.624050,4.314593,0.000000,0,0,9.199327,3.301781,10.169354,5.736347,8.146151,5.784960,1,0,11.210777,0,2.957225,5.833406,6.511109,8.299932,9.063065,8.079428,7.547567,8.107858,6.801129,8.316534,6.281365,8.934170,7.618333,10.081100,6.990095,10.073939,7.971490,0,-0.01727,0.00346,-0.02115,-0.01493,0.00846,-0.01349,0.00516,0.00204,-1.41603,0.09962,3.27709,5.829537
2.122,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.287186,46.526142,86.286346,63.034145,-6.164269,4.618886,4.305463,0.000000,0,0,9.203433,3.292218,10.207431,5.736045,8.136211,5.784791,1,0,11.199237,0,2.957717,5.833406,6.502433,8.313341,9.099338,8.079381,7.518010,8.100465,6.780613,8.319003,6.269192,8.923379,7.607097,10.076756,6.989788,10.073138,7.971685,0,-0.01933,0.00351,-0.02031,-0.01715,0.00861,-0.01306,0.00447,0.00352,-1.42944,0.09943,3.27714,5.828385
2.123,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.215607,46.327003,86.353317,63.747955,-6.384394,4.613722,4.296333,0.000000,0,0,9.207538,3.282655,10.245507,5.735742,8.126272,5.784546,1,0,11.187696,0,2.958209,5.833406,6.493757,8.326751,9.135612,8.079333,7.488452,8.093073,6.760097,8.321472,6.257019,8.912588,7.595861,10.072410,6.989481,10.072337,7.971880,0,-0.01672,0.00346,-0.01989,-0.01240,0.01058,-0.01293,0.01221,0.00215,-1.43676,0.09907,3.27744,5.827233
2.124,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.594162,45.869865,86.385757,64.309525,-6.593697,4.607152,4.287410,0.000000,0,0,9.276926,3.280429,10.287822,5.737314,8.116541,5.785408,1,0,11.176466,0,2.958568,5.833495,6.486025,8.344822,9.195947,8.074729,7.457469,8.090138,6.747069,8.321510,6.240613,8.903112,7.583878,10.066793,6.987705,10.070754,7.970941,0,-0.01798,0.00357,-0.02018,-0.01191,0.00852,-0.01483,0.00340,0.00246,-1.44397,0.09914,3.27743,5.827682
2.125,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.365524,45.187588,86.388084,64.738235,-6.793556,4.599356,4.278667,0.000000,0,0,9.403284,3.284604,10.333835,5.740521,8.106992,5.786961,1,0,11.165504,0,2.958810,5.833662,6.479118,8.366961,9.277279,8.066148,7.425243,8.091094,6.740576,8.319427,6.220514,8.894784,7.571240,10.060068,6.984648,10.068489,7.969011,0,-0.01763,0.00351,-0.02063,-0.01328,0.00890,-0.01173,0.00499,0.00197,-1.45230,0.09930,3.27712,5.829526
2.126,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.136887,44.505310,86.390404,65.166946,-6.993416,4.591560,4.269925,0.000000,0,0,9.529642,3.288779,10.379847,5.743729,8.097442,5.788670,1,0,11.154544,0,2.959052,5.833829,6.472210,8.389100,9.358612,8.057566,7.393017,8.092050,6.734083,8.317345,6.200415,8.886456,7.558603,10.053343,6.981590,10.066224,7.967081,0,-0.01780,0.00323,-0.01928,-0.01231,0.00750,-0.01188,0.00377,0.00314,-1.45398,0.09907,3.27702,5.831370
2.127,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.908249,43.823032,86.392723,65.595657,-7.193275,4.583764,4.261182,0.000000,0,0,9.656000,3.292954,10.425859,5.746936,8.087893,5.790475,1,0,11.143583,0,2.959294,5.833996,6.465302,8.411240,9.439945,8.048985,7.360791,8.093005,6.727590,8.315262,6.180316,8.878128,7.545966,10.046618,6.978533,10.063959,7.965150,0,-0.01714,0.00339,-0.01977,-0.01313,0.01010,-0.01107,0.00550,0.00075,-1.45805,0.09889,3.27709,5.833215
2.128,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.430237,43.251457,86.395348,65.888222,-7.359239,4.575868,4.252903,0.000000,0,0,9.650447,3.289057,10.475718,5.746646,8.077977,5.791237,1,0,11.132235,0,2.958695,5.835458,6.459858,8.410131,9.521573,8.046290,7.343318,8.094448,6.718952,8.316589,6.164043,8.871731,7.534973,10.043153,6.975025,10.061564,7.964511,0,-0.01824,0.00404,-0.01992,-0.01252,0.00737,-0.01264,0.00015,-0.00149,-1.46564,0.09902,3.27693,5.836030
2.129,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,162.734604,42.776489,86.398224,66.061966,-7.495625,4.567883,4.245029,0.000000,0,0,9.529779,3.278118,10.528935,5.743304,8.067741,5.791348,1,0,11.120548,0,2.957363,5.838049,6.455690,8.388738,9.603457,8.048733,7.338718,8.096316,6.708442,8.320893,6.151108,8.867018,7.525415,10.042534,6.971123,10.059057,7.964997,0,-0.01373,0.00840,-0.02068,-0.01646,0.01016,-0.01181,0.00458,0.00360,-1.47021,0.09917,3.27655,5.839691
2.130,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.038971,42.301525,86.401108,66.235710,-7.632010,4.559899,4.237155,0.000000,0,0,9.409112,3.267179,10.582151,5.739961,8.057506,5.790904,1,0,11.108862,0,2.956030,5.840641,6.451523,8.367343,9.685343,8.051176,7.334119,8.098184,6.697931,8.325198,6.138174,8.862306,7.515857,10.041915,6.967221,10.056549,7.965484,0,-0.02225,0.00249,-0.01970,-0.01089,0.00850,-0.01337,0.01182,0.00299,-1.47245,0.09902,3.27669,5.843353
2.131,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.343338,41.826557,86.403992,66.409462,-7.768395,4.551915,4.229281,0.000000,0,0,9.288445,3.256239,10.635368,5.736619,8.047270,5.790112,1,0,11.097176,0,2.954698,5.843232,6.447355,8.345948,9.767228,8.053618,7.329520,8.100052,6.687421,8.329502,6.125239,8.857593,7.506299,10.041296,6.963320,10.054042,7.965971,0,-0.01570,0.00334,-0.01949,-0.01415,0.00783,-0.01158,0.00421,0.00443,-1.47650,0.09896,3.27730,5.847014
