"Time","60 right DS","59 left DS","37a CoMy (cm)","37 CoMy (cm)","v1 xCoM","v3 L COP","v2 R COP","3 Platform"
4.962,1,1,-1.864978,4.444680,4.376396,5.302396,3.405127,-1.47842
4.963,1,1,-1.856677,4.442733,4.376003,5.322434,3.404359,-1.47929
4.964,1,1,-1.841436,4.440888,4.375729,5.343998,3.403384,-1.47913
4.965,1,1,-1.826194,4.439044,4.375454,5.364543,3.401542,-1.47797
4.966,1,1,-1.810953,4.437199,4.375180,5.384885,3.399527,-1.47798
4.967,1,1,-1.771244,4.435320,4.375231,5.396444,3.397656,-1.47974
4.968,1,1,-1.723466,4.433430,4.375390,5.406256,3.395813,-1.47861
4.969,1,1,-1.675688,4.431540,4.375548,5.417197,3.395354,-1.47811
4.970,1,1,-1.627910,4.429651,4.375707,5.428362,3.395171,-1.47955
4.971,1,1,-1.557352,4.427954,4.376252,5.450626,3.396994,-1.47715
4.972,1,1,-1.479283,4.426320,4.376925,5.475098,3.399216,-1.48092
4.973,1,1,-1.401213,4.424686,4.377597,5.498281,3.400979,-1.47864
4.974,1,1,-1.323143,4.423053,4.378270,5.521208,3.402650,-1.47849
4.975,1,1,-1.238347,4.421794,4.379356,5.528929,3.401494,-1.47773
4.976,1,1,-1.151331,4.420658,4.380579,5.533624,3.399775,-1.47894
4.977,1,1,-1.064316,4.419522,4.381802,5.530854,3.397251,-1.47822
4.978,1,1,-0.977301,4.418386,4.383024,5.526599,3.394568,-1.47893
4.979,1,1,-0.891344,4.417648,4.384720,5.525862,3.393707,-1.47957
4.980,1,1,-0.805737,4.417041,4.386572,5.525826,3.393209,-1.48035
4.981,1,1,-0.720130,4.416435,4.388424,5.527248,3.394279,-1.47827
4.982,1,1,-0.634523,4.415828,4.390277,5.528961,3.395661,-1.47929
4.983,1,1,-0.558216,4.415302,4.392636,5.527137,3.397583,-1.47833
4.984,1,1,-0.484977,4.414803,4.395164,5.524609,3.399614,-1.47926
4.985,1,1,-0.411738,4.414303,4.397691,5.516930,3.401349,-1.47917
4.986,1,1,-0.338499,4.413804,4.400218,5.508226,3.403024,-1.47802
4.987,1,1,-0.275053,4.413616,4.403116,5.494994,3.403904,-1.47756
4.988,1,1,-0.214838,4.413530,4.406137,5.480860,3.404625,-1.47908
4.989,1,1,-0.154622,4.413445,4.409157,5.468605,1.984966,-1.47835
4.990,0,1,-0.094406,4.413360,4.412178,5.456723,0.282594,-1.47903
4.991,0,1,-0.035929,4.413365,4.415417,5.452547,0.000000,-1.47981
4.992,0,1,0.021974,4.413399,4.418729,5.449903,0.000000,-1.47889
4.993,0,1,0.079877,4.413434,4.422040,5.450765,0.000000,-1.47893
4.994,0,1,0.137781,4.413469,4.425352,5.452323,0.000000,-1.47963
4.995,0,1,0.204081,4.413620,4.428771,5.452103,0.000000,-1.47798
4.996,0,1,0.273150,4.413811,4.432227,5.451529,0.000000,-1.47929
4.997,0,1,0.342220,4.414001,4.435683,5.451807,0.000000,-1.47778
4.998,0,1,0.411289,4.414191,4.439138,5.452253,0.000000,-1.47793
4.999,0,1,0.484056,4.414557,4.442623,5.456899,0.000000,-1.48318
5.000,0,1,0.558043,4.414980,4.446118,5.462379,0.000000,-1.48081
5.001,0,1,0.632030,4.415403,4.449613,5.468522,0.000000,-1.47964
5.002,0,1,0.706017,4.415827,4.453107,5.474795,0.000000,-1.48008
5.003,0,1,0.782314,4.416665,4.456621,5.477516,0.000000,-1.47826
5.004,0,1,0.859372,4.417639,4.460142,5.479529,0.000000,-1.47951
5.005,0,1,0.936431,4.418613,4.463663,5.479517,0.000000,-1.47742
5.006,0,1,1.013490,4.419588,4.467183,5.479102,0.000000,-1.47929
5.007,0,1,1.079764,4.420857,4.470761,5.479323,0.000000,-1.47909
5.008,0,1,1.142480,4.422225,4.474359,5.479670,0.000000,-1.47943
5.009,0,1,1.205197,4.423592,4.477956,5.481097,0.000000,-1.47821
5.010,0,1,1.267913,4.424960,4.481554,5.482738,0.000000,-1.47765
5.011,0,1,1.318731,4.426313,4.485166,5.485097,0.000000,-1.47821
5.012,0,1,1.365625,4.427662,4.488783,5.487600,0.000000,-1.47885
5.013,0,1,1.412519,4.429012,4.492401,5.489656,0.000000,-1.47898
5.014,0,1,1.459413,4.430361,4.496018,5.491622,0.000000,-1.47800
5.015,0,1,1.502758,4.431922,4.499628,5.492327,0.000000,-1.47768
5.016,0,1,1.544934,4.433552,4.503236,5.492781,0.000000,-1.47974
5.017,0,1,1.587109,4.435183,4.506845,5.493770,0.000000,-1.47958
5.018,0,1,1.629284,4.436814,4.510453,5.494865,0.000000,-1.48304
5.019,0,1,1.667728,4.438435,4.513941,5.498291,0.000000,-1.48060
5.020,0,1,1.704941,4.440054,4.517390,5.502180,0.000000,-1.48056
5.021,0,1,1.742154,4.441672,4.520838,5.506839,0.000000,-1.47505
5.022,0,1,1.779367,4.443291,4.524287,5.511652,0.000000,-1.47812
5.023,0,1,1.819347,4.445021,4.527592,5.515144,0.000000,-1.47903
5.024,0,1,1.860238,4.446788,4.530849,5.518372,0.000000,-1.47766
5.025,0,1,1.901129,4.448555,4.534106,5.520072,0.000000,-1.47798
5.026,0,1,1.942020,4.450322,4.537364,5.521467,0.000000,-1.47949
5.027,0,1,1.975324,4.452512,4.540420,5.521677,0.000000,-1.47853
5.028,0,1,2.006124,4.454842,4.543411,5.521650,0.000000,-1.47733
5.029,0,1,2.036925,4.457171,4.546401,5.520864,0.000000,-1.47806
5.030,0,1,2.067726,4.459501,4.549392,5.519926,0.000000,-1.47924
5.031,0,1,2.089947,4.461611,4.552217,5.518728,0.000000,-1.47797
5.032,0,1,2.109338,4.463647,4.554988,5.517478,0.000000,-1.47807
5.033,0,1,2.128729,4.465684,4.557760,5.516685,0.000000,-1.47994
5.034,0,1,2.148121,4.467721,4.560531,5.515985,0.000000,-1.47955
5.035,0,1,2.160126,4.469876,4.563247,5.516202,0.000000,-1.47852
5.036,0,1,2.169695,4.472071,4.565946,5.516603,0.000000,-1.47783
5.037,0,1,2.179264,4.474266,4.568644,5.516935,0.000000,-1.47783
5.038,0,1,2.188833,4.476460,4.571342,5.517253,0.000000,-1.47952
5.039,0,1,2.181483,4.478706,4.573912,5.516335,0.000000,-1.47873
5.040,0,1,2.168554,4.480969,4.576440,5.515172,0.000000,-1.47988
5.041,0,1,2.155625,4.483233,4.578968,5.512646,0.000000,-1.47907
5.042,0,1,2.142695,4.485496,4.581495,5.509849,0.000000,-1.47762
5.043,0,1,2.132848,4.487703,4.583857,5.505987,0.000000,-1.47903
5.044,0,1,2.124016,4.489891,4.586163,5.501915,0.000000,-1.47904
5.045,0,1,2.115185,4.492079,4.588469,5.497676,0.000000,-1.47908
5.046,0,1,2.106353,4.494267,4.590775,5.493405,0.000000,-1.47776
5.047,0,1,2.096061,4.496420,4.592835,5.489707,0.000000,-1.48011
5.048,0,1,2.085288,4.498562,4.594814,5.486125,0.000000,-1.47881
5.049,0,1,2.074514,4.500703,4.596793,5.482377,0.000000,-1.47928
5.050,0,1,2.063741,4.502844,4.598773,5.478595,0.000000,-1.48010
5.051,0,1,2.065473,4.504587,4.600552,5.473978,0.000000,-1.47889
5.052,0,1,2.071329,4.506198,4.602266,5.469193,0.000000,-1.47762
5.053,0,1,2.077185,4.507809,4.603980,5.465104,0.000000,-1.47831
5.054,0,1,2.083041,4.509420,4.605694,5.461153,0.000000,-1.47757
5.055,0,1,2.091234,4.511563,4.607352,5.459542,0.000000,-1.47954
5.056,0,1,2.100197,4.513881,4.608992,5.458397,0.000000,-1.47848
5.057,0,1,2.109160,4.516200,4.610631,5.458939,0.000000,-1.47837
5.058,0,1,2.118123,4.518517,4.612271,5.459816,0.000000,-1.47816
5.059,0,1,2.112711,4.520747,4.613986,5.461243,0.000000,-1.47889
5.060,0,1,2.102558,4.522946,4.615725,5.462780,0.000000,-1.47947
5.061,0,1,2.092406,4.525146,4.617464,5.464478,0.000000,-1.47726
5.062,0,1,2.082253,4.527346,4.619203,5.466208,0.000000,-1.47823
5.063,0,1,2.056564,4.529663,4.621075,5.467808,0.000000,-1.47842
5.064,0,1,2.025751,4.532019,4.622990,5.469383,0.000000,-1.47522
5.065,0,1,1.994938,4.534375,4.624906,5.470016,0.000000,-1.47878
5.066,0,1,1.964124,4.536731,4.626821,5.470460,0.000000,-1.47777
5.067,0,1,1.928569,4.538680,4.628783,5.469390,0.000000,-1.47808
5.068,0,1,1.891451,4.540495,4.630761,5.468019,0.000000,-1.47868
5.069,0,1,1.854332,4.542310,4.632739,5.466324,0.000000,-1.47914
5.070,0,1,1.817213,4.544126,4.634717,5.464564,0.000000,-1.47762
5.071,0,1,1.798976,4.545638,4.636677,5.463918,0.000000,-1.47785
5.072,0,1,1.786965,4.547050,4.638630,5.463494,0.000000,-1.47838
5.073,0,1,1.774955,4.548462,4.640584,5.464502,0.000000,-1.47897
5.074,0,1,1.762945,4.549874,4.642537,5.465795,0.000000,-1.47849
5.075,0,1,1.771275,4.551294,4.644377,5.468298,0.000000,-1.47837
5.076,0,1,1.786312,4.552717,4.646180,5.471044,0.000000,-1.47804
5.077,0,1,1.801350,4.554139,4.647983,5.473800,0.000000,-1.47781
5.078,0,1,1.816388,4.555562,4.649786,5.476558,0.000000,-1.47842
5.079,0,1,1.843916,4.557612,4.651280,5.478224,0.000000,-1.47980
5.080,0,1,1.875564,4.559869,4.652673,5.479672,0.000000,-1.47787
5.081,0,1,1.907211,4.562127,4.654066,5.480633,0.000000,-1.47796
5.082,0,1,1.938859,4.564384,4.655458,5.481496,0.000000,-1.48071
5.083,0,1,1.970624,4.566534,4.656555,5.482563,0.000000,-1.47787
5.084,0,1,2.002428,4.568648,4.657555,5.483672,0.000000,-1.47796
5.085,0,1,2.034232,4.570763,4.658555,5.483912,0.000000,-1.47848
5.086,0,1,2.066036,4.572877,4.659554,5.483978,0.000000,-1.47934
5.087,0,1,2.082435,4.574855,4.660324,5.482194,0.000000,-1.47672
5.088,0,1,2.093752,4.576788,4.661017,5.480042,0.000000,-1.47970
5.089,0,1,2.105069,4.578722,4.661711,5.477752,0.000000,-1.47978
5.090,0,1,2.116387,4.580655,4.662404,5.475435,0.000000,-1.47961
5.091,0,1,2.107084,4.582730,4.662960,5.474787,0.000000,-1.47678
5.092,0,1,2.090981,4.584851,4.663469,5.474472,0.000000,-1.47801
5.093,0,1,2.074878,4.586973,4.663979,5.474637,0.000000,-1.47814
5.094,0,1,2.058774,4.589094,4.664488,5.474897,0.000000,-1.47944
5.095,0,1,2.017186,4.591548,4.664779,5.474126,0.000000,-1.47940
5.096,0,1,1.967192,4.594112,4.664997,5.473150,0.000000,-1.47842
5.097,0,1,1.917199,4.596676,4.665216,5.472012,0.000000,-1.47836
5.098,0,1,1.867206,4.599240,4.665434,5.470841,0.000000,-1.47868
5.099,0,1,1.799617,4.601119,4.665358,5.470795,0.000000,-1.47882
5.100,0,1,1.726227,4.602771,4.665184,5.470972,0.000000,-1.47933
5.101,0,1,1.652836,4.604423,4.665010,5.472402,0.000000,-1.47767
5.102,0,1,1.579445,4.606075,4.664836,5.474082,0.000000,-1.47893
5.103,0,1,1.498218,4.607474,4.664206,5.476524,0.000000,-1.47772
5.104,0,1,1.414407,4.608790,4.663425,5.479119,0.000000,-1.47912
5.105,0,1,1.330595,4.610106,4.662645,5.480682,0.000000,-1.48130
5.106,0,1,1.246783,4.611423,4.661864,5.482040,0.000000,-1.48149
5.107,0,1,1.173654,4.612351,4.660724,5.480992,0.000000,-1.47973
5.108,0,1,1.104049,4.613153,4.659465,5.479465,0.000000,-1.48116
5.109,0,1,1.034443,4.613954,4.658206,5.477729,0.000000,-1.48098
5.110,0,1,0.964837,4.614755,4.656948,5.475952,0.000000,-1.47883
5.111,0,1,0.900526,4.615690,4.655432,5.476365,0.000000,-1.47857
5.112,0,1,0.837961,4.616668,4.653831,5.477214,0.000000,-1.47939
5.113,0,1,0.775396,4.617647,4.652229,5.479000,0.000000,-1.47776
5.114,0,1,0.712831,4.618626,4.650629,5.480973,0.000000,-1.47991
5.115,0,1,0.650886,4.619271,4.648880,5.482046,0.000000,-1.47903
5.116,0,1,0.589145,4.619805,4.647082,5.482940,0.000000,-1.48068
5.117,0,1,0.527405,4.620340,4.645285,5.483139,0.000000,-1.47814
5.118,0,1,0.465664,4.620874,4.643487,5.483200,0.000000,-1.48101
5.119,0,1,0.404131,4.621517,4.641613,5.483441,0.000000,-1.47953
5.120,0,1,0.342666,4.622194,4.639714,5.483718,0.000000,-1.47938
5.121,0,1,0.281202,4.622872,4.637815,5.485480,0.000000,-1.47933
5.122,0,1,0.219737,4.623550,4.635916,5.487539,0.000000,-1.47894
5.123,0,1,0.164413,4.623383,4.634127,5.491670,0.000000,-1.48233
5.124,0,1,0.111114,4.622936,4.632374,5.496213,0.000000,-1.47762
5.125,0,1,0.057815,4.622490,4.630622,5.499624,0.000000,-1.47807
5.126,0,1,0.004516,4.622044,4.628869,5.502809,0.000000,-1.47861
5.127,0,1,-0.033848,4.621859,4.627336,5.501843,0.000000,-1.47999
5.128,0,1,-0.067286,4.621760,4.625875,5.500050,0.000000,-1.47868
5.129,0,1,-0.100724,4.621661,4.624414,5.496781,0.000000,-1.47867
5.130,0,1,-0.134162,4.621562,4.622953,5.493219,0.000000,-1.47972
5.131,0,1,-0.162013,4.621469,4.621725,5.491643,0.000000,-1.47838
5.132,0,1,-0.188020,4.621378,4.620574,5.490464,0.000000,-1.48001
5.133,0,1,-0.214028,4.621288,4.619423,5.491011,0.000000,-1.47732
5.134,0,1,-0.240035,4.621197,4.618272,5.491901,0.000000,-1.47958
5.135,0,1,-0.256348,4.621041,4.617298,5.493260,0.000000,-1.47974
5.136,0,1,-0.269463,4.620863,4.616383,5.494713,0.000000,-1.47846
5.137,0,1,-0.282579,4.620686,4.615467,5.495613,0.000000,-1.47978
5.138,0,1,-0.295694,4.620508,4.614552,5.496402,0.000000,-1.47869
5.139,0,1,-0.304089,4.620035,4.613884,5.496119,0.000000,-1.47832
5.140,0,1,-0.310926,4.619464,4.613299,5.495622,0.000000,-1.48015
5.141,0,1,-0.317763,4.618894,4.612713,5.495494,0.000000,-1.47834
5.142,0,1,-0.324600,4.618323,4.612128,5.495440,0.000000,-1.48013
5.143,0,1,-0.322968,4.617905,4.611768,5.497164,0.000000,-1.47868
5.144,0,1,-0.318542,4.617537,4.611483,5.499241,0.000000,-1.47872
5.145,0,1,-0.314116,4.617170,4.611198,5.501843,0.000000,-1.47963
5.146,0,1,-0.309691,4.616802,4.610913,5.504549,0.000000,-1.48020
5.147,0,1,-0.293536,4.616465,4.610958,5.506011,0.000000,-1.47765
5.148,0,1,-0.273514,4.616138,4.611112,5.507226,0.000000,-1.48131
5.149,0,1,-0.253492,4.615811,4.611267,5.506505,0.000000,-1.47772
5.150,0,1,-0.233470,4.615484,4.611421,5.505398,0.000000,-1.47964
5.151,0,1,-0.213089,4.615402,4.611770,5.502476,0.000000,-1.47791
5.152,0,1,-0.192590,4.615401,4.612184,5.499192,0.000000,-1.47842
5.153,0,1,-0.172091,4.615400,4.612598,5.496525,0.000000,-1.47862
5.154,0,1,-0.151592,4.615399,4.613012,5.493979,0.000000,-1.48037
5.155,0,1,-0.131233,4.615175,4.613553,5.494234,0.000000,-1.47884
5.156,0,1,-0.110920,4.614876,4.614135,5.495046,0.000000,-1.47699
5.157,0,1,-0.090607,4.614578,4.614718,5.496777,0.000000,-1.47969
5.158,0,1,-0.070295,4.614279,4.615300,5.498690,0.000000,-1.47856
5.159,0,1,-0.046979,4.614314,4.615911,5.499157,0.000000,-1.47806
5.160,0,1,-0.022673,4.614459,4.616532,5.499336,0.000000,-1.48202
5.161,0,1,0.001634,4.614604,4.617153,5.498730,0.000000,-1.47917
5.162,0,1,0.025940,4.614748,4.617774,5.497967,0.000000,-1.47741
5.163,0,1,0.051942,4.614688,4.618381,5.497728,0.000000,-1.47695
5.164,0,1,0.078503,4.614561,4.618985,5.497595,0.000000,-1.47915
5.165,0,1,0.105065,4.614433,4.619588,5.498373,0.000000,-1.47699
5.166,0,1,0.131626,4.614305,4.620191,5.499331,0.000000,-1.47898
5.167,0,1,0.164507,4.614471,4.620765,5.501063,0.000000,-1.47807
5.168,0,1,0.199473,4.614734,4.621329,5.502949,0.000000,-1.47544
5.169,0,1,0.234439,4.614996,4.621892,5.504281,0.000000,-1.48123
5.170,0,1,0.269404,4.615259,4.622457,5.505501,0.000000,-1.47839
5.171,0,1,0.290815,4.615628,4.622994,5.504971,0.000000,-1.47836
5.172,0,1,0.307755,4.616034,4.623524,5.504091,0.000000,-1.47898
5.173,0,1,0.324695,4.616439,4.624054,5.502387,0.000000,-1.47716
5.174,0,1,0.341635,4.616844,4.624584,5.500518,0.000000,-1.48197
5.175,0,1,0.347392,4.617285,4.625131,5.499154,0.000000,-1.47589
5.176,0,1,0.349461,4.617737,4.625684,5.497890,0.000000,-1.47878
5.177,0,1,0.351529,4.618190,4.626237,5.497572,0.000000,-1.47864
5.178,0,1,0.353598,4.618642,4.626790,5.497443,0.000000,-1.47874
5.179,0,1,0.339469,4.619160,4.627398,5.498265,0.000000,-1.47759
5.180,0,1,0.319998,4.619699,4.628025,5.499276,0.000000,-1.47961
5.181,0,1,0.300527,4.620239,4.628652,5.500395,0.000000,-1.47852
5.182,0,1,0.281057,4.620778,4.629279,5.501535,0.000000,-1.47867
5.183,0,1,0.257176,4.620987,4.629906,5.502006,0.000000,-1.47787
5.184,0,1,0.231842,4.621089,4.630534,5.502343,0.000000,-1.48021
5.185,0,1,0.206507,4.621190,4.631161,5.502614,0.000000,-1.47905
5.186,0,1,0.181173,4.621290,4.631789,5.502872,0.000000,-1.47838
5.187,0,1,0.165345,4.621315,4.632410,5.503822,0.000000,-1.47827
5.188,0,1,0.152651,4.621314,4.633029,5.504910,0.000000,-1.47914
5.189,0,1,0.139958,4.621314,4.633647,5.506367,0.000000,-1.47658
5.190,0,1,0.127265,4.621313,4.634266,5.507898,0.000000,-1.47985
5.191,0,1,0.126485,4.621377,4.634748,5.509347,0.000000,-1.48079
5.192,0,1,0.129634,4.621462,4.635184,5.510780,0.000000,-1.47882
5.193,0,1,0.132783,4.621547,4.635620,5.512465,0.000000,-1.48031
5.194,0,1,0.135932,4.621633,4.636056,5.514201,0.000000,-1.47944
5.195,0,1,0.154663,4.621726,4.636384,5.516399,0.000000,-1.47631
5.196,0,1,0.178532,4.621822,4.636677,5.518690,0.000000,-1.47852
5.197,0,1,0.202401,4.621919,4.636969,5.520082,0.000000,-1.47950
5.198,0,1,0.226270,4.622015,4.637261,5.521296,0.000000,-1.47864
5.199,0,1,0.250901,4.622266,4.637460,5.520561,0.000000,-1.48019
5.200,0,1,0.275784,4.622568,4.637628,5.519439,0.000000,-1.47918
5.201,0,1,0.300666,4.622869,4.637796,5.518736,0.000000,-1.47874
5.202,0,1,0.325549,4.623171,4.637965,5.518117,0.000000,-1.47901
5.203,0,1,0.346119,4.623541,4.638081,5.520167,0.000000,-1.47727
5.204,0,1,0.365267,4.623934,4.638179,5.522749,0.000000,-1.47128
5.205,0,1,0.384415,4.624327,4.638278,5.525355,0.000000,-1.47162
5.206,0,1,0.403563,4.624719,4.638377,5.527966,0.000000,-1.47924
5.207,0,1,0.414426,4.625295,4.638462,5.527907,0.000000,-1.48036
5.208,0,1,0.422557,4.625932,4.638542,5.527318,0.000000,-1.47883
5.209,0,1,0.430688,4.626569,4.638622,5.527416,0.000000,-1.47854
5.210,0,1,0.438819,4.627206,4.638701,5.527651,0.000000,-1.47849
5.211,0,1,0.433479,4.627624,4.638743,5.532581,0.000000,-1.48203
5.212,0,1,0.423697,4.627970,4.638771,5.538445,0.000000,-1.47898
5.213,0,1,0.413914,4.628316,4.638799,5.548210,0.000000,-1.48059
5.214,0,1,0.404132,4.628662,4.638827,5.558751,0.000000,-1.47963
5.215,0,1,0.388686,4.629063,4.638777,5.570864,0.000000,-1.47850
5.216,0,1,0.371374,4.629483,4.638701,5.583290,0.000000,-1.48030
5.217,0,1,0.354061,4.629902,4.638626,5.594162,0.000000,-1.47997
5.218,0,1,0.336748,4.630322,4.638550,5.604723,0.000000,-1.48159
5.219,0,1,0.312639,4.630739,4.638354,5.612052,0.000000,-1.47943
5.220,0,1,0.286289,4.631154,4.638118,5.618737,0.000000,-1.48050
5.221,0,1,0.259939,4.631570,4.637882,5.628081,0.000000,-1.47888
5.222,0,1,0.233589,4.631985,4.637646,5.637955,0.000000,-1.48026
5.223,0,1,0.208395,4.632108,4.637340,5.655046,0.000000,-1.47806
5.224,0,1,0.183582,4.632134,4.637010,5.673574,0.000000,-1.47889
5.225,0,1,0.158769,4.632161,4.636681,5.688147,0.000000,-1.47971
5.226,0,1,0.133956,4.632187,4.636352,5.701932,0.000000,-1.47890
5.227,0,1,0.105389,4.632271,4.635993,5.701189,0.000000,-1.47732
5.228,0,1,0.075584,4.632373,4.635625,5.697554,0.000000,-1.47918
5.229,0,1,0.045779,4.632476,4.635257,5.691642,0.000000,-1.48060
5.230,0,1,0.015975,4.632578,4.634889,5.685276,0.000000,-1.47819
5.231,0,1,-0.010293,4.632610,4.634558,5.690948,0.000000,-1.47919
5.232,0,1,-0.035394,4.632619,4.634240,5.699017,0.000000,-1.47894
5.233,0,1,-0.060495,4.632628,4.633921,5.713601,0.000000,-1.47895
5.234,0,1,-0.085596,4.632637,4.633603,5.729482,0.000000,-1.48227
5.235,0,1,-0.104556,4.632548,4.633461,5.742729,0.000000,-1.47802
5.236,0,1,-0.121491,4.632427,4.633379,5.755450,0.000000,-1.48040
5.237,0,1,-0.138427,4.632305,4.633296,5.765352,0.000000,-1.47897
5.238,0,1,-0.155362,4.632184,4.633214,5.774692,0.000000,-1.47858
5.239,0,1,-0.161061,4.631811,4.633450,5.783212,0.000000,-1.47968
5.240,0,1,-0.163056,4.631354,4.633790,5.791569,0.000000,-1.47833
5.241,0,1,-0.165050,4.630898,4.634131,5.799538,0.000000,-1.47829
5.242,0,1,-0.167044,4.630441,4.634473,5.807429,0.000000,-1.47986
5.243,0,1,-0.159168,4.630266,4.635263,5.814933,0.000000,-1.47791
5.244,0,1,-0.148037,4.630183,4.636201,5.822360,0.000000,-1.47811
5.245,0,1,-0.136906,4.630100,4.637140,5.829463,0.000000,-1.47751
5.246,0,1,-0.125775,4.630017,4.638078,5.836502,0.000000,-1.47744
5.247,0,1,-0.106958,4.629895,4.639547,5.843049,0.000000,-1.47948
5.248,0,1,-0.085607,4.629759,4.641192,5.849497,0.000000,-1.48151
5.249,0,1,-0.064256,4.629623,4.642837,5.854148,1.491808,-1.47792
5.250,1,1,-0.042906,4.629487,4.644481,5.858440,3.280547,-1.47884
5.251,1,1,-0.014336,4.629538,4.646564,5.860057,3.577519,-1.47866
5.252,1,1,0.016613,4.629651,4.648792,5.861142,3.577569,-1.47820
5.253,1,1,0.047563,4.629764,4.651021,5.862066,3.577220,-1.47882
5.254,1,1,0.078513,4.629877,4.653248,5.862959,3.576792,-1.47714
5.255,1,1,0.126413,4.629896,4.655746,5.866358,3.574378,-1.47805
5.256,1,1,0.179903,4.629884,4.658332,5.870255,3.571569,-1.48014
5.257,1,1,0.233393,4.629873,4.660919,5.875663,3.556935,-1.47798
5.258,1,1,0.286884,4.629861,4.663506,5.881372,3.539948,-1.47797
5.259,1,1,0.364683,4.630056,4.666109,5.886703,3.504916,-1.48137
5.260,1,1,0.450498,4.630319,4.668717,5.891957,3.466292,-1.47934
5.261,1,1,0.536314,4.630582,4.671326,5.895579,3.430331,-1.47657
5.262,1,1,0.622130,4.630845,4.673935,5.898878,3.394899,-1.47862
5.263,1,1,0.727070,4.631331,4.676319,5.899964,3.383685,-1.47776
5.264,1,1,0.838317,4.631890,4.678628,5.900609,3.377291,-1.47908
5.265,1,1,0.949564,4.632449,4.680938,5.900696,3.386084,-1.47720
5.266,1,1,1.060811,4.633008,4.683247,5.900671,3.397901,-1.47739
5.267,1,1,1.168824,4.634379,4.685061,5.901788,3.409993,-1.47956
5.268,1,1,1.275769,4.636019,4.686713,5.903133,3.422141,-1.47882
5.269,1,1,1.382715,4.637659,4.688364,5.904696,3.432162,-1.47847
5.270,1,1,1.489661,4.639298,4.690015,5.906302,3.441760,-1.47533
5.271,1,1,1.568424,4.641123,4.690962,5.906907,3.449766,-1.47944
5.272,1,1,1.637893,4.643009,4.691676,5.907313,3.457456,-1.47802
5.273,1,1,1.707363,4.644895,4.692389,5.907525,3.461383,-1.47743
5.274,1,1,1.776832,4.646780,4.693104,5.907699,3.464560,-1.47708
5.275,1,1,1.803714,4.648887,4.692907,5.908768,3.462358,-1.47551
5.276,1,1,1.816551,4.651065,4.692410,5.910015,3.459085,-1.47888
5.277,1,1,1.829388,4.653244,4.691912,5.911930,3.454793,-1.48004
5.278,1,1,1.842226,4.655423,4.691415,5.913978,3.450299,-1.47802
5.279,1,1,1.804415,4.657376,4.689895,5.916280,3.449710,-1.47883
5.280,1,1,1.749902,4.659256,4.688037,5.918632,3.449898,-1.48161
5.281,1,1,1.695389,4.661135,4.686180,5.921667,3.453823,-1.47868
5.282,1,1,1.640875,4.663014,4.684322,5.924838,3.458492,-1.47766
5.283,1,1,1.537499,4.664787,4.681225,5.929020,3.464967,-1.47745
5.284,1,1,1.418009,4.666526,4.677720,5.933403,3.471801,-1.47654
5.285,1,1,1.298519,4.668264,4.674215,5.937592,3.477042,-1.47599
5.286,1,1,1.179030,4.670002,4.670710,5.941743,3.481965,-1.47737
5.287,1,1,1.022430,4.671248,4.665825,5.944377,3.482816,-1.47339
5.288,1,1,0.853593,4.672331,4.660486,5.946709,3.482857,-1.47058
5.289,1,1,0.684755,4.673414,4.655147,5.947615,3.482391,-1.47232
5.290,1,1,0.515917,4.674497,4.649808,5.948236,3.481825,-1.46756
5.291,1,1,0.317626,4.674966,4.643010,5.948000,3.484822,-1.46428
5.292,1,1,0.109620,4.675232,4.635731,5.947593,3.488528,-1.45991
5.293,1,1,-0.098385,4.675498,4.628451,5.947245,3.494410,-1.45568
5.294,1,1,-0.306390,4.675765,4.621172,5.946909,3.500726,-1.45369
5.295,1,1,-0.529015,4.674973,4.612640,5.947381,3.506583,-1.44287
5.296,1,1,-0.756462,4.673831,4.603695,5.948012,3.512350,-1.43590
5.297,1,1,-0.983908,4.672690,4.594750,5.948987,3.516363,-1.43156
5.298,1,1,-1.211354,4.671549,4.585804,5.950030,3.520026,-1.42156
5.299,1,1,-1.445597,4.670189,4.575851,5.950716,3.521341,-1.41434
5.300,1,1,-1.682081,4.668756,4.565565,5.951332,3.522189,-1.40654
5.301,1,1,-1.918565,4.667323,4.555279,5.951372,3.521563,-1.39551
5.302,1,1,-2.155049,4.665889,4.544993,5.951297,3.520644,-1.38302
5.303,1,1,-2.393103,4.663496,4.534134,5.950523,3.519269,-1.36995
5.304,1,1,-2.631676,4.660787,4.523085,5.949611,3.517802,-1.36089
5.305,1,1,-2.870248,4.658077,4.512037,5.947696,3.515658,-1.35209
5.306,1,1,-3.108821,4.655368,4.500988,5.945581,3.513379,-1.34173
5.307,1,1,-3.340780,4.651923,4.489804,5.942330,3.509869,-1.32476
5.308,1,1,-3.570559,4.648236,4.478574,5.938852,3.506114,-1.30595
5.309,1,1,-3.800337,4.644548,4.467345,5.935095,3.500643,-1.29460
5.310,1,1,-4.030116,4.640862,4.456116,5.931282,3.494831,-1.28314
5.311,1,1,-4.247427,4.636378,4.445217,5.928006,3.487312,-1.26807
5.312,1,1,-4.460629,4.631631,4.434426,5.924837,3.479452,-1.25509
5.313,1,1,-4.673829,4.626885,4.423636,5.921554,3.472019,-1.24075
5.314,1,1,-4.887030,4.622139,4.412846,5.918249,3.464672,-1.22219
5.315,1,1,-5.066632,4.616957,4.402843,5.913960,3.459871,-1.20394
