"Time","66 RDS cle","64 R marks","63 sinus","62 Ramp down","61 Ramp up","60 right DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 simus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 Sw offset","44 Sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","67 LDS cle","v2 R COP","v3 L COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","65 L marks","59 left DS","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
2.039,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.123764,36.179905,66.545242,92.119827,0,0.000000,0.000000,5.110902,0.738300,5.011441,16.457411,4.109718,17.485235,4.814708,13.580912,0,1,17.572262,0,4.170138,6.348839,14.468175,7.821754,17.849361,8.163299,13.751333,8.722413,13.515073,9.268221,13.347284,8.400330,14.603768,9.757627,14.885910,9.637913,15.680614,0,-0.01894,0.00512,-0.01565,-0.01277,0.00831,-0.01268,0.00006,0.00137,1.44146,0.11436,3.27704
2.040,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.059616,34.950111,66.299438,91.458389,0,0.000000,0.000000,5.121061,1.127935,5.012218,16.455046,4.108671,17.472807,4.839546,13.611403,0,1,17.597025,0,4.166004,6.348189,14.453213,7.819438,17.823351,8.188967,13.763603,8.684579,13.565655,9.244255,13.369268,8.401440,14.629342,9.764277,14.892738,9.645131,15.684608,0,-0.01633,0.00298,-0.02498,-0.01190,0.00948,-0.01088,-0.00194,0.01272,1.43515,0.09715,3.27713
2.041,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.069168,34.099361,65.739052,90.909470,0,0.000000,0.000000,5.131783,1.527562,5.014662,16.451176,4.107421,17.460344,4.857294,13.643209,0,1,17.621828,0,4.161944,6.347161,14.437806,7.816207,17.780758,8.221745,13.803234,8.691567,13.588244,9.249381,13.382257,8.404772,14.641823,9.769519,14.897392,9.649453,15.685291,0,-0.01863,0.00201,-0.02134,-0.01531,0.00633,-0.01439,0.01255,-0.00192,1.42763,0.11727,3.27713
2.042,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.078720,33.248611,65.178665,90.360558,0,0.000000,0.000000,5.142911,1.927189,5.017106,16.447308,4.106171,17.447882,4.875043,13.675015,0,1,17.646631,0,4.157883,6.346132,14.422399,7.812976,17.738165,8.254525,13.842865,8.698555,13.610835,9.254507,13.395247,8.408104,14.654303,9.774761,14.902046,9.653774,15.685975,0,-0.01846,0.00340,-0.02071,-0.01237,0.00953,-0.01084,-0.00285,-0.00134,1.42423,0.10518,3.27725
2.043,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.088272,32.397861,64.618279,89.811638,0,0.000000,0.000000,5.154485,2.326815,5.019550,16.443438,4.104922,17.435419,4.892791,13.706822,0,1,17.671434,0,4.153823,6.345104,14.406992,7.809746,17.695570,8.287304,13.882496,8.705544,13.633425,9.259633,13.408236,8.411436,14.666783,9.780004,14.906699,9.658095,15.686659,0,-0.01851,0.00611,-0.01766,-0.01357,0.00740,-0.01207,0.00622,0.00937,1.41295,0.09772,3.27755
2.044,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.344788,31.341148,63.976883,89.159866,0,0.000000,0.000000,5.166412,2.725049,5.022145,16.438879,4.103546,17.422773,4.908324,13.739611,0,1,17.696724,0,4.149909,6.344113,14.391371,7.808026,17.664469,8.312386,13.915145,8.716647,13.654193,9.266045,13.422715,8.414495,14.679462,9.785094,14.910268,9.661499,15.688265,0,-0.01085,-0.00052,-0.01394,-0.01349,0.00874,-0.01008,0.00296,0.00733,1.40066,0.10070,3.27759
2.045,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.974854,29.972898,63.212959,88.352516,0,0.000000,0.000000,5.178726,3.121173,5.024966,16.433279,4.101980,17.409847,4.920505,13.773884,0,1,17.722746,0,4.146217,6.343179,14.375427,7.808592,17.650747,8.325824,13.937232,8.733975,13.672206,9.274399,13.439449,8.417139,14.692444,9.789955,14.912194,9.663513,15.691266,0,-0.02120,0.00550,-0.01841,-0.01151,0.00720,-0.01063,0.00536,-0.01299,1.38817,0.09678,3.27721
2.046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.604919,28.604647,62.449039,87.545166,0,0.000000,0.000000,5.191316,3.517298,5.027788,16.427679,4.100414,17.396923,4.932685,13.808158,0,1,17.748766,0,4.142525,6.342246,14.359483,7.809157,17.637026,8.339261,13.959319,8.751305,13.690219,9.282753,13.456184,8.419783,14.705424,9.794816,14.914121,9.665528,15.694267,0,-0.01828,-0.00032,-0.02342,-0.01384,0.00678,-0.01414,-0.02951,0.01520,1.37731,0.12076,3.27716
2.047,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.234985,27.236397,61.685116,86.737808,0,0.000000,0.000000,5.204208,3.913424,5.030609,16.422079,4.098848,17.383997,4.944866,13.842431,0,1,17.774788,0,4.138833,6.341312,14.343539,7.809723,17.623304,8.352699,13.981407,8.768633,13.708232,9.291107,13.472919,8.422427,14.718406,9.799677,14.916047,9.667542,15.697268,0,-0.01648,0.00504,-0.02199,-0.01439,0.00982,-0.01453,0.04973,-0.00544,1.37101,0.10044,3.27761
2.048,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.919952,25.913744,61.101662,85.824974,0,0.000000,0.000000,5.217244,4.277699,5.034666,16.417879,4.097304,17.371050,4.964038,13.877166,0,1,17.800892,0,4.135295,6.340153,14.327696,7.809349,17.609529,8.357156,14.026038,8.775269,13.737022,9.298249,13.489057,8.425316,14.732299,9.804410,14.916105,9.669340,15.698024,0,-0.01876,0.00234,-0.01672,-0.01362,0.00891,-0.01101,-0.02000,0.00953,1.35698,0.09369,3.27777
2.049,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.687943,24.660061,60.791172,84.752586,0,0.000000,0.000000,5.230436,4.593800,5.040591,16.415792,4.095794,17.358067,4.993786,13.912597,0,1,17.827118,0,4.131992,6.338654,14.312006,7.807553,17.595673,8.348030,14.104770,8.765730,13.782114,9.303557,13.504292,8.428575,14.747571,9.808949,14.913339,9.670810,15.695382,0,-0.01577,0.00554,-0.02219,-0.01378,0.00803,-0.01510,0.00822,0.00004,1.34761,0.12714,3.27747
2.050,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.455948,23.406378,60.480682,83.680199,0,0.000000,0.000000,5.243656,4.909901,5.046516,16.413706,4.094283,17.345083,5.023534,13.948028,0,1,17.853344,0,4.128690,6.337155,14.296316,7.805757,17.581816,8.338903,14.183501,8.756191,13.827205,9.308865,13.519526,8.431834,14.762843,9.813489,14.910571,9.672278,15.692740,0,-0.01803,0.00336,-0.02174,-0.01430,0.00805,-0.01131,0.00635,0.00693,1.33914,0.10703,3.27728
2.051,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.223938,22.152693,60.170193,82.607803,0,0.000000,0.000000,5.256905,5.226001,5.052442,16.411619,4.092773,17.332102,5.053282,13.983459,0,1,17.879570,0,4.125387,6.335656,14.280625,7.803960,17.567959,8.329778,14.262232,8.746652,13.872296,9.314173,13.534760,8.435093,14.778115,9.818028,14.907804,9.673748,15.690099,0,-0.01816,0.00193,-0.01975,-0.01310,0.00737,-0.01226,0.00626,0.00343,1.31976,0.11041,3.27728
2.052,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.988159,21.314608,60.040211,81.400597,0,0.000000,0.000000,5.270116,5.508815,5.058232,16.411371,4.091112,17.318918,5.083006,14.018963,0,1,17.906248,0,4.122090,6.334137,14.265381,7.802803,17.555676,8.320565,14.326728,8.734170,13.912020,9.311542,13.545558,8.437949,14.797395,9.822767,14.908719,9.674849,15.688770,0,-0.01906,0.00249,-0.02065,-0.01292,0.00833,-0.01213,-0.00242,-0.00024,1.29988,0.12440,3.27722
2.053,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.746658,21.105141,60.183254,79.989471,0,0.000000,0.000000,5.283287,5.741281,5.063817,16.413900,4.089224,17.305433,5.112693,14.054576,0,1,17.933615,0,4.118804,6.332588,14.250811,7.802611,17.545773,8.311224,14.369692,8.717237,13.943625,9.296904,13.549644,8.440196,14.822734,9.827805,14.915203,9.675393,15.689430,0,-0.01605,0.00413,-0.01981,-0.01382,0.00730,-0.01245,0.00254,0.00756,1.28645,0.11476,3.27707
2.054,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.505157,20.895672,60.326298,78.578346,0,0.000000,0.000000,5.296334,5.973746,5.069402,16.416431,4.087336,17.291950,5.142380,14.090189,0,1,17.960981,0,4.115518,6.331039,14.236240,7.802420,17.535872,8.301882,14.412656,8.700303,13.975231,9.282266,13.553728,8.442443,14.848073,9.832843,14.921687,9.675938,15.690090,0,-0.01634,0.00352,-0.02047,-0.01393,0.00962,-0.01215,0.00061,0.00142,1.27417,0.12553,3.27710
2.055,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.263657,20.686205,60.469337,77.167213,0,0.000000,0.000000,5.309247,6.206212,5.074987,16.418961,4.085447,17.278465,5.172067,14.125802,0,1,17.988348,0,4.112232,6.329490,14.221670,7.802229,17.525969,8.292540,14.455620,8.683369,14.006836,9.267628,13.557814,8.444690,14.873412,9.837881,14.928171,9.676482,15.690750,0,-0.01756,0.00316,-0.02033,-0.01417,0.00727,-0.01265,-0.00037,0.00382,1.26051,0.10222,3.27740
2.056,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.982544,20.734518,60.656116,75.794289,0,0.000000,0.000000,5.321895,6.398279,5.081473,16.418285,4.083600,17.265013,5.201777,14.160457,0,1,18.015980,0,4.109079,6.327958,14.206907,7.800425,17.514683,8.284949,14.496684,8.664658,14.035819,9.245874,13.565856,8.447268,14.900939,9.841819,14.931464,9.676175,15.689935,0,-0.01844,0.00483,-0.01128,-0.01364,0.00927,-0.01147,0.00066,-0.01961,1.24561,0.10151,3.27747
2.057,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.641541,21.172747,60.909046,74.479149,0,0.000000,0.000000,5.334253,6.529240,5.089324,16.412762,4.081815,17.251610,5.231520,14.193664,0,1,18.044016,0,4.106128,6.326451,14.191854,7.796183,17.501303,8.280010,14.534875,8.643259,14.060836,9.213360,13.579884,8.450347,14.931775,9.844091,14.929931,9.674581,15.686888,0,-0.01829,0.00309,-0.02112,-0.01307,0.00765,-0.01111,0.01968,-0.00108,1.23253,0.11112,3.27716
2.058,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.300522,21.610973,61.161976,73.164001,0,0.000000,0.000000,5.346210,6.660202,5.097174,16.407238,4.080029,17.238205,5.261263,14.226871,0,1,18.072050,0,4.103178,6.324945,14.176801,7.791940,17.487921,8.275070,14.573066,8.621860,14.085853,9.180845,13.593911,8.453426,14.962611,9.846365,14.928396,9.672985,15.683841,0,-0.01757,0.00228,-0.01974,-0.01393,0.00583,-0.01343,-0.00122,0.01703,1.21625,0.09176,3.27701
2.059,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.959518,22.049200,61.414906,71.848854,0,0.000000,0.000000,5.357729,6.791163,5.105023,16.401714,4.078244,17.224802,5.291006,14.260077,0,1,18.100086,0,4.100226,6.323438,14.161748,7.787698,17.474541,8.270130,14.611257,8.600460,14.110869,9.148331,13.607939,8.456505,14.993447,9.848639,14.926863,9.671391,15.680794,0,-0.01755,0.00333,-0.02109,-0.01226,0.00958,-0.01248,0.00276,0.02633,1.18858,0.10410,3.27708
2.060,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.069687,22.522511,61.873650,70.717712,0,0.000000,0.000000,5.368760,6.878403,5.112407,16.396551,4.076528,17.211210,5.320782,14.292607,0,1,18.128016,0,4.097721,6.321989,14.147003,7.784743,17.460993,8.257418,14.648007,8.574053,14.137704,9.114497,13.620424,8.460740,15.025729,9.851160,14.926241,9.673665,15.679710,0,-0.01662,0.00302,-0.01946,-0.01317,0.00762,-0.01174,0.00912,0.01693,1.16967,0.10230,3.27719
2.061,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.862274,23.048885,62.643703,69.864883,0,0.000000,0.000000,5.379259,6.899510,5.119084,16.391937,4.074917,17.197334,5.350606,14.324111,0,1,18.155785,0,4.095889,6.320627,14.132725,7.783735,17.447193,8.232949,14.682581,8.540069,14.167287,9.078670,13.630577,8.466724,15.060198,9.854058,14.926997,9.681794,15.681597,0,-0.01801,0.00381,-0.01903,-0.01328,0.00909,-0.01211,0.03870,0.00399,1.15589,0.09747,3.27734
2.062,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.654877,23.575260,63.413754,69.012054,0,0.000000,0.000000,5.389196,6.920618,5.125761,16.387323,4.073307,17.183460,5.380430,14.355616,0,1,18.183556,0,4.094057,6.319264,14.118447,7.782728,17.433392,8.208481,14.717154,8.506085,14.196871,9.042841,13.640730,8.472709,15.094666,9.856956,14.927754,9.689922,15.683484,0,-0.01771,0.00280,-0.01699,-0.01266,0.00865,-0.01246,-0.00924,-0.00144,1.13854,0.11445,3.27729
2.063,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.447479,24.101637,64.183807,68.159225,0,0.000000,0.000000,5.398522,6.941725,5.132438,16.382708,4.071696,17.169584,5.410254,14.387119,0,1,18.211325,0,4.092226,6.317902,14.104169,7.781721,17.419592,8.184012,14.751726,8.472102,14.226454,9.007013,13.650883,8.478693,15.129134,9.859854,14.928511,9.698050,15.685371,0,-0.01301,0.00317,-0.02065,-0.01386,0.00793,-0.01192,0.00685,0.00679,1.12068,0.10569,3.27691
2.064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.937256,24.681934,64.902031,67.239601,0,0.000000,0.000000,5.407218,6.940855,5.139571,16.379128,4.070076,17.155752,5.440111,14.418172,0,1,18.239521,0,4.091075,6.316554,14.089305,7.781248,17.404621,8.159748,14.788561,8.441964,14.252286,8.959117,13.664846,8.486136,15.163397,9.861931,14.927155,9.708220,15.684772,0,-0.01667,0.00267,-0.02031,-0.01360,0.00993,-0.01129,0.00010,0.00336,1.10391,0.10127,3.27673
2.065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.968994,25.343794,65.541870,66.218948,0,0.000000,0.000000,5.415229,6.906744,5.147393,16.377110,4.068441,17.141981,5.470019,14.448540,0,1,18.268362,0,4.090958,6.315227,14.073556,7.781586,17.387878,8.135794,14.828816,8.417642,14.272446,8.892967,13.684574,8.495790,15.197349,9.862767,14.922606,9.721474,15.680411,0,-0.01677,0.00324,-0.02041,-0.01384,0.00837,-0.01360,0.00955,0.00106,1.07593,0.12178,3.27688
2.066,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.000732,26.005653,66.181709,65.198296,0,0.000000,0.000000,5.422592,6.872633,5.155215,16.375090,4.066806,17.128212,5.499927,14.478908,0,1,18.297203,0,4.090839,6.313900,14.057807,7.781923,17.371138,8.111838,14.869071,8.393320,14.292604,8.826818,13.704302,8.505443,15.231300,9.863603,14.918056,9.734728,15.676051,0,-0.01469,0.00334,-0.02101,-0.01408,0.00896,-0.01058,0.00510,0.00291,1.05140,0.11381,3.27701
2.067,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.032471,26.667513,66.821541,64.177643,0,0.000000,0.000000,5.429249,6.838521,5.163038,16.373072,4.065170,17.114443,5.529834,14.509275,0,1,18.326042,0,4.090721,6.312573,14.042058,7.782260,17.354397,8.087884,14.909327,8.368998,14.312764,8.760668,13.724030,8.515096,15.265251,9.864439,14.913507,9.747982,15.671691,0,-0.01889,0.00483,-0.01476,-0.01408,0.00718,-0.01165,-0.01234,0.00237,1.03293,0.12498,3.27708
2.068,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.040848,27.224352,67.292480,62.969540,0,0.000000,0.000000,5.435277,6.788797,5.170182,16.369577,4.063532,17.100779,5.559783,14.538810,0,1,18.354885,0,4.091303,6.311097,14.026601,7.781922,17.339346,8.073720,14.947556,8.345074,14.334212,8.708431,13.747070,8.526119,15.296788,9.865049,14.907762,9.756994,15.667623,0,-0.01767,0.00320,-0.02271,-0.01330,0.00822,-0.01343,0.00771,0.03251,1.01342,0.11005,3.27707
2.069,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.013885,27.622341,67.507942,61.477901,0,0.000000,0.000000,5.440619,6.715456,5.176301,16.363848,4.061890,17.087271,5.589792,14.567083,0,1,18.383730,0,4.092943,6.309393,14.011584,7.780562,17.326851,8.074366,14.982720,8.321753,14.357611,8.677240,13.775124,8.539216,15.324672,9.865319,14.900209,9.759590,15.663994,0,-0.01831,0.00357,-0.01846,-0.01368,0.00764,-0.01237,0.00503,-0.00673,0.99398,0.08776,3.27692
2.070,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.986938,28.020332,67.723404,59.986259,0,0.000000,0.000000,5.445365,6.642115,5.182419,16.358120,4.060247,17.073765,5.619802,14.595357,0,1,18.412577,0,4.094583,6.307691,13.996568,7.779202,17.314358,8.075011,15.017885,8.298430,14.381008,8.646049,13.803177,8.552313,15.352556,9.865588,14.892657,9.762185,15.660365,0,-0.01663,0.00201,-0.02105,-0.01306,0.00849,-0.01279,0.01078,0.02261,0.97377,0.11531,3.27700
2.071,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.959976,28.418322,67.938866,58.494621,0,0.000000,0.000000,5.449461,6.568774,5.188538,16.352392,4.058605,17.060259,5.649811,14.623631,0,1,18.441422,0,4.096222,6.305987,13.981551,7.777843,17.301863,8.075657,15.053050,8.275109,14.404407,8.614858,13.831230,8.565411,15.380440,9.865857,14.885105,9.764781,15.656736,0,-0.01693,0.00569,-0.02202,-0.01326,0.00887,-0.01199,-0.03082,-0.01499,0.95735,0.10532,3.27746
2.072,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.339645,28.362141,68.935844,57.983940,0,0.000000,0.000000,5.453035,6.493811,5.194781,16.347359,4.056905,17.046616,5.674688,14.651805,0,1,18.470512,0,4.098461,6.304123,13.966883,7.776461,17.289902,8.074763,15.085938,8.261287,14.426030,8.586154,13.857939,8.577042,15.403453,9.866775,14.878256,9.763037,15.653419,0,-0.01797,0.00215,-0.01956,-0.01302,0.00807,-0.01284,0.01588,0.00071,0.92199,0.11363,3.27753
2.073,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.334366,27.618996,71.114906,58.957024,0,0.000000,0.000000,5.456038,6.416394,5.201214,16.343378,4.055117,17.032768,5.691803,14.679828,0,1,18.499977,0,4.101606,6.302015,13.952742,7.775047,17.278748,8.071542,15.115385,8.261834,14.444969,8.561212,13.882616,8.586456,15.419097,9.868671,14.872470,9.754729,15.650571,0,-0.01813,0.00298,-0.02057,-0.01260,0.00867,-0.01227,-0.00115,0.00303,0.89351,0.09748,3.27700
2.074,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.329071,26.875853,73.293976,59.930111,0,0.000000,0.000000,5.458624,6.338978,5.207647,16.339397,4.053329,17.018921,5.708919,14.707850,0,1,18.529440,0,4.104751,6.299908,13.938600,7.773633,17.267593,8.068319,15.144832,8.262382,14.463908,8.536270,13.907292,8.595872,15.434741,9.870569,14.866684,9.746423,15.647723,0,-0.01740,0.00397,-0.02680,-0.01356,0.00871,-0.01151,0.00814,0.00267,0.87509,0.09364,3.27694
2.075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.323776,26.132708,75.473038,60.903194,0,0.000000,0.000000,5.460753,6.261561,5.214080,16.335417,4.051542,17.005074,5.726034,14.735874,0,1,18.558905,0,4.107896,6.297800,13.924459,7.772218,17.256439,8.065097,15.174278,8.262929,14.482848,8.511328,13.931970,8.605287,15.450386,9.872466,14.860897,9.738115,15.644876,0,-0.01798,0.00401,-0.02141,-0.01273,0.00823,-0.01177,-0.00245,0.00198,0.85346,0.12497,3.27763
2.076,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.571304,24.707706,77.531616,61.921799,0,0.000000,0.000000,5.462534,6.154365,5.220310,16.329855,4.049710,16.991411,5.748116,14.763416,0,1,18.589169,0,4.111358,6.295815,13.910822,7.769282,17.242580,8.060773,15.203806,8.259487,14.498856,8.490022,13.950830,8.599233,15.420055,9.873520,14.856763,9.729954,15.639610,0,-0.01591,0.00319,-0.02117,-0.01321,0.00738,-0.01235,0.01615,0.00269,0.83392,0.10476,3.27778
2.077,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.201233,22.251350,79.407936,63.009258,0,0.000000,0.000000,5.463934,6.002124,5.226233,16.321903,4.047813,16.978031,5.777711,14.790232,0,1,18.620644,0,4.115299,6.294016,13.897951,7.764045,17.224634,8.054782,15.233455,8.250010,14.510429,8.474214,13.960894,8.569782,15.320185,9.873299,14.855127,9.722013,15.630690,0,-0.01965,0.00295,-0.01914,-0.01207,0.00881,-0.01253,0.00099,0.00246,0.81128,0.11412,3.27709
2.078,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,176.831146,19.794994,81.284264,64.096718,0,0.000000,1.450986,5.464989,5.849885,5.232157,16.313953,4.045916,16.964653,5.807306,14.817047,1,1,18.652119,0,4.119240,6.292217,13.885079,7.758807,17.206688,8.048792,15.263104,8.240533,14.522003,8.458405,13.970957,8.540331,15.220315,9.873076,14.853492,9.714072,15.621769,0,-0.01755,0.00380,-0.01531,-0.01329,0.00742,-0.01311,-0.02797,0.00217,0.78718,0.12019,3.27676
2.079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.461075,17.338638,83.160583,65.184174,1,0.000000,4.486523,5.465667,5.697644,5.238081,16.306002,4.044018,16.951273,5.836902,14.843863,0,0,18.683594,0,4.123181,6.290419,13.872209,7.753570,17.188740,8.042801,15.292754,8.231056,14.533576,8.442597,13.981020,8.510880,15.120444,9.872854,14.851856,9.706132,15.612848,0,-0.01767,0.00203,-0.02065,-0.01362,0.00960,-0.01308,0.02160,-0.00182,0.74713,0.11158,3.27699
2.080,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.839615,16.422001,83.631203,64.509224,1,0.000000,6.075396,5.465998,5.520576,5.244223,16.300524,4.042089,16.937902,5.861390,14.869636,0,0,18.715597,0,4.126860,6.288606,13.859048,7.749099,17.172138,8.037917,15.319486,8.211997,14.570240,8.422873,13.902977,8.495677,15.067863,9.873569,14.850338,9.699671,15.605216,0,-0.01830,0.00374,-0.01666,-0.01321,0.00894,-0.01231,-0.00848,0.02867,0.72202,0.13280,3.27707
2.081,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.325333,17.834284,81.975609,61.168514,1,0.000000,6.084441,5.465950,5.305955,5.250695,16.298784,4.040111,16.924543,5.878152,14.893832,0,0,18.748398,0,4.130142,6.286771,13.845449,7.745791,17.157566,8.034705,15.341804,8.178444,14.644854,8.397224,13.691669,8.502026,15.086810,9.875702,14.848995,9.695448,15.599534,0,-0.01786,0.00330,-0.01784,-0.01384,0.00883,-0.01260,0.00679,-0.00828,0.69804,0.11656,3.27692
2.082,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.811050,19.246567,80.320015,57.827808,1,0.000000,6.092083,5.465551,5.091333,5.257168,16.297045,4.038133,16.911186,5.894914,14.918030,0,0,18.781199,0,4.133425,6.284937,13.831850,7.742482,17.142996,8.031494,15.364121,8.144891,14.719467,8.371576,13.480362,8.508374,15.105756,9.877833,14.847652,9.691226,15.593851,0,-0.01740,0.00429,-0.02179,-0.01376,0.00831,-0.01257,0.00684,0.00060,0.67729,0.12631,3.27682
2.083,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.296768,20.658848,78.664413,54.487103,1,0.000000,6.098193,5.464768,4.876712,5.263640,16.295305,4.036154,16.897829,5.911676,14.942226,0,0,18.813999,0,4.136707,6.283103,13.818252,7.739173,17.128426,8.028282,15.386439,8.111337,14.794081,8.345928,13.269053,8.514723,15.124702,9.879966,14.846310,9.687003,15.588168,0,-0.01818,0.00234,-0.02178,-0.01374,0.01361,-0.01301,0.00608,0.00146,0.65599,0.10669,3.27682
2.084,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.407181,22.958652,77.469948,51.255409,1,0.000000,6.104729,5.463551,4.649035,5.269331,16.293381,4.034240,16.884243,5.928441,14.965362,0,0,18.846678,0,4.139756,6.281204,13.804731,7.737942,17.113178,8.025275,15.405585,8.085798,14.848413,8.326135,13.243143,8.539295,15.183814,9.882689,14.845908,9.686316,15.583988,0,-0.01816,0.00408,-0.02097,-0.01276,0.00851,-0.01157,0.00398,0.00171,0.63043,0.08897,3.27682
2.085,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.949905,26.600891,76.972969,48.188606,1,0.000000,6.111728,5.461860,4.401611,5.273836,16.291176,4.032421,16.870310,5.945208,14.986892,0,0,18.879169,0,4.142452,6.279208,13.791328,7.739851,17.096907,8.022577,15.419933,8.072383,14.872071,8.315196,13.497656,8.591430,15.303678,9.886307,14.846931,9.690974,15.582079,0,-0.01754,0.00304,-0.02103,-0.01310,0.00667,-0.01204,-0.02778,-0.00873,0.60599,0.11081,3.27682
