"Time","v2 R COP","67 LDS cle","66 RDS cle","65 L marks","64 R marks","63 sinus 2","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","v3 L COP","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.704,4.751160,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.272110,42.969418,101.925240,94.368332,5.530584,5.545934,5.259113,13.294788,4.999388,16.051195,6.086422,0,4.503004,10.479421,0.000000,16.903059,7.041031,10.668158,9.000727,16.607889,8.345889,10.636879,8.611217,10.028641,9.055804,9.653895,8.834681,11.223364,10.142402,11.685397,9.910717,12.555984,0,-0.02166,0.00351,-0.02156,-0.01473,0.00344,-0.01280,0.00372,0.00112,1.21750,0.09452,3.27731
0.705,4.753561,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.572281,43.569378,102.193230,94.295319,5.532068,5.465445,5.264455,13.298527,5.001754,16.042437,6.088383,0,4.505463,10.470712,0.000000,16.894482,7.056950,10.715796,9.002398,16.613441,8.353375,10.624518,8.613439,10.021191,9.064102,9.647777,8.843090,11.216841,10.151124,11.684056,9.913172,12.558043,0,-0.01674,0.00540,-0.02013,-0.01451,0.00629,-0.01361,0.00215,0.00285,1.23313,0.07592,3.27735
0.706,4.756001,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.872467,44.169334,102.461212,94.222313,5.533283,5.384956,5.269798,13.302265,5.004119,16.033678,6.090343,0,4.507923,10.462002,0.000000,16.885904,7.072868,10.763433,9.004068,16.618996,8.360863,10.612158,8.615662,10.013741,9.072400,9.641657,8.851500,11.210318,10.159845,11.682716,9.915626,12.560102,0,-0.01861,0.00247,-0.01994,-0.01371,0.00935,-0.01252,0.00463,0.00141,1.24539,0.09021,3.27643
0.707,4.758428,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.139618,44.776142,102.752579,94.163872,5.534446,5.303514,5.275071,13.305110,5.006428,16.024830,6.092150,0,4.510395,10.453067,0.000000,16.876987,7.087833,10.808052,9.005403,16.623877,8.367203,10.598388,8.617291,10.004926,9.079415,9.635120,8.859674,11.203611,10.167582,11.680602,9.917883,12.560609,0,-0.01819,0.00550,-0.02088,-0.01401,0.00739,-0.01273,0.00488,0.00228,1.25885,0.12629,3.27584
0.708,4.760829,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.318359,45.401283,103.106529,94.144432,5.535517,5.219522,5.280156,13.305560,5.008585,16.015739,6.093546,0,4.512904,10.443528,0.000000,16.867165,7.100243,10.844590,9.005838,16.626959,8.370473,10.580846,8.617337,9.992454,9.082994,9.627466,8.867225,11.196412,10.172678,11.676416,9.919612,12.556963,0,-0.01661,0.00311,-0.02056,-0.01373,0.00844,-0.01320,0.00534,0.00276,1.27367,0.10300,3.27614
0.709,4.763186,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.497116,46.026424,103.460480,94.125000,5.536527,5.135529,5.285241,13.306011,5.010741,16.006649,6.094942,0,4.515412,10.433989,0.000000,16.857342,7.112652,10.881128,9.006274,16.630041,8.373743,10.563303,8.617384,9.979981,9.086573,9.619812,8.874775,11.189213,10.177774,11.672231,9.921342,12.553317,0,-0.01921,0.00563,-0.02018,-0.01434,0.00951,-0.01281,0.00554,0.00477,1.29640,0.08562,3.27645
0.710,4.765460,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.675858,46.651566,103.814430,94.105560,5.537426,5.051536,5.290326,13.306462,5.012898,15.997558,6.096338,0,4.517921,10.424449,0.000000,16.847517,7.125062,10.917665,9.006710,16.633123,8.377013,10.545761,8.617430,9.967509,9.090151,9.612158,8.882325,11.182014,10.182871,11.668044,9.923071,12.549670,0,-0.02008,0.00438,-0.02075,-0.01339,0.00691,-0.01282,0.00590,0.00154,1.31027,0.10776,3.27675
0.711,4.767660,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.889053,47.167019,104.169640,94.114075,5.538227,4.964860,5.295398,13.307986,5.014986,15.988473,6.097503,0,4.520274,10.414743,0.000000,16.837317,7.138122,10.951558,8.999059,16.637894,8.380081,10.530969,8.616451,9.956520,9.094142,9.604506,8.889784,11.174853,10.188178,11.664534,9.924391,12.547389,0,-0.01725,0.00519,-0.02087,-0.01415,0.01038,-0.01407,0.00412,0.00259,1.32452,0.11331,3.27694
0.712,4.769726,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.194458,47.388897,104.528206,94.197395,5.538851,4.871006,5.300436,13.312382,5.016891,15.979401,6.098047,0,4.522209,10.404592,0.000000,16.826101,7.152923,10.978368,8.969763,16.647175,8.382607,10.523534,8.612729,9.949502,9.099236,9.596865,8.896996,11.167797,10.194049,11.662827,9.924616,12.548758,0,-0.01256,0.00237,-0.01943,-0.01370,0.01261,-0.01179,0.00991,0.00212,1.33573,0.10074,3.27678
0.713,4.771697,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.499863,47.610779,104.886772,94.280716,5.539361,4.777151,5.305475,13.316778,5.018796,15.970329,6.098591,0,4.524144,10.394440,0.000000,16.814888,7.167723,11.005177,8.940467,16.656456,8.385135,10.516100,8.609008,9.942484,9.104331,9.589222,8.904208,11.160741,10.199921,11.661122,9.924841,12.550127,0,-0.01836,0.00264,-0.02133,-0.01260,0.01275,-0.01110,0.00535,0.00293,1.34532,0.07597,3.27661
0.714,4.773494,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.805267,47.832657,105.245338,94.364037,5.539661,4.683296,5.310513,13.321174,5.020702,15.961258,6.099135,0,4.526080,10.384288,0.000000,16.803673,7.182524,11.031987,8.911171,16.665737,8.387662,10.508665,8.605287,9.935466,9.109426,9.581580,8.911421,11.153685,10.205792,11.659417,9.925065,12.551497,0,-0.01030,0.00396,-0.02105,-0.01481,0.00800,-0.01384,0.00478,0.00223,1.35800,0.10459,3.27638
0.715,4.775188,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.233429,48.045341,105.563278,94.456825,5.539857,4.590355,5.315392,13.325131,5.022440,15.952142,6.099619,0,4.527918,10.373971,0.000000,16.792665,7.197348,11.055988,8.882309,16.675558,8.390283,10.502985,8.601474,9.930096,9.113619,9.573988,8.917988,11.147105,10.210903,11.658114,9.925469,12.553691,0,-0.01924,0.00316,-0.01973,-0.01327,0.00768,-0.01243,0.00443,0.00372,1.36731,0.10938,3.27630
0.716,4.776697,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.990143,48.233418,105.772484,94.574944,5.539863,4.499860,5.319844,13.327914,5.023730,15.942908,6.099943,0,4.529499,10.363213,0.000000,16.782209,7.212232,11.072471,8.854606,16.686827,8.393152,10.501999,8.597419,9.929137,9.115400,9.566530,8.922828,11.141799,10.213977,11.657888,9.926352,12.558093,0,-0.01704,0.00246,-0.01960,-0.01272,0.00813,-0.01296,0.00428,0.00211,1.37874,0.08650,3.27660
0.717,4.778158,0,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.746857,48.421490,105.981682,94.693062,5.539881,4.409365,5.324296,13.330697,5.025020,15.933674,6.100267,0,4.531079,10.352453,1.181681,16.771753,7.227117,11.088954,8.826902,16.698095,8.396023,10.501014,8.593364,9.928179,9.117182,9.559072,8.927669,11.136493,10.217051,11.657662,9.927235,12.562496,0,-0.01642,0.00338,-0.01480,-0.01367,0.00955,-0.01312,0.00708,0.00228,1.39265,0.08404,3.27672
0.718,4.779530,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.503555,48.609566,106.190887,94.811172,5.539924,4.318871,5.328747,13.333480,5.026310,15.924440,6.100591,0,4.532659,10.341694,4.519762,16.761297,7.242002,11.105436,8.799199,16.709364,8.398892,10.500028,8.589309,9.927220,9.118962,9.551615,8.932509,11.131186,10.220124,11.657436,9.928117,12.566898,0,-0.01884,0.00286,-0.02096,-0.01345,0.00815,-0.01171,0.00258,0.00127,1.40544,0.10778,3.27634
0.719,4.780903,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143.226410,48.861488,106.369209,94.916939,5.540129,4.236578,5.333060,13.336113,5.027478,15.915488,6.100810,0,4.534288,10.330801,6.679206,16.750706,7.257604,11.119145,8.771358,16.721060,8.399019,10.498404,8.586040,9.924989,9.121864,9.545259,8.937018,11.126383,10.222976,11.658091,9.928763,12.570494,0,-0.01694,0.00345,-0.02567,-0.01305,0.00739,-0.01369,0.00752,0.00232,1.41386,0.11933,3.27616
0.720,4.782278,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.858658,49.284306,106.464890,94.989647,5.540630,4.176241,5.337001,13.338347,5.028319,15.907290,6.100747,0,4.536049,10.319551,6.687802,16.739750,7.275125,11.125433,8.743145,16.733896,8.391802,10.495071,8.584882,9.919347,9.127766,9.541856,8.940639,11.122928,10.225229,11.661098,9.928780,12.571929,0,-0.01663,0.00456,-0.02356,-0.01315,0.00839,-0.01210,0.00417,0.00176,1.42146,0.10730,3.27654
0.721,4.783605,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.490891,49.707119,106.560577,95.062347,5.541451,4.115904,5.340943,13.340582,5.029160,15.899093,6.100684,0,4.537809,10.308302,6.696485,16.728794,7.292646,11.131721,8.714932,16.746735,8.384585,10.491738,8.583723,9.913705,9.133667,9.538452,8.944260,11.119473,10.227483,11.664105,9.928795,12.573364,0,-0.01888,0.00416,-0.02067,-0.01310,0.00861,-0.01373,0.00473,0.00066,1.42730,0.09165,3.27687
0.722,4.784843,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.123138,50.129936,106.656258,95.135056,5.542858,4.055567,5.344885,13.342815,5.030001,15.890896,6.100620,0,4.539570,10.297052,6.705329,16.717838,7.310167,11.138007,8.686720,16.759571,8.377368,10.488405,8.582564,9.908064,9.139568,9.535048,8.947881,11.116017,10.229737,11.667112,9.928810,12.574800,0,-0.02454,0.00272,-0.02001,-0.01373,0.00765,-0.01224,0.00605,-0.00075,1.43972,0.09234,3.27702
0.723,4.785975,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.738571,50.514549,106.768646,95.270950,5.544744,4.012850,5.348711,13.344214,5.030730,15.882789,6.100338,0,4.541175,10.285740,6.713937,16.706751,7.327260,11.141303,8.657867,16.772331,8.373009,10.483163,8.581631,9.902074,9.145069,9.531507,8.951238,11.112911,10.231700,11.669838,9.929070,12.575372,0,-0.02816,0.00504,-0.02135,-0.01316,0.00819,-0.01271,0.00509,0.00302,1.44299,0.10219,3.27713
0.724,4.786911,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.309021,50.796928,106.925743,95.575981,5.547507,4.017296,5.352224,13.343378,5.031157,15.874924,6.099467,0,4.542367,10.274258,6.722116,16.695312,7.343209,11.136589,8.627306,16.784882,8.376300,10.472807,8.581300,9.895153,9.149497,9.527602,8.953890,11.110741,10.232885,11.671810,9.929987,12.573636,0,-0.01656,0.00143,-0.00868,-0.01368,0.00833,-0.01213,0.00595,0.00313,1.44903,0.09692,3.27713
0.725,4.787765,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.879471,51.079304,107.082840,95.881012,5.550902,4.021741,5.355737,13.342542,5.031584,15.867059,6.098597,0,4.543558,10.262775,6.729876,16.683876,7.359158,11.131875,8.596744,16.797432,8.379590,10.462452,8.580970,9.888232,9.153924,9.523697,8.956541,11.108570,10.234072,11.673782,9.930903,12.571900,0,-0.01942,0.00505,-0.02410,-0.01429,0.00948,-0.01239,0.00498,0.00181,1.45377,0.08548,3.27709
0.726,4.788465,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.449921,51.361683,107.239937,96.186050,5.555454,4.026186,5.359250,13.341705,5.032011,15.859195,6.097726,0,4.544749,10.251293,6.736873,16.672438,7.375106,11.127161,8.566181,16.809984,8.382880,10.452097,8.580639,9.881311,9.158352,9.519791,8.959193,11.106400,10.235257,11.675755,9.931820,12.570165,0,-0.01782,0.00283,-0.02119,-0.01348,0.00905,-0.01311,0.00526,0.00270,1.46544,0.07477,3.27694
0.727,4.789114,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.058411,51.652168,107.391335,96.507912,5.560762,4.052620,5.362805,13.342560,5.032315,15.851680,6.096891,0,4.545850,10.240075,6.743336,16.661062,7.389467,11.121340,8.534226,16.773401,8.385581,10.442974,8.580482,9.875873,9.162727,9.517161,8.961751,11.103909,10.236697,11.678112,9.933694,12.569528,0,-0.01556,0.00276,-0.01880,-0.01466,0.00885,-0.01311,0.00489,0.00302,1.46818,0.10217,3.27697
0.728,4.789668,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.768707,51.964355,107.527489,96.874825,5.567451,4.137905,5.366473,13.347939,5.032290,15.845102,6.096151,0,4.546711,10.229565,6.748824,16.649845,7.399580,11.112552,8.498545,16.605314,8.386703,10.437152,8.580789,9.874399,9.166962,9.517947,8.964057,11.100558,10.238817,11.681500,9.938133,12.571829,0,-0.02388,0.00330,0.00235,-0.01166,0.00792,-0.01458,0.00397,0.00310,1.46976,0.09949,3.27750
0.729,4.790133,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.479004,52.276543,107.663643,97.241730,5.574892,4.223189,5.370140,13.353317,5.032264,15.838525,6.095412,0,4.547572,10.219054,6.753787,16.638630,7.409692,11.103764,8.462863,16.437227,8.387824,10.431330,8.581095,9.872926,9.171196,9.518733,8.966364,11.097208,10.240938,11.684889,9.942572,12.574131,0,-0.02613,0.01995,-0.02057,-0.01376,0.00881,-0.01354,0.00432,0.00363,1.47509,0.09672,3.27771
0.730,4.790435,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139.189301,52.588730,107.799797,97.608643,5.583705,4.308473,5.373807,13.358695,5.032239,15.831947,6.094672,0,4.548432,10.208543,6.757793,16.627413,7.419805,11.094975,8.427180,16.269140,8.388946,10.425508,8.581402,9.871452,9.175430,9.519518,8.968670,11.093858,10.243058,11.688277,9.947011,12.576433,0,-0.01346,-0.00430,-0.02215,-0.01102,0.00737,-0.01367,0.00509,0.00289,1.47751,0.08701,3.27703
0.731,4.790608,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.817734,52.957676,107.895782,97.947113,5.593218,4.410678,5.377701,13.361956,5.031959,15.825851,6.093841,0,4.549208,10.197925,6.761320,16.616125,7.428548,11.085585,8.401294,16.096077,8.389542,10.418547,8.582031,9.867219,9.179819,9.518430,8.970844,11.090430,10.244099,11.690709,9.950602,12.577596,0,-0.02155,0.00434,-0.01959,-0.01606,0.00719,-0.01301,0.00439,0.00235,1.48077,0.07702,3.27652
0.732,4.790546,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.227066,53.478542,107.884247,98.209473,5.604009,4.558173,5.382199,13.359548,5.030998,15.821045,6.092767,0,4.549756,10.187019,6.763974,16.604643,7.433626,11.074577,8.401622,15.909699,8.388732,10.408537,8.583526,9.855599,9.184625,9.512324,8.972666,11.086796,10.242247,11.690583,9.951924,12.575708,0,-0.01588,0.00341,-0.02047,-0.01206,0.00822,-0.01231,0.00339,0.00337,1.48300,0.11663,3.27652
0.733,3.942587,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.636398,53.999409,107.872711,98.471832,5.615402,4.705667,5.386697,13.357140,5.030036,15.816238,6.091692,0,4.550304,10.176113,6.766201,16.593163,7.438704,11.063570,8.401950,15.723322,8.387923,10.398528,8.585020,9.843979,9.189429,9.506219,8.974486,11.083161,10.240395,11.690457,9.953247,12.573822,0,-0.01801,0.00557,-0.01959,-0.01490,0.00852,-0.01255,0.00524,0.00152,1.48362,0.10860,3.27658
0.734,1.547334,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.045731,54.520275,107.861176,98.734192,5.627894,4.853161,5.391195,13.354731,5.029075,15.811431,6.090618,0,4.550852,10.165207,6.767650,16.581680,7.443782,11.052563,8.402278,15.536943,8.387114,10.388518,8.586514,9.832359,9.194235,9.500113,8.976307,11.079527,10.238544,11.690331,9.954570,12.571935,0,-0.01623,0.00425,-0.01960,-0.01436,0.00702,-0.01378,0.00367,0.00204,1.48470,0.10118,3.27681
0.735,0.000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,136.510986,55.053440,107.833885,99.009277,5.640855,5.008860,5.395961,13.352487,5.027861,15.807429,6.089201,0,4.551408,10.154216,6.768728,16.569826,7.448085,11.041510,8.415054,15.368553,8.386938,10.378762,8.588025,9.821453,9.199342,9.495413,8.977734,11.076171,10.237176,11.690254,9.956452,12.570674,0,-0.01799,0.00364,-0.02074,-0.01327,0.00861,-0.01182,0.00315,0.00293,1.48548,0.08690,3.27688
0.736,0.000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,136.125916,55.619522,107.764450,99.318428,5.654669,5.186519,5.401441,13.350681,5.025970,15.805580,6.086872,0,4.551983,10.142995,6.769131,16.556976,7.450311,11.030331,8.461149,15.248304,8.388458,10.369684,8.589582,9.812457,9.205258,9.494468,8.978104,11.073564,10.237105,11.690309,9.959832,12.571087,0,-0.01161,0.00313,-0.01979,-0.01330,0.00852,-0.01159,0.00615,0.00250,1.48322,0.09644,3.27650
0.737,0.000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.740860,56.185604,107.695015,99.627579,5.668715,5.364178,5.406920,13.348876,5.024078,15.803732,6.084542,0,4.552559,10.131775,6.769237,16.544125,7.452537,11.019152,8.507245,15.128056,8.389978,10.360607,8.591140,9.803460,9.211174,9.493524,8.978475,11.070956,10.237034,11.690363,9.963212,12.571500,0,-0.02208,0.00355,-0.02021,-0.01348,0.00724,-0.01323,0.00452,0.00288,1.48491,0.10022,3.27632
0.738,0.000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.355789,56.751686,107.625580,99.936737,5.683183,5.541837,5.412400,13.347070,5.022187,15.801883,6.082212,0,4.553134,10.120554,6.768798,16.531275,7.454762,11.007973,8.553340,15.007807,8.391499,10.351529,8.592697,9.794464,9.217091,9.492579,8.978845,11.068349,10.236963,11.690417,9.966592,12.571914,0,-0.01430,0.00349,-0.02231,-0.01438,0.00804,-0.01224,0.00432,0.00209,1.47891,0.08961,3.27670
0.739,0.000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.013962,57.383148,107.556648,100.240913,5.697652,5.717500,5.418027,13.344774,5.020117,15.801293,6.079825,0,4.553537,10.109300,6.768144,16.518265,7.456411,10.996647,8.589724,14.915540,8.391645,10.340701,8.594676,9.784658,9.222642,9.491135,8.979115,11.065763,10.236361,11.690355,9.969454,12.571983,0,-0.01836,0.00410,-0.01961,-0.01373,0.00876,-0.01228,0.00468,0.00278,1.48210,0.08585,3.27694
0.740,0.000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.787811,58.189602,107.489082,100.531769,5.712121,5.887817,5.424049,13.341167,5.017571,15.804073,6.077287,0,4.553478,10.097954,6.767095,16.504829,7.456517,10.984927,8.600113,14.898167,8.388116,10.325185,8.597784,9.772689,9.227217,9.488354,8.979118,11.063231,10.234336,11.689983,9.970928,12.571136,0,-0.01754,0.00415,-0.02072,-0.01418,0.00828,-0.01265,0.00553,0.00263,1.47881,0.11714,3.27678
0.741,0.000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,134.561676,58.996052,107.421509,100.822632,5.726513,6.058136,5.430071,13.337561,5.015024,15.806853,6.074749,0,4.553418,10.086608,6.765935,16.491394,7.456623,10.973207,8.610502,14.880794,8.384586,10.309669,8.600892,9.760719,9.231791,9.485573,8.979121,11.060699,10.232311,11.689610,9.972404,12.570287,0,-0.01708,0.00236,-0.02079,-0.01357,0.00760,-0.01275,0.00468,0.00298,1.47586,0.10104,3.27683
0.742,0.000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.335526,59.802502,107.353943,101.113495,5.740764,6.228453,5.436094,13.333953,5.012478,15.809634,6.072210,0,4.553358,10.075262,6.764577,16.477959,7.456728,10.961487,8.620892,14.863420,8.381057,10.294152,8.604000,9.748749,9.236367,9.482793,8.979124,11.058167,10.230287,11.689239,9.973879,12.569439,0,-0.01731,0.00284,-0.01991,-0.01373,0.00824,-0.01308,0.00421,0.00309,1.47105,0.10222,3.27744
0.743,0.000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.033524,60.637959,107.282600,101.372208,5.754910,6.391848,5.442300,13.330771,5.010042,15.813153,6.069668,0,4.553207,10.064040,6.763192,16.464481,7.456653,10.949686,8.631554,14.846864,8.378194,10.278551,8.608527,9.735467,9.241367,9.480631,8.979322,11.055752,10.228281,11.689290,9.975496,12.568965,0,-0.01710,0.00352,-0.02151,-0.01276,0.00747,-0.01089,0.00428,0.00281,1.46842,0.11749,3.27783
0.744,0.000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.528473,61.551037,107.201164,101.544884,5.768863,6.536712,5.449001,13.328727,5.007902,15.818649,6.067115,0,4.552813,10.053151,6.761758,16.450893,7.456093,10.937669,8.642946,14.832492,8.377118,10.262719,8.616853,9.718674,9.247505,9.480127,8.980044,11.053645,10.226327,11.690476,9.977495,12.569494,0,-0.02162,0.00312,-0.01988,-0.01347,0.00807,-0.01328,0.00519,0.00237,1.46303,0.12332,3.27760
0.745,0.000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,133.023438,62.464119,107.119728,101.717560,5.782706,6.681576,5.455701,13.326681,5.005762,15.824146,6.064562,0,4.552418,10.042261,6.760244,16.437305,7.455533,10.925652,8.654339,14.818121,8.376042,10.246887,8.625178,9.701880,9.253643,9.479624,8.980765,11.051538,10.224374,11.691663,9.979495,12.570024,0,-0.01592,0.00187,-0.01817,-0.01285,0.00909,-0.01364,0.00564,0.00247,1.45961,0.09396,3.27723
0.746,0.000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.518387,63.377201,107.038292,101.890236,5.796347,6.826440,5.462401,13.324636,5.003622,15.829643,6.062009,0,4.552023,10.031372,6.758584,16.423717,7.454973,10.913634,8.665731,14.803749,8.374967,10.231055,8.633504,9.685087,9.259781,9.479120,8.981487,11.049431,10.222420,11.692849,9.981494,12.570553,0,-0.01903,0.00316,-0.02379,-0.01489,0.00778,-0.01276,0.00579,0.00281,1.45157,0.08042,3.27647
0.747,0.000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.062790,64.244354,106.986870,102.061867,5.809876,6.963290,5.469315,13.322923,5.001540,15.835606,6.059444,0,4.551522,10.020295,6.756782,16.409939,7.454097,10.901642,8.677288,14.789363,8.375285,10.214087,8.641000,9.669436,9.265813,9.478255,8.982297,11.047234,10.221221,11.693415,9.982846,12.570734,0,-0.02499,0.00594,-0.01978,-0.01257,0.00831,-0.01321,0.00574,0.00259,1.44728,0.12197,3.27589
0.748,0.000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.739578,64.988579,107.015778,102.230682,5.823201,7.078689,5.476799,13.322097,4.999612,15.842813,6.056848,0,4.550734,10.008718,6.754722,16.395649,7.452373,10.889717,8.689282,14.774937,8.379333,10.194076,8.646274,9.656838,9.271563,9.476423,8.983341,11.044797,10.222041,11.692323,9.982468,12.569983,0,-0.02018,0.00306,-0.02097,-0.01392,0.00771,-0.01406,0.00530,-0.00080,1.43796,0.08780,3.27581
0.749,0.000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.416351,65.732811,107.044685,102.399498,5.836396,7.194089,5.484282,13.321271,4.997684,15.850022,6.054251,0,4.549946,9.997141,6.752595,16.381359,7.450649,10.877791,8.701278,14.760511,8.383381,10.174065,8.651546,9.644241,9.277312,9.474591,8.984385,11.042359,10.222861,11.691231,9.982088,12.569232,0,-0.02016,0.00417,-0.02117,-0.01402,0.01010,-0.01113,0.00494,0.00447,1.42902,0.08151,3.27594
0.750,0.000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.093124,66.477036,107.073593,102.568314,5.849356,7.309488,5.491766,13.320445,4.995757,15.857230,6.051654,0,4.549158,9.985564,6.750350,16.367067,7.448925,10.865867,8.713272,14.746086,8.387428,10.154054,8.656820,9.631643,9.283062,9.472759,8.985431,11.039923,10.223681,11.690139,9.981709,12.568480,0,-0.01378,0.00185,-0.01906,-0.01429,0.00752,-0.01418,0.00549,0.00322,1.42053,0.10787,3.27662
0.751,0.000000,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.779510,67.227890,107.122108,102.742302,5.862167,7.419323,5.499292,13.319455,4.994331,15.865246,6.049081,0,4.548406,9.973981,6.748120,16.352839,7.447103,10.853874,8.724989,14.732586,8.389825,10.134504,8.660821,9.619672,9.287805,9.470895,8.986592,11.037317,10.224182,11.689108,9.981769,12.568189,0,-0.01937,0.00386,-0.01991,-0.01226,0.00859,-0.01321,0.00479,0.00132,1.41313,0.10844,3.27699
