"Time","67 LDS cle","66 RDS cle","65 L marks","64 R marks","63 sinus 2","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","v3 L COP","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
5.678,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.270691,23.004173,79.963898,50.474800,0.000000,4.937922,3.581627,4.762914,11.120479,4.273366,12.014428,5.687185,0,3.728280,9.645244,5.531275,14.027118,5.375485,8.529668,8.254580,11.854325,8.979524,9.567155,9.253671,9.073689,9.501042,8.522369,9.396254,10.136162,10.801248,9.967568,10.288907,10.781568,0,-0.01731,0.00436,-0.02151,-0.01423,0.00891,-0.01172,0.00352,0.00159,0.00020,0.07390,3.27714
5.679,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.380203,24.800032,80.150543,50.213856,0.000000,4.950676,3.770688,4.766271,11.118517,4.273492,12.003223,5.687208,0,3.730671,9.661457,5.530478,14.014677,5.373745,8.520474,8.255370,11.841121,8.948357,9.571743,9.223596,9.084649,9.475020,8.536335,9.390248,10.146624,10.794388,9.962574,10.288684,10.777149,0,-0.01814,0.00391,-0.02072,-0.01323,0.00842,-0.01318,0.00475,0.00306,-0.00003,0.10203,3.27743
5.680,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.037933,40.021076,80.195007,49.867752,0.000000,4.963660,3.945734,4.770617,11.115108,4.274154,11.991970,5.687161,0,3.733734,9.678810,5.529753,14.002597,5.372361,8.512042,8.256825,11.829075,8.922037,9.580325,9.193384,9.085103,9.450370,8.541730,9.383448,10.149714,10.785630,9.958200,10.282129,10.771416,0,-0.01830,0.00421,-0.02050,-0.01349,0.00816,-0.01216,0.01886,-0.00139,0.00012,0.11105,3.27736
5.681,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.695679,55.242119,80.239464,49.521652,0.000000,4.976626,4.120780,4.774964,11.111699,4.274815,11.980716,5.687114,0,3.736797,9.696163,5.529030,13.990516,5.370976,8.503610,8.258281,11.817029,8.895717,9.588908,9.163174,9.085557,9.425720,8.547125,9.376647,10.152804,10.776873,9.953828,10.275575,10.765682,0,-0.01752,0.00436,-0.02071,-0.01423,0.00680,-0.01203,0.00077,0.00538,0.00000,0.10574,3.27729
5.682,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.353409,70.463158,80.283928,49.175549,0.000000,4.989469,4.295827,4.779310,11.108291,4.275476,11.969462,5.687068,0,3.739860,9.713517,5.528323,13.978436,5.369592,8.495177,8.259735,11.804983,8.869397,9.597490,9.132962,9.086010,9.401070,8.552520,9.369847,10.155894,10.768115,9.949455,10.269019,10.759949,0,-0.01925,0.00303,-0.01997,-0.01463,0.01016,-0.01388,0.00442,0.00076,-0.00017,0.09300,3.27752
5.683,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.199478,85.458534,80.321526,48.824715,0.000000,5.002247,4.469845,4.783676,11.105079,4.276115,11.958203,5.687034,0,3.742933,9.730835,5.527612,13.966355,5.368194,8.486720,8.261171,11.792945,8.838088,9.595865,9.097489,9.076923,9.376788,8.557724,9.363132,10.159375,10.759438,9.945166,10.262611,10.754314,0,-0.01280,0.00396,-0.02064,-0.01415,0.00917,-0.01238,0.01717,-0.00060,0.00003,0.10920,3.27771
5.684,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.565422,95.037727,80.194458,48.360268,0.000000,5.014562,4.619179,4.788489,11.106615,4.276215,11.946816,5.687304,0,3.746234,9.747306,5.526875,13.954288,5.366455,8.477674,8.262149,11.781091,8.687040,9.349236,8.935732,8.838870,9.361370,8.558349,9.358476,10.172229,10.752691,9.942886,10.259725,10.751038,0,-0.02274,0.00433,-0.02046,-0.01290,0.00731,-0.01128,0.04525,0.00311,0.00007,0.11337,3.27680
5.685,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,100.931366,104.616920,80.067390,47.895824,0.000000,5.026832,4.768514,4.793302,11.108150,4.276315,11.935430,5.687575,0,3.749535,9.763777,5.526138,13.942221,5.364716,8.468627,8.263126,11.769237,8.535993,9.102609,8.773974,8.600816,9.345951,8.558974,9.353820,10.185082,10.745946,9.940607,10.256838,10.747762,0,-0.01738,0.00253,-0.02265,-0.01374,0.00641,-0.01344,-0.04453,0.00499,-0.00024,0.09652,3.27593
5.686,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,91.297310,114.196114,79.940331,47.431377,0.000000,5.038779,4.917848,4.798116,11.109687,4.276414,11.924043,5.687846,0,3.752836,9.780249,5.525407,13.930154,5.362978,8.459580,8.264104,11.757382,8.384945,8.855981,8.612217,8.362761,9.330532,8.559599,9.349164,10.197935,10.739200,9.938328,10.253952,10.744485,0,-0.01721,0.00254,-0.02412,-0.01343,0.01045,-0.01229,-0.00393,0.01279,0.00015,0.08791,3.27670
5.687,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,82.845787,123.120491,79.826599,46.975307,0.000000,5.050702,5.066044,4.802955,11.111230,4.276522,11.912657,5.688135,0,3.756151,9.796753,5.524682,13.918094,5.361224,8.450550,8.265058,11.745515,8.239793,8.618930,8.456560,8.133939,9.314627,8.561245,9.344411,10.211010,10.732421,9.936104,10.251146,10.741205,0,-0.01717,0.00372,-0.01009,-0.01359,0.00483,-0.01339,0.02148,-0.00737,0.00012,0.10410,3.27744
5.688,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,102.775146,116.329468,80.032906,46.720177,0.000000,5.062452,5.186904,4.808429,11.112951,4.276812,11.901294,5.688854,0,3.759804,9.814066,5.523997,13.906191,5.359128,8.441912,8.265435,11.733343,8.236156,8.611740,8.447339,8.126671,9.287045,8.587389,9.337340,10.229386,10.724855,9.935192,10.250294,10.737849,0,-0.01930,0.00328,-0.02432,-0.01431,0.00865,-0.01262,0.02463,0.00867,0.00000,0.10671,3.27751
5.689,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.704506,109.538445,80.239220,46.465042,0.000000,5.074120,5.307765,4.813902,11.114673,4.277102,11.889930,5.689574,0,3.763456,9.831379,5.523311,13.894288,5.357031,8.433273,8.265812,11.721171,8.232519,8.604550,8.438118,8.119403,9.259463,8.613533,9.330269,10.247764,10.717290,9.934280,10.249442,10.734493,0,-0.01838,0.00299,-0.02159,-0.01347,0.00844,-0.01238,0.02764,0.00052,0.00012,0.08739,3.27757
5.690,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.633865,102.747421,80.445534,46.209911,0.000000,5.085194,5.428626,4.819376,11.116394,4.277393,11.878567,5.690293,0,3.767109,9.848691,5.522619,13.882386,5.354934,8.424635,8.266190,11.709000,8.228882,8.597361,8.428896,8.112135,9.231881,8.639677,9.323197,10.266140,10.709724,9.933369,10.248590,10.731137,0,-0.01906,0.00382,-0.01960,-0.01495,0.00746,-0.01263,0.01293,-0.00291,-0.00005,0.09123,3.27688
5.691,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,160.702194,95.542152,80.653145,45.957867,0.000000,5.096119,5.547337,4.824866,11.117927,4.277679,11.867216,5.690994,0,3.770807,9.866049,5.521918,13.870489,5.352845,8.415959,8.266557,11.696852,8.225299,8.589653,8.424479,8.116884,9.203981,8.665364,9.316115,10.284314,10.701863,9.932436,10.247652,10.727773,0,-0.01719,0.00374,-0.02036,-0.01254,0.00905,-0.01334,0.01019,0.00049,0.00012,0.11280,3.27621
5.692,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.105835,78.394936,80.891876,45.779903,0.000000,5.105971,5.614450,4.830773,11.114922,4.277862,11.856182,5.691250,0,3.775611,9.884491,5.521151,13.858740,5.350945,8.406379,8.266671,11.685295,8.223002,8.569524,8.535355,8.410037,9.168453,8.680062,9.308776,10.297606,10.686913,9.930995,10.244677,10.724198,0,-0.01745,0.00328,-0.01964,-0.01350,0.00822,-0.01270,0.02397,0.00047,0.00027,0.12433,3.27606
5.693,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,107.509476,61.247715,81.130615,45.601940,0.000000,5.115674,5.681561,4.836679,11.111917,4.278045,11.845148,5.691505,0,3.780414,9.902933,5.520370,13.846990,5.349045,8.396799,8.266787,11.673738,8.220707,8.549395,8.646230,8.703191,9.132925,8.694761,9.301437,10.310899,10.671962,9.929555,10.241700,10.720623,0,-0.01833,0.00351,-0.02103,-0.01365,0.00779,-0.01180,0.01038,0.00213,0.00007,0.09065,3.27592
5.694,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.913116,44.100498,81.369347,45.423977,0.000000,5.124299,5.748674,4.842586,11.108912,4.278228,11.834113,5.691761,0,3.785218,9.921374,5.519502,13.835240,5.347145,8.387218,8.266901,11.662182,8.218411,8.529265,8.757106,8.996344,9.097397,8.709460,9.294098,10.324191,10.657011,9.928115,10.238725,10.717049,0,-0.01452,0.00328,-0.01772,-0.01356,0.00860,-0.01368,-0.10429,-0.00574,-0.00012,0.08540,3.27622
5.695,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,55.712635,27.645082,81.594009,45.238201,0.000000,5.132785,5.813700,4.848499,11.106167,4.278415,11.823064,5.691999,0,3.790010,9.939923,5.518623,13.823485,5.345254,8.377623,8.266991,11.650665,8.216225,8.509498,8.863014,9.278308,9.062341,8.724301,9.286986,10.337599,10.642374,9.926732,10.235866,10.713553,0,-0.02081,0.00379,-0.01957,-0.01360,0.00853,-0.01273,0.01616,0.00475,0.00012,0.09542,3.27653
5.696,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,64.013176,27.793016,81.480812,44.864937,0.000000,5.140274,5.828653,4.854551,11.109672,4.278692,11.811641,5.691844,0,3.794543,9.961038,5.517675,13.811601,5.343610,8.367661,8.266470,11.640129,8.216647,8.498397,8.849723,9.291719,9.038611,8.742570,9.285344,10.353767,10.635270,9.926730,10.235808,10.711971,0,-0.01851,0.00362,-0.02580,-0.01356,0.00995,-0.01292,0.02444,0.00240,0.00012,0.12093,3.27699
5.697,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72.313713,27.940948,81.367615,44.491673,0.000000,5.147604,5.843606,4.860604,11.113175,4.278968,11.800219,5.691688,0,3.799075,9.982152,5.516737,13.799716,5.341966,8.357697,8.265949,11.629594,8.217071,8.487296,8.836431,9.305132,9.014882,8.760839,9.283703,10.369937,10.628167,9.926728,10.235752,10.710389,0,-0.01765,0.00265,-0.01356,-0.01401,0.00764,-0.01089,0.05856,0.00388,0.00015,0.08639,3.27742
5.698,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,80.614250,28.088881,81.254417,44.118404,0.000000,5.153790,5.858560,4.866657,11.116680,4.279245,11.788795,5.691532,0,3.803608,10.003266,5.515878,13.787831,5.340321,8.347735,8.265428,11.619058,8.217493,8.476195,8.823138,9.318543,8.991153,8.779107,9.282061,10.386106,10.621063,9.926727,10.235695,10.708807,0,-0.01805,0.00404,-0.02432,-0.01329,0.00849,-0.01353,-0.00431,-0.00972,0.00012,0.07694,3.27704
5.699,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,89.452614,28.245289,81.132645,43.744560,0.000000,5.159788,5.870739,4.872720,11.120007,4.279527,11.777362,5.691378,0,3.808079,10.024347,5.515047,13.775965,5.338701,8.337793,8.264913,11.608610,8.220945,8.480953,8.809875,9.332143,8.967772,8.797485,9.280504,10.402402,10.613970,9.926859,10.235664,10.707245,0,-0.01751,0.00302,-0.02054,-0.01313,0.00913,-0.01302,0.00427,0.01039,0.00027,0.09593,3.27669
5.700,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.198601,28.605116,80.805069,43.356846,0.000000,5.164428,5.816335,4.879037,11.119058,4.279935,11.765661,5.691267,0,3.811095,10.044643,5.514421,13.764508,5.337661,8.328349,8.264531,11.600301,8.297098,8.866321,8.797322,9.350231,8.952759,8.818480,9.280993,10.421762,10.607140,9.930187,10.236256,10.706177,0,-0.01822,0.00320,-0.02032,-0.01411,0.00789,-0.01030,0.01619,0.00214,0.00003,0.12161,3.27714
5.701,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.944595,28.964943,80.477501,42.969128,0.000000,5.168847,5.761931,4.885354,11.118110,4.280344,11.753960,5.691156,0,3.814111,10.064939,5.513807,13.753052,5.336621,8.318906,8.264149,11.591991,8.373251,9.251687,8.784769,9.368320,8.937746,8.839477,9.281483,10.441123,10.600308,9.933516,10.236847,10.705110,0,-0.01763,0.00321,-0.01923,-0.01375,0.00774,-0.01209,-0.00645,0.00178,0.00003,0.10902,3.27758
5.702,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.690582,29.324768,80.149933,42.581409,0.000000,5.171669,5.707527,4.891671,11.117161,4.280751,11.742259,5.691045,0,3.817126,10.085235,5.513275,13.741596,5.335581,8.309462,8.263767,11.583682,8.449403,9.637054,8.772216,9.386410,8.922733,8.860472,9.281972,10.460483,10.593477,9.936844,10.237439,10.704041,0,-0.01681,0.00384,-0.02029,-0.01315,0.00910,-0.01188,-0.00893,0.00404,0.00012,0.08573,3.27727
5.703,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.593750,29.695436,79.828957,42.198711,0.000000,5.174249,5.650785,4.897954,11.116352,4.281186,11.730556,5.690955,0,3.820119,10.105612,5.512729,13.730139,5.334508,8.299989,8.263399,11.575421,8.522401,10.008132,8.759617,9.404950,8.907722,8.881634,9.282500,10.479920,10.586627,9.940120,10.238035,10.703127,0,-0.01748,0.00318,-0.01433,-0.01316,0.00863,-0.01230,0.02619,0.00450,0.00019,0.09614,3.27697
5.704,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.269012,30.326317,79.666344,41.936405,0.000000,5.175090,5.537959,4.903440,11.118908,4.282244,11.718823,5.691352,0,3.822558,10.127957,5.512094,13.718641,5.332654,8.289815,8.263356,11.568323,8.519675,10.036265,8.745918,9.434326,8.892751,8.906785,9.283969,10.501204,10.579307,9.942150,10.238750,10.705881,0,-0.01643,0.00337,-0.02101,-0.01348,0.00835,-0.01392,-0.00554,0.00418,0.00015,0.11206,3.27666
5.705,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.944290,30.957195,79.503723,41.674103,0.000000,5.175735,5.425132,4.908925,11.121465,4.283303,11.707090,5.691750,0,3.824997,10.150302,5.511438,13.707144,5.330801,8.279640,8.263312,11.561225,8.516951,10.064398,8.732219,9.463702,8.877780,8.931936,9.285439,10.522488,10.571986,9.944180,10.239463,10.708635,0,-0.01864,0.00335,-0.02187,-0.01301,0.00871,-0.01381,-0.01591,0.00553,0.00015,0.10446,3.27637
5.706,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.619553,31.588074,79.341110,41.411800,0.000000,5.174960,5.312305,4.914410,11.124021,4.284362,11.695357,5.692147,0,3.827436,10.172647,5.510632,13.695647,5.328947,8.269466,8.263269,11.554127,8.514226,10.092531,8.718520,9.493078,8.862808,8.957088,9.286908,10.543772,10.564667,9.946210,10.240177,10.711390,0,-0.01716,0.00383,-0.02185,-0.01384,0.00724,-0.01273,0.06066,0.00674,0.00027,0.07609,3.27645
5.707,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.248947,32.215141,79.189194,41.159988,0.000000,5.174035,5.197504,4.919880,11.126534,4.285428,11.683627,5.692536,0,3.829842,10.194959,5.509804,13.684132,5.327081,8.259259,8.263198,11.547055,8.511168,10.120100,8.704537,9.522220,8.847583,8.982382,9.288321,10.564911,10.557262,9.948192,10.240866,10.714095,0,-0.01681,0.00521,-0.01980,-0.01404,0.00989,-0.01292,-0.01054,0.00018,0.00000,0.07896,3.27653
5.708,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.777527,32.750690,79.294167,41.160000,0.000000,5.172021,5.035300,4.924989,11.128000,4.286649,11.671963,5.692732,0,3.831425,10.216463,5.508826,13.672193,5.324922,8.248275,8.262451,11.540641,8.500130,10.134122,8.683740,9.545723,8.826241,9.011122,9.288404,10.582583,10.547852,9.949020,10.240943,10.715610,0,-0.01747,0.00403,-0.02271,-0.01351,0.00978,-0.01474,0.02219,0.00629,-0.00005,0.10693,3.27683
5.709,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.306107,33.286240,79.399139,41.160015,0.000000,5.169826,4.873096,4.930099,11.129468,4.287871,11.660297,5.692927,0,3.833009,10.237968,5.507848,13.660254,5.322763,8.237290,8.261704,11.534227,8.489091,10.148144,8.662942,9.569225,8.804898,9.039861,9.288487,10.600256,10.538440,9.949849,10.241020,10.717124,0,-0.01878,0.00426,-0.01100,-0.01430,0.00638,-0.01166,0.03307,0.01172,0.00003,0.10983,3.27713
5.710,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.834671,33.821789,79.504112,41.160027,0.000000,5.166317,4.710892,4.935207,11.130935,4.289093,11.648633,5.693122,0,3.834593,10.259473,5.506862,13.648314,5.320604,8.226306,8.260958,11.527813,8.478052,10.162166,8.642144,9.592729,8.783557,9.068601,9.288570,10.617929,10.529029,9.950679,10.241096,10.718638,0,-0.01768,0.00452,-0.02311,-0.01301,0.01376,-0.01419,-0.03482,0.00264,0.00003,0.08523,3.27729
5.711,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.321899,34.350380,79.612411,41.164391,0.000000,5.162589,4.546750,4.940281,11.132333,4.290318,11.637000,5.693311,0,3.836126,10.280923,5.505891,13.636416,5.318459,8.215305,8.260233,11.521382,8.467818,10.176921,8.621476,9.616542,8.762202,9.097055,9.288640,10.635401,10.519613,9.951306,10.241244,10.720196,0,-0.01731,0.00371,-0.01695,-0.01288,0.00414,-0.00961,-0.01957,0.00157,-0.00009,0.10315,3.27742
5.712,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.816727,34.711880,79.800499,41.273212,0.000000,5.157290,4.336097,4.944509,11.132082,4.291589,11.626122,5.693353,0,3.836454,10.301037,5.505033,13.625502,5.316656,8.203918,8.260012,11.514549,8.476893,10.209282,8.603930,9.647796,8.740545,9.118685,9.288372,10.648071,10.510108,9.947117,10.243070,10.722806,0,-0.01863,0.00413,-0.02160,-0.01368,0.01008,-0.01370,0.02600,0.00945,0.00022,0.10615,3.27681
5.713,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.311554,35.073380,79.988594,41.382038,0.000000,5.151816,4.125444,4.948736,11.131831,4.292861,11.615244,5.693395,0,3.836782,10.321152,5.504171,13.614586,5.314852,8.192529,8.259791,11.507715,8.485969,10.241642,8.586385,9.679049,8.718889,9.140313,9.288104,10.660742,10.500603,9.942927,10.244896,10.725416,0,-0.01711,0.00461,-0.02019,-0.01399,0.00807,-0.01151,-0.00136,-0.00183,0.00012,0.11050,3.27621
5.714,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.806381,35.434879,80.176682,41.490860,0.000000,5.145083,3.914791,4.952963,11.131580,4.294134,11.604365,5.693437,0,3.837109,10.341266,5.503271,13.603671,5.313049,8.181141,8.259571,11.500881,8.495044,10.274003,8.568839,9.710302,8.697232,9.161942,9.287836,10.673412,10.491097,9.938738,10.246722,10.728026,0,-0.01829,0.00358,-0.02171,-0.01301,0.00891,-0.01298,0.00522,0.00525,0.00015,0.09252,3.27621
5.715,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.340149,35.787113,80.370819,41.601059,0.000000,5.138224,3.702773,4.957162,11.131248,4.295385,11.593508,5.693462,0,3.837420,10.361191,5.502346,13.592731,5.311248,8.169744,8.259298,11.494053,8.503564,10.306345,8.551332,9.741091,8.675662,9.183524,9.287639,10.686039,10.481693,9.934679,10.248577,10.730562,0,-0.01846,0.00385,-0.02492,-0.01455,0.00896,-0.01340,-0.05062,0.00267,0.00012,0.09386,3.27623
5.716,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.808594,35.916939,80.710144,41.744293,0.000000,5.130458,3.457979,4.960686,11.128971,4.296132,11.583129,5.693086,0,3.837328,10.376571,5.501241,13.581188,5.309489,8.158123,8.257779,11.487343,8.498744,10.338241,8.534761,9.760700,8.656161,9.203981,9.289145,10.697614,10.474714,9.933755,10.251118,10.731299,0,-0.01812,0.00322,-0.01943,-0.01385,0.00763,-0.01229,0.02280,0.00109,0.00009,0.10845,3.27677
5.717,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.277039,36.046764,81.049469,41.887531,0.000000,5.122538,3.213185,4.964211,11.126694,4.296880,11.572751,5.692710,0,3.837236,10.391952,5.500144,13.569647,5.307731,8.146502,8.256260,11.480634,8.493924,10.370136,8.518189,9.780311,8.636660,9.224439,9.290650,10.709188,10.467735,9.932831,10.253659,10.732037,0,-0.01662,0.00490,-0.02274,-0.01409,0.01025,-0.01237,0.01938,0.00253,0.00015,0.10153,3.27728
5.718,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.745483,36.176590,81.388794,42.030766,0.000000,5.113515,2.968392,4.967735,11.124416,4.297627,11.562372,5.692334,0,3.837144,10.407331,5.499109,13.558105,5.305973,8.134882,8.254741,11.473924,8.489104,10.402033,8.501618,9.799921,8.617159,9.244895,9.292155,10.720763,10.460756,9.931907,10.256200,10.732774,0,-0.01939,0.00323,-0.02122,-0.01318,0.00840,-0.01251,-0.00576,0.00275,-0.00003,0.07919,3.27713
5.719,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.205109,36.306507,81.732841,42.178352,0.000000,5.104298,2.722104,4.971210,11.122211,4.298399,11.552021,5.691955,0,3.837055,10.422599,5.498120,13.546578,5.304266,8.123278,8.253206,11.467245,8.484727,10.434556,8.485357,9.819913,8.597672,9.265441,9.293596,10.732119,10.453794,9.930991,10.258706,10.733591,0,-0.01670,0.00399,-0.02002,-0.01354,0.00857,-0.01304,-0.00211,0.00206,0.00019,0.08108,3.27698
5.720,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.453430,36.438618,82.190300,42.430332,0.000000,5.093686,2.439963,4.973528,11.121717,4.299769,11.542314,5.691514,0,3.837029,10.435167,5.497473,13.535431,5.303801,8.112046,8.251326,11.461305,8.490973,10.482143,8.476546,9.849069,8.578547,9.288108,9.293488,10.738192,10.447231,9.930285,10.260367,10.736345,0,-0.01869,0.00320,-0.02085,-0.01364,0.00835,-0.01221,0.01012,0.00482,0.00015,0.10411,3.27721
5.721,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.701736,36.570728,82.647751,42.682316,0.000000,5.082879,2.157822,4.975846,11.121224,4.301139,11.532607,5.691075,0,3.837004,10.447736,5.496869,13.524283,5.303335,8.100815,8.249445,11.455364,8.497221,10.529730,8.467734,9.878223,8.559423,9.310775,9.293378,10.744265,10.440668,9.929578,10.262030,10.739099,0,-0.01885,0.00326,-0.02018,-0.01433,0.00795,-0.01250,-0.03129,0.00330,0.00020,0.11163,3.27743
5.722,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.950043,36.702839,83.105202,42.934296,0.000000,5.070662,1.875681,4.978163,11.120731,4.302510,11.522900,5.690635,0,3.836979,10.460304,5.496582,13.513136,5.302870,8.089583,8.247563,11.449424,8.503468,10.577317,8.458922,9.907379,8.540298,9.333442,9.293268,10.750338,10.434105,9.928871,10.263691,10.741852,0,-0.01420,0.00378,-0.01974,-0.01427,0.00870,-0.01233,0.01013,0.00305,0.00012,0.10219,3.27712
5.723,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.201767,36.854176,83.550934,43.186455,0.000000,5.058259,1.592161,4.980426,11.120184,4.303853,11.513211,5.690207,0,3.836957,10.472750,5.496322,13.501978,5.302427,8.078315,8.245672,11.443535,8.509483,10.623693,8.449761,9.936260,8.521251,9.355823,9.293032,10.756154,10.427567,9.928027,10.265313,10.744397,0,-0.02004,0.00291,-0.01984,-0.01379,0.00878,-0.01279,0.00339,0.00309,0.00015,0.08839,3.27682
5.724,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.535492,37.467052,83.715279,43.442917,0.000000,5.044513,1.275546,4.981384,11.118345,4.304556,11.503962,5.690060,0,3.837011,10.482227,5.496262,13.490580,5.302532,8.066145,8.243536,11.438882,8.509958,10.641013,8.432219,9.958561,8.504048,9.371318,9.289746,10.755821,10.421644,9.923884,10.265969,10.741943,0,-0.01903,0.00337,-0.02034,-0.01429,0.00789,-0.01292,0.00322,0.00292,0.00024,0.10242,3.27651
