"Time","67 LDS cle","65 L mark","64 R mark","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","36 CoMx (cm)","35 FRy (cm)","32 FLx (cm)","27 HLx (cm)","66 RDS cle","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.565,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.406265,52.755543,95.084114,74.858986,-0.242509,4.658799,0.000000,4.422757,4.412463,9.753260,3.252141,11.368669,5.341938,0,10.691245,4.536187,0,3.460380,8.445238,4.781394,6.223798,10.541465,6.098891,8.500376,6.220683,7.942446,6.674553,7.472466,6.856840,8.739195,8.061117,8.665788,7.908562,9.343478,0,-0.01699,0.00269,-0.02108,-0.01335,0.00792,-0.01214,0.01889,0.00388,0.46076,0.11907,3.27774
0.566,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.269089,52.910355,95.355568,75.521622,-0.619464,4.657878,0.000000,4.421971,4.395944,9.756350,3.250973,11.355129,5.332415,0,10.747556,4.534529,0,3.458326,8.430672,4.781187,6.217817,10.620958,6.092387,8.479454,6.218465,7.926912,6.674693,7.462025,6.853745,8.730529,8.057614,8.664124,7.907365,9.340265,0,-0.01918,0.00312,-0.01979,-0.01283,0.00806,-0.01196,0.00109,0.00233,0.43376,0.09873,3.27774
0.567,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.131912,53.065166,95.627014,76.184250,-0.996419,4.656949,0.000000,4.421185,4.379121,9.759439,3.249805,11.341590,5.322891,0,10.803866,4.532870,0,3.456272,8.416106,4.780979,6.211836,10.700451,6.085883,8.458531,6.216248,7.911378,6.674832,7.451582,6.850648,8.721863,8.054111,8.662460,7.906168,9.337053,0,-0.02142,0.00291,-0.02528,-0.01182,0.00789,-0.01332,0.00799,0.00142,0.40974,0.09397,3.27762
0.568,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.994736,53.219978,95.898468,76.846878,-1.373373,4.656006,0.000000,4.420400,4.361836,9.762529,3.248637,11.328052,5.313367,0,10.860177,4.531212,0,3.454218,8.401541,4.780772,6.205855,10.779944,6.079379,8.437609,6.214029,7.895844,6.674971,7.441141,6.847553,8.713197,8.050609,8.660797,7.904972,9.333840,0,-0.00789,0.00403,-0.01523,-0.01405,0.00792,-0.01169,0.00468,0.00414,0.38555,0.12285,3.27724
0.569,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.796799,53.282375,96.100197,77.489052,-1.743997,4.655032,0.000000,4.419050,4.344361,9.766184,3.247723,11.314714,5.304332,0,10.917150,4.529446,0,3.451947,8.387278,4.780829,6.202358,10.860964,6.075783,8.419518,6.212430,7.882534,6.675611,7.431475,6.844748,8.703943,8.047630,8.659802,7.904664,9.332316,0,-0.01877,0.00218,-0.02034,-0.01275,0.00798,-0.01277,0.00656,0.00098,0.33556,0.10980,3.27700
0.570,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.467300,53.144730,96.151009,78.086945,-2.100917,4.654007,0.000000,4.416477,4.326594,9.771061,3.247360,11.301815,5.296354,0,10.975555,4.527447,0,3.449210,8.373672,4.781459,6.204239,10.945288,6.078483,8.407558,6.212168,7.874036,6.677335,7.423491,6.842577,8.693418,8.045787,8.660256,7.906281,9.334449,0,-0.01536,0.00356,-0.01949,-0.01385,0.00895,-0.01266,0.00415,0.00334,0.30930,0.07605,3.27708
0.571,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.137817,53.007084,96.201820,78.684837,-2.457837,4.653232,0.000000,4.413904,4.308758,9.775937,3.246996,11.288917,5.288376,0,11.033961,4.525447,0,3.446472,8.360065,4.782089,6.206120,11.029613,6.081183,8.395599,6.211906,7.865538,6.679060,7.415506,6.840404,8.682893,8.043943,8.660710,7.907897,9.336580,0,-0.01930,0.00372,-0.01927,-0.01277,0.00820,-0.01252,0.00416,0.00233,0.28633,0.07770,3.27718
0.572,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.808334,52.869442,96.252632,79.282730,-2.814757,4.652834,0.000000,4.411332,4.290815,9.780814,3.246632,11.276017,5.280398,0,11.092367,4.523448,0,3.443734,8.346458,4.782719,6.208001,11.113936,6.083882,8.383639,6.211645,7.857040,6.680784,7.407522,6.838232,8.672368,8.042100,8.661164,7.909514,9.338713,0,-0.01596,0.00302,-0.02070,-0.01386,0.00753,-0.01270,0.01524,0.00294,0.26048,0.10848,3.27733
0.573,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.497894,52.781769,96.271980,79.781143,-3.156480,4.652794,0.000000,4.408251,4.272939,9.783911,3.245712,11.263217,5.273047,0,11.150461,4.521293,0,3.441202,8.332867,4.783652,6.210847,11.193063,6.086281,8.370148,6.211473,7.848475,6.685785,7.397271,6.836631,8.661958,8.040185,8.660379,7.910000,9.339818,0,-0.01777,0.00492,-0.02082,-0.01261,0.00865,-0.01267,0.01501,0.00148,0.23152,0.10167,3.27737
0.574,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.228699,52.802277,96.223221,80.064240,-3.465306,4.653297,0.000000,4.404073,4.255164,9.783154,3.243587,11.250628,5.267052,0,11.207880,4.518803,0,3.439114,8.319305,4.785242,6.215784,11.260936,6.088027,8.353339,6.211493,7.839762,6.697877,7.382113,6.836267,8.651797,8.038116,8.656917,7.908036,9.338700,0,-0.01642,0.00363,-0.02043,-0.01269,0.00933,-0.01399,-0.00042,0.00324,0.20972,0.09886,3.27714
0.575,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.959518,52.822777,96.174461,80.347328,-3.774133,4.653102,0.000000,4.399894,4.237658,9.782397,3.241462,11.238039,5.261057,0,11.265299,4.516312,0,3.437025,8.305745,4.786830,6.220720,11.328810,6.089772,8.336531,6.211513,7.831048,6.709970,7.366955,6.835902,8.641637,8.036045,8.653453,7.906072,9.337584,0,-0.01703,0.00362,-0.01895,-0.01310,0.00830,-0.01281,0.00691,0.00203,0.15798,0.11444,3.27707
0.576,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.690323,52.843285,96.125702,80.630424,-4.082959,4.651845,0.000000,4.395715,4.220563,9.781641,3.239337,11.225451,5.255062,0,11.322719,4.513822,0,3.434937,8.292185,4.788420,6.225657,11.396683,6.091518,8.319722,6.211534,7.822336,6.722063,7.351797,6.835537,8.631476,8.033976,8.649990,7.904109,9.336466,0,-0.02054,0.00395,-0.02247,-0.01335,0.00784,-0.01189,0.00156,0.00281,0.13089,0.11108,3.27738
0.577,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.544464,52.920338,96.152519,80.884102,-4.371785,4.649018,0.000000,4.391297,4.203908,9.781439,3.237132,11.212825,5.299645,0,11.378488,4.511287,0,3.432323,8.278897,4.786922,6.231202,11.460943,6.092144,8.303452,6.211101,7.813303,6.731497,7.339338,6.835459,8.622252,8.032962,8.647287,7.902529,9.336805,0,-0.01799,0.00464,-0.01801,-0.01298,0.00898,-0.01228,0.00567,0.00312,0.10406,0.07919,3.27745
0.578,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.665558,53.119797,96.342903,81.074104,-4.617319,4.643799,0.000000,4.386359,4.187924,9.782436,3.234753,11.200121,5.453706,0,11.430687,4.508657,0,3.428571,8.266202,4.778744,6.238065,11.517381,6.090343,8.288345,6.209686,7.803577,6.735177,7.332721,6.836001,8.615053,8.034234,8.646232,7.901783,9.340297,0,-0.01704,0.00319,-0.02103,-0.01346,0.00815,-0.01364,0.00582,0.00188,0.07930,0.07979,3.27699
0.579,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.786652,53.319260,96.533287,81.264114,-4.862853,4.638441,0.000000,4.381422,4.172328,9.783434,3.232374,11.187416,5.607767,0,11.482885,4.506027,0,3.424820,8.253507,4.770566,6.244928,11.573819,6.088543,8.273238,6.208272,7.793851,6.738856,7.326104,6.836544,8.607854,8.035506,8.645175,7.901036,9.343788,0,-0.01814,0.00488,-0.01951,-0.01345,0.00826,-0.01296,0.00303,0.00172,0.05494,0.10590,3.27686
0.580,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.907761,53.518719,96.723671,81.454117,-5.108387,4.632871,0.000000,4.376484,4.157324,9.784431,3.229995,11.174712,5.761827,0,11.535085,4.503397,0,3.421069,8.240811,4.762387,6.251791,11.630257,6.086743,8.258131,6.206858,7.784125,6.742535,7.319488,6.837085,8.600655,8.036778,8.644119,7.900290,9.347281,0,-0.01656,0.00260,-0.01840,-0.01419,0.00860,-0.01349,0.00412,0.00170,0.02672,0.09807,3.27747
0.581,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.351929,53.667469,96.884407,81.653732,-5.335985,4.628701,0.000000,4.371278,4.142613,9.784485,3.227789,11.162015,5.870028,0,11.585187,4.500759,0,3.417391,8.228249,4.756776,6.258795,11.683024,6.085414,8.244099,6.207824,7.773077,6.745774,7.312392,6.837597,8.592861,8.037501,8.642539,7.898901,9.349880,0,-0.01808,0.00485,-0.01876,-0.01366,0.00800,-0.01200,0.00427,0.00244,0.00002,0.08079,3.27771
0.582,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.495392,53.706448,96.980965,81.874130,-5.524757,4.626664,0.000000,4.365490,4.128347,9.782495,3.225959,11.149333,5.878960,0,11.630753,4.498105,0,3.413874,8.215972,4.756721,6.266107,11.727849,6.085105,8.232393,6.213944,7.759168,6.748058,7.304262,6.838041,8.583781,8.037033,8.639824,7.896120,9.350552,0,-0.01652,0.00313,-0.01970,-0.01372,0.00886,-0.01064,-0.00264,0.00547,-0.04823,0.09996,3.27710
0.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.638870,53.745426,97.077522,82.094528,-5.713530,3.709598,0.000000,4.359702,4.114368,9.780504,3.224129,11.136652,5.887893,0,11.676318,4.495451,0,3.410357,8.203696,4.756665,6.273418,11.772673,6.084795,8.220687,6.220063,7.745259,6.750343,7.296132,6.838486,8.574700,8.036564,8.637110,7.893339,9.351222,0,-0.01816,0.00400,-0.02198,-0.01305,0.00980,-0.01180,0.01422,-0.00033,-0.07357,0.12158,3.27658
0.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.782349,53.784405,97.174080,82.314926,-5.902303,1.396881,0.000000,4.353914,4.100828,9.778514,3.222299,11.123970,5.896826,0,11.721883,4.492797,0,3.406840,8.191420,4.756610,6.280730,11.817497,6.084486,8.208982,6.226183,7.731349,6.752628,7.288002,6.838930,8.565620,8.036096,8.634396,7.890558,9.351893,0,-0.01740,0.00259,-0.02167,-0.01320,0.00914,-0.01220,0.00169,0.00319,-0.09920,0.10680,3.27627
0.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.699478,53.953163,97.267181,82.547569,-6.072218,0.000000,0.000000,4.347846,4.087605,9.777414,3.219868,11.111151,5.908591,0,11.764948,4.490093,0,3.403364,8.179069,4.757025,6.287387,11.859269,6.081921,8.195690,6.234353,7.715428,6.755523,7.279159,6.839248,8.557071,8.036041,8.631283,7.889110,9.352202,0,-0.01707,0.00352,-0.02082,-0.01377,0.01040,-0.01241,0.00334,0.00259,-0.12518,0.09429,3.27613
0.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.126678,54.402832,97.352791,82.806732,-6.201314,0.000000,0.000000,4.341171,4.074865,9.778245,3.216136,11.098034,5.926486,0,11.802599,4.487281,0,3.399978,8.166554,4.758457,6.292627,11.894434,6.074473,8.178967,6.246962,7.695150,6.759741,7.268773,6.839294,8.549672,8.036885,8.627307,7.890546,9.351728,0,-0.01702,0.00283,-0.01976,-0.01287,0.00695,-0.01175,0.00938,0.00277,-0.15482,0.11061,3.27636
0.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.553894,54.852505,97.438400,83.065895,-6.330410,0.000000,0.000000,4.334496,4.062517,9.779075,3.212403,11.084916,5.944381,0,11.840251,4.484469,0,3.396591,8.154041,4.759890,6.297866,11.929599,6.067025,8.162244,6.259572,7.674873,6.763959,7.258386,6.839339,8.542273,8.037728,8.623331,7.891982,9.351255,0,-0.01736,0.00366,-0.01841,-0.01442,0.00739,-0.01241,0.00355,0.00192,-0.17764,0.10242,3.27659
0.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.981094,55.302177,97.524010,83.325050,-6.459507,0.000000,0.000000,4.327821,4.050767,9.779905,3.208671,11.071798,5.962276,0,11.877902,4.481657,0,3.393205,8.141527,4.761323,6.303106,11.964765,6.059577,8.145520,6.272181,7.654595,6.768178,7.248000,6.839385,8.534874,8.038571,8.619355,7.893419,9.350781,0,-0.01597,0.00191,-0.01790,-0.01328,0.00879,-0.01247,0.00487,0.00346,-0.22877,0.08468,3.27682
0.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.136246,55.710857,97.738487,83.591606,-6.571069,0.000000,0.000000,4.321088,4.039475,9.780271,3.204050,11.058806,5.983093,0,11.912287,4.478921,0,3.389742,8.129010,4.763897,6.306977,11.996293,6.051951,8.128981,6.277661,7.637559,6.770661,7.239450,6.839071,8.527171,8.038790,8.615237,7.894112,9.350296,0,-0.01821,0.00450,-0.01923,-0.01358,0.00887,-0.01215,0.00397,0.00177,-0.25777,0.09207,3.27679
0.590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.702530,56.030804,98.231918,83.874153,-6.644679,0.000000,0.000000,4.314228,4.028881,9.779633,3.197506,11.046085,6.010232,0,11.939599,4.476351,0,3.386111,8.116487,4.768944,6.307886,12.019951,6.043942,8.112839,6.267711,7.627542,6.769391,7.234876,6.837980,8.518811,8.037656,8.610810,7.893198,9.349787,0,-0.01573,0.00310,-0.02457,-0.01346,0.00910,-0.01089,0.00793,0.00242,-0.27808,0.11634,3.27618
0.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.268799,56.350750,98.725342,84.156708,-6.718287,0.000000,0.000000,4.307368,4.018713,9.778994,3.190961,11.033364,6.037373,0,11.966911,4.473781,0,3.382480,8.103963,4.773991,6.308794,12.043610,6.035934,8.096696,6.257761,7.617524,6.768120,7.230302,6.836888,8.510451,8.036522,8.606383,7.892285,9.349277,0,-0.01927,0.00363,-0.01396,-0.01394,0.00844,-0.01251,0.01119,0.00065,-0.30247,0.10012,3.27599
0.592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.835083,56.670696,99.218773,84.439255,-6.791897,0.000000,0.000000,4.300508,4.009196,9.778356,3.184417,11.020643,6.064513,0,11.994224,4.471210,0,3.378849,8.091438,4.779037,6.309703,12.067267,6.027925,8.080554,6.247812,7.607506,6.766849,7.225728,6.835797,8.502091,8.035388,8.601955,7.891371,9.348767,0,-0.01841,0.00346,-0.01929,-0.01385,0.00914,-0.01205,0.00786,0.00362,-0.32960,0.10054,3.27675
0.593,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.130234,65.067711,99.641022,84.737671,-6.847086,0.000000,0.000000,4.293536,4.000072,9.778038,3.176726,11.008081,6.105654,0,12.018061,4.468548,0,3.374913,8.078984,4.769444,6.308938,12.088873,6.021817,8.066753,6.237099,7.600315,6.762893,7.218933,6.834605,8.492230,8.034107,8.597472,7.889479,9.348715,0,-0.01417,0.00308,-0.02185,-0.01367,0.00815,-0.01347,-0.00388,0.00080,-0.35676,0.12343,3.27712
0.594,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,115.522064,90.947998,99.909218,85.070404,-6.862405,0.000000,0.000000,4.286321,3.991549,9.778414,3.166552,10.995866,6.177104,0,12.034377,4.465688,0,3.370317,8.066679,4.728164,6.304547,12.106035,6.019820,8.058024,6.224736,7.599241,6.753123,7.207332,6.833197,8.479119,8.032508,8.592867,7.885469,9.349653,0,-0.02128,0.00387,-0.01929,-0.01326,0.00726,-0.00804,0.00154,0.00031,-0.40535,0.11720,3.27659
0.595,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,88.913895,116.828285,100.177414,85.403145,-6.877723,0.000000,0.000000,4.279106,3.983503,9.778790,3.156378,10.983649,6.248553,0,12.050693,4.462827,0,3.365721,8.054375,4.686883,6.300157,12.123198,6.017824,8.049294,6.212373,7.598167,6.743353,7.195730,6.831789,8.466008,8.030908,8.588262,7.881459,9.350592,0,-0.01633,0.00446,-0.02076,-0.01723,0.00776,-0.01444,0.00623,0.00362,-0.43154,0.08389,3.27631
0.596,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,62.305717,142.708572,100.445610,85.735886,-6.893042,0.000000,0.000000,4.271891,3.976187,9.779166,3.146204,10.971434,6.320002,0,12.067009,4.459967,0,3.361125,8.042069,4.645602,6.295766,12.140361,6.015828,8.040565,6.200010,7.597094,6.733584,7.184129,6.830380,8.452897,8.029308,8.583656,7.877450,9.351530,0,-0.01716,0.00332,-0.02047,-0.01125,0.00876,-0.01146,0.00567,0.00355,-0.45869,0.07882,3.27661
0.597,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44.549362,159.722794,100.480156,86.032524,-6.890639,0.000000,0.000000,4.264735,3.969428,9.779757,3.135031,10.959169,6.395193,0,12.080470,4.457084,0,3.356783,8.029696,4.616327,6.290959,12.155633,6.013743,8.033085,6.246712,7.447756,6.730250,7.171498,6.828255,8.439866,8.027322,8.579165,7.873616,9.350868,0,-0.01611,0.00331,-0.02222,-0.01351,0.00777,-0.01311,0.00637,0.00299,-0.48079,0.11391,3.27678
0.598,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,45.953255,157.545929,100.008949,86.251015,-6.849879,0.000000,0.000000,4.257710,3.963519,9.780813,3.121696,10.946803,6.478485,0,12.087751,4.454153,0,3.352993,8.017175,4.613039,6.285251,12.166816,6.011468,8.028307,6.421266,6.977490,6.740848,7.156638,6.824577,8.427008,8.024495,8.574917,7.870162,9.346742,0,-0.01709,0.00359,-0.01973,-0.01258,0.00814,-0.01317,0.00363,0.00268,-0.50387,0.08881,3.27663
0.599,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,47.357151,155.369049,99.537743,86.469505,-6.809120,0.000000,0.000000,4.250684,3.958072,9.781870,3.108360,10.934437,6.561777,0,12.095033,4.451222,0,3.349202,8.004653,4.609752,6.279543,12.177998,6.009192,8.023529,6.595819,6.507224,6.751446,7.141779,6.820899,8.414150,8.021669,8.570669,7.866709,9.342615,0,-0.01616,0.00347,-0.01780,-0.01516,0.00845,-0.01296,0.00615,0.00392,-0.53067,0.08699,3.27643
0.600,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48.761044,153.192184,99.066536,86.687996,-6.768360,0.000000,0.000000,4.243659,3.953329,9.782926,3.095025,10.922071,6.645068,0,12.102314,4.448291,0,3.345411,7.992131,4.606464,6.273835,12.189180,6.006917,8.018751,6.770372,6.036959,6.762043,7.126919,6.817220,8.401292,8.018844,8.566422,7.863256,9.338489,0,-0.01801,0.00282,-0.02209,-0.01203,0.01039,-0.01176,0.00588,0.00362,-0.57663,0.10292,3.27612
0.601,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,57.226398,144.110962,98.641884,86.876717,-6.716324,0.000000,0.000000,4.236738,3.948927,9.783382,3.081016,10.909946,6.728360,0,12.107747,4.445284,0,3.341648,7.979573,4.603480,6.267560,12.197590,6.004799,8.010580,6.831893,5.857100,6.772315,7.112965,6.812682,8.389984,8.014950,8.561170,7.859349,9.332543,0,-0.01821,0.00256,-0.01995,-0.01593,0.00577,-0.01216,0.00879,0.00020,-0.60210,0.11334,3.27603
0.602,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,80.976685,120.084900,98.318001,87.000999,-6.639878,0.000000,0.000000,4.230045,3.945047,9.782538,3.065549,10.898349,6.811653,0,12.109181,4.442112,0,3.337943,7.966938,4.601154,6.260060,12.200000,6.003020,7.995066,6.648751,6.305845,6.781881,7.100968,6.806281,8.382032,8.008744,8.553744,7.854461,9.322659,0,-0.02051,0.00304,-0.02110,-0.01298,0.00827,-0.01240,0.00359,0.00551,-0.62572,0.09447,3.27641
0.603,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,104.726974,96.058838,97.994110,87.125275,-6.563433,0.000000,0.629007,4.223352,3.941506,9.781695,3.050082,10.886752,6.894946,1,12.110616,4.438940,0,3.334239,7.954302,4.598827,6.252559,12.202409,6.001241,7.979551,6.465610,6.754590,6.791447,7.088973,6.799879,8.374081,8.002539,8.546318,7.849572,9.312776,0,-0.01558,0.00322,-0.02134,-0.01346,0.00933,-0.01302,0.00579,0.00386,-0.65117,0.09610,3.27677
0.604,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.477264,72.032776,97.670227,87.249550,-6.486988,0.000000,2.217407,4.216660,3.938481,9.780852,3.034615,10.875154,6.978239,1,12.112049,4.435767,0,3.330534,7.941667,4.596501,6.245059,12.204818,5.999462,7.964036,6.282467,7.203335,6.801013,7.076976,6.793478,8.366128,7.996333,8.538892,7.844683,9.302892,0,-0.01743,0.00210,-0.02323,-0.01460,0.00860,-0.01235,0.00438,0.00327,-0.66776,0.12086,3.27707
0.605,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,145.067673,55.633472,97.478729,87.399208,-6.401498,0.000000,3.172935,4.210079,3.935799,9.780208,3.018913,10.863452,7.061722,1,12.112037,4.432667,0,3.326978,7.928807,4.594210,6.236299,12.204255,6.000025,7.944898,6.160120,7.503870,6.805064,7.067494,6.786616,8.358407,7.989909,8.531844,7.840282,9.291196,0,-0.01667,0.00292,-0.01851,-0.01451,0.00801,-0.01325,0.00449,0.00233,-0.69482,0.09323,3.27728
0.606,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.160110,55.742695,97.573807,87.603790,-6.296433,0.000000,3.163174,4.203739,3.933641,9.779994,3.002703,10.851521,7.145617,1,12.108893,4.429724,0,3.323741,7.915462,4.591994,6.224813,12.197261,6.005658,7.917916,6.169363,7.483598,6.797177,7.063455,6.778759,8.351187,7.983013,8.525615,7.836939,9.275578,0,-0.02128,0.00338,-0.02058,-0.01379,0.00846,-0.01201,0.00541,0.00279,-0.74117,0.09012,3.27728
0.607,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,147.252548,55.851917,97.668884,87.808380,-6.191367,0.000000,3.153440,4.197400,3.931717,9.779780,2.986492,10.839590,7.229513,1,12.105750,4.426780,0,3.320505,7.902116,4.589778,6.213327,12.190267,6.011291,7.890934,6.178607,7.463326,6.789290,7.059415,6.770900,8.343966,7.976117,8.519384,7.833596,9.259961,0,-0.01618,0.00473,-0.02012,-0.01370,0.00700,-0.01165,0.00458,0.00070,-0.76465,0.10805,3.27735
0.608,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.344986,55.961143,97.763962,88.012962,-6.086302,0.000000,3.143750,4.191060,3.930151,9.779566,2.970282,10.827660,7.313409,1,12.102607,4.423837,0,3.317269,7.888771,4.587563,6.201842,12.183272,6.016924,7.863953,6.187851,7.443054,6.781403,7.055376,6.763042,8.336745,7.969220,8.513155,7.830253,9.244343,0,-0.01992,0.00298,-0.02404,-0.01265,0.00755,-0.01206,0.00544,0.00255,-0.78447,0.10329,3.27758
0.609,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.444458,55.895069,97.834282,88.172012,-5.980760,0.000000,3.134085,4.184903,3.928695,9.778980,2.953999,10.815608,7.397082,1,12.098125,4.420947,0,3.314144,7.875361,4.585310,6.189448,12.174034,6.021797,7.835594,6.199875,7.421329,6.776373,7.049351,6.755410,8.325409,7.961748,8.506063,7.824240,9.229494,0,-0.01623,0.00381,-0.01942,-0.01400,0.00849,-0.01407,0.00733,0.00279,-0.80391,0.08374,3.27765
0.610,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.559143,55.449551,97.850998,88.232506,-5.874187,0.000000,3.124460,4.179142,3.927408,9.777590,2.937557,10.803296,7.480273,1,12.090750,4.418169,0,3.311261,7.861813,4.582976,6.175089,12.159937,6.025026,7.804253,6.217917,7.396458,6.777528,7.039030,6.748269,8.305165,7.953028,8.497103,7.812450,9.216308,0,-0.01755,0.00305,-0.02088,-0.01209,0.00839,-0.01312,0.00538,0.00094,-0.82703,0.08693,3.27734
0.611,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,151.673843,55.004036,97.867722,88.292999,-5.767613,0.000000,3.114808,4.173381,3.926188,9.776199,2.921114,10.790983,7.563465,1,12.083373,4.415392,0,3.308378,7.848264,4.580644,6.160730,12.145840,6.028255,7.772913,6.235959,7.371588,6.778683,7.028708,6.741127,8.284921,7.944309,8.488142,7.800659,9.203121,0,-0.01556,0.00457,-0.02185,-0.01473,0.00864,-0.01093,0.00645,0.00146,-0.84737,0.12830,3.27718
