"Time","v1 xCoM","v2 R COP","66 RDS cle","64 R marks","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
2.375,6.090120,0.000000,0,0,-0.639225,6.108991,13.338592,6.040684,10.717432,6.347324,1,0,14.639415,5.173825,6.654197,8.627563,0.00013,0.11978,3.27636
2.376,6.088944,0.000000,0,0,-0.705882,6.108353,13.371701,6.041131,10.705304,6.347175,1,0,14.627172,5.174337,6.653322,8.616323,-0.00001,0.10029,3.27682
2.377,6.087710,0.000000,0,0,-0.763631,6.107609,13.405592,6.041597,10.693266,6.347099,1,0,14.615128,5.174778,6.652602,8.605215,0.00001,0.08553,3.27725
2.378,6.086391,0.000000,0,0,-0.802960,6.106645,13.441097,6.042106,10.681414,6.347132,1,0,14.603496,5.175069,6.652202,8.594382,-0.00013,0.11879,3.27763
2.379,6.085016,0.000000,0,0,-0.842289,6.105682,13.476602,6.042614,10.669561,6.347181,1,0,14.591864,5.175361,6.651802,8.583549,0.00015,0.08788,3.27765
2.380,6.083559,0.000000,0,0,-0.881619,6.104718,13.512107,6.043123,10.657709,6.347254,1,0,14.580233,5.175653,6.651402,8.572717,-0.00014,0.08593,3.27689
2.381,6.082038,0.000000,0,0,-0.908010,6.103713,13.548098,6.043667,10.645943,6.347293,1,0,14.568603,5.175799,6.650972,8.561907,0.00016,0.10843,3.27663
2.382,6.080424,0.000000,0,0,-0.907652,6.102622,13.585091,6.044285,10.634356,6.347285,1,0,14.556978,5.175646,6.650478,8.551146,0.00029,0.10874,3.27747
2.383,6.078738,0.000000,0,0,-0.907295,6.101530,13.622084,6.044903,10.622768,6.347329,1,0,14.545353,5.175493,6.649985,8.540383,0.00001,0.10214,3.27802
2.384,6.076948,0.000000,0,0,-0.906937,6.100439,13.659077,6.045520,10.611180,6.347452,1,0,14.533729,5.175340,6.649492,8.529622,0.00001,0.11565,3.27795
2.385,6.075078,0.000000,0,0,-0.898300,6.099335,13.696218,6.046244,10.599729,6.347712,1,0,14.522156,5.175138,6.649189,8.519051,-0.00029,0.11807,3.27763
2.386,6.073091,0.000000,0,0,-0.872546,6.098206,13.733665,6.047186,10.588558,6.348173,1,0,14.510692,5.174838,6.649281,8.508875,0.00013,0.10071,3.27679
2.387,6.071009,0.000000,0,0,-0.846792,6.097077,13.771111,6.048128,10.577387,6.348676,1,0,14.499228,5.174537,6.649372,8.498698,0.00014,0.11116,3.27641
2.388,6.068787,0.000000,0,0,-0.821038,6.095948,13.808559,6.049070,10.566216,6.349240,1,0,14.487763,5.174236,6.649464,8.488523,0.00014,0.10477,3.27702
2.389,6.066451,0.000000,0,0,-0.792762,6.094981,13.845824,6.049914,10.554831,6.349727,1,0,14.476317,5.174013,6.649494,8.478732,0.00014,0.08649,3.27731
2.390,6.063949,0.000000,0,0,-0.759274,6.094347,13.882712,6.050556,10.543002,6.350100,1,0,14.464907,5.173948,6.649397,8.469740,-0.00043,0.08682,3.27693
2.391,6.061324,0.000000,0,0,-0.725786,6.093713,13.919600,6.051199,10.531175,6.350397,1,0,14.453497,5.173883,6.649300,8.460748,0.00001,0.11423,3.27687
2.392,6.058517,0.000000,0,0,-0.692299,6.093079,13.956490,6.051841,10.519346,6.350585,1,0,14.442087,5.173818,6.649203,8.451756,-0.00013,0.10293,3.27748
2.393,6.055578,0.000000,0,0,-0.663124,6.092526,13.992829,6.052481,10.507326,6.350739,1,0,14.430809,5.173748,6.649026,8.443348,0.00014,0.09675,3.27775
2.394,6.052445,0.000000,0,0,-0.642865,6.092140,14.028037,6.053116,10.494908,6.350845,1,0,14.419805,5.173664,6.648683,8.436149,0.00014,0.12358,3.27729
2.395,6.049178,0.000000,0,0,-0.622607,6.091753,14.063244,6.053751,10.482491,6.350981,1,0,14.408800,5.173581,6.648339,8.428948,0.00014,0.09654,3.27693
2.396,6.045712,0.000000,0,0,-0.602349,6.091367,14.098452,6.054386,10.470072,6.351161,1,0,14.397795,5.173498,6.647995,8.421749,0.00000,0.10078,3.27678
2.397,6.042126,0.000000,0,0,-0.596620,6.090964,14.133274,6.054900,10.457646,6.351413,1,0,14.386643,5.173454,6.647916,8.415295,0.00017,0.10765,3.27662
2.398,6.038363,0.000000,0,0,-0.620929,6.090528,14.167301,6.055162,10.445204,6.351773,1,0,14.375189,5.173493,6.648384,8.410380,0.00015,0.09392,3.27647
2.399,6.034503,0.000000,0,0,-0.645237,6.090091,14.201328,6.055424,10.432761,6.352137,1,0,14.363733,5.173532,6.648852,8.405467,-0.00014,0.09568,3.27642
2.400,6.030504,0.000000,0,0,-0.669546,6.089654,14.235356,6.055686,10.420320,6.352506,1,0,14.352279,5.173571,6.649320,8.400553,-0.00015,0.11482,3.27657
2.401,6.026438,0.000000,0,0,-0.715831,6.089114,14.269030,6.055900,10.407984,6.352806,1,0,14.340765,5.173593,6.649706,8.396697,0.00013,0.10936,3.27662
2.402,6.022274,0.000000,0,0,-0.807550,6.088361,14.301971,6.056011,10.395871,6.353003,1,0,14.329130,5.173581,6.649923,8.395029,-0.00014,0.12018,3.27647
2.403,6.018062,0.000000,0,0,-0.899269,6.087607,14.334914,6.056123,10.383759,6.353176,1,0,14.317495,5.173569,6.650141,8.393361,0.00016,0.11381,3.27656
2.404,6.013782,0.000000,0,0,-0.990988,6.086854,14.367856,6.056234,10.371646,6.353312,1,0,14.305861,5.173558,6.650359,8.391694,0.00002,0.09060,3.27717
2.405,6.009473,0.000000,0,0,-1.103695,6.086120,14.400267,6.056365,10.359394,6.353481,1,0,14.294246,5.173508,6.650573,8.391389,-0.00014,0.11433,3.27752
2.406,6.005125,0.000000,0,0,-1.259795,6.085429,14.431577,6.056537,10.346856,6.353695,1,0,14.282670,5.173379,6.650779,8.393902,0.00029,0.09719,3.27729
2.407,6.000772,0.000000,0,0,-1.415894,6.084737,14.462886,6.056708,10.334319,6.353890,1,0,14.271093,5.173251,6.650985,8.396416,-0.00001,0.09056,3.27708
2.408,5.996416,0.000000,0,0,-1.571994,6.084045,14.494196,6.056879,10.321781,6.354057,1,0,14.259518,5.173122,6.651191,8.398929,-0.00001,0.11465,3.27693
2.409,5.992078,0.000000,0,0,-1.741038,6.082969,14.524545,6.057026,10.309593,6.354141,1,0,14.247890,5.172897,6.651213,8.402568,-0.00013,0.10873,3.27682
2.410,5.987768,0.000000,0,0,-1.936844,6.081099,14.552907,6.057123,10.298129,6.354102,1,0,14.236153,5.172473,6.650851,8.408534,-0.00013,0.09899,3.27682
2.411,5.983486,0.000000,0,0,-2.132651,6.079228,14.581269,6.057220,10.286666,6.353993,1,0,14.224416,5.172049,6.650489,8.414500,-0.00013,0.12516,3.27702
2.412,5.979245,0.000000,0,0,-2.328457,6.077357,14.609631,6.057317,10.275202,6.353780,1,0,14.212679,5.171625,6.650127,8.420466,-0.00014,0.09678,3.27763
2.413,5.975029,0.000000,0,0,-2.520884,6.075021,14.637019,6.057424,10.263215,5.063862,1,1,14.200991,5.171286,6.649560,8.427329,0.00000,0.08379,3.27802
2.414,5.970851,0.000000,0,0,-2.706324,6.071724,14.662395,6.057553,10.250149,1.887035,0,0,14.189404,5.171123,6.648569,8.436044,0.00014,0.11041,3.27795
2.415,5.966697,0.000000,0,0,-2.891763,6.068427,14.687771,6.057681,10.237082,0.000000,0,0,14.177817,5.170960,6.647578,8.444759,0.00014,0.09033,3.27775
2.416,5.962579,0.000000,0,0,-3.077204,6.065130,14.713146,6.057810,10.224016,0.000000,0,0,14.166231,5.170797,6.646587,8.453474,0.00015,0.09645,3.27729
2.417,5.958487,0.000000,0,0,-3.240563,6.061636,14.737250,6.057979,10.210809,0.000000,0,0,14.154730,5.170620,6.645290,8.463057,0.00015,0.11127,3.27703
2.418,5.954432,0.000000,0,0,-3.358272,6.057734,14.758724,6.058232,10.197311,0.000000,0,0,14.143408,5.170414,6.643362,8.474433,0.00030,0.10613,3.27718
2.419,5.950407,0.000000,0,0,-3.475982,6.053833,14.780198,6.058485,10.183815,0.000000,0,0,14.132085,5.170209,6.641432,8.485809,0.00013,0.09827,3.27726
2.420,5.946422,0.000000,0,0,-3.593691,6.049932,14.801672,6.058738,10.170318,0.000000,0,0,14.120762,5.170004,6.639503,8.497186,0.00014,0.11987,3.27718
2.421,5.942470,0.000000,0,0,-3.678327,6.045971,14.822187,6.059016,10.156484,0.000000,0,0,14.109473,5.169953,6.637448,8.509500,0.00014,0.08374,3.27715
2.422,5.938567,0.000000,0,0,-3.694584,6.041889,14.840721,6.059347,10.141952,0.000000,0,0,14.098253,5.170221,6.635130,8.523752,0.00013,0.07976,3.27723
2.423,5.934711,0.000000,0,0,-3.710841,6.037807,14.859255,6.059677,10.127420,0.000000,0,0,14.087034,5.170489,6.632813,8.538004,0.00015,0.10453,3.27738
2.424,5.930927,0.000000,0,0,-3.727098,6.033725,14.877789,6.060008,10.112888,0.000000,0,0,14.075814,5.170757,6.630496,8.552257,0.00001,0.09561,3.27768
2.425,5.927211,0.000000,0,0,-3.713503,6.029594,14.895241,6.060324,10.098460,0.000000,0,0,14.064556,5.170937,6.627863,8.567190,0.00013,0.09310,3.27772
2.426,5.923593,0.000000,0,0,-3.638187,6.025360,14.910456,6.060612,10.084247,0.000000,0,0,14.053216,5.170933,6.624580,8.583531,0.00015,0.11601,3.27719
2.427,5.920063,0.000000,0,0,-3.562872,6.021127,14.925671,6.060899,10.070032,0.000000,0,0,14.041876,5.170930,6.621297,8.599873,-0.00001,0.10790,3.27687
2.428,5.916663,0.000000,0,0,-3.487556,6.016893,14.940886,6.061186,10.055819,0.000000,0,0,14.030536,5.170927,6.618014,8.616214,0.00001,0.09988,3.27703
2.429,5.913381,0.000000,0,0,-3.396788,6.012999,14.955299,6.061450,10.041780,0.000000,0,0,14.019279,5.171002,6.614610,8.633126,-0.00001,0.12511,3.27715
2.430,5.910271,0.000000,0,0,-3.274069,6.009805,14.968057,6.061667,10.028108,0.000000,0,0,14.008191,5.171242,6.610955,8.651218,-0.00015,0.09510,3.27723
2.431,5.907317,0.000000,0,0,-3.151350,6.006611,14.980814,6.061883,10.014435,0.000000,0,0,13.997105,5.171482,6.607300,8.669311,0.00013,0.07942,3.27726
2.432,5.904590,0.000000,0,0,-3.028632,6.003417,14.993572,6.062099,10.000761,0.000000,0,0,13.986017,5.171722,6.603645,8.687403,0.00000,0.10948,3.27718
2.433,5.902050,0.000000,0,0,-2.908735,6.000474,15.005636,6.062137,9.987078,0.000000,0,0,13.974957,5.171987,6.599850,8.705988,0.00000,0.10657,3.27718
2.434,5.899783,0.000000,0,0,-2.794672,5.998052,15.016267,6.061805,9.973372,0.000000,0,0,13.963954,5.172302,6.595767,8.725591,-0.00001,0.10068,3.27733
2.435,5.897730,0.000000,0,0,-2.680608,5.995630,15.026897,6.061473,9.959668,0.000000,0,0,13.952951,5.172618,6.591684,8.745194,0.00031,0.11328,3.27734
2.436,5.895989,0.000000,0,0,-2.566545,5.993208,15.037528,6.061141,9.945963,0.000000,0,0,13.941948,5.172934,6.587601,8.764797,0.00000,0.11648,3.27703
2.437,5.894474,0.000000,0,0,-2.462998,5.990907,15.047624,6.060847,9.932285,0.000000,0,0,13.930997,5.173368,6.583433,8.784827,0.00029,0.10126,3.27673
2.438,5.893290,0.000000,0,0,-2.381193,5.988858,15.056614,6.060630,9.918665,0.000000,0,0,13.920151,5.174045,6.579090,8.805740,0.00000,0.11025,3.27642
2.439,5.892322,0.000000,0,0,-2.299388,5.986809,15.065604,6.060414,9.905045,0.000000,0,0,13.909306,5.174722,6.574747,8.826653,0.00015,0.11199,3.27631
2.440,5.891669,0.000000,0,0,-2.217583,5.984760,15.074594,6.060198,9.891424,0.000000,0,0,13.898459,5.175399,6.570404,8.847568,0.00043,0.08250,3.27662
2.441,5.891204,0.000000,0,0,-2.152658,5.982774,15.083174,6.059925,9.877653,0.000000,0,0,13.887563,5.176139,6.565886,8.868791,0.00001,0.08396,3.27685
2.442,5.891013,0.000000,0,0,-2.122632,5.980918,15.090901,6.059534,9.863571,0.000000,0,0,13.876559,5.177011,6.561008,8.890655,-0.00027,0.10380,3.27693
2.443,5.890976,0.000000,0,0,-2.092606,5.979064,15.098629,6.059143,9.849488,0.000000,0,0,13.865556,5.177883,6.556129,8.912518,-0.00013,0.10189,3.27703
2.444,5.891166,0.000000,0,0,-2.062581,5.977208,15.106357,6.058752,9.835406,0.000000,0,0,13.854552,5.178755,6.551251,8.934381,0.00001,0.08546,3.27718
2.445,5.891485,0.000000,0,0,-2.036735,5.975264,15.114051,6.058354,9.821399,0.000000,0,0,13.843589,5.179726,6.546205,8.956636,-0.00015,0.11903,3.27719
2.446,5.891992,0.000000,0,0,-2.019531,5.973134,15.121675,6.057940,9.807549,0.000000,0,0,13.832709,5.180903,6.540813,8.979698,0.00001,0.11191,3.27688
2.447,5.892595,0.000000,0,0,-2.002328,5.971004,15.129301,6.057526,9.793697,0.000000,0,0,13.821831,5.182081,6.535422,9.002761,-0.00013,0.10349,3.27677
2.448,5.893340,0.000000,0,0,-1.985125,5.968874,15.136927,6.057112,9.779846,0.000000,0,0,13.810951,5.183259,6.530030,9.025824,-0.00013,0.11525,3.27707
2.449,5.894138,0.000000,0,0,-1.965617,5.966806,15.144417,6.056758,9.766296,0.000000,0,0,13.800021,5.184294,6.524533,9.049253,-0.00002,0.10330,3.27719
2.450,5.895016,0.000000,0,0,-1.941346,5.964868,15.151628,6.056527,9.753369,0.000000,0,0,13.788986,5.185035,6.518817,9.073440,0.00014,0.08489,3.27688
2.451,5.895916,0.000000,0,0,-1.917074,5.962930,15.158838,6.056295,9.740441,0.000000,0,0,13.777950,5.185776,6.513101,9.097627,0.00015,0.08172,3.27667
2.452,5.896846,0.000000,0,0,-1.892803,5.960992,15.166049,6.056064,9.727514,0.000000,0,0,13.766915,5.186517,6.507385,9.121814,0.00000,0.11901,3.27667
2.453,5.897790,0.000000,0,0,-1.857515,5.958983,15.173180,6.055782,9.714796,0.000000,0,0,13.755789,5.187262,6.501895,9.146343,0.00001,0.09346,3.27672
2.454,5.898755,0.000000,0,0,-1.799450,5.956827,15.180143,6.055397,9.702508,0.000000,0,0,13.744472,5.188015,6.496871,9.171582,0.00003,0.08253,3.27687
2.455,5.899732,0.000000,0,0,-1.741385,5.954671,15.187107,6.055012,9.690221,0.000000,0,0,13.733155,5.188767,6.491846,9.196820,0.00001,0.11407,3.27674
2.456,5.900728,0.000000,0,0,-1.683320,5.952515,15.194071,6.054626,9.677933,0.000000,0,0,13.721838,5.189519,6.486822,9.222059,0.00014,0.11250,3.27597
2.457,5.901734,0.000000,0,0,-1.618925,5.950603,15.200526,6.054217,9.665725,0.000000,0,0,13.710618,5.190288,6.481667,9.247308,0.00014,0.09820,3.27572
2.458,5.902753,0.000000,0,0,-1.541441,5.949196,15.205931,6.053757,9.653679,0.000000,0,0,13.699597,5.191088,6.476242,9.272575,0.00014,0.10237,3.27656
2.459,5.903794,0.000000,0,0,-1.463957,5.947789,15.211335,6.053296,9.641634,0.000000,0,0,13.688578,5.191889,6.470817,9.297844,0.00000,0.10086,3.27718
2.460,5.904869,0.000000,0,0,-1.386474,5.946383,15.216740,6.052836,9.629589,0.000000,0,0,13.677557,5.192690,6.465391,9.323112,0.00015,0.09140,3.27733
2.461,5.906000,0.000000,0,0,-1.305256,5.945009,15.221885,6.052411,9.617542,0.000000,0,0,13.666710,5.193619,6.460258,9.348117,-0.00013,0.10270,3.27729
2.462,5.907212,0.000000,0,0,-1.216319,5.943702,15.226496,6.052058,9.605491,0.000000,0,0,13.656219,5.194815,6.455727,9.372580,0.00000,0.11366,3.27683
2.463,5.908507,0.000000,0,0,-1.127381,5.942396,15.231106,6.051706,9.593440,0.000000,0,0,13.645727,5.196011,6.451196,9.397042,0.00013,0.09230,3.27652
2.464,5.909920,0.000000,0,0,-1.038444,5.941090,15.235717,6.051353,9.581389,0.000000,0,0,13.635237,5.197206,6.446665,9.421504,0.00000,0.09528,3.27652
2.465,5.911420,0.000000,0,0,-0.951472,5.940071,15.239702,6.050999,9.569288,0.000000,0,0,13.624726,5.198441,6.442276,9.445387,0.00001,0.12372,3.27654
2.466,5.913047,0.000000,0,0,-0.868564,5.939648,15.242395,6.050641,9.557084,0.000000,0,0,13.614179,5.199758,6.438181,9.468071,-0.00014,0.10381,3.27662
2.467,5.914766,0.000000,0,0,-0.785657,5.939225,15.245090,6.050283,9.544880,0.000000,0,0,13.603631,5.201075,6.434085,9.490755,-0.00013,0.08157,3.27667
2.468,5.916620,0.000000,0,0,-0.702749,5.938803,15.247783,6.049926,9.532675,0.000000,0,0,13.593083,5.202392,6.429990,9.513438,-0.00013,0.11050,3.27667
2.469,5.918577,0.000000,0,0,-0.621725,5.938265,15.250165,6.049703,9.520329,0.000000,0,0,13.582709,5.203825,6.426533,9.535932,0.00029,0.09862,3.27679
2.470,5.920686,0.000000,0,0,-0.544597,5.937489,15.251902,6.049759,9.507693,0.000000,0,0,13.572697,5.205499,6.424394,9.558031,0.00000,0.09286,3.27717
2.471,5.922894,0.000000,0,0,-0.467469,5.936713,15.253638,6.049815,9.495056,0.000000,0,0,13.562684,5.207172,6.422255,9.580131,-0.00014,0.12109,3.27744
2.472,5.925250,0.000000,0,0,-0.390340,5.935937,15.255375,6.049870,9.482419,0.000000,0,0,13.552670,5.208846,6.420115,9.602230,0.00016,0.10555,3.27744
2.473,5.927688,0.000000,0,0,-0.315131,5.935404,15.256895,6.049887,9.470389,0.000000,0,0,13.542713,5.210259,6.418409,9.624458,-0.00013,0.10295,3.27748
2.474,5.930248,0.000000,0,0,-0.243891,5.935371,15.257970,6.049821,9.459617,0.000000,0,0,13.532867,5.211137,6.417598,9.646954,-0.00028,0.11983,3.27764
2.475,5.932871,0.000000,0,0,-0.172652,5.935338,15.259045,6.049756,9.448844,0.000000,0,0,13.523023,5.212014,6.416788,9.669450,-0.00030,0.11664,3.27755
2.476,5.935586,0.000000,0,0,-0.101412,5.935304,15.260119,6.049690,9.438071,0.000000,0,0,13.513178,5.212892,6.415977,9.691945,0.00014,0.08728,3.27694
2.477,5.938340,0.000000,0,0,-0.031201,5.935256,15.260859,6.049579,9.427402,0.000000,0,0,13.503308,5.213812,6.415876,9.714388,0.00013,0.08818,3.27674
2.478,5.941153,0.000000,0,0,0.036879,5.935174,15.260904,6.049376,9.416951,0.000000,0,0,13.493386,5.214820,6.417243,9.736721,0.00014,0.11050,3.27742
2.479,5.943970,0.000000,0,0,0.104960,5.935094,15.260950,6.049173,9.406500,0.000000,0,0,13.483465,5.215828,6.418610,9.759054,0.00029,0.09248,3.27794
2.480,5.946794,0.000000,0,0,0.173041,5.935013,15.260996,6.048970,9.396049,0.000000,0,0,13.473544,5.216836,6.419977,9.781386,0.00001,0.09114,3.27809
2.481,5.949590,0.000000,0,0,0.245367,5.935180,15.260735,6.048726,9.385883,0.000000,0,0,13.463654,5.217564,6.421797,9.803788,-0.00013,0.11762,3.27805
2.482,5.952344,0.000000,0,0,0.326469,5.935861,15.259840,6.048395,9.376307,0.000000,0,0,13.453829,5.217712,6.424553,9.826331,0.00000,0.11154,3.27760
2.483,5.955056,0.000000,0,0,0.407571,5.936541,15.258945,6.048064,9.366731,0.000000,0,0,13.444004,5.217860,6.427310,9.848875,0.00000,0.09668,3.27731
2.484,5.957705,0.000000,0,0,0.488673,5.937221,15.258050,6.047733,9.357155,0.000000,0,0,13.434179,5.218008,6.430067,9.871418,0.00014,0.12563,3.27738
2.485,5.960306,0.000000,0,0,0.569090,5.937782,15.257106,6.047391,9.347509,0.000000,0,0,13.424359,5.218077,6.433477,9.894135,-0.00013,0.10188,3.27748
2.486,5.962839,0.000000,0,0,0.648088,5.938097,15.256059,6.047028,9.337720,0.000000,0,0,13.414551,5.217983,6.438237,9.917210,0.00015,0.08003,3.27764
2.487,5.965316,0.000000,0,0,0.727087,5.938413,15.255013,6.046665,9.327931,0.000000,0,0,13.404743,5.217889,6.442997,9.940285,-0.00013,0.09211,3.27752
2.488,5.967713,0.000000,0,0,0.806085,5.938728,15.253965,6.046301,9.318142,0.000000,0,0,13.394935,5.217795,6.447756,9.963360,-0.00014,0.11001,3.27684
2.489,5.970055,0.000000,0,0,0.883523,5.939279,15.252644,6.046010,9.308262,0.000000,0,0,13.385122,5.217597,6.452794,9.986767,0.00000,0.10209,3.27644
2.490,5.972317,0.000000,0,0,0.957733,5.940320,15.250752,6.045868,9.298195,0.000000,0,0,13.375302,5.217186,6.458405,10.010859,0.00014,0.09042,3.27667
2.491,5.974535,0.000000,0,0,1.031943,5.941360,15.248861,6.045727,9.288127,0.000000,0,0,13.365481,5.216775,6.464016,10.034952,0.00001,0.12073,3.27682
2.492,5.976690,0.000000,0,0,1.106153,5.942401,15.246970,6.045585,9.278059,0.000000,0,0,13.355661,5.216363,6.469627,10.059046,0.00029,0.09483,3.27682
2.493,5.978804,1.034845,0,0,1.169256,5.943640,15.244847,6.045506,9.268085,0.000000,0,0,13.345847,5.215936,6.475552,10.083467,-0.00014,0.09436,3.27695
2.494,5.980860,3.583724,0,1,1.209392,5.945287,15.242246,6.045554,9.258302,0.000000,0,0,13.336047,5.215476,6.482122,10.108565,0.00015,0.10827,3.27733
2.495,5.982871,5.097776,1,0,1.249528,5.946935,15.239644,6.045602,9.248519,0.000000,0,0,13.326246,5.215015,6.488694,10.133664,0.00014,0.09603,3.27752
2.496,5.984816,5.097819,1,0,1.289665,5.948582,15.237043,6.045651,9.238737,0.000000,0,0,13.316446,5.214554,6.495265,10.158763,0.00000,0.08383,3.27729
2.497,5.986720,5.097883,1,0,1.319337,5.950237,15.234136,6.045650,9.228982,0.000000,0,0,13.306724,5.214170,6.502102,10.184285,0.00015,0.11151,3.27713
2.498,5.988564,5.097978,1,0,1.327376,5.951907,15.230597,6.045549,9.219284,0.000000,0,0,13.297160,5.213945,6.509490,10.210683,-0.00013,0.11622,3.27713
2.499,5.990375,5.098098,1,0,1.335415,5.953577,15.227057,6.045448,9.209585,0.000000,0,0,13.287597,5.213719,6.516877,10.237081,0.00016,0.09773,3.27703
2.500,5.992138,5.098256,1,0,1.343455,5.955247,15.223517,6.045347,9.199887,0.000000,0,0,13.278033,5.213494,6.524264,10.263478,0.00001,0.11564,3.27673
2.501,5.993857,5.098433,1,0,1.339412,5.956751,15.219648,6.045288,9.190300,0.000000,0,0,13.268884,5.213328,6.531886,10.290373,0.00014,0.10722,3.27654
2.502,5.995512,5.098639,1,0,1.310392,5.957910,15.215096,6.045316,9.180940,0.000000,0,0,13.260591,5.213283,6.539990,10.318296,0.00014,0.10071,3.27662
2.503,5.997101,5.098852,1,0,1.281372,5.959069,15.210545,6.045343,9.171580,0.000000,0,0,13.252297,5.213239,6.548096,10.346220,0.00000,0.10475,3.27677
2.504,5.998592,5.099078,1,0,1.252352,5.960228,15.205993,6.045372,9.162221,0.000000,0,0,13.244003,5.213194,6.556201,10.374143,0.00002,0.10216,3.27707
2.505,6.000010,5.099308,1,0,1.222407,5.961379,15.200991,6.045537,9.152160,0.000000,0,0,13.236236,5.213167,6.564404,10.402277,-0.00014,0.08516,3.27719
2.506,6.001321,5.099546,1,0,1.190548,5.962512,15.195059,6.045986,9.140647,0.000000,0,0,13.229555,5.213177,6.572810,10.430845,0.00015,0.10185,3.27688
2.507,6.002568,5.099825,1,0,1.158690,5.963645,15.189127,6.046435,9.129134,0.000000,0,0,13.222875,5.213186,6.581217,10.459414,-0.00028,0.11857,3.27684
2.508,6.003722,5.100163,1,0,1.126831,5.964779,15.183194,6.046884,9.117621,0.000000,0,0,13.216194,5.213196,6.589623,10.487982,0.00001,0.10177,3.27738
2.509,6.004817,5.100575,1,0,1.095872,5.965900,15.176779,6.047629,9.106091,0.000000,0,0,13.210022,5.213185,6.598248,10.516591,0.00000,0.10345,3.27769
2.510,6.005825,5.101093,1,0,1.066772,5.966997,15.169362,6.048989,9.094522,0.000000,0,0,13.204901,5.213132,6.607321,10.545284,-0.00014,0.10317,3.27754
2.511,6.006770,5.101648,1,0,1.037673,5.968093,15.161945,6.050348,9.082955,0.000000,0,0,13.199780,5.213079,6.616394,10.573978,-0.00014,0.09307,3.27736
2.512,6.007625,5.102258,1,0,1.008573,5.969190,15.154530,6.051708,9.071387,0.000000,0,0,13.194660,5.213026,6.625467,10.602672,0.00000,0.09167,3.27713
2.513,6.008428,5.102868,1,0,0.984817,5.970169,15.146562,6.053378,9.059931,0.000000,0,0,13.190612,5.212977,6.634149,10.630956,0.00013,0.11569,3.27705
2.514,6.009156,5.103478,1,0,0.972106,5.970904,15.137453,6.055689,9.048704,0.000000,0,0,13.188780,5.212940,6.642020,10.658394,-0.00013,0.09355,3.27728
2.515,6.009845,5.104132,1,0,0.959395,5.971639,15.128345,6.058001,9.037477,0.000000,0,0,13.186948,5.212902,6.649891,10.685832,-0.00014,0.09760,3.27731
2.516,6.010478,5.104850,1,0,0.946684,5.972375,15.119237,6.060313,9.026250,0.000000,0,0,13.185116,5.212864,6.657763,10.713270,0.00001,0.11573,3.27693
2.517,6.011082,5.105660,1,0,0.934337,5.973234,15.109817,6.063047,9.014947,0.000000,0,0,13.184466,5.212942,6.665562,10.740137,-0.00001,0.10673,3.27665
