"Time","38 FLy (cm)","52 LDS cle","v2 L COP","v3 xCoM","v1 R COP","51 RDS cle","40 FRy (cm)","36 HRy (cm)","34 HLy (cm)","42a CoMy (cm)","42 CoMy (cm)","3 Platform","2 Trdml","50 L marks","49 R marks","48 lHL swon","47 lFL swoff","46 rHL swon","45 rFL swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","39 FRx (cm)","35 HRx (cm)","37 FLx (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","1 Synch"
0.052,5.675490,1,0.000000,5.641696,0.000000,1,4.378473,4.396370,6.374952,1.121961,5.581573,-1.48834,0.10455,0,0,0,0,0,0,7.517675,0.921893,16.864046,18.481346,13.594831,18.033998,-7.707271,14.941046,147.391724,0,62.342773,85.979485,78.448830,8.623329,19.530964,8.911052,14.341122,9.426482,14.340269,10.108780,13.900812,10.268119,15.693511,11.847959,15.440472,11.802152,16.510582,0,0.00515,0.00261,0.00299,0.00479,0.00081,0.00115,0.00227,0.00177,3.21535
0.053,5.672818,1,0.000000,5.627124,0.000000,1,4.379395,4.392803,6.376688,0.815579,5.583039,-1.48880,0.10445,0,0,0,0,0,0,7.520228,0.921398,16.883314,18.473101,13.634001,18.075768,-7.947557,14.932310,146.653198,0,60.883862,86.147957,78.049454,8.619073,19.522499,8.917617,14.406757,9.427457,14.394567,10.094158,13.932483,10.270103,15.723809,11.848229,15.460808,11.801728,16.530777,0,0.00463,0.00253,0.00281,0.00463,0.00072,0.00099,0.00199,0.00167,3.21508
0.054,5.670142,1,0.000000,5.610979,0.000000,1,4.376100,4.383768,6.378025,0.478286,5.583973,-1.48857,0.10314,0,0,0,0,0,0,7.519918,0.922152,16.901554,18.464380,13.673489,18.117476,-8.083510,14.923082,148.082703,0,61.228741,85.960030,77.666733,8.613398,19.512735,8.923406,14.445323,9.430437,14.420528,10.085746,13.966132,10.272859,15.756251,11.848255,15.478264,11.804735,16.550095,0,0.00388,0.00245,0.00237,0.00446,0.00065,0.00090,0.00172,0.00146,3.21538
0.055,5.667466,1,0.000000,5.594285,0.000000,1,4.372806,4.374734,6.379362,0.140993,5.584907,-1.49216,0.10156,0,0,0,0,0,0,7.519608,0.922906,16.919794,18.455660,13.712977,18.159182,-8.219463,14.913856,149.512207,0,61.573620,85.772102,77.284004,8.607722,19.502972,8.929194,14.483889,9.433416,14.446489,10.077334,13.999782,10.275615,15.788692,11.848282,15.495720,11.807741,16.569412,0,0.00358,0.00256,0.00196,0.00455,0.00065,0.00093,0.00164,0.00128,3.21550
0.056,5.664789,1,0.000000,5.575945,0.000000,1,4.369511,4.365699,6.380699,-0.196300,5.585841,-1.48705,0.10099,0,0,0,0,0,0,7.519298,0.923660,16.938034,18.446939,13.752465,18.200890,-8.355417,14.904628,150.941711,0,61.918495,85.584167,76.901276,8.602048,19.493210,8.934983,14.522454,9.436396,14.472450,10.068922,14.033432,10.278371,15.821135,11.848308,15.513176,11.810748,16.588730,0,0.00322,0.00257,0.00178,0.00442,0.00064,0.00089,0.00147,0.00123,3.21466
0.057,5.662111,1,0.000000,5.557120,0.000000,1,4.368242,4.357191,6.382066,-0.542625,5.585712,-1.48598,0.10100,0,0,0,0,0,0,7.519413,0.923874,16.954977,18.438263,13.791943,18.242348,-8.442019,14.895693,153.740845,0,61.883961,85.468788,76.732666,8.601446,19.484789,8.961783,14.564838,9.444032,14.494895,10.062737,14.061023,10.280378,15.847809,11.848383,15.529480,11.814721,16.605337,0,0.00268,0.00256,0.00182,0.00438,0.00063,0.00089,0.00137,0.00122,3.21409
0.058,5.659431,1,0.000000,5.536837,0.000000,1,4.369746,4.349401,6.383474,-0.901324,5.584128,-1.48827,0.10044,0,0,0,0,0,0,7.520111,0.923349,16.970142,18.429642,13.831407,18.283464,-8.461029,14.887156,158.415924,0,61.329750,85.452766,76.857323,8.607793,19.478209,9.017362,14.612451,9.458045,14.512524,10.059601,14.080315,10.281360,15.866585,11.848526,15.544205,11.820019,16.618233,0,0.00226,0.00259,0.00176,0.00424,0.00061,0.00090,0.00124,0.00118,3.21493
0.059,5.656751,1,0.000000,5.516291,0.000000,1,4.371249,4.341612,6.384882,-1.260022,5.582544,-1.48766,0.10218,0,0,0,0,0,0,7.520808,0.922823,16.985308,18.421021,13.870870,18.324579,-8.480038,14.878620,163.090988,0,60.775539,85.436745,76.981987,8.614140,19.471630,9.072940,14.660064,9.472057,14.530152,10.056465,14.099607,10.282342,15.885360,11.848668,15.558929,11.825316,16.631128,0,0.00225,0.00247,0.00175,0.00434,0.00059,0.00088,0.00116,0.00117,3.21566
0.060,5.654071,1,0.000000,5.494960,0.000000,1,4.372753,4.333823,6.386290,-1.618720,5.580960,-1.48682,0.10477,0,0,0,0,0,0,7.521506,0.922298,17.000471,18.412399,13.910333,18.365696,-8.499046,14.870085,167.766068,0,60.221329,85.420723,77.106644,8.620486,19.465050,9.128518,14.707677,9.486071,14.547782,10.053329,14.118898,10.283324,15.904136,11.848811,15.573655,11.830614,16.644022,0,0.00214,0.00217,0.00178,0.00383,0.00057,0.00087,0.00115,0.00118,3.21581
0.061,5.651399,1,0.000000,5.473558,0.000000,1,4.374899,4.325302,6.387916,-1.979657,5.579061,-1.48842,0.10527,0,0,0,0,0,0,7.522135,0.922414,17.014082,18.403753,13.949832,18.406500,-8.494634,14.861637,169.239792,0,59.610538,85.256508,77.142288,8.623470,19.460703,9.164786,14.740129,9.500450,14.569124,10.055585,14.139437,10.285950,15.924625,11.850408,15.589337,11.836216,16.655535,0,0.00211,0.00196,0.00169,0.00372,0.00057,0.00085,0.00122,0.00113,3.21598
0.062,5.648737,1,0.000000,5.451945,0.000000,1,4.377926,4.315779,6.389839,-2.343660,5.576731,-1.48705,0.10461,0,0,0,0,0,0,7.522671,0.923408,17.025560,18.395067,13.989379,18.446877,-8.458140,14.853313,166.328751,0,58.922253,84.889313,77.056007,8.621847,19.459412,9.174605,14.751815,9.515331,14.595554,10.065227,14.161682,10.290828,15.947465,11.853996,15.606331,11.842235,16.665150,0,0.00208,0.00183,0.00168,0.00387,0.00057,0.00085,0.00126,0.00112,3.21621
0.063,5.646075,1,0.000000,5.430254,0.000000,1,4.380952,4.306256,6.391762,-2.707663,5.574400,-1.48758,0.10547,0,0,0,0,0,0,7.523208,0.924402,17.037039,18.386383,14.028927,18.487253,-8.421647,14.844989,163.417694,0,58.233967,84.522118,76.969734,8.620225,19.458122,9.184423,14.763501,9.530211,14.621984,10.074868,14.183928,10.295706,15.970304,11.857585,15.623324,11.848253,16.674767,0,0.00208,0.00167,0.00177,0.00384,0.00058,0.00086,0.00152,0.00112,3.21625
0.064,5.643414,1,0.000000,5.408330,0.000000,1,4.383979,4.296734,6.393685,-3.071666,5.572069,-1.48598,0.10589,0,0,0,0,0,0,7.523744,0.925396,17.048517,18.377699,14.068474,18.527628,-8.385155,14.836664,160.506638,0,57.545681,84.154922,76.883453,8.618602,19.456833,9.194242,14.775187,9.545093,14.648414,10.084510,14.206173,10.300584,15.993144,11.861174,15.640318,11.854271,16.684383,0,0.00208,0.00164,0.00182,0.00386,0.00057,0.00088,0.00169,0.00109,3.21534
0.065,5.640762,1,0.000000,5.386369,0.000000,1,4.385486,4.289340,6.396429,-3.419415,5.568921,-1.48865,0.10479,0,0,0,0,0,0,7.524795,0.924095,17.060814,18.369026,14.107500,18.567316,-8.345027,14.828364,159.235184,0,56.545868,83.908211,76.870155,8.619058,19.443399,9.197157,14.809544,9.554685,14.681792,10.092911,14.224740,10.306437,16.012030,11.866023,15.654707,11.861928,16.693729,0,0.00209,0.00175,0.00187,0.00396,0.00057,0.00090,0.00166,0.00111,3.21458
0.066,5.638124,1,0.000000,5.364295,0.000000,1,4.384910,4.284860,6.400298,-3.744901,5.564653,-1.48758,0.10324,0,0,0,0,0,0,7.526551,0.919652,17.074230,18.360371,14.145811,18.606058,-8.299921,14.820097,160.209442,0,55.119370,83.826530,76.956802,8.622358,19.413334,9.190615,14.874952,9.557032,14.724688,10.099612,14.238270,10.313627,16.025501,11.872599,15.665529,11.871830,16.702703,0,0.00215,0.00177,0.00185,0.00417,0.00058,0.00091,0.00165,0.00113,3.21466
0.067,5.635486,1,0.000000,5.342488,0.000000,1,4.384335,4.280380,6.404168,-4.070387,5.560386,-1.48682,0.10266,0,0,0,0,0,0,7.528307,0.915208,17.087645,18.351713,14.184122,18.644802,-8.254815,14.811830,161.183685,0,53.692867,83.744858,77.043449,8.625660,19.383270,9.184073,14.940361,9.559379,14.767583,10.106313,14.251799,10.320818,16.038971,11.879174,15.676351,11.881731,16.711679,0,0.00229,0.00191,0.00191,0.00457,0.00058,0.00098,0.00166,0.00122,3.21486
0.068,5.632848,1,0.000000,5.321484,0.000000,1,4.383759,4.275901,6.408037,-4.395874,5.556118,-1.48598,0.10154,0,0,0,0,0,0,7.530063,0.910764,17.101061,18.343058,14.222433,18.683544,-8.209710,14.803562,162.157944,0,52.266369,83.663177,77.130104,8.628961,19.353205,9.177531,15.005769,9.561726,14.810478,10.113014,14.265328,10.328008,16.052443,11.885751,15.687173,11.891633,16.720654,0,0.00241,0.00208,0.00212,0.00481,0.00058,0.00103,0.00161,0.00123,3.21570
0.069,5.630208,1,0.000000,5.300992,0.000000,1,4.383036,4.270706,6.411304,-4.686279,5.551391,-1.48811,0.09971,0,0,0,0,0,0,7.531345,0.910592,17.111416,18.334404,14.259612,18.721504,-8.169868,14.795334,163.152985,0,51.159744,83.606140,77.222984,8.629732,19.331758,9.178996,15.056143,9.567005,14.842275,10.120127,14.275553,10.334739,16.062712,11.892200,15.696222,11.900544,16.726702,0,0.00246,0.00207,0.00217,0.00481,0.00058,0.00102,0.00153,0.00125,3.21628
0.070,5.627566,1,0.000000,5.282035,0.000000,1,4.382109,4.264532,6.413745,-4.928637,5.546035,-1.48621,0.09849,0,0,0,0,0,0,7.531979,0.916271,17.117580,18.325754,14.295240,18.758389,-8.137234,14.787161,164.176529,0,50.491241,83.582848,77.324402,8.627039,19.322119,9.191427,15.085923,9.576303,14.858871,10.127804,14.281249,10.340841,16.068596,11.898476,15.702846,11.908099,16.728739,0,0.00245,0.00202,0.00217,0.00480,0.00058,0.00104,0.00149,0.00125,3.21552
0.071,5.624923,1,0.000000,5.263488,0.000000,1,4.381182,4.258358,6.416187,-5.170994,5.540679,-1.48705,0.09958,0,0,0,0,0,0,7.532612,0.921950,17.123743,18.317104,14.330869,18.795273,-8.104600,14.778988,165.200058,0,49.822742,83.559555,77.425827,8.624346,19.312479,9.203859,15.115704,9.585600,14.875465,10.135482,14.286945,10.346944,16.074478,11.904752,15.709468,11.915655,16.730776,0,0.00239,0.00198,0.00212,0.00458,0.00059,0.00101,0.00146,0.00129,3.21492
0.072,5.622280,1,0.000000,5.246170,0.000000,1,4.380255,4.252184,6.418628,-5.413352,5.535323,-1.48544,0.09943,0,0,0,0,0,0,7.533246,0.927629,17.129908,18.308455,14.366497,18.832157,-8.071966,14.770815,166.223602,0,49.154240,83.536263,77.527245,8.621653,19.302837,9.216290,15.145485,9.594897,14.892061,10.143159,14.292642,10.353046,16.080362,11.911027,15.716090,11.923210,16.732813,0,0.00230,0.00198,0.00218,0.00428,0.00059,0.00098,0.00145,0.00145,3.21523
0.073,5.619630,1,0.000000,5.229185,0.000000,1,4.378577,4.251828,6.421233,-5.620205,5.529423,-1.48682,0.09812,0,0,0,0,0,0,7.533693,0.931020,17.137770,18.299829,14.400932,18.867531,-8.044743,14.762737,167.369980,0,48.517544,83.429970,77.507057,8.617859,19.300179,9.229652,15.181198,9.600545,14.916146,10.147881,14.303241,10.358957,16.090813,11.915963,15.722627,11.930306,16.735979,0,0.00219,0.00203,0.00221,0.00412,0.00059,0.00096,0.00143,0.00148,3.21544
0.074,5.616972,1,0.000000,5.213201,0.000000,1,4.375870,4.259439,6.424062,-5.778431,5.522780,-1.48865,0.09937,0,0,0,0,0,0,7.533883,0.931278,17.147957,18.291239,14.433736,18.900835,-8.024929,14.754789,168.684647,0,47.924416,83.209991,77.320305,8.612556,19.307083,9.244287,15.225038,9.601192,14.950491,10.148555,14.320554,10.364604,16.107517,11.919065,15.729045,11.936775,16.740696,0,0.00216,0.00202,0.00221,0.00418,0.00060,0.00095,0.00139,0.00144,3.21513
0.075,5.614313,1,0.000000,5.197759,0.000000,1,4.373162,4.267051,6.426890,-5.936656,5.516137,-1.48582,0.10139,0,0,0,0,0,0,7.534074,0.931536,17.158144,18.282648,14.466538,18.934141,-8.005116,14.746841,169.999298,0,47.331284,82.990013,77.133553,8.607253,19.313986,9.258921,15.268876,9.601841,14.984836,10.149229,14.337868,10.370251,16.124220,11.922166,15.735464,11.943243,16.745411,0,0.00194,0.00187,0.00220,0.00406,0.00059,0.00092,0.00135,0.00141,3.21481
0.076,5.611655,1,0.000000,5.183947,0.000000,1,4.370455,4.274663,6.429718,-6.094882,5.509494,-1.48811,0.10147,0,0,0,0,0,0,7.534264,0.931793,17.168331,18.274057,14.499342,18.967445,-7.985302,14.738894,171.313950,0,46.738155,82.770035,76.946793,8.601951,19.320889,9.273555,15.312716,9.602489,15.019180,10.149903,14.355181,10.375898,16.140924,11.925266,15.741882,11.949712,16.750128,0,0.00190,0.00184,0.00213,0.00415,0.00058,0.00092,0.00137,0.00136,3.21443
0.077,5.608991,1,0.000000,5.170852,0.000000,1,4.368088,4.279141,6.431115,-6.212669,5.502867,-1.48705,0.10013,0,0,0,0,0,0,7.535368,0.932108,17.176395,18.265429,14.531294,18.998930,-7.971483,14.731008,172.862259,0,46.339630,82.437202,76.603264,8.597558,19.318724,9.292928,15.349149,9.607527,15.046896,10.151499,14.374603,10.382273,16.159740,11.928125,15.747589,11.955091,16.755621,0,0.00185,0.00179,0.00209,0.00396,0.00057,0.00092,0.00146,0.00133,3.21421
0.078,5.606322,1,0.000000,5.159910,0.000000,1,4.366187,4.279327,6.430550,-6.275067,5.496262,-1.48743,0.10063,0,0,0,0,0,0,7.537724,0.932502,17.181549,18.256748,14.562081,19.027918,-7.965876,14.723206,174.730606,0,46.207657,81.949814,76.044998,8.594414,19.304136,9.318791,15.375438,9.618576,15.065535,10.154357,14.396916,10.389644,16.181452,11.930651,15.752321,11.958977,16.762182,0,0.00182,0.00171,0.00205,0.00399,0.00060,0.00088,0.00148,0.00129,3.21482
0.079,5.603652,1,0.000000,5.149580,0.000000,1,4.364286,4.279514,6.429984,-6.337466,5.489657,-1.48781,0.10131,0,0,0,0,0,0,7.540081,0.932896,17.186705,18.248068,14.592869,19.056906,-7.960268,14.715404,176.598953,0,46.075684,81.462418,75.486725,8.591269,19.289549,9.344656,15.401727,9.629626,15.084172,10.157214,14.419229,10.397015,16.203161,11.933177,15.757052,11.962863,16.768742,0,0.00174,0.00170,0.00205,0.00380,0.00059,0.00088,0.00154,0.00126,3.21537
0.080,5.600983,1,0.000000,5.141081,0.000000,1,4.362385,4.279701,6.429419,-6.399864,5.483052,-1.48636,0.10059,0,0,0,0,0,0,7.542437,0.933289,17.191860,18.239388,14.623656,19.085894,-7.954660,14.707602,178.467300,0,45.943710,80.975029,74.928459,8.588123,19.274961,9.370520,15.428016,9.640676,15.102810,10.160071,14.441542,10.404386,16.224873,11.935702,15.761785,11.966750,16.775301,0,0.00173,0.00171,0.00209,0.00374,0.00060,0.00089,0.00155,0.00121,3.21560
0.081,5.598338,1,0.000000,5.133072,0.000000,1,4.361429,4.281093,6.429714,-6.429408,5.476463,-1.48720,0.09918,0,0,0,0,0,0,7.543432,0.933513,17.196903,18.230707,14.653630,19.112822,-7.957461,14.699796,179.013474,0,45.681961,80.744797,74.546913,8.586905,19.259092,9.385906,15.449018,9.649964,15.118964,10.159411,14.459221,10.410398,16.241596,11.938247,15.766582,11.970451,16.781401,0,0.00171,0.00173,0.00207,0.00369,0.00059,0.00089,0.00150,0.00121,3.21577
0.082,5.595726,1,0.000000,5.126529,0.000000,1,4.361766,4.284135,6.431187,-6.413950,5.469895,-1.48743,0.09973,0,0,0,0,0,0,7.542563,0.933506,17.201796,18.222027,14.682487,19.136932,-7.971781,14.691984,177.748734,0,45.242470,80.866798,74.407417,8.588324,19.241463,9.386941,15.462783,9.656837,15.131716,10.153933,14.470553,10.414552,16.251488,11.940815,15.771468,11.973901,16.786871,0,0.00163,0.00174,0.00201,0.00352,0.00059,0.00089,0.00150,0.00123,3.21561
0.083,5.593115,1,0.000000,5.120468,0.000000,1,4.362103,4.287178,6.432660,-6.398493,5.463328,-1.48643,0.10017,0,0,0,0,0,0,7.541695,0.933498,17.206686,18.213346,14.711346,19.161041,-7.986102,14.684173,176.483994,0,44.802979,80.988800,74.267921,8.589742,19.223835,9.387975,15.476546,9.663712,15.144468,10.148454,14.481886,10.418705,16.261381,11.943384,15.776355,11.977349,16.792341,0,0.00162,0.00173,0.00202,0.00354,0.00059,0.00089,0.00126,0.00123,3.21533
0.084,5.590503,1,0.000000,5.115857,0.000000,1,4.362440,4.290221,6.434133,-6.383035,5.456760,-1.48689,0.09926,0,0,0,0,0,0,7.540826,0.933490,17.211578,18.204666,14.740204,19.185152,-8.000422,14.676361,175.219238,0,44.363487,81.110802,74.128426,8.591161,19.206205,9.389009,15.490310,9.670585,15.157220,10.142975,14.493218,10.422858,16.271273,11.945952,15.781241,11.980799,16.797812,0,0.00159,0.00172,0.00205,0.00342,0.00059,0.00087,0.00101,0.00118,3.21433
0.085,5.587894,1,0.000000,5.111711,0.000000,1,4.363157,4.292437,6.435527,-6.341091,5.450273,-1.48567,0.09772,0,0,0,0,0,0,7.541622,0.933400,17.214499,18.195984,14.768330,19.207466,-8.017838,14.668385,173.622269,0,44.070614,81.271225,74.018066,8.591883,19.194489,9.381672,15.503274,9.672919,15.170409,10.134828,14.504944,10.425971,16.281164,11.947321,15.785745,11.983814,16.802532,0,0.00158,0.00155,0.00195,0.00338,0.00058,0.00084,0.00101,0.00115,3.21355
0.086,5.585287,1,0.000000,5.108956,0.000000,1,4.364396,4.293521,6.436813,-6.262870,5.443896,-1.48743,0.09835,0,0,0,0,0,0,7.544697,0.933198,17.214720,18.187294,14.795453,19.227320,-8.039494,14.660185,171.570267,0,43.978569,81.484268,73.947609,8.591650,19.190866,9.362866,15.515144,9.669037,15.184197,10.123026,14.517210,10.427660,16.291050,11.947045,15.789722,11.986238,16.806227,0,0.00153,0.00151,0.00187,0.00312,0.00056,0.00084,0.00102,0.00112,3.21386
0.087,5.582680,1,0.000000,5.106534,0.000000,1,4.365634,4.294606,6.438099,-6.184649,5.437520,-1.48659,0.09911,0,0,0,0,0,0,7.547773,0.932997,17.214941,18.178606,14.822576,19.247175,-8.061150,14.651984,169.518265,0,43.886520,81.697304,73.877151,8.591416,19.187244,9.344061,15.527014,9.665154,15.197985,10.111224,14.529475,10.429349,16.300938,11.946769,15.793700,11.988662,16.809921,0,0.00132,0.00138,0.00175,0.00267,0.00055,0.00078,0.00101,0.00103,3.21418
0.088,5.580072,1,0.000000,5.105112,0.000000,1,4.366873,4.295690,6.439385,-6.106428,5.431143,-1.48804,0.09846,0,0,0,0,0,0,7.550848,0.932795,17.215162,18.169918,14.849699,19.267029,-8.082807,14.643785,167.466263,0,43.794476,81.910347,73.806694,8.591184,19.183622,9.325255,15.538883,9.661272,15.211773,10.099422,14.541740,10.431038,16.310825,11.946493,15.797677,11.991085,16.813616,0,0.00121,0.00114,0.00155,0.00252,0.00055,0.00073,0.00100,0.00101,3.21464
0.089,5.577470,1,0.000000,5.103928,0.000000,1,4.367126,4.297081,6.439901,-6.010627,5.424791,-1.48842,0.09722,0,0,0,0,0,0,7.552329,0.933626,17.215528,18.161238,14.876344,19.285118,-8.104058,14.635624,165.663162,0,43.421391,82.217651,73.843124,8.590797,19.177443,9.311009,15.553263,9.658905,15.226415,10.089205,14.548956,10.432077,16.315968,11.947033,15.801308,11.993312,16.817778,0,0.00111,0.00111,0.00142,0.00243,0.00056,0.00072,0.00100,0.00099,3.21503
0.090,5.574875,1,0.000000,5.103461,0.000000,1,4.366032,4.298892,6.439361,-5.890747,5.418473,-1.48727,0.09809,0,0,0,0,0,0,7.551625,0.935871,17.216093,18.152571,14.902333,19.300791,-8.124756,14.627517,164.200974,0,42.663372,82.654076,74.025970,8.590199,19.167757,9.303009,15.571078,9.658612,15.242228,10.081157,14.549253,10.432225,16.314613,11.948689,15.804461,11.995268,16.822575,0,0.00107,0.00113,0.00132,0.00235,0.00056,0.00070,0.00100,0.00097,3.21503
0.091,5.572280,1,0.000000,5.103321,0.000000,1,4.364937,4.300702,6.438821,-5.770867,5.412156,-1.48773,0.09910,0,0,0,0,0,0,7.550921,0.938117,17.216656,18.143904,14.928323,19.316463,-8.145453,14.619410,162.738785,0,41.905357,83.090492,74.208809,8.589602,19.158070,9.295009,15.588895,9.658320,15.258040,10.073109,14.549551,10.432374,16.313257,11.950346,15.807615,11.997224,16.827374,0,0.00110,0.00113,0.00131,0.00240,0.00056,0.00071,0.00105,0.00090,3.21508
0.092,5.569685,1,0.000000,5.104159,0.000000,1,4.363842,4.302512,6.438281,-5.650988,5.405838,-1.48682,0.09875,0,0,0,0,0,0,7.550217,0.940362,17.217220,18.135237,14.954311,19.332136,-8.166152,14.611302,161.276596,0,41.147343,83.526917,74.391647,8.589005,19.148384,9.287009,15.606711,9.658028,15.273853,10.065061,14.549849,10.432522,16.311903,11.952003,15.810769,11.999180,16.832170,0,0.00116,0.00100,0.00122,0.00253,0.00056,0.00071,0.00114,0.00073,3.21538
0.093,5.567061,1,0.000000,5.105386,0.000000,1,4.362901,4.302772,6.436615,-5.518497,5.400006,-1.48529,0.09784,0,0,0,0,0,0,7.549952,0.942108,17.218269,18.126425,14.979857,19.345444,-8.185030,14.603112,160.752487,0,40.706345,83.751556,74.449852,8.589299,19.137276,9.279367,15.630721,9.654394,15.292472,10.059465,14.553102,10.433275,16.313852,11.952917,15.813206,12.000911,16.836733,0,0.00119,0.00087,0.00119,0.00268,0.00056,0.00071,0.00126,0.00068,3.21558
0.094,5.564398,1,0.000000,5.107776,0.000000,1,4.362169,4.300906,6.433406,-5.368732,5.394838,-1.48819,0.09886,0,0,0,0,0,0,7.550287,0.943168,17.219984,18.117418,15.004794,19.355511,-8.201416,14.594810,161.513260,0,40.699551,83.686142,74.337349,8.590816,19.124218,9.272216,15.663215,9.646184,15.314934,10.057230,14.560402,10.434856,16.320330,11.952814,15.814659,12.002334,16.840971,0,0.00126,0.00081,0.00118,0.00275,0.00057,0.00070,0.00132,0.00066,3.21519
0.095,5.561735,1,0.000000,5.110426,0.000000,1,4.361437,4.299040,6.430197,-5.218968,5.389670,-1.48529,0.09997,0,0,0,0,0,0,7.550622,0.944228,17.221697,18.108412,15.029731,19.365580,-8.217802,14.586507,162.274033,0,40.692757,83.620720,74.224846,8.592332,19.111160,9.265065,15.695708,9.637975,15.337395,10.054995,14.567703,10.436439,16.326807,11.952712,15.816113,12.003757,16.845209,0,0.00125,0.00078,0.00121,0.00280,0.00055,0.00071,0.00131,0.00066,3.21491
0.096,5.559072,1,0.000000,5.113859,0.000000,1,4.360705,4.297174,6.426989,-5.069204,5.384502,-1.48880,0.09990,0,0,0,0,0,0,7.550958,0.945288,17.223412,18.099405,15.054667,19.375647,-8.234189,14.578204,163.034805,0,40.685963,83.555298,74.112335,8.593848,19.098103,9.257914,15.728202,9.629765,15.359857,10.052759,14.575004,10.438020,16.333282,11.952610,15.817567,12.005179,16.849449,0,0.00128,0.00077,0.00124,0.00287,0.00056,0.00072,0.00131,0.00066,3.21514
0.097,5.556410,1,0.749085,5.117432,0.000000,1,4.359736,4.294329,6.427044,-4.912825,5.379585,-1.48613,0.09930,1,0,0,1,0,0,7.549982,0.945316,17.224178,18.090397,15.079255,19.383505,-8.250276,14.569948,163.445755,0,40.845833,83.530960,73.879433,8.594597,19.087032,9.246713,15.757889,9.620376,15.381116,10.046545,14.586614,10.440302,16.342916,11.952097,15.819245,12.005970,16.852373,0,0.00126,0.00079,0.00123,0.00283,0.00054,0.00071,0.00118,0.00064,3.21532
