"Time","38 FLy (cm)","52 LDS cle","v2 L COP","v3 xCoM","v1 R COP","51 RDS cle","40 FRy (cm)","36 HRy (cm)","34 HLy (cm)","42a CoMy (cm)","42 CoMy (cm)","3 Platform","2 Trdml","50 L marks","49 R marks","48 lHL swon","47 lFL swoff","46 rHL swon","45 rFL swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","39 FRx (cm)","35 HRx (cm)","37 FLx (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","1 Synch"
2.315,6.558602,1,6.436597,6.060150,0.000000,0,4.584905,4.248413,6.314680,1.087216,6.002205,-0.41397,0.10394,0,0,0,0,0,0,7.570109,0.841951,16.659632,17.166927,15.717287,18.943634,-9.982388,14.165477,174.440414,0,67.738808,94.666283,59.631195,8.675855,17.357460,8.854448,16.833679,8.887068,16.420343,9.056346,15.467142,10.577260,16.429823,11.540115,15.152005,11.903771,16.024260,0,0.03565,0.00085,0.00083,0.00312,0.00068,0.00075,0.00076,0.00136,3.20773
2.316,6.560236,1,6.436528,6.050557,0.000000,0,4.601444,4.257182,6.312720,0.888955,6.002814,-0.43900,0.10440,0,0,0,0,0,0,7.568820,0.841077,16.665783,17.186363,15.722026,18.938093,-9.871491,14.155617,171.300049,0,69.864937,95.472122,60.373714,8.694167,17.357115,8.816688,16.834345,8.839430,16.430777,9.039012,15.484774,10.564610,16.439943,11.539017,15.171108,11.906278,16.042582,0,0.03567,0.00087,0.00083,0.00303,0.00069,0.00075,0.00076,0.00146,3.20775
2.317,6.561866,1,6.436300,6.040744,0.000000,0,4.619254,4.265989,6.310645,0.689779,6.003345,-0.47554,0.10555,0,0,0,0,0,0,7.567891,0.840566,16.671913,17.206032,15.726773,18.932459,-9.757204,14.145784,167.849243,0,72.180557,96.254448,61.095425,8.712954,17.358032,8.776773,16.834345,8.788964,16.439827,9.022143,15.502195,10.552139,16.450262,11.537897,15.190321,11.908746,16.061558,0,0.03581,0.00087,0.00083,0.00298,0.00068,0.00073,0.00078,0.00148,3.20828
2.318,6.563495,1,6.436076,6.030426,0.000000,0,4.637063,4.274796,6.308569,0.490602,6.003876,-0.51437,0.10572,0,0,0,0,0,0,7.566961,0.840055,16.678043,17.225700,15.731521,18.926825,-9.642918,14.135951,164.398438,0,74.496170,97.036781,61.817131,8.731740,17.358952,8.736859,16.834345,8.738499,16.448879,9.005275,15.519616,10.539669,16.460581,11.536777,15.209534,11.911214,16.080536,0,0.03583,0.00088,0.00081,0.00291,0.00058,0.00073,0.00078,0.00146,3.20872
2.319,6.565125,1,6.435852,6.019940,0.000000,0,4.654872,4.283603,6.306494,0.291426,6.004407,-0.53764,0.10477,0,0,0,0,0,0,7.566032,0.839544,16.684174,17.245371,15.736268,18.921188,-9.528630,14.126118,160.947632,0,76.811783,97.819107,62.538837,8.750526,17.359869,8.696945,16.834345,8.688034,16.457930,8.988406,15.537038,10.527198,16.470900,11.535657,15.228746,11.913682,16.099514,0,0.03590,0.00088,0.00081,0.00311,0.00057,0.00072,0.00077,0.00147,3.20910
2.320,6.566751,1,6.436177,6.009048,0.000000,0,4.669898,4.288030,6.306635,0.078687,6.004481,-0.56313,0.10418,0,0,0,0,0,0,7.560180,0.841640,16.689611,17.266991,15.740902,18.913670,-9.346144,14.116490,160.139145,0,77.152893,98.011543,63.250156,8.743678,17.367601,8.677938,16.834345,8.668155,16.444521,8.977575,15.533463,10.510264,16.477058,11.530647,15.244939,11.910379,16.113310,0,0.03547,0.00090,0.00083,0.00333,0.00056,0.00072,0.00077,0.00144,3.20903
2.321,6.568377,1,6.436686,5.998020,0.000000,0,4.684688,4.292086,6.306965,-0.135199,6.004518,-0.58502,0.10392,0,0,0,0,0,0,7.553911,0.843957,16.694990,17.288774,15.745525,18.905991,-9.157887,14.106880,159.554199,0,77.326958,98.154068,63.960594,8.734661,17.375912,8.660698,16.834345,8.650865,16.429214,8.967255,15.528112,10.492952,16.482866,11.525309,15.260877,11.906588,16.126667,0,0.03537,0.00089,0.00081,0.00348,0.00058,0.00073,0.00078,0.00144,3.20872
2.322,6.570004,1,6.438042,5.986374,0.000000,0,4.699478,4.296142,6.307294,-0.349086,6.004553,-0.61035,0.10289,0,0,0,0,0,0,7.547643,0.846273,16.700367,17.310560,15.750150,18.898310,-8.969631,14.097270,158.969254,0,77.501022,98.296600,64.671028,8.725643,17.384220,8.643459,16.834345,8.633574,16.413906,8.956935,15.522761,10.475641,16.488672,11.519970,15.276814,11.902797,16.140024,0,0.03545,0.00089,0.00082,0.00349,0.00060,0.00073,0.00078,0.00144,3.20857
2.323,6.571630,1,6.439681,5.974521,0.000000,0,4.714268,4.300198,6.307623,-0.562972,6.004589,-0.64407,0.10111,0,0,0,0,0,0,7.541374,0.848590,16.705746,17.332344,15.754774,18.890631,-8.781375,14.087660,158.384308,0,77.675087,98.439133,65.381470,8.716626,17.392529,8.626221,16.834345,8.616282,16.398598,8.946614,15.517411,10.458330,16.494480,11.514632,15.292751,11.899005,16.153383,0,0.03553,0.00089,0.00081,0.00341,0.00060,0.00073,0.00076,0.00145,3.20849
2.324,6.573296,1,6.442069,5.961831,0.000000,0,4.733009,4.301779,6.310529,-0.797689,6.003811,-0.67886,0.10022,0,0,0,0,0,0,7.543521,0.843716,16.717186,17.355623,15.758986,18.881824,-8.500697,14.078766,158.493759,0,77.020241,98.537392,66.098152,8.713145,17.446877,8.621945,16.834345,8.611092,16.391705,8.937174,15.512825,10.440922,16.501839,11.508694,15.310546,11.895646,16.170427,0,0.03547,0.00086,0.00080,0.00315,0.00062,0.00072,0.00078,0.00144,3.20857
2.325,6.574965,1,6.444707,5.948861,0.000000,0,4.752085,4.303152,6.313652,-1.034168,6.002965,-0.70190,0.09947,0,0,0,0,0,0,7.546379,0.838233,16.729139,17.379028,15.763163,18.872923,-8.212201,14.069932,158.661942,0,76.295265,98.631912,66.815361,8.710134,17.505121,8.618767,16.834345,8.606924,16.385525,8.927808,15.508305,10.423505,16.509331,11.502705,15.328497,11.892324,16.187784,0,0.03547,0.00084,0.00078,0.00312,0.00060,0.00071,0.00077,0.00144,3.20872
2.326,6.576634,1,6.446919,5.935007,0.000000,0,4.771161,4.304523,6.316776,-1.270647,6.002119,-0.72609,0.09963,0,0,0,0,0,0,7.549237,0.832750,16.741091,17.402435,15.767340,18.864019,-7.923705,14.061098,158.830139,0,75.570290,98.726425,67.532570,8.707122,17.563364,8.615588,16.834345,8.602757,16.379343,8.918441,15.503783,10.406088,16.516821,11.496716,15.346448,11.889003,16.205141,0,0.03535,0.00086,0.00077,0.00327,0.00061,0.00069,0.00078,0.00142,3.20872
2.327,6.578303,1,6.448990,5.920858,0.000000,0,4.790237,4.305896,6.319899,-1.507126,6.001272,-0.74821,0.10031,0,0,0,0,0,0,7.552095,0.827268,16.753044,17.425840,15.771517,18.855118,-7.635208,14.052264,158.998322,0,74.845314,98.820946,68.249779,8.704110,17.621607,8.612410,16.834345,8.598590,16.373163,8.909075,15.499263,10.388671,16.524313,11.490727,15.364399,11.885681,16.222498,0,0.03347,0.00086,0.00076,0.00324,0.00063,0.00070,0.00078,0.00136,3.20864
2.328,6.579895,1,6.449748,5.905829,0.000000,0,4.804116,4.303294,6.318614,-1.762663,5.999309,-0.77049,0.10145,0,0,0,0,0,0,7.553055,0.825760,16.761181,17.451061,15.775050,18.845755,-7.235491,14.044817,158.557938,0,74.270927,98.355408,68.585838,8.710931,17.679865,8.611229,16.834345,8.595132,16.359104,8.909017,15.487103,10.373501,16.532713,11.482521,15.379529,11.876925,16.236856,0,0.03162,0.00085,0.00075,0.00324,0.00062,0.00070,0.00081,0.00128,3.20872
2.329,6.581481,1,6.450068,5.890506,0.000000,0,4.817555,4.300355,6.316955,-2.019812,5.997252,-0.79132,0.10255,0,0,0,0,0,0,7.553854,0.824589,16.768993,17.476437,15.778528,18.836351,-6.826365,14.037487,158.066055,0,73.709282,97.842491,68.889648,8.718583,17.738125,8.610218,16.834345,8.591734,16.344379,8.909745,15.474298,10.358520,16.541189,11.474127,15.394420,11.867711,16.250963,0,0.03051,0.00085,0.00075,0.00317,0.00060,0.00068,0.00081,0.00126,3.20887
2.330,6.583066,1,6.449733,5.874371,0.000000,0,4.830994,4.297417,6.315297,-2.276961,5.995195,-0.83725,0.10299,0,0,0,0,0,0,7.554652,0.823419,16.776806,17.501812,15.782007,18.826948,-6.417238,14.030157,157.574173,0,73.147636,97.329575,69.193466,8.726234,17.796385,8.609206,16.834345,8.588337,16.329655,8.910475,15.461493,10.343538,16.549667,11.465733,15.409311,11.858496,16.265068,0,0.01440,0.00086,0.00074,0.00306,0.00060,0.00067,0.00080,0.00098,3.20872
2.331,6.584651,1,6.449180,5.857965,0.000000,0,4.844433,4.294479,6.313638,-2.534111,5.993138,-0.85800,0.10364,0,0,0,0,0,0,7.555450,0.822248,16.784618,17.527185,15.785485,18.817545,-6.008112,14.022827,157.082291,0,72.585991,96.816658,69.497284,8.733887,17.854645,8.608195,16.834345,8.584939,16.314930,8.911203,15.448688,10.328557,16.558144,11.457338,15.424202,11.849281,16.279173,0,0.00474,0.00088,0.00074,0.00313,0.00060,0.00067,0.00079,0.00090,3.20842
2.332,6.586216,1,6.448641,5.840811,0.000000,0,4.852005,4.291297,6.310884,-2.810126,5.990213,-0.87753,0.10455,0,0,0,0,0,0,7.549952,0.823665,16.791395,17.553995,15.787765,18.807610,-5.495825,14.017305,157.047714,0,72.068993,96.667809,69.646553,8.730220,17.891846,8.606683,16.834345,8.582507,16.304689,8.907439,15.439875,10.315568,16.560871,11.450648,15.433326,11.841264,16.292284,0,0.00376,0.00088,0.00071,0.00322,0.00066,0.00068,0.00080,0.00083,3.20841
2.333,6.587779,1,6.448108,5.823407,0.000000,0,4.859082,4.288094,6.308038,-3.087737,5.987215,-0.89836,0.10455,0,0,0,0,0,0,7.543921,0.825301,16.798084,17.580927,15.789943,18.797630,-4.974811,14.011938,157.051819,0,71.555779,96.549751,69.782745,8.725595,17.927265,8.605127,16.834345,8.580157,16.294828,8.903295,15.431400,10.302747,16.563112,11.444103,15.441961,11.833348,16.305311,0,0.00333,0.00088,0.00069,0.00314,0.00066,0.00068,0.00081,0.00083,3.20857
2.334,6.589342,1,6.447381,5.805279,0.000000,0,4.866158,4.284892,6.305192,-3.365348,5.984216,-0.92110,0.10348,0,0,0,0,0,0,7.537889,0.826938,16.804775,17.607857,15.792120,18.787649,-4.453797,14.006570,157.055939,0,71.042557,96.431702,69.918938,8.720970,17.962685,8.603573,16.834345,8.577807,16.284967,8.899150,15.422925,10.289926,16.565353,11.437558,15.450597,11.825433,16.318338,0,0.00324,0.00083,0.00067,0.00306,0.00067,0.00067,0.00082,0.00081,3.20862
2.335,6.590905,1,6.446591,5.786909,0.000000,0,4.873234,4.281689,6.302346,-3.642959,5.981217,-0.93918,0.10279,0,0,0,0,0,0,7.531858,0.828574,16.811464,17.634789,15.794298,18.777670,-3.932783,14.001202,157.060043,0,70.529343,96.313652,70.055130,8.716345,17.998104,8.602017,16.834345,8.575458,16.275106,8.895005,15.414450,10.277104,16.567595,11.431012,15.459232,11.817516,16.331364,0,0.00333,0.00081,0.00067,0.00350,0.00065,0.00066,0.00081,0.00076,3.20862
2.336,6.592404,1,6.445525,5.767838,0.000000,0,4.867877,4.279440,6.299173,-3.932012,5.977109,-0.97870,0.10259,0,0,0,0,0,0,7.533866,0.830064,16.820524,17.662474,15.795025,18.767796,-3.336108,13.997951,156.920349,0,70.331268,96.235321,69.986542,8.716703,18.041006,8.600072,16.831654,8.573271,16.267872,8.893247,15.410628,10.269277,16.570934,11.427424,15.467036,11.809683,16.341469,0,0.00331,0.00080,0.00066,0.00359,0.00064,0.00067,0.00080,0.00068,3.20877
2.337,6.593898,1,6.444366,5.748532,0.000000,0,4.861468,4.277272,6.295973,-4.222034,5.972908,-0.99678,0.10171,0,0,0,0,0,0,7.536554,0.831541,16.829784,17.690224,15.795629,18.757929,-2.733034,13.994880,156.768494,0,70.159859,96.160347,69.900635,8.717483,18.084541,8.598094,16.828735,8.571098,16.260857,8.891690,15.407201,10.261871,16.574368,11.424088,15.474771,11.801856,16.351326,0,0.00334,0.00078,0.00066,0.00390,0.00063,0.00067,0.00079,0.00067,3.20900
2.338,6.595392,1,6.443753,5.728569,0.000000,0,4.855059,4.275104,6.292773,-4.512055,5.968706,-1.01746,0.10025,0,0,0,0,0,0,7.539242,0.833018,16.839045,17.717972,15.796232,18.748062,-2.129959,13.991808,156.616638,0,69.988449,96.085373,69.814728,8.718262,18.128077,8.596115,16.825817,8.568925,16.253843,8.890134,15.403773,10.254466,16.577801,11.420750,15.482505,11.794029,16.361185,0,0.00538,0.00078,0.00067,0.00416,0.00066,0.00066,0.00079,0.00073,3.20903
2.339,6.596886,1,6.443320,5.708386,0.000000,0,4.848650,4.272936,6.289573,-4.802076,5.964504,-1.03546,0.09947,0,0,0,0,0,0,7.541930,0.834495,16.848305,17.745722,15.796836,18.738195,-1.526884,13.988736,156.464783,0,69.817032,96.010399,69.728821,8.719041,18.171614,8.594137,16.822899,8.566752,16.246830,8.888577,15.400346,10.247062,16.581234,11.417413,15.490239,11.786202,16.371042,0,0.00623,0.00079,0.00067,0.00415,0.00070,0.00066,0.00080,0.00073,3.20895
2.340,6.598174,1,6.443980,5.687554,0.000000,0,4.843348,4.271586,6.290287,-5.102049,5.959177,-1.05606,0.09931,0,0,0,0,0,0,7.542880,0.839180,16.857702,17.774223,15.795455,18.728682,-0.889741,13.988313,156.671768,0,69.358849,96.094154,69.915695,8.720366,18.214191,8.596249,16.814232,8.569294,16.239521,8.886076,15.398887,10.238624,16.586483,11.415903,15.503114,11.782338,16.386185,0,0.00634,0.00080,0.00067,0.00398,0.00067,0.00067,0.00081,0.00074,3.20892
2.341,6.599445,1,6.445004,5.666507,0.000000,0,4.838139,4.270305,6.291333,-5.402864,5.953754,-1.07658,0.09803,1,0,1,0,0,0,7.543684,0.844137,16.867109,17.802788,15.793906,18.719194,-0.249717,13.988113,156.909088,0,68.876404,96.191338,70.125648,8.721736,18.256691,8.598706,16.805079,8.572235,16.232189,8.883494,15.397593,10.230098,16.591887,11.414547,15.516422,11.778809,16.401775,0,0.00637,0.00081,0.00066,0.00380,0.00068,0.00066,0.00080,0.00073,3.20892
2.342,6.600716,0,4.028287,5.644705,0.000000,0,4.832930,4.269023,6.292378,-5.703679,5.948332,-1.10039,0.09740,0,0,0,0,0,0,7.544487,0.849093,16.876516,17.831354,15.792357,18.709709,0.390308,13.987914,157.146423,0,68.393959,96.288521,70.335594,8.723106,18.299189,8.601163,16.795925,8.575176,16.224855,8.880912,15.396300,10.221572,16.597290,11.413192,15.529731,11.775279,16.417366,0,0.00630,0.00079,0.00066,0.00381,0.00066,0.00067,0.00081,0.00073,3.20872
2.343,6.601986,0,0.805658,5.622651,0.000000,0,4.827721,4.267742,6.293424,-6.004493,5.942910,-1.12686,0.09851,0,0,0,0,0,0,7.545290,0.854050,16.885923,17.859919,15.790810,18.700224,1.030333,13.987714,157.383759,0,67.911507,96.385696,70.545547,8.724477,18.341686,8.603621,16.786772,8.578117,16.217524,8.878330,15.395007,10.213046,16.602694,11.411837,15.543039,11.771750,16.432955,0,0.00634,0.00078,0.00065,0.00371,0.00067,0.00066,0.00082,0.00072,3.20842
2.344,6.602918,0,0.000000,5.599799,0.000000,0,4.818976,4.263346,6.292842,-6.319585,5.936430,-1.14357,0.09896,0,0,0,0,0,0,7.546937,0.857827,16.900379,17.888918,15.787343,18.690722,1.669556,13.990009,157.426910,0,67.598679,96.249420,70.631653,8.720900,18.381969,8.603442,16.777704,8.578472,16.209057,8.878132,15.388371,10.206015,16.603456,11.408201,15.547669,11.767598,16.440742,0,0.00637,0.00079,0.00066,0.00376,0.00068,0.00066,0.00080,0.00071,3.20856
2.345,6.603820,0,0.000000,5.576680,0.000000,0,4.809932,4.258687,6.292123,-6.635884,5.929862,-1.15990,0.09805,0,0,0,0,0,0,7.548656,0.861505,16.915260,17.917955,15.783715,18.681217,2.308712,13.992515,157.453629,0,67.300194,96.093391,70.707291,8.716905,18.422064,8.603041,16.768642,8.578608,16.200495,8.878136,15.381284,10.199110,16.603827,11.404373,15.551566,11.763393,16.447870,0,0.00645,0.00082,0.00066,0.00375,0.00069,0.00069,0.00079,0.00069,3.20895
2.346,6.604723,0,0.000000,5.552982,0.000000,0,4.800888,4.254027,6.291404,-6.952184,5.923293,-1.17386,0.09766,0,0,0,0,0,0,7.550374,0.865183,16.930143,17.946991,15.780087,18.671713,2.947867,13.995021,157.480362,0,67.001709,95.937363,70.782921,8.712909,18.462158,8.602640,16.759581,8.578743,16.191933,8.878139,15.374196,10.192204,16.604198,11.400544,15.555463,11.759190,16.454996,0,0.00697,0.00081,0.00066,0.00368,0.00070,0.00070,0.00082,0.00068,3.20903
2.347,6.605626,0,0.000000,5.529092,0.000000,0,4.791844,4.249368,6.290685,-7.268483,5.916724,-1.19041,0.09941,0,0,0,0,0,0,7.552093,0.868861,16.945024,17.976028,15.776459,18.662209,3.587023,13.997526,157.507080,0,66.703232,95.781334,70.858559,8.708914,18.502253,8.602239,16.750519,8.578878,16.183371,8.878142,15.367108,10.185300,16.604568,11.396716,15.559359,11.754985,16.462124,0,0.01438,0.00083,0.00070,0.00369,0.00072,0.00069,0.00087,0.00081,3.20895
2.348,6.606158,0,0.000000,5.504831,0.000000,0,4.777642,4.245970,6.288188,-7.582715,5.908990,-1.21407,0.10077,0,0,0,0,0,0,7.552538,0.868808,16.951551,18.005077,15.770618,18.652493,4.206435,14.002433,157.627991,0,66.264343,95.671562,70.959038,8.752135,18.571527,8.602878,16.738770,8.579882,16.174301,8.877189,15.359233,10.176831,16.604462,11.392483,15.564239,11.748875,16.468431,0,0.02039,0.00083,0.00069,0.00373,0.00071,0.00068,0.00083,0.00082,3.20882
2.349,6.606658,0,0.000000,5.480447,0.000000,0,4.763004,4.242680,6.285540,-7.896772,5.901158,-1.23741,0.10001,0,0,0,0,0,0,7.552876,0.868440,16.957373,18.034128,15.764591,18.642759,4.824178,14.007543,157.756882,0,65.813576,95.565712,71.061615,8.799351,18.643269,8.603605,16.726795,8.580958,16.165190,8.876155,15.351291,10.168231,16.604315,11.388216,15.569201,11.742604,16.474670,0,0.02377,0.00083,0.00068,0.00381,0.00074,0.00069,0.00084,0.00087,3.20867
2.350,6.607159,0,0.000000,5.455708,0.000000,0,4.748365,4.239389,6.282893,-8.210829,5.893326,-1.24947,0.09940,0,0,0,0,0,0,7.553215,0.868072,16.963192,18.063177,15.758565,18.633024,5.441920,14.012651,157.885757,0,65.362816,95.459854,71.164200,8.846566,18.715012,8.604332,16.714819,8.582036,16.156076,8.875120,15.343349,10.159631,16.604166,11.383948,15.574163,11.736333,16.480909,0,0.02661,0.00082,0.00067,0.00391,0.00080,0.00069,0.00086,0.00089,3.20827
2.351,6.607660,0,0.000000,5.430850,0.000000,0,4.733727,4.236098,6.280245,-8.524886,5.885494,-1.26419,0.10005,0,0,0,0,0,0,7.553553,0.867703,16.969013,18.092228,15.752538,18.623291,6.059663,14.017761,158.014633,0,64.912048,95.353996,71.266777,8.893782,18.786753,8.605060,16.702845,8.583113,16.146965,8.874086,15.335406,10.151030,16.604019,11.379681,15.579126,11.730062,16.487148,0,0.03060,0.00081,0.00065,0.00414,0.00080,0.00070,0.00096,0.00092,3.20773
2.352,6.607755,0,0.000000,5.405751,0.000000,0,4.722344,4.234953,6.280959,-8.821018,5.876313,-1.27815,0.10032,0,0,0,0,0,0,7.551692,0.872723,16.978664,18.120808,15.744791,18.613625,6.662283,14.024924,158.290161,0,64.569611,95.388039,71.406479,8.881844,18.841398,8.604269,16.691496,8.584038,16.137741,8.872244,15.329296,10.143899,16.603167,11.377355,15.584136,11.725786,16.493330,0,0.03146,0.00082,0.00064,0.00405,0.00075,0.00070,0.00102,0.00096,3.20775
2.353,6.607816,0,0.000000,5.380571,0.000000,0,4.711236,4.233989,6.281958,-9.115634,5.867017,-1.29288,0.09937,0,0,0,0,0,0,7.549646,0.878198,16.988640,18.149347,15.736898,18.603966,7.263625,14.032260,158.578094,0,64.236343,95.433914,71.549316,8.864900,18.894598,8.603351,16.680201,8.584949,16.128508,8.870333,15.323342,10.136893,16.602255,11.375192,15.589150,11.721679,16.499506,0,0.03225,0.00081,0.00066,0.00415,0.00076,0.00069,0.00104,0.00096,3.20806
2.354,6.607877,0,0.000000,5.355698,0.000000,0,4.700128,4.233025,6.282956,-9.410250,5.857721,-1.30981,0.09910,0,0,0,0,0,0,7.547599,0.883673,16.998615,18.177889,15.729007,18.594305,7.864966,14.039597,158.866028,0,63.903065,95.479782,71.692154,8.847957,18.947798,8.602432,16.668905,8.585861,16.119274,8.868422,15.317388,10.129887,16.601343,11.373030,15.594164,11.717572,16.505682,0,0.03836,0.00079,0.00066,0.00414,0.00074,0.00070,0.00102,0.00100,3.20831
2.355,6.607938,0,0.000000,5.330925,0.000000,0,4.689020,4.232060,6.283954,-9.704865,5.848426,-1.32950,0.10013,0,0,0,0,0,0,7.545553,0.889148,17.008591,18.206429,15.721114,18.584644,8.466308,14.046933,159.153961,0,63.569794,95.525658,71.834991,8.831014,19.000998,8.601514,16.657610,8.586773,16.110041,8.866510,15.311434,10.122880,16.600431,11.370868,15.599178,11.713465,16.511858,0,0.04125,0.00077,0.00066,0.00382,0.00075,0.00072,0.00101,0.00107,3.20854
2.356,6.607212,0,0.000000,5.307003,0.000000,0,4.680967,4.229591,6.283657,-9.941139,5.837856,-1.34033,0.10043,0,0,0,0,0,0,7.543839,0.888920,17.013924,18.234661,15.712474,18.575050,9.059451,14.056352,158.913605,0,63.490395,95.514961,72.048141,8.838607,19.070267,8.601692,16.649500,8.586818,16.100679,8.868930,15.305446,10.118270,16.601156,11.371415,15.606457,11.712994,16.520580,0,0.04204,0.00081,0.00067,0.00422,0.00079,0.00097,0.00105,0.00112,3.20887
2.357,6.606419,0,0.000000,5.283363,0.000000,0,4.673173,4.226994,6.283250,-10.172478,5.827178,-1.35307,0.09956,0,0,0,0,0,0,7.542154,0.888210,17.018866,18.262867,15.703770,18.565464,9.651902,14.065946,158.628555,0,63.432476,95.499481,72.267242,8.848276,19.140896,8.601962,16.641659,8.586789,16.091307,8.871715,15.299455,10.113862,16.602018,11.372191,15.613927,11.712830,16.529516,0,0.04204,0.00087,0.00071,0.00459,0.00081,0.00125,0.00107,0.00112,3.20925
2.358,6.605626,0,0.000000,5.260854,0.000000,0,4.665379,4.224397,6.282844,-10.403815,5.816501,-1.36360,0.09908,0,0,0,0,0,0,7.540468,0.887500,17.023806,18.291075,15.695065,18.555876,10.244352,14.075541,158.343506,0,63.374557,95.484001,72.486343,8.857945,19.211523,8.602233,16.633818,8.586761,16.081934,8.874500,15.293464,10.109455,16.602880,11.372969,15.621396,11.712667,16.538452,0,0.04004,0.00088,0.00072,0.00464,0.00080,0.00132,0.00110,0.00109,3.20918
2.359,6.604833,0,0.000000,5.238721,0.000000,0,4.657585,4.221800,6.282437,-10.635154,5.805824,-1.37184,0.09923,0,0,0,0,0,0,7.538783,0.886790,17.028748,18.319281,15.686361,18.546288,10.836802,14.085135,158.058456,0,63.316635,95.468513,72.705444,8.867615,19.282152,8.602504,16.625977,8.586732,16.072561,8.877285,15.287473,10.105047,16.603745,11.373745,15.628866,11.712502,16.547388,0,0.03945,0.00092,0.00076,0.00448,0.00079,0.00136,0.00113,0.00109,3.20887
2.360,6.603549,0,0.000000,5.217906,0.000000,0,4.636346,4.218475,6.284032,-10.797097,5.794577,-1.38512,0.09865,0,0,0,0,0,0,7.538147,0.896084,17.034519,18.346367,15.676975,18.536699,11.420226,14.096906,158.256073,0,62.892620,95.441780,72.923798,8.847098,19.342045,8.601591,16.614445,8.586599,16.062344,8.875818,15.275784,10.096537,16.598505,11.369901,15.629807,11.708770,16.551577,0,0.03930,0.00094,0.00077,0.00471,0.00081,0.00135,0.00117,0.00110,3.20862
2.361,6.602225,0,0.000000,5.197530,0.000000,0,4.613969,4.215089,6.285797,-10.953169,5.783283,-1.40038,0.09762,0,0,0,0,0,0,7.537600,0.906224,17.040363,18.373358,15.667531,18.527109,12.002887,14.108862,158.494522,0,62.437630,95.414093,73.142090,8.824028,19.401031,8.600578,16.602602,8.586457,16.052053,8.873991,15.263614,10.087678,16.592751,11.365665,15.630195,11.704736,16.555365,0,0.03940,0.00102,0.00074,0.00480,0.00080,0.00137,0.00123,0.00109,3.20839
2.362,6.600900,0,0.000000,5.178527,0.000000,0,4.591593,4.211703,6.287561,-11.109241,5.771988,-1.40953,0.09760,0,0,0,0,0,0,7.537053,0.916363,17.046206,18.400349,15.658087,18.517521,12.585546,14.120817,158.732971,0,61.982643,95.386398,73.360382,8.800958,19.460016,8.599566,16.590759,8.586315,16.041763,8.872165,15.251444,10.078819,16.586996,11.361430,15.630583,11.700701,16.559151,0,0.03935,0.00103,0.00075,0.00482,0.00079,0.00139,0.00124,0.00110,3.20821
2.363,6.599576,0,0.000000,5.159982,0.000000,0,4.569216,4.208317,6.289326,-11.265313,5.760694,-1.41670,0.09874,0,0,0,0,0,0,7.536506,0.926503,17.052048,18.427340,15.648643,18.507931,13.168207,14.132772,158.971420,0,61.527653,95.358711,73.578667,8.777887,19.519003,8.598553,16.578917,8.586173,16.031473,8.870337,15.239273,10.069962,16.581240,11.357194,15.630971,11.696667,16.562939,0,0.03921,0.00105,0.00077,0.00479,0.00077,0.00142,0.00125,0.00112,3.20806
2.364,6.597827,0,0.000000,5.142928,0.000000,0,4.547289,4.206665,6.291667,-11.338377,5.748755,-1.42525,0.09972,0,0,0,0,0,0,7.537146,0.934072,17.058092,18.452423,15.639464,18.498716,13.741557,14.147286,158.647003,0,61.206722,95.238411,73.828262,8.783309,19.564959,8.600262,16.569668,8.586073,16.023382,8.874220,15.225969,10.063121,16.577232,11.355770,15.634467,11.694593,16.568821,0,0.03923,0.00106,0.00077,0.00482,0.00074,0.00141,0.00127,0.00114,3.20826
2.365,6.596043,0,0.000000,5.126371,0.000000,0,4.525400,4.205160,6.294055,-11.404419,5.736763,-1.43188,0.09974,0,0,0,0,0,0,7.537886,0.941424,17.064152,18.477345,15.630308,18.489532,14.314119,14.162017,158.274979,0,60.897129,95.110275,74.080513,8.791141,19.609814,8.602201,16.560637,8.585978,16.015476,8.878585,15.212570,10.056451,16.573372,11.354585,15.638227,11.692686,16.574881,0,0.03931,0.00107,0.00077,0.00484,0.00073,0.00143,0.00134,0.00117,3.20864
2.366,6.594258,0,0.000000,5.111699,0.000000,0,4.503510,4.203655,6.296444,-11.470461,5.724770,-1.43921,0.09992,0,0,0,0,0,0,7.538626,0.948776,17.070213,18.502268,15.621152,18.480349,14.886682,14.176746,157.902954,0,60.587536,94.982140,74.332756,8.798972,19.654667,8.604140,16.551605,8.585881,16.007570,8.882951,15.199170,10.049781,16.569511,11.353398,15.641986,11.690780,16.580940,0,0.03905,0.00107,0.00078,0.00476,0.00074,0.00144,0.00134,0.00116,3.20867
