"Time","v3 L COP","v2 R COP","47 RDS cle","39 FRx (cm)","35 HRx (cm)","48 LDS cle","37 FLx (cm)","33 HLx (cm)","v1 xCoM","42 CoMy (cm)","3 Platform","2 Trdml"
2.007,0.000000,4.498502,1,19.263123,15.703979,0,18.031858,15.608879,5.930430,5.903069,0.00009,0.11659
2.008,0.000000,4.499409,1,19.255678,15.693390,0,18.022058,15.620863,5.932872,5.903769,0.00005,0.10964
2.009,0.000000,4.500599,1,19.248234,15.682800,0,18.012260,15.632847,5.935292,5.904470,0.00015,0.10293
2.010,0.000000,4.501689,1,19.240513,15.672342,0,18.002506,15.644531,5.937595,5.905230,-0.00006,0.09400
2.011,0.000000,4.502730,1,19.232580,15.661985,0,17.992786,15.655985,5.939840,5.906035,-0.00015,0.08481
2.012,0.000000,4.503340,1,19.224648,15.651628,0,17.983067,15.667438,5.941990,5.906840,-0.00011,0.08115
2.013,0.000000,4.503737,1,19.216713,15.641272,0,17.973349,15.678891,5.944094,5.907645,-0.00009,0.09445
2.014,0.000000,4.503580,1,19.208832,15.630889,0,17.963655,15.690298,5.946137,5.908514,0.00006,0.11354
2.015,0.000000,4.503150,1,19.200991,15.620487,0,17.953983,15.701669,5.948151,5.909432,-0.00005,0.12041
2.016,0.000000,4.502547,1,19.193150,15.610085,0,17.944313,15.713039,5.950073,5.910350,0.00011,0.12284
2.017,0.000000,4.501859,1,19.185308,15.599683,0,17.934641,15.724410,5.951951,5.911268,0.00000,0.12084
2.018,0.000000,4.501381,1,19.177380,15.589434,0,17.924942,15.735686,5.953706,5.912196,-0.00005,0.11258
2.019,0.000000,4.501008,1,19.169382,15.579303,0,17.915224,15.746891,5.955402,5.913133,-0.00005,0.10468
2.020,0.000000,4.500547,1,19.161385,15.569173,0,17.905504,15.758095,5.957032,5.914070,-0.00005,0.09719
2.021,0.000000,4.500044,1,19.153387,15.559042,0,17.895786,15.769300,5.958631,5.915007,0.00006,0.08766
2.022,0.000000,4.499145,1,19.145142,15.548852,0,17.886047,15.780087,5.960233,5.915960,-0.00011,0.08009
2.023,0.000000,4.498050,1,19.136705,15.538614,0,17.876293,15.790555,5.961838,5.916926,-0.00031,0.09131
2.024,0.000000,4.497132,1,19.128269,15.528377,0,17.866539,15.801023,5.963451,5.917892,-0.00032,0.11481
2.025,0.000000,4.496303,1,19.119833,15.518139,0,17.856785,15.811490,5.965069,5.918859,-0.00009,0.12458
2.026,0.000000,4.496240,1,19.111109,15.507806,0,17.847189,15.821860,5.966677,5.919892,-0.00021,0.12315
2.027,0.000000,4.496554,1,19.102163,15.497397,0,17.837715,15.832154,5.968279,5.920979,-0.00006,0.11882
2.028,0.000000,4.497079,1,19.093218,15.486990,0,17.828241,15.842448,5.969836,5.922064,-0.00005,0.11098
2.029,0.000000,4.497709,1,19.084274,15.476582,0,17.818768,15.852742,5.971370,5.923150,-0.00026,0.10056
2.030,0.000000,4.497879,1,19.074875,15.466223,0,17.809423,15.862955,5.972828,5.924255,-0.00015,0.09216
2.031,0.000000,4.497822,1,19.065126,15.455902,0,17.800182,15.873107,5.974248,5.925374,0.00000,0.08595
2.032,0.000000,4.497676,1,19.055376,15.445581,0,17.790939,15.883258,5.975612,5.926493,0.00005,0.09052
2.033,0.000000,4.497485,1,19.045628,15.435261,0,17.781698,15.893410,5.976948,5.927613,-0.00020,0.10365
2.034,0.000000,4.497724,1,19.035547,15.424993,0,17.772406,15.903322,5.978245,5.928743,-0.00011,0.11659
2.035,0.000000,4.498174,1,19.025209,15.414763,0,17.763073,15.913051,5.979523,5.929883,0.00026,0.12494
2.036,0.000000,4.498855,1,19.014874,15.404534,0,17.753742,15.922778,5.980703,5.931022,-0.00015,0.12159
2.037,0.000000,4.499649,1,19.004538,15.394305,0,17.744410,15.932507,5.981835,5.932162,-0.00011,0.11515
2.038,0.000000,4.500302,1,18.994005,15.384182,0,17.735119,15.942459,5.982810,5.933262,0.00000,0.10846
2.039,0.000000,4.500885,1,18.983322,15.374139,0,17.725861,15.952587,5.983706,5.934332,0.00002,0.09942
2.040,0.000000,4.501131,1,18.972639,15.364097,0,17.716602,15.962714,5.984482,5.935401,-0.00024,0.08980
2.041,0.000000,4.501211,1,18.961956,15.354053,0,17.707342,15.972841,5.985198,5.936471,-0.00003,0.08291
2.042,0.000000,4.500848,1,18.951332,15.344073,0,17.698215,15.983112,5.985851,5.937530,-0.00003,0.08532
2.043,0.000000,4.500268,1,18.940752,15.334141,0,17.689188,15.993495,5.986473,5.938579,-0.00005,0.09810
2.044,0.000000,4.499312,1,18.930174,15.324208,0,17.680161,16.003878,5.987052,5.939629,-0.00011,0.10880
2.045,0.000000,4.498171,1,18.919594,15.314276,0,17.671133,16.014261,5.987611,5.940678,-0.00015,0.11775
2.046,0.000000,4.496821,1,18.908989,15.304398,0,17.662193,16.024469,5.988124,5.941764,0.00011,0.12403
2.047,0.000000,4.495368,1,18.898363,15.294561,0,17.653320,16.034544,5.988615,5.942877,-0.00037,0.12073
2.048,0.000000,4.494113,1,18.887737,15.284724,0,17.644447,16.044621,5.988990,5.943990,-0.00011,0.11501
2.049,0.000000,4.492955,1,18.877111,15.274888,0,17.635574,16.054695,5.989309,5.945103,0.00002,0.10912
2.050,0.000000,4.492349,1,18.866566,15.264976,0,17.626762,16.064323,5.989461,5.946092,-0.00015,0.10074
2.051,0.000000,4.492013,1,18.856083,15.255005,0,17.617998,16.073608,5.989532,5.946985,-0.00011,0.09133
2.052,0.000000,4.492005,1,18.845600,15.245033,0,17.609232,16.082893,5.989543,5.947877,0.00005,0.08426
2.053,0.000000,4.492159,1,18.835115,15.235063,0,17.600468,16.092178,5.989527,5.948770,-0.00006,0.08608
2.054,0.000000,4.492290,1,18.824656,15.225064,0,17.591887,16.100935,5.989583,5.949628,0.00000,0.09900
2.055,0.000000,4.492410,1,18.814215,15.215045,0,17.583450,16.109287,5.989676,5.950461,-0.00015,0.11080
2.056,0.000000,4.492362,1,18.803772,15.205026,0,17.575014,16.117638,5.989849,5.951293,-0.00005,0.11954
2.057,0.000000,4.492231,1,18.793331,15.195007,0,17.566578,16.125988,5.990062,5.952126,-0.00015,0.12431
2.058,0.000000,4.491897,1,18.782888,15.184902,0,17.558258,16.133938,5.990337,5.952924,-0.00011,0.11945
2.059,0.000000,4.491462,1,18.772446,15.174731,0,17.550032,16.141579,5.990643,5.953697,-0.00026,0.11247
2.060,0.000000,4.491036,1,18.762005,15.164561,0,17.541805,16.149218,5.991046,5.954470,0.00000,0.10548
2.061,0.000000,4.490613,1,18.751562,15.154390,0,17.533579,16.156858,5.991498,5.955243,0.00006,0.09629
2.062,0.000000,4.490426,1,18.741089,15.144294,0,17.525446,16.164537,5.992088,5.955977,-0.00011,0.08653
2.063,0.000000,4.490354,1,18.730593,15.134255,0,17.517385,16.172247,5.992747,5.956681,-0.00009,0.08119
2.064,0.000000,4.490482,1,18.720095,15.124217,0,17.509325,16.179958,5.993540,5.957386,-0.00006,0.09224
2.065,0.000000,4.490709,1,18.709599,15.114179,0,17.501265,16.187668,5.994399,5.958090,0.00005,0.11078
2.066,0.000000,4.491028,1,18.699080,15.104218,0,17.493116,16.195539,5.995361,5.958885,-0.00011,0.11849
2.067,0.000000,4.491392,1,18.688545,15.094319,0,17.484900,16.203531,5.996374,5.959749,0.00002,0.12228
2.068,0.000000,4.491745,1,18.678013,15.084419,0,17.476685,16.211525,5.997404,5.960613,-0.00020,0.12224
2.069,0.000000,4.492093,1,18.667479,15.074520,0,17.468468,16.219519,5.998441,5.961477,0.00006,0.11557
2.070,0.000000,4.492338,1,18.657061,15.064618,0,17.460264,16.227793,5.999407,5.962338,-0.00031,0.10854
2.071,0.000000,4.492533,1,18.646732,15.054715,0,17.452070,16.236286,6.000337,5.963199,-0.00015,0.10183
2.072,0.000000,4.492584,1,18.636404,15.044812,0,17.443876,16.244780,6.001180,5.964059,-0.00005,0.09296
2.073,0.000000,4.492563,1,18.626076,15.034909,0,17.435682,16.253273,6.001980,5.964919,0.00000,0.08386
2.074,0.000000,4.492399,1,18.615906,15.025091,0,17.427711,16.261677,6.002687,5.965769,0.00006,0.08100
2.075,0.000000,4.492164,1,18.605858,15.015340,0,17.419914,16.270010,6.003348,5.966611,-0.00017,0.09424
2.076,0.000000,4.491929,1,18.595810,15.005589,0,17.412117,16.278345,6.003850,5.967454,0.00005,0.11183
2.077,0.000000,4.491693,1,18.585762,14.995837,0,17.404320,16.286680,6.004273,5.968297,-0.00027,0.11821
2.078,0.000000,4.491635,1,18.575705,14.986076,0,17.396860,16.294477,6.004477,5.969103,-0.00011,0.12180
2.079,0.000000,4.491667,1,18.565641,14.976308,0,17.389658,16.301861,6.004571,5.969882,-0.00006,0.12216
2.080,0.000000,4.492044,1,18.555578,14.966540,0,17.382458,16.309244,6.004478,5.970662,0.00000,0.11594
2.081,0.000000,4.492591,1,18.545513,14.956772,0,17.375256,16.316628,6.004292,5.971441,0.00005,0.10922
2.082,0.000000,4.493551,1,18.535774,14.947107,0,17.368828,16.323181,6.003966,5.972186,-0.00006,0.10284
2.083,0.000000,4.494713,1,18.526283,14.937522,0,17.362999,16.329092,6.003573,5.972903,-0.00017,0.09427
2.084,0.000000,4.495906,1,18.516792,14.927938,0,17.357170,16.335003,6.003034,5.973621,0.00006,0.08523
2.085,0.000000,4.497113,1,18.507301,14.918352,0,17.351341,16.340916,6.002422,5.974339,0.00006,0.08104
2.086,0.000000,4.497943,1,18.497707,14.908717,0,17.346300,16.346218,6.001644,5.974989,-0.00005,0.09345
2.087,0.000000,4.498588,1,18.488037,14.899043,0,17.341864,16.351053,6.000783,5.975589,-0.00011,0.11258
2.088,0.000000,4.498950,1,18.478365,14.889369,0,17.337429,16.355886,5.999750,5.976189,-0.00005,0.12018
2.089,0.000000,4.499172,1,18.468695,14.879696,0,17.332994,16.360722,5.998631,5.976789,-0.00005,0.12299
2.090,0.000000,4.499323,1,18.458971,14.870063,0,17.330265,16.365320,5.997350,5.977252,0.00000,0.12107
2.091,0.000000,4.499439,1,18.449207,14.860463,0,17.328857,16.369736,5.995989,5.977612,0.00006,0.11283
2.092,0.000000,4.499549,1,18.439445,14.850863,0,17.327448,16.374151,5.994546,5.977970,-0.00031,0.10467
2.093,0.000000,4.499655,1,18.429682,14.841263,0,17.326040,16.378569,5.993061,5.978329,-0.00024,0.09696
2.094,0.000000,4.499756,1,18.420013,14.831845,0,17.327188,16.382425,5.991580,5.978608,-0.00006,0.08729
2.095,0.000000,4.499855,1,18.410418,14.822568,0,17.330311,16.385849,5.990102,5.978825,-0.00031,0.08041
2.096,0.000000,4.499839,1,18.400824,14.813292,0,17.333435,16.389275,5.988673,5.979043,-0.00026,0.09240
2.097,0.000000,4.499767,1,18.391228,14.804014,0,17.336559,16.392698,5.987268,5.979260,-0.00026,0.11526
2.098,0.000000,4.499484,1,18.381767,14.794762,0,17.342583,16.395613,5.985955,5.979391,-0.00006,0.12446
2.099,0.000000,4.499094,1,18.372408,14.785528,0,17.350845,16.398132,5.984689,5.979454,-0.00026,0.12308
2.100,0.000000,4.498584,1,18.363049,14.776294,0,17.359110,16.400654,5.983625,5.979517,0.00017,0.11877
2.101,0.000000,4.498014,1,18.353689,14.767060,0,17.367374,16.403173,5.982662,5.979580,-0.00011,0.11087
2.102,0.000000,4.497453,1,18.344524,14.757648,0,17.378115,16.405191,5.982026,5.979563,-0.00012,0.10035
2.103,0.000000,4.496897,1,18.335508,14.748097,0,17.390768,16.406822,5.981552,5.979483,-0.00009,0.09168
2.104,0.000000,4.496403,1,18.326492,14.738548,0,17.403421,16.408453,5.981506,5.979403,0.00006,0.08620
2.105,0.000000,4.495940,1,18.317476,14.728998,0,17.416075,16.410082,5.981671,5.979323,-0.00015,0.09208
2.106,0.000000,4.495581,1,18.308552,14.719392,0,17.430937,16.410862,5.982350,5.979253,-0.00011,0.10528
2.107,0.000000,4.495273,1,18.299700,14.709742,0,17.447508,16.410982,5.983281,5.979190,-0.00005,0.11716
2.108,0.000000,4.495171,1,18.290848,14.700091,0,17.464077,16.411102,5.984756,5.979127,0.00021,0.12471
2.109,0.000000,4.495170,1,18.281996,14.690441,0,17.480648,16.411222,5.986498,5.979065,0.00011,0.12145
2.110,0.000000,4.495453,1,18.273081,14.680726,0,17.498774,16.410694,5.988804,5.979086,0.00008,0.11509
2.111,0.000000,4.495878,1,18.264122,14.670962,0,17.518099,16.409662,5.991388,5.979173,-0.00035,0.10850
2.112,0.000000,4.496488,1,18.255161,14.661198,0,17.537424,16.408632,5.994571,5.979259,0.00000,0.09962
2.113,0.000000,4.497189,1,18.246201,14.651433,0,17.556749,16.407600,5.998048,5.979346,-0.00015,0.09017
2.114,0.000000,4.497927,1,18.237381,14.641635,0,17.577227,16.406111,6.002137,5.979706,-0.00015,0.08328
2.115,0.000000,4.498683,1,18.228668,14.631812,0,17.598595,16.404268,6.006527,5.980279,-0.00011,0.08559
2.116,0.000000,4.499348,1,18.219957,14.621988,0,17.619963,16.402426,6.011421,5.980852,-0.00037,0.09899
2.117,0.000000,4.499968,1,18.211245,14.612164,0,17.641331,16.400583,6.016562,5.981424,-0.00011,0.11086
2.118,0.000000,4.500386,1,18.202663,14.602391,0,17.664099,16.398846,6.022071,5.982278,-0.00026,0.11952
2.119,0.000000,4.500705,1,18.194181,14.592656,0,17.687948,16.397188,6.027763,5.983350,-0.00009,0.12417
2.120,0.000000,4.500764,1,18.185701,14.582921,0,17.711798,16.395531,6.033748,5.984421,-0.00017,0.11950
2.121,0.000000,4.500696,1,18.177219,14.573186,0,17.735645,16.393873,6.039877,5.985492,-0.00037,0.11280
2.122,0.000000,4.500384,1,18.168749,14.563525,0,17.760645,16.392096,6.046243,5.986777,-0.00014,0.10604
2.123,0.000000,4.499952,1,18.160288,14.553922,0,17.786533,16.390226,6.052725,5.988225,-0.00006,0.09704
2.124,0.000000,4.499556,1,18.151825,14.544319,0,17.812422,16.388357,6.059394,5.989675,-0.00011,0.08747
2.125,0.000000,4.499177,1,18.143364,14.534716,0,17.838308,16.386488,6.066156,5.991123,-0.00015,0.08135
2.126,0.000000,4.499055,1,18.135172,14.525353,0,17.865372,16.384504,6.073069,5.992833,0.00017,0.09075
2.127,0.000000,4.499062,1,18.127186,14.516176,0,17.893343,16.382433,6.080056,5.994745,-0.00005,0.10938
2.128,0.000000,4.498917,1,18.119200,14.506999,0,17.921316,16.380362,6.087206,5.996657,0.00011,0.11842
2.129,0.000000,4.498698,1,18.111214,14.497822,0,17.949287,16.378290,6.094437,5.998569,0.00011,0.12267
2.130,0.000000,4.497925,1,18.103340,14.488824,0,17.978020,16.375813,6.101842,6.000751,0.00000,0.12217
2.131,0.000000,4.496880,1,18.095552,14.479965,0,18.007341,16.373022,6.109334,6.003143,-0.00011,0.11467
2.132,0.000000,4.495772,1,18.087767,14.471107,0,18.036663,16.370232,6.116944,6.005535,0.00011,0.10661
2.133,0.000000,4.494635,1,18.079981,14.462248,0,18.065985,16.367441,6.124613,6.007926,-0.00015,0.09881
2.134,0.000000,4.494065,1,18.072369,14.453542,0,18.095675,16.364161,6.132319,6.010621,0.00006,0.08915
2.135,0.000000,4.493775,1,18.064890,14.444953,0,18.125647,16.360498,6.140045,6.013549,0.00000,0.08046
2.136,0.000000,4.494110,1,18.057413,14.436364,0,18.155619,16.356838,6.147703,6.016477,0.00011,0.08896
2.137,0.000000,4.494751,1,18.049934,14.427775,0,18.185593,16.353178,6.155326,6.019405,-0.00026,0.11179
2.138,0.000000,4.495881,1,18.042511,14.419528,0,18.216093,16.348719,6.162780,6.022542,0.00000,0.12359
2.139,0.000000,4.497251,1,18.035130,14.411546,0,18.247005,16.343641,6.170149,6.025839,-0.00011,0.12362
2.140,0.000000,4.498873,1,18.027748,14.403563,0,18.277916,16.338564,6.177296,6.029137,-0.00015,0.12007
2.141,0.000000,4.500619,1,18.020367,14.395581,0,18.308828,16.333487,6.184334,6.032435,-0.00011,0.11272
2.142,0.000000,4.502375,1,18.013016,14.387904,0,18.339846,16.327757,6.191089,6.035970,-0.00011,0.10248
2.143,0.000000,4.504136,1,18.005686,14.380463,0,18.370947,16.321522,6.197706,6.039688,0.00011,0.09384
2.144,0.000000,4.505782,1,17.998356,14.373021,0,18.402046,16.315289,6.203870,6.043406,0.00000,0.08628
2.145,0.000000,4.507372,1,17.991026,14.365580,0,18.433147,16.309053,6.209811,6.047124,-0.00020,0.08666
2.146,0.000000,4.508878,1,17.983692,14.358837,0,18.464365,16.302467,6.215135,6.050868,0.00000,0.09670
2.147,0.000000,4.510343,1,17.976355,14.352636,0,18.495672,16.295609,6.220156,6.054632,-0.00031,0.11134
2.148,0.000000,4.512320,1,17.969017,14.346435,0,18.526981,16.288750,6.224588,6.058396,-0.00015,0.12349
2.149,0.000000,4.514548,1,17.961679,14.340233,0,18.558289,16.281893,6.228730,6.062160,-0.00026,0.12344
2.150,0.000000,4.517704,1,17.954138,14.335264,0,18.589151,16.274824,6.232341,6.065985,0.00006,0.11845
2.151,0.000000,4.521315,1,17.946440,14.331247,0,18.619669,16.267591,6.235692,6.069858,0.00000,0.11264
2.152,0.000000,3.007467,0,17.938740,14.327231,0,18.650185,16.260361,6.238465,6.073730,-0.00005,0.10430
2.153,0.000000,0.746214,0,17.931040,14.323215,0,18.680702,16.253128,6.240952,6.077602,0.00015,0.09491
2.154,0.000000,0.000000,0,17.923410,14.320823,0,18.710938,16.245785,6.242809,6.081354,-0.00009,0.08779
2.155,0.000000,0.000000,0,17.915833,14.319687,0,18.740952,16.238356,6.244356,6.085012,0.00000,0.08323
2.156,0.000000,0.000000,0,17.908257,14.318551,0,18.770967,16.230927,6.245347,6.088670,-0.00020,0.08794
2.157,0.000000,0.000000,0,17.900679,14.317414,0,18.800983,16.223497,6.246064,6.092329,-0.00015,0.09935
2.158,0.000000,0.000000,0,17.893318,14.318127,0,18.829870,16.215788,6.246331,6.095746,0.00011,0.11250
2.159,0.000000,0.000000,0,17.886126,14.320269,0,18.857885,16.207861,6.246378,6.098976,-0.00011,0.12337
2.160,0.000000,0.000000,0,17.878933,14.322410,0,18.885902,16.199932,6.246050,6.102207,-0.00015,0.12299
2.161,0.000000,0.000000,0,17.871738,14.324551,0,18.913918,16.192005,6.245538,6.105437,-0.00026,0.11836
2.162,0.000000,0.000000,0,17.864243,14.328293,0,18.939751,16.183914,6.244731,6.108443,0.00005,0.11301
2.163,0.000000,0.000000,0,17.856510,14.333272,0,18.963896,16.175694,6.243780,6.111275,-0.00011,0.10516
2.164,0.000000,0.000000,0,17.848778,14.338251,0,18.988043,16.167475,6.242681,6.114107,-0.00005,0.09597
2.165,0.000000,0.000000,0,17.841045,14.343231,0,19.012188,16.159256,6.241510,6.116939,-0.00021,0.08893
2.166,0.000000,0.000000,0,17.833319,14.349594,0,19.033733,16.150850,6.240332,6.119621,-0.00006,0.08335
2.167,0.000000,0.000000,0,17.825598,14.357028,0,19.053265,16.142302,6.239151,6.122187,-0.00011,0.08488
2.168,0.000000,0.000000,0,17.817877,14.364461,0,19.072798,16.133753,6.237985,6.124753,-0.00026,0.09399
2.169,0.000000,0.000000,0,17.810156,14.371895,0,19.092329,16.125202,6.236825,6.127320,-0.00026,0.10810
2.170,0.000000,0.000000,0,17.802443,14.381180,0,19.109756,16.116665,6.235671,6.129675,0.00000,0.12178
2.171,0.000000,0.000000,0,17.794735,14.391897,0,19.125555,16.108137,6.234519,6.131867,-0.00011,0.12369
2.172,0.000000,0.000000,0,17.787027,14.402615,0,19.141354,16.099609,6.233381,6.134060,-0.00031,0.12013
2.173,0.000000,0.000000,0,17.779320,14.413331,0,19.157152,16.091080,6.232251,6.136252,0.00006,0.11544
2.174,0.000000,0.000000,0,17.771488,14.425449,0,19.170843,16.082560,6.231161,6.138258,-0.00011,0.10776
2.175,0.000000,0.000000,0,17.763559,14.438651,0,19.182909,16.074041,6.230091,6.140121,-0.00009,0.09832
2.176,0.000000,0.000000,0,17.755632,14.451852,0,19.194973,16.065525,6.229139,6.141983,-0.00011,0.09096
2.177,0.000000,0.000000,0,17.747704,14.465054,0,19.207037,16.057009,6.228245,6.143845,0.00005,0.08464
2.178,0.000000,0.000000,0,17.739393,14.479767,0,19.217640,16.048521,6.227544,6.145618,-0.00014,0.08208
2.179,0.000000,0.000000,0,17.730783,14.495650,0,19.227114,16.040054,6.226939,6.147324,0.00002,0.08716
2.180,0.000000,0.000000,0,17.722176,14.511534,0,19.236586,16.031590,6.226517,6.149029,-0.00020,0.10224
2.181,0.000000,0.000000,0,17.713568,14.527417,0,19.246059,16.023123,6.226187,6.150735,0.00000,0.11895
2.182,0.000000,0.000000,0,17.704849,14.545342,0,19.253992,16.014690,6.226007,6.152339,-0.00015,0.12359
2.183,0.000000,0.000000,0,17.696049,14.564848,0,19.260736,16.006285,6.225901,6.153867,0.00000,0.12154
2.184,0.000000,0.000000,0,17.687246,14.584353,0,19.267479,15.997879,6.225912,6.155394,0.00000,0.11855
2.185,0.000000,0.000000,0,17.678444,14.603859,0,19.274223,15.989473,6.225981,6.156921,-0.00012,0.11288
2.186,0.000000,0.000000,0,17.669353,14.625465,0,19.279068,15.980908,6.226144,6.158350,-0.00012,0.10472
2.187,0.000000,0.000000,0,17.660038,14.648697,0,19.282448,15.972219,6.226354,6.159702,-0.00027,0.09797
2.188,0.000000,0.000000,0,17.650724,14.671929,0,19.285828,15.963531,6.226684,6.161055,0.00015,0.09183
2.189,0.000000,0.000000,0,17.641409,14.695161,0,19.289207,15.954843,6.227072,6.162407,0.00000,0.08395
2.190,0.000000,0.000000,0,17.632103,14.719608,0,19.291174,15.946157,6.227595,6.163815,-0.00017,0.07806
2.191,0.000000,0.000000,0,17.622801,14.744996,0,19.292048,15.937471,6.228184,6.165267,-0.00011,0.08801
2.192,0.000000,0.000000,0,17.613501,14.770384,0,19.292921,15.928786,6.228795,6.166718,-0.00005,0.10969
2.193,0.000000,0.000000,0,17.604198,14.795772,0,19.293795,15.920102,6.229416,6.168170,-0.00011,0.12144
2.194,0.000000,0.000000,0,17.594767,14.822346,0,19.293442,15.911372,6.229941,6.169551,0.00021,0.12275
2.195,0.000000,0.000000,0,17.585232,14.849837,0,19.292141,15.902608,6.230418,6.170878,0.00011,0.12131
2.196,0.000000,0.000000,0,17.575697,14.877329,0,19.290838,15.893844,6.230816,6.172205,0.00005,0.11624
2.197,0.000000,0.000000,0,17.566162,14.904820,0,19.289537,15.885080,6.231174,6.173532,0.00015,0.10745
2.198,2.356984,0.000000,0,17.556469,14.933008,1,19.287510,15.876025,6.231497,6.174793,0.00006,0.09979
2.199,5.874871,0.000000,0,17.546654,14.961735,1,19.284925,15.866746,6.231803,6.176003,0.00021,0.09280
2.200,7.034519,0.000000,0,17.536840,14.990460,1,19.282339,15.857467,6.232058,6.177212,0.00011,0.08422
2.201,7.032646,0.000000,0,17.527025,15.019186,1,19.279753,15.848187,6.232287,6.178422,-0.00027,0.07985
2.202,7.030758,0.000000,0,17.517149,15.049161,1,19.276831,15.838786,6.232448,6.179599,-0.00011,0.09332
2.203,7.028862,0.000000,0,17.507221,15.080101,1,19.273649,15.829290,6.232574,6.180751,-0.00005,0.11529
2.204,7.027067,0.000000,0,17.497293,15.111041,1,19.270468,15.819795,6.232693,6.181903,0.00000,0.12405
2.205,7.025322,0.000000,0,17.487366,15.141981,1,19.267284,15.810299,6.232810,6.183056,-0.00005,0.12285
2.206,7.023747,0.000000,0,17.477457,15.174156,1,19.263517,15.800824,6.232996,6.184121,0.00006,0.11918
2.207,7.022256,0.000000,0,17.467560,15.207287,1,19.259296,15.791367,6.233217,6.185120,-0.00020,0.11222
2.208,7.021234,0.000000,0,17.457664,15.240417,1,19.255077,15.781908,6.233545,6.186119,-0.00037,0.10267
2.209,7.020442,0.000000,0,17.447767,15.273547,1,19.250856,15.772449,6.233926,6.187118,-0.00011,0.09476
2.210,7.020107,0.000000,0,17.438000,15.307283,1,19.246168,15.762978,6.234445,6.188104,-0.00021,0.08771
2.211,7.019997,0.000000,0,17.428329,15.341488,1,19.241119,15.753494,6.235032,6.189080,-0.00011,0.08376
2.212,7.018546,0.000000,0,17.418659,15.375693,1,19.236071,15.744011,6.235813,6.190056,-0.00005,0.08898
2.213,7.016433,0.000000,0,17.408989,15.409898,1,19.231022,15.734528,6.236690,6.191033,0.00005,0.10583
2.214,7.011515,0.000000,0,17.399553,15.444339,1,19.225407,15.724980,6.237819,6.191978,-0.00006,0.12215
2.215,7.005214,0.000000,0,17.390303,15.478962,1,19.219355,15.715382,6.239073,6.192897,0.00021,0.12440
2.216,6.998659,0.000000,0,17.381052,15.513585,1,19.213301,15.705784,6.240615,6.193817,-0.00015,0.11974
2.217,6.991979,0.000000,0,17.371801,15.548208,1,19.207249,15.696185,6.242300,6.194736,0.00000,0.11371
2.218,6.987995,0.000000,0,17.362822,15.582121,1,19.200911,15.686653,6.244289,6.195736,-0.00020,0.10496
2.219,6.985339,0.000000,0,17.354050,15.615483,1,19.194351,15.677173,6.246429,6.196798,-0.00011,0.09503
2.220,6.984677,0.000000,0,17.345280,15.648846,1,19.187794,15.667692,6.248830,6.197860,0.00000,0.08728
2.221,6.984998,0.000000,0,17.336510,15.682208,1,19.181234,15.658212,6.251359,6.198921,-0.00011,0.08559
2.222,6.985726,0.000000,0,17.327681,15.714215,1,19.174253,15.648612,6.254104,6.200025,-0.00009,0.09529
2.223,6.986655,0.000000,0,17.318810,15.745175,1,19.166946,15.638920,6.256954,6.201161,0.00000,0.10814
2.224,6.987274,0.000000,0,17.309937,15.776134,1,19.159639,15.629227,6.260049,6.202297,0.00011,0.11848
2.225,6.987740,0.000000,0,17.301064,15.807095,1,19.152332,15.619534,6.263265,6.203433,-0.00005,0.12445
2.226,6.987568,0.000000,0,17.291801,15.836227,1,19.144548,15.609804,6.266739,6.204795,0.00006,0.12039
2.227,6.987082,0.000000,0,17.282240,15.863949,1,19.136395,15.600044,6.270341,6.206332,-0.00009,0.11363
2.228,6.986259,0.000000,0,17.272676,15.891670,1,19.128239,15.590285,6.274050,6.207868,0.00011,0.10659
2.229,6.985271,0.000000,0,17.263115,15.919391,1,19.120085,15.580525,6.277811,6.209405,-0.00015,0.09720
2.230,6.984353,0.000000,0,17.253891,15.945265,1,19.111551,15.570793,6.281517,6.210974,-0.00026,0.08731
2.231,6.983469,0.000000,0,17.244930,15.969709,1,19.102726,15.561083,6.285196,6.212567,0.00000,0.08173
2.232,6.982678,0.000000,0,17.235970,15.994154,1,19.093901,15.551373,6.288838,6.214161,-0.00015,0.09304
2.233,6.981934,0.000000,0,17.227009,16.018599,1,19.085073,15.541661,6.292462,6.215755,-0.00021,0.11213
2.234,6.981214,0.000000,0,17.218393,16.041552,1,19.075821,15.531942,6.296088,6.217498,-0.00031,0.12000
2.235,6.980505,0.000000,0,17.210045,16.063353,1,19.066238,15.522218,6.299714,6.219358,-0.00015,0.12307
2.236,6.979830,0.000000,0,17.201694,16.085154,1,19.056656,15.512492,6.303220,6.221218,-0.00011,0.12130
2.237,6.979174,0.000000,0,17.193346,16.106955,1,19.047073,15.502767,6.306669,6.223078,-0.00026,0.11342
2.238,6.978611,0.000000,0,17.185293,16.127100,1,19.037100,15.493056,6.309872,6.224987,-0.00006,0.10549
2.239,6.978094,0.000000,0,17.177473,16.145967,1,19.026825,15.483358,6.312955,6.226934,0.00005,0.09805
2.240,6.977836,0.000000,0,17.169651,16.164835,1,19.016548,15.473660,6.315859,6.228881,-0.00011,0.08881
2.241,6.977706,0.000000,0,17.161831,16.183702,1,19.006273,15.463961,6.318675,6.230829,0.00000,0.08003
2.242,6.977937,0.000000,0,17.154713,16.200993,1,18.995819,15.454284,6.321394,6.232866,0.00006,0.08691
