"Time","m4 HLl swoff","v2 R COP","47 RDS cle","45 R marks","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","39 FRx (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","m2 FLl swoff","52 HLl swoff","51 HLr swoff","50 FLl swoff","49 FLr swoff","48 LDS cle","46 L marks","38 FLy (cm)","37a FLx (cm)","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","v3 L COP","42 CoMy (cm)","v1 xCoM","3 Platform","2 Trdml","1 Synch"
2.538,0,0.000000,0,0,7.659434,2.071134,6.883213,18.152237,4.921585,0,9.175545,18.999046,0,29.266497,16.797657,0,0,0,0,0,0,0,7.766989,8.352597,19.751328,4.760319,7.498948,-6.713876,15.891371,173.510147,19.748632,61.347202,66.412224,8.873027,19.729546,9.073977,17.708139,9.227341,17.241348,9.354780,16.178671,9.694843,17.631060,10.786020,16.633326,11.054892,17.376259,0,-0.01697,-0.01335,-0.02127,0.00262,0.00839,-0.01329,0.00198,0.00021,0.000000,6.608198,6.940217,0.60187,0.09865,3.27709
2.539,0,0.000000,0,0,7.656833,2.067688,6.768226,18.154772,4.921069,0,9.522989,19.011324,0,28.984764,16.830740,0,0,0,0,0,0,0,7.762559,8.221064,19.770538,4.764376,7.497303,-6.973719,15.882984,175.743607,19.791164,62.219593,64.687256,8.869011,19.719091,9.076169,17.755180,9.246730,17.300322,9.318211,16.241369,9.729792,17.682947,10.786027,16.646725,11.058762,17.383957,0,-0.01819,-0.01396,-0.02124,0.00328,0.00693,-0.01349,-0.01495,0.00252,0.000000,6.614653,6.941133,0.57651,0.09180,3.27733
2.540,0,0.000000,0,0,7.654113,2.063626,6.647867,18.156832,4.919321,0,9.753828,19.023636,0,28.660236,16.862978,0,0,0,0,0,0,0,7.757516,8.099451,19.798239,4.768068,7.495463,-7.221480,15.874461,176.087601,20.182137,62.444378,63.901096,8.863667,19.710316,9.077808,17.776936,9.253525,17.342207,9.307856,16.285480,9.752186,17.716570,10.785669,16.660271,11.062430,17.389366,0,-0.01831,-0.01335,-0.02084,0.00311,0.00952,-0.01344,0.00610,0.01131,0.000000,6.620740,6.941797,0.55234,0.08339,3.27741
2.541,0,0.000000,0,0,7.651393,2.059563,6.527507,18.158894,4.917572,0,9.984668,19.035948,0,28.335709,16.895216,0,0,0,0,0,0,0,7.752473,7.977838,19.825939,4.771759,7.493623,-7.469242,15.865939,176.431595,20.573111,62.669163,63.114933,8.858321,19.701540,9.079448,17.798691,9.260320,17.384094,9.297501,16.329592,9.774581,17.750195,10.785312,16.673815,11.066100,17.394775,0,-0.01709,-0.01274,-0.02240,0.00304,0.00775,-0.01564,0.00519,-0.00925,0.000000,6.626828,6.941967,0.52805,0.07553,3.27705
2.542,0,0.000000,0,0,7.648673,2.055501,6.407148,18.160955,4.915824,0,10.215507,19.048258,0,28.011181,16.927456,0,0,0,0,0,0,0,7.747430,7.856224,19.853640,4.775451,7.491783,-7.717003,15.857416,176.775589,20.964083,62.893948,62.328773,8.852977,19.692764,9.081087,17.820446,9.267115,17.425980,9.287146,16.373703,9.796975,17.783817,10.784954,16.687361,11.069769,17.400183,0,-0.01770,-0.01343,-0.01944,0.00279,0.00937,-0.01370,0.00641,0.05170,0.000000,6.632915,6.941946,0.50772,0.07928,3.27644
2.543,0,0.000000,0,0,7.647081,2.050408,6.281148,18.162474,4.918909,0,10.270801,19.060404,0,27.629543,16.958096,0,0,0,0,0,0,0,7.738275,7.437874,19.863176,4.777131,7.488973,-7.922946,15.848581,175.652374,21.130310,63.226257,61.609955,8.848808,19.678991,9.081827,17.845354,9.278776,17.474953,9.273375,16.420492,9.820293,17.815823,10.784036,16.698557,11.074590,17.406153,0,-0.01736,-0.01244,-0.02173,0.00307,0.00781,-0.01253,0.02121,-0.00569,0.000000,6.638743,6.941636,0.45789,0.09912,3.27631
2.544,0,0.000000,0,0,7.646201,2.044666,6.151603,18.163649,4.925033,0,10.215735,19.072445,0,27.212004,16.987730,0,0,0,0,0,0,0,7.726534,6.832976,19.861294,4.777546,7.485554,-8.102600,15.839549,173.606781,21.155249,63.626171,60.933472,8.845378,19.662077,9.082001,17.872246,9.293497,17.528381,9.257456,16.468964,9.844193,17.846807,10.782765,16.708279,11.080134,17.412474,0,-0.01682,-0.01404,-0.02032,0.00296,0.00586,-0.01512,0.00198,0.00511,0.000000,6.644408,6.941214,0.42966,0.11451,3.27646
2.545,0,0.000000,0,0,7.645319,2.038924,6.022057,18.164825,4.931157,0,10.160670,19.084486,0,26.794462,17.017365,0,0,0,0,0,0,0,7.714793,6.228079,19.859413,4.777961,7.482135,-8.282253,15.830517,171.561188,21.180189,64.026085,60.256989,8.841949,19.645161,9.082174,17.899136,9.308218,17.581808,9.241537,16.517435,9.868092,17.877794,10.781494,16.718000,11.085679,17.418795,0,-0.01810,-0.01244,-0.01816,0.00401,0.00839,-0.01434,0.00488,0.00217,0.000000,6.650072,6.940585,0.40616,0.11815,3.27662
2.546,0,0.000000,0,0,7.644438,2.033182,5.892511,18.166002,4.937280,0,10.105606,19.096525,0,26.376923,17.047001,0,0,0,0,0,0,0,7.703053,5.623181,19.857531,4.778377,7.478717,-8.461906,15.821486,169.515594,21.205128,64.425995,59.580505,8.838518,19.628246,9.082348,17.926027,9.322939,17.635237,9.225618,16.565907,9.891992,17.908779,10.780224,16.727722,11.091225,17.425116,0,-0.01758,-0.01328,-0.02151,0.00316,0.00699,-0.01408,0.00854,-0.00081,0.000000,6.655737,6.939876,0.38168,0.12076,3.27677
2.547,0,0.000000,0,0,7.641077,2.030255,5.757104,18.167559,4.989788,0,10.037616,19.108549,0,25.909348,17.075485,0,0,0,0,0,0,0,7.696441,4.768726,19.854519,4.779368,7.475873,-8.599516,15.812621,169.784241,22.240044,65.209373,58.954979,8.835886,19.611666,9.081889,17.964125,9.318181,17.685297,9.204631,16.623047,9.915907,17.941187,10.778462,16.741442,11.095333,17.431618,0,-0.01749,-0.01350,-0.02222,0.00266,0.01019,-0.01297,0.00259,0.00551,0.000000,6.661254,6.938964,0.35608,0.12051,3.27678
2.548,0,0.000000,0,0,7.636155,2.029099,5.618011,18.169355,5.071455,0,9.961501,19.120564,0,25.410316,17.103247,0,0,0,0,0,0,0,7.693054,3.757385,19.850798,4.780722,7.473392,-8.710693,15.803864,171.507767,23.909895,66.233818,58.361488,8.833754,19.595297,9.081033,18.009268,9.301179,17.733240,9.180456,16.685638,9.939834,17.974487,10.776393,16.757673,11.098540,17.438234,0,-0.01755,-0.01427,-0.01987,0.00354,0.00632,-0.01346,0.00565,0.01303,0.000000,6.666679,6.937973,0.32959,0.11539,3.27670
2.549,0,0.000000,0,0,7.631233,2.027943,5.478919,18.171152,5.153121,0,9.885386,19.132578,0,24.911287,17.131008,0,0,0,0,0,0,0,7.689666,2.746043,19.847078,4.782075,7.470911,-8.821871,15.795106,173.231277,25.579746,67.258263,57.768002,8.831622,19.578928,9.080176,18.054409,9.284177,17.781185,9.156281,16.748228,9.963760,18.007788,10.774323,16.773907,11.101747,17.444851,0,-0.01849,-0.01259,-0.02191,0.00381,0.00690,-0.01492,0.04807,0.00322,0.000000,6.672104,6.936606,0.29892,0.11020,3.27706
2.550,0,0.000000,0,0,7.626312,2.026786,5.339827,18.172949,5.234788,0,9.809271,19.144592,0,24.412256,17.158770,0,0,0,0,0,0,0,7.686279,1.734701,19.843357,4.783428,7.468430,-8.933048,15.786348,174.954803,27.249598,68.282707,57.174511,8.829491,19.562559,9.079320,18.099552,9.267175,17.829128,9.132108,16.810820,9.987687,18.041088,10.772254,16.790140,11.104953,17.451468,0,-0.01831,-0.01289,-0.02203,0.00345,0.01074,-0.01422,-0.00671,0.00308,0.000000,6.677529,6.935091,0.25604,0.10512,3.27767
2.551,0,0.000000,0,0,7.622330,2.025648,5.187997,18.173443,5.270590,0,9.734321,19.156515,0,23.869366,17.184437,0,0,0,0,0,0,0,7.683855,1.380170,19.839123,4.783378,7.465504,-9.021203,15.777278,175.521423,28.532736,68.800964,56.641727,8.827610,19.547838,9.077974,18.170856,9.257564,17.861128,9.121228,16.863684,10.009299,18.071829,10.769670,16.806816,11.107763,17.460423,0,-0.01797,-0.01472,-0.01825,0.00334,0.01022,-0.01283,0.00549,0.00391,0.000000,6.682609,6.932994,0.22586,0.09754,3.27746
2.552,0,0.000000,0,0,7.618938,2.024522,5.028160,18.173119,5.277559,0,9.660103,19.168383,0,23.298899,17.208788,0,0,0,0,0,0,0,7.682037,1.438553,19.834564,4.782445,7.462297,-9.094884,15.768011,175.360733,29.572765,69.000984,56.147106,8.825889,19.534153,9.076323,18.258608,9.252599,17.883102,9.118709,16.910433,10.029456,18.100964,10.766764,16.823772,11.110324,17.470846,0,-0.01782,-0.01312,-0.02133,0.00290,0.00897,-0.01340,0.00656,0.00221,0.000000,6.687472,6.930670,0.20352,0.08957,3.27677
2.553,0,0.000000,0,0,7.615547,2.023395,4.868322,18.172792,5.284528,0,9.585885,19.180248,0,22.728434,17.233137,0,0,0,0,0,0,0,7.680220,1.496936,19.830006,4.781512,7.459092,-9.168566,15.758744,175.200058,30.612793,69.201012,55.652489,8.824166,19.520468,9.074671,18.346359,9.247634,17.905077,9.116188,16.957182,10.049614,18.130096,10.763858,16.840727,11.112885,17.481272,0,-0.01816,-0.01259,-0.02084,0.00299,0.00812,-0.01180,0.00534,0.00356,0.000000,6.692335,6.927671,0.17813,0.08424,3.27690
2.554,0,0.000000,0,0,7.612155,2.022268,4.708485,18.172468,5.291497,0,9.511668,19.192116,0,22.157967,17.257488,0,0,0,0,0,0,0,7.678402,1.555318,19.825447,4.780579,7.455885,-9.242247,15.749477,175.039368,31.652821,69.401039,55.157867,8.822445,19.506783,9.073019,18.434109,9.242669,17.927052,9.113667,17.003931,10.069771,18.159229,10.760951,16.857683,11.115445,17.491695,0,-0.01773,-0.01602,-0.02094,0.00394,0.00995,-0.01315,0.00412,0.00226,0.000000,6.697198,6.924409,0.15021,0.07968,3.27751
2.555,0,0.000000,0,0,7.608251,2.020848,4.533370,18.171848,5.296203,0,9.446575,19.203171,0,21.561243,17.279625,0,0,0,0,0,0,0,7.676163,2.296825,19.820665,4.780739,7.452503,-9.326736,15.739978,175.735931,32.976311,69.558075,54.792866,8.821376,19.495319,9.070185,18.494501,9.234308,17.988333,9.110891,17.041031,10.084656,18.181644,10.757799,16.870760,11.116270,17.499542,0,-0.01773,-0.01526,-0.02051,0.00296,0.00766,-0.01331,0.00854,0.00096,0.000000,6.701667,6.920445,0.12601,0.07614,3.27779
2.556,0,0.000000,0,0,7.604023,2.019243,4.348650,18.171043,5.299486,0,9.387218,19.213717,0,20.948009,17.300369,0,0,0,0,0,0,0,7.673658,3.467788,19.815741,4.781587,7.449009,-9.418021,15.730333,176.971420,34.478004,69.688080,54.509346,8.820718,19.485256,9.066607,18.537693,9.223814,18.074327,9.107955,17.072062,10.096226,18.199837,10.754492,16.881397,11.116006,17.505768,0,-0.01776,-0.01228,-0.02280,0.00362,0.00845,-0.01244,0.00244,0.00459,0.000000,6.705888,6.916207,0.07507,0.07649,3.27786
2.557,0,0.000000,0,0,7.599796,2.017638,4.163930,18.170240,5.302769,0,9.327862,19.224262,0,20.334778,17.321115,0,0,0,0,0,0,0,7.671153,4.638752,19.810816,4.782434,7.445515,-9.509306,15.720689,178.206924,35.979698,69.818085,54.225830,8.820060,19.475193,9.063029,18.580885,9.213319,18.160320,9.105019,17.103094,10.107797,18.218029,10.751185,16.892036,11.115741,17.511992,0,-0.01907,-0.01434,-0.02112,0.00356,0.00806,-0.01241,0.00671,-0.00467,0.000000,6.710109,6.911387,0.04849,0.08813,3.27756
2.558,0,0.000000,0,0,7.595569,2.016033,3.979211,18.169436,5.306052,0,9.268506,19.234810,0,19.721546,17.341860,0,0,0,0,0,0,0,7.668649,5.809715,19.805893,4.783281,7.442021,-9.600591,15.711044,179.442413,37.481388,69.948090,53.942310,8.819402,19.465130,9.059451,18.624077,9.202825,18.246313,9.102082,17.134127,10.119367,18.236219,10.747878,16.902676,11.115476,17.518217,0,-0.01611,-0.01389,-0.02115,0.00171,0.00601,-0.01176,0.00244,-0.03192,0.000000,6.714329,6.906341,0.02081,0.10673,3.27702
2.559,0,0.000000,0,0,7.591018,2.015031,3.780506,18.169580,5.313200,0,9.206112,19.245342,0,19.111637,17.360964,0,0,0,0,0,0,0,7.665870,7.293737,19.831528,4.776753,7.437839,-9.696983,15.701027,179.331528,38.443417,70.040985,53.961975,8.818095,19.454782,9.055301,18.655516,9.189574,18.291887,9.096966,17.154402,10.121920,18.249586,10.744094,16.912348,11.113263,17.523731,0,-0.01840,-0.01297,-0.02121,0.00417,0.00864,-0.01315,0.00458,0.01068,0.000000,6.718310,6.900824,-0.00235,0.11628,3.27697
2.560,0,0.000000,0,0,7.586264,2.014407,3.573010,18.170321,5.322777,0,9.141809,19.255869,0,18.503819,17.379038,0,0,0,0,0,0,0,7.662919,8.974568,19.876375,4.765590,7.433225,-9.796588,15.690775,178.374207,39.066174,70.110550,54.172237,8.816381,19.444258,9.050790,18.679564,9.174592,18.312050,9.090480,17.167917,10.118803,18.259920,10.740010,16.921413,11.109825,17.528799,0,-0.01779,-0.01244,-0.01996,0.00269,0.00812,-0.01312,0.00687,0.00041,0.000000,6.722139,6.895123,-0.02786,0.11735,3.27720
2.561,0,0.000000,0,0,7.581509,2.013784,3.365514,18.171062,5.332354,0,9.077505,19.266394,0,17.896000,17.397112,0,0,0,0,0,0,0,7.659967,10.655399,19.921223,4.754427,7.428610,-9.896192,15.680523,177.416901,39.688931,70.180115,54.382496,8.814667,19.433733,9.046279,18.703613,9.159609,18.332212,9.083994,17.181431,10.115686,18.270252,10.735926,16.930479,11.106387,17.533867,0,-0.01740,-0.01518,-0.03430,0.00363,0.00812,-0.01379,0.01251,0.00507,0.000000,6.725968,6.888806,-0.05524,0.11927,3.27747
2.562,0,0.000000,0,0,7.576755,2.013160,3.158018,18.171804,5.341930,0,9.013202,19.276920,0,17.288181,17.415186,0,0,0,0,0,0,0,7.657016,12.336230,19.966070,4.743264,7.423996,-9.995796,15.670271,176.459579,40.311687,70.249680,54.592758,8.812953,19.423208,9.041769,18.727661,9.144627,18.352375,9.077507,17.194946,10.112570,18.280586,10.731841,16.939545,11.102949,17.538935,0,-0.02045,-0.01350,-0.01788,0.00319,0.00748,-0.01317,0.00900,0.00185,0.000000,6.729797,6.882250,-0.08459,0.12048,3.27778
2.563,0,0.000000,0,0,7.572890,2.009178,2.938615,18.173111,5.345661,0,8.907543,19.287708,0,16.690971,17.431829,0,0,0,0,0,0,0,7.655276,13.418678,20.010820,4.733122,7.419937,-10.093287,15.659858,174.199524,41.628922,70.188866,54.966377,8.810633,19.413157,9.036542,18.746273,9.105540,18.371042,9.071095,17.197430,10.101637,18.287216,10.727503,16.948267,11.097632,17.545553,0,-0.01797,-0.01320,-0.02158,0.00404,0.00845,-0.01357,0.01251,0.00461,0.000000,6.733004,6.874923,-0.13214,0.11776,3.27751
2.564,0,0.000000,0,0,7.569584,2.003084,2.711728,18.174772,5.345716,0,8.775887,19.298660,0,16.100428,17.447575,0,0,0,0,0,0,0,7.654298,14.124943,20.055510,4.723622,7.416226,-10.189449,15.649343,171.120483,43.382748,70.046074,55.442696,8.807933,19.403402,9.030865,18.761469,9.051300,18.388769,9.064730,17.192978,10.085790,18.291521,10.723004,16.956770,11.091135,17.553146,0,-0.01920,-0.01251,-0.02148,0.00310,0.00784,-0.01274,0.00031,0.00323,0.000000,6.735818,6.867294,-0.15805,0.11481,3.27690
2.565,0,0.000000,0,0,7.566279,1.996989,2.484840,18.176434,5.345771,0,8.644230,19.309614,0,15.509885,17.463318,0,0,0,0,0,0,0,7.653320,14.831208,20.100201,4.714123,7.412516,-10.285611,15.638828,168.041443,45.136574,69.903290,55.919014,8.805232,19.393650,9.025187,18.776663,8.997060,18.406498,9.058364,17.188528,10.069942,18.295824,10.718506,16.965275,11.084638,17.560740,0,-0.01721,-0.01465,-0.01935,0.00259,0.00833,-0.01360,0.00885,0.00298,0.000000,6.738633,6.859021,-0.18381,0.11282,3.27662
2.566,0,0.000000,0,0,7.562973,1.990895,2.257952,18.178097,5.345826,0,8.512573,19.320566,0,14.919342,17.479063,0,0,0,0,0,0,0,7.652342,15.537474,20.144890,4.704624,7.408806,-10.381773,15.628313,164.962402,46.890400,69.760498,56.395332,8.802531,19.383896,9.019510,18.791857,8.942821,18.424225,9.051998,17.184076,10.054094,18.300127,10.714008,16.973780,11.078141,17.568331,0,-0.01840,-0.01167,-0.02145,0.00349,0.00879,-0.01402,0.00565,0.00342,0.000000,6.741447,6.850496,-0.20996,0.10850,3.27655
2.567,0,0.000000,0,0,7.559973,1.986863,2.027090,18.178747,5.346378,0,8.356982,19.331156,0,14.327208,17.493231,0,0,0,0,0,0,0,7.651001,15.057951,20.155916,4.695642,7.406289,-10.458158,15.617656,165.022766,46.916561,69.747681,57.080975,8.800593,19.368336,9.012087,18.802404,8.915813,18.429331,9.041658,17.169970,10.029553,18.298250,10.709027,16.980919,11.069885,17.576361,0,-0.01102,-0.01450,-0.02100,0.00400,0.00848,-0.01111,0.00565,0.00320,0.000000,6.743684,6.841524,-0.23291,0.10294,3.27671
2.568,0,0.000000,0,0,7.557165,1.984129,1.793728,18.178761,5.347242,0,8.186344,19.341515,0,13.734072,17.506407,0,0,0,0,0,0,0,7.649433,13.832967,20.145779,4.686986,7.404522,-10.522108,15.606909,167.056778,45.856594,69.816574,57.898212,8.799134,19.349123,9.003566,18.810030,8.905927,18.426502,9.028819,17.149792,9.999547,18.292486,10.703744,16.987202,11.060524,17.584663,0,-0.02145,-0.01427,-0.02118,0.00154,0.00754,-0.01248,0.00381,0.00261,0.000000,6.745559,6.832378,-0.26523,0.09935,3.27702
2.569,0,0.000000,0,0,7.554356,1.981394,1.560365,18.178776,5.348106,0,8.015705,19.351873,0,13.140936,17.519583,0,0,0,0,0,0,0,7.647864,12.607982,20.135643,4.678331,7.402755,-10.586060,15.596162,169.090775,44.796631,69.885468,58.715454,8.797675,19.329912,8.995046,18.817656,8.896040,18.423674,9.015980,17.129616,9.969540,18.286724,10.698461,16.993484,11.051164,17.592966,0,-0.01447,-0.01274,-0.01810,0.00455,0.00998,-0.01132,0.00641,0.00327,0.000000,6.747433,6.822932,-0.31146,0.09589,3.27689
2.570,0,0.000000,0,0,7.551548,1.978659,1.327003,18.178789,5.348970,0,7.845068,19.362232,0,12.547800,17.532759,0,0,0,0,0,0,0,7.646296,11.382998,20.125505,4.669675,7.400989,-10.650010,15.585415,171.124771,43.736664,69.954361,59.532692,8.796216,19.310701,8.986525,18.825281,8.886154,18.420845,9.003140,17.109438,9.939533,18.280960,10.693177,16.999767,11.041802,17.601271,0,-0.01935,-0.01175,-0.02328,0.00308,0.00943,-0.01192,0.00565,0.00282,0.000000,6.749307,6.813369,-0.33701,0.08995,3.27651
2.571,0,0.000000,0,0,7.548900,1.975957,1.101153,18.180134,5.706320,0,7.709776,19.372580,0,11.929577,17.544054,0,0,0,0,0,0,0,7.645309,9.605095,20.115730,4.665977,7.399450,-10.691298,15.574604,171.008041,43.546616,69.944778,60.251347,8.797771,19.293461,8.977538,18.826908,8.865340,18.418205,8.991767,17.098955,9.916802,18.279680,10.687622,17.005819,11.033664,17.607189,0,-0.01547,-0.01602,-0.02191,0.00276,0.00940,-0.01355,0.00290,0.00327,0.000000,6.750511,6.803631,-0.36276,0.08362,3.27642
2.572,0,0.000000,0,0,7.546352,1.973274,0.880024,18.182316,6.287782,0,7.596706,19.382919,0,11.295582,17.554165,0,0,0,0,0,0,0,7.644690,7.479594,20.106180,4.665396,7.398056,-10.718339,15.563753,169.539200,43.903446,69.885872,60.908024,8.801221,19.277462,8.968260,18.824766,8.837656,18.415686,8.981315,17.094568,9.898644,18.281219,10.681896,17.011728,11.026295,17.611610,0,-0.01996,-0.01266,-0.02094,0.00502,0.00894,-0.01154,0.00488,0.00269,0.000000,6.751294,6.793824,-0.38663,0.07962,3.27649
2.573,0,0.000000,0,0,7.543804,1.970592,0.658896,18.184498,6.869243,0,7.483636,19.393261,0,10.661587,17.564276,0,0,0,0,0,0,0,7.644069,5.354092,20.096630,4.664815,7.396661,-10.745379,15.552901,168.070374,44.260281,69.826965,61.564701,8.804670,19.261461,8.958982,18.822624,8.809973,18.413166,8.970862,17.090179,9.880486,18.282757,10.676170,17.017637,11.018926,17.616032,0,-0.01715,-0.01213,-0.02231,0.00293,0.00861,-0.01248,0.00504,0.00259,0.000000,6.752077,6.783925,-0.41211,0.07751,3.27686
2.574,0,0.000000,0,0,7.541256,1.967910,0.437768,18.186680,7.450705,0,7.370566,19.403601,0,10.027593,17.574389,0,0,0,0,0,0,0,7.643449,3.228590,20.087080,4.664234,7.395267,-10.772420,15.542050,166.601547,44.617115,69.768051,62.221378,8.808121,19.245462,8.949703,18.820482,8.782290,18.410646,8.960410,17.085793,9.862329,18.284296,10.670444,17.023544,11.011557,17.620451,0,-0.01627,-0.01656,-0.02026,0.00262,0.00934,-0.01353,0.00580,0.00276,0.000000,6.752860,6.773990,-0.43466,0.08159,3.27739
2.575,0,0.000000,0,0,7.539227,1.966844,0.226025,18.187981,7.675036,0,7.487936,19.413662,0,9.355433,17.582466,1,0,0,1,0,0,1,7.642813,1.181261,20.077534,4.663712,7.393730,-10.778344,15.531144,166.243256,44.469467,69.530319,62.510086,8.808909,19.236380,8.940213,18.818531,8.770458,18.406004,8.955556,17.080795,9.848104,18.286205,10.664566,17.028381,11.002536,17.624443,0,-0.01434,-0.01328,-0.02151,0.00327,0.00763,-0.01328,0.00671,0.00276,2.706067,6.753108,6.764021,-0.48593,0.08992,3.27764
2.576,0,0.000000,0,0,7.537524,1.966793,0.020183,18.188725,7.674853,0,7.750177,19.423546,0,8.659281,17.589264,0,0,0,0,0,1,0,7.642166,-0.816926,20.067989,4.663226,7.392104,-10.770992,15.520203,166.583145,44.004669,69.180168,62.567459,8.808026,19.231646,8.930590,18.816696,8.768594,18.400024,8.954222,17.075417,9.836352,18.288351,10.658592,17.032545,10.992476,17.628162,0,-0.02167,-0.01404,-0.02158,0.00327,0.00726,-0.01324,0.00870,0.00040,6.464492,6.753020,6.754041,-0.51111,0.10392,3.27771
2.577,0,0.000000,0,0,7.535820,1.966743,-0.185659,18.189468,7.674671,0,8.012418,19.433430,0,7.963128,17.596064,0,0,0,0,0,1,0,7.641520,-2.815112,20.058447,4.662741,7.390477,-10.763641,15.509262,166.923019,43.539871,68.830017,62.624832,8.807143,19.226910,8.920966,18.814863,8.766728,18.394047,8.952888,17.070038,9.824600,18.290495,10.652618,17.036707,10.982417,17.631884,0,-0.01627,-0.01427,-0.02115,0.00215,0.00772,-0.01520,0.00748,0.00462,7.516018,6.752932,6.744020,-0.53488,0.11848,3.27726
2.578,0,0.000000,0,0,7.534116,1.966693,-0.391501,18.190212,7.674488,0,8.274658,19.443316,0,7.266976,17.602861,0,0,0,0,0,1,0,7.640873,-4.813298,20.048903,4.662255,7.388851,-10.756289,15.498321,167.262894,43.075073,68.479866,62.682205,8.806260,19.222176,8.911343,18.813028,8.764864,18.388069,8.951553,17.064659,9.812849,18.292641,10.646645,17.040871,10.972358,17.635603,0,-0.01706,-0.01266,-0.02130,0.00282,0.00705,-0.01335,0.00626,0.00607,7.514862,6.752844,6.733984,-0.55713,0.12224,3.27650
2.579,0,0.000000,0,0,7.530329,1.963057,-0.591233,18.190794,7.674247,0,8.794604,19.451464,0,6.542320,17.607857,0,0,0,0,0,1,0,7.640965,-6.171569,20.039572,4.659914,7.386940,-10.732696,15.487473,167.330215,42.654476,68.110001,62.742161,8.804981,19.217779,8.901804,18.812271,8.761086,18.383041,8.949903,17.057135,9.800536,18.292477,10.640572,17.042513,10.962125,17.637678,0,-0.01889,-0.01526,-0.01917,0.00394,0.00882,-0.01360,0.00565,0.00046,7.513848,6.752227,6.723853,-0.58118,0.12025,3.27636
2.580,0,0.000000,0,0,7.525232,1.957167,-0.787124,18.191273,7.673970,0,9.476561,19.458521,0,5.799746,17.611719,0,0,0,0,0,1,0,7.641521,-7.127548,20.030373,4.656407,7.384850,-10.698890,15.476684,167.226196,42.261665,67.727730,62.803745,8.803453,19.213593,8.892318,18.812189,8.756106,18.378613,8.948051,17.048264,9.787870,18.290861,10.634436,17.042572,10.951783,17.638718,0,-0.01770,-0.01183,-0.02072,0.00412,0.00848,-0.01216,0.00504,0.00140,7.512891,6.751278,6.713685,-0.60855,0.11784,3.27659
2.581,0,0.000000,0,0,7.520136,1.951277,-0.983014,18.191750,7.673693,0,10.158518,19.465578,0,5.057171,17.615580,0,0,0,0,0,1,0,7.642078,-8.083527,20.021173,4.652900,7.382760,-10.665085,15.465894,167.122177,41.868858,67.345467,62.865326,8.801927,19.209408,8.882832,18.812109,8.751127,18.374184,8.946201,17.039392,9.775206,18.289248,10.628300,17.042631,10.941441,17.639757,0,-0.02429,-0.01213,-0.02203,0.00330,0.00723,-0.01462,0.00626,0.00516,7.512182,6.750329,6.703224,-0.63794,0.11242,3.27648
2.582,0,0.000000,0,0,7.515039,1.945387,-1.178905,18.192228,7.673416,0,10.840474,19.472637,0,4.314597,17.619442,0,0,0,0,0,1,0,7.642634,-9.039506,20.011976,4.649393,7.380670,-10.631279,15.455104,167.018158,41.476048,66.963196,62.926910,8.800399,19.205223,8.873345,18.812027,8.746147,18.369755,8.944350,17.030519,9.762540,18.287632,10.622164,17.042690,10.931098,17.640797,0,-0.01697,-0.01404,-0.02185,0.00322,0.00964,-0.01244,0.00824,0.00111,7.511569,6.749379,6.692650,-0.67682,0.10466,3.27618
2.583,0,0.000000,0,0,7.512354,1.942055,-1.381220,18.193150,7.672771,0,11.585902,19.486732,0,3.579335,17.621269,0,0,0,0,0,1,0,7.642313,-9.374881,20.002916,4.642200,7.379066,-10.585582,15.444364,166.915329,41.234715,66.803635,63.072094,8.799063,19.196463,8.863887,18.810677,8.741009,18.362103,8.940820,17.023462,9.752159,18.285078,10.615954,17.042393,10.923768,17.640205,0,-0.01450,-0.02007,-0.02097,0.00885,0.00772,-0.01239,0.00854,0.00037,7.511096,6.747973,6.681585,-0.69775,0.09847,3.27640
2.584,0,0.000000,0,0,7.511187,1.940330,-1.587574,18.194349,7.671894,0,12.371234,19.505253,0,2.848672,17.621820,0,0,0,0,0,1,0,7.641440,-9.320105,19.993944,4.632688,7.377767,-10.532410,15.433653,166.813248,41.088608,66.784081,63.269836,8.797846,19.184826,8.854445,18.808527,8.735768,18.352423,8.936233,17.017544,9.743214,18.281933,10.609699,17.041872,10.918332,17.638590,0,-0.01947,-0.01282,-0.02234,0.00151,0.00937,-0.01216,0.00702,0.00566,7.510678,6.746279,6.670330,-0.72266,0.09271,3.27693
