"Time","m2 FLl swoff","v2 R COP","49 RDS cle","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","48 L marks","37a FLx (cm)","37 FLx (cm)","m4 HLl swoff","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","42 CoMy (cm)","v1 xCoM","42a CoMy (cm)","3 Platform","2 Trdml","1 Synch","24a toex (cm)"
0.048,0,0.000000,0,0,0,0,7.306725,1.195583,8.832763,4.008753,0,42.625687,9.907876,5.633591,2.836697,1,0.343590,6.676023,0.000000,0,0,20.309090,11.117173,0,5.886834,0.216524,7.105597,147.262726,0,60.058468,100.057610,83.457642,8.400843,11.132231,8.204412,6.270500,8.295022,5.635463,8.896649,4.938129,9.488108,6.637779,10.968032,6.399936,11.013362,7.403235,0,0.00068,0.00077,0.00078,0.00261,0.00183,0.00133,0.00065,0.00116,4.772068,4.459903,-5.767973,-0.65455,0.26577,3.27795,6.270500
0.049,0,0.000000,0,0,0,0,7.307083,1.199636,8.861783,3.957421,0,44.206375,9.951247,5.626907,2.850778,0,-1.823437,6.676762,0.000000,0,0,18.333607,11.136086,0,5.872700,3.748837,7.124632,145.700699,0,60.721474,100.610535,84.627617,8.406384,10.303743,8.210100,6.230921,8.299351,5.585065,8.904359,4.915000,9.476502,6.621166,10.960868,6.414463,11.005785,7.421080,0,0.00068,0.00080,0.00079,0.00264,0.00186,0.00138,0.00067,0.00131,4.764824,4.463653,-5.560328,-0.67745,0.26643,3.27784,6.230921
0.050,0,0.000000,0,0,0,0,7.307442,1.203688,8.890804,3.906089,0,45.787067,9.994618,5.620223,2.864860,0,-3.990463,6.677502,0.000000,0,0,16.358126,11.155000,0,5.858567,7.281149,7.143668,144.138672,0,61.384476,101.163460,85.797592,8.411925,9.475256,8.215789,6.191343,8.303679,5.534667,8.912068,4.891871,9.464896,6.604552,10.953703,6.428989,10.998208,7.438926,0,0.00069,0.00081,0.00083,0.00288,0.00181,0.00138,0.00067,0.00137,4.757580,4.468037,-5.352683,-0.71560,0.26589,3.27731,6.191343
0.051,0,0.000000,0,0,0,0,7.307673,1.206733,8.919439,3.854998,0,47.342796,10.039153,5.614688,2.877953,0,-6.021254,6.679266,0.000000,0,0,14.402678,11.172394,0,5.843291,10.653700,7.163153,142.613571,0,62.089798,101.638748,86.914917,8.416363,8.793442,8.220612,6.151211,8.308459,5.485304,8.922385,4.869149,9.454291,6.588600,10.947111,6.443528,10.990765,7.457938,0,0.00070,0.00081,0.00085,0.00297,0.00222,0.00146,0.00071,0.00140,4.750432,4.472857,-5.141064,-0.74676,0.26481,3.27689,6.151211
0.052,0,0.000000,0,0,0,0,7.307231,1.204409,8.946023,3.805193,0,48.765503,10.089884,5.615275,2.885780,0,-7.326035,6.686497,0.000000,0,0,12.553995,11.181692,0,5.821926,13.174856,7.185040,141.285309,0,63.020626,101.700294,87.751663,8.414919,8.893263,8.220819,6.108128,8.315643,5.441456,8.946593,4.848601,9.449024,6.576169,10.943565,6.458129,10.984028,7.483173,0,0.00073,0.00087,0.00093,0.00303,0.00269,0.00158,0.00073,0.00142,4.743793,4.478162,-4.908268,-0.76830,0.26421,3.27666,6.108128
0.053,0,0.000000,0,0,0,0,7.306788,1.202084,8.972606,3.755388,0,50.188213,10.140614,5.615863,2.893606,0,-8.630816,6.693728,0.000000,0,0,10.705313,11.190990,0,5.800560,15.696013,7.206928,139.957047,0,63.951458,101.761848,88.588409,8.413475,8.993083,8.221026,6.065044,8.322826,5.397607,8.970801,4.828053,9.443757,6.563737,10.940020,6.472731,10.977291,7.508407,0,0.00074,0.00088,0.00093,0.00307,0.00372,0.00161,0.00077,0.00143,4.737155,4.483917,-4.675472,-0.78946,0.26395,3.27670,6.065044
0.054,0,0.000000,0,0,0,0,7.306346,1.199760,8.999189,3.705584,0,51.610920,10.191344,5.616450,2.901433,0,-9.935596,6.700959,0.000000,0,0,8.856630,11.200289,0,5.779193,18.217171,7.228815,138.628769,0,64.882286,101.823402,89.425156,8.412031,9.092904,8.221233,6.021961,8.330010,5.353759,8.995009,4.807506,9.438490,6.551306,10.936474,6.487333,10.970555,7.533642,0,0.00075,0.00089,0.00094,0.00283,0.00421,0.00161,0.00079,0.00154,4.730517,4.490172,-4.442676,-0.81183,0.26378,3.27715,6.021961
0.055,0,0.000000,0,0,0,0,7.305524,1.198474,9.024981,3.663519,0,52.982452,10.243120,5.616590,2.907494,0,-11.292520,6.703614,0.000000,0,0,7.034624,11.208612,0,5.759182,20.569487,7.251124,137.369034,0,65.735580,102.051498,90.279366,8.408237,9.193420,8.221944,5.981575,8.336652,5.311969,9.017563,4.786717,9.434205,6.537804,10.933474,6.502927,10.963165,7.558000,0,0.00080,0.00090,0.00095,0.00277,0.00624,0.00165,0.00080,0.00166,4.723995,4.496927,-4.206357,-0.83362,0.26391,3.27744,5.981575
0.056,0,0.000000,0,0,0,0,7.302686,1.202721,9.046550,3.662700,0,54.081249,10.300466,5.614343,2.904146,0,-12.927320,6.681882,0.000000,0,0,5.354782,11.211748,0,5.746390,22.022036,7.275682,136.474457,0,66.175667,103.167145,91.226601,8.391916,9.297644,8.225335,5.955570,8.340405,5.281151,9.031293,4.764644,9.435151,6.518592,10.933376,6.523808,10.952297,7.577686,0,0.00081,0.00090,0.00098,0.00279,0.00682,0.00173,0.00083,0.00176,4.718090,4.504238,-3.951259,-0.87072,0.26362,3.27744,5.955570
0.057,0,0.000000,0,0,0,0,7.299848,1.206969,9.068119,3.661882,0,55.180046,10.357812,5.612096,2.900798,0,-14.562121,6.660151,0.000000,0,0,3.674939,11.214883,0,5.733599,23.474583,7.300240,135.579880,0,66.615753,104.282791,92.173843,8.375596,9.401867,8.228726,5.929564,8.344158,5.250332,9.045023,4.742572,9.436097,6.499381,10.933279,6.544688,10.941429,7.597373,0,0.00084,0.00091,0.00098,0.00280,0.00683,0.00185,0.00083,0.00181,4.712185,4.511954,-3.696161,-0.89667,0.26256,3.27741,5.929564
0.058,0,0.000000,0,0,0,0,7.297009,1.211216,9.089688,3.661064,0,56.278843,10.415157,5.609849,2.897451,0,-16.196922,6.638419,0.000000,0,0,1.995096,11.218018,0,5.720807,24.927132,7.324798,134.685318,0,67.055840,105.398438,93.121078,8.359276,9.506089,8.232119,5.903559,8.347911,5.219513,9.058754,4.720499,9.437044,6.480169,10.933183,6.565568,10.930561,7.617060,0,0.00083,0.00096,0.00102,0.00285,0.00708,0.00190,0.00083,0.00181,4.706280,4.520119,-3.441063,-0.91892,0.26250,3.27733,5.903559
0.059,1,0.000000,0,0,0,0,7.294688,1.214871,9.111930,3.662494,0,57.306705,10.473149,5.608777,2.944909,0,-17.771868,6.616004,0.000000,0,0,0.346753,11.220205,0,5.707590,26.258217,7.349864,133.631409,0,67.617889,106.440742,94.096855,8.338408,9.681967,8.235147,5.876181,8.351035,5.187752,9.072921,4.699506,9.437734,6.462097,10.932387,6.586211,10.920458,7.637146,0,0.00085,0.00093,0.00111,0.00297,0.00715,0.00191,0.00084,0.00182,4.700558,4.528605,-3.183605,-0.93691,0.26338,3.27725,5.876181
0.060,0,0.000000,0,0,0,0,7.295124,1.215367,9.137749,3.675901,0,57.956562,10.534582,5.613966,3.263114,0,-19.027832,6.589950,0.000000,0,0,-1.133727,11.217346,0,5.692106,26.942011,7.377644,131.728378,0,68.829887,107.092209,95.224678,8.293301,10.239695,8.236243,5.841489,8.350803,5.150965,9.089416,4.684270,9.437055,6.450096,10.927872,6.605587,10.914429,7.659362,0,0.00083,0.00096,0.00112,0.00298,0.00720,0.00191,0.00085,0.00186,4.695815,4.537449,-2.913571,-0.95542,0.26313,3.27718,5.841489
0.061,0,0.000000,0,0,0,0,7.295559,1.215862,9.163568,3.689308,0,58.606415,10.596015,5.619156,3.581319,0,-20.283796,6.563897,0.000000,0,0,-2.614208,11.214487,0,5.676622,27.625805,7.405423,129.825333,0,70.041885,107.743668,96.352501,8.248195,10.797422,8.237340,5.806798,8.350572,5.114178,9.105910,4.669034,9.436376,6.438095,10.923356,6.624961,10.908400,7.681578,0,0.00084,0.00100,0.00115,0.00301,0.00720,0.00191,0.00084,0.00186,4.691072,4.546998,-2.643537,-0.97722,0.26251,3.27722,5.806798
0.062,0,0.000000,0,0,0,0,7.295995,1.216358,9.189386,3.702716,0,59.256271,10.657448,5.624346,3.899525,0,-21.539761,6.537843,0.000000,0,0,-4.094687,11.211628,0,5.661139,28.309601,7.433202,127.922310,0,71.253883,108.395134,97.480324,8.203088,11.355150,8.238437,5.772106,8.350340,5.077391,9.122406,4.653797,9.435697,6.426094,10.918840,6.644337,10.902369,7.703794,0,0.00085,0.00104,0.00118,0.00309,0.00720,0.00187,0.00085,0.00180,4.686328,4.557328,-2.373503,-1.00986,0.26238,3.27745,5.772106
0.063,0,0.000000,0,0,0,0,7.296450,1.217500,9.214261,3.719368,0,59.830563,10.718987,5.628016,4.171278,0,-22.651905,6.511377,0.000000,0,0,-5.537620,11.207859,0,5.647478,28.980078,7.461422,126.223839,0,72.379066,109.100830,98.658539,8.175525,11.784045,8.240295,5.737530,8.351852,5.041413,9.138692,4.638410,9.435703,6.413713,10.914431,6.663895,10.896912,7.726752,0,0.00092,0.00105,0.00123,0.00297,0.00726,0.00185,0.00087,0.00174,4.681898,4.568867,-2.095097,-1.03482,0.26259,3.27735,5.737530
0.064,0,0.000000,0,0,0,0,7.297005,1.222086,9.234100,3.753316,0,60.002163,10.781093,5.623585,4.195479,0,-22.997620,6.482718,0.000000,0,0,-6.780457,11.199246,0,5.643530,29.579588,7.491998,125.615524,0,73.041634,110.095543,100.105293,8.241448,11.526372,8.246214,5.703569,8.362661,5.009748,9.153863,4.622217,9.439360,6.399305,10.910584,6.684430,10.894500,7.753667,0,0.00093,0.00105,0.00123,0.00297,0.00855,0.00185,0.00089,0.00174,4.679135,4.581745,-1.772075,-1.05009,0.26235,3.27674,5.703569
0.065,0,0.000000,0,0,0,0,7.297560,1.226672,9.253940,3.787264,0,60.173763,10.843198,5.619154,4.219680,0,-23.343334,6.454059,0.000000,0,0,-8.023293,11.190634,0,5.639583,30.179098,7.522573,125.007210,0,73.704193,111.090256,101.552055,8.307372,11.268699,8.252133,5.669608,8.373470,4.978084,9.169035,4.606024,9.443017,6.384898,10.906738,6.704965,10.892087,7.780581,0,0.00095,0.00107,0.00124,0.00291,0.00857,0.00196,0.00088,0.00173,4.676372,4.595921,-1.449052,-1.07086,0.26221,3.27643,5.669608
0.066,0,0.000000,0,0,0,0,7.298116,1.231258,9.273780,3.821212,0,60.345364,10.905304,5.614724,4.243881,0,-23.689049,6.425400,0.000000,0,0,-9.266129,11.182021,0,5.635635,30.778610,7.553148,124.398888,0,74.366760,112.084976,102.998817,8.373297,11.011025,8.258052,5.635647,8.384280,4.946419,9.184206,4.589831,9.446673,6.370491,10.902893,6.725500,10.889674,7.807496,0,0.00096,0.00111,0.00122,0.00290,0.00846,0.00196,0.00087,0.00162,4.673609,4.611538,-1.126030,-1.08643,0.26181,3.27658,5.635647
0.067,0,0.000000,0,0,0,0,7.298979,1.235768,9.295135,3.852953,0,60.448975,10.967246,5.612254,4.249693,0,-23.846588,6.397254,0.000000,0,0,-10.457758,11.172535,0,5.632023,31.354076,7.584080,123.798538,0,75.133568,113.159904,104.387421,8.522225,10.640213,8.262731,5.601887,8.394105,4.915746,9.198545,4.574989,9.451842,6.357076,10.899996,6.747004,10.887050,7.833904,0,0.00104,0.00114,0.00128,0.00297,0.00909,0.00187,0.00089,0.00160,4.671134,4.628412,-0.792056,-1.10363,0.26096,3.27667,5.601887
0.068,0,0.000000,0,0,0,0,7.301486,1.239876,9.324574,3.872930,0,60.190262,11.028315,5.620232,4.157507,0,-23.001324,6.371847,0.000000,0,0,-11.376499,11.158392,0,5.630195,31.801403,7.616911,123.240646,0,76.455925,114.662338,105.466133,9.113500,9.666471,8.260799,5.569198,8.398687,4.890355,9.208442,4.567342,9.465067,6.348944,10.902154,6.773672,10.883292,7.857615,0,0.00108,0.00112,0.00126,0.00297,0.00899,0.00176,0.00089,0.00147,4.670194,4.646678,-0.399721,-1.12153,0.26106,3.27667,5.569198
0.069,0,0.000000,0,0,0,0,7.303992,1.243983,9.354011,3.892906,0,59.931549,11.089383,5.628211,4.065321,0,-22.156057,6.346440,0.000000,0,0,-12.295240,11.144249,0,5.628368,32.248730,7.649743,122.682755,0,77.778275,116.164764,106.544838,9.704774,8.692728,8.258869,5.536509,8.403270,4.864964,9.218339,4.559695,9.478292,6.340812,10.904312,6.800340,10.879536,7.881325,0,0.00107,0.00109,0.00123,0.00295,0.00904,0.00175,0.00089,0.00137,4.669253,4.666364,-0.007386,-1.15742,0.26088,3.27676,5.536509
0.070,0,0.000000,0,0,0,0,7.306499,1.248090,9.383449,3.912883,0,59.672836,11.150452,5.636189,3.973136,0,-21.310791,6.321033,0.000000,0,0,-13.213982,11.130106,0,5.626541,32.696060,7.682574,122.124863,0,79.100632,117.667198,107.623543,10.296048,7.718985,8.256938,5.503819,8.407851,4.839572,9.228236,4.552047,9.491516,6.332680,10.906470,6.827008,10.875778,7.905035,0,0.00114,0.00110,0.00118,0.00279,0.00909,0.00176,0.00093,0.00130,4.668312,4.687624,0.384949,-1.16925,0.25961,3.27699,5.503819
0.071,0,0.000000,0,0,0,0,7.308136,1.252183,9.411832,3.933694,0,59.355850,11.211267,5.642751,3.859770,0,-20.378656,6.296483,0.000000,0,0,-14.052241,11.115518,0,5.626433,33.104473,7.715732,121.450035,0,80.588425,119.112846,108.741539,10.694644,7.079109,8.254680,5.468463,8.412418,4.812761,9.238244,4.545757,9.504301,6.325985,10.908103,6.853994,10.872963,7.929528,0,0.00117,0.00114,0.00117,0.00266,0.00875,0.00170,0.00090,0.00125,4.667720,4.710510,0.790204,-1.18959,0.25913,3.27710,5.468463
0.072,0,0.000000,0,0,0,0,7.305135,1.256195,9.434597,3.958948,0,58.728329,11.270733,5.641761,3.633537,0,-18.983591,6.276501,0.000000,0,0,-14.461612,11.098557,0,5.635491,33.305531,7.750627,120.152054,0,82.957863,120.255898,110.068901,10.066435,8.218448,8.250681,5.418894,8.416906,4.778380,9.248845,4.546694,9.514746,6.326946,10.906938,6.882671,10.875166,7.958185,0,0.00113,0.00112,0.00110,0.00257,0.00819,0.00157,0.00088,0.00124,4.668985,4.735198,1.264307,-1.20349,0.25980,3.27702,5.418894
0.073,0,0.000000,0,0,0,0,7.302134,1.260207,9.457362,3.984203,0,58.100803,11.330200,5.640771,3.407303,0,-17.588524,6.256520,0.000000,0,0,-14.870981,11.081595,0,5.644549,33.506584,7.785523,118.854073,0,85.327301,121.398941,111.396255,9.438227,9.357787,8.246682,5.369324,8.421393,4.743999,9.259446,4.547632,9.525189,6.327907,10.905772,6.911347,10.877368,7.986842,0,0.00115,0.00109,0.00108,0.00242,0.00739,0.00151,0.00084,0.00126,4.670250,4.761457,1.738409,-1.21693,0.25900,3.27712,5.369324
0.074,0,0.000000,0,0,0,0,7.299133,1.264219,9.480127,4.009458,0,57.473282,11.389667,5.639782,3.181069,0,-16.193457,6.236538,0.000000,0,0,-15.280351,11.064634,0,5.653607,33.707638,7.820419,117.556091,0,87.696739,122.541992,112.723618,8.810018,10.497126,8.242683,5.319754,8.425881,4.709619,9.270047,4.548570,9.535633,6.328868,10.904607,6.940024,10.879571,8.015499,0,0.00117,0.00108,0.00107,0.00229,0.00780,0.00151,0.00083,0.00123,4.671515,4.789458,2.212512,-1.23414,0.25773,3.27751,5.319754
0.075,0,0.000000,0,0,0,0,7.296718,1.267401,9.502727,4.032275,0,56.786774,11.448776,5.639924,2.993697,0,-14.740398,6.217855,0.000000,0,0,-15.585021,11.047355,0,5.664078,33.860863,7.855374,116.509789,0,89.956360,123.753250,114.027283,8.281518,11.475816,8.239426,5.271581,8.431556,4.677404,9.281246,4.549412,9.548000,6.329524,10.904686,6.968813,10.882092,8.044331,0,0.00116,0.00106,0.00104,0.00227,0.00618,0.00147,0.00088,0.00118,4.673195,4.818870,2.695943,-1.26227,0.25791,3.27751,5.271581
0.076,0,0.000000,0,0,0,0,7.297421,1.266162,9.524436,4.042103,0,55.785912,11.505987,5.646101,3.013424,0,-12.978292,6.206096,0.000000,0,0,-15.331737,11.028377,0,5.682082,33.759205,7.890648,116.804680,0,91.630737,125.327972,115.204689,8.284378,11.598391,8.240117,5.230848,8.443552,4.656730,9.295636,4.549743,9.570615,6.328551,10.911399,6.998203,10.886310,8.074085,0,0.00115,0.00107,0.00102,0.00247,0.00598,0.00141,0.00088,0.00115,4.677087,4.849845,3.229087,-1.27350,0.25815,3.27690,5.230848
0.077,0,0.000000,0,0,0,0,7.298125,1.264923,9.546146,4.051931,0,54.785049,11.563198,5.652277,3.033151,0,-11.216184,6.194335,0.000000,0,0,-15.078451,11.009398,0,5.700085,33.657547,7.925921,117.099571,0,93.305115,126.902695,116.382095,8.287239,11.720964,8.240809,5.190115,8.455549,4.636057,9.310026,4.550074,9.593229,6.327578,10.918111,7.027592,10.890528,8.103841,0,0.00110,0.00107,0.00102,0.00244,0.00606,0.00132,0.00089,0.00113,4.680978,4.882051,3.762231,-1.29062,0.25714,3.27661,5.190115
0.078,0,0.000000,0,0,0,0,7.298829,1.263684,9.567856,4.061760,0,53.784187,11.620409,5.658453,3.052878,0,-9.454077,6.182575,0.000000,0,0,-14.825167,10.990419,0,5.718088,33.555889,7.961195,117.394463,0,94.979492,128.477417,117.559502,8.290099,11.843538,8.241501,5.149383,8.467546,4.615383,9.324415,4.550406,9.615844,6.326605,10.924824,7.056981,10.894745,8.133596,0,0.00110,0.00105,0.00097,0.00238,0.00574,0.00122,0.00087,0.00112,4.684869,4.915621,4.295374,-1.29876,0.25656,3.27684,5.149383
0.079,0,0.000000,0,0,0,0,7.299366,1.262981,9.590050,4.070389,0,52.723640,11.676764,5.664159,3.086750,0,-7.664569,6.172020,0.000000,0,0,-14.456130,10.971833,0,5.735637,33.410896,7.996301,117.493980,0,96.794731,130.067947,118.720497,8.295676,11.964723,8.242077,5.107975,8.478583,4.593208,9.338524,4.551251,9.638652,6.326031,10.931296,7.086526,10.898389,8.163901,0,0.00112,0.00111,0.00091,0.00217,0.00554,0.00123,0.00086,0.00110,4.689263,4.950216,4.830979,-1.31348,0.25639,3.27701,5.107975
0.080,0,0.000000,0,0,0,0,7.299018,1.265135,9.614821,4.072626,0,51.345047,11.728552,5.667362,3.196000,0,-5.729043,6.167891,0.000000,0,0,-13.470239,10.955336,0,5.750769,33.034981,8.030516,116.552315,0,99.360680,131.742767,119.794037,8.315729,12.078502,8.242037,5.062974,8.484502,4.563028,9.351135,4.554837,9.662489,6.327583,10.936495,7.116905,10.898972,8.197132,0,0.00113,0.00109,0.00087,0.00184,0.00551,0.00122,0.00088,0.00107,4.696340,4.985949,5.379703,-1.32494,0.25550,3.27708,5.062974
0.081,0,0.000000,0,0,0,0,7.298670,1.267288,9.639594,4.074862,0,49.966450,11.780341,5.670564,3.305250,0,-3.793516,6.163760,0.000000,0,0,-12.484348,10.938839,0,5.765902,32.659065,8.064730,115.610649,0,101.926620,133.417572,120.867577,8.335782,12.192280,8.241997,5.017972,8.490420,4.532849,9.363746,4.558422,9.686325,6.329135,10.941693,7.147284,10.899555,8.230363,0,0.00112,0.00107,0.00084,0.00174,0.00551,0.00122,0.00089,0.00105,4.703417,5.022388,5.928425,-1.34971,0.25473,3.27716,5.017972
0.082,0,0.000000,0,0,0,0,7.298322,1.269441,9.664366,4.077099,0,48.587856,11.832129,5.673767,3.414500,0,-1.857989,6.159630,0.000000,0,0,-11.498457,10.922341,0,5.781034,32.283150,8.098945,114.668983,0,104.492569,135.092392,121.941116,8.355834,12.306059,8.241957,4.972971,8.496339,4.502670,9.376356,4.562008,9.710162,6.330688,10.946891,7.177662,10.900138,8.263594,0,0.00110,0.00105,0.00083,0.00157,0.00541,0.00124,0.00090,0.00106,4.710494,5.059613,6.477148,-1.35862,0.25463,3.27724,4.972971
0.083,0,0.000000,0,0,0,0,7.298195,1.270958,9.689800,4.079582,0,47.159470,11.882922,5.677510,3.509136,0,0.131573,6.156584,0.000000,0,0,-10.406652,10.906904,0,5.796687,31.873682,8.132707,113.753632,0,107.084343,136.702927,123.013290,8.376019,12.416996,8.242016,4.929663,8.504090,4.472491,9.389239,4.566529,9.733481,6.333298,10.951825,7.208035,10.901177,8.296481,0,0.00106,0.00104,0.00078,0.00150,0.00535,0.00127,0.00087,0.00105,4.717886,5.097201,7.024371,-1.36915,0.25439,3.27725,4.929663
0.084,0,0.000000,0,0,0,0,7.299252,1.269079,9.718764,4.083380,0,45.465744,11.928409,5.684133,3.525893,0,2.409099,6.159317,0.000000,0,0,-8.750423,10.897115,0,5.815120,31.285416,8.164055,112.978546,0,109.813805,137.970978,124.078194,8.396900,12.512789,8.242599,4.895379,8.521611,4.442314,9.403578,4.576035,9.754043,6.341550,10.955347,7.238380,10.904646,8.327544,0,0.00107,0.00114,0.00086,0.00151,0.00409,0.00134,0.00094,0.00109,4.726964,5.135194,7.563599,-1.37892,0.25371,3.27718,4.895379
0.085,0,0.000000,0,0,0,0,7.300308,1.267201,9.747729,4.087178,0,43.772018,11.973895,5.690755,3.542651,0,4.686625,6.162051,0.000000,0,0,-7.094194,10.887326,0,5.833553,30.697149,8.195403,112.203461,0,112.543266,139.239029,125.143105,8.417783,12.608582,8.243183,4.861095,8.539133,4.412136,9.417916,4.585541,9.774604,6.349802,10.958870,7.268724,10.908115,8.358606,0,0.00108,0.00116,0.00088,0.00160,0.00382,0.00136,0.00100,0.00114,4.736041,5.173334,8.102828,-1.38939,0.25329,3.27707,4.861095
0.086,0,0.000000,0,0,0,0,7.301365,1.265323,9.776694,4.090976,0,42.078293,12.019382,5.697378,3.559408,0,6.964151,6.164784,0.000000,0,0,-5.437965,10.877537,0,5.851986,30.108883,8.226751,111.428375,0,115.272728,140.507065,126.208008,8.438665,12.704376,8.243767,4.826811,8.556654,4.381959,9.432255,4.595047,9.795165,6.358053,10.962393,7.299069,10.911584,8.389668,0,0.00112,0.00114,0.00088,0.00161,0.00381,0.00143,0.00110,0.00119,4.745119,5.211637,8.642056,-1.39596,0.25294,3.27692,4.826811
0.087,0,0.000000,0,0,0,0,7.303154,1.263194,9.804953,4.093280,0,40.352146,12.063579,5.703939,3.559851,0,9.278869,6.168971,0.000000,0,0,-3.708538,10.869093,0,5.870959,29.505598,8.257548,110.840553,0,118.032219,142.006744,127.300774,8.453153,12.789875,8.244576,4.792802,8.573575,4.354263,9.445005,4.605006,9.818555,6.365604,10.966888,7.330099,10.914920,8.421213,0,0.00184,0.00232,0.00100,0.00326,0.00342,0.00347,0.00214,0.00221,4.754575,5.249954,9.175028,-1.41485,0.25239,3.27697,4.792802
0.088,0,0.000000,0,0,0,0,7.308846,1.259731,9.829446,4.087624,0,38.453217,12.100903,5.710172,3.473355,0,11.791788,6.180901,0.000000,0,0,-1.589026,10.867821,0,5.892809,28.822271,8.285408,111.250648,0,120.951775,144.740753,128.541977,8.433560,12.820513,8.246580,4.760259,8.587295,4.339792,9.449297,4.617375,9.857016,6.369426,10.976573,7.364781,10.917547,8.455332,0,0.00197,0.00257,0.00101,0.00327,0.00331,0.00360,0.00235,0.00273,4.766051,5.288286,9.674659,-1.42265,0.25214,3.27735,4.760259
0.089,0,0.000000,0,0,0,0,7.314539,1.256268,9.853938,4.081967,0,36.554287,12.138227,5.716404,3.386858,0,14.304707,6.192831,0.000000,0,0,0.530485,10.866548,0,5.914659,28.138943,8.313268,111.660744,0,123.871338,147.474762,129.783188,8.413968,12.851151,8.248586,4.727715,8.601013,4.325320,9.453589,4.629745,9.895476,6.373248,10.986258,7.399463,10.920175,8.489450,0,0.00219,0.00341,0.00102,0.00326,0.00322,0.00365,0.00234,0.00299,4.777527,5.326702,10.174290,-1.42901,0.25212,3.27744,4.727715
0.090,0,0.000000,0,0,0,0,7.320232,1.252804,9.878431,4.076310,0,34.655357,12.175551,5.722636,3.300361,0,16.817627,6.204761,0.000000,0,0,2.649997,10.865275,0,5.936509,27.455616,8.341127,112.070839,0,126.790894,150.208771,131.024399,8.394376,12.881788,8.250590,4.695173,8.614733,4.310849,9.457881,4.642114,9.933937,6.377070,10.995942,7.434145,10.922802,8.523567,0,0.00228,0.00372,0.00103,0.00330,0.00315,0.00360,0.00232,0.00327,4.789003,5.365212,10.673921,-1.43662,0.25164,3.27706,4.695173
