"Time","52 LDS cle","v2 L COP","v3 xCoM","v1 R COP","51 RDS cle","40 FRy (cm)","36 HRy (cm)","38 FLy (cm)","34 HLy (cm)","42a CoMy (cm)","42 CoMy (cm)","3 Platform","2 Trdml"
2.630,1,6.261202,5.436420,4.073905,1,3.820910,4.326969,5.793729,6.729801,0.532696,5.407941,-1.48643,0.09849
2.631,1,6.261974,5.436628,4.073946,1,3.822260,4.325543,5.793476,6.730341,0.529139,5.408414,-1.48750,0.09886
2.632,1,6.263540,5.436763,4.074402,1,3.825554,4.323162,5.793204,6.733297,0.524390,5.408809,-1.48941,0.09832
2.633,1,6.265370,5.436872,4.074996,1,3.829012,4.320700,5.792931,6.736458,0.519540,5.409197,-1.48758,0.09843
2.634,1,6.266517,5.437016,4.075423,1,3.832470,4.318238,5.792657,6.739620,0.514689,5.409585,-1.48857,0.10059
2.635,1,6.267435,5.437172,4.075794,1,3.835928,4.315775,5.792384,6.742781,0.509839,5.409973,-1.48796,0.10254
2.636,1,6.266815,5.437413,4.075667,1,3.836512,4.315223,5.792153,6.741597,0.502525,5.410579,-1.48949,0.10264
2.637,1,6.265683,5.437683,4.075374,1,3.836853,4.314832,5.791927,6.740045,0.495002,5.411204,-1.48888,0.10299
2.638,1,6.264968,5.437871,4.075555,1,3.837193,4.314442,5.791700,6.738493,0.487480,5.411829,-1.49055,0.10444
2.639,1,6.264392,5.438032,4.075895,1,3.837534,4.314051,5.791474,6.736941,0.479957,5.412454,-1.48811,0.10403
2.640,1,6.265609,5.437981,4.077260,1,3.838984,4.315200,5.791303,6.739988,0.467589,5.412971,-1.48880,0.10283
2.641,1,6.267423,5.437860,4.078967,1,3.840529,4.316480,5.791138,6.743424,0.454812,5.413480,-1.48811,0.10251
2.642,1,6.268938,5.437644,4.080158,1,3.842073,4.317760,5.790972,6.746861,0.442034,5.413990,-1.48827,0.10267
2.643,1,6.270353,5.437397,4.081176,1,3.843618,4.319040,5.790806,6.750297,0.429256,5.414498,-1.48865,0.10276
2.644,1,6.269738,5.437186,4.080494,1,3.843297,4.316755,5.790490,6.747920,0.416849,5.414990,-1.48964,0.10196
2.645,1,6.268446,5.436987,4.079246,1,3.842819,4.314168,5.790162,6.745052,0.404474,5.415481,-1.48827,0.10104
2.646,1,6.266581,5.436842,4.077468,1,3.842340,4.311582,5.789834,6.742184,0.392098,5.415972,-1.48804,0.10056
2.647,1,6.264524,5.436715,4.075514,1,3.841862,4.308996,5.789506,6.739316,0.379723,5.416463,-1.48865,0.09967
2.648,1,6.263345,5.436687,4.074271,1,3.841408,4.308120,5.789176,6.738156,0.379472,5.416613,-1.48834,0.09930
2.649,1,6.262457,5.436690,4.073264,1,3.840957,4.307389,5.788845,6.737141,0.380247,5.416734,-1.48811,0.10079
2.650,1,6.261966,5.436979,4.073011,1,3.840506,4.306657,5.788514,6.736125,0.381022,5.416855,-1.48705,0.10110
2.651,1,6.261607,5.437364,4.073010,1,3.840054,4.305926,5.788183,6.735110,0.381797,5.416976,-1.49185,0.10100
2.652,1,6.261074,5.438183,4.073464,1,3.838563,4.308235,5.788099,6.734125,0.397595,5.417225,-1.49086,0.10205
2.653,1,6.260482,5.439146,4.074070,1,3.836985,4.310802,5.788035,6.733141,0.414664,5.417485,-1.48888,0.10414
2.654,1,6.260010,5.440485,4.074480,1,3.835406,4.313368,5.787972,6.732158,0.431734,5.417746,-1.48773,0.10505
2.655,1,6.259578,5.441950,4.074825,1,3.833827,4.315935,5.787908,6.731175,0.448803,5.418005,-1.48865,0.10314
2.656,1,6.259580,5.443688,4.074581,1,3.831989,4.317071,5.787617,6.731953,0.473804,5.418530,-1.48804,0.10290
2.657,1,6.259726,5.445517,4.074142,1,3.830128,4.318088,5.787306,6.732881,0.499476,5.419076,-1.48834,0.10422
2.658,1,6.260168,5.447504,4.073726,1,3.828267,4.319103,5.786995,6.733808,0.525149,5.419623,-1.48834,0.10400
2.659,1,6.260708,5.449544,4.073318,1,3.826406,4.320119,5.786685,6.734735,0.550821,5.420170,-1.48865,0.10266
2.660,1,6.261315,5.451605,4.073579,1,3.827980,4.320204,5.786901,6.735563,0.572161,5.421000,-1.49071,0.10165
2.661,1,6.261946,5.453674,4.074064,1,3.829845,4.320210,5.787162,6.736382,0.593134,5.421855,-1.48781,0.10088
2.662,1,6.262414,5.455572,4.075365,1,3.831710,4.320216,5.787423,6.737202,0.614107,5.422710,-1.48598,0.09957
2.663,1,6.262830,5.457413,4.076938,1,3.833575,4.320222,5.787683,6.738021,0.635081,5.423565,-1.48811,0.09900
2.664,1,6.262980,5.458981,4.079080,1,3.836485,4.321145,5.788576,6.737346,0.652464,5.424129,-1.48773,0.10004
2.665,1,6.263041,5.460458,4.081413,1,3.839483,4.322144,5.789522,6.736545,0.669543,5.424667,-1.48827,0.10173
2.666,1,6.263119,5.461883,4.083153,1,3.842482,4.323143,5.790467,6.735744,0.686622,5.425206,-1.49063,0.10116
2.667,1,6.263202,5.463289,4.084696,1,3.845480,4.324143,5.791413,6.734942,0.703701,5.425745,-1.48865,0.10172
2.668,0,3.914514,5.464839,4.084821,1,3.844796,4.323841,5.792703,6.734796,0.721129,5.426442,-1.48834,0.10382
2.669,0,0.782903,5.466436,4.084473,1,3.843800,4.323429,5.794023,6.734704,0.738585,5.427153,-1.48827,0.10427
2.670,0,0.000000,5.468115,4.083470,1,3.842804,4.323016,5.795342,6.734612,0.756042,5.427863,-1.48834,0.10365
2.671,0,0.000000,5.469820,4.082249,1,3.841808,4.322604,5.796661,6.734520,0.773499,5.428574,-1.48796,0.10342
2.672,0,0.000000,5.471574,4.081239,1,3.840934,4.322089,5.797867,6.735474,0.796215,5.429261,-1.49033,0.10379
2.673,0,0.000000,5.473344,4.080299,1,3.840069,4.321566,5.799064,6.736517,0.819377,5.429946,-1.48788,0.10341
2.674,0,0.000000,5.475384,4.079804,1,3.839205,4.321043,5.800260,6.737560,0.842538,5.430632,-1.48811,0.10210
2.675,0,0.000000,5.477514,4.079457,1,3.838341,4.320520,5.801456,6.738602,0.865699,5.431317,-1.48926,0.10146
2.676,0,0.000000,5.480024,4.079604,1,3.837406,4.322276,5.802682,6.738734,0.894265,5.432371,-1.48651,0.10127
2.677,0,0.000000,5.482660,4.079915,1,3.836466,4.324224,5.803910,6.738789,0.923287,5.433456,-1.48903,0.10037
2.678,0,0.000000,5.485295,4.080577,1,3.835526,4.326173,5.805138,6.738844,0.952310,5.434542,-1.48888,0.09904
2.679,0,0.000000,5.487930,4.081357,1,3.834586,4.328122,5.806366,6.738899,0.981332,5.435627,-1.48880,0.09842
2.680,0,0.000000,5.490262,2.550970,1,3.835350,4.328948,5.807344,6.736477,1.004216,5.436641,-1.48781,0.09861
2.681,0,0.000000,5.492493,0.510194,0,3.836259,4.329678,5.808301,6.733846,1.026580,5.437648,-1.48849,0.09827
2.682,0,0.000000,5.494664,0.000000,0,3.837167,4.330409,5.809258,6.731215,1.048944,5.438656,-1.48956,0.09823
2.683,0,0.000000,5.496816,0.000000,0,3.838076,4.331139,5.810215,6.728583,1.071308,5.439663,-1.48964,0.09880
2.684,0,0.000000,5.499153,0.000000,0,3.836591,4.331852,5.811156,6.727142,1.096143,5.440777,-1.48880,0.09975
2.685,0,0.000000,5.501552,0.000000,0,3.834904,4.332564,5.812095,6.725802,1.121187,5.441900,-1.48682,0.09988
2.686,0,0.000000,5.504060,0.000000,0,3.833218,4.333275,5.813034,6.724462,1.146231,5.443024,-1.48773,0.09999
2.687,0,0.000000,5.506606,0.000000,0,3.831531,4.333987,5.813973,6.723122,1.171275,5.444147,-1.48872,0.10118
2.688,0,0.000000,5.509161,0.000000,0,3.830891,4.331793,5.814961,6.723676,1.196914,5.445338,-1.48819,0.10291
2.689,0,0.000000,5.511719,0.000000,0,3.830339,4.329354,5.815953,6.724391,1.222603,5.446535,-1.48819,0.10333
2.690,0,0.000000,5.514293,0.000000,0,3.829788,4.326914,5.816946,6.725104,1.248293,5.447732,-1.48972,0.10337
2.691,0,0.000000,5.516873,0.000000,0,3.829236,4.324475,5.817938,6.725819,1.273983,5.448929,-1.49010,0.10406
2.692,0,0.000000,5.519505,0.000000,0,3.832514,4.321282,5.818994,6.726500,1.301532,5.450161,-1.48674,0.10387
2.693,0,0.000000,5.522153,0.000000,0,3.836116,4.318025,5.820056,6.727179,1.329238,5.451396,-1.48849,0.10268
2.694,0,0.000000,5.524917,0.000000,0,3.839718,4.314768,5.821118,6.727858,1.356944,5.452631,-1.48949,0.10169
2.695,0,0.000000,5.527718,0.000000,0,3.843320,4.311512,5.822179,6.728537,1.384650,5.453865,-1.48849,0.10100
2.696,0,0.000000,5.530636,0.000000,0,3.844445,4.308552,5.823101,6.730095,1.410424,5.455389,-1.48712,0.09931
2.697,0,0.000000,5.533593,0.000000,0,3.845361,4.305618,5.824010,6.731728,1.436034,5.456937,-1.48888,0.09829
2.698,0,0.000000,5.536474,0.000000,0,3.846277,4.302685,5.824920,6.733361,1.461644,5.458486,-1.48979,0.09911
2.699,0,0.000000,5.539330,0.000000,0,3.847192,4.299751,5.825829,6.734994,1.487254,5.460034,-1.48987,0.10038
2.700,0,0.000000,5.541936,0.000000,0,3.848273,4.295848,5.826871,6.734575,1.501759,5.461691,-1.48819,0.10053
2.701,0,0.000000,5.544458,0.000000,0,3.849368,4.291864,5.827924,6.733983,1.515324,5.463357,-1.48842,0.10114
2.702,0,0.000000,5.546739,0.000000,0,3.850463,4.287880,5.828977,6.733390,1.528889,5.465023,-1.48888,0.10315
2.703,0,0.000000,5.548940,0.000000,0,3.851558,4.283896,5.830030,6.732798,1.542454,5.466689,-1.48880,0.10446
2.704,0,0.000000,5.550955,0.000000,0,3.850514,4.276668,5.831374,6.731360,1.551469,5.468150,-1.48827,0.10430
2.705,0,0.000000,5.552909,0.000000,0,3.849289,4.269165,5.832742,6.729850,1.560099,5.469593,-1.48674,0.10433
2.706,0,0.000000,5.554770,0.000000,0,3.848064,4.261662,5.834111,6.728340,1.568730,5.471036,-1.48918,0.10525
2.707,0,0.000000,5.556601,0.000000,0,3.846840,4.254159,5.835479,6.726830,1.577360,5.472479,-1.48689,0.10417
2.708,0,0.000000,5.558393,0.000000,0,3.849749,4.240375,5.837336,6.727411,1.578525,5.474136,-1.48857,0.10304
2.709,0,0.000000,5.560173,0.000000,0,3.853008,4.226059,5.839233,6.728169,1.579059,5.475811,-1.48865,0.10318
2.710,0,0.000000,5.561816,0.000000,0,3.856267,4.211743,5.841131,6.728927,1.579593,5.477486,-1.48903,0.10285
2.711,0,0.000000,5.563414,0.000000,0,3.859526,4.197427,5.843029,6.729684,1.580127,5.479161,-1.48857,0.10156
2.712,0,0.000000,5.564835,0.000000,0,3.858771,4.188512,5.845182,6.730611,1.577879,5.480687,-1.48933,0.10022
2.713,0,0.000000,5.566195,0.000000,0,3.857677,4.180055,5.847356,6.731552,1.575395,5.482200,-1.48766,0.10090
2.714,0,0.000000,5.567590,0.000000,0,3.856582,4.171597,5.849530,6.732493,1.572912,5.483713,-1.48796,0.10205
2.715,0,0.000000,5.568995,0.000000,0,3.855487,4.163139,5.851704,6.733434,1.570428,5.485226,-1.48865,0.10120
2.716,0,0.000000,5.570576,0.000000,0,3.856479,4.168590,5.854001,6.732374,1.569126,5.486889,-1.48926,0.10078
2.717,0,0.000000,5.572216,0.000000,0,3.857647,4.175217,5.856308,6.731145,1.567924,5.488564,-1.48994,0.10254
2.718,0,0.000000,5.573807,0.000000,0,3.858814,4.181843,5.858614,6.729917,1.566722,5.490239,-1.48811,0.10333
2.719,0,0.000000,5.575381,0.000000,0,3.859982,4.188470,5.860921,6.728688,1.565520,5.491914,-1.48758,0.10234
2.720,0,0.000000,5.576742,0.000000,0,3.863340,4.205305,5.863022,6.726877,1.562150,5.493423,-1.48796,0.10200
2.721,0,0.000000,5.578032,0.000000,0,3.866882,4.223003,5.865107,6.725016,1.558596,5.494918,-1.49055,0.10253
2.722,0,0.000000,5.579347,0.000000,0,3.870424,4.240701,5.867191,6.723155,1.555042,5.496413,-1.48842,0.10304
2.723,0,0.000000,5.580670,0.000000,0,3.873967,4.258399,5.869275,6.721295,1.551488,5.497908,-1.48705,0.10183
2.724,0,0.000000,5.582228,0.000000,0,3.875968,4.270457,5.871482,6.722948,1.554735,5.499403,-1.48895,0.10045
2.725,0,0.000000,5.583864,0.000000,0,3.877838,4.282038,5.873700,6.724898,1.558557,5.500898,-1.49040,0.10078
2.726,0,0.000000,5.585616,0.000000,0,3.879708,4.293618,5.875917,6.726848,1.562379,5.502393,-1.48918,0.10046
2.727,0,0.000000,5.587406,0.000000,0,3.881578,4.305199,5.878134,6.728798,1.566201,5.503888,-1.48804,0.09917
2.728,0,0.000000,5.589184,0.000000,0,3.881238,4.315602,5.880541,6.727344,1.570184,5.505465,-1.48804,0.09947
2.729,0,0.000000,5.590959,0.000000,0,3.880712,4.325906,5.882964,6.725603,1.574180,5.507048,-1.49048,0.10103
2.730,0,0.000000,5.592772,0.000000,0,3.880185,4.336210,5.885387,6.723861,1.578176,5.508632,-1.48804,0.10151
2.731,0,0.000000,5.594599,0.000000,0,3.879658,4.346514,5.887810,6.722119,1.582172,5.510216,-1.48941,0.10217
2.732,0,0.000000,5.596504,0.000000,0,3.880659,4.349852,5.890108,6.722078,1.587681,5.511827,-1.48811,0.10399
2.733,0,0.000000,5.598434,0.000000,0,3.881789,4.352600,5.892395,6.722180,1.593319,5.513442,-1.48880,0.10487
2.734,0,0.000000,5.600338,0.000000,0,3.882919,4.355347,5.894683,6.722282,1.598956,5.515056,-1.48804,0.10397
2.735,0,0.000000,5.602232,0.000000,0,3.884049,4.358095,5.896970,6.722384,1.604594,5.516670,-1.48636,0.10269
2.736,0,0.000000,5.603987,0.000000,0,3.885133,4.351501,5.899188,6.722048,1.603823,5.518334,-1.48804,0.10331
2.737,0,0.000000,5.605695,0.000000,0,3.886212,4.344118,5.901400,6.721674,1.602509,5.520003,-1.48857,0.10443
2.738,0,0.000000,5.607205,0.000000,0,3.887291,4.336734,5.903612,6.721301,1.601195,5.521672,-1.48926,0.10263
2.739,0,0.000000,5.608650,0.000000,0,3.888370,4.329350,5.905824,6.720927,1.599881,5.523341,-1.48842,0.10132
2.740,0,0.000000,5.609883,0.000000,0,3.885406,4.314782,5.908254,6.724925,1.591519,5.524922,-1.49017,0.10181
2.741,0,0.000000,5.611045,0.000000,0,3.882101,4.299606,5.910701,6.729293,1.582561,5.526496,-1.48720,0.10101
2.742,0,0.000000,5.612087,0.000000,0,3.878796,4.284431,5.913149,6.733662,1.573603,5.528070,-1.48735,0.09981
2.743,0,0.000000,5.613088,0.000000,0,3.875490,4.269255,5.915597,6.738029,1.564645,5.529644,-1.48956,0.10065
2.744,0,0.000000,5.614062,0.000000,0,3.874136,4.251096,5.917724,6.736523,1.553104,5.531243,-1.49055,0.10202
2.745,0,0.000000,5.615028,0.000000,0,3.872947,4.232686,5.919824,6.734519,1.541345,5.532845,-1.48827,0.10189
2.746,0,0.000000,5.616009,0.000000,0,3.871758,4.214274,5.921924,6.732516,1.529585,5.534446,-1.48865,0.10227
2.747,0,0.000000,5.616995,0.000000,0,3.870569,4.195864,5.924024,6.730512,1.517826,5.536047,-1.49506,0.10399
2.748,0,0.000000,5.618021,0.000000,0,3.873414,4.176989,5.925539,6.730364,1.510057,5.537513,-1.48941,0.10477
2.749,0,0.000000,5.619059,0.000000,0,3.876601,4.158075,5.927004,6.730373,1.502627,5.538968,-1.49200,0.10409
2.750,0,0.000000,5.620133,0.000000,0,3.879788,4.139162,5.928469,6.730383,1.495196,5.540422,-1.48575,0.10318
2.751,0,0.000000,5.621219,0.000000,0,3.882975,4.120248,5.929934,6.730392,1.487765,5.541876,-1.48834,0.10298
2.752,1,2.376175,5.622317,0.000000,0,3.882430,4.111067,5.930940,6.734253,1.481711,5.543263,-1.48872,0.10281
2.753,1,5.544408,5.623419,0.000000,0,3.881568,4.102709,5.931907,6.738439,1.475773,5.544644,-1.48804,0.10178
2.754,1,6.338056,5.624453,0.000000,0,3.880707,4.094352,5.932875,6.742626,1.469834,5.546024,-1.48857,0.10137
2.755,1,6.340175,5.625465,0.000000,0,3.879846,4.085994,5.933842,6.746812,1.463896,5.547405,-1.48819,0.10184
2.756,1,6.340613,5.626313,0.000000,0,3.890780,4.096780,5.934869,6.745669,1.449158,5.548857,-1.48903,0.10125
2.757,1,6.340490,5.627105,0.000000,0,3.902713,4.109185,5.935901,6.744075,1.433676,5.550314,-1.48842,0.09978
2.758,1,6.340064,5.627607,0.000000,0,3.914645,4.121590,5.936933,6.742482,1.418194,5.551771,-1.48979,0.09953
2.759,1,6.339537,5.628013,0.000000,0,3.926577,4.133995,5.937965,6.740888,1.402712,5.553228,-1.48949,0.10023
2.760,1,6.339983,5.627929,0.000000,0,3.931909,4.135677,5.938987,6.741711,1.360150,5.554862,-1.48903,0.10008
2.761,1,6.340755,5.627682,0.000000,0,3.936683,4.136454,5.940008,6.742738,1.315297,5.556512,-1.48834,0.10050
2.762,1,6.341992,5.626541,0.000000,0,3.941456,4.137229,5.941029,6.743766,1.270445,5.558162,-1.48857,0.10232
2.763,1,6.343385,5.625102,0.000000,0,3.946230,4.138005,5.942050,6.744793,1.225592,5.559811,-1.48849,0.10360
2.764,1,6.344573,5.622447,0.000000,0,3.964777,4.147595,5.943232,6.745510,1.136691,5.561081,-1.48804,0.10342
2.765,1,6.345691,5.619386,0.000000,0,3.984489,4.157930,5.944428,6.746199,1.044063,5.562319,-1.48964,0.10358
2.766,1,6.346491,5.615163,0.000000,0,4.004202,4.168266,5.945624,6.746889,0.951435,5.563557,-1.48849,0.10423
2.767,1,6.347185,5.610552,0.000000,0,4.023914,4.178601,5.946819,6.747579,0.858806,5.564795,-1.48842,0.10448
2.768,1,6.347690,5.604854,0.000000,0,3.997470,4.182699,5.947963,6.747779,0.721541,5.565635,-1.48735,0.10370
2.769,1,6.348132,5.598792,0.000000,0,3.967120,4.186269,5.949101,6.747939,0.580499,5.566441,-1.48766,0.10333
2.770,1,6.348943,5.591547,0.000000,0,3.936771,4.189839,5.950240,6.748098,0.439457,5.567247,-1.48956,0.10343
2.771,1,6.349877,5.583907,0.000000,0,3.906422,4.193410,5.951379,6.748258,0.298415,5.568053,-1.48865,0.10261
2.772,1,6.351588,5.575020,0.000000,0,3.917229,4.195829,5.952387,6.751452,0.114363,5.568204,-1.48895,0.10012
2.773,1,6.353557,5.565719,0.000000,0,3.931518,4.198151,5.953383,6.754904,-0.073327,5.568299,-1.48888,0.09872
2.774,1,6.355991,5.555306,0.000000,0,3.945807,4.200473,5.954380,6.758356,-0.261017,5.568395,-1.48804,0.09878
2.775,1,6.358582,5.544524,0.000000,0,3.960096,4.202795,5.955376,6.761807,-0.448707,5.568490,-1.48895,0.09841
2.776,1,6.361285,5.532796,0.000000,0,3.973647,4.202172,5.956459,6.766186,-0.664426,5.567705,-1.48811,0.09835
2.777,1,6.364027,5.520752,0.000000,0,3.987136,4.201300,5.957550,6.770644,-0.882517,5.566844,-1.48705,0.10001
2.778,1,6.366827,5.507897,0.000000,0,4.000624,4.200428,5.958640,6.775102,-1.100608,5.565984,-1.48857,0.10188
2.779,1,6.369648,5.494772,0.000000,0,4.014113,4.199556,5.959730,6.779560,-1.318699,5.565125,-1.48788,0.10214
2.780,1,6.372330,5.480937,0.000000,0,4.029210,4.202150,5.961007,6.782592,-1.556840,5.563526,-1.48361,0.10275
2.781,1,6.374966,5.466865,0.000000,0,4.044444,4.205039,5.962299,6.785504,-1.796676,5.561865,-1.48949,0.10428
2.782,1,6.376644,5.452106,0.000000,0,4.059677,4.207926,5.963591,6.788416,-2.036513,5.560205,-1.48842,0.10488
2.783,1,6.378001,5.437118,0.000000,0,4.074910,4.210814,5.964883,6.791329,-2.276350,5.558544,-1.48926,0.10417
2.784,1,3.986463,5.421511,0.000000,0,4.074366,4.207869,5.966053,6.789305,-2.523541,5.555838,-1.48857,0.10394
2.785,0,0.797293,5.405698,0.000000,0,4.072486,4.204430,5.967213,6.786863,-2.771355,5.553043,-1.48727,0.10440
2.786,0,0.000000,5.389524,0.000000,0,4.070607,4.200991,5.968372,6.784421,-3.019169,5.550248,-1.48880,0.10399
2.787,0,0.000000,5.373230,0.000000,0,4.068728,4.197553,5.969532,6.781979,-3.266983,5.547453,-1.48888,0.10268
2.788,0,0.000000,5.356815,0.000000,0,4.073564,4.196625,5.970303,6.781356,-3.504369,5.543664,-1.48544,0.10193
2.789,0,0.000000,5.340359,0.000000,0,4.078968,4.195910,5.971042,6.780886,-3.740872,5.539791,-1.48743,0.10180
2.790,0,0.000000,5.323848,0.000000,0,4.084372,4.195196,5.971781,6.780417,-3.977376,5.535917,-1.48720,0.10012
2.791,0,0.000000,5.307320,0.000000,0,4.089776,4.194481,5.972519,6.779947,-4.213880,5.532044,-1.49033,0.09753
2.792,0,0.000000,5.290816,0.000000,0,4.086657,4.193510,5.972773,6.779492,-4.432070,5.527314,-1.48788,0.09703
2.793,0,0.000000,5.274322,0.000000,0,4.082818,4.192517,5.972985,6.779038,-4.648710,5.522511,-1.48827,0.09785
2.794,0,0.000000,5.258076,0.000000,0,4.078978,4.191524,5.973197,6.778584,-4.865351,5.517708,-1.48750,0.09759
2.795,0,0.000000,5.241913,0.000000,0,4.075138,4.190531,5.973410,6.778130,-5.081991,5.512906,-1.48949,0.09707
2.796,0,0.000000,5.226230,0.000000,0,4.064876,4.191453,5.973431,6.779511,-5.263513,5.507327,-1.48918,0.09784
2.797,0,0.000000,5.210707,0.000000,0,4.054070,4.192538,5.973435,6.781048,-5.442064,5.501683,-1.48773,0.09821
2.798,0,0.000000,5.195829,0.000000,0,4.043265,4.193623,5.973440,6.782584,-5.620615,5.496038,-1.48819,0.09758
2.799,0,0.000000,5.181166,0.000000,0,4.032460,4.194708,5.973444,6.784121,-5.799165,5.490394,-1.48613,0.09878
2.800,0,0.000000,5.167270,0.000000,0,4.022283,4.193853,5.973199,6.785965,-5.933815,5.484218,-1.48918,0.10127
2.801,0,0.000000,5.153629,0.000000,0,4.012160,4.192834,5.972933,6.787836,-6.064752,5.477997,-1.48788,0.10243
2.802,0,0.000000,5.140780,0.000000,0,4.002037,4.191815,5.972668,6.789706,-6.195688,5.471776,-1.48827,0.10194
2.803,0,0.000000,5.128195,0.000000,0,3.991913,4.190796,5.972402,6.791577,-6.326625,5.465556,-1.48880,0.10115
2.804,0,0.000000,5.116492,0.000000,0,3.977453,4.191968,5.972259,6.797082,-6.403538,5.458743,-1.48918,0.10098
2.805,0,0.000000,5.105083,0.000000,0,3.962625,4.193325,5.972126,6.802895,-6.475881,5.451881,-1.49002,0.10080
2.806,0,0.000000,5.094917,0.000000,0,3.947797,4.194682,5.971994,6.808708,-6.548223,5.445018,-1.48827,0.10065
2.807,0,0.000000,5.085166,0.000000,0,3.932970,4.196039,5.971862,6.814520,-6.620566,5.438156,-1.48979,0.10107
2.808,0,0.000000,5.076959,0.000000,0,3.921854,4.198213,5.971743,6.816823,-6.624700,5.431205,-1.48849,0.10215
2.809,0,0.000000,5.069266,0.000000,0,3.911053,4.200457,5.971625,6.818828,-6.623063,5.424247,-1.48911,0.10239
2.810,0,0.000000,5.063064,0.000000,0,3.900251,4.202701,5.971507,6.820832,-6.621427,5.417289,-1.48880,0.10162
2.811,0,0.000000,5.057358,0.000000,0,3.889450,4.204945,5.971389,6.822837,-6.619790,5.410331,-1.48880,0.10133
2.812,0,0.000000,5.053039,0.000000,0,3.878786,4.203486,5.971256,6.824011,-6.556349,5.403533,-1.49055,0.10126
2.813,0,0.000000,5.049181,0.000000,0,3.868133,4.201715,5.971123,6.825114,-6.487679,5.396748,-1.48872,0.10033
2.814,0,0.000000,5.046655,0.000000,0,3.857481,4.199943,5.970989,6.826217,-6.419010,5.389963,-1.48781,0.09789
2.815,0,0.000000,5.044573,0.000000,0,3.846828,4.198171,5.970855,6.827320,-6.350340,5.383178,-1.48521,0.09614
2.816,0,0.000000,5.043769,0.000000,0,3.838562,4.196897,5.970851,6.833015,-6.229497,5.376750,-1.48788,0.09684
2.817,0,0.000000,5.043392,0.000000,0,3.830498,4.195664,5.970858,6.839100,-6.104241,5.370353,-1.48773,0.09691
2.818,0,0.000000,5.044211,0.000000,0,3.822433,4.194432,5.970865,6.845184,-5.978984,5.363956,-1.48918,0.09547
2.819,0,0.000000,5.045429,0.000000,0,3.814369,4.193200,5.970872,6.851269,-5.853727,5.357558,-1.48758,0.09488
2.820,0,0.000000,5.047715,0.000000,0,3.807812,4.192211,5.970666,6.853477,-5.695960,5.352019,-1.48743,0.09509
2.821,0,0.000000,5.050358,0.000000,0,3.801383,4.191244,5.970442,6.855356,-5.535442,5.346552,-1.48949,0.09464
2.822,0,0.000000,5.053819,0.000000,0,3.794954,4.190276,5.970218,6.857236,-5.374924,5.341085,-1.48895,0.09438
2.823,0,0.000000,5.057554,0.000000,0,3.788524,4.189309,5.969994,6.859116,-5.214406,5.335618,-1.48834,0.09532
2.824,0,0.000000,5.061896,0.000000,0,3.780299,4.188269,5.969820,6.856530,-5.033356,5.330692,-1.48964,0.09595
2.825,0,0.000000,5.066441,0.000000,0,3.771922,4.187223,5.969651,6.853567,-4.850568,5.325811,-1.48979,0.09494
2.826,0,0.000000,5.071569,0.000000,0,3.763545,4.186177,5.969482,6.850603,-4.667781,5.320930,-1.48834,0.09415
2.827,0,0.000000,5.076894,0.000000,0,3.755168,4.185131,5.969313,6.847640,-4.484993,5.316049,-1.48682,0.09418
2.828,0,0.000000,5.082778,0.000000,0,3.744556,4.186764,5.969084,6.854496,-4.288451,5.311754,-1.48987,0.09426
2.829,0,0.000000,5.088849,0.000000,0,3.733755,4.188625,5.968851,6.862182,-4.090744,5.307509,-1.48804,0.09363
2.830,0,0.000000,5.095333,0.000000,0,3.722954,4.190485,5.968617,6.869869,-3.893039,5.303264,-1.48819,0.09383
2.831,0,0.000000,5.101955,0.000000,0,3.712153,4.192346,5.968384,6.877555,-3.695333,5.299018,-1.48933,0.09588
2.832,0,0.000000,5.108835,0.000000,0,3.702908,4.194265,5.968049,6.885901,-3.500814,5.295636,-1.48842,0.09766
2.833,0,0.000000,5.115801,0.000000,0,3.693796,4.196190,5.967705,6.894303,-3.306565,5.292327,-1.48849,0.09768
2.834,0,0.000000,5.122920,0.000000,0,3.684683,4.198115,5.967361,6.902705,-3.112315,5.289018,-1.48895,0.09802
2.835,0,0.000000,5.130090,0.000000,0,3.675570,4.200040,5.967018,6.911107,-2.918067,5.285708,-1.48888,0.09968
2.836,0,0.000000,5.137269,0.000000,0,3.667048,4.200788,5.966724,6.911822,-2.741344,5.283311,-1.48804,0.10038
2.837,0,0.000000,5.144452,0.000000,0,3.658576,4.201437,5.966436,6.911887,-2.566103,5.280990,-1.48964,0.09952
2.838,0,0.000000,5.151351,0.000000,0,3.650104,4.202085,5.966147,6.911952,-2.390863,5.278669,-1.48941,0.09909
2.839,0,0.000000,5.158156,0.000000,0,3.641632,4.202734,5.965858,6.912017,-2.215623,5.276349,-1.48857,0.10039
2.840,0,0.000000,5.164370,0.000000,0,3.636122,4.204959,5.965744,6.908873,-2.078044,5.274669,-1.49010,0.10166
2.841,0,0.000000,5.170386,0.000000,0,3.630862,4.207317,5.965646,6.905457,-1.943650,5.273044,-1.49055,0.10133
2.842,0,0.000000,5.175545,0.000000,0,3.625603,4.209676,5.965547,6.902041,-1.809257,5.271419,-1.48758,0.10122
2.843,0,0.000000,5.180419,0.000000,0,3.620343,4.212035,5.965448,6.898625,-1.674863,5.269794,-1.48872,0.10205
2.844,0,0.000000,5.184263,0.000000,0,3.615538,4.212406,5.965397,6.894151,-1.589925,5.268447,-1.48926,0.10222
