"Time","m4 HLl swoff","45 R marks","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","v2 R COP","47 RDS cle","39 FRx (cm)","38 FLy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","48 LDS cle","46 L marks","m2 FLl swoff","37a FLx (cm)","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","42a CoMy (cm)","v1 xCoM","42 CoMy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
4.182,0,0,7.303492,1.604068,16.517654,4.008097,0,12.590721,0.000000,0,17.078367,5.885644,0,31.023813,15.045889,0.000000,0,0,0,7.596270,18.957487,3.999382,6.668832,-7.142891,14.470018,0.259861,5.424882,5.412858,176.533432,0,48.844780,94.461182,78.335190,8.467084,17.447353,8.708850,15.949733,9.014218,15.458165,9.394770,14.570971,9.999767,15.830666,11.074290,15.397318,11.263430,16.267145,0,-0.01724,-0.01381,-0.02008,0.00290,0.00967,-0.01338,0.00659,0.00229,1.47048,0.11700,3.27655
4.183,0,0,7.300753,1.601232,16.529324,4.007735,0,13.190870,0.000000,0,17.091890,5.886928,0,30.840317,15.084898,0.000000,0,0,0,7.003829,18.962420,3.986560,6.669288,-7.018918,14.462581,0.265099,5.425522,5.413294,175.640579,0,50.118786,94.874634,77.115616,8.467147,17.433397,8.708146,16.015661,9.003083,15.517264,9.370723,14.639023,10.014535,15.879416,11.076644,15.419596,11.270066,16.290798,0,-0.01587,-0.01333,-0.02217,0.00371,0.00635,-0.01307,0.00548,0.00190,1.46848,0.10742,3.27670
4.184,0,0,7.298014,1.598395,16.540993,4.007373,0,13.791019,0.000000,0,17.105413,5.888212,0,30.656818,15.123907,0.000000,0,0,0,6.411389,18.967350,3.973738,6.669744,-6.894945,14.455143,0.270336,5.426062,5.413729,174.747726,0,51.392792,95.288086,75.896042,8.467211,17.419441,8.707442,16.081591,8.991947,15.576363,9.346675,14.707075,10.029303,15.928166,11.078998,15.441874,11.276703,16.314453,0,-0.01867,-0.01352,-0.02103,0.00318,0.00942,-0.01368,0.00628,0.00214,1.46827,0.09560,3.27700
4.185,0,0,7.296774,1.597135,16.554922,4.006993,0,14.461744,0.000000,0,17.119041,5.888755,0,30.406248,15.161356,0.000000,0,0,0,5.835346,18.970882,3.968054,6.669753,-6.709919,14.447709,0.260840,5.426116,5.414114,173.530701,0,52.878586,95.978569,75.235573,8.466939,17.401659,8.706126,16.134623,8.971724,15.635276,9.323350,14.767589,10.040155,15.969109,11.080259,15.465019,11.283647,16.335386,0,-0.01870,-0.01459,-0.02239,0.00325,0.00786,-0.01272,0.00502,0.00283,1.46984,0.08451,3.27709
4.186,0,0,7.296721,1.597123,16.570642,4.006598,0,15.188375,0.000000,0,17.132753,5.888712,0,30.102547,15.197571,0.000000,0,0,0,5.272290,18.973309,3.968025,6.669407,-6.476532,14.440279,0.239673,5.425925,5.414459,172.056900,0,54.532139,96.888489,75.017990,8.466401,17.380846,8.704325,16.177437,8.944303,15.694042,9.300596,14.822132,10.047907,16.003866,11.080657,15.488852,11.290833,16.354164,0,-0.01755,-0.01267,-0.02204,0.00362,0.00969,-0.01273,0.00594,0.00240,1.46887,0.09175,3.27701
4.187,0,0,7.296667,1.597112,16.586365,4.006203,0,15.915006,0.000000,0,17.146465,5.888669,0,29.798847,15.233785,0.000000,0,0,0,4.709235,18.975733,3.967996,6.669061,-6.243146,14.432849,0.218506,5.425227,5.414803,170.583084,0,56.185692,97.798409,74.800407,8.465864,17.360033,8.702522,16.220251,8.916881,15.752808,9.277843,14.876675,10.055659,16.038624,11.081054,15.512685,11.298018,16.372942,0,-0.01928,-0.01269,-0.02058,0.00281,0.00794,-0.01367,0.00536,0.00252,1.46866,0.11291,3.27689
4.188,0,0,7.296614,1.597100,16.602085,4.005808,0,16.641636,0.000000,0,17.160177,5.888626,0,29.495146,15.270000,0.000000,0,0,0,4.146180,18.978157,3.967967,6.668715,-6.009759,14.425419,0.197339,5.424271,5.415148,169.109283,0,57.839249,98.708328,74.582825,8.465327,17.339220,8.700721,16.263065,8.889459,15.811574,9.255090,14.931217,10.063411,16.073380,11.081450,15.536517,11.305204,16.391720,0,-0.01830,-0.01400,-0.02046,0.00296,0.00655,-0.01241,0.00555,0.00236,1.46901,0.12289,3.27674
4.189,0,0,7.296563,1.597671,16.617458,4.004785,0,17.359762,0.000000,0,17.175161,5.888432,0,29.108034,15.304086,0.000000,0,0,0,3.603463,18.979475,3.968862,6.667668,-5.699532,14.418268,0.155371,5.422810,5.415473,167.597870,0,59.240139,99.727867,74.573936,8.465781,17.329836,8.697037,16.324900,8.859238,15.873292,9.233088,14.978591,10.066840,16.102615,11.080893,15.560835,11.309455,16.412338,0,-0.01635,-0.01303,-0.02035,0.00301,0.00902,-0.01277,0.00510,0.00256,1.47029,0.12454,3.27667
4.190,0,0,7.296513,1.598705,16.632557,4.003263,0,18.071154,0.000000,0,17.191153,5.888117,0,28.654850,15.336487,0.000000,0,0,0,3.076856,18.979918,3.970487,6.666066,-5.328438,14.411341,0.096926,5.421093,5.415781,166.056671,0,60.440895,100.834229,74.730354,8.467021,17.329506,8.691863,16.401798,8.826799,15.937347,9.211682,15.020287,10.066845,16.127478,11.079579,15.585538,11.311382,16.434410,0,-0.01768,-0.01365,-0.02093,0.00283,0.01155,-0.01235,0.00517,0.00276,1.46937,0.11879,3.27667
4.191,0,0,7.296463,1.599738,16.647655,4.001741,0,18.782545,0.000000,0,17.207144,5.887803,0,28.201666,15.368888,0.000000,0,0,0,2.550249,18.980360,3.972113,6.664464,-4.957345,14.404412,0.038481,5.418633,5.416090,164.515472,0,61.641651,101.940598,74.886780,8.468261,17.329176,8.686688,16.478697,8.794361,16.001404,9.190276,15.061982,10.066850,16.152340,11.078265,15.610240,11.313309,16.456484,0,-0.01772,-0.01285,-0.02199,0.00225,0.00308,-0.01201,0.00693,0.00259,1.46714,0.10742,3.27645
4.192,0,0,7.296413,1.600771,16.662754,4.000219,0,19.493937,0.000000,0,17.223135,5.887488,0,27.748482,15.401289,0.000000,0,0,0,2.023642,18.980803,3.973738,6.662861,-4.586251,14.397484,-0.019964,5.415797,5.416399,162.974274,0,62.842403,103.046959,75.043205,8.469501,17.328846,8.681514,16.555595,8.761923,16.065460,9.168870,15.103677,10.066855,16.177202,11.076952,15.634942,11.315235,16.478558,0,-0.01753,-0.01461,-0.02164,0.00331,0.00840,-0.01322,0.00590,0.00371,1.46843,0.09635,3.27607
4.193,0,0,7.296547,1.601219,16.679070,4.022852,0,20.146105,0.000000,0,17.241896,5.887288,0,27.202831,15.431046,0.000000,0,0,0,1.522445,18.980160,3.981047,6.660080,-4.141363,14.390753,-0.109615,5.411958,5.416521,162.012314,0,63.717716,103.831810,75.320351,8.470225,17.320766,8.674849,16.628019,8.734782,16.120407,9.151321,15.139723,10.064312,16.200907,11.074639,15.658446,11.316847,16.501099,0,-0.01844,-0.01442,-0.02266,0.00258,0.00781,-0.01383,0.00557,0.00250,1.46915,0.08774,3.27595
4.194,0,0,7.296826,1.601204,16.696350,4.064618,0,20.751360,0.000000,0,17.262852,5.887177,0,26.583935,15.458710,0.000000,0,0,0,1.041376,18.978661,3.992857,6.656365,-3.638022,14.384178,-0.223987,5.407612,5.416493,161.509171,0,64.335236,104.361977,75.693130,8.470543,17.306551,8.667003,16.696901,8.711839,16.168139,9.136829,15.171293,10.059751,16.223694,11.071534,15.681001,11.318208,16.524012,0,-0.01738,-0.01201,-0.02112,0.00251,0.00735,-0.01296,0.00673,0.00230,1.46952,0.08514,3.27603
4.195,0,0,7.297105,1.601189,16.713631,4.106384,0,21.356615,0.000000,0,17.283806,5.887066,0,25.965040,15.486373,2.080812,0,0,0,0.560306,18.977161,4.004667,6.652651,-3.134680,14.377604,-0.338358,5.402236,5.416466,161.006027,0,64.952759,104.892151,76.065903,8.470860,17.292336,8.659157,16.765781,8.688895,16.215870,9.122337,15.202864,10.055190,16.246481,11.068430,15.703556,11.319570,16.546925,0,-0.01640,-0.01119,-0.02127,0.01197,0.00801,-0.01388,0.00684,0.00251,1.46724,0.09681,3.27606
4.196,0,0,7.297384,1.601173,16.730911,4.148150,0,21.961870,0.000000,0,17.304760,5.886955,0,25.346146,15.514036,5.214564,0,1,1,0.079237,18.975662,4.016478,6.648936,-2.631339,14.371028,-0.452730,5.396337,5.416439,160.502884,0,65.570282,105.422318,76.438683,8.471179,17.278120,8.651311,16.834663,8.665952,16.263601,9.107845,15.234434,10.050629,16.269268,11.065326,15.726110,11.320930,16.569836,0,-0.01866,-0.01323,-0.01848,-0.00085,0.00547,-0.01516,0.00854,0.00248,1.46754,0.11363,3.27606
4.197,0,0,7.297830,1.601133,16.747213,4.170591,0,22.500935,0.000000,0,17.328312,5.886556,0,24.652542,15.538862,6.264334,1,0,0,-0.387630,18.973085,4.022053,6.642434,-2.075085,14.364972,-0.594886,5.389464,5.416070,158.930557,0,66.650177,106.179634,76.931465,8.474215,17.270256,8.643476,16.883966,8.632478,16.308586,9.088983,15.266314,10.043904,16.289742,11.061342,15.747997,11.321561,16.592237,0,-0.01757,-0.01304,-0.02128,0.00360,0.00587,-0.01272,0.00371,0.00289,1.46769,0.12303,3.27632
4.198,0,0,7.298408,1.601072,16.762737,4.177725,0,22.987566,0.000000,0,17.353922,5.885928,0,23.899759,15.561442,6.259559,1,0,0,-0.843248,18.969656,4.022690,6.633725,-1.476917,14.359327,-0.759053,5.382098,5.415432,156.511337,0,68.096329,107.116867,77.519310,8.479404,17.267424,8.635651,16.917759,8.590664,16.351395,9.066659,15.298438,10.035465,16.308384,11.056663,15.769353,11.321611,16.614231,0,-0.01565,-0.01281,-0.02267,0.00323,0.00947,-0.01392,0.00516,0.00336,1.47114,0.12266,3.27678
4.199,0,0,7.298985,1.601011,16.778263,4.184858,0,23.474199,0.000000,0,17.379532,5.885299,0,23.146978,15.584022,6.254906,1,0,0,-1.298866,18.966225,4.023327,6.625016,-0.878750,14.353683,-0.923219,5.373886,5.414793,154.092102,0,69.542473,108.054100,78.107162,8.484593,17.264591,8.627825,16.951553,8.548850,16.394203,9.044335,15.330563,10.027027,16.327024,11.051983,15.790709,11.321662,16.636227,0,-0.01627,-0.01293,-0.02126,0.00742,0.00919,-0.01322,0.00588,0.00249,1.46851,0.11602,3.27689
4.200,0,0,7.299563,1.600950,16.793787,4.191992,0,23.960831,0.000000,0,17.405142,5.884671,0,22.394196,15.606601,6.250314,1,1,0,-1.754484,18.962795,4.023964,6.616306,-0.280583,14.348037,-1.087385,5.365247,5.414154,151.672882,0,70.988625,108.991333,78.695007,8.489783,17.261759,8.619999,16.985348,8.507036,16.437014,9.022012,15.362686,10.018588,16.345665,11.047303,15.812065,11.321712,16.658222,0,-0.01711,-0.01268,-0.02048,0.00511,0.00732,-0.01400,0.00678,0.00283,1.46732,0.10845,3.27674
4.201,0,0,7.299872,1.601484,16.807756,4.203604,0,24.397884,0.000000,0,17.432449,5.884386,0,21.594398,15.627267,4.174179,0,0,0,-2.200052,18.958069,4.022178,6.612505,0.337022,14.343642,-1.271500,5.355893,5.413179,150.122116,0,71.509705,109.451782,79.460121,8.503021,17.269995,8.612333,17.000408,8.483724,16.456055,9.006889,15.381541,10.006211,16.361958,11.041825,15.834145,11.318934,16.678810,0,-0.01680,-0.01288,-0.02098,0.00382,0.00944,-0.01302,0.00591,0.00196,1.46964,0.09800,3.27667
4.202,0,0,7.299967,1.602489,16.820492,4.218763,0,24.795666,0.000000,0,17.461102,5.884373,0,20.757362,15.646419,1.049793,0,0,0,-2.637659,18.952318,4.018473,6.612591,0.970023,14.340238,-1.471416,5.346177,5.411937,149.259262,0,71.298012,109.534561,80.365654,8.522635,17.286995,8.604794,17.000629,8.475067,16.456268,8.997470,15.389886,9.990714,16.376387,11.035716,15.856797,11.313915,16.698284,0,-0.02442,-0.01241,-0.02320,0.00338,0.00908,-0.01273,0.00437,0.00296,1.46865,0.08694,3.27667
4.203,0,0,7.300062,1.603494,16.833227,4.233922,0,25.193447,0.000000,0,17.489754,5.884359,0,19.920324,15.665569,0.000000,0,0,0,-3.075266,18.946566,4.014768,6.612677,1.603025,14.336832,-1.671332,5.335771,5.410696,148.396423,0,71.086327,109.617348,81.271187,8.542248,17.303995,8.597254,17.000851,8.466412,16.456482,8.988051,15.398231,9.975217,16.390818,11.029607,15.879450,11.308896,16.717758,0,-0.02158,-0.01285,-0.02018,0.00216,0.00913,-0.01317,0.00491,0.00325,1.46736,0.07989,3.27650
4.204,0,0,7.300157,1.604499,16.845963,4.249082,0,25.591228,0.000000,0,17.518404,5.884346,0,19.083286,15.684721,0.000000,0,0,0,-3.512874,18.940815,4.011063,6.612763,2.236026,14.333427,-1.871249,5.325016,5.409454,147.533585,0,70.874641,109.700127,82.176720,8.561862,17.320995,8.589714,17.001072,8.457755,16.456696,8.978632,15.406575,9.959720,16.405249,11.023498,15.902102,11.303877,16.737232,0,-0.02541,-0.01339,-0.02123,0.00449,0.01028,-0.01311,0.00467,0.00157,1.46995,0.09241,3.27619
4.205,0,0,7.300219,1.604948,16.862055,4.255794,0,25.956583,0.000000,0,17.548014,5.884803,0,18.229012,15.701574,0.000000,0,0,0,-3.939827,18.934227,4.008955,6.616933,2.863537,14.331870,-2.075977,5.313624,5.407499,147.080948,0,70.480225,109.481552,82.905319,8.574780,17.359598,8.582244,16.990456,8.453325,16.448002,8.974495,15.408831,9.943959,16.418400,11.016717,15.923516,11.295985,16.756659,0,-0.01821,-0.01371,-0.02126,0.00244,0.00830,-0.01252,0.00763,0.00228,1.46957,0.11315,3.27602
4.206,0,0,7.300256,1.604956,16.880808,4.255816,0,26.296249,0.000000,0,17.578381,5.885632,0,17.361084,15.716609,0.000000,0,0,0,-4.358341,18.926977,4.008112,6.624338,3.486698,14.331777,-2.284516,5.301912,5.404978,146.953232,0,69.941063,109.024261,83.493759,8.582396,17.415310,8.574828,16.971258,8.452244,16.432249,8.974540,15.406264,9.927988,16.430538,11.009403,15.943950,11.285817,16.776045,0,-0.01752,-0.01442,-0.02122,0.00193,0.01214,-0.01205,0.00561,0.00236,1.46992,0.11903,3.27594
4.207,0,0,7.300293,1.604964,16.899561,4.255837,0,26.635918,0.000000,0,17.608749,5.886461,0,16.493155,15.731643,0.000000,0,0,0,-4.776855,18.919729,4.007269,6.631742,4.109860,14.331682,-2.493056,5.289901,5.402458,146.825516,0,69.401909,108.566978,84.082207,8.590011,17.471022,8.567413,16.952059,8.451162,16.416498,8.974586,15.403697,9.912018,16.442675,11.002090,15.964382,11.275650,16.795431,0,-0.01696,-0.01390,-0.02227,0.00325,0.00885,-0.01266,0.00452,0.00203,1.46789,0.12201,3.27617
4.208,0,0,7.300330,1.604972,16.918314,4.255858,0,26.975584,0.000000,0,17.639116,5.887290,0,15.625227,15.746676,0.000000,0,0,0,-5.195369,18.912479,4.006427,6.639147,4.733022,14.331589,-2.701595,5.277740,5.399937,146.697800,0,68.862747,108.109688,84.670647,8.597627,17.526735,8.559998,16.932859,8.450080,16.400745,8.974630,15.401131,9.896048,16.454813,10.994777,15.984815,11.265482,16.814817,0,-0.01658,-0.01372,-0.02209,0.00375,0.00973,-0.01448,0.00490,0.00179,1.46170,0.12103,3.27663
4.209,0,0,7.300576,1.606619,16.937721,4.255274,0,27.284264,0.000000,0,17.670582,5.888574,0,14.764955,15.759274,0.000000,0,0,0,-5.587437,18.904673,4.003770,6.645571,5.339994,14.333714,-2.896044,5.265662,5.396875,146.816086,0,68.294365,107.577599,85.006065,8.604296,17.583649,8.552585,16.916334,8.449960,16.387520,8.977612,15.397977,9.881439,16.466610,10.986897,16.004589,11.253232,16.835379,0,-0.01880,-0.01344,-0.02134,0.00327,0.01005,-0.01356,0.00589,0.00199,1.47017,0.11398,3.27682
4.210,0,0,7.300987,1.609564,16.957647,4.254209,0,27.568399,0.000000,0,17.702917,5.890219,0,13.910746,15.769939,0.000000,0,0,0,-5.958555,18.896423,3.999676,6.651218,5.934143,14.337599,-3.079334,5.253628,5.393384,147.129242,0,67.702820,106.986252,85.141052,8.610215,17.641514,8.545175,16.901924,8.450602,16.376293,8.982922,15.394358,9.867909,16.478136,10.978566,16.023840,11.239331,16.856867,0,-0.01844,-0.01367,-0.02010,0.00357,0.01508,-0.01347,0.00427,0.00327,1.46919,0.10397,3.27682
4.211,0,0,7.301399,1.612509,16.977573,4.253143,0,27.852533,0.000000,0,17.735252,5.891863,0,13.056537,15.780605,0.000000,0,0,0,-6.329673,18.888174,3.995581,6.656866,6.528292,14.341483,-3.262623,5.241889,5.389892,147.442383,0,67.111282,106.394897,85.276039,8.616135,17.699379,8.537765,16.887516,8.451243,16.365067,8.988231,15.390739,9.854381,16.489660,10.970237,16.043091,11.225430,16.878355,0,-0.01714,-0.01336,-0.02400,0.00216,0.00755,-0.01303,0.00558,0.00297,1.46706,0.09542,3.27687
4.212,0,0,7.301810,1.615454,16.997499,4.252078,0,28.136669,0.000000,0,17.767588,5.893508,0,12.202328,15.791272,0.000000,0,0,0,-6.700791,18.879925,3.991487,6.662513,7.122441,14.345367,-3.445912,5.230299,5.386400,147.755524,0,66.519737,105.803551,85.411026,8.622054,17.757244,8.530354,16.873108,8.451885,16.353842,8.993539,15.387120,9.840851,16.501186,10.961906,16.062344,11.211530,16.899843,0,-0.01703,-0.01310,-0.02199,0.00318,0.00945,-0.01311,0.00656,0.00306,1.47045,0.08775,3.27695
4.213,0,0,7.302252,1.617858,17.011999,4.251384,0,28.394014,0.000000,0,17.801163,5.894596,0,11.352905,15.800003,0.000000,0,0,0,-7.023074,18.871244,3.989170,6.662182,7.701779,14.350971,-3.607900,5.219148,5.382658,147.902390,0,65.999458,105.152748,85.585648,8.628599,17.815067,8.523472,16.859755,8.452030,16.341583,8.999044,15.382562,9.827587,16.510620,10.953143,16.077776,11.199138,16.917362,0,-0.01724,-0.01398,-0.02149,0.00248,0.00976,-0.01257,0.00557,0.00204,1.47154,0.08035,3.27693
4.214,0,0,7.302719,1.619833,17.022202,4.250983,0,28.630138,0.000000,0,17.835720,5.895243,0,10.507274,15.807203,0.000000,0,0,0,-7.306673,18.862226,3.988260,6.657115,8.269383,14.357938,-3.753015,5.208218,5.378717,147.917542,0,65.535629,104.454849,85.791679,8.635638,17.872860,8.517008,16.847239,8.451783,16.328506,9.004704,15.377258,9.814532,16.518396,10.944036,16.090185,11.187942,16.931736,0,-0.01744,-0.01227,-0.02141,0.00294,0.00950,-0.01353,0.00598,0.00319,1.46948,0.08362,3.27686
4.215,0,0,7.303186,1.621809,17.032402,4.250583,0,28.866262,0.000000,0,17.870277,5.895891,0,9.661643,15.814403,0.000000,0,0,0,-7.590272,18.853207,3.987350,6.652049,8.836989,14.364904,-3.898130,5.197793,5.374776,147.932693,0,65.071800,103.756958,85.997704,8.642677,17.930651,8.510543,16.834721,8.451536,16.315432,9.010365,15.371954,9.801478,16.526171,10.934930,16.102594,11.176745,16.946110,0,-0.01739,-0.01301,-0.02169,0.00288,0.01089,-0.01308,0.00546,0.00239,1.46868,0.10520,3.27656
4.216,0,0,7.303653,1.623784,17.042604,4.250182,0,29.102386,0.000000,0,17.904837,5.896538,0,8.816011,15.821602,0.000000,0,0,0,-7.873871,18.844189,3.986440,6.646982,9.404594,14.371871,-4.043245,5.187623,5.370835,147.947845,0,64.607971,103.059059,86.203728,8.649716,17.988443,8.504078,16.822205,8.451289,16.302355,9.016025,15.366651,9.788424,16.533947,10.925824,16.115004,11.165549,16.960484,0,-0.01907,-0.01389,-0.02031,0.00349,0.00958,-0.01347,0.00642,0.00278,1.46728,0.12105,3.27610
4.217,0,0,7.305131,1.625443,17.051800,4.249110,0,29.318161,0.000000,0,17.940275,5.897134,0,7.982010,15.826148,0.000000,0,0,0,-8.103417,18.835073,3.985962,6.642365,9.963685,14.380486,-4.162327,5.177986,5.366590,147.649094,0,64.284348,102.503593,86.406754,8.658111,18.058321,8.498605,16.812872,8.451039,16.288652,9.021890,15.362308,9.776763,16.541054,10.916505,16.128050,11.154680,16.974228,0,-0.01870,-0.01366,-0.02001,0.00338,0.00889,-0.01307,0.00594,0.00303,1.46877,0.12200,3.27604
4.218,0,0,7.307410,1.626852,17.060200,4.247507,0,29.517817,0.000000,0,17.976414,5.897690,0,7.157221,15.828592,0.000000,0,0,0,-8.290149,18.825882,3.985827,6.638105,10.516031,14.390409,-4.260789,5.168621,5.362105,147.101685,0,64.071777,102.060951,86.607399,8.667579,18.137774,8.493917,16.806065,8.450787,16.274454,9.027918,15.358726,9.766205,16.547630,10.907018,16.141598,11.144071,16.987473,0,-0.01895,-0.01356,-0.01973,0.00205,0.00831,-0.01298,0.00490,0.00257,1.46918,0.12181,3.27627
4.219,0,0,7.309690,1.628261,17.068598,4.245903,0,29.717472,0.000000,0,18.012550,5.898245,0,6.332432,15.831037,0.000000,0,0,0,-8.476880,18.816692,3.985691,6.633845,11.068377,14.400331,-4.359251,5.159764,5.357620,146.554276,0,63.859203,101.618317,86.808044,8.677046,18.217224,8.489230,16.799255,8.450535,16.260256,9.033945,15.355144,9.755648,16.554207,10.897531,16.155148,11.133461,17.000717,0,-0.01859,-0.01291,-0.01999,0.00336,0.00851,-0.01368,0.01198,0.00209,1.46917,0.11603,3.27654
4.220,0,0,7.311968,1.629669,17.076998,4.244300,0,29.917128,0.000000,0,18.048689,5.898801,0,5.507643,15.833481,0.000000,0,0,0,-8.663611,18.807501,3.985556,6.629584,11.620724,14.410253,-4.457714,5.151165,5.353135,146.006866,0,63.646629,101.175674,87.008698,8.686513,18.296677,8.484543,16.792448,8.450283,16.246056,9.039973,15.351561,9.745090,16.560783,10.888043,16.168695,11.122851,17.013962,0,-0.01748,-0.01305,-0.01887,0.00351,0.00739,-0.01373,0.00328,0.00371,1.46803,0.10728,3.27685
4.221,0,0,7.313108,1.630321,17.087114,4.243022,0,30.094986,0.000000,0,18.085453,5.899706,0,4.685697,15.833776,0.000000,0,0,0,-8.799218,18.798067,3.985387,6.626968,12.157740,14.421551,-4.534914,5.143038,5.348490,145.530624,0,63.352119,100.734016,87.372993,8.695602,18.390381,8.480808,16.784805,8.450362,16.234148,9.046623,15.347687,9.734285,16.566830,10.878447,16.182287,11.114041,17.026516,0,-0.01733,-0.01380,-0.02093,0.00303,0.00964,-0.01359,0.00524,0.00320,1.46985,0.09848,3.27715
4.222,0,0,7.313345,1.630374,17.098595,4.242001,0,30.255581,0.000000,0,18.122713,5.900888,0,3.866004,15.832369,0.000000,0,0,0,-8.894327,18.788445,3.985192,6.625655,12.682613,14.433941,-4.595274,5.135150,5.343717,145.110779,0,62.992706,100.293137,87.866928,8.704391,18.495373,8.477829,16.776503,8.450705,16.224056,9.053764,15.343582,9.723286,16.572456,10.868764,16.195910,11.106657,17.038525,0,-0.01830,-0.01339,-0.02196,0.00353,0.00886,-0.01266,0.00452,0.00203,1.46752,0.09025,3.27746
4.223,0,0,7.313582,1.630427,17.110075,4.240979,0,30.416176,0.000000,0,18.159975,5.902070,0,3.046311,15.830962,0.000000,0,0,0,-8.989436,18.778820,3.984996,6.624341,13.207487,14.446330,-4.655633,5.127722,5.338944,144.690933,0,62.633293,99.852257,88.360863,8.713181,18.600365,8.474849,16.768198,8.451046,16.213963,9.060906,15.339477,9.712285,16.578081,10.859081,16.209534,11.099272,17.050533,0,-0.01939,-0.01293,-0.02257,0.00141,0.00723,-0.01348,0.00695,0.00226,1.46896,0.08154,3.27719
4.224,0,0,7.313818,1.630480,17.121555,4.239958,0,30.576771,0.000000,0,18.197235,5.903252,0,2.226618,15.829555,0.000000,0,0,0,-9.084546,18.769196,3.984801,6.623028,13.732361,14.458720,-4.715993,5.120526,5.334171,144.271088,0,62.273876,99.411377,88.854797,8.721970,18.705359,8.471869,16.759895,8.451388,16.203871,9.068048,15.335372,9.701285,16.583708,10.849399,16.223158,11.091887,17.062540,0,-0.01801,-0.01316,-0.02237,0.00346,0.00947,-0.01313,0.00524,0.00245,1.46857,0.07972,3.27651
4.225,0,0,7.315017,1.629943,17.133110,4.238528,0,30.658369,0.000000,0,18.234850,5.903673,0,1.432086,15.826037,0.000000,0,0,0,-9.145576,18.759604,3.984509,6.623075,14.234782,14.472720,-4.755216,5.113807,5.329293,143.957199,0,61.906681,98.938812,89.193130,8.725023,18.769617,8.469946,16.749073,8.452029,16.193724,9.074626,15.330592,9.690491,16.587593,10.839867,16.233482,11.083549,17.073454,0,-0.01764,-0.01320,-0.02128,0.00287,0.01050,-0.01226,0.00479,0.00351,1.47051,0.09122,3.27621
4.226,0,0,7.316976,1.628938,17.144724,4.236775,0,30.677393,0.000000,0,18.272745,5.903492,1,0.657484,15.820848,0.000000,0,0,0,-9.179609,18.750036,3.984140,6.624200,14.719418,14.487995,-4.777697,5.107329,5.324332,143.727249,0,61.533321,98.441147,89.408211,8.723536,18.801613,8.468860,16.736252,8.452908,16.183533,9.080759,15.325277,9.679857,16.590101,10.830456,16.241196,11.074458,17.083498,0,-0.01980,-0.01249,-0.01937,0.00275,0.01245,-0.01257,0.00539,0.00261,1.47286,0.11033,3.27621
4.227,0,0,7.318935,1.627934,17.156338,4.235022,0,30.696417,0.000000,0,18.310640,5.903312,0,-0.117118,15.815660,0.000000,0,0,0,-9.213644,18.740467,3.983771,6.625325,15.204053,14.503271,-4.800178,5.101450,5.319371,143.497284,0,61.159958,97.943489,89.623299,8.722047,18.833607,8.467773,16.723433,8.453785,16.173342,9.086892,15.319963,9.669225,16.592607,10.821044,16.248907,11.065367,17.093544,0,-0.01849,-0.01400,-0.02139,0.00325,0.00815,-0.01313,0.00562,0.00230,1.46880,0.12270,3.27630
4.228,0,0,7.320894,1.626930,17.167953,4.233269,0,30.715441,0.000000,0,18.348536,5.903131,0,-0.891720,15.810472,0.000000,0,0,0,-9.247678,18.730900,3.983403,6.626451,15.688688,14.518546,-4.822659,5.095874,5.314409,143.267334,0,60.786598,97.445824,89.838379,8.720559,18.865602,8.466687,16.710613,8.454663,16.163151,9.093025,15.314649,9.658591,16.595116,10.811633,16.256620,11.056275,17.103588,0,-0.01801,-0.01346,-0.02083,0.00497,0.00854,-0.01271,0.00620,0.00351,1.46914,0.12302,3.27645
4.229,0,0,7.322503,1.624907,17.178152,4.232642,0,30.638142,0.000000,0,18.384022,5.902093,0,-1.624862,15.804061,0.000000,0,0,0,-9.264152,18.721550,3.982286,6.626992,16.142653,14.535251,-4.821120,5.091004,5.309457,142.848358,0,60.435783,96.979408,90.159805,8.709159,18.942148,8.465662,16.698734,8.454360,16.154402,9.099490,15.309562,9.648046,16.597361,10.802563,16.264740,11.047889,17.111692,0,-0.01760,-0.01346,-0.02149,0.00314,0.00939,-0.01360,0.00424,0.00325,1.46910,0.12051,3.27643
4.230,0,0,7.323834,1.622077,17.187233,4.232906,0,30.484539,0.000000,0,18.417601,5.900376,0,-2.325162,15.796683,0.000000,0,0,0,-9.266714,18.712374,3.980577,6.627071,16.572323,14.553087,-4.800554,5.086492,5.304512,142.279663,0,60.102829,96.537735,90.565460,8.689907,19.053986,8.464685,16.687599,8.453122,16.146795,9.106218,15.304655,9.637568,16.599398,10.793762,16.273184,11.040061,17.118261,0,-0.01797,-0.01241,-0.02171,0.00329,0.00701,-0.01273,0.00579,0.00198,1.46795,0.11500,3.27628
