"Time","m4 HLl swoff","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","v2 R COP","47 RDS cle","45 R marks","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","m2 FLl swoff","52 HLl swoff","51 HLr swoff","50 FLl swoff","49 FLr swoff","48 LDS cle","46 L marks","37a FLx (cm)","37 FLx (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","v1 xCoM","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","11 Gr","10 Gs","9 TA","8 St","7 BF","6 Ip","5 VL","4 GM","3 Platform","2 Trdml","12 Sync","1 Synch"
2.999,0,7.679943,0.911933,-1.030560,6.710507,17.789227,5.562095,0,-8.299346,0.000000,0,0,18.125633,7.287140,5.243978,0,2.185689,16.982384,0.000000,1,0,0,1,0,0,1,0.071781,19.856249,7.780492,-8.527539,15.425392,6.658321,162.997482,0,35.428165,83.370316,78.793823,8.792453,18.705400,8.874463,17.747026,8.825356,17.164495,9.232109,15.280108,9.863648,16.750195,11.077573,16.052784,11.397518,16.999557,-0.01889,-0.01207,-0.01883,0.00378,0.01111,-0.01341,0.00629,0.00194,1.47375,0.10343,0,3.27712
3.000,0,7.683371,0.921430,-1.058371,6.709510,17.792179,5.561363,0,-8.194591,0.000000,0,0,18.117647,7.287903,5.241518,0,1.485106,16.983976,2.080275,0,0,0,0,0,1,0,-0.009192,19.856039,7.782080,-8.519989,15.417142,6.655922,162.919128,0,35.422661,83.360992,78.769928,8.791541,18.696411,8.876133,17.742222,8.826065,17.164614,9.229804,15.285008,9.862685,16.754517,11.075858,16.055801,11.396917,17.003811,-0.01749,-0.01418,-0.01979,0.00276,0.00847,-0.01227,0.00424,0.00315,1.47529,0.10552,0,3.27728
3.001,0,7.686800,0.930926,-1.086181,6.708514,17.795134,5.560630,0,-8.089835,0.000000,0,0,18.109661,7.288667,5.239058,0,0.784523,16.985569,5.848890,0,0,0,0,0,1,0,-0.090165,19.855829,7.783668,-8.512439,15.408892,6.653503,162.840759,0,35.417156,83.351662,78.746033,8.790630,18.687420,8.877804,17.737417,8.826775,17.164732,9.227499,15.289907,9.861722,16.758837,11.074143,16.058817,11.396317,17.008064,-0.01838,-0.01184,-0.02164,0.00294,0.00941,-0.01187,0.00616,0.00235,1.47397,0.10639,0,3.27728
3.002,0,7.688385,0.935444,-1.114898,6.707500,17.797686,5.559557,0,-7.987863,0.000000,0,0,18.101789,7.288831,5.237360,1,0.084997,16.986580,7.536608,0,0,1,0,0,1,0,-0.172268,19.855627,7.784855,-8.508319,15.400558,6.650984,162.677872,0,35.459484,83.380951,78.756058,8.789144,18.677759,8.879293,17.731211,8.826664,17.159021,9.225601,15.293288,9.860724,16.761831,11.073071,16.061689,11.395801,17.011715,-0.01586,-0.01227,-0.02027,0.00230,0.00876,-0.01107,0.00422,0.00295,1.47510,0.10454,0,3.27721
3.003,0,7.683935,0.923666,-1.146583,6.706429,17.798925,5.557367,0,-7.894999,0.000000,0,0,18.094288,7.287034,5.238158,0,-0.611066,16.985683,7.535481,0,0,0,0,0,1,0,-0.258069,19.855444,7.784729,-8.515427,15.391954,6.648385,162.238327,0,35.658386,83.536644,78.877129,8.785775,18.665897,8.880192,17.720421,8.823872,17.134230,9.225033,15.291700,9.859613,16.760477,11.074100,16.064089,11.395557,17.013393,-0.01917,-0.01448,-0.02056,0.00229,0.00942,-0.01222,0.00597,0.00210,1.47313,0.10393,0,3.27706
3.004,0,7.679485,0.911888,-1.178268,6.705357,17.800165,5.555178,0,-7.802135,0.000000,0,0,18.086788,7.285237,5.238956,0,-1.307129,16.984785,7.534463,0,0,0,0,0,1,0,-0.343870,19.855263,7.784602,-8.522535,15.383351,6.645719,161.798767,0,35.857292,83.692337,78.998192,8.782406,18.654036,8.881091,17.709631,8.821079,17.109440,9.224464,15.290112,9.858502,16.759125,11.075130,16.066490,11.395314,17.015072,-0.02303,-0.01269,-0.01937,0.00258,0.00915,-0.01260,0.00687,0.00286,1.47404,0.10376,0,3.27694
3.005,0,7.675036,0.900110,-1.209953,6.704285,17.801405,5.552989,0,-7.709270,0.000000,0,0,18.079287,7.283440,5.239754,0,-2.003192,16.983889,7.533533,0,0,0,0,0,1,0,-0.429671,19.855080,7.784475,-8.529643,15.374747,6.642998,161.359222,0,36.056194,83.848030,79.119263,8.779037,18.642176,8.881989,17.698841,8.818287,17.084650,9.223896,15.288525,9.857391,16.757771,11.076160,16.068892,11.395071,17.016752,-0.01786,-0.01225,-0.02163,0.00262,0.01078,-0.01243,0.00508,0.00259,1.47330,0.10268,0,3.27687
3.006,0,7.672769,0.894976,-1.240246,6.703144,17.803431,5.551232,0,-7.612327,0.000000,0,0,18.071756,7.282878,5.241528,0,-2.691579,16.982302,7.533870,0,0,0,0,0,1,0,-0.521587,19.854839,7.784236,-8.538639,15.366184,6.640280,161.002792,0,36.210041,83.980560,79.230186,8.776558,18.630529,8.882661,17.688833,8.816269,17.063627,9.224291,15.287086,9.856511,16.756878,11.077473,16.071871,11.395018,17.019588,-0.01787,-0.01375,-0.02006,0.00277,0.00843,-0.01257,0.00640,0.00255,1.47216,0.09985,0,3.27700
3.007,0,7.677647,0.911592,-1.265983,6.701772,17.808027,5.550890,0,-7.502028,0.000000,0,0,18.064131,7.286361,5.246496,0,-3.354840,16.978453,7.535236,0,0,0,0,0,1,0,-0.633525,19.854408,7.783629,-8.553819,15.357755,6.637565,160.918457,0,36.216404,84.037254,79.307899,8.776988,18.619595,8.882586,17.681385,8.816785,17.054943,9.227841,15.286132,9.856386,16.757484,11.079709,16.076750,11.395588,17.026217,-0.01566,-0.01339,-0.02004,0.00217,0.00700,-0.01277,0.00475,0.00231,1.47386,0.09883,0,3.27738
3.008,0,7.682525,0.928208,-1.291719,6.700401,17.812624,5.550549,0,-7.391730,0.000000,0,0,18.056505,7.289844,5.251464,0,-4.018101,16.974604,7.536704,0,0,0,0,0,1,0,-0.745462,19.853977,7.783022,-8.568997,15.349324,6.634883,160.834122,0,36.222763,84.093948,79.385612,8.777418,18.608660,8.882511,17.673937,8.817301,17.046257,9.231393,15.285179,9.856262,16.758093,11.081946,16.081627,11.396157,17.032845,-0.01841,-0.01343,-0.01930,0.00215,0.00881,-0.01085,0.00604,0.00311,1.47485,0.10009,0,3.27755
3.009,0,7.687403,0.944823,-1.317456,6.699029,17.817223,5.550207,0,-7.281431,0.000000,0,0,18.048880,7.293326,5.256432,0,-4.681361,16.970755,7.538254,0,0,0,0,0,1,0,-0.857400,19.853546,7.782415,-8.584177,15.340894,6.632227,160.749786,0,36.229126,84.150642,79.463326,8.777848,18.597725,8.882436,17.666489,8.817817,17.037573,9.234943,15.284225,9.856138,16.758701,11.084183,16.086506,11.396728,17.039471,-0.01793,-0.01118,-0.01945,0.00243,0.00759,-0.01182,0.00723,0.00258,1.47510,0.10103,0,3.27748
3.010,0,7.690296,0.954327,-1.341967,6.697649,17.820807,5.549339,0,-7.153566,0.000000,0,0,18.041285,7.295419,5.259641,0,-5.325191,16.966198,7.538229,0,0,0,0,0,1,0,-0.973494,19.852915,7.781637,-8.602094,15.332384,6.629622,160.810318,0,36.210758,84.226036,79.582405,8.778066,18.586924,8.881378,17.658543,8.818690,17.027822,9.237998,15.282734,9.855436,16.758795,11.086074,16.091347,11.397214,17.045763,-0.01741,-0.01387,-0.02048,0.00440,0.00737,-0.01304,0.00515,0.00232,1.47404,0.10319,0,3.27736
3.011,0,7.686693,0.940548,-1.362466,6.696238,17.821075,5.546751,0,-6.968196,0.000000,0,0,18.033794,7.292961,5.257090,0,-5.905412,16.959324,7.536928,0,0,0,0,0,1,0,-1.103194,19.851624,7.780300,-8.628970,15.323611,6.627057,161.345032,0,36.111446,84.362648,79.836899,8.777584,18.576551,8.877102,17.648968,8.820736,17.014582,9.239428,15.279481,9.852845,16.757200,11.086831,16.096064,11.397427,17.050953,-0.01842,-0.01306,-0.02142,0.00289,0.00909,-0.01270,0.00344,0.00294,1.47221,0.10707,0,3.27721
3.012,0,7.683090,0.926769,-1.382965,6.694827,17.821344,5.544161,0,-6.782825,0.000000,0,0,18.026304,7.290503,5.254539,0,-6.485633,16.952452,7.535085,0,0,0,0,0,1,0,-1.232893,19.850332,7.778963,-8.655847,15.314839,6.624587,161.879745,0,36.012131,84.499260,80.091400,8.777102,18.566179,8.872826,17.639391,8.822782,17.001341,9.240857,15.276229,9.850253,16.755608,11.087589,16.100780,11.397639,17.056143,-0.01868,-0.01387,-0.01968,0.00336,0.00759,-0.01313,0.00614,0.00280,1.47354,0.10958,0,3.27731
3.013,0,7.679488,0.912990,-1.403464,6.693416,17.821613,5.541573,0,-6.597455,0.000000,0,0,18.018814,7.288044,5.251988,0,-7.065855,16.945578,7.532803,0,0,0,0,0,1,0,-1.362593,19.849041,7.777626,-8.682723,15.306067,6.622195,162.414459,0,35.912819,84.635872,80.345901,8.776621,18.555807,8.868550,17.629816,8.824827,16.988100,9.242287,15.272976,9.847662,16.754015,11.088346,16.105497,11.397852,17.061333,-0.01650,-0.01367,-0.02114,0.00398,0.00944,-0.01335,0.00477,0.00286,1.47410,0.10768,0,3.27769
3.014,0,7.677406,0.901635,-1.420446,6.691964,17.822004,5.540215,0,-6.380333,0.000000,0,0,18.011551,7.286340,5.250124,0,-7.610554,16.938055,7.531720,0,0,0,0,0,1,0,-1.499139,19.847692,7.776639,-8.710994,15.297338,6.619953,162.755981,0,35.820751,84.732994,80.607758,8.775500,18.545635,8.864689,17.618988,8.825873,16.975170,9.244837,15.268622,9.844895,16.751806,11.089007,16.109838,11.397948,17.066240,-0.01986,-0.01255,-0.02147,0.00244,0.00863,-0.01245,0.00403,0.00309,1.47428,0.10600,0,3.27782
3.015,0,7.680306,0.898216,-1.425912,6.690378,17.822798,5.542890,0,-6.059272,0.000000,0,0,18.005032,7.287104,5.250506,0,-8.038973,16.928406,7.531610,0,0,0,0,0,1,0,-1.658094,19.846161,7.776794,-8.743826,15.288753,6.617833,162.465088,0,35.752396,84.700844,80.893692,8.772287,18.536112,8.862188,17.604061,8.823647,16.963259,9.251055,15.260661,9.841556,16.747587,11.089351,16.112940,11.397663,17.070229,-0.01816,-0.01369,-0.02074,0.00381,0.00888,-0.01195,0.00485,0.00214,1.47264,0.10480,0,3.27767
3.016,0,7.683206,0.894797,-1.431378,6.688793,17.823589,5.545564,0,-5.738212,0.000000,0,0,17.998512,7.287868,5.250889,0,-8.467391,16.918755,7.532011,0,0,0,0,0,1,0,-1.817050,19.844629,7.776950,-8.776658,15.280167,6.615927,162.174179,0,35.684040,84.668694,81.179634,8.769074,18.526590,8.859688,17.589136,8.821420,16.951345,9.257273,15.252701,9.838216,16.743368,11.089694,16.116041,11.397379,17.074217,-0.01385,-0.01296,-0.02217,0.00219,0.00906,-0.01253,0.00480,0.00222,1.47436,0.10294,0,3.27776
3.017,0,7.686106,0.891377,-1.436845,6.687208,17.824383,5.548239,0,-5.417151,0.000000,0,0,17.991991,7.288631,5.251272,0,-8.895809,16.909105,7.532826,0,0,0,0,0,1,0,-1.976006,19.843098,7.777106,-8.809491,15.271581,6.614196,161.883286,0,35.615685,84.636551,81.465569,8.765862,18.517067,8.857187,17.574209,8.819193,16.939432,9.263491,15.244740,9.834876,16.739149,11.090036,16.119143,11.397094,17.078203,-0.01810,-0.01342,-0.02040,0.00363,0.00839,-0.01370,0.00431,0.00203,1.47132,0.10032,0,3.27815
3.018,0,7.687628,0.890273,-1.439777,6.685668,17.825344,5.550118,0,-5.052438,0.000000,0,0,17.985830,7.288833,5.251087,0,-9.280793,16.899231,7.532775,0,0,0,0,0,1,0,-2.138988,19.841337,7.777050,-8.842694,15.262918,6.612720,161.643600,0,35.569248,84.601547,81.707870,8.763286,18.506746,8.854422,17.560368,8.817110,16.928055,9.269279,15.238041,9.831953,16.735826,11.090386,16.122368,11.396624,17.082169,-0.01696,-0.01414,-0.02108,0.00381,0.00977,-0.01185,0.00631,0.00230,1.47294,0.10046,0,3.27828
3.019,0,7.684640,0.896748,-1.434415,6.684280,17.826859,5.549398,0,-4.544825,0.000000,0,0,17.980843,7.287193,5.249042,0,-9.523593,16.888626,7.532021,0,0,0,0,0,1,0,-2.315149,19.838823,7.776299,-8.877110,15.254005,6.611450,161.571548,0,35.594563,84.557190,81.807320,8.762793,18.493814,8.850788,17.550070,8.815499,16.918425,9.273661,15.235471,9.830394,16.735441,11.090755,16.125999,11.395548,17.086058,-0.01832,-0.01346,-0.01977,0.00321,0.00856,-0.01277,0.00615,0.00301,1.47604,0.10225,0,3.27813
3.020,0,7.681653,0.903222,-1.429053,6.682892,17.828373,5.548677,0,-4.037212,0.000000,0,0,17.975855,7.285553,5.246997,0,-9.766392,16.878019,7.530873,0,0,0,0,0,1,0,-2.491311,19.836309,7.775549,-8.911528,15.245091,6.610313,161.499481,0,35.619877,84.512833,81.906769,8.762299,18.480881,8.847155,17.539774,8.813890,16.908794,9.278041,15.232902,9.828834,16.735056,11.091125,16.129629,11.394471,17.089947,-0.01830,-0.01294,-0.02135,0.00382,0.00973,-0.01268,0.00477,0.00226,1.47477,0.10277,0,3.27794
3.021,0,7.678665,0.909697,-1.423691,6.681503,17.829887,5.547957,0,-3.529599,0.000000,0,0,17.970865,7.283913,5.244952,0,-10.009192,16.867414,7.529406,0,0,0,0,0,1,0,-2.667472,19.833796,7.774798,-8.945944,15.236178,6.609282,161.427429,0,35.645191,84.468475,82.006218,8.761806,18.467947,8.843521,17.529476,8.812279,16.899164,9.282422,15.230332,9.827274,16.734673,11.091495,16.133259,11.393395,17.093834,-0.02217,-0.01166,-0.01965,0.00455,0.00789,-0.01210,0.00654,0.00242,1.47202,0.10411,0,3.27771
3.022,0,7.677461,0.914055,-1.417175,6.680101,17.831944,5.547166,0,-2.973360,0.000000,0,0,17.966412,7.282895,5.242351,0,-10.216021,16.856775,7.528507,0,0,0,0,0,1,0,-2.844724,19.831167,7.773727,-8.980273,15.227227,6.608234,161.368607,0,35.668907,84.469208,82.120003,8.761950,18.455570,8.840288,17.519733,8.810901,16.890022,9.286270,15.227742,9.825871,16.734003,11.092197,16.137028,11.392513,17.097668,-0.02510,-0.01322,-0.02118,0.00273,0.00879,-0.01173,0.00551,0.00373,1.47487,0.10687,0,3.27734
3.023,0,7.682094,0.911486,-1.406881,6.678651,17.835772,5.546146,0,-2.257946,0.000000,0,0,17.963705,7.283912,5.237929,0,-10.305099,16.846027,7.528069,0,0,0,0,0,1,0,-3.025544,19.828163,7.771605,-9.014318,15.218153,6.607174,161.353119,0,35.687386,84.617561,82.280716,8.764185,18.445019,8.838367,17.511801,8.810281,16.882481,9.288373,15.225086,9.824976,16.732409,11.093988,16.141251,11.392265,17.101318,-0.01565,-0.01454,-0.02124,0.00246,0.00822,-0.01260,0.00589,0.00309,1.47238,0.10907,0,3.27681
3.024,0,7.686728,0.908917,-1.396587,6.677201,17.839602,5.545127,0,-1.542531,0.000000,0,0,17.960999,7.284930,5.233508,0,-10.394179,16.835279,7.527561,0,0,0,0,0,1,0,-3.206365,19.825161,7.769483,-9.048362,15.209078,6.606220,161.337616,0,35.705864,84.765907,82.441429,8.766418,18.434467,8.836445,17.503868,8.809661,16.874939,9.290476,15.222430,9.824082,16.730814,11.095779,16.145473,11.392017,17.104967,-0.01705,-0.01366,-0.02191,0.00337,0.00702,-0.01287,0.00611,0.00471,1.47733,0.10757,0,3.27666
3.025,0,7.691361,0.906348,-1.386292,6.675752,17.843430,5.544107,0,-0.827116,0.000000,0,0,17.958292,7.285947,5.229085,0,-10.483258,16.824532,7.526995,0,0,0,0,0,1,0,-3.387186,19.822159,7.767360,-9.082406,15.200003,6.605352,161.322113,0,35.724342,84.914261,82.602135,8.768653,18.423916,8.834523,17.495937,8.809041,16.867397,9.292579,15.219774,9.823189,16.729219,11.097570,16.149694,11.391768,17.108618,-0.01919,-0.01439,-0.02064,0.00351,0.00862,-0.01448,0.00587,0.00222,1.47570,0.10662,0,3.27697
3.026,0,7.694200,0.908579,-1.372282,6.674342,17.846544,5.543297,0,-0.066147,0.000000,0,0,17.956333,7.285810,5.225564,0,-10.548805,16.813765,7.525365,0,0,0,0,0,1,0,-3.568425,19.818918,7.765395,-9.115520,15.190853,6.604791,161.276901,0,35.716904,85.059013,82.794083,8.769398,18.413054,8.832877,17.488089,8.808255,16.860023,9.294423,15.216428,9.821633,16.727066,11.098786,16.153629,11.391376,17.112207,-0.01741,-0.01172,-0.02121,0.00378,0.00908,-0.01250,0.00552,0.00263,1.47341,0.10614,0,3.27731
3.027,0,7.691162,0.926523,-1.346105,6.673064,17.847322,5.543173,0,0.843947,0.000000,0,0,17.956821,7.281894,5.224990,0,-10.537321,16.802935,7.522873,0,0,0,0,0,1,0,-3.751033,19.814901,7.763946,-9.145591,15.181459,6.604479,161.134430,0,35.624615,85.192024,83.088280,8.765268,18.401176,8.832132,17.480515,8.806925,16.853197,9.295422,15.210826,9.817914,16.723082,11.098119,16.156622,11.390511,17.115595,-0.01816,-0.01367,-0.02012,0.00275,0.00958,-0.01261,0.00566,0.00312,1.47108,0.10502,0,3.27769
3.028,0,7.688123,0.944468,-1.319929,6.671785,17.848101,5.543049,0,1.754040,0.000000,0,0,17.957310,7.277979,5.224417,0,-10.525838,16.792105,7.520190,0,0,0,0,0,1,0,-3.933642,19.810883,7.762496,-9.175661,15.172066,6.604470,160.991959,0,35.532330,85.325027,83.382469,8.761140,18.389299,8.831387,17.472940,8.805595,16.846373,9.296420,15.205224,9.814194,16.719097,11.097451,16.159613,11.389645,17.118984,-0.01774,-0.01414,-0.02088,0.00353,0.00889,-0.01185,0.00545,0.00239,1.47379,0.10196,0,3.27768
3.029,0,7.685085,0.962413,-1.293753,6.670507,17.848879,5.542925,0,2.664134,0.000000,0,0,17.957800,7.274063,5.223843,0,-10.514354,16.781275,7.517351,0,0,0,0,0,1,0,-4.116251,19.806866,7.761045,-9.205731,15.162672,6.604708,160.849487,0,35.440041,85.458031,83.676666,8.757010,18.377422,8.830642,17.465366,8.804265,16.839548,9.297419,15.199622,9.810474,16.715113,11.096783,16.162605,11.388779,17.122372,-0.01833,-0.01463,-0.01995,0.00292,0.00865,-0.01302,0.00510,0.00365,1.47318,0.10091,0,3.27722
3.030,0,7.683321,0.973285,-1.262044,6.669204,17.849798,5.542858,0,3.605074,0.000000,0,0,17.959332,7.270832,5.222119,0,-10.494813,16.770535,7.515613,0,0,0,0,0,1,0,-4.296540,19.802691,7.759927,-9.236050,15.153378,6.605195,160.850021,0,36.405968,85.779266,82.851135,8.754430,18.363373,8.830681,17.457655,8.802701,16.831305,9.281411,15.234145,9.821014,16.734015,11.096524,16.165636,11.387853,17.125551,-0.01678,-0.01458,-0.02148,0.00366,0.00776,-0.01260,0.00599,0.00236,1.47322,0.10214,0,3.27708
3.031,0,7.685730,0.961004,-1.212227,6.667822,17.851181,5.542977,0,4.646993,0.000000,0,0,17.964279,7.269838,5.216626,0,-10.448897,16.760086,7.514771,0,0,0,0,0,1,0,-4.469234,19.798000,7.759894,-9.267179,15.144405,6.605883,161.318649,0,40.835960,86.716667,78.360191,8.756916,18.342209,8.833289,17.449492,8.800370,16.818419,9.209733,15.400014,9.878237,16.827835,11.097605,16.168798,11.386729,17.128044,-0.01952,-0.01377,-0.01885,0.00396,0.00889,-0.01328,0.00460,0.00316,1.47369,0.10255,0,3.27731
3.032,0,7.688140,0.948724,-1.162410,6.666440,17.852566,5.543096,0,5.688912,0.000000,0,0,17.969225,7.268845,5.211134,0,-10.402982,16.749638,7.514236,0,0,0,0,0,1,0,-4.641929,19.793312,7.759862,-9.298306,15.135434,6.606947,161.787292,0,45.265953,87.654068,73.869247,8.759402,18.321047,8.835896,17.441330,8.798039,16.805532,9.138056,15.565884,9.935458,16.921656,11.098684,16.171959,11.385606,17.130537,-0.01907,-0.01326,-0.02114,0.00306,0.00963,-0.01175,0.00562,0.00170,1.47444,0.10376,0,3.27740
3.033,0,7.690549,0.936443,-1.112593,6.665057,17.853949,5.543215,0,6.730831,0.000000,0,0,17.974173,7.267852,5.205642,0,-10.357067,16.739187,7.513953,0,0,0,0,0,1,0,-4.814623,19.788622,7.759829,-9.329435,15.126462,6.608318,162.255920,0,49.695946,88.591469,69.378304,8.761889,18.299883,8.838505,17.433168,8.795709,16.792646,9.066378,15.731752,9.992680,17.015474,11.099765,16.175121,11.384482,17.133030,-0.01732,-0.01326,-0.01973,0.00349,0.00854,-0.01250,0.00616,0.00267,1.47767,0.10652,0,3.27732
3.034,0,7.692204,0.927586,-1.054209,6.663710,17.854876,5.543698,0,7.778752,0.000000,0,0,17.980280,7.266115,5.201654,0,-10.314011,16.728815,7.512617,0,0,0,0,0,1,0,-4.988650,19.783789,7.759383,-9.366032,15.117357,6.610250,162.691803,0,53.077930,89.269417,65.950676,8.763889,18.281336,8.839437,17.423607,8.794083,16.779543,9.011636,15.857747,10.035751,17.087040,11.099874,16.177292,11.383043,17.134562,-0.01960,-0.01397,-0.02111,0.00367,0.00972,-0.01202,0.00494,0.00291,1.47354,0.10883,0,3.27749
3.035,0,7.691384,0.929931,-0.967780,6.662480,17.854307,5.545371,0,8.846321,0.000000,0,0,17.990187,7.261942,5.202595,0,-10.280313,16.718689,7.510427,0,0,0,0,0,1,0,-5.167037,19.778479,7.757584,-9.420526,15.107818,6.612638,163.020432,0,53.029243,89.098038,66.003830,8.764300,18.271349,8.834887,17.409464,8.794765,16.765728,9.012331,15.853212,10.032505,17.085752,11.096810,16.176220,11.380574,17.132944,-0.01823,-0.01383,-0.01920,0.00172,0.00868,-0.01190,0.00426,0.00177,1.47253,0.10750,0,3.27795
3.036,0,7.690565,0.932277,-0.881350,6.661251,17.853737,5.547044,0,9.913890,0.000000,0,0,18.000092,7.257771,5.203535,0,-10.246617,16.708563,7.507549,0,0,0,0,0,1,0,-5.345423,19.773170,7.755785,-9.475019,15.098277,6.615664,163.349075,0,52.980560,88.926659,66.056984,8.764711,18.261362,8.830336,17.395321,8.795448,16.751915,9.013027,15.848677,10.029258,17.084465,11.093747,16.175146,11.378105,17.131329,-0.01763,-0.01435,-0.02028,0.00276,0.00792,-0.01421,0.00522,0.00280,1.47286,0.10672,0,3.27792
3.037,0,7.689745,0.934623,-0.794921,6.660021,17.853168,5.548717,0,10.981459,0.000000,0,0,18.009998,7.253599,5.204475,0,-10.212920,16.698439,7.504113,0,0,0,0,0,1,0,-5.523810,19.767860,7.753986,-9.529512,15.088737,6.619208,163.677704,0,52.931877,88.755280,66.110130,8.765122,18.251375,8.825785,17.381180,8.796131,16.738100,9.013722,15.844142,10.026011,17.083178,11.090683,16.174072,11.375635,17.129711,-0.01819,-0.01209,-0.02084,0.00443,0.00977,-0.01212,0.00606,0.00234,1.47407,0.10651,0,3.27731
3.038,0,7.689741,0.933272,-0.701178,6.658949,17.853134,5.549756,0,12.031676,0.000000,0,0,18.021006,7.250087,5.205755,0,-10.185924,16.688370,7.500967,0,0,0,0,0,1,0,-5.703218,19.762434,7.751989,-9.587205,15.079206,6.623409,163.903000,0,52.897102,88.593086,66.173996,8.766905,18.242298,8.822012,17.367441,8.796830,16.724766,9.015189,15.839240,10.023042,17.081892,11.088389,16.173582,11.373495,17.128443,-0.01783,-0.01343,-0.01956,0.00319,0.00945,-0.01352,0.00545,0.00318,1.47291,0.10564,0,3.27698
3.039,0,7.692404,0.919821,-0.583491,6.658394,17.854856,5.548717,0,13.025097,0.000000,0,0,18.035624,7.248738,5.208147,0,-10.180857,16.678492,7.498055,0,0,0,0,0,1,0,-5.885965,19.756618,7.749344,-9.655368,15.069699,6.628142,163.790009,0,52.907856,88.460953,66.272896,8.773177,18.236204,8.820787,17.355032,8.797585,16.713005,9.019180,15.833138,10.020985,17.080610,11.088615,16.175003,11.372431,17.128313,-0.01846,-0.01367,-0.02025,0.00367,0.01008,-0.01319,0.00648,0.00401,1.47338,0.10262,0,3.27698
3.040,0,7.695066,0.906369,-0.465804,6.657839,17.856579,5.547679,0,14.018517,0.000000,0,0,18.050240,7.247389,5.210538,0,-10.175791,16.668615,7.495905,0,0,0,0,0,1,0,-6.068713,19.750803,7.746700,-9.723530,15.060194,6.633445,163.677002,0,52.918610,88.328812,66.371803,8.779449,18.230110,8.819562,17.342621,8.798341,16.701244,9.023171,15.827036,10.018928,17.079329,11.088842,16.176424,11.371366,17.128183,-0.01757,-0.01486,-0.02169,0.00244,0.00681,-0.01259,0.00615,0.00292,1.47503,0.10132,0,3.27705
3.041,0,7.697730,0.892917,-0.348117,6.657285,17.858301,5.546641,0,15.011938,0.000000,0,0,18.064857,7.246039,5.212929,0,-10.170724,16.658737,7.494372,0,0,0,0,0,1,0,-6.251461,19.744987,7.744055,-9.791693,15.050688,6.639210,163.564011,0,52.929363,88.196678,66.470711,8.785722,18.224016,8.818336,17.330210,8.799096,16.689482,9.027162,15.820933,10.016870,17.078047,11.089068,16.177845,11.370301,17.128052,-0.01666,-0.01419,-0.02158,0.00363,0.00757,-0.01407,0.00703,0.00327,1.47208,0.10228,0,3.27720
3.042,0,7.700207,0.885932,-0.225781,6.656874,17.858576,5.544117,0,15.972157,0.000000,0,0,18.080332,7.245084,5.215279,0,-10.173215,16.648836,7.493716,0,0,0,0,0,1,0,-6.436910,19.738966,7.741957,-9.863831,15.041106,6.645424,163.488235,0,52.924362,88.073219,66.567772,8.792294,18.216049,8.816921,17.318035,8.799630,16.678291,9.030392,15.814888,10.014573,17.076384,11.088805,16.178595,11.368999,17.127260,-0.01340,-0.01437,-0.01996,0.00439,0.00956,-0.01185,0.00518,0.00298,1.47175,0.10259,0,3.27707
3.043,0,7.702079,0.900116,-0.088226,6.656933,17.854105,5.536725,0,16.823689,0.000000,0,0,18.098616,7.245417,5.217491,0,-10.200444,16.638861,7.493772,0,0,0,0,0,1,0,-6.631201,19.732267,7.741650,-9.948981,15.031276,6.652004,163.534348,0,52.867802,87.978180,66.658798,8.799848,18.201958,8.814883,17.306637,8.799441,16.668964,9.031130,15.809030,10.011491,17.073473,11.086938,16.177145,11.366923,17.124298,-0.02516,-0.01262,-0.02194,0.00336,0.00795,-0.01241,0.00508,0.00235,1.47717,0.10318,0,3.27661
3.044,0,7.703950,0.914299,0.049329,6.656992,17.849634,5.529333,0,17.675220,0.000000,0,0,18.116899,7.245749,5.219703,0,-10.227674,16.628885,7.493817,0,0,0,0,0,1,0,-6.825492,19.725567,7.741343,-10.034131,15.021445,6.658963,163.580444,0,52.811237,87.883141,66.749825,8.807402,18.187866,8.812845,17.295237,8.799253,16.659639,9.031869,15.803170,10.008409,17.070560,11.085071,16.175695,11.364846,17.121336,-0.01662,-0.01362,-0.02086,0.00395,0.00901,-0.01169,0.00571,0.00313,1.47423,0.10540,0,3.27637
3.045,0,7.705822,0.928483,0.186884,6.657052,17.845163,5.521941,0,18.526752,0.000000,0,0,18.135181,7.246082,5.221916,0,-10.254904,16.618908,7.493854,0,0,0,0,0,1,0,-7.019784,19.718868,7.741035,-10.119282,15.011616,6.666229,163.626556,0,52.754677,87.788094,66.840851,8.814956,18.173773,8.810807,17.283836,8.799064,16.650312,9.032607,15.797311,10.005326,17.067650,11.083204,16.174246,11.362769,17.118374,-0.01749,-0.01347,-0.02147,0.00382,0.00738,-0.01246,0.00539,0.00313,1.47189,0.10731,0,3.27637
