"Time","v3 L COP","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","v2 R COP","49 RDS cle","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","35a HRx (cm)","35 HRx (cm)","50 LDS cle","48 L marks","37a FLx (cm)","37 FLx (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","42 CoMy (cm)","v1 xCoM","3 Platform","2 Trdml","1 Synch","24a toex (cm)"
2.301,0.000000,0,0,0,7.324599,1.259648,-0.516136,17.783148,4.291423,-10.242768,0.000000,0,18.841293,5.921936,4.103579,17.770559,15.932812,0,0,6.291922,20.116949,6.764578,-11.350610,15.311747,178.234833,0,40.417347,84.882050,80.177856,8.088538,19.681606,8.216811,16.329683,8.465835,15.779683,8.869350,14.957569,9.312800,16.701887,10.727697,16.204130,10.886497,17.147100,0,0.00078,0.00107,0.00124,0.00062,0.00057,0.00111,0.00137,0.00120,5.244084,5.216258,1.47891,0.10976,3.27768,16.329683
2.302,0.000000,0,0,0,7.321917,1.263792,-0.484572,17.782314,4.294578,-10.211715,0.000000,0,18.831030,5.920469,4.103019,17.554979,15.950768,0,0,5.909370,20.122740,6.769267,-11.365392,15.300464,177.467575,0,40.617981,84.972527,79.770927,8.086952,19.669306,8.210298,16.357536,8.451624,15.799242,8.856719,14.965860,9.313025,16.706903,10.725036,16.200953,10.882874,17.145756,0,0.00073,0.00081,0.00122,0.00062,0.00056,0.00103,0.00134,0.00117,5.243354,5.217214,1.48058,0.10902,3.27730,16.357536
2.303,0.000000,0,0,0,7.319235,1.267936,-0.453009,17.781481,4.297732,-10.180660,0.000000,0,18.820766,5.919003,4.102458,17.339399,15.968723,0,0,5.526817,20.128529,6.773956,-11.380174,15.289180,176.700333,0,40.818615,85.063004,79.364006,8.085365,19.657005,8.203785,16.385389,8.437414,15.818801,8.844089,14.974152,9.313250,16.711920,10.722374,16.197777,10.879249,17.144409,0,0.00074,0.00073,0.00114,0.00062,0.00056,0.00102,0.00132,0.00119,5.242625,5.218162,1.47938,0.10758,3.27697,16.385389
2.304,0.000000,0,0,0,7.322765,1.261962,-0.431576,17.784088,4.299056,-10.153440,0.000000,0,18.810602,5.915537,4.101523,17.060455,15.985929,0,0,5.205204,20.133099,6.772031,-11.384941,15.277928,176.173096,0,39.917019,85.243828,78.909874,8.085712,19.642664,8.203509,16.408058,8.442172,15.843449,8.828092,14.985449,9.314555,16.718189,10.720034,16.194431,10.875910,17.141327,0,0.00073,0.00076,0.00114,0.00062,0.00056,0.00108,0.00131,0.00109,5.242289,5.219090,1.47603,0.10673,3.27689,16.408058
2.305,0.000000,0,0,0,7.326763,1.255226,-0.410906,17.786953,4.300242,-10.126509,0.000000,0,18.800446,5.911920,4.100560,16.776743,16.003080,0,0,4.888176,20.137575,6.769608,-11.388954,15.266679,175.663940,0,38.932457,85.431458,78.452187,8.086205,19.628170,8.203704,16.430336,8.448359,15.868479,8.811842,14.996973,9.315944,16.724552,10.717716,16.191074,10.872593,17.138115,0,0.00071,0.00077,0.00111,0.00063,0.00055,0.00105,0.00127,0.00107,5.241982,5.219974,1.47801,0.10866,3.27681,16.430336
2.306,0.000000,0,0,0,7.330761,1.248491,-0.390236,17.789820,4.301428,-10.099578,0.000000,0,18.790289,5.908303,4.099597,16.493031,16.020229,0,0,4.571149,20.142052,6.767185,-11.392968,15.255429,175.154770,0,37.947895,85.619087,77.994507,8.086698,19.613674,8.203898,16.452614,8.454544,15.893510,8.795592,15.008496,9.317331,16.730915,10.715400,16.187716,10.869276,17.134901,0,0.00071,0.00077,0.00107,0.00063,0.00054,0.00101,0.00125,0.00104,5.241675,5.220726,1.47827,0.11109,3.27674,16.452614
2.307,0.000000,0,0,0,7.334759,1.241755,-0.369565,17.792686,4.302614,-10.072646,0.000000,0,18.780132,5.904686,4.098634,16.209316,16.037380,0,0,4.254122,20.146530,6.764762,-11.396981,15.244181,174.645615,0,36.963333,85.806717,77.536819,8.087191,19.599180,8.204093,16.474892,8.460731,15.918540,8.779343,15.020020,9.318719,16.737278,10.713082,16.184359,10.865958,17.131689,0,0.00071,0.00077,0.00105,0.00063,0.00055,0.00101,0.00122,0.00104,5.241368,5.221386,1.47711,0.11103,3.27680,16.474892
2.308,0.000000,0,0,0,7.335271,1.237137,-0.361587,17.792973,4.302510,-10.042722,0.000000,0,18.770138,5.903593,4.099525,15.874712,16.053255,0,0,3.995289,20.150043,6.762475,-11.407212,15.232302,174.533417,0,36.667213,86.085426,77.112595,8.086075,19.587984,8.205348,16.504879,8.457206,15.942220,8.764359,15.031779,9.320671,16.743389,10.712182,16.183443,10.862592,17.129536,0,0.00070,0.00079,0.00105,0.00063,0.00056,0.00100,0.00117,0.00103,5.241076,5.221768,1.47845,0.10962,3.27764,16.504879
2.309,0.000000,0,0,0,7.335520,1.232678,-0.354563,17.793066,4.302310,-10.012571,0.000000,0,18.760155,5.902690,4.100556,15.536277,16.069036,0,0,3.740837,20.153484,6.760199,-11.417912,15.220375,174.451111,0,36.422909,86.370987,76.690895,8.084837,19.577034,8.206682,16.535446,8.452950,15.965798,8.749470,15.043557,9.322665,16.749481,10.711390,16.182713,10.859221,17.127462,0,0.00071,0.00077,0.00104,0.00063,0.00057,0.00100,0.00112,0.00102,5.240786,5.222040,1.47732,0.10896,3.27829,16.535446
2.310,0.000000,0,0,0,7.335770,1.228220,-0.347540,17.793158,4.302110,-9.982422,0.000000,0,18.750174,5.901787,4.101587,15.197842,16.084816,0,0,3.486385,20.156925,6.757922,-11.428611,15.208448,174.368790,0,36.178608,86.656555,76.269188,8.083600,19.566086,8.208017,16.566011,8.448693,15.989377,8.734581,15.055334,9.324659,16.755573,10.710596,16.181980,10.855851,17.125389,0,0.00071,0.00076,0.00104,0.00063,0.00058,0.00095,0.00107,0.00101,5.240495,5.221977,1.48011,0.10748,3.27791,16.566011
2.311,0.000000,0,0,0,7.336019,1.223761,-0.340516,17.793251,4.301909,-9.952271,0.000000,0,18.740191,5.900884,4.102618,14.859406,16.100597,0,0,3.231933,20.160366,6.755646,-11.439310,15.196522,174.286484,0,35.934307,86.942116,75.847481,8.082363,19.555138,8.209352,16.596579,8.444437,16.012957,8.719692,15.067112,9.326653,16.761663,10.709803,16.181250,10.852480,17.123316,0,0.00068,0.00078,0.00098,0.00064,0.00059,0.00092,0.00104,0.00082,5.240204,5.221806,1.47827,0.10485,3.27754,16.596579
2.312,0.000000,0,0,0,7.337022,1.233956,-0.345069,17.792938,4.301988,-9.907183,0.000000,0,18.730219,5.901297,4.104495,14.494797,16.114836,0,0,3.038336,20.163107,6.756444,-11.445385,15.185481,173.422607,0,35.590050,86.989685,75.534218,8.081602,19.546694,8.210871,16.613014,8.442668,16.041941,8.709854,15.078487,9.327229,16.769205,10.707210,16.181440,10.849605,17.122486,0,0.00069,0.00078,0.00101,0.00064,0.00059,0.00091,0.00100,0.00090,5.239843,5.221303,1.47784,0.10494,3.27724,16.613014
2.313,0.000000,0,0,0,7.338082,1.245254,-0.350493,17.792597,4.302087,-9.860970,0.000000,0,18.720249,5.901809,4.106436,14.128219,16.128958,0,0,2.849319,20.165796,6.757473,-11.451112,15.174507,172.499908,0,35.238274,87.019348,75.229111,8.080877,19.538439,8.212403,16.628384,8.441086,16.071331,8.700397,15.089832,9.327698,16.776854,10.704481,16.181702,10.846766,17.121748,0,0.00071,0.00078,0.00103,0.00064,0.00060,0.00090,0.00106,0.00099,5.239477,5.220740,1.47853,0.10784,3.27705,16.628384
2.314,0.000000,0,0,0,7.339142,1.256552,-0.355917,17.792255,4.302186,-9.814755,0.000000,0,18.710278,5.902322,4.108377,13.761640,16.143080,0,0,2.660303,20.168486,6.758503,-11.456839,15.163533,171.577225,0,34.886494,87.049004,74.924011,8.080152,19.530184,8.213936,16.643755,8.439504,16.100723,8.690938,15.101177,9.328166,16.784504,10.701753,16.181963,10.843926,17.121012,0,0.00072,0.00076,0.00104,0.00065,0.00060,0.00092,0.00107,0.00101,5.239110,5.219994,1.47687,0.10875,3.27751,16.643755
2.315,0.000000,0,0,0,7.340202,1.267851,-0.361341,17.791914,4.302285,-9.768542,0.000000,0,18.700308,5.902834,4.110318,13.395061,16.157204,0,0,2.471287,20.171175,6.759532,-11.462566,15.152559,170.654526,0,34.534714,87.078667,74.618904,8.079427,19.521929,8.215468,16.659126,8.437922,16.130114,8.681480,15.112522,9.328635,16.792152,10.699024,16.182222,10.841087,17.120274,0,0.00072,0.00074,0.00103,0.00061,0.00058,0.00091,0.00106,0.00101,5.238744,5.219247,1.47774,0.10806,3.27786,16.659126
2.316,0.000000,0,0,0,7.340338,1.272468,-0.367744,17.793873,4.303433,-9.713395,0.000000,0,18.690498,5.897529,4.111012,13.010911,16.169786,0,0,2.320002,20.173193,6.758389,-11.482405,15.141232,170.818176,0,34.520061,87.209190,74.544533,8.078214,19.509218,8.210940,16.682556,8.432234,16.143353,8.671686,15.118871,9.327292,16.795160,10.695979,16.181440,10.839500,17.119764,0,0.00071,0.00072,0.00103,0.00063,0.00058,0.00091,0.00106,0.00100,5.238355,5.218497,1.47983,0.10853,3.27763,16.682556
2.317,0.000000,0,0,0,7.340404,1.276583,-0.374221,17.796007,4.304661,-9.657576,0.000000,0,18.680700,5.891785,4.111614,12.625438,16.182255,0,0,2.171556,20.175161,6.757082,-11.503306,15.129877,171.063599,0,34.530781,87.347313,74.487526,8.076963,19.496174,8.205956,16.706594,8.426238,16.155376,8.661866,15.124843,9.325813,16.797819,10.692909,16.180578,10.838007,17.119272,0,0.00070,0.00073,0.00103,0.00062,0.00057,0.00089,0.00105,0.00099,5.237965,5.217751,1.47691,0.10860,3.27747,16.706594
2.318,0.000000,0,0,0,7.340469,1.280697,-0.380698,17.798141,4.305888,-9.601755,0.000000,0,18.670902,5.886042,4.112215,12.239965,16.194723,0,0,2.023111,20.177128,6.755775,-11.524207,15.118523,171.309021,0,34.541500,87.485435,74.430511,8.075713,19.483130,8.200974,16.730631,8.420241,16.167400,8.652046,15.130815,9.324334,16.800478,10.689840,16.179716,10.836514,17.118778,0,0.00069,0.00073,0.00104,0.00061,0.00058,0.00087,0.00101,0.00099,5.237574,5.217017,1.47979,0.10669,3.27770,16.730631
2.319,0.000000,0,0,0,7.340535,1.284812,-0.387176,17.800276,4.307115,-9.545936,0.000000,0,18.661106,5.880299,4.112816,11.854492,16.207191,0,0,1.874665,20.179096,6.754468,-11.545109,15.107167,171.554443,0,34.552219,87.623558,74.373505,8.074463,19.470085,8.195990,16.754669,8.414245,16.179424,8.642226,15.136787,9.322856,16.803137,10.686770,16.178854,10.835021,17.118286,0,0.00068,0.00073,0.00106,0.00073,0.00058,0.00083,0.00099,0.00098,5.237184,5.216276,1.47840,0.10459,3.27777,16.754669
2.320,0.000000,0,0,0,7.341410,1.286404,-0.396140,17.799837,4.307617,-9.490846,0.000000,0,18.651705,5.877261,4.117094,11.475348,16.218414,0,0,1.757493,20.180628,6.754882,-11.561058,15.095131,171.944931,0,34.927021,87.632935,73.757240,8.075028,19.464279,8.192460,16.787640,8.403646,16.210821,8.627928,15.159461,9.327592,16.817513,10.684040,16.177891,10.832894,17.117378,0,0.00070,0.00075,0.00105,0.00084,0.00059,0.00080,0.00095,0.00088,5.236927,5.215511,1.47929,0.10366,3.27701,16.787640
2.321,0.000000,0,0,0,7.342346,1.287806,-0.405292,17.799208,4.308064,-9.435811,0.000000,0,18.642332,5.874427,4.121649,11.096679,16.229542,0,0,1.642675,20.182127,6.755424,-11.576635,15.083042,172.346329,0,35.329227,87.632614,73.098877,8.075731,19.459019,8.189039,16.821283,8.392702,16.243677,8.613292,15.183393,9.332796,16.832769,10.681335,16.176920,10.830720,17.116438,0,0.00070,0.00075,0.00105,0.00086,0.00058,0.00077,0.00075,0.00083,5.236681,5.214755,1.47783,0.10405,3.27650,16.821283
2.322,0.000000,0,0,0,7.343282,1.289208,-0.414444,17.798576,4.308512,-9.380775,0.000000,0,18.632961,5.871593,4.126204,10.718011,16.240669,0,0,1.527856,20.183628,6.755968,-11.592212,15.070954,172.747726,0,35.731430,87.632301,72.440514,8.076434,19.453758,8.185619,16.854927,8.381758,16.276533,8.598657,15.207324,9.338000,16.848026,10.678630,16.175949,10.828546,17.115499,0,0.00069,0.00074,0.00107,0.00092,0.00058,0.00075,0.00073,0.00084,5.236434,5.214024,1.47741,0.10386,3.27734,16.854927
2.323,0.000000,0,0,0,7.344218,1.290610,-0.423595,17.797945,4.308959,-9.325741,0.000000,0,18.623590,5.868760,4.130758,10.339342,16.251797,0,0,1.413038,20.185127,6.756510,-11.607789,15.058866,173.149124,0,36.133636,87.631989,71.782150,8.077137,19.448498,8.182199,16.888571,8.370813,16.309389,8.584021,15.231256,9.343204,16.863283,10.675925,16.174978,10.826371,17.114559,0,0.00067,0.00073,0.00103,0.00097,0.00056,0.00075,0.00072,0.00081,5.236187,5.213322,1.47969,0.10567,3.27795,16.888571
2.324,0.000000,0,0,0,7.342947,1.289222,-0.429246,17.800514,4.308574,-9.282901,0.000000,0,18.614550,5.868490,4.134683,9.974071,16.261591,0,0,1.312189,20.186319,6.754420,-11.635417,15.047519,174.126312,0,36.745747,87.777222,71.171501,8.076378,19.439491,8.182930,16.913252,8.357759,16.337500,8.567189,15.257365,9.349578,16.877829,10.673795,16.173880,10.825478,17.113861,0,0.00065,0.00071,0.00100,0.00099,0.00054,0.00069,0.00071,0.00079,5.235863,5.212706,1.47811,0.10799,3.27734,16.913252
2.325,0.000000,0,0,0,7.341509,1.287624,-0.434633,17.803322,4.308125,-9.240979,0.000000,0,18.605534,5.868413,4.138559,9.609806,16.271286,0,0,1.212390,20.187487,6.752131,-11.663953,15.036228,175.146866,0,37.373661,87.933403,70.564453,8.075508,19.430202,8.183973,16.937256,8.344544,16.365253,8.550192,15.283639,9.356038,16.892321,10.671707,16.172773,10.824680,17.113182,0,0.00065,0.00068,0.00099,0.00106,0.00055,0.00069,0.00069,0.00078,5.235532,5.212089,1.47779,0.10782,3.27686,16.937256
2.326,0.000000,0,0,0,7.340073,1.286025,-0.440019,17.806131,4.307677,-9.199057,0.000000,0,18.596519,5.868337,4.142436,9.245543,16.280979,0,0,1.112592,20.188656,6.749842,-11.692489,15.024937,176.167404,0,38.001572,88.089592,69.957397,8.074639,19.420916,8.185018,16.961262,8.331330,16.393007,8.533195,15.309913,9.362499,16.906813,10.669621,16.171665,10.823884,17.112501,0,0.00064,0.00068,0.00098,0.00123,0.00056,0.00068,0.00071,0.00076,5.235202,5.211469,1.47756,0.10680,3.27709,16.961262
2.327,0.000000,0,0,0,7.338635,1.284427,-0.445406,17.808941,4.307229,-9.157135,0.000000,0,18.587503,5.868260,4.146313,8.881278,16.290674,0,0,1.012794,20.189823,6.747553,-11.721024,15.013646,177.187943,0,38.629486,88.245781,69.350349,8.073770,19.411627,8.186061,16.985268,8.318116,16.420759,8.516197,15.336186,9.368960,16.921305,10.667533,16.170559,10.823087,17.111822,0,0.00065,0.00068,0.00097,0.00132,0.00055,0.00067,0.00069,0.00076,5.234871,5.210809,1.47852,0.10660,3.27731,16.985268
2.328,0.000000,0,0,0,7.339777,1.285096,-0.454165,17.807129,4.308543,-9.125607,0.000000,0,18.578463,5.867095,4.147965,8.536767,16.298540,0,0,0.907490,20.190662,6.747310,-11.758069,15.001906,177.622910,0,39.001286,88.588120,69.081566,8.072485,19.395939,8.188870,17.009928,8.309152,16.435282,8.501154,15.351839,9.372375,16.926558,10.666546,16.168312,10.823110,17.109217,0,0.00065,0.00066,0.00096,0.00133,0.00055,0.00068,0.00068,0.00076,5.234543,5.210028,1.47800,0.10594,3.27746,17.009928
2.329,0.000000,0,0,0,7.341114,1.285936,-0.463178,17.804968,4.309990,-9.094861,0.000000,0,18.569418,5.865849,4.149449,8.193742,16.306269,0,0,0.801771,20.191477,6.747221,-11.795753,14.990132,178.013794,0,39.353809,88.944473,68.838242,8.071169,19.379768,8.191813,17.034639,8.300507,16.448809,8.486259,15.366693,9.375560,16.931114,10.665642,16.165979,10.823194,17.106468,0,0.00064,0.00065,0.00095,0.00140,0.00056,0.00070,0.00069,0.00077,5.234216,5.209234,1.47949,0.10399,3.27755,17.034639
2.330,0.000000,0,0,0,7.342450,1.286775,-0.472190,17.802807,4.311438,-9.064115,0.000000,0,18.560375,5.864603,4.150934,7.850718,16.313997,0,0,0.696052,20.192289,6.747132,-11.833439,14.978359,178.404694,0,39.706333,89.300827,68.594925,8.069853,19.363598,8.194754,17.059349,8.291862,16.462336,8.471363,15.381546,9.378744,16.935671,10.664738,16.163647,10.823277,17.103718,0,0.00064,0.00066,0.00096,0.00142,0.00055,0.00070,0.00069,0.00079,5.233888,5.208398,1.47779,0.10239,3.27732,17.059349
2.331,0.000000,0,0,0,7.343786,1.287615,-0.481203,17.800646,4.312885,-9.033369,0.000000,0,18.551332,5.863357,4.152419,7.507693,16.321724,0,0,0.590334,20.193104,6.747044,-11.871124,14.966585,178.795578,0,40.058857,89.657181,68.351601,8.068538,19.347427,8.197696,17.084059,8.283217,16.475863,8.456467,15.396400,9.381929,16.940228,10.663833,16.161314,10.823361,17.100969,0,0.00065,0.00065,0.00093,0.00155,0.00056,0.00071,0.00068,0.00080,5.233561,5.207589,1.47844,0.10469,3.27712,17.084059
2.332,0.000000,0,0,0,7.344210,1.283940,-0.491923,17.801579,4.313281,-9.007916,0.000000,0,18.542282,5.863044,4.153205,7.164936,16.328564,0,0,0.455014,20.193724,6.743503,-11.897491,14.954659,178.526520,0,40.901707,89.556419,67.562134,8.068697,19.335039,8.191555,17.104931,8.274259,16.496414,8.447946,15.425182,9.393270,16.956442,10.663061,16.158895,10.823605,17.098602,0,0.00063,0.00064,0.00080,0.00161,0.00054,0.00071,0.00068,0.00073,5.233387,5.206862,1.47853,0.10660,3.27704,17.104931
2.333,0.000000,0,0,0,7.344565,1.279926,-0.502771,17.802742,4.313598,-8.982862,0.000000,0,18.533234,5.862802,4.153938,6.822199,16.335337,0,0,0.317466,20.194326,6.739703,-11.923007,14.942720,178.207794,0,41.781460,89.421242,66.731552,8.068968,19.322935,8.184731,17.125513,8.265278,16.517494,8.439905,15.455012,9.405224,16.973536,10.662300,16.156473,10.823859,17.096264,0,0.00064,0.00063,0.00071,0.00177,0.00054,0.00072,0.00062,0.00061,5.233225,5.206129,1.47301,0.10728,3.27705,17.125513
2.334,0.000000,0,0,0,7.344921,1.275911,-0.513619,17.803907,4.313914,-8.957808,0.000000,0,18.524183,5.862560,4.154672,6.479463,16.342110,0,0,0.179919,20.194931,6.735902,-11.948523,14.930782,177.889069,0,42.661217,89.286072,65.900970,8.069239,19.310829,8.177907,17.146095,8.256296,16.538576,8.431864,15.484842,9.417178,16.990629,10.661538,16.154049,10.824114,17.093927,0,0.00061,0.00063,0.00069,0.00191,0.00054,0.00068,0.00060,0.00060,5.233063,5.205375,1.47836,0.10914,3.27751,17.146095
2.335,0.774235,0,0,0,7.345277,1.271897,-0.524467,17.805071,4.314231,-8.932755,0.000000,0,18.515133,5.862318,4.155405,6.136726,16.348881,0,1,0.042371,20.195536,6.732102,-11.974038,14.918844,177.570343,0,43.540970,89.150894,65.070396,8.069510,19.298725,8.171083,17.166677,8.247314,16.559656,8.423822,15.514672,9.429132,17.007723,10.660777,16.151627,10.824368,17.091589,0,0.00061,0.00064,0.00069,0.00208,0.00055,0.00068,0.00059,0.00059,5.232902,5.204566,1.47832,0.11020,3.27789,17.166677
2.336,3.921533,0,0,0,7.342422,1.276548,-0.536135,17.803900,4.313837,-8.902730,0.000000,0,18.506098,5.862410,4.157936,5.769627,16.354687,1,0,-0.125027,20.195530,6.731505,-11.992685,14.906779,177.521805,0,44.291248,89.039536,64.265396,8.069020,19.285391,8.169245,17.168118,8.242614,16.584557,8.414320,15.549800,9.443151,17.025959,10.658626,16.148186,10.825747,17.086363,0,0.00063,0.00066,0.00069,0.00220,0.00054,0.00070,0.00059,0.00060,5.232501,5.203582,1.47989,0.10860,3.27789,17.187061
2.337,6.294743,0,0,0,7.339324,1.281852,-0.547864,17.802551,4.313388,-8.872332,0.000000,0,18.497065,5.862527,4.160602,5.400694,16.360420,1,0,-0.294672,20.195477,6.731149,-12.010815,14.894704,177.493607,0,45.031780,88.929970,63.462330,8.068475,19.271961,8.167781,17.168118,8.238235,16.609743,8.404707,15.585326,9.457324,17.044283,10.656370,16.144669,10.827209,17.080919,0,0.00064,0.00066,0.00070,0.00238,0.00054,0.00071,0.00059,0.00059,5.232082,5.202571,1.47826,0.10633,3.27782,17.207432
2.338,6.295341,0,0,0,7.336227,1.287155,-0.559594,17.801203,4.312940,-8.841933,0.000000,0,18.488029,5.862645,4.163268,5.031761,16.366154,1,0,-0.464316,20.195425,6.730793,-12.028945,14.882629,177.465408,0,45.772312,88.820404,62.659260,8.067928,19.258533,8.166317,17.168118,8.233857,16.634930,8.395094,15.620852,9.471498,17.062607,10.654114,16.141151,10.828672,17.075478,0,0.00065,0.00066,0.00072,0.00253,0.00053,0.00072,0.00058,0.00057,5.231664,5.201479,1.47950,0.10598,3.27736,17.227802
2.339,6.296723,0,0,0,7.333130,1.292459,-0.571324,17.799854,4.312492,-8.811535,0.000000,0,18.478996,5.862762,4.165934,4.662828,16.371887,1,0,-0.633961,20.195374,6.730437,-12.047074,14.870554,177.437210,0,46.512844,88.710838,61.856190,8.067382,19.245106,8.164853,17.168118,8.229479,16.660116,8.385481,15.656379,9.485672,17.080931,10.651858,16.137634,10.830135,17.070034,0,0.00066,0.00065,0.00071,0.00275,0.00053,0.00073,0.00059,0.00059,5.231245,5.200417,1.47786,0.10745,3.27704,17.248171
2.340,6.300508,0,0,0,7.332651,1.291462,-0.578386,17.798147,4.311019,-8.775030,0.000000,0,18.470343,5.865694,4.171551,4.255980,16.376305,1,0,-0.814655,20.194448,6.734765,-12.029441,14.858056,176.953873,0,47.334007,88.647751,61.248737,8.067292,19.232727,8.166042,17.168118,8.225215,16.663052,8.377142,15.686468,9.497086,17.094986,10.648449,16.134300,10.831042,17.065825,0,0.00067,0.00065,0.00070,0.00273,0.00054,0.00073,0.00059,0.00062,5.230791,5.199448,1.47841,0.10810,3.27742,17.243782
2.341,6.304361,0,0,0,7.332368,1.289991,-0.585096,17.796412,4.309470,-8.738066,0.000000,0,18.461718,5.868837,4.177389,3.846277,16.380625,1,0,-0.996181,20.193457,6.739445,-12.009116,14.845527,176.436279,0,48.161236,88.588165,60.656006,8.067236,19.220427,8.167431,17.168118,8.220959,16.664312,8.368899,15.716148,9.508292,17.108721,10.644954,16.130980,10.831908,17.061710,0,0.00069,0.00063,0.00070,0.00274,0.00054,0.00073,0.00062,0.00062,5.230335,5.198534,1.47704,0.10989,3.27772,17.237530
2.342,6.308426,0,0,0,7.332085,1.288520,-0.591807,17.794676,4.307921,-8.701100,0.000000,0,18.453093,5.871980,4.183228,3.436575,16.384945,1,0,-1.177707,20.192465,6.744124,-11.988791,14.832996,175.918686,0,48.988464,88.528580,60.063274,8.067181,19.208126,8.168818,17.168118,8.216703,16.665573,8.360657,15.745829,9.519499,17.122456,10.641459,16.127661,10.832774,17.057594,0,0.00070,0.00063,0.00067,0.00270,0.00055,0.00074,0.00064,0.00061,5.229878,5.197792,1.47838,0.11138,3.27756,17.231277
2.343,6.311658,0,1,0,7.331802,1.287049,-0.598517,17.792940,4.306371,-8.664136,0.000000,0,18.444469,5.875124,4.189067,3.026872,16.389263,1,0,-1.359233,20.191473,6.748805,-11.968466,14.820467,175.401077,0,49.815693,88.468994,59.470547,8.067124,19.195826,8.170207,17.168118,8.212447,16.666836,8.352414,15.775508,9.530705,17.136190,10.637963,16.124340,10.833639,17.053478,0,0.00072,0.00062,0.00066,0.00270,0.00055,0.00074,0.00069,0.00061,5.229421,5.197117,1.47819,0.11008,3.27742,17.225023
2.344,6.312342,0,0,0,7.330044,1.282054,-0.595964,17.792953,4.305415,-8.629823,0.000000,0,18.435896,5.874662,4.188509,2.575577,16.391470,1,0,-1.531151,20.189472,6.748954,-11.918553,14.808640,175.582687,0,49.718319,88.421867,59.737118,8.124668,19.592396,8.167908,17.168118,8.210972,16.660805,8.348741,15.774369,9.526921,17.135206,10.633485,16.122528,10.833990,17.049915,0,0.00073,0.00063,0.00064,0.00274,0.00056,0.00075,0.00069,0.00061,5.228945,5.196648,1.47811,0.10794,3.27735,17.218462
