"Time","54 lHL swoff","53 rHL swoff","52 LDS cle","51 RDS cle","50 L marks","49 R marks","48 lHL swon","47 lFL swoff","46 rHL swon","45 rFL swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","36 HRy (cm)","39 FRx (cm)","38 FLy (cm)","35 HRx (cm)","35a HRx (cm)","37 FLx (cm)","34 HLy (cm)","33 HLx (cm)","42 CoMy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v3 xCoM","v2 L COP","v1 R COP","42a CoMy (cm)","33a HLx (cm)"
1.392,0,0,0,1,0,0,0,0,0,0,7.703867,1.046901,17.280815,3.532772,3.684939,18.478836,6.557112,15.162161,-8.086736,17.852804,6.159659,16.400438,4.877583,159.966675,0,52.518360,81.301430,74.696709,8.762391,19.703045,8.700665,16.071987,8.745734,15.481723,9.039293,14.834710,9.887573,16.422293,11.168489,15.463517,11.555092,16.444387,0,0.00189,0.00068,0.00075,0.00139,0.00059,0.00069,0.00086,0.00096,0.70718,0.10246,3.20842,5.136923,0.000000,3.609870,4.863971,-8.121366
1.393,0,0,0,1,0,0,0,0,0,0,7.706334,1.050034,17.277283,3.537142,3.691321,18.471230,6.557440,15.154081,-8.121098,17.844578,6.163800,16.392021,4.885040,160.484467,0,52.264019,81.376518,74.794289,8.767335,19.696701,8.703123,16.063726,8.750385,15.475595,9.039755,14.829210,9.888988,16.416283,11.170584,15.458417,11.557261,16.436636,0,0.00187,0.00067,0.00077,0.00134,0.00061,0.00069,0.00086,0.00096,0.73655,0.10184,3.20857,5.145014,0.000000,3.616105,4.876300,-8.164182
1.394,0,0,0,1,0,0,0,0,0,0,7.708800,1.053167,17.273748,3.541512,3.697703,18.463623,6.557768,15.146002,-8.155459,17.836353,6.167941,16.383606,4.892497,161.002243,0,52.009682,81.451607,74.891869,8.772278,19.690355,8.705581,16.055468,8.755036,15.469468,9.040215,14.823711,9.890402,16.410275,11.172678,15.453318,11.559431,16.428886,0,0.00189,0.00068,0.00076,0.00133,0.00060,0.00069,0.00084,0.00095,0.75994,0.10427,3.20862,5.153152,0.000000,3.620745,4.888629,-8.206998
1.395,0,0,0,1,0,0,0,0,0,0,7.711267,1.056299,17.270214,3.545882,3.704084,18.456017,6.558095,15.137922,-8.189821,17.828127,6.172082,16.375189,4.899954,161.520020,0,51.755341,81.526695,74.989449,8.777222,19.684011,8.708037,16.047207,8.759687,15.463341,9.040676,14.818213,9.891816,16.404264,11.174772,15.448218,11.561600,16.421137,0,0.00191,0.00067,0.00076,0.00131,0.00059,0.00068,0.00084,0.00094,0.78114,0.10625,3.20862,5.161304,0.000000,3.624904,4.900959,-8.249813
1.396,0,0,0,1,0,0,0,0,0,0,7.711372,1.050856,17.263575,3.549186,3.705814,18.448553,6.558463,15.129759,-8.227699,17.819822,6.174021,16.366728,4.907464,161.319366,0,51.853733,81.444794,75.039871,8.775267,19.674480,8.707561,16.037624,8.758667,15.452297,9.040842,14.808592,9.890947,16.395197,11.173158,15.438154,11.561262,16.409595,0,0.00190,0.00069,0.00075,0.00130,0.00058,0.00068,0.00088,0.00093,0.80428,0.10619,3.20888,5.169302,0.000000,3.627810,4.908868,-8.254212
1.397,0,0,0,1,0,0,0,0,0,0,7.711325,1.044865,17.256737,3.552423,3.707246,18.441099,6.558833,15.121589,-8.265801,17.811514,6.175819,16.358263,4.914977,161.072861,0,51.974636,81.352867,75.087296,8.772872,19.664747,8.706896,16.027958,8.757283,15.440939,9.040988,14.798707,9.889933,16.385933,11.171307,15.427773,11.560763,16.397814,0,0.00191,0.00067,0.00076,0.00127,0.00059,0.00066,0.00097,0.00090,0.82563,0.10798,3.20926,5.177256,0.000000,3.630337,4.916496,-8.256160
1.398,0,0,0,1,0,0,0,0,0,0,7.711279,1.038874,17.249899,3.555660,3.708678,18.433643,6.559203,15.113420,-8.303905,17.803205,6.177617,16.349798,4.922489,160.826355,0,52.095539,81.260948,75.134712,8.770476,19.655012,8.706232,16.018291,8.755900,15.429581,9.041135,14.788823,9.888918,16.376671,11.169456,15.417392,11.560266,16.386032,0,0.00203,0.00067,0.00075,0.00130,0.00059,0.00064,0.00108,0.00082,0.83934,0.10826,3.20933,5.185145,0.000000,3.632498,4.924124,-8.258107
1.399,0,0,0,1,0,0,0,0,0,0,7.711233,1.032883,17.243061,3.558897,3.710110,18.426189,6.559573,15.105250,-8.342007,17.794897,6.179416,16.341333,4.930002,160.579849,0,52.216442,81.169022,75.182129,8.768082,19.645279,8.705567,16.008625,8.754517,15.418223,9.041282,14.778939,9.887903,16.367407,11.167604,15.407010,11.559767,16.374250,0,0.00204,0.00067,0.00073,0.00135,0.00060,0.00062,0.00111,0.00074,0.86713,0.10661,3.20925,5.193016,0.000000,3.634548,4.931751,-8.260054
1.400,0,0,0,1,0,0,0,0,0,0,7.713881,1.036365,17.236582,3.562051,3.712704,18.418266,6.559928,15.096815,-8.388340,17.786369,6.179354,16.333050,4.937455,160.817841,0,52.149483,81.108086,75.124077,8.769532,19.636009,8.705960,15.993448,8.756744,15.409581,9.043600,14.770166,9.888299,16.359653,11.168140,15.399442,11.558702,16.365932,0,0.00220,0.00068,0.00073,0.00137,0.00060,0.00061,0.00110,0.00077,0.90671,0.10547,3.20918,5.200919,0.000000,3.637019,4.940188,-8.257425
1.401,0,0,0,1,0,0,0,0,0,0,7.716702,1.040453,17.230125,3.565199,3.715372,18.410316,6.560282,15.088363,-8.435200,17.777824,6.179174,16.324778,4.944904,161.086761,0,52.070534,81.049126,75.059288,8.771228,19.626768,8.706421,15.977920,8.759203,15.401114,9.046057,14.761463,9.888784,16.351995,11.168828,15.392053,11.557599,16.357838,0,0.00202,0.00068,0.00074,0.00137,0.00060,0.00062,0.00113,0.00076,0.92820,0.10292,3.20910,5.208832,0.000000,3.639616,4.948677,-8.254505
1.402,0,0,0,1,0,0,0,0,0,0,7.719523,1.044540,17.223669,3.568347,3.718040,18.402365,6.560637,15.079911,-8.482059,17.769281,6.178994,16.316505,4.952353,161.355682,0,51.991581,80.990166,74.994499,8.772923,19.617527,8.706881,15.962392,8.761662,15.392645,9.048514,14.752762,9.889270,16.344337,11.169516,15.384665,11.556498,16.349741,0,0.00203,0.00068,0.00072,0.00135,0.00059,0.00061,0.00112,0.00079,0.94909,0.10207,3.20892,5.216725,0.000000,3.642789,4.957166,-8.251584
1.403,0,0,0,1,0,0,0,0,0,0,7.722344,1.048627,17.217213,3.571496,3.720707,18.394413,6.560991,15.071459,-8.528918,17.760738,6.178814,16.308233,4.959803,161.624603,0,51.912632,80.931213,74.929710,8.774619,19.608288,8.707341,15.946863,8.764120,15.384177,9.050971,14.744059,9.889755,16.336679,11.170203,15.377275,11.555395,16.341646,0,0.00204,0.00067,0.00074,0.00139,0.00058,0.00061,0.00111,0.00079,0.96730,0.10320,3.20869,5.224612,0.000000,3.646136,4.965655,-8.248664
1.404,0,0,0,1,0,0,0,0,0,0,7.724820,1.048342,17.214420,3.575931,3.722631,18.386257,6.561389,15.062940,-8.580483,17.752249,6.184305,16.300430,4.967242,161.681793,0,51.865532,80.994247,74.983742,8.776049,19.603735,8.707715,15.938032,8.764244,15.379149,9.051395,14.737017,9.890105,16.329676,11.171649,15.371743,11.556379,16.335527,0,0.00190,0.00067,0.00073,0.00139,0.00059,0.00059,0.00109,0.00079,0.98757,0.10517,3.20862,5.232420,0.000000,3.649774,4.971612,-8.260394
1.405,0,0,0,1,0,0,0,0,0,0,7.727274,1.047777,17.211861,3.580448,3.724507,18.378086,6.561790,15.054416,-8.632349,17.743763,6.190158,16.292656,4.974680,161.725479,0,51.820469,81.065071,75.045357,8.777461,19.599482,8.708083,15.929629,8.764219,15.374341,9.051689,14.730080,9.890447,16.322714,11.173144,15.366330,11.557497,16.329535,0,0.00188,0.00065,0.00072,0.00136,0.00058,0.00058,0.00114,0.00078,1.00720,0.10709,3.20862,5.240205,0.000000,3.653500,4.977408,-8.273061
1.406,0,0,0,1,0,0,0,0,0,0,7.729728,1.047212,17.209301,3.584965,3.726383,18.369917,6.562191,15.045892,-8.684216,17.735279,6.196012,16.284882,4.982119,161.769165,0,51.775402,81.135887,75.106972,8.778872,19.595228,8.708451,15.921226,8.764194,15.369534,9.051983,14.723143,9.890787,16.315754,11.174639,15.360917,11.558614,16.323542,0,0.00194,0.00065,0.00071,0.00137,0.00058,0.00060,0.00116,0.00078,1.02518,0.10562,3.20893,5.247921,0.000000,3.656257,4.983204,-8.285727
1.407,0,0,0,1,0,0,0,0,0,0,7.732182,1.046647,17.206741,3.589483,3.728259,18.361748,6.562593,15.037368,-8.736081,17.726793,6.201865,16.277109,4.989557,161.812851,0,51.730339,81.206711,75.168587,8.780285,19.590975,8.708819,15.912823,8.764169,15.364725,9.052278,14.716206,9.891129,16.308792,11.176134,15.355504,11.559731,16.317551,0,0.00194,0.00065,0.00070,0.00134,0.00058,0.00061,0.00114,0.00077,1.05645,0.10585,3.20939,5.255616,0.000000,3.658721,4.989000,-8.298392
1.408,0,0,0,1,0,0,0,0,0,0,7.734512,1.058256,17.197861,3.587888,3.729702,18.353334,6.563073,15.028467,-8.782606,17.717899,6.201054,16.268728,4.996867,161.843781,0,51.855061,81.298019,75.000908,8.782578,19.585314,8.710095,15.906260,8.765784,15.357369,9.052751,14.711295,9.895177,16.301977,11.179556,15.347845,11.560352,16.309174,0,0.00192,0.00065,0.00070,0.00133,0.00060,0.00061,0.00101,0.00077,1.08112,0.10738,3.20933,5.263307,0.000000,3.659380,4.997943,-8.332247
1.409,0,0,0,1,0,0,0,0,0,0,7.736834,1.070642,17.188580,3.585903,3.731118,18.344906,6.563559,15.019543,-8.828790,17.708981,6.199817,16.260311,5.004168,161.873886,0,51.990616,81.390633,74.818588,8.784927,19.579563,8.711430,15.899816,8.767506,15.349851,9.053236,14.706514,9.899462,16.295172,11.183100,15.340043,11.560943,16.300646,0,0.00194,0.00066,0.00070,0.00133,0.00061,0.00061,0.00100,0.00076,1.09777,0.10606,3.20902,5.270995,0.000000,3.659492,5.007087,-8.367453
1.410,0,0,0,1,0,0,0,0,0,0,7.739156,1.083027,17.179296,3.583918,3.732534,18.336477,6.564045,15.010618,-8.874973,17.700062,6.198581,16.251892,5.011469,161.903992,0,52.126175,81.483246,74.636269,8.787277,19.573814,8.712764,15.893372,8.769227,15.342332,9.053721,14.701733,9.903748,16.288364,11.186645,15.332242,11.561532,16.292118,0,0.00193,0.00066,0.00072,0.00138,0.00060,0.00063,0.00110,0.00079,1.11359,0.10372,3.20898,5.278868,0.000000,3.658856,5.016231,-8.402659
1.411,0,0,0,1,0,0,0,0,0,0,7.741477,1.095413,17.170013,3.581933,3.733950,18.328049,6.564531,15.001694,-8.921157,17.691143,6.197344,16.243475,5.018771,161.934113,0,52.261734,81.575859,74.453949,8.789626,19.568064,8.714098,15.886927,8.770948,15.334813,9.054207,14.696952,9.908032,16.281559,11.190188,15.324440,11.562122,16.283588,0,0.00194,0.00066,0.00072,0.00140,0.00060,0.00064,0.00112,0.00077,1.13341,0.10306,3.20905,5.286796,0.000000,3.657992,5.025375,-8.437865
1.412,0,0,0,1,0,0,0,0,0,0,7.736740,1.099270,17.164791,3.583459,3.732481,18.319902,6.564978,14.992524,-8.959166,17.682201,6.199378,16.234827,5.026620,161.509140,0,52.367840,81.696381,74.579765,8.793945,19.566635,8.719366,15.882919,8.774295,15.320601,9.056025,14.690243,9.908871,16.275377,11.193610,15.321762,11.564663,16.280132,0,0.00197,0.00067,0.00074,0.00142,0.00061,0.00063,0.00113,0.00076,1.14806,0.10294,3.20861,5.294994,0.000000,3.657531,5.032554,-8.483717
1.413,0,0,0,1,0,0,0,0,0,0,7.731552,1.102582,17.159828,3.585209,3.730828,18.311775,6.565423,14.983338,-8.996652,17.673260,6.201620,16.226164,5.034504,161.055115,0,52.472065,81.818680,74.725258,8.798390,19.565483,8.724886,15.879066,8.777746,15.305964,9.057926,14.683411,9.909489,16.269234,11.197024,15.319411,11.567328,16.277000,0,0.00203,0.00065,0.00073,0.00145,0.00060,0.00063,0.00112,0.00074,1.16474,0.10262,3.20792,5.303275,0.000000,3.657192,5.039607,-8.530249
1.414,0,0,0,1,0,0,0,0,0,0,7.726363,1.105895,17.154863,3.586958,3.729175,18.303646,6.565867,14.974153,-9.034138,17.664318,6.203862,16.217503,5.042388,160.601105,0,52.576290,81.940987,74.870743,8.802835,19.564331,8.730405,15.875214,8.781197,15.291325,9.059829,14.676579,9.910106,16.263092,11.200438,15.317060,11.569994,16.273869,0,0.00202,0.00065,0.00073,0.00147,0.00060,0.00062,0.00112,0.00075,1.18143,0.10464,3.20843,5.311521,0.000000,3.657570,5.046660,-8.576780
1.415,0,0,0,1,0,0,0,0,0,0,7.721175,1.109207,17.149900,3.588708,3.727523,18.295519,6.566311,14.964967,-9.071625,17.655376,6.206104,16.208839,5.050272,160.147079,0,52.680519,82.063286,75.016235,8.807280,19.563177,8.735925,15.871361,8.784648,15.276687,9.061730,14.669747,9.910724,16.256948,11.203852,15.314710,11.572659,16.270737,0,0.00202,0.00065,0.00074,0.00147,0.00061,0.00061,0.00111,0.00077,1.20599,0.10605,3.20949,5.319757,0.000000,3.658166,5.053714,-8.623311
1.416,0,0,0,1,0,0,0,0,0,0,7.721786,1.112823,17.142076,3.590431,3.729567,18.287451,6.566702,14.955880,-9.108602,17.646208,6.204644,16.200161,5.057670,160.181610,0,52.662479,82.137833,75.026962,8.806795,19.552366,8.735172,15.854600,8.784537,15.263262,9.062266,14.656452,9.909245,16.244724,11.204779,15.305817,11.572446,16.265759,0,0.00205,0.00064,0.00075,0.00150,0.00060,0.00063,0.00109,0.00081,1.22543,0.10726,3.20958,5.327684,0.000000,3.659564,5.059880,-8.681525
1.417,0,0,0,1,0,0,0,0,0,0,7.722768,1.116458,17.134068,3.592154,3.731848,18.279387,6.567089,14.946799,-9.145547,17.637024,6.202948,16.191481,5.065036,160.247330,0,52.636635,82.209335,75.029083,8.805996,19.540937,8.734019,15.837014,8.784199,15.249915,9.062715,14.642744,9.907634,16.232113,11.205546,15.296507,11.572049,16.260662,0,0.00205,0.00066,0.00074,0.00146,0.00059,0.00064,0.00101,0.00082,1.24115,0.10716,3.20920,5.335517,0.000000,3.661205,5.065989,-8.740484
1.418,0,0,0,1,0,0,0,0,0,0,7.723750,1.120093,17.126060,3.593876,3.734128,18.271322,6.567475,14.937719,-9.182491,17.627840,6.201251,16.182798,5.072402,160.313034,0,52.610794,82.280830,75.031212,8.805197,19.529509,8.732866,15.819428,8.783861,15.236567,9.063163,14.629037,9.906022,16.219500,11.206314,15.287196,11.571651,16.255566,0,0.00207,0.00066,0.00075,0.00144,0.00059,0.00065,0.00093,0.00079,1.25372,0.10548,3.20908,5.343088,0.000000,3.663516,5.072097,-8.799443
1.419,0,0,0,1,0,0,0,0,0,0,7.724731,1.123728,17.118053,3.595598,3.736409,18.263260,6.567862,14.928638,-9.219437,17.618656,6.199554,16.174118,5.079769,160.378754,0,52.584949,82.352333,75.033333,8.804397,19.518080,8.731714,15.801843,8.783523,15.223221,9.063611,14.615329,9.904410,16.206888,11.207083,15.277886,11.571255,16.250469,0,0.00213,0.00069,0.00079,0.00138,0.00060,0.00065,0.00091,0.00077,1.26670,0.10569,3.20908,5.350580,0.000000,3.666030,5.078206,-8.858402
1.420,0,0,0,1,0,0,0,0,0,0,7.727135,1.125635,17.111143,3.597007,3.740902,18.254904,6.568267,14.919544,-9.259024,17.609718,6.202830,16.165272,5.086675,160.509140,0,52.482941,82.416679,75.262611,8.804645,19.513222,8.732148,15.794873,8.784865,15.215468,9.065327,14.605386,9.904648,16.197721,11.209216,15.271399,11.575650,16.244221,0,0.00193,0.00070,0.00080,0.00136,0.00058,0.00065,0.00091,0.00073,1.27984,0.10532,3.20897,5.357913,0.000000,3.668961,5.085074,-8.915746
1.421,0,0,0,1,0,0,0,0,0,0,7.729629,1.127431,17.104301,3.598397,3.745537,18.246529,6.568673,14.910448,-9.298780,17.600796,6.206423,16.156414,5.093552,160.643677,0,52.376068,82.480576,75.506378,8.804959,19.508785,8.732683,15.788581,8.786315,15.208075,9.067122,14.595682,9.905003,16.188776,11.211436,15.265093,11.580352,16.237900,0,0.00193,0.00071,0.00078,0.00135,0.00058,0.00065,0.00094,0.00074,1.29434,0.10196,3.20882,5.365198,0.000000,3.672018,5.091991,-8.972985
1.422,0,0,0,1,0,0,0,0,0,0,7.732123,1.129228,17.097462,3.599786,3.750172,18.238153,6.569079,14.901352,-9.338536,17.591873,6.210016,16.147556,5.100428,160.778198,0,52.269196,82.544472,75.750153,8.805273,19.504347,8.733219,15.782289,8.787766,15.200680,9.068919,14.585979,9.905357,16.179831,11.213656,15.258786,11.585052,16.231577,0,0.00280,0.00085,0.00080,0.00223,0.00058,0.00070,0.00106,0.00076,1.30341,0.10244,3.20924,5.372408,0.000000,3.674996,5.098907,-9.030226
1.423,0,0,0,1,0,0,0,0,0,0,7.734617,1.131024,17.090620,3.601176,3.754807,18.229778,6.569486,14.892256,-9.378293,17.582951,6.213609,16.138700,5.107305,160.912720,0,52.162323,82.608368,75.993927,8.805588,19.499910,8.733754,15.775996,8.789215,15.193285,9.070716,14.576275,9.905713,16.170883,11.215877,15.252480,11.589754,16.225256,0,0.00355,0.00087,0.00082,0.00304,0.00059,0.00073,0.00111,0.00073,1.32814,0.10424,3.20992,5.379597,0.000000,3.677951,5.105824,-9.087466
1.424,0,0,0,1,0,0,0,0,0,0,7.732049,1.134232,17.086510,3.602626,3.757091,18.221180,6.569952,14.882758,-9.424511,17.573885,6.214325,16.129559,5.114087,160.867889,0,52.112106,82.628380,76.137924,8.805011,19.487585,8.734414,15.764040,8.789123,15.187373,9.072540,14.566943,9.905395,16.162666,11.217105,15.246483,11.591118,16.217239,0,0.00371,0.00086,0.00082,0.00308,0.00057,0.00075,0.00123,0.00073,1.34040,0.10408,3.20989,5.386775,0.000000,3.680352,5.113198,-9.152485
1.425,0,0,0,1,0,0,0,0,0,0,7.729158,1.137530,17.082575,3.604080,3.759224,18.212566,6.570423,14.873235,-9.471142,17.564812,6.214858,16.120399,5.120863,160.811600,0,52.065506,82.645599,76.275551,8.804377,19.474758,8.735082,15.751723,8.788932,15.181555,9.074367,14.557634,9.905033,16.154495,11.218270,15.240505,11.592268,16.209116,0,0.00374,0.00086,0.00085,0.00312,0.00057,0.00075,0.00122,0.00073,1.35123,0.10541,3.20950,5.393949,0.000000,3.682587,5.120601,-9.218000
1.426,0,0,0,1,0,0,0,0,0,0,7.726267,1.140827,17.078638,3.605535,3.761358,18.203955,6.570894,14.863711,-9.517773,17.555738,6.215391,16.111238,5.127639,160.755325,0,52.018906,82.662819,76.413177,8.803743,19.461929,8.735748,15.739406,8.788740,15.175737,9.076192,14.548326,9.904672,16.146324,11.219436,15.234529,11.593418,16.200993,0,0.00369,0.00086,0.00084,0.00309,0.00057,0.00074,0.00121,0.00072,1.36062,0.10715,3.20892,5.401117,0.000000,3.684007,5.128005,-9.283516
1.427,0,0,0,1,0,0,0,0,0,0,7.723376,1.144125,17.074703,3.606989,3.763493,18.195341,6.571364,14.854188,-9.564404,17.546663,6.215924,16.102079,5.134415,160.699036,0,51.972305,82.680038,76.550804,8.803109,19.449102,8.736416,15.727089,8.788549,15.169919,9.078018,14.539017,9.904310,16.138153,11.220601,15.228551,11.594569,16.192869,0,0.00373,0.00086,0.00085,0.00310,0.00056,0.00075,0.00120,0.00074,1.36926,0.10689,3.20823,5.408283,0.000000,3.685181,5.135408,-9.349031
1.428,0,0,0,1,0,0,0,0,0,0,7.724280,1.148426,17.064810,3.607573,3.763427,18.186626,6.571847,14.844416,-9.610563,17.537361,6.214915,16.092443,5.141096,161.144806,0,51.915558,82.784111,76.729530,8.799774,19.429884,8.732397,15.713165,8.787619,15.160791,9.075916,14.530324,9.902672,16.129221,11.220345,15.221631,11.595481,16.184418,0,0.00371,0.00086,0.00085,0.00310,0.00053,0.00076,0.00121,0.00075,1.38096,0.10607,3.20827,5.415430,0.000000,3.685569,5.143589,-9.412861
1.429,0,0,0,1,0,0,0,0,0,0,7.725426,1.152791,17.054537,3.608100,3.763220,18.177906,6.572331,14.834628,-9.656692,17.528044,6.213808,16.082775,5.147771,161.622620,0,51.858166,82.893730,76.910881,8.796267,19.410257,8.728080,15.699140,8.786641,15.151452,9.073563,14.521670,9.900951,16.120239,11.219998,15.214651,11.596378,16.175945,0,0.00347,0.00085,0.00086,0.00309,0.00053,0.00076,0.00119,0.00075,1.39044,0.10460,3.20865,5.422572,0.000000,3.685719,5.151819,-9.476583
1.430,0,0,0,1,0,0,0,0,0,0,7.726573,1.157155,17.044264,3.608628,3.763014,18.169186,6.572815,14.824840,-9.702821,17.518726,6.212701,16.073109,5.154446,162.100418,0,51.800770,83.003349,77.092239,8.792759,19.390631,8.723762,15.685114,8.785663,15.142113,9.071210,14.513017,9.899232,16.111258,11.219652,15.207670,11.597275,16.167475,0,0.00339,0.00084,0.00082,0.00308,0.00053,0.00074,0.00103,0.00072,1.40244,0.10422,3.20867,5.429662,0.000000,3.685880,5.160049,-9.540305
1.431,0,0,0,1,0,0,0,0,0,0,7.727719,1.161520,17.033991,3.609155,3.762807,18.160463,6.573298,14.815052,-9.748950,17.509409,6.211594,16.063440,5.161121,162.578232,0,51.743378,83.112968,77.273590,8.789251,19.371004,8.719444,15.671087,8.784685,15.132773,9.068856,14.504363,9.897511,16.102278,11.219306,15.200690,11.598172,16.159002,0,0.00341,0.00085,0.00081,0.00311,0.00054,0.00074,0.00105,0.00071,1.41350,0.10336,3.20851,5.436738,0.000000,3.686044,5.168279,-9.604028
1.432,0,0,0,1,0,0,0,0,0,0,7.726523,1.162283,17.027229,3.609132,3.763839,18.151432,6.573780,14.805264,-9.790694,17.500048,6.209599,16.053761,5.167598,162.465759,0,51.862606,82.943176,77.143890,8.787303,19.358040,8.720226,15.662629,8.785678,15.124748,9.070560,14.498788,9.898654,16.096992,11.218074,15.191966,11.598130,16.152304,0,0.00339,0.00086,0.00079,0.00307,0.00054,0.00074,0.00106,0.00072,1.42090,0.10056,3.20867,5.443719,0.000000,3.686692,5.175942,-9.658772
1.433,0,0,0,1,0,0,0,0,0,0,7.725177,1.162816,17.020693,3.609073,3.764951,18.142378,6.574260,14.795477,-9.832159,17.490685,6.207547,16.044079,5.174063,162.315598,0,51.993107,82.755554,76.994331,8.785454,19.345499,8.721334,15.654525,8.786797,15.116808,9.072523,14.493408,9.899980,16.091942,11.216784,15.183129,11.598028,16.145720,0,0.00345,0.00089,0.00079,0.00312,0.00053,0.00075,0.00105,0.00073,1.42963,0.10123,3.20898,5.450674,0.000000,3.687488,5.183568,-9.712942
1.434,0,0,0,1,0,0,0,0,0,0,7.723832,1.163350,17.014156,3.609014,3.766062,18.133326,6.574741,14.785689,-9.873624,17.481321,6.205495,16.034397,5.180527,162.165451,0,52.123611,82.567924,76.844780,8.783606,19.332958,8.722443,15.646421,8.787915,15.108868,9.074486,14.488029,9.901305,16.086893,11.215496,15.174294,11.597926,16.139133,0,0.00346,0.00089,0.00079,0.00323,0.00051,0.00075,0.00111,0.00072,1.43661,0.10352,3.20928,5.457475,0.000000,3.687795,5.191195,-9.767114
1.435,0,0,0,1,0,0,0,0,0,0,7.722486,1.163883,17.007620,3.608955,3.767173,18.124273,6.575222,14.775902,-9.915089,17.471958,6.203444,16.024715,5.186992,162.015289,0,52.254112,82.380302,76.695221,8.781756,19.320417,8.723550,15.638318,8.789034,15.100927,9.076449,14.482649,9.902631,16.081844,11.214207,15.165458,11.597824,16.132547,0,0.00379,0.00090,0.00077,0.00356,0.00051,0.00075,0.00126,0.00071,1.44224,0.10270,3.20959,5.464230,0.000000,3.687955,5.198822,-9.821284
1.436,0,0,0,1,0,0,0,0,0,0,7.724491,1.162941,17.000248,3.607882,3.765748,18.115046,6.575737,14.765891,-9.951218,17.462351,6.205513,16.014738,5.193062,161.481842,0,52.406677,82.392967,76.579514,8.784604,19.300533,8.726945,15.633582,8.789054,15.093040,9.077455,14.476764,9.903791,16.075878,11.215482,15.159654,11.596262,16.125582,0,0.00384,0.00090,0.00078,0.00355,0.00052,0.00076,0.00127,0.00067,1.44698,0.10359,3.20943,5.470788,0.000000,3.686954,5.205518,-9.863460
1.437,0,0,0,1,0,0,0,0,0,0,7.726709,1.161904,16.992823,3.606744,3.764161,18.105806,6.576255,14.755866,-9.987005,17.452728,6.207844,16.004742,5.199108,160.923904,0,52.560650,82.418427,76.465973,8.787751,19.280180,8.730486,15.629061,8.789003,15.085157,9.078399,14.470846,9.904942,16.069855,11.216921,15.154043,11.594605,16.118589,0,0.00389,0.00091,0.00079,0.00386,0.00050,0.00076,0.00127,0.00065,1.45146,0.10563,3.20905,5.477286,0.000000,3.685603,5.212154,-9.904870
1.438,0,0,0,1,0,0,0,0,0,0,7.728928,1.160868,16.985397,3.605606,3.762574,18.096567,6.576773,14.745841,-10.022793,17.443106,6.210176,15.994745,5.205153,160.365982,0,52.714622,82.443878,76.352425,8.790898,19.259827,8.734026,15.624539,8.788954,15.077275,9.079343,14.464929,9.906092,16.063829,11.218360,15.148434,11.592950,16.111599,0,0.00383,0.00089,0.00078,0.00399,0.00050,0.00078,0.00124,0.00066,1.46009,0.10604,3.20882,5.483601,0.000000,3.684217,5.218791,-9.946280
1.439,0,0,0,1,0,0,0,0,0,0,7.731147,1.159832,16.977974,3.604468,3.760988,18.087330,6.577291,14.735817,-10.058580,17.433483,6.212508,15.984750,5.211198,159.808060,0,52.868595,82.469337,76.238884,8.794045,19.239471,8.737567,15.620018,8.788903,15.069392,9.080288,14.459011,9.907243,16.057806,11.219799,15.142823,11.591293,16.104609,0,0.00374,0.00085,0.00076,0.00405,0.00051,0.00080,0.00122,0.00067,1.46550,0.10548,3.20867,5.489859,0.000000,3.682822,5.225428,-9.987691
1.440,0,0,0,1,0,0,0,0,0,0,7.726723,1.155080,16.966040,3.603907,3.760986,18.077612,6.577797,14.725719,-10.093028,17.423777,6.213744,15.974676,5.217195,159.860535,0,52.793133,82.503929,76.283989,8.794915,19.221985,8.738208,15.610580,8.791124,15.054610,9.081507,14.447765,9.904856,16.048403,11.220001,15.137182,11.589584,16.099945,0,0.00374,0.00083,0.00074,0.00409,0.00049,0.00079,0.00122,0.00071,1.46281,0.10523,3.20846,5.495991,0.000000,3.682309,5.227929,-10.020505
1.441,0,0,0,1,0,0,0,0,0,0,7.721875,1.150091,16.953819,3.603384,3.761085,18.067863,6.578302,14.715618,-10.127390,17.414066,6.214911,15.964598,5.223188,159.951965,0,52.703022,82.539108,76.339226,8.795639,19.204679,8.738664,15.600828,8.793490,15.039388,9.082744,14.436178,9.902243,16.038784,11.220123,15.131538,11.587872,16.095430,0,0.00381,0.00081,0.00074,0.00411,0.00049,0.00079,0.00120,0.00073,1.47137,0.10445,3.20823,5.502084,0.000000,3.682063,5.230166,-10.052772
