"Time","v3 L COP","v2 R COP","47 RDS cle","45  R marks","39 FRx (cm)","35 HRx (cm)","48 LDS cle","46 L marks","37 FLx (cm)","33 HLx (cm)","v1 xCoM","3 Platform","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","m3 RDS cle","m1 R marks","38 FLy (cm)","36 HRy (cm)","35a HRx (cm)","m4 LDS cle","m2 L marks","37a FLx (cm)","34 HLy (cm)","33a HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","11 Gr","10 Gs","9 TA","8 St","7 BF","6 Ip","5 VL","4 GM","2 Trdml","12 Sync","1 Synch"
3.609,0.000000,5.254677,1,0,19.022930,14.655589,0,0,16.928722,16.191628,6.335113,-0.00015,7.497924,0.721705,-0.331918,6.352299,16.837360,5.546546,-7.675852,1,0,7.175809,4.963124,-9.888018,0,0,0.150440,7.321783,-0.429212,135.841568,0,59.758289,90.299118,102.918816,8.678564,19.702948,8.644492,15.217463,8.674740,14.532285,9.420567,13.829161,9.782554,15.387649,11.147840,15.078038,11.637960,16.096649,-0.01848,-0.01368,-0.02009,0.00317,0.00941,-0.01305,0.00624,0.00280,0.10474,0,3.27646
3.610,0.000000,5.256422,1,0,19.014946,14.645891,0,0,16.927658,16.190941,6.335731,0.00000,7.491135,0.733314,-0.312621,6.351863,16.837042,5.544252,-7.941917,1,0,7.173832,4.968771,-9.866704,0,0,1.304396,7.318921,-0.884771,135.185028,0,60.039799,90.377884,102.918106,8.674449,19.694889,8.646528,15.205360,8.674141,14.523481,9.428085,13.823751,9.785544,15.383286,11.152144,15.079520,11.638222,16.100925,-0.01968,-0.01322,-0.02029,0.00309,0.00908,-0.01281,0.00663,0.00395,0.10513,0,3.27691
3.611,0.000000,5.258198,1,0,19.006964,14.636194,0,0,16.926594,16.190252,6.336392,-0.00015,7.484346,0.744923,-0.293324,6.351427,16.836725,5.541958,-8.207983,1,0,7.171856,4.974419,-9.845390,0,0,2.458352,7.316059,-1.340329,134.528488,0,60.321308,90.456650,102.917397,8.670333,19.686829,8.648563,15.193258,8.673543,14.514678,9.435604,13.818343,9.788535,15.378922,11.156449,15.081002,11.638484,16.105202,-0.01938,-0.01272,-0.01960,0.00250,0.00931,-0.01295,0.00690,0.00201,0.10253,0,3.27760
3.612,0.000000,5.259568,1,0,18.998381,14.626476,0,0,16.926985,16.188705,6.337643,0.00000,7.486866,0.737173,-0.263765,6.351127,16.838184,5.541340,-8.445507,1,0,7.170850,4.977308,-9.832895,0,0,3.650586,7.319254,-1.778149,133.611649,0,60.786469,90.499908,102.966873,8.667282,19.673809,8.650538,15.183538,8.672235,14.504973,9.443664,13.815808,9.791723,15.377475,11.160785,15.084856,11.639470,16.109913,-0.01743,-0.01436,-0.02384,0.00339,0.00800,-0.01265,0.00696,0.00408,0.10006,0,3.27768
3.613,0.000000,5.260883,1,0,18.989334,14.616744,0,0,16.928499,16.186495,6.338972,0.00010,7.496583,0.714458,-0.226274,6.350934,16.841021,5.542018,-8.660968,1,0,7.170593,4.978064,-9.827218,0,0,4.872412,7.327134,-2.202255,132.493591,0,61.393597,90.515732,103.055145,8.665052,19.656954,8.652465,15.175660,8.670378,14.494572,9.452143,13.815495,9.795065,15.378282,11.165144,15.090545,11.641016,16.114958,-0.01772,-0.01454,-0.02019,0.00305,0.00839,-0.01269,0.00786,0.00202,0.09916,0,3.27760
3.614,0.000000,5.261403,1,0,18.980286,14.607012,0,0,16.930014,16.184284,6.340811,-0.00025,7.506300,0.691742,-0.188782,6.350739,16.843855,5.542696,-8.876429,1,0,7.170337,4.978820,-9.821541,0,0,6.094237,7.335012,-2.626362,131.375549,0,62.000725,90.531548,103.143410,8.662824,19.640097,8.654392,15.167782,8.668521,14.484171,9.460621,13.815183,9.798407,15.379088,11.169502,15.096233,11.642562,16.120003,-0.01816,-0.01333,-0.02060,0.00402,0.00777,-0.01342,0.00573,0.00317,0.09788,0,3.27777
3.615,0.000000,5.261817,1,0,18.971239,14.597280,0,0,16.931530,16.182074,6.342717,-0.00013,7.516017,0.669027,-0.151291,6.350546,16.846691,5.543373,-9.091890,1,0,7.170080,4.979577,-9.815864,0,0,7.316063,7.342892,-3.050469,130.257492,0,62.607853,90.547371,103.231682,8.660594,19.623241,8.656319,15.159904,8.666664,14.473769,9.469100,13.814870,9.801748,15.379894,11.173862,15.101921,11.644108,16.125048,-0.01904,-0.01287,-0.02036,0.00322,0.00746,-0.01223,0.00660,0.00258,0.09633,0,3.27800
3.616,0.000000,5.261287,1,0,18.961798,14.587538,0,0,16.934914,16.178576,6.344972,-0.00015,7.518668,0.664962,-0.101996,6.350333,16.847263,5.543042,-9.267241,1,0,7.167656,4.979652,-9.813175,0,0,8.552686,7.347777,-3.453846,129.257767,0,63.097908,90.488937,103.316673,8.659021,19.611750,8.657733,15.147549,8.664986,14.461799,9.476579,13.812692,9.802433,15.379117,11.175461,15.105695,11.643356,16.128649,-0.01681,-0.01268,-0.02018,0.00386,0.00819,-0.01251,0.00450,0.00413,0.09704,0,3.27762
3.617,0.000000,5.260631,1,0,18.952053,14.577788,0,0,16.939743,16.174080,6.347273,0.00018,7.515857,0.675313,-0.043576,6.350105,16.846087,5.541932,-9.411583,1,0,7.163556,4.979201,-9.812798,0,0,9.800748,7.350349,-3.841197,128.349503,0,63.497452,90.373093,103.399124,8.657957,19.604404,8.658751,15.131733,8.663445,14.448616,9.483285,13.809072,9.801064,15.377114,11.174927,15.107987,11.640828,16.131136,-0.01851,-0.01327,-0.02119,0.00407,0.00802,-0.01176,0.00566,0.00361,0.10244,0,3.27709
3.618,0.000000,5.259786,1,0,18.942307,14.568039,0,0,16.944572,16.169584,6.350145,-0.00021,7.513046,0.685665,0.014844,6.349876,16.844912,5.540822,-9.555925,1,0,7.159456,4.978750,-9.812420,0,0,11.048810,7.352921,-4.228547,127.441254,0,63.896999,90.257256,103.481583,8.656893,19.597057,8.659768,15.115917,8.661904,14.435432,9.489990,13.805450,9.799695,15.375112,11.174393,15.110280,11.638300,16.133623,-0.01541,-0.01299,-0.02085,0.00356,0.00857,-0.01289,0.00608,0.00074,0.10212,0,3.27752
3.619,0.000000,5.258916,1,0,18.932562,14.558289,0,0,16.949402,16.165089,6.353093,-0.00022,7.510235,0.696017,0.073264,6.349648,16.843735,5.539712,-9.700268,1,0,7.155357,4.978299,-9.812043,0,0,12.296871,7.355493,-4.615898,126.532997,0,64.296547,90.141411,103.564041,8.655828,19.589712,8.660787,15.100101,8.660363,14.422249,9.496696,13.801830,9.798326,15.373109,11.173859,15.112573,11.635773,16.136110,-0.02483,-0.01440,-0.01938,0.00356,0.00781,-0.01301,0.00445,0.00417,0.10146,0,3.27821
3.620,0.000000,5.258828,1,0,18.922386,14.548473,0,0,16.971357,16.159725,6.356923,-0.00003,7.510749,0.696620,0.147684,6.349628,16.843763,5.540115,-9.790985,1,0,7.154297,4.977917,-9.813175,0,0,13.217290,7.358354,-4.976943,125.811737,0,64.720894,89.959473,103.667877,8.653797,19.580442,8.660956,15.089268,8.661109,14.410632,9.506443,13.800970,9.798615,15.373998,11.174883,15.117363,11.635110,16.139952,-0.01908,-0.01276,-0.02150,0.00380,0.01005,-0.01289,0.00590,0.00228,0.10305,0,3.27775
3.621,0.000000,5.258845,1,0,18.911879,14.538607,0,0,17.006552,16.153690,6.360871,0.00000,7.513832,0.689686,0.234474,6.349770,16.844723,5.541688,-9.840248,1,0,7.155587,4.977588,-9.815475,0,0,13.884425,7.361439,-5.317653,125.235039,0,65.164413,89.726433,103.788239,8.651020,19.569687,8.660470,15.082287,8.663623,14.400226,9.518540,13.802244,9.800186,15.377122,11.177112,15.124085,11.635889,16.144844,-0.01262,-0.01348,-0.01890,0.00240,0.00956,-0.01215,0.00491,0.00233,0.10692,0,3.27698
3.622,0.000000,5.259679,1,0,18.901371,14.528740,0,0,17.041746,16.147657,6.365616,0.00013,7.516915,0.682753,0.321263,6.349911,16.845682,5.543262,-9.889512,1,0,7.156877,4.977258,-9.817775,0,0,14.551559,7.364525,-5.658363,124.658333,0,65.607925,89.493393,103.908607,8.648242,19.558931,8.659985,15.075305,8.666136,14.389820,9.530637,13.803518,9.801758,15.380246,11.179339,15.130808,11.636668,16.149734,-0.01659,-0.01268,-0.01916,0.00421,0.00932,-0.01395,0.00723,0.00255,0.10579,0,3.27737
3.623,0.000000,5.260622,1,0,18.890863,14.518873,0,0,17.076941,16.141623,6.370468,-0.00028,7.519999,0.675820,0.408052,6.350052,16.846643,5.544835,-9.938775,1,0,7.158167,4.976929,-9.820075,0,0,15.218695,7.367610,-5.999074,124.081627,0,66.051445,89.260353,104.028969,8.645465,19.548176,8.659498,15.068324,8.668650,14.379414,9.542734,13.804792,9.803329,15.383371,11.181568,15.137530,11.637447,16.154627,-0.01878,-0.01390,-0.02250,0.00413,0.00904,-0.01298,0.00695,0.00464,0.10437,0,3.27806
3.624,0.000000,5.262046,1,0,18.880514,14.508915,0,0,17.097839,16.135357,6.375887,-0.00007,7.521446,0.668196,0.504254,6.350441,16.847878,5.544935,-9.941260,1,0,7.157344,4.979170,-9.808698,0,0,15.554102,7.367421,-6.318880,123.589409,0,66.467339,89.167511,104.184692,8.644410,19.542858,8.659266,15.059978,8.671117,14.368142,9.551758,13.804688,9.804169,15.384627,11.183258,15.143705,11.637415,16.159258,-0.02184,-0.01371,-0.01880,0.00167,0.00912,-0.01251,0.00690,0.00096,0.10444,0,3.27802
3.625,0.000000,5.263534,1,0,18.870289,14.498885,0,0,17.107687,16.128908,6.381382,0.00018,7.521627,0.660040,0.607733,6.351022,16.849327,5.543897,-9.907583,1,0,7.154889,4.983398,-9.786748,0,0,15.633069,7.364700,-6.622525,123.162491,0,66.861877,89.183044,104.367744,8.644687,19.541744,8.659228,15.050578,8.673548,14.356200,9.558407,13.803519,9.804442,15.384439,11.184532,15.149457,11.636755,16.163691,-0.01631,-0.01356,-0.02065,0.00386,0.00974,-0.01375,0.00453,0.00325,0.10552,0,3.27779
3.626,0.000000,5.265171,1,0,18.860064,14.488855,0,0,17.117535,16.122461,6.387321,0.00022,7.521810,0.651883,0.711212,6.351603,16.850777,5.542858,-9.873907,1,0,7.152434,4.987626,-9.764799,0,0,15.712035,7.361979,-6.926171,122.735580,0,67.256409,89.198586,104.550804,8.644963,19.540630,8.659192,15.041179,8.675979,14.344258,9.565056,13.802350,9.804717,15.384251,11.185805,15.155209,11.636096,16.168121,-0.02289,-0.01389,-0.02028,0.00280,0.00927,-0.01249,0.00580,0.00203,0.10323,0,3.27750
3.627,0.000000,5.266828,1,0,18.849838,14.478826,0,0,17.127382,16.116014,6.393320,-0.00015,7.521991,0.643727,0.814690,6.352184,16.852226,5.541820,-9.840230,1,0,7.149979,4.991854,-9.742849,0,0,15.791001,7.359258,-7.229817,122.308670,0,67.650948,89.214119,104.733856,8.645240,19.539516,8.659155,15.031778,8.678411,14.332316,9.571704,13.801181,9.804991,15.384063,11.187079,15.160960,11.635436,16.172552,-0.01985,-0.01235,-0.01967,0.00224,0.00923,-0.01049,0.00565,0.00123,0.10092,0,3.27719
3.628,0.000000,5.268278,1,0,18.839811,14.468998,0,0,17.138647,16.108789,6.399668,-0.00013,7.521058,0.643626,0.920086,6.353062,16.854345,5.541307,-9.785565,1,0,7.150975,4.994736,-9.708946,0,0,15.866410,7.358140,-7.516375,121.940300,0,67.937599,89.245102,104.929962,8.645634,19.532543,8.659486,15.022682,8.680646,14.322115,9.578522,13.799340,9.805284,15.383162,11.188384,15.166506,11.634894,16.177307,-0.01876,-0.01306,-0.02072,0.00251,0.00857,-0.01319,0.00499,0.00336,0.10039,0,3.27695
3.629,0.000000,5.269701,1,0,18.829943,14.459326,0,0,17.151007,16.100964,6.406063,0.00003,7.519261,0.649753,1.026965,6.354169,16.856983,5.541201,-9.714676,1,0,7.154639,4.996577,-9.665802,0,0,15.939068,7.358261,-7.789721,121.617195,0,68.140839,89.288010,105.136147,8.646118,19.521042,8.660102,15.013821,8.682732,14.313259,9.585469,13.796980,9.805593,15.381712,11.189714,15.171892,11.634442,16.182312,-0.02332,-0.01384,-0.02203,0.00199,0.00793,-0.01214,0.00625,0.00266,0.09923,0,3.27672
3.630,0.000000,5.270392,1,0,18.820072,14.449654,0,0,17.163366,16.093140,6.412635,0.00010,7.517466,0.655880,1.133844,6.355277,16.859619,5.541095,-9.643786,1,0,7.158303,4.998417,-9.622659,0,0,16.011726,7.358382,-8.063068,121.294090,0,68.344086,89.330933,105.342339,8.646603,19.509539,8.660717,15.004958,8.684817,14.304404,9.592417,13.794620,9.805901,15.380261,11.191044,15.177278,11.633991,16.187315,-0.01095,-0.01393,-0.02063,0.00377,0.00851,-0.01340,0.00571,0.00231,0.09853,0,3.27685
3.631,0.000000,5.270985,1,0,18.810202,14.439981,0,0,17.175726,16.085314,6.419231,0.00013,7.515669,0.662008,1.240722,6.356384,16.862257,5.540988,-9.572896,1,0,7.161967,5.000258,-9.579515,0,0,16.084383,7.358503,-8.336415,120.970985,0,68.547325,89.373840,105.548531,8.647087,19.498037,8.661333,14.996097,8.686903,14.295548,9.599364,13.792259,9.806209,15.378811,11.192373,15.182664,11.633539,16.192320,-0.00951,-0.01314,-0.02031,0.00311,0.00870,-0.01167,0.00536,0.00305,0.10012,0,3.27708
3.632,0.000000,5.270514,1,0,18.800798,14.430357,0,0,17.189629,16.076557,6.425808,-0.00025,7.514663,0.669641,1.341072,6.357780,16.864048,5.541700,-9.503597,1,0,7.159183,4.999894,-9.527429,0,0,16.163378,7.356766,-8.587970,120.636765,0,68.645775,89.411766,105.834877,8.647976,19.486576,8.663235,14.987000,8.689099,14.287453,9.605298,13.789597,9.804866,15.377065,11.192026,15.188193,11.632108,16.196064,-0.00902,-0.01345,-0.02126,0.00416,0.00876,-0.01333,0.00650,0.00373,0.10580,0,3.27695
3.633,0.000000,5.269901,1,0,18.791754,14.420769,0,0,17.204723,16.067081,6.432384,-0.00010,7.514266,0.678439,1.436375,6.359400,16.865183,5.543045,-9.435530,1,0,7.151414,4.997824,-9.468431,0,0,16.247272,7.353591,-8.822678,120.293968,0,68.663216,89.445824,106.183197,8.649178,19.475145,8.666131,14.977721,8.691382,14.279943,9.610449,13.786699,9.802246,15.375089,11.190382,15.193834,11.629917,16.198832,-0.03261,-0.01271,-0.02007,0.00341,0.00869,-0.01282,0.00583,0.00229,0.10553,0,3.27672
3.634,0.000000,5.269584,1,0,18.782709,14.411180,0,0,17.219820,16.057608,6.438793,-0.00010,7.513870,0.687236,1.531678,6.361019,16.866320,5.544390,-9.367460,1,0,7.143646,4.995755,-9.409431,0,0,16.331165,7.350417,-9.057386,119.951164,0,68.680656,89.479889,106.531517,8.650378,19.463715,8.669028,14.968443,8.693666,14.272433,9.615600,13.783803,9.799626,15.373114,11.188739,15.199475,11.627728,16.201601,-0.01525,-0.01378,-0.02158,0.00414,0.00746,-0.01249,0.00668,0.00264,0.10471,0,3.27722
3.635,0.000000,5.269306,1,0,18.773664,14.401592,0,0,17.234915,16.048132,6.445180,0.00013,7.513474,0.696034,1.626981,6.362638,16.867455,5.545734,-9.299393,1,0,7.135878,4.993685,-9.350433,0,0,16.415060,7.347243,-9.292094,119.608360,0,68.698097,89.513947,106.879837,8.651580,19.452284,8.671925,14.959165,8.695949,14.264924,9.620750,13.780906,9.797008,15.371138,11.187095,15.205116,11.625537,16.204369,-0.01969,-0.01563,-0.02133,0.00303,0.00798,-0.01335,0.00552,0.00385,0.10559,0,3.27790
3.636,0.000000,5.270831,1,0,18.764774,14.392316,0,0,17.251577,16.038353,6.451281,0.00003,7.513834,0.695203,1.711083,6.364450,16.869623,5.548298,-9.257679,1,0,7.129941,4.992656,-9.295468,0,0,16.816746,7.346010,-9.496379,119.580376,0,68.819504,89.497414,107.079918,8.651340,19.442865,8.670588,14.948120,8.698305,14.257807,9.626159,13.779476,9.795946,15.370422,11.186676,15.209653,11.624318,16.207851,-0.01997,-0.01453,-0.02206,0.00389,0.00842,-0.01403,0.00397,0.00237,0.10789,0,3.27774
3.637,0.000000,5.272598,1,0,18.756006,14.383281,0,0,17.269451,16.028337,6.457342,0.00000,7.514779,0.686930,1.786528,6.366409,16.872591,5.551805,-9.236341,1,0,7.125420,4.992430,-9.243623,0,0,17.464102,7.346278,-9.677145,119.795761,0,69.021278,89.441765,107.165405,8.649987,19.435003,8.665980,14.935710,8.700717,14.250994,9.631765,13.779180,9.796091,15.370682,11.187204,15.213335,11.623849,16.211887,-0.01982,-0.01313,-0.01933,0.00305,0.00984,-0.01252,0.00553,0.00250,0.10596,0,3.27736
3.638,0.000000,5.274260,1,0,18.747236,14.374247,0,0,17.287325,16.018324,6.463032,-0.00013,7.515724,0.678656,1.861973,6.368369,16.875557,5.555310,-9.215002,1,0,7.120900,4.992204,-9.191776,0,0,18.111458,7.346545,-9.857911,120.011147,0,69.223053,89.386116,107.250893,8.648634,19.427141,8.661372,14.923301,8.703130,14.244180,9.637372,13.778883,9.796235,15.370941,11.187733,15.217017,11.623380,16.215923,-0.01924,-0.01433,-0.01940,0.00386,0.00895,-0.01355,0.00579,0.00325,0.10386,0,3.27752
3.639,0.000000,5.275908,1,0,18.738468,14.365211,0,0,17.305199,16.008308,6.468673,0.00015,7.516669,0.670382,1.937417,6.370328,16.878525,5.558816,-9.193665,1,0,7.116379,4.991978,-9.139930,0,0,18.758814,7.346813,-10.038677,120.226524,0,69.424828,89.330467,107.336380,8.647282,19.419277,8.656764,14.910891,8.705542,14.237366,9.642979,13.778586,9.796380,15.371201,11.188261,15.220699,11.622910,16.219959,-0.01844,-0.01345,-0.02150,0.00361,0.00870,-0.01303,0.00482,0.00297,0.10296,0,3.27783
3.640,0.000000,5.274812,1,0,18.729420,14.356224,0,0,17.324492,15.997960,6.473904,-0.00028,7.516459,0.668349,2.003076,6.372336,16.881458,5.559519,-9.192894,1,0,7.111751,4.990032,-9.102760,0,0,19.369478,7.348130,-10.181386,120.028442,0,69.707756,89.264732,107.329269,8.645470,19.411533,8.655562,14.898839,8.707051,14.230396,9.648769,13.778742,9.797445,15.371808,11.189601,15.223839,11.622295,16.223913,-0.01951,-0.01260,-0.02039,0.00280,0.00895,-0.01120,0.00528,0.00325,0.10249,0,3.27765
3.641,0.000000,5.273349,1,0,18.720158,14.347272,0,0,17.344881,15.987352,6.479081,0.00000,7.515356,0.671140,2.061171,6.374382,16.884365,5.558054,-9.208023,1,0,7.107040,4.986758,-9.076937,0,0,19.951775,7.350258,-10.294674,119.510727,0,70.053421,89.191193,107.250587,8.643303,19.403879,8.656994,14.887064,8.707863,14.223307,9.654704,13.779244,9.799221,15.372684,11.191570,15.226560,11.621567,16.227806,-0.01830,-0.01321,-0.02068,0.00237,0.00973,-0.01334,0.00493,0.00263,0.09966,0,3.27735
3.642,0.000000,5.270610,1,0,18.710896,14.338320,0,0,17.365271,15.976745,6.484003,-0.00013,7.514252,0.673932,2.119266,6.376427,16.887274,5.556589,-9.223153,1,0,7.102330,4.983484,-9.051113,0,0,20.534073,7.352386,-10.407963,118.993019,0,70.399086,89.117653,107.171898,8.641137,19.396227,8.658426,14.875289,8.708674,14.216217,9.660638,13.779748,9.800998,15.373559,11.193539,15.229280,11.620839,16.231697,-0.02041,-0.01410,-0.01989,0.00366,0.00924,-0.01329,0.00489,0.00237,0.09758,0,3.27746
3.643,0.000000,5.267701,1,0,18.701632,14.329368,0,0,17.385660,15.966137,6.488891,0.00013,7.513149,0.676724,2.177360,6.378472,16.890181,5.555124,-9.238282,1,0,7.097619,4.980209,-9.025290,0,0,21.116371,7.354514,-10.521252,118.475304,0,70.744743,89.044113,107.093216,8.638970,19.388573,8.659858,14.863513,8.709486,14.209127,9.666572,13.780251,9.802774,15.374434,11.195508,15.232001,11.620111,16.235590,-0.01789,-0.01249,-0.02005,0.00248,0.01017,-0.01222,0.00567,0.00217,0.10132,0,3.27769
3.644,0.000000,5.266176,1,0,18.692347,14.320529,0,0,17.407616,15.955336,6.493728,0.00013,7.512985,0.681199,2.229408,6.380717,16.891727,5.553509,-9.261502,1,0,7.173689,4.979177,-9.011963,0,0,21.635771,7.355383,-10.599789,117.986000,0,71.206032,89.003456,106.992943,8.638395,19.378086,8.661262,14.849831,8.711105,14.199518,9.669426,13.780665,9.803535,15.375035,11.196356,15.233443,11.618662,16.238192,-0.01726,-0.01218,-0.02139,0.00306,0.00936,-0.01287,0.00581,0.00206,0.10100,0,3.27762
3.645,0.000000,5.264837,1,0,18.683041,14.311780,0,0,17.430780,15.944386,6.498557,0.00015,7.513547,0.686975,2.276782,6.383117,16.892220,5.551778,-9.290977,1,0,7.312208,4.979878,-9.008297,0,0,22.106548,7.355279,-10.651461,117.518661,0,71.756699,88.988220,106.875992,8.639050,19.365408,8.662642,14.834674,8.713348,14.187961,9.669898,13.781013,9.803510,15.375423,11.196338,15.233896,11.616657,16.239796,-0.01787,-0.01458,-0.02109,0.00264,0.00852,-0.01329,0.00496,0.00575,0.10040,0,3.27747
3.646,0.000000,5.264630,1,0,18.673737,14.303030,0,0,17.453945,15.933435,6.503349,0.00003,7.514110,0.692752,2.324155,6.385516,16.892714,5.550048,-9.320452,1,0,7.450726,4.980580,-9.004632,0,0,22.577326,7.355175,-10.703133,117.051323,0,72.307365,88.972984,106.759041,8.639705,19.352730,8.664024,14.819517,8.715591,14.176404,9.670371,13.781359,9.803485,15.375812,11.196320,15.234349,11.614653,16.241400,-0.01921,-0.01381,-0.02213,0.00436,0.00825,-0.01230,0.00642,0.00253,0.10186,0,3.27683
3.647,0.000000,5.264575,1,0,18.664433,14.294280,0,0,17.477112,15.922484,6.508135,-0.00015,7.514672,0.698528,2.371528,6.387915,16.893206,5.548317,-9.349926,1,0,7.589244,4.981281,-9.000966,0,0,23.048101,7.355071,-10.754806,116.583977,0,72.858032,88.957748,106.642090,8.640359,19.340052,8.665405,14.804360,8.717834,14.164846,9.670844,13.781706,9.803459,15.376200,11.196301,15.234802,11.612648,16.243002,-0.01863,-0.01295,-0.02135,0.00396,0.00864,-0.01121,0.00671,0.00226,0.10633,0,3.27607
3.648,0.000000,5.264478,1,0,18.654989,14.285334,0,0,17.501211,15.911582,6.512831,0.00007,7.515890,0.700552,2.415895,6.390363,16.893011,5.547790,-9.367085,1,0,7.571846,4.981546,-9.006632,0,0,23.433279,7.355106,-10.781348,116.577866,0,73.505295,88.883263,106.547424,8.640334,19.329527,8.662134,14.789331,8.722804,14.150279,9.673121,13.782010,9.803466,15.376684,11.196325,15.235459,11.610954,16.244576,-0.01804,-0.01395,-0.02050,0.00339,0.00834,-0.01303,0.00573,0.00316,0.10534,0,3.27639
3.649,0.000000,5.264375,1,0,18.645441,14.276234,0,0,17.526031,15.900715,6.517514,-0.00003,7.517615,0.699675,2.457939,6.392847,16.892282,5.548192,-9.374724,1,0,7.433917,4.981474,-9.019511,0,0,23.752283,7.355248,-10.788466,116.928307,0,74.227226,88.762978,106.469971,8.639786,19.320667,8.655266,14.774401,8.729881,14.133385,9.676794,13.782283,9.803497,15.377242,11.196382,15.236273,11.609501,16.246122,-0.01833,-0.01391,-0.02107,0.00390,0.00789,-0.01271,0.00508,0.00460,0.10413,0,3.27700
3.650,0.000000,5.264611,1,0,18.635891,14.267135,0,0,17.550854,15.889849,6.522106,-0.00022,7.519341,0.698798,2.499983,6.395331,16.891554,5.548594,-9.382364,1,0,7.295987,4.981402,-9.032391,0,0,24.071287,7.355392,-10.795584,117.278748,0,74.949165,88.642685,106.392525,8.639236,19.311808,8.648398,14.759471,8.736959,14.116490,9.680468,13.782556,9.803528,15.377801,11.196439,15.237087,11.608047,16.247669,-0.01727,-0.01344,-0.02140,0.00488,0.00800,-0.01307,0.00675,0.00100,0.10463,0,3.27707
3.651,0.000000,5.264892,1,0,18.626343,14.258035,0,0,17.575674,15.878982,6.526686,0.00013,7.521066,0.697921,2.542026,6.397816,16.890825,5.548997,-9.390003,1,0,7.158058,4.981329,-9.045271,0,0,24.390291,7.355534,-10.802702,117.629181,0,75.671097,88.522400,106.315079,8.638687,19.302946,8.641530,14.744540,8.744036,14.099596,9.684140,13.782827,9.803559,15.378359,11.196495,15.237902,11.606594,16.249216,-0.01849,-0.01430,-0.02245,0.00392,0.00882,-0.01313,0.00496,0.00280,0.10642,0,3.27699
3.652,0.000000,5.266273,1,0,18.616789,14.248875,0,0,17.600761,15.868075,6.531182,0.00015,7.520120,0.696218,2.580029,6.400361,16.892895,5.550850,-9.383826,1,0,7.101794,4.981589,-9.053500,0,0,24.618244,7.354981,-10.791280,118.057343,0,76.151199,88.431488,106.230972,8.638817,19.295034,8.639731,14.733025,8.753244,14.089322,9.687536,13.784707,9.804795,15.380404,11.197698,15.239623,11.606771,16.252005,-0.01804,-0.01272,-0.02114,0.00356,0.00841,-0.01396,0.00591,0.00317,0.10435,0,3.27734
3.653,0.000000,5.267802,1,0,18.607233,14.239669,0,0,17.626055,15.857140,6.535668,0.00000,7.517109,0.693878,2.614908,6.402951,16.897123,5.553824,-9.366968,1,0,7.108661,4.982106,-9.058134,0,0,24.775808,7.353889,-10.765526,118.545578,0,76.444351,88.363274,106.141708,8.639471,19.287853,8.641851,14.724150,8.764100,14.084167,9.690720,13.787828,9.806962,15.383599,11.199786,15.242047,11.608208,16.255749,-0.01848,-0.01295,-0.02057,0.00329,0.00884,-0.01190,0.00561,0.00263,0.10242,0,3.27780
3.654,0.000000,5.269649,1,0,18.597677,14.230462,0,0,17.651348,15.846204,6.539986,-0.00013,7.514098,0.691537,2.649786,6.405542,16.901354,5.556798,-9.350110,1,0,7.115529,4.982623,-9.062768,0,0,24.933374,7.352798,-10.739772,119.033821,0,76.737503,88.295067,106.052452,8.640126,19.280672,8.643971,14.715274,8.774955,14.079013,9.693903,13.790950,9.809129,15.386794,11.201875,15.244471,11.609644,16.259495,-0.01982,-0.01315,-0.01994,0.00259,0.00959,-0.01318,0.00607,0.00381,0.10182,0,3.27753
3.655,0.000000,5.271537,1,0,18.588120,14.221256,0,0,17.676640,15.835268,6.544282,-0.00010,7.511087,0.689197,2.684665,6.408134,16.905582,5.559772,-9.333252,1,0,7.122396,4.983140,-9.067402,0,0,25.090939,7.351706,-10.714018,119.522057,0,77.030655,88.226852,105.963196,8.640780,19.273491,8.646092,14.706399,8.785810,14.073858,9.697086,13.794071,9.811296,15.389989,11.203963,15.246895,11.611081,16.263241,-0.01801,-0.01328,-0.02006,0.00340,0.00908,-0.01356,0.00604,0.00325,0.10168,0,3.27707
3.656,0.000000,5.272604,1,0,18.578661,14.212113,0,0,17.702242,15.824423,6.548303,0.00013,7.510661,0.687122,2.710292,6.410855,16.909090,5.560555,-9.313475,1,0,7.125182,4.984748,-9.071221,0,0,25.155687,7.350428,-10.679224,119.777748,0,77.464951,88.101913,105.834084,8.640316,19.265015,8.646715,14.696120,8.794506,14.066367,9.700792,13.796575,9.813383,15.392606,11.205879,15.247888,11.612292,16.265682,-0.01953,-0.01358,-0.02134,0.00252,0.01005,-0.01274,0.00735,0.00319,0.09921,0,3.27722
