"Time","52 LDS cle","v2 L COP","v3 xCoM","v1 R COP","51 RDS cle","40 FRy (cm)","36 HRy (cm)","38 FLy (cm)","34 HLy (cm)","42a CoMy (cm)","42 CoMy (cm)","3 Platform","2 Trdml"
3.533,1,6.354927,5.434929,0.000000,0,5.016644,3.917943,6.616184,6.094241,0.222012,5.423089,-1.48766,0.10168
3.534,1,6.353914,5.436504,0.000000,0,5.024480,3.917260,6.616017,6.093104,0.243398,5.423465,-1.49033,0.10009
3.535,1,6.353121,5.438046,0.000000,0,5.032317,3.916578,6.615851,6.091967,0.264783,5.423842,-1.48735,0.09905
3.536,1,6.352988,5.439487,0.000000,0,5.040154,3.915896,6.615685,6.090830,0.286169,5.424219,-1.48621,0.10088
3.537,1,6.352935,5.440803,0.000000,0,5.049294,3.915161,6.615700,6.090385,0.301778,5.424615,-1.48590,0.10165
3.538,1,6.353123,5.441747,0.000000,0,5.060222,3.914354,6.615966,6.090889,0.309474,5.425036,-1.48636,0.10083
3.539,1,6.353430,5.442623,0.000000,0,5.071150,3.913547,6.616232,6.091392,0.317171,5.425458,-1.48911,0.10282
3.540,1,6.354089,5.443294,0.000000,0,5.082078,3.912739,6.616498,6.091895,0.324867,5.425880,-1.48605,0.10488
3.541,1,6.354863,5.443944,0.000000,0,5.093219,3.912010,6.616677,6.092930,0.329645,5.426292,-1.48735,0.10509
3.542,1,6.355979,5.444530,0.000000,0,5.104652,3.911389,6.616736,6.094694,0.330425,5.426692,-1.48666,0.10395
3.543,1,6.356974,5.445031,0.000000,0,5.116086,3.910767,6.616795,6.096457,0.331204,5.427093,-1.48712,0.10453
3.544,1,6.357605,5.445270,0.000000,0,5.127520,3.910146,6.616854,6.098221,0.331984,5.427493,-1.48788,0.10451
3.545,1,6.357978,5.445379,0.000000,0,5.135366,3.909395,6.616869,6.098985,0.327865,5.427825,-1.48727,0.10322
3.546,1,6.357574,5.445096,0.000000,0,5.138297,3.908468,6.616825,6.098380,0.317037,5.428064,-1.48727,0.10143
3.547,1,5.562613,5.444777,0.000000,0,5.141228,3.907542,6.616780,6.097775,0.306209,5.428302,-1.48811,0.10123
3.548,0,2.383977,5.444355,0.000000,0,5.144159,3.906615,6.616736,6.097169,0.295381,5.428541,-1.49101,0.10031
3.549,0,0.000000,5.443989,0.000000,0,5.145161,3.906181,6.616640,6.098345,0.286128,5.428790,-1.48689,0.09879
3.550,0,0.000000,5.443791,0.000000,0,5.143520,3.906422,6.616473,6.101961,0.279033,5.429054,-1.48842,0.09742
3.551,0,0.000000,5.443644,0.000000,0,5.141879,3.906663,6.616307,6.105576,0.271937,5.429317,-1.48483,0.09809
3.552,0,0.000000,5.443647,0.000000,0,5.140238,3.906905,6.616140,6.109191,0.264842,5.429581,-1.49117,0.09853
3.553,0,0.000000,5.443668,0.000000,0,5.141753,3.907529,6.615925,6.114014,0.258237,5.429870,-1.48857,0.09754
3.554,0,0.000000,5.443743,0.000000,0,5.147589,3.908679,6.615643,6.120488,0.252304,5.430196,-1.48804,0.09914
3.555,0,0.000000,5.443779,0.000000,0,5.153425,3.909829,6.615361,6.126963,0.246370,5.430521,-1.48705,0.10134
3.556,0,0.000000,5.443697,0.000000,0,5.159262,3.910979,6.615079,6.133437,0.240437,5.430847,-1.48758,0.10157
3.557,0,0.000000,5.443548,0.000000,0,5.166607,3.912222,6.614716,6.138070,0.233651,5.431073,-1.48697,0.10037
3.558,0,0.000000,5.443197,0.000000,0,5.176022,3.913594,6.614239,6.140180,0.225696,5.431163,-1.48643,0.10184
3.559,0,0.000000,5.442855,0.000000,0,5.185436,3.914966,6.613763,6.142290,0.217742,5.431253,-1.48857,0.10323
3.560,0,0.000000,5.442541,0.000000,0,5.194850,3.916338,6.613287,6.144400,0.209787,5.431343,-1.48964,0.10294
3.561,0,0.000000,5.442299,0.000000,0,5.201395,3.917462,6.612902,6.146916,0.202886,5.431523,-1.48758,0.10171
3.562,0,0.000000,5.442270,0.000000,0,5.204009,3.918246,6.612640,6.149987,0.197430,5.431828,-1.48605,0.10257
3.563,0,0.000000,5.442267,0.000000,0,5.206623,3.919029,6.612378,6.153058,0.191974,5.432132,-1.49078,0.10296
3.564,0,0.000000,5.442343,0.000000,0,5.209238,3.919813,6.612116,6.156129,0.186517,5.432436,-1.48750,0.10224
3.565,0,0.000000,5.442403,0.000000,0,5.211761,3.920391,6.611929,6.158436,0.182075,5.432706,-1.48720,0.10084
3.566,0,0.000000,5.442421,0.000000,0,5.214159,3.920689,6.611846,6.159698,0.179020,5.432930,-1.48697,0.10099
3.567,0,0.000000,5.442464,0.571399,0,5.216557,3.920986,6.611763,6.160960,0.175965,5.433153,-1.48666,0.10053
3.568,0,0.000000,5.442583,2.856995,0,5.218956,3.921283,6.611680,6.162222,0.172910,5.433376,-1.48911,0.09906
3.569,0,0.000000,5.442780,4.571584,1,5.220834,3.921846,6.611580,6.173475,0.176881,5.433471,-1.48560,0.09772
3.570,0,0.000000,5.443212,4.573149,1,5.221999,3.922771,6.611457,6.198414,0.190473,5.433389,-1.48720,0.09823
3.571,0,0.000000,5.443770,4.574403,1,5.223165,3.923697,6.611334,6.223352,0.204065,5.433307,-1.48773,0.09850
3.572,0,0.000000,5.444711,4.574727,1,5.224331,3.924622,6.611212,6.248291,0.217658,5.433226,-1.48697,0.09747
3.573,0,0.000000,5.445812,4.574563,1,5.222412,3.926208,6.611181,6.266470,0.237881,5.433295,-1.48712,0.09893
3.574,0,0.000000,5.447398,4.572937,1,5.216269,3.928698,6.611277,6.275392,0.267187,5.433570,-1.48628,0.10121
3.575,0,0.000000,5.449136,4.571185,1,5.210126,3.931188,6.611373,6.284313,0.296492,5.433846,-1.48743,0.10183
3.576,0,0.000000,5.451334,4.569058,1,5.203983,3.933678,6.611469,6.293234,0.325798,5.434122,-1.48743,0.10092
3.577,0,0.000000,5.453669,4.567113,1,5.199919,3.934449,6.611639,6.306515,0.363118,5.434441,-1.48872,0.10247
3.578,0,0.000000,5.456417,4.565718,1,5.198704,3.932864,6.611913,6.325767,0.411415,5.434820,-1.48819,0.10371
3.579,0,0.000000,5.459290,4.564322,1,5.197488,3.931279,6.612186,6.345018,0.459712,5.435200,-1.48781,0.10341
3.580,0,0.000000,5.462538,4.562926,1,5.196273,3.929694,6.612460,6.364271,0.508009,5.435579,-1.48567,0.10223
3.581,0,0.000000,5.465888,4.561426,1,5.195436,3.927841,6.612791,6.380152,0.560474,5.436058,-1.48888,0.10309
3.582,0,0.000000,5.469540,4.559612,1,5.195119,3.925621,6.613200,6.391417,0.618645,5.436673,-1.48689,0.10352
3.583,0,0.000000,5.473232,4.558122,1,5.194802,3.923400,6.613609,6.402682,0.676817,5.437288,-1.48712,0.10252
3.584,0,0.000000,5.477044,4.557606,1,5.194485,3.921180,6.614019,6.413948,0.734989,5.437903,-1.48758,0.10082
3.585,0,0.000000,5.480859,4.557724,1,5.195115,3.921155,6.614415,6.422125,0.792961,5.438620,-1.48857,0.10054
3.586,0,0.000000,5.484684,4.559751,1,5.197043,3.924138,6.614793,6.426074,0.850661,5.439478,-1.48285,0.09966
3.587,0,0.000000,5.488575,4.562040,1,5.198971,3.927120,6.615171,6.430023,0.908361,5.440337,-1.48956,0.09809
3.588,0,0.000000,5.492663,4.565121,1,5.200899,3.930103,6.615550,6.433972,0.966060,5.441195,-1.48682,0.09785
3.589,0,0.000000,5.496858,4.567989,1,5.202641,3.932230,6.616079,6.433502,1.025438,5.442224,-1.48720,0.09954
3.590,0,0.000000,5.501373,4.570220,1,5.204128,3.933187,6.616815,6.426978,1.087114,5.443486,-1.48758,0.09986
3.591,0,0.000000,5.505911,4.571844,1,5.205615,3.934144,6.617551,6.420454,1.148790,5.444748,-1.48781,0.09864
3.592,0,0.000000,5.510518,4.571653,1,5.207101,3.935100,6.618287,6.413930,1.210466,5.446010,-1.48933,0.10035
3.593,0,0.000000,5.515082,4.570831,1,5.206409,3.935533,6.619041,6.406703,1.271749,5.447265,-1.48804,0.10241
3.594,0,0.000000,5.519520,4.568119,1,5.202734,3.935249,6.619821,6.398512,1.332493,5.448510,-1.48636,0.10268
3.595,0,0.000000,5.523986,4.565837,1,5.199059,3.934964,6.620601,6.390321,1.393238,5.449755,-1.48674,0.10167
3.596,0,0.000000,5.528533,4.564847,1,5.195384,3.934680,6.621381,6.382131,1.453983,5.451001,-1.48712,0.10288
3.597,0,0.000000,5.533180,4.564949,1,5.196047,3.934355,6.622201,6.372783,1.517612,5.452367,-1.48880,0.10387
3.598,0,0.000000,5.538132,4.568321,1,5.202654,3.933975,6.623077,6.361853,1.585194,5.453899,-1.48674,0.10313
3.599,0,0.000000,5.543195,4.571552,1,5.209261,3.933596,6.623953,6.350922,1.652776,5.455431,-1.48666,0.10183
3.600,0,0.000000,5.548593,4.574357,1,5.215868,3.933216,6.624828,6.339992,1.720358,5.456964,-1.48888,0.10227
3.601,0,0.000000,5.554083,4.576073,1,5.216595,3.934767,6.625708,6.331162,1.789186,5.458708,-1.48651,0.10223
3.602,0,0.000000,5.559851,4.574523,1,5.209268,3.938962,6.626593,6.325209,1.859724,5.460744,-1.48560,0.10111
3.603,0,0.000000,5.565637,4.572950,1,5.201941,3.943157,6.627478,6.319256,1.930261,5.462780,-1.48491,0.09975
3.604,0,0.000000,5.571479,4.571310,1,5.194614,3.947352,6.628363,6.313304,2.000798,5.464815,-1.48621,0.09949
3.605,0,0.000000,5.577282,4.570541,1,5.191200,3.950551,6.629267,6.309365,2.069812,5.466871,-1.48796,0.09905
3.606,0,0.000000,5.582967,4.572390,1,5.193146,3.952384,6.630197,6.308184,2.136741,5.468954,-1.49040,0.09807
3.607,0,0.000000,5.588632,4.574274,1,5.195092,3.954217,6.631126,6.307003,2.203669,5.471037,-1.49010,0.09950
3.608,0,0.000000,5.594238,4.576264,1,5.197038,3.956051,6.632056,6.305822,2.270598,5.473121,-1.48811,0.10217
3.609,0,0.000000,5.599839,4.577567,1,5.198276,3.956344,6.632908,6.303476,2.333006,5.475376,-1.48819,0.10304
3.610,0,0.000000,5.605423,4.576809,1,5.198542,3.954529,6.633652,6.299532,2.389223,5.477866,-1.48758,0.10233
3.611,0,0.000000,5.610950,4.576033,1,5.198808,3.952714,6.634397,6.295589,2.445441,5.480357,-1.48735,0.10394
3.612,0,0.000000,5.616305,4.575201,1,5.199074,3.950899,6.635141,6.291646,2.501657,5.482847,-1.48697,0.10539
3.613,0,0.000000,5.621563,4.574883,1,5.198794,3.951028,6.635860,6.291528,2.549962,5.485490,-1.48727,0.10510
3.614,0,0.000000,5.626525,4.576110,1,5.197764,3.953822,6.636543,6.296651,2.587428,5.488342,-1.48804,0.10408
3.615,0,0.000000,5.631418,4.577138,1,5.196735,3.956616,6.637226,6.301775,2.624895,5.491193,-1.48720,0.10434
3.616,0,0.000000,5.636107,4.577567,1,5.195706,3.959410,6.637908,6.306898,2.662361,5.494045,-1.48743,0.10377
3.617,0,0.000000,5.640764,4.577263,1,5.192797,3.961301,6.638520,6.309663,2.698690,5.496825,-1.48712,0.10193
3.618,0,0.000000,5.645328,4.574763,1,5.187314,3.961956,6.639034,6.309199,2.733459,5.499509,-1.48697,0.10011
3.619,0,0.000000,5.649876,4.572305,1,5.181831,3.962610,6.639548,6.308734,2.768229,5.502192,-1.48636,0.10127
3.620,0,0.000000,5.654377,4.569976,1,5.176348,3.963265,6.640063,6.308270,2.802998,5.504876,-1.48445,0.10183
3.621,0,0.000000,5.658874,4.568352,1,5.173685,3.963876,6.640455,6.309317,2.836308,5.507615,-1.48682,0.10089
3.622,0,0.000000,5.663355,4.568843,1,5.174882,3.964425,6.640680,6.312434,2.867621,5.510429,-1.48766,0.10249
3.623,0,0.000000,5.667838,4.569572,1,5.176080,3.964975,6.640905,6.315551,2.898933,5.513244,-1.48682,0.10404
3.624,0,0.000000,5.672326,4.571012,1,5.177277,3.965524,6.641129,6.318668,2.930245,5.516058,-1.48582,0.10407
3.625,0,0.000000,5.676836,4.572186,1,5.178010,3.965847,6.641361,6.324206,2.962546,5.518913,-1.48956,0.10281
3.626,0,0.000000,5.681407,4.572564,1,5.178105,3.965857,6.641602,6.333062,2.996200,5.521822,-1.48567,0.10383
3.627,0,0.000000,5.686058,4.572744,1,5.178200,3.965868,6.641843,6.341918,3.029854,5.524733,-1.48743,0.10445
3.628,0,0.000000,5.690948,4.572330,1,5.178296,3.965878,6.642084,6.350774,3.063509,5.527642,-1.48819,0.10363
3.629,0,0.000000,5.695932,4.571893,1,5.177976,3.966037,6.642507,6.361969,3.097131,5.530746,-1.48712,0.10212
3.630,0,0.000000,5.701193,4.571387,1,5.177086,3.966398,6.643180,6.376368,3.130708,5.534116,-1.48743,0.10214
3.631,0,0.000000,5.706396,4.571026,1,5.176196,3.966760,6.643852,6.390767,3.164285,5.537486,-1.49033,0.10154
3.632,0,0.000000,5.711420,4.571098,1,5.175306,3.967121,6.644525,6.405165,3.197862,5.540856,-1.48773,0.10015
3.633,0,0.000000,5.716259,4.571398,1,5.174995,3.968036,6.645158,6.419687,3.223794,5.544175,-1.48575,0.09862
3.634,0,0.000000,5.720544,4.572384,1,5.175478,3.969708,6.645738,6.434377,3.239254,5.547423,-1.48590,0.09890
3.635,0,0.000000,5.724700,4.573427,1,5.175961,3.971381,6.646317,6.449067,3.254714,5.550673,-1.48964,0.09922
3.636,0,0.000000,5.728470,4.574643,1,5.176444,3.973053,6.646896,6.463757,3.270174,5.553921,-1.48819,0.09843
3.637,0,0.000000,5.732169,4.575768,1,5.177847,3.973601,6.647548,6.476341,3.278563,5.557211,-1.48705,0.10019
3.638,0,0.000000,5.735651,4.576624,1,5.180511,3.972608,6.648299,6.486040,3.277266,5.560557,-1.48773,0.10256
3.639,0,0.000000,5.739011,4.577466,1,5.183177,3.971614,6.649049,6.495739,3.275970,5.563903,-1.48735,0.10284
3.640,0,0.000000,5.742000,4.578269,1,5.185841,3.970621,6.649800,6.505439,3.274673,5.567250,-1.48643,0.10188
3.641,0,0.000000,5.744816,4.579115,1,5.187511,3.970582,6.650559,6.515063,3.263017,5.570629,-1.48987,0.10316
3.642,0,0.000000,5.747114,4.580085,1,5.187819,3.971852,6.651330,6.524583,3.237171,5.574053,-1.48727,0.10428
3.643,0,0.000000,5.749259,4.580947,1,5.188128,3.973122,6.652102,6.534104,3.211325,5.577478,-1.48636,0.10367
3.644,0,0.000000,5.750948,4.581487,1,5.188436,3.974391,6.652873,6.543624,3.185479,5.580903,-1.48689,0.10235
3.645,0,0.000000,5.752529,4.581819,1,5.188198,3.975259,6.653660,6.554889,3.155769,5.584176,-1.48956,0.10276
3.646,0,0.000000,5.753784,4.581530,1,5.187211,3.975577,6.654469,6.568543,3.120766,5.587241,-1.48651,0.10286
3.647,0,0.000000,5.755005,4.581212,1,5.186224,3.975895,6.655279,6.582198,3.085763,5.590307,-1.48598,0.10166
3.648,0,0.000000,5.756121,4.580805,1,5.185238,3.976213,6.656087,6.595852,3.050760,5.593372,-1.48598,0.10036
3.649,0,0.000000,5.757258,4.580508,1,5.184547,3.976496,6.656876,6.603869,3.016583,5.596400,-1.48643,0.10008
3.650,0,0.000000,5.758460,4.580540,1,5.184259,3.976728,6.657637,6.604166,2.983537,5.599376,-1.48666,0.09927
3.651,0,0.000000,5.759669,4.580537,1,5.183972,3.976961,6.658398,6.604463,2.950492,5.602353,-1.48689,0.09780
3.652,0,0.000000,5.760901,4.580433,1,5.183684,3.977193,6.659159,6.604760,2.917446,5.605329,-1.48682,0.09781
3.653,0,0.000000,5.762145,4.580197,1,5.183014,3.977421,6.660061,6.599606,2.888731,5.608181,-1.48674,0.09979
3.654,0,0.000000,5.763423,4.579567,1,5.181820,3.977643,6.661159,6.586987,2.865947,5.610864,-1.48689,0.10067
3.655,0,0.000000,5.764814,4.579021,1,5.180625,3.977865,6.662257,6.574368,2.843163,5.613546,-1.48781,0.10022
3.656,0,0.000000,5.766545,4.578728,1,5.179430,3.978087,6.663354,6.561750,2.820379,5.616229,-1.48849,0.10220
3.657,0,0.000000,5.768461,4.578699,1,5.179692,3.978108,6.664449,6.547108,2.806906,5.618910,-1.48705,0.10401
3.658,0,0.000000,5.770931,4.579463,1,5.181948,3.977856,6.665541,6.529695,2.806186,5.621591,-1.48743,0.10404
3.659,0,0.000000,5.773506,4.580371,1,5.184204,3.977604,6.666632,6.512282,2.805465,5.624272,-1.48720,0.10275
3.660,0,0.000000,5.776396,4.581717,1,5.186460,3.977352,6.667723,6.494869,2.804745,5.626953,-1.48758,0.10367
3.661,0,0.000000,5.779298,4.583061,1,5.187785,3.978224,6.668771,6.481437,2.804284,5.629720,-1.48659,0.10419
3.662,0,0.000000,5.782235,4.584398,1,5.187835,3.980636,6.669760,6.473456,2.804177,5.632607,-1.48811,0.10322
3.663,0,0.000000,5.785139,4.585671,1,5.187886,3.983048,6.670748,6.465477,2.804070,5.635494,-1.48636,0.10189
3.664,0,0.000000,5.787942,4.586755,1,5.187936,3.985461,6.671737,6.457497,2.803964,5.638381,-1.48643,0.10174
3.665,0,0.000000,5.790698,4.587748,1,5.188644,3.986696,6.672847,6.450961,2.802458,5.641233,-1.48651,0.10110
3.666,0,0.000000,5.793312,4.588470,1,5.190252,3.986318,6.674125,6.446404,2.799035,5.644038,-1.48643,0.09957
3.667,0,0.000000,5.795930,4.589127,1,5.191860,3.985940,6.675403,6.441846,2.795613,5.646843,-1.48781,0.09853
3.668,0,0.000000,5.798563,4.589589,1,5.193468,3.985562,6.676681,6.437288,2.792191,5.649649,-1.48705,0.10041
3.669,0,0.000000,5.801240,4.589995,1,5.193878,3.985867,6.677968,6.434700,2.788723,5.652535,-1.48575,0.10150
3.670,0,0.000000,5.804048,4.590229,1,5.192648,3.987109,6.679268,6.434810,2.785194,5.655533,-1.48788,0.10110
3.671,0,0.000000,5.806857,4.590326,1,5.191418,3.988350,6.680568,6.434920,2.781665,5.658531,-1.48750,0.10313
3.672,0,0.000000,5.809671,4.590013,1,5.190188,3.989592,6.681868,6.435030,2.778136,5.661528,-1.48811,0.10527
3.673,0,0.000000,5.812487,4.589530,1,5.188331,3.990624,6.683150,6.433453,2.780757,5.664329,-1.48735,0.10537
3.674,0,0.000000,5.815306,4.588542,1,5.185615,3.991368,6.684408,6.429563,2.791801,5.666861,-1.48758,0.10441
3.675,0,0.000000,5.818305,4.587553,1,5.182899,3.992113,6.685666,6.425673,2.802845,5.669392,-1.48888,0.10510
3.676,0,0.000000,5.821844,4.586564,1,5.180182,3.992857,6.686924,6.421783,2.813890,5.671924,-1.48720,0.10505
3.677,0,0.000000,5.825728,4.585732,1,5.178121,3.993708,6.688364,6.419960,2.843680,5.674466,-1.48621,0.10371
3.678,0,0.000000,5.830647,4.585373,1,5.176954,3.994704,6.690053,6.420967,2.899148,5.677022,-1.48689,0.10192
3.679,0,0.000000,5.835926,4.585180,1,5.175788,3.995701,6.691743,6.421974,2.954615,5.679579,-1.48636,0.10132
3.680,0,0.000000,5.842285,4.585483,1,5.174622,3.996697,6.693433,6.422980,3.010082,5.682136,-1.48300,0.10130
3.681,0,0.000000,5.848984,4.585897,1,5.174246,3.997557,6.695066,6.425410,3.082574,5.684928,-1.48758,0.10057
3.682,0,0.000000,5.856704,4.586649,1,5.174955,3.998229,6.696622,6.429788,3.178386,5.688043,-1.48621,0.10237
3.683,0,0.000000,5.864730,4.587366,1,5.175664,3.998901,6.698179,6.434165,3.274198,5.691158,-1.48766,0.10461
3.684,0,0.000000,5.873669,4.587976,1,5.176373,3.999573,6.699735,6.438543,3.370010,5.694273,-1.48651,0.10504
3.685,0,0.000000,5.882872,4.588480,1,5.176841,4.000240,6.701266,6.440197,3.479124,5.697571,-1.48674,0.10408
3.686,0,0.000000,5.892862,4.588670,1,5.176982,4.000900,6.702765,6.438120,3.606457,5.701119,-1.48788,0.10540
3.687,0,0.000000,5.903063,4.015211,1,5.177123,4.001559,6.704264,6.436043,3.733790,5.704667,-1.48674,0.10611
3.688,0,0.000000,5.913896,1.720805,0,5.177263,4.002218,6.705762,6.433965,3.861123,5.708215,-1.49307,0.10509
3.689,0,0.000000,5.924863,0.000000,0,5.177824,4.003393,6.707275,6.432544,3.990103,5.712095,-1.48773,0.10345
3.690,0,0.000000,5.936229,0.000000,0,5.178959,4.005274,6.708808,6.432023,4.121340,5.716428,-1.48720,0.10283
3.691,0,0.000000,5.947577,0.000000,0,5.180094,4.007154,6.710340,6.431501,4.252577,5.720762,-1.48697,0.10150
3.692,0,0.000000,5.958867,0.000000,0,5.181230,4.009035,6.711873,6.430979,4.383814,5.725095,-1.48796,0.09963
3.693,0,0.000000,5.970013,0.000000,0,5.182219,4.009582,6.713459,6.431455,4.504527,5.729627,-1.48743,0.09967
3.694,0,0.000000,5.980724,0.000000,0,5.183008,4.008300,6.715117,6.433298,4.610824,5.734430,-1.48712,0.10165
3.695,0,0.000000,5.991291,0.000000,0,5.183798,4.007019,6.716776,6.435142,4.717122,5.739233,-1.48651,0.10192
3.696,0,0.000000,6.001423,0.000000,0,5.184587,4.005737,6.718434,6.436985,4.823419,5.744037,-1.48941,0.10098
3.697,0,0.000000,6.011415,0.000000,0,5.186093,4.004735,6.719999,6.437720,4.916963,5.748999,-1.48827,0.10249
3.698,0,0.000000,6.020982,0.000000,0,5.188581,4.004115,6.721436,6.436940,4.993038,5.754177,-1.48743,0.10403
3.699,0,0.000000,6.030350,0.000000,0,5.191069,4.003495,6.722872,6.436160,5.069114,5.759356,-1.48781,0.10393
3.700,0,0.000000,6.039118,0.000000,0,5.193557,4.002875,6.724308,6.435380,5.145189,5.764534,-1.48621,0.10289
3.701,0,0.000000,6.047626,0.000000,0,5.195300,4.002457,6.725683,6.435215,5.202773,5.769864,-1.48888,0.10363
3.702,0,0.000000,6.055355,0.000000,0,5.196021,4.002314,6.726975,6.435892,5.235029,5.775402,-1.48705,0.10394
3.703,0,0.000000,6.062799,0.000000,0,5.196742,4.002171,6.728267,6.436570,5.267285,5.780939,-1.48575,0.10285
3.704,0,0.000000,6.069390,0.000000,0,5.197464,4.002028,6.729559,6.437248,5.299541,5.786477,-1.48689,0.10150
3.705,0,0.000000,6.075698,0.000000,0,5.197677,4.001844,6.730820,6.436727,5.315780,5.791949,-1.48621,0.10141
3.706,0,0.000000,6.081153,0.000000,0,5.197194,4.001606,6.732036,6.434565,5.310080,5.797332,-1.48659,0.10084
3.707,0,0.000000,6.086381,0.000000,0,5.196711,4.001367,6.733253,6.432403,5.304380,5.802715,-1.48773,0.09940
3.708,0,0.000000,6.090925,0.000000,0,5.196228,4.001128,6.734469,6.430240,5.298680,5.808098,-1.48636,0.09800
3.709,0,0.000000,6.095279,0.000000,0,5.195718,3.999805,6.735816,6.428158,5.279331,5.813495,-1.48544,0.09816
3.710,0,0.000000,6.099064,0.000000,0,5.195170,3.996998,6.737342,6.426186,5.241286,5.818911,-1.48773,0.09825
3.711,0,0.000000,6.102609,0.000000,0,5.194623,3.994190,6.738869,6.424214,5.203240,5.824327,-1.48796,0.09715
3.712,0,0.000000,6.105435,0.000000,0,5.194076,3.991383,6.740395,6.422242,5.165195,5.829742,-1.48926,0.09843
3.713,0,0.000000,6.107975,0.000000,0,5.194325,3.987628,6.741763,6.419547,5.112920,5.835010,-1.48911,0.10049
3.714,0,0.000000,6.109656,0.000000,0,5.195664,3.982575,6.742916,6.415860,5.041153,5.840075,-1.48628,0.10089
3.715,0,0.000000,6.111069,0.000000,0,5.197002,3.977522,6.744068,6.412173,4.969387,5.845140,-1.48674,0.10001
3.716,0,0.000000,6.111677,0.000000,0,5.198341,3.972470,6.745221,6.408487,4.897620,5.850204,-1.48796,0.10154
3.717,0,0.000000,6.112034,0.000000,0,5.199617,3.965749,6.746383,6.406803,4.811708,5.855142,-1.48796,0.10317
3.718,0,0.000000,6.111638,0.000000,0,5.200807,3.956745,6.747559,6.407862,4.706422,5.859907,-1.48849,0.10303
3.719,0,0.000000,6.110968,0.000000,0,5.201996,3.947740,6.748734,6.408921,4.601135,5.864673,-1.48605,0.10219
3.720,0,0.000000,6.109478,0.000000,0,5.203186,3.938736,6.749910,6.409979,4.495849,5.869438,-1.48804,0.10304
3.721,0,0.000000,6.107696,0.000000,0,5.205249,3.929974,6.750823,6.411531,4.375282,5.874067,-1.48460,0.10365
3.722,0,0.000000,6.105041,0.000000,0,5.208510,3.921543,6.751378,6.413756,4.233788,5.878510,-1.48613,0.10282
3.723,0,0.000000,6.102115,0.000000,0,5.211770,3.913113,6.751932,6.415982,4.092294,5.882953,-1.48567,0.10156
3.724,0,0.000000,6.098378,0.000000,0,5.215030,3.904683,6.752486,6.418207,3.950800,5.887396,-1.48773,0.10149
3.725,0,0.000000,6.094399,0.000000,0,5.217738,3.904303,6.752876,6.420161,3.799978,5.891519,-1.48743,0.10080
3.726,0,0.000000,6.089698,0.000000,0,5.219689,3.914950,6.753043,6.421741,3.636378,5.895202,-1.48727,0.09926
3.727,0,0.000000,6.084791,0.000000,0,5.221640,3.925596,6.753209,6.423322,3.472778,5.898885,-1.48788,0.09875
3.728,0,0.000000,6.079268,0.000000,0,5.223591,3.936243,6.753375,6.424902,3.309178,5.902569,-1.48773,0.10106
3.729,0,0.000000,6.073592,0.000000,0,5.226060,3.946385,6.753257,6.424953,3.144292,5.905830,-1.48781,0.10220
3.730,0,0.000000,6.067461,0.000000,0,5.229237,3.955836,6.752750,6.422909,2.977645,5.908514,-1.48804,0.10175
3.731,0,0.000000,6.061285,0.000000,0,5.232414,3.965286,6.752244,6.420865,2.810998,5.911197,-1.48773,0.10340
3.732,0,0.000000,6.054974,0.000000,0,5.235591,3.974737,6.751737,6.418820,2.644351,5.913880,-1.48689,0.10495
3.733,0,0.000000,6.048721,0.000000,0,5.236521,3.980880,6.751195,6.419009,2.485064,5.916312,-1.49055,0.10484
3.734,0,0.000000,6.042647,0.000000,0,5.234372,3.982493,6.750607,6.422255,2.335859,5.918399,-1.48605,0.10367
3.735,0,0.000000,6.036695,0.000000,0,5.232223,3.984107,6.750018,6.425500,2.186654,5.920486,-1.48499,0.10410
3.736,0,0.000000,6.031114,0.000000,0,5.230073,3.985719,6.749429,6.428746,2.037448,5.922574,-1.48598,0.10414
3.737,0,0.000000,6.025693,0.000000,0,5.228876,3.990646,6.748617,6.429777,1.901037,5.924476,-1.48674,0.10284
3.738,0,0.000000,6.020759,0.000000,0,5.228980,4.000112,6.747499,6.427774,1.782148,5.926126,-1.48788,0.10133
3.739,0,0.000000,6.015972,0.000000,0,5.229085,4.009577,6.746382,6.425772,1.663259,5.927775,-1.48804,0.10106
3.740,0,0.000000,6.011627,0.000000,0,5.229190,4.019042,6.745265,6.423769,1.544370,5.929425,-1.48804,0.10031
3.741,0,0.000000,6.007408,0.000000,0,5.228782,4.027278,6.744009,6.420873,1.437720,5.930866,-1.48697,0.09879
3.742,0,0.000000,6.003571,0.000000,0,5.227671,4.033828,6.742565,6.416751,1.347834,5.932022,-1.48804,0.09754
3.743,0,0.000000,5.999854,0.000000,0,5.226560,4.040378,6.741120,6.412630,1.257947,5.933177,-1.48758,0.09857
3.744,0,0.000000,5.996499,0.000000,0,5.225449,4.046928,6.739676,6.408509,1.168061,5.934333,-1.48781,0.09900
3.745,0,0.000000,5.993265,0.000000,0,5.225217,4.055334,6.738200,6.406922,1.088385,5.935357,-1.48674,0.09811
3.746,0,0.000000,5.990392,0.000000,0,5.226190,4.066279,6.736681,6.408806,1.022693,5.936200,-1.48964,0.09956
3.747,0,0.000000,5.987647,0.000000,0,5.227163,4.077225,6.735162,6.410691,0.957001,5.937042,-1.48689,0.10164
3.748,0,0.000000,5.985286,0.000000,0,5.228136,4.088170,6.733643,6.412576,0.891310,5.937885,-1.48949,0.10188
