"1 Chan 1","2 Chan 2","3 Chan 3","4 Chan 4"
"0.00565","0.003204","0.029251","0.005441"
"0.00561","0.003131","0.029405","0.005500"
"0.00559","0.003085","0.029316","0.005521"
"0.00562","0.003077","0.029379","0.005491"
"0.00560","0.003061","0.029681","0.005404"
"0.00569","0.003073","0.030027","0.005136"
"0.00580","0.003094","0.030347","0.004861"
"0.00683","0.003070","0.030994","0.004664"
"0.00833","0.003011","0.031347","0.005390"
"0.01029","0.002880","0.032420","0.007159"
"0.01282","0.002773","0.033671","0.009225"
"0.01600","0.002650","0.035785","0.011828"
"0.01566","0.003039","0.038482","0.011949"
"0.01538","0.003372","0.041133","0.012324"
"0.01507","0.003699","0.044030","0.012970"
"0.01470","0.004034","0.047339","0.013907"
"0.01434","0.004377","0.050837","0.014770"
"0.01405","0.004671","0.054258","0.015683"
"0.01390","0.004985","0.057567","0.016673"
"0.01428","0.005277","0.060676","0.017855"
"0.01563","0.005438","0.063250","0.020130"
"0.01726","0.005553","0.065308","0.022440"
"0.01800","0.005730","0.066812","0.024578"
"0.01845","0.005965","0.068397","0.025608"
"0.02006","0.006228","0.069424","0.025131"
"0.02136","0.006439","0.069701","0.024178"
"0.02212","0.006648","0.068646","0.022387"
"0.02644","0.006306","0.066834","0.023116"
"0.03063","0.006008","0.065290","0.023533"
"0.03479","0.005721","0.063457","0.023623"
"0.03793","0.005645","0.061273","0.023189"
"0.04081","0.005827","0.058998","0.022218"
"0.04460","0.006157","0.057176","0.021104"
"0.04967","0.006498","0.055157","0.019812"
"0.05350","0.006995","0.053683","0.018339"
"0.05751","0.007693","0.052677","0.015982"
"0.06256","0.008567","0.053089","0.013582"
"0.06893","0.009406","0.053177","0.011940"
"0.07593","0.010201","0.052664","0.011008"
"0.08145","0.010961","0.051822","0.011402"
"0.08687","0.011772","0.051638","0.012369"
"0.09402","0.012342","0.051499","0.013782"
"0.10261","0.012799","0.051685","0.015393"
"0.11144","0.013167","0.052319","0.017126"
"0.12185","0.013467","0.053049","0.018994"
"0.13491","0.013441","0.053134","0.021506"
"0.14732","0.012976","0.052161","0.024769"
"0.15765","0.012413","0.050713","0.028165"
"0.16609","0.011827","0.049760","0.031831"
"0.17645","0.011007","0.047564","0.036803"
"0.18637","0.010126","0.044865","0.041574"
"0.19433","0.009023","0.041312","0.046887"
"0.19975","0.007973","0.038288","0.050873"
"0.20370","0.006983","0.035789","0.054274"
"0.20531","0.006066","0.033394","0.057525"
"0.20547","0.005193","0.030627","0.060475"
"0.20187","0.004824","0.029218","0.063024"
"0.19636","0.004714","0.028539","0.065480"
"0.19036","0.004785","0.027503","0.068114"
"0.18146","0.005086","0.026795","0.069904"
"0.17035","0.005499","0.027153","0.070592"
"0.15972","0.006125","0.028918","0.070342"
"0.14944","0.006815","0.031016","0.069937"
"0.13856","0.007480","0.032708","0.069894"
"0.12662","0.008289","0.034691","0.068721"
"0.11366","0.008951","0.036281","0.068211"
"0.10066","0.009544","0.037573","0.067348"
"0.08887","0.009941","0.038739","0.067275"
"0.07962","0.010214","0.039965","0.066798"
"0.07277","0.010348","0.041757","0.064564"
"0.06723","0.010392","0.043192","0.062855"
"0.06324","0.010232","0.043333","0.061293"
"0.05967","0.009910","0.042665","0.059683"
"0.05641","0.009505","0.041874","0.057755"
"0.05417","0.008894","0.040727","0.056858"
"0.05248","0.008277","0.039356","0.056236"
"0.05114","0.007680","0.037341","0.055769"
"0.05030","0.007038","0.035123","0.055295"
"0.04938","0.006429","0.032433","0.054378"
"0.04678","0.005786","0.029904","0.053550"
"0.04429","0.005332","0.028285","0.051375"
"0.04241","0.005024","0.027126","0.048796"
"0.04052","0.004882","0.026392","0.046168"
"0.03676","0.004839","0.025662","0.043841"
"0.03284","0.004891","0.024804","0.042442"
"0.02889","0.004983","0.024350","0.040192"
"0.02531","0.005053","0.024150","0.037797"
"0.02178","0.005118","0.024121","0.035455"
"0.01826","0.005143","0.024546","0.033192"
"0.01506","0.005190","0.025200","0.030525"
"0.01193","0.005223","0.025851","0.028399"
"0.00887","0.005225","0.026533","0.026682"
"0.00608","0.005204","0.027112","0.024867"
"0.00449","0.005125","0.027952","0.022957"
"0.00445","0.005049","0.028903","0.020705"
"0.00447","0.004944","0.029587","0.019001"
"0.00452","0.004855","0.030236","0.017473"
"0.00485","0.004944","0.031255","0.015788"
"0.00534","0.005246","0.032603","0.014295"
"0.00600","0.005655","0.034061","0.012908"
"0.00680","0.006206","0.035461","0.011563"
"0.00765","0.006829","0.037026","0.010329"
"0.00846","0.007567","0.038737","0.009041"
"0.00926","0.008362","0.040444","0.007757"
"0.01005","0.009233","0.042107","0.006762"
"0.01081","0.010095","0.043949","0.005876"
"0.01153","0.010981","0.046070","0.005082"
"0.01213","0.011848","0.048166","0.004533"
"0.01243","0.012486","0.050091","0.004025"
"0.01257","0.013041","0.051534","0.003586"
"0.01256","0.013517","0.052636","0.003468"
"0.01251","0.013853","0.053622","0.003417"
"0.01214","0.013987","0.054130","0.003436"
"0.01165","0.013854","0.054263","0.003446"
"0.01107","0.013651","0.053793","0.003393"
"0.01038","0.013377","0.052948","0.003369"
"0.00957","0.013024","0.051998","0.003355"
"0.00880","0.012623","0.051023","0.003349"
"0.00803","0.012225","0.049694","0.003342"
"0.00732","0.011743","0.047827","0.003333"
"0.00668","0.011229","0.045409","0.003310"
"0.00611","0.010639","0.043040","0.003312"
"0.00556","0.010038","0.041125","0.003321"
"0.00534","0.009722","0.039594","0.003341"
"0.00538","0.009525","0.038772","0.003363"
"0.00567","0.009518","0.038882","0.003342"
"0.00605","0.009644","0.039245","0.003254"
"0.00643","0.009805","0.039524","0.003202"
"0.00675","0.010013","0.039626","0.003155"
"0.00701","0.010169","0.039961","0.003143"
"0.00722","0.010239","0.040587","0.003109"
"0.00734","0.010141","0.040792","0.003069"
"0.00735","0.009879","0.040434","0.003029"
"0.00733","0.009560","0.039790","0.003030"
"0.00732","0.009214","0.039226","0.003009"
"0.00733","0.008890","0.038685","0.002977"
"0.00732","0.008603","0.037857","0.002904"
"0.00732","0.008344","0.036820","0.002818"
"0.00726","0.008060","0.035760","0.002726"
"0.00711","0.007724","0.034391","0.002646"
"0.00689","0.007226","0.032528","0.002588"
"0.00664","0.006714","0.030545","0.002567"
"0.00641","0.006186","0.028521","0.002569"
"0.00620","0.005669","0.026688","0.002568"
"0.00598","0.005201","0.024982","0.002628"
"0.00577","0.004770","0.023401","0.002716"
"0.00571","0.004498","0.022260","0.002796"
"0.00570","0.004383","0.021645","0.002861"
"0.00572","0.004309","0.021357","0.002862"
"0.00575","0.004254","0.021207","0.002859"
"0.00577","0.004209","0.021197","0.002858"
"0.00578","0.004182","0.021237","0.002823"
"0.00581","0.004147","0.021379","0.002781"
"0.00583","0.004123","0.021587","0.002721"
"0.00584","0.004105","0.021812","0.002646"
"0.00582","0.004111","0.021927","0.002624"
"0.00577","0.004132","0.022032","0.002593"
"0.00570","0.004150","0.022140","0.002546"
"0.00567","0.004165","0.022228","0.002509"
"0.00561","0.004193","0.022291","0.002459"
"0.00553","0.004252","0.022337","0.002419"
"0.00545","0.004349","0.022504","0.002376"
"0.00538","0.004414","0.022749","0.002356"
"0.00529","0.004476","0.023079","0.002370"
"0.00518","0.004559","0.023487","0.002383"
"0.00503","0.004644","0.024051","0.002379"
"0.00487","0.004738","0.024666","0.002382"
"0.00466","0.004778","0.025643","0.002447"
"0.00444","0.004795","0.026622","0.002526"
"0.00431","0.004831","0.027814","0.002589"
"0.00422","0.004852","0.028985","0.002652"
"0.00411","0.004866","0.030257","0.002758"
"0.00401","0.004868","0.031488","0.002974"
"0.00390","0.004872","0.032638","0.003242"
"0.00386","0.004879","0.033464","0.003447"
"0.00387","0.004871","0.034131","0.003648"
"0.00377","0.004859","0.034537","0.003854"
"0.00366","0.004892","0.034966","0.004061"
"0.00360","0.004917","0.035130","0.004255"
"0.00357","0.004945","0.035182","0.004335"
"0.00358","0.004953","0.035003","0.004503"
"0.00360","0.004954","0.034572","0.004685"
"0.00367","0.005015","0.033695","0.004774"
"0.00383","0.005062","0.032615","0.004820"
"0.00390","0.005086","0.031332","0.004865"
"0.00394","0.005133","0.030136","0.004885"
"0.00400","0.005184","0.028833","0.004864"
"0.00407","0.005221","0.027785","0.004635"
"0.00414","0.005245","0.027006","0.004364"
"0.00416","0.005231","0.026594","0.004156"
"0.00413","0.005204","0.026295","0.003959"
"0.00424","0.005142","0.026054","0.003735"
"0.00440","0.005031","0.025685","0.003496"
"0.00456","0.004905","0.025491","0.003253"
"0.00472","0.004785","0.025362","0.003129"
"0.00493","0.004671","0.025292","0.002887"
"0.00515","0.004552","0.025351","0.002667"
"0.00538","0.004423","0.025411","0.002485"
"0.00554","0.004317","0.025665","0.002332"
"0.00570","0.004233","0.025984","0.002196"
"0.00585","0.004144","0.026215","0.002076"
"0.00596","0.004059","0.026190","0.001998"
"0.00599","0.004007","0.025903","0.002037"
"0.00601","0.004037","0.025591","0.002045"
"0.00603","0.004109","0.025414","0.002046"
"0.00609","0.004180","0.025197","0.002037"
"0.00611","0.004256","0.025010","0.002029"
"0.00617","0.004353","0.024909","0.002000"
"0.00651","0.004475","0.025376","0.001941"
"0.00738","0.004645","0.026100","0.002031"
"0.00918","0.004860","0.027128","0.002534"
"0.01125","0.005051","0.028335","0.003643"
"0.01332","0.005252","0.029409","0.005766"
"0.01539","0.005499","0.030476","0.007907"
"0.01746","0.005760","0.031426","0.010241"
"0.01954","0.006022","0.032357","0.012645"
"0.02167","0.006279","0.033502","0.015091"
"0.02403","0.006495","0.034685","0.017887"
"0.02648","0.006622","0.036143","0.020832"
"0.02893","0.006733","0.037649","0.023908"
"0.03134","0.006819","0.039225","0.027081"
"0.03377","0.006895","0.040667","0.030331"
"0.03601","0.006951","0.041793","0.033645"
"0.03759","0.006987","0.042130","0.037078"
"0.03848","0.006953","0.042204","0.040420"
"0.03814","0.006907","0.041977","0.043343"
"0.03744","0.006868","0.041578","0.045567"
"0.03671","0.006805","0.041373","0.046897"
"0.03554","0.006691","0.041075","0.048168"
"0.03395","0.006501","0.040720","0.049237"
"0.03218","0.006297","0.040203","0.050219"
"0.03036","0.006071","0.039518","0.051535"
"0.02825","0.005866","0.038737","0.052613"
"0.02601","0.005740","0.037681","0.053275"
"0.02374","0.005619","0.036602","0.053458"
"0.02146","0.005526","0.035632","0.053302"
"0.01918","0.005446","0.034886","0.052802"
"0.01704","0.005380","0.034403","0.052104"
"0.01523","0.005311","0.034170","0.051315"
"0.01356","0.005271","0.034063","0.050337"
"0.01209","0.005200","0.034008","0.049612"
"0.01068","0.005146","0.033977","0.048997"
"0.00908","0.005137","0.033926","0.048016"
"0.00788","0.005154","0.033620","0.046961"
"0.00709","0.005263","0.033326","0.045795"
"0.00650","0.005398","0.033220","0.044540"
"0.00598","0.005545","0.033362","0.042828"
"0.00560","0.005692","0.033584","0.041014"
"0.00526","0.005785","0.033675","0.039468"
"0.00497","0.005886","0.033614","0.038241"
"0.00471","0.005996","0.033374","0.037285"
"0.00448","0.006103","0.032897","0.036830"
"0.00427","0.006211","0.032248","0.036587"
"0.00408","0.006335","0.031520","0.036391"
"0.00388","0.006452","0.030752","0.036352"
"0.00368","0.006569","0.029992","0.035997"
"0.00351","0.006708","0.029222","0.035181"
"0.00356","0.006804","0.028478","0.034396"
"0.00366","0.006846","0.028010","0.033721"
"0.00377","0.006834","0.027581","0.033184"
"0.00389","0.006776","0.027098","0.032793"
"0.00401","0.006717","0.026477","0.032639"
"0.00414","0.006640","0.025772","0.032757"
"0.00427","0.006523","0.025002","0.033191"
"0.00440","0.006376","0.024173","0.033928"
"0.00452","0.006221","0.023401","0.034544"
"0.00460","0.006065","0.022862","0.034833"
"0.00465","0.005919","0.022460","0.035003"
"0.00465","0.005764","0.022099","0.035143"
"0.00467","0.005599","0.021671","0.035262"
"0.00470","0.005436","0.021154","0.035599"
"0.00472","0.005243","0.020470","0.036543"
"0.00478","0.005063","0.019596","0.037964"
"0.00484","0.004927","0.018751","0.039450"
"0.00489","0.004800","0.017983","0.040938"
"0.00492","0.004658","0.017348","0.042351"
"0.00495","0.004501","0.016868","0.043408"
"0.00495","0.004380","0.016572","0.043904"
"0.00494","0.004289","0.016345","0.044008"
"0.00494","0.004206","0.016159","0.043799"
"0.00495","0.004114","0.015937","0.043677"
"0.00496","0.004024","0.015624","0.043655"
"0.00498","0.003928","0.015281","0.043727"
"0.00506","0.003844","0.014866","0.043825"
"0.00516","0.003773","0.014489","0.043963"
"0.00528","0.003712","0.014180","0.043937"
"0.00537","0.003668","0.014074","0.043483"
"0.00542","0.003649","0.014175","0.042502"
"0.00546","0.003646","0.014344","0.041137"
"0.00550","0.003639","0.014576","0.039420"
"0.00555","0.003664","0.014727","0.037576"
"0.00564","0.003705","0.014703","0.035859"
"0.00575","0.003729","0.014525","0.034381"
"0.00588","0.003753","0.014256","0.033001"
"0.00600","0.003769","0.014022","0.031653"
"0.00611","0.003783","0.013867","0.030194"
"0.00623","0.003798","0.013789","0.028528"
"0.00632","0.003823","0.013894","0.026516"
"0.00638","0.003834","0.014088","0.024414"
"0.00642","0.003839","0.014274","0.022252"
"0.00645","0.003844","0.014443","0.020096"
"0.00647","0.003847","0.014608","0.018087"
"0.00647","0.003837","0.014752","0.016288"
"0.00649","0.003829","0.014875","0.014805"
"0.00650","0.003846","0.014973","0.013661"
"0.00648","0.003874","0.015142","0.012680"
"0.00644","0.003900","0.015404","0.011742"
"0.00640","0.003929","0.015707","0.010777"
"0.00632","0.003965","0.016135","0.009752"
"0.00624","0.004024","0.016557","0.008687"
"0.00615","0.004081","0.016912","0.007693"
"0.00606","0.004125","0.017206","0.006888"
"0.00599","0.004156","0.017382","0.006369"
"0.00591","0.004217","0.017548","0.005905"
"0.00580","0.004329","0.017865","0.005426"
"0.00567","0.004506","0.018549","0.004962"
"0.00554","0.004880","0.019734","0.004538"
"0.00541","0.005277","0.020999","0.004146"
"0.00527","0.005664","0.022354","0.003736"
"0.00513","0.006069","0.023830","0.003306"
"0.00494","0.006548","0.025536","0.002849"
"0.00478","0.007007","0.027217","0.002401"
"0.00460","0.007418","0.028701","0.002008"
"0.00448","0.007603","0.029645","0.001742"
"0.00440","0.007746","0.030474","0.001539"
"0.00432","0.007907","0.031357","0.001412"
"0.00439","0.008226","0.032787","0.001312"
"0.00455","0.008570","0.034327","0.001221"
"0.00475","0.008903","0.035968","0.001144"
"0.00497","0.009200","0.037457","0.001116"
"0.00521","0.009454","0.038555","0.001103"
"0.00547","0.009512","0.039143","0.001165"
"0.00572","0.009527","0.039576","0.001236"
"0.00584","0.009388","0.039371","0.001311"
"0.00590","0.009140","0.038804","0.001426"
"0.00601","0.008798","0.037815","0.001544"
"0.00611","0.008460","0.036816","0.001677"
"0.00624","0.008157","0.036100","0.001813"
"0.00632","0.008051","0.035909","0.001867"
"0.00637","0.008011","0.035885","0.001886"
"0.00640","0.007951","0.035752","0.001898"
"0.00631","0.007717","0.034957","0.001923"
"0.00612","0.007447","0.034042","0.001971"
"0.00590","0.007152","0.033033","0.001995"
"0.00563","0.006839","0.032005","0.002018"
"0.00535","0.006494","0.030906","0.002072"
"0.00510","0.006119","0.029725","0.002112"
"0.00484","0.005770","0.028612","0.002139"
"0.00473","0.005577","0.028072","0.002190"
"0.00469","0.005459","0.027684","0.002231"
"0.00470","0.005379","0.027445","0.002275"
"0.00470","0.005323","0.027212","0.002274"
"0.00468","0.005282","0.026888","0.002250"
"0.00469","0.005255","0.026532","0.002253"
"0.00471","0.005178","0.026033","0.002282"
"0.00474","0.005108","0.025620","0.002297"
"0.00474","0.005057","0.025494","0.002297"
"0.00470","0.004998","0.025396","0.002312"
"0.00468","0.004976","0.025320","0.002349"
"0.00472","0.004972","0.025302","0.002371"
"0.00475","0.004983","0.025346","0.002393"
"0.00480","0.005018","0.025449","0.002438"
"0.00487","0.005049","0.025487","0.002492"
"0.00495","0.005082","0.025336","0.002541"
"0.00502","0.005105","0.025164","0.002582"
"0.00504","0.005100","0.024954","0.002633"
"0.00501","0.005094","0.024924","0.002719"
"0.00497","0.005073","0.024944","0.002802"
"0.00490","0.005045","0.024910","0.002866"
"0.00482","0.005016","0.024919","0.002978"
"0.00474","0.004976","0.024862","0.003140"
"0.00469","0.004946","0.024633","0.003288"
"0.00468","0.004941","0.024453","0.003426"
"0.00471","0.004898","0.024125","0.003663"
"0.00471","0.004845","0.023819","0.003948"
"0.00473","0.004820","0.023734","0.004277"
"0.00474","0.004824","0.023753","0.004607"
"0.00476","0.004822","0.023878","0.005096"
"0.00477","0.004853","0.024327","0.005608"
"0.00486","0.004903","0.024830","0.006189"
"0.00497","0.004964","0.025408","0.006661"
"0.00515","0.005029","0.026373","0.007036"
"0.00534","0.005083","0.027257","0.007388"
"0.00553","0.005132","0.028063","0.007721"
"0.00573","0.005202","0.029033","0.007808"
"0.00592","0.005212","0.030140","0.008044"
"0.00604","0.005191","0.031288","0.008343"
"0.00614","0.005167","0.032734","0.008691"
"0.00611","0.005126","0.033907","0.009076"
"0.00606","0.005062","0.035103","0.009500"
"0.00598","0.004975","0.036221","0.009847"
"0.00579","0.004856","0.037321","0.010293"
"0.00559","0.004749","0.038462","0.010407"
"0.00542","0.004607","0.039602","0.010357"
"0.00520","0.004460","0.040369","0.010155"
"0.00502","0.004325","0.041022","0.010001"
"0.00483","0.004210","0.041114","0.009834"
"0.00467","0.004120","0.041253","0.009689"
"0.00459","0.004066","0.041318","0.009445"
"0.00446","0.004022","0.041622","0.009474"
"0.00426","0.004071","0.041966","0.009326"
"0.00407","0.004239","0.042635","0.009130"
"0.00391","0.004436","0.042952","0.008848"
"0.00382","0.004690","0.043687","0.008452"
"0.00372","0.004995","0.044318","0.008026"
"0.00362","0.005298","0.044890","0.007619"
"0.00368","0.005623","0.044751","0.007035"
"0.00377","0.005923","0.044185","0.006636"
"0.00390","0.006135","0.043203","0.006363"
"0.00423","0.006309","0.042550","0.006120"
"0.00468","0.006396","0.042675","0.005898"
"0.00700","0.006421","0.043734","0.005555"
"0.01501","0.006329","0.045406","0.005139"
"0.02711","0.006089","0.046836","0.004852"
"0.04019","0.005864","0.048034","0.004474"
"0.05379","0.005653","0.049198","0.004082"
"0.06804","0.005340","0.050259","0.003906"
"0.08301","0.004949","0.051140","0.004318"
"0.09810","0.004537","0.052165","0.005131"
"0.11331","0.004079","0.053446","0.006230"
"0.12904","0.003619","0.054709","0.007345"
"0.14854","0.003074","0.057065","0.008035"
"0.17016","0.002523","0.059693","0.008483"
"0.19203","0.002053","0.062589","0.009036"
"0.21377","0.001623","0.065264","0.010206"
"0.23541","0.001266","0.066461","0.012533"
"0.25567","0.000951","0.065849","0.016106"
"0.27084","0.000748","0.064168","0.020960"
"0.28171","0.000680","0.062287","0.026325"
"0.29062","0.000590","0.059752","0.031943"
"0.29848","0.000461","0.056477","0.037502"
"0.30250","0.000336","0.052924","0.043517"
"0.30107","0.000258","0.050171","0.050409"
"0.29859","0.000175","0.047169","0.057303"
"0.29549","0.000102","0.043976","0.063799"
"0.29139","0.000022","0.040617","0.069893"
"0.28279","0.000000","0.036584","0.076585"
"0.27202","0.000000","0.032457","0.083417"
"0.26084","0.000000","0.028078","0.090028"
"0.24916","0.000000","0.023954","0.096025"
"0.23405","0.000000","0.019949","0.101644"
"0.21570","0.000000","0.016857","0.107137"
"0.19627","0.000000","0.014209","0.111585"
"0.17702","0.000000","0.012274","0.115262"
"0.15886","0.000041","0.011292","0.117682"
"0.14079","0.000144","0.011283","0.119579"
"0.12477","0.000301","0.011286","0.120161"
"0.11283","0.000490","0.011005","0.119003"
"0.10174","0.000686","0.010973","0.117252"
"0.09115","0.000855","0.010965","0.115522"
"0.08097","0.001016","0.011219","0.113957"
"0.07103","0.001221","0.011693","0.111557"
"0.06080","0.001449","0.012459","0.108737"
"0.05060","0.001693","0.013484","0.105902"
"0.04080","0.001960","0.014471","0.103026"
"0.03435","0.002240","0.016179","0.099096"
"0.03046","0.002544","0.017980","0.093826"
"0.02700","0.002845","0.019725","0.088227"
"0.02342","0.003139","0.021379","0.082950"
"0.01975","0.003419","0.022621","0.078656"
"0.01656","0.003719","0.023692","0.074370"
"0.01454","0.003989","0.024742","0.070499"
"0.01303","0.004203","0.025458","0.066800"
"0.01150","0.004372","0.025958","0.063081"
"0.00995","0.004545","0.026556","0.059048"
"0.00846","0.004747","0.027242","0.054736"
"0.00740","0.004918","0.027885","0.050874"
"0.00666","0.005095","0.028244","0.047475"
"0.00601","0.005271","0.028660","0.044152"
"0.00534","0.005459","0.029276","0.040786"
"0.00478","0.005626","0.029713","0.037496"
"0.00444","0.005771","0.029840","0.034922"
"0.00413","0.005930","0.030076","0.032627"
"0.00389","0.006123","0.030320","0.030293"
"0.00369","0.006341","0.030666","0.027812"
"0.00352","0.006504","0.030887","0.025844"
"0.00336","0.006667","0.031137","0.024046"
"0.00334","0.006904","0.031421","0.022316"
"0.00342","0.007185","0.031865","0.020612"
"0.00356","0.007471","0.032087","0.019191"
"0.00375","0.007725","0.032049","0.018216"
"0.00395","0.007970","0.032019","0.017508"
"0.00412","0.008208","0.032127","0.016831"
"0.00429","0.008444","0.032153","0.016186"
"0.00446","0.008650","0.032013","0.015649"
"0.00454","0.008865","0.031957","0.015339"
"0.00458","0.009055","0.032072","0.014738"
"0.00459","0.009231","0.032040","0.014044"
"0.00461","0.009373","0.031874","0.013327"
"0.00462","0.009431","0.031479","0.012814"
"0.00469","0.009457","0.031165","0.011994"
"0.00475","0.009448","0.030758","0.011111"
"0.00483","0.009349","0.030285","0.010257"
"0.00494","0.009200","0.029665","0.009557"
"0.00502","0.009033","0.029068","0.008922"
"0.00509","0.008852","0.028475","0.008335"
"0.00517","0.008634","0.027803","0.007721"
"0.00527","0.008374","0.027026","0.007111"
"0.00538","0.008090","0.026214","0.006545"
"0.00548","0.007788","0.025453","0.006010"
"0.00557","0.007476","0.024760","0.005500"
"0.00565","0.007182","0.024106","0.004982"
"0.00577","0.006890","0.023563","0.004456"
"0.00588","0.006597","0.023224","0.003927"
"0.00601","0.006338","0.023008","0.003367"
"0.00611","0.006091","0.022690","0.003160"
"0.00621","0.005866","0.022493","0.003064"
"0.00634","0.005661","0.022355","0.002984"
"0.00652","0.005498","0.022299","0.002867"
"0.00664","0.005375","0.022280","0.002768"
"0.00676","0.005277","0.022323","0.002672"
"0.00687","0.005220","0.022456","0.002605"
"0.00695","0.005209","0.022723","0.002560"
"0.00686","0.005093","0.023254","0.002517"
"0.00679","0.005054","0.023270","0.002494"
"0.00666","0.005028","0.023711","0.002566"
"0.00652","0.004987","0.023851","0.002550"
"0.00639","0.004914","0.023699","0.002521"
"0.00627","0.004827","0.023571","0.002514"
