"1 Chan 1","2 Chan 2","3 Chan 3","4 Chan 4"
0.010952,"0.059750","0.002876","0.013001"
0.010869,"0.060445","0.002878","0.012501"
0.010781,"0.061005","0.002902","0.011912"
0.010805,"0.061322","0.002918","0.011356"
0.010815,"0.061228","0.002947","0.010846"
0.010844,"0.061648","0.003013","0.010276"
0.010759,"0.062507","0.003125","0.009660"
0.010682,"0.062807","0.003240","0.009125"
0.010644,"0.062857","0.003334","0.008722"
0.010636,"0.062825","0.003439","0.008347"
0.010657,"0.062592","0.003519","0.008112"
0.010584,"0.061776","0.003605","0.007946"
0.010506,"0.060802","0.003673","0.007890"
0.010394,"0.059396","0.003721","0.007910"
0.010407,"0.058288","0.003739","0.007919"
0.010420,"0.056673","0.003745","0.008002"
0.010421,"0.054986","0.003735","0.008132"
0.010423,"0.053713","0.003740","0.008215"
0.010396,"0.052440","0.003766","0.008294"
0.010384,"0.051467","0.003766","0.008315"
0.010409,"0.050375","0.003767","0.008330"
0.010416,"0.049155","0.003780","0.008344"
0.010283,"0.047811","0.003800","0.008379"
0.010133,"0.047089","0.003816","0.008330"
0.009991,"0.045931","0.003818","0.008309"
0.009885,"0.044726","0.003798","0.008278"
0.009799,"0.043790","0.003753","0.008271"
0.009689,"0.043218","0.003713","0.008276"
0.009594,"0.042648","0.003677","0.008290"
0.009523,"0.042153","0.003643","0.008318"
0.009551,"0.042028","0.003594","0.008414"
0.009591,"0.042089","0.003544","0.008514"
0.009697,"0.043358","0.003494","0.008535"
0.009801,"0.044706","0.003447","0.008591"
0.009968,"0.046202","0.003390","0.008694"
0.010120,"0.047144","0.003341","0.008878"
0.010261,"0.048079","0.003271","0.009109"
0.010448,"0.049242","0.003203","0.009298"
0.010614,"0.049998","0.003150","0.009560"
0.010750,"0.050617","0.003110","0.009881"
0.010823,"0.050448","0.003065","0.010332"
0.010893,"0.050590","0.003032","0.010755"
0.010969,"0.050759","0.002990","0.011127"
0.011020,"0.050889","0.002960","0.011512"
0.011101,"0.051010","0.002936","0.011896"
0.011183,"0.051294","0.002934","0.012208"
0.011286,"0.051364","0.002931","0.012467"
0.011387,"0.051198","0.002906","0.012861"
0.011483,"0.050827","0.002894","0.013226"
0.011630,"0.050399","0.002896","0.013510"
0.011817,"0.049552","0.002919","0.013811"
0.012123,"0.047846","0.002922","0.014219"
0.012662,"0.045986","0.002925","0.014713"
0.013155,"0.043712","0.002921","0.015226"
0.014189,"0.042025","0.002869","0.015568"
0.015513,"0.040330","0.002835","0.015840"
0.017378,"0.038461","0.002742","0.016279"
0.019584,"0.036339","0.002679","0.016726"
0.022263,"0.034237","0.002735","0.017186"
0.025451,"0.032885","0.002981","0.017622"
0.028735,"0.031388","0.003527","0.017961"
0.032657,"0.029792","0.004179","0.018223"
0.036145,"0.028033","0.005221","0.018482"
0.039604,"0.026230","0.006603","0.018550"
0.043635,"0.024205","0.008288","0.018378"
0.047781,"0.022258","0.010011","0.018215"
0.051734,"0.020566","0.011903","0.017892"
0.055520,"0.018914","0.014011","0.017555"
0.059354,"0.017139","0.016071","0.017130"
0.062999,"0.015752","0.018063","0.016667"
0.066135,"0.014598","0.020105","0.016192"
0.068807,"0.013511","0.022075","0.015561"
0.071262,"0.012631","0.024195","0.014794"
0.073055,"0.011699","0.026481","0.014050"
0.074624,"0.010743","0.028785","0.013326"
0.075692,"0.009986","0.030987","0.012442"
0.076285,"0.009346","0.033158","0.011544"
0.076145,"0.008786","0.035184","0.010613"
0.075543,"0.008218","0.036984","0.009594"
0.074782,"0.007754","0.038348","0.008677"
0.073331,"0.007356","0.039585","0.007897"
0.072139,"0.007126","0.040359","0.007170"
0.070627,"0.006984","0.040668","0.006731"
0.068500,"0.006941","0.040533","0.006572"
0.066004,"0.006934","0.040332","0.006491"
0.063353,"0.006966","0.039873","0.006447"
0.060556,"0.007132","0.039110","0.006423"
0.057439,"0.007420","0.038324","0.006508"
0.054304,"0.007706","0.037477","0.006688"
0.051516,"0.007882","0.036360","0.006892"
0.048761,"0.007989","0.035334","0.007197"
0.046091,"0.008159","0.034163","0.007622"
0.043542,"0.008273","0.032834","0.008112"
0.040932,"0.008311","0.031501","0.008639"
0.038293,"0.008352","0.030188","0.009194"
0.035774,"0.008443","0.028671","0.009786"
0.033400,"0.008515","0.027072","0.010401"
0.030938,"0.008617","0.025484","0.011056"
0.028555,"0.008752","0.023992","0.011706"
0.026140,"0.008852","0.022524","0.012365"
0.023688,"0.008972","0.021126","0.013027"
0.021536,"0.009121","0.019764","0.013600"
0.019430,"0.009239","0.018488","0.014155"
0.017587,"0.009360","0.017206","0.014623"
0.016078,"0.009470","0.016022","0.015034"
0.014880,"0.009561","0.014940","0.015416"
0.013923,"0.009643","0.013889","0.015776"
0.013133,"0.009733","0.012927","0.016071"
0.012360,"0.009787","0.012176","0.016337"
0.011769,"0.009838","0.011440","0.016558"
0.011307,"0.009890","0.010717","0.016714"
0.010880,"0.010054","0.009953","0.016842"
0.010429,"0.010294","0.009167","0.016955"
0.009936,"0.010523","0.008509","0.017033"
0.009433,"0.010719","0.008048","0.017070"
0.009041,"0.010881","0.007677","0.017078"
0.008747,"0.011033","0.007283","0.017061"
0.008422,"0.011142","0.006924","0.017048"
0.008188,"0.011263","0.006560","0.017006"
0.008150,"0.011357","0.006198","0.016897"
0.008137,"0.011385","0.005927","0.016768"
0.008123,"0.011426","0.005699","0.016624"
0.008076,"0.011426","0.005508","0.016485"
0.008020,"0.011399","0.005322","0.016349"
0.007978,"0.011349","0.005110","0.016229"
0.007914,"0.011286","0.004919","0.016120"
0.007836,"0.011185","0.004782","0.015983"
0.007746,"0.011092","0.004658","0.015837"
0.007661,"0.010970","0.004517","0.015702"
0.007576,"0.010831","0.004392","0.015588"
0.007489,"0.010676","0.004340","0.015505"
0.007430,"0.010566","0.004272","0.015434"
0.007377,"0.010507","0.004205","0.015363"
0.007338,"0.010451","0.004142","0.015321"
0.007321,"0.010433","0.004088","0.015269"
0.007301,"0.010431","0.004084","0.015191"
0.007282,"0.010461","0.004083","0.015107"
0.007270,"0.010547","0.004074","0.014994"
0.007273,"0.010679","0.004069","0.014865"
0.007284,"0.010875","0.004070","0.014714"
0.007287,"0.011104","0.004093","0.014554"
0.007308,"0.011387","0.004147","0.014406"
0.007320,"0.011744","0.004212","0.014271"
0.007325,"0.012122","0.004275","0.014143"
0.007356,"0.012542","0.004334","0.013998"
0.007403,"0.013023","0.004371","0.013848"
0.007445,"0.013574","0.004428","0.013678"
0.007494,"0.014207","0.004479","0.013485"
0.007544,"0.014886","0.004512","0.013311"
0.007597,"0.015583","0.004550","0.013124"
0.007634,"0.016291","0.004602","0.012916"
0.007686,"0.017102","0.004652","0.012687"
0.007727,"0.018054","0.004712","0.012403"
0.007748,"0.018967","0.004776","0.012100"
0.007764,"0.019862","0.004835","0.011808"
0.007796,"0.020823","0.004903","0.011479"
0.007816,"0.021771","0.004978","0.011155"
0.007822,"0.022712","0.005051","0.010858"
0.007828,"0.023713","0.005117","0.010572"
0.007833,"0.024792","0.005164","0.010292"
0.007837,"0.026009","0.005176","0.009990"
0.007859,"0.027255","0.005160","0.009678"
0.007878,"0.028498","0.005137","0.009365"
0.007888,"0.029720","0.005084","0.009047"
0.007901,"0.030883","0.005007","0.008741"
0.007892,"0.031953","0.004935","0.008453"
0.007874,"0.032915","0.004862","0.008215"
0.007864,"0.034036","0.004775","0.007975"
0.007844,"0.034980","0.004672","0.007787"
0.007835,"0.036029","0.004570","0.007643"
0.007830,"0.037072","0.004460","0.007553"
0.007855,"0.037757","0.004336","0.007555"
0.007904,"0.038329","0.004203","0.007636"
0.007966,"0.038942","0.004058","0.007788"
0.008046,"0.039567","0.003912","0.007978"
0.008146,"0.040098","0.003766","0.008219"
0.009041,"0.042343","0.003501","0.009815"
0.009967,"0.044491","0.003228","0.011506"
0.010905,"0.046238","0.002951","0.013311"
0.011842,"0.047703","0.002672","0.015191"
0.012769,"0.049402","0.002408","0.017020"
0.013693,"0.051063","0.002155","0.018833"
0.014618,"0.052575","0.001940","0.020669"
0.015558,"0.054566","0.001743","0.022444"
0.016205,"0.055667","0.001571","0.023477"
0.016489,"0.055807","0.001438","0.024098"
0.016791,"0.055876","0.001305","0.024782"
0.017097,"0.056876","0.001189","0.025316"
0.017418,"0.058116","0.001069","0.025859"
0.017734,"0.058994","0.000969","0.026463"
0.018055,"0.060064","0.000870","0.027085"
0.018366,"0.061425","0.000780","0.027640"
0.018674,"0.062713","0.000693","0.028166"
0.018884,"0.063856","0.000602","0.028648"
0.019027,"0.065047","0.000543","0.028909"
0.018345,"0.064751","0.000634","0.027667"
0.017601,"0.063705","0.000746","0.026395"
0.016826,"0.062856","0.000867","0.025014"
0.016024,"0.062201","0.000976","0.023550"
0.015186,"0.061475","0.001094","0.022089"
0.014353,"0.060428","0.001210","0.020725"
0.013526,"0.059480","0.001332","0.019335"
0.012691,"0.058101","0.001465","0.018018"
0.012254,"0.057634","0.001557","0.017559"
0.012213,"0.058262","0.001592","0.017532"
0.012148,"0.059073","0.001640","0.017421"
0.012097,"0.059479","0.001704","0.017332"
0.012066,"0.059673","0.001780","0.017187"
0.012037,"0.060055","0.001839","0.016947"
0.011950,"0.060557","0.001910","0.016610"
0.011858,"0.061218","0.001984","0.016206"
0.011742,"0.061954","0.002050","0.015683"
0.011618,"0.062828","0.002136","0.015083"
0.011519,"0.063162","0.002192","0.014694"
0.011431,"0.062673","0.002212","0.014525"
0.011394,"0.062711","0.002207","0.014325"
0.011391,"0.062870","0.002194","0.014207"
0.011416,"0.062959","0.002195","0.014095"
0.011478,"0.062500","0.002188","0.014121"
0.011536,"0.062072","0.002184","0.014123"
0.011547,"0.061730","0.002183","0.014112"
0.011535,"0.061391","0.002180","0.014074"
0.011450,"0.061286","0.002186","0.013891"
0.011331,"0.061146","0.002211","0.013644"
0.011183,"0.060585","0.002245","0.013415"
0.010999,"0.059576","0.002276","0.013232"
0.010767,"0.058599","0.002299","0.013074"
0.010518,"0.057928","0.002341","0.012868"
0.010294,"0.057163","0.002375","0.012687"
0.010089,"0.056029","0.002399","0.012576"
0.009909,"0.054797","0.002432","0.012568"
0.009798,"0.053433","0.002464","0.012656"
0.009692,"0.052561","0.002506","0.012697"
0.009626,"0.052236","0.002565","0.012641"
0.009532,"0.051937","0.002625","0.012592"
0.009423,"0.051404","0.002685","0.012473"
0.009313,"0.050767","0.002738","0.012367"
0.009215,"0.050372","0.002796","0.012164"
0.009121,"0.050295","0.002855","0.011896"
0.009057,"0.050131","0.002915","0.011640"
0.009009,"0.050105","0.002959","0.011383"
0.008946,"0.049653","0.002996","0.011152"
0.008874,"0.049277","0.003025","0.010859"
0.008854,"0.049497","0.003056","0.010469"
0.008849,"0.049711","0.003090","0.010111"
0.008875,"0.049568","0.003125","0.009752"
0.008942,"0.049197","0.003149","0.009433"
0.009014,"0.048798","0.003185","0.009085"
0.009058,"0.048307","0.003251","0.008746"
0.009111,"0.047690","0.003329","0.008395"
0.009234,"0.047341","0.003390","0.008025"
0.009381,"0.046651","0.003443","0.007738"
0.009494,"0.045696","0.003483","0.007513"
0.009680,"0.044916","0.003526","0.007253"
0.009872,"0.044444","0.003579","0.006972"
0.010037,"0.044033","0.003628","0.006731"
0.010193,"0.043469","0.003666","0.006560"
0.010442,"0.042863","0.003668","0.006422"
0.010690,"0.042293","0.003650","0.006365"
0.011546,"0.041207","0.003611","0.006547"
0.012751,"0.040184","0.003573","0.006775"
0.015235,"0.038806","0.003593","0.006940"
0.018123,"0.036766","0.003800","0.007369"
0.021420,"0.034497","0.004214","0.007948"
0.025165,"0.032116","0.004747","0.008545"
0.029053,"0.029651","0.005312","0.009137"
0.033170,"0.027139","0.005932","0.009713"
0.037320,"0.024773","0.006666","0.010275"
0.041497,"0.022552","0.007482","0.010828"
0.045615,"0.020106","0.008325","0.011453"
0.049896,"0.018040","0.009161","0.012014"
0.054354,"0.016263","0.010017","0.012527"
0.058938,"0.014490","0.010917","0.013044"
0.063631,"0.012575","0.011942","0.013566"
0.068437,"0.010681","0.013007","0.014084"
0.073279,"0.009022","0.014101","0.014526"
0.077790,"0.007434","0.015289","0.014924"
0.082134,"0.005906","0.016515","0.015188"
0.085736,"0.004731","0.017837","0.015215"
0.088933,"0.003692","0.019289","0.015158"
0.090755,"0.002828","0.021114","0.015163"
0.092027,"0.002154","0.022928","0.015020"
0.092760,"0.001787","0.024545","0.014763"
0.092976,"0.001666","0.026078","0.014472"
0.092792,"0.001606","0.027605","0.014256"
0.091776,"0.001656","0.029128","0.014170"
0.090654,"0.001713","0.030624","0.014099"
0.089611,"0.001795","0.032109","0.014017"
0.088661,"0.001905","0.033581","0.013868"
0.087574,"0.002047","0.034992","0.013692"
0.086159,"0.002210","0.036334","0.013522"
0.084387,"0.002439","0.037585","0.013261"
0.082430,"0.002702","0.038722","0.012977"
0.080287,"0.003011","0.039881","0.012618"
0.077978,"0.003320","0.040990","0.012288"
0.075779,"0.003614","0.041959","0.011994"
0.073664,"0.003844","0.042906","0.011781"
0.071526,"0.004068","0.043773","0.011619"
0.069302,"0.004290","0.044453","0.011556"
0.067103,"0.004566","0.044676","0.011637"
0.064809,"0.004850","0.044727","0.011768"
0.062412,"0.005125","0.044776","0.011949"
0.060020,"0.005405","0.044672","0.012192"
0.057788,"0.005701","0.044487","0.012438"
0.056112,"0.006015","0.044221","0.012590"
0.054308,"0.006382","0.043877","0.012773"
0.052224,"0.006827","0.043460","0.012968"
0.049859,"0.007290","0.042996","0.013192"
0.047345,"0.007845","0.042472","0.013474"
0.044920,"0.008421","0.041983","0.013726"
0.042594,"0.008950","0.041524","0.014067"
0.040339,"0.009476","0.041001","0.014450"
0.038150,"0.009928","0.040408","0.014914"
0.036097,"0.010348","0.039758","0.015367"
0.034159,"0.010778","0.039028","0.015799"
0.032396,"0.011372","0.037887","0.016253"
0.030803,"0.012103","0.036608","0.016655"
0.029352,"0.013059","0.035378","0.016945"
0.027926,"0.014280","0.034147","0.017126"
0.026715,"0.015672","0.032843","0.017187"
0.025782,"0.017295","0.031448","0.017136"
0.024739,"0.019223","0.030037","0.017013"
0.023386,"0.021253","0.028614","0.016873"
0.021917,"0.023377","0.027188","0.016733"
0.020561,"0.025492","0.025725","0.016561"
0.019303,"0.027666","0.024260","0.016382"
0.018241,"0.029908","0.022806","0.016188"
0.017318,"0.032090","0.021408","0.015979"
0.016499,"0.034267","0.019978","0.015810"
0.015780,"0.036499","0.018523","0.015647"
0.015104,"0.038747","0.017118","0.015484"
0.014503,"0.041112","0.015732","0.015257"
0.013932,"0.043528","0.014428","0.014996"
0.013374,"0.045987","0.013286","0.014679"
0.012748,"0.048515","0.012529","0.014241"
0.012122,"0.051138","0.011876","0.013771"
0.011529,"0.053558","0.011151","0.013325"
0.011001,"0.055737","0.010441","0.012860"
0.010478,"0.057742","0.009764","0.012396"
0.009926,"0.059479","0.009155","0.011959"
0.009552,"0.060933","0.008650","0.011506"
0.009546,"0.062284","0.008198","0.011010"
0.009686,"0.063489","0.007752","0.010522"
0.009914,"0.064606","0.007309","0.010025"
0.010201,"0.065596","0.006865","0.009536"
0.010483,"0.066507","0.006443","0.009065"
0.010745,"0.067444","0.006088","0.008589"
0.010988,"0.068493","0.005779","0.008086"
0.011195,"0.069584","0.005520","0.007582"
0.011375,"0.070691","0.005262","0.007079"
0.011513,"0.071681","0.004998","0.006627"
0.011618,"0.072497","0.004732","0.006251"
0.011729,"0.073107","0.004460","0.005962"
0.011815,"0.073294","0.004208","0.005797"
0.011870,"0.073049","0.003997","0.005721"
0.011897,"0.072556","0.003873","0.005689"
0.011908,"0.071755","0.003774","0.005751"
0.011918,"0.070840","0.003709","0.005897"
0.011923,"0.069825","0.003642","0.006075"
0.011900,"0.068716","0.003607","0.006307"
0.011878,"0.067454","0.003585","0.006563"
0.011872,"0.066060","0.003577","0.006833"
0.011879,"0.064646","0.003556","0.007130"
0.011875,"0.063137","0.003532","0.007448"
0.011849,"0.061541","0.003509","0.007756"
0.011715,"0.059739","0.003479","0.008121"
0.011578,"0.057383","0.003441","0.008582"
0.011445,"0.054906","0.003419","0.009052"
0.011296,"0.052316","0.003389","0.009527"
0.011163,"0.049722","0.003362","0.010028"
0.011041,"0.047089","0.003329","0.010508"
0.010897,"0.044384","0.003294","0.010980"
0.010779,"0.041757","0.003257","0.011409"
0.010681,"0.039359","0.003222","0.011808"
0.010576,"0.037258","0.003177","0.012190"
0.010484,"0.035544","0.003130","0.012522"
0.010383,"0.033961","0.003086","0.012775"
0.010285,"0.032559","0.003049","0.012986"
0.010171,"0.031122","0.003022","0.013173"
0.010070,"0.029804","0.002970","0.013346"
0.009953,"0.028544","0.002931","0.013532"
0.009820,"0.027564","0.002893","0.013663"
0.009704,"0.026975","0.002861","0.013753"
0.009613,"0.026774","0.002838","0.013826"
0.009630,"0.026717","0.002830","0.013866"
0.009637,"0.027141","0.002823","0.013865"
0.009678,"0.027507","0.002797","0.013876"
0.009720,"0.027866","0.002772","0.013891"
0.009750,"0.028370","0.002744","0.013890"
0.009770,"0.029048","0.002720","0.013910"
0.009799,"0.029961","0.002705","0.013920"
0.009803,"0.031169","0.002696","0.013925"
0.009801,"0.032356","0.002680","0.013904"
0.009819,"0.033260","0.002674","0.013898"
0.009816,"0.033650","0.002664","0.013967"
0.009830,"0.033704","0.002631","0.014122"
0.009814,"0.033833","0.002590","0.014284"
0.009817,"0.034057","0.002545","0.014417"
0.009769,"0.034293","0.002537","0.014508"
0.009741,"0.034582","0.002519","0.014548"
0.009710,"0.034578","0.002522","0.014593"
0.009669,"0.034182","0.002534","0.014641"
0.009635,"0.033450","0.002533","0.014695"
0.009594,"0.032537","0.002530","0.014730"
0.009549,"0.031673","0.002529","0.014706"
0.009440,"0.030943","0.002526","0.014653"
0.009323,"0.030290","0.002526","0.014557"
0.009203,"0.029516","0.002536","0.014407"
0.009083,"0.028736","0.002562","0.014192"
0.008967,"0.027838","0.002589","0.013982"
0.008852,"0.026818","0.002620","0.013792"
0.008725,"0.025856","0.002663","0.013619"
0.008590,"0.025140","0.002702","0.013424"
0.008463,"0.024921","0.002742","0.013138"
0.008323,"0.025065","0.002799","0.012807"
0.008338,"0.025399","0.002953","0.012997"
0.008396,"0.025831","0.003151","0.013441"
0.008515,"0.026298","0.003352","0.014110"
0.008732,"0.026813","0.003564","0.014877"
