"1 Chan 1","2 Chan 2","3 Chan 3"
"0.001647","0.008992","0.019471"
"0.001639","0.009082","0.019508"
"0.001686","0.008757","0.019410"
"0.001722","0.008450","0.019375"
"0.001770","0.008158","0.019296"
"0.001811","0.007799","0.019212"
"0.001887","0.007581","0.018877"
"0.002006","0.007318","0.018530"
"0.002092","0.006993","0.018346"
"0.002199","0.006598","0.018152"
"0.002285","0.006123","0.018034"
"0.002390","0.005647","0.017668"
"0.002466","0.005414","0.017354"
"0.002571","0.005271","0.017125"
"0.002623","0.005059","0.017028"
"0.002690","0.004690","0.017193"
"0.002715","0.004338","0.017344"
"0.002726","0.004099","0.017275"
"0.002736","0.003967","0.017185"
"0.002738","0.003904","0.017089"
"0.002702","0.004089","0.017254"
"0.002662","0.004220","0.017579"
"0.002599","0.004324","0.017895"
"0.002558","0.004339","0.018053"
"0.002505","0.004364","0.018088"
"0.002462","0.004496","0.018052"
"0.002451","0.004704","0.017909"
"0.002463","0.004896","0.017691"
"0.002452","0.005073","0.017455"
"0.002475","0.005267","0.017193"
"0.002494","0.005547","0.016826"
"0.002523","0.005836","0.016552"
"0.002556","0.006166","0.016272"
"0.002592","0.006421","0.015912"
"0.002609","0.006604","0.015529"
"0.002654","0.006497","0.014987"
"0.002718","0.006320","0.014544"
"0.002747","0.006130","0.014154"
"0.002767","0.006068","0.013981"
"0.002773","0.006050","0.013911"
"0.002792","0.005981","0.013981"
"0.002809","0.005881","0.014177"
"0.002830","0.005729","0.014411"
"0.002842","0.005576","0.014725"
"0.002777","0.005230","0.015708"
"0.002668","0.004811","0.016989"
"0.002483","0.004345","0.018812"
"0.002307","0.004107","0.020434"
"0.002164","0.004080","0.021571"
"0.002090","0.004099","0.022374"
"0.002095","0.004238","0.022669"
"0.002085","0.004242","0.023478"
"0.002110","0.004298","0.024214"
"0.002090","0.004303","0.024997"
"0.002411","0.004495","0.025053"
"0.004291","0.005162","0.024662"
"0.006941","0.006158","0.024459"
"0.010989","0.007443","0.023880"
"0.015599","0.010388","0.022836"
"0.020787","0.014640","0.021255"
"0.028787","0.019594","0.018994"
"0.037078","0.025388","0.016155"
"0.045514","0.030582","0.013588"
"0.053617","0.035465","0.011536"
"0.061362","0.039158","0.009850"
"0.067714","0.041835","0.008908"
"0.074164","0.044870","0.007318"
"0.081151","0.047624","0.006019"
"0.088800","0.050506","0.004465"
"0.096423","0.052682","0.003700"
"0.101994","0.053973","0.003580"
"0.106511","0.054913","0.003443"
"0.109635","0.055614","0.003550"
"0.111810","0.054804","0.004020"
"0.113723","0.052450","0.004755"
"0.112691","0.049271","0.005790"
"0.108607","0.044976","0.007404"
"0.103034","0.040718","0.009344"
"0.099510","0.036401","0.010691"
"0.096469","0.033125","0.011931"
"0.094397","0.030525","0.013110"
"0.092189","0.027586","0.014571"
"0.089441","0.024873","0.015671"
"0.085393","0.022065","0.016865"
"0.080847","0.019730","0.018063"
"0.076683","0.017785","0.018809"
"0.071464","0.015849","0.019482"
"0.065872","0.013781","0.020329"
"0.060873","0.011441","0.021492"
"0.056299","0.009485","0.022331"
"0.052493","0.007692","0.023142"
"0.052066","0.006193","0.023224"
"0.053024","0.004957","0.022866"
"0.052439","0.004050","0.023074"
"0.052038","0.003263","0.023597"
"0.051603","0.002764","0.024257"
"0.050706","0.002481","0.024894"
"0.049433","0.002274","0.025527"
"0.048465","0.002134","0.026147"
"0.046904","0.002092","0.026695"
"0.045702","0.002001","0.027407"
"0.045881","0.001758","0.027990"
"0.046290","0.001534","0.028404"
"0.046766","0.001471","0.028289"
"0.046670","0.001454","0.028031"
"0.046220","0.001458","0.027806"
"0.045092","0.001458","0.027958"
"0.043940","0.001453","0.028292"
"0.042425","0.001345","0.028848"
"0.039947","0.001221","0.029351"
"0.038140","0.001120","0.029632"
"0.036457","0.000981","0.029995"
"0.034825","0.000792","0.030555"
"0.033607","0.000564","0.031097"
"0.033096","0.000302","0.031713"
"0.032338","0.000085","0.032142"
"0.031545","0.000004","0.032487"
"0.030971","0.000004","0.032723"
"0.029637","0.000004","0.033182"
"0.029309","0.000004","0.033408"
"0.029241","0.000000","0.033493"
"0.029365","0.000000","0.033305"
"0.029191","0.000000","0.033001"
"0.029050","0.000000","0.032548"
"0.029431","0.000000","0.032002"
"0.029434","0.000000","0.031396"
"0.029847","0.000000","0.030674"
"0.030004","0.000000","0.030073"
"0.028849","0.000000","0.029901"
"0.027754","0.000000","0.029545"
"0.026976","0.000000","0.029312"
"0.026385","0.000000","0.029030"
"0.025798","0.000000","0.028986"
"0.025950","0.000000","0.029249"
"0.025045","0.000000","0.029868"
"0.023562","0.000000","0.030677"
"0.021951","0.000000","0.031493"
"0.020555","0.000000","0.032698"
"0.019093","0.000000","0.033933"
"0.017406","0.000000","0.035210"
"0.015620","0.000000","0.036754"
"0.013705","0.000021","0.037983"
"0.012099","0.000122","0.038959"
"0.011753","0.000302","0.039323"
"0.011429","0.000483","0.039689"
"0.010820","0.000711","0.039651"
"0.009975","0.001020","0.039460"
"0.009055","0.001365","0.039133"
"0.007859","0.001788","0.038354"
"0.006644","0.002266","0.037294"
"0.005515","0.002730","0.036230"
"0.004474","0.003152","0.035277"
"0.003503","0.003576","0.034046"
"0.002708","0.004001","0.032663"
"0.002237","0.004434","0.031143"
"0.001955","0.004868","0.029336"
"0.001776","0.005244","0.027722"
"0.001858","0.005503","0.026185"
"0.001896","0.005918","0.024856"
"0.001850","0.006481","0.023727"
"0.001792","0.007030","0.022909"
"0.001707","0.007878","0.022698"
"0.001606","0.008933","0.022810"
"0.001519","0.009991","0.023069"
"0.001405","0.010958","0.023363"
"0.001286","0.012033","0.023688"
"0.001146","0.012924","0.023856"
"0.001057","0.013415","0.023701"
"0.000915","0.015155","0.024341"
"0.000765","0.017395","0.025396"
"0.000611","0.020059","0.026706"
"0.000443","0.021620","0.027501"
"0.000276","0.022557","0.027908"
"0.000151","0.024484","0.029143"
"0.000109","0.026198","0.030110"
"0.000055","0.027447","0.030944"
"0.000187","0.026784","0.030451"
"0.000335","0.026004","0.029795"
"0.000415","0.025470","0.029429"
"0.000432","0.025220","0.029444"
"0.000432","0.024839","0.029305"
"0.000432","0.024638","0.029385"
"0.000389","0.024621","0.029635"
"0.000490","0.023076","0.028888"
"0.000685","0.020851","0.027379"
"0.000874","0.018343","0.025768"
"0.001017","0.016952","0.024780"
"0.001175","0.016222","0.024205"
"0.001313","0.014367","0.022861"
"0.001432","0.012633","0.021780"
"0.001517","0.011374","0.020928"
"0.001463","0.011580","0.021146"
"0.001419","0.011540","0.021249"
"0.001479","0.010961","0.021009"
"0.001652","0.010130","0.020445"
"0.001840","0.009355","0.019965"
"0.002000","0.008794","0.019431"
"0.002003","0.008854","0.019290"
"0.001924","0.009157","0.019370"
"0.001848","0.009310","0.019586"
"0.001858","0.008966","0.019500"
"0.001918","0.008693","0.019344"
"0.001903","0.008645","0.019222"
"0.001878","0.008501","0.019062"
"0.001867","0.008119","0.019046"
"0.001901","0.007651","0.019088"
"0.001975","0.007209","0.019000"
"0.002058","0.006942","0.018655"
"0.002142","0.006973","0.018245"
"0.002161","0.007038","0.018059"
"0.002177","0.007068","0.017764"
"0.002220","0.006820","0.017465"
"0.002379","0.006171","0.016879"
"0.002598","0.005852","0.016154"
"0.002725","0.006031","0.015652"
"0.002744","0.006597","0.015378"
"0.002712","0.006803","0.015357"
"0.002738","0.006676","0.015319"
"0.002799","0.006515","0.015334"
"0.002841","0.006532","0.015004"
"0.002968","0.006561","0.014464"
"0.003098","0.006558","0.013957"
"0.003134","0.006632","0.013932"
"0.003039","0.006748","0.014179"
"0.002938","0.006839","0.014364"
"0.002937","0.006736","0.014394"
"0.002983","0.006723","0.014352"
"0.003092","0.006656","0.014267"
"0.003100","0.006367","0.014454"
"0.003077","0.005943","0.014817"
"0.003042","0.005439","0.015225"
"0.003067","0.005263","0.015304"
"0.003113","0.005151","0.015219"
"0.003181","0.005119","0.014967"
"0.003326","0.005130","0.014665"
"0.003346","0.005265","0.014470"
"0.003263","0.005467","0.014446"
"0.003186","0.005585","0.014367"
"0.003171","0.005545","0.014213"
"0.003206","0.005453","0.014050"
"0.003171","0.005559","0.014078"
"0.003135","0.005572","0.014076"
"0.003090","0.005721","0.014000"
"0.003007","0.006065","0.013989"
"0.002922","0.006379","0.013843"
"0.002856","0.006594","0.013746"
"0.002859","0.006534","0.013709"
"0.002853","0.006497","0.013904"
"0.002869","0.006380","0.014342"
"0.002877","0.006264","0.014850"
"0.002911","0.006156","0.015346"
"0.002920","0.006066","0.015794"
"0.002968","0.005945","0.016183"
"0.003021","0.005732","0.016787"
"0.004046","0.006140","0.016669"
"0.005668","0.006964","0.016476"
"0.007181","0.008284","0.016032"
"0.008771","0.009229","0.015795"
"0.010154","0.010521","0.015207"
"0.012167","0.012401","0.014803"
"0.014399","0.014809","0.014603"
"0.017522","0.018096","0.014259"
"0.020640","0.021146","0.014152"
"0.023513","0.024148","0.013851"
"0.026108","0.027055","0.013603"
"0.028658","0.029476","0.013428"
"0.031258","0.031707","0.013103"
"0.033723","0.033866","0.012620"
"0.035728","0.036084","0.011709"
"0.036606","0.037903","0.011515"
"0.037649","0.038731","0.011259"
"0.038988","0.039397","0.011326"
"0.040330","0.041811","0.010812"
"0.042119","0.043845","0.010690"
"0.043309","0.045256","0.010549"
"0.044316","0.046307","0.010135"
"0.044472","0.046695","0.009923"
"0.044859","0.047060","0.009340"
"0.044197","0.047037","0.009203"
"0.043823","0.046974","0.009005"
"0.044199","0.046191","0.009120"
"0.044672","0.044529","0.009457"
"0.045549","0.042758","0.009718"
"0.047223","0.040954","0.009963"
"0.049110","0.038885","0.010150"
"0.049832","0.037408","0.010663"
"0.050098","0.035692","0.011245"
"0.050790","0.032428","0.012347"
"0.051133","0.028776","0.013352"
"0.051012","0.024948","0.014290"
"0.050846","0.021055","0.015112"
"0.050353","0.017254","0.015976"
"0.049793","0.013737","0.016930"
"0.050459","0.010681","0.017489"
"0.051438","0.007667","0.018111"
"0.052032","0.005778","0.018177"
"0.052567","0.004945","0.017992"
"0.052239","0.004317","0.018118"
"0.051440","0.003780","0.018637"
"0.050468","0.003290","0.019325"
"0.049467","0.002788","0.019807"
"0.048478","0.002283","0.020112"
"0.046827","0.001843","0.020367"
"0.045068","0.001562","0.020555"
"0.043347","0.001485","0.020715"
"0.041466","0.001495","0.020845"
"0.040643","0.001389","0.020768"
"0.040028","0.001277","0.020504"
"0.039527","0.001155","0.020260"
"0.038664","0.001074","0.019960"
"0.037499","0.000984","0.019888"
"0.036316","0.000899","0.020042"
"0.035434","0.000776","0.020256"
"0.034483","0.000648","0.020451"
"0.033284","0.000551","0.020918"
"0.031535","0.000465","0.021706"
"0.030077","0.000399","0.022757"
"0.028710","0.000352","0.023968"
"0.027593","0.000301","0.025368"
"0.026861","0.000245","0.026994"
"0.026292","0.000147","0.028784"
"0.024926","0.000112","0.030662"
"0.023096","0.000083","0.033026"
"0.021055","0.000070","0.036040"
"0.018627","0.000067","0.039405"
"0.016039","0.000054","0.042826"
"0.013407","0.000036","0.046435"
"0.011081","0.000014","0.049771"
"0.009196","0.000003","0.052706"
"0.007935","0.000003","0.055142"
"0.007560","0.000000","0.057596"
"0.007155","0.000000","0.059524"
"0.006855","0.000000","0.060790"
"0.006600","0.000000","0.061740"
"0.006381","0.000000","0.062150"
"0.006203","0.000000","0.062154"
"0.005949","0.000000","0.062300"
"0.005345","0.000000","0.062438"
"0.004750","0.000042","0.061957"
"0.004537","0.000216","0.060822"
"0.004470","0.000406","0.059542"
"0.004470","0.000674","0.057595"
"0.004473","0.000946","0.055539"
"0.004267","0.001249","0.053554"
"0.003788","0.001549","0.051503"
"0.003432","0.001830","0.048936"
"0.003054","0.001970","0.046645"
"0.002648","0.002140","0.044629"
"0.002259","0.002263","0.042679"
"0.001865","0.002343","0.040979"
"0.001425","0.002453","0.039573"
"0.000980","0.002503","0.038354"
"0.000956","0.002552","0.036909"
"0.001009","0.002527","0.035571"
"0.001089","0.002396","0.034500"
"0.001208","0.002296","0.033346"
"0.001349","0.002125","0.032523"
"0.001514","0.001994","0.031693"
"0.001717","0.001887","0.030909"
"0.001951","0.001835","0.030348"
"0.002156","0.001977","0.029798"
"0.002366","0.002317","0.029071"
"0.002396","0.003043","0.028868"
"0.002234","0.004441","0.028841"
"0.002082","0.005928","0.028790"
"0.001959","0.007328","0.028651"
"0.001899","0.008413","0.028020"
"0.001886","0.009424","0.027253"
"0.001895","0.010612","0.026416"
"0.001891","0.011483","0.025735"
"0.001913","0.011895","0.025062"
"0.001895","0.012271","0.024616"
"0.001888","0.012353","0.024210"
"0.001797","0.012311","0.024144"
"0.001628","0.012120","0.024149"
"0.001419","0.011807","0.024483"
"0.001209","0.011447","0.025023"
"0.001141","0.010946","0.025143"
"0.001214","0.009903","0.025092"
"0.001313","0.008933","0.024679"
"0.001427","0.007916","0.024273"
"0.001506","0.007155","0.024142"
"0.001567","0.006425","0.024043"
"0.001594","0.005565","0.023859"
"0.001681","0.005011","0.023351"
"0.001697","0.004892","0.023049"
"0.001758","0.004787","0.022544"
"0.001772","0.004931","0.022286"
"0.001814","0.005091","0.021693"
"0.001858","0.005343","0.021241"
"0.001924","0.005518","0.020750"
"0.001975","0.005726","0.020200"
"0.002060","0.005630","0.019783"
"0.002144","0.005526","0.019291"
"0.002204","0.005285","0.019348"
"0.002236","0.005192","0.019650"
"0.002262","0.005163","0.019887"
"0.002293","0.005151","0.019987"
"0.002378","0.005113","0.019961"
"0.002398","0.005056","0.020106"
"0.002409","0.004961","0.020219"
"0.002366","0.004857","0.020521"
"0.002327","0.004751","0.020598"
"0.002247","0.004892","0.020991"
"0.002230","0.005046","0.021071"
"0.002227","0.005294","0.020849"
"0.002277","0.005447","0.020540"
"0.002308","0.005612","0.020083"
"0.002323","0.005804","0.019851"
"0.002303","0.006052","0.019446"
"0.002278","0.006232","0.018995"
"0.002281","0.006434","0.018530"
"0.002298","0.006610","0.018166"
"0.002316","0.006738","0.017991"
"0.002328","0.006756","0.017832"
"0.002347","0.006937","0.017625"
"0.002397","0.007259","0.017133"
"0.002421","0.007625","0.016745"
"0.002524","0.007611","0.016159"
"0.002586","0.007470","0.015616"
"0.002626","0.007215","0.015380"
"0.002607","0.007018","0.015260"
"0.002562","0.006874","0.015496"
"0.002524","0.006406","0.016293"
"0.002513","0.005919","0.017189"
"0.002513","0.005531","0.017861"
"0.002452","0.005265","0.018544"
"0.002377","0.005059","0.019195"
"0.002191","0.004811","0.020445"
"0.001997","0.004829","0.021673"
"0.001820","0.004705","0.022808"
"0.001740","0.004677","0.023311"
"0.001829","0.004547","0.023230"
"0.001947","0.004666","0.023027"
"0.002253","0.004842","0.022969"
"0.002513","0.005195","0.023001"
"0.002724","0.005553","0.023406"
"0.002683","0.005865","0.023709"
"0.002670","0.006291","0.023287"
"0.003010","0.006646","0.022620"
"0.003646","0.006976","0.021653"
"0.004289","0.007183","0.021088"
"0.004811","0.007324","0.020756"
"0.004991","0.007582","0.019813"
"0.005133","0.007610","0.018944"
"0.005283","0.007675","0.018143"
"0.005303","0.007378","0.018259"
"0.005200","0.007118","0.018766"
"0.005088","0.006833","0.019112"
"0.004764","0.006576","0.019368"
"0.004527","0.006213","0.019421"
"0.004310","0.005783","0.019263"
"0.004722","0.005348","0.019122"
"0.005484","0.005165","0.018818"
"0.006315","0.005283","0.018967"
"0.007528","0.006322","0.019056"
"0.009501","0.007932","0.018939"
"0.011096","0.010482","0.018286"
"0.013441","0.013331","0.017138"
"0.015986","0.016531","0.016036"
"0.018547","0.019777","0.015058"
"0.021816","0.022996","0.013780"
"0.025204","0.026365","0.012779"
"0.027825","0.029969","0.012217"
"0.030203","0.033400","0.011620"
"0.032320","0.036725","0.011278"
"0.034746","0.040118","0.010928"
"0.037599","0.043391","0.010251"
"0.040037","0.046579","0.009778"
"0.042840","0.049458","0.008879"
"0.045090","0.050436","0.008358"
"0.046533","0.050669","0.007800"
"0.048061","0.049963","0.007602"
"0.049270","0.048266","0.008005"
"0.049846","0.045827","0.008467"
"0.049619","0.043243","0.009044"
"0.048370","0.040786","0.009962"
"0.046494","0.038278","0.010929"
"0.045655","0.035488","0.011628"
"0.045585","0.032793","0.012277"
"0.045987","0.030088","0.012902"
"0.046381","0.027248","0.013213"
"0.046900","0.024170","0.013730"
"0.047685","0.020998","0.014197"
"0.047934","0.017794","0.014780"
"0.047944","0.015474","0.015692"
"0.047900","0.013326","0.016489"
"0.048190","0.011273","0.017147"
"0.048445","0.009893","0.017525"
"0.048753","0.008911","0.017950"
"0.049664","0.007952","0.018306"
"0.050238","0.007084","0.018500"
"0.051005","0.006181","0.018534"
"0.051451","0.005304","0.018498"
"0.051776","0.004461","0.018466"
"0.051577","0.003687","0.018334"
"0.051093","0.003023","0.018397"
"0.049252","0.002742","0.018575"
"0.047070","0.002528","0.018709"
"0.044669","0.002404","0.018860"
"0.042888","0.002220","0.018891"
"0.041919","0.002064","0.018903"
"0.040454","0.001905","0.019414"
"0.038939","0.001761","0.020128"
"0.037768","0.001796","0.020866"
"0.036518","0.001942","0.021685"
"0.036032","0.002018","0.022737"
"0.035823","0.002104","0.023618"
"0.034640","0.002240","0.024614"
"0.032977","0.002369","0.025659"
"0.032000","0.002492","0.026465"
"0.031495","0.002582","0.027164"
"0.031545","0.002536","0.027592"
"0.031854","0.002412","0.027834"
"0.031910","0.002312","0.027966"
"0.031432","0.002306","0.028120"
"0.030111","0.002282","0.028450"
"0.029053","0.002268","0.028411"
"0.027585","0.002271","0.028435"
"0.025942","0.002127","0.028552"
"0.024815","0.001867","0.028798"
"0.023726","0.001637","0.028887"
"0.022683","0.001356","0.029222"
"0.022667","0.001008","0.029595"
"0.022668","0.000744","0.029977"
"0.022143","0.000507","0.030467"
"0.021101","0.000319","0.031108"
"0.019912","0.000252","0.031747"
"0.018143","0.000241","0.032468"
"0.016551","0.000228","0.033335"
"0.014885","0.000221","0.034133"
"0.013284","0.000269","0.034668"
"0.011956","0.000236","0.035312"
"0.011088","0.000161","0.035937"
"0.010444","0.000161","0.036214"
"0.009504","0.000184","0.036402"
"0.008458","0.000261","0.036212"
"0.007423","0.000330","0.035868"
"0.006349","0.000412","0.035526"
"0.005348","0.000501","0.035260"
"0.004444","0.000627","0.035034"
"0.003565","0.000819","0.034759"
"0.002721","0.000930","0.034959"
"0.002327","0.001027","0.035521"
"0.001935","0.001071","0.036311"
"0.001628","0.001157","0.036971"
"0.001426","0.001192","0.037732"
"0.001241","0.001244","0.038297"
"0.001143","0.001343","0.038349"
"0.001044","0.001347","0.038647"
"0.000984","0.001425","0.038403"
"0.000947","0.001549","0.038080"
"0.000909","0.001717","0.037714"
"0.000878","0.001884","0.037255"
"0.000883","0.002109","0.036478"
"0.000944","0.002282","0.035714"
"0.001043","0.002409","0.034829"
"0.001160","0.002703","0.033415"
"0.001293","0.003048","0.031872"
"0.001475","0.003434","0.029995"
"0.001654","0.003926","0.028300"
"0.001675","0.004883","0.026932"
"0.001678","0.005897","0.025697"
"0.001632","0.007328","0.025274"
"0.001619","0.008701","0.024396"
"0.001590","0.010080","0.023903"
"0.001569","0.010877","0.023333"
"0.001557","0.011316","0.022849"
"0.001599","0.011392","0.022333"
"0.001595","0.011361","0.022356"
"0.001614","0.011351","0.022224"
"0.001595","0.011321","0.022169"
"0.001577","0.011315","0.021969"
"0.001528","0.011246","0.021835"
"0.001434","0.011297","0.021938"
"0.001336","0.011143","0.022110"
"0.001348","0.010597","0.022198"
"0.001404","0.009897","0.022333"
"0.001408","0.008620","0.022306"
"0.001456","0.007464","0.022343"
"0.001503","0.006231","0.022131"
"0.001555","0.005510","0.022086"
"0.001615","0.005081","0.021946"
"0.001631","0.004950","0.021975"
"0.001675","0.004859","0.021631"
"0.001608","0.005019","0.021629"
"0.001460","0.005467","0.021763"
"0.001274","0.005976","0.022420"
"0.001122","0.006444","0.022894"
"0.001085","0.006534","0.023193"
"0.001119","0.006610","0.023165"
"0.001216","0.006445","0.022761"
"0.001261","0.006389","0.022580"
"0.001384","0.006433","0.022217"
"0.001443","0.006509","0.022218"
"0.001505","0.006718","0.022218"
"0.001509","0.006788","0.022351"
"0.001493","0.006896","0.022623"
"0.001488","0.006989","0.022727"
"0.001472","0.007092","0.022799"
"0.001519","0.006942","0.022584"
"0.001660","0.006536","0.022119"
"0.001767","0.006142","0.021645"
"0.001834","0.005861","0.021457"
"0.001809","0.005914","0.021452"
"0.001776","0.006007","0.021500"
"0.001753","0.006198","0.021480"
"0.001786","0.006271","0.021009"
"0.001777","0.006518","0.020512"
"0.001745","0.007026","0.020208"
"0.001664","0.007577","0.020150"
"0.001636","0.008034","0.020067"
"0.001628","0.008210","0.019815"
"0.001664","0.008290","0.019442"
"0.001670","0.008314","0.019342"
"0.001660","0.008350","0.019354"
"0.001638","0.008288","0.019548"
"0.001695","0.008032","0.019520"
"0.001789","0.007788","0.019313"
"0.001910","0.007439","0.018952"
"0.001974","0.007138","0.018791"
"0.002027","0.006909","0.018737"
"0.002095","0.006901","0.018730"
"0.002177","0.006973","0.018458"
"0.002341","0.006875","0.017768"
"0.002540","0.006535","0.017060"
"0.002705","0.006257","0.016655"
"0.002783","0.006115","0.016541"
"0.002766","0.006094","0.016802"
"0.002788","0.006088","0.016759"
"0.002775","0.006169","0.016802"
"0.002795","0.006350","0.016833"
"0.002770","0.006587","0.016797"
"0.002736","0.006876","0.016868"
"0.002693","0.007128","0.016845"
"0.002658","0.007389","0.016778"
"0.002618","0.007475","0.016969"
"0.002541","0.007551","0.017424"
"0.002458","0.007471","0.018046"
"0.002368","0.007216","0.018505"
"0.002293","0.007020","0.018558"
"0.002224","0.006865","0.018483"
"0.002193","0.006802","0.018384"
"0.002140","0.006698","0.018563"
"0.002085","0.006609","0.018974"
"0.002064","0.006424","0.019284"
"0.002066","0.006244","0.019418"
"0.002102","0.006012","0.019435"
"0.002141","0.005570","0.019684"
"0.002182","0.005193","0.019922"
"0.002201","0.004772","0.020134"
"0.002241","0.004623","0.020015"
"0.002243","0.004397","0.020012"
"0.002435","0.004207","0.020324"
"0.003737","0.004750","0.020233"
"0.005744","0.005959","0.020074"
"0.008561","0.007993","0.019318"
"0.011224","0.010958","0.018544"
"0.013745","0.014057","0.017548"
"0.016279","0.016945","0.016756"
"0.018114","0.020332","0.016252"
"0.020122","0.023680","0.016314"
"0.022893","0.027483","0.016419"
"0.025104","0.031199","0.016200"
"0.027070","0.035254","0.015933"
"0.029180","0.040030","0.015220"
"0.031317","0.043744","0.014586"
"0.035185","0.047217","0.013128"
"0.038650","0.050847","0.011485"
"0.041012","0.053884","0.010278"
"0.042500","0.055985","0.009545"
"0.043641","0.056110","0.009911"
"0.045799","0.055039","0.010363"
"0.046584","0.053520","0.011234"
"0.047876","0.051300","0.011623"
"0.049958","0.048102","0.011952"
"0.051892","0.044926","0.011940"
"0.052670","0.041470","0.012075"
"0.053553","0.038164","0.012158"
"0.055408","0.034433","0.012078"
"0.056544","0.029983","0.012472"
"0.057812","0.026511","0.012831"
"0.057332","0.023217","0.013589"
"0.056558","0.019642","0.014166"
"0.055845","0.016038","0.014847"
"0.055026","0.012773","0.015448"
"0.053470","0.010750","0.015675"
"0.050863","0.009092","0.016036"
"0.049786","0.007813","0.015926"
"0.049179","0.007297","0.015955"
"0.048776","0.007141","0.015989"
"0.048286","0.006949","0.016147"
"0.048025","0.006644","0.016397"
"0.048358","0.006268","0.016466"
"0.049501","0.005779","0.016802"
"0.051090","0.005298","0.017164"
"0.052166","0.004825","0.017699"
"0.052563","0.004405","0.018474"
"0.053780","0.004007","0.019334"
"0.055154","0.003601","0.020575"
"0.055348","0.003277","0.021985"
"0.055071","0.003046","0.023189"
"0.054823","0.002841","0.023920"
"0.055586","0.002558","0.024487"
"0.055158","0.002357","0.025237"
"0.054811","0.002100","0.025595"
"0.054862","0.001849","0.025715"
"0.055071","0.001544","0.026163"
"0.054998","0.001337","0.026942"
"0.053208","0.001327","0.027644"
"0.051891","0.001327","0.028079"
"0.050033","0.001366","0.028621"
"0.048884","0.001464","0.028941"
"0.047514","0.001557","0.029050"
"0.045854","0.001578","0.028938"
"0.045497","0.001414","0.028816"
"0.046489","0.001142","0.028574"
"0.047852","0.000787","0.028509"
"0.048234","0.000527","0.028450"
"0.049132","0.000351","0.028166"
"0.049604","0.000393","0.028166"
"0.049233","0.000546","0.028137"
"0.048642","0.000727","0.027666"
"0.048467","0.000912","0.026796"
"0.048127","0.000995","0.026346"
"0.047099","0.001027","0.026399"
"0.046928","0.000989","0.026130"
"0.047081","0.000891","0.025843"
"0.046375","0.000798","0.025855"
"0.045185","0.000716","0.026087"
"0.044383","0.000688","0.026186"
"0.043459","0.000683","0.026130"
"0.042436","0.000709","0.025974"
"0.042121","0.000709","0.026385"
"0.041765","0.000709","0.027003"
"0.041842","0.000661","0.027481"
"0.042590","0.000508","0.028022"
"0.042886","0.000327","0.028802"
"0.042836","0.000142","0.030271"
"0.041938","0.000059","0.031072"
"0.041284","0.000026","0.031651"
"0.040317","0.000026","0.032575"
"0.038418","0.000026","0.034029"
"0.037179","0.000026","0.035964"
"0.036201","0.000026","0.037621"
"0.034739","0.000026","0.040353"
"0.032431","0.000026","0.043449"
"0.029954","0.000000","0.046502"
"0.026765","0.000000","0.048690"
"0.023342","0.000000","0.050061"
"0.019536","0.000000","0.051284"
"0.015622","0.000037","0.051509"
"0.012298","0.000167","0.051345"
"0.009044","0.000386","0.050493"
"0.007012","0.000697","0.049587"
"0.005136","0.001018","0.048384"
"0.003631","0.001393","0.046807"
"0.002739","0.001790","0.044843"
"0.001900","0.002392","0.042478"
"0.001255","0.003219","0.040374"
"0.000855","0.004201","0.037312"
"0.000800","0.005407","0.034381"
"0.000800","0.006766","0.031624"
"0.000907","0.007661","0.028949"
"0.001004","0.008200","0.027107"
"0.001101","0.008722","0.025389"
"0.001135","0.009111","0.024667"
"0.001128","0.009883","0.024339"
"0.001156","0.010790","0.024376"
"0.001241","0.011473","0.024594"
"0.001249","0.012153","0.025039"
"0.001326","0.012218","0.025434"
"0.001284","0.012333","0.025727"
"0.001313","0.012209","0.025832"
"0.001469","0.011809","0.025492"
"0.001643","0.011215","0.025045"
"0.001801","0.010249","0.024586"
"0.001968","0.009126","0.024273"
"0.001948","0.008502","0.024702"
"0.001825","0.008315","0.025332"
"0.001702","0.008184","0.025973"
"0.001574","0.008097","0.026583"
"0.001691","0.007410","0.026428"
"0.001784","0.006509","0.026100"
"0.001789","0.005806","0.025870"
"0.001833","0.005180","0.025546"
"0.001725","0.005051","0.025410"
"0.001787","0.004827","0.025355"
"0.001836","0.004597","0.025338"
"0.001865","0.004412","0.025405"
"0.001891","0.004352","0.025378"
"0.001936","0.004488","0.025117"
"0.001974","0.004574","0.024702"
"0.002120","0.004629","0.023669"
"0.002323","0.004508","0.022241"
"0.002531","0.004359","0.020882"
"0.002699","0.004293","0.019623"
"0.002723","0.004414","0.018931"
"0.002752","0.004581","0.018381"
"0.002787","0.004668","0.017966"
"0.002817","0.004685","0.017623"
"0.002859","0.004761","0.017376"
"0.002894","0.004875","0.017129"
"0.002893","0.005061","0.016915"
"0.002909","0.005222","0.016844"
"0.002909","0.005250","0.016905"
"0.002830","0.005358","0.017175"
"0.002752","0.005568","0.017403"
"0.002608","0.005791","0.017663"
"0.002488","0.006114","0.017927"
"0.002442","0.006196","0.017951"
"0.002405","0.006206","0.017903"
"0.002393","0.006163","0.017939"
"0.002381","0.006069","0.017935"
"0.002357","0.006061","0.018008"
"0.002333","0.006105","0.018031"
"0.002348","0.006120","0.017862"
"0.002312","0.006145","0.017599"
"0.002349","0.006072","0.017307"
"0.002341","0.006010","0.017019"
"0.002327","0.005999","0.016766"
"0.002404","0.005858","0.016475"
