"Time","v2 R COP","47 RDS cle","39 FRx (cm)","35 HRx (cm)","48 LDS cle","37 FLx (cm)","33 HLx (cm)","v3 L COP","42 CoMy (cm)","v1 xCoM","3 Platform","2 Trdml"
3.230,0.000000,0,19.242708,14.974469,0,17.861786,14.626170,0.000000,5.837096,5.683611,1.46523,0.08668
3.231,0.000000,0,19.271114,14.965087,0,17.852808,14.640544,0.000000,5.834050,5.679006,1.46664,0.08079
3.232,0.000000,0,19.303291,14.955696,0,17.843849,14.655880,0.000000,5.831079,5.674411,1.46728,0.07548
3.233,0.000000,0,19.335470,14.946304,0,17.834888,14.671216,0.000000,5.828107,5.669718,1.46635,0.07278
3.234,0.000000,0,19.367647,14.936913,0,17.825930,14.686552,0.000000,5.825136,5.665005,1.46665,0.07949
3.235,0.000000,0,19.399509,14.927539,0,17.817358,14.704882,0.000000,5.821741,5.659986,1.46565,0.08821
3.236,0.000000,0,19.431259,14.918170,0,17.808924,14.724285,0.000000,5.818194,5.654908,1.46863,0.09119
3.237,0.000000,0,19.463007,14.908801,0,17.800491,14.743689,0.000000,5.814648,5.649346,1.47203,0.10177
3.238,0.000000,0,19.494757,14.899432,0,17.792057,14.763093,0.000000,5.811101,5.643693,1.46523,0.11418
3.239,0.000000,0,19.526093,14.889996,0,17.783514,14.785498,0.000000,5.807222,5.637486,1.46725,0.11830
3.240,0.000000,0,19.557281,14.880533,0,17.774931,14.808979,0.000000,5.803224,5.631176,1.46829,0.11797
3.241,0.000000,0,19.588470,14.871071,0,17.766348,14.832460,0.000000,5.799225,5.624710,1.46605,0.11992
3.242,0.000000,0,19.619659,14.861609,0,17.757765,14.855943,0.000000,5.795227,5.618216,1.46646,0.11969
3.243,0.000000,0,19.637354,14.852325,0,17.749462,14.881224,0.000000,5.791348,5.611988,1.46740,0.11620
3.244,0.000000,0,19.650209,14.843107,0,17.741261,14.907149,0.000000,5.787513,5.605810,1.46786,0.11359
3.245,0.000000,0,19.663065,14.833888,0,17.733059,14.933076,0.000000,5.783678,5.599771,1.46818,0.11124
3.246,0.000000,0,19.675920,14.824669,0,17.724857,14.959002,0.000000,5.779842,5.593758,1.46552,0.10648
3.247,0.000000,0,19.687899,14.815368,0,17.716877,14.985179,0.000000,5.775998,5.587664,1.46834,0.10119
3.248,0.000000,0,19.699562,14.806038,0,17.708973,15.011446,0.000000,5.772151,5.581554,1.46623,0.09824
3.249,0.000000,0,19.711226,14.796707,0,17.701071,15.037713,0.000000,5.768304,5.575454,1.46751,0.09499
3.250,0.000000,0,19.722889,14.787377,0,17.693169,15.063980,0.000000,5.764458,5.569356,1.46718,0.08944
3.251,0.000000,0,19.733877,14.778466,0,17.685581,15.091559,0.000000,5.760579,5.563395,1.46684,0.08427
3.252,0.000000,0,19.744623,14.769706,0,17.678106,15.119610,0.000000,5.756690,5.557459,1.46862,0.08157
3.253,0.000000,0,19.755369,14.760944,0,17.670631,15.147659,0.000000,5.752800,5.551544,1.46464,0.07840
3.254,0.000000,0,19.766115,14.752184,0,17.663157,15.175710,0.000000,5.748910,5.545633,1.46820,0.07376
3.255,0.000000,0,19.776197,14.743360,0,17.656103,15.204959,0.000000,5.744703,5.539669,1.46886,0.07091
3.256,0.000000,0,19.786043,14.734512,0,17.649202,15.234638,0.000000,5.740382,5.533695,1.46667,0.08165
3.257,0.000000,0,19.795889,14.725665,0,17.642302,15.264318,0.000000,5.736060,5.528132,1.46649,0.10092
3.258,0.000000,0,19.805735,14.716818,0,17.635401,15.293998,0.000000,5.731739,5.522645,1.46654,0.11131
3.259,0.000000,0,19.814800,14.708197,0,17.628872,15.324489,0.000000,5.727366,5.518106,1.46569,0.11405
3.260,0.000000,0,19.823584,14.699656,0,17.622477,15.355271,0.000000,5.722975,5.513743,1.46521,0.11914
3.261,0.000000,0,19.832369,14.691116,0,17.616081,15.386053,0.000000,5.718584,5.510463,1.46501,0.12156
3.262,0.000000,0,19.841152,14.682576,0,17.609684,15.416836,0.000000,5.714192,5.507387,1.46800,0.11865
3.263,0.000000,0,19.848505,14.673982,0,17.604607,15.448716,0.000000,5.709964,5.505442,1.46677,0.11533
3.264,0.000000,0,19.855343,14.665366,0,17.600000,15.480990,0.000000,5.705795,5.503709,1.46527,0.11195
3.265,0.000000,0,19.862181,14.656752,0,17.595394,15.513265,0.000000,5.701625,5.503305,1.46630,0.10568
3.266,0.000000,0,19.869019,14.648137,0,17.590788,15.545540,0.000000,5.697455,5.503151,1.46739,0.09881
3.267,0.000000,0,19.875015,14.639720,0,17.586494,15.578411,0.000000,5.694194,5.504400,1.46499,0.09429
3.268,0.000000,0,19.880709,14.631373,0,17.582314,15.611497,0.000000,5.691259,5.505912,1.46658,0.08948
3.269,0.000000,0,19.886404,14.623027,0,17.578133,15.644582,0.000000,5.688325,5.508133,1.46743,0.08264
3.270,0.000000,0,19.892097,14.614680,0,17.573952,15.677668,0.000000,5.685390,5.510488,1.46672,0.07628
3.271,0.000000,0,19.896517,14.606534,0,17.565607,15.710820,0.000000,5.682424,5.512775,1.46609,0.07468
3.272,0.000000,0,19.900478,14.598458,0,17.555767,15.743997,0.000000,5.679446,5.515051,1.46488,0.08918
3.273,0.000000,0,19.904440,14.590383,0,17.545929,15.777173,0.000000,5.676468,5.517170,1.46696,0.10357
3.274,0.000000,0,19.908403,14.582307,0,17.536091,15.810349,0.000000,5.673490,5.519259,1.46553,0.10992
3.275,0.000000,0,19.911026,14.574537,0,17.526918,15.842998,0.000000,5.670496,5.521362,1.46456,0.11792
3.276,0.000000,0,19.913168,14.566875,0,17.517986,15.875456,0.000000,5.667498,5.523467,1.46696,0.12225
3.277,0.000000,0,19.915312,14.559215,0,17.509054,15.907914,0.000000,5.664499,5.526040,1.46479,0.12001
3.278,0.000000,0,19.917454,14.551554,0,17.500120,15.940372,0.000000,5.661500,5.528701,1.46841,0.11683
3.279,0.000000,0,19.917995,14.543989,0,17.504856,15.971997,0.000000,5.658700,5.532317,1.46465,0.11382
3.280,0.000000,0,19.917959,14.536459,0,17.514492,16.003325,0.000000,5.655969,5.536111,1.46627,0.10811
3.281,1.919315,0,19.917925,14.528929,0,17.524130,16.034651,0.000000,5.653239,5.541093,1.46538,0.10163
3.282,4.198785,1,19.917891,14.521399,0,17.533766,16.065977,0.000000,5.650509,5.546299,1.46521,0.09762
3.283,4.559822,1,19.916481,14.514189,0,17.545008,16.095703,0.000000,5.648443,5.552862,1.46620,0.09351
3.284,4.560867,1,19.914579,14.507094,0,17.556826,16.124855,0.000000,5.646616,5.559680,1.46770,0.08724
3.285,4.562040,1,19.912678,14.500000,0,17.568644,16.154009,0.000000,5.644790,5.568058,1.46767,0.08140
3.286,4.563236,1,19.910776,14.492906,0,17.580460,16.183161,0.000000,5.642962,5.576727,1.46764,0.07792
3.287,4.565159,1,19.907469,14.486135,0,17.594820,16.210386,0.000000,5.642236,5.587028,1.46432,0.07603
3.288,4.567218,1,19.903658,14.479483,0,17.610090,16.236919,0.000000,5.641905,5.597634,1.46728,0.07978
3.289,4.570050,1,19.899845,14.472830,0,17.625362,16.263454,0.000000,5.641573,5.609282,1.46556,0.08465
3.290,4.573027,1,19.896034,14.466177,0,17.640633,16.289988,0.000000,5.641242,5.621127,1.46478,0.09896
3.291,4.576525,1,19.890987,14.459901,0,17.659109,16.314186,0.000000,5.641479,5.633293,1.46777,0.11460
3.292,4.580121,1,19.885500,14.453760,0,17.678736,16.337545,0.000000,5.641921,5.645518,1.46658,0.11998
3.293,4.583339,1,19.880013,14.447619,0,17.698360,16.360905,0.000000,5.642362,5.657612,1.46584,0.11990
3.294,4.586486,1,19.874525,14.441479,0,17.717987,16.384264,0.000000,5.642804,5.669682,1.46558,0.12044
3.295,4.588428,1,19.867716,14.435606,0,17.740389,16.404840,0.000000,5.643461,5.681373,1.46522,0.11783
3.296,4.590144,1,19.860434,14.429830,0,17.763786,16.424419,0.000000,5.644195,5.692993,1.46837,0.11231
3.297,4.591045,1,19.853153,14.424054,0,17.787186,16.443998,0.000000,5.644929,5.704576,1.46629,0.10804
3.298,4.591794,1,19.845871,14.418278,0,17.810583,16.463577,0.000000,5.645664,5.716154,1.46546,0.10347
3.299,4.592324,1,19.837759,14.413035,0,17.836256,16.480186,0.000000,5.647046,5.728110,1.46674,0.09648
3.300,4.592813,1,19.829350,14.407985,0,17.862743,16.495729,0.000000,5.648660,5.740138,1.46737,0.08964
3.301,4.592968,1,19.820940,14.402933,0,17.889231,16.511272,0.000000,5.650274,5.752494,1.46730,0.08523
3.302,4.593060,1,19.812531,14.397882,0,17.915718,16.526817,0.000000,5.651888,5.764913,1.46703,0.08056
3.303,4.592701,1,19.803495,14.393861,0,17.944609,16.539536,0.000000,5.654221,5.777519,1.46366,0.07542
3.304,4.592259,1,19.794233,14.390207,0,17.974360,16.551241,0.000000,5.656811,5.790160,1.46724,0.07435
3.305,4.592242,1,19.784973,14.386555,0,18.004112,16.562946,0.000000,5.659400,5.803056,1.46488,0.08836
3.306,4.592305,1,19.775713,14.382901,0,18.033865,16.574652,0.000000,5.661990,5.816001,1.46463,0.10782
3.307,2.658951,0,19.766186,14.380661,0,18.065508,16.583685,0.000000,5.665421,5.829257,1.46740,0.11671
3.308,0.362793,0,19.756561,14.378928,0,18.097832,16.591759,0.000000,5.669154,5.842572,1.46655,0.11822
3.309,0.000000,0,19.746939,14.377194,0,18.130154,16.599834,0.000000,5.672887,5.855919,1.46689,0.12079
3.310,0.000000,0,19.737314,14.375462,0,18.162476,16.607908,0.000000,5.676620,5.869273,1.46394,0.12019
3.311,0.000000,0,19.727634,14.375689,0,18.196144,16.613188,0.000000,5.681226,5.882380,1.46589,0.11565
3.312,0.000000,0,19.717936,14.376619,0,18.230293,16.617464,0.000000,5.686146,5.895440,1.46780,0.11168
3.313,0.000000,0,19.708235,14.377550,0,18.264444,16.621738,0.000000,5.691066,5.908423,1.46577,0.10766
3.314,0.000000,0,19.698536,14.378480,0,18.298594,16.626015,0.000000,5.695986,5.921392,1.46838,0.10104
3.315,0.000000,0,19.688984,14.382578,0,18.333893,16.627439,0.000000,5.701235,5.934454,1.46530,0.09423
3.316,0.000000,0,19.679485,14.387811,0,18.369602,16.627840,0.000000,5.706602,5.947535,1.46563,0.09001
3.317,0.000000,0,19.669987,14.393044,0,18.405313,16.628242,0.000000,5.711969,5.960241,1.46346,0.08572
3.318,0.000000,0,19.660490,14.398277,0,18.441023,16.628643,0.000000,5.717337,5.972877,1.46242,0.07968
3.319,0.000000,0,19.651035,14.406434,0,18.477047,16.627645,0.000000,5.722092,5.984667,1.46756,0.07422
3.320,0.000000,0,19.641596,14.415639,0,18.513182,16.626144,0.000000,5.726626,5.996299,1.46968,0.07264
3.321,0.000000,0,19.632158,14.424845,0,18.549316,16.624643,0.000000,5.731161,6.007461,1.46676,0.08397
3.322,0.000000,0,19.622719,14.434050,0,18.585451,16.623144,0.000000,5.735696,6.018536,1.46681,0.09479
3.323,0.000000,0,19.613287,14.445560,0,18.621925,16.621279,0.000000,5.741096,6.029627,1.46792,0.09849
3.324,0.000000,0,19.603857,14.457898,0,18.658522,16.619286,0.000000,5.746808,6.040721,1.46549,0.10783
3.325,0.000000,0,19.594427,14.470236,0,18.695118,16.617290,0.000000,5.752519,6.051667,1.46596,0.11782
3.326,0.000000,0,19.584997,14.482574,0,18.731716,16.615295,0.000000,5.758231,6.062584,1.46581,0.12013
3.327,0.000000,0,19.575256,14.496614,0,18.768566,16.611773,0.000000,5.764536,6.073023,1.47044,0.11899
3.328,0.000000,0,19.565403,14.511264,0,18.805508,16.607700,0.000000,5.771056,6.083371,1.46670,0.11951
3.329,0.000000,0,19.555550,14.525914,0,18.842451,16.603628,0.000000,5.777575,6.093038,1.46380,0.11792
3.330,0.000000,0,19.545696,14.540564,0,18.879393,16.599556,0.000000,5.784094,6.102577,1.46683,0.11391
3.331,0.000000,0,19.535833,14.557323,0,18.916565,16.594490,0.000000,5.791038,6.111338,1.46574,0.11103
3.332,0.000000,0,19.525969,14.574841,0,18.953819,16.589067,0.000000,5.798134,6.119953,1.46803,0.10825
3.333,0.000000,0,19.516104,14.592357,0,18.991076,16.583645,0.000000,5.805230,6.128019,1.46564,0.10303
3.334,0.000000,0,19.506239,14.609874,0,19.028330,16.578222,0.000000,5.812326,6.135982,1.46849,0.09757
3.335,0.000000,0,19.496355,14.629597,0,19.065582,16.572079,0.000000,5.819124,6.143642,1.46776,0.09461
3.336,0.000000,0,19.486464,14.650111,0,19.102835,16.565678,0.000000,5.825814,6.151246,1.46560,0.09140
3.337,0.000000,0,19.476570,14.670626,0,19.140085,16.559277,0.000000,5.832504,6.158441,1.46634,0.08585
3.338,0.000000,0,19.466679,14.691140,0,19.177338,16.552876,0.000000,5.839194,6.165559,1.46776,0.08065
3.339,0.000000,0,19.456888,14.713760,0,19.214045,16.545956,0.000000,5.845523,6.172132,1.46498,0.07778
3.340,0.000000,0,19.447132,14.737135,0,19.250555,16.538851,0.000000,5.851723,6.178602,1.46802,0.07532
3.341,0.000000,0,19.437376,14.760510,0,19.287067,16.531746,0.000000,5.857923,6.184747,1.46694,0.07642
3.342,0.000000,0,19.427620,14.783885,0,19.323578,16.524641,0.000000,5.864123,6.190832,1.46681,0.07905
3.343,0.000000,0,19.417646,14.809142,0,19.360500,16.516972,0.000000,5.870630,6.196777,1.46501,0.09308
3.344,0.000000,0,19.407595,14.835073,0,19.397570,16.509096,0.000000,5.877248,6.202697,1.46494,0.11129
3.345,0.000000,0,19.397543,14.861006,0,19.434637,16.501223,0.000000,5.883867,6.208010,1.46584,0.11878
3.346,0.000000,0,19.387489,14.886937,0,19.471706,16.493349,0.000000,5.890485,6.213209,1.46547,0.11976
3.347,0.000000,0,19.377522,14.913916,0,19.514297,16.485281,0.000000,5.897085,6.217200,1.46487,0.12090
3.348,0.000000,0,19.367584,14.941270,0,19.558867,16.477146,0.000000,5.903679,6.220965,1.46613,0.11850
3.349,0.000000,0,19.357647,14.968623,0,19.603437,16.469009,0.000000,5.910273,6.223187,1.46774,0.11289
3.350,0.000000,0,19.347710,14.995977,0,19.648008,16.460873,0.000000,5.916867,6.225120,1.46606,0.10842
3.351,0.000000,0,19.338060,14.961575,0,19.694101,16.453045,0.000000,5.923000,6.225383,1.46630,0.10380
3.352,0.000000,0,19.328516,14.905021,0,19.740742,16.445328,0.000000,5.928968,6.225332,1.46706,0.09670
3.353,0.000000,0,19.318970,14.848467,0,19.787382,16.437609,0.000000,5.934936,6.224084,1.46602,0.08965
3.354,0.000000,0,19.309425,14.791913,0,19.834023,16.429892,0.000000,5.940903,6.222612,1.46712,0.08527
3.355,0.000000,0,19.299814,14.735397,0,19.868870,16.421759,0.000000,5.946478,6.220501,1.46574,0.08077
3.356,0.000000,0,19.290180,14.678894,0,19.899485,16.413475,0.000000,5.951911,6.218270,1.46607,0.07504
3.357,0.000000,0,19.280546,14.622391,0,19.930101,16.405191,0.000000,5.957345,6.215529,1.46484,0.07232
3.358,0.000000,0,19.270912,14.565887,0,19.960716,16.396908,0.000000,5.962779,6.212694,1.46680,0.08433
3.359,0.000000,0,19.261423,14.509234,0,19.990719,16.388817,0.000000,5.967636,6.209407,1.46476,0.10434
3.360,0.000000,0,19.251986,14.452527,0,20.020498,16.380793,0.000000,5.972286,6.206035,1.46740,0.11456
3.361,0.000000,0,19.242548,14.395821,0,20.050280,16.372768,0.000000,5.976936,6.202518,1.46620,0.11692
3.362,0.000000,0,19.233109,14.339113,0,20.080061,16.364744,0.000000,5.981586,6.198973,1.46492,0.12047
3.363,0.000000,0,19.223843,14.282246,0,20.108128,16.356472,0.000000,5.985658,6.195583,1.46630,0.12101
3.364,0.000000,0,19.214638,14.225320,0,20.135580,16.348112,0.000000,5.989521,6.192222,1.46686,0.11691
3.365,0.000000,0,19.205431,14.168394,0,20.163033,16.339750,0.000000,5.993383,6.188946,1.46515,0.11316
3.366,0.000000,0,19.196226,14.111468,0,20.190485,16.331390,0.000000,5.997246,6.185687,1.46538,0.10935
3.367,0.000000,0,19.187061,14.054561,0,20.215714,16.322996,0.000000,6.000779,6.182390,1.46670,0.10272
3.368,0.000000,0,19.177910,13.997658,0,20.240143,16.314587,0.000000,6.004194,6.179087,1.46823,0.09558
3.369,0.000000,0,19.168758,13.940756,0,20.264572,16.306179,0.000000,6.007608,6.175880,1.46428,0.09092
3.370,0.000000,0,19.159609,13.883854,0,20.289003,16.297771,0.000000,6.011023,6.172690,1.46553,0.08605
3.371,0.000000,0,19.150627,13.826363,0,20.311623,16.289497,0.000000,6.014415,6.169729,1.46661,0.07911
3.372,0.000000,0,19.141708,13.768660,0,20.333593,16.281273,0.000000,6.017801,6.166811,1.46504,0.07302
3.373,0.000000,0,19.132790,13.710957,0,20.355564,16.273048,0.000000,6.021186,6.163908,1.46535,0.07985
3.374,0.000000,0,19.123871,13.653254,0,20.377535,16.264824,0.000000,6.024571,6.161006,1.46619,0.10005
3.375,0.000000,0,19.114832,13.595109,0,20.397684,16.256708,0.000000,6.027425,6.157874,1.46671,0.11328
3.376,0.000000,0,19.105751,13.536807,0,20.417179,16.248631,0.000000,6.030087,6.154698,1.46521,0.11726
3.377,0.000000,0,19.096668,13.478505,0,20.436674,16.240555,0.000000,6.032750,6.151379,1.46689,0.12116
3.378,0.000000,0,19.087585,13.420203,0,20.456171,16.232477,0.000000,6.035413,6.148033,1.46338,0.12083
3.379,0.000000,0,19.078741,13.361074,0,20.473585,16.224518,0.000000,6.037852,6.144703,1.46697,0.11549
3.380,0.000000,0,19.069981,13.301649,0,20.490252,16.216602,0.000000,6.040211,6.141376,1.46650,0.11032
3.381,0.000000,0,19.061222,13.242224,0,20.506920,16.208687,0.000000,6.042570,6.138118,1.46360,0.10471
3.382,0.000000,0,19.052462,13.182798,0,20.523588,16.200771,0.000000,6.044929,6.134872,1.46795,0.09639
3.383,0.000000,0,19.043827,13.122238,0,20.538525,16.192833,0.000000,6.046897,6.131716,1.46529,0.08817
3.384,0.000000,0,19.035238,13.061271,0,20.552841,16.184887,0.000000,6.048726,6.128576,1.46646,0.08258
3.385,0.000000,0,19.026648,13.000303,0,20.567158,16.176943,0.000000,6.050555,6.125564,1.46596,0.07978
3.386,0.000000,0,19.018059,12.939335,0,20.581472,16.168997,0.000000,6.052383,6.122575,1.46532,0.08671
3.387,0.000000,0,19.009586,12.965857,0,20.594231,16.161028,0.000000,6.054057,6.119739,1.46813,0.09659
3.388,0.000000,0,19.001158,13.023760,0,20.606430,16.153049,0.000000,6.055674,6.116931,1.46579,0.11092
3.389,0.000000,0,18.992727,13.081663,0,20.618629,16.145073,0.000000,6.057291,6.114223,1.46716,0.12167
3.390,0.000000,0,18.984299,13.139566,0,20.630829,16.137094,0.000000,6.058908,6.111534,1.46712,0.12220
3.391,0.000000,0,18.975700,13.194612,0,20.641644,16.129030,0.000000,6.060078,6.108880,1.46592,0.11917
3.392,0.000000,0,18.967041,13.248631,0,20.651960,16.120935,0.000000,6.061089,6.106232,1.46560,0.11567
3.393,0.000000,0,18.958382,13.302652,0,20.662275,16.112841,0.000000,6.062099,6.103608,1.46649,0.10886
3.394,0.000000,0,18.949722,13.356672,0,20.672592,16.104744,0.000000,6.063109,6.100988,1.46775,0.10113
3.395,0.000000,0,18.941006,13.407954,0,20.682453,16.096434,0.000000,6.063698,6.098418,1.46696,0.09565
3.396,0.000000,0,18.932268,13.458254,0,20.692152,16.088047,0.000000,6.064137,6.095857,1.46581,0.09023
3.397,0.000000,0,18.923531,13.508554,0,20.701851,16.079659,0.000000,6.064575,6.093466,1.46815,0.08291
3.398,0.000000,0,18.914793,13.558853,0,20.711550,16.071270,0.000000,6.065013,6.091107,1.46657,0.07623
3.399,0.000000,0,18.906063,13.606612,0,20.720327,16.062656,0.000000,6.065345,6.089032,1.46638,0.07487
3.400,0.000000,0,18.897335,13.653461,0,20.728777,16.053963,0.000000,6.065638,6.087010,1.46532,0.08958
3.401,0.000000,0,18.888609,13.700309,0,20.737226,16.045269,0.000000,6.065931,6.085203,1.46512,0.10350
3.402,0.000000,0,18.879881,13.747157,0,20.745676,16.036573,0.000000,6.066225,6.083436,1.46647,0.10933
3.403,0.000000,0,18.871233,13.792463,0,20.753445,16.028219,0.000000,6.066382,6.081778,1.46577,0.11718
3.404,0.000000,0,18.862616,13.837215,0,20.760971,16.019987,0.000000,6.066492,6.080141,1.46513,0.12224
3.405,0.000000,0,18.853996,13.881968,0,20.768497,16.011753,0.000000,6.066601,6.078589,1.46623,0.12021
3.406,0.000000,0,18.845379,13.926720,0,20.776024,16.003521,0.000000,6.066710,6.077052,1.46638,0.11677
3.407,0.000000,0,18.836916,13.969761,0,20.782475,15.995098,0.000000,6.066735,6.075593,1.46696,0.11315
3.408,0.000000,0,18.828508,14.012188,0,20.788540,15.986609,0.000000,6.066729,6.074149,1.46928,0.10650
3.409,0.000000,0,18.820101,14.054614,0,20.794603,15.978120,0.000000,6.066723,6.072759,1.46649,0.09900
3.410,0.000000,0,18.811695,14.097041,0,20.800669,15.969631,0.000000,6.066717,6.071379,1.46609,0.09381
3.411,0.000000,0,18.803419,14.127492,0,20.806177,15.961246,0.000000,6.066728,6.070022,1.46598,0.08836
3.412,0.000000,0,18.795193,14.153647,0,20.811489,15.952899,0.000000,6.066745,6.068669,1.46669,0.08092
3.413,0.000000,0,18.786964,14.179803,0,20.816799,15.944551,0.000000,6.066763,6.067297,1.46573,0.07419
3.414,0.000000,0,18.778738,14.205958,0,20.822111,15.936204,0.000000,6.066780,6.065920,1.46640,0.08021
3.415,0.000000,0,18.770977,14.229621,0,20.826155,15.927835,0.000000,6.066752,6.064497,1.46620,0.10107
3.416,0.000000,0,18.763384,14.252391,0,20.829742,15.919458,0.000000,6.066708,6.063064,1.46547,0.11455
3.417,0.000000,0,18.755791,14.275160,0,20.833332,15.911081,0.000000,6.066663,6.061643,1.46491,0.11861
3.418,0.000000,0,18.748198,14.297930,0,20.836920,15.902705,0.000000,6.066618,6.060224,1.46751,0.12171
3.419,0.000000,0,18.741606,14.318357,0,20.839577,15.894529,0.000000,6.066571,6.058877,1.46611,0.12032
3.420,0.000000,0,18.735374,14.337946,0,20.841896,15.886425,0.000000,6.066523,6.057542,1.47163,0.11449
3.421,0.000000,0,18.729141,14.357533,0,20.844217,15.878321,0.000000,6.066474,6.056220,1.46773,0.10936
3.422,0.000000,0,18.722910,14.377122,0,20.846539,15.870216,0.000000,6.066426,6.054899,1.46594,0.10396
3.423,0.000000,0,18.717697,14.395187,0,20.847548,15.861830,0.000000,6.066285,6.053548,1.46759,0.09608
3.424,0.000000,0,18.712852,14.412706,0,20.848085,15.853342,0.000000,6.066111,6.052191,1.46656,0.08845
3.425,0.000000,0,18.708008,14.430226,0,20.848625,15.844854,2.845043,6.065937,6.051012,1.46486,0.08344
3.426,0.000000,0,18.703163,14.447745,1,20.849163,15.836367,6.223955,6.065762,6.049866,1.46650,0.07860
3.427,0.000000,0,18.699429,14.526741,1,20.847544,15.827814,6.758010,6.065565,6.049167,1.46801,0.07783
3.428,0.000000,0,18.696095,14.627787,1,20.845148,15.819239,6.758232,6.065360,6.048553,1.46727,0.08190
3.429,0.000000,0,18.692760,14.728833,1,20.842754,15.810664,6.758350,6.065155,6.048615,1.46772,0.09770
3.430,0.000000,0,18.689426,14.829880,1,20.840359,15.802089,6.758450,6.064950,6.048803,1.46519,0.11490
3.431,0.000000,0,18.689077,14.930898,1,20.836338,15.793771,6.758718,6.064817,6.049862,1.46802,0.12059
3.432,0.000000,0,18.689798,15.031905,1,20.831734,15.785545,6.759017,6.064711,6.051083,1.46474,0.12041
3.433,0.000000,0,18.690519,15.132913,1,20.827129,15.777321,6.759314,6.064605,6.053258,1.46259,0.12038
3.434,0.000000,0,18.691238,15.233920,1,20.822525,15.769095,6.759611,6.064498,6.055613,1.46694,0.11684
3.435,0.000000,0,18.695093,15.335188,1,20.816851,15.761030,6.759606,6.064660,6.058949,1.46564,0.11050
3.436,0.000000,0,18.700073,15.436550,1,20.810789,15.753021,6.759544,6.064917,6.062469,1.46716,0.10567
3.437,0.000000,0,18.705051,15.537912,1,20.804729,15.745013,6.758874,6.065175,6.066893,1.46433,0.10060
3.438,0.000000,0,18.710032,15.639275,1,20.798670,15.737005,6.758089,6.065432,6.071486,1.46746,0.09305
3.439,0.000000,0,18.718407,15.740589,1,20.791550,15.729384,6.756556,6.065970,6.076819,1.46703,0.08575
3.440,0.000000,0,18.727999,15.841887,1,20.784050,15.721904,6.754882,6.066609,6.082293,1.46563,0.08095
3.441,0.000000,0,18.737591,15.943183,1,20.776552,15.714422,6.753114,6.067247,6.088106,1.46800,0.07843
3.442,0.000000,0,18.747183,16.044479,1,20.769053,15.706941,6.751328,6.067886,6.093984,1.46861,0.08386
3.443,0.000000,0,18.760925,16.145723,1,20.760771,15.699851,6.750142,6.068740,6.099764,1.46625,0.09213
3.444,0.000000,0,18.776154,16.246950,1,20.752209,15.692903,6.749070,6.069672,6.105526,1.46620,0.10745
3.445,0.000000,0,18.791384,16.348175,1,20.743647,15.685954,6.748400,6.070603,6.110908,1.46611,0.12038
3.446,0.000000,0,18.806612,16.449400,1,20.735085,15.679006,6.747806,6.071535,6.116218,1.46632,0.12233
3.447,0.000000,0,18.825344,16.550713,1,20.725752,15.672512,6.747176,6.072453,6.120934,1.46868,0.12002
3.448,0.000000,0,18.845335,16.652058,1,20.716141,15.666182,6.746539,6.073367,6.125538,1.46515,0.11686
3.449,0.000000,0,18.865324,16.753401,1,20.706532,15.659851,6.745524,6.074280,6.129456,1.46683,0.11030
3.450,0.000000,0,18.885313,16.854746,1,20.696920,15.653521,6.744440,6.075194,6.133244,1.46829,0.10236
3.451,0.000000,0,18.907520,16.955807,1,20.686825,15.647635,6.742810,6.076148,6.136322,1.46540,0.09664
3.452,0.000000,0,18.930523,17.056768,1,20.676554,15.641907,6.741078,6.077117,6.139268,1.46831,0.09093
3.453,0.000000,0,18.953524,17.157728,1,20.666283,15.636179,6.739315,6.078085,6.141658,1.46523,0.08331
3.454,0.000000,0,18.976526,17.258690,1,20.656013,15.630452,6.737545,6.079054,6.143945,1.46675,0.07633
3.455,0.000000,0,19.001209,17.359392,1,20.645311,15.625588,6.736252,6.080138,6.145866,1.46632,0.07589
3.456,0.000000,0,19.026493,17.460001,1,20.634457,15.621035,6.735049,6.081262,6.147719,1.46422,0.09229
3.457,0.000000,0,19.051779,17.560612,1,20.623602,15.616481,6.733881,6.082386,6.149318,1.46742,0.10680
3.458,0.000000,0,19.077063,17.661221,1,20.612747,15.611927,6.732720,6.083511,6.150868,1.46568,0.11266
3.459,0.000000,0,19.104021,17.761295,1,20.601770,15.609042,3.898139,6.084654,6.152236,1.46783,0.11937
3.460,0.000000,0,19.131580,17.861179,0,20.590748,15.606755,0.531870,6.085804,6.153568,1.46613,0.12228
3.461,0.000000,0,19.159140,17.961061,0,20.579725,15.604469,0.000000,6.086955,6.154706,1.46582,0.11889
3.462,0.000000,0,19.186699,18.060944,0,20.568703,15.602183,0.000000,6.088104,6.155806,1.46805,0.11490
3.463,0.000000,0,19.214991,18.071365,0,20.557920,15.602807,0.000000,6.089284,6.156668,1.46591,0.11089
3.464,0.000000,0,19.243544,18.049698,0,20.547224,15.604475,0.000000,6.090474,6.157485,1.46573,0.10400
3.465,0.000000,0,19.272097,18.028028,0,20.536530,15.606143,0.000000,6.091665,6.157990,1.46486,0.09662
3.466,0.000000,0,19.300650,18.006361,0,20.525833,15.607810,0.000000,6.092855,6.158437,1.46764,0.09174
3.467,0.000000,0,19.329432,17.984522,0,20.515450,15.611911,0.000000,6.093933,6.158503,1.46669,0.08700
3.468,0.000000,0,19.358297,17.962620,0,20.505177,15.616885,0.000000,6.094970,6.158497,1.46657,0.08030
