"Time","m4 HLl swoff","45 R marks","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","v2 R COP","47 RDS cle","39 FRx (cm)","38 FLy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","48 LDS cle","46 L marks","m2 FLl swoff","37a FLx (cm)","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","42a CoMy (cm)","v1 xCoM","42 CoMy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.726,0,0,7.023732,1.435429,18.266764,4.469296,0,-9.698565,0.000000,0,18.939558,5.849939,0,-9.297217,17.141127,0.000000,0,0,0,-7.655282,18.830372,3.584892,6.799438,-9.342491,17.212015,-6.553000,4.955050,5.252076,168.418655,0,48.451530,76.204727,73.532852,8.287060,19.823240,8.224850,18.160999,8.207257,17.654203,8.415396,16.621145,9.259088,17.738359,10.038169,16.807713,10.509786,17.528330,0,-0.01816,-0.01342,-0.02134,0.00302,0.00915,-0.01259,0.00090,0.00267,-1.48415,0.11148,3.27639
1.727,0,0,7.023401,1.435361,18.254250,4.468057,0,-9.651696,0.000000,0,18.929905,5.846526,0,-9.293085,17.131710,0.000000,0,0,0,-7.564047,18.822544,3.584723,6.795692,-9.108355,17.203339,-6.548964,4.948853,5.245436,168.348724,0,48.586353,76.176537,73.253899,8.285268,19.810986,8.224899,18.150496,8.206870,17.641165,8.415140,16.613214,9.260262,17.729351,10.035695,16.797361,10.508411,17.521437,0,-0.01764,-0.01269,-0.02108,0.00188,0.00634,-0.01291,0.00536,0.00225,-1.48593,0.10318,3.27670
1.728,0,0,7.023315,1.436872,18.245333,4.467636,0,-9.606351,0.000000,0,18.920593,5.845050,0,-9.277830,17.122215,0.000000,0,0,0,-7.461235,18.814798,3.583827,6.785264,-8.973109,17.194761,-6.531854,4.943013,5.238828,168.159271,0,48.675488,76.231285,73.022034,8.283989,19.798069,8.225016,18.139845,8.207138,17.627695,8.415351,16.604807,9.261196,17.720398,10.033518,16.788641,10.506577,17.514961,0,-0.01752,-0.01345,-0.02154,0.00300,0.00930,-0.01281,0.00397,0.00309,-1.48750,0.09315,3.27696
1.729,0,0,7.023417,1.439593,18.239174,4.467843,0,-9.562175,0.000000,0,18.911543,5.845061,0,-9.254048,17.112659,0.000000,0,0,0,-7.349545,18.807117,3.582374,6.769709,-8.913693,17.186260,-6.504719,4.937347,5.232246,167.878159,0,48.729588,76.349617,72.826271,8.283102,19.784643,8.225184,18.129082,8.207908,17.613897,8.415920,16.596033,9.261945,17.711487,10.031569,16.781176,10.504390,17.508806,0,-0.01834,-0.01358,-0.01992,0.00287,0.00711,-0.01289,0.00647,0.00237,-1.48934,0.08324,3.27719
1.730,0,0,7.023520,1.442314,18.233015,4.468049,0,-9.517998,0.000000,0,18.902494,5.845071,0,-9.230266,17.103102,0.000000,0,0,0,-7.237856,18.799435,3.580921,6.754155,-8.854278,17.177759,-6.477584,4.932060,5.225664,167.597046,0,48.783688,76.467957,72.630508,8.282215,19.771219,8.225353,18.118317,8.208677,17.600100,8.416489,16.587259,9.262694,17.702578,10.029618,16.773708,10.502203,17.502651,0,-0.01675,-0.01419,-0.02137,0.00361,0.00995,-0.01208,-0.00173,0.00280,-1.48918,0.08163,3.27697
1.731,0,0,7.023622,1.445036,18.226856,4.468256,0,-9.473821,0.000000,0,18.893444,5.845081,0,-9.206484,17.093546,0.000000,0,0,0,-7.126167,18.791752,3.579468,6.738601,-8.794862,17.169258,-6.450449,4.926958,5.219081,167.315933,0,48.837788,76.586288,72.434746,8.281329,19.757793,8.225522,18.107553,8.209447,17.586302,8.417057,16.578485,9.263444,17.693666,10.027669,16.766243,10.500015,17.496496,0,-0.01686,-0.01504,-0.02247,0.00293,0.00820,-0.01320,0.00762,0.00328,-1.48979,0.10194,3.27644
1.732,0,0,7.022070,1.446848,18.221283,4.468856,0,-9.430386,0.000000,0,18.884390,5.845291,0,-9.181931,17.084301,0.000000,0,0,0,-7.000168,18.784266,3.576412,6.720046,-8.697656,17.161148,-6.409245,4.922270,5.212552,167.152481,0,48.906982,76.626175,72.223053,8.281026,19.746773,8.225827,18.096907,8.210515,17.574905,8.417387,16.570841,9.265091,17.685013,10.026015,16.757219,10.498872,17.489033,0,-0.01757,-0.01415,-0.02217,0.00371,0.00859,-0.01306,0.00150,0.00193,-1.48973,0.12165,3.27635
1.733,0,0,7.019249,1.447964,18.216158,4.469759,0,-9.387520,0.000000,0,18.875332,5.845653,0,-9.156788,17.075298,0.000000,0,0,0,-6.863196,18.776930,3.572125,6.699189,-8.571473,17.153337,-6.357252,4.917785,5.206063,167.079269,0,48.987751,76.605896,71.999153,8.281170,19.737597,8.226235,18.086351,8.211814,17.565353,8.417534,16.564058,9.267426,17.676558,10.024589,16.747002,10.498529,17.480570,0,-0.01787,-0.01415,-0.02183,0.00332,0.00839,-0.01392,0.00687,0.00210,-1.49069,0.12276,3.27658
1.734,0,0,7.016428,1.449080,18.211033,4.470661,0,-9.344654,0.000000,0,18.866274,5.846014,0,-9.131645,17.066294,0.000000,0,0,0,-6.726225,18.769594,3.567838,6.678333,-8.445290,17.145527,-6.305259,4.913725,5.199575,167.006058,0,49.068523,76.585617,71.775246,8.281314,19.728422,8.226645,18.075794,8.213112,17.555801,8.417681,16.557278,9.269762,17.668100,10.023162,16.736786,10.498186,17.472105,0,-0.01919,-0.01374,-0.02137,0.00342,0.00794,-0.01389,0.00287,0.00214,-1.48810,0.12061,3.27681
1.735,0,0,7.013608,1.450195,18.205908,4.471563,0,-9.301788,0.000000,0,18.857216,5.846376,0,-9.106502,17.057291,0.000000,0,0,0,-6.589253,18.762259,3.563551,6.657477,-8.319107,17.137714,-6.253267,4.909873,5.193086,166.932846,0,49.149292,76.565338,71.551346,8.281458,19.719246,8.227054,18.065239,8.214410,17.546249,8.417827,16.550495,9.272098,17.659643,10.021734,16.726568,10.497843,17.463642,0,-0.01715,-0.01311,-0.02015,0.00256,0.00909,-0.01285,0.00106,0.00223,-1.48685,0.11246,3.27703
1.736,0,0,7.012417,1.450688,18.198792,4.473267,0,-9.259986,0.000000,0,18.848280,5.846341,0,-9.075488,17.048498,0.000000,0,0,0,-6.429926,18.755194,3.562166,6.644844,-8.124659,17.123135,-6.189959,4.906448,5.186801,166.902878,0,49.167316,76.546501,71.473099,8.281554,19.710230,8.227636,18.055681,8.215023,17.538315,8.417316,16.542986,9.273041,17.651018,10.020495,16.716705,10.497752,17.454102,0,-0.01664,-0.01192,-0.02093,0.00287,0.00852,-0.01196,0.00529,0.00197,-1.48552,0.10183,3.27700
1.737,0,0,7.012476,1.450702,18.190147,4.475586,0,-9.218997,0.000000,0,18.839437,5.846002,0,-9.039974,17.039869,0.000000,0,0,0,-6.253457,18.748337,3.563007,6.638516,-7.877865,17.103361,-6.117973,4.903232,5.180673,166.906067,0,49.137230,76.528755,71.506546,8.281613,19.701338,8.228354,18.046888,8.215112,17.531622,8.416303,16.534920,9.272917,17.642263,10.019402,16.707113,10.497855,17.443737,0,-0.01906,-0.01222,-0.02100,0.00302,0.00814,-0.01409,0.00486,0.00238,-1.48798,0.09224,3.27677
1.738,0,0,7.012536,1.450716,18.181505,4.477905,0,-9.178009,0.000000,0,18.830593,5.845662,0,-9.004459,17.031240,0.000000,0,0,0,-6.076987,18.741480,3.563848,6.632188,-7.631072,17.083590,-6.045989,4.900436,5.174545,166.909241,0,49.107147,76.511017,71.539993,8.281673,19.692446,8.229070,18.038095,8.215199,17.524931,8.415289,16.526854,9.272793,17.633507,10.018307,16.697521,10.497958,17.433371,0,-0.01830,-0.01431,-0.02257,0.00225,0.00916,-0.01313,0.00568,0.00184,-1.47662,0.08615,3.27645
1.739,0,0,7.012595,1.450730,18.172861,4.480224,0,-9.137021,0.000000,0,18.821751,5.845323,0,-8.968945,17.022612,0.000000,0,0,0,-5.900518,18.734623,3.564689,6.625861,-7.384279,17.063816,-5.974003,4.897847,5.168417,166.912430,0,49.077061,76.493271,71.573433,8.281733,19.683552,8.229787,18.029305,8.215288,17.518238,8.414274,16.518787,9.272669,17.624752,10.017212,16.687929,10.498061,17.423006,0,-0.01755,-0.01283,-0.02120,0.00230,0.01018,-0.01341,0.00654,0.00243,-1.47435,0.08887,3.27607
1.740,0,0,7.012755,1.452354,18.164623,4.482568,0,-9.099575,0.000000,0,18.812994,5.844967,0,-8.929663,17.014248,0.000000,0,0,0,-5.696435,18.728048,3.566871,7.096045,-7.063429,17.044128,-5.891344,4.895657,5.162452,166.925461,0,49.033566,76.467567,71.582840,8.280394,19.674101,8.230579,18.021042,8.215391,17.511265,8.414014,16.508936,9.272561,17.614782,10.016377,16.677517,10.498330,17.412813,0,-0.01822,-0.01314,-0.02125,0.00269,0.00798,-0.01329,0.00571,0.00220,-1.46895,0.10257,3.27640
1.741,0,0,7.012993,1.455213,18.156698,4.484933,0,-9.064846,0.000000,0,18.804304,5.844600,0,-8.887492,17.006092,0.000000,0,0,0,-5.471179,18.721689,3.570081,7.931613,-6.685794,17.024504,-5.800498,4.893662,5.156614,166.946060,0,48.979790,76.435753,71.573807,8.277982,19.664223,8.231431,18.013186,8.215506,17.504078,8.414331,16.497713,9.272467,17.603880,10.015742,16.666479,10.498727,17.402756,0,-0.01830,-0.01222,-0.02103,0.00278,0.00706,-0.01277,0.00609,0.00370,-1.46351,0.11773,3.27724
1.742,0,0,7.013231,1.458072,18.148773,4.487298,0,-9.030116,0.000000,0,18.795614,5.844233,0,-8.845323,16.997934,0.000000,0,0,0,-5.245924,18.715332,3.573291,8.767180,-6.308159,17.004881,-5.709654,4.891994,5.150776,166.966675,0,48.926014,76.403938,71.564774,8.275570,19.654343,8.232283,18.005329,8.215621,17.496891,8.414649,16.486492,9.272372,17.592978,10.015108,16.655439,10.499123,17.392696,0,-0.01635,-0.01326,-0.02228,0.00346,0.00853,-0.01331,0.00569,0.00301,-1.45807,0.12369,3.27754
1.743,0,0,7.013469,1.460930,18.140846,4.489662,0,-8.995387,0.000000,0,18.786924,5.843865,0,-8.803152,16.989777,0.000000,0,0,0,-5.020668,18.708973,3.576500,9.602747,-5.930524,16.985256,-5.618809,4.890486,5.144938,166.987274,0,48.872238,76.372131,71.555740,8.273158,19.644463,8.233134,17.997473,8.215735,17.489704,8.414967,16.475269,9.272278,17.582077,10.014473,16.644402,10.499519,17.382639,0,-0.01647,-0.01354,-0.02184,0.00332,0.00818,-0.01288,0.00558,0.00191,-1.45510,0.12013,3.27747
1.744,0,0,7.011431,1.462198,18.131893,4.491843,0,-8.962541,0.000000,0,18.778206,5.843622,0,-8.757766,16.981285,0.000000,0,0,0,-4.771324,18.703060,3.579718,9.965940,-5.547513,16.964636,-5.525996,4.889195,5.139327,166.882050,0,48.813068,76.262131,71.687729,8.272624,19.635273,8.233999,17.986860,8.214891,17.480238,8.414155,16.464973,9.270462,17.572554,10.014149,16.634123,10.500078,17.372078,0,-0.01700,-0.01429,-0.02220,0.00338,0.00800,-0.01354,0.00526,0.00338,-1.44603,0.11200,3.27708
1.745,0,0,7.007649,1.462246,18.122149,4.493883,0,-8.931139,0.000000,0,18.769466,5.843473,0,-8.709913,16.972536,0.000000,0,0,0,-4.503510,18.697491,3.582941,9.966925,-5.160381,16.943251,-5.431674,4.888011,5.133891,166.680344,0,48.749760,76.092186,71.927856,8.273532,19.626614,8.234875,17.974134,8.213313,17.469021,8.412477,16.455387,9.267325,17.564091,10.014062,16.624428,10.500761,17.361135,0,-0.01660,-0.01340,-0.02120,0.00431,0.00793,-0.01300,0.00580,0.00208,-1.43447,0.10401,3.27647
1.746,0,0,7.003866,1.462294,18.112406,4.495922,0,-8.899737,0.000000,0,18.760727,5.843325,0,-8.662061,16.963787,0.000000,0,0,0,-4.235697,18.691921,3.586164,9.967908,-4.773249,16.921864,-5.337352,4.886849,5.128455,166.478622,0,48.686455,75.922241,72.167984,8.274439,19.617954,8.235750,17.961411,8.211735,17.457806,8.410798,16.445801,9.264190,17.555626,10.013976,16.614731,10.501445,17.350191,0,-0.01693,-0.01298,-0.02122,0.00336,0.00796,-0.01276,0.00400,0.00166,-1.42713,0.09423,3.27635
1.747,0,0,7.000084,1.462343,18.102663,4.497962,0,-8.868335,0.000000,0,18.751987,5.843176,0,-8.614208,16.955038,0.000000,0,0,0,-3.967883,18.686352,3.589388,9.968892,-4.386117,16.900478,-5.243030,4.885697,5.123019,166.276917,0,48.623146,75.752296,72.408112,8.275346,19.609295,8.236626,17.948685,8.210155,17.446589,8.409121,16.436214,9.261053,17.547163,10.013889,16.605036,10.502128,17.339247,0,-0.01846,-0.01239,-0.02017,0.00461,0.00522,-0.01367,0.00701,0.00259,-1.41620,0.08442,3.27658
1.748,0,0,6.998023,1.463803,18.092241,4.499228,0,-8.840706,0.000000,0,18.743311,5.842941,0,-8.569043,16.946381,0.000000,0,0,0,-3.686069,18.681181,3.590995,9.970934,-4.175549,16.879450,-5.158149,4.884391,5.117840,166.246506,0,48.697601,75.691803,72.384552,8.277035,19.599886,8.237617,17.938358,8.209773,17.436590,8.407291,16.429102,9.261596,17.538189,10.013878,16.593697,10.503313,17.328928,0,-0.01758,-0.01343,-0.01760,0.00319,0.00899,-0.01342,0.00612,0.00339,-1.41425,0.08029,3.27672
1.749,0,0,6.997283,1.466345,18.081299,4.499900,0,-8.815970,0.000000,0,18.734686,5.842639,0,-8.525939,16.937792,0.000000,0,0,0,-3.393520,18.676315,3.591362,9.973787,-4.100368,16.858692,-5.080506,4.883010,5.112858,166.347427,0,48.877682,75.715233,72.158806,8.279324,19.589901,8.238698,17.929867,8.210308,17.427526,8.405346,16.423883,9.264960,17.528822,10.013923,16.581099,10.504885,17.319088,0,-0.01877,-0.01328,-0.02266,0.00351,0.00845,-0.01350,0.00590,0.00286,-1.40113,0.09781,3.27679
1.750,0,0,6.996542,1.468887,18.070356,4.500572,0,-8.791234,0.000000,0,18.726061,5.842338,0,-8.482835,16.929205,0.000000,0,0,0,-3.100970,18.671450,3.591730,9.976640,-4.025186,16.837936,-5.002864,4.881524,5.107876,166.448349,0,49.057766,75.738663,71.933060,8.281612,19.579918,8.239779,17.921377,8.210842,17.418463,8.403400,16.418665,9.268324,17.519457,10.013968,16.568499,10.506455,17.309246,0,-0.01880,-0.01297,-0.02205,0.00242,0.00816,-0.01298,0.00562,0.00086,-1.39322,0.11808,3.27665
1.751,0,0,6.995801,1.471430,18.059416,4.501245,0,-8.766499,0.000000,0,18.717436,5.842036,0,-8.439731,16.920616,0.000000,0,0,0,-2.808420,18.666584,3.592098,9.979493,-3.950005,16.817181,-4.925221,4.879986,5.102894,166.549271,0,49.237850,75.762093,71.707314,8.283901,19.569933,8.240858,17.912888,8.211377,17.409399,8.401455,16.413446,9.271688,17.510090,10.014012,16.555901,10.508026,17.299406,0,-0.01631,-0.01283,-0.02045,0.00366,0.00856,-0.01254,0.00617,0.00336,-1.37562,0.12128,3.27634
1.752,0,0,6.996280,1.472702,18.050058,4.503098,0,-8.736731,0.000000,0,18.708845,5.841327,0,-8.405826,16.912130,0.000000,0,0,0,-2.517434,18.662390,3.592648,9.982135,-4.063724,16.806910,-4.858818,4.878403,5.098230,166.505341,0,49.553082,75.808220,71.388496,8.286313,19.560467,8.241997,17.904936,8.211544,17.400768,8.400555,16.410511,9.276740,17.502375,10.013922,16.544819,10.509177,17.290602,0,-0.01794,-0.01193,-0.02203,0.00282,0.00906,-0.01297,0.00477,0.00237,-1.36424,0.12200,3.27653
1.753,0,0,6.997695,1.472999,18.041916,4.505857,0,-8.703103,0.000000,0,18.700279,5.840304,0,-8.378973,16.903723,0.000000,0,0,0,-2.227646,18.658709,3.593338,9.984616,-4.322289,16.804678,-4.801031,4.876798,5.093809,166.350357,0,49.971939,75.871742,70.998314,8.288821,19.551397,8.243180,17.897398,8.211430,17.392469,8.400455,16.409327,9.283088,17.495924,10.013727,16.534903,10.510007,17.282593,0,-0.01839,-0.01267,-0.02025,0.00197,0.00885,-0.01291,0.00554,0.00352,-1.35368,0.11639,3.27706
1.754,0,0,6.999109,1.473297,18.033773,4.508615,0,-8.669477,0.000000,0,18.691715,5.839282,0,-8.352121,16.895317,0.000000,0,0,0,-1.937858,18.655029,3.594027,9.987097,-4.580854,16.802446,-4.743244,4.874951,5.089388,166.195358,0,50.390797,75.935265,70.608139,8.291328,19.542328,8.244364,17.889860,8.211316,17.384169,8.400354,16.408142,9.289435,17.489473,10.013533,16.524986,10.510837,17.274584,0,-0.01776,-0.01358,-0.02025,0.00394,0.00884,-0.01251,0.00493,0.00339,-1.34076,0.10713,3.27693
1.755,0,0,7.000524,1.473595,18.025633,4.511374,0,-8.635850,0.000000,0,18.683151,5.838259,0,-8.325270,16.886909,0.000000,0,0,0,-1.648071,18.651348,3.594717,9.989578,-4.839419,16.800215,-4.685457,4.872986,5.084968,166.040375,0,50.809654,75.998787,70.217957,8.293837,19.533260,8.245547,17.882320,8.211202,17.375870,8.400254,16.406958,9.295783,17.483025,10.013338,16.515070,10.511666,17.266575,0,-0.01618,-0.01433,-0.02115,-0.00244,0.00942,-0.01357,0.00613,0.00190,-1.33181,0.09791,3.27632
1.756,0,0,7.001740,1.473636,18.018036,4.513075,0,-8.601470,0.000000,0,18.674789,5.837049,0,-8.298102,16.878841,0.000000,0,0,0,-1.373211,18.648544,3.595723,9.986070,-5.177151,16.798151,-4.640406,4.870570,5.080488,165.941040,0,51.064503,76.034019,69.928459,8.295895,19.525429,8.246707,17.873573,8.211999,17.365440,8.400428,16.402163,9.300261,17.474670,10.013207,16.504316,10.512754,17.258364,0,-0.01786,-0.01341,-0.02195,0.00247,0.00588,-0.01258,0.00641,0.00276,-1.31516,0.08898,3.27620
1.757,0,0,7.002805,1.473480,18.010859,4.513965,0,-8.566511,0.000000,0,18.666582,5.835696,0,-8.270695,16.871031,0.000000,0,0,0,-1.109798,18.646412,3.596972,9.977969,-5.575589,16.796215,-4.605120,4.867933,5.075963,165.884384,0,51.193588,76.047577,69.716156,8.297607,19.518547,8.247847,17.863897,8.213495,17.353382,8.400809,16.394600,9.303308,17.464857,10.013125,16.492918,10.514042,17.249998,0,-0.02853,-0.01357,-0.02286,0.00383,0.00890,-0.01232,0.00668,0.00333,-1.29766,0.08280,3.27642
1.758,0,0,7.003870,1.473324,18.003681,4.514854,0,-8.531553,0.000000,0,18.658377,5.834343,0,-8.243286,16.863222,0.000000,0,0,0,-0.846385,18.644279,3.598222,9.969869,-5.974026,16.794279,-4.569834,4.864942,5.071438,165.827728,0,51.322678,76.061127,69.503860,8.299321,19.511667,8.248986,17.854221,8.214991,17.341322,8.401191,16.387037,9.306353,17.455044,10.013044,16.481520,10.515328,17.241632,0,-0.02184,-0.01359,-0.02118,0.00358,0.00885,-0.01306,0.00468,0.00217,-1.27866,0.09181,3.27656
1.759,0,0,7.004934,1.473168,17.996504,4.515744,0,-8.496595,0.000000,0,18.650169,5.832990,0,-8.215878,16.855412,0.000000,0,0,0,-0.582973,18.642147,3.599471,9.961768,-6.372463,16.792343,-4.534548,4.861778,5.066913,165.771072,0,51.451763,76.074684,69.291557,8.301034,19.504786,8.250126,17.844547,8.216487,17.329262,8.401572,16.379477,9.309398,17.445230,10.012962,16.470121,10.516616,17.233267,0,-0.03031,-0.01328,-0.02134,0.00275,0.00827,-0.01239,0.00604,0.00294,-1.26431,0.11148,3.27664
1.760,0,0,7.007394,1.473012,17.989733,4.515337,0,-8.460124,0.000000,0,18.641897,5.832380,0,-8.186913,16.847536,0.000000,0,0,0,-0.338008,18.640854,3.601421,9.959084,-6.657277,16.790920,-4.501170,4.858460,5.062272,165.860184,0,51.395061,76.121056,69.243813,8.303362,19.496820,8.251256,17.837755,8.218713,17.321495,8.401151,16.370472,9.310989,17.434513,10.013110,16.458649,10.518565,17.223478,0,-0.02220,-0.01343,-0.02061,0.00263,0.00911,-0.01277,0.00519,0.00265,-1.25274,0.12340,3.27667
1.761,0,0,7.010924,1.472855,17.983274,4.513935,0,-8.422494,0.000000,0,18.633572,5.832341,0,-8.156753,16.839613,0.000000,0,0,0,-0.107189,18.640205,3.603910,9.960550,-6.854965,16.789890,-4.469254,4.855068,5.057542,166.061081,0,51.195896,76.192589,69.322243,8.306160,19.488026,8.252378,17.833178,8.221498,17.317019,8.400113,16.360365,9.311467,17.423105,10.013433,16.447115,10.521023,17.212601,0,-0.01740,-0.01327,-0.02144,0.00422,0.00876,-0.01270,0.00546,0.00264,-1.23626,0.12307,3.27667
1.762,0,0,7.014454,1.472698,17.976814,4.512532,0,-8.384863,0.000000,0,18.625248,5.832302,0,-8.126593,16.831688,0.000000,0,0,0,0.123630,18.639557,3.606398,9.962018,-7.052654,16.788862,-4.437338,4.851805,5.052812,166.261993,0,50.996735,76.264122,69.400681,8.308958,19.479231,8.253500,17.828600,8.224283,17.312542,8.399076,16.350256,9.311945,17.411695,10.013758,16.435581,10.523479,17.201721,0,-0.01761,-0.01299,-0.02269,0.00402,0.00757,-0.01348,0.00656,0.00258,-1.22095,0.11515,3.27667
1.763,0,0,7.017984,1.472541,17.970356,4.511130,0,-8.347233,0.000000,0,18.616922,5.832263,0,-8.096433,16.823763,0.000000,0,0,0,0.354449,18.638908,3.608886,9.963485,-7.250343,16.787832,-4.405423,4.848605,5.048082,166.462891,0,50.797573,76.335663,69.479111,8.311756,19.470434,8.254622,17.824022,8.227069,17.308065,8.398037,16.340149,9.312423,17.400288,10.014081,16.424047,10.525937,17.190844,0,-0.01644,-0.01253,-0.02191,0.00332,0.00937,-0.01313,0.00499,0.00159,-1.20184,0.10688,3.27667
1.764,0,0,7.020907,1.472590,17.963024,4.507696,0,-8.311053,0.000000,0,18.608564,5.832071,0,-8.060358,16.815865,0.000000,0,0,0,0.570840,18.639124,3.610637,9.967345,-7.203849,16.787418,-4.370026,4.845759,5.043636,166.503799,0,50.756374,76.352989,69.446800,8.314121,19.461636,8.255842,17.817200,8.229047,17.303665,8.398252,16.331692,9.314531,17.390190,10.014659,16.412920,10.528065,17.180384,0,-0.01794,-0.01345,-0.02088,0.00222,0.00742,-0.01331,0.00590,0.00233,-1.17621,0.09655,3.27663
1.765,0,0,7.023365,1.472796,17.955023,4.502703,0,-8.275986,0.000000,0,18.600182,5.831763,0,-8.019747,16.807987,0.000000,0,0,0,0.776168,18.640003,3.611823,9.973042,-6.970119,16.787474,-4.331961,4.843088,5.039409,166.422043,0,50.836304,76.328743,69.329559,8.316154,19.452835,8.257139,17.808657,8.230408,17.299324,8.399429,16.324501,9.317892,17.381098,10.015431,16.402102,10.529942,17.170246,0,-0.01714,-0.01432,-0.02056,0.00332,0.00863,-0.01386,0.00577,0.00325,-1.15953,0.08624,3.27655
1.766,0,0,7.025824,1.473003,17.947021,4.497710,0,-8.240918,0.000000,0,18.591799,5.831455,0,-7.979136,16.800110,0.000000,0,0,0,0.981496,18.640884,3.613009,9.978737,-6.736389,16.787529,-4.293896,4.840620,5.035182,166.340286,0,50.916229,76.304504,69.212326,8.318188,19.444035,8.258435,17.800114,8.231768,17.294983,8.400606,16.317310,9.321252,17.372007,10.016205,16.391283,10.531817,17.160107,0,-0.01545,-0.01389,-0.02171,0.00397,0.00892,-0.01240,0.00441,0.00198,-1.14448,0.08025,3.27625
1.767,0,0,7.028282,1.473209,17.939022,4.492717,0,-8.205852,0.000000,0,18.583416,5.831147,0,-7.938526,16.792233,0.000000,0,0,0,1.186824,18.641764,3.614195,9.984432,-6.502659,16.787584,-4.255831,4.838253,5.030954,166.258514,0,50.996159,76.280266,69.095093,8.320221,19.435234,8.259732,17.791571,8.233129,17.290644,8.401783,16.310120,9.324613,17.362915,10.016977,16.380465,10.533693,17.149969,0,-0.01733,-0.01342,-0.02044,0.00264,0.00807,-0.01263,0.00663,0.00355,-1.12831,0.09620,3.27580
1.768,0,0,7.031015,1.474076,17.930773,4.490138,0,-8.175613,0.000000,0,18.574928,5.830473,0,-7.904606,16.784369,0.000000,0,0,0,1.380154,18.643270,3.615976,9.987897,-6.135672,16.780977,-4.216253,4.835880,5.026749,166.128403,0,50.928432,76.131180,69.164810,8.322247,19.424154,8.261074,17.778440,8.234076,17.283739,8.405522,16.296854,9.325380,17.352175,10.018113,16.369852,10.535495,17.138910,0,-0.01921,-0.01387,-0.02236,0.00349,0.00720,-0.01361,0.00598,0.00238,-1.10916,0.11703,3.27583
1.769,0,0,7.033959,1.475449,17.922333,4.489408,0,-8.149079,0.000000,0,18.566362,5.829519,0,-7.875817,16.776516,0.000000,0,0,0,1.564282,18.645260,3.618212,9.989651,-5.666504,16.769260,-4.175516,4.833507,5.022562,165.961182,0,50.747486,75.886375,69.377884,8.324265,19.411325,8.262450,17.761793,8.234706,17.274872,8.411226,16.278931,9.324162,17.340174,10.019526,16.359398,10.537240,17.127144,0,-0.01759,-0.01325,-0.02075,0.00205,0.00783,-0.01256,0.00591,0.00252,-1.08858,0.12118,3.27621
1.770,0,0,7.036903,1.476822,17.913895,4.488679,0,-8.122545,0.000000,0,18.557796,5.828565,0,-7.847028,16.768663,0.000000,0,0,0,1.748411,18.647247,3.620449,9.991405,-5.197336,16.757542,-4.134779,4.831169,5.018374,165.793976,0,50.566544,75.641563,69.590958,8.326285,19.398495,8.263826,17.745146,8.235335,17.266003,8.416930,16.261007,9.322942,17.328171,10.020939,16.348944,10.538984,17.115379,0,-0.01715,-0.01250,-0.02039,0.00353,0.00878,-0.01287,0.00505,0.00187,-1.06304,0.12243,3.27619
1.771,0,0,7.039848,1.478195,17.905455,4.487950,0,-8.096011,0.000000,0,18.549231,5.827611,0,-7.818239,16.760811,0.000000,0,0,0,1.932540,18.649237,3.622685,9.993159,-4.728168,16.745825,-4.094042,4.828850,5.014186,165.626770,0,50.385597,75.396751,69.804031,8.328305,19.385666,8.265203,17.728498,8.235966,17.257135,8.422633,16.243084,9.321723,17.316170,10.022351,16.338490,10.540729,17.103613,0,-0.01774,-0.01435,-0.02092,0.00495,0.00809,-0.01404,0.00574,0.00251,-1.03882,0.11682,3.27588
1.772,0,0,7.042186,1.481141,17.895479,4.487857,0,-8.068825,0.000000,0,18.540998,5.826650,0,-7.802697,16.752861,0.000000,0,0,0,2.107087,18.651917,3.625172,9.995549,-4.139787,16.734610,-4.051908,4.826659,5.010116,165.466507,0,50.462936,75.207993,69.788040,8.330565,19.374874,8.266660,17.716473,8.235977,17.248598,8.426369,16.232100,9.323525,17.306854,10.023870,16.328167,10.541813,17.092400,0,-0.01636,-0.01344,-0.02260,0.00083,0.00859,-0.01393,0.00620,0.00029,-1.01951,0.10744,3.27607
1.773,0,0,7.044059,1.485295,17.884327,4.488254,0,-8.041139,0.000000,0,18.533022,5.825685,0,-7.797313,16.744839,0.000000,0,0,0,2.274288,18.655127,3.627851,9.998428,-3.459996,16.723778,-4.008705,4.824532,5.006135,165.311584,0,50.738319,75.062210,69.596413,8.333010,19.365644,8.268178,17.707993,8.235513,17.240316,8.428595,16.226435,9.327646,17.299601,10.025468,16.317944,10.542391,17.081608,0,-0.01962,-0.01192,-0.02180,0.00634,0.00701,-0.01251,0.00464,0.00406,-0.99850,0.09793,3.27660
