"Time","v3 L COP","v2 R COP","47 RDS cle","45  R marks","39 FRx (cm)","35 HRx (cm)","48 LDS cle","46 L marks","37 FLx (cm)","33 HLx (cm)","v1 xCoM","3 Platform","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","m3 RDS cle","m1 R marks","38 FLy (cm)","36 HRy (cm)","35a HRx (cm)","m4 LDS cle","m2 L marks","37a FLx (cm)","34 HLy (cm)","33a HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","11 Gr","10 Gs","9 TA","8 St","7 BF","6 Ip","5 VL","4 GM","2 Trdml","12 Sync","1 Synch"
1.552,7.109341,0.000000,0,0,18.680096,16.880184,1,0,19.455460,15.137064,5.522583,-1.37845,7.498737,0.759298,-10.526008,6.056818,17.644341,5.576924,16.197041,0,0,7.174803,4.550990,-7.415297,1,0,-5.532033,7.041980,20.491625,160.607025,0,62.049637,90.285561,70.884758,8.721584,19.746870,8.641126,17.625713,8.595191,16.979666,8.871101,15.972839,10.035955,17.069607,11.000736,16.055113,11.484520,16.991478,-0.01912,-0.01389,-0.02308,0.00445,0.00883,-0.01420,0.00526,0.00347,0.10104,0,3.27774
1.553,7.107339,0.000000,0,0,18.696491,16.872711,1,0,19.449818,15.157355,5.518309,-1.37024,7.496846,0.754372,-10.410605,6.046070,17.645670,5.562059,17.119711,0,0,7.175009,4.553992,-7.408095,1,0,-5.539533,7.039198,21.589926,160.334656,0,62.068947,90.007797,71.030273,8.741219,20.125607,8.641619,17.621553,8.595788,16.971611,8.877031,15.966455,10.036414,17.069082,11.001360,16.054745,11.487552,16.990316,-0.01830,-0.01367,-0.02135,0.00259,0.00680,-0.01187,0.00676,0.00030,0.09985,0,3.27774
1.554,7.105296,0.000000,0,0,18.715208,16.865488,1,0,19.444506,15.181414,5.515171,-1.35966,7.501659,0.745044,-10.255950,6.035594,17.646847,5.544109,17.966005,0,0,7.174867,4.556683,-7.385400,1,0,-5.561800,7.038351,22.549778,160.170837,0,62.002674,89.834694,71.235649,8.741570,20.182375,8.641372,17.610384,8.595468,16.966394,8.879122,15.960649,10.034945,17.067001,11.000093,16.052856,11.489787,16.987406,-0.01951,-0.01346,-0.02028,0.00395,0.00966,-0.01231,0.00595,0.01017,0.10622,0,3.27766
1.555,7.103628,0.000000,0,0,18.734400,16.858316,1,0,19.439260,15.206244,5.512249,-1.34719,7.507846,0.734816,-10.093254,6.025175,17.647995,5.525526,18.796656,0,0,7.174655,4.559309,-7.359531,1,0,-5.587093,7.037899,23.481276,160.029282,0,61.918869,89.683029,71.453285,8.737970,20.173199,8.640974,17.597778,8.594959,16.961758,8.880426,15.954961,10.033080,17.064602,10.998438,16.050657,11.491858,16.984138,-0.03553,-0.01392,-0.02065,0.00413,0.00722,-0.01200,0.00616,0.00288,0.10472,0,3.27756
1.556,7.104127,0.000000,0,0,18.753592,16.851143,1,0,19.434017,15.231073,5.510572,-1.33808,7.514033,0.724587,-9.930558,6.014756,17.649143,5.506943,19.627306,0,0,7.174442,4.561936,-7.333663,1,0,-5.612385,7.037449,24.412771,159.887711,0,61.835064,89.531364,71.670929,8.734371,20.164022,8.640575,17.585173,8.594451,16.957123,8.881730,15.949274,10.031216,17.062204,10.996783,16.048460,11.493929,16.980871,-0.01415,-0.01233,-0.02117,0.00170,0.00836,-0.01122,0.00508,0.00153,0.10400,0,3.27710
1.557,7.105307,0.000000,0,0,18.772783,16.843971,1,0,19.428772,15.255903,5.509131,-1.31893,7.520220,0.714359,-9.767862,6.004337,17.650291,5.488360,20.457956,0,0,7.174230,4.564563,-7.307795,1,0,-5.637677,7.036998,25.344269,159.746140,0,61.751259,89.379692,71.888565,8.730773,20.154846,8.640178,17.572567,8.593944,16.952486,8.883035,15.943586,10.029350,17.059805,10.995129,16.046261,11.496000,16.977604,-0.01254,-0.01424,-0.02089,0.00305,0.00751,-0.01208,0.00643,0.00074,0.10394,0,3.27669
1.558,7.110401,0.000000,0,0,18.793991,16.836601,1,0,19.423172,15.283211,5.509046,-1.29980,7.523603,0.705648,-9.567438,5.994627,17.655603,5.473640,21.231012,0,0,7.174713,4.567602,-7.288893,1,0,-5.665369,7.046380,26.133982,159.539749,0,61.434334,89.348434,72.316261,8.732351,20.151169,8.643917,17.565929,8.594760,16.949705,8.883066,15.937204,10.025005,17.057858,10.994151,16.047573,11.499022,16.977160,-0.01213,-0.01307,-0.01983,0.00393,0.00842,-0.01149,0.00433,0.00212,0.10535,0,3.27700
1.559,7.115716,0.000000,0,0,18.815613,16.829191,1,0,19.417500,15.311025,5.509201,-1.28922,7.526412,0.697247,-9.359286,5.985063,17.661770,5.459712,21.992273,0,0,7.175339,4.570727,-7.271419,1,0,-5.693552,7.057775,26.894657,159.320068,0,61.069660,89.341835,72.786972,8.734991,20.148617,8.648504,17.560516,8.595848,16.947304,8.882838,15.930680,10.020151,17.056002,10.993313,16.049604,11.502240,16.977293,-0.01559,-0.01338,-0.01963,0.00335,0.00956,-0.01251,0.00456,-0.00228,0.10283,0,3.27728
1.560,7.122303,0.000000,0,0,18.837233,16.821781,1,0,19.411825,15.338840,5.510741,-1.27512,7.529221,0.688847,-9.151134,5.975498,17.667936,5.445783,22.753534,0,0,7.175965,4.573851,-7.253945,1,0,-5.721735,7.069170,27.655331,159.100388,0,60.704990,89.335236,73.257683,8.737630,20.146067,8.653091,17.555101,8.596937,16.944901,8.882609,15.924157,10.015298,17.054146,10.992475,16.051638,11.505457,16.977425,-0.00781,-0.01270,-0.02215,0.00368,0.00859,-0.01362,0.00622,-0.00134,0.10141,0,3.27728
1.561,7.128472,0.000000,0,0,18.858854,16.814371,1,0,19.406153,15.366654,5.512517,-1.26060,7.532030,0.680447,-8.942983,5.965934,17.674101,5.431854,23.514795,0,0,7.176591,4.576975,-7.236471,1,0,-5.749918,7.080566,28.416006,158.880707,0,60.340317,89.328636,73.728394,8.740270,20.143515,8.657679,17.549688,8.598025,16.942499,8.882381,15.917633,10.010444,17.052290,10.991635,16.053669,11.508675,16.977558,-0.02715,-0.01615,-0.02878,0.00969,0.00356,-0.01830,0.00059,0.00002,0.10015,0,3.27727
1.562,7.132241,0.000000,0,0,18.883659,16.807129,1,0,19.400387,15.396252,5.515656,-1.25004,7.535326,0.690796,-8.702497,5.957308,17.681004,5.406216,24.198154,0,0,7.170313,4.576647,-7.212236,1,0,-5.786586,7.093445,29.064857,158.554825,0,59.630066,88.815605,74.244553,8.740846,20.141056,8.661804,17.538515,8.600702,16.930799,8.892943,15.892213,10.002427,17.044085,10.990398,16.052305,11.509285,16.974890,-0.01651,-0.01375,-0.02068,0.00491,0.00809,-0.01299,0.00318,0.01175,0.09831,0,3.27696
1.563,7.135771,0.000000,0,0,18.909115,16.799921,1,0,19.394604,15.426213,5.519009,-1.22852,7.538721,0.704985,-8.455388,5.948875,17.688057,5.378181,24.865557,0,0,7.162621,4.575611,-7.186615,1,0,-5.824991,7.106629,29.690805,158.207199,0,58.849030,88.198837,74.770027,8.741000,20.138617,8.665834,17.526161,8.603704,16.917196,8.905717,15.862922,9.993762,17.034578,10.989079,16.050247,11.509363,16.971647,-0.01899,-0.01431,-0.01971,0.00062,0.01052,-0.01132,0.00453,0.00611,0.09707,0,3.27668
1.564,7.137919,0.000000,0,0,18.934572,16.792713,1,0,19.388819,15.456176,5.523597,-1.20377,7.542116,0.719175,-8.208280,5.940443,17.695110,5.350144,25.532961,0,0,7.154930,4.574575,-7.160995,1,0,-5.863396,7.119812,30.316753,157.859558,0,58.067993,87.582077,75.295502,8.741154,20.136177,8.669865,17.513809,8.606708,16.903591,8.918489,15.833632,9.985097,17.025072,10.987760,16.048187,11.509440,16.968407,-0.01850,-0.01358,-0.01996,0.00141,0.00894,-0.01209,0.00592,-0.00117,0.09687,0,3.27683
1.565,7.140249,0.000000,0,0,18.960028,16.785503,1,0,19.383036,15.486137,5.528375,-1.20314,7.545511,0.733364,-7.961171,5.932010,17.702162,5.322109,26.200363,0,0,7.147238,4.573540,-7.135375,1,0,-5.901802,7.132996,30.942701,157.511917,0,57.286957,86.965317,75.820976,8.741308,20.133738,8.673896,17.501457,8.609710,16.889988,8.931262,15.804340,9.976432,17.015566,10.986441,16.046129,11.509518,16.965164,-0.01845,-0.01229,-0.02006,0.00170,0.00910,-0.01113,0.00511,0.00402,0.10040,0,3.27700
1.566,7.143621,0.000000,0,0,18.988291,16.778402,1,0,19.376795,15.518113,5.534241,-1.19042,7.552813,0.730750,-7.686399,5.924355,17.707127,5.311100,26.724125,0,0,7.146436,4.575035,-7.096522,1,0,-5.932077,7.140824,31.491592,157.360291,0,57.570908,86.644104,75.581352,8.741477,20.136139,8.677267,17.504366,8.614053,16.888050,8.938351,15.811904,9.983624,17.023230,10.988105,16.048208,11.513742,16.968657,-0.01108,-0.01336,-0.01974,0.00306,0.00993,-0.01255,0.00532,0.00348,0.10257,0,3.27730
1.567,7.147068,0.000000,0,0,19.017128,16.771324,1,0,19.370461,15.550501,5.540299,-1.17123,7.560914,0.724695,-7.405962,5.916860,17.711662,5.303578,27.218466,0,0,7.147046,4.577048,-7.054957,1,0,-5.960687,7.147556,32.024704,157.248810,0,58.072990,86.383423,75.185020,8.741649,20.139530,8.680504,17.510403,8.618670,16.888502,8.944275,15.827015,9.994064,17.034409,10.990379,16.051138,11.518817,16.973530,-0.01922,-0.01397,-0.02127,0.00107,0.00811,-0.01233,0.00524,0.00181,0.10354,0,3.27758
1.568,7.150936,0.000000,0,0,19.045965,16.764244,1,0,19.364126,15.582889,5.547456,-1.15715,7.569016,0.718639,-7.125525,5.909364,17.716198,5.296056,27.712807,0,0,7.147655,4.579062,-7.013393,1,0,-5.989297,7.154289,32.557812,157.137344,0,58.575069,86.122742,74.788681,8.741820,20.142921,8.683740,17.516438,8.623288,16.888954,8.950198,15.842126,10.004504,17.045588,10.992654,16.054066,11.523891,16.978401,-0.01796,-0.01412,-0.02260,0.00398,0.00876,-0.01356,0.00667,0.00307,0.10454,0,3.27743
1.569,7.154620,0.000000,0,0,19.074804,16.757166,1,0,19.357792,15.615277,5.554814,-1.14200,7.577117,0.712583,-6.845087,5.901869,17.720734,5.288535,28.207148,0,0,7.148264,4.581075,-6.971829,1,0,-6.017908,7.161021,33.090919,157.025864,0,59.077148,85.862061,74.392349,8.741992,20.146313,8.686976,17.522472,8.627906,16.889406,8.956122,15.857237,10.014945,17.056767,10.994928,16.056993,11.528966,16.983274,-0.01797,-0.01292,-0.02025,0.00307,0.00967,-0.01273,0.00606,0.00189,0.10874,0,3.27729
1.570,7.157250,0.000000,0,0,19.104643,16.750175,1,0,19.351830,15.649407,5.563327,-1.10596,7.579418,0.715107,-6.540454,5.895348,17.722359,5.281055,28.507097,0,0,7.145674,4.584445,-6.918425,1,0,-6.021090,7.169026,33.555733,157.246506,0,58.972576,85.661072,74.154266,8.750335,20.128008,8.689079,17.514528,8.632557,16.883318,8.960082,15.853315,10.016758,17.054722,10.995036,16.053238,11.528260,16.983374,-0.02499,-0.01295,-0.01975,0.00244,0.00979,-0.01269,0.00454,0.00301,0.10547,0,3.27744
1.571,7.159847,0.000000,0,0,19.134687,16.743204,1,0,19.345943,15.683894,5.572033,-1.08832,7.580531,0.719388,-6.230865,5.889027,17.723387,5.273585,28.767231,0,0,7.142429,4.588094,-6.862595,1,0,-6.019063,7.177291,34.006557,157.535156,0,58.743748,85.472313,73.948593,8.760351,20.105259,8.690950,17.503721,8.637215,16.875889,8.963639,15.845495,10.016805,17.049969,10.994700,16.048111,11.526369,16.982498,-0.01718,-0.01353,-0.02334,0.00640,0.00688,-0.01319,0.00455,0.00497,0.10663,0,3.27757
1.572,7.162253,0.000000,0,0,19.164732,16.736233,1,0,19.340057,15.718381,5.581848,-1.07251,7.581645,0.723669,-5.921276,5.882706,17.724415,5.266115,29.027367,0,0,7.139184,4.591742,-6.806765,1,0,-6.017036,7.185557,34.457382,157.823822,0,58.514919,85.283554,73.742920,8.770367,20.082510,8.692821,17.492914,8.641872,16.868462,8.967196,15.837676,10.016850,17.045216,10.994366,16.042986,11.524479,16.981621,-0.01882,-0.01290,-0.02100,0.00243,0.00746,-0.01150,0.00663,-0.00277,0.10499,0,3.27727
1.573,7.164860,0.000000,0,0,19.194777,16.729261,1,0,19.334173,15.752868,5.591839,-1.05371,7.582757,0.727950,-5.611687,5.876385,17.725443,5.258645,29.287500,0,0,7.135940,4.595390,-6.750935,1,0,-6.015010,7.193823,34.908207,158.112488,0,58.286091,85.094795,73.537247,8.780383,20.059761,8.694692,17.482105,8.646530,16.861032,8.970754,15.829856,10.016897,17.040464,10.994030,16.037861,11.522588,16.980743,-0.01823,-0.01363,-0.02097,0.00183,0.00889,-0.01234,0.00441,0.00337,0.10334,0,3.27698
1.574,7.168618,0.000000,0,0,19.225084,16.722454,1,0,19.328041,15.788699,5.602841,-1.03389,7.585998,0.729663,-5.285420,5.871115,17.728077,5.251621,29.329597,0,0,7.136819,4.595137,-6.700168,1,0,-5.995824,7.199335,35.123554,157.911819,0,58.095680,84.803085,73.503296,8.810153,20.020706,8.697764,17.474833,8.648884,16.854364,8.976427,15.820895,10.015747,17.037268,10.993373,16.035147,11.522377,16.981228,-0.01744,-0.01361,-0.01904,0.00326,0.00909,-0.01262,0.00435,0.00898,0.10117,0,3.27698
1.575,7.172291,0.000000,0,0,19.255444,16.715679,1,0,19.321857,15.824805,5.613991,-1.01486,7.589674,0.730849,-4.955737,5.866060,17.731041,5.244689,29.327034,0,0,7.138544,4.594084,-6.650438,1,0,-5.973125,7.204282,35.290672,157.610947,0,57.913136,84.490280,73.504517,8.843968,19.978313,8.701084,17.468283,8.650765,16.847851,8.982534,15.811701,10.014353,17.034391,10.992649,16.032927,11.522511,16.981991,-0.01978,-0.01365,-0.01966,0.00457,0.00790,-0.01276,0.00576,-0.00585,0.09803,0,3.27698
1.576,7.175474,0.000000,0,0,19.285805,16.708904,1,0,19.315676,15.860911,5.625987,-0.98731,7.593351,0.732036,-4.626053,5.861005,17.734003,5.237756,29.324471,0,0,7.140269,4.593031,-6.600708,1,0,-5.950426,7.209229,35.457787,157.310059,0,57.730595,84.177483,73.505737,8.877785,19.935921,8.704404,17.461733,8.652647,16.841339,8.988642,15.802507,10.012958,17.031515,10.991926,16.030706,11.522645,16.982756,-0.01454,-0.01245,-0.01840,0.00439,0.01026,-0.01197,0.00571,0.00315,0.10214,0,3.27698
1.577,7.178166,0.000000,0,0,19.316166,16.702129,1,0,19.309492,15.897017,5.638097,-0.95908,7.597027,0.733222,-4.296370,5.855950,17.736967,5.230824,29.321907,0,0,7.141994,4.591979,-6.550978,1,0,-5.927726,7.214177,35.624905,157.009171,0,57.548054,83.864685,73.506958,8.911600,19.893526,8.707724,17.455185,8.654530,16.834826,8.994749,15.793313,10.011563,17.028637,10.991203,16.028486,11.522779,16.983519,-0.00655,-0.01458,-0.01990,0.00366,0.00849,-0.01357,0.00466,0.00446,0.10197,0,3.27699
1.578,7.178026,0.000000,0,0,19.345888,16.695957,1,0,19.303455,15.934365,5.650857,-0.93768,7.596548,0.738230,-3.967394,5.852119,17.740982,5.214796,29.111406,0,0,7.142937,4.593179,-6.511662,1,0,-5.877627,7.211633,35.655506,156.712479,0,57.303562,83.570496,73.606262,8.920469,19.901976,8.709192,17.443111,8.654363,16.823084,8.997745,15.780776,10.006108,17.022903,10.987389,16.024370,11.519818,16.980736,-0.02010,-0.01422,-0.02164,0.00215,0.00858,-0.01183,0.00515,-0.00172,0.10371,0,3.27722
1.579,7.177541,0.000000,0,0,19.375481,16.689907,1,0,19.297449,15.971969,5.663692,-0.91771,7.595218,0.744020,-3.638563,5.848540,17.745213,5.196905,28.858315,0,0,7.143719,4.594841,-6.474478,1,0,-5.821917,7.207556,35.658150,156.416626,0,57.046387,83.280113,73.725662,8.924230,19.920835,8.710280,17.429907,8.653776,16.810270,9.000102,15.767555,9.999823,17.016584,10.982942,16.019865,11.516225,16.977226,-0.01687,-0.01373,-0.02067,0.00292,0.00885,-0.01302,0.00456,0.00649,0.10537,0,3.27744
1.580,7.175064,0.000000,0,0,19.405073,16.683859,1,0,19.291443,16.009571,5.676953,-0.89689,7.593887,0.749811,-3.309731,5.844961,17.749443,5.179014,28.605225,0,0,7.144502,4.596503,-6.437295,1,0,-5.766207,7.203478,35.660789,156.120789,0,56.789207,82.989738,73.845062,8.927989,19.939697,8.711370,17.416702,8.653190,16.797457,9.002460,15.754333,9.993536,17.010265,10.978494,16.015360,11.512631,16.973717,-0.01778,-0.01155,-0.02154,0.01132,0.00840,-0.01111,0.00713,0.00612,0.10909,0,3.27744
1.581,7.172559,0.000000,0,0,19.434666,16.677809,1,0,19.285435,16.047174,5.690246,-0.87441,7.592557,0.755602,-2.980900,5.841381,17.753674,5.161123,28.352133,0,0,7.145285,4.598165,-6.400111,1,0,-5.710496,7.199401,35.663433,155.824936,0,56.532028,82.699356,73.964462,8.931749,19.958559,8.712459,17.403498,8.652603,16.784643,9.004817,15.741113,9.987250,17.003944,10.974047,16.010855,11.509038,16.970207,-0.01856,-0.01263,-0.02036,0.00381,0.00853,-0.01264,0.00418,0.00100,0.10569,0,3.27741
1.582,7.169899,0.000000,0,0,19.463308,16.671640,1,0,19.279844,16.085186,5.703720,-0.85770,7.593921,0.756348,-2.673133,5.839114,17.760857,5.157930,27.893923,0,0,7.147443,4.598044,-6.393312,1,0,-5.660574,7.192125,35.462589,155.589630,0,56.278957,82.286385,74.277512,8.936424,20.004082,8.714468,17.393579,8.654442,16.777657,9.010313,15.734914,9.982814,17.005274,10.970189,16.012756,11.510470,16.970535,-0.01919,-0.01390,-0.01888,0.00272,0.00901,-0.01227,0.00655,-0.00209,0.10696,0,3.27703
1.583,7.167222,0.000000,0,0,19.491756,16.665447,1,0,19.274340,16.123281,5.717175,-0.82407,7.595836,0.756061,-2.369681,5.837116,17.768644,5.157747,27.393700,0,0,7.149883,4.597559,-6.392736,1,0,-5.611837,7.184194,35.220070,155.366714,0,56.026730,81.848305,74.630226,8.941286,20.055065,8.716665,17.384335,8.656777,16.771862,9.016452,15.730153,9.978756,17.008169,10.966453,16.015972,11.512933,16.971651,-0.01063,-0.01447,-0.02075,0.00577,0.00958,-0.01262,0.00475,-0.00409,0.10556,0,3.27668
1.584,7.164448,0.000000,0,0,19.520205,16.659252,1,0,19.268835,16.161377,5.730516,-0.79142,7.597751,0.755774,-2.066229,5.835118,17.776432,5.157564,26.893478,0,0,7.152323,4.597073,-6.392160,1,0,-5.563100,7.176262,34.977547,155.143814,0,55.774502,81.410225,74.982941,8.946149,20.106050,8.718863,17.375088,8.659113,16.766069,9.022591,15.725392,9.974698,17.011065,10.962716,16.019188,11.515394,16.972765,-0.02338,-0.01519,-0.02122,0.00256,0.00722,-0.01263,0.00602,0.00553,0.10535,0,3.27675
1.585,7.161603,0.000000,0,0,19.548653,16.653059,1,0,19.263330,16.199472,5.743785,-0.76597,7.599666,0.755488,-1.762777,5.833120,17.784220,5.157381,26.393255,0,0,7.154763,4.596588,-6.391583,1,0,-5.514363,7.168331,34.735027,154.920898,0,55.522274,80.972137,75.335663,8.951011,20.157034,8.721060,17.365843,8.661449,16.760275,9.028729,15.720632,9.970640,17.013960,10.958980,16.022402,11.517857,16.973881,-0.01469,-0.01212,-0.02182,0.00334,0.01003,-0.01184,0.00411,0.00450,0.10158,0,3.27684
1.586,7.158352,0.000000,0,0,19.575214,16.646503,1,0,19.257910,16.230150,5.756636,-0.74160,7.600214,0.754842,-1.495268,5.832078,17.789091,5.155410,25.677279,0,0,7.154150,4.597488,-6.410475,1,0,-5.478283,7.164622,34.422722,154.603836,0,55.560028,80.691612,75.331520,8.975832,20.212795,8.721587,17.357849,8.660795,16.752048,9.030099,15.718529,9.968149,17.014692,10.954593,16.021263,11.515061,16.971476,-0.01653,-0.01226,-0.01985,0.00322,0.00751,-0.01225,0.00552,0.00065,0.09819,0,3.27715
1.587,7.155364,0.000000,0,0,19.601391,16.639875,1,0,19.252508,16.259312,5.769372,-0.72336,7.600482,0.754123,-1.235121,5.831231,17.793367,5.153073,24.917110,0,0,7.152911,4.598673,-6.433353,1,0,-5.444796,7.161779,34.096123,154.267487,0,55.657177,80.443359,75.254295,9.004742,20.269533,8.721772,17.350111,8.659529,16.743322,9.030492,15.716971,9.965979,17.014980,10.950073,16.019232,11.511189,16.968351,-0.01974,-0.01456,-0.02039,0.00335,0.00846,-0.01263,0.00491,0.00473,0.10185,0,3.27744
1.588,7.153884,0.000000,0,0,19.627565,16.633245,1,0,19.247105,16.288471,5.781450,-0.70222,7.600751,0.753403,-0.974974,5.830384,17.797642,5.150735,24.156944,0,0,7.151672,4.599857,-6.456231,1,0,-5.411308,7.158935,33.769524,153.931137,0,55.754322,80.195107,75.177063,9.033651,20.326273,8.721958,17.342373,8.658262,16.734596,9.030886,15.715414,9.963808,17.015268,10.945553,16.017200,11.507316,16.965225,-0.01893,-0.01387,-0.02001,0.00183,0.00819,-0.01245,0.00635,0.01494,0.10415,0,3.27752
1.589,7.153034,0.000000,0,0,19.653740,16.626617,1,0,19.241703,16.317633,5.793384,-0.67804,7.601019,0.752684,-0.714827,5.829536,17.801918,5.148398,23.396776,0,0,7.150434,4.601042,-6.479109,1,0,-5.377820,7.156092,33.442924,153.594788,0,55.851471,79.946854,75.099838,9.062561,20.383013,8.722143,17.334637,8.656997,16.725872,9.031279,15.713857,9.961637,17.015556,10.941033,16.015169,11.503443,16.962101,-0.01603,-0.01338,-0.02127,0.00336,0.00721,-0.01358,0.00619,-0.00011,0.10416,0,3.27757
1.590,7.155811,0.000000,0,0,19.676842,16.620329,1,0,19.236782,16.352346,5.804490,-0.64363,7.603909,0.753831,-0.493293,5.829191,17.807232,5.145717,22.450182,0,0,7.151191,4.604001,-6.520176,1,0,-5.384874,7.160805,33.022064,153.333786,0,55.923592,79.531609,74.970444,9.071819,20.417191,8.722525,17.329033,8.657833,16.718367,9.036671,15.711349,9.961337,17.017040,10.937816,16.013824,11.501728,16.961887,-0.03663,-0.01668,-0.02775,0.01090,0.00353,-0.01849,0.00082,0.00022,0.10612,0,3.27718
1.591,7.158813,0.000000,0,0,19.699312,16.614111,1,0,19.231962,16.388199,5.815478,-0.60916,7.607337,0.755359,-0.279667,5.828948,17.812757,5.142964,21.465405,0,0,7.152358,4.607325,-6.564970,1,0,-5.400232,7.167067,32.581898,153.088226,0,55.990589,79.082169,74.830368,9.077053,20.446747,8.722946,17.323868,8.659100,16.711113,9.043086,15.708647,9.961420,17.018770,10.934865,16.012623,11.500454,16.962271,-0.02156,-0.01485,-0.02328,0.00610,0.00612,-0.01361,0.00423,0.00101,0.10918,0,3.27685
1.592,7.163108,0.000000,0,0,19.721785,16.607893,1,0,19.227140,16.424051,5.825787,-0.58279,7.610764,0.756888,-0.066042,5.828706,17.818283,5.140213,20.480625,0,0,7.153525,4.610648,-6.609762,1,0,-5.415590,7.173329,32.141735,152.842651,0,56.057587,78.632729,74.690292,9.082288,20.476303,8.723369,17.318703,8.660367,16.703859,9.049501,15.705944,9.961503,17.020498,10.931914,16.011419,11.499181,16.962654,-0.01705,-0.01321,-0.01711,0.00106,0.01074,-0.01237,0.00567,-0.00260,0.10525,0,3.27723
1.593,7.167018,0.000000,0,0,19.744255,16.601675,1,0,19.222321,16.459904,5.836019,-0.56053,7.614191,0.758416,0.147584,5.828464,17.823809,5.137460,19.495848,0,0,7.154692,4.613971,-6.654555,1,0,-5.430949,7.179591,31.701569,152.597092,0,56.124580,78.183289,74.550217,9.087522,20.505859,8.723790,17.313536,8.661633,16.696606,9.055917,15.703242,9.961586,17.022228,10.928964,16.010216,11.497908,16.963037,-0.01849,-0.01193,-0.01931,0.00289,0.00805,-0.01187,0.00686,-0.01084,0.10589,0,3.27757
1.594,7.168715,0.000000,0,0,19.762468,16.594873,1,0,19.216925,16.492178,5.845811,-0.53498,7.618143,0.761316,0.327569,5.829003,17.828608,5.125105,18.420340,0,0,7.154162,4.615511,-6.699414,1,0,-5.471076,7.181943,31.086897,152.736298,0,55.922195,78.024483,74.632645,8.996019,19.851978,8.724150,17.301939,8.663501,16.687883,9.056082,15.697646,9.957649,17.019434,10.925365,16.007744,11.495115,16.959530,-0.01907,-0.01270,-0.02169,0.00321,0.00960,-0.01400,0.00488,-0.00467,0.10444,0,3.27735
1.595,7.170099,0.000000,0,0,19.779808,16.587954,1,0,19.211412,16.523720,5.855533,-0.51201,7.622203,0.764496,0.500663,5.829703,17.833258,5.110783,17.326246,0,0,7.153285,4.616686,-6.744287,1,0,-5.516276,7.183495,30.436480,152.954315,0,55.664631,77.925209,74.760643,8.884704,19.058115,8.724497,17.289024,8.665490,16.678860,9.054965,15.691458,9.952889,17.015715,10.921634,16.005009,11.492012,16.955225,-0.01752,-0.01214,-0.02043,0.00379,0.01061,-0.01279,0.00460,0.00393,0.10288,0,3.27713
1.596,7.169686,0.000000,0,0,19.797150,16.581032,1,0,19.205900,16.555262,5.864841,-0.48630,7.626263,0.767677,0.673757,5.830403,17.837908,5.096460,16.232153,0,0,7.152408,4.617861,-6.789159,1,0,-5.561476,7.185047,29.786064,153.172348,0,55.407070,77.825928,74.888649,8.773388,18.264254,8.724844,17.276110,8.667480,16.669838,9.053849,15.685269,9.948129,17.011995,10.917903,16.002275,11.488909,16.950920,-0.01788,-0.01436,-0.01919,0.00155,0.00917,-0.01294,0.00574,0.00178,0.10232,0,3.27713
1.597,7.169282,0.000000,0,0,19.814489,16.574112,1,0,19.200388,16.586805,5.874070,-0.45040,7.630322,0.770858,0.846852,5.831103,17.842558,5.082138,15.138060,0,0,7.151531,4.619036,-6.834031,1,0,-5.606676,7.186599,29.135649,153.390366,0,55.149506,77.726654,75.016647,8.662072,17.470390,8.725191,17.263195,8.669470,16.660814,9.052733,15.679081,9.943369,17.008276,10.914171,15.999542,11.485806,16.946617,-0.02018,-0.01259,-0.02131,0.00201,0.00953,-0.01212,0.00617,0.00017,0.09952,0,3.27713
1.598,7.168930,0.000000,0,0,19.827482,16.567144,1,0,19.194675,16.616016,5.882834,-0.41461,7.630328,0.770541,0.991005,5.832381,17.847767,5.070185,14.061240,0,0,7.150576,4.620867,-6.876644,1,0,-5.647168,7.188419,28.391235,153.644913,0,54.926182,77.657234,75.196831,8.694123,17.978447,8.723971,17.249727,8.671103,16.651617,9.052385,15.674135,9.938193,17.006519,10.911410,16.000134,11.482738,16.945126,-0.01462,-0.01404,-0.02137,0.00336,0.00878,-0.01329,0.00563,0.00398,0.10033,0,3.27721
1.599,7.168756,0.000000,0,0,19.839582,16.560167,1,0,19.188921,16.644749,5.891517,-0.38699,7.629504,0.769508,1.129231,5.833779,17.853090,5.058719,12.987959,0,0,7.149604,4.622832,-6.918795,1,0,-5.686696,7.190294,27.627571,153.906921,0,54.709869,77.593925,75.387703,8.755538,18.753162,8.722430,17.236147,8.672665,16.642382,9.052195,15.669443,9.932933,17.005167,10.908848,16.001406,11.479678,16.944210,-0.01886,-0.01322,-0.01976,0.00307,0.00996,-0.01143,0.00612,0.01080,0.10043,0,3.27727
