"Time","v3 L COP","v2 R COP","47 RDS cle","45  R marks","39 FRx (cm)","35 HRx (cm)","48 LDS cle","46 L marks","37 FLx (cm)","33 HLx (cm)","v1 xCoM","3 Platform","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","m3 RDS cle","m1 R marks","38 FLy (cm)","36 HRy (cm)","35a HRx (cm)","m4 LDS cle","m2 L marks","37a FLx (cm)","34 HLy (cm)","33a HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","11 Gr","10 Gs","9 TA","8 St","7 BF","6 Ip","5 VL","4 GM","2 Trdml","12 Sync","1 Synch"
1.072,6.637536,0.000000,0,0,18.036770,15.195450,1,0,19.543880,16.072138,5.629779,1.45643,7.714158,0.965032,3.400079,5.457436,17.386316,4.595891,-10.991305,0,0,6.442756,4.259779,21.700689,1,0,2.623274,6.832493,-11.432801,169.448807,0,53.310043,95.278793,91.667572,8.793178,18.703524,8.882904,15.529613,9.026229,15.202917,9.359514,14.632997,9.979133,16.105534,11.312890,15.683738,11.689833,16.764841,-0.01817,-0.01457,-0.02037,0.00453,0.00765,-0.01077,0.00671,0.00313,0.10005,0,3.27660
1.073,6.638659,0.000000,0,0,18.025736,15.218421,1,0,19.546757,16.060751,5.635070,1.45404,7.710030,0.967345,3.442883,5.460770,17.384476,4.597864,-11.045122,0,0,6.446382,4.254307,22.232273,1,0,2.609549,6.831756,-11.461195,172.107208,0,51.779224,96.323013,92.020332,8.793197,18.692833,8.896138,15.584220,9.031199,15.212213,9.341992,14.632442,9.980613,16.098408,11.317879,15.684023,11.694398,16.762985,-0.01793,-0.01395,-0.01999,0.00426,0.00812,-0.01232,0.00521,0.00327,0.10454,0,3.27705
1.074,6.639884,0.000000,0,0,18.014685,15.241524,1,0,19.549635,16.049379,5.640463,1.45001,7.705822,0.969564,3.486708,5.464102,17.382807,4.599891,-11.098737,0,0,6.450094,4.248718,22.758884,1,0,2.593724,6.830881,-11.488896,172.202362,0,50.218193,97.550209,92.083191,8.793353,18.682163,8.909986,15.640419,9.032876,15.242826,9.316842,14.645592,9.985311,16.097773,11.322933,15.684544,11.698980,16.761345,-0.01683,-0.01341,-0.01884,0.00254,0.00958,-0.01338,0.00620,0.00117,0.10940,0,3.27744
1.075,6.641410,0.000000,0,0,18.003635,15.264627,1,0,19.552513,16.038008,5.646151,1.44209,7.701614,0.971783,3.530532,5.467434,17.381138,4.601919,-11.152351,0,0,6.453807,4.243129,23.285498,1,0,2.577899,6.830006,-11.516597,172.297516,0,48.657162,98.777412,92.146042,8.793510,18.671495,8.923832,15.696618,9.034554,15.273439,9.291693,14.658741,9.990008,16.097137,11.327989,15.685063,11.703562,16.759705,-0.01726,-0.01238,-0.02952,0.00242,0.00807,-0.01342,0.00751,0.00100,0.10812,0,3.27744
1.076,6.643486,0.000000,0,0,17.992584,15.287730,1,0,19.555391,16.026638,5.651947,1.43577,7.697407,0.974001,3.574356,5.470767,17.379469,4.603946,-11.205965,0,0,6.457519,4.237541,23.812109,1,0,2.562073,6.829131,-11.544298,172.392670,0,47.096127,100.004608,92.208900,8.793668,18.660826,8.937679,15.752817,9.036231,15.304053,9.266542,14.671891,9.994707,16.096502,11.333043,15.685584,11.708143,16.758064,-0.01758,-0.01388,-0.02197,0.00342,0.01041,-0.01002,0.00443,0.00642,0.10842,0,3.27745
1.077,6.647158,0.000000,0,0,17.981165,15.312646,1,0,19.557928,16.015205,5.658054,1.42537,7.696993,0.964573,3.626905,5.474354,17.380409,4.603336,-11.255732,0,0,6.465175,4.237285,24.255753,1,0,2.507382,6.828609,-11.583204,172.224197,0,44.810692,99.951385,92.377769,8.793129,18.651272,8.951618,15.767257,9.059709,15.329936,9.270540,14.667597,9.995420,16.093937,11.334323,15.684880,11.710493,16.755096,-0.01804,-0.01414,-0.01796,0.00263,0.00890,-0.01293,0.00637,-0.00176,0.10785,0,3.27752
1.078,6.650863,0.000000,0,0,17.969719,15.337681,1,0,19.560442,16.003769,5.664237,1.41323,7.696830,0.954375,3.680030,5.477958,17.381521,4.602552,-11.305243,0,0,6.473092,4.237382,24.693911,1,0,2.450122,6.828112,-11.622851,172.038300,0,42.477371,99.813522,92.553650,8.792545,18.641792,8.965564,15.778936,9.084627,15.355506,9.276465,14.662150,9.995870,16.091244,11.335352,15.684096,11.712696,16.752039,-0.01547,-0.01448,-0.02013,0.00338,0.00913,-0.01270,0.00306,0.00357,0.10714,0,3.27749
1.079,6.654661,0.000000,0,0,17.958275,15.362717,1,0,19.562956,15.992332,5.670635,1.40768,7.696667,0.944176,3.733155,5.481562,17.382635,4.601768,-11.354754,0,0,6.481008,4.237479,25.132069,1,0,2.392862,6.827614,-11.662498,171.852402,0,40.144051,99.675659,92.729530,8.791961,18.632313,8.979509,15.790616,9.109545,15.381076,9.282390,14.656703,9.996319,16.088551,11.336382,15.683311,11.714898,16.748983,-0.02071,-0.01195,-0.01622,-0.00031,0.01013,-0.01187,0.00757,0.00210,0.10377,0,3.27688
1.080,6.657759,0.000000,0,0,17.946829,15.387752,1,0,19.565470,15.980896,5.677060,1.39891,7.696504,0.933978,3.786280,5.485166,17.383747,4.600983,-11.404265,0,0,6.488925,4.237576,25.570227,1,0,2.335602,6.827117,-11.702146,171.666489,0,37.810730,99.537796,92.905411,8.791377,18.622833,8.993454,15.802296,9.134463,15.406647,9.288315,14.651256,9.996769,16.085859,11.337411,15.682527,11.717101,16.745926,-0.01771,-0.01284,-0.02076,0.00387,0.00982,-0.01298,0.00509,0.00509,0.10105,0,3.27638
1.081,6.658821,0.000000,0,0,17.935200,15.414182,1,0,19.567554,15.969137,5.683561,1.39010,7.697614,0.935440,3.833866,5.489197,17.383013,4.599964,-11.438635,0,0,6.493001,4.232122,25.931808,1,0,2.254664,6.823975,-11.747407,173.456940,0,38.042233,99.648338,92.737946,8.788982,18.607847,8.996231,15.831808,9.126161,15.428382,9.280590,14.660934,9.998546,16.090670,11.337210,15.680998,11.718704,16.743341,-0.01966,-0.01295,-0.01942,0.00276,0.00970,-0.01223,0.00642,0.00115,0.10281,0,3.27646
1.082,6.659552,0.000000,0,0,17.923557,15.440703,1,0,19.569611,15.957356,5.690044,1.38383,7.698809,0.937673,3.881085,5.493256,17.382158,4.598929,-11.472004,0,0,6.496824,4.226301,26.288330,1,0,2.172161,6.820657,-11.793039,175.378006,0,38.443268,99.775299,92.547791,8.786469,18.592497,8.998269,15.862499,9.115663,15.449864,9.271962,14.671614,10.000411,16.095976,11.336926,15.679420,11.720267,16.740789,-0.01781,-0.01353,-0.02076,0.00338,0.00776,-0.01191,0.00410,0.00468,0.10163,0,3.27653
1.083,6.659323,0.000000,0,0,17.911915,15.467225,1,0,19.571667,15.945577,5.696473,1.37011,7.700003,0.939906,3.928304,5.497314,17.381302,4.597894,-11.505373,0,0,6.500647,4.220480,26.644850,1,0,2.089658,6.817340,-11.838672,177.299088,0,38.844299,99.902260,92.357635,8.783955,18.577148,9.000307,15.893190,9.105164,15.471347,9.263335,14.682293,10.002275,16.101282,11.336643,15.677843,11.721830,16.738235,-0.01701,-0.01389,-0.02200,0.00332,0.00781,-0.01241,0.00640,0.00181,0.10486,0,3.27661
1.084,6.659461,0.000000,0,0,17.900272,15.493747,1,0,19.573723,15.933796,5.702837,1.36137,7.701198,0.942138,3.975523,5.501373,17.380447,4.596859,-11.538742,0,0,6.504470,4.214659,27.001369,1,0,2.007156,6.814023,-11.884303,179.220154,0,39.245331,100.029213,92.167473,8.781440,18.561798,9.002345,15.923882,9.094666,15.492829,9.254708,14.692972,10.004141,16.106590,11.336360,15.676266,11.723393,16.735682,-0.01544,-0.01369,-0.01942,0.00095,0.00666,-0.01218,0.00670,0.00757,0.10586,0,3.27670
1.085,6.660664,0.000000,0,0,17.888727,15.521864,1,0,19.575918,15.921719,5.709010,1.34193,7.694157,0.943033,4.009627,5.505493,17.377813,4.598134,-11.552700,0,0,6.510151,4.204819,27.278019,1,0,1.896167,6.812174,-11.923888,178.148407,0,39.051727,99.986755,91.870026,8.779183,18.544197,8.992808,15.965585,9.092564,15.523072,9.248278,14.703297,10.005792,16.112530,11.335114,15.673595,11.723638,16.732822,-0.02057,-0.01349,-0.02426,0.00881,0.00732,-0.01458,0.00464,0.00091,0.10792,0,3.27685
1.086,6.662193,0.000000,0,0,17.877188,15.550088,1,0,19.578123,15.909622,5.715044,1.32933,7.686572,0.943840,4.042864,5.509617,17.375063,4.599561,-11.565376,0,0,6.515955,4.194714,27.549389,1,0,1.783296,6.810422,-11.963074,176.878830,0,38.818817,99.933098,91.565475,8.776943,18.526445,8.982507,16.008015,9.091017,15.553895,9.241992,14.713598,10.007429,16.118511,11.333802,15.670855,11.723793,16.729944,-0.01699,-0.01369,-0.02183,0.00300,0.00850,-0.01338,0.00607,-0.00393,0.10674,0,3.27703
1.087,6.664672,0.000000,0,0,17.865646,15.578311,1,0,19.580328,15.897526,5.720670,1.31848,7.678988,0.944646,4.076101,5.513741,17.372313,4.600988,-11.578052,0,0,6.521759,4.184608,27.820761,1,0,1.670425,6.808671,-12.002259,175.609253,0,38.585907,99.879433,91.260933,8.774703,18.508696,8.972205,16.050447,9.089470,15.584717,9.235706,14.723900,10.009067,16.124493,11.332492,15.668113,11.723949,16.727066,-0.02226,-0.01389,-0.01295,0.00323,0.00853,-0.01353,0.00248,0.00351,0.10699,0,3.27733
1.088,6.667115,0.000000,0,0,17.854107,15.606534,1,0,19.582531,15.885428,5.726081,1.30561,7.671402,0.945453,4.109338,5.517866,17.369562,4.602416,-11.590728,0,0,6.527562,4.174503,28.092131,1,0,1.557553,6.806920,-12.041444,174.339676,0,38.352997,99.825775,90.956390,8.772464,18.490946,8.961905,16.092878,9.087924,15.615539,9.229421,14.734200,10.010704,16.130474,11.331181,15.665371,11.724106,16.724188,-0.01705,-0.01441,-0.02078,0.00450,0.00923,-0.01222,0.00343,0.00594,0.10597,0,3.27760
1.089,6.669453,0.000000,0,0,17.842470,15.635379,1,0,19.583874,15.873199,5.730865,1.29342,7.671927,0.938523,4.110812,5.522076,17.368145,4.601747,-11.587693,0,0,6.527885,4.161428,28.261848,1,0,1.397951,6.808367,-12.057996,175.354599,0,39.049637,99.927605,90.532501,8.773372,18.471758,8.961330,16.114553,9.077122,15.625920,9.219721,14.751271,10.014399,16.139708,11.331036,15.664202,11.724310,16.722260,-0.02291,-0.01389,-0.02234,0.00977,0.00661,-0.01833,0.00209,0.00480,0.10380,0,3.27768
1.090,6.671210,0.000000,0,0,17.830826,15.664265,1,0,19.585161,15.860961,5.735416,1.28198,7.672987,0.931081,4.110186,5.526291,17.366816,4.600940,-11.583620,0,0,6.527847,4.148158,28.424847,1,0,1.235260,6.810027,-12.073050,176.520523,0,39.807716,100.039719,90.100723,8.774488,18.452475,8.961399,16.134857,9.065708,15.634952,9.209796,14.768789,10.018229,16.149158,11.330968,15.663136,11.724517,16.720396,-0.01854,-0.01373,-0.01960,0.00327,0.00748,-0.00968,0.00379,-0.00025,0.10131,0,3.27770
1.091,6.671277,0.000000,0,0,17.819181,15.693150,1,0,19.586447,15.848722,5.739289,1.26728,7.674047,0.923640,4.109560,5.530507,17.365484,4.600132,-11.579548,0,0,6.527808,4.134888,28.587845,1,0,1.072569,6.811687,-12.088105,177.686447,0,40.565800,100.151825,89.668953,8.775605,18.433193,8.961468,16.155163,9.054295,15.643982,9.199870,14.786306,10.022061,16.158607,11.330900,15.662071,11.724724,16.718533,-0.01890,-0.01212,-0.01968,0.00417,0.01084,-0.01281,0.00735,0.00176,0.10005,0,3.27747
1.092,6.670379,0.000000,0,0,17.807537,15.722035,1,0,19.587732,15.836484,5.742933,1.24755,7.675107,0.916199,4.108934,5.534722,17.364155,4.599325,-11.575475,0,0,6.527769,4.121617,28.750845,1,0,0.909879,6.813346,-12.103160,178.852386,0,41.323879,100.263939,89.237175,8.776722,18.413910,8.961537,16.175467,9.042881,15.653013,9.189945,14.803824,10.025892,16.168058,11.330832,15.661005,11.724931,16.716669,-0.01893,-0.01308,-0.02170,0.00259,0.00978,-0.01107,0.00388,0.00469,0.10307,0,3.27735
1.093,6.666678,0.000000,0,0,17.795826,15.751123,1,0,19.588530,15.824193,5.745913,1.22504,7.671971,0.909034,4.075159,5.538943,17.361223,4.598214,-11.558804,0,0,6.526815,4.111954,28.811129,1,0,0.696310,6.808526,-12.106688,178.806778,0,41.449562,100.123734,88.752319,8.774858,18.393740,8.960022,16.173306,9.042589,15.660549,9.185722,14.817066,10.029367,16.176497,11.330035,15.658913,11.723399,16.713713,-0.01664,-0.01393,-0.02463,0.00197,0.00878,-0.01342,0.00825,-0.00109,0.10634,0,3.27773
1.094,6.663165,0.000000,0,0,17.784111,15.780226,1,0,19.589294,15.811900,5.748666,1.21227,7.668558,0.901887,4.039193,5.543164,17.358183,4.597084,-11.541299,0,0,6.525801,4.102530,28.864624,1,0,0.479379,6.803277,-12.109456,178.681091,0,41.533443,99.966850,88.263962,8.772798,18.373510,8.958402,16.169661,9.043032,15.667987,9.181876,14.830026,10.032820,16.184870,11.329189,15.656753,11.721753,16.710686,-0.01690,-0.01409,-0.01983,0.00266,0.00951,-0.01220,0.00596,0.00396,0.10739,0,3.27794
1.095,6.660192,0.000000,0,0,17.772396,15.809327,1,0,19.590057,15.799606,5.750764,1.19373,7.665144,0.894740,4.003226,5.547385,17.355145,4.595953,-11.523795,0,0,6.524787,4.093106,28.918118,1,0,0.262448,6.798028,-12.112223,178.555405,0,41.617325,99.809975,87.775604,8.770737,18.353281,8.956782,16.166016,9.043475,15.675425,9.178030,14.842985,10.036271,16.193241,11.328344,15.654593,11.720108,16.707659,-0.01816,-0.01286,-0.02287,0.00180,0.00944,-0.01238,0.00675,-0.00088,0.10753,0,3.27733
1.096,5.805759,0.000000,0,0,17.760681,15.838428,1,1,19.590822,15.787313,5.752625,1.18137,7.661731,0.887593,3.967260,5.551606,17.352106,4.594821,-11.506291,0,0,6.523773,4.083681,28.971613,1,1,0.045517,6.792779,-12.114989,178.429718,0,41.701210,99.653091,87.287247,8.768676,18.333054,8.955162,16.162369,9.043918,15.682862,9.174184,14.855945,10.039723,16.201614,11.327499,15.652431,11.718462,16.704630,-0.01843,-0.01345,-0.02039,0.00147,0.01023,-0.01269,0.00405,0.00175,0.10896,0,3.27689
1.097,2.476769,0.000000,0,0,17.749273,15.868091,0,0,19.590851,15.775354,5.753801,1.16483,7.660097,0.875818,3.894587,5.555764,17.354372,4.593503,-11.486682,0,0,6.531118,4.074543,28.915718,0,0,-0.241916,6.793990,-12.119401,178.613785,0,42.144543,99.647453,87.250687,8.763111,18.316830,8.946246,16.183044,9.035002,15.700206,9.175207,14.855346,10.040909,16.200916,11.328576,15.651451,11.718589,16.702444,-0.01724,-0.01134,-0.02024,0.00411,0.01091,-0.01149,0.00764,0.00581,0.10682,0,3.27727
1.098,0.000000,0.000000,0,0,17.737888,15.897789,0,0,19.590832,15.763417,5.754658,1.14838,7.658581,0.863737,3.819488,5.559918,17.356989,4.592171,-11.466932,0,0,6.539015,4.065425,28.852591,0,0,-0.534008,6.795629,-12.123920,178.818314,0,42.611637,99.651817,87.243988,8.757315,18.300869,8.936849,16.205328,9.025467,15.718204,9.176552,14.853849,10.041945,16.199619,11.329780,15.650548,11.718832,16.700312,-0.02069,-0.01356,-0.02241,0.00477,0.00952,-0.01217,0.00434,0.00155,0.10495,0,3.27756
1.099,0.000000,0.000000,0,0,17.726501,15.927488,0,0,19.590813,15.751481,5.754585,1.12290,7.657064,0.851655,3.744388,5.564072,17.359606,4.590839,-11.447184,0,0,6.546912,4.056306,28.789465,0,0,-0.826101,6.797266,-12.128441,179.022858,0,43.078732,99.656174,87.237289,8.751519,18.284910,8.927450,16.227612,9.015932,15.736202,9.177896,14.852353,10.042980,16.198320,11.330983,15.649645,11.719076,16.698181,-0.01756,-0.01565,-0.02134,0.00265,0.00804,-0.01293,0.00452,0.00344,0.10149,0,3.27741
1.100,0.000000,0.000000,0,0,17.715115,15.957187,0,0,19.590794,15.739544,5.754105,1.10485,7.655548,0.839574,3.669289,5.568226,17.362223,4.589508,-11.427435,0,0,6.554809,4.047187,28.726339,0,0,-1.118193,6.798905,-12.132960,179.227402,0,43.545826,99.660538,87.230591,8.745723,18.268951,8.918053,16.249895,9.006397,15.754201,9.179242,14.850857,10.044016,16.197023,11.332187,15.648742,11.719319,16.696049,-0.01878,-0.01329,-0.01966,0.00276,0.00747,-0.01278,0.00619,0.00124,0.10210,0,3.27728
1.101,0.000000,0.000000,0,0,17.703781,15.986046,0,0,19.589123,15.727730,5.752437,1.09507,7.653907,0.835817,3.555281,5.571656,17.363308,4.589311,-11.391706,0,0,6.558279,4.038752,28.555220,0,0,-1.454510,6.796523,-12.150544,179.210754,0,43.146973,99.689850,87.152145,8.742597,18.256603,8.920877,16.292751,9.010311,15.785880,9.180561,14.852955,10.046363,16.198460,11.334395,15.649852,11.719755,16.695936,-0.01949,-0.01285,-0.02087,0.00221,0.00882,-0.01265,0.00523,0.01083,0.10049,0,3.27728
1.102,0.000000,0.000000,0,0,17.692451,16.014851,0,0,19.587343,15.715924,5.750433,1.08309,7.652258,0.832610,3.438702,5.575038,17.364290,4.589188,-11.354919,0,0,6.561456,4.030362,28.376963,0,0,-1.793750,6.793876,-12.168992,179.179474,0,42.690884,99.720810,87.068954,8.739648,18.244493,8.924511,16.336967,9.015115,15.818463,9.181879,14.855290,10.048797,16.200075,11.336671,15.651094,11.720203,16.695955,-0.01866,-0.01331,-0.01840,0.00377,0.00707,-0.01302,0.00382,0.00167,0.09971,0,3.27728
1.103,0.000000,0.000000,0,0,17.681122,16.043653,0,0,19.585564,15.704119,5.747451,1.06265,7.650609,0.829404,3.322123,5.578420,17.365274,4.589066,-11.318133,0,0,6.564633,4.021972,28.198706,0,0,-2.132990,6.791229,-12.187440,179.148209,0,42.234791,99.751778,86.985756,8.736699,18.232384,8.928144,16.381184,9.019918,15.851047,9.183197,14.857626,10.051231,16.201691,11.338945,15.652338,11.720652,16.695976,-0.01605,-0.01328,-0.01907,0.00067,0.01213,-0.01079,0.00673,-0.00017,0.10715,0,3.27728
1.104,0.000000,0.000000,0,0,17.669790,16.072458,0,0,19.583784,15.692313,5.744249,1.04630,7.648960,0.826197,3.205544,5.581802,17.366257,4.588944,-11.281347,0,0,6.567810,4.013582,28.020447,0,0,-2.472229,6.788581,-12.205888,179.116928,0,41.778702,99.782738,86.902565,8.733750,18.220276,8.931777,16.425402,9.024722,15.883631,9.184515,14.859962,10.053665,16.203306,11.341221,15.653581,11.721100,16.695995,-0.01600,-0.01284,-0.01741,-0.00159,0.00851,-0.01220,0.00751,0.00045,0.10679,0,3.27726
1.105,0.000000,0.000000,0,0,17.658518,16.100222,0,0,19.580797,15.679851,5.740404,1.02759,7.646744,0.818838,3.057685,5.584953,17.365944,4.589777,-11.215469,0,0,6.570929,4.009901,27.717861,0,0,-2.841222,6.785351,-12.231258,177.579910,0,41.684078,99.745010,87.006851,8.729732,18.207050,8.945020,16.482157,9.019291,15.923089,9.183473,14.861868,10.052191,16.205492,11.339561,15.655332,11.720662,16.694191,-0.02210,-0.01196,-0.02794,0.01414,0.00519,-0.01415,0.00187,0.00497,0.10648,0,3.27710
1.106,0.000000,0.000000,0,0,17.647247,16.127918,0,0,19.577730,15.667344,5.736321,0.99654,7.644490,0.811206,2.907760,5.588089,17.365545,4.590674,-11.147669,0,0,6.574044,4.006531,27.407059,0,0,-3.212182,6.782083,-12.257087,175.943375,0,41.613350,99.702736,87.123528,8.725643,18.193750,8.958899,16.539742,9.013183,15.963002,9.182274,14.863747,10.050458,16.207716,11.337641,15.657116,11.720167,16.692265,-0.01697,-0.01240,-0.01790,-0.00015,0.01025,-0.01081,0.00648,0.00258,0.10745,0,3.27705
1.107,0.000000,0.000000,0,0,17.635979,16.155613,0,0,19.574663,15.654839,5.731544,0.97049,7.642236,0.803573,2.757834,5.591225,17.365149,4.591571,-11.079869,0,0,6.577159,4.003160,27.096254,0,0,-3.583141,6.778813,-12.282916,174.306824,0,41.542618,99.660461,87.240204,8.721554,18.180450,8.972776,16.597326,9.007075,16.002916,9.181075,14.865624,10.048725,16.209938,11.335720,15.658900,11.719671,16.690338,-0.01365,-0.01458,-0.01876,0.00309,0.01090,-0.01259,0.00393,0.00332,0.10888,0,3.27751
1.108,0.000000,0.000000,0,0,17.624708,16.183310,0,0,19.571596,15.642332,5.726471,0.94900,7.639982,0.795940,2.607909,5.594361,17.364750,4.592468,-11.012069,0,0,6.580274,3.999790,26.785452,0,0,-3.954101,6.775545,-12.308744,172.670288,0,41.471889,99.618187,87.356880,8.717465,18.167150,8.986655,16.654911,9.000967,16.042830,9.179876,14.867503,10.046993,16.212162,11.333800,15.660685,11.719175,16.688414,-0.01883,-0.01168,-0.01999,0.00349,0.00965,-0.01316,0.00607,0.00195,0.10600,0,3.27779
1.109,0.000000,0.000000,0,0,17.613361,16.210052,0,0,19.566792,15.629800,5.720535,0.93022,7.642427,0.803131,2.431000,5.596843,17.367373,4.593377,-10.899970,0,0,6.578625,3.988584,26.335169,0,0,-4.321202,6.772232,-12.328437,173.155609,0,43.308327,98.427803,83.873611,8.716264,18.159557,8.998438,16.700905,9.012693,16.111782,9.177401,14.984875,10.093941,16.291489,11.338369,15.668068,11.721085,16.691734,-0.02115,-0.01622,-0.02495,0.01467,0.00601,-0.01541,0.00325,0.00795,0.10344,0,3.27718
1.110,0.000000,0.000000,0,0,17.602011,16.236734,0,0,19.561872,15.617266,5.714333,0.91013,7.645184,0.811302,2.252308,5.599281,17.370197,4.594285,-10.784943,0,0,6.576660,3.976860,25.875668,0,0,-4.688049,6.768917,-12.347724,173.781204,0,45.270828,97.161530,80.152390,8.715254,18.152342,9.010081,16.746134,9.025599,16.182655,9.174841,15.109881,10.144106,16.375912,11.343369,15.675821,11.723152,16.695404,-0.02022,-0.01240,-0.02094,0.00243,0.00865,-0.01260,0.00332,0.00421,0.10135,0,3.27672
1.111,0.000000,0.000000,0,0,17.590658,16.263414,0,0,19.556953,15.604733,5.707356,0.89078,7.647940,0.819474,2.073616,5.601718,17.373020,4.595195,-10.669916,0,0,6.574696,3.965136,25.416164,0,0,-5.054896,6.765601,-12.367011,174.406784,0,47.233326,95.895256,76.431175,8.714243,18.145126,9.021726,16.791361,9.038504,16.253529,9.172281,15.234887,10.194271,16.460335,11.348367,15.683576,11.725220,16.699072,-0.01851,-0.01275,-0.02043,0.00135,0.00882,-0.01214,0.00369,0.00042,0.10007,0,3.27703
1.112,0.000000,0.000000,0,0,17.579308,16.290096,0,0,19.552034,15.592198,5.700172,0.85755,7.650696,0.827645,1.894923,5.604156,17.375843,4.596104,-10.554889,0,0,6.572731,3.953412,24.956663,0,0,-5.421742,6.762286,-12.386298,175.032364,0,49.195827,94.628983,72.709953,8.713233,18.137911,9.033369,16.836590,9.051409,16.324402,9.169721,15.359893,10.244436,16.544760,11.353365,15.691329,11.727287,16.702742,-0.01828,-0.01299,-0.02056,0.00331,0.00729,-0.01259,0.01153,0.00176,0.09975,0,3.27730
1.113,0.000000,0.000000,0,0,17.568888,16.314968,0,0,19.545851,15.579870,5.692387,0.82736,7.644658,0.809943,1.704977,5.605640,17.378328,4.593149,-10.377682,0,0,6.571194,3.942805,24.380356,0,0,-5.761678,6.763508,-12.387065,175.709366,0,46.337044,96.711670,75.898071,8.709955,18.130613,9.057994,16.876598,9.067420,16.364473,9.157930,15.271644,10.206300,16.478344,11.355839,15.694539,11.727521,16.706419,-0.01570,-0.01301,-0.02114,0.00401,0.00903,-0.01414,0.00588,0.00699,0.10216,0,3.27737
1.114,0.000000,0.000000,0,0,17.558529,16.339722,0,0,19.539585,15.567556,5.684423,0.80438,7.638038,0.790530,1.514287,5.607061,17.380791,4.589939,-10.196364,0,0,6.569684,3.932273,23.796329,0,0,-6.099835,6.765030,-12.386608,176.389755,0,43.159588,99.015709,79.542885,8.706529,18.123312,9.083477,16.916262,9.083635,16.402508,9.145530,15.169299,10.162327,16.401957,11.358146,15.697450,11.727633,16.710096,-0.01727,-0.01225,-0.02054,0.00324,0.00851,-0.01304,0.00867,0.00293,0.10711,0,3.27738
1.115,0.000000,0.000000,0,0,17.548170,16.364475,0,0,19.533318,15.555242,5.675941,0.78197,7.631418,0.771118,1.323597,5.608481,17.383253,4.586729,-10.015047,0,0,6.568175,3.921740,23.212303,0,0,-6.437992,6.766552,-12.386151,177.070160,0,39.982128,101.319748,83.187698,8.703101,18.116011,9.108960,16.955925,9.099852,16.440542,9.133128,15.066955,10.118354,16.325571,11.360452,15.700359,11.727746,16.713774,-0.01887,-0.01395,-0.02148,0.00322,0.00895,-0.01331,0.00262,-0.00084,0.10621,0,3.27708
1.116,0.000000,0.000000,0,0,17.537811,16.389227,0,0,19.527052,15.542928,5.667297,0.75945,7.624799,0.751705,1.132907,5.609902,17.385715,4.583519,-9.833730,0,0,6.566665,3.911208,22.628277,0,0,-6.776149,6.768075,-12.385695,177.750549,0,36.804672,103.623787,86.832512,8.699675,18.108709,9.134442,16.995590,9.116068,16.478579,9.120728,14.964610,10.074381,16.249186,11.362759,15.703270,11.727859,16.717451,-0.01614,-0.01425,-0.02136,0.00201,0.00780,-0.01300,0.00653,0.00340,0.10680,0,3.27686
1.117,0.000000,0.000000,0,0,17.528288,16.410696,0,0,19.519482,15.530507,5.658188,0.74207,7.618614,0.756911,0.933865,5.610649,17.390938,4.578216,-9.576283,0,0,6.568748,3.896042,21.952095,0,0,-7.082335,6.768454,-12.362035,173.249390,0,42.567162,104.723015,87.653839,8.702224,18.104654,9.052310,16.785151,9.043493,16.268274,9.111600,14.956539,10.069818,16.237787,11.366958,15.711889,11.729707,16.723703,-0.01874,-0.01373,-0.02131,0.00250,0.00986,-0.01230,0.00510,0.00216,0.10663,0,3.27709
1.118,0.000000,0.000000,0,0,17.518822,16.431948,0,0,19.511827,15.518079,5.648959,0.71626,7.612459,0.763745,0.734271,5.611351,17.396341,4.572775,-9.313804,0,0,6.571067,3.880569,21.269819,0,0,-7.386409,6.768758,-12.336843,168.405731,0,48.920567,105.742607,88.288551,8.705168,18.100811,8.963065,16.558178,8.965050,16.041555,9.102689,14.954700,10.067859,16.230686,11.371282,15.720886,11.731669,16.730125,-0.01815,-0.01363,-0.02047,0.00407,0.00846,-0.01472,0.00496,0.00223,0.10693,0,3.27730
1.119,0.000000,0.000000,0,0,17.509356,16.453199,0,0,19.504171,15.505651,5.639384,0.67838,7.606303,0.770578,0.534678,5.612053,17.401747,4.567334,-9.051324,0,0,6.573387,3.865097,20.587545,0,0,-7.690482,6.769063,-12.311649,163.562073,0,55.273968,106.762199,88.923256,8.708112,18.096970,8.873819,16.331207,8.886606,15.814837,9.093778,14.952860,10.065900,16.223583,11.375606,15.729883,11.733632,16.736547,-0.01719,-0.01431,-0.02051,0.00291,0.00851,-0.01185,0.00596,0.00195,0.10384,0,3.27737
