"Time","54 lHL swoff","53 rHL swoff","52 LDS cle","51 RDS cle","50 L marks","49 R marks","48 lHL swon","47 lFL swoff","46 rHL swon","45 rFL swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","36 HRy (cm)","39 FRx (cm)","38 FLy (cm)","35 HRx (cm)","35a HRx (cm)","37 FLx (cm)","34 HLy (cm)","33 HLx (cm)","42 CoMy (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch","v3 xCoM","v2 L COP","v1 R COP","42a CoMy (cm)","33a HLx (cm)"
3.894,0,0,1,0,0,0,0,0,0,0,7.523827,0.900189,16.742764,5.031251,4.446751,18.041512,6.595585,16.025194,-9.733091,17.418783,6.417158,14.377417,5.876320,161.776840,0,62.800484,90.020096,70.004066,8.942684,18.645100,8.602392,16.874233,8.584575,16.344160,8.869578,15.368910,10.175452,16.607700,11.277009,15.447308,11.737173,16.370493,0,0.00122,0.00077,0.00063,0.00311,0.00056,0.00067,0.00071,0.00057,-1.48705,0.10363,3.21479,6.189445,6.506032,0.000000,5.873058,-8.709083
3.895,0,0,1,0,0,0,0,0,0,0,7.524421,0.902808,16.736027,5.026649,4.448245,18.059746,6.595434,16.015495,-9.731939,17.409767,6.413601,14.368653,5.874674,161.522568,0,62.623379,90.004448,70.081444,8.932982,18.672802,8.605706,16.859468,8.585534,16.333530,8.870698,15.356628,10.173113,16.599052,11.277583,15.441433,11.736672,16.365152,0,0.00123,0.00078,0.00063,0.00316,0.00056,0.00069,0.00072,0.00057,-1.48575,0.10442,3.21477,6.187686,6.504053,0.000000,5.871401,-8.582433
3.896,0,0,1,0,0,0,0,0,0,0,7.525015,0.905428,16.729290,5.022045,4.449738,18.077978,6.595284,16.005798,-9.730786,17.400753,6.410046,14.359891,5.873027,161.268295,0,62.446274,89.988808,70.158829,8.923280,18.700502,8.609020,16.844702,8.586493,16.322899,8.871818,15.344346,10.170774,16.590405,11.278157,15.435558,11.736171,16.359810,0,0.00125,0.00080,0.00063,0.00315,0.00056,0.00069,0.00081,0.00059,-1.48460,0.10368,3.21508,6.186031,6.502606,0.000000,5.869745,-8.455783
3.897,0,0,1,0,0,0,0,0,0,0,7.525602,0.907748,16.723719,5.015790,4.450434,18.095833,6.595166,15.996055,-9.731200,17.391575,6.409108,14.351249,5.871459,161.070679,0,62.365173,90.006340,70.241600,8.918016,18.733843,8.609926,16.831999,8.586134,16.312044,8.872679,15.332736,10.168705,16.581856,11.279157,15.429961,11.735756,16.354176,0,0.00126,0.00079,0.00066,0.00313,0.00056,0.00070,0.00089,0.00057,-1.48666,0.10246,3.21528,6.184425,6.501726,0.000000,5.868293,-8.303074
3.898,0,0,1,0,0,0,0,0,0,0,7.526179,0.909655,16.719740,5.007271,4.450037,18.113165,6.595093,15.986249,-9.733758,17.382174,6.411757,14.342772,5.869998,160.950653,0,62.415562,90.069305,70.331764,8.918833,18.774906,8.607533,16.822115,8.583970,16.300879,8.873188,15.322047,10.167005,16.573446,11.280740,15.424746,11.735460,16.348143,0,0.00127,0.00081,0.00068,0.00310,0.00058,0.00070,0.00090,0.00057,-1.48666,0.10270,3.21498,6.182965,6.502547,0.000000,5.867121,-8.114674
3.899,0,0,1,0,0,0,0,0,0,0,7.526757,0.911563,16.715761,4.998753,4.449640,18.130497,6.595021,15.976444,-9.736316,17.372772,6.414406,14.334296,5.868537,160.830627,0,62.465954,90.132271,70.421928,8.919649,18.815969,8.605139,16.812233,8.581806,16.289713,8.873697,15.311358,10.165304,16.565037,11.282323,15.419529,11.735165,16.342110,0,0.00125,0.00083,0.00068,0.00309,0.00057,0.00073,0.00094,0.00056,-1.48956,0.10270,3.21475,6.181468,6.503654,0.000000,5.865949,-7.926273
3.900,0,0,1,0,0,0,0,0,0,0,7.527335,0.913470,16.711782,4.990234,4.449243,18.147831,6.594948,15.966639,-9.738874,17.363371,6.417056,14.325820,5.867076,160.710602,0,62.516346,90.195236,70.512085,8.920465,18.857031,8.602746,16.802351,8.579642,16.278547,8.874206,15.300670,10.163604,16.556627,11.283906,15.414313,11.734868,16.336075,0,0.00121,0.00084,0.00065,0.00308,0.00055,0.00074,0.00098,0.00057,-1.48582,0.10186,3.21490,6.179859,6.505619,0.000000,5.864777,-7.737873
3.901,0,0,1,0,0,0,0,0,0,0,7.526781,0.916139,16.707224,4.981183,4.448519,18.164921,6.594873,15.956871,-9.740101,17.353985,6.419796,14.317807,5.865479,160.657684,0,62.592838,90.268013,70.527580,8.921641,18.897514,8.600625,16.789259,8.578362,16.265856,8.874851,15.290440,10.162762,16.547930,11.285872,15.408364,11.734537,16.330547,0,0.00121,0.00085,0.00067,0.00302,0.00054,0.00073,0.00108,0.00057,-1.48621,0.10071,3.21514,6.178160,6.507524,0.000000,5.862995,-7.511615
3.902,0,0,1,0,0,0,0,0,0,0,7.524678,0.919849,16.701874,4.971404,4.447347,18.181679,6.594796,15.947156,-9.739505,17.344618,6.422663,14.310428,5.863694,160.696701,0,62.705086,90.354233,70.440804,8.923307,18.937202,8.598878,16.771770,8.578296,16.251074,8.875682,15.280837,10.163095,16.538836,11.288364,15.401411,11.734158,16.325712,0,0.00121,0.00086,0.00066,0.00298,0.00055,0.00072,0.00109,0.00058,-1.48712,0.10070,3.21582,6.176193,6.509255,0.000000,5.860378,-7.233504
3.903,0,0,1,0,0,0,0,0,0,0,7.522574,0.923560,16.696522,4.961624,4.446175,18.198439,6.594719,15.937442,-9.738909,17.335253,6.425529,14.303048,5.861910,160.735733,0,62.817333,90.440445,70.354027,8.924974,18.976892,8.597132,16.754282,8.578229,16.236290,8.876513,15.271234,10.163428,16.529743,11.290856,15.394458,11.733778,16.320877,0,0.00120,0.00087,0.00064,0.00303,0.00056,0.00083,0.00110,0.00061,-1.48735,0.09997,3.21623,6.174251,6.510783,0.000000,5.857761,-6.955394
3.904,0,0,1,0,0,0,0,0,0,0,7.520471,0.927270,16.691172,4.951844,4.445002,18.215197,6.594642,15.927727,-9.738313,17.325886,6.428395,14.295669,5.860126,160.774750,0,62.929577,90.526665,70.267242,8.926641,19.016581,8.595385,16.736795,8.578162,16.221508,8.877343,15.261631,10.163762,16.520649,11.293349,15.387504,11.733398,16.316040,0,0.00123,0.00085,0.00065,0.00305,0.00055,0.00091,0.00109,0.00062,-1.48834,0.09838,3.21516,6.172382,6.511707,0.000000,5.855144,-6.677284
3.905,0,0,1,0,0,0,0,0,0,0,7.520248,0.929362,16.685572,4.941846,4.444878,18.231493,6.594573,15.918004,-9.733902,17.316498,6.430084,14.288743,5.858583,160.739441,0,62.968227,90.608109,70.215225,8.928739,19.051966,8.594931,16.724773,8.577863,16.210175,8.877231,15.252674,10.163413,16.511934,11.294826,15.380607,11.732926,16.311073,0,0.00130,0.00084,0.00065,0.00314,0.00055,0.00106,0.00107,0.00062,-1.48903,0.09740,3.21430,6.170637,6.512404,0.000000,5.853317,-6.349469
3.906,0,0,1,0,0,0,0,0,0,0,7.522602,0.929235,16.679636,4.931547,4.446187,18.247150,6.594513,15.908270,-9.724266,17.307076,6.430159,14.282438,5.857373,160.602310,0,62.906071,90.682999,70.210823,8.931427,19.081455,8.596249,16.720240,8.577248,16.203568,8.875829,15.244602,10.162130,16.503740,11.294911,15.373787,11.732327,16.305923,0,0.00131,0.00081,0.00065,0.00304,0.00054,0.00115,0.00103,0.00063,-1.48720,0.09875,3.21453,6.169262,6.512422,0.000000,5.852573,-5.953575
3.907,0,0,1,0,0,0,0,0,0,0,7.524954,0.929108,16.673698,4.921248,4.447498,18.262810,6.594454,15.898537,-9.714630,17.297655,6.430235,14.276134,5.856163,160.465195,0,62.843914,90.757896,70.206413,8.934114,19.110945,8.597567,16.715708,8.576632,16.196960,8.874426,15.236530,10.160847,16.495546,11.294997,15.366967,11.731730,16.300776,0,0.00131,0.00078,0.00065,0.00299,0.00055,0.00120,0.00105,0.00065,-1.48987,0.09967,3.21476,6.167964,6.512431,0.000000,5.851829,-5.557681
3.908,0,0,1,0,0,0,0,0,0,0,7.527307,0.928981,16.667761,4.910950,4.448808,18.278469,6.594395,15.888803,-9.704993,17.288235,6.430310,14.269828,5.854952,160.328064,0,62.781757,90.832794,70.202011,8.936802,19.140434,8.598884,16.711174,8.576015,16.190351,8.873024,15.228457,10.159564,16.487352,11.295083,15.360147,11.731131,16.295626,0,0.00130,0.00078,0.00067,0.00298,0.00054,0.00124,0.00112,0.00066,-1.48796,0.09923,3.21499,6.166893,6.512416,0.000000,5.851084,-5.161787
3.909,0,0,1,0,0,0,0,0,0,0,7.526524,0.930791,16.663469,4.900712,4.449644,18.293562,6.594324,15.879049,-9.693828,17.278824,6.431162,14.264200,5.853851,160.224533,0,62.720478,90.804077,70.178276,8.943395,19.166687,8.600259,16.704382,8.576260,16.182716,8.873326,15.219567,10.158914,16.479429,11.294718,15.352509,11.731049,16.290218,0,0.00130,0.00080,0.00069,0.00296,0.00053,0.00128,0.00117,0.00067,-1.48727,0.10116,3.21512,6.165838,6.512582,0.000000,5.850309,-4.712451
3.910,0,0,1,0,0,0,0,0,0,0,7.521445,0.935254,16.661428,4.890556,4.449829,18.307882,6.594235,15.869269,-9.680565,17.269426,6.433077,14.259499,5.852898,160.167023,0,62.660404,90.633453,70.128075,8.955335,19.188511,8.601712,16.694500,8.577681,16.173672,8.875964,15.209558,10.159130,16.471874,11.293736,15.343751,11.731676,16.284458,0,0.00124,0.00080,0.00067,0.00280,0.00053,0.00133,0.00124,0.00069,-1.48766,0.10342,3.21474,6.164833,6.513287,0.000000,5.849492,-4.189917
3.911,0,0,1,0,0,0,0,0,0,0,7.516366,0.939716,16.659389,4.880402,4.450014,18.322201,6.594146,15.859488,-9.667303,17.260029,6.434992,14.254797,5.851945,160.109512,0,62.600330,90.462830,70.077873,8.967275,19.210333,8.603166,16.684616,8.579102,16.164627,8.878602,15.199547,10.159347,16.464319,11.292753,15.334992,11.732303,16.278698,0,0.00117,0.00079,0.00068,0.00262,0.00052,0.00133,0.00126,0.00069,-1.48743,0.10378,3.21449,6.163833,6.514118,0.000000,5.848674,-3.667382
3.912,0,0,1,0,0,0,0,0,0,0,7.511287,0.944179,16.657349,4.870246,4.450199,18.336521,6.594058,15.849709,-9.654041,17.250633,6.436907,14.250095,5.850992,160.052002,0,62.540257,90.292206,70.027664,8.979215,19.232157,8.604619,16.674734,8.580523,16.155582,8.881240,15.189536,10.159563,16.456764,11.291770,15.326233,11.732929,16.272938,0,0.00113,0.00080,0.00068,0.00258,0.00052,0.00132,0.00131,0.00070,-1.48781,0.10322,3.21495,6.162849,6.515329,0.000000,5.847857,-3.144848
3.913,0,0,1,0,0,0,0,0,0,0,7.508282,0.945532,16.655199,4.860116,4.450183,18.350111,6.593943,15.839987,-9.639572,17.241241,6.438975,14.246523,5.850142,160.091400,0,62.457615,90.215851,70.033646,8.992441,19.255804,8.605477,16.665384,8.581763,16.146698,8.882772,15.179722,10.159264,16.448803,11.291600,15.318404,11.733655,16.267059,0,0.00112,0.00081,0.00065,0.00241,0.00054,0.00138,0.00133,0.00071,-1.48804,0.10429,3.21525,6.161880,6.516558,0.000000,5.846274,-2.580277
3.914,0,0,1,0,0,0,0,0,0,0,7.508119,0.942625,16.652897,4.850019,4.449893,18.362701,6.593794,15.830346,-9.623448,17.231857,6.441255,14.244495,5.849433,160.263535,0,62.344063,90.268616,70.116577,9.007430,19.281954,8.605521,16.656763,8.582755,16.138037,8.882792,15.170175,10.158257,16.440285,11.292542,15.311847,11.734515,16.261024,0,0.00113,0.00080,0.00065,0.00223,0.00054,0.00142,0.00133,0.00071,-1.48766,0.10495,3.21471,6.160950,6.517835,0.000000,5.843643,-1.958129
3.915,0,0,1,0,0,0,0,0,0,0,7.507955,0.939718,16.650595,4.839921,4.449603,18.375292,6.593646,15.820706,-9.607326,17.222473,6.443535,14.242468,5.848725,160.435684,0,62.230507,90.321381,70.199509,9.022418,19.308102,8.605564,16.648142,8.583747,16.129374,8.882810,15.160628,10.157251,16.431767,11.293483,15.305290,11.735375,16.254988,0,0.00112,0.00079,0.00063,0.00217,0.00054,0.00144,0.00132,0.00074,-1.48766,0.10389,3.21424,6.160069,6.518985,0.000000,5.841012,-1.335981
3.916,0,0,1,0,0,0,0,0,0,0,7.507792,0.936811,16.648294,4.829823,4.449313,18.387882,6.593496,15.811066,-9.591203,17.213091,6.445815,14.240440,5.848016,160.607819,0,62.116955,90.374146,70.282433,9.037406,19.334249,8.605608,16.639521,8.584740,16.120712,8.882829,15.151082,10.156245,16.423246,11.294424,15.298733,11.736236,16.248951,0,0.00110,0.00079,0.00066,0.00229,0.00054,0.00145,0.00124,0.00073,-1.48895,0.10259,3.21409,6.159332,6.519756,0.000000,5.838381,-0.713832
3.917,0,0,1,0,0,0,1,0,0,0,7.508523,0.931933,16.645088,4.820454,4.449379,18.399908,6.593364,15.801554,-9.577203,17.203747,6.446745,14.239738,5.847370,160.525864,0,62.071995,90.385040,70.293434,9.049751,19.356083,8.607523,16.629847,8.585975,16.111519,8.883782,15.143001,10.156118,16.416246,11.295468,15.292912,11.736632,16.243847,0,0.00111,0.00081,0.00065,0.00234,0.00054,0.00143,0.00117,0.00073,-1.48674,0.10235,3.21403,6.158658,6.520293,0.000000,5.837340,-0.071176
3.918,0,0,1,0,0,0,0,0,0,0,7.510480,0.924356,16.640648,4.812082,4.449934,18.411160,6.593253,15.792219,-9.566112,17.194458,6.445829,14.240851,5.846809,160.095886,0,62.120995,90.338600,70.205910,9.058475,19.372004,8.612003,16.618727,8.587543,16.101601,8.886016,15.136926,10.157195,16.411325,11.296654,15.288101,11.736396,16.240019,0,0.00108,0.00079,0.00063,0.00230,0.00052,0.00145,0.00116,0.00072,-1.48727,0.10170,3.21449,6.158169,6.520129,0.000000,5.838479,0.599570
3.919,0,0,1,0,0,0,0,0,0,0,7.512437,0.916779,16.636206,4.803710,4.450488,18.422409,6.593142,15.782885,-9.555020,17.185167,6.444913,14.241965,5.846249,159.665894,0,62.169991,90.292160,70.118385,9.067200,19.387926,8.616484,16.607609,8.589110,16.091682,8.888250,15.130851,10.158272,16.406403,11.297840,15.283290,11.736158,16.236191,0,0.00106,0.00079,0.00063,0.00231,0.00051,0.00144,0.00113,0.00074,-1.48720,0.10004,3.21486,6.157673,6.519753,0.000000,5.839617,1.270316
3.920,0,0,1,0,0,0,0,0,0,0,7.514394,0.909203,16.631765,4.795337,4.451043,18.433661,6.593031,15.773550,-9.543928,17.175879,6.443996,14.243078,5.845688,159.235916,0,62.218987,90.245712,70.030869,9.075924,19.403847,8.620964,16.596489,8.590678,16.081764,8.890485,15.124776,10.159348,16.401482,11.299026,15.278479,11.735922,16.232363,0,0.00106,0.00077,0.00064,0.00232,0.00052,0.00142,0.00109,0.00075,-1.48788,0.09924,3.21479,6.157161,6.518744,0.000000,5.840755,1.941062
3.921,0,0,1,0,0,0,0,0,0,0,7.515635,0.905214,16.628397,4.786915,4.452297,18.444431,6.592922,15.764085,-9.535893,17.166553,6.442362,14.245340,5.845099,158.929016,0,62.245754,90.335930,69.986275,9.083332,19.416321,8.624089,16.586529,8.591091,16.071815,8.889952,15.118436,10.159216,16.394737,11.300299,15.273178,11.735395,16.228270,0,0.00108,0.00077,0.00064,0.00230,0.00053,0.00141,0.00097,0.00076,-1.48682,0.10121,3.21475,6.156592,6.517610,0.000000,5.840482,2.604811
3.922,0,0,1,0,0,0,0,0,0,0,7.515897,0.906140,16.626499,4.778425,4.454509,18.454544,6.592816,15.754443,-9.532043,17.157181,6.439745,14.249176,5.844471,158.790710,0,62.242081,90.613319,70.000481,9.088938,19.424070,8.625359,16.578156,8.589923,16.061829,8.885630,15.111734,10.157427,16.385502,11.301692,15.267208,11.734473,16.223816,0,0.00108,0.00076,0.00066,0.00242,0.00054,0.00141,0.00097,0.00076,-1.48842,0.10231,3.21490,6.155855,6.516102,0.000000,5.838273,3.258977
3.923,0,0,1,0,0,0,0,0,0,0,7.516159,0.907066,16.624601,4.769935,4.456722,18.464657,6.592711,15.744801,-9.528194,17.147808,6.437128,14.253011,5.843844,158.652390,0,62.238403,90.890709,70.014687,9.094543,19.431820,8.626628,16.569782,8.588754,16.051842,8.881308,15.105032,10.155638,16.376265,11.303085,15.261238,11.733551,16.219360,0,0.00107,0.00074,0.00066,0.00242,0.00054,0.00134,0.00101,0.00073,-1.48643,0.10212,3.21501,6.155112,6.514681,0.000000,5.836065,3.913143
3.924,0,0,1,0,0,0,0,0,0,0,7.516420,0.907991,16.622704,4.761445,4.458934,18.474770,6.592605,15.735159,-9.524345,17.138433,6.434510,14.256846,5.843217,158.514084,0,62.234730,91.168098,70.028893,9.100148,19.439569,8.627898,16.561409,8.587585,16.041855,8.876986,15.098330,10.153849,16.367027,11.304479,15.255268,11.732629,16.214905,0,0.00104,0.00074,0.00066,0.00226,0.00054,0.00123,0.00102,0.00072,-1.48453,0.10372,3.21494,6.154354,6.513517,0.000000,5.833857,4.567309
3.925,0,0,1,0,0,0,0,0,0,0,7.517149,0.907490,16.620817,4.755172,4.460554,18.484396,6.592481,15.725586,-9.523372,17.129168,6.433164,14.261818,5.842627,158.453171,0,62.245941,91.273788,70.019501,9.104098,19.445889,8.628282,16.553640,8.587487,16.032595,8.876638,15.090920,10.153341,16.359772,11.306166,15.250271,11.732646,16.211672,0,0.00097,0.00076,0.00066,0.00212,0.00053,0.00111,0.00104,0.00070,-1.48712,0.10555,3.21484,6.153644,6.512601,0.000000,5.833025,5.199101
3.926,0,0,1,0,0,0,0,0,0,0,7.518519,0.905033,16.618946,4.751939,4.461361,18.493355,6.592332,15.716107,-9.526337,17.120047,6.433558,14.268347,5.842087,158.498276,0,62.277546,91.144295,69.977791,9.105781,19.450247,8.627452,16.546698,8.588856,16.024330,8.881737,15.082541,10.154590,16.355230,11.308256,15.246606,11.733952,16.210115,0,0.00094,0.00079,0.00067,0.00212,0.00055,0.00101,0.00102,0.00069,-1.48659,0.10537,3.21461,6.153080,6.512424,0.000000,5.834078,5.800249
3.927,0,0,1,0,0,0,0,0,0,0,7.519889,0.902576,16.617073,4.748705,4.462168,18.502316,6.592184,15.706630,-9.529303,17.110928,6.433951,14.274876,5.841548,158.543365,0,62.309147,91.014809,69.936081,9.107463,19.454605,8.626622,16.539757,8.590223,16.016066,8.886835,15.074161,10.155837,16.350687,11.310346,15.242941,11.735256,16.208557,0,0.00092,0.00078,0.00068,0.00213,0.00054,0.00096,0.00101,0.00069,-1.48537,0.10427,3.21437,6.152565,6.512429,0.000000,5.835132,6.401397
3.928,0,0,1,0,0,0,0,0,0,0,7.521259,0.900119,16.615202,4.745471,4.462976,18.511274,6.592034,15.697151,-9.532268,17.101807,6.434345,14.281404,5.841009,158.588470,0,62.340752,90.885315,69.894371,9.109145,19.458961,8.625793,16.532814,8.591592,16.007801,8.891933,15.065781,10.157085,16.346146,11.312436,15.239275,11.736561,16.207001,0,0.00092,0.00077,0.00068,0.00211,0.00054,0.00091,0.00094,0.00069,-1.48933,0.10461,3.21406,6.152197,6.512978,0.000000,5.836185,7.002544
3.929,0,0,1,0,0,0,0,0,0,0,7.521890,0.898447,16.612347,4.740983,4.463129,18.519693,6.591745,15.687663,-9.536855,17.092567,6.435756,14.288891,5.840538,158.682220,0,62.317692,90.826775,69.882980,9.108899,19.462566,8.624144,16.524939,8.592415,15.998647,8.896670,15.054852,10.157189,16.339764,11.315375,15.235904,11.736893,16.204967,0,0.00095,0.00077,0.00068,0.00206,0.00055,0.00088,0.00089,0.00068,-1.48743,0.10444,3.21388,6.151861,6.513630,0.000000,5.837895,7.577180
3.930,0,0,1,0,0,0,0,0,0,0,7.521508,0.897851,16.608145,4.734776,4.462386,18.527374,6.591265,15.678162,-9.543665,17.083170,6.438561,14.297688,5.840160,158.842636,0,62.219769,90.865402,69.913124,9.106012,19.465136,8.621372,16.515789,8.592493,15.988273,8.900913,15.040430,10.155726,16.330862,11.319478,15.232936,11.735892,16.202280,0,0.00097,0.00079,0.00069,0.00204,0.00055,0.00084,0.00080,0.00067,-1.48605,0.10308,3.21434,6.151624,6.514593,0.000000,5.840505,8.115505
3.931,0,0,1,0,1,0,0,0,0,0,7.521126,0.897255,16.603943,4.728570,4.461643,18.535055,6.590784,15.668659,-9.550475,17.073771,6.441367,14.306487,5.839783,159.003036,0,62.121845,90.904030,69.943268,9.103125,19.467705,8.618600,16.506638,8.592571,15.977899,8.905155,15.026009,10.154264,16.321960,11.323581,15.229967,11.734892,16.199593,0,0.00097,0.00081,0.00069,0.00206,0.00054,0.00083,0.00079,0.00066,-1.48727,0.10146,3.21479,6.151387,5.700900,0.000000,5.843114,8.653830
3.932,0,0,0,0,0,0,0,0,0,0,7.520744,0.896659,16.599739,4.722363,4.460900,18.542736,6.590302,15.659158,-9.557285,17.064371,6.444172,14.315285,5.839405,159.163452,0,62.023918,90.942657,69.973404,9.100238,19.470274,8.615828,16.497486,8.592649,15.967525,8.909398,15.011587,10.152802,16.313059,11.327683,15.226998,11.733891,16.196905,0,0.00096,0.00081,0.00069,0.00207,0.00055,0.00084,0.00075,0.00065,-1.48811,0.10081,3.21525,6.151148,2.443243,0.000000,5.845723,9.192154
3.933,0,0,0,0,0,0,0,0,0,0,7.520878,0.895521,16.597561,4.715083,4.460600,18.549810,6.589813,15.649618,-9.561190,17.054993,6.447483,14.324783,5.839048,159.243851,0,61.852085,91.011185,70.052094,9.095420,19.476839,8.614514,16.486942,8.592600,15.958597,8.911999,14.997223,10.150412,16.303474,11.330754,15.223336,11.733269,16.194443,0,0.00094,0.00078,0.00068,0.00198,0.00054,0.00079,0.00071,0.00063,-1.48705,0.09995,3.21548,6.150883,0.000000,0.000000,5.846915,9.711528
3.934,0,0,0,0,0,0,0,0,0,0,7.521719,0.893641,16.598154,4.706333,4.460907,18.556055,6.589311,15.640027,-9.561115,17.045641,6.451483,14.335240,5.838720,159.214691,0,61.579021,91.120674,70.197273,9.087957,19.488876,8.615198,16.474491,8.592378,15.951651,8.912351,14.982937,10.146751,16.292953,11.332415,15.218723,11.733163,16.192287,0,0.00093,0.00077,0.00069,0.00199,0.00051,0.00076,0.00071,0.00064,-1.49193,0.09864,3.21449,6.150539,0.000000,0.000000,5.846167,10.204945
3.935,0,0,0,0,0,0,0,0,0,0,7.522559,0.891761,16.598747,4.697583,4.461214,18.562300,6.588809,15.630437,-9.561040,17.036289,6.455484,14.345698,5.838392,159.185532,0,61.305958,91.230164,70.342453,9.080495,19.500912,8.615882,16.462040,8.592155,15.944704,8.912703,14.968650,10.143090,16.282434,11.334074,15.214111,11.733057,16.190132,0,0.00095,0.00078,0.00070,0.00210,0.00053,0.00073,0.00070,0.00062,-1.49185,0.09945,3.21379,6.150181,0.000000,0.000000,5.845419,10.698361
3.936,0,0,0,0,0,0,0,0,0,0,7.523399,0.889881,16.599339,4.688833,4.461521,18.568544,6.588308,15.620846,-9.560966,17.026937,6.459485,14.356156,5.838063,159.156372,0,61.032894,91.339645,70.487625,9.073032,19.512949,8.616566,16.449589,8.591931,15.937757,8.913054,14.954364,10.139430,16.271915,11.335734,15.209498,11.732951,16.187975,0,0.00096,0.00078,0.00069,0.00197,0.00052,0.00073,0.00070,0.00063,-1.48674,0.10175,3.21463,6.149776,0.000000,0.000000,5.844671,11.191778
3.937,0,0,0,0,0,0,0,0,0,0,7.521528,0.889197,16.596760,4.681419,4.461657,18.574352,6.587809,15.611222,-9.560516,17.017664,6.463116,14.367484,5.837670,159.159088,0,60.802250,91.455070,70.636948,9.064130,19.524370,8.617313,16.441444,8.591578,15.928947,8.911847,14.941454,10.135611,16.261454,11.336182,15.203815,11.732192,16.183226,0,0.00094,0.00075,0.00069,0.00204,0.00052,0.00073,0.00068,0.00064,-1.48689,0.10219,3.21532,6.149364,0.000000,0.000000,5.844225,11.665731
3.938,0,0,0,0,0,0,0,0,0,0,7.515944,0.890150,16.589834,4.675834,4.461558,18.579557,6.587312,15.601556,-9.559552,17.008499,6.466241,14.380005,5.837187,159.205475,0,60.629707,91.578621,70.791946,9.053256,19.534948,8.618151,16.439201,8.591049,15.917585,8.908505,14.930429,10.131574,16.251072,11.334969,15.196667,11.730538,16.174923,0,0.00096,0.00075,0.00069,0.00203,0.00054,0.00071,0.00069,0.00064,-1.48705,0.10156,3.21524,6.148931,0.000000,0.000000,5.844193,12.113025
3.939,0,0,0,0,0,0,0,0,0,0,7.510361,0.891104,16.582911,4.670249,4.461460,18.584763,6.586816,15.591888,-9.558589,16.999334,6.469366,14.392526,5.836705,159.251846,0,60.457165,91.702164,70.946938,9.042382,19.545527,8.618988,16.436956,8.590519,15.906224,8.905163,14.919404,10.127537,16.240692,11.333755,15.189517,11.728885,16.166622,0,0.00099,0.00072,0.00067,0.00207,0.00057,0.00070,0.00068,0.00064,-1.48811,0.10301,3.21513,6.148467,0.000000,0.000000,5.844161,12.560317
3.940,0,0,0,0,0,0,0,0,0,0,7.504777,0.892057,16.575985,4.664664,4.461361,18.589968,6.586319,15.582222,-9.557625,16.990170,6.472492,14.405046,5.836222,159.298233,0,60.284622,91.825714,71.101936,9.031508,19.556105,8.619825,16.434711,8.589989,15.894862,8.901821,14.908380,10.123500,16.230310,11.332541,15.182367,11.727231,16.158319,0,0.00099,0.00071,0.00068,0.00213,0.00056,0.00072,0.00068,0.00062,-1.49071,0.10465,3.21483,6.147912,0.000000,0.000000,5.844129,13.007610
3.941,0,0,0,0,0,0,0,0,0,0,7.501756,0.893667,16.570475,4.658720,4.461544,18.594547,6.585831,15.572616,-9.555588,16.981091,6.477197,14.418334,5.835695,159.087494,0,60.445465,91.845505,71.052612,9.022515,19.562929,8.620407,16.429140,8.589171,15.883290,8.900375,14.903962,10.123528,16.224508,11.331736,15.175642,11.726141,16.151125,0,0.00101,0.00070,0.00069,0.00224,0.00055,0.00071,0.00068,0.00060,-1.48712,0.10465,3.21461,6.147318,0.000000,0.000000,5.843307,13.434620
3.942,0,0,0,0,0,0,0,0,0,0,7.502244,0.896176,16.566900,4.652282,4.462111,18.598267,6.585353,15.563091,-9.552081,16.972128,6.484066,14.432673,5.835108,158.524567,0,61.062935,91.723190,70.723434,9.016098,19.564608,8.620640,16.419010,8.587960,15.871430,8.901529,14.908593,10.129126,16.224979,11.331489,15.169498,11.725823,16.145447,0,0.00105,0.00070,0.00068,0.00239,0.00054,0.00073,0.00068,0.00060,-1.48804,0.10378,3.21483,6.146607,0.000000,0.000000,5.841406,13.833847
3.943,0,0,0,0,0,0,0,0,0,0,7.502732,0.898685,16.563326,4.645844,4.462677,18.601984,6.584875,15.553567,-9.548574,16.963163,6.490935,14.447011,5.834521,157.961639,0,61.680408,91.600868,70.394264,9.009682,19.566288,8.620873,16.408880,8.586750,15.859570,8.902682,14.913225,10.134723,16.225451,11.331242,15.163354,11.725505,16.139769,0,0.00111,0.00073,0.00069,0.00250,0.00054,0.00071,0.00064,0.00068,-1.48735,0.10405,3.21499,6.145909,0.000000,0.000000,5.839505,14.233074
