"Time","m4 HLl swoff","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","v2 R COP","47 RDS cle","45 R marks","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","m2 FLl swoff","52 HLl swoff","51 HLr swoff","50 FLl swoff","49 FLr swoff","48 LDS cle","46 L marks","37a FLx (cm)","37 FLx (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","v1 xCoM","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","11 Gr","10 Gs","9 TA","8 St","7 BF","6 Ip","5 VL","4 GM","3 Platform","2 Trdml","12 Sync","1 Synch"
0.541,0,7.548368,0.737171,-6.577027,6.625696,18.069616,5.723997,0,-7.195707,5.260257,1,0,19.734045,7.318902,4.796921,0,-12.264997,17.498096,7.289332,0,0,0,0,0,1,0,-10.709110,19.270411,7.260078,-12.253121,15.621856,6.292365,155.509644,0,54.582649,87.038513,93.158340,8.724626,20.285625,8.675544,18.258558,8.739616,16.183601,9.048072,15.558399,9.807170,16.966850,11.003608,16.239855,11.542331,17.025385,-0.01229,-0.01511,-0.01907,0.00384,0.00846,-0.01260,0.00566,0.00363,-0.76837,0.10743,0,3.27759
0.542,0,7.547591,0.734602,-6.735936,6.618733,18.061832,5.723991,0,-7.681948,5.260799,1,0,19.725826,7.316043,4.796507,0,-12.304854,17.485365,7.287794,0,0,0,0,0,1,0,-10.708829,19.259743,7.258063,-12.253475,15.609790,6.277243,155.734009,0,54.294048,86.949928,93.114029,8.716927,20.277433,8.682755,17.924660,8.736451,16.177757,9.043494,15.552808,9.797834,16.963802,10.995598,16.238991,11.531717,17.025082,-0.01970,-0.01136,-0.02016,0.00349,0.00931,-0.01187,0.00488,0.00338,-0.78987,0.10721,0,3.27767
0.543,0,7.546746,0.733657,-6.892878,6.611631,18.053089,5.724036,0,-8.161110,5.261214,1,0,19.717203,7.312749,4.796354,0,-12.333186,17.472597,7.286058,0,0,0,0,0,1,0,-10.710052,19.249056,7.256471,-12.256386,15.597762,6.262134,156.157837,0,53.921249,86.858711,93.049904,8.710364,20.268520,8.690877,17.523499,8.734726,16.173246,9.039081,15.548473,9.788987,16.961817,10.987865,16.238857,11.521160,17.025286,-0.01930,-0.01354,-0.02031,0.00379,0.00851,-0.01440,0.00436,0.00166,-0.83470,0.10507,0,3.27775
0.544,0,7.545901,0.732712,-7.049819,6.604529,18.044346,5.724081,0,-8.640271,5.260892,1,0,19.708578,7.309455,4.796201,0,-12.361518,17.459827,7.283187,0,0,0,0,0,1,0,-10.711273,19.238367,7.254879,-12.259296,15.585733,6.247100,156.581650,0,53.548450,86.767494,92.985771,8.703802,20.259607,8.698998,17.122335,8.733002,16.168736,9.034666,15.544139,9.780139,16.959831,10.980134,16.238722,11.510602,17.025492,-0.01835,-0.01290,-0.02014,0.00259,0.00977,-0.01280,0.00492,0.00221,-0.85470,0.10352,0,3.27782
0.545,0,7.545056,0.731767,-7.206761,6.597427,18.035601,5.724126,0,-9.119433,5.260192,1,0,19.699955,7.306162,4.796048,0,-12.389851,17.447060,7.279930,0,0,0,0,0,1,0,-10.712495,19.227680,7.253287,-12.262207,15.573706,6.232155,157.005478,0,53.175655,86.676277,92.921646,8.697241,20.250694,8.707120,16.721172,8.731277,16.164225,9.030252,15.539804,9.771292,16.957846,10.972402,16.238588,11.500044,17.025696,-0.01908,-0.01246,-0.02106,0.00368,0.00846,-0.01183,0.00626,0.00290,-0.87773,0.10041,0,3.27788
0.546,0,7.539953,0.733337,-7.338863,6.589924,18.025648,5.721823,0,-9.505159,5.257322,1,0,19.689783,7.301264,4.791895,0,-12.375941,17.434664,7.274447,0,0,0,0,0,1,0,-10.724485,19.216814,7.249696,-12.268037,15.561401,6.217719,157.324966,0,52.782600,86.651207,92.794601,8.689317,20.224861,8.704513,16.645729,8.726315,16.157646,9.021351,15.531569,9.761402,16.950132,10.962701,16.231186,11.489791,17.021740,-0.02135,-0.01268,-0.02154,0.00550,0.00897,-0.01204,0.00497,0.00288,-0.90004,0.10127,0,3.27773
0.547,0,7.533978,0.735423,-7.465878,6.582338,18.015448,5.719039,0,-9.871748,5.254219,1,0,19.679296,7.296038,4.786924,0,-12.353381,17.422344,7.269142,0,0,0,0,0,1,0,-10.738681,19.205910,7.245697,-12.274464,15.549040,6.203376,157.623062,0,52.385399,86.639679,92.654678,8.681114,20.195562,8.699707,16.636999,8.720690,16.150644,9.011530,15.522533,9.751300,16.941244,10.952596,16.222296,11.479600,17.016933,-0.01799,-0.01366,-0.02065,0.00231,0.00964,-0.01330,0.00622,0.00124,-0.91681,0.10483,0,3.27757
0.548,0,7.528003,0.737508,-7.592893,6.574753,18.005245,5.716256,0,-10.238337,5.249780,1,0,19.668810,7.290811,4.781952,0,-12.330821,17.410027,7.264864,0,0,0,0,0,1,0,-10.752877,19.195007,7.241696,-12.280891,15.536679,6.189570,157.921173,0,51.988194,86.628159,92.514748,8.672911,20.166264,8.694901,16.628267,8.715065,16.143642,9.001709,15.513499,9.741197,16.932358,10.942492,16.213406,11.469409,17.012127,-0.01865,-0.01133,-0.01898,0.00900,0.00950,-0.01058,0.00649,0.00291,-0.93822,0.10592,0,3.27718
0.549,0,7.522028,0.739594,-7.719908,6.567168,17.995045,5.713472,0,-10.604925,5.245400,1,0,19.658323,7.285584,4.776981,0,-12.308261,17.397707,7.261445,0,0,0,0,0,1,0,-10.767073,19.184105,7.237697,-12.287318,15.524318,6.175838,158.219284,0,51.590992,86.616631,92.374825,8.664708,20.136965,8.690096,16.619537,8.709440,16.136641,8.991888,15.504464,9.731094,16.923470,10.932386,16.204515,11.459218,17.007320,-0.01733,-0.01436,-0.02056,0.00396,0.00970,-0.01349,0.00472,0.00149,-0.97709,0.10602,0,3.27683
0.550,0,7.517343,0.734381,-7.823329,6.559265,17.988991,5.708044,0,-10.839869,5.241368,1,0,19.646183,7.289098,4.776551,0,-12.253255,17.385345,7.262970,0,0,0,0,0,1,0,-10.781731,19.173283,7.237491,-12.272168,15.511770,6.162529,158.719040,0,50.984814,86.580147,92.186806,8.661973,20.121374,8.681166,16.927671,8.709700,16.138191,8.986452,15.500732,9.725475,16.919834,10.926402,16.200270,11.450486,17.003704,-0.01824,-0.01336,-0.02054,0.00067,0.00940,-0.01043,0.00502,0.00251,-0.99663,0.11046,0,3.27691
0.551,0,7.512921,0.727673,-7.921918,6.551296,17.983784,5.702074,0,-11.047849,5.237623,1,0,19.633703,7.294402,4.777051,0,-12.191604,17.372976,7.264832,0,0,0,0,0,1,0,-10.796483,19.162477,7.238062,-12.252598,15.499185,6.149298,159.260101,0,50.335835,86.538551,91.988945,8.660357,20.108589,8.671391,17.300705,8.711164,16.141495,8.981915,15.498087,9.720776,16.917273,10.921262,16.196974,11.442054,17.000328,-0.01527,-0.01351,-0.01924,0.00379,0.00955,-0.01301,0.00493,0.00325,-1.01650,0.10648,0,3.27700
0.552,0,7.508500,0.720965,-8.020506,6.543328,17.978579,5.696105,0,-11.255830,5.235534,1,0,19.621223,7.299705,4.777552,0,-12.129953,17.360607,7.268635,0,0,0,0,0,1,0,-10.811235,19.151670,7.238634,-12.233027,15.486599,6.136508,159.801147,0,49.686855,86.496964,91.791077,8.658742,20.095804,8.661617,17.673740,8.712628,16.144798,8.977377,15.495441,9.716075,16.914711,10.916121,16.193678,11.433620,16.996954,-0.01987,-0.01282,-0.02288,0.00230,0.00826,-0.01321,0.00519,0.00307,-1.03436,0.10682,0,3.27730
0.553,0,7.504078,0.714257,-8.119095,6.535359,17.973373,5.690135,0,-11.463810,5.233851,1,0,19.608744,7.305008,4.778052,0,-12.068302,17.348238,7.271912,0,0,0,0,0,1,0,-10.825987,19.140865,7.239205,-12.213458,15.474013,6.123812,160.342209,0,49.037872,86.455368,91.593216,8.657126,20.083019,8.651843,18.046774,8.714093,16.148102,8.972839,15.492796,9.711375,16.912149,10.910980,16.190384,11.425188,16.993580,-0.00848,-0.01509,-0.01995,0.00380,0.00775,-0.01301,0.00517,0.00130,-1.05211,0.10406,0,3.27759
0.554,0,7.505539,0.727894,-8.184450,6.526871,17.969452,5.690989,0,-11.551169,5.234505,1,0,19.596758,7.306086,4.777153,0,-11.995223,17.336201,7.272162,0,0,0,0,0,1,0,-10.849686,19.130301,7.236026,-12.173876,15.461778,6.111650,160.963120,0,48.508984,86.477524,91.402786,8.658351,20.084539,8.649717,18.101854,8.715278,16.150131,8.968193,15.489758,9.708158,16.908365,10.907315,16.185852,11.418495,16.989077,-0.02413,-0.01282,-0.02033,0.00136,0.00792,-0.01194,0.00610,0.00273,-1.07197,0.10295,0,3.27767
0.555,0,7.508204,0.745698,-8.243000,6.518277,17.965796,5.693242,0,-11.613824,5.235144,1,0,19.584871,7.306297,4.775968,0,-11.919803,17.324230,7.271929,0,0,0,0,0,1,0,-10.875216,19.119783,7.232079,-12.130196,15.449614,6.099623,161.600372,0,48.004692,86.512741,91.213882,8.660157,20.088991,8.649158,18.091812,8.716406,16.151901,8.963526,15.486642,9.705247,16.904327,10.903952,16.181068,11.412158,16.984341,-0.01757,-0.01360,-0.02192,0.00412,0.00856,-0.01264,0.00427,0.00368,-1.09875,0.10098,0,3.27772
0.556,0,7.510870,0.763502,-8.301549,6.509683,17.962137,5.695494,0,-11.676478,5.235700,1,0,19.572985,7.306509,4.774783,0,-11.844383,17.312260,7.268909,0,0,0,0,0,1,0,-10.900746,19.109266,7.228131,-12.086515,15.437449,6.088365,162.237640,0,47.500401,86.547958,91.024979,8.661964,20.093443,8.648598,18.081768,8.717533,16.153671,8.958858,15.483525,9.702334,16.900291,10.900588,16.176285,11.405821,16.979607,-0.02112,-0.01398,-0.01974,0.00368,0.00846,-0.01238,0.00579,0.00298,-1.12452,0.09762,0,3.27734
0.557,0,7.513536,0.781306,-8.360098,6.501088,17.958481,5.697746,0,-11.739133,5.235731,1,0,19.561098,7.306721,4.773598,0,-11.768963,17.300289,7.265774,0,0,0,0,0,1,0,-10.926277,19.098749,7.224184,-12.042835,15.425285,6.077283,162.874893,0,46.996109,86.583168,90.836075,8.663771,20.097895,8.648039,18.071726,8.718661,16.155439,8.954189,15.480409,9.699422,16.896255,10.897224,16.171499,11.399484,16.974873,-0.02081,-0.01458,-0.02021,0.00593,0.00760,-0.01282,0.00517,0.00070,-1.13782,0.10472,0,3.27701
0.558,0,7.510732,0.773693,-8.382416,6.492520,17.950592,5.693147,0,-11.704427,5.232738,1,0,19.549248,7.302508,4.771834,0,-11.696256,17.288662,7.261971,0,0,0,0,0,1,0,-10.955007,19.087721,7.221646,-11.974255,15.413272,6.067218,163.600204,0,45.322357,86.455116,90.449730,8.665905,20.088707,8.645431,18.058390,8.692977,16.388752,8.949821,15.481041,9.698862,16.894857,10.893022,16.164236,11.394058,16.968903,-0.02473,-0.01316,-0.02023,0.00243,0.00957,-0.01292,0.00515,0.00278,-1.15671,0.10387,0,3.27754
0.559,0,7.506808,0.760874,-8.397312,6.483958,17.941837,5.687145,0,-11.649779,5.229520,1,0,19.537403,7.297389,4.769952,0,-11.624104,17.277107,7.258195,0,0,0,0,0,1,0,-10.984392,19.076590,7.219397,-11.900573,15.401289,6.057321,164.343552,0,43.409077,86.293617,90.022942,8.668106,20.076723,8.642404,18.044378,8.661800,16.669487,8.945516,15.482442,9.698783,16.893999,10.888648,16.156464,11.388821,16.962679,-0.01959,-0.01211,-0.02021,0.00322,0.00933,-0.01304,0.00501,0.00322,-1.17019,0.10511,0,3.27801
0.560,0,7.502884,0.748055,-8.412209,6.475396,17.933083,5.681143,0,-11.595132,5.225002,1,0,19.525558,7.292270,4.768069,0,-11.551953,17.265551,7.254566,0,0,0,0,0,1,0,-11.013777,19.065456,7.217147,-11.826892,15.389306,6.048395,165.086899,0,41.495800,86.132126,89.596161,8.670307,20.064741,8.639377,18.030367,8.630624,16.950224,8.941209,15.483843,9.698705,16.893141,10.884274,16.148691,11.383582,16.956455,-0.01853,-0.01411,-0.02010,0.00324,0.00875,-0.01325,0.00460,0.00254,-1.18978,0.10268,0,3.27740
0.561,0,7.498960,0.735235,-8.427105,6.466834,17.924328,5.675141,0,-11.540483,5.220790,1,0,19.513714,7.287151,4.766187,0,-11.479802,17.253996,7.251005,0,0,0,0,0,1,0,-11.043162,19.054323,7.214897,-11.753210,15.377323,6.039612,165.830231,0,39.582520,85.970627,89.169373,8.672509,20.052757,8.636350,18.016356,8.599447,17.230959,8.936903,15.485243,9.698626,16.892282,10.879900,16.140919,11.378345,16.950233,-0.02148,-0.01363,-0.02045,0.00350,0.00995,-0.01119,0.00462,0.00258,-1.21115,0.10839,0,3.27684
0.562,0,7.495832,0.740714,-8.409728,6.458286,17.915123,5.673202,0,-11.398181,5.218335,1,0,19.502066,7.282817,4.764428,0,-11.403973,17.242771,7.247834,0,0,0,0,0,1,0,-11.056139,19.043121,7.213098,-11.646482,15.365694,6.031655,166.117462,0,39.224834,85.943329,89.000618,8.675120,20.040236,8.633864,18.006784,8.593337,17.268160,8.932559,15.479871,9.695635,16.886183,10.875841,16.133112,11.374062,16.944817,-0.01647,-0.01416,-0.02074,0.00202,0.00895,-0.01353,0.00549,0.00261,-1.23494,0.10695,0,3.27715
0.563,0,7.492867,0.749940,-8.385742,6.449741,17.905827,5.672095,0,-11.237924,5.216118,1,0,19.490459,7.278644,4.762694,0,-11.327391,17.231613,7.244716,0,0,0,0,0,1,0,-11.065756,19.031906,7.211390,-11.532985,15.354138,6.023839,166.311264,0,39.185764,85.943512,88.884720,8.677816,20.027605,8.631491,17.998123,8.592360,17.255480,8.928207,15.473110,9.692048,16.879007,10.871846,16.125299,11.369974,16.939566,-0.02112,-0.01387,-0.01930,0.00290,0.00928,-0.01326,0.00560,0.00186,-1.25016,0.10357,0,3.27745
0.564,0,7.489902,0.759167,-8.361756,6.441197,17.896528,5.670989,0,-11.077667,5.215275,1,0,19.478853,7.274470,4.760961,0,-11.250809,17.220457,7.241899,0,0,0,0,0,1,0,-11.075372,19.020689,7.209682,-11.419487,15.342582,6.016834,166.505066,0,39.146694,85.943695,88.768822,8.680512,20.014973,8.629116,17.989462,8.591383,17.242800,8.923856,15.466351,9.688461,16.871832,10.867852,16.117487,11.365887,16.934315,-0.02749,-0.01691,-0.03111,0.02091,0.00427,-0.01772,0.00518,0.00876,-1.26075,0.10451,0,3.27768
0.565,0,7.486937,0.768393,-8.337770,6.432652,17.887232,5.669882,0,-10.917410,5.214416,1,0,19.467247,7.270297,4.759227,0,-11.174227,17.209299,7.239111,0,0,0,0,0,1,0,-11.084989,19.009474,7.207975,-11.305990,15.331025,6.009974,166.698868,0,39.107624,85.943878,88.652924,8.683208,20.002342,8.626742,17.980801,8.590406,17.230120,8.919505,15.459590,9.684874,16.864656,10.863857,16.109673,11.361800,16.929064,-0.01423,-0.01122,-0.01916,0.00335,0.01321,-0.01335,0.00202,-0.00076,-1.27423,0.10300,0,3.27789
0.566,0,7.489561,0.755957,-8.285705,6.424262,17.881157,5.669800,0,-10.687142,5.213459,1,0,19.456022,7.266393,4.757644,0,-11.101232,17.198170,7.236485,0,0,0,0,0,1,0,-11.065433,18.998209,7.207220,-11.147552,15.319650,6.003948,166.606781,0,39.317150,86.017654,88.453415,8.682895,19.993626,8.623560,17.970646,8.586500,17.219137,8.915252,15.457249,9.684749,16.860029,10.862471,16.103092,11.359518,16.924381,-0.01687,-0.01441,-0.02070,0.00342,0.00797,-0.01030,0.00648,0.00319,-1.28898,0.10238,0,3.27781
0.567,0,7.493330,0.739084,-8.227888,6.415902,17.875742,5.669929,0,-10.442534,5.212554,1,0,19.444876,7.262543,4.756091,0,-11.028972,17.187046,7.233952,0,0,0,0,0,1,0,-11.039902,18.986937,7.206659,-10.979909,15.308311,5.998056,166.456161,0,39.577591,86.106506,88.236794,8.681965,19.985710,8.620212,17.960184,8.581994,17.208502,8.911018,15.455812,9.685332,16.855925,10.861618,16.096766,11.357607,16.919817,-0.01805,-0.01485,-0.02045,0.00338,0.00566,-0.01154,0.00696,0.00300,-1.30789,0.09908,0,3.27775
0.568,0,7.497100,0.722210,-8.170072,6.407543,17.870327,5.670057,0,-10.197927,5.211941,1,0,19.433729,7.258694,4.754538,0,-10.956711,17.175922,7.231952,0,0,0,0,0,1,0,-11.014371,18.975664,7.206099,-10.812265,15.296971,5.992939,166.305527,0,39.838032,86.195358,88.020164,8.681035,19.977795,8.616864,17.949724,8.577488,17.197868,8.906785,15.454375,9.685916,16.851820,10.860765,16.090437,11.355695,16.915251,-0.01769,-0.01197,-0.02009,0.00242,0.00873,-0.01276,0.00563,0.00201,-1.32640,0.09914,0,3.27790
0.569,0,7.500869,0.705337,-8.112255,6.399184,17.864912,5.670186,0,-9.953319,5.211514,1,0,19.422583,7.254845,4.752985,0,-10.884450,17.164799,7.230113,0,0,0,0,0,1,0,-10.988840,18.964392,7.205538,-10.644623,15.285632,5.987939,166.154892,0,40.098473,86.284210,87.803543,8.680106,19.969879,8.613516,17.939262,8.572982,17.187233,8.902552,15.452938,9.686500,16.847715,10.859913,16.084108,11.353784,16.910686,-0.01559,-0.01249,-0.01932,0.00460,0.00839,-0.01286,0.00444,0.00339,-1.33865,0.09860,0,3.27804
0.570,0,7.500246,0.715874,-8.035606,6.391157,17.853277,5.669513,0,-9.633275,5.212157,1,0,19.412821,7.254655,4.753814,0,-10.818093,17.153849,7.229205,0,0,0,0,0,1,0,-10.935564,18.953222,7.203648,-10.400422,15.274841,5.983619,166.279587,0,40.086189,86.267281,87.661697,8.677171,19.963142,8.613073,17.929581,8.573452,17.179672,8.900528,15.448179,9.685717,16.842266,10.858225,16.077272,11.351987,16.906109,-0.01938,-0.01389,-0.01970,0.00339,0.00782,-0.01165,0.00541,0.00207,-1.34830,0.09729,0,3.27788
0.571,0,7.498722,0.732025,-7.955101,6.383197,17.840370,5.668677,0,-9.297781,5.212717,1,0,19.403345,7.255215,4.755130,0,-10.752945,17.142935,7.228324,0,0,0,0,0,1,0,-10.876605,18.942076,7.201485,-10.140541,15.264163,5.979399,166.460678,0,40.018051,86.228676,87.535172,8.673824,19.956648,8.613227,17.920057,8.574941,17.172741,8.898957,15.442739,9.684653,16.836540,10.856366,16.070332,11.350213,16.901529,-0.01963,-0.01397,-0.01996,0.00184,0.00835,-0.01143,0.00395,0.00336,-1.35974,0.09890,0,3.27774
0.572,0,7.497198,0.748176,-7.874595,6.375238,17.827463,5.667841,0,-8.962286,5.212806,1,0,19.393869,7.255774,4.756447,0,-10.687798,17.132019,7.227607,0,0,0,0,0,1,0,-10.817647,18.930929,7.199323,-9.880660,15.253484,5.975750,166.641754,0,39.949913,86.190079,87.408646,8.670478,19.950151,8.613380,17.910536,8.576429,17.165810,8.897387,15.437300,9.683590,16.830816,10.854507,16.063391,11.348440,16.896948,-0.01766,-0.01356,-0.02079,0.00348,0.00673,-0.01285,0.00539,0.00155,-1.36860,0.10297,0,3.27774
0.573,0,7.495674,0.764327,-7.794089,6.367279,17.814554,5.667005,0,-8.626792,5.212481,1,0,19.384394,7.256334,4.757763,0,-10.622649,17.121105,7.226734,0,0,0,0,0,1,0,-10.758688,18.919783,7.197160,-9.620779,15.242805,5.972182,166.822845,0,39.881775,86.151474,87.282112,8.667131,19.943657,8.613534,17.901012,8.577918,17.158880,8.895816,15.431861,9.682527,16.825090,10.852649,16.056450,11.346666,16.892368,-0.02270,-0.01326,-0.02286,0.00489,0.00805,-0.01326,0.00504,0.00399,-1.38455,0.10467,0,3.27773
