"Time","m2 FLl swoff","v2 R COP","49 RDS cle","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","m1 FLr swoff","39a FRx (cm)","39 FRx (cm)","38 FLy (cm)","36 HRy (cm)","m3 HLr swoff","35a HRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","48 L marks","37a FLx (cm)","37 FLx (cm)","m4 HLl swoff","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 St","9 TA","8 Gs","7 VL","6 BF","5 Ip","4 GM","42 CoMy (cm)","v1 xCoM","42a CoMy (cm)","3 Platform","2 Trdml","1 Synch","24a toex (cm)"
1.369,0,4.379079,1,0,0,0,7.074914,0.911819,16.587950,4.388782,0,-10.582623,18.584557,6.605186,4.371008,0,-9.990449,14.208025,0.000000,0,0,-9.959329,17.326906,0,6.739987,-2.089670,15.678222,160.012466,0,43.974319,85.211746,77.588844,7.923540,19.256060,7.863803,14.727555,7.976317,14.137604,8.331992,13.540464,8.742647,15.292990,10.169423,14.830064,10.259947,15.759203,0,0.00064,0.00072,0.00074,0.00274,0.00062,0.00074,0.00066,0.00070,5.763715,5.845067,1.497755,-1.48595,0.10915,3.27703,14.727555
1.370,0,4.375868,1,0,0,0,7.079396,0.906201,16.578928,4.382110,0,-10.666954,18.573803,6.604539,4.372003,0,-9.972320,14.197985,0.000000,0,0,-9.956954,17.317022,0,6.739567,-2.348741,15.676167,159.534653,0,44.274815,85.220604,77.607475,7.907216,19.251492,7.864232,14.717998,7.976119,14.125283,8.333340,13.534225,8.741850,15.287251,10.169261,14.826293,10.258895,15.756460,0,0.00062,0.00072,0.00073,0.00278,0.00062,0.00074,0.00066,0.00069,5.765288,5.843739,1.438625,-1.48625,0.10801,3.27664,14.717998
1.371,0,4.373366,1,0,0,0,7.083878,0.900583,16.569908,4.375437,0,-10.751285,18.563049,6.603892,4.372998,0,-9.954189,14.187944,0.000000,0,0,-9.954579,17.307140,0,6.739147,-2.607813,15.674112,159.056854,0,44.575314,85.229454,77.626106,7.890893,19.246923,7.864660,14.708441,7.975922,14.112962,8.334686,13.527987,8.741052,15.281513,10.169098,14.822521,10.257843,15.753718,0,0.00064,0.00072,0.00074,0.00269,0.00061,0.00074,0.00066,0.00070,5.766861,5.841797,1.379495,-1.48658,0.10857,3.27709,14.708441
1.372,0,4.371895,1,0,0,0,7.088176,0.895149,16.560764,4.368980,0,-10.835436,18.552286,6.603333,4.373999,0,-9.935868,14.177904,0.000000,0,0,-9.952145,17.297253,0,6.738692,-2.867897,15.672049,158.587311,0,44.870800,85.239594,77.646004,7.874949,19.242216,7.865059,14.698786,7.975703,14.100716,8.336021,13.521708,8.740221,15.275737,10.168918,14.818761,10.256758,15.750933,0,0.00065,0.00074,0.00073,0.00261,0.00061,0.00074,0.00066,0.00068,5.768438,5.839610,1.319547,-1.48568,0.10903,3.27738,14.698786
1.373,0,4.372408,1,0,0,0,7.085589,0.896598,16.547037,4.370596,0,-10.912872,18.541159,6.606049,4.375203,0,-9.910373,14.167856,0.000000,0,0,-9.947446,17.287176,0,6.736972,-3.165920,15.669624,158.426865,0,44.978645,85.297676,77.713341,7.873229,19.232328,7.864331,14.685489,7.974718,14.091250,8.336884,13.513841,8.738160,15.268534,10.168060,14.815393,10.254396,15.746550,0,0.00066,0.00075,0.00073,0.00264,0.00061,0.00074,0.00064,0.00070,5.770171,5.836952,1.228957,-1.48475,0.11123,3.27715,14.685489
1.374,0,4.373407,1,0,0,0,7.083003,0.898047,16.533308,4.372211,0,-10.990309,18.530029,6.608764,4.376407,0,-9.884876,14.157809,0.000000,0,0,-9.942747,17.277100,0,6.735252,-3.463944,15.667199,158.266434,0,45.086494,85.355751,77.780670,7.871509,19.222441,7.863603,14.672191,7.973732,14.081785,8.337749,13.505975,8.736099,15.261332,10.167204,14.812026,10.252036,15.742167,0,0.00065,0.00074,0.00074,0.00264,0.00062,0.00075,0.00066,0.00072,5.771904,5.834034,1.138368,-1.48619,0.11219,3.27696,14.672191
1.375,0,4.375342,1,0,0,0,7.080417,0.899495,16.519581,4.373827,0,-11.067744,18.518902,6.611480,4.377612,0,-9.859381,14.147761,0.000000,0,0,-9.938048,17.267023,0,6.733532,-3.761967,15.664775,158.106003,0,45.194340,85.413834,77.848000,7.869788,19.212551,7.862875,14.658893,7.972746,14.072321,8.338612,13.498108,8.734038,15.254129,10.166347,14.808658,10.249676,15.737783,0,0.00065,0.00075,0.00074,0.00295,0.00061,0.00075,0.00067,0.00073,5.773637,5.830619,1.047779,-1.48544,0.11082,3.27688,14.658893
1.376,0,4.376900,1,0,0,0,7.077962,0.900903,16.506083,4.375439,0,-11.145298,18.507774,6.614145,4.378772,0,-9.834067,14.137724,0.000000,0,0,-9.933046,17.256950,0,6.731870,-4.060266,15.662270,157.938263,0,45.304649,85.470566,77.920898,7.868151,19.202816,7.862221,14.645600,7.971825,14.062831,8.339589,13.490270,8.731984,15.246977,10.165511,14.805394,10.247384,15.733410,0,0.00065,0.00075,0.00074,0.00299,0.00060,0.00075,0.00069,0.00072,5.775360,5.826893,0.956469,-1.48523,0.10846,3.27684,14.645600
1.377,0,4.377733,1,0,0,0,7.080424,0.900761,16.501200,4.376923,0,-11.227224,18.496702,6.614908,4.378269,0,-9.815579,14.128060,0.000000,0,0,-9.916695,17.247017,0,6.732374,-4.368899,15.656750,157.496750,0,45.507248,85.476791,78.202278,7.869620,19.198755,7.864337,14.632523,7.973338,14.052426,8.344834,13.483490,8.730189,15.241712,10.165483,14.806034,10.247681,15.729395,0,0.00065,0.00076,0.00075,0.00287,0.00061,0.00075,0.00068,0.00070,5.776689,5.822570,0.838151,-1.48478,0.10763,3.27692,14.632523
1.378,0,4.378376,1,0,0,0,7.082885,0.900620,16.496315,4.378407,0,-11.309151,18.485630,6.615672,4.377767,0,-9.797092,14.118397,0.000000,0,0,-9.900344,17.237085,0,6.732877,-4.677532,15.651229,157.055237,0,45.709843,85.483017,78.483658,7.871089,19.194695,7.866453,14.619444,7.974851,14.042021,8.350080,13.476710,8.728395,15.236445,10.165455,14.806674,10.247976,15.725380,0,0.00065,0.00074,0.00076,0.00276,0.00058,0.00078,0.00067,0.00070,5.778019,5.817866,0.719834,-1.48780,0.10880,3.27702,14.619444
1.379,0,4.378654,1,0,0,0,7.085347,0.900478,16.491432,4.379892,0,-11.391077,18.474558,6.616435,4.377264,0,-9.778605,14.108733,0.000000,0,0,-9.883992,17.227154,0,6.733381,-4.986165,15.645709,156.613724,0,45.912441,85.489235,78.765038,7.872557,19.190634,7.868569,14.606365,7.976364,14.031615,8.355325,13.469930,8.726599,15.231180,10.165427,14.807314,10.248273,15.721365,0,0.00063,0.00075,0.00076,0.00280,0.00058,0.00077,0.00067,0.00067,5.779349,5.812429,0.601516,-1.48481,0.10931,3.27717,14.606365
1.380,0,4.379219,1,0,0,0,7.087733,0.900326,16.486433,4.381399,0,-11.472744,18.463472,6.617135,4.376763,0,-9.760398,14.099074,0.000000,0,0,-9.867094,17.217224,0,6.733825,-5.293633,15.640170,156.190079,0,46.107708,85.491974,79.040840,7.873925,19.186283,7.870617,14.593398,7.977938,14.021173,8.360483,13.463148,8.724751,15.225904,10.165310,14.807828,10.248473,15.717324,0,0.00065,0.00078,0.00076,0.00300,0.00058,0.00076,0.00068,0.00071,5.780663,5.806558,0.482380,-1.48283,0.11134,3.27732,14.593398
1.381,0,4.380332,1,0,0,0,7.087268,0.899765,16.477114,4.383726,0,-11.544687,18.451897,6.615438,4.376303,0,-9.752684,14.089581,0.000000,0,0,-9.829701,17.207357,0,6.732045,-5.557463,15.633951,156.435303,0,46.028400,85.363960,79.107788,7.871533,19.171064,7.870140,14.584604,7.981785,14.009316,8.362401,13.456299,8.720889,15.220209,10.161880,14.803632,10.245088,15.712323,0,0.00065,0.00079,0.00076,0.00294,0.00057,0.00075,0.00067,0.00074,5.781424,5.799852,0.332606,-1.48830,0.11223,3.27747,14.584604
1.382,0,4.381366,1,0,0,0,7.086804,0.899204,16.467793,4.386054,0,-11.616630,18.440321,6.613742,4.375843,0,-9.744970,14.080088,0.000000,0,0,-9.792310,17.197493,0,6.730265,-5.821293,15.627732,156.680527,0,45.949089,85.235954,79.174728,7.869141,19.155848,7.869663,14.575810,7.985631,13.997460,8.364319,13.449450,8.717028,15.214515,10.158451,14.799437,10.241702,15.707323,0,0.00062,0.00077,0.00076,0.00259,0.00057,0.00076,0.00068,0.00075,5.782184,5.792820,0.182832,-1.48524,0.11055,3.27759,14.575810
1.383,0,4.382246,1,0,0,0,7.086340,0.898643,16.458473,4.388381,0,-11.688573,18.428745,6.612046,4.375383,0,-9.737256,14.070595,0.000000,0,0,-9.754917,17.187626,0,6.728485,-6.085123,15.621513,156.925751,0,45.869778,85.107941,79.241676,7.866749,19.140631,7.869186,14.567016,7.989478,13.985605,8.366237,13.442600,8.713166,15.208820,10.155022,14.795240,10.238317,15.702323,0,0.00061,0.00078,0.00076,0.00248,0.00057,0.00075,0.00068,0.00073,5.782944,5.785161,0.033058,-1.48607,0.10836,3.27759,14.567016
1.384,0,4.382527,1,0,0,0,7.085842,0.898134,16.449213,4.390590,0,-11.759028,18.417154,6.610348,4.374956,0,-9.729568,14.061094,0.000000,0,0,-9.716412,17.177763,0,6.726757,-6.347952,15.615278,157.166718,0,45.788868,84.982101,79.310547,7.864347,19.125341,7.868707,14.558180,7.993215,13.973864,8.368087,13.435740,8.709282,15.203106,10.151574,14.791044,10.234934,15.697346,0,0.00061,0.00078,0.00073,0.00253,0.00058,0.00073,0.00067,0.00073,5.783688,5.777328,-0.116944,-1.48484,0.10824,3.27761,14.558180
1.385,0,4.381654,1,0,0,0,7.084065,0.899575,16.442165,4.388324,0,-11.773770,18.404966,6.608576,4.375743,0,-9.722874,14.051344,0.000000,0,0,-9.636204,17.168005,0,6.726972,-6.573292,15.608470,157.248505,0,45.648090,84.937363,79.451721,7.861549,19.107347,7.868184,14.547773,7.992833,13.966413,8.367435,13.428518,8.704531,15.196655,10.147449,14.786812,10.231668,15.693237,0,0.00062,0.00078,0.00070,0.00240,0.00056,0.00072,0.00066,0.00072,5.783796,5.769163,-0.275515,-1.48600,0.10973,3.27768,14.547773
1.386,0,4.380829,1,0,0,0,7.082288,0.901015,16.435116,4.386059,0,-11.788513,18.392776,6.606805,4.376531,0,-9.716178,14.041595,0.000000,0,0,-9.555996,17.158247,0,6.727186,-6.798633,15.601662,157.330292,0,45.507309,84.892632,79.592896,7.858753,19.089354,7.867660,14.537366,7.992451,13.958961,8.366782,13.421295,8.699779,15.190206,10.143324,14.782579,10.228402,15.689129,0,0.00061,0.00081,0.00070,0.00234,0.00057,0.00072,0.00066,0.00070,5.783905,5.760848,-0.434086,-1.48495,0.11009,3.27766,14.537366
1.387,0,4.380096,1,0,0,0,7.080511,0.902455,16.428068,4.383793,0,-11.803255,18.380589,6.605033,4.377319,0,-9.709482,14.031844,0.000000,0,0,-9.475788,17.148491,0,6.727401,-7.023973,15.594853,157.412079,0,45.366531,84.847893,79.734070,7.855956,19.071360,7.867136,14.526958,7.992069,13.951511,8.366130,13.414073,8.695027,15.183755,10.139198,14.778347,10.225137,15.685021,0,0.00061,0.00080,0.00068,0.00237,0.00058,0.00070,0.00064,0.00064,5.784013,5.752246,-0.592657,-1.48645,0.11166,3.27736,14.526958
1.388,0,4.380264,1,0,0,0,7.078703,0.903970,16.421103,4.381656,0,-11.815809,18.368397,6.603323,4.378120,0,-9.702289,14.022087,0.000000,0,0,-9.394396,17.138741,0,6.727633,-7.248067,15.588022,157.486176,0,45.229435,84.806892,79.878708,7.853234,19.053671,7.866644,14.516566,7.991653,13.944067,8.365450,13.406871,8.690327,15.177310,10.135132,14.774151,10.221968,15.680963,0,0.00060,0.00080,0.00070,0.00233,0.00059,0.00070,0.00064,0.00062,5.784100,5.743486,-0.751182,-1.48439,0.11202,3.27725,14.516566
1.389,0,4.382165,1,0,0,0,7.075729,0.908275,16.417225,4.384326,0,-11.746390,18.356077,6.603894,4.379409,0,-9.676430,14.012066,0.000000,0,0,-9.268630,17.129269,0,6.728534,-7.425490,15.580319,157.272446,0,45.230339,84.905769,80.153114,7.853321,19.047358,7.867352,14.506754,7.989964,13.936871,8.363723,13.400440,8.687524,15.171076,10.133254,14.771292,10.222410,15.678769,0,0.00060,0.00079,0.00071,0.00231,0.00059,0.00069,0.00064,0.00061,5.783371,5.734418,-0.908030,-1.48429,0.10996,3.27770,14.506754
1.390,0,4.384137,1,0,0,0,7.072756,0.912580,16.413345,4.386996,0,-11.676970,18.343758,6.604466,4.380698,0,-9.650572,14.002045,0.000000,0,0,-9.142864,17.119795,0,6.729434,-7.602914,15.572617,157.058701,0,45.231243,85.004646,80.427521,7.853407,19.041042,7.868059,14.496941,7.988275,13.929675,8.361996,13.394010,8.684721,15.164842,10.131376,14.768434,10.222853,15.676577,0,0.00062,0.00079,0.00070,0.00229,0.00060,0.00069,0.00063,0.00062,5.782642,5.725280,-1.064877,-1.48532,0.10752,3.27799,14.496941
1.391,0,4.386243,1,0,0,0,7.069783,0.916885,16.409468,4.389666,0,-11.607551,18.331438,6.605037,4.381987,0,-9.624713,13.992023,0.000000,0,0,-9.017098,17.110323,0,6.730334,-7.780337,15.564914,156.844971,0,45.232147,85.103523,80.701920,7.853494,19.034729,7.868767,14.487127,7.986586,13.922479,8.360270,13.387579,8.681918,15.158607,10.129499,14.765574,10.223295,15.674383,0,0.00063,0.00080,0.00070,0.00232,0.00058,0.00067,0.00062,0.00061,5.781913,5.716007,-1.221724,-1.48696,0.10839,3.27776,14.487127
1.392,0,4.387205,1,0,0,0,7.066940,0.921011,16.405462,4.392188,0,-11.535888,18.319130,6.605473,4.383208,0,-9.597989,13.982013,0.000000,0,0,-8.890132,17.100866,0,6.731250,-7.957560,15.557199,156.646439,0,45.228771,85.201653,80.973732,7.853536,19.028143,7.869433,14.477253,7.984967,13.915226,8.358540,13.381113,8.679112,15.152337,10.127612,14.762662,10.223694,15.672091,0,0.00060,0.00080,0.00069,0.00238,0.00057,0.00068,0.00064,0.00061,5.781161,5.706779,-1.378067,-1.48884,0.11010,3.27751,14.477253
1.393,0,4.385965,1,0,0,0,7.068980,0.918462,16.396727,4.389186,0,-11.380170,18.307230,6.600798,4.381893,0,-9.538846,13.972404,0.000000,0,0,-8.718193,17.091999,0,6.732755,-8.127299,15.549047,157.017609,0,45.065060,85.271896,81.148445,7.851914,19.011358,7.868569,14.465075,7.985975,13.905837,8.356688,13.373313,8.676161,15.144734,10.125371,14.757737,10.222445,15.666128,0,0.00060,0.00079,0.00068,0.00235,0.00058,0.00068,0.00064,0.00060,5.779574,5.697639,-1.515533,-1.48591,0.11047,3.27721,14.465075
1.394,0,4.384220,1,0,0,0,7.071020,0.915914,16.387993,4.386184,0,-11.224453,18.295330,6.596124,4.380577,0,-9.479704,13.962793,0.000000,0,0,-8.546253,17.083134,0,6.734259,-8.297039,15.540895,157.388779,0,44.901352,85.342133,81.323158,7.850293,18.994576,7.867706,14.452897,7.986982,13.896448,8.354837,13.365513,8.673210,15.137132,10.123130,14.752812,10.221195,15.660164,0,0.00060,0.00079,0.00066,0.00225,0.00057,0.00068,0.00063,0.00059,5.777987,5.688566,-1.652999,-1.48592,0.11177,3.27700,14.452897
1.395,0,4.381505,1,0,0,0,7.073060,0.913365,16.379257,4.383183,0,-11.068736,18.283432,6.591449,4.379261,0,-9.420561,13.953184,0.000000,0,0,-8.374313,17.074266,0,6.735763,-8.466778,15.532743,157.759949,0,44.737640,85.412369,81.497871,7.848671,18.977791,7.866842,14.440720,7.987990,13.887058,8.352986,13.357713,8.670259,15.129529,10.120890,14.747888,10.219946,15.654201,0,0.00061,0.00078,0.00063,0.00189,0.00057,0.00068,0.00064,0.00059,5.776401,5.679626,-1.790464,-1.48686,0.11135,3.27707,14.440720
1.396,0,4.379459,1,0,0,0,7.074963,0.910799,16.370651,4.380308,0,-10.912100,18.271574,6.587008,4.377944,0,-9.360663,13.943583,0.000000,0,0,-8.201751,17.065430,0,6.737275,-8.635799,15.524566,158.099319,0,44.596066,85.474472,81.665657,7.847048,18.961067,7.866036,14.428575,7.989008,13.877603,8.351334,13.350053,8.667418,15.122082,10.118723,14.742984,10.218751,15.648314,0,0.00063,0.00078,0.00062,0.00179,0.00057,0.00068,0.00062,0.00059,5.774793,5.670747,-1.927345,-1.48646,0.10894,3.27705,14.428575
1.397,0,4.378705,1,0,0,0,7.071721,0.907607,16.366861,4.382184,0,-10.721017,18.261309,6.591308,4.376579,0,-9.272478,13.934331,0.000000,0,0,-8.005851,17.057745,0,6.739072,-8.777922,15.515440,157.247269,0,45.283775,85.231697,81.573685,7.845384,18.946644,7.867398,14.417640,7.990402,13.865648,8.357100,13.347634,8.668694,15.120441,10.119344,14.738871,10.219589,15.645341,0,0.00062,0.00083,0.00061,0.00177,0.00056,0.00068,0.00061,0.00060,5.772404,5.661985,-2.042315,-1.48409,0.10668,3.27675,14.417640
1.398,0,4.378488,1,0,0,0,7.068479,0.904415,16.363070,4.384059,0,-10.529935,18.251045,6.595607,4.375214,0,-9.184293,13.925079,0.000000,0,0,-7.809950,17.050060,0,6.740870,-8.920044,15.506315,156.395218,0,45.971481,84.988930,81.481712,7.843719,18.932219,7.868760,14.406706,7.991795,13.853695,8.362868,13.345216,8.669970,15.118800,10.119965,14.734758,10.220428,15.642366,0,0.00063,0.00084,0.00059,0.00181,0.00056,0.00067,0.00062,0.00062,5.770014,5.653309,-2.157285,-1.48368,0.10894,3.27658,14.406706
1.399,0,4.379306,1,0,0,0,7.065236,0.901223,16.359278,4.385935,0,-10.338852,18.240780,6.599907,4.373848,0,-9.096108,13.915827,0.000000,0,0,-7.614049,17.042374,0,6.742667,-9.062166,15.497190,155.543152,0,46.659191,84.746155,81.389740,7.842055,18.917793,7.870121,14.395771,7.993189,13.841741,8.368635,13.342796,8.671246,15.117160,10.120586,14.730645,10.221267,15.639393,0,0.00065,0.00084,0.00059,0.00171,0.00055,0.00067,0.00060,0.00070,5.767625,5.644795,-2.272255,-1.48416,0.11061,3.27681,14.395771
1.400,0,4.380113,1,0,0,0,7.062207,0.898310,16.355352,4.387798,0,-10.148582,18.230539,6.604094,4.372535,0,-9.008020,13.906587,0.000000,0,0,-7.417823,17.034708,0,6.744522,-9.203057,15.488047,154.681854,0,47.347324,84.508018,81.300392,7.840426,18.903442,7.871496,14.384768,7.994485,13.829800,8.374391,13.340273,8.672520,15.115411,10.121234,14.726534,10.222098,15.636362,0,0.00064,0.00084,0.00059,0.00146,0.00055,0.00067,0.00061,0.00071,5.765229,5.636395,-2.386829,-1.48572,0.11088,3.27702,14.384768
1.401,0,4.380898,1,0,0,0,7.067156,0.905865,16.346397,4.389188,0,-9.988783,18.221199,6.604084,4.373172,0,-8.923565,13.897782,0.000000,0,0,-7.209385,17.027742,0,6.748519,-9.297844,15.478260,153.473999,0,48.051361,84.443466,81.309456,7.840103,18.891872,7.873328,14.371181,7.992146,13.818358,8.379697,13.333819,8.673722,15.109628,10.122892,14.722466,10.222695,15.631191,0,0.00062,0.00084,0.00057,0.00146,0.00057,0.00067,0.00060,0.00068,5.762600,5.628211,-2.486590,-1.48145,0.11166,3.27717,14.371181
1.402,0,4.381793,1,0,0,0,7.072104,0.913420,16.337440,4.390578,0,-9.828982,18.211859,6.604074,4.373809,0,-8.839110,13.888979,0.000000,0,0,-7.000948,17.020775,0,6.752518,-9.392630,15.468473,152.266129,0,48.755398,84.378906,81.318512,7.839779,18.880301,7.875161,14.357593,7.989806,13.806917,8.385004,13.327366,8.674925,15.103844,10.124552,14.718398,10.223292,15.626021,0,0.00063,0.00083,0.00057,0.00152,0.00056,0.00066,0.00060,0.00070,5.759971,5.620116,-2.586351,-1.47819,0.11048,3.27736,14.357593
1.403,0,4.382904,1,0,0,0,7.077053,0.920975,16.328485,4.391969,0,-9.669183,18.202518,6.604064,4.374446,0,-8.754656,13.880175,0.000000,0,0,-6.792511,17.013809,0,6.756516,-9.487416,15.458687,151.058273,0,49.459435,84.314354,81.327576,7.839456,18.868729,7.876994,14.344005,7.987466,13.795475,8.390310,13.320911,8.676127,15.098061,10.126210,14.714331,10.223889,15.620851,0,0.00065,0.00085,0.00058,0.00167,0.00056,0.00066,0.00060,0.00071,5.757341,5.612190,-2.686112,-1.47621,0.10774,3.27766,14.344005
1.404,0,4.384415,1,0,0,0,7.081791,0.928355,16.319601,4.393396,0,-9.510633,18.193188,6.604119,4.375114,0,-8.670795,13.871383,0.000000,0,0,-6.583614,17.006863,0,6.760383,-9.580396,15.448895,149.865814,0,50.154819,84.254906,81.337761,7.839167,18.857134,7.878763,14.330536,7.985084,13.784179,8.395482,13.314497,8.677333,15.092294,10.127875,14.710296,10.224498,15.615685,0,0.00066,0.00088,0.00059,0.00172,0.00056,0.00070,0.00062,0.00072,5.754694,5.604305,-2.785436,-1.47079,0.10690,3.27778,14.330536
1.405,0,4.386698,1,0,0,0,7.078629,0.929180,16.313391,4.396224,0,-9.398913,18.184183,6.606656,4.376931,0,-8.609224,13.863012,0.000000,0,0,-6.357513,17.000671,0,6.759355,-9.605713,15.438931,149.250137,0,50.526192,84.386940,81.390144,7.840152,18.844685,7.878150,14.321544,7.981131,13.778311,8.395576,13.309564,8.678640,15.087166,10.129796,14.707521,10.225539,15.610679,0,0.00064,0.00087,0.00061,0.00170,0.00056,0.00069,0.00063,0.00071,5.751338,5.596498,-2.868403,-1.46568,0.10950,3.27732,14.321544
1.406,0,4.389013,1,0,0,0,7.075468,0.930004,16.307178,4.399050,0,-9.287194,18.175179,6.609192,4.378747,0,-8.547652,13.854643,0.000000,0,0,-6.131413,16.994480,0,6.758326,-9.631030,15.428965,148.634445,0,50.897564,84.518967,81.442520,7.841138,18.832235,7.877536,14.312551,7.977178,13.772443,8.395670,13.304629,8.679949,15.082038,10.131716,14.704747,10.226580,15.605674,0,0.00064,0.00084,0.00060,0.00178,0.00055,0.00070,0.00062,0.00071,5.747984,5.588677,-2.951370,-1.46433,0.11081,3.27698,14.312551
1.407,0,4.391391,1,0,0,0,7.072307,0.930829,16.300968,4.401877,0,-9.175475,18.166174,6.611728,4.380564,0,-8.486081,13.846272,0.000000,0,0,-5.905313,16.988289,0,6.757297,-9.656347,15.418999,148.018768,0,51.268932,84.651001,81.494896,7.842124,18.819786,7.876923,14.303559,7.973225,13.766575,8.395763,13.299696,8.681256,15.076910,10.133636,14.701973,10.227621,15.600669,0,0.00064,0.00083,0.00059,0.00176,0.00057,0.00070,0.00062,0.00070,5.744629,5.580832,-3.034337,-1.45969,0.11059,3.27698,14.303559
1.408,0,4.393303,1,0,0,0,7.069300,0.931643,16.294615,4.404629,0,-9.065008,18.157173,6.614065,4.382379,0,-8.425468,13.837914,0.000000,0,0,-5.657421,16.982117,0,6.756248,-9.680336,15.409039,147.422333,0,51.633743,84.782753,81.542656,7.843074,18.807348,7.876271,14.294618,7.969329,13.760775,8.395814,13.294795,8.682597,15.071802,10.135571,14.699149,10.228654,15.595680,0,0.00065,0.00081,0.00059,0.00173,0.00056,0.00069,0.00062,0.00069,5.741265,5.572936,-3.117174,-1.45418,0.11115,3.27702,14.294618
1.409,0,4.394320,1,0,0,0,7.072089,0.932097,16.282988,4.404574,0,-9.001460,18.148281,6.608906,4.384115,0,-8.400777,13.829939,0.000000,0,0,-4.593190,16.976580,0,6.754410,-9.654531,15.399306,147.546646,0,51.752689,84.903961,81.417480,7.842669,18.795364,7.874155,14.287590,7.967580,13.757521,8.394228,13.291121,8.685155,15.067439,10.138046,14.694469,10.229381,15.591330,0,0.00066,0.00080,0.00058,0.00167,0.00056,0.00070,0.00064,0.00070,5.737569,5.564944,-3.195119,-1.44110,0.11005,3.27717,14.287590
1.410,0,4.395231,1,0,0,0,7.074878,0.932550,16.271360,4.404519,0,-8.937912,18.139391,6.603747,4.385851,0,-8.376085,13.821964,0.000000,0,0,-3.528959,16.971045,0,6.752573,-9.628728,15.389574,147.670959,0,51.871635,85.025169,81.292305,7.842265,18.783381,7.872040,14.280561,7.965830,13.754266,8.392642,13.287445,8.687713,15.063076,10.140523,14.689790,10.230108,15.586979,0,0.00065,0.00080,0.00059,0.00172,0.00057,0.00068,0.00068,0.00070,5.733873,5.556994,-3.273065,-1.43702,0.10778,3.27721,14.280561
1.411,0,4.395940,1,0,0,0,7.077667,0.933004,16.259733,4.404464,0,-8.874364,18.130499,6.598588,4.387587,0,-8.351395,13.813990,0.000000,0,0,-2.464728,16.965508,0,6.750736,-9.602924,15.379841,147.795288,0,51.990582,85.146370,81.167130,7.841860,18.771397,7.869925,14.273534,7.964081,13.751012,8.391057,13.283771,8.690270,15.058712,10.143000,14.685110,10.230835,15.582628,0,0.00062,0.00078,0.00060,0.00166,0.00058,0.00070,0.00068,0.00070,5.730177,5.549127,-3.351010,-1.42886,0.10887,3.27690,14.273534
1.412,0,4.397090,1,0,0,0,7.080383,0.933407,16.248297,4.404468,0,-8.810781,18.121607,6.593599,4.389322,0,-8.327045,13.806003,0.000000,0,0,-1.397874,16.960003,0,6.748971,-9.575930,15.370106,147.934479,0,52.101318,85.268257,81.043900,7.841483,18.759491,7.867887,14.266485,7.962488,13.747686,8.389473,13.280078,8.692802,15.054335,10.145461,14.680455,10.231552,15.578290,0,0.00063,0.00078,0.00062,0.00166,0.00059,0.00068,0.00067,0.00070,5.726476,5.541418,-3.428537,-1.41688,0.11147,3.27677,14.266485
1.413,0,4.399090,1,0,0,0,7.080399,0.931942,16.244015,4.406669,0,-8.745891,18.112690,6.594932,4.390993,0,-8.315527,13.797518,0.000000,0,0,-0.232752,16.955711,0,6.749907,-9.504345,15.360274,148.631180,0,51.904408,85.415665,80.993408,7.842134,18.750515,7.868779,14.258661,7.966751,13.741704,8.387967,13.275697,8.694396,15.049414,10.147360,14.676733,10.231894,15.574428,0,0.00063,0.00079,0.00064,0.00164,0.00059,0.00067,0.00067,0.00072,5.722566,5.534010,-3.490362,-1.40479,0.11188,3.27715,14.258661
1.414,0,4.401073,1,0,0,0,7.080415,0.930476,16.239733,4.408871,0,-8.681001,18.103771,6.596264,4.392664,0,-8.304008,13.789033,0.000000,0,0,0.932370,16.951418,0,6.750843,-9.432759,15.350442,149.327881,0,51.707493,85.563072,80.942924,7.842785,18.741539,7.869671,14.250838,7.971013,13.735722,8.386461,13.271317,8.695989,15.044493,10.149260,14.673012,10.232235,15.570566,0,0.00064,0.00079,0.00064,0.00171,0.00059,0.00067,0.00070,0.00102,5.718657,5.526689,-3.552186,-1.40320,0.11085,3.27745,14.250838
1.415,0,4.403026,1,0,0,0,7.080431,0.929011,16.235451,4.411072,0,-8.616112,18.094854,6.597597,4.394335,0,-8.292490,13.780548,0.000000,0,0,2.097492,16.947126,0,6.751779,-9.361175,15.340611,150.024567,0,51.510582,85.710480,80.892433,7.843436,18.732563,7.870563,14.243015,7.975276,13.729739,8.384956,13.266936,8.697581,15.039572,10.151158,14.669291,10.232576,15.566704,0,0.00064,0.00079,0.00065,0.00185,0.00060,0.00067,0.00072,0.00115,5.714747,5.519533,-3.614012,-1.39400,0.11050,3.27753,14.243015
