"Time","v3 L COP","66 RDS cle","64 R marks","67 LDS cle","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
2.908,0.000000,1,0,0,4.137854,4.805830,-5.038240,4.945759,4.036365,17.494423,5.722386,11.535954,0,15.267983,4.239286,6.380844,12.746459,1.48442,0.09535,3.27728
2.909,0.000000,1,0,0,4.138055,4.802798,-4.929809,4.940390,4.035972,17.482590,5.722948,11.525502,0,15.256730,4.240159,6.380286,12.782826,1.48320,0.12073,3.27728
2.910,0.000000,1,0,0,4.138282,4.800014,-4.747079,4.934903,4.035579,17.470686,5.723543,11.514771,0,15.245318,4.241063,6.379978,12.817411,1.48287,0.10178,3.27728
2.911,0.000000,1,0,0,4.138537,4.797605,-4.564348,4.929415,4.035185,17.458780,5.724139,11.504041,0,15.233906,4.241966,6.379670,12.851997,1.48161,0.09676,3.27742
2.912,0.000000,1,0,0,4.138817,4.795512,-4.381618,4.923928,4.034792,17.446875,5.724734,11.493310,0,15.222493,4.242870,6.379362,12.886582,1.48520,0.12189,3.27773
2.913,0.000000,1,0,0,4.139104,4.793825,-4.177919,4.919675,4.034552,17.434868,5.725389,11.482773,0,15.211164,4.243669,6.379277,12.919520,1.48303,0.09923,3.27782
2.914,0.000000,1,0,0,4.139396,4.792480,-3.949802,4.916859,4.034488,17.422745,5.726112,11.472464,0,15.199934,4.244348,6.379450,12.950540,1.48370,0.09297,3.27767
2.915,0.000000,1,0,0,4.139704,4.791578,-3.721685,4.914044,4.034425,17.410622,5.726835,11.462153,0,15.188704,4.245026,6.379624,12.981560,1.48287,0.11809,3.27748
2.916,0.000000,1,0,0,4.140024,4.791048,-3.493568,4.911228,4.034362,17.398499,5.727559,11.451843,0,15.177473,4.245704,6.379798,13.012579,1.48373,0.09706,3.27726
2.917,0.000000,1,0,0,4.140364,4.791013,-3.263018,4.908084,4.034323,17.386435,5.728234,11.441365,0,15.166378,4.246378,6.379541,13.041249,1.48328,0.09439,3.27713
2.918,0.000000,1,0,0,4.140721,4.791397,-3.029633,4.904557,4.034312,17.374443,5.728854,11.430692,0,15.155438,4.247048,6.378783,13.067185,1.48385,0.11837,3.27713
2.919,0.000000,1,0,0,4.141050,4.792300,-2.796249,4.901030,4.034300,17.362452,5.729473,11.420018,0,15.144500,4.247718,6.378025,13.093121,1.48218,0.09667,3.27713
2.920,0.000000,1,0,0,4.141356,4.793642,-2.562864,4.897502,4.034289,17.350460,5.730092,11.409344,0,15.133561,4.248388,6.377266,13.119057,1.48305,0.09463,3.27713
2.921,0.000000,1,0,0,4.141598,4.795454,-2.329327,4.894671,4.034161,17.338478,5.730624,11.398838,0,15.122994,4.249048,6.376518,13.143226,1.48323,0.11547,3.27703
2.922,0.000000,1,0,0,4.141785,4.797662,-2.095613,4.892650,4.033896,17.326509,5.731054,11.388528,0,15.112861,4.249697,6.375782,13.165337,1.48409,0.09650,3.27680
2.923,0.000000,1,0,0,4.141976,4.800272,-1.861898,4.890628,4.033631,17.314539,5.731484,11.378218,0,15.102727,4.250345,6.375045,13.187449,1.48395,0.09625,3.27678
2.924,0.000000,1,0,0,4.142172,4.803221,-1.628183,4.888607,4.033366,17.302570,5.731915,11.367907,0,15.092593,4.250993,6.374309,13.209559,1.48371,0.11446,3.27700
2.925,0.000000,1,0,0,4.142441,4.806538,-1.415542,4.886994,4.033205,17.290545,5.731993,11.357552,0,15.082492,4.251668,6.373225,13.229210,1.48208,0.09285,3.27727
2.926,0.000000,1,0,0,4.142773,4.810164,-1.227442,4.885856,4.033164,17.278452,5.731663,11.347143,0,15.072429,4.252375,6.371735,13.245996,1.48299,0.09720,3.27757
2.927,0.000000,1,0,0,4.143106,4.814104,-1.039343,4.884718,4.033123,17.266357,5.731332,11.336735,0,15.062365,4.253082,6.370246,13.262780,1.48452,0.12029,3.27771
2.928,0.000000,1,0,0,4.143440,4.818306,-0.851243,4.883581,4.033081,17.254265,5.731001,11.326327,0,15.052301,4.253788,6.368756,13.279566,1.48250,0.09326,3.27763
2.929,0.000000,1,0,0,4.143685,4.822759,-0.700183,4.883334,4.032999,17.242487,5.730683,11.315956,0,15.042358,4.254308,6.366951,13.294798,1.48254,0.09090,3.27752
2.930,0.000000,1,0,0,4.143855,4.827425,-0.592256,4.884126,4.032867,17.231075,5.730381,11.305630,0,15.032556,4.254610,6.364778,13.308221,1.48388,0.11420,3.27737
2.931,0.000000,1,0,0,4.143940,4.832306,-0.484330,4.884918,4.032736,17.219664,5.730080,11.295303,0,15.022753,4.254912,6.362604,13.321645,1.48346,0.09542,3.27718
2.932,0.000000,1,0,0,4.143953,4.837368,-0.376403,4.885710,4.032605,17.208254,5.729778,11.284977,0,15.012950,4.255214,6.360431,13.335068,1.48401,0.10343,3.27695
2.933,0.000000,1,0,0,4.143913,4.842599,-0.306320,4.886013,4.032452,17.196810,5.729517,11.274444,0,15.003438,4.255366,6.358041,13.346684,1.48389,0.11416,3.27696
2.934,0.000000,1,0,0,4.143828,4.847973,-0.280305,4.885747,4.032274,17.185326,5.729306,11.263670,0,14.994266,4.255344,6.355400,13.356194,1.48222,0.10100,3.27727
2.935,0.000000,1,0,0,4.143728,4.853416,-0.254290,4.885481,4.032097,17.173843,5.729094,11.252895,0,14.985093,4.255322,6.352758,13.365704,1.48421,0.11236,3.27744
2.936,0.000000,1,0,0,4.143615,4.858919,-0.228275,4.885215,4.031919,17.162361,5.728882,11.242121,0,14.975921,4.255299,6.350116,13.375214,1.48372,0.10735,3.27744
2.937,0.000000,1,0,0,4.143521,4.864392,-0.222468,4.885136,4.031773,17.150955,5.728909,11.231043,0,14.967402,4.255283,6.347294,13.383316,1.48398,0.09767,3.27747
2.938,0.000000,1,0,0,4.143442,4.869840,-0.240193,4.885275,4.031663,17.139639,5.729216,11.219611,0,14.959646,4.255277,6.344262,13.389778,1.48230,0.11082,3.27755
2.939,0.000000,1,0,0,4.143384,4.875219,-0.257917,4.885414,4.031553,17.128321,5.729523,11.208180,0,14.951890,4.255270,6.341230,13.396240,1.48362,0.11249,3.27759
2.940,0.000000,1,0,0,4.143342,4.880540,-0.275642,4.885552,4.031443,17.117004,5.729829,11.196749,0,14.944134,4.255263,6.338199,13.402702,1.48359,0.11385,3.27759
2.941,0.000000,1,0,0,4.143319,4.885746,-0.278032,4.884990,4.031417,17.105610,5.730473,11.185494,0,14.937699,4.255250,6.334987,13.407520,1.48351,0.10610,3.27738
2.942,0.000000,1,0,0,4.143311,4.890856,-0.262565,4.883612,4.031490,17.094126,5.731508,11.174446,0,14.932805,4.255229,6.331567,13.410424,1.48293,0.11383,3.27692
2.943,0.000000,1,0,0,4.143336,4.895759,-0.247098,4.882233,4.031563,17.082642,5.732543,11.163399,0,14.927912,4.255207,6.328147,13.413328,1.48420,0.12308,3.27678
2.944,0.000000,1,0,0,4.143391,4.900487,-0.231630,4.880855,4.031636,17.071157,5.733579,11.152350,0,14.923018,4.255186,6.324727,13.416233,1.48419,0.09505,3.27700
2.945,0.000000,1,0,0,4.143496,4.904932,-0.170570,4.880169,4.031768,17.059608,5.734507,11.141142,0,14.919780,4.255255,6.320944,13.417764,1.48365,0.10537,3.27696
2.946,0.000000,1,0,0,4.143643,4.909139,-0.056417,4.880291,4.031969,17.047985,5.735309,11.129744,0,14.918472,4.255429,6.316741,13.417696,1.48332,0.11629,3.27658
2.947,0.000000,1,0,0,4.143832,4.913081,0.057735,4.880412,4.032171,17.036362,5.736110,11.118346,0,14.917165,4.255603,6.312538,13.417628,1.48280,0.09871,3.27647
2.948,0.000000,1,0,0,4.144054,4.916799,0.171888,4.880533,4.032372,17.024738,5.736912,11.106949,0,14.915857,4.255777,6.308334,13.417560,1.48374,0.11688,3.27670
2.949,0.000000,1,0,0,4.144301,4.920332,0.326290,4.880503,4.032594,17.013075,5.737377,11.095419,0,14.916559,4.256021,6.304230,13.415765,1.48305,0.11267,3.27676
2.950,0.000000,1,0,0,4.144570,4.923708,0.527563,4.880298,4.032841,17.001368,5.737447,11.083735,0,14.919601,4.256346,6.300241,13.411959,1.48360,0.09952,3.27660
2.951,0.000000,1,0,0,4.144856,4.926964,0.728835,4.880092,4.033088,16.989658,5.737518,11.072052,0,14.922644,4.256671,6.296252,13.408153,1.48170,0.12456,3.27673
2.952,0.000000,1,0,0,4.145156,4.930119,0.930108,4.879887,4.033335,16.977951,5.737589,11.060369,0,14.925686,4.256997,6.292263,13.404346,1.48423,0.10684,3.27718
2.953,0.000000,1,0,0,4.145468,4.933236,1.126725,4.880466,4.033596,16.966316,5.737453,11.048941,0,14.931942,4.257342,6.288547,13.399170,1.48358,0.09720,3.27757
2.954,0.000000,1,0,0,4.145788,4.936320,1.317922,4.881957,4.033874,16.954769,5.737076,11.037809,0,14.941940,4.257712,6.285148,13.392398,1.48282,0.12354,3.27788
2.955,0.000000,1,0,0,4.146112,4.939486,1.509119,4.883448,4.034152,16.943224,5.736699,11.026678,0,14.951939,4.258082,6.281750,13.385625,1.48479,0.10717,3.27787
2.956,0.000000,1,0,0,4.146440,4.942720,1.700316,4.884939,4.034430,16.931677,5.736321,11.015547,0,14.961937,4.258452,6.278351,13.378853,1.48369,0.10318,3.27749
2.957,0.000000,1,0,0,4.146760,4.946120,1.833163,4.886983,4.034701,16.920067,5.735909,11.004425,0,14.974471,4.258792,6.275329,13.371036,1.48415,0.11542,3.27728
2.958,0.000000,1,0,0,4.147075,4.949661,1.898063,4.889671,4.034963,16.908384,5.735455,10.993317,0,14.989958,4.259099,6.272743,13.362002,1.48232,0.10880,3.27728
2.959,0.000000,1,0,0,4.147358,4.953313,1.962962,4.892359,4.035224,16.896702,5.735001,10.982207,0,15.005445,4.259405,6.270157,13.352969,1.48424,0.11048,3.27728
2.960,0.000000,1,0,0,4.147616,4.957061,2.027862,4.895047,4.035487,16.885017,5.734547,10.971099,0,15.020931,4.259711,6.267571,13.343936,1.48301,0.10510,3.27728
2.961,0.000000,1,0,0,4.147832,4.960771,2.035240,4.898509,4.035712,16.873096,5.734074,10.960135,0,15.038613,4.259974,6.265290,13.333948,1.48313,0.10307,3.27739
2.962,0.000000,1,0,0,4.148013,4.964447,1.975636,4.902872,4.035896,16.860897,5.733577,10.949341,0,15.058850,4.260190,6.263362,13.322847,1.48365,0.10865,3.27762
2.963,0.000000,1,0,0,4.148211,4.967954,1.916031,4.907236,4.036079,16.848700,5.733080,10.938547,0,15.079087,4.260405,6.261435,13.311748,1.48224,0.09852,3.27795
2.964,0.000000,1,0,0,4.148427,4.971316,1.856426,4.911600,4.036263,16.836500,5.732584,10.927752,0,15.099325,4.260620,6.259508,13.300648,1.48463,0.10077,3.27841
2.965,0.000000,1,0,0,4.148717,4.974370,1.795978,4.914254,4.036596,16.824333,5.731848,10.917005,0,15.121693,4.260842,6.258019,13.289107,1.48344,0.10695,3.27859
2.966,0.000000,1,0,0,4.149072,4.977162,1.734548,4.914917,4.037106,16.812202,5.730833,10.906310,0,15.146543,4.261073,6.257040,13.277053,1.48179,0.09334,3.27843
2.967,0.000000,1,0,0,4.149441,4.979493,1.673118,4.915580,4.037614,16.800072,5.729818,10.895616,0,15.171392,4.261303,6.256061,13.264999,1.48384,0.09787,3.27821
2.968,0.000000,1,0,0,4.149825,4.981432,1.611688,4.916244,4.038124,16.787943,5.728803,10.884920,0,15.196241,4.261533,6.255082,13.252946,1.48402,0.10137,3.27791
2.969,0.000000,1,0,0,4.150151,4.982822,1.595024,4.916368,4.038512,16.775406,5.727982,10.874413,0,15.222991,4.261761,6.254261,13.240712,1.48359,0.09203,3.27764
2.970,0.000000,1,0,0,4.150429,4.983748,1.630488,4.915863,4.038759,16.762394,5.727385,10.864123,0,15.251953,4.261986,6.253622,13.228271,1.48362,0.10322,3.27741
2.971,0.000000,1,0,0,4.150665,4.984149,1.665953,4.915358,4.039007,16.749384,5.726789,10.853834,0,15.280915,4.262211,6.252984,13.215828,1.48256,0.10164,3.27752
2.972,0.000000,1,0,0,4.150866,4.984105,1.701418,4.914853,4.039254,16.736374,5.726192,10.843545,0,15.309877,4.262436,6.252345,13.203385,1.48212,0.08906,3.27806
2.973,0.000000,1,0,0,4.151052,4.983633,1.754540,4.915022,4.039524,16.723419,5.725640,10.833243,0,15.340779,4.262550,6.251813,13.190607,1.48339,0.10454,3.27794
2.974,0.000000,1,0,0,4.151227,4.982798,1.828224,4.915977,4.039819,16.710533,5.725139,10.822926,0,15.373940,4.262535,6.251405,13.177438,1.48440,0.10454,3.27702
2.975,0.000000,1,0,0,4.151367,4.981615,1.901907,4.916930,4.040113,16.697645,5.724638,10.812608,0,15.407100,4.262519,6.250998,13.164268,1.48403,0.09434,3.27669
2.976,0.000000,1,0,0,4.151477,4.980139,1.975591,4.917884,4.040409,16.684757,5.724137,10.802290,0,15.440260,4.262504,6.250589,13.151099,1.48367,0.11254,3.27707
2.977,0.000000,1,0,0,4.151536,4.978405,2.015072,4.920774,4.040644,16.672016,5.723441,10.791903,0,15.475437,4.262455,6.250182,13.138064,1.48398,0.10856,3.27714
2.978,0.000000,1,0,0,4.151554,4.976452,2.014725,4.925919,4.040809,16.659443,5.722517,10.781434,0,15.512963,4.262369,6.249774,13.125187,1.48164,0.09901,3.27684
2.979,0.000000,1,0,0,4.151593,4.974350,2.014377,4.931064,4.040974,16.646872,5.721594,10.770965,0,15.550489,4.262283,6.249366,13.112309,1.48410,0.11343,3.27681
2.980,0.000000,1,0,0,4.151651,4.972121,2.014030,4.936209,4.041139,16.634298,5.720671,10.760496,0,15.588015,4.262197,6.248958,13.099430,1.48636,0.09804,3.27712
2.981,0.000000,1,0,0,4.151799,4.969819,1.925555,4.940510,4.041391,16.621305,5.719728,10.750085,0,15.626863,4.262213,6.248812,13.086331,1.48283,0.09324,3.27728
2.982,0.000000,1,0,0,4.152022,4.967453,1.734458,4.943828,4.041744,16.607824,5.718762,10.739741,0,15.667252,4.262347,6.248971,13.072975,1.48452,0.11809,3.27728
2.983,0.000000,1,0,0,4.152266,4.965075,1.543360,4.947146,4.042097,16.594343,5.717796,10.729398,0,15.707640,4.262482,6.249129,13.059620,1.48408,0.09206,3.27728
2.984,0.000000,1,0,0,4.152528,4.962687,1.352263,4.950465,4.042450,16.580862,5.716830,10.719053,0,15.748028,4.262617,6.249288,13.046264,1.48302,0.09161,3.27728
2.985,0.000000,1,0,0,4.152727,4.960368,1.122422,4.952064,4.042773,16.567350,5.715678,10.708588,0,15.789735,4.262658,6.249344,13.033246,1.48239,0.11246,3.27728
2.986,0.000000,1,0,0,4.152873,4.958107,0.847463,4.951659,4.043061,16.553806,5.714309,10.697979,0,15.832977,4.262592,6.249280,13.020621,1.48321,0.09590,3.27728
2.987,0.000000,1,0,0,4.152984,4.955970,0.572504,4.951255,4.043349,16.540262,5.712940,10.687370,0,15.876220,4.262525,6.249217,13.007996,1.48480,0.11011,3.27732
2.988,0.000000,1,0,0,4.153064,4.953939,0.297545,4.950851,4.043637,16.526716,5.711571,10.676762,0,15.919462,4.262458,6.249154,12.995371,1.48336,0.10763,3.27739
2.989,0.000000,1,0,0,4.153152,4.951995,0.035981,4.949794,4.043873,16.512953,5.710075,10.666349,0,15.963343,4.262410,6.249304,12.982688,1.48355,0.09986,3.27747
2.990,0.000000,1,0,0,4.153245,4.950125,-0.209985,4.947976,4.044048,16.498934,5.708430,10.656168,0,16.007963,4.262382,6.249703,12.969936,1.48098,0.12001,3.27755
2.991,0.000000,1,0,0,4.153318,4.948261,-0.455951,4.946157,4.044223,16.484915,5.706786,10.645986,0,16.052586,4.262353,6.250102,12.957185,1.48050,0.10547,3.27724
2.992,0.000000,1,0,0,4.153375,4.946403,-0.701917,4.944339,4.044398,16.470896,5.705141,10.635804,0,16.097208,4.262326,6.250501,12.944433,1.48342,0.10247,3.27648
2.993,0.000000,1,0,0,4.153378,4.944496,-0.866843,4.942734,4.044547,16.457050,5.703329,10.625641,0,16.141701,4.262186,6.250898,12.931500,1.48442,0.11548,3.27637
2.994,0.000000,1,0,0,4.153335,4.942550,-0.937397,4.941378,4.044664,16.443407,5.701323,10.615498,0,16.186045,4.261916,6.251294,12.918354,1.48430,0.11100,3.27706
2.995,0.000000,1,0,0,4.153258,4.940484,-1.007952,4.940021,4.044781,16.429764,5.699317,10.605355,0,16.230391,4.261646,6.251690,12.905209,1.48259,0.12008,3.27754
2.996,0.000000,1,0,0,4.153153,4.938316,-1.078506,4.938665,4.044898,16.416119,5.697311,10.595213,0,16.274734,4.261376,6.252086,12.892062,1.48480,0.10482,3.27777
2.997,0.000000,1,0,0,4.153045,4.935909,-1.104296,4.937655,4.044937,16.402668,5.695226,10.585118,0,16.318182,4.261154,6.252484,12.878541,1.48344,0.10697,3.27762
2.998,0.000000,1,0,0,4.152935,4.933299,-1.077959,4.937049,4.044885,16.389442,5.693050,10.575081,0,16.360584,4.260987,6.252887,12.864584,1.48524,0.11829,3.27701
2.999,0.000000,1,0,0,4.152826,4.930370,-1.051621,4.936443,4.044833,16.376217,5.690874,10.565043,0,16.402988,4.260821,6.253290,12.850626,1.48339,0.10508,3.27695
3.000,0.000000,1,0,0,4.152718,4.927171,-1.025283,4.935836,4.044781,16.362991,5.688697,10.555006,0,16.445391,4.260655,6.253692,12.836668,1.48302,0.12161,3.27756
3.001,0.000000,1,0,0,4.152607,4.923720,-0.972787,4.934686,4.044781,16.349943,5.686425,10.545096,0,16.486572,4.260437,6.254169,12.822973,1.48267,0.11505,3.27776
3.002,0.000000,1,0,0,4.152496,4.920054,-0.889830,4.932901,4.044842,16.337099,5.684041,10.535335,0,16.526329,4.260157,6.254733,12.809585,1.48691,0.10332,3.27745
3.003,0.000000,1,0,0,4.152387,4.916299,-0.806873,4.931116,4.044903,16.324255,5.681656,10.525572,0,16.566084,4.259878,6.255297,12.796195,1.48213,0.12105,3.27728
3.004,0.000000,1,0,0,4.152280,4.912468,-0.723915,4.929332,4.044964,16.311411,5.679271,10.515810,0,16.605841,4.259599,6.255861,12.782806,1.48209,0.10625,3.27728
3.005,0.000000,1,0,0,4.152177,4.908685,-0.650296,4.928418,4.045068,16.298344,5.677069,10.505963,0,16.642920,4.259273,6.256247,12.769590,1.48378,0.09810,3.27728
3.006,0.000000,1,0,0,4.152076,4.904942,-0.587549,4.928518,4.045222,16.285017,5.675077,10.496017,0,16.676878,4.258892,6.256424,12.756576,1.48385,0.11687,3.27728
3.007,0.000000,1,0,0,4.151963,4.901359,-0.524803,4.928618,4.045376,16.271690,5.673086,10.486071,0,16.710838,4.258511,6.256602,12.743560,1.48416,0.11008,3.27732
3.008,0.000000,1,0,0,4.151838,4.897912,-0.462057,4.928719,4.045530,16.258364,5.671095,10.476124,0,16.744797,4.258131,6.256780,12.730545,1.48333,0.11575,3.27739
3.009,0.000000,1,0,0,4.151685,4.894722,-0.415719,4.928482,4.045641,16.245209,5.669448,10.466413,0,16.776787,4.257726,6.257014,12.717443,1.48246,0.10788,3.27737
3.010,0.000000,1,0,0,4.151509,4.891750,-0.388490,4.927851,4.045702,16.232256,5.668204,10.456975,0,16.806484,4.257293,6.257312,12.704242,1.48332,0.10708,3.27721
3.011,0.000000,1,0,0,4.151323,4.889065,-0.361260,4.927221,4.045763,16.219301,5.666960,10.447537,0,16.836182,4.256860,6.257610,12.691039,1.48388,0.11981,3.27716
3.012,0.000000,1,0,0,4.151129,4.886622,-0.334031,4.926591,4.045824,16.206348,5.665716,10.438100,0,16.865877,4.256427,6.257908,12.677837,1.48548,0.09112,3.27724
3.013,0.000000,1,0,0,4.150946,4.884392,-0.331851,4.926590,4.045851,16.193501,5.664276,10.428828,0,16.893948,4.256040,6.258317,12.664622,1.48436,0.09313,3.27714
3.014,0.000000,1,0,0,4.150773,4.882341,-0.358842,4.927321,4.045840,16.180775,5.662608,10.419749,0,16.920124,4.255705,6.258852,12.651391,1.48291,0.11762,3.27684
3.015,0.000000,1,0,0,4.150599,4.880385,-0.385833,4.928051,4.045828,16.168049,5.660941,10.410670,0,16.946299,4.255370,6.259388,12.638161,1.48420,0.09622,3.27664
3.016,0.000000,1,0,0,4.150427,4.878507,-0.412824,4.928782,4.045817,16.155323,5.659273,10.401592,0,16.972475,4.255035,6.259924,12.624930,1.48386,0.11063,3.27656
3.017,0.000000,1,0,0,4.150238,4.876647,-0.469942,4.928789,4.045828,16.142788,5.657325,10.392479,0,16.997084,4.254625,6.260355,12.611645,1.48442,0.10756,3.27662
3.018,0.000000,1,0,0,4.150034,4.874801,-0.562143,4.927953,4.045867,16.130472,5.655050,10.383326,0,17.019869,4.254128,6.260664,12.598294,1.48270,0.09090,3.27685
3.019,0.000000,1,0,0,4.149805,4.872909,-0.654344,4.927117,4.045906,16.118156,5.652774,10.374173,0,17.042652,4.253632,6.260973,12.584944,1.48369,0.11230,3.27715
3.020,0.000000,1,0,0,4.149553,4.870977,-0.746545,4.926280,4.045944,16.105841,5.650499,10.365020,0,17.065437,4.253135,6.261282,12.571593,1.48427,0.10029,3.27753
3.021,0.000000,1,0,0,4.149252,4.868936,-0.846058,4.925425,4.045982,16.093657,5.647887,10.355644,0,17.086670,4.252387,6.261633,12.558254,1.48283,0.08785,3.27767
3.022,0.000000,1,0,0,4.148908,4.866802,-0.954087,4.924547,4.046019,16.081629,5.644882,10.346009,0,17.106096,4.251346,6.262033,12.544928,1.48274,0.11294,3.27752
3.023,0.000000,1,0,0,4.148406,4.864551,-1.062115,4.923668,4.046055,16.069599,5.641878,10.336373,0,17.125521,4.250306,6.262434,12.531601,1.48347,0.09520,3.27733
3.024,0.000000,1,0,0,4.147769,4.862201,-1.170144,4.922790,4.046092,16.057571,5.638873,10.326738,0,17.144947,4.249266,6.262834,12.518274,1.48179,0.08286,3.27710
3.025,0.000000,1,0,0,4.146878,4.859762,-1.269016,4.921442,4.046056,16.045443,5.635637,10.317109,0,17.162836,4.247555,6.263171,12.504806,1.48336,0.10759,3.27687
3.026,0.000000,1,0,0,4.145772,4.857248,-1.357226,4.919546,4.045938,16.033199,5.632132,10.307487,0,17.178938,4.245064,6.263434,12.491173,1.48410,0.09603,3.27665
3.027,0.000000,1,0,0,4.144466,4.854649,-1.445436,4.917651,4.045819,16.020954,5.628627,10.297865,0,17.195040,4.242574,6.263697,12.477539,1.48342,0.09421,3.27655
3.028,0.000000,1,0,0,4.142992,4.851979,-1.533646,4.915755,4.045700,16.008711,5.625122,10.288243,0,17.211142,4.240083,6.263960,12.463906,1.48303,0.10724,3.27663
3.029,0.000000,1,0,0,4.141389,4.849244,-1.604175,4.914065,4.045557,15.996346,5.621663,10.278911,0,17.225687,4.237056,6.264205,12.450459,1.48467,0.09591,3.27667
3.030,0.000000,1,0,0,4.139676,4.846452,-1.654117,4.912614,4.045385,15.983842,5.618259,10.269915,0,17.238420,4.233404,6.264431,12.437228,1.48274,0.09864,3.27667
3.031,0.000000,1,0,0,4.137764,4.843682,-1.704058,4.911163,4.045214,15.971337,5.614855,10.260920,0,17.251154,4.229753,6.264656,12.423997,1.48416,0.09759,3.27698
3.032,0.000000,1,0,0,4.135683,4.840930,-1.753999,4.909713,4.045042,15.958833,5.611451,10.251924,0,17.263885,4.226101,6.264881,12.410767,1.48474,0.09974,3.27767
3.033,0.000000,1,0,0,4.133326,4.838303,-1.790148,4.907743,4.044938,15.946445,5.608254,10.243202,0,17.275661,4.221553,6.265090,12.397770,1.48293,0.10848,3.27777
3.034,0.000000,1,0,0,4.130734,4.835781,-1.810234,4.905169,4.044911,15.934192,5.605298,10.234801,0,17.286324,4.215960,6.265278,12.385047,1.48384,0.09636,3.27716
3.035,0.000000,1,0,0,4.127923,4.833432,-1.830321,4.902594,4.044885,15.921939,5.602342,10.226399,0,17.296984,4.210367,6.265467,12.372324,1.48279,0.09892,3.27703
3.036,0.000000,1,0,0,4.124928,4.831230,-1.850408,4.900020,4.044859,15.909686,5.599385,10.217999,0,17.307646,4.204773,6.265655,12.359601,1.48299,0.10667,3.27749
3.037,0.000000,1,0,0,4.121816,4.829245,-1.868686,4.898084,4.044805,15.897514,5.596487,10.210885,0,17.316967,4.198852,6.265956,12.346892,1.48427,0.09347,3.27743
3.038,0.000000,1,0,0,4.118606,4.827445,-1.884859,4.896891,4.044719,15.885437,5.593656,10.205272,0,17.324728,4.192547,6.266388,12.334198,1.48255,0.10603,3.27674
3.039,0.000000,1,0,0,4.115411,4.825944,-1.901032,4.895699,4.044632,15.873360,5.590824,10.199658,0,17.332489,4.186243,6.266819,12.321505,1.48282,0.11111,3.27664
3.040,0.000000,1,0,0,4.112227,4.824697,-1.917205,4.894506,4.044546,15.861282,5.587993,10.194045,0,17.340250,4.179938,6.267251,12.308810,1.48379,0.09973,3.27725
3.041,0.000000,1,0,0,4.109179,4.823797,-1.932883,4.892829,4.044570,15.849436,5.585142,10.190102,0,17.347033,4.173928,6.267660,12.295835,1.48348,0.11843,3.27738
3.042,0.000000,1,0,0,4.106246,4.823190,-1.947985,4.890589,4.044724,15.837858,5.582267,10.188105,0,17.352676,4.168261,6.268043,12.282531,1.48496,0.10919,3.27692
3.043,0.000000,1,0,0,4.103489,4.822899,-1.963088,4.888349,4.044876,15.826281,5.579392,10.186108,0,17.358320,4.162594,6.268425,12.269228,1.48401,0.09676,3.27678
3.044,0.000000,1,0,0,4.100883,4.822875,-1.978190,4.886109,4.045029,15.814703,5.576518,10.184111,0,17.363964,4.156927,6.268807,12.255924,1.48393,0.12109,3.27700
3.045,0.000000,1,0,0,4.098450,4.823104,-1.973970,4.884092,4.045285,15.803001,5.573671,10.184363,0,17.368826,4.151654,6.269155,12.242469,1.48278,0.11184,3.27720
3.046,0.000000,1,0,0,4.096164,4.823547,-1.947250,4.882336,4.045661,15.791155,5.570856,10.187236,0,17.372780,4.146840,6.269461,12.228836,1.48321,0.09858,3.27735
3.047,0.000000,1,0,0,4.093946,4.824201,-1.920530,4.880580,4.046037,15.779308,5.568041,10.190108,0,17.376732,4.142026,6.269767,12.215204,1.48381,0.11724,3.27733
3.048,0.000000,1,0,0,4.091784,4.825032,-1.893809,4.878824,4.046413,15.767462,5.565227,10.192981,0,17.380686,4.137212,6.270074,12.201571,1.48313,0.10981,3.27710
3.049,0.000000,1,0,0,4.089595,4.826023,-1.840886,4.876631,4.046600,15.755395,5.562476,10.198325,0,17.384109,4.132652,6.270352,12.188336,1.48293,0.09976,3.27694
3.050,0.000000,1,0,0,4.087383,4.827147,-1.757450,4.873930,4.046568,15.743071,5.559799,10.206546,0,17.386915,4.128388,6.270597,12.175564,1.48508,0.11970,3.27687
3.051,0.000000,1,0,0,4.085235,4.828353,-1.674013,4.871230,4.046535,15.730747,5.557122,10.214767,0,17.389721,4.124125,6.270841,12.162790,1.48233,0.10632,3.27693
3.052,0.000000,1,0,0,4.083140,4.829627,-1.590576,4.868529,4.046503,15.718423,5.554445,10.222987,0,17.392527,4.119861,6.271086,12.150018,1.48485,0.09876,3.27716
3.053,0.000000,1,0,0,4.081207,4.830922,-1.469811,4.866389,4.046555,15.706080,5.551430,10.232851,0,17.394783,4.115880,6.271425,12.137329,1.48291,0.11466,3.27694
3.054,0.000000,1,0,0,4.079410,4.832233,-1.305575,4.864903,4.046705,15.693716,5.548022,10.244628,0,17.396404,4.112226,6.271875,12.124739,1.48345,0.10913,3.27618
3.055,0.000000,1,1,0,2.973290,4.833545,-1.141339,4.863418,4.046855,15.681352,5.544614,10.256405,0,17.398024,4.108573,6.272325,12.112148,1.48376,0.11318,3.27614
3.056,0.000000,0,0,0,0.933996,4.834856,-0.977104,4.861932,4.047005,15.668986,5.541206,10.268182,0,17.399643,4.104920,6.272774,12.099558,1.48334,0.10309,3.27698
