"Time","64 R marks","v2 R COP","66 RDS cle","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
0.952,0,0.000000,0,6.311264,1.068495,6.268550,11.428406,6.422068,8.717849,6.430805,1,0,13.306599,5.329759,6.439973,6.438225,-1.48086,0.09863,3.27665
0.953,0,0.000000,0,6.312042,1.176446,6.270304,11.458531,6.422103,8.705312,6.432042,1,0,13.295026,5.329675,6.443027,6.433750,-1.48018,0.10947,3.27704
0.954,0,0.000000,0,6.312599,1.284398,6.272058,11.488656,6.422139,8.692776,6.433760,1,0,13.283453,5.329590,6.446082,6.429276,-1.48008,0.10037,3.27713
0.955,0,0.000000,0,6.313114,1.392349,6.273811,11.518781,6.422174,8.680239,6.435567,1,0,13.271880,5.329506,6.449136,6.424801,-1.48026,0.09226,3.27713
0.956,0,0.000000,0,6.313439,1.468769,6.275534,11.552347,6.422654,8.667473,6.437858,1,0,13.260425,5.329113,6.453136,6.422598,-1.48057,0.11517,3.27701
0.957,0,0.000000,0,6.313730,1.535450,6.277246,11.586976,6.423270,8.654635,6.440237,1,0,13.249006,5.328626,6.457428,6.421097,-1.48064,0.10459,3.27686
0.958,0,0.000000,0,6.313826,1.602130,6.278959,11.621606,6.423886,8.641798,6.442734,1,0,13.237587,5.328138,6.461720,6.419596,-1.47949,0.08256,3.27659
0.959,0,0.000000,0,6.313886,1.668810,6.280672,11.656235,6.424503,8.628961,6.445252,1,0,13.226169,5.327651,6.466012,6.418096,-1.48014,0.09791,3.27629
0.960,0,0.000000,0,6.313676,1.673640,6.282729,11.693667,6.424944,8.616343,6.447544,1,0,13.214698,5.327110,6.470161,6.419290,-1.47973,0.11059,3.27627
0.961,0,0.000000,0,6.313416,1.659365,6.284892,11.731965,6.425331,8.603794,6.449795,1,0,13.203211,5.326554,6.474267,6.421317,-1.47936,0.08941,3.27635
0.962,0,0.000000,0,6.312800,1.645090,6.287055,11.770263,6.425718,8.591245,6.452038,1,0,13.191724,5.325997,6.478372,6.423344,-1.47839,0.10915,3.27648
0.963,0,0.000000,0,6.312119,1.630814,6.289218,11.808560,6.426105,8.578695,6.454280,1,0,13.180237,5.325440,6.482477,6.425371,-1.48035,0.10733,3.27663
0.964,0,0.000000,0,6.311008,1.563165,6.290952,11.849886,6.426455,8.565826,6.456792,1,0,13.168898,5.325080,6.487193,6.429317,-1.48101,0.09557,3.27661
0.965,0,0.000000,0,6.309817,1.479028,6.292553,11.892148,6.426793,8.552858,6.459355,1,0,13.157604,5.324781,6.492098,6.433856,-1.48066,0.10433,3.27654
0.966,0,0.000000,0,6.308101,1.394891,6.294155,11.934410,6.427131,8.539891,6.462010,1,0,13.146311,5.324481,6.497004,6.438396,-1.47871,0.11508,3.27669
0.967,0,0.000000,0,6.306288,1.310754,6.295756,11.976672,6.427469,8.526924,6.464683,1,0,13.135017,5.324182,6.501909,6.442935,-1.47849,0.08959,3.27692
0.968,0,0.000000,0,6.303856,1.185426,6.297454,12.021270,6.427591,8.514088,6.467195,1,0,13.123848,5.323740,6.506651,6.449100,-1.47744,0.09130,3.27686
0.969,0,0.000000,0,6.301311,1.047374,6.299181,12.066590,6.427647,8.501291,6.469677,1,0,13.112717,5.323256,6.511342,6.455767,-1.48041,0.10653,3.27671
0.970,0,0.000000,0,6.298114,0.909322,6.300910,12.111910,6.427702,8.488495,6.471989,1,0,13.101585,5.322771,6.516034,6.462433,-1.48027,0.10672,3.27661
0.971,0,0.000000,0,6.294797,0.771271,6.302638,12.157230,6.427758,8.475699,6.474270,1,1,13.090454,5.322286,6.520725,6.469100,-1.47775,0.09299,3.27654
0.972,0,0.000000,0,6.290828,0.614956,6.302741,12.204543,6.427766,8.463043,3.742334,0,0,13.079603,5.321689,6.525013,6.477337,-1.47932,0.11126,3.27710
0.973,0,0.000000,0,6.286737,0.453000,6.302342,12.252471,6.427760,8.450430,0.505021,0,0,13.068838,5.321056,6.529178,6.486059,-1.48023,0.10081,3.27786
0.974,0,0.000000,0,6.281971,0.291045,6.301943,12.300400,6.427753,8.437817,0.000000,0,0,13.058074,5.320424,6.533342,6.494781,-1.48054,0.08608,3.27736
0.975,0,0.000000,0,6.277080,0.129089,6.301545,12.348328,6.427747,8.425203,0.000000,0,0,13.047310,5.319791,6.537507,6.503503,-1.48046,0.10397,3.27644
0.976,0,0.000000,0,6.271519,-0.042682,6.301651,12.398009,6.427697,8.412725,0.000000,0,0,13.036457,5.319327,6.541448,6.513805,-1.47748,0.10168,3.27685
0.977,0,0.000000,0,6.265834,-0.217485,6.301912,12.448233,6.427634,8.400290,0.000000,0,0,13.025577,5.318914,6.545321,6.524596,-1.47746,0.07566,3.27769
0.978,0,0.000000,0,6.259583,-0.392288,6.302174,12.498455,6.427571,8.387854,0.000000,0,0,13.014696,5.318501,6.549193,6.535387,-1.47766,0.09427,3.27766
0.979,0,0.000000,0,6.253228,-0.567091,6.302436,12.548678,6.427507,8.375418,0.000000,0,0,13.003816,5.318088,6.553066,6.546177,-1.47339,0.11389,3.27736
0.980,0,0.000000,0,6.246475,-0.760709,6.301724,12.600688,6.427566,8.362844,0.000000,0,0,12.993497,5.318070,6.556614,6.558871,-1.47345,0.10077,3.27705
0.981,0,0.000000,0,6.239648,-0.960139,6.300712,12.653251,6.427662,8.350226,0.000000,0,0,12.983352,5.318174,6.560062,6.572154,-1.47198,0.10933,3.27675
0.982,0,0.000000,0,6.232566,-1.159569,6.299699,12.705813,6.427758,8.337609,0.000000,0,0,12.973207,5.318277,6.563510,6.585436,-1.47036,0.10938,3.27684
0.983,0,0.000000,0,6.225436,-1.358998,6.298687,12.758376,6.427854,8.324992,0.000000,0,0,12.963062,5.318381,6.566958,6.598718,-1.46842,0.09322,3.27707
0.984,0,0.000000,0,6.218171,-1.576882,6.297278,12.780826,6.428074,8.312549,0.000000,0,0,12.953138,5.318864,6.569579,6.614151,-1.46492,0.08479,3.27673
0.985,0,0.000000,0,6.210880,-1.800467,6.295747,12.793973,6.428334,8.300158,0.000000,0,0,12.943284,5.319464,6.571944,6.630248,-1.45877,0.10958,3.27619
0.986,0,0.000000,0,6.203592,-2.024051,6.294216,12.807120,6.428593,8.287766,0.000000,0,0,12.933429,5.320065,6.574309,6.646345,-1.45325,0.11355,3.27635
0.987,0,0.000000,0,6.196304,-2.247636,6.292686,12.820268,6.428853,8.275375,0.000000,0,0,12.923574,5.320665,6.576674,6.662441,-1.44803,0.09565,3.27673
0.988,0,0.000000,0,6.189142,-2.480301,6.290096,12.860779,6.428981,8.262932,0.000000,0,0,12.914083,5.321400,6.578622,6.680013,-1.44287,0.10643,3.27677
0.989,0,0.000000,0,6.182003,-2.715772,6.287179,12.909743,6.429070,8.250471,0.000000,0,0,12.904702,5.322176,6.580441,6.698040,-1.43669,0.10984,3.27669
0.990,0,0.000000,0,6.175053,-2.951242,6.284262,12.958708,6.429158,8.238011,0.000000,0,0,12.895323,5.322953,6.582260,6.716068,-1.42769,0.09440,3.27667
0.991,0,0.000000,0,6.168138,-3.186713,6.281346,13.007672,6.429247,8.225551,0.000000,0,0,12.885942,5.323730,6.584078,6.734096,-1.41857,0.08588,3.27667
0.992,0,0.000000,0,6.161465,-3.392555,6.277957,13.053945,6.429303,8.213186,0.000000,0,0,12.876472,5.324742,6.585264,6.754138,-1.40821,0.10114,3.27684
0.993,0,0.000000,0,6.154837,-3.589246,6.274424,13.099386,6.429348,8.200850,0.000000,0,0,12.866975,5.325828,6.586255,6.774804,-1.40083,0.09877,3.27707
0.994,0,0.000000,0,6.148548,-3.785936,6.270889,13.144827,6.429394,8.188515,0.000000,0,0,12.857477,5.326914,6.587245,6.795469,-1.39062,0.09112,3.27673
0.995,0,0.000000,0,6.142321,-3.982627,6.267355,13.190268,6.429440,8.176179,0.000000,0,0,12.847979,5.328000,6.588236,6.816135,-1.38110,0.10967,3.27619
0.996,0,0.000000,0,6.136497,-4.115996,6.262372,13.233366,6.429736,8.163710,0.000000,0,0,12.838468,5.329234,6.588782,6.838773,-1.37172,0.12123,3.27612
0.997,0,0.000000,0,6.130747,-4.229806,6.256941,13.275741,6.430110,8.151198,0.000000,0,0,12.828953,5.330514,6.589191,6.862020,-1.36211,0.09646,3.27620
0.998,0,0.000000,0,6.125374,-4.343616,6.251511,13.318116,6.430483,8.138688,0.000000,0,0,12.819437,5.331795,6.589601,6.885267,-1.34417,0.07445,3.27667
0.999,0,0.000000,0,6.120071,-4.457427,6.246080,13.360491,6.430857,8.126178,0.000000,0,0,12.809922,5.333076,6.590010,6.908514,-1.33013,0.09654,3.27729
1.000,0,0.000000,0,6.115123,-4.490534,6.241269,13.399882,6.431346,8.114105,0.000000,0,0,12.800096,5.334265,6.589762,6.933728,-1.32026,0.11023,3.27749
1.001,0,0.000000,0,6.110240,-4.498712,6.236650,13.438354,6.431872,8.102168,0.000000,0,0,12.790173,5.335427,6.589311,6.959550,-1.30728,0.09844,3.27757
1.002,0,0.000000,0,6.105760,-4.506890,6.232030,13.476824,6.432398,8.090230,0.000000,0,0,12.780250,5.336589,6.588860,6.985373,-1.29567,0.10128,3.27747
1.003,0,0.000000,0,6.101355,-4.515069,6.227410,13.515295,6.432924,8.078293,0.000000,0,0,12.770327,5.337750,6.588409,7.011195,-1.28320,0.11494,3.27732
1.004,0,0.000000,0,6.097411,-4.454003,6.222614,13.550744,6.433908,8.066916,0.000000,0,0,12.760607,5.339155,6.587437,7.038886,-1.26367,0.09800,3.27705
1.005,0,0.000000,0,6.093552,-4.371547,6.217763,13.585260,6.435035,8.055713,0.000000,0,0,12.750950,5.340635,6.586302,7.067154,-1.24112,0.07878,3.27675
1.006,0,0.000000,0,6.090165,-4.289092,6.212912,13.619776,6.436162,8.044509,0.000000,0,0,12.741293,5.342115,6.585168,7.095423,-1.22835,0.09731,3.27684
1.007,0,0.000000,0,6.086866,-4.206636,6.208061,13.654292,6.437288,8.033305,0.000000,0,0,12.731637,5.343595,6.584033,7.123691,-1.21198,0.11629,3.27707
1.008,0,0.000000,0,6.084037,-4.081337,6.203880,13.685463,6.438729,8.022706,0.000000,0,0,12.722129,5.345220,6.582438,7.153575,-1.19761,0.10393,3.27701
1.009,0,0.000000,0,6.081295,-3.942803,6.199906,13.715601,6.440266,8.012294,0.000000,0,0,12.712667,5.346890,6.580701,7.183959,-1.18104,0.10465,3.27686
1.010,0,0.000000,0,6.079037,-3.804270,6.195932,13.745739,6.441803,8.001882,0.000000,0,0,12.703206,5.348560,6.578964,7.214343,-1.16282,0.11424,3.27700
1.011,0,0.000000,0,6.076867,-3.665736,6.191958,13.775877,6.443340,7.991469,0.000000,0,0,12.693745,5.350230,6.577227,7.244727,-1.13453,0.10946,3.27723
1.012,0,0.000000,0,6.075152,-3.525941,6.188385,13.802606,6.444620,7.981971,0.000000,0,0,12.684788,5.352114,6.574907,7.276592,-1.11848,0.09089,3.27705
1.013,0,0.000000,0,6.073522,-3.385756,6.184937,13.828280,6.445820,7.972754,0.000000,0,0,12.675985,5.354064,6.572407,7.308916,-1.09896,0.09779,3.27675
1.014,0,0.000000,0,6.072242,-3.245570,6.181487,13.853955,6.447021,7.963538,0.000000,0,0,12.667184,5.356013,6.569907,7.341239,-1.08169,0.10297,3.27679
1.015,0,0.000000,0,6.071028,-3.105385,6.178038,13.879630,6.448221,7.954322,0.000000,0,0,12.658381,5.357963,6.567407,7.373562,-1.06605,0.08886,3.27694
1.016,0,0.000000,0,6.070035,-2.969350,6.175541,13.901837,6.449587,7.946047,0.000000,0,0,12.649742,5.360151,6.564816,7.407246,-1.04721,0.09300,3.27692
1.017,0,0.000000,0,6.069084,-2.834596,6.173337,13.922973,6.451005,7.938062,0.000000,0,0,12.641153,5.362413,6.562196,7.441350,-1.01925,0.11726,3.27684
1.018,0,0.000000,0,6.068237,-2.699842,6.171134,13.944108,6.452422,7.930078,0.000000,0,0,12.632565,5.364676,6.559577,7.475455,-0.98804,0.11475,3.27682
1.019,0,0.000000,0,6.067409,-2.565089,6.168931,13.965244,6.453840,7.922093,0.000000,0,0,12.623976,5.366938,6.556957,7.509559,-0.97254,0.08483,3.27682
1.020,0,0.000000,0,6.066523,-2.442137,6.166425,13.983678,6.455531,7.914991,0.000000,0,0,12.615810,5.369354,6.555162,7.544842,-0.94987,0.09354,3.27688
1.021,0,0.000000,0,6.065627,-2.322831,6.163826,14.001278,6.457307,7.908162,0.000000,0,0,12.607775,5.371817,6.553621,7.580490,-0.93325,0.10381,3.27696
1.022,0,0.000000,0,6.064478,-2.203525,6.161226,14.018878,6.459083,7.901333,0.000000,0,0,12.599739,5.374281,6.552081,7.616137,-0.91086,0.09265,3.27663
1.023,0,0.000000,0,6.063282,-2.084219,6.158627,14.036478,6.460859,7.894504,0.000000,0,0,12.591703,5.376744,6.550540,7.651784,-0.89012,0.09764,3.27617
1.024,0,0.000000,0,6.061688,-1.976399,6.156552,14.051487,6.462982,7.888178,0.000000,0,0,12.583842,5.379179,6.549478,7.689296,-0.85121,0.10702,3.27623
1.025,0,0.000000,0,6.060021,-1.872128,6.154639,14.065695,6.465212,7.882009,0.000000,0,0,12.576034,5.381605,6.548562,7.727382,-0.82849,0.10685,3.27646
1.026,0,0.000000,0,6.057877,-1.767858,6.152727,14.079904,6.467442,7.875839,0.000000,0,0,12.568226,5.384031,6.547647,7.765469,-0.80466,0.08158,3.27646
1.027,0,0.000000,0,6.055644,-1.663587,6.150814,14.094112,6.469672,7.869669,0.000000,0,0,12.560417,5.386457,6.546732,7.803556,-0.78480,0.10165,3.27639
1.028,0,0.000000,0,6.052872,-1.601896,6.149374,14.106575,6.472202,7.863762,0.000000,0,0,12.552717,5.389050,6.547242,7.843667,-0.76322,0.10583,3.27648
1.029,0,0.000000,0,6.050002,-1.553358,6.148080,14.118498,6.474824,7.857937,0.000000,0,0,12.545051,5.391693,6.548192,7.884403,-0.73914,0.09695,3.27663
1.030,0,0.000000,0,6.046542,-1.504820,6.146786,14.130421,6.477446,7.852112,0.000000,0,0,12.537384,5.394337,6.549142,7.925139,-0.71061,0.09002,3.27690
1.031,0,0.000000,0,6.042974,-1.456281,6.145493,14.142344,6.480068,7.846286,0.000000,0,0,12.529716,5.396981,6.550092,7.965876,-0.67130,0.11063,3.27721
1.032,0,0.000000,0,6.038820,-1.467588,6.144658,14.151939,6.482980,7.840670,0.000000,0,0,12.522017,5.399885,6.552170,8.009286,-0.65004,0.11085,3.27711
1.033,0,0.000000,0,6.034558,-1.497380,6.143965,14.160816,6.485981,7.835118,0.000000,0,0,12.514307,5.402870,6.554598,8.053521,-0.62521,0.09457,3.27688
1.034,0,0.000000,0,6.029772,-1.527173,6.143272,14.169693,6.488982,7.829566,0.000000,0,0,12.506597,5.405854,6.557025,8.097757,-0.60260,0.10804,3.27694
1.035,0,0.000000,0,6.024888,-1.556965,6.142579,14.178570,6.491984,7.824015,0.000000,0,0,12.498886,5.408839,6.559453,8.141993,-0.57814,0.10552,3.27709
1.036,0,0.000000,0,6.019539,-1.674392,6.141452,14.184896,6.495316,7.818672,0.000000,0,0,12.491362,5.411905,6.562346,8.188368,-0.55224,0.08877,3.27690
1.037,0,0.000000,0,6.014105,-1.818888,6.140193,14.190435,6.498751,7.813394,0.000000,0,0,12.483895,5.414996,6.565382,8.235404,-0.53068,0.08527,3.27659
1.038,0,0.000000,0,6.008255,-1.963385,6.138933,14.195974,6.502185,7.808116,0.000000,0,0,12.476429,5.418087,6.568418,8.282440,-0.47902,0.11040,3.27704
1.039,0,0.000000,0,6.002329,-2.107881,6.137673,14.201512,6.505620,7.802838,0.000000,0,0,12.468963,5.421177,6.571454,8.329475,-0.45353,0.11103,3.27772
1.040,0,0.000000,0,5.996069,-2.322510,6.135517,14.204798,6.509322,7.797826,0.000000,0,0,12.461481,5.424092,6.574812,8.377769,-0.43151,0.09503,3.27732
1.041,1,0.000000,0,5.989749,-2.558803,6.133084,14.207386,6.513106,7.792895,0.000000,0,0,12.453996,5.426952,6.578269,8.426449,-0.40557,0.11252,3.27655
1.042,0,2.146602,1,5.983190,-2.795095,6.130651,14.209975,6.516891,7.787965,0.000000,0,0,12.446510,5.429812,6.581727,8.475130,-0.38099,0.11776,3.27660
1.043,0,4.689969,1,5.976586,-3.031388,6.128219,14.212564,6.520675,7.783034,0.000000,0,0,12.439024,5.432673,6.585185,8.523810,-0.35403,0.10052,3.27690
1.044,0,5.084992,1,5.969789,-3.295445,6.124938,14.213668,6.524167,7.777973,0.000000,0,0,12.431716,5.435458,6.589088,8.572330,-0.32271,0.09741,3.27686
1.045,0,5.082928,1,5.962955,-3.568080,6.121394,14.214314,6.527568,7.772871,0.000000,0,0,12.424462,5.438221,6.593131,8.620801,-0.28077,0.10606,3.27671
1.046,0,5.081132,1,5.955926,-3.840714,6.117851,14.214960,6.530969,7.767769,0.000000,0,0,12.417210,5.440984,6.597173,8.669271,-0.25667,0.09675,3.27661
1.047,0,5.079386,1,5.948861,-4.113348,6.114308,14.215606,6.534371,7.762667,0.000000,0,0,12.409956,5.443747,6.601215,8.717741,-0.22830,0.09075,3.27654
1.048,0,5.078032,1,5.941609,-4.358333,6.109759,14.215356,6.537921,7.757653,0.000000,0,0,12.403172,5.446585,6.605539,8.765471,-0.20388,0.11643,3.27640
1.049,0,5.076749,1,5.934323,-4.594777,6.104899,14.214828,6.541517,7.752667,0.000000,0,0,12.396533,5.449448,6.609950,8.812974,-0.17825,0.11894,3.27625
1.050,0,5.075841,1,5.926897,-4.831222,6.100039,14.214301,6.545114,7.747680,0.000000,0,0,12.389894,5.452310,6.614360,8.860476,-0.15279,0.08842,3.27650
1.051,0,5.075003,1,5.919446,-5.067666,6.095180,14.213774,6.548710,7.742694,0.000000,0,0,12.383255,5.455173,6.618771,8.907977,-0.11953,0.09168,3.27688
1.052,0,5.074501,1,5.911916,-5.237165,6.089307,14.211805,6.552316,7.737808,0.000000,0,0,12.376918,5.457926,6.623724,8.953174,-0.07276,0.09938,3.27640
1.053,0,5.074061,1,5.904371,-5.385985,6.083121,14.209393,6.555925,7.732954,0.000000,0,0,12.370673,5.460646,6.628843,8.997659,-0.04775,0.09329,3.27564
1.054,0,5.074011,1,5.896806,-5.534806,6.076935,14.206979,6.559535,7.728099,0.000000,0,0,12.364429,5.463367,6.633964,9.042144,-0.02197,0.10430,3.27603
1.055,0,5.074034,1,5.889235,-5.683626,6.070750,14.204566,6.563144,7.723245,0.000000,0,0,12.358184,5.466086,6.639084,9.086629,0.00408,0.10854,3.27679
1.056,0,5.074499,1,5.881732,-5.755567,6.064380,14.201303,6.566669,7.718492,0.000000,0,0,12.352640,5.469021,6.644655,9.128904,0.02581,0.10224,3.27721
1.057,0,5.075045,1,5.874240,-5.803760,6.057953,14.197777,6.570169,7.713771,0.000000,0,0,12.347313,5.472022,6.650365,9.170498,0.05334,0.09105,3.27751
1.058,0,5.075967,1,5.866963,-5.851953,6.051526,14.194250,6.573669,7.709051,0.000000,0,0,12.341986,5.475023,6.656075,9.212090,0.08071,0.11357,3.27742
1.059,0,5.076959,1,5.859725,-5.900146,6.045100,14.190724,6.577169,7.704330,0.000000,0,0,12.336658,5.478024,6.661786,9.253684,0.12997,0.10468,3.27719
1.060,0,5.078238,1,5.852880,-5.881229,6.039020,14.186054,6.580402,7.700014,0.000000,0,0,12.332158,5.481032,6.667690,9.292827,0.15767,0.08286,3.27684
1.061,0,5.079570,1,5.846108,-5.841582,6.033047,14.181030,6.583553,7.695822,0.000000,0,0,12.327914,5.484042,6.673653,9.331213,0.18280,0.10159,3.27646
1.062,0,5.081165,1,5.839925,-5.801935,6.027075,14.176007,6.586704,7.691631,0.000000,0,0,12.323670,5.487051,6.679617,9.369598,0.20947,0.10736,3.27637
1.063,0,5.082808,1,5.833850,-5.762288,6.021102,14.170983,6.589855,7.687439,0.000000,0,0,12.319427,5.490061,6.685580,9.407985,0.23410,0.10164,3.27637
1.064,0,5.084714,1,5.828556,-5.697718,6.015429,14.164543,6.578990,7.683441,0.000000,0,0,12.255971,5.493060,6.691729,9.444083,0.25951,0.09544,3.27642
1.065,0,5.086668,1,5.823407,-5.625450,6.009850,14.157665,6.563794,7.679501,0.000000,0,0,12.174226,5.496055,6.697933,9.479476,0.28479,0.11420,3.27650
1.066,0,5.088921,1,5.819212,-5.553182,6.004271,14.150788,6.548599,7.675561,0.000000,0,0,12.092480,5.499049,6.704138,9.514869,0.33581,0.10803,3.27652
1.067,0,5.091228,1,5.815195,-5.480914,5.998691,14.143910,6.533403,7.671622,0.000000,0,0,12.010734,5.502044,6.710343,9.550261,0.36088,0.09353,3.27652
1.068,0,5.093835,1,5.812275,-5.407048,5.993287,14.136018,6.518171,7.667920,0.000000,0,0,11.929224,5.505083,6.716563,9.582655,0.38527,0.10427,3.27663
1.069,0,5.096498,1,5.809558,-5.332689,5.987937,14.127811,6.502928,7.664291,0.000000,0,0,11.847786,5.508135,6.722786,9.614122,0.40991,0.10487,3.27679
1.070,0,5.099255,1,5.808017,-5.258329,5.982587,14.119605,6.487684,7.660663,0.000000,0,0,11.766349,5.511188,6.729010,9.645591,0.43710,0.08850,3.27671
1.071,0,5.102028,1,5.806694,-5.183970,5.977238,14.111399,6.472441,7.657035,0.000000,0,0,11.684912,5.514240,6.735234,9.677058,0.46118,0.07689,3.27656
1.072,0,5.104688,1,5.806562,-5.106260,5.972430,14.103071,6.457469,7.654127,0.000000,0,0,11.604030,5.517385,6.741095,9.705708,0.48313,0.10447,3.27675
1.073,0,5.107327,1,5.806652,-5.027515,5.967791,14.094707,6.442580,7.651443,0.000000,0,0,11.523319,5.520558,6.746844,9.733485,0.51929,0.12263,3.27706
1.074,0,5.109893,1,5.807910,-4.948770,5.963151,14.086341,6.427691,7.648757,0.000000,0,0,11.442609,5.523732,6.752593,9.761264,0.55820,0.11142,3.27701
1.075,0,5.112445,1,5.809384,-4.870024,5.958511,14.077976,6.412802,7.646073,0.000000,0,0,11.361898,5.526906,6.758342,9.789042,0.57996,0.08029,3.27686
1.076,0,5.115016,1,5.811963,-4.760465,5.953499,14.069641,6.397893,7.643859,0.000000,0,0,11.281872,5.530269,6.763313,9.813403,0.60706,0.08687,3.27665
1.077,0,5.117591,1,5.814745,-4.641387,5.948372,14.061315,6.382979,7.641791,0.000000,0,0,11.202056,5.533691,6.768044,9.836709,0.62880,0.09703,3.27642
1.078,0,5.120181,1,5.818489,-4.522310,5.943245,14.052989,6.368064,7.639723,0.000000,0,0,11.122241,5.537113,6.772775,9.860014,0.65166,0.09453,3.27677
1.079,0,5.122773,1,5.822410,-4.403232,5.938118,14.044662,6.353149,7.637655,0.000000,0,0,11.042425,5.540535,6.777506,9.883320,0.67579,0.08622,3.27730
1.080,0,5.125368,1,5.827080,-4.224773,5.933362,14.036211,6.338215,7.636447,0.000000,0,0,10.963627,5.543977,6.781616,9.902627,0.70648,0.10327,3.27767
1.081,0,5.127963,1,5.831888,-4.027971,5.928718,14.027720,6.323274,7.635505,0.000000,0,0,10.885141,5.547424,6.785535,9.920700,0.74422,0.11448,3.27797
1.082,0,5.130617,1,5.837205,-3.831169,5.924075,14.019230,6.308334,7.634562,0.000000,0,0,10.806657,5.550872,6.789454,9.938773,0.76876,0.09162,3.27770
1.083,0,5.133281,1,5.842616,-3.634367,5.919432,14.010739,6.293393,7.633620,0.000000,0,0,10.728171,5.554319,6.793374,9.956846,0.78923,0.07436,3.27724
1.084,0,5.136028,1,5.848308,-3.352107,5.915775,14.001808,6.286176,7.634237,0.000000,0,0,10.724827,5.557679,6.796486,9.971043,0.80954,0.09349,3.27719
1.085,0,5.138790,1,5.854051,-3.043449,5.912423,13.992740,6.281345,7.635335,0.000000,0,0,10.744692,5.561012,6.799349,9.984042,0.82951,0.10796,3.27726
1.086,0,5.141425,1,5.859879,-2.734792,5.909070,13.983672,6.276513,7.636433,0.000000,0,0,10.764558,5.564345,6.802212,9.997042,0.85205,0.09325,3.27688
1.087,0,5.144036,1,5.865721,-2.426134,5.905718,13.974605,6.271682,7.637531,0.000000,0,0,10.784423,5.567678,6.805076,10.010041,0.87445,0.08547,3.27635
1.088,0,5.146267,1,5.871490,-2.040392,5.903508,13.965465,6.265780,7.639040,0.000000,0,0,10.807803,5.569889,6.806862,10.019257,0.90522,0.10918,3.27662
1.089,0,5.148428,1,5.877245,-1.630839,5.901650,13.956303,6.259547,7.640676,0.000000,0,0,10.832269,5.571753,6.808316,10.027303,0.93818,0.11413,3.27715
1.090,0,5.150061,1,5.882858,-1.221285,5.899792,13.947141,6.253314,7.642312,0.000000,0,0,10.856734,5.573617,6.809769,10.035349,0.95750,0.09632,3.27723
1.091,0,5.151597,1,5.888444,-0.811732,5.897934,13.937978,6.247082,7.643948,0.000000,0,0,10.881201,5.575480,6.811223,10.043395,0.97759,0.09064,3.27715
1.092,1,2.977762,1,5.893897,-0.387486,5.897144,13.929011,6.239840,7.645998,0.000000,0,0,10.908552,5.575566,6.812096,10.046827,0.99284,0.09753,3.27719
1.093,0,0.401843,0,5.899325,0.041297,5.896685,13.920106,6.232286,7.648175,0.000000,0,0,10.936796,5.575104,6.812789,10.048834,1.01339,0.09161,3.27726
1.094,0,0.000000,0,5.904664,0.470080,5.896225,13.911200,6.224732,7.650352,0.000000,0,0,10.965039,5.574641,6.813483,10.050841,1.03397,0.08793,3.27682
1.095,0,0.000000,0,5.909986,0.898864,5.895765,13.902294,6.217178,7.652529,0.000000,0,0,10.993283,5.574178,6.814176,10.052848,1.05670,0.10168,3.27621
