"Time","67 LDS cle","65 L mark","64 R mark","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","32 FLx (cm)","27 HLx (cm)","66 RDS cle","34 FRx (cm)","33 FLy (cm)","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
0.157,0,0,0,0.023037,0.000000,3.024055,4.120251,4.121101,17.490910,15.075191,1,16.878851,4.563241,3.443563,13.165448,4.964292,1.48395,0.08623,3.27695
0.158,0,0,0,-0.074709,0.000000,3.022930,4.119988,4.116750,17.524570,15.062339,1,16.866873,4.615630,3.441901,13.158986,4.963075,1.48355,0.08496,3.27672
0.159,0,0,0,-0.153207,0.000000,3.021561,4.119576,4.112851,17.570908,15.048959,1,16.854897,4.620646,3.439097,13.153153,4.961367,1.48230,0.11617,3.27643
0.160,0,0,0,-0.227188,0.000000,3.020163,4.119128,4.109008,17.620216,15.035455,1,16.842922,4.614551,3.436025,13.147467,4.959545,1.48412,0.11794,3.27612
0.161,0,0,0,-0.301170,0.000000,3.018433,4.118680,4.105538,17.669527,15.021951,1,16.830946,4.608455,3.432953,13.141781,4.957722,1.48438,0.08366,3.27631
0.162,0,0,0,-0.375152,0.000000,3.016662,4.118232,4.102114,17.718836,15.008447,1,16.818972,4.602360,3.429880,13.136095,4.955900,1.48418,0.09104,3.27661
0.163,0,0,0,-0.444175,0.000000,3.014520,4.117942,4.098893,17.763252,14.994772,1,16.807173,4.596793,3.425703,13.131046,4.954075,1.48384,0.10132,3.27692
0.164,0,0,0,-0.512035,0.000000,3.012332,4.117688,4.095696,17.806522,14.981056,1,16.795414,4.591349,3.421266,13.126147,4.952250,1.48187,0.09982,3.27722
0.165,0,0,0,-0.579895,0.000000,3.009990,4.117435,4.092559,17.849792,14.967341,1,16.783657,4.585906,3.416829,13.121249,4.950425,1.48402,0.07640,3.27740
0.166,0,0,0,-0.647755,0.000000,3.007629,4.117181,4.089429,17.893063,14.953626,1,16.771898,4.580462,3.412393,13.116350,4.948600,1.48457,0.10377,3.27756
0.167,0,0,0,-0.710261,0.000000,3.005365,4.116586,4.086233,17.932447,14.940537,1,16.760250,4.575449,3.408514,13.112803,4.947275,1.48338,0.10480,3.27753
0.168,0,0,0,-0.771513,0.000000,3.003113,4.115911,4.083027,17.970922,14.927596,1,16.748625,4.570535,3.404767,13.109574,4.946067,1.48570,0.09416,3.27745
0.169,0,0,0,-0.832764,0.000000,3.001044,4.115237,4.079669,18.009398,14.914655,1,16.737001,4.565621,3.401020,13.106345,4.944859,1.48308,0.10934,3.27744
0.170,0,0,0,-0.894015,0.000000,2.998998,4.114563,4.076292,18.047871,14.901712,1,16.725378,4.560708,3.397273,13.103115,4.943651,1.48413,0.11388,3.27744
0.171,0,0,0,-0.949095,0.000000,2.997169,4.113418,4.072739,18.083479,14.888889,1,16.714098,4.557953,3.394628,13.103220,4.942408,1.48233,0.09638,3.27725
0.172,0,0,0,-1.002726,0.000000,2.995367,4.112163,4.069164,18.118412,14.876095,1,16.702898,4.555704,3.392241,13.104107,4.941157,1.47884,0.07586,3.27702
0.173,0,0,0,-1.056358,0.000000,2.993792,4.110909,4.065626,18.153347,14.863299,1,16.691698,4.553455,3.389854,13.104994,4.939906,1.48434,0.10801,3.27704
0.174,0,0,0,-1.109990,0.000000,2.992244,4.109654,4.062093,18.188280,14.850504,1,16.680498,4.551206,3.387467,13.105881,4.938655,1.48251,0.11220,3.27711
0.175,0,0,0,-1.145899,0.000000,2.990788,4.108220,4.058872,18.217871,14.837557,1,16.669720,4.550720,3.384889,13.112516,4.936806,1.48354,0.09173,3.27676
0.176,0,0,0,-1.177651,0.000000,2.989342,4.106745,4.055689,18.246206,14.824574,1,16.659040,4.550648,3.382266,13.120501,4.934817,1.48357,0.07496,3.27631
0.177,0,0,1,-1.209403,0.000000,1.658997,4.105269,4.053078,18.274542,14.811590,1,16.648361,4.550576,3.379644,13.128485,4.932828,1.48320,0.11083,3.27689
0.178,0,0,0,-1.241155,0.000000,0.164405,4.103793,4.050537,18.302877,14.798607,0,16.637682,4.550504,3.377021,13.136469,4.930840,1.48692,0.11659,3.27773
0.179,0,0,0,-1.250183,0.000000,0.000000,4.102562,4.048748,18.327564,14.786520,0,16.627119,4.552099,3.369456,13.150502,4.929677,1.48306,0.09425,3.27728
0.180,0,0,0,-1.253881,0.000000,0.000000,4.101389,4.047053,18.351395,14.774644,0,16.616583,4.554084,3.360733,13.165955,4.928708,1.48349,0.09384,3.27652
0.181,0,0,0,-1.257579,0.000000,0.000000,4.100215,4.045958,18.375223,14.762767,0,16.606049,4.556070,3.352009,13.181407,4.927739,1.48363,0.11182,3.27686
0.182,0,0,0,-1.261277,0.000000,0.000000,4.099042,4.044936,18.399054,14.750891,0,16.595512,4.558055,3.343285,13.196858,4.926771,1.48294,0.10898,3.27747
0.183,0,0,0,-1.243042,0.000000,0.000000,4.097765,4.044318,18.420961,14.738049,0,16.585011,4.561157,3.329117,13.219110,4.925358,1.48451,0.08089,3.27728
0.184,0,0,0,-1.219662,0.000000,0.000000,4.096464,4.043750,18.442419,14.724980,0,16.574514,4.564521,3.313672,13.242956,4.923842,1.48262,0.08927,3.27690
0.185,0,0,0,-1.196282,0.000000,0.000000,4.095162,4.043624,18.463877,14.711912,0,16.564018,4.567884,3.298227,13.266802,4.922326,1.48412,0.09970,3.27707
0.186,0,0,0,-1.172902,0.000000,0.000000,4.093861,4.043552,18.485334,14.698844,0,16.553524,4.571249,3.282782,13.290648,4.920809,1.48438,0.10142,3.27737
0.187,0,0,0,-1.129023,0.000000,0.000000,4.092616,4.044011,18.503029,14.686073,0,16.543232,4.575170,3.261687,13.319551,4.919139,1.48396,0.07525,3.27768
0.188,0,0,0,-1.080336,0.000000,0.000000,4.091383,4.044534,18.519840,14.673373,0,16.532988,4.579221,3.239268,13.349640,4.917433,1.48488,0.10283,3.27798
0.189,0,0,0,-1.031649,0.000000,0.000000,4.090151,4.045600,18.536652,14.660673,0,16.522743,4.583273,3.216848,13.379729,4.915727,1.48186,0.10622,3.27744
0.190,0,0,0,-0.982962,0.000000,0.000000,4.088919,4.046734,18.553463,14.647972,0,16.512499,4.587325,3.194428,13.409819,4.914021,1.48280,0.09606,3.27667
0.191,0,0,0,-0.914076,0.000000,0.000000,4.087835,4.048414,18.567556,14.635622,0,16.501846,4.591050,3.169687,13.442338,4.912390,1.48471,0.10502,3.27682
0.192,0,0,0,-0.840452,0.000000,0.000000,4.086786,4.050162,18.581013,14.623353,0,16.491096,4.594698,3.144401,13.475426,4.910778,1.48492,0.11581,3.27721
0.193,0,0,0,-0.766828,0.000000,0.000000,4.085737,4.052498,18.594469,14.611085,0,16.480347,4.598346,3.119116,13.508514,4.909165,1.48395,0.09915,3.27753
0.194,0,0,0,-0.693203,0.000000,0.000000,4.084688,4.054907,18.607925,14.598816,0,16.469597,4.601994,3.093830,13.541603,4.907553,1.48181,0.07292,3.27783
0.195,0,0,0,-0.605443,0.000000,0.000000,4.084084,4.057929,18.619139,14.586818,0,16.459574,4.605168,3.070604,13.576817,4.906956,1.48422,0.11091,3.27722
0.196,0,0,0,-0.514367,0.000000,0.000000,4.083583,4.061027,18.629827,14.574882,0,16.449720,4.608231,3.047862,13.612528,4.906598,1.48441,0.11184,3.27638
0.197,0,0,0,-0.423292,0.000000,0.000000,4.083083,4.064625,18.640516,14.562946,0,16.439867,4.611294,3.025120,13.648240,4.906240,1.48441,0.08988,3.27634
0.198,0,0,0,-0.332216,0.000000,0.000000,4.082582,4.068285,18.651203,14.551011,0,16.430014,4.614357,3.002378,13.683951,4.905882,1.48744,0.08977,3.27649
0.199,0,0,0,-0.235119,0.000000,0.000000,4.082436,4.072290,18.661320,14.539517,0,16.420475,4.616011,2.987933,13.722776,4.905886,1.48500,0.11393,3.27682
0.200,0,0,0,-0.136610,0.000000,0.000000,4.082372,4.076338,18.671301,14.528128,0,16.411011,4.617335,2.975434,13.762331,4.905974,1.48511,0.11391,3.27721
0.201,0,0,0,-0.038101,0.000000,0.000000,4.082307,4.080564,18.681282,14.516737,0,16.401545,4.618659,2.962935,13.801886,4.906062,1.48692,0.09224,3.27686
0.202,0,0,0,0.060408,0.000000,0.000000,4.082243,4.084811,18.691265,14.505347,0,16.392080,4.619982,2.950436,13.841441,4.906150,1.48528,0.09681,3.27632
0.203,0,0,0,0.149960,0.000000,0.000000,4.082548,4.089059,18.699814,14.492840,0,16.381975,4.620769,2.946826,13.883515,4.905863,1.48763,0.10334,3.27640
0.204,0,0,0,0.237410,0.000000,0.000000,4.082940,4.093307,18.708027,14.480069,0,16.371721,4.621428,2.945301,13.926181,4.905488,1.48347,0.09488,3.27663
0.205,0,0,0,0.324859,0.000000,0.000000,4.083331,4.097373,18.716240,14.467299,0,16.361467,4.622089,2.943776,13.968846,4.905114,1.48430,0.09914,3.27679
0.206,0,0,0,0.412309,0.000000,0.000000,4.083722,4.101416,18.724453,14.454529,0,16.351213,4.622749,2.942251,14.011513,4.904738,1.48392,0.10977,3.27695
0.207,0,0,0,0.488355,0.000000,0.000000,4.084171,4.105151,18.730104,14.442024,0,16.340149,4.623415,2.948938,14.055652,4.904156,1.48024,0.10120,3.27734
0.208,0,0,0,0.561726,0.000000,0.000000,4.084632,4.108848,18.735153,14.429582,0,16.328894,4.624083,2.957552,14.100136,4.903525,1.48584,0.08627,3.27780
0.209,0,0,0,0.635097,0.000000,0.000000,4.085094,4.112392,18.740204,14.417140,0,16.317636,4.624750,2.966166,14.144620,4.902894,1.48499,0.10505,3.27716
0.210,0,0,0,0.708468,0.000000,0.000000,4.085557,4.115919,18.745255,14.404697,0,16.306381,4.625417,2.974780,14.189104,4.902262,1.48528,0.12053,3.27625
0.211,0,0,0,0.766798,0.000000,0.000000,4.086530,4.119454,18.749062,14.391031,0,16.294617,4.625425,2.986821,14.231347,4.901806,1.48322,0.09582,3.27637
0.212,0,0,0,0.821599,0.000000,0.000000,4.087624,4.122992,18.752577,14.377078,0,16.282732,4.625278,2.999666,14.273063,4.901392,1.48326,0.07890,3.27675
0.213,0,0,0,0.876401,0.000000,0.000000,4.088717,4.126371,18.756094,14.363126,0,16.270849,4.625131,3.012511,14.314779,4.900977,1.48402,0.09930,3.27689
0.214,0,0,0,0.931202,0.000000,0.000000,4.089810,4.129730,18.759609,14.349173,0,16.258965,4.624984,3.025356,14.356496,4.900562,1.48459,0.11478,3.27696
0.215,0,1,0,0.976776,2.119229,0.000000,4.090852,4.132751,18.760433,14.335225,0,16.247543,4.625000,3.038831,14.394565,4.900006,1.48291,0.08935,3.27667
0.216,1,0,0,1.020186,4.500385,0.000000,4.091880,4.135730,18.760624,14.321279,0,16.236231,4.625054,3.052454,14.431778,4.899418,1.48495,0.10775,3.27629
0.217,1,0,0,1.063595,4.762034,0.000000,4.092909,4.138559,18.760817,14.307333,0,16.224920,4.625109,3.066077,14.468992,4.898829,1.48383,0.10730,3.27670
0.218,1,0,0,1.107005,4.761723,0.000000,4.093938,4.141370,18.761009,14.293386,0,16.213608,4.625163,3.079700,14.506206,4.898241,1.48569,0.10452,3.27731
0.219,1,0,0,1.147588,4.761134,0.000000,4.095127,4.144264,18.757715,14.279846,0,16.202646,4.624458,3.091202,14.538442,4.897683,1.48335,0.08959,3.27701
0.220,1,0,0,1.187508,4.760512,0.000000,4.096353,4.147168,18.753603,14.266400,0,16.191767,4.623574,3.102205,14.569511,4.897133,1.48395,0.11016,3.27647
0.221,1,0,0,1.227428,4.759734,0.000000,4.097579,4.150126,18.749491,14.252954,0,16.180887,4.622691,3.113209,14.600580,4.896583,1.47960,0.10477,3.27631
0.222,1,0,0,1.267349,4.758936,0.000000,4.098806,4.153089,18.745378,14.239509,0,16.170010,4.621807,3.124212,14.631649,4.896033,1.48259,0.08547,3.27623
0.223,1,0,0,1.311877,4.758172,0.000000,4.099982,4.156061,18.740759,14.226213,0,16.159351,4.621043,3.134080,14.656616,4.895427,1.48338,0.08653,3.27628
0.224,1,0,0,1.357487,4.757411,0.000000,4.101147,4.159033,18.736021,14.212953,0,16.148746,4.620306,3.143681,14.680151,4.894807,1.48424,0.10996,3.27635
0.225,1,0,0,1.403097,4.756786,0.000000,4.102311,4.162245,18.731283,14.199693,0,16.138142,4.619569,3.153282,14.703687,4.894186,1.48413,0.10641,3.27679
0.226,1,0,0,1.448707,4.756177,0.000000,4.103476,4.165487,18.726545,14.186433,0,16.127535,4.618833,3.162883,14.727221,4.893567,1.48578,0.07931,3.27733
0.227,1,0,0,1.499735,4.755723,0.000000,4.105025,4.169179,18.719418,14.174064,0,16.117735,4.618124,3.170772,14.747333,4.893219,1.48514,0.10020,3.27701
0.228,1,0,0,1.552033,4.755286,0.000000,4.106665,4.172926,18.711731,14.161903,0,16.108122,4.617421,3.178260,14.766641,4.892934,1.48363,0.12083,3.27647
0.229,1,0,0,1.604331,4.754756,0.000000,4.108304,4.176893,18.704044,14.149743,0,16.098509,4.616718,3.185747,14.785949,4.892650,1.48396,0.10884,3.27692
0.230,1,0,0,1.656629,4.754215,0.000000,4.109944,4.180886,18.696358,14.137583,0,16.088896,4.616016,3.193235,14.805257,4.892365,1.48280,0.08001,3.27760
0.231,1,0,0,1.709637,4.753370,0.000000,4.111629,4.184826,18.687010,14.126549,0,16.080193,4.614878,3.199144,14.822013,4.891879,1.48398,0.09503,3.27774
0.232,1,0,0,1.762812,4.752487,0.000000,4.113326,4.188760,18.677273,14.115779,0,16.071703,4.613638,3.204683,14.838169,4.891346,1.48445,0.10605,3.27774
0.233,1,0,0,1.815987,4.751597,0.000000,4.115022,4.192760,18.667536,14.105009,0,16.063213,4.612399,3.210222,14.854326,4.890812,1.48491,0.09908,3.27707
0.234,1,0,0,1.869162,4.750706,0.000000,4.116718,4.196768,18.657799,14.094240,0,16.054726,4.611159,3.215761,14.870482,4.890278,1.48445,0.07264,3.27623
0.235,1,0,0,1.917404,4.750115,0.000000,4.118824,4.200984,18.645237,14.083514,0,16.047533,4.610775,3.219216,14.882960,4.889454,1.48238,0.09524,3.27631
0.236,1,0,0,1.964489,4.749563,0.000000,4.121027,4.205225,18.632013,14.072799,0,16.040646,4.610593,3.222182,14.894575,4.888561,1.48285,0.11247,3.27661
0.237,1,0,0,2.011574,4.749035,0.000000,4.123229,4.209430,18.618790,14.062084,0,16.033758,4.610410,3.225148,14.906191,4.887669,1.48557,0.09487,3.27686
0.238,1,0,0,2.058660,4.748512,0.000000,4.125431,4.213630,18.605564,14.051369,0,16.026871,4.610228,3.228114,14.917806,4.886776,1.48340,0.10030,3.27708
0.239,1,0,0,2.101778,4.747670,0.000000,4.127494,4.217544,18.593044,14.041206,0,16.022680,4.609317,3.230534,14.925519,4.885828,1.48419,0.10611,3.27695
0.240,1,0,0,2.143965,4.746789,0.000000,4.129526,4.221422,18.580690,14.031174,0,16.019121,4.608237,3.232826,14.932317,4.884865,1.48289,0.10690,3.27672
0.241,1,0,0,2.186153,4.745677,0.000000,4.131557,4.225235,18.568336,14.021141,0,16.015564,4.607156,3.235119,14.939115,4.883903,1.48416,0.09348,3.27673
0.242,1,0,0,2.228341,4.744535,0.000000,4.133589,4.229039,18.555983,14.011108,0,16.012005,4.606076,3.237411,14.945913,4.882941,1.48477,0.10724,3.27681
0.243,1,0,0,2.268841,4.743407,0.000000,4.135878,4.233042,18.543379,14.001831,0,16.012438,4.604698,3.238246,14.948188,4.882527,1.48320,0.10765,3.27701
0.244,1,0,0,2.308944,4.742280,0.000000,4.138227,4.237069,18.530716,13.992731,0,16.013803,4.603250,3.238739,14.949402,4.882243,1.47888,0.09191,3.27724
0.245,1,0,0,2.349049,4.741582,0.000000,4.140576,4.241162,18.518055,13.983632,0,16.015171,4.601802,3.239233,14.950615,4.881958,1.48341,0.08247,3.27734
0.246,1,0,0,2.389153,4.740937,0.000000,4.142926,4.245264,18.505392,13.974532,0,16.016539,4.600355,3.239726,14.951829,4.881673,1.48396,0.10470,3.27742
0.247,1,0,0,2.428341,4.741018,0.000000,4.145299,4.249267,18.491934,13.967225,0,16.024963,4.600074,3.239223,14.948734,4.882166,1.48471,0.10995,3.27719
0.248,1,0,0,2.467315,4.741189,0.000000,4.147679,4.253257,18.478289,13.960340,0,16.035046,4.600068,3.238485,14.944630,4.882842,1.48466,0.09081,3.27689
0.249,1,0,0,2.506289,4.741631,0.000000,4.150059,4.257344,18.464643,13.953453,0,16.045126,4.600061,3.237748,14.940524,4.883518,1.48485,0.08306,3.27689
0.250,1,0,0,2.545263,4.742106,0.000000,4.152439,4.261442,18.450996,13.946568,0,16.055208,4.600055,3.237010,14.936419,4.884194,1.48653,0.10811,3.27696
0.251,1,0,0,2.579785,4.742346,0.000000,4.155186,4.265797,18.437895,13.939901,0,16.070368,4.599873,3.236754,14.929274,4.884830,1.48453,0.11416,3.27686
0.252,1,0,0,2.613263,4.742557,0.000000,4.158020,4.270184,18.424921,13.933287,0,16.086718,4.599650,3.236611,14.921414,4.885458,1.48590,0.09247,3.27670
0.253,1,0,0,2.646741,4.742753,0.000000,4.160854,4.274376,18.411947,13.926673,0,16.103069,4.599427,3.236468,14.913555,4.886086,1.48199,0.08808,3.27698
0.254,1,0,0,2.680219,4.742947,0.000000,4.163689,4.278544,18.398973,13.920058,0,16.119419,4.599205,3.236325,14.905696,4.886713,1.48421,0.11417,3.27736
0.255,1,0,0,2.694108,4.743441,0.000000,4.166367,4.282026,18.386730,13.913027,0,16.141006,4.599170,3.237019,14.895358,4.887798,1.48344,0.10553,3.27719
0.256,1,0,0,2.703401,4.743972,0.000000,4.169008,4.285423,18.374657,13.905897,0,16.163822,4.599180,3.237910,14.884439,4.888991,1.48372,0.08524,3.27689
0.257,1,0,0,2.712694,4.744620,0.000000,4.171649,4.288230,18.362583,13.898767,0,16.186638,4.599191,3.238801,14.873521,4.890184,1.48491,0.08676,3.27695
0.258,1,0,0,2.721988,4.745282,0.000000,4.174290,4.290965,18.350512,13.891638,0,16.209452,4.599201,3.239691,14.862601,4.891376,1.48506,0.11426,3.27710
0.259,1,0,0,2.702987,4.745807,0.000000,4.177204,4.293283,18.337822,13.884575,0,16.237341,4.599027,3.239960,14.851604,4.892535,1.48329,0.09957,3.27707
0.260,1,0,0,2.677350,4.746315,0.000000,4.180182,4.295550,18.324989,13.877527,0,16.266418,4.598810,3.240083,14.840587,4.893686,1.48361,0.07610,3.27699
0.261,1,0,0,2.651712,4.746755,0.000000,4.183161,4.297180,18.312157,13.870480,0,16.295496,4.598593,3.240205,14.829570,4.894836,1.48357,0.09721,3.27747
0.262,1,0,0,2.626075,4.747186,0.000000,4.186139,4.298731,18.299324,13.863432,0,16.324574,4.598376,3.240327,14.818553,4.895987,1.48407,0.11129,3.27808
0.263,1,0,0,2.568414,4.747660,0.000000,4.188931,4.299367,18.287479,13.856267,0,16.359917,4.598390,3.240507,14.807916,4.896857,1.48250,0.10092,3.27771
0.264,1,0,0,2.503241,4.748139,0.000000,4.191679,4.299891,18.275866,13.849074,0,16.396729,4.598458,3.240700,14.797367,4.897661,1.48541,0.09395,3.27710
0.265,1,0,0,2.438068,4.748548,0.000000,4.194427,4.299479,18.264252,13.841881,0,16.433540,4.598527,3.240893,14.786819,4.898465,1.48358,0.10579,3.27686
0.266,1,0,0,2.372895,4.748948,0.000000,4.197175,4.298952,18.252638,13.834688,0,16.470352,4.598595,3.241086,14.776271,4.899269,1.48311,0.10269,3.27670
0.267,1,0,0,2.276725,4.749167,0.000000,4.199546,4.297517,18.241632,13.827007,0,16.512314,4.598588,3.241412,14.765750,4.899762,1.48227,0.09352,3.27667
0.268,1,0,0,2.173284,4.749364,0.000000,4.201828,4.295970,18.230772,13.819213,0,16.555483,4.598565,3.241768,14.755236,4.900183,1.48216,0.10705,3.27667
0.269,1,0,0,2.069843,4.749563,0.000000,4.204112,4.293433,18.219910,13.811418,0,16.598652,4.598540,3.242124,14.744721,4.900603,1.48494,0.10233,3.27679
0.270,1,0,0,1.966401,4.749761,0.000000,4.206394,4.290773,18.209047,13.803623,0,16.641821,4.598516,3.242481,14.734207,4.901023,1.48384,0.08239,3.27695
0.271,1,0,0,1.836782,4.750179,0.000000,4.208119,4.287091,18.198107,13.795682,0,16.689226,4.598508,3.242922,14.723948,4.902054,1.48592,0.09553,3.27649
0.272,1,0,0,1.701023,4.750624,0.000000,4.209713,4.283283,18.187145,13.787706,0,16.737625,4.598504,3.243383,14.713749,4.903229,1.48264,0.12038,3.27588
0.273,1,0,0,1.565263,4.751300,0.000000,4.211306,4.278792,18.176186,13.779731,0,16.786024,4.598500,3.243844,14.703549,4.904404,1.48338,0.11465,3.27612
0.274,1,0,0,1.429504,4.752005,0.000000,4.212900,4.274218,18.165226,13.771755,0,16.834425,4.598495,3.244305,14.693351,4.905578,1.48657,0.08024,3.27658
0.275,1,0,0,1.275386,4.752895,0.000000,4.214376,4.269283,18.153915,13.763786,0,16.885008,4.599177,3.244721,14.682777,4.906745,1.48447,0.09339,3.27667
0.276,1,0,0,1.116961,4.753808,0.000000,4.215825,4.264304,18.142525,13.755819,0,16.936102,4.600021,3.245126,14.672116,4.907911,1.48363,0.10319,3.27667
0.277,1,0,0,0.958537,4.754872,0.000000,4.217274,4.258735,18.131134,13.747852,0,16.987198,4.600864,3.245531,14.661456,4.909077,1.48218,0.09848,3.27698
0.278,1,0,0,0.800113,4.755954,0.000000,4.218723,4.253093,18.119743,13.739884,0,17.038292,4.601707,3.245936,14.650795,4.910243,1.48247,0.07126,3.27736
0.279,1,0,0,0.631627,4.757129,0.000000,4.219289,4.246597,18.108377,13.732047,0,17.090185,4.602813,3.246134,14.639942,4.911365,1.48415,0.09482,3.27701
0.280,1,0,0,0.460780,4.758315,0.000000,4.219649,4.239994,18.097017,13.724239,0,17.142265,4.603981,3.246284,14.629045,4.912476,1.48512,0.10858,3.27647
0.281,1,0,0,0.289933,4.759425,0.000000,4.220009,4.232804,18.085657,13.716432,0,17.194344,4.605149,3.246434,14.618147,4.913588,1.48361,0.09175,3.27667
0.282,1,0,0,0.119086,4.760525,0.000000,4.220369,4.225542,18.074299,13.708624,0,17.246424,4.606317,3.246584,14.607249,4.914699,1.48317,0.10193,3.27705
0.283,1,0,0,-0.050847,4.761418,0.000000,4.220181,4.218054,18.063395,13.701916,0,17.295500,4.606849,3.246862,14.596960,4.915977,1.48468,0.10722,3.27695
0.284,1,0,0,-0.220566,4.762286,0.000000,4.219865,4.210538,18.052597,13.695464,0,17.343872,4.607233,3.247172,14.586814,4.917294,1.48148,0.10681,3.27672
0.285,1,0,0,-0.390286,4.763124,0.000000,4.219549,4.202906,18.041800,13.689013,0,17.392244,4.607616,3.247481,14.576668,4.918611,1.48135,0.09404,3.27686
0.286,1,0,0,-0.560005,4.763959,0.000000,4.219233,4.195261,18.031004,13.682561,0,17.440615,4.608000,3.247790,14.566521,4.919928,1.48546,0.10802,3.27708
0.287,1,0,0,-0.714196,4.764951,0.000000,4.218344,4.187593,18.019871,13.676810,0,17.487156,4.608727,3.247327,14.556274,4.921141,1.48396,0.10894,3.27713
0.288,1,0,0,-0.864745,4.765961,0.000000,4.217320,4.179924,18.008659,13.671224,0,17.533264,4.609535,3.246683,14.546004,4.922329,1.48282,0.09167,3.27713
0.289,1,0,0,-1.015294,4.766952,0.000000,4.216296,4.172578,17.997448,13.665636,0,17.579374,4.610343,3.246039,14.535734,4.923518,1.47911,0.08459,3.27713
0.290,1,0,0,-1.165843,4.767941,0.000000,4.215272,4.165273,17.986237,13.660049,0,17.625484,4.611151,3.245395,14.525464,4.924707,1.48637,0.10360,3.27713
0.291,1,0,0,-1.283763,4.768736,0.000000,4.213834,4.158612,17.974775,13.655684,0,17.669491,4.611816,3.244182,14.515266,4.925777,1.48268,0.09754,3.27731
0.292,1,0,0,-1.394029,4.769509,0.000000,4.212298,4.152030,17.963257,13.651607,0,17.713005,4.612448,3.242834,14.505085,4.926819,1.48409,0.08265,3.27754
0.293,1,0,0,-1.504295,4.770387,0.000000,4.210763,4.145981,17.951736,13.647529,0,17.756519,4.613080,3.241486,14.494904,4.927861,1.48531,0.09370,3.27747
0.294,1,0,0,-1.614561,4.771278,0.000000,4.209228,4.139997,17.940218,13.643450,0,17.800032,4.613712,3.240139,14.484722,4.928903,1.48303,0.11208,3.27731
0.295,1,0,0,-1.689440,4.772613,0.000000,4.207166,4.134425,17.928629,13.641005,0,17.840757,4.614353,3.237945,14.475106,4.931174,1.48407,0.10341,3.27698
