"Time","67 LDS cle","65 L mark","64 R mark","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","32 FLx (cm)","27 HLx (cm)","66 RDS cle","34 FRx (cm)","33 FLy (cm)","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
1.635,0,0,0,-0.162101,0.000000,0.000000,3.721767,3.715610,14.048348,12.415275,0,15.781345,3.889412,2.899013,10.873428,4.946419,-0.00006,0.11046,3.27715
1.636,0,0,0,-0.338834,0.000000,0.000000,3.722486,3.707920,14.037916,12.455951,0,15.777614,3.890732,2.898053,10.862483,4.941210,0.00022,0.09356,3.27744
1.637,0,0,0,-0.543065,0.000000,0.000000,3.721203,3.698343,14.026416,12.492552,0,15.772175,3.890712,2.897166,10.851028,4.935976,0.00009,0.08926,3.27752
1.638,0,0,1,-0.747297,0.000000,0.194455,3.719920,3.688646,14.014915,12.529153,0,15.766736,3.890692,2.896280,10.839574,4.930741,-0.00002,0.11395,3.27757
1.639,0,0,0,-0.951529,0.000000,1.563856,3.718637,3.678225,14.003414,12.565754,1,15.761297,3.890671,2.895394,10.828119,4.925507,-0.00009,0.10582,3.27727
1.640,0,0,0,-1.154185,0.000000,2.738869,3.717327,3.667903,13.991949,12.601981,1,15.755725,3.890587,2.894603,10.816676,4.920216,0.00002,0.07144,3.27698
1.641,0,0,0,-1.333010,0.000000,2.739344,3.715612,3.658185,13.981020,12.632560,1,15.748142,3.889529,2.895251,10.805399,4.914083,0.00009,0.09937,3.27698
1.642,0,0,0,-1.511835,0.000000,2.739848,3.713897,3.648557,13.970092,12.663137,1,15.740559,3.888472,2.895900,10.794122,4.907948,0.00006,0.11687,3.27701
1.643,0,0,0,-1.690660,0.000000,2.740536,3.712182,3.639476,13.959164,12.693716,1,15.732976,3.887415,2.896548,10.782845,4.901815,0.00006,0.08554,3.27754
1.644,0,0,0,-1.867425,0.000000,2.741187,3.710434,3.630432,13.948308,12.723998,1,15.725298,3.886360,2.897184,10.771587,4.895646,0.00009,0.06428,3.27803
1.645,0,0,0,-2.013009,0.000000,2.741610,3.708181,3.621619,13.938560,12.749800,1,15.716189,3.885331,2.897621,10.760612,4.888948,-0.00006,0.12581,3.27772
1.646,0,0,0,-2.158593,0.000000,2.742009,3.705927,3.612891,13.928812,12.775601,1,15.707081,3.884302,2.898058,10.749639,4.882250,0.00010,0.10247,3.27742
1.647,0,0,0,-2.304178,0.000000,2.742265,3.703674,3.604676,13.919064,12.801403,1,15.697972,3.883274,2.898495,10.738665,4.875553,0.00015,0.07534,3.27703
1.648,0,0,0,-2.445815,0.000000,2.742528,3.701379,3.596614,13.909392,12.826801,1,15.688768,3.882278,2.898945,10.727720,4.868879,0.00004,0.10387,3.27670
1.649,0,0,0,-2.527734,0.000000,2.742838,3.698444,3.589470,13.900884,12.846088,1,15.678127,3.881777,2.899588,10.717231,4.862582,0.00009,0.10825,3.27731
1.650,0,0,0,-2.609653,0.000000,2.743163,3.695509,3.582510,13.892374,12.865376,1,15.667486,3.881277,2.900232,10.706741,4.856285,0.00024,0.09498,3.27785
1.651,0,0,0,-2.691572,0.000000,2.743576,3.692574,3.576662,13.883865,12.884664,1,15.656845,3.880777,2.900875,10.696251,4.849988,0.00002,0.07829,3.27701
1.652,0,0,0,-2.769681,0.000000,2.744007,3.689647,3.571016,13.875562,12.903633,1,15.646143,3.880330,2.901553,10.685762,4.843719,0.00006,0.10038,3.27623
1.653,0,0,0,-2.790147,0.000000,2.744546,3.686836,3.566586,13.870359,12.917805,1,15.634514,3.880695,2.902756,10.675286,4.837881,0.00000,0.10615,3.27646
1.654,0,0,0,-2.810612,0.000000,2.745121,3.684024,3.562351,13.865157,12.931976,1,15.622885,3.881060,2.903959,10.664810,4.832042,-0.00013,0.09189,3.27670
1.655,0,0,0,-2.831078,0.000000,2.745915,3.681213,3.559295,13.859956,12.946148,1,15.611257,3.881424,2.905162,10.654334,4.826203,0.00000,0.07948,3.27723
1.656,0,0,0,-2.846341,0.000000,2.746755,3.678366,3.556436,13.855116,12.959916,1,15.599618,3.882045,2.906423,10.643860,4.820363,-0.00024,0.09664,3.27772
1.657,0,0,0,-2.782907,0.000000,2.747869,3.674977,3.554766,13.855757,12.967587,1,15.587843,3.886528,2.908566,10.633422,4.814494,0.00006,0.10820,3.27726
1.658,0,0,0,-2.719473,0.000000,2.748979,3.671588,3.553358,13.856398,12.975257,1,15.576067,3.891011,2.910709,10.622984,4.808625,0.00039,0.09868,3.27684
1.659,0,0,0,-2.656039,0.000000,2.750054,3.668199,3.553536,13.857038,12.982927,1,15.564291,3.895494,2.912853,10.612546,4.802757,-0.00015,0.07723,3.27715
1.660,0,0,0,-2.587188,0.000000,2.751078,3.664835,3.554036,13.857947,12.990265,1,15.552523,3.900085,2.914946,10.602073,4.796899,0.00006,0.07088,3.27741
1.661,0,0,0,-2.436387,0.000000,2.751789,3.661852,3.556481,13.862919,12.992550,1,15.540861,3.906300,2.916293,10.591060,4.791202,0.00000,0.11179,3.27687
1.662,0,0,0,-2.285586,0.000000,2.752500,3.658869,3.559197,13.867890,12.994835,1,15.529200,3.912515,2.917640,10.580047,4.785505,0.00006,0.09312,3.27638
1.663,0,0,0,-2.134785,0.000000,2.753209,3.655886,3.563553,13.872862,12.997120,1,15.517539,3.918730,2.918988,10.569034,4.779809,0.00002,0.08638,3.27661
1.664,0,0,0,-1.981472,0.000000,2.753977,3.652994,3.568118,13.878367,12.999167,1,15.505865,3.924946,2.920359,10.558037,4.774140,0.00024,0.06433,3.27684
1.665,0,0,0,-1.790168,0.000000,2.755100,3.651481,3.573940,13.891943,12.997631,1,15.494013,3.931177,2.922110,10.547282,4.768892,0.00009,0.10234,3.27707
1.666,0,0,0,-1.598863,0.000000,2.756250,3.649967,3.579988,13.905519,12.996095,1,15.482161,3.937409,2.923860,10.536529,4.763644,-0.00018,0.11015,3.27727
1.667,0,0,0,-1.407558,0.000000,2.757565,3.648454,3.587400,13.919095,12.994558,1,15.470308,3.943640,2.925610,10.525774,4.758396,0.00000,0.07851,3.27712
1.668,0,0,0,-1.213364,0.000000,2.758863,3.647006,3.595057,13.933290,12.992763,1,15.458443,3.949931,2.927375,10.515051,4.753196,-0.00009,0.06485,3.27697
1.669,0,0,0,-0.975453,0.000000,2.760058,3.646548,3.604187,13.956840,12.987033,1,15.446362,3.957117,2.929359,10.504793,4.748719,0.00004,0.10857,3.27682
1.670,0,0,0,-0.737542,0.000000,2.761250,3.646090,3.613476,13.980390,12.981303,1,15.434281,3.964303,2.931343,10.494536,4.744242,-0.00006,0.10381,3.27666
1.671,0,0,0,-0.499631,0.000000,2.762418,3.645632,3.623723,14.003940,12.975574,1,15.422200,3.971489,2.933327,10.484279,4.739764,-0.00002,0.08320,3.27651
1.672,0,0,0,-0.260868,0.000000,2.763606,3.645206,3.634033,14.027911,12.969714,1,15.410133,3.978734,2.935320,10.474082,4.735365,0.00009,0.08471,3.27641
1.673,0,0,0,-0.009206,0.000000,2.764920,3.645281,3.644717,14.058256,12.961887,1,15.398282,3.986865,2.937447,10.464814,4.732149,-0.00009,0.10506,3.27717
1.674,0,0,0,0.242456,0.000000,2.766257,3.645356,3.655446,14.088601,12.954061,1,15.386430,3.994997,2.939575,10.455545,4.728932,-0.00015,0.10137,3.27789
1.675,0,0,0,0.494118,0.000000,2.767738,3.645431,3.666446,14.118947,12.946233,1,15.374578,4.003129,2.941702,10.446277,4.725716,0.00024,0.10244,3.27789
1.676,0,0,0,0.747483,0.000000,2.769238,3.645525,3.677521,14.149569,12.938334,1,15.362722,4.011323,2.943840,10.437051,4.722611,0.00000,0.09095,3.27788
1.677,0,0,0,1.026609,0.000000,2.770849,3.645907,3.689044,14.184383,12.929334,1,15.350801,4.020457,2.946138,10.428461,4.721203,0.00006,0.09286,3.27757
1.678,0,0,0,1.305735,0.000000,2.772459,3.646290,3.700782,14.219197,12.920335,1,15.338880,4.029592,2.948435,10.419872,4.719795,0.00000,0.11007,3.27728
1.679,0,0,0,1.584861,0.000000,2.774072,3.646673,3.713814,14.254011,12.911335,1,15.326959,4.038726,2.950732,10.411283,4.718388,0.00015,0.10936,3.27728
1.680,0,0,0,1.864894,0.000000,2.775668,3.647223,3.727162,14.289035,12.902254,1,15.315037,4.047862,2.952991,10.402699,4.717032,0.00000,0.07933,3.27729
1.681,0,0,0,2.158647,0.000000,2.777165,3.650299,3.742420,14.327221,12.891932,1,15.303102,4.057025,2.954674,10.394192,4.716472,0.00002,0.08546,3.27736
1.682,0,0,0,2.452399,0.000000,2.778648,3.653376,3.757785,14.365408,12.881610,1,15.291166,4.066188,2.956357,10.385685,4.715912,0.00000,0.12539,3.27741
1.683,0,0,0,2.746152,0.000000,2.780053,3.656453,3.773790,14.403594,12.871287,1,15.279230,4.075351,2.958039,10.377179,4.715352,0.00022,0.11041,3.27687
1.684,0,0,0,3.037674,0.000000,2.781451,3.659566,3.789663,14.441952,12.860950,1,15.267312,4.084567,2.959716,10.368704,4.714776,0.00015,0.08672,3.27638
1.685,0,0,0,3.295438,0.000000,2.782812,3.663232,3.804741,14.482903,12.850377,1,15.255651,4.094575,2.961312,10.360703,4.713949,0.00031,0.09490,3.27653
1.686,0,0,0,3.553202,0.000000,2.784162,3.666898,3.819721,14.523852,12.839805,1,15.243991,4.104583,2.962907,10.352700,4.713122,0.00022,0.11719,3.27668
1.687,0,0,0,3.810966,0.000000,2.785448,3.670563,3.834111,14.564803,12.829232,1,15.232330,4.114591,2.964502,10.344699,4.712296,0.00015,0.09969,3.27683
1.688,0,0,0,4.065688,0.000000,2.786714,3.674297,3.848475,14.605803,12.818627,1,15.220639,4.124539,2.966058,10.336750,4.711451,0.00000,0.09774,3.27696
1.689,0,0,0,4.274387,0.000000,2.787861,3.679056,3.862679,14.647572,12.807542,1,15.208486,4.133588,2.967010,10.329604,4.710319,-0.00002,0.08609,3.27666
1.690,0,0,0,4.483087,0.000000,2.788972,3.683814,3.876750,14.689339,12.796455,1,15.196331,4.142637,2.967963,10.322457,4.709187,0.00002,0.10971,3.27637
1.691,0,0,0,4.691786,0.000000,2.789866,3.688573,3.890019,14.731106,12.785369,1,15.184177,4.151686,2.968915,10.315310,4.708055,0.00015,0.11497,3.27637
1.692,0,0,0,4.894516,0.000000,2.790711,3.693389,3.903030,14.772803,12.774304,1,15.172030,4.160510,2.969795,10.308208,4.706962,-0.00009,0.09428,3.27638
1.693,0,0,0,5.006927,0.000000,2.791261,3.699064,3.914475,14.813449,12.763566,1,15.159990,4.165936,2.969573,10.301777,4.706457,0.00006,0.08434,3.27669
1.694,0,0,0,5.119339,0.000000,2.791770,3.704739,3.925669,14.854094,12.752827,1,15.147949,4.171363,2.969351,10.295344,4.705952,-0.00009,0.12256,3.27699
1.695,0,0,0,5.231751,0.000000,2.792039,3.710414,3.935345,14.894739,12.742088,1,15.135909,4.176790,2.969129,10.288913,4.705447,-0.00009,0.11115,3.27730
1.696,0,0,0,5.340208,0.000000,2.792281,3.716076,3.944814,14.935426,12.731400,1,15.123914,4.182100,2.968855,10.282557,4.704954,-0.00006,0.09702,3.27755
1.697,0,0,0,5.388832,0.000000,2.792367,3.721550,3.953029,14.976736,12.721460,1,15.112608,4.185636,2.967784,10.277361,4.704644,0.00000,0.11084,3.27687
1.698,0,0,0,5.437456,0.000000,2.792434,3.727023,3.961071,15.018047,12.711522,1,15.101302,4.189172,2.966714,10.272164,4.704334,-0.00002,0.11936,3.27623
1.699,0,0,0,5.486080,0.000000,2.792392,3.732496,3.968065,15.059359,12.701583,1,15.089996,4.192708,2.965643,10.266967,4.704024,0.00000,0.10772,3.27662
1.700,0,0,0,5.530401,0.000000,2.792339,3.738002,3.974903,15.100395,12.691628,1,15.078736,4.196239,2.964601,10.261794,4.703732,0.00013,0.09361,3.27700
1.701,0,0,0,5.509631,0.000000,2.792220,3.743996,3.980793,15.137280,12.681436,1,15.068175,4.199674,2.963992,10.256980,4.703697,0.00006,0.11660,3.27746
1.702,0,0,0,5.488861,0.000000,2.792102,3.749991,3.986477,15.174163,12.671242,1,15.057614,4.203109,2.963382,10.252166,4.703662,0.00022,0.12082,3.27787
1.703,0,0,0,5.468091,0.000000,2.791989,3.755985,3.990914,15.211047,12.661049,1,15.047053,4.206545,2.962773,10.247352,4.703627,0.00028,0.10328,3.27733
1.704,0,0,0,5.443688,0.000000,2.791888,3.761945,3.995101,15.247624,12.650831,1,15.036514,4.209969,2.962154,10.242580,4.703601,0.00006,0.09114,3.27687
1.705,0,0,0,5.364315,0.000000,2.791855,3.767374,3.997786,15.279558,12.640256,1,15.026306,4.213225,2.961401,10.238455,4.703706,0.00000,0.12181,3.27771
1.706,0,0,0,5.284941,0.000000,2.791829,3.772803,4.000299,15.311492,12.629680,1,15.016097,4.216481,2.960648,10.234329,4.703811,-0.00013,0.11336,3.27846
1.707,0,0,0,5.205568,0.000000,2.791847,3.778232,4.001768,15.343425,12.619103,1,15.005888,4.219737,2.959894,10.230205,4.703916,-0.00006,0.08215,3.27770
1.708,0,0,0,5.124631,0.000000,2.791869,3.783636,4.003153,15.375287,12.608519,1,14.995682,4.223078,2.959199,10.226137,4.704017,0.00002,0.10727,3.27697
1.709,0,0,0,5.020051,0.000000,2.791925,3.788645,4.004030,15.406061,12.597804,1,14.985510,4.227719,2.959388,10.222960,4.704044,0.00009,0.12331,3.27690
1.710,0,0,0,4.915472,0.000000,2.792011,3.793655,4.004816,15.436835,12.587089,1,14.975338,4.232360,2.959576,10.219782,4.704071,0.00004,0.09782,3.27682
1.711,0,0,0,4.810891,0.000000,2.792279,3.798665,4.005051,15.467609,12.576374,1,14.965166,4.237002,2.959764,10.216604,4.704098,0.00000,0.07163,3.27682
1.712,0,0,0,4.705256,0.000000,2.792603,3.803641,4.005177,15.498425,12.565617,1,14.954962,4.241685,2.960048,10.213601,4.704120,0.00013,0.12665,3.27685
1.713,0,0,0,4.583655,0.000000,2.793258,3.808112,4.004644,15.529883,12.554222,1,14.944250,4.246997,2.961771,10.213238,4.704065,0.00022,0.11287,3.27731
1.714,0,0,0,4.462054,0.000000,2.793956,3.812583,4.004058,15.561340,12.542829,1,14.933539,4.252310,2.963494,10.212873,4.704010,0.00006,0.08321,3.27773
1.715,0,0,0,4.340453,0.000000,2.794919,3.817054,4.003144,15.592798,12.531434,1,14.922829,4.257623,2.965217,10.212510,4.703954,0.00000,0.10663,3.27750
1.716,0,0,0,4.219709,0.000000,2.795908,3.821487,4.002241,15.624228,12.520005,1,14.912121,4.263012,2.966996,10.212445,4.703910,0.00009,0.11837,3.27726
1.717,0,0,0,4.111930,0.000000,2.797060,3.825339,4.001395,15.655231,12.508046,1,14.901461,4.269569,2.969624,10.216913,4.704031,0.00002,0.09103,3.27680
1.718,0,0,0,4.004151,0.000000,2.599386,3.829191,4.000571,15.686234,12.496087,1,14.890801,4.276125,2.972252,10.221381,4.704151,-0.00002,0.08460,3.27640
1.719,0,0,1,3.896373,0.000000,1.200362,3.833043,3.999875,15.717237,12.484128,1,14.880141,4.282682,2.974880,10.225849,4.704272,0.00024,0.11401,3.27701
1.720,0,0,0,3.789381,0.000000,0.000000,3.836877,3.999197,15.748241,12.472167,0,14.869486,4.289233,2.977541,10.230614,4.704382,-0.00006,0.09936,3.27761
1.721,0,0,0,3.694294,0.000000,0.000000,3.840431,3.998629,15.779281,12.460192,0,14.858891,4.295702,2.980704,10.239855,4.704346,0.00006,0.09590,3.27799
1.722,0,0,0,3.599207,0.000000,0.000000,3.843985,3.998074,15.810320,12.448216,0,14.848295,4.302172,2.983866,10.249097,4.704309,0.00022,0.08037,3.27832
1.723,0,0,0,3.504120,0.000000,0.000000,3.847539,3.997597,15.841360,12.436241,0,14.837699,4.308641,2.987029,10.258338,4.704273,0.00006,0.10687,3.27779
1.724,0,0,0,3.409772,0.000000,0.000000,3.851070,3.997128,15.872208,12.424249,0,14.827136,4.315190,2.990216,10.267856,4.704236,-0.00002,0.10325,3.27727
1.725,0,0,0,3.326595,0.000000,0.000000,3.854261,3.996713,15.900158,12.412010,0,14.817065,4.322942,2.993760,10.281546,4.704188,0.00006,0.09448,3.27696
1.726,0,0,0,3.243418,0.000000,0.000000,3.857451,3.996310,15.928108,12.399771,0,14.806994,4.330693,2.997304,10.295235,4.704140,0.00002,0.07041,3.27666
1.727,0,0,0,3.160241,0.000000,0.000000,3.860642,3.995974,15.956058,12.387531,0,14.796924,4.338444,3.000849,10.308925,4.704092,-0.00013,0.10812,3.27643
1.728,0,0,0,3.077491,0.000000,0.000000,3.863820,3.995649,15.983845,12.375286,0,14.786803,4.346217,3.004322,10.322937,4.704018,0.00002,0.10412,3.27620
1.729,0,0,0,3.001202,0.000000,0.000000,3.866812,3.995394,16.009159,12.362944,0,14.775940,4.354318,3.006725,10.341824,4.703548,0.00024,0.07892,3.27597
1.730,0,0,0,2.924913,0.000000,0.000000,3.869804,3.995133,16.034473,12.350601,0,14.765077,4.362418,3.009128,10.360710,4.703080,-0.00002,0.06866,3.27580
1.731,0,0,0,2.848624,0.000000,0.000000,3.872797,3.994840,16.059790,12.338259,0,14.754213,4.370519,3.011531,10.379597,4.702610,-0.00006,0.11742,3.27664
1.732,0,0,0,2.772743,0.000000,0.000000,3.875763,3.994529,16.084969,12.325910,0,14.743326,4.378661,3.013674,10.398759,4.702132,0.00018,0.09338,3.27746
1.733,0,0,0,2.703037,0.000000,0.000000,3.878350,3.994105,16.108088,12.313465,0,14.732090,4.387426,3.011890,10.422091,4.701505,0.00018,0.08417,3.27784
1.734,0,0,0,2.633330,0.000000,0.000000,3.880935,3.993688,16.131208,12.301021,0,14.720853,4.396192,3.010105,10.445425,4.700878,-0.00009,0.09455,3.27817
1.735,0,0,0,2.563624,0.000000,0.000000,3.883522,3.993308,16.154327,12.288576,0,14.709616,4.404957,3.008321,10.468758,4.700252,0.00022,0.10785,3.27756
1.736,0,0,0,2.494679,0.000000,0.000000,3.886090,3.992958,16.177267,12.276109,0,14.698350,4.413762,3.006441,10.492352,4.699626,-0.00009,0.10683,3.27698
1.737,0,0,0,2.437256,0.000000,0.000000,3.888397,3.992791,16.197493,12.263297,0,14.686650,4.423158,3.003105,10.519905,4.699028,-0.00010,0.07639,3.27698
1.738,0,0,0,2.379833,0.000000,0.000000,3.890703,3.992629,16.217716,12.250484,0,14.674951,4.432555,2.999770,10.547458,4.698431,0.00006,0.09897,3.27699
1.739,0,0,0,2.322410,0.000000,0.000000,3.893010,3.992487,16.237942,12.237673,0,14.663251,4.441951,2.996435,10.575010,4.697832,-0.00009,0.11335,3.27722
1.740,0,0,0,2.265173,0.000000,0.000000,3.895300,3.992321,16.258022,12.224870,0,14.651587,4.451307,2.992893,10.602839,4.697211,0.00006,0.08374,3.27742
1.741,0,0,0,2.210749,0.000000,0.000000,3.897342,3.992007,16.275934,12.212213,0,14.640459,4.460056,2.986206,10.634848,4.696234,0.00002,0.06969,3.27703
1.742,0,0,0,2.156326,0.000000,0.000000,3.899384,3.991699,16.293846,12.199555,0,14.629332,4.468804,2.979520,10.666856,4.695257,0.00024,0.12394,3.27671
1.743,0,0,0,2.101902,0.000000,0.000000,3.901427,3.991431,16.311756,12.186897,0,14.618204,4.477553,2.972834,10.698864,4.694280,0.00009,0.10675,3.27739
1.744,0,0,0,2.048052,0.000000,0.000000,3.903469,3.991205,16.329470,12.174246,0,14.607075,4.486282,2.966009,10.731059,4.693274,0.00015,0.08433,3.27802
1.745,0,0,0,2.002887,0.000000,0.000000,3.905511,3.991231,16.344189,12.161684,0,14.595930,4.494717,2.957091,10.766084,4.691823,-0.00002,0.09107,3.27756
1.746,0,0,0,1.957723,0.000000,0.000000,3.907553,3.991278,16.358908,12.149122,0,14.584785,4.503152,2.948172,10.801107,4.690372,-0.00002,0.12019,3.27712
1.747,0,0,0,1.912559,0.000000,0.000000,3.909595,3.991455,16.373627,12.136560,0,14.573640,4.511588,2.939254,10.836132,4.688921,0.00013,0.10244,3.27689
1.748,0,0,0,1.867350,0.000000,0.000000,3.911630,3.991620,16.388092,12.124031,0,14.562526,4.519958,2.930366,10.871263,4.687475,-0.00006,0.09825,3.27666
1.749,0,0,0,1.821460,0.000000,0.000000,3.913558,3.991712,16.398701,12.111995,0,14.551886,4.527348,2.921941,10.907992,4.686104,0.00000,0.10459,3.27635
1.750,0,0,0,1.775571,0.000000,0.000000,3.915486,3.991771,16.409307,12.099959,0,14.541245,4.534738,2.913517,10.944721,4.684732,-0.00009,0.11436,3.27611
1.751,0,0,0,1.729682,0.000000,0.000000,3.917414,3.991623,16.419916,12.087924,0,14.530604,4.542128,2.905092,10.981451,4.683361,0.00013,0.11370,3.27711
1.752,0,0,0,1.684103,0.000000,0.000000,3.919304,3.991433,16.430264,12.075929,0,14.519946,4.549417,2.896845,11.018095,4.681973,0.00015,0.09058,3.27801
1.753,0,0,0,1.643219,0.000000,0.000000,3.920606,3.990990,16.436678,12.064553,0,14.509017,4.555177,2.891272,11.053436,4.680328,-0.00015,0.10493,3.27740
1.754,0,0,0,1.602335,0.000000,0.000000,3.921908,3.990545,16.443090,12.053178,0,14.498089,4.560937,2.885699,11.088778,4.678684,0.00004,0.12570,3.27683
1.755,0,0,0,1.561451,0.000000,0.000000,3.923210,3.990090,16.449503,12.041802,0,14.487160,4.566698,2.880127,11.124120,4.677040,0.00000,0.10733,3.27691
1.756,0,0,0,1.520898,0.000000,0.000000,3.924527,3.989678,16.455660,12.030378,0,14.476222,4.572379,2.874557,11.159382,4.675412,-0.00002,0.08698,3.27698
1.757,0,0,0,1.485352,0.000000,0.000000,3.926063,3.989526,16.457952,12.018217,0,14.465144,4.576872,2.869037,11.193431,4.674025,0.00002,0.12162,3.27698
1.758,0,0,0,1.449805,0.000000,0.000000,3.927600,3.989417,16.460243,12.006055,0,14.454067,4.581366,2.863517,11.227481,4.672638,0.00024,0.12089,3.27698
1.759,0,0,0,1.414258,0.000000,0.000000,3.929136,3.989573,16.462534,11.993894,0,14.442989,4.585859,2.857996,11.261530,4.671251,0.00020,0.10629,3.27698
1.760,0,0,0,1.379465,0.000000,0.000000,3.930661,3.989757,16.464746,11.981784,0,14.431896,4.590261,2.852721,11.295542,4.669912,0.00002,0.08915,3.27698
1.761,0,0,0,1.356075,0.000000,0.000000,3.932011,3.990115,16.465748,11.970470,0,14.420568,4.593286,2.851146,11.328979,4.669293,0.00000,0.11740,3.27706
1.762,0,0,0,1.332686,0.329066,0.000000,3.933360,3.990470,16.466749,11.959156,0,14.409238,4.596310,2.849572,11.362418,4.668674,0.00006,0.12459,3.27716
1.763,0,1,0,1.309296,2.646436,0.000000,3.934710,3.990809,16.467751,11.947842,0,14.397909,4.599335,2.847997,11.395856,4.668055,-0.00002,0.10992,3.27769
1.764,1,0,0,1.285458,4.634879,0.000000,3.936048,3.991112,16.468624,11.936585,0,14.386610,4.602317,2.846547,11.429267,4.667443,0.00006,0.08054,3.27819
1.765,1,0,0,1.254853,4.635863,0.000000,3.937212,3.991195,16.467569,11.926195,0,14.375758,4.604654,2.846983,11.462259,4.666954,0.00000,0.11905,3.27804
1.766,1,0,0,1.224247,4.636831,0.000000,3.938375,3.991218,16.466516,11.915805,0,14.364907,4.606992,2.847418,11.495252,4.666463,-0.00009,0.12289,3.27787
1.767,1,0,0,1.193641,4.637703,0.000000,3.939539,3.990875,16.465462,11.905415,0,14.354055,4.609330,2.847854,11.528245,4.665973,-0.00006,0.10059,3.27741
1.768,1,0,0,1.162203,4.638560,0.000000,3.940697,3.990466,16.464228,11.895032,0,14.343228,4.611612,2.848370,11.561212,4.665501,0.00002,0.07621,3.27697
1.769,1,0,0,1.118168,4.639321,0.000000,3.941749,3.989653,16.460272,11.884770,0,14.332762,4.613058,2.850114,11.593787,4.665303,0.00009,0.11909,3.27682
1.770,1,0,0,1.074132,4.640047,0.000000,3.942802,3.988834,16.456314,11.874509,0,14.322296,4.614503,2.851857,11.626364,4.665104,-0.00013,0.12070,3.27670
1.771,1,0,0,1.030097,4.640553,0.000000,3.943855,3.987982,16.452358,11.864248,0,14.311830,4.615949,2.853600,11.658939,4.664906,0.00000,0.09853,3.27715
1.772,1,0,0,0.985943,4.641009,0.000000,3.944930,3.987179,16.448292,11.854017,0,14.301393,4.617331,2.855374,11.691531,4.664710,-0.00022,0.08364,3.27758
1.773,1,0,0,0.940009,4.641164,0.000000,3.946358,3.986676,16.442575,11.844253,0,14.291395,4.617749,2.857609,11.724363,4.664545,0.00013,0.12042,3.27743
1.774,1,0,0,0.894075,4.641311,0.000000,3.947785,3.986163,16.436859,11.834487,0,14.281398,4.618166,2.859845,11.757195,4.664381,-0.00013,0.11523,3.27727
1.775,1,0,0,0.848141,4.641414,0.000000,3.949213,3.985592,16.431141,11.824722,0,14.271400,4.618584,2.862081,11.790027,4.664217,0.00013,0.10673,3.27696
1.776,1,0,0,0.803537,4.641553,0.000000,3.950567,3.984959,16.425245,11.814981,0,14.261358,4.619003,2.864495,11.822865,4.664089,-0.00006,0.08936,3.27668
1.777,1,0,0,0.779045,4.641916,0.000000,3.950805,3.983945,16.416630,11.805609,0,14.250642,4.619430,2.869611,11.855807,4.664509,0.00000,0.12037,3.27683
1.778,1,0,0,0.754554,4.642295,0.000000,3.951044,3.982985,16.408014,11.796236,0,14.239925,4.619857,2.874727,11.888750,4.664930,-0.00006,0.12038,3.27696
1.779,1,0,0,0.730063,4.642771,0.000000,3.951283,3.982347,16.399399,11.786863,0,14.229209,4.620284,2.879843,11.921693,4.665350,0.00009,0.10467,3.27666
1.780,1,0,0,0.708865,4.643229,0.000000,3.951524,3.981899,16.390680,11.777480,0,14.218512,4.620662,2.884994,11.954712,4.665794,0.00015,0.08070,3.27639
1.781,1,0,0,0.737491,4.643573,0.000000,3.951794,3.982603,16.380413,11.767948,0,14.208101,4.620293,2.890674,11.988892,4.666589,0.00002,0.11933,3.27685
1.782,1,0,0,0.766117,4.643883,0.000000,3.952064,3.983516,16.370146,11.758416,0,14.197691,4.619923,2.896354,12.023072,4.667384,0.00006,0.11869,3.27729
1.783,1,0,0,0.794744,4.643984,0.000000,3.952334,3.985686,16.359879,11.748884,0,14.187281,4.619554,2.902034,12.057252,4.668179,0.00011,0.09439,3.27744
1.784,1,0,0,0.826421,4.644050,0.000000,3.952640,3.988049,16.349527,11.739347,0,14.176860,4.619183,2.907784,12.091435,4.668939,0.00006,0.06888,3.27756
1.785,1,0,0,0.904260,4.643909,0.000000,3.953492,3.991571,16.337914,11.729734,0,14.166281,4.618773,2.914577,12.125674,4.669171,-0.00006,0.12143,3.27695
1.786,1,0,0,0.982099,4.643782,0.000000,3.954345,3.995268,16.326300,11.720121,0,14.155702,4.618364,2.921371,12.159914,4.669403,0.00002,0.11784,3.27638
1.787,1,0,0,1.059937,4.643737,0.000000,3.955197,4.000021,16.314686,11.710507,0,14.145123,4.617955,2.928166,12.194153,4.669635,-0.00006,0.09274,3.27653
1.788,1,0,0,1.139814,4.643749,0.000000,3.956080,4.004922,16.303093,11.700876,0,14.134619,4.617597,2.934878,12.228407,4.669880,0.00013,0.08684,3.27667
1.789,1,0,0,1.250513,4.644107,0.000000,3.957426,4.010717,16.291811,11.690977,0,14.125257,4.618013,2.940361,12.262871,4.670328,-0.00011,0.12156,3.27667
1.790,1,0,0,1.361212,4.644485,0.000000,3.958773,4.016590,16.280529,11.681078,0,14.115894,4.618430,2.945844,12.297335,4.670775,-0.00009,0.11260,3.27669
1.791,1,0,0,1.471912,4.644980,0.000000,3.960119,4.022928,16.269247,11.671179,0,14.106532,4.618846,2.951327,12.331799,4.671223,0.00006,0.10294,3.27699
