"Time","v3 L COP","66 RDS cle","64 R marks","67 LDS cle","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
1.817,5.942699,0,0,1,0.000000,5.128742,-5.799998,5.433444,4.125505,17.268332,5.809628,14.805851,0,17.800081,4.281119,6.076003,12.249990,-0.75731,0.11415,3.27614
1.818,5.941316,0,0,1,0.000000,5.110052,-6.254130,5.426904,4.125907,17.319023,5.807959,14.796716,0,17.786007,4.280249,6.074926,12.238473,-0.78493,0.10690,3.27629
1.819,5.940020,0,0,1,0.000000,5.091620,-6.708263,5.420364,4.126309,17.369715,5.806290,14.787580,0,17.771931,4.279378,6.073850,12.226954,-0.80637,0.12597,3.27729
1.820,5.938765,0,0,1,0.000000,5.073483,-7.150710,5.412843,4.126469,17.421604,5.804581,14.777427,0,17.757828,4.278473,6.073030,12.215421,-0.82769,0.10612,3.27769
1.821,5.937555,0,0,1,0.000000,5.055668,-7.575483,5.403839,4.126265,17.475309,5.802812,14.765735,0,17.743677,4.277514,6.072597,12.203864,-0.84980,0.12029,3.27715
1.822,5.936442,0,0,1,0.000000,5.038168,-8.000256,5.394835,4.126060,17.529015,5.801043,14.754042,0,17.729528,4.276555,6.072164,12.192307,-0.87079,0.09888,3.27697
1.823,5.935434,0,0,1,0.000000,5.021011,-8.425028,5.385831,4.125855,17.582720,5.799274,14.742350,0,17.715380,4.275596,6.071731,12.180751,-0.90506,0.08980,3.27735
1.824,5.934586,0,0,1,0.000000,5.004206,-8.805353,5.376519,4.125429,17.637541,5.797393,14.729487,0,17.701321,4.274669,6.071880,12.169617,-0.93280,0.11291,3.27765
1.825,5.933913,0,0,1,0.000000,4.987786,-9.118449,5.366742,4.124666,17.694050,5.795342,14.714856,0,17.687399,4.273789,6.072908,12.159122,-0.95153,0.10337,3.27780
1.826,5.933383,0,0,1,0.000000,4.971757,-9.431544,5.356965,4.123903,17.750559,5.793292,14.700225,0,17.673479,4.272910,6.073937,12.148628,-0.97203,0.10682,3.27769
1.827,5.933010,0,0,1,0.000000,4.956156,-9.744640,5.347188,4.123139,17.807068,5.791240,14.685595,0,17.659557,4.272030,6.074965,12.138134,-0.99016,0.11004,3.27715
1.828,5.932743,0,0,1,0.000000,4.940954,-10.008115,5.337209,4.122303,17.863449,5.789327,14.671191,0,17.645603,4.271057,6.076225,12.128009,-1.01085,0.11016,3.27703
1.829,5.932593,0,0,1,0.000000,4.926190,-10.196535,5.326926,4.121356,17.919632,5.787622,14.657134,0,17.631598,4.269942,6.077835,12.118443,-1.04401,0.12503,3.27757
1.830,5.932533,0,0,1,0.000000,4.911824,-10.384955,5.316643,4.120409,17.975817,5.785918,14.643077,0,17.617594,4.268828,6.079444,12.108875,-1.06583,0.11073,3.27775
1.831,5.932573,0,0,1,0.000000,4.897892,-10.573376,5.306360,4.119461,18.032000,5.784213,14.629020,0,17.603588,4.267714,6.081054,12.099308,-1.08240,0.10670,3.27736
1.832,5.932692,0,0,1,0.000000,4.884396,-10.717547,5.295671,4.118504,18.087307,5.782472,14.614881,0,17.589739,4.266671,6.082947,12.091037,-1.09962,0.12496,3.27722
1.833,5.932895,0,0,1,0.000000,4.871376,-10.794790,5.284366,4.117530,18.141291,5.780676,14.600618,0,17.576124,4.265738,6.085270,12.084724,-1.11499,0.10599,3.27745
1.834,5.933151,0,0,1,0.000000,4.858865,-10.872032,5.273061,4.116557,18.195272,5.778881,14.586356,0,17.562511,4.264805,6.087593,12.078412,-1.13412,0.08622,3.27735
1.835,5.933466,0,0,1,0.000000,4.846909,-10.949275,5.261757,4.115583,18.249254,5.777085,14.572094,0,17.548897,4.263873,6.089915,12.072100,-1.15063,0.11247,3.27674
1.836,5.933807,0,0,1,0.000000,4.835519,-10.978183,5.250231,4.114743,18.301607,5.775331,14.558040,0,17.535564,4.262715,6.092285,12.068112,-1.18343,0.10455,3.27640
1.837,5.934176,0,0,1,0.000000,4.824748,-10.933981,5.238371,4.114104,18.351496,5.773642,14.544298,0,17.522655,4.261220,6.094726,12.067641,-1.19550,0.10425,3.27647
1.838,5.934551,0,0,1,0.000000,4.814587,-10.889779,5.226512,4.113464,18.401382,5.771952,14.530558,0,17.509748,4.259723,6.097167,12.067170,-1.21143,0.10068,3.27658
1.839,5.934933,0,0,1,0.000000,4.805094,-10.845577,5.214652,4.112825,18.451271,5.770263,14.516817,0,17.496841,4.258227,6.099608,12.066699,-1.22738,0.09363,3.27673
1.840,5.935300,0,0,1,0.000000,4.796234,-10.747072,5.203054,4.112034,18.498493,5.768673,14.502913,0,17.483704,4.256741,6.101896,12.068172,-1.24295,0.12288,3.27700
1.841,5.935653,0,0,1,0.000000,4.788067,-10.566431,5.191854,4.111013,18.541683,5.767234,14.488765,0,17.470217,4.255268,6.103953,12.072587,-1.25951,0.10125,3.27746
1.842,5.935966,0,0,1,0.000000,4.780550,-10.385789,5.180653,4.109993,18.584873,5.765795,14.474615,0,17.456730,4.253796,6.106009,12.077003,-1.28204,0.09315,3.27750
1.843,5.936238,0,0,1,0.000000,4.773742,-10.205148,5.169452,4.108972,18.628063,5.764356,14.460466,0,17.443245,4.252323,6.108066,12.081418,-1.29459,0.12713,3.27689
1.844,5.936455,0,0,1,0.000000,4.767591,-9.981917,5.158844,4.107258,18.668894,5.762928,14.446352,0,17.430048,4.250814,6.109967,12.088032,-1.30678,0.10856,3.27649
1.845,5.936612,0,0,1,0.000000,4.762157,-9.694271,5.149132,4.104497,18.706156,5.761518,14.432292,0,17.417294,4.249250,6.111634,12.097972,-1.31809,0.10660,3.27641
1.846,5.936744,0,0,1,0.000000,4.757364,-9.406624,5.139421,4.101736,18.743416,5.760108,14.418231,0,17.404537,4.247685,6.113302,12.107912,-1.33050,0.11864,3.27643
1.847,5.936848,0,0,1,0.000000,4.753271,-9.118977,5.129710,4.098974,18.780678,5.758698,14.404171,0,17.391783,4.246121,6.114969,12.117852,-1.34337,0.11412,3.27658
1.848,4.517983,0,0,1,0.000000,4.749797,-8.828239,5.120548,4.095800,18.814983,5.757389,14.390121,1,17.379065,4.244618,6.116589,12.129725,-1.36143,0.12203,3.27670
1.849,1.549532,0,0,0,0.000000,4.747001,-8.532829,5.112217,4.092003,18.844820,5.756232,14.376088,0,17.366404,4.243210,6.118136,12.144521,-1.37246,0.10086,3.27678
1.850,0.000000,0,0,0,0.000000,4.744812,-8.237418,5.103887,4.088205,18.874655,5.755075,14.362056,0,17.353743,4.241801,6.119683,12.159316,-1.38323,0.10115,3.27674
1.851,0.000000,0,0,0,0.000000,4.743284,-7.942008,5.095556,4.084407,18.904491,5.753919,14.348022,0,17.341082,4.240393,6.121230,12.174112,-1.39089,0.10850,3.27651
1.852,0.000000,0,0,0,0.000000,4.742352,-7.668231,5.087860,4.080434,18.931541,5.752894,14.334324,0,17.328924,4.238941,6.122820,12.191008,-1.40190,0.09015,3.27640
1.853,0.000000,0,0,0,0.000000,4.742073,-7.427178,5.081126,4.076198,18.954378,5.752068,14.321132,0,17.317530,4.237423,6.124475,12.211078,-1.41039,0.10394,3.27647
1.854,0.000000,0,0,0,0.000000,4.742334,-7.186124,5.074391,4.071960,18.977215,5.751242,14.307939,0,17.306135,4.235906,6.126130,12.231149,-1.42071,0.10486,3.27685
1.855,0.000000,0,0,0,0.000000,4.743189,-6.945071,5.067657,4.067723,19.000051,5.750417,14.294746,0,17.294739,4.234388,6.127785,12.251219,-1.43330,0.09851,3.27768
1.856,0.000000,0,0,0,0.000000,4.744470,-6.741731,5.061416,4.063415,19.020523,5.749702,14.281508,0,17.283419,4.232905,6.129357,12.273251,-1.43777,0.11795,3.27808
1.857,0.000000,0,0,0,0.000000,4.746216,-6.595436,5.055923,4.058999,19.037418,5.749158,14.268203,0,17.272209,4.231474,6.130803,12.298248,-1.44290,0.11747,3.27777
1.858,0.000000,0,0,0,0.000000,4.748248,-6.449142,5.050430,4.054582,19.054312,5.748613,14.254898,0,17.260998,4.230043,6.132249,12.323247,-1.45074,0.12851,3.27750
1.859,0.000000,0,0,0,0.000000,4.750591,-6.302847,5.044938,4.050166,19.071207,5.748069,14.241592,0,17.249788,4.228612,6.133695,12.348246,-1.45081,0.11622,3.27727
1.860,0.000000,0,0,0,0.000000,4.753059,-6.165274,5.039097,4.045959,19.085886,5.747689,14.227916,0,17.238560,4.227368,6.135268,12.375488,-1.46303,0.10222,3.27704
1.861,0.000000,0,0,0,0.000000,4.755662,-6.040894,5.032732,4.042070,19.097216,5.747559,14.213677,0,17.227304,4.226407,6.137036,12.406126,-1.46959,0.12569,3.27681
1.862,0.000000,0,0,0,0.000000,4.758199,-5.916514,5.026368,4.038181,19.108547,5.747428,14.199438,0,17.216049,4.225445,6.138803,12.436764,-1.47176,0.10661,3.27679
1.863,0.000000,0,0,0,0.000000,4.760664,-5.792134,5.020003,4.034291,19.119877,5.747298,14.185200,0,17.204794,4.224483,6.140571,12.467401,-1.47334,0.09441,3.27710
1.864,0.000000,0,0,0,0.985598,4.762864,-5.653126,5.013857,4.030564,19.129320,5.747297,14.170806,0,17.193457,4.223610,6.142365,12.500196,-1.47425,0.10638,3.27722
1.865,0.000000,0,1,0,3.047518,4.764772,-5.491992,5.008042,4.027082,19.135910,5.747492,14.156176,0,17.181997,4.222872,6.144200,12.536258,-1.47625,0.10122,3.27707
1.866,0.000000,1,0,0,4.122840,4.766260,-5.330859,5.002228,4.023600,19.142502,5.747688,14.141546,0,17.170538,4.222135,6.146035,12.572318,-1.47866,0.11721,3.27707
1.867,0.000000,1,0,0,4.120749,4.767289,-5.169725,4.996413,4.020117,19.149092,5.747883,14.126917,0,17.159081,4.221396,6.147869,12.608379,-1.48038,0.09657,3.27730
1.868,0.000000,1,0,0,4.118633,4.767823,-4.977736,4.990694,4.016534,19.154436,5.748182,14.112454,0,17.148100,4.220784,6.149787,12.646179,-1.48045,0.09314,3.27744
1.869,0.000000,1,0,0,4.116493,4.767819,-4.739073,4.985119,4.012797,19.157900,5.748636,14.098247,0,17.137846,4.220359,6.151832,12.686608,-1.48023,0.12077,3.27744
1.870,0.000000,1,0,0,4.114405,4.767312,-4.500412,4.979544,4.009061,19.161362,5.749091,14.084038,0,17.127592,4.219935,6.153876,12.727038,-1.48009,0.09535,3.27744
1.871,0.000000,1,0,0,4.112376,4.766255,-4.261749,4.973969,4.005324,19.164824,5.749546,14.069829,0,17.117338,4.219511,6.155920,12.767468,-1.47702,0.09744,3.27744
1.872,0.000000,1,0,0,4.110439,4.764727,-4.021266,4.969340,4.001539,19.167055,5.749990,14.055822,0,17.107239,4.219161,6.157956,12.809484,-1.47596,0.12323,3.27767
1.873,0.000000,1,0,0,4.108603,4.762686,-3.778027,4.966142,3.997681,19.167423,5.750415,14.042121,0,17.097372,4.218925,6.159978,12.853897,-1.47292,0.11073,3.27828
1.874,0.000000,1,0,0,4.106581,4.760254,-3.534787,4.962943,3.993822,19.167791,5.750842,14.028420,0,17.087507,4.218689,6.162001,12.898311,-1.47110,0.12094,3.27833
1.875,0.000000,1,0,0,4.104354,4.757395,-3.291548,4.959745,3.989964,19.168161,5.751268,14.014719,0,17.077641,4.218454,6.164023,12.942723,-1.46815,0.10869,3.27749
1.876,0.000000,1,0,0,4.101854,4.754272,-3.102915,4.956990,3.986260,19.167215,5.751780,14.001410,0,17.067942,4.218285,6.166179,12.988383,-1.46162,0.10297,3.27695
1.877,0.000000,1,0,0,4.099055,4.750860,-2.996876,4.954906,3.982790,19.164280,5.752420,13.988695,0,17.058495,4.218219,6.168536,13.035928,-1.45770,0.10993,3.27687
1.878,0.000000,1,0,0,4.097166,4.747295,-2.890837,4.952821,3.979321,19.161346,5.753062,13.975980,0,17.049047,4.218152,6.170893,13.083472,-1.44865,0.08884,3.27697
1.879,0.000000,1,0,0,4.096272,4.743563,-2.784798,4.950737,3.975851,19.158411,5.753703,13.963264,0,17.039602,4.218086,6.173250,13.131018,-1.44433,0.09008,3.27735
1.880,0.000000,1,0,0,4.097245,4.739749,-2.760898,4.949110,3.976114,19.154119,5.754556,13.950598,0,17.030266,4.218249,6.175631,13.179391,-1.43889,0.10939,3.27744
1.881,0.000000,1,0,0,4.100257,4.735847,-2.861240,4.948176,3.982021,19.147778,5.755731,13.938004,0,17.021095,4.218760,6.178049,13.229019,-1.43098,0.09896,3.27706
1.882,0.000000,1,0,0,4.103447,4.731915,-2.961582,4.947242,3.987928,19.141434,5.756905,13.925411,0,17.011925,4.219270,6.180466,13.278647,-1.42013,0.10389,3.27682
1.883,0.000000,1,0,0,4.106831,4.727953,-3.061924,4.946309,3.993835,19.135090,5.758080,13.912818,0,17.002754,4.219780,6.182884,13.328276,-1.41718,0.10824,3.27682
1.884,0.000000,1,0,0,4.108542,4.723989,-3.221801,4.944528,3.996234,19.127998,5.759416,13.900282,0,16.993786,4.220361,6.185544,13.378879,-1.40871,0.10146,3.27688
1.885,0.000000,1,0,0,4.108427,4.720020,-3.471728,4.941468,3.993328,19.119772,5.760996,13.887833,0,16.985123,4.221047,6.188569,13.430958,-1.39052,0.11410,3.27704
1.886,0.000000,1,0,0,4.107429,4.716029,-3.721655,4.938407,3.990422,19.111547,5.762577,13.875383,0,16.976458,4.221734,6.191594,13.483037,-1.38404,0.11242,3.27722
1.887,0.000000,1,0,0,4.105467,4.712013,-3.971583,4.935346,3.987515,19.103321,5.764157,13.862934,0,16.967794,4.222421,6.194619,13.535116,-1.37419,0.10776,3.27745
1.888,0.000000,1,0,0,4.103870,4.707931,-4.220855,4.931313,3.984769,19.094604,5.765778,13.850629,0,16.959074,4.223167,6.197525,13.586553,-1.36251,0.12563,3.27744
1.889,0.000000,1,0,0,4.102672,4.703777,-4.469135,4.925809,3.982263,19.085142,5.767459,13.838542,0,16.950274,4.224005,6.200250,13.637018,-1.35408,0.11154,3.27706
1.890,0.000000,1,0,0,4.101797,4.699527,-4.717416,4.920306,3.979758,19.075680,5.769141,13.826456,0,16.941471,4.224842,6.202975,13.687484,-1.34072,0.10379,3.27682
1.891,0.000000,1,0,0,4.101274,4.695173,-4.965696,4.914802,3.977253,19.066217,5.770822,13.814369,0,16.932669,4.225680,6.205700,13.737949,-1.32058,0.12334,3.27682
1.892,0.000000,1,0,0,4.100718,4.690708,-5.171388,4.908659,3.974732,19.056845,5.772526,13.802547,0,16.924059,4.226560,6.208546,13.787751,-1.30944,0.09996,3.27691
1.893,0.000000,1,0,0,4.100123,4.686121,-5.312661,4.901549,3.972187,19.047604,5.774264,13.791122,0,16.915739,4.227505,6.211572,13.836549,-1.29080,0.10660,3.27714
1.894,0.000000,1,0,0,4.099347,4.681402,-5.453934,4.894440,3.969642,19.038364,5.776003,13.779697,0,16.907417,4.228450,6.214598,13.885346,-1.28348,0.11092,3.27716
1.895,0.000000,1,0,0,4.098372,4.676537,-5.595207,4.887330,3.967097,19.029123,5.777741,13.768273,0,16.899097,4.229396,6.217624,13.934145,-1.26952,0.08988,3.27686
1.896,0.000000,1,0,0,4.097313,4.671548,-5.683951,4.880821,3.964953,19.000704,5.779253,13.757015,0,16.890528,4.230422,6.220403,13.982138,-1.25597,0.11078,3.27679
1.897,0.000000,1,0,0,4.096162,4.666424,-5.693242,4.875221,3.963414,18.943274,5.780420,13.746011,0,16.881578,4.231571,6.222808,14.028914,-1.24174,0.10009,3.27710
1.898,0.000000,1,0,0,4.095856,4.661230,-5.702533,4.869622,3.961875,18.885843,5.781588,13.735006,0,16.872629,4.232720,6.225214,14.075691,-1.21129,0.10872,3.27731
1.899,0.000000,1,0,0,4.096472,4.655957,-5.711823,4.864022,3.960336,18.828411,5.782755,13.724002,0,16.863680,4.233869,6.227620,14.122468,-1.19697,0.11077,3.27739
1.900,0.000000,1,0,0,4.098731,4.650674,-5.692867,4.858547,3.962873,18.789988,5.783854,13.713098,0,16.854786,4.235037,6.229756,14.168576,-1.18265,0.10047,3.27741
1.901,0.000000,1,0,0,4.102785,4.645380,-5.631183,4.853260,3.971573,18.780313,5.784852,13.702347,0,16.845974,4.236235,6.231486,14.213674,-1.16640,0.13160,3.27733
1.902,0.000000,1,0,0,4.107633,4.640156,-5.569500,4.847973,3.980273,18.770639,5.785849,13.691596,0,16.837164,4.237432,6.233216,14.258771,-1.14897,0.10883,3.27731
1.903,0.000000,1,0,0,4.113348,4.635010,-5.507816,4.842686,3.988974,18.760963,5.786846,13.680844,0,16.828354,4.238629,6.234946,14.303868,-1.13525,0.10155,3.27739
1.904,0.000000,1,0,0,4.118800,4.630046,-5.428544,4.837357,3.997965,18.751329,5.787807,13.670034,0,16.819378,4.239552,6.236436,14.348364,-1.10259,0.11767,3.27729
1.905,0.000000,1,0,0,4.123962,4.625282,-5.322666,4.831964,4.007395,18.741751,5.788715,13.659136,0,16.810154,4.240059,6.237564,14.391950,-1.07965,0.11013,3.27691
1.906,0.000000,1,0,0,4.128953,4.620814,-5.216788,4.826571,4.016826,18.732174,5.789622,13.648236,0,16.800930,4.240567,6.238691,14.435536,-1.07972,0.11234,3.27670
1.907,0.000000,1,0,0,4.133756,4.616670,-5.110911,4.821179,4.026257,18.722597,5.790529,13.637338,0,16.791706,4.241074,6.239819,14.479122,-1.06624,0.09755,3.27678
1.908,0.000000,1,0,0,4.138716,4.612893,-5.001719,4.815767,4.035941,18.713158,5.791490,13.626534,0,16.782623,4.241539,6.240476,14.521817,-1.04596,0.09401,3.27712
1.909,0.000000,1,0,0,4.143848,4.609517,-4.887514,4.810327,4.046008,18.703928,5.792532,13.615873,0,16.773756,4.241940,6.240422,14.563163,-1.03021,0.11281,3.27788
1.910,0.000000,1,0,0,4.149071,4.606565,-4.773309,4.804886,4.056075,18.694698,5.793574,13.605213,0,16.764887,4.242342,6.240368,14.604508,-1.00800,0.09749,3.27823
1.911,0.000000,1,0,0,4.154393,4.604076,-4.659104,4.799446,4.066142,18.685469,5.794616,13.594553,0,16.756020,4.242743,6.240314,14.645854,-0.97698,0.08924,3.27793
1.912,0.000000,1,0,0,4.159674,4.602075,-4.534876,4.794412,4.076266,18.676279,5.797607,13.584349,0,16.747120,4.243131,6.239960,14.685815,-0.95380,0.11387,3.27756
1.913,0.000000,1,0,0,4.164912,4.600605,-4.395488,4.789992,4.086476,18.667152,5.803547,13.574835,0,16.738173,4.243498,6.239151,14.723680,-0.93468,0.10802,3.27711
1.914,0.000000,1,0,0,4.170194,4.599648,-4.256100,4.785573,4.096685,18.658024,5.809486,13.565321,0,16.729225,4.243864,6.238342,14.761546,-0.91246,0.11889,3.27709
1.915,0.000000,1,0,0,4.175525,4.599248,-4.116712,4.781154,4.106895,18.648897,5.815426,13.555807,0,16.720278,4.244231,6.237533,14.799412,-0.88770,0.11675,3.27778
1.916,0.000000,1,0,0,4.181008,4.599327,-3.989043,4.777278,4.117250,18.622952,5.819116,13.546584,0,16.711582,4.244818,6.236544,14.835108,-0.86958,0.10730,3.27814
1.917,0.000000,1,0,0,4.186658,4.599926,-3.879100,4.774223,4.127825,18.571566,5.819404,13.537804,0,16.703266,4.245739,6.235283,14.867522,-0.84900,0.12683,3.27799
1.918,0.000000,1,0,0,4.192395,4.600945,-3.769157,4.771169,4.138400,18.520180,5.819692,13.529022,0,16.694950,4.246661,6.234023,14.899936,-0.80576,0.10564,3.27780
1.919,0.000000,1,0,0,4.198227,4.602422,-3.659214,4.768114,4.148974,18.468794,5.819980,13.520242,0,16.686636,4.247582,6.232762,14.932349,-0.78376,0.10705,3.27758
1.920,0.000000,1,0,0,4.204059,4.604294,-3.561275,4.764953,4.159532,18.417738,5.820132,13.511663,0,16.679268,4.248619,6.231391,14.963307,-0.76301,0.11753,3.27758
1.921,0.000000,1,0,0,4.209891,4.606597,-3.481494,4.761629,4.170063,18.367182,5.820078,13.503392,0,16.673336,4.249832,6.229855,14.992065,-0.73797,0.09434,3.27796
1.922,0.000000,1,0,0,4.215758,4.609300,-3.401713,4.758305,4.180595,18.316624,5.820024,13.495121,0,16.667404,4.251044,6.228318,15.020823,-0.71842,0.10718,3.27802
1.923,0.000000,1,0,0,4.221664,4.612439,-3.321932,4.754982,4.191126,18.266068,5.819970,13.486849,0,16.661472,4.252257,6.226780,15.049581,-0.69536,0.09553,3.27756
1.924,0.000000,1,0,0,4.227663,4.615971,-3.245740,4.751766,4.201841,18.215824,5.819769,13.478568,0,16.656858,4.253554,6.225706,15.076825,-0.65384,0.09277,3.27728
1.925,0.000000,1,0,0,4.233761,4.619932,-3.174974,4.748715,4.212834,18.166056,5.819346,13.470272,0,16.654240,4.254979,6.225332,15.101782,-0.62586,0.10891,3.27728
1.926,0.000000,1,0,0,4.239957,4.624268,-3.104208,4.745664,4.223827,18.116289,5.818924,13.461976,0,16.651621,4.256403,6.224957,15.126739,-0.60278,0.09553,3.27716
1.927,0.000000,1,0,0,4.246259,4.629014,-3.033443,4.742612,4.234819,18.066521,5.818501,13.453681,0,16.649002,4.257828,6.224582,15.151694,-0.57588,0.10969,3.27686
1.928,0.000000,1,0,0,4.252646,4.634120,-2.952612,4.739343,4.245850,18.017120,5.818137,13.445233,0,16.637253,4.259490,6.224444,15.174996,-0.55413,0.11381,3.27673
1.929,0.000000,1,0,0,4.259127,4.639619,-2.856556,4.735743,4.256938,17.968277,5.817859,13.436558,0,16.611698,4.261512,6.224664,15.195794,-0.53061,0.10086,3.27688
1.930,0.000000,1,0,0,4.265674,4.645470,-2.760501,4.732142,4.268026,17.919434,5.817582,13.427881,0,16.586143,4.263534,6.224885,15.216592,-0.50674,0.12855,3.27704
1.931,0.000000,1,0,0,4.272292,4.651704,-2.664446,4.728542,4.279114,17.870590,5.817305,13.419206,0,16.560589,4.265556,6.225104,15.237390,-0.46245,0.11327,3.27719
1.932,0.000000,1,0,0,4.278951,4.658256,-2.534303,4.725407,4.290344,17.822277,5.816693,13.410682,0,16.548468,4.267548,6.225410,15.257105,-0.43104,0.09951,3.27728
1.933,0.000000,1,0,0,4.285654,4.665153,-2.352601,4.722973,4.301788,17.774763,5.815576,13.402388,0,16.556665,4.269494,6.225845,15.275186,-0.40775,0.12430,3.27728
1.934,0.000000,1,0,0,4.292350,4.672299,-2.170898,4.720540,4.313232,17.727251,5.814459,13.394094,0,16.564863,4.271440,6.226280,15.293265,-0.38231,0.11067,3.27734
1.935,0.000000,1,0,0,4.299039,4.679718,-1.989196,4.718106,4.324677,17.679737,5.813342,13.385800,0,16.573061,4.273386,6.226716,15.311345,-0.35794,0.10796,3.27749
1.936,0.000000,1,0,0,4.305699,4.687325,-1.783380,4.716097,4.336107,17.632355,5.811764,13.377314,0,16.583830,4.275378,6.227346,15.327312,-0.33205,0.10832,3.27744
1.937,0.000000,1,0,0,4.312328,4.695139,-1.541089,4.714730,4.347516,17.585169,5.809488,13.368535,0,16.598488,4.277443,6.228272,15.340083,-0.30614,0.10701,3.27706
1.938,0.000000,1,0,0,4.319052,4.703137,-1.298799,4.713363,4.358925,17.537983,5.807212,13.359756,0,16.613146,4.279508,6.229199,15.352854,-0.26082,0.11361,3.27685
1.939,0.000000,1,0,0,4.325881,4.711336,-1.056509,4.711996,4.370334,17.490797,5.804936,13.350978,0,16.627804,4.281573,6.230125,15.365624,-0.23098,0.09270,3.27693
1.940,0.000000,1,0,0,4.332902,4.719766,-0.783850,4.710768,4.382015,17.444050,5.802335,13.342275,0,16.644655,4.283760,6.231240,15.377200,-0.20472,0.09570,3.27686
1.941,0.000000,1,0,0,4.340136,4.728449,-0.465258,4.709749,4.394106,17.397966,5.799243,13.333686,0,16.664820,4.286131,6.232639,15.386966,-0.17784,0.10226,3.27655
1.942,0.000000,1,0,0,4.347368,4.737417,-0.146667,4.708731,4.406198,17.351883,5.796152,13.325098,0,16.684984,4.288502,6.234039,15.396731,-0.15262,0.09564,3.27646
1.943,0.000000,1,0,0,4.354599,4.746696,0.171925,4.707713,4.418289,17.305799,5.793060,13.316509,0,16.705149,4.290874,6.235438,15.406497,-0.12746,0.11250,3.27668
1.944,0.000000,1,0,0,4.361666,4.756295,0.488243,4.707550,4.430418,17.260180,5.789776,13.307656,0,16.727673,4.293118,6.236856,15.414852,-0.10095,0.10538,3.27694
1.945,0.000000,1,0,0,4.368555,4.766244,0.801120,4.708682,4.442603,17.215263,5.786202,13.298403,0,16.753769,4.295168,6.238298,15.421075,-0.05630,0.09888,3.27725
1.946,0.000000,1,0,0,4.375646,4.776562,1.113997,4.709814,4.454789,17.170347,5.782629,13.289149,0,16.779865,4.297219,6.239742,15.427299,-0.02036,0.12082,3.27729
1.947,0.000000,1,0,0,4.382957,4.787283,1.426874,4.710947,4.466975,17.125431,5.779056,13.279895,0,16.805962,4.299270,6.241185,15.433521,0.00269,0.10746,3.27691
1.948,0.000000,1,0,0,4.390700,4.798448,1.725456,4.712595,4.479379,17.099943,5.775537,13.270635,0,16.834356,4.301406,6.242651,15.438100,0.02837,0.11104,3.27685
1.949,0.000000,1,0,0,4.398914,4.810096,2.002417,4.715027,4.492113,17.103846,5.772102,13.261363,0,16.866224,4.303670,6.244154,15.440191,0.05310,0.12024,3.27731
1.950,0.000000,1,0,0,4.406497,4.822198,2.279377,4.717458,4.504847,17.107748,5.768667,13.252092,0,16.898092,4.305935,6.245656,15.442283,0.07831,0.10059,3.27744
1.951,0.000000,1,0,0,4.413393,4.834796,2.556338,4.719890,4.517581,17.111649,5.765232,13.242821,0,16.929962,4.308200,6.247159,15.444375,0.10345,0.11444,3.27706
1.952,0.000000,1,0,0,4.418635,4.847752,2.799495,4.723076,4.526242,17.097139,5.755192,13.233521,0,16.964264,4.310522,6.248701,15.445581,0.14913,0.10344,3.27691
1.953,0.000000,1,0,0,4.422072,4.861099,2.991524,4.727405,4.528742,17.054777,5.735163,13.224176,0,17.002247,4.312932,6.250303,15.445451,0.18282,0.08714,3.27714
1.954,0.000000,1,0,0,4.424638,4.874681,3.183553,4.731733,4.531242,17.012417,5.715134,13.214831,0,17.040232,4.315341,6.251905,15.445320,0.20912,0.10815,3.27713
1.955,0.000000,1,0,0,4.426252,4.888519,3.375582,4.736061,4.533742,16.970057,5.695105,13.205487,0,17.078215,4.317750,6.253508,15.445189,0.23582,0.10108,3.27675
1.956,0.000000,1,0,0,4.428094,4.902498,3.552835,4.740036,4.536296,16.927891,5.679837,13.196193,0,17.118345,4.320236,6.255258,15.443424,0.25957,0.11590,3.27676
1.957,0.000000,1,0,0,4.430185,4.916632,3.707740,4.743475,4.538930,16.886021,5.671772,13.186975,0,17.161720,4.322838,6.257232,15.439185,0.28393,0.10535,3.27737
1.958,0.000000,1,0,0,4.432742,4.930794,3.862645,4.746914,4.541564,16.844151,5.663706,13.177757,0,17.205095,4.325440,6.259206,15.434945,0.30806,0.09701,3.27750
1.959,0.000000,1,0,0,4.435809,4.944986,4.017550,4.750354,4.544199,16.802279,5.655641,13.168539,0,17.248470,4.328042,6.261180,15.430706,0.33441,0.13056,3.27689
1.960,0.000000,1,0,0,4.439124,4.959049,4.182297,4.754125,4.546752,16.760939,5.649924,13.159521,0,17.292736,4.330648,6.263082,15.425655,0.38425,0.11087,3.27649
1.961,0.000000,1,0,0,4.442709,4.972970,4.361931,4.758398,4.549186,16.720400,5.647761,13.150805,0,17.338348,4.333261,6.264875,15.419379,0.41078,0.10097,3.27641
1.962,0.000000,1,0,0,4.445357,4.986627,4.541564,4.762671,4.551620,16.679861,5.645598,13.142089,0,17.383961,4.335873,6.266668,15.413102,0.43204,0.12046,3.27654
1.963,0.000000,1,0,0,4.446980,4.999995,4.721198,4.766944,4.554054,16.639322,5.643436,13.133373,0,17.429575,4.338486,6.268461,15.406825,0.46192,0.11297,3.27700
