"Time","m1 Lmark cle","70 Lmark cle","69 Rmark cle","68 LDS clean","m2 LDS clean","67 RDS clean","66 LDS mark","65 RDS mark","v3 L COP","v2 R COP","v1 xCoM","37 CoMy (cm)","34 FRx (cm)","29 HRx (cm)","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
2.378,0,0,0,1,1,1,0,0,7.421778,5.799311,6.602750,6.603722,13.430052,8.969095,12.329500,5.453017,1.48417,0.09181,3.27733
2.379,0,0,0,1,1,1,0,0,7.420256,5.798803,6.605200,6.603773,13.416842,8.956542,12.594732,5.442165,1.48382,0.12569,3.27756
2.380,0,0,0,1,1,1,0,0,7.419036,5.798277,6.607626,6.603841,13.403369,8.944196,12.807569,5.431398,1.48432,0.09087,3.27769
2.381,0,0,0,1,1,1,0,0,7.418539,5.797709,6.609996,6.603971,13.388916,8.932619,12.825649,5.420943,1.48359,0.08070,3.27746
2.382,0,0,0,1,1,1,0,0,7.417682,5.797165,6.612368,6.604102,13.374462,8.921043,12.843730,5.410488,1.47982,0.10946,3.27724
2.383,0,0,0,1,1,1,0,0,7.415958,5.796684,6.614748,6.604232,13.360009,8.909467,12.861811,5.400033,1.48274,0.10797,3.27701
2.384,0,0,0,1,1,1,0,0,7.413531,5.796261,6.617171,6.604392,13.347046,8.897943,12.879642,5.389613,1.48391,0.09676,3.27679
2.385,0,0,0,1,1,1,0,0,7.409413,5.795975,6.619698,6.604657,13.339624,8.886618,12.896544,5.379322,1.48242,0.12059,3.27664
2.386,0,0,0,1,1,1,0,0,7.406633,5.795721,6.622352,6.604922,13.332202,8.875291,12.913448,5.369030,1.48520,0.10256,3.27654
2.387,0,0,0,1,1,1,0,0,7.407066,5.795545,6.625312,6.605187,13.324780,8.863965,12.930352,5.358738,1.48478,0.08606,3.27661
2.388,0,0,0,1,1,1,0,0,7.410761,5.795369,6.628475,6.605516,13.315937,8.851357,12.946090,5.348435,1.48464,0.08437,3.27658
2.389,0,0,0,1,1,1,0,0,7.422286,5.795191,6.632125,6.606087,13.301811,8.833987,12.957491,5.338087,1.48351,0.11706,3.27612
2.390,0,0,0,1,1,1,0,0,7.435399,5.795010,6.635959,6.606657,13.287686,8.816617,12.968892,5.327740,1.48415,0.09398,3.27591
2.391,0,0,0,1,1,1,0,0,7.452328,5.794823,6.640233,6.607227,13.273561,8.799247,12.980293,5.317392,1.48318,0.08473,3.27668
2.392,0,0,0,1,1,1,0,0,7.468638,5.794639,6.644670,6.607850,13.260131,8.782933,12.990442,5.307060,1.48411,0.12889,3.27727
2.393,0,0,0,1,1,1,0,0,7.483463,5.794460,6.649501,6.608669,13.249284,8.770542,12.995937,5.296786,1.48347,0.10918,3.27719
2.394,0,0,0,1,1,1,0,0,7.497640,5.794281,6.654593,6.609488,13.238437,8.758152,13.001431,5.286512,1.48631,0.08799,3.27710
2.395,0,0,0,1,1,1,0,0,7.510260,5.794096,6.660313,6.610306,13.227591,8.745761,13.006926,5.276237,1.48637,0.10734,3.27695
2.396,0,0,0,1,1,1,0,0,7.522698,5.793908,6.666397,6.611225,13.216063,8.733774,13.010826,5.266011,1.48607,0.09626,3.27678
2.397,0,0,0,1,1,1,0,0,7.534701,5.793710,6.673351,6.612516,13.202008,8.723286,13.008803,5.255965,1.48417,0.08060,3.27655
2.398,0,0,0,1,1,1,0,0,7.546460,5.793526,6.680633,6.613807,13.187953,8.712798,13.006781,5.245918,1.48561,0.13144,3.27638
2.399,0,0,0,1,1,1,0,0,7.557629,5.793376,6.688698,6.615098,13.173898,8.702310,13.004758,5.235872,1.48186,0.11628,3.27646
2.400,0,0,0,1,1,1,0,0,7.568375,5.793265,6.697021,6.616510,13.159819,8.691550,13.001573,5.225956,1.48445,0.09767,3.27660
2.401,0,0,0,1,1,1,0,0,7.578103,5.793249,6.705958,6.618373,13.145656,8.679783,12.994071,5.216529,1.48536,0.12324,3.27698
2.402,0,0,0,1,1,1,0,0,7.587391,5.793296,6.715105,6.620236,13.131492,8.668015,12.986569,5.207102,1.48407,0.11117,3.27728
2.403,0,0,0,1,1,1,0,0,7.595620,5.793499,6.724754,6.622100,13.117328,8.656248,12.979068,5.197674,1.48530,0.09146,3.27728
2.404,0,0,0,1,1,1,0,0,7.603447,5.793779,6.734572,6.624087,13.104359,8.644438,12.970841,5.188426,1.48556,0.09870,3.27716
2.405,0,0,0,1,1,1,0,0,7.610312,5.794242,6.744798,6.626535,13.095827,8.632466,12.959921,5.179841,1.48532,0.09538,3.27655
2.406,0,0,0,1,1,1,0,0,7.616867,5.794732,6.755160,6.628983,13.087296,8.620496,12.949000,5.171257,1.48363,0.08187,3.27619
2.407,0,0,0,1,1,1,0,0,7.622680,5.795284,6.765850,6.631431,13.078766,8.608524,12.938080,5.162672,1.48528,0.11914,3.27680
2.408,0,0,0,1,1,1,0,0,7.628276,5.795811,6.776618,6.634167,13.069122,8.595628,12.926186,5.154452,1.48398,0.11894,3.27727
2.409,0,0,0,1,1,1,0,0,7.633350,5.796277,6.787575,6.637974,13.055343,8.579291,12.910677,5.147587,1.48258,0.10067,3.27719
2.410,0,0,0,1,1,1,0,0,7.638227,5.796736,6.798429,6.641780,13.041563,8.562955,12.895168,5.140722,1.48565,0.11220,3.27701
2.411,0,0,0,1,1,1,0,0,7.642632,5.797179,6.809039,6.645587,13.027783,8.546618,12.879660,5.133857,1.48519,0.11212,3.27640
2.412,0,0,0,1,1,1,0,0,7.646832,5.797643,6.819367,6.649460,13.014685,8.531898,12.863879,5.127424,1.48315,0.08993,3.27600
2.413,0,0,0,1,1,1,0,0,7.650535,5.798157,6.829023,6.653582,13.004119,8.523178,12.847089,5.122591,1.47990,0.09156,3.27646
2.414,0,0,0,1,1,1,0,0,7.653972,5.798664,6.838387,6.657703,12.993553,8.514459,12.830299,5.117759,1.48401,0.11056,3.27686
2.415,0,0,0,1,1,1,0,0,7.656770,5.799154,6.847050,6.661825,12.982986,8.505739,12.813509,5.112927,1.48375,0.09452,3.27701
2.416,0,0,0,1,1,1,0,0,7.659253,5.799610,6.855453,6.665991,12.971667,8.496614,12.797002,5.108577,1.48414,0.09448,3.27707
2.417,0,0,0,1,1,1,0,0,7.660979,5.799984,6.863230,6.670320,12.957546,8.485986,12.781544,5.106019,1.47946,0.12838,3.27676
2.418,0,0,0,1,1,1,0,0,7.662456,5.800364,6.870752,6.674648,12.943425,8.475356,12.766086,5.103461,1.47843,0.10804,3.27652
2.419,0,0,0,1,1,1,0,0,7.663334,5.800760,6.877665,6.678977,12.929305,8.464727,12.750628,5.100904,1.48633,0.07586,3.27652
2.420,0,0,0,1,1,1,0,0,7.664050,5.801209,6.884341,6.683307,12.915919,8.454556,12.735434,5.098871,1.48230,0.10947,3.27657
2.421,0,0,0,1,1,1,0,0,7.664378,5.801783,6.890450,6.687642,12.905265,8.446083,12.721218,5.098788,1.48361,0.09847,3.27680
2.422,0,0,0,1,1,1,0,0,7.664587,5.802379,6.896426,6.691977,12.894610,8.437612,12.707003,5.098704,1.48479,0.08422,3.27696
2.423,0,0,0,1,1,1,0,0,7.664511,5.803029,6.902080,6.696311,12.883956,8.429139,12.692787,5.098621,1.48398,0.11617,3.27689
2.424,0,0,0,1,1,1,0,0,7.664352,5.803660,6.907696,6.700705,12.871567,8.419899,12.678831,5.099093,1.48474,0.09741,3.27672
2.425,0,0,0,1,1,1,0,0,7.664000,5.804248,6.913223,6.705316,12.852727,8.407801,12.665836,5.101631,1.48419,0.09883,3.27618
2.426,0,0,0,1,1,1,0,0,7.663641,5.804821,6.918678,6.709926,12.833887,8.395702,12.652843,5.104167,1.48353,0.12800,3.27588
2.427,0,0,0,1,1,1,0,0,7.663267,5.805358,6.923962,6.714537,12.815048,8.383604,12.639849,5.106705,1.48743,0.11073,3.27649
2.428,0,0,0,1,1,1,0,0,7.662960,5.805891,6.929120,6.719125,12.797920,8.372110,12.626728,5.109918,1.48595,0.08975,3.27696
2.429,0,0,0,1,1,1,0,0,7.662814,5.806411,6.933975,6.723631,12.787153,8.362865,12.613134,5.115644,1.48196,0.10525,3.27689
2.430,0,0,0,1,1,1,0,0,7.662751,5.806911,6.938725,6.728137,12.776387,8.353621,12.599542,5.121369,1.48328,0.08826,3.27682
2.431,0,0,0,1,1,1,0,0,7.662885,5.807360,6.943223,6.732643,12.765621,8.344377,12.585948,5.127095,1.48566,0.10021,3.27682
2.432,0,0,0,1,1,1,0,0,7.663092,5.807767,6.947630,6.737194,12.754165,8.334182,12.572383,5.133546,1.48303,0.11250,3.27687
2.433,0,0,0,1,1,1,0,0,7.663475,5.808077,6.951818,6.741911,12.740146,8.320458,12.558923,5.142697,1.48594,0.09498,3.27710
2.434,0,0,0,1,1,1,0,0,7.663880,5.808348,6.955801,6.746629,12.726126,8.306735,12.545462,5.151847,1.48256,0.11855,3.27728
2.435,0,0,0,1,1,1,0,0,7.664341,5.808524,6.959294,6.751346,12.712107,8.293012,12.532001,5.160997,1.48259,0.12590,3.27728
2.436,0,0,0,1,1,1,0,0,7.664777,5.808672,6.962458,6.755990,12.697850,8.279368,12.518703,5.170849,1.48527,0.10731,3.27727
2.437,0,0,0,1,1,1,0,0,7.665155,5.808752,6.964835,6.760362,12.682711,8.266025,12.506001,5.183308,1.48347,0.11584,3.27719
2.438,0,0,0,1,1,1,0,0,7.665529,5.808827,6.966880,6.764733,12.667571,8.252681,12.493300,5.195766,1.48462,0.11318,3.27716
2.439,0,0,0,1,1,1,0,0,7.665890,5.808896,6.968128,6.769104,12.652431,8.239337,12.480599,5.208225,1.48374,0.09306,3.27731
2.440,0,0,0,1,1,1,0,0,7.666276,5.808986,6.969052,6.773470,12.637535,8.226075,12.467899,5.221289,1.48362,0.11019,3.27744
2.441,0,0,0,1,1,1,0,0,7.666722,5.809130,6.969198,6.777817,12.623542,8.213120,12.455198,5.236607,1.48362,0.10080,3.27744
2.442,0,0,0,1,1,1,0,0,7.667185,5.809300,6.968928,6.782163,12.609549,8.200165,12.442498,5.251925,1.48371,0.08724,3.27740
2.443,0,0,0,1,1,1,0,0,7.667689,5.809535,6.967661,6.786510,12.595555,8.187210,12.429797,5.267242,1.48421,0.11700,3.27725
2.444,0,0,0,1,1,1,0,0,7.668190,5.809791,6.965892,6.790740,12.582958,8.176190,12.417016,5.282960,1.48369,0.12805,3.27711
2.445,0,0,0,1,1,1,0,0,7.668684,5.810099,6.962916,6.794538,12.575548,8.172369,12.403934,5.300165,1.48203,0.10759,3.27704
2.446,0,0,0,1,1,1,0,0,7.669146,5.810408,6.959502,6.798337,12.568138,8.168547,12.390851,5.317369,1.48428,0.07077,3.27701
2.447,0,0,0,1,1,1,0,0,7.669530,5.810717,6.955031,6.802135,12.560728,8.164725,12.377769,5.334574,1.48528,0.10064,3.27716
2.448,0,0,0,1,1,1,0,0,7.669864,5.810999,6.950224,6.805764,12.551888,8.158907,12.364913,5.352153,1.48454,0.09692,3.27722
2.449,1,1,0,1,1,1,1,0,7.670076,5.811216,6.944605,6.808765,12.537735,8.145666,12.352900,5.371125,1.48304,0.09447,3.27692
2.450,0,0,0,0,0,1,0,0,6.542703,5.811376,6.938736,6.811767,12.523582,8.132425,12.340885,5.390097,1.48365,0.10860,3.27666
2.451,0,0,0,0,0,1,0,0,2.707590,5.811395,6.932268,6.814768,12.509429,8.119184,12.328872,5.409068,1.48450,0.11314,3.27658
2.452,0,0,0,0,0,1,0,0,0.000000,5.811335,6.925658,6.817487,12.496418,8.106795,12.316991,5.428417,1.48406,0.10445,3.27658
2.453,0,0,0,0,0,1,0,0,0.000000,5.811086,6.918709,6.819160,12.487652,8.097570,12.305607,5.449168,1.48674,0.07779,3.27689
2.454,0,0,0,0,0,1,0,0,0.000000,5.810791,6.911842,6.820831,12.478885,8.088345,12.294223,5.469919,1.48555,0.12697,3.27711
2.455,0,0,0,0,0,1,0,0,0.000000,5.810383,6.905171,6.822503,12.470119,8.079120,12.282839,5.490669,1.48407,0.09996,3.27704
2.456,0,0,0,0,0,1,0,0,0.000000,5.809966,6.898805,6.824019,12.460829,8.070092,12.271424,5.511817,1.48256,0.08191,3.27699
2.457,0,0,0,0,0,1,0,0,0.000000,5.809528,6.893171,6.824958,12.449598,8.061799,12.259899,5.534437,1.48530,0.10536,3.27707
2.458,0,0,0,0,0,1,0,0,0.000000,5.809074,6.887923,6.825897,12.438367,8.053507,12.248374,5.557056,1.48760,0.11638,3.27715
2.459,0,0,0,0,0,1,0,0,0.000000,5.808584,6.883605,6.826836,12.427135,8.045215,12.236849,5.579677,1.48321,0.10564,3.27722
2.460,0,0,0,0,0,1,0,0,0.000000,5.808068,6.879717,6.827690,12.415716,8.036211,12.225229,5.603544,1.48426,0.08860,3.27719
2.461,0,0,0,0,0,1,0,0,0.000000,5.807490,6.876866,6.828227,12.403599,8.024564,12.213259,5.632050,1.48298,0.12312,3.27673
2.462,0,0,0,0,0,1,0,0,0.000000,5.806914,6.874509,6.828763,12.391481,8.012917,12.201287,5.660555,1.48429,0.09260,3.27648
2.463,0,0,0,0,0,1,0,0,0.000000,5.806342,6.873338,6.829301,12.379364,8.001269,12.189317,5.689060,1.48434,0.08290,3.27701
2.464,0,0,0,0,0,1,0,0,0.000000,5.805802,6.872683,6.829921,12.368661,7.989285,12.177321,5.724136,1.48326,0.10823,3.27726
2.465,0,0,0,0,0,1,0,0,0.000000,5.805336,6.873268,6.830853,12.363216,7.976048,12.165235,5.783637,1.48423,0.11610,3.27642
2.466,0,0,0,0,0,1,0,0,0.000000,5.804891,6.874197,6.831784,12.357772,7.962810,12.153148,5.843136,1.48402,0.09096,3.27585
2.467,0,0,0,0,0,1,0,0,0.000000,5.804495,6.875952,6.832715,12.352327,7.949573,12.141061,5.902637,1.48438,0.11807,3.27631
2.468,0,0,0,0,0,1,0,0,0.000000,5.804092,6.877859,6.833652,12.348132,7.936420,12.129014,5.955693,1.48291,0.11341,3.27675
2.469,0,0,0,0,0,1,0,0,0.000000,5.803671,6.880128,6.834607,12.348580,7.923582,12.117118,5.984799,1.48390,0.09885,3.27713
2.470,0,0,0,0,0,1,0,0,0.000000,5.803186,6.882517,6.835562,12.349029,7.910743,12.105222,6.013905,1.48394,0.08532,3.27740
2.471,0,0,0,0,0,1,0,0,0.000000,5.802549,6.885191,6.836517,12.349477,7.897904,12.093326,6.043011,1.48469,0.11627,3.27725
2.472,0,0,0,0,0,1,0,0,0.000000,5.801805,6.887982,6.837518,12.349495,7.885062,12.081671,6.072393,1.48343,0.09658,3.27708
2.473,0,0,0,0,0,1,0,0,0.000000,5.800805,6.891055,6.838685,12.347910,7.872202,12.070913,6.102799,1.48525,0.08764,3.27685
2.474,0,0,0,0,0,1,0,0,0.000000,5.799750,6.894181,6.839852,12.346325,7.859342,12.060157,6.133205,1.48369,0.12580,3.27673
2.475,0,0,0,0,0,1,0,0,0.000000,5.798564,6.897434,6.841020,12.344740,7.846482,12.049399,6.163612,1.48351,0.11804,3.27704
2.476,0,0,0,0,0,1,0,0,0.000000,5.797380,6.900690,6.842219,12.343045,7.834218,12.038634,6.194257,1.48402,0.10089,3.27728
2.477,0,0,0,0,0,1,0,0,0.000000,5.796203,6.903954,6.843540,12.340940,7.824166,12.027840,6.225788,1.48246,0.10541,3.27728
2.478,0,0,0,0,0,1,0,0,0.000000,5.794995,6.907318,6.844860,12.338837,7.814114,12.017045,6.257320,1.48510,0.10569,3.27719
2.479,0,0,0,0,0,1,0,0,0.000000,5.793712,6.910919,6.846180,12.336732,7.804062,12.006250,6.288851,1.48197,0.08733,3.27673
2.480,0,0,0,0,0,1,0,0,0.000000,5.792346,6.914736,6.847539,12.339567,7.793931,11.995192,6.320578,1.48661,0.10922,3.27654
2.481,0,0,0,0,0,1,0,0,0.000000,5.790783,6.919069,6.849041,12.360766,7.783506,11.983155,6.353027,1.48239,0.11994,3.27738
2.482,0,0,0,0,0,1,0,0,0.000000,5.789128,6.923635,6.850542,12.381965,7.773082,11.971119,6.385476,1.48551,0.09840,3.27794
2.483,0,0,0,0,0,1,0,0,0.000000,5.787251,6.928760,6.852043,12.403163,7.762657,11.959083,6.417925,1.47805,0.09665,3.27740
2.484,0,0,0,0,0,1,0,0,0.000000,5.785295,6.934119,6.853580,12.427557,7.751709,11.947164,6.450566,1.48442,0.12403,3.27702
2.485,0,0,0,0,0,1,0,0,0.000000,5.783144,6.940044,6.855248,12.463829,7.738821,11.935677,6.483922,1.48349,0.10454,3.27725
2.486,0,0,0,0,0,1,0,0,0.000000,5.780971,6.946267,6.856917,12.500101,7.725931,11.924191,6.517279,1.48524,0.07357,3.27737
2.487,0,0,0,0,0,1,0,0,0.000000,5.778740,6.953203,6.858586,12.536372,7.713042,11.912704,6.550635,1.48300,0.10322,3.27707
2.488,0,0,0,0,0,1,0,0,0.000000,5.776549,6.960498,6.860341,12.572262,7.700000,11.901191,6.589423,1.48158,0.09220,3.27682
2.489,0,0,0,0,0,1,0,0,0.000000,5.774452,6.968652,6.862420,12.606730,7.686390,11.889581,6.648399,1.48210,0.09799,3.27682
2.490,0,0,0,0,0,1,0,0,0.000000,5.772430,6.977146,6.864498,12.641199,7.672780,11.877971,6.707375,1.48481,0.12757,3.27682
2.491,0,0,0,0,0,1,0,0,0.000000,5.770588,6.986458,6.866576,12.675668,7.659170,11.866361,6.766351,1.48458,0.10866,3.27682
2.492,0,0,0,0,0,1,0,0,0.000000,5.768849,6.996053,6.868863,12.713068,7.646066,11.854848,6.825305,1.48388,0.07903,3.27692
2.493,0,0,0,0,0,1,0,0,0.000000,5.767356,7.006327,6.871922,12.761369,7.634844,11.843696,6.884173,1.48648,0.11601,3.27738
2.494,0,0,0,0,0,1,0,0,0.000000,5.765992,7.016750,6.874982,12.809670,7.623622,11.832543,6.943042,1.48477,0.10179,3.27763
2.495,0,0,0,0,0,1,0,0,0.000000,5.764937,7.027533,6.878042,12.857971,7.612401,11.821391,7.001911,1.48475,0.07787,3.27710
2.496,0,0,0,0,0,1,0,0,0.000000,5.764028,7.038320,6.881260,12.908560,7.600131,11.810262,7.060750,1.48491,0.11353,3.27677
2.497,0,0,0,0,0,1,0,0,0.000000,5.763468,7.049119,6.885067,12.967652,7.583964,11.799219,7.119474,1.48638,0.09669,3.27722
2.498,0,0,0,0,0,1,0,0,0.000000,5.763026,7.059827,6.888875,13.026744,7.567798,11.788177,7.178198,1.48532,0.11032,3.27753
2.499,0,0,0,0,0,1,0,0,0.000000,5.762870,7.070313,6.892683,13.085836,7.551632,11.777133,7.236923,1.48305,0.12974,3.27722
2.500,0,0,0,0,0,1,0,0,0.000000,5.762794,7.080620,6.896645,13.147538,7.537024,11.766088,7.295640,1.48358,0.10857,3.27695
2.501,0,0,0,0,0,1,0,0,0.000000,5.762914,7.090497,6.901183,13.218945,7.528212,11.755035,7.354328,1.48185,0.10288,3.27679
2.502,0,0,0,0,0,1,0,0,0.000000,5.763083,7.100083,6.905721,13.290351,7.519399,11.743982,7.413016,1.48426,0.10917,3.27672
2.503,0,0,0,0,0,1,0,0,0.000000,5.763371,7.108977,6.910259,13.361757,7.510586,11.732929,7.471704,1.49073,0.08979,3.27695
2.504,0,0,0,0,0,1,0,0,0.000000,5.763676,7.117493,6.914817,13.424527,7.500566,11.721645,7.526989,1.48395,0.10441,3.27701
2.505,0,0,0,0,0,1,0,0,0.000000,5.764021,7.125102,6.919447,13.455198,7.486061,11.709503,7.569628,1.48414,0.11007,3.27640
2.506,0,0,0,0,0,1,0,0,0.000000,5.764338,7.132361,6.924077,13.485870,7.471556,11.697360,7.612266,1.48423,0.09611,3.27602
2.507,0,0,0,0,0,1,0,0,0.000000,5.764591,7.138785,6.928707,13.516541,7.457051,11.685218,7.654904,1.48369,0.12615,3.27655
2.508,0,0,0,0,0,1,0,0,0.000000,5.764785,7.144915,6.933347,13.545034,7.441356,11.673130,7.697725,1.48434,0.12383,3.27699
2.509,0,0,0,0,0,1,0,0,0.000000,5.764838,7.150343,6.938025,13.565431,7.421241,11.661244,7.741224,1.48301,0.10383,3.27707
2.510,0,0,0,0,0,1,0,0,0.000000,5.764868,7.155502,6.942703,13.585827,7.401125,11.649360,7.784724,1.48435,0.11463,3.27707
2.511,0,0,0,0,0,1,0,0,0.000000,5.764845,7.160016,6.947381,13.606223,7.381011,11.637474,7.828223,1.48436,0.10458,3.27676
2.512,0,0,0,0,0,1,0,0,0.000000,5.764852,7.164286,6.952042,13.627515,7.362531,11.625399,7.871629,1.48429,0.08516,3.27654
2.513,0,0,0,0,0,1,0,0,0.000000,5.764928,7.167970,6.956638,13.652135,7.350132,11.612617,7.914689,1.48384,0.12293,3.27661
2.514,0,0,0,0,0,1,0,0,0.000000,5.765061,7.171474,6.961235,13.676754,7.337734,11.599833,7.957749,1.48459,0.10759,3.27673
2.515,0,0,0,0,0,1,0,0,0.000000,5.765330,7.174547,6.965831,13.701374,7.325336,11.587050,8.000809,1.48470,0.09272,3.27704
2.516,0,0,0,0,0,1,0,0,0.000000,5.765673,7.177494,6.970417,13.722548,7.313178,11.574374,8.043502,1.48480,0.12765,3.27727
2.517,0,0,0,0,0,1,0,0,0.000000,5.766191,7.180138,6.974959,13.730910,7.301914,11.562094,8.084831,1.48623,0.11309,3.27719
2.518,0,0,0,0,0,1,0,0,0.000000,5.766783,7.182608,6.979501,13.739272,7.290651,11.549814,8.126162,1.48356,0.09450,3.27713
2.519,0,0,0,0,0,1,0,0,0.000000,5.767549,7.184658,6.984044,13.747635,7.279387,11.537534,8.167492,1.48608,0.11048,3.27713
2.520,0,0,0,0,0,1,0,0,0.000000,5.768388,7.186471,6.988492,13.757621,7.269066,11.525244,8.208337,1.48351,0.09472,3.27704
2.521,0,0,0,0,0,1,0,0,0.000000,5.769402,7.187715,6.992593,13.773641,7.262248,11.512917,8.247380,1.48012,0.08024,3.27658
2.522,0,0,0,0,0,1,0,0,0.000000,5.770511,7.188726,6.996694,13.789660,7.255430,11.500590,8.286424,1.48205,0.13042,3.27632
2.523,0,0,0,0,0,1,0,0,0.000000,5.771851,7.189178,7.000794,13.805680,7.248612,11.488263,8.325467,1.48297,0.10933,3.27686
2.524,0,0,0,0,0,1,0,0,0.000000,4.924195,7.189407,7.004856,13.817839,7.241781,11.476053,8.364014,1.48121,0.09665,3.27731
2.525,0,0,1,0,0,1,0,1,0.000000,2.037797,7.189103,7.008776,13.815643,7.234898,11.464277,8.400710,1.48526,0.12127,3.27747
2.526,0,0,0,0,0,0,0,0,0.000000,0.000000,7.188534,7.012697,13.813447,7.228014,11.452501,8.437407,1.48223,0.10854,3.27759
2.527,0,0,0,0,0,0,0,0,0.000000,0.000000,7.187328,7.016617,13.811252,7.221132,11.440724,8.474103,1.48514,0.08590,3.27759
2.528,0,0,0,0,0,0,0,0,0.000000,0.000000,7.185790,7.020468,13.805581,7.213735,11.428937,8.510271,1.48264,0.11022,3.27746
2.529,0,0,0,0,0,0,0,0,0.000000,0.000000,7.183455,7.024062,13.786993,7.204427,11.417104,8.544477,1.48399,0.09920,3.27685
2.530,0,0,0,0,0,0,0,0,0.000000,0.000000,7.180686,7.027656,13.768405,7.195120,11.405272,8.578683,1.48566,0.09009,3.27644
2.531,0,0,0,0,0,0,0,0,0.000000,0.000000,7.176875,7.031249,13.749818,7.185812,11.393438,8.612889,1.48169,0.12386,3.27683
2.532,0,0,0,0,0,0,0,0,0.000000,0.000000,7.172548,7.034698,13.732718,7.176303,11.381872,8.646524,1.48310,0.12255,3.27704
2.533,0,0,0,0,0,0,0,0,0.000000,0.000000,7.166981,7.037611,13.721146,7.166042,11.371294,8.678038,1.48639,0.10108,3.27658
2.534,0,0,0,0,0,0,0,0,0.000000,0.000000,7.160953,7.040525,13.709575,7.155781,11.360716,8.709550,1.48520,0.10308,3.27631
2.535,0,0,0,0,0,0,0,0,0.000000,0.000000,7.153813,7.043438,13.698003,7.145521,11.350138,8.741063,1.48446,0.10599,3.27677
2.536,0,0,0,0,0,0,0,0,0.000000,0.000000,7.146303,7.046130,13.686225,7.134836,11.339607,8.771931,1.48545,0.08710,3.27716
2.537,0,0,0,0,0,0,0,0,0.000000,0.000000,7.137904,7.048000,13.673676,7.122577,11.329251,8.800404,1.48396,0.11310,3.27731
2.538,0,0,0,0,0,0,0,0,0.000000,0.000000,7.129227,7.049871,13.661129,7.110318,11.318895,8.828876,1.48266,0.12220,3.27736
2.539,0,0,0,0,0,0,0,0,0.000000,0.000000,7.119884,7.051741,13.648582,7.098058,11.308539,8.857347,1.48929,0.10421,3.27698
2.540,0,0,0,0,0,0,0,0,0.000000,0.000000,7.110360,7.053393,13.635749,7.085989,11.298477,8.885114,1.48582,0.09845,3.27667
2.541,0,0,0,0,0,0,0,0,0.000000,0.000000,7.100399,7.054231,13.621860,7.074629,11.289508,8.910254,1.48118,0.11793,3.27667
2.542,0,0,0,0,0,0,0,0,0.000000,0.000000,7.090361,7.055069,13.607970,7.063268,11.280540,8.935395,1.48926,0.09961,3.27680
2.543,0,0,0,0,0,0,0,0,0.000000,0.000000,7.080136,7.055907,13.594081,7.051907,11.271570,8.960536,1.48444,0.08148,3.27741
2.544,0,0,0,0,0,0,0,0,0.000000,0.000000,7.069967,7.056415,13.581180,7.040814,11.262619,8.984937,1.48260,0.11506,3.27774
2.545,0,0,0,0,0,0,0,0,0.000000,0.000000,7.059931,7.055694,13.571947,7.030714,11.253736,9.006586,1.48413,0.09365,3.27697
2.546,0,0,0,0,0,0,0,0,0.000000,0.000000,7.050206,7.054972,13.562715,7.020614,11.244853,9.028235,1.48265,0.09373,3.27643
2.547,0,0,0,0,0,0,0,0,0.000000,0.000000,7.041226,7.054251,13.553482,7.010513,11.235970,9.049885,1.48551,0.12781,3.27673
2.548,0,0,0,0,0,0,0,0,0.000000,0.000000,7.032771,7.053510,13.541872,6.999895,11.227097,9.070892,1.48409,0.11078,3.27699
2.549,0,0,0,0,0,0,0,0,0.000000,0.000000,7.025576,7.052698,13.521427,6.987351,11.218263,9.089517,1.48380,0.07877,3.27707
2.550,0,0,0,0,0,0,0,0,0.000000,0.000000,7.018784,7.051886,13.500981,6.974807,11.209429,9.108141,1.48321,0.11012,3.27711
2.551,0,0,0,0,0,0,0,0,0.000000,0.000000,7.012962,7.051073,13.480536,6.962264,11.200594,9.126765,1.48291,0.10043,3.27704
2.552,0,0,0,0,0,0,0,0,0.000000,0.000000,7.007376,7.050141,13.461846,6.951047,11.191874,9.145025,1.48580,0.09319,3.27698
2.553,0,0,0,0,0,0,0,0,0.000000,0.000000,7.002356,7.048762,13.449680,6.944766,11.183575,9.161928,1.48502,0.11762,3.27698
2.554,0,0,0,0,0,0,0,0,0.000000,0.000000,6.997620,7.047383,13.437515,6.938485,11.175277,9.178831,1.48149,0.12010,3.27706
2.555,0,0,0,0,0,0,0,0,0.000000,0.000000,6.993567,7.046004,13.425349,6.932204,11.166978,9.195734,1.48185,0.09508,3.27744
2.556,0,0,0,0,0,0,0,0,0.000000,0.000000,6.989855,7.044662,13.412910,6.924747,11.158763,9.212262,1.48268,0.09234,3.27758
2.557,0,0,0,0,0,0,0,0,0.000000,0.000000,6.986967,7.043454,13.399458,6.912918,11.150858,9.227395,1.47906,0.11770,3.27682
2.558,0,0,0,0,0,0,0,0,0.000000,0.000000,6.984246,7.042246,13.386004,6.901089,11.142953,9.242529,1.48495,0.08555,3.27628
2.559,0,0,0,0,0,0,0,0,0.000000,0.000000,6.981928,7.041039,13.372552,6.889260,11.135049,9.257662,1.48295,0.08942,3.27658
2.560,0,0,0,0,0,0,0,0,0.000000,0.000000,6.979590,7.039823,13.359229,6.878261,11.127112,9.272442,1.48345,0.10801,3.27682
2.561,0,0,0,0,0,0,0,0,0.000000,0.000000,6.977204,7.038577,13.346388,6.870347,11.119061,9.285912,1.48454,0.11693,3.27682
