"Time","64 R marks","v2 R COP","66 RDS cle","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","67 LDS cle","65 L marks","32 FLx (cm)","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
1.799,0,0.000000,0,5.567383,-1.545951,5.711684,14.736957,6.909201,12.677265,0.000000,0,0,16.172981,4.541021,6.512048,12.199654,-1.40726,0.10075,3.27673
1.800,0,0.000000,0,5.559550,-1.675395,5.710882,14.726040,6.902717,12.685704,0.000000,0,0,16.175102,4.545206,6.512280,12.187426,-1.39177,0.11194,3.27662
1.801,0,0.000000,0,5.551360,-1.887406,5.709451,14.715360,6.895375,12.693008,0.000000,0,0,16.178699,4.549653,6.512205,12.175348,-1.38469,0.09308,3.27685
1.802,0,0.000000,0,5.542805,-2.099418,5.708020,14.704679,6.888033,12.700313,0.000000,0,0,16.182295,4.554100,6.512130,12.163272,-1.37119,0.10039,3.27681
1.803,0,0.000000,0,5.533927,-2.311429,5.706589,14.693999,6.880692,12.707617,0.000000,0,0,16.185892,4.558547,6.512056,12.151196,-1.36368,0.11755,3.27643
1.804,0,0.000000,0,5.524735,-2.583099,5.704501,14.683517,6.872481,12.713859,0.000000,0,0,16.190716,4.562926,6.512106,12.139275,-1.35211,0.10730,3.27638
1.805,0,0.000000,0,5.515265,-2.927686,5.701612,14.673279,6.863208,12.718801,0.000000,0,0,16.197037,4.567223,6.512311,12.127543,-1.34320,0.09259,3.27676
1.806,0,0.000000,0,5.505536,-3.272273,5.698723,14.663039,6.853936,12.723742,0.000000,0,0,16.203360,4.571518,6.512514,12.115812,-1.31960,0.09343,3.27698
1.807,0,0.000000,0,5.495578,-3.616860,5.695834,14.652800,6.844663,12.728684,0.000000,0,0,16.209681,4.575815,6.512718,12.104081,-1.30676,0.11557,3.27698
1.808,0,0.000000,0,5.485436,-3.993569,5.692379,14.642736,6.834392,12.732876,0.000000,0,0,16.216703,4.579929,6.512814,12.092281,-1.29555,0.10747,3.27694
1.809,0,0.000000,0,5.475131,-4.409540,5.688233,14.632887,6.822902,12.736149,0.000000,0,0,16.224581,4.583822,6.512776,12.080398,-1.28357,0.09579,3.27687
1.810,0,0.000000,0,5.464734,-4.825511,5.684087,14.623038,6.811411,12.739423,0.000000,0,0,16.232458,4.587714,6.512739,12.068514,-1.26942,0.10511,3.27703
1.811,0,0.000000,0,5.454257,-5.241482,5.679942,14.613190,6.799921,12.742697,0.000000,0,0,16.240335,4.591607,6.512702,12.056630,-1.25578,0.11754,3.27748
1.812,0,0.000000,0,5.443784,-5.647162,5.674800,14.603465,6.788904,12.745084,0.000000,0,0,16.248180,4.595373,6.512697,12.044941,-1.23801,0.09735,3.27737
1.813,0,0.000000,0,5.433316,-6.040265,5.668442,14.593892,6.778466,12.746387,0.000000,0,0,16.255983,4.598986,6.512731,12.033489,-1.21198,0.10037,3.27653
1.814,0,0.000000,0,5.422945,-6.433367,5.662083,14.584319,6.768029,12.747691,0.000000,0,0,16.263788,4.602598,6.512765,12.022038,-1.19885,0.11843,3.27620
1.815,0,0.000000,0,5.412659,-6.826469,5.655725,14.574746,6.757591,12.748995,0.000000,0,0,16.271591,4.606210,6.512800,12.010586,-1.18477,0.10233,3.27650
1.816,0,0.000000,0,5.402565,-7.175701,5.648310,14.565254,6.747222,12.749321,0.000000,0,0,16.279375,4.609566,6.513060,11.999231,-1.16759,0.10383,3.27677
1.817,0,0.000000,0,5.392642,-7.471313,5.639605,14.555862,6.736938,12.748453,0.000000,0,0,16.287138,4.612608,6.513595,11.987995,-1.15079,0.11366,3.27700
1.818,0,0.000000,0,5.383025,-7.766925,5.630899,14.546471,6.726653,12.747585,0.000000,0,0,16.294899,4.615650,6.514129,11.976759,-1.13524,0.09999,3.27720
1.819,0,0.000000,0,5.373679,-8.062537,5.622194,14.537079,6.716369,12.746717,0.000000,0,0,16.302662,4.618692,6.514664,11.965523,-1.09969,0.10437,3.27735
1.820,0,0.000000,0,5.364778,-8.285830,5.613127,14.527993,6.706495,12.744555,0.000000,0,0,16.310642,4.621418,6.515345,11.954757,-1.08347,0.11235,3.27707
1.821,0,0.000000,0,5.356269,-8.420732,5.603616,14.519280,6.697124,12.740808,0.000000,0,0,16.318892,4.623759,6.516204,11.944564,-1.06688,0.10297,3.27623
1.822,0,0.000000,0,5.348335,-8.555635,5.594106,14.510568,6.687754,12.737061,0.000000,0,0,16.327141,4.626099,6.517063,11.934371,-1.04750,0.09760,3.27599
1.823,0,0.000000,0,5.340909,-8.690537,5.584596,14.501855,6.678383,12.733314,0.000000,0,0,16.335388,4.628439,6.517922,11.924178,-1.02852,0.10070,3.27653
1.824,0,0.000000,0,5.334159,-8.746664,5.575262,14.493292,6.669153,12.728817,0.000000,0,0,16.343424,4.630555,6.518965,11.914371,-1.00935,0.09564,3.27689
1.825,0,0.000000,0,5.328010,-8.706508,5.566142,14.484913,6.660093,12.723406,0.000000,0,0,16.351194,4.632395,6.520231,11.905036,-0.98460,0.08365,3.27704
1.826,0,0.000000,0,5.322639,-8.666351,5.557023,14.476534,6.651034,12.717994,0.000000,0,0,16.358967,4.634235,6.521498,11.895701,-0.95189,0.09929,3.27713
1.827,0,0.000000,0,5.317958,-8.626195,5.547903,14.468154,6.641974,12.712582,0.000000,0,0,16.366739,4.636075,6.522765,11.886366,-0.93382,0.10312,3.27713
1.828,0,0.000000,0,5.314150,-8.508335,5.538858,14.460265,6.632685,12.706640,0.000000,0,0,16.374882,4.637757,6.524152,11.877209,-0.91238,0.08659,3.27676
1.829,0,0.000000,0,5.311116,-8.295505,5.529905,14.452974,6.623116,12.700050,0.000000,0,0,16.383474,4.639245,6.525686,11.868271,-0.89096,0.10444,3.27592
1.830,0,0.000000,0,5.309031,-8.082674,5.520952,14.445684,6.613546,12.693461,0.000000,0,0,16.392069,4.640733,6.527221,11.859333,-0.87032,0.10986,3.27565
1.831,0,0.000000,0,5.307785,-7.869843,5.511999,14.438394,6.603977,12.686872,0.000000,0,0,16.400663,4.642220,6.528755,11.850395,-0.85155,0.09374,3.27611
1.832,0,0.000000,0,5.307541,-7.603780,5.503649,14.431824,6.594408,12.679767,0.000000,0,0,16.409281,4.643188,6.530460,11.841636,-0.82152,0.10864,3.27660
1.833,0,0.000000,0,5.308185,-7.272657,5.496037,14.426135,6.584839,12.672032,0.000000,0,0,16.417931,4.643521,6.532374,11.833095,-0.78334,0.10550,3.27714
1.834,0,0.000000,0,5.309871,-6.941533,5.488425,14.420445,6.575270,12.664298,0.000000,0,0,16.426579,4.643854,6.534289,11.824553,-0.76028,0.08761,3.27727
1.835,0,0.000000,0,5.312482,-6.610409,5.480813,14.414756,6.565702,12.656564,0.000000,0,0,16.435226,4.644186,6.536203,11.816013,-0.73882,0.10832,3.27689
1.836,0,0.000000,0,5.316165,-6.242283,5.473889,14.409647,6.556190,12.648795,0.000000,0,0,16.443661,4.644404,6.538127,11.807549,-0.71353,0.10774,3.27697
1.837,0,0.000000,0,5.320800,-5.828933,5.467808,14.405247,6.546750,12.640986,0.000000,0,0,16.451830,4.644482,6.540064,11.799181,-0.69415,0.09335,3.27766
1.838,0,0.000000,0,5.326513,-5.415582,5.461727,14.400846,6.537309,12.633177,0.000000,0,0,16.460001,4.644559,6.542001,11.790812,-0.67033,0.11387,3.27774
1.839,0,0.000000,0,5.333183,-5.002232,5.455646,14.396446,6.527868,12.625368,0.000000,0,0,16.468170,4.644637,6.543937,11.782444,-0.64278,0.10874,3.27706
1.840,0,0.000000,0,5.340901,-4.568257,5.450759,14.393176,6.518452,12.617526,0.000000,0,0,16.476088,4.644772,6.545851,11.773856,-0.60178,0.09294,3.27667
1.841,0,0.000000,0,5.349549,-4.109075,5.447334,14.391289,6.509067,12.609644,0.000000,0,0,16.483694,4.644978,6.547738,11.765000,-0.57614,0.11279,3.27667
1.842,0,0.000000,0,5.359194,-3.649893,5.443908,14.389401,6.499681,12.601763,1.727573,0,0,16.491301,4.645184,6.549624,11.756145,-0.55400,0.11643,3.27671
1.843,0,0.000000,0,5.369722,-3.190711,5.440482,14.387514,6.490296,12.593881,4.987144,0,1,16.498907,4.645390,6.551511,11.747289,-0.53207,0.09883,3.27678
1.844,0,0.000000,0,5.381187,-2.729087,5.437616,14.387237,6.481189,12.585760,6.517146,1,0,16.505941,4.645574,6.553140,11.738307,-0.50581,0.10159,3.27662
1.845,0,0.000000,0,5.393482,-2.264476,5.435434,14.388928,6.472420,12.577347,6.513378,1,0,16.512278,4.645730,6.554455,11.729172,-0.48093,0.11739,3.27617
1.846,0,0.000000,0,5.406631,-1.799865,5.433252,14.390620,6.463651,12.568934,6.509650,1,0,16.518614,4.645886,6.555770,11.720037,-0.45006,0.09924,3.27608
1.847,0,0.000000,0,5.420538,-1.335254,5.431070,14.392312,6.454882,12.560521,6.505958,1,0,16.524950,4.646042,6.557085,11.710901,-0.40681,0.09406,3.27646
1.848,0,0.000000,0,5.435200,-0.872736,5.429764,14.396024,6.446320,12.552114,6.502351,1,0,16.530523,4.646307,6.558419,11.701815,-0.38594,0.11781,3.27671
1.849,0,0.000000,0,5.450532,-0.412774,5.429528,14.402205,6.438010,12.543714,6.498818,1,0,16.535166,4.646705,6.559777,11.692788,-0.35646,0.10833,3.27678
1.850,0,0.000000,0,5.466512,0.047188,5.429291,14.408385,6.429700,12.535313,6.495341,1,0,16.539808,4.647103,6.561135,11.683762,-0.32994,0.09754,3.27666
1.851,0,0.000000,0,5.483067,0.507149,5.429055,14.414566,6.421391,12.526913,6.491914,1,0,16.544451,4.647501,6.562493,11.674735,-0.30322,0.10868,3.27628
1.852,0,0.000000,0,5.500154,0.963614,5.429740,14.422750,6.413333,12.518521,6.488528,1,0,16.547512,4.647935,6.563888,11.665780,-0.28030,0.11208,3.27636
1.853,0,0.000000,0,5.517713,1.415805,5.431553,14.433385,6.405585,12.510141,6.485179,1,0,16.548641,4.648414,6.565327,11.656912,-0.24837,0.09571,3.27705
1.854,0,0.000000,0,5.535671,1.867995,5.433365,14.444020,6.397836,12.501761,6.482020,1,0,16.549770,4.648892,6.566766,11.648044,-0.20544,0.09994,3.27740
1.855,0,0.000000,0,5.553984,2.320186,5.435178,14.454655,6.390088,12.493382,6.479030,1,0,16.550900,4.649371,6.568205,11.639175,-0.17868,0.10962,3.27733
1.856,0,0.000000,0,5.572553,2.774409,5.437798,14.467525,6.383404,12.485046,6.476393,1,0,16.550694,4.649917,6.569667,11.630177,-0.15324,0.09550,3.27718
1.857,0,0.000000,0,5.591349,3.231117,5.441403,14.483130,6.378023,12.476767,6.474068,1,0,16.548851,4.650546,6.571155,11.621020,-0.12357,0.09592,3.27695
1.858,0,0.000000,0,5.610257,3.687826,5.445010,14.498734,6.372641,12.468488,6.472115,1,0,16.547010,4.651175,6.572644,11.611862,-0.10175,0.10720,3.27676
1.859,0,0.000000,0,5.629264,4.144534,5.448616,14.514338,6.367260,12.460208,6.470491,1,0,16.545168,4.651803,6.574132,11.602705,-0.07521,0.09967,3.27661
1.860,0,0.000000,0,5.648229,4.600306,5.452836,14.531384,6.362853,12.452050,6.469223,1,0,16.542133,4.652530,6.575883,11.593470,-0.04172,0.10303,3.27665
1.861,0,0.000000,0,5.667156,5.054933,5.457807,14.550191,6.359639,12.444041,6.468271,1,0,16.537642,4.653377,6.577954,11.584138,0.00681,0.09729,3.27696
1.862,0,0.000000,0,5.685875,5.509560,5.462777,14.568999,6.356424,12.436031,6.467692,1,0,16.533150,4.654223,6.580026,11.574806,0.02757,0.09694,3.27720
1.863,0,0.000000,0,5.704412,5.964187,5.467748,14.587807,6.353209,12.428022,6.467444,1,0,16.528656,4.655070,6.582098,11.565475,0.05415,0.11167,3.27735
1.864,0,0.000000,0,5.722596,6.410030,5.473760,14.607924,6.351331,12.420090,6.467595,1,0,16.522890,4.656072,6.584180,11.556011,0.07863,0.09266,3.27730
1.865,0,0.000000,0,5.740469,6.845140,5.481044,14.629642,6.351084,12.412250,6.468098,1,0,16.515566,4.657263,6.586276,11.546389,0.10629,0.09397,3.27700
1.866,0,0.000000,0,5.757880,7.280248,5.488328,14.651361,6.350838,12.404409,6.469015,1,0,16.508240,4.658455,6.588372,11.536766,0.13126,0.11822,3.27689
1.867,0,0.000000,0,5.774883,7.715357,5.495613,14.673079,6.350592,12.396569,6.470299,1,0,16.500916,4.659647,6.590468,11.527143,0.16107,0.09557,3.27704
1.868,0,0.000000,0,5.791324,8.123398,5.503697,14.695943,6.351486,12.388963,6.471970,1,0,16.492762,4.661040,6.592558,11.517713,0.20845,0.09462,3.27683
1.869,0,0.000000,0,5.807267,8.498356,5.512758,14.720207,6.353774,12.381640,6.473982,1,0,16.483595,4.662677,6.594639,11.508514,0.23314,0.12422,3.27614
1.870,0,0.000000,0,5.822556,8.873314,5.521819,14.744473,6.356062,12.374319,6.476163,1,0,16.474428,4.664315,6.596720,11.499317,0.25740,0.09587,3.27579
1.871,0,0.000000,0,5.837264,9.248272,5.530880,14.768738,6.358350,12.366997,6.478495,1,0,16.465261,4.665953,6.598801,11.490119,0.28316,0.09210,3.27587
1.872,0,0.000000,0,5.851248,9.570837,5.540660,14.793889,6.360538,12.359594,6.480774,1,0,16.456024,4.667685,6.600967,11.480982,0.31075,0.12239,3.27601
1.873,0,0.000000,0,5.864588,9.829368,5.551319,14.820125,6.362602,12.352094,6.483006,1,0,16.446699,4.669532,6.603237,11.471918,0.33502,0.09872,3.27624
1.874,0,0.000000,0,5.877155,10.087897,5.561977,14.846359,6.364666,12.344593,6.485174,1,0,16.437376,4.671380,6.605507,11.462854,0.36824,0.09227,3.27650
1.875,0,0.000000,0,5.889037,10.346428,5.572637,14.872595,6.366731,12.337092,6.487287,1,0,16.428051,4.673226,6.607778,11.453791,0.41180,0.11881,3.27681
1.876,0,0.000000,0,5.900114,10.524808,5.583698,14.899980,6.368887,12.329523,6.489367,1,0,16.418730,4.675043,6.609775,11.444647,0.43208,0.10916,3.27681
1.877,0,0.000000,0,5.910477,10.605227,5.595253,14.928771,6.371155,12.321871,6.491419,1,0,16.409412,4.676823,6.611437,11.435404,0.45854,0.09833,3.27643
1.878,0,0.000000,0,5.920019,10.685646,5.606808,14.957562,6.373424,12.314219,6.493387,1,0,16.400095,4.678602,6.613100,11.426161,0.48448,0.11649,3.27635
1.879,0,0.000000,0,5.928831,10.766066,5.618362,14.986354,6.375692,12.306565,6.495278,1,0,16.390778,4.680381,6.614762,11.416918,0.50940,0.11336,3.27665
1.880,0,0.000000,0,5.936829,10.758493,5.629958,15.016040,6.377668,12.298773,6.497026,1,0,16.381306,4.682184,6.616292,11.407468,0.53369,0.09527,3.27666
1.881,0,0.000000,0,5.944103,10.643377,5.641603,15.046822,6.379286,12.290809,6.498646,1,0,16.371647,4.684016,6.617659,11.397765,0.56216,0.10463,3.27628
1.882,0,0.000000,0,5.950592,10.528260,5.653249,15.077602,6.380905,12.282845,6.500142,1,0,16.361988,4.685848,6.619026,11.388062,0.60660,0.11911,3.27633
1.883,0,0.000000,0,5.956382,10.413144,5.664895,15.108383,6.382523,12.274881,6.501526,1,0,16.352327,4.687679,6.620394,11.378360,0.62878,0.09628,3.27694
1.884,0,0.000000,0,5.961417,10.216131,5.676036,15.140271,6.384178,12.266798,6.502843,1,0,16.342863,4.689513,6.621575,11.368605,0.65097,0.09572,3.27701
1.885,0,0.000000,0,5.965783,9.919024,5.686562,15.173512,6.385877,12.258568,6.504101,1,0,16.333635,4.691350,6.622528,11.358787,0.67618,0.12198,3.27640
1.886,0,0.000000,0,5.969420,9.621918,5.697087,15.206752,6.387577,12.250338,6.505426,1,0,16.324408,4.693185,6.623481,11.348969,0.69760,0.09848,3.27626
1.887,0,0.000000,0,5.972413,9.324811,5.707613,15.239992,6.389276,12.242107,6.506810,1,0,16.315180,4.695022,6.624434,11.339149,0.72002,0.08839,3.27672
1.888,0,0.000000,0,5.974716,8.972034,5.717313,15.273633,6.391433,12.233683,6.508367,1,0,16.305460,4.696897,6.625328,11.329352,0.74309,0.11683,3.27718
1.889,0,0.000000,0,5.976408,8.551215,5.726007,15.307765,6.394151,12.225019,6.510076,1,0,16.295141,4.698820,6.626149,11.319579,0.77245,0.09983,3.27764
1.890,0,0.000000,0,5.977461,8.130397,5.734700,15.341897,6.396868,12.216357,6.511844,1,0,16.284821,4.700742,6.626969,11.309807,0.80952,0.08681,3.27776
1.891,0,0.000000,0,5.977949,7.709578,5.743393,15.376029,6.399586,12.207695,6.513664,1,0,16.274502,4.702665,6.627789,11.300034,0.83128,0.11439,3.27745
1.892,0,0.000000,0,5.977853,7.270794,5.751113,15.410555,6.402291,12.198808,6.515411,1,0,16.264013,4.704731,6.628544,11.290259,0.85243,0.10055,3.27705
1.893,0,0.000000,0,5.977242,6.810053,5.757643,15.445563,6.404981,12.189646,6.517094,1,0,16.253321,4.706974,6.629218,11.280484,0.87450,0.08663,3.27651
1.894,0,0.000000,0,5.976113,6.349311,5.764174,15.480572,6.407670,12.180484,6.518776,1,0,16.242628,4.709217,6.629891,11.270709,0.89493,0.10617,3.27645
1.895,0,0.000000,0,5.974526,5.888570,5.770704,15.515580,6.410360,12.171322,6.520457,1,0,16.231936,4.711459,6.630566,11.260934,0.91664,0.09840,3.27698
1.896,0,0.000000,0,5.972504,5.446179,5.776264,15.550686,6.413202,12.161706,6.522237,1,0,16.221191,4.713924,6.631326,11.251363,0.94029,0.09120,3.27701
1.897,0,0.000000,0,5.970098,5.026217,5.780638,15.585911,6.416229,12.151535,6.524106,1,0,16.210381,4.716661,6.632192,11.242042,0.97411,0.10850,3.27640
1.898,0,0.000000,0,5.967352,4.606256,5.785013,15.621136,6.419255,12.141364,6.526051,1,0,16.199572,4.719398,6.633058,11.232720,0.99364,0.09831,3.27589
1.899,0,0.000000,0,5.964306,4.186294,5.789387,15.656360,6.422282,12.131193,6.528064,1,0,16.188763,4.722134,6.633924,11.223399,1.01396,0.09522,3.27551
1.900,0,0.000000,0,5.961016,3.811610,5.792973,15.691105,6.425361,12.120673,6.530121,1,0,16.178082,4.724826,6.634999,11.214663,1.03256,0.10812,3.27560
1.901,0,0.000000,0,5.957509,3.492265,5.795595,15.725265,6.428504,12.109727,6.532218,1,0,16.167559,4.727463,6.636330,11.206641,1.05153,0.09748,3.27629
1.902,0,0.000000,0,5.953850,3.172921,5.798216,15.759423,6.431647,12.098782,6.534452,1,0,16.157034,4.730100,6.637661,11.198621,1.06949,0.09685,3.27664
1.903,0,0.000000,0,5.950056,2.853577,5.800838,15.793583,6.434790,12.087835,6.536808,1,0,16.146511,4.732737,6.638991,11.190599,1.08516,0.10516,3.27656
1.904,0,0.000000,0,5.946208,2.589337,5.803069,15.826715,6.437844,12.076881,6.539403,1,0,16.135908,4.735444,6.641141,11.183940,1.11038,0.10716,3.27655
1.905,0,0.000000,0,5.942312,2.392448,5.804821,15.858592,6.440791,12.065918,6.542212,1,0,16.125212,4.738234,6.644293,11.178946,1.13847,0.09532,3.27663
1.906,0,0.000000,0,5.938472,2.195559,5.806574,15.890470,6.443738,12.054955,6.545257,1,0,16.114515,4.741025,6.647445,11.173952,1.15482,0.09877,3.27664
1.907,0,0.000000,0,5.934681,1.998670,5.808326,15.922347,6.446684,12.043992,6.548511,1,0,16.103819,4.743815,6.650597,11.168958,1.17087,0.11368,3.27656
1.908,0,0.000000,0,5.931056,1.852322,5.809838,15.952888,6.449711,12.032815,6.551945,1,0,16.093206,4.746615,6.654182,11.165625,1.18651,0.10043,3.27652
1.909,0,0.000000,0,5.927578,1.767745,5.811054,15.981797,6.452835,12.021378,6.555538,1,0,16.082693,4.749425,6.658297,11.164320,1.20221,0.10060,3.27652
1.910,0,0.000000,0,5.924349,1.683169,5.812271,16.010706,6.455959,12.009940,6.559157,1,0,16.072180,4.752235,6.662413,11.163016,1.21609,0.12093,3.27675
1.911,0,0.000000,0,5.921341,1.598592,5.813487,16.039616,6.459084,11.998502,6.562800,1,0,16.061666,4.755046,6.666528,11.161712,1.23621,0.10454,3.27729
1.912,0,0.000000,0,5.918633,1.546411,5.814741,16.066893,6.461989,11.986767,6.566337,1,0,16.050953,4.757889,6.670674,11.162021,1.26085,0.10420,3.27725
1.913,0,0.000000,0,5.916190,1.533825,5.816042,16.092175,6.464627,11.974668,6.569778,1,0,16.039991,4.760774,6.674859,11.164301,1.27364,0.12403,3.27649
1.914,0,0.000000,0,5.914088,1.521238,5.817342,16.117456,6.467264,11.962568,6.573190,1,0,16.029030,4.763658,6.679043,11.166582,1.28831,0.10675,3.27620
1.915,0,0.000000,0,5.912288,1.508652,5.818643,16.142738,6.469902,11.950470,6.576574,1,0,16.018070,4.766542,6.683228,11.168862,1.29840,0.11215,3.27650
1.916,0,0.000000,0,5.910857,1.516275,5.820059,16.166233,6.472415,11.938140,6.580030,1,0,16.007189,4.769394,6.687647,11.172588,1.31206,0.11828,3.27681
1.917,0,0.000000,0,5.909756,1.548598,5.821618,16.187544,6.474776,11.925527,6.583549,1,0,15.996404,4.772205,6.692352,11.178082,1.32292,0.09848,3.27711
1.918,0,0.000000,0,5.909024,1.580921,5.823177,16.208855,6.477137,11.912914,6.587082,1,0,15.985620,4.775017,6.697058,11.183574,1.33698,0.10337,3.27698
1.919,0,0.000000,0,5.908619,1.613244,5.824736,16.230165,6.479498,11.900302,6.590628,1,0,15.974835,4.777828,6.701763,11.189067,1.35194,0.10771,3.27629
1.920,0,0.000000,0,5.908553,1.648819,5.826416,16.250530,6.481633,11.887378,6.594085,1,0,15.964046,4.780581,6.706370,11.195476,1.36629,0.09202,3.27631
1.921,0,0.000000,0,5.908786,1.688369,5.828246,16.269737,6.483490,11.874072,6.597464,1,0,15.953250,4.783265,6.710857,11.203003,1.37766,0.10843,3.27723
1.922,0,0.000000,0,5.909315,1.727919,5.830076,16.288944,6.485347,11.860766,6.600640,1,0,15.942454,4.785948,6.715344,11.210530,1.38759,0.10459,3.27747
1.923,0,0.000000,0,5.910108,1.767470,5.831906,16.308151,6.487204,11.847461,6.603636,1,0,15.931659,4.788632,6.719831,11.218059,1.39598,0.08686,3.27686
1.924,0,0.000000,0,5.911154,1.808625,5.833632,16.326551,6.489001,11.834068,6.606365,1,0,15.920610,4.791187,6.723673,11.226648,1.40462,0.10262,3.27669
1.925,0,0.000000,0,5.912425,1.851741,5.835229,16.343969,6.490727,11.820570,6.608858,1,0,15.909253,4.793584,6.726727,11.236537,1.41356,0.09688,3.27707
1.926,0,0.000000,0,5.913895,1.894858,5.836827,16.361385,6.492452,11.807071,6.611249,1,0,15.897896,4.795982,6.729782,11.246425,1.42299,0.09616,3.27698
1.927,0,0.000000,0,5.915544,1.937974,5.838425,16.378803,6.494178,11.793572,6.613551,1,0,15.886539,4.798380,6.732836,11.256313,1.43518,0.10985,3.27629
1.928,0,0.000000,0,5.917339,1.977299,5.840381,16.395544,6.495714,11.779712,6.615905,1,0,15.875096,4.800459,6.735954,11.267419,1.44122,0.09926,3.27594
1.929,0,0.000000,0,5.919266,2.011989,5.842774,16.411459,6.497018,11.765409,6.618305,1,0,15.863550,4.802149,6.739151,11.280011,1.44524,0.09857,3.27602
1.930,0,0.000000,0,5.921309,2.046679,5.845168,16.427374,6.498322,11.751104,6.620559,1,0,15.852004,4.803838,6.742348,11.292603,1.45323,0.11141,3.27630
1.931,0,0.000000,0,5.923455,2.081368,5.847561,16.443289,6.499627,11.736801,6.622683,1,0,15.840459,4.805528,6.745544,11.305197,1.45367,0.10018,3.27683
1.932,0,0.000000,0,5.925714,2.110946,5.849769,16.458643,6.500600,11.722401,6.624451,1,0,15.828856,4.807176,6.748200,11.318974,1.46283,0.10501,3.27710
1.933,0,0.000000,0,5.928072,2.134277,5.851752,16.473314,6.501170,11.707881,6.625903,1,0,15.817186,4.808773,6.750195,11.334203,1.46773,0.12133,3.27702
1.934,0,0.000000,0,5.930559,2.157607,5.853735,16.487984,6.501739,11.693361,6.627187,1,0,15.805516,4.810370,6.752189,11.349431,1.47224,0.11325,3.27684
1.935,0,0.000000,0,5.933158,2.180937,5.855718,16.502655,6.502308,11.678842,6.628323,1,0,15.793845,4.811967,6.754183,11.364659,1.47603,0.11084,3.27654
1.936,0,0.000000,0,5.935911,2.197208,5.857881,16.516241,6.502750,11.664153,6.629515,1,0,15.781932,4.813484,6.756207,11.381375,1.47688,0.12321,3.27654
1.937,0,0.000000,0,5.938801,2.204849,5.860263,16.528503,6.503036,11.649258,6.630756,1,0,15.769719,4.814903,6.758264,11.399911,1.48120,0.11443,3.27692
1.938,0,0.000000,0,5.941890,2.212491,5.862646,16.540766,6.503323,11.634363,6.631930,1,0,15.757507,4.816322,6.760322,11.418447,1.48177,0.10721,3.27696
1.939,0,0.000000,0,5.945156,2.220133,5.865028,16.553028,6.503610,11.619468,6.633044,1,0,15.745295,4.817740,6.762380,11.436982,1.48433,0.11585,3.27658
1.940,0,0.000000,0,5.948682,2.213860,5.867368,16.564314,6.504023,11.604739,6.633955,1,0,15.732841,4.819029,6.763963,11.444830,1.48334,0.11281,3.27667
1.941,0,0.000000,0,5.952440,2.190579,5.869654,16.574406,6.504591,11.590213,6.634687,1,0,15.720092,4.820159,6.764967,11.439613,1.48573,0.10095,3.27736
1.942,0,0.000000,0,5.956516,2.167299,5.871940,16.584497,6.505159,11.575686,6.635472,1,0,15.707343,4.821289,6.765970,11.434398,1.48357,0.10432,3.27757
1.943,0,0.000000,0,5.960874,2.144018,5.874226,16.594589,6.505728,11.561160,6.636302,1,0,15.694594,4.822419,6.766974,11.429181,1.48247,0.12048,3.27719
1.944,0,0.000000,0,5.965592,2.116281,5.876506,16.603697,6.506242,11.546545,6.637459,1,0,15.681858,4.823548,6.768797,11.424066,1.48116,0.10013,3.27694
1.945,0,0.000000,0,5.970629,2.083096,5.878778,16.611599,6.506690,11.531821,6.638904,1,0,15.669135,4.824678,6.771621,11.419073,1.48105,0.10149,3.27687
1.946,0,0.000000,0,5.976048,2.049911,5.881050,16.619503,6.507139,11.517097,6.640537,1,0,15.656412,4.825809,6.774446,11.414080,1.47737,0.12326,3.27679
1.947,0,0.000000,0,5.981803,2.016726,5.883322,16.627407,6.507587,11.502373,6.642338,1,0,15.643689,4.826939,6.777270,11.409087,1.47557,0.10488,3.27672
1.948,0,0.000000,0,5.987927,1.992878,5.885374,16.634655,6.507721,11.487635,6.644123,1,0,15.631066,4.827965,6.780542,11.403913,1.46794,0.10231,3.27667
1.949,0,0.000000,0,5.994378,1.980443,5.887156,16.641102,6.507473,11.472879,6.645895,1,0,15.618567,4.828866,6.784359,11.398517,1.46786,0.11983,3.27667
1.950,0,0.000000,0,6.001145,1.968008,5.888939,16.647547,6.507224,11.458124,6.647679,1,0,15.606069,4.829766,6.788177,11.393122,1.46146,0.09886,3.27674
1.951,0,0.000000,0,6.008195,1.955573,5.890722,16.653994,6.506975,11.443369,6.649474,1,0,15.593569,4.830666,6.791995,11.387726,1.45741,0.08718,3.27689
1.952,0,0.000000,0,6.015495,1.979890,5.892416,16.659578,6.506523,11.428480,6.651349,1,0,15.580970,4.831507,6.796211,11.382099,1.44766,0.10498,3.27684
1.953,0,0.000000,0,6.023019,2.049126,5.894003,16.664108,6.505822,11.413430,6.653295,1,0,15.568248,4.832275,6.800914,11.376190,1.44159,0.09396,3.27654
1.954,0,0.000000,0,6.030721,2.118362,5.895589,16.668638,6.505122,11.398379,6.655295,1,0,15.555525,4.833043,6.805618,11.370281,1.43803,0.08602,3.27667
1.955,0,0.000000,0,6.038582,2.187598,5.897176,16.673168,6.504422,11.383329,6.657344,1,0,15.542803,4.833811,6.810321,11.364372,1.42688,0.10073,3.27736
