"Time","m1 Lmark cle","70 Lmark cle","69 Rmark cle","68 LDS clean","m2 LDS clean","67 RDS clean","66 LDS mark","65 RDS mark","v3 L COP","v2 R COP","v1 xCoM","37 CoMy (cm)","34 FRx (cm)","29 HRx (cm)","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
1.449,0,0,0,0,0,0,0,0,0.000000,0.000000,6.306757,6.450870,19.101357,12.842884,17.154654,13.140063,-1.48051,0.10670,3.27704
1.450,0,0,0,0,0,0,0,0,0.000000,0.000000,6.300341,6.447553,19.113752,12.831713,17.141859,13.181303,-1.48161,0.10657,3.27690
1.451,0,0,0,0,0,0,0,0,0.000000,0.000000,6.294048,6.444237,19.126148,12.820542,17.129063,13.222543,-1.47664,0.10362,3.27652
1.452,0,0,0,0,0,0,0,0,0.000000,0.000000,6.287827,6.440918,19.136658,12.809898,17.116482,13.263713,-1.47798,0.11181,3.27631
1.453,0,0,0,0,0,0,0,0,0.000000,0.000000,6.281774,6.437592,19.140327,12.801169,17.104675,13.304630,-1.48112,0.12045,3.27677
1.454,0,0,0,0,0,0,0,0,0.000000,0.000000,6.275790,6.434265,19.143995,12.792440,17.092871,13.345547,-1.48058,0.09000,3.27716
1.455,0,0,0,0,0,0,0,0,0.000000,0.000000,6.269969,6.430939,19.147665,12.783711,17.081064,13.386464,-1.47784,0.09035,3.27731
1.456,0,0,0,0,0,0,0,0,0.000000,0.000000,6.264237,6.427513,19.154493,12.775130,17.069021,13.426908,-1.48012,0.11877,3.27742
1.457,0,0,0,0,0,0,0,0,0.000000,0.000000,6.258713,6.423726,19.172794,12.767088,17.056126,13.465638,-1.48012,0.08652,3.27734
1.458,0,0,0,0,0,0,0,0,0.000000,0.000000,6.253423,6.419939,19.191093,12.759045,17.043228,13.504369,-1.47947,0.08047,3.27731
1.459,0,0,0,0,0,0,0,0,0.000000,0.000000,6.248684,6.416152,19.209394,12.751002,17.030331,13.543098,-1.48054,0.11019,3.27747
1.460,0,0,0,0,0,0,0,0,0.000000,0.000000,6.244321,6.412387,19.225933,12.741596,17.017511,13.581627,-1.48221,0.10095,3.27756
1.461,0,0,0,0,0,0,0,0,0.000000,0.000000,6.240841,6.408705,19.236078,12.727245,17.004971,13.619428,-1.47969,0.09433,3.27740
1.462,0,0,0,0,0,0,0,0,0.000000,0.000000,6.237690,6.405022,19.246222,12.712893,16.992430,13.657228,-1.48115,0.11633,3.27733
1.463,0,0,0,0,0,0,0,0,0.000000,0.000000,6.235318,6.401340,19.256367,12.698542,16.979889,13.695027,-1.47966,0.11128,3.27756
1.464,0,0,0,0,0,0,0,0,0.000000,0.000000,6.233243,6.397604,19.267490,12.684385,16.967285,13.732586,-1.47923,0.08725,3.27763
1.465,0,0,0,0,0,0,0,0,0.000000,0.000000,6.231868,6.393676,19.282166,12.670938,16.954454,13.769265,-1.48115,0.12504,3.27710
1.466,0,0,0,0,0,0,0,0,0.000000,0.000000,6.231048,6.389747,19.296841,12.657492,16.941622,13.805944,-1.47994,0.10351,3.27680
1.467,0,0,0,0,0,0,0,0,0.000000,0.000000,6.231534,6.385818,19.311516,12.644045,16.928791,13.842624,-1.48127,0.08486,3.27741
1.468,0,0,0,0,0,0,0,0,0.000000,0.000000,6.232827,6.382059,19.323719,12.630669,16.916153,13.878870,-1.48054,0.11146,3.27783
1.469,0,0,0,0,0,0,0,0,0.000000,0.000000,6.236022,6.378917,19.326950,12.617552,16.904219,13.913545,-1.48055,0.10590,3.27752
1.470,0,0,0,0,0,0,0,0,0.000000,0.000000,6.239891,6.375774,19.330181,12.604434,16.892284,13.948219,-1.48128,0.09840,3.27728
1.471,0,0,0,0,0,0,0,0,0.000000,0.000000,6.245342,6.372632,19.333414,12.591317,16.880350,13.982894,-1.48084,0.09750,3.27728
1.472,0,0,0,0,0,0,0,0,0.000000,0.000000,6.251259,6.369621,19.337313,12.577935,16.868309,14.016850,-1.48004,0.11812,3.27724
1.473,0,0,0,0,0,0,0,0,0.000000,0.000000,6.258275,6.367089,19.343636,12.563595,16.855881,14.048200,-1.47983,0.10088,3.27701
1.474,0,0,0,0,0,0,0,0,0.000000,0.000000,6.265729,6.364556,19.349957,12.549254,16.843451,14.079548,-1.47874,0.11474,3.27684
1.475,0,0,0,0,0,0,0,0,0.000000,0.000000,6.274215,6.362024,19.356279,12.534914,16.831020,14.110897,-1.48152,0.11966,3.27692
1.476,0,0,0,0,0,0,0,0,0.000000,0.000000,6.283142,6.359726,19.362225,12.521614,16.818861,14.141228,-1.49400,0.08945,3.27691
1.477,0,0,0,0,0,0,0,0,0.000000,0.000000,6.293105,6.358280,19.366802,12.512093,16.807684,14.167863,-1.48087,0.10525,3.27661
1.478,0,0,1,0,0,0,0,1,0.000000,0.840569,6.303416,6.356834,19.371380,12.502571,16.796505,14.194499,-1.47965,0.10967,3.27643
1.479,0,0,0,0,0,1,0,0,0.000000,3.661271,6.314546,6.355388,19.375957,12.493050,16.785328,14.221134,-1.48099,0.10138,3.27674
1.480,0,0,0,0,0,1,0,0,0.000000,5.642527,6.325885,6.354335,19.378269,12.484210,16.773909,14.246958,-1.48083,0.09334,3.27695
1.481,0,0,0,0,0,1,0,0,0.000000,5.646294,6.337716,6.354714,19.372364,12.477847,16.761612,14.269834,-1.47740,0.11886,3.27679
1.482,0,0,0,0,0,1,0,0,0.000000,5.650007,6.349526,6.355093,19.366459,12.471484,16.749317,14.292709,-1.48025,0.10555,3.27669
1.483,0,0,0,0,0,1,0,0,0.000000,5.653593,6.361289,6.355471,19.360554,12.465121,16.737020,14.315585,-1.47995,0.09087,3.27676
1.484,0,0,0,0,0,1,0,0,0.000000,5.657194,6.372821,6.355981,19.354073,12.457778,16.724798,14.334277,-1.47964,0.12900,3.27694
1.485,0,0,0,0,0,1,0,0,0.000000,5.660831,6.383809,6.356968,19.345493,12.446878,16.712847,14.337782,-1.47966,0.09822,3.27747
1.486,0,0,0,0,0,1,0,0,0.000000,5.664446,6.394555,6.357955,19.336916,12.435978,16.700895,14.341288,-1.47999,0.09320,3.27772
1.487,0,0,0,0,0,1,0,0,0.000000,5.668005,6.404729,6.358942,19.328337,12.425078,16.688944,14.344792,-1.47930,0.12230,3.27688
1.488,0,0,0,0,0,1,0,0,0.000000,5.671484,6.414696,6.360030,19.319921,12.414006,16.676929,14.341564,-1.48025,0.09300,3.27628
1.489,0,0,0,0,0,1,0,0,0.000000,5.674778,6.424175,6.361484,19.312103,12.402308,16.664690,14.313895,-1.47890,0.08383,3.27658
1.490,0,0,0,0,0,1,0,0,0.000000,5.678006,6.433436,6.362938,19.304283,12.390611,16.652451,14.286225,-1.47934,0.10816,3.27684
1.491,0,0,0,0,0,1,0,0,0.000000,5.681077,6.442184,6.364393,19.296463,12.378913,16.640211,14.258556,-1.48031,0.11466,3.27692
1.492,0,0,0,0,0,1,0,0,0.000000,5.684103,6.450717,6.366012,19.287382,12.367004,16.628157,14.239823,-1.47860,0.08981,3.27690
1.493,0,0,0,0,0,1,0,0,0.000000,5.687020,6.458740,6.368227,19.273718,12.354331,16.616774,14.253530,-1.47967,0.11630,3.27652
1.494,0,0,0,0,0,1,0,0,0.000000,5.689863,6.466656,6.370443,19.260056,12.341658,16.605389,14.267236,-1.47834,0.12154,3.27626
1.495,0,0,0,0,0,1,0,0,0.000000,5.692533,6.474320,6.372659,19.246391,12.328984,16.594006,14.280942,-1.47994,0.10629,3.27649
1.496,0,0,0,0,0,1,0,0,0.000000,5.695102,6.481995,6.374957,19.231728,12.317497,16.582632,14.294583,-1.47993,0.08945,3.27677
1.497,0,0,0,0,0,1,0,0,0.000000,5.697438,6.489691,6.377552,19.213428,12.310317,16.571295,14.307986,-1.47743,0.10777,3.27723
1.498,0,0,0,0,0,1,0,0,0.000000,5.699724,6.497409,6.380147,19.195129,12.303138,16.559959,14.321389,-1.47889,0.09428,3.27764
1.499,0,0,0,0,0,1,0,0,0.000000,5.701893,6.505177,6.382742,19.176830,12.295958,16.548622,14.334792,-1.47937,0.07895,3.27786
1.500,0,0,0,0,0,1,0,0,0.000000,5.704059,6.512937,6.385421,19.160048,12.288335,16.537411,14.348033,-1.47799,0.12335,3.27797
1.501,0,0,0,0,0,1,0,0,0.000000,5.706216,6.520682,6.388401,19.148764,12.279105,16.526659,14.360682,-1.47922,0.11131,3.27758
1.502,0,0,0,0,0,1,0,0,0.000000,5.708304,6.528349,6.391380,19.137480,12.269875,16.515905,14.373330,-1.48071,0.09534,3.27731
1.503,0,0,0,0,0,1,0,0,0.000000,5.710230,6.535835,6.394361,19.126194,12.260644,16.505154,14.385979,-1.48085,0.11401,3.27747
1.504,0,0,0,0,0,1,0,0,0.000000,5.712010,6.543200,6.397353,19.114918,12.251516,16.494482,14.396214,-1.48158,0.12703,3.27749
1.505,0,0,0,0,0,1,0,0,0.000000,5.713447,6.550279,6.400389,19.103666,12.242764,16.484108,14.397694,-1.48055,0.10809,3.27703
1.506,0,0,0,0,0,1,0,0,0.000000,5.714748,6.557364,6.403426,19.092417,12.234011,16.473734,14.399174,-1.47933,0.07707,3.27674
1.507,0,0,0,0,0,1,0,0,0.000000,5.715732,6.564465,6.406463,19.081165,12.225258,16.463360,14.400653,-1.47862,0.10604,3.27704
1.508,0,0,0,0,0,1,0,0,0.000000,5.716619,6.571695,6.409696,19.069672,12.215957,16.453264,14.402063,-1.47907,0.10392,3.27730
1.509,0,0,0,0,0,1,0,0,0.000000,5.717278,6.579232,6.413639,19.057287,12.204667,16.444176,14.403223,-1.47976,0.08347,3.27737
1.510,0,0,0,0,0,1,0,0,0.000000,5.717890,6.586786,6.417583,19.044905,12.193378,16.435087,14.404383,-1.47965,0.10628,3.27737
1.511,0,0,0,0,0,1,0,0,0.000000,5.718394,6.594378,6.421526,19.032522,12.182089,16.426001,14.405542,-1.48059,0.10909,3.27707
1.512,0,0,0,0,0,1,0,0,0.000000,5.718897,6.601844,6.425494,19.020147,12.169097,16.417055,14.408751,-1.47862,0.10363,3.27682
1.513,0,0,0,0,0,1,0,0,0.000000,5.719398,6.609012,6.429551,19.007805,12.149928,16.408628,14.419399,-1.47963,0.09097,3.27682
1.514,0,0,0,0,0,1,0,0,0.000000,5.719902,6.616084,6.433608,18.995462,12.130759,16.400202,14.430047,-1.48099,0.12423,3.27689
1.515,0,0,0,0,0,1,0,0,0.000000,5.720416,6.622929,6.437665,18.983120,12.111590,16.391777,14.440695,-1.47590,0.09918,3.27719
1.516,0,0,0,0,0,1,0,0,0.000000,5.720922,6.629753,6.441704,18.971489,12.094350,16.383430,14.446684,-1.48094,0.07212,3.27737
1.517,0,0,0,0,0,1,0,0,0.000000,5.721406,6.636527,6.445678,18.962435,12.084113,16.375376,14.435767,-1.48055,0.12022,3.27707
1.518,0,0,0,0,0,1,0,0,0.000000,5.721835,6.643333,6.449651,18.953381,12.073876,16.367321,14.424850,-1.47980,0.09224,3.27682
1.519,0,0,0,0,0,1,0,0,0.000000,5.722137,6.650217,6.453625,18.944326,12.063640,16.359266,14.413932,-1.47846,0.09290,3.27682
1.520,0,0,0,0,0,1,0,0,0.000000,5.722353,6.657178,6.457674,18.934013,12.053917,16.351263,14.404934,-1.47843,0.10788,3.27686
1.521,0,0,0,0,0,1,0,0,0.000000,5.722368,6.664322,6.461993,18.919128,12.046060,16.343451,14.402901,-1.48055,0.11053,3.27701
1.522,0,0,0,0,0,1,0,0,0.000000,5.722372,6.671570,6.466312,18.904243,12.038203,16.335636,14.400868,-1.48011,0.09415,3.27708
1.523,0,0,0,0,0,1,0,0,0.000000,5.722353,6.679065,6.470632,18.889359,12.030347,16.327824,14.398836,-1.47979,0.12279,3.27685
1.524,0,0,0,0,0,1,0,0,0.000000,5.722405,6.686663,6.475033,18.875637,12.022752,16.320139,14.396420,-1.47951,0.10891,3.27669
1.525,0,0,0,0,0,1,0,0,0.000000,5.722624,6.694502,6.479730,18.866142,12.016109,16.312922,14.392610,-1.47979,0.08080,3.27676
1.526,0,0,0,0,0,1,0,0,0.000000,5.722880,6.702332,6.484427,18.856647,12.009466,16.305704,14.388800,-1.47993,0.12881,3.27689
1.527,0,0,0,0,0,1,0,0,0.000000,5.723224,6.710139,6.489125,18.847155,12.002823,16.298487,14.384990,-1.48058,0.09878,3.27719
1.528,0,0,0,0,0,1,0,0,0.000000,5.723552,6.717813,6.493881,18.836946,11.995125,16.291571,14.380784,-1.48053,0.08449,3.27740
1.529,0,0,0,0,0,1,0,0,0.000000,5.723841,6.725178,6.498852,18.824150,11.983595,16.285744,14.375140,-1.48008,0.11728,3.27725
1.530,0,0,0,0,0,1,0,0,0.000000,5.724113,6.732387,6.503823,18.811354,11.972066,16.279915,14.369496,-1.47873,0.10260,3.27705
1.531,0,0,0,0,0,1,0,0,0.000000,5.724342,6.739230,6.508794,18.798557,11.960537,16.274088,14.363853,-1.47951,0.09598,3.27667
1.532,0,0,0,0,0,1,0,0,0.000000,5.724575,6.745912,6.513861,18.785980,11.948931,16.268820,14.357760,-1.47897,0.11628,3.27638
1.533,0,0,0,0,0,1,0,0,0.000000,5.724815,6.752213,6.519278,18.774199,11.937045,16.265593,14.350042,-1.47904,0.11399,3.27646
1.534,0,0,0,0,0,1,0,0,0.000000,5.725112,6.758300,6.524693,18.762419,11.925159,16.262365,14.342323,-1.48051,0.09313,3.27652
1.535,0,0,0,0,0,1,0,0,0.000000,5.725543,6.763881,6.530109,18.750637,11.913273,16.259138,14.334605,-1.47982,0.12836,3.27652
1.536,0,0,0,0,0,1,0,0,0.000000,5.726065,6.769196,6.535476,18.739082,11.900925,16.256226,14.326499,-1.48031,0.10770,3.27647
1.537,0,0,0,0,0,1,0,0,0.000000,5.726802,6.773888,6.540662,18.728342,11.886896,16.254457,14.316983,-1.47860,0.08041,3.27624
1.538,0,0,0,0,0,1,0,0,0.000000,5.727539,6.778345,6.545849,18.717602,11.872868,16.252689,14.307467,-1.48085,0.12687,3.27616
1.539,0,0,0,0,0,1,0,0,0.000000,5.728274,6.782248,6.551035,18.706863,11.858839,16.250923,14.297952,-1.47921,0.10052,3.27661
1.540,0,0,0,0,0,1,0,0,0.000000,5.728919,6.785979,6.556088,18.696833,11.845015,16.249632,14.288012,-1.47831,0.08760,3.27698
1.541,0,0,0,0,0,1,0,0,0.000000,5.729349,6.789307,6.560654,18.689377,11.831934,16.250078,14.276532,-1.47550,0.11223,3.27698
1.542,0,0,0,0,0,1,0,0,0.000000,5.729768,6.792584,6.565221,18.681921,11.818853,16.250525,14.265054,-1.48127,0.10734,3.27701
1.543,0,0,0,0,0,1,0,0,0.000000,5.730160,6.795743,6.569788,18.674465,11.805773,16.250971,14.253574,-1.47876,0.09814,3.27716
1.544,0,0,0,0,0,1,0,0,0.000000,5.730631,6.798966,6.574393,18.665232,11.793737,16.252947,14.241787,-1.47813,0.10650,3.27720
1.545,0,0,0,0,0,1,0,0,0.000000,5.731288,6.802343,6.579138,18.649548,11.785497,16.260483,14.228883,-1.48159,0.12097,3.27682
1.546,0,0,0,0,0,1,0,0,0.000000,5.731946,6.805804,6.583884,18.633863,11.777257,16.268019,14.215979,-1.47993,0.09759,3.27658
1.547,0,0,0,0,0,1,0,0,0.000000,5.732606,6.809463,6.588629,18.618181,11.769017,16.275555,14.203074,-1.47995,0.11935,3.27689
1.548,0,0,0,0,0,1,0,0,0.000000,5.733173,6.813197,6.593391,18.603701,11.760212,16.286371,14.189981,-1.48011,0.11832,3.27711
1.549,0,0,0,0,0,1,0,0,0.000000,5.733525,6.817107,6.598213,18.593588,11.749356,16.309105,14.176201,-1.48010,0.08807,3.27704
1.550,0,0,0,0,0,1,0,0,0.000000,5.733839,6.821075,6.603035,18.583475,11.738500,16.331837,14.162422,-1.47934,0.11041,3.27703
1.551,0,0,0,0,0,1,0,0,0.000000,5.734066,6.825177,6.607856,18.573364,11.727644,16.354568,14.148643,-1.48199,0.10516,3.27725
1.552,0,0,0,0,0,1,0,0,0.000000,5.734323,6.829295,6.612638,18.562429,11.717487,16.379570,14.134778,-1.47845,0.09930,3.27732
1.553,0,0,0,0,0,1,0,0,0.000000,5.734652,6.833448,6.617271,18.548512,11.709873,16.412809,14.120604,-1.48203,0.10315,3.27679
1.554,0,0,0,0,0,1,0,0,0.000000,5.734946,6.837475,6.621906,18.534595,11.702259,16.446049,14.106430,-1.47851,0.11691,3.27649
1.555,0,0,0,0,0,1,0,0,0.000000,5.735160,6.841204,6.626540,18.520678,11.694645,16.479288,14.092256,-1.47755,0.10361,3.27710
1.556,0,0,0,0,0,1,0,0,0.000000,5.735270,6.844674,6.631136,18.508015,11.687118,16.514677,14.077983,-1.47965,0.09393,3.27746
1.557,0,0,0,0,0,1,0,0,0.000000,5.735136,6.847535,6.635594,18.499905,11.679908,16.557867,14.063354,-1.48159,0.12310,3.27685
1.558,0,0,0,0,0,1,0,0,0.000000,5.734978,6.850179,6.640053,18.491793,11.672697,16.601057,14.048723,-1.48071,0.09863,3.27653
1.559,0,0,0,0,0,1,0,0,0.000000,5.734764,6.852314,6.644511,18.483683,11.665487,16.644247,14.034093,-1.47946,0.10897,3.27729
1.560,0,0,0,0,0,1,0,0,0.000000,5.734627,6.854293,6.648994,18.474281,11.656368,16.689146,14.019436,-1.48038,0.11745,3.27783
1.561,0,0,0,0,0,1,0,0,0.000000,5.734672,6.855906,6.653567,18.460196,11.640318,16.740246,14.004678,-1.47936,0.08546,3.27752
1.562,0,0,0,0,0,1,0,0,0.000000,5.734802,6.857285,6.658140,18.446108,11.624269,16.791348,13.989921,-1.47832,0.09988,3.27727
1.563,0,0,0,0,0,1,0,0,0.000000,5.735134,6.858110,6.662713,18.432022,11.608218,16.842447,13.975163,-1.47933,0.10760,3.27719
1.564,0,0,0,0,0,1,0,0,0.000000,5.735528,6.858594,6.667242,18.417912,11.593304,16.895359,13.960809,-1.47951,0.10143,3.27710
1.565,0,0,0,0,0,1,0,0,0.000000,5.736067,6.858272,6.671611,18.403708,11.582507,16.954840,13.947921,-1.47945,0.09383,3.27695
1.566,0,0,0,0,0,1,0,0,0.000000,5.736617,6.857550,6.675980,18.389505,11.571711,17.014322,13.935033,-1.48158,0.12178,3.27681
1.567,0,0,0,0,0,1,0,0,0.000000,5.737190,6.855886,6.680349,18.375301,11.560914,17.073803,13.922145,-1.47846,0.10358,3.27673
1.568,0,0,0,0,0,1,0,0,0.000000,5.737725,6.853838,6.684467,18.361692,11.550797,17.134922,13.909265,-1.47885,0.09218,3.27667
1.569,0,0,0,0,0,1,0,0,0.000000,5.738171,6.850883,6.687673,18.350241,11.543148,17.201988,13.896410,-1.48027,0.12475,3.27667
1.570,0,0,0,0,0,1,0,0,0.000000,5.738586,6.847814,6.690878,18.338789,11.535499,17.269053,13.883555,-1.47904,0.09190,3.27669
1.571,0,0,0,0,0,1,0,0,0.000000,5.738930,6.844481,6.694084,18.327337,11.527849,17.336119,13.870701,-1.48219,0.08642,3.27676
1.572,0,0,0,0,0,1,0,0,0.000000,5.739267,6.841311,6.697212,18.315832,11.520347,17.403408,13.857889,-1.47743,0.11190,3.27689
1.573,0,0,0,0,0,1,0,0,0.000000,5.739585,6.838521,6.700058,18.304132,11.513374,17.471506,13.845233,-1.48042,0.09855,3.27719
1.574,0,0,0,0,0,1,0,0,0.000000,5.739915,6.835840,6.702904,18.292435,11.506401,17.539602,13.832577,-1.47950,0.07731,3.27731
1.575,0,0,0,0,0,1,0,0,0.000000,5.740275,6.833415,6.705749,18.280735,11.499429,17.607700,13.819921,-1.47982,0.11733,3.27670
1.576,0,0,0,0,0,1,0,0,0.000000,5.740655,6.831002,6.708417,18.269096,11.491662,17.674059,13.807296,-1.48067,0.11197,3.27631
1.577,0,0,0,0,0,1,0,0,0.000000,5.741084,6.828618,6.710442,18.257679,11.481013,17.734106,13.794787,-1.48054,0.09521,3.27677
1.578,0,0,0,0,0,1,0,0,0.000000,5.741490,6.826377,6.712467,18.246260,11.470366,17.794153,13.782279,-1.48054,0.12504,3.27715
1.579,0,0,0,0,0,1,0,0,0.000000,5.741844,6.824471,6.714491,18.234842,11.459717,17.854200,13.769771,-1.48035,0.10574,3.27722
1.580,0,0,0,0,0,1,0,0,0.000000,5.742142,6.822852,6.716503,18.224127,11.450412,17.912823,13.757275,-1.47889,0.09525,3.27717
1.581,0,0,0,0,0,1,0,0,0.000000,5.742310,6.821909,6.718466,18.215958,11.445986,17.966270,13.744825,-1.47829,0.10878,3.27664
1.582,0,0,0,0,0,1,0,0,0.000000,5.742497,6.821178,6.720429,18.207788,11.441559,18.019720,13.732375,-1.47996,0.10494,3.27633
1.583,0,0,0,0,0,1,0,0,0.000000,5.742732,6.820945,6.722392,18.199621,11.437133,18.073168,13.719926,-1.47965,0.08217,3.27686
1.584,0,0,0,0,0,1,0,0,0.000000,5.743058,6.820773,6.724482,18.190680,11.431031,18.125151,13.707473,-1.47980,0.10102,3.27727
1.585,0,0,0,0,0,1,0,0,0.000000,5.743599,6.820743,6.727030,18.178932,11.418849,18.171808,13.695008,-1.48040,0.11908,3.27719
1.586,0,0,0,0,0,1,0,0,0.000000,5.744143,6.820560,6.729578,18.167185,11.406668,18.218466,13.682544,-1.48118,0.09367,3.27719
1.587,0,0,0,0,0,1,0,0,0.000000,5.744692,6.820014,6.732126,18.155437,11.394485,18.265125,13.670079,-1.48087,0.11583,3.27750
1.588,0,0,0,0,0,1,0,0,0.000000,5.745148,6.819138,6.734476,18.142363,11.382558,18.310276,13.657655,-1.47963,0.12113,3.27768
1.589,0,0,0,0,0,1,0,0,0.000000,5.745381,6.817479,6.736104,18.124468,11.371550,18.349964,13.645378,-1.48127,0.10732,3.27737
1.590,0,0,0,0,0,1,0,0,0.000000,5.745595,6.815548,6.737731,18.106571,11.360541,18.389652,13.633101,-1.47951,0.11860,3.27705
1.591,0,0,0,0,0,1,0,0,0.000000,5.745766,6.812975,6.739359,18.088675,11.349533,18.429340,13.620824,-1.47949,0.10501,3.27667
1.592,0,0,0,0,0,1,0,0,0.000000,5.746014,6.810233,6.740916,18.072447,11.339028,18.467878,13.608624,-1.47913,0.09879,3.27646
1.593,0,0,0,0,0,1,0,0,0.000000,5.746445,6.807091,6.742214,18.062277,11.330354,18.502249,13.596704,-1.47968,0.11696,3.27692
1.594,0,0,0,0,0,1,0,0,0.000000,5.746923,6.803769,6.743511,18.052105,11.321679,18.536619,13.584785,-1.48105,0.10563,3.27735
1.595,0,0,0,0,0,1,0,0,0.000000,5.747516,6.800025,6.744809,18.041935,11.313004,18.570990,13.572866,-1.48114,0.08715,3.27765
1.596,0,0,0,0,0,1,0,0,0.000000,5.748110,6.796079,6.746034,18.031288,11.304657,18.604139,13.561013,-1.47936,0.11332,3.27780
1.597,0,0,0,0,0,1,0,0,0.000000,5.748708,6.791656,6.746994,18.018917,11.297500,18.632854,13.549395,-1.48111,0.11452,3.27734
1.598,0,0,0,0,0,1,0,0,0.000000,5.749341,6.787087,6.747953,18.006546,11.290342,18.661570,13.537777,-1.47773,0.09055,3.27699
1.599,0,0,0,0,0,1,0,0,0.000000,5.750056,6.782175,6.748912,17.994175,11.283185,18.690285,13.526159,-1.47881,0.12578,3.27707
1.600,0,0,0,0,0,1,0,0,0.000000,5.750808,6.777177,6.749746,17.982479,11.275716,18.718298,13.514490,-1.47903,0.11469,3.27705
1.601,0,0,0,0,0,1,0,0,0.000000,5.751649,6.771976,6.750124,17.973238,11.267118,18.743769,13.502633,-1.47936,0.10194,3.27667
1.602,0,0,0,0,0,1,0,0,0.000000,5.752282,6.766659,6.750502,17.963995,11.258518,18.769238,13.490776,-1.48002,0.12743,3.27641
1.603,0,0,0,0,0,1,0,0,0.000000,5.752427,6.761067,6.750880,17.954754,11.249919,18.794706,13.478919,-1.48041,0.10594,3.27664
1.604,0,0,0,0,0,1,0,0,0.000000,5.752132,6.755330,6.751152,17.945162,11.241481,18.819679,13.467090,-1.48029,0.09255,3.27687
1.605,0,0,0,0,0,1,0,0,0.000000,5.750804,6.749247,6.751036,17.934296,11.233628,18.842854,13.455358,-1.47908,0.11547,3.27710
1.606,0,0,0,0,0,1,0,0,0.000000,5.749178,6.743100,6.750920,17.923429,11.225775,18.866028,13.443626,-1.48043,0.10334,3.27730
1.607,0,0,0,0,0,1,0,0,0.000000,5.746850,6.736804,6.750804,17.912563,11.217922,18.889202,13.431894,-1.47980,0.08467,3.27737
1.608,0,0,0,0,0,1,0,0,0.000000,5.744420,6.730539,6.750581,17.900129,11.210764,18.912420,13.420157,-1.48324,0.10483,3.27742
1.609,0,0,0,0,0,1,0,0,0.000000,5.741747,6.724347,6.749966,17.881998,11.206130,18.935799,13.408400,-1.48023,0.11902,3.27734
1.610,0,0,0,0,0,1,0,0,0.000000,5.738929,6.718192,6.749352,17.863869,11.201496,18.959177,13.396642,-1.48115,0.09267,3.27728
1.611,0,0,0,0,0,1,0,0,0.000000,5.735770,6.712122,6.748737,17.845737,11.196862,18.982555,13.384885,-1.47849,0.11151,3.27728
1.612,0,0,1,0,0,1,0,1,0.000000,4.879253,6.706091,6.747961,17.829262,11.192917,19.005749,13.373165,-1.48139,0.11850,3.27731
1.613,0,0,0,0,0,0,0,0,0.000000,2.012477,6.700152,6.746602,17.818785,11.191471,19.028275,13.361582,-1.48159,0.10398,3.27747
1.614,0,0,0,0,0,0,0,0,0.000000,0.000000,6.694359,6.745243,17.808308,11.190026,19.050802,13.349999,-1.48070,0.09051,3.27748
1.615,0,0,0,0,0,0,0,0,0.000000,0.000000,6.688910,6.743884,17.797831,11.188581,19.073328,13.338416,-1.47996,0.10549,3.27694
1.616,0,0,0,0,0,0,0,0,0.000000,0.000000,6.683736,6.742458,17.786539,11.189281,19.095688,13.326850,-1.47751,0.08594,3.27660
1.617,0,0,0,0,0,0,0,0,0.000000,0.000000,6.679209,6.740791,17.772299,11.197764,19.117449,13.315342,-1.47967,0.07301,3.27698
1.618,0,0,0,0,0,0,0,0,0.000000,0.000000,6.675050,6.739124,17.758059,11.206249,19.139210,13.303834,-1.47591,0.12698,3.27730
1.619,0,0,0,0,0,0,0,0,0.000000,0.000000,6.671756,6.737458,17.743818,11.214734,19.160971,13.292326,-1.47873,0.11195,3.27737
1.620,0,0,0,0,0,0,0,0,0.000000,0.000000,6.668879,6.735840,17.730652,11.223939,19.182238,13.280850,-1.47908,0.09693,3.27745
1.621,0,0,0,0,0,0,0,0,0.000000,0.000000,6.666984,6.734401,17.721390,11.235758,19.201721,13.269497,-1.48056,0.11963,3.27753
1.622,0,0,0,0,0,0,0,0,0.000000,0.000000,6.665406,6.732963,17.712128,11.247576,19.221203,13.258142,-1.48116,0.11663,3.27749
1.623,0,0,0,0,0,0,0,0,0.000000,0.000000,6.664575,6.731524,17.702864,11.259395,19.240686,13.246789,-1.47961,0.09568,3.27703
1.624,0,0,0,0,0,0,0,0,0.000000,0.000000,6.663952,6.730030,17.693604,11.272514,19.259809,13.235393,-1.48129,0.09708,3.27664
1.625,0,0,0,0,0,0,0,0,0.000000,0.000000,6.663821,6.728331,17.684347,11.290354,19.277634,13.223841,-1.48099,0.10339,3.27649
1.626,0,0,0,0,0,0,0,0,0.000000,0.000000,6.663941,6.726632,17.675091,11.308193,19.295456,13.212289,-1.47830,0.08515,3.27648
1.627,0,0,0,0,0,0,0,0,0.000000,0.000000,6.664653,6.724934,17.665836,11.326033,19.313278,13.200737,-1.49252,0.09540,3.27701
1.628,0,0,0,0,0,0,0,0,0.000000,0.000000,6.665662,6.723340,17.656168,11.350443,19.330559,13.189186,-1.47877,0.11475,3.27732
1.629,0,0,0,0,0,0,0,0,0.000000,0.000000,6.667370,6.722125,17.645004,11.398703,19.345875,13.177641,-1.48055,0.09647,3.27679
1.630,0,0,0,0,0,0,0,0,0.000000,0.000000,6.669246,6.720911,17.633841,11.446962,19.361189,13.166096,-1.48188,0.09320,3.27648
