"Time","66 RDS cle","64 R marks","63 sinus","62 Ramp down","61 Ramp up","60 right DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 simus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 Sw offset","44 Sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","67 LDS cle","v2 R COP","v3 L COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","65 L marks","59 left DS","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
2.545,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.330200,101.590797,158.634293,147.246429,0,4.796597,0.000000,5.238223,-2.351982,5.280023,13.411430,4.664098,15.341234,6.197744,9.356908,0,0,14.740474,0,4.929114,6.280488,12.346742,7.772443,15.615555,7.828255,9.250106,8.121216,8.928461,8.810538,8.975623,8.970933,10.456021,9.641647,11.683783,9.581403,12.572903,0,-0.02071,0.00373,-0.01902,-0.01294,0.00726,-0.01267,0.00406,0.00427,0.00015,0.12258,3.27664
2.546,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.998230,102.360786,159.178986,147.214081,0,4.797076,0.000000,5.242295,-2.343848,5.277059,13.408550,4.664371,15.329510,6.206621,9.347947,0,0,14.776145,0,4.929777,6.277404,12.356886,7.772027,15.604278,7.830484,9.227283,8.127815,8.917997,8.812824,8.969728,8.983562,10.449286,9.651088,11.678272,9.590414,12.570511,0,-0.01397,0.00435,-0.01993,-0.01331,0.00975,-0.01248,0.00445,0.00212,0.00020,0.08896,3.27593
2.547,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.156647,103.211624,159.719528,147.075623,0,4.797559,0.000000,5.247109,-2.243151,5.275674,13.408768,4.664533,15.318451,6.215455,9.339488,0,0,14.815299,0,4.930465,6.274261,12.364678,7.771886,15.576221,7.830743,9.214385,8.129058,8.909229,8.814895,8.964128,8.997856,10.443091,9.663203,11.672334,9.598157,12.564750,0,-0.01769,0.00291,-0.01996,-0.01278,0.00782,-0.01201,0.00588,0.00194,0.00011,0.08798,3.27638
2.548,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.315063,104.062454,160.260071,146.937164,0,4.798028,0.000000,5.252039,-2.142454,5.274290,13.408986,4.664695,15.307392,6.224288,9.331029,0,0,14.854453,0,4.931152,6.271119,12.372471,7.771746,15.548166,7.831001,9.201487,8.130301,8.900462,8.816965,8.958529,9.012151,10.436896,9.675320,11.666395,9.605901,12.558988,0,-0.02023,0.00258,-0.02004,-0.01154,0.00787,-0.01188,0.00551,0.00088,0.00011,0.12766,3.27682
2.549,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.473480,104.913292,160.800613,146.798706,0,4.798404,0.000000,5.257757,-2.041757,5.272906,13.409204,4.664858,15.296333,6.233122,9.322569,0,0,14.893607,0,4.931840,6.267976,12.380262,7.771605,15.520110,7.831259,9.188588,8.131543,8.891695,8.819036,8.952929,9.026445,10.430702,9.687435,11.660457,9.613645,12.553226,0,-0.01710,0.00310,-0.02012,-0.01507,0.00709,-0.01026,0.00530,-0.00274,0.00020,0.08703,3.27675
2.550,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.615509,105.768616,161.336609,146.669708,0,4.798751,0.000000,5.263603,-1.936750,5.271465,13.409322,4.665017,15.285267,6.241963,9.314160,0,0,14.932862,0,4.932492,6.264821,12.386486,7.771551,15.492544,7.831413,9.175689,8.132914,8.882804,8.821176,8.947413,9.040681,10.424633,9.699404,11.654694,9.621276,12.547462,0,-0.01852,0.00262,-0.02034,-0.01409,0.00946,-0.01266,0.00518,0.01918,0.00026,0.07644,3.27669
2.551,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.432419,106.712845,161.782242,146.728439,0,4.798905,0.000000,5.270331,-1.746279,5.268894,13.407459,4.665112,15.274047,6.250959,9.306748,0,0,14.974116,0,4.932437,6.261429,12.361587,7.773219,15.474686,7.829496,9.162765,8.136827,8.871468,8.824700,8.943544,9.053736,10.421067,9.708447,11.652407,9.626680,12.541655,0,-0.01776,0.00272,-0.01943,-0.01422,0.00939,-0.01253,0.00427,-0.00193,0.00011,0.12015,3.27715
2.552,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.249329,107.657074,162.227890,146.787170,0,4.799028,0.000000,5.277207,-1.555807,5.266323,13.405596,4.665208,15.262827,6.259955,9.299336,0,0,15.015369,0,4.932382,6.258038,12.336688,7.774888,15.456826,7.827579,9.149841,8.140740,8.860130,8.828225,8.939675,9.066791,10.417500,9.717490,11.650121,9.632086,12.535847,0,-0.01774,0.00299,-0.02010,-0.01331,0.00959,-0.00971,0.00445,0.00366,-0.00022,0.09611,3.27759
2.553,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.066238,108.601303,162.673523,146.845901,0,4.798934,0.000000,5.285084,-1.365336,5.263751,13.403733,4.665304,15.251607,6.268950,9.291925,0,0,15.056623,0,4.932327,6.254646,12.311789,7.776556,15.438968,7.825661,9.136918,8.144654,8.848794,8.831750,8.935806,9.079845,10.413934,9.726533,11.647834,9.637490,12.530039,0,-0.01818,0.00247,-0.02013,-0.01261,0.00878,-0.01433,0.00303,0.00226,0.00011,0.07824,3.27775
2.554,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.881332,109.532318,163.095230,146.898880,0,4.798808,0.000000,5.293122,-1.169580,5.261242,13.401935,4.665402,15.240401,6.277935,9.284598,0,0,15.097968,0,4.932217,6.251274,12.288110,7.778060,15.421542,7.823852,9.124239,8.148553,8.837612,8.835201,8.932120,9.092677,10.410587,9.735390,11.645734,9.642949,12.524476,0,-0.01889,0.00467,-0.02117,-0.01372,0.00728,-0.01251,0.00474,0.00216,0.00009,0.11090,3.27787
2.555,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.660294,110.201248,163.042297,146.837723,0,4.798456,0.000000,5.302250,-0.869023,5.259955,13.401415,4.665555,15.229496,6.286697,9.278966,0,0,15.141112,0,4.931014,6.248289,12.288624,7.776277,15.412720,7.824192,9.116414,8.152139,8.829498,8.837198,8.932089,9.101083,10.411596,9.740547,11.647317,9.649489,12.523754,0,-0.01180,0.00447,-0.01969,-0.01058,0.00883,-0.01353,0.00638,0.00262,0.00011,0.10723,3.27734
2.556,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.439255,110.870186,162.989349,146.776581,0,4.798063,0.000000,5.311546,-0.568467,5.258669,13.400895,4.665709,15.218591,6.295459,9.273333,0,0,15.184257,0,4.929811,6.245304,12.289138,7.774494,15.403898,7.824531,9.108589,8.155725,8.821385,8.839194,8.932057,9.109488,10.412605,9.745705,11.648901,9.656029,12.523032,0,-0.02330,0.00632,-0.02203,-0.01660,0.00881,-0.01118,0.00283,0.00245,0.00020,0.08735,3.27683
2.557,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.218216,111.539116,162.936401,146.715424,0,4.797391,0.000000,5.321981,-0.267911,5.257382,13.400376,4.665863,15.207685,6.304222,9.267700,0,0,15.227401,0,4.928609,6.242318,12.289652,7.772711,15.395076,7.824870,9.100764,8.159312,8.813272,8.841190,8.932026,9.117894,10.413614,9.750862,11.650484,9.662569,12.522310,0,-0.01689,0.00188,-0.01841,-0.01288,0.00922,-0.01132,0.00424,0.00327,0.00004,0.10029,3.27690
2.558,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.016785,112.198395,162.855698,146.637100,0,4.796669,0.000000,5.332582,0.036427,5.256167,13.399898,4.666019,15.196802,6.312950,9.262118,0,0,15.270650,0,4.927325,6.239350,12.290017,7.770904,15.386173,7.825042,9.093032,8.162861,8.805337,8.843313,8.932182,9.125855,10.414848,9.756015,11.652178,9.668986,12.521765,0,-0.01790,0.00385,-0.01996,-0.01373,0.00827,-0.01339,0.00608,0.00139,0.00004,0.11677,3.27698
2.559,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.204224,112.666229,162.224518,146.218018,0,4.795598,0.000000,5.344320,0.415756,5.256360,13.400227,4.666251,15.186371,6.321009,9.257547,0,0,15.315995,0,4.924429,6.236718,12.287440,7.768619,15.375662,7.821897,9.087138,8.165670,8.800918,8.847933,8.936049,9.125001,10.420551,9.761069,11.656048,9.672973,12.524719,0,-0.01727,0.00340,-0.02104,-0.01314,0.00775,-0.01295,0.00487,0.00216,0.00009,0.09619,3.27714
2.560,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.391678,113.134064,161.593338,145.798950,0,4.794466,0.000000,5.356214,0.795085,5.256553,13.400557,4.666482,15.175939,6.329068,9.252976,0,0,15.361341,0,4.921533,6.234086,12.284863,7.766334,15.365149,7.818752,9.081244,8.168480,8.796499,8.852552,8.939918,9.124146,10.426253,9.766124,11.659919,9.676959,12.527674,0,-0.01747,0.00318,-0.02101,-0.01390,0.00850,-0.01251,0.00554,0.00272,0.00022,0.08219,3.27728
2.561,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.579117,113.601898,160.962158,145.379883,0,4.792910,0.000000,5.369179,1.174414,5.256746,13.400887,4.666713,15.165507,6.337128,9.248406,0,0,15.406686,0,4.918636,6.231453,12.282287,7.764050,15.354638,7.815607,9.075349,8.171289,8.792081,8.857172,8.943786,9.123291,10.431956,9.771178,11.663789,9.680945,12.530628,0,-0.01927,0.01609,-0.02092,-0.01370,0.00787,-0.01057,0.00474,0.00327,0.00009,0.12083,3.27728
2.562,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.744995,114.073517,160.322998,144.953827,0,4.791286,0.000000,5.382284,1.555778,5.257064,13.401334,4.666944,15.155088,6.345149,9.243917,0,0,15.452110,0,4.915645,6.228830,12.279573,7.761905,15.343881,7.812544,9.069255,8.174360,8.787656,8.861790,8.947737,9.122269,10.437772,9.776206,11.667551,9.684890,12.533695,0,-0.01694,-0.00254,-0.02068,-0.01305,0.00834,-0.01283,0.00455,0.00223,-0.00002,0.09948,3.27727
2.563,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.483185,114.620262,159.525818,144.389130,0,4.789190,0.000000,5.396338,1.977519,5.259856,13.404114,4.667167,15.144917,6.352416,9.241046,0,0,15.499102,0,4.910763,6.226377,12.274179,7.762542,15.328253,7.811113,9.059202,8.182605,8.783107,8.866366,8.953334,9.117924,10.445841,9.780706,11.669167,9.688003,12.538983,0,-0.01081,0.01113,-0.02034,-0.01402,0.00852,-0.01342,0.00430,0.00200,0.00002,0.06948,3.27697
2.564,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.221359,115.167007,158.728622,143.824432,0,4.787039,0.000000,5.410508,2.399259,5.262647,13.406894,4.667390,15.134748,6.359682,9.238174,0,0,15.546092,0,4.905882,6.223923,12.268785,7.763179,15.312624,7.809682,9.049150,8.190849,8.778559,8.870943,8.958931,9.113578,10.453910,9.785206,11.670781,9.691116,12.544271,0,-0.02269,-0.00017,-0.01942,-0.01178,0.00839,-0.01283,0.00419,0.00215,0.00000,0.12359,3.27667
2.565,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.959549,115.713760,157.931427,143.259735,0,4.784511,0.000000,5.425462,2.820999,5.265438,13.409675,4.667614,15.124577,6.366949,9.235303,0,0,15.593083,0,4.901000,6.221470,12.263391,7.763815,15.296996,7.808252,9.039098,8.199094,8.774010,8.875520,8.964528,9.109232,10.461979,9.789705,11.672396,9.694230,12.549559,0,-0.01737,0.00619,-0.02214,-0.01131,0.00848,-0.01161,0.00453,0.00373,0.00020,0.10883,3.27667
2.566,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,128.661301,116.249008,157.105347,142.675491,0,4.781951,0.000000,5.440501,3.240794,5.268309,13.412474,4.667831,15.114380,6.374178,9.232536,0,0,15.640142,0,4.896089,6.219015,12.257823,7.764390,15.281300,7.807118,9.029555,8.207291,8.769625,8.879974,8.970245,9.104852,10.470233,9.794225,11.674147,9.697350,12.554827,0,-0.01745,0.00074,-0.02089,-0.01600,0.00781,-0.01483,0.00522,0.00261,-0.00011,0.07640,3.27670
2.567,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.640411,116.556244,155.706345,141.703247,0,4.779180,0.000000,5.456114,3.622010,5.272751,13.415648,4.667919,15.103679,6.380656,9.231848,0,0,15.688570,0,4.890593,6.216530,12.248832,7.763740,15.264245,7.811864,9.030135,8.214539,8.768484,8.882000,8.978345,9.099777,10.482153,9.799141,11.678596,9.700586,12.559721,0,-0.01362,0.00299,-0.02060,-0.01231,0.00804,-0.01524,0.00519,0.00171,0.00011,0.12111,3.27731
2.568,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,126.619537,116.863487,154.307358,140.731018,0,4.776424,0.000000,5.471776,4.003227,5.277194,13.418823,4.668006,15.092978,6.387135,9.231159,0,0,15.736998,0,4.885097,6.214045,12.239840,7.763088,15.247191,7.816610,9.030715,8.221786,8.767344,8.884025,8.986444,9.094703,10.494073,9.804057,11.683043,9.703823,12.564615,0,-0.01837,0.00248,-0.02202,-0.01334,0.00760,-0.01148,0.00461,0.00222,0.00015,0.12243,3.27788
2.569,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,125.598656,117.170723,152.908356,139.758774,0,4.773777,0.000000,5.487763,4.384443,5.281636,13.421998,4.668094,15.082276,6.393613,9.230471,0,0,15.785425,0,4.879601,6.211560,12.230848,7.762437,15.230138,7.821356,9.031294,8.229033,8.766205,8.886050,8.994544,9.089628,10.505993,9.808973,11.687492,9.707060,12.569510,0,-0.01716,0.00305,-0.02092,-0.01450,0.00784,-0.01148,0.00552,0.00137,0.00031,0.09234,3.27766
2.570,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.584129,117.458984,151.472458,138.774292,0,4.771184,0.000000,5.503768,4.763366,5.286140,13.425333,4.668191,15.071566,6.400050,9.229989,0,0,15.833769,0,4.874153,6.209095,12.221764,7.761640,15.213578,7.826157,9.032178,8.236602,8.765120,8.888560,9.002856,9.084146,10.518185,9.814039,11.691992,9.710281,12.574574,0,-0.01690,0.00072,-0.02064,-0.01412,0.00832,-0.01219,0.00521,0.00064,0.00022,0.10614,3.27743
2.571,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.695564,117.370789,149.304657,137.546844,0,4.768966,0.000000,5.519895,5.096802,5.291873,13.431846,4.668493,15.060657,6.405654,9.233631,0,0,15.880462,0,4.869671,6.207049,12.210826,7.757953,15.206827,7.832024,9.039100,8.250535,8.765121,8.900670,9.015381,9.070569,10.535772,9.822062,11.697487,9.713196,12.582991,0,-0.01937,0.00996,-0.01983,-0.01336,0.00790,-0.01236,0.00581,0.00041,0.00020,0.12424,3.27728
2.572,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.806999,117.282593,147.136856,136.319397,0,4.461943,0.000000,5.536023,5.430238,5.297605,13.438357,4.668795,15.049748,6.411259,9.237273,0,0,15.927155,0,4.865189,6.205004,12.199889,7.754267,15.200076,7.837891,9.046021,8.264467,8.765124,8.912781,9.027905,9.056993,10.553360,9.830083,11.702983,9.716110,12.591408,0,-0.01951,0.00019,-0.02038,-0.01092,0.00839,-0.01250,0.00465,0.00470,0.00015,0.10152,3.27712
2.573,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,121.918434,117.194397,144.969055,135.091965,0,2.078426,0.000000,5.552166,5.763673,5.303338,13.444870,4.669096,15.038839,6.416863,9.240915,0,0,15.973847,0,4.860706,6.202958,12.188951,7.750580,15.193325,7.843758,9.052942,8.278400,8.765126,8.924891,9.040428,9.043417,10.570948,9.838105,11.708478,9.719025,12.599825,0,-0.01035,-0.02701,-0.02173,-0.01501,0.00742,-0.01294,0.00546,0.00200,-0.00013,0.08875,3.27681
2.574,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.069740,117.095833,142.803772,133.879028,0,0.000000,0.000000,5.568293,6.094960,5.309102,13.451333,4.669396,15.027932,6.422428,9.244796,0,0,16.020382,0,4.856230,6.200914,12.177883,7.747282,15.185640,7.849779,9.059515,8.292385,8.765192,8.937277,9.053226,9.029633,10.588701,9.845792,11.713965,9.721754,12.608083,0,-0.01780,0.00027,-0.01889,-0.00676,0.00804,-0.01208,0.00506,0.01269,0.00011,0.12540,3.27652
2.575,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.011940,116.791565,140.688141,132.953857,0,0.000000,0.000000,5.584316,6.383628,5.315506,13.456812,4.669666,15.017050,6.427197,9.253407,0,0,16.063793,0,4.851883,6.198922,12.164209,7.751694,15.159427,7.858860,9.059183,8.307399,8.766517,8.955115,9.071465,9.011716,10.609747,9.846818,11.719291,9.720814,12.613187,0,-0.01824,-0.01598,-0.01884,-0.01603,0.00822,-0.01206,0.00471,-0.00247,0.00004,0.11330,3.27644
2.576,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.954140,116.487305,138.572525,132.028687,0,0.000000,0.000000,5.600294,6.672296,5.321910,13.462291,4.669936,15.006167,6.431965,9.262019,0,0,16.107203,0,4.847537,6.196929,12.150536,7.756106,15.133214,7.867941,9.058851,8.322412,8.767842,8.972954,9.089704,8.993799,10.630792,9.847844,11.724616,9.719873,12.618291,0,-0.01719,0.00849,-0.02097,-0.01271,0.00803,-0.01266,0.00421,-0.00141,0.00015,0.07956,3.27636
2.577,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.896339,116.183037,136.456894,131.103516,0,0.000000,0.000000,5.615968,6.960964,5.328315,13.467771,4.670205,14.995285,6.436734,9.270631,0,0,16.150614,0,4.843190,6.194937,12.136863,7.760519,15.107000,7.877022,9.058519,8.337426,8.769168,8.990792,9.107942,8.975883,10.651837,9.848870,11.729941,9.718933,12.623395,0,-0.01852,0.00360,-0.02065,-0.01202,0.00754,-0.01280,0.00427,-0.00463,0.00011,0.12065,3.27629
2.578,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,120.898636,115.874733,134.364868,130.190002,0,0.000000,0.000000,5.631567,7.246311,5.334789,13.473168,4.670472,14.984415,6.441453,9.279499,0,0,16.193882,0,4.838854,6.192960,12.123172,7.764581,15.081571,7.886108,9.058403,8.352830,8.770983,9.008847,9.126493,8.958286,10.672745,9.849858,11.735403,9.718016,12.628470,0,-0.01804,0.00241,-0.02049,-0.01245,0.00640,-0.01432,0.00455,0.00140,0.00015,0.11749,3.27624
2.579,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,122.092781,115.486214,132.740921,129.507553,0,0.000000,0.000000,5.646656,7.465808,5.342649,13.476966,4.670689,14.973801,6.445184,9.293461,0,0,16.234329,0,4.834745,6.191284,12.109144,7.761696,15.071686,7.895301,9.062557,8.375952,8.782508,9.031199,9.151240,8.947038,10.690915,9.850099,11.743562,9.717547,12.632989,0,-0.01796,0.00046,-0.01999,-0.01295,0.00916,-0.01327,0.00629,0.00247,0.00004,0.08080,3.27685
2.580,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,123.286926,115.097694,131.116959,128.825104,0,0.000000,0.000000,5.661642,7.685305,5.350509,13.480763,4.670907,14.963187,6.448916,9.307424,0,0,16.274776,0,4.830637,6.189607,12.095118,7.758811,15.061800,7.904494,9.066711,8.399074,8.794032,9.053553,9.175987,8.935788,10.709085,9.850340,11.751720,9.717079,12.637506,0,-0.01721,0.01628,-0.01971,-0.01419,0.00863,-0.01294,0.00551,-0.00066,-0.00011,0.10897,3.27744
2.581,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.481079,114.709175,129.492996,128.142654,0,0.000000,0.000000,5.675936,7.904801,5.358368,13.484561,4.671124,14.952573,6.452648,9.321385,0,0,16.315224,0,4.826528,6.187931,12.081090,7.755927,15.051915,7.913687,9.070865,8.422195,8.805557,9.075905,9.200734,8.924540,10.727256,9.850580,11.759879,9.716611,12.642025,0,-0.01871,0.01836,-0.02184,-0.01093,0.00861,-0.01193,0.01613,0.01304,0.00007,0.11989,3.27751
2.582,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,125.698837,114.304710,127.862610,127.453453,0,0.000000,0.000000,5.690099,8.119918,5.366291,13.488556,4.671340,14.941965,6.456370,9.335573,0,0,16.355499,0,4.822453,6.186301,12.067072,7.753290,15.041748,7.922907,9.074682,8.445492,8.817346,9.097986,9.225157,8.913526,10.745436,9.850832,11.768037,9.716080,12.646636,0,-0.02166,0.00541,-0.01868,-0.01049,0.00820,-0.01343,0.00140,0.00146,-0.00004,0.08459,3.27759
2.583,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.384903,113.583878,126.104736,126.630249,0,0.000000,0.000000,5.703368,8.248172,5.375459,13.496465,4.671531,14.931476,6.459902,9.354221,0,0,16.392391,0,4.819051,6.185585,12.053221,7.755579,15.026002,7.932672,9.071813,8.472250,8.834371,9.114692,9.243160,8.907171,10.763785,9.851299,11.776184,9.714287,12.653096,0,-0.02088,0.00869,-0.02085,-0.01416,0.00793,-0.01265,0.00306,-0.00170,0.00000,0.09638,3.27751
2.584,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,129.070969,112.863037,124.346863,125.807045,0,0.000000,0.000000,5.716470,8.376427,5.384626,13.504374,4.671723,14.920987,6.463434,9.372869,0,0,16.429281,0,4.815650,6.184869,12.039371,7.757866,15.010256,7.942437,9.068944,8.499008,8.851396,9.131396,9.261165,8.900816,10.782136,9.851767,11.784331,9.712494,12.659555,0,-0.02561,0.00367,-0.02030,-0.01289,0.01024,-0.01354,0.00375,0.00700,-0.00007,0.11278,3.27742
2.585,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,130.757050,112.142204,122.588989,124.983841,0,0.000000,0.000000,5.728439,8.504681,5.393794,13.512282,4.671915,14.910498,6.466966,9.391518,0,0,16.466173,0,4.812248,6.184153,12.025519,7.760154,14.994510,7.952201,9.066075,8.525766,8.868422,9.148102,9.279168,8.894462,10.800486,9.852234,11.792478,9.710701,12.666016,0,-0.00986,0.02956,-0.01921,-0.01931,0.00952,-0.01399,-0.00437,-0.00146,0.00000,0.08935,3.27704
2.586,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,132.438614,111.398399,120.803337,124.153893,0,0.000000,0.000000,5.740213,8.628116,5.402992,13.520284,4.672103,14.900011,6.470429,9.410418,0,0,16.502895,0,4.808867,6.183435,12.011656,7.762483,14.979240,7.962338,9.063994,8.553029,8.886069,9.165380,9.297725,8.887946,10.819078,9.852884,11.800822,9.709056,12.672509,0,-0.02169,-0.00175,-0.01850,-0.01372,0.00920,-0.01147,0.00981,0.00595,0.00026,0.09195,3.27668
2.587,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.031021,110.199051,118.466713,123.190155,0,0.000000,0.000000,5.750654,8.655973,5.412786,13.530120,4.672239,14.889587,6.472514,9.434294,0,0,16.536261,0,4.805888,6.182678,11.997520,7.765608,14.973413,7.979848,9.077545,8.590306,8.916080,9.194030,9.327251,8.878247,10.842493,9.857165,11.813071,9.710346,12.679671,0,-0.01764,0.00316,-0.01867,-0.01480,0.00868,-0.01177,-0.00237,-0.00194,0.00011,0.11449,3.27683
2.588,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,135.623413,108.999702,116.130081,122.226418,0,0.000000,0.000000,5.760887,8.683831,5.422581,13.539957,4.672375,14.879163,6.474600,9.458170,0,0,16.569628,0,4.802908,6.181921,11.983386,7.768733,14.967586,7.997357,9.091095,8.627584,8.946089,9.222678,9.356778,8.868549,10.865907,9.861446,11.825321,9.711636,12.686834,0,-0.02012,0.00491,-0.02105,-0.01375,0.00753,-0.01248,0.00643,0.00501,0.00026,0.09101,3.27697
2.589,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,137.215820,107.800354,113.793457,121.262680,0,0.000000,0.000000,5.769701,8.711689,5.432375,13.549793,4.672511,14.868739,6.476685,9.482046,0,0,16.602995,0,4.799929,6.181163,11.969252,7.771858,14.961759,8.014867,9.104646,8.664861,8.976099,9.251328,9.386304,8.858850,10.889320,9.865727,11.837570,9.712926,12.693997,0,-0.01390,-0.00569,-0.02132,-0.01400,0.00905,-0.01088,0.00591,0.00309,0.00015,0.08838,3.27690
2.590,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,138.851227,106.580887,111.453712,120.309456,0,0.000000,0.000000,5.778305,8.736203,5.442091,13.559451,4.672640,14.858309,6.478732,9.506107,0,0,16.636215,0,4.796918,6.180413,11.955119,7.775016,14.954914,8.033374,9.118111,8.702274,9.006513,9.280265,9.416390,8.849105,10.912785,9.869813,11.849730,9.714059,12.701066,0,-0.02465,-0.00349,-0.01912,-0.01026,0.00828,-0.01207,0.00501,0.00299,0.00011,0.11448,3.27683
2.591,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,141.339554,104.962357,109.052185,119.564621,0,0.000000,0.000000,5.785476,8.694410,5.450244,13.565565,4.672626,14.847758,6.480001,9.533850,0,0,16.666515,0,4.793283,6.179796,11.941042,7.778821,14.927899,8.071662,9.129882,8.742395,9.044930,9.314922,9.457582,8.838422,10.937244,9.870006,11.860093,9.712064,12.706274,0,-0.02081,-0.01389,-0.02095,-0.01168,0.00829,-0.01281,0.00620,-0.00380,0.00031,0.09151,3.27706
