"Time","v2 R COP","67 LDS cle","66 RDS cle","65 L marks","64 R marks","63 sinus 2","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 sinus","49 st rmp dw","48 sw rmp dw","47 st rmp up","46 sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","v3 L COP","32 FLx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.598,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164.779892,54.005318,59.744007,83.802467,5.166966,8.070054,4.772164,12.645592,4.595067,14.604989,5.717759,0,3.254074,9.998646,0.000000,15.807044,5.706418,9.384028,8.283323,14.928875,8.646641,10.119519,9.245610,9.993061,9.853828,10.058939,8.850972,11.310088,10.220552,11.514657,10.017691,12.289388,0,-0.02228,0.00475,-0.03418,-0.01251,0.00735,-0.01181,0.00436,-0.00397,-0.08548,0.10165,3.27704
0.599,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.583939,52.580933,59.570595,83.730370,5.172772,8.021226,4.780243,12.652323,4.597734,14.594744,5.712056,0,3.263783,10.043831,0.000000,15.827727,5.707877,9.373933,8.284766,14.917015,8.667635,10.146532,9.255950,10.020956,9.861814,10.071609,8.857457,11.319250,10.228243,11.521708,10.025579,12.294104,0,-0.02908,0.00226,-0.01205,-0.01373,0.00977,-0.01273,0.00635,0.00511,-0.04962,0.09096,3.27724
0.600,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.069901,51.202374,59.461548,83.714867,5.178400,7.960231,4.788346,12.659422,4.600285,14.584180,5.706206,0,3.271286,10.084671,0.000000,15.848145,5.708979,9.363468,8.286291,14.904460,8.692212,10.171990,9.264695,10.045821,9.866538,10.076344,8.863560,11.325721,10.234694,11.527480,10.033096,12.299027,0,-0.01489,0.01181,-0.02396,-0.01907,0.00729,-0.01265,-0.00952,-0.00481,-0.02237,0.09222,3.27770
0.601,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.555847,49.823811,59.352505,83.699356,5.183409,7.899235,4.796449,12.666521,4.602836,14.573616,5.700356,0,3.278790,10.125511,0.000000,15.868562,5.710081,9.353004,8.287817,14.891905,8.716790,10.197449,9.273441,10.070686,9.871262,10.081079,8.869661,11.332191,10.241144,11.533253,10.040612,12.303952,0,-0.01791,0.03859,-0.00961,-0.02007,0.00793,-0.01300,0.00989,0.00427,0.00262,0.10068,3.27763
0.602,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.041809,48.445248,59.243462,83.683853,5.188098,7.838240,4.804552,12.673620,4.605387,14.563052,5.694506,0,3.286293,10.166350,0.000000,15.888979,5.711184,9.342539,8.289343,14.879350,8.741367,10.222908,9.282187,10.095551,9.875985,10.085813,8.875764,11.338661,10.247595,11.539025,10.048128,12.308877,0,-0.02182,-0.01817,-0.02655,-0.01344,0.00824,-0.01169,0.00391,0.00366,0.02600,0.09191,3.27717
0.603,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.974808,46.924026,59.160320,83.640762,5.191899,7.754926,4.812423,12.679641,4.607967,14.552766,5.688396,0,3.294930,10.202282,0.000000,15.908684,5.712682,9.332090,8.291085,14.867057,8.758074,10.249321,9.287503,10.116237,9.884170,10.093925,8.881385,11.344492,10.253805,11.544541,10.054589,12.313108,0,-0.01398,0.00549,-0.02014,-0.01379,0.00821,-0.01257,0.00464,0.00175,0.05301,0.08086,3.27715
0.604,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.234177,45.298649,59.096096,83.577530,5.195242,7.655317,4.820126,12.684875,4.610569,14.542682,5.682096,0,3.304394,10.234631,0.000000,15.927869,5.714471,9.321654,8.292985,14.854957,8.769033,10.276432,9.290314,10.133872,9.894880,10.104505,8.886654,11.349855,10.259842,11.549870,10.060280,12.316833,0,-0.02026,-0.00409,-0.02289,-0.01331,0.00897,-0.01248,0.00677,0.00122,0.07800,0.09013,3.27746
0.605,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.493546,43.673267,59.031868,83.514305,5.197961,7.555707,4.827829,12.690109,4.613171,14.532598,5.675795,0,3.313857,10.266978,0.000000,15.947053,5.716260,9.311217,8.294886,14.842856,8.779993,10.303543,9.293124,10.151507,9.905592,10.115084,8.891923,11.355219,10.265878,11.555199,10.065971,12.320558,0,-0.01688,-0.00145,-0.02350,-0.01410,0.00870,-0.01321,0.02164,0.00313,0.11996,0.10288,3.27754
0.606,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.752930,42.047890,58.967640,83.451073,5.200358,7.456098,4.835532,12.695343,4.615772,14.522512,5.669495,0,3.323321,10.299327,0.000000,15.966238,5.718049,9.300781,8.296785,14.830755,8.790953,10.330653,9.295935,10.169143,9.916303,10.125664,8.897192,11.360583,10.271914,11.560527,10.071662,12.324283,0,-0.02271,0.00299,-0.01938,-0.01335,0.00842,-0.01291,0.02319,0.00198,0.15622,0.10008,3.27747
0.607,0.000000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.309906,40.363831,59.008137,83.342186,5.202412,7.339770,4.843184,12.699811,4.618285,14.512197,5.663714,0,3.332300,10.326234,0.000000,15.984065,5.719805,9.290356,8.297920,14.817225,8.799579,10.355254,9.302161,10.192375,9.922749,10.133104,8.902272,11.365171,10.277375,11.563816,10.077312,12.326383,0,-0.01987,0.00352,-0.01648,-0.01418,0.00851,-0.01137,-0.00034,0.00351,0.18228,0.09375,3.27730
