"Time","63 sinus","62 rm dwn st","61 rm dwn sw","60 rmp up st","59 rmp up sw","58 Ramp down","57 Ramp up","56 right DS","54 lHL swoff","53 lHL swon","52 rHL swoff","51 rHL swon","50 lFL swoff","49 lFL swon","48 rFL swoff","47 rFL swon","46 sw offset","45 sw onset","44 ramnp dwn","43 ramp up","42 sinus rmp","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","v2 R COP","66 RDS cle","64 R marks","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","29 HRx (cm)","v3 L COP","55 left DS","67 LDS cle","65 L marks","32 FLx (cm)","31 Keyboard","30 HRy (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
2.115,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,129.786667,71.823967,76.257339,103.917336,5.155539,1,0,5.936380,-1.107981,5.989644,12.462663,5.034113,14.869500,6.162158,9.255714,0.000000,0,0,0,13.169558,0,5.277027,6.701643,10.671332,7.738901,14.937632,7.750951,9.153439,8.084520,8.882201,8.764425,9.026569,8.047725,10.210640,9.289913,10.599198,9.235279,11.437211,0,-0.01760,0.00471,-0.02211,-0.01276,0.00906,-0.01125,-0.01210,0.00239,0.00000,0.11071,3.27690
2.116,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130.090012,72.381927,76.313011,104.060669,5.155449,1,0,5.939505,-1.034146,5.988821,12.460329,5.034047,14.857882,6.161721,9.244400,0.000000,0,0,0,13.158321,0,5.276874,6.705821,10.693580,7.739007,14.924542,7.749056,9.136497,8.084686,8.865076,8.762838,9.018020,8.049369,10.202575,9.291151,10.592130,9.238461,11.428194,0,-0.01581,0.00259,-0.02000,-0.01377,0.01018,-0.01121,0.00932,0.00250,0.00000,0.10371,3.27713
2.117,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,130.554626,72.913521,76.338142,104.139740,5.155333,1,0,5.942797,-0.973669,5.988022,12.455894,5.033979,14.846326,6.161308,9.233147,0.000000,0,0,0,13.147134,0,5.276686,6.709592,10.714722,7.739092,14.911386,7.748036,9.118230,8.086704,8.849881,8.762905,9.009514,8.051224,10.195045,9.292554,10.584744,9.241982,11.420054,0,-0.02235,0.00386,-0.02048,-0.01406,0.00870,-0.01218,0.00818,0.00302,0.00015,0.09416,3.27731
2.118,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,131.352646,73.390617,76.300125,104.085960,5.155179,1,0,5.946332,-0.940812,5.987274,12.447120,5.033908,14.834903,6.160945,9.222020,0.000000,0,0,0,13.136048,0,5.276426,6.712525,10.733579,7.739133,14.898090,7.748827,9.097225,8.092552,8.838677,8.766389,9.001101,8.053515,10.188624,9.294297,10.576703,9.246208,11.413726,0,-0.01687,0.00214,-0.02033,-0.01137,0.00910,-0.01255,0.00438,0.00258,0.00014,0.12021,3.27738
2.119,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132.150650,73.867714,76.262100,104.032173,5.155016,1,0,5.949980,-0.907955,5.986526,12.438345,5.033837,14.823480,6.160583,9.210893,0.000000,0,0,0,13.124962,0,5.276166,6.715457,10.752435,7.739174,14.884793,7.749616,9.076221,8.098400,8.827475,8.769873,8.992688,8.055807,10.182202,9.296041,10.568662,9.250433,11.407397,0,-0.01083,0.00148,-0.02122,-0.01465,0.00658,-0.01089,0.00499,0.00349,0.00014,0.10044,3.27744
2.120,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132.948669,74.344810,76.224075,103.978394,5.154841,1,0,5.953789,-0.875098,5.985779,12.429570,5.033766,14.812057,6.160220,9.199765,0.000000,0,0,0,13.113876,0,5.275906,6.718390,10.771292,7.739214,14.871497,7.750406,9.055216,8.104248,8.816271,8.773356,8.984276,8.058099,10.175781,9.297785,10.560620,9.254659,11.401069,0,-0.02132,0.00306,-0.02054,-0.01345,0.01354,-0.01176,0.00686,0.00364,-0.00001,0.08116,3.27744
2.121,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.529663,74.897316,76.194733,103.895157,5.154690,1,0,5.957659,-0.839611,5.984958,12.421563,5.033663,14.800601,6.159870,9.188615,0.000000,0,0,0,13.102854,0,5.275745,6.721044,10.788964,7.739185,14.858299,7.751562,9.035385,8.109323,8.805215,8.774960,8.976506,8.060310,10.170233,9.300244,10.552429,9.258787,11.394475,0,-0.01902,0.00445,-0.02086,-0.01479,0.01311,-0.01407,0.00473,0.00255,-0.00013,0.10576,3.27734
2.122,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.661957,75.605713,76.183319,103.751030,5.154572,1,0,5.961617,-0.798684,5.983986,12.415140,5.033492,14.789077,6.159546,9.177417,0.000000,0,0,0,13.091964,0,5.275788,6.723120,10.804189,7.739008,14.845304,7.753476,9.017982,8.112799,8.794465,8.772675,8.970066,8.062358,10.166488,9.304183,10.543929,9.262714,11.387332,0,-0.01694,0.00107,-0.01989,-0.01231,0.00813,-0.01135,0.00469,0.00281,0.00016,0.10600,3.27703
2.123,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.794266,76.314117,76.171913,103.606895,5.154494,1,0,5.965587,-0.757758,5.983014,12.408718,5.033321,14.777553,6.159223,9.166219,0.000000,0,0,0,13.081074,0,5.275831,6.725197,10.819412,7.738832,14.832310,7.755390,9.000581,8.116275,8.783715,8.770389,8.963626,8.064406,10.162743,9.308123,10.535429,9.266642,11.380190,0,-0.02283,0.00311,-0.02039,-0.01345,0.00466,-0.01301,0.00556,0.00125,0.00016,0.09853,3.27678
2.124,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.926559,77.022514,76.160507,103.462761,5.154476,1,0,5.969573,-0.716832,5.982041,12.402295,5.033151,14.766028,6.158899,9.155020,0.000000,0,0,0,13.070184,0,5.275874,6.727274,10.834637,7.738657,14.819315,7.757304,8.983178,8.119750,8.772964,8.768104,8.957186,8.066454,10.158998,9.312061,10.526929,9.270569,11.373048,0,-0.03349,0.00596,-0.02060,-0.01306,0.00966,-0.01282,0.00311,0.00248,0.00015,0.09941,3.27662
2.125,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134.067810,77.664818,76.190041,103.349792,5.154508,1,0,5.973511,-0.662977,5.981135,12.394870,5.033020,14.754419,6.158597,9.143697,0.000000,0,0,0,13.059371,0,5.276017,6.729208,10.848787,7.738425,14.806213,7.758524,8.967056,8.122839,8.761975,8.765659,8.950772,8.068184,10.155017,9.315637,10.518490,9.274648,11.366721,0,-0.01114,0.00409,-0.01915,-0.01226,0.00900,-0.01234,0.00524,0.00219,-0.00014,0.12086,3.27664
2.126,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134.227585,78.170464,76.304230,103.301254,5.154611,1,0,5.977376,-0.582389,5.980365,12.385369,5.032969,14.742632,6.158343,9.132115,0.000000,0,0,0,13.048720,0,5.276369,6.730849,10.860721,7.738079,14.792891,7.758310,8.953584,8.125126,8.750489,8.762885,8.944413,8.069258,10.150551,9.318458,10.510180,9.279039,11.362081,0,-0.01922,0.00390,-0.02066,-0.01419,0.01244,-0.01350,0.00396,0.00239,0.00015,0.10461,3.27702
2.127,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134.387344,78.676102,76.418419,103.252724,5.154750,1,0,5.981145,-0.501801,5.979596,12.375870,5.032919,14.730844,6.158089,9.120533,0.000000,0,0,0,13.038070,0,5.276720,6.732489,10.872653,7.737733,14.779569,7.758095,8.940110,8.127413,8.739003,8.760111,8.938054,8.070332,10.146084,9.321280,10.501871,9.283431,11.357441,0,-0.01938,0.00476,-0.02002,-0.01646,0.00859,-0.01217,0.00386,0.00320,-0.00001,0.09411,3.27735
2.128,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134.547119,79.181747,76.532600,103.204185,5.154941,1,0,5.984776,-0.421213,5.978827,12.366369,5.032869,14.719057,6.157835,9.108952,0.000000,0,0,0,13.027419,0,5.277071,6.734129,10.884586,7.737387,14.766246,7.757881,8.926638,8.129701,8.727517,8.757337,8.931694,8.071405,10.141618,9.324101,10.493562,9.287822,11.352800,0,-0.01444,0.00237,-0.02082,-0.01534,0.00696,-0.01227,0.00578,0.00109,-0.00013,0.11192,3.27758
2.129,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134.715103,79.538155,76.636597,103.208633,5.155149,1,0,5.988294,-0.319184,5.978080,12.357703,5.032799,14.707219,6.157680,9.097392,0.000000,0,0,0,13.017067,0,5.277501,6.735730,10.895533,7.737049,14.752836,7.756828,8.913479,8.130032,8.717171,8.753592,8.924626,8.072456,10.136193,9.326439,10.485344,9.291249,11.346536,0,-0.01873,0.00491,-0.02050,-0.01258,0.00786,-0.01257,0.00514,0.00289,0.00014,0.08867,3.27781
2.130,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134.900055,79.586029,76.719498,103.322639,5.155383,1,0,5.991647,-0.172827,5.977382,12.350761,5.032688,14.695276,6.157729,9.085877,0.000000,0,0,0,13.007330,0,5.278090,6.737248,10.904440,7.736726,14.739244,7.754041,8.900970,8.126318,8.709177,8.747839,8.916091,8.073460,10.128790,9.327776,10.477317,9.292681,11.336910,0,-0.01622,0.00179,-0.02027,-0.01417,0.00662,-0.01217,0.00593,0.00189,0.00013,0.08090,3.27804
2.131,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135.085007,79.633896,76.802406,103.436638,5.155621,1,0,5.994872,-0.026471,5.976684,12.343819,5.032577,14.683332,6.157778,9.074363,0.000000,0,0,0,12.997594,0,5.278678,6.738767,10.913347,7.736403,14.725652,7.751253,8.888460,8.122605,8.701184,8.742086,8.907557,8.074463,10.121387,9.329113,10.469291,9.294113,11.327285,0,-0.01885,0.00446,-0.02045,-0.01350,0.00885,-0.01202,0.00721,0.00437,0.00013,0.10866,3.27788
2.132,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135.269958,79.681763,76.885315,103.550644,5.155864,1,0,5.997910,0.119886,5.975986,12.336877,5.032465,14.671389,6.157827,9.062849,0.000000,0,0,0,12.987857,0,5.279267,6.740285,10.922255,7.736080,14.712060,7.748466,8.875952,8.118892,8.693192,8.736334,8.899022,8.075466,10.113982,9.330450,10.461264,9.295546,11.317660,0,-0.01899,0.00201,-0.02261,-0.01467,0.00600,-0.01260,0.00484,0.00089,0.00000,0.11447,3.27689
2.133,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135.377670,79.765724,76.947197,103.665207,5.156104,1,0,6.000796,0.273786,5.975734,12.330235,5.032345,14.659408,6.157849,9.051348,0.000000,0,0,0,12.978473,0,5.279873,6.741773,10.930572,7.735793,14.698239,7.746838,8.865344,8.117038,8.685060,8.734239,8.890818,8.076689,10.106143,9.331578,10.453609,9.297549,11.308853,0,-0.01996,0.00392,-0.02035,-0.01354,0.00853,-0.01158,0.00804,0.00390,-0.00013,0.09789,3.27624
2.134,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135.325638,79.924309,76.965607,103.780937,5.156340,1,0,6.003459,0.443282,5.976403,12.324214,5.032205,14.647350,6.157817,9.039875,0.000000,0,0,0,12.969815,0,5.280515,6.743199,10.937668,7.735582,14.683947,7.747608,8.858667,8.119027,8.676640,8.739703,8.883297,8.078365,10.097402,9.332274,10.446725,9.300735,11.301737,0,-0.02031,0.00339,-0.02076,-0.01389,0.00657,-0.01296,0.00643,0.00125,0.00015,0.11326,3.27631
2.135,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135.273621,80.082893,76.984024,103.896675,5.156587,1,0,6.005969,0.612778,5.977073,12.318193,5.032066,14.635292,6.157784,9.028402,0.000000,0,0,0,12.961159,0,5.281156,6.744626,10.944765,7.735371,14.669654,7.748378,8.851991,8.121017,8.668220,8.745169,8.875775,8.080042,10.088659,9.332972,10.439840,9.303922,11.294621,0,-0.00919,0.00243,-0.02045,-0.01346,0.00678,-0.01206,0.00489,0.00227,0.00015,0.10975,3.27651
2.136,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135.221603,80.241478,77.002434,104.012405,5.156851,1,0,6.008254,0.782273,5.977742,12.312172,5.031927,14.623235,6.157753,9.016929,0.000000,0,0,0,12.952501,0,5.281797,6.746052,10.951861,7.735159,14.655361,7.749148,8.845314,8.123007,8.659801,8.750633,8.868255,8.081718,10.079918,9.333668,10.432956,9.307108,11.287505,0,-0.01282,0.00423,-0.02076,-0.01290,0.00815,-0.01180,0.00130,0.00234,0.00015,0.10125,3.27697
2.137,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135.164444,80.476036,77.065018,104.119614,5.157138,1,0,6.010413,0.947762,5.978634,12.306092,5.031836,14.611272,6.157823,9.005464,0.000000,0,0,0,12.944242,0,5.282435,6.747295,10.958251,7.734904,14.641290,7.749558,8.835597,8.124413,8.649805,8.754075,8.860180,8.083671,10.071446,9.334852,10.425428,9.310019,11.279974,0,-0.02735,0.00547,-0.02081,-0.01329,0.01387,-0.01200,0.00759,0.00319,0.00002,0.10020,3.27728
2.138,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135.096664,80.867661,77.218918,104.209190,5.157460,1,0,6.012387,1.104967,5.979988,12.299891,5.031844,14.599506,6.158106,8.994013,0.000000,0,0,0,12.936805,0,5.283070,6.748159,10.963179,7.734556,14.627676,7.749224,8.819594,8.124615,8.636554,8.753335,8.850964,8.086193,10.063532,9.337045,10.416570,9.312362,11.271584,0,-0.01388,0.00161,-0.02182,-0.01245,0.00729,-0.01117,0.00340,0.00253,0.00015,0.10743,3.27728
2.139,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,135.028870,81.259277,77.372818,104.298775,5.157782,1,0,6.014262,1.262172,5.981341,12.293691,5.031852,14.587742,6.158390,8.982563,0.000000,0,0,0,12.929367,0,5.283703,6.749023,10.968106,7.734209,14.614061,7.748889,8.803592,8.124816,8.623302,8.752596,8.841746,8.088715,10.055618,9.339238,10.407711,9.314704,11.263192,0,-0.01841,0.00360,-0.01890,-0.01385,0.01138,-0.01220,0.00641,0.00317,-0.00014,0.08336,3.27748
2.140,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134.961090,81.650902,77.526718,104.388351,5.158102,1,0,6.015991,1.419376,5.982694,12.287490,5.031860,14.575976,6.158673,8.971112,0.000000,0,0,0,12.921929,0,5.284338,6.749888,10.973034,7.733861,14.600448,7.748555,8.787590,8.125018,8.610050,8.751856,8.832530,8.091237,10.047704,9.341431,10.398852,9.317046,11.254802,0,-0.01824,0.00311,-0.02034,-0.01437,0.00672,-0.01256,0.00608,0.00110,-0.00013,0.07809,3.27809
2.141,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134.758881,82.104172,77.682877,104.507576,5.158400,1,0,6.017633,1.550307,5.984426,12.282267,5.031851,14.564130,6.159038,8.959695,0.000000,0,0,0,12.915009,0,5.284967,6.750880,10.977375,7.733595,14.586968,7.749647,8.773005,8.126755,8.597519,8.752038,8.823511,8.093592,10.039661,9.343549,10.391679,9.319312,11.247627,0,-0.01638,0.00300,-0.01996,-0.01367,0.00676,-0.01271,0.00553,0.00305,0.00000,0.12398,3.27807
2.142,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,134.278763,82.684891,77.843704,104.688087,5.158665,1,0,6.019149,1.626917,5.986938,12.279062,5.031808,14.552114,6.159571,8.948345,0.000000,0,0,0,12.909159,0,5.285590,6.752138,10.980501,7.733497,14.573771,7.753685,8.761352,8.131668,8.586474,8.754128,8.814900,8.095601,10.031353,9.345510,10.387991,9.321420,11.242968,0,-0.02033,0.00525,-0.02062,-0.01358,0.00746,-0.01292,0.00956,0.00209,0.00015,0.10941,3.27670
2.143,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,133.798645,83.265610,78.004524,104.868599,5.158948,1,0,6.020599,1.703526,5.989452,12.275858,5.031765,14.540099,6.160104,8.936995,0.000000,0,0,0,12.903309,0,5.286212,6.753395,10.983628,7.733399,14.560573,7.757722,8.749699,8.136581,8.575430,8.756218,8.806290,8.097610,10.023044,9.347473,10.384303,9.323528,11.238308,0,-0.02249,0.00118,-0.02127,-0.01339,0.00788,-0.01232,0.00772,0.00377,0.00016,0.09504,3.27595
2.144,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.318527,83.846336,78.165352,105.049110,5.159259,1,0,6.021955,1.780135,5.991965,12.272654,5.031722,14.528085,6.160636,8.925645,0.000000,0,0,0,12.897458,0,5.286834,6.754653,10.986754,7.733301,14.547375,7.761760,8.738046,8.141495,8.564385,8.758307,8.797679,8.099619,10.014735,9.349435,10.380615,9.325636,11.233647,0,-0.03869,0.00416,-0.02051,-0.01292,0.01049,-0.01301,0.00460,0.00424,0.00001,0.10576,3.27656
2.145,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132.967422,84.383324,78.324501,105.211388,5.159625,1,0,6.023275,1.825785,5.994255,12.268555,5.031713,14.516076,6.161456,8.914246,0.000000,0,0,0,12.892676,0,5.287528,6.755904,10.988914,7.733118,14.534774,7.765516,8.725133,8.146753,8.551518,8.760096,8.789132,8.101941,10.006177,9.350989,10.375492,9.327710,11.227984,0,-0.01362,0.00441,-0.02107,-0.01418,0.00099,-0.01279,0.00483,-0.00226,0.00031,0.10096,3.27693
2.146,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132.883057,84.829918,78.480164,105.335960,5.160073,1,0,6.024543,1.807427,5.996085,12.262608,5.031776,14.504083,6.162868,8.902744,0.000000,0,0,0,12.890105,0,5.288367,6.757143,10.989070,7.732757,14.523406,7.768689,8.709617,8.152726,8.534883,8.761258,8.780715,8.104911,9.997104,9.351701,10.367404,9.329714,11.220247,0,-0.02119,0.00366,-0.02206,-0.01423,0.00773,-0.01298,0.00641,0.00312,0.00015,0.09156,3.27678
2.147,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132.798691,85.276505,78.635834,105.460541,5.160524,1,0,6.025784,1.789069,5.997914,12.256660,5.031840,14.492089,6.164279,8.891244,0.000000,0,0,0,12.887534,0,5.289207,6.758383,10.989226,7.732397,14.512037,7.771862,8.694099,8.158699,8.518246,8.762422,8.772298,8.107881,9.988029,9.352412,10.359315,9.331718,11.212511,0,-0.01716,0.00323,-0.02059,-0.01360,0.01133,-0.01192,0.00547,0.00125,-0.00013,0.11319,3.27672
2.148,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132.714325,85.723091,78.791504,105.585114,5.160978,1,0,6.026986,1.770710,5.999744,12.250712,5.031903,14.480095,6.165691,8.879744,0.000000,0,0,0,12.884963,0,5.290047,6.759623,10.989383,7.732036,14.500669,7.775034,8.678583,8.164672,8.501610,8.763584,8.763882,8.110850,9.978956,9.353124,10.351227,9.333722,11.204774,0,-0.01602,0.00218,-0.02042,-0.01249,0.00692,-0.01174,0.00571,0.00204,-0.00001,0.10796,3.27687
2.149,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132.722351,86.111916,78.962341,105.647644,5.161376,1,0,6.028147,1.724127,6.001761,12.245539,5.031922,14.467999,6.167459,8.868255,0.000000,0,0,0,12.883738,0,5.290824,6.760854,10.988853,7.731791,14.489134,7.778375,8.663263,8.170286,8.487125,8.765530,8.754825,8.113666,9.969980,9.354727,10.344517,9.335671,11.199101,0,-0.01982,0.00355,-0.02033,-0.01349,0.01669,-0.01192,0.00476,0.00168,0.00014,0.08671,3.27695
2.150,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,132.921402,86.381310,79.164536,105.581902,5.161693,1,0,6.029248,1.619188,6.004166,12.241965,5.031849,14.455692,6.169963,8.856791,0.000000,0,0,0,12.885294,0,5.291472,6.762066,10.986901,7.731787,14.477252,7.782060,8.648351,8.175159,8.477091,8.769093,8.744445,8.116162,9.961207,9.358173,10.340660,9.337507,11.197699,0,-0.01667,0.00298,-0.02046,-0.01297,0.01335,-0.01293,0.00432,0.00200,-0.00001,0.10206,3.27688
2.151,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.120468,86.650696,79.366737,105.516159,5.161987,1,0,6.030297,1.514249,6.006571,12.238392,5.031777,14.443385,6.172467,8.845326,0.000000,0,0,0,12.886851,0,5.292120,6.763279,10.984949,7.731783,14.465369,7.785746,8.633437,8.180033,8.467057,8.772655,8.734066,8.118658,9.952435,9.361619,10.336802,9.339344,11.196296,0,-0.01678,0.00379,-0.02212,-0.01428,0.00559,-0.01240,0.00563,0.00203,0.00015,0.12556,3.27666
2.152,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.319519,86.920090,79.568932,105.450424,5.162251,1,0,6.031269,1.409310,6.008976,12.234818,5.031705,14.431078,6.174972,8.833862,0.000000,0,0,0,12.888408,0,5.292768,6.764492,10.982998,7.731779,14.453487,7.789431,8.618525,8.184907,8.457023,8.776217,8.723686,8.121155,9.943662,9.365066,10.332946,9.341180,11.194893,0,-0.02507,0.00345,-0.01913,-0.01338,0.00785,-0.01238,0.00421,0.00196,0.00001,0.10277,3.27612
2.153,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.465485,87.256546,79.756424,105.353775,5.162535,1,0,6.032182,1.289741,6.010848,12.229406,5.031665,14.418799,6.177788,8.822526,0.000000,0,0,0,12.891333,0,5.293378,6.765635,10.980147,7.731836,14.441561,7.791715,8.604729,8.188007,8.446514,8.777624,8.713583,8.123637,9.935925,9.367324,10.327790,9.341537,11.191772,0,-0.01693,0.00245,-0.02060,-0.01310,0.00971,-0.01159,0.00635,0.00303,-0.00029,0.08122,3.27585
2.154,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.501694,87.731636,79.913521,105.193237,5.162848,1,0,6.033009,1.139925,6.011615,12.220190,5.031693,14.406582,6.181250,8.811452,0.000000,0,0,0,12.897085,0,5.293911,6.766636,10.975438,7.732019,14.429544,7.791100,8.593244,8.187445,8.435024,8.774574,8.704048,8.126091,9.930330,9.367128,10.319951,9.338833,11.185095,0,-0.01645,0.00217,-0.02015,-0.01300,0.00692,-0.01152,0.00595,0.00031,-0.00014,0.10814,3.27616
2.155,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.537888,88.206734,80.070610,105.032700,5.163136,1,0,6.033749,0.990109,6.012382,12.210974,5.031720,14.394363,6.184711,8.800379,0.000000,0,0,0,12.902838,0,5.294444,6.767636,10.970729,7.732203,14.417528,7.790485,8.581758,8.186881,8.423533,8.771524,8.694514,8.128545,9.924735,9.366933,10.312111,9.336129,11.178418,0,-0.01889,0.00306,-0.02048,-0.01374,0.00890,-0.01214,0.00595,0.00504,0.00001,0.09630,3.27634
2.156,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.574097,88.681831,80.227699,104.872154,5.163388,1,0,6.034361,0.840292,6.013149,12.201757,5.031747,14.382145,6.188173,8.789305,0.000000,0,0,0,12.908590,0,5.294977,6.768636,10.966019,7.732387,14.405512,7.789870,8.570272,8.186318,8.412044,8.768475,8.684979,8.131000,9.919140,9.366737,10.304272,9.333426,11.171741,0,-0.01375,0.00301,-0.02097,-0.01314,0.00995,-0.01305,0.00611,-0.00051,0.00014,0.09719,3.27627
2.157,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,133.604477,89.213730,80.430046,104.782494,5.163562,1,0,6.034845,0.696427,6.013824,12.195206,5.031724,14.369913,6.191679,8.778439,0.000000,0,0,0,12.915849,0,5.295364,6.769433,10.960504,7.732615,14.393237,7.791665,8.559134,8.189690,8.402379,8.767389,8.677172,8.133419,9.913588,9.368074,10.298536,9.331854,11.167154,0,-0.02011,0.00480,-0.02093,-0.01299,0.00884,-0.01236,0.00432,0.00413,0.00029,0.12418,3.27643
2.158,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.622818,89.863075,80.725952,104.839371,5.163622,1,0,6.035139,0.564865,6.014306,12.194163,5.031596,14.357652,6.195278,8.768000,0.000000,0,0,0,12.926221,0,5.295451,6.769809,10.953322,7.732934,14.380426,7.798440,8.548712,8.201194,8.396492,8.770365,8.672931,8.135767,9.908124,9.372579,10.297153,9.332625,11.166887,0,-0.01832,0.00264,-0.02114,-0.01287,0.00697,-0.01226,0.00440,0.00276,0.00015,0.11092,3.27712
2.159,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.641159,90.512413,81.021851,104.896248,5.163621,1,0,6.035279,0.433302,6.014788,12.193121,5.031468,14.345390,6.198876,8.757561,0.000000,0,0,0,12.936593,0,5.295537,6.770185,10.946140,7.733255,14.367615,7.805215,8.538289,8.212698,8.390604,8.773340,8.668691,8.138116,9.902660,9.377083,10.295771,9.333396,11.166621,0,-0.02350,0.00189,-0.02080,-0.01366,0.00773,-0.01168,0.00392,0.00215,-0.00014,0.10065,3.27749
2.160,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.659515,91.161758,81.317757,104.953117,5.163532,1,0,6.035192,0.301740,6.015270,12.192080,5.031341,14.333129,6.202475,8.747122,0.000000,0,0,0,12.946965,0,5.295623,6.770561,10.938959,7.733575,14.354804,7.811991,8.527867,8.224202,8.384716,8.776315,8.664451,8.140464,9.897197,9.381587,10.294388,9.334167,11.166354,0,-0.01979,0.00522,-0.02053,-0.01272,0.01006,-0.01271,0.00569,0.00242,-0.00029,0.10599,3.27719
2.161,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,133.799881,91.730118,81.682907,105.063240,5.163414,1,0,6.034942,0.188239,6.015402,12.190174,5.031155,14.320956,6.205717,8.736919,0.000000,0,0,0,12.958708,0,5.295660,6.770738,10.931412,7.733947,14.342656,7.816350,8.515930,8.233241,8.376416,8.777828,8.658875,8.143360,9.890852,9.384038,10.292419,9.333735,11.164927,0,-0.02099,0.00332,-0.02039,-0.01346,0.00625,-0.01234,0.00764,0.00199,0.00000,0.11645,3.27707
