"Time","46 sw offset","45 sw onset","34 FRx (cm)","29 HRx (cm)","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
0.00,0,0,17.172053,11.732640,0.00116,0.00318,0.00059,0.00058,0.00114,0.00100,0.00092,0.00097,0.00000,0.09446,3.27762
0.01,0,1,17.144467,11.675542,0.00233,0.00710,0.00075,0.00075,0.00076,0.00121,0.00153,0.00084,0.00013,0.09463,3.27706
0.02,0,0,17.096302,11.698905,0.00378,0.00867,0.00193,0.00089,0.00084,0.00122,0.00200,0.00092,0.00000,0.09483,3.27654
0.03,0,0,17.019497,11.941783,0.00397,0.00682,0.00420,0.00085,0.00087,0.00113,0.00188,0.00121,0.00002,0.09479,3.27767
0.04,0,0,16.817196,12.379914,0.00385,0.00484,0.00503,0.00077,0.00083,0.00091,0.00261,0.00124,0.00000,0.09406,3.27726
0.05,0,0,16.742596,12.723656,0.00293,0.00348,0.00456,0.00063,0.00085,0.00073,0.00377,0.00126,-0.00013,0.09426,3.27689
0.06,0,0,16.629018,13.032574,0.00155,0.00183,0.00397,0.00060,0.00090,0.00076,0.00585,0.00125,0.00002,0.09458,3.27721
0.07,0,0,16.536248,13.297992,0.00087,0.00065,0.00314,0.00061,0.00101,0.00076,0.00949,0.00107,0.00028,0.09459,3.27752
0.08,0,0,16.497584,13.622470,0.00064,0.00055,0.00230,0.00054,0.00127,0.00070,0.01173,0.00116,0.00015,0.09393,3.27723
0.09,0,0,16.400814,14.012464,0.00068,0.00057,0.00157,0.00047,0.00147,0.00069,0.01278,0.00144,0.00026,0.09324,3.27754
0.10,0,0,16.336548,14.470418,0.00070,0.00057,0.00123,0.00054,0.00160,0.00068,0.01162,0.00151,0.00015,0.09299,3.27767
0.11,0,0,16.235020,14.923145,0.00072,0.00058,0.00118,0.00067,0.00183,0.00070,0.00951,0.00108,0.00013,0.09315,3.27815
0.12,0,0,16.145616,15.179007,0.00074,0.00064,0.00122,0.00080,0.00169,0.00083,0.00655,0.00091,0.00028,0.09418,3.27769
0.13,1,0,16.134943,15.341218,0.00109,0.00114,0.00166,0.00102,0.00120,0.00115,0.00320,0.00079,0.00002,0.09472,3.27772
0.14,0,0,16.042907,15.267150,0.00174,0.00142,0.00140,0.00104,0.00079,0.00121,0.00275,0.00053,0.00013,0.09481,3.27748
0.15,0,0,16.253200,15.129259,0.00272,0.00103,0.00076,0.00094,0.00059,0.00116,0.00186,0.00048,0.00004,0.09472,3.27722
0.16,0,0,16.754096,15.019471,0.00260,0.00112,0.00071,0.00080,0.00055,0.00112,0.00100,0.00052,0.00028,0.09545,3.27710
0.17,0,0,17.176629,14.946969,0.00187,0.00107,0.00061,0.00086,0.00058,0.00104,0.00100,0.00051,0.00004,0.09557,3.27750
0.18,0,0,17.670583,14.826326,0.00287,0.00071,0.00064,0.00087,0.00059,0.00099,0.00099,0.00053,0.00000,0.09530,3.27696
0.19,0,0,18.168727,14.738074,0.00377,0.00068,0.00072,0.00065,0.00056,0.00094,0.00092,0.00057,0.00002,0.09468,3.27750
0.20,0,0,18.630023,14.610015,0.00455,0.00069,0.00065,0.00065,0.00058,0.00091,0.00073,0.00053,0.00004,0.09404,3.27688
0.21,0,0,18.801531,14.539235,0.00423,0.00068,0.00061,0.00067,0.00062,0.00093,0.00075,0.00055,0.00015,0.09415,3.27725
0.22,0,0,18.868194,14.416050,0.00265,0.00064,0.00069,0.00082,0.00088,0.00099,0.00076,0.00054,0.00013,0.09497,3.27718
0.23,0,0,18.925251,14.284485,0.00299,0.00071,0.00068,0.00089,0.00096,0.00101,0.00072,0.00050,0.00028,0.09545,3.27733
0.24,0,0,18.978706,14.134665,0.00305,0.00081,0.00063,0.00084,0.00087,0.00112,0.00065,0.00055,0.00028,0.09565,3.27696
0.25,0,0,18.994581,14.007782,0.00334,0.00092,0.00066,0.00079,0.00099,0.00108,0.00066,0.00057,0.00015,0.09542,3.27711
0.26,0,0,19.006053,13.875831,0.00396,0.00091,0.00067,0.00078,0.00083,0.00106,0.00071,0.00055,0.00011,0.09542,3.27718
0.27,0,0,19.006243,13.764537,0.00311,0.00075,0.00073,0.00067,0.00064,0.00104,0.00065,0.00055,0.00013,0.09557,3.27767
0.28,0,0,18.969994,13.650857,0.00253,0.00111,0.00067,0.00073,0.00081,0.00101,0.00061,0.00057,0.00004,0.09603,3.27676
0.29,0,0,18.890286,13.563010,0.00263,0.00151,0.00082,0.00090,0.00078,0.00110,0.00063,0.00066,-0.00002,0.09617,3.27684
0.30,0,0,18.781916,13.461781,0.00282,0.00136,0.00084,0.00078,0.00061,0.00099,0.00062,0.00067,0.00024,0.09545,3.27746
0.31,0,0,18.667515,13.363086,0.00249,0.00108,0.00063,0.00082,0.00069,0.00093,0.00059,0.00071,0.00000,0.09457,3.27669
0.32,0,0,18.531036,13.222438,0.00188,0.00087,0.00064,0.00091,0.00097,0.00097,0.00059,0.00092,0.00015,0.09462,3.27748
0.33,0,0,18.390165,13.121701,0.00171,0.00106,0.00061,0.00084,0.00131,0.00098,0.00065,0.00084,-0.00004,0.09552,3.27671
0.34,0,0,18.264586,12.987126,0.00139,0.00106,0.00062,0.00079,0.00167,0.00107,0.00070,0.00081,0.00013,0.09636,3.27706
0.35,0,0,18.157615,12.861270,0.00187,0.00107,0.00061,0.00083,0.00162,0.00111,0.00073,0.00100,0.00015,0.09635,3.27713
0.36,0,0,18.101369,12.764632,0.00288,0.00152,0.00060,0.00149,0.00123,0.00097,0.00067,0.00089,0.00015,0.09585,3.27759
0.37,0,0,18.028627,12.674226,0.00273,0.00182,0.00064,0.00134,0.00093,0.00084,0.00060,0.00064,-0.00011,0.09515,3.27694
0.38,0,0,17.830470,12.569213,0.00168,0.00126,0.00064,0.00068,0.00100,0.00093,0.00059,0.00082,0.00002,0.09504,3.27808
0.39,0,0,17.730585,12.467950,0.00153,0.00184,0.00066,0.00065,0.00097,0.00097,0.00057,0.00079,0.00002,0.09573,3.27734
0.40,0,0,17.612209,12.381341,0.00189,0.00223,0.00067,0.00070,0.00066,0.00095,0.00060,0.00067,0.00002,0.09599,3.27686
0.41,0,0,17.504748,12.287177,0.00154,0.00173,0.00064,0.00073,0.00092,0.00092,0.00062,0.00082,-0.00011,0.09583,3.27786
0.42,0,0,17.351597,12.208602,0.00148,0.00160,0.00060,0.00068,0.00113,0.00081,0.00065,0.00077,0.00000,0.09533,3.27708
0.43,0,0,17.263945,12.093901,0.00120,0.00179,0.00058,0.00065,0.00093,0.00078,0.00069,0.00064,0.00000,0.09440,3.27654
0.44,0,0,17.170305,12.018416,0.00159,0.00370,0.00057,0.00058,0.00073,0.00084,0.00083,0.00057,0.00015,0.09438,3.27752
0.45,0,1,17.083765,11.950216,0.00245,0.00615,0.00081,0.00071,0.00074,0.00118,0.00226,0.00086,0.00004,0.09530,3.27718
0.46,0,0,16.960078,11.919755,0.00399,0.00680,0.00183,0.00070,0.00121,0.00108,0.00355,0.00163,0.00000,0.09547,3.27745
0.47,0,0,16.812169,12.169294,0.00423,0.00600,0.00364,0.00067,0.00134,0.00084,0.00367,0.00177,0.00015,0.09547,3.27694
0.48,0,0,16.656107,12.633759,0.00318,0.00327,0.00461,0.00064,0.00101,0.00084,0.00442,0.00122,0.00042,0.09545,3.27703
0.49,0,0,16.576904,13.043037,0.00199,0.00148,0.00382,0.00054,0.00088,0.00076,0.00494,0.00118,0.00011,0.09549,3.27745
0.50,0,0,16.505513,13.383980,0.00079,0.00124,0.00277,0.00056,0.00085,0.00077,0.00758,0.00128,0.00006,0.09607,3.27686
0.51,0,0,16.418998,13.704483,0.00069,0.00056,0.00287,0.00060,0.00105,0.00071,0.01229,0.00157,0.00013,0.09639,3.27767
0.52,0,0,16.354929,14.105053,0.00067,0.00058,0.00218,0.00058,0.00139,0.00070,0.01391,0.00144,0.00015,0.09628,3.27676
0.53,0,0,16.277309,14.488491,0.00067,0.00065,0.00100,0.00056,0.00201,0.00063,0.01380,0.00134,0.00013,0.09612,3.27701
0.54,0,0,16.167661,14.895876,0.00082,0.00070,0.00119,0.00085,0.00229,0.00068,0.01016,0.00127,0.00020,0.09644,3.27755
0.55,1,0,16.054159,15.245788,0.00142,0.00073,0.00160,0.00123,0.00168,0.00123,0.00417,0.00070,0.00015,0.09664,3.27731
0.56,0,0,16.057799,15.383582,0.00202,0.00098,0.00160,0.00109,0.00136,0.00130,0.00239,0.00055,0.00015,0.09609,3.27698
0.57,0,0,16.286415,15.234777,0.00247,0.00097,0.00101,0.00073,0.00115,0.00087,0.00196,0.00052,-0.00002,0.09574,3.27755
0.58,0,0,16.794364,15.144579,0.00282,0.00070,0.00070,0.00069,0.00075,0.00091,0.00098,0.00050,0.00039,0.09574,3.27755
0.59,0,0,17.173633,15.050097,0.00210,0.00066,0.00094,0.00070,0.00065,0.00084,0.00096,0.00050,0.00017,0.09620,3.27771
0.60,0,0,17.584252,14.933172,0.00295,0.00067,0.00090,0.00076,0.00066,0.00077,0.00087,0.00054,0.00002,0.09670,3.27692
0.61,0,0,17.931793,14.815811,0.00376,0.00065,0.00061,0.00079,0.00065,0.00099,0.00090,0.00055,0.00000,0.09754,3.27711
0.62,0,0,18.186124,14.695136,0.00246,0.00065,0.00070,0.00073,0.00083,0.00093,0.00102,0.00048,0.00002,0.09738,3.27681
0.63,0,0,18.614764,14.582831,0.00203,0.00063,0.00073,0.00075,0.00080,0.00095,0.00091,0.00049,-0.00013,0.09628,3.27752
0.64,0,0,18.789462,14.467773,0.00274,0.00068,0.00063,0.00077,0.00072,0.00099,0.00097,0.00057,0.00011,0.09515,3.27708
0.65,0,0,18.852856,14.397040,0.00331,0.00070,0.00064,0.00074,0.00079,0.00090,0.00095,0.00058,0.00026,0.09485,3.27776
0.66,0,0,18.880575,14.293029,0.00301,0.00063,0.00065,0.00081,0.00069,0.00097,0.00072,0.00055,-0.00024,0.09570,3.27796
0.67,0,0,18.905747,14.161447,0.00329,0.00063,0.00062,0.00075,0.00067,0.00089,0.00071,0.00052,0.00031,0.09719,3.27738
0.68,0,0,18.971399,14.080344,0.00391,0.00065,0.00062,0.00081,0.00077,0.00083,0.00070,0.00053,0.00013,0.09671,3.27710
0.69,0,0,18.990553,13.955323,0.00334,0.00063,0.00059,0.00083,0.00078,0.00083,0.00074,0.00053,0.00017,0.09564,3.27740
0.70,0,0,18.963572,13.824454,0.00260,0.00062,0.00059,0.00066,0.00069,0.00091,0.00069,0.00051,-0.00013,0.09534,3.27759
0.71,0,0,18.949800,13.714328,0.00280,0.00063,0.00069,0.00063,0.00072,0.00095,0.00063,0.00053,0.00013,0.09544,3.27766
0.72,0,0,18.997863,13.603097,0.00257,0.00060,0.00076,0.00070,0.00073,0.00106,0.00065,0.00059,0.00017,0.09609,3.27699
0.73,0,0,18.956046,13.452714,0.00263,0.00078,0.00074,0.00076,0.00066,0.00107,0.00065,0.00060,0.00015,0.09574,3.27749
0.74,0,0,18.903075,13.358960,0.00247,0.00082,0.00071,0.00080,0.00067,0.00105,0.00058,0.00056,0.00013,0.09441,3.27708
0.75,0,0,18.809266,13.193125,0.00165,0.00098,0.00068,0.00082,0.00069,0.00101,0.00052,0.00058,0.00015,0.09395,3.27821
0.76,0,0,18.670493,13.088812,0.00163,0.00108,0.00067,0.00071,0.00070,0.00082,0.00060,0.00071,0.00017,0.09448,3.27708
0.77,0,0,18.499095,12.939336,0.00159,0.00083,0.00060,0.00069,0.00082,0.00087,0.00062,0.00071,0.00011,0.09524,3.27721
0.78,0,0,18.370738,12.824641,0.00125,0.00071,0.00065,0.00067,0.00116,0.00098,0.00069,0.00079,0.00004,0.09565,3.27735
0.79,0,0,18.246821,12.697549,0.00169,0.00073,0.00069,0.00070,0.00134,0.00095,0.00078,0.00091,0.00004,0.09551,3.27710
0.80,0,0,18.161106,12.587617,0.00238,0.00112,0.00064,0.00070,0.00153,0.00098,0.00074,0.00083,0.00000,0.09508,3.27708
0.81,0,0,18.068173,12.504668,0.00216,0.00141,0.00062,0.00059,0.00146,0.00097,0.00069,0.00095,0.00017,0.09461,3.27731
0.82,0,0,17.970316,12.398284,0.00169,0.00098,0.00060,0.00071,0.00111,0.00095,0.00064,0.00075,0.00011,0.09459,3.27706
0.83,0,0,17.839284,12.299842,0.00162,0.00066,0.00059,0.00081,0.00146,0.00095,0.00060,0.00053,0.00000,0.09512,3.27754
0.84,0,0,17.708902,12.227460,0.00143,0.00069,0.00065,0.00069,0.00184,0.00092,0.00065,0.00070,0.00024,0.09520,3.27727
0.85,0,0,17.568083,12.115774,0.00195,0.00116,0.00063,0.00063,0.00168,0.00083,0.00063,0.00071,-0.00013,0.09475,3.27791
0.86,0,0,17.481879,12.038356,0.00211,0.00187,0.00056,0.00060,0.00130,0.00070,0.00070,0.00071,0.00028,0.09434,3.27772
0.87,0,0,17.404218,11.974865,0.00126,0.00207,0.00053,0.00062,0.00096,0.00073,0.00087,0.00080,0.00017,0.09392,3.27730
0.88,0,0,17.296886,11.902487,0.00102,0.00139,0.00060,0.00063,0.00078,0.00072,0.00086,0.00090,0.00002,0.09393,3.27750
0.89,0,0,17.204044,11.837945,0.00133,0.00234,0.00075,0.00065,0.00060,0.00101,0.00111,0.00081,0.00017,0.09394,3.27725
0.90,0,1,17.036784,11.823806,0.00162,0.00681,0.00136,0.00086,0.00098,0.00128,0.00200,0.00147,-0.00002,0.09352,3.27789
0.91,0,0,16.910275,11.898782,0.00242,0.00815,0.00227,0.00088,0.00120,0.00113,0.00209,0.00202,0.00011,0.09322,3.27796
0.92,0,0,16.785816,12.242006,0.00321,0.00446,0.00411,0.00072,0.00097,0.00087,0.00256,0.00136,0.00000,0.09326,3.27752
0.93,0,0,16.686405,12.753717,0.00250,0.00257,0.00521,0.00067,0.00089,0.00075,0.00379,0.00122,0.00015,0.09354,3.27759
0.94,0,0,16.602261,13.037522,0.00148,0.00225,0.00445,0.00063,0.00103,0.00078,0.00466,0.00167,0.00002,0.09433,3.27709
0.95,0,0,16.522607,13.323967,0.00109,0.00120,0.00357,0.00055,0.00103,0.00074,0.00691,0.00155,0.00028,0.09482,3.27734
0.96,0,0,16.467259,13.647807,0.00075,0.00058,0.00268,0.00054,0.00080,0.00069,0.00895,0.00152,0.00017,0.09479,3.27776
0.97,0,0,16.413667,13.923665,0.00065,0.00056,0.00189,0.00058,0.00106,0.00064,0.01267,0.00203,0.00004,0.09436,3.27693
0.98,0,0,16.340369,14.326799,0.00070,0.00059,0.00117,0.00059,0.00153,0.00062,0.01512,0.00211,-0.00011,0.09442,3.27677
0.99,0,0,16.179593,14.885678,0.00075,0.00063,0.00096,0.00081,0.00195,0.00072,0.01069,0.00162,0.00028,0.09486,3.27759
1.00,0,0,16.068604,15.229120,0.00091,0.00068,0.00153,0.00097,0.00239,0.00095,0.00885,0.00088,0.00013,0.09524,3.27667
1.01,1,0,16.051239,15.428585,0.00124,0.00092,0.00147,0.00099,0.00171,0.00127,0.00582,0.00064,0.00017,0.09502,3.27755
1.02,0,0,16.128644,15.427050,0.00217,0.00092,0.00089,0.00092,0.00088,0.00114,0.00136,0.00059,0.00000,0.09468,3.27724
1.03,0,0,16.587036,15.308516,0.00318,0.00076,0.00069,0.00076,0.00076,0.00092,0.00121,0.00054,0.00015,0.09452,3.27686
1.04,0,0,16.968699,15.191447,0.00306,0.00071,0.00067,0.00074,0.00056,0.00102,0.00105,0.00058,0.00017,0.09520,3.27748
1.05,0,0,17.352946,15.090359,0.00333,0.00081,0.00066,0.00070,0.00054,0.00097,0.00088,0.00058,0.00009,0.09592,3.27678
1.06,0,0,17.676265,14.961930,0.00342,0.00091,0.00069,0.00067,0.00056,0.00090,0.00065,0.00056,0.00002,0.09579,3.27719
1.07,0,0,18.017558,14.842430,0.00317,0.00073,0.00075,0.00066,0.00060,0.00092,0.00075,0.00053,0.00028,0.09542,3.27859
1.08,0,0,18.418592,14.731038,0.00279,0.00066,0.00065,0.00082,0.00071,0.00108,0.00085,0.00057,0.00028,0.09489,3.27705
1.09,0,0,18.764775,14.657959,0.00291,0.00067,0.00064,0.00090,0.00082,0.00104,0.00088,0.00058,-0.00002,0.09483,3.27737
1.10,0,0,18.854264,14.549588,0.00312,0.00075,0.00066,0.00080,0.00098,0.00107,0.00087,0.00054,-0.00013,0.09559,3.27707
1.11,0,0,18.914561,14.428042,0.00330,0.00076,0.00068,0.00079,0.00085,0.00112,0.00083,0.00053,0.00000,0.09591,3.27774
1.12,0,0,18.934274,14.304771,0.00358,0.00071,0.00064,0.00070,0.00067,0.00091,0.00082,0.00052,0.00028,0.09602,3.27693
1.13,0,0,18.962058,14.177364,0.00380,0.00071,0.00065,0.00058,0.00073,0.00092,0.00079,0.00051,0.00017,0.09600,3.27728
1.14,0,0,19.016121,14.052891,0.00471,0.00070,0.00065,0.00065,0.00069,0.00098,0.00085,0.00053,0.00017,0.09572,3.27735
1.15,0,0,19.014522,13.896474,0.00361,0.00073,0.00064,0.00075,0.00067,0.00097,0.00084,0.00053,0.00002,0.09648,3.27675
1.16,0,0,19.050379,13.821068,0.00322,0.00069,0.00074,0.00071,0.00069,0.00098,0.00066,0.00053,0.00028,0.09707,3.27769
1.17,0,0,19.096163,13.674159,0.00276,0.00060,0.00066,0.00073,0.00079,0.00099,0.00063,0.00054,0.00017,0.09762,3.27676
1.18,0,0,19.113988,13.570056,0.00208,0.00090,0.00053,0.00113,0.00077,0.00099,0.00066,0.00054,0.00015,0.09795,3.27735
1.19,0,0,19.126401,13.481412,0.00308,0.00102,0.00062,0.00274,0.00080,0.00107,0.00060,0.00071,0.00015,0.09709,3.27716
1.20,0,0,19.047379,13.366657,0.00234,0.00079,0.00065,0.00293,0.00091,0.00114,0.00061,0.00085,0.00026,0.09684,3.27766
1.21,0,0,18.949473,13.221044,0.00194,0.00076,0.00065,0.00168,0.00143,0.00100,0.00065,0.00101,0.00002,0.09680,3.27722
1.22,0,0,18.855976,13.116590,0.00203,0.00074,0.00064,0.00194,0.00166,0.00104,0.00068,0.00101,0.00028,0.09616,3.27674
1.23,0,0,18.760697,13.000249,0.00182,0.00179,0.00057,0.00161,0.00104,0.00103,0.00066,0.00104,0.00002,0.09577,3.27704
1.24,0,0,18.585119,12.881193,0.00247,0.00273,0.00059,0.00288,0.00099,0.00117,0.00064,0.00110,-0.00013,0.09505,3.27772
1.25,0,0,18.421794,12.789899,0.00240,0.00233,0.00067,0.00293,0.00150,0.00126,0.00067,0.00105,0.00002,0.09429,3.27720
1.26,0,0,18.270001,12.693469,0.00206,0.00158,0.00065,0.00267,0.00159,0.00120,0.00068,0.00092,-0.00002,0.09460,3.27744
1.27,0,0,18.166557,12.588344,0.00254,0.00155,0.00062,0.00246,0.00105,0.00113,0.00070,0.00059,0.00000,0.09542,3.27721
1.28,0,0,18.060489,12.481916,0.00232,0.00150,0.00063,0.00139,0.00092,0.00086,0.00071,0.00054,0.00000,0.09645,3.27720
1.29,0,0,17.961273,12.376478,0.00206,0.00131,0.00058,0.00135,0.00100,0.00079,0.00065,0.00080,0.00026,0.09637,3.27744
1.30,0,0,17.856899,12.306546,0.00181,0.00146,0.00054,0.00068,0.00073,0.00078,0.00066,0.00077,0.00011,0.09544,3.27743
1.31,0,0,17.742485,12.220776,0.00130,0.00124,0.00058,0.00070,0.00102,0.00083,0.00082,0.00069,0.00002,0.09474,3.27684
1.32,0,0,17.623153,12.124623,0.00118,0.00155,0.00061,0.00061,0.00109,0.00084,0.00104,0.00072,0.00017,0.09502,3.27815
1.33,0,1,17.538604,12.042118,0.00219,0.00480,0.00068,0.00071,0.00072,0.00126,0.00155,0.00096,0.00002,0.09515,3.27789
1.34,0,0,17.480110,12.010151,0.00417,0.00843,0.00109,0.00086,0.00074,0.00150,0.00158,0.00108,0.00017,0.09501,3.27760
1.35,0,0,17.362597,12.179564,0.00514,0.00742,0.00243,0.00094,0.00082,0.00131,0.00208,0.00155,0.00015,0.09479,3.27782
1.36,0,0,17.173090,12.504679,0.00486,0.00555,0.00408,0.00089,0.00093,0.00105,0.00335,0.00165,0.00002,0.09458,3.27792
1.37,0,0,17.042203,12.870837,0.00307,0.00364,0.00456,0.00066,0.00087,0.00081,0.00358,0.00108,-0.00013,0.09453,3.27679
1.38,0,0,16.957713,13.067887,0.00177,0.00182,0.00434,0.00057,0.00085,0.00081,0.00364,0.00128,0.00013,0.09486,3.27754
1.39,0,0,16.843777,13.345764,0.00132,0.00140,0.00355,0.00058,0.00087,0.00078,0.00554,0.00135,-0.00013,0.09541,3.27765
1.40,0,0,16.776481,13.544637,0.00124,0.00092,0.00253,0.00058,0.00091,0.00070,0.00765,0.00141,0.00017,0.09504,3.27657
1.41,0,0,16.666812,13.789041,0.00104,0.00072,0.00241,0.00054,0.00102,0.00070,0.01078,0.00170,0.00013,0.09390,3.27741
1.42,0,0,16.578211,13.999705,0.00063,0.00060,0.00229,0.00052,0.00099,0.00069,0.01194,0.00153,0.00011,0.09352,3.27706
1.43,0,0,16.518364,14.190462,0.00064,0.00055,0.00163,0.00052,0.00123,0.00065,0.01438,0.00141,0.00015,0.09416,3.27718
1.44,0,0,16.431583,14.576883,0.00066,0.00054,0.00148,0.00054,0.00139,0.00066,0.01665,0.00168,-0.00011,0.09410,3.27804
1.45,0,0,16.334292,14.862703,0.00072,0.00056,0.00133,0.00069,0.00141,0.00065,0.01141,0.00178,0.00004,0.09394,3.27676
1.46,0,0,16.206451,15.057777,0.00087,0.00061,0.00085,0.00070,0.00177,0.00064,0.00763,0.00153,0.00039,0.09408,3.27667
1.47,0,0,16.084348,15.326138,0.00086,0.00067,0.00112,0.00062,0.00196,0.00088,0.00720,0.00098,0.00013,0.09432,3.27787
1.48,1,0,16.062855,15.459766,0.00116,0.00116,0.00142,0.00083,0.00141,0.00140,0.00465,0.00065,0.00026,0.09432,3.27684
1.49,0,0,16.011848,15.461868,0.00247,0.00122,0.00092,0.00106,0.00088,0.00156,0.00197,0.00056,0.00028,0.09402,3.27745
1.50,0,0,16.157343,15.345632,0.00351,0.00077,0.00059,0.00095,0.00079,0.00129,0.00168,0.00055,0.00015,0.09381,3.27739
