"Time","v2 R COP","49 RDS cle","47 R marks","42a CoMy (cm)","42 CoMy (cm)","v1 xCoM","39 FRx (cm)","35 HRx (cm)","v3 L COP","50 LDS cle","48 L marks","37 FLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33 HLx (cm)","3 Platform"
0.616,0.000000,0,0,-2.249543,5.511587,5.414158,13.336994,9.466432,0.000000,0,0,12.666203,5.141264,6.397854,4.125997,6.332417,8.415772,-1.49230
0.617,0.000000,0,0,-2.145136,5.509530,5.416617,13.327106,9.484109,0.000000,0,0,12.718348,5.141331,6.401789,4.126169,6.331755,8.407069,-1.48961
0.618,0.000000,0,0,-2.040728,5.507472,5.419078,13.317220,9.501786,0.000000,0,0,12.770492,5.141397,6.405725,4.126341,6.331093,8.398365,-1.49222
0.619,0.000000,0,0,-1.936321,5.505414,5.421546,13.307333,9.519464,0.000000,0,0,12.822636,5.141463,6.409660,4.126513,6.330431,8.389662,-1.49121
0.620,0.000000,0,0,-1.832706,5.503417,5.424043,13.297446,9.536448,0.000000,0,0,12.874748,5.141547,6.413906,4.127132,6.329754,8.380856,-1.49000
0.621,0.000000,0,0,-1.733380,5.501747,5.426621,13.287564,9.549682,0.000000,0,0,12.926685,5.141723,6.419831,4.130175,6.328992,8.371495,-1.49019
0.622,0.000000,0,0,-1.634054,5.500077,5.429225,13.277682,9.562916,0.000000,0,0,12.978622,5.141900,6.425756,4.133218,6.328231,8.362136,-1.49058
0.623,0.000000,0,0,-1.534728,5.498407,5.431900,13.267800,9.576150,0.000000,0,0,13.030560,5.142076,6.431681,4.136261,6.327470,8.352776,-1.49036
0.624,0.000000,0,0,-1.436421,5.496804,5.434592,13.257940,9.589036,0.000000,0,0,13.082294,5.142270,6.438060,4.139466,6.326679,8.343472,-1.49556
0.625,0.000000,0,0,-1.343632,5.495558,5.437327,13.248202,9.600039,0.000000,0,0,13.132933,5.142560,6.446894,4.143547,6.325732,8.334476,-1.49109
0.626,0.000000,0,0,-1.250842,5.494312,5.440081,13.238464,9.611043,0.000000,0,0,13.183570,5.142850,6.455727,4.147628,6.324784,8.325480,-1.49067
0.627,0.000000,0,0,-1.158052,5.493066,5.442883,13.228725,9.622047,0.000000,0,0,13.234208,5.143141,6.464561,4.151709,6.323836,8.316484,-1.49079
0.628,0.000000,0,0,-1.066234,5.491889,5.445707,13.218986,9.632645,0.000000,0,0,13.284403,5.143436,6.473655,4.155805,6.322805,8.307515,-1.49014
0.629,0.000000,0,0,-0.979668,5.491086,5.448594,13.209234,9.641042,0.000000,0,0,13.332200,5.143757,6.484165,4.159987,6.321319,8.298685,-1.48933
0.630,0.000000,0,0,-0.893102,5.490283,5.451510,13.199482,9.649439,0.000000,0,0,13.379998,5.144079,6.494675,4.164169,6.319833,8.289855,-1.49048
0.631,0.000000,0,0,-0.806536,5.489481,5.454504,13.189731,9.657836,0.000000,0,0,13.427796,5.144400,6.505185,4.168351,6.318347,8.281025,-1.48763
0.632,0.000000,0,0,-0.720225,5.488727,5.457531,13.179955,9.665727,0.000000,0,0,13.475026,5.144691,6.515640,4.172509,6.316802,8.272231,-1.49099
0.633,0.000000,0,0,-0.635291,5.488231,5.460650,13.170042,9.670875,0.000000,0,0,13.519186,5.144814,6.525798,4.176540,6.314934,8.263627,-1.48994
0.634,0.000000,0,0,-0.550357,5.487736,5.463800,13.160130,9.676023,0.000000,0,0,13.563345,5.144936,6.535956,4.180571,6.313067,8.255024,-1.49026
0.635,0.000000,0,0,-0.465423,5.487240,5.467034,13.150217,9.681170,0.000000,0,0,13.607504,5.145059,6.546114,4.184601,6.311199,8.246421,-1.48975
0.636,0.000000,0,0,-0.379457,5.486756,5.470304,13.140315,9.686036,0.000000,0,0,13.650693,5.145174,6.556238,4.188674,6.309246,8.237761,-1.49094
0.637,0.000000,0,0,-0.287909,5.486333,5.473670,13.130472,9.689380,0.000000,0,0,13.688630,5.145247,6.566178,4.192973,6.306827,8.228794,-1.49064
0.638,0.000000,0,0,-0.196361,5.485910,5.477122,13.120628,9.692723,0.000000,0,0,13.726567,5.145319,6.576117,4.197272,6.304407,8.219827,-1.48683
0.639,0.000000,0,0,-0.104814,5.485487,5.480802,13.110785,9.696067,0.000000,0,0,13.764504,5.145391,6.586057,4.201571,6.301988,8.210860,-1.48945
0.640,0.000000,0,0,-0.011991,5.485146,5.484617,13.100961,9.699274,0.000000,0,0,13.801702,5.145432,6.595739,4.205703,6.299467,8.201869,-1.49139
0.641,0.000000,0,0,0.087730,5.485246,5.488792,13.091235,9.701746,0.000000,0,0,13.834900,5.145297,6.604027,4.208934,6.296396,8.192749,-1.48665
0.642,0.000000,0,0,0.187451,5.485346,5.493087,13.081509,9.704218,0.000000,0,0,13.868098,5.145162,6.612316,4.212164,6.293325,8.183629,-1.49406
0.643,0.000000,0,0,0.287172,5.485446,5.497699,13.071783,9.706690,0.000000,0,0,13.901297,5.145028,6.620605,4.215395,6.290254,8.174509,-1.49024
0.644,0.000000,0,0,0.386735,5.485637,5.502391,13.062033,9.708948,0.000000,0,0,13.933725,5.144878,6.628629,4.218594,6.287146,8.165475,-1.49049
0.645,0.000000,0,0,0.485443,5.486318,5.507297,13.052155,9.710051,0.000000,0,0,13.961996,5.144645,6.635221,4.221620,6.283834,8.156902,-1.49067
0.646,0.000000,0,0,0.584151,5.487000,5.512228,13.042276,9.711153,0.000000,0,0,13.990267,5.144412,6.641814,4.224647,6.280522,8.148331,-1.49175
0.647,0.000000,0,0,0.682859,5.487681,5.517225,13.032397,9.712255,0.000000,0,0,14.018538,5.144179,6.648407,4.227673,6.277210,8.139758,-1.49045
0.648,0.000000,0,0,0.779115,5.488423,5.522185,13.022532,9.713076,0.000000,0,0,14.045986,5.144001,6.654809,4.230584,6.273872,8.131254,-1.48956
0.649,0.000000,0,0,0.862107,5.489491,5.527048,13.012737,9.712366,0.000000,0,0,14.068988,5.144123,6.660180,4.232870,6.270398,8.123117,-1.49056
0.650,0.000000,0,0,0.945099,5.490561,5.531813,13.002943,9.711657,0.000000,0,0,14.091990,5.144245,6.665551,4.235156,6.266923,8.114980,-1.49141
0.651,0.000000,0,0,1.028091,5.491629,5.536318,12.993148,9.710947,0.000000,0,0,14.114991,5.144367,6.670923,4.237442,6.263449,8.106843,-1.49252
0.652,0.000000,0,0,1.106517,5.492736,5.540676,12.983362,9.709851,0.000000,0,0,14.137002,5.144517,6.675924,4.239581,6.259999,8.098672,-1.49280
0.653,0.000000,0,0,1.160241,5.494052,5.544635,12.973625,9.706664,0.000000,0,0,14.153651,5.144821,6.678921,4.240924,6.256685,8.090315,-1.49026
0.654,0.000000,0,0,1.213964,5.495368,5.548440,12.963887,9.703477,0.000000,0,0,14.170301,5.145126,6.681918,4.242269,6.253371,8.081959,-1.48917
0.655,0.000000,0,0,1.267688,5.496683,5.551831,12.954150,9.700290,0.000000,0,0,14.186952,5.145430,6.684915,4.243612,6.250056,8.073602,-1.49039
0.656,0.000000,0,0,1.316662,5.498033,5.555073,12.944478,9.696702,0.000000,0,0,14.202833,5.145690,6.687743,4.244953,6.246756,8.065218,-1.49092
0.657,0.000000,0,0,1.339940,5.499568,5.557919,12.935161,9.690941,0.000000,0,0,14.214556,5.145708,6.689652,4.246273,6.243530,8.056687,-1.49022
0.658,0.000000,0,0,1.363218,5.501103,5.560617,12.925843,9.685180,0.000000,0,0,14.226278,5.145725,6.691562,4.247592,6.240304,8.048157,-1.49008
0.659,0.000000,0,0,1.386496,5.502639,5.562922,12.916527,9.679419,0.000000,0,0,14.238001,5.145743,6.693471,4.248912,6.237077,8.039626,-1.49119
0.660,0.000000,0,0,1.406294,5.504167,5.565082,12.907214,9.673227,0.000000,0,0,14.249254,5.145754,6.695270,4.250132,6.233846,8.031147,-1.49102
0.661,0.000000,0,0,1.407263,5.505658,5.566857,12.897931,9.664714,0.000000,0,0,14.257963,5.145725,6.696472,4.250809,6.230585,8.022944,-1.48980
0.662,0.000000,0,0,1.408231,5.507150,5.568514,12.888647,9.656200,0.000000,0,0,14.266673,5.145696,6.697674,4.251486,6.227324,8.014742,-1.49128
0.663,0.000000,0,0,1.409200,5.508641,5.569856,12.879364,9.647687,0.000000,0,0,14.275383,5.145667,6.698876,4.252163,6.224062,8.006539,-1.48998
0.664,0.000000,0,0,1.408180,5.510118,5.571109,12.870139,9.638960,0.000000,0,0,14.283660,5.145616,6.699992,4.252540,6.220823,7.998350,-1.48970
0.665,0.000000,0,0,1.396400,5.511521,5.572129,12.861232,9.629083,0.000000,0,0,14.289596,5.145447,6.700644,4.251294,6.217701,7.990235,-1.49015
0.666,0.000000,0,0,1.384621,5.512923,5.573086,12.852324,9.619205,0.000000,0,0,14.295530,5.145278,6.701296,4.250047,6.214579,7.982119,-1.49096
0.667,0.000000,0,0,1.372842,5.514326,5.573877,12.843418,9.609328,0.000000,0,0,14.301466,5.145109,6.701948,4.248801,6.211457,7.974004,-1.49160
0.668,0.000000,0,0,1.360711,5.515710,5.574633,12.834579,9.599256,0.000000,0,0,14.307023,5.144939,6.702477,4.247656,6.208346,7.965912,-1.48978
0.669,0.000000,0,0,1.346682,5.517000,5.575295,12.826104,9.588125,0.000000,0,0,14.310532,5.144764,6.702343,4.247064,6.205295,7.957950,-1.49087
0.670,0.000000,0,0,1.332652,5.518289,5.575966,12.817631,9.576994,0.000000,0,0,14.314040,5.144590,6.702209,4.246471,6.202243,7.949988,-1.49147
0.671,0.000000,0,0,1.318623,5.519578,5.576663,12.809156,9.565864,0.000000,0,0,14.317550,5.144415,6.702074,4.245879,6.199192,7.942026,-1.49269
0.672,0.000000,0,0,1.305762,5.520865,5.577412,12.800814,9.554964,0.000000,0,0,14.320717,5.144213,6.701912,4.245313,6.196194,7.934062,-1.49077
0.673,0.000000,0,0,1.299220,5.522140,5.578297,12.793181,9.545315,0.000000,0,0,14.322040,5.143863,6.701600,4.244889,6.193481,7.926083,-1.48973
0.674,0.000000,0,0,1.292678,5.523414,5.579234,12.785548,9.535666,0.000000,0,0,14.323361,5.143513,6.701288,4.244466,6.190768,7.918105,-1.49003
0.675,0.000000,0,0,1.286137,5.524688,5.580309,12.777915,9.526016,0.000000,0,0,14.324684,5.143163,6.700975,4.244042,6.188056,7.910126,-1.49087
0.676,0.000000,0,0,1.281050,5.525953,5.581427,12.770415,9.516410,0.875812,0,1,14.325674,5.142813,6.700574,4.243639,6.185341,7.902127,-1.49186
0.677,0.000000,0,0,1.283831,5.527166,5.582660,12.763634,9.507033,4.095711,1,0,14.324865,5.142465,6.699687,4.243346,6.182620,7.894017,-1.50046
0.678,0.000000,0,0,1.286613,5.528379,5.583941,12.756852,9.497657,6.439309,1,0,14.324057,5.142117,6.698799,4.243053,6.179899,7.885908,-1.48929
0.679,0.000000,0,0,1.289394,5.529592,5.585354,12.750071,9.488279,6.437515,1,0,14.323248,5.141768,6.697912,4.242760,6.177177,7.877798,-1.49141
0.680,0.000000,0,0,1.293538,5.530814,5.586826,12.743412,9.478856,6.435819,1,0,14.322104,5.141341,6.697062,4.242474,6.174547,7.869694,-1.48960
0.681,0.000000,0,0,1.305055,5.532082,5.588456,12.737418,9.469176,6.434382,1,0,14.319148,5.140483,6.696419,4.242225,6.172406,7.861624,-1.49111
0.682,0.000000,0,0,1.316571,5.533350,5.590152,12.731423,9.459497,6.432968,1,0,14.316193,5.139626,6.695775,4.241977,6.170265,7.853553,-1.49179
0.683,0.000000,0,0,1.328087,5.534618,5.592028,12.725429,9.449818,6.431612,1,0,14.313237,5.138769,6.695131,4.241729,6.168124,7.845483,-1.49133
0.684,0.000000,0,0,1.341065,5.535905,5.593977,12.719670,9.440227,6.430182,1,0,14.309977,5.137877,6.694318,4.241491,6.166066,7.837545,-1.49116
0.685,0.000000,0,0,1.361951,5.537293,5.596121,12.715186,9.431114,6.428558,1,0,14.305067,5.136800,6.692588,4.241314,6.164462,7.830325,-1.49034
0.686,0.000000,0,0,1.382838,5.538681,5.598337,12.710702,9.422001,6.426912,1,0,14.300158,5.135723,6.690858,4.241138,6.162857,7.823104,-1.48931
0.687,0.000000,0,0,1.403724,5.540069,5.600747,12.706218,9.412889,6.425210,1,0,14.295248,5.134645,6.689128,4.240961,6.161252,7.815883,-1.49212
0.688,0.000000,0,0,1.426180,5.541465,5.603225,12.702163,9.403736,6.423565,1,0,14.290085,5.133482,6.687358,4.240827,6.159778,7.808718,-1.49023
0.689,0.000000,0,0,1.457124,5.542909,5.605887,12.700423,9.394368,6.422072,1,0,14.283552,5.131853,6.685371,4.240928,6.159009,7.801857,-1.48948
0.690,0.000000,0,0,1.488069,5.544353,5.608609,12.698685,9.385000,6.420636,1,0,14.277019,5.130223,6.683385,4.241028,6.158240,7.794994,-1.49019
0.691,0.000000,0,0,1.519014,5.545796,5.611489,12.696945,9.375632,6.419349,1,0,14.270486,5.128594,6.681399,4.241129,6.157471,7.788133,-1.49186
0.692,0.000000,0,0,1.551414,5.547248,5.614424,12.695723,9.366300,6.418103,1,0,14.263753,5.126947,6.679451,4.241232,6.156783,7.781280,-1.49138
0.693,0.000000,0,0,1.591692,5.548746,5.617506,12.697296,9.357161,6.416965,1,0,14.255941,5.125204,6.677715,4.241350,6.156534,7.774474,-1.49063
0.694,0.000000,0,0,1.631970,5.550244,5.620666,12.698869,9.348022,6.415898,1,0,14.248131,5.123461,6.675980,4.241467,6.156285,7.767669,-1.49010
0.695,0.000000,0,0,1.672248,5.551742,5.624035,12.700441,9.338883,6.415020,1,0,14.240319,5.121717,6.674243,4.241585,6.156037,7.760863,-1.49170
0.696,0.000000,0,0,1.713608,5.553290,5.627503,12.702887,9.329772,6.414247,1,0,14.232326,5.120044,6.672616,4.241714,6.155890,7.753961,-1.49074
0.697,0.000000,0,0,1.760825,5.555107,5.631235,12.710053,9.320811,6.413754,1,0,14.223347,5.118750,6.671581,4.241911,6.156295,7.746530,-1.49197
0.698,0.000000,0,0,1.808042,5.556923,5.635030,12.717219,9.311850,6.413347,1,0,14.214367,5.117455,6.670545,4.242108,6.156700,7.739100,-1.49075
0.699,0.000000,0,0,1.855259,5.558740,5.638995,12.724386,9.302889,6.413173,1,0,14.205388,5.116161,6.669509,4.242305,6.157104,7.731668,-1.49052
0.700,0.000000,0,0,1.902277,5.560591,5.642977,12.732296,9.293950,6.413057,1,0,14.196318,5.114826,6.668450,4.242447,6.157674,7.724171,-1.49048
0.701,0.000000,0,0,1.948220,5.562631,5.647008,12.744231,9.285136,6.413097,1,0,14.186754,5.113270,6.667263,4.242289,6.159140,7.716310,-1.49040
0.702,0.000000,0,0,1.994162,5.564671,5.651039,12.756166,9.276321,6.413186,1,0,14.177192,5.111715,6.666076,4.242131,6.160605,7.708449,-1.49095
0.703,0.000000,0,0,2.040105,5.566710,5.655067,12.768102,9.267508,6.413404,1,0,14.167629,5.110160,6.664889,4.241972,6.162070,7.700588,-1.49047
0.704,0.000000,0,0,2.085414,5.568771,5.659087,12.780513,9.258658,6.413659,1,0,14.158029,5.108754,6.663703,4.241781,6.163605,7.692760,-1.49068
0.705,0.000000,0,0,2.127291,5.570948,5.663085,12.795500,9.249620,6.414017,1,0,14.148223,5.108159,6.662525,4.241407,6.165515,7.685114,-1.49084
0.706,0.000000,0,0,2.169168,5.573125,5.667079,12.810486,9.240582,6.414379,1,0,14.138417,5.107564,6.661346,4.241034,6.167427,7.677468,-1.49114
0.707,0.000000,0,0,2.211046,5.575301,5.671063,12.825472,9.231544,6.414752,1,0,14.128612,5.106969,6.660167,4.240661,6.169337,7.669822,-1.49270
0.708,0.000000,0,0,2.252287,5.577509,5.675052,12.840883,9.222415,6.415099,1,0,14.118780,5.106363,6.658950,4.240221,6.171258,7.662085,-1.48959
0.709,0.000000,0,0,2.290089,5.579889,5.679051,12.858597,9.212790,6.415379,1,0,14.108809,5.105695,6.657521,4.239420,6.173236,7.653857,-1.48962
0.710,0.000000,0,0,2.327890,5.582268,5.683059,12.876309,9.203164,6.415655,1,0,14.098837,5.105028,6.656093,4.238620,6.175213,7.645629,-1.49048
0.711,0.000000,0,0,2.365692,5.584648,5.687088,12.894022,9.193539,6.415926,1,0,14.088866,5.104360,6.654665,4.237819,6.177191,7.637401,-1.49136
0.712,0.000000,0,0,2.403801,5.587032,5.691132,12.912076,9.183781,6.416224,1,0,14.078888,5.103725,6.653259,4.237076,6.179185,7.628991,-1.49120
0.713,0.000000,0,0,2.443572,5.589439,5.695211,12.931973,9.173304,6.416596,1,0,14.068872,5.103267,6.651977,4.236647,6.181274,7.619595,-1.49147
0.714,0.000000,0,0,2.483344,5.591846,5.699315,12.951869,9.162827,6.416983,1,0,14.058858,5.102808,6.650694,4.236217,6.183363,7.610198,-1.49153
0.715,0.000000,0,0,2.523115,5.594254,5.703485,12.971766,9.152349,6.417411,1,0,14.048842,5.102350,6.649412,4.235788,6.185452,7.600802,-1.48864
0.716,0.000000,0,0,2.563209,5.596687,5.707691,12.991968,9.141846,6.417840,1,0,14.038876,5.101958,6.648132,4.235318,6.187564,7.591382,-1.49243
0.717,0.000000,0,0,2.605052,5.599265,5.711995,13.013828,9.131204,6.418267,1,0,14.029167,5.101929,6.646866,4.234631,6.189798,7.581830,-1.49185
0.718,0.000000,0,0,2.646894,5.601843,5.716341,13.035688,9.120563,6.418722,1,0,14.019460,5.101899,6.645601,4.233943,6.192032,7.572279,-1.49233
0.719,0.000000,0,0,2.688736,5.604421,5.720799,13.057549,9.109921,6.419250,1,0,14.009751,5.101869,6.644335,4.233256,6.194265,7.562727,-1.49021
0.720,0.000000,0,0,2.730469,5.607043,5.725297,13.079664,9.099313,6.419835,1,0,14.000060,5.101882,6.643106,4.232588,6.196556,7.553167,-1.48978
0.721,0.000000,0,0,2.771609,5.609905,5.729904,13.103163,9.088890,6.420568,1,0,13.990458,5.102126,6.642074,4.232028,6.199152,7.543558,-1.49116
0.722,0.000000,0,0,2.812748,5.612768,5.734529,13.126662,9.078467,6.421326,1,0,13.980857,5.102370,6.641041,4.231467,6.201748,7.533949,-1.48980
0.723,0.000000,0,0,2.853888,5.615630,5.739203,13.150161,9.068044,6.422146,1,0,13.971255,5.102613,6.640009,4.230906,6.204344,7.524340,-1.48687
0.724,0.000000,0,0,2.893992,5.618524,5.743867,13.173833,9.057659,6.422951,1,0,13.961682,5.102919,6.639003,4.230311,6.206903,7.514744,-1.48895
0.725,0.000000,0,0,2.928490,5.621589,5.748506,13.198436,9.047482,6.423712,1,0,13.952259,5.103558,6.638137,4.229529,6.209262,7.505215,-1.49195
0.726,0.000000,0,0,2.962989,5.624653,5.753106,13.223040,9.037305,6.424466,1,0,13.942836,5.104197,6.637271,4.228748,6.211622,7.495686,-1.48878
0.727,0.000000,0,0,2.997488,5.627718,5.757602,13.247643,9.027128,6.425201,1,0,13.933413,5.104836,6.636405,4.227966,6.213981,7.486156,-1.49190
0.728,0.000000,0,0,3.030826,5.630780,5.762039,13.272453,9.017015,6.425944,1,0,13.923970,5.105509,6.635578,4.227139,6.216296,7.476604,-1.49043
0.729,0.000000,0,0,3.057884,5.633824,5.766321,13.298387,9.007243,6.426708,1,0,13.914427,5.106369,6.634961,4.226061,6.218374,7.466920,-1.49623
0.730,0.000000,0,0,3.084942,5.636869,5.770571,13.324320,8.997472,6.427456,1,0,13.904884,5.107228,6.634344,4.224983,6.220452,7.457238,-1.48813
0.731,0.000000,0,0,3.112000,5.639914,5.774735,13.350253,8.987700,6.428160,1,0,13.895341,5.108088,6.633727,4.223906,6.222530,7.447555,-1.49114
0.732,0.000000,0,0,3.138236,5.642988,5.778902,13.376348,8.977880,6.428825,1,0,13.885741,5.109076,6.633124,4.222880,6.224545,7.437801,-1.49149
0.733,0.000000,0,0,3.160027,5.646217,5.783072,13.403323,8.967796,6.429389,1,0,13.875834,5.110757,6.632597,4.222142,6.226223,7.427669,-1.48895
0.734,0.000000,0,0,3.181817,5.649447,5.787244,13.430298,8.957712,6.429958,1,0,13.865927,5.112438,6.632071,4.221404,6.227900,7.417537,-1.48875
0.735,0.000000,0,0,3.203608,5.652677,5.791420,13.457273,8.947628,6.430542,1,0,13.856020,5.114119,6.631544,4.220666,6.229578,7.407405,-1.49158
0.736,0.000000,0,0,3.225607,5.655906,5.795594,13.484426,8.937544,6.431176,1,0,13.846132,5.115911,6.631029,4.219924,6.231304,7.397312,-1.49014
0.737,0.000000,0,0,3.248739,5.659135,5.799765,13.512547,8.927461,6.431944,1,0,13.836352,5.118306,6.630581,4.219162,6.233294,7.387432,-1.49073
0.738,0.000000,0,0,3.271870,5.662364,5.803965,13.540669,8.917378,6.432714,1,0,13.826571,5.120701,6.630133,4.218400,6.235285,7.377553,-1.48867
0.739,0.000000,0,0,3.295002,5.665593,5.808242,13.568790,8.907296,6.433489,1,0,13.816792,5.123096,6.629685,4.217638,6.237276,7.367672,-1.48834
0.740,0.000000,0,0,3.318971,5.668840,5.812580,13.597002,8.897083,6.434206,1,0,13.807006,5.125662,6.629221,4.216898,6.239189,7.357821,-1.49074
0.741,0.000000,0,0,3.347475,5.672185,5.817076,13.625701,8.886164,6.434768,1,0,13.797194,5.129159,6.628667,4.216285,6.240683,7.348125,-1.49088
0.742,0.000000,0,0,3.375978,5.675530,5.821612,13.654400,8.875244,6.435285,1,0,13.787383,5.132657,6.628114,4.215672,6.242176,7.338429,-1.48859
0.743,0.000000,0,0,3.404482,5.678875,5.826258,13.683099,8.864326,6.435681,1,0,13.777572,5.136154,6.627561,4.215058,6.243669,7.328734,-1.49067
0.744,0.000000,0,0,3.433264,5.682236,5.830919,13.711882,8.853472,6.436063,1,0,13.767803,5.139749,6.627044,4.214464,6.245082,7.318992,-1.48957
0.745,0.000000,0,0,3.463553,5.685679,5.835620,13.741121,8.842978,6.436406,1,0,13.758269,5.143873,6.626727,4.213979,6.246064,7.308999,-1.49012
0.746,0.000000,0,0,3.493842,5.689123,5.840348,13.770361,8.832484,6.436744,1,0,13.748734,5.147996,6.626409,4.213494,6.247045,7.299006,-1.49007
0.747,0.000000,0,0,3.524131,5.692567,5.845147,13.799601,8.821991,6.437067,1,0,13.739201,5.152120,6.626091,4.213008,6.248027,7.289014,-1.49316
0.748,0.000000,0,0,3.554521,5.696045,5.849987,13.828920,8.811462,6.437386,1,0,13.729654,5.156502,6.625795,4.212562,6.248969,7.279036,-1.49221
0.749,0.000000,0,0,3.585459,5.699706,5.854939,13.858675,8.800745,6.437693,1,0,13.720046,5.162288,6.625614,4.212327,6.249698,7.269134,-1.48839
0.750,0.000000,0,0,3.616396,5.703366,5.859914,13.888429,8.790028,6.437983,1,0,13.710437,5.168074,6.625432,4.212092,6.250427,7.259233,-1.49031
0.751,0.000000,0,0,3.647333,5.707027,5.864954,13.918183,8.779311,6.438231,1,0,13.700829,5.173860,6.625251,4.211856,6.251156,7.249331,-1.49003
0.752,0.000000,0,0,3.677934,5.710704,5.869992,13.948002,8.768665,6.438455,1,0,13.691278,5.179792,6.625052,4.211652,6.251865,7.239398,-1.49065
0.753,0.000000,0,0,3.706713,5.714471,5.875029,13.978169,8.758410,6.438613,1,0,13.682050,5.186514,6.624760,4.211615,6.252469,7.229295,-1.49121
0.754,0.000000,0,0,3.735492,5.718238,5.880054,14.008338,8.748155,6.438770,1,0,13.672821,5.193236,6.624468,4.211577,6.253072,7.219192,-1.48991
0.755,0.000000,0,0,3.764271,5.722005,5.885049,14.038506,8.737900,6.438923,1,0,13.663592,5.199959,6.624176,4.211539,6.253676,7.209088,-1.49052
0.756,0.000000,0,0,3.792254,5.725782,5.890026,14.068529,8.727684,6.439097,1,0,13.654348,5.206789,6.623908,4.211527,6.254274,7.199019,-1.49039
0.757,0.000000,0,0,3.815927,5.729612,5.894952,14.097769,8.717682,6.439325,1,0,13.645022,5.214200,6.623771,4.211653,6.254841,7.189131,-1.49128
0.758,0.000000,0,0,3.839600,5.733441,5.899844,14.127008,8.707681,6.439547,1,0,13.635697,5.221611,6.623634,4.211779,6.255409,7.179244,-1.48980
0.759,0.000000,0,0,3.863273,5.737271,5.904643,14.156248,8.697679,6.439752,1,0,13.626372,5.229023,6.623497,4.211905,6.255976,7.169356,-1.49123
0.760,0.000000,0,0,3.885632,5.741113,5.909394,14.185187,8.687666,6.439919,1,0,13.617043,5.236623,6.623367,4.212069,6.256468,7.159432,-1.49033
0.761,0.000000,0,0,3.900886,5.745019,5.914021,14.212499,8.677591,6.439982,1,0,13.607697,5.245241,6.623280,4.212436,6.256553,7.149312,-1.49032
0.762,0.000000,0,0,3.916140,5.748925,5.918618,14.239810,8.667517,6.440014,1,0,13.598351,5.253859,6.623193,4.212803,6.256638,7.139193,-1.49176
0.763,0.000000,0,0,3.931394,5.752831,5.923137,14.267121,8.657442,6.439961,1,0,13.589004,5.262477,6.623106,4.213170,6.256722,7.129072,-1.49230
0.764,0.000000,0,0,3.945145,5.756766,5.927640,14.293813,8.647313,6.439893,1,0,13.579637,5.271096,6.622994,4.213543,6.256786,7.118998,-1.48735
