"Time","v2 R COP","49 RDS cle","47 R marks","46 HLr swoff","45 FLr swoff","44 miry (cm)","43 mirx (cm)","41 CoMx (cm)","40 FRy (cm)","39a FRx (cm)","39 FRx (cm)","38 FLy (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","37a FLx (cm)","42a CoMy (cm)","v1 xCoM","42 CoMy (cm)","52 HLl swoff","51 HLr swoff","50 LDS cle","48 L marks","37 FLx (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","33 HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.749,3.684720,1,0,0,0,7.049406,0.337539,15.506108,4.192750,-5.312528,17.280367,6.577962,-10.782813,15.456022,0.000000,-10.797998,-4.405409,4.904328,5.102624,0,0,0,0,17.495407,3.179496,6.824004,4.056893,13.782726,165.589020,0,91.552986,82.635605,46.607246,8.140822,17.701523,7.958981,16.102720,7.954440,15.584323,8.131146,14.870903,9.889398,15.256319,10.028833,13.662407,10.754558,14.479629,0,0.48076,-0.26761,-0.01950,0.00126,0.00848,-0.01302,0.00679,0.00302,0.00023,0.11086,3.27736
1.750,3.664798,1,0,0,0,7.046483,0.338347,15.502634,4.155617,-5.242274,17.275145,6.579272,-10.800486,15.445283,0.000000,-10.796896,-4.464942,4.896980,5.097981,0,0,0,0,17.484476,3.177699,6.824701,4.834843,13.788348,166.182648,0,91.267853,82.612015,46.556145,8.177775,17.703213,7.958040,16.089640,7.956690,15.574551,8.131516,14.855750,9.889468,15.242526,10.029481,13.648664,10.758338,14.471494,0,0.16453,0.00042,-0.02204,0.00274,0.00834,-0.01241,0.00493,0.00277,0.00000,0.11022,3.27715
1.751,3.646332,1,0,0,0,7.043559,0.339155,15.499160,4.118484,-5.172020,17.269922,6.580583,-10.818158,15.434543,0.000000,-10.795793,-4.524474,4.889715,5.093338,0,0,0,0,17.473543,3.175902,6.825397,5.612793,13.793971,166.776276,0,90.982727,82.588425,46.505043,8.214729,17.704901,7.957100,16.076557,7.958940,15.564779,8.131886,14.840596,9.889540,15.228732,10.030128,13.634921,10.762117,14.463360,0,-0.05488,-0.05716,-0.01718,0.00380,0.00918,-0.01357,0.00528,0.00219,-0.00015,0.11310,3.27723
1.752,3.628516,1,0,0,0,7.041685,0.339489,15.494707,4.082571,-5.104458,17.264784,6.582061,-10.833955,15.423739,0.000000,-10.792298,-4.582181,4.882478,5.088658,0,0,0,0,17.462637,3.174890,6.825775,6.352714,13.800256,167.181320,0,90.707901,82.600311,46.520840,8.249549,17.706305,7.956940,16.063951,7.960505,15.554935,8.131572,14.826704,9.888824,15.216647,10.031382,13.623022,10.765446,14.455389,0,-0.39442,0.45112,-0.01683,0.00259,0.01008,-0.01232,0.00654,0.00336,0.00007,0.11715,3.27736
1.753,3.611922,1,0,0,0,7.043095,0.338334,15.487193,4.050478,-5.045331,17.259901,6.584065,-10.843874,15.412739,0.000000,-10.781311,-4.634169,4.875293,5.083866,0,0,0,0,17.451805,3.176337,6.825151,6.973516,13.808614,166.995697,0,90.465347,82.723320,46.746174,8.277686,17.706821,7.959220,16.052837,7.959924,15.544862,8.129115,14.816764,9.885645,15.209914,10.034532,13.616900,10.767360,14.447934,0,0.85074,-0.76038,-0.02165,0.00320,0.00825,-0.01183,0.00495,0.00364,0.00009,0.11459,3.27767
1.754,3.596127,1,0,0,0,7.044505,0.337180,15.479678,4.018385,-4.986203,17.255020,6.586070,-10.853793,15.401737,0.000000,-10.770324,-4.686156,4.868141,5.079073,0,0,0,0,17.440973,3.177785,6.824528,7.594318,13.816972,166.810074,0,90.222794,82.846329,46.971512,8.305822,17.707336,7.961500,16.041723,7.959343,15.534789,8.126658,14.806823,9.882465,15.203181,10.037681,13.610778,10.769274,14.440479,0,0.12146,-0.07465,-0.02095,0.00424,0.00865,-0.01335,0.00568,0.00335,0.00000,0.11144,3.27785
1.755,3.581831,1,0,0,0,7.045915,0.336026,15.472164,3.986292,-4.927075,17.250139,6.588074,-10.863712,15.390737,0.000000,-10.759337,-4.738144,4.861053,5.074281,0,0,0,0,17.430141,3.179233,6.823904,8.215120,13.825331,166.624435,0,89.980240,82.969345,47.196846,8.333960,17.707853,7.963780,16.030609,7.958762,15.524716,8.124202,14.796882,9.879287,15.196448,10.040831,13.604655,10.771188,14.433024,0,-0.58729,0.35459,-0.02394,0.00383,0.00923,-0.01327,0.00635,0.00277,0.00008,0.11183,3.27770
1.756,3.568495,1,0,0,0,7.046996,0.334359,15.464811,3.957577,-4.873029,17.245287,6.589821,-10.871426,15.379752,0.000000,-10.744052,-4.786648,4.854016,5.069414,0,0,0,0,17.419317,3.179750,6.823325,8.795854,13.834085,166.340363,0,89.810844,83.067238,47.376152,8.360101,17.707033,7.965844,16.018538,7.957675,15.514072,8.122084,14.786292,9.876521,15.188720,10.043381,13.597445,10.772211,14.424428,0,0.43196,-0.26802,-0.02041,0.00335,0.00899,-0.01245,0.00505,0.00381,0.00015,0.11443,3.27755
1.757,3.556958,1,0,0,0,7.047042,0.331086,15.457966,3.939443,-4.834902,17.240530,6.590764,-10.872231,15.368821,0.000000,-10.715302,-4.824241,4.847075,5.064313,0,0,0,0,17.408514,3.177351,6.822884,9.251084,13.844086,165.747940,0,89.870575,83.086479,47.411297,8.379991,17.702024,7.967233,16.003469,7.954998,15.501639,8.121025,14.773671,9.875052,15.177872,10.044054,13.586826,10.770447,14.412254,0,-3.24273,3.48599,0.01495,0.00110,0.00930,-0.01074,0.00533,0.00127,-0.00016,0.11555,3.27740
1.758,3.546221,1,0,0,0,7.047089,0.327814,15.451120,3.921308,-4.796775,17.235773,6.591707,-10.873035,15.357890,0.000000,-10.686553,-4.861835,4.840228,5.059212,0,0,0,0,17.397711,3.174952,6.822443,9.706315,13.854085,165.155518,0,89.930313,83.105721,47.446442,8.399881,17.697018,7.968621,15.988400,7.952322,15.489207,8.119966,14.761050,9.873584,15.167023,10.044727,13.576207,10.768682,14.400081,0,1.08605,-1.17986,-0.02170,0.00292,0.00916,-0.01205,0.00370,0.00385,0.00000,0.11464,3.27738
1.759,3.536983,1,0,0,0,7.047136,0.324541,15.444275,3.903174,-4.758648,17.231016,6.592649,-10.873840,15.346959,0.000000,-10.657804,-4.899427,4.833555,5.054111,0,0,0,0,17.386908,3.172552,6.822002,10.161545,13.864085,164.563095,0,89.990044,83.124962,47.481586,8.419771,17.692009,7.970010,15.973330,7.949646,15.476774,8.118907,14.748429,9.872115,15.156175,10.045401,13.565589,10.766917,14.387907,0,-0.10825,0.17826,-0.01688,0.00294,0.00928,-0.01325,0.00620,0.00271,-0.00015,0.11312,3.27776
1.760,3.528297,1,0,0,0,7.047552,0.323140,15.438640,3.886451,-4.726103,17.226309,6.592777,-10.874165,15.336072,0.000000,-10.629850,-4.933037,4.827013,5.048993,0,0,0,0,17.376190,3.170261,6.822011,10.595017,13.874438,164.108902,0,90.024445,83.195305,47.560581,8.438232,17.689705,7.971087,15.958423,7.947381,15.464691,8.117219,14.737282,9.870254,15.145772,10.046168,13.555477,10.766633,14.377052,0,0.22897,-0.24638,-0.02183,0.00353,0.00826,-0.01334,0.00468,0.00381,0.00016,0.10900,3.27795
1.761,3.520645,1,0,0,0,7.049125,0.327601,15.436796,3.874152,-4.711043,17.221760,6.590350,-10.872982,15.325320,0.000000,-10.604389,-4.954170,4.820714,5.043819,0,0,0,0,17.365740,3.168308,6.823427,10.960340,13.885897,164.087631,0,89.979477,83.425720,47.776936,8.452219,17.695868,7.971188,15.944021,7.946407,15.453706,8.113561,14.730750,9.867165,15.136768,10.047232,13.546951,10.770989,14.370331,0,-0.63980,0.53408,-0.02261,0.00323,0.00850,-0.01316,0.00630,0.00155,0.00016,0.11105,3.27757
1.762,3.513325,1,0,0,0,7.050698,0.332063,15.434953,3.861854,-4.695983,17.217209,6.587923,-10.871799,15.314569,0.000000,-10.578928,-4.975302,4.814526,5.038645,0,0,0,0,17.355289,3.166355,6.824843,11.325662,13.897356,164.066360,0,89.934509,83.656136,47.993290,8.466206,17.702030,7.971288,15.929619,7.945433,15.442719,8.109902,14.724217,9.864077,15.127764,10.048294,13.538426,10.775345,14.363609,0,0.14722,-0.16128,-0.02255,0.00233,0.00765,-0.01241,0.00589,0.00345,0.00023,0.11675,3.27742
1.763,3.506625,1,0,0,0,7.052272,0.336524,15.433108,3.849555,-4.680923,17.212660,6.585496,-10.870618,15.303818,0.000000,-10.553467,-4.996434,4.808541,5.033471,0,0,0,0,17.344837,3.164402,6.826259,11.690984,13.908814,164.045090,0,89.889542,83.886551,48.209641,8.480192,17.708195,7.971389,15.915216,7.944458,15.431734,8.106244,14.717686,9.860988,15.118760,10.049357,13.529901,10.779701,14.356888,0,0.28961,-0.37897,-0.02108,0.00319,0.00975,-0.01234,0.00720,0.00336,-0.00015,0.11550,3.27795
1.764,3.500210,1,0,0,0,7.053393,0.339465,15.429525,3.838915,-4.672803,17.208099,6.582941,-10.869955,15.293034,0.000000,-10.530362,-5.014460,4.802634,5.028272,0,0,0,0,17.334375,3.162174,6.826416,12.138763,13.920609,163.827896,0,89.927361,84.039581,48.393089,8.491755,17.713848,7.971845,15.901189,7.943106,15.419158,8.103638,14.710331,9.858648,15.110246,10.050213,13.521755,10.782881,14.349404,0,0.08235,-0.21972,-0.02112,0.00364,0.00916,-0.01208,0.00513,0.00217,0.00008,0.11291,3.27815
1.765,3.494326,1,0,0,0,7.053099,0.337642,15.420493,3.833471,-4.686423,17.203501,6.579981,-10.870918,15.282147,0.000000,-10.514636,-5.022755,4.796871,5.022992,0,0,0,0,17.323879,3.159085,6.822628,12.844820,13.933453,162.997055,0,90.224503,83.950249,48.473476,8.495727,17.717911,7.973415,15.888332,7.940570,15.401600,8.104328,14.700400,9.858657,15.103268,10.050419,13.514801,10.782375,14.339533,0,0.11331,-0.12700,-0.02025,0.00111,0.00859,-0.01315,0.00692,0.00523,0.00007,0.10969,3.27739
1.766,3.489457,1,0,0,0,7.052804,0.335819,15.411461,3.828028,-4.700043,17.198904,6.577022,-10.871882,15.271260,0.000000,-10.498911,-5.031050,4.791178,5.017713,0,0,0,0,17.313383,3.155995,6.818840,13.550877,13.946297,162.166214,0,90.521637,83.860916,48.553860,8.499698,17.721973,7.974985,15.875477,7.938035,15.384042,8.105019,14.690470,9.858665,15.096290,10.050625,13.507847,10.781871,14.329661,0,-0.08006,0.06835,-0.02122,0.00411,0.00870,-0.01212,0.00620,0.00350,-0.00001,0.11049,3.27692
1.767,3.486491,1,0,0,0,7.052510,0.333996,15.402429,3.822584,-4.713663,17.194305,6.574062,-10.872846,15.260374,0.000000,-10.483185,-5.039345,4.785614,5.012434,0,0,0,0,17.302885,3.152906,6.815052,14.256933,13.959140,161.335373,0,90.818779,83.771584,48.634243,8.503669,17.726036,7.976555,15.862620,7.935500,15.366484,8.105709,14.680539,9.858673,15.089312,10.050831,13.500893,10.781365,14.319790,0,0.19457,-0.01558,-0.02335,0.00289,0.00838,-0.01234,0.00524,0.00282,0.00023,0.11311,3.27730
1.768,3.485152,1,0,0,0,7.051923,0.332833,15.394131,3.819188,-4.735386,17.189693,6.569781,-10.876631,15.249476,0.000000,-10.471031,-5.045570,4.780115,5.007139,0,0,0,0,17.292440,3.151119,6.809819,15.048098,13.972186,160.624283,0,91.040375,83.630417,48.696396,8.504934,17.731892,7.977867,15.849941,7.933484,15.350358,8.106970,14.669722,9.858978,15.082535,10.050885,13.494086,10.781124,14.310595,0,0.50107,-0.03069,-0.04379,0.00963,0.00809,-0.01321,0.00499,0.00219,-0.00015,0.11464,3.27753
1.769,3.486858,1,0,0,0,7.050422,0.333734,15.388131,3.822204,-4.782494,17.185038,6.561357,-10.889252,15.238545,0.000000,-10.470068,-5.045315,4.774734,5.001797,0,0,0,0,17.282160,3.153414,6.800060,16.105837,13.985863,160.288239,0,91.025360,83.326881,48.701443,8.497725,17.743364,7.978373,15.837816,7.933094,15.338718,8.110015,14.656128,9.860209,15.076387,10.050466,13.487742,10.781706,14.303516,0,0.72846,-0.83646,-0.09269,0.00259,0.00798,-0.01444,0.00598,0.00531,-0.00015,0.11582,3.27730
1.770,3.489165,1,0,0,0,7.048922,0.334636,15.382133,3.825221,-4.829601,17.180382,6.552933,-10.901873,15.227614,0.000000,-10.469104,-5.045059,4.769385,4.996455,0,0,0,0,17.271877,3.155708,6.790301,17.163576,13.999539,159.952209,0,91.010353,83.023338,48.706490,8.490515,17.754837,7.978878,15.825691,7.932704,15.327080,8.113060,14.642533,9.861442,15.070240,10.050045,13.481399,10.782288,14.296439,0,-0.37993,0.68561,-0.01500,0.00347,0.01009,-0.01192,0.00586,0.00263,-0.00001,0.11150,3.27727
1.771,3.492598,1,0,0,0,7.047421,0.335538,15.376133,3.828237,-4.876709,17.175726,6.544508,-10.914494,15.216682,0.000000,-10.468141,-5.044803,4.764095,4.991113,0,0,0,0,17.261595,3.158002,6.780542,18.221315,14.013216,159.616165,0,90.995338,82.719803,48.711536,8.483305,17.766310,7.979383,15.813565,7.932314,15.315441,8.116106,14.628939,9.862673,15.064092,10.049625,13.475054,10.782869,14.289361,0,0.37797,-0.33024,-0.02850,0.00123,0.00853,-0.01277,0.00610,0.00288,-0.00023,0.10842,3.27780
1.772,3.495425,1,0,0,0,7.046926,0.336026,15.370203,3.831511,-4.930466,17.171015,6.538200,-10.929144,15.205784,0.000000,-10.469525,-5.045064,4.758805,4.985806,0,0,0,0,17.251244,3.159247,6.771804,19.364107,14.027211,159.512939,0,90.780388,82.511581,48.792110,8.471217,17.784428,7.979953,15.802876,7.932204,15.304434,8.117217,14.614432,9.861938,15.057033,10.049886,13.468135,10.784141,14.282292,0,0.02840,0.18735,-0.00664,0.00338,0.00884,-0.01306,0.00566,0.00208,-0.00016,0.11354,3.27816
1.773,3.497114,1,0,0,0,7.049584,0.335215,15.364487,3.835590,-5.005051,17.166130,6.538518,-10.950150,15.194986,0.000000,-10.478268,-5.046947,4.753515,4.980610,0,0,0,0,17.240679,3.157206,6.766260,20.773310,14.042207,160.138931,0,89.939163,82.601891,49.109257,8.443853,17.823357,7.980726,15.796683,7.932971,15.295406,8.112269,14.597072,9.855042,15.047116,10.052276,13.459414,10.787573,14.275249,0,-0.00039,0.01697,-0.03422,0.00484,0.00834,-0.01245,0.00563,0.00126,0.00015,0.11507,3.27801
1.774,3.498380,1,0,0,0,7.052242,0.334405,15.358771,3.839670,-5.079636,17.161245,6.538836,-10.971155,15.184190,0.000000,-10.487010,-5.048830,4.748231,4.975414,0,0,0,0,17.230112,3.155166,6.760717,22.182512,14.057202,160.764908,0,89.097931,82.692200,49.426403,8.416490,17.862286,7.981498,15.790490,7.933739,15.286379,8.107323,14.579710,9.848146,15.037200,10.054667,13.450694,10.791006,14.268205,0,0.21791,-0.00208,-0.02366,0.00441,0.00856,-0.01208,0.00495,0.00352,0.00016,0.11466,3.27778
1.775,3.498854,1,0,0,0,7.054901,0.333594,15.353056,3.843750,-5.154222,17.156361,6.539154,-10.992161,15.173392,0.000000,-10.495752,-5.050712,4.742958,4.970219,0,0,0,0,17.219547,3.153125,6.755174,23.591715,14.072198,161.390900,0,88.256706,82.782509,49.743549,8.389125,17.901215,7.982271,15.784297,7.934506,15.277350,8.102375,14.562348,9.841251,15.027284,10.057057,13.441973,10.794438,14.261161,0,-0.08939,-0.00007,-0.01935,0.00215,0.00930,-0.01328,0.00628,0.00215,0.00000,0.11256,3.27732
1.776,3.499472,1,0,0,0,7.057003,0.334059,15.347637,3.847388,-5.233319,17.151375,6.538806,-11.013996,15.162545,0.000000,-10.504177,-5.052732,4.737699,4.965030,0,0,0,0,17.209002,3.151920,6.750481,24.986126,14.092043,161.834503,0,87.660088,82.827774,49.952923,8.364628,17.931602,7.983026,15.776815,7.935303,15.267680,8.099240,14.546720,9.836677,15.017162,10.058755,13.432652,10.797379,14.253713,0,0.13242,-0.00241,-0.02906,0.00354,0.00927,-0.01173,0.00584,0.00284,0.00015,0.11055,3.27694
1.777,3.500358,1,0,0,0,7.057365,0.338520,15.343148,3.849642,-5.326551,17.146074,6.536374,-11.038429,15.151545,0.000000,-10.511607,-5.055181,4.732464,4.959866,0,0,0,0,17.198519,3.153331,6.748453,26.334204,14.127079,161.706818,0,87.829643,82.731979,49.824718,8.349110,17.935232,7.983726,15.765299,7.936196,15.255994,8.101782,14.536518,9.839371,15.006394,10.058282,13.421452,10.798783,14.244998,0,0.01511,-0.00714,-0.03815,0.00696,0.00803,-0.01346,0.00548,0.00263,0.00007,0.10937,3.27679
1.778,3.501839,1,0,0,0,7.057728,0.342981,15.338659,3.851897,-5.419783,17.140772,6.533942,-11.062862,15.140543,0.000000,-10.519038,-5.057630,4.727204,4.954702,0,0,0,0,17.188036,3.154741,6.746425,27.682283,14.162114,161.579117,0,87.999191,82.636177,49.696510,8.333591,17.938864,7.984426,15.753781,7.937089,15.244308,8.104323,14.526317,9.842065,14.995626,10.057809,13.410252,10.800186,14.236282,0,0.16716,-0.01086,0.00364,0.00328,0.00840,-0.01264,0.00598,0.00392,0.00000,0.11223,3.27693
1.779,3.504433,1,0,0,0,7.058090,0.347442,15.334170,3.854151,-5.513014,17.135471,6.531510,-11.087296,15.129542,0.000000,-10.526468,-5.060078,4.721898,4.949537,0,0,0,0,17.177553,3.156152,6.744397,29.030361,14.197149,161.451431,0,88.168747,82.540382,49.568306,8.318072,17.942493,7.985127,15.742264,7.937982,15.232621,8.106865,14.516115,9.844759,14.984859,10.057336,13.399051,10.801590,14.227568,0,-2.41443,-0.01718,0.53977,0.00202,0.00887,-0.01125,0.00416,0.00202,-0.00008,0.11688,3.27792
1.780,3.507858,1,0,0,0,7.058258,0.351217,15.329938,3.858374,-5.609159,17.130005,6.529442,-11.110320,15.118450,0.000000,-10.534221,-5.062357,4.716536,4.944322,0,0,0,0,17.167028,3.157284,6.744844,30.268517,14.232186,161.442123,0,88.191162,82.517532,49.520912,8.304636,17.945726,7.985802,15.729539,7.938762,15.221091,8.107405,14.506185,9.845417,14.974491,10.056963,13.388547,10.802735,14.219048,0,2.48418,-0.01913,-0.02036,0.00456,0.00839,-0.01355,0.00482,0.00461,-0.00016,0.11469,3.27860
1.781,3.512838,1,0,0,0,7.057815,0.352847,15.326510,3.868762,-5.714431,17.124025,6.528516,-11.128931,15.107074,0.000000,-10.542983,-5.064106,4.711068,4.938947,0,0,0,0,17.156372,3.157542,6.753046,31.162373,14.267230,161.803635,0,87.752716,82.723160,49.726646,8.297720,17.947708,7.986398,15.713032,7.939192,15.210053,8.101677,14.497101,9.839697,14.965378,10.056903,13.380225,10.803076,14.211141,0,0.15064,-0.02684,-0.01346,0.00215,0.00854,-0.01276,0.00624,0.00311,0.00007,0.11165,3.27837
1.782,3.518036,1,0,0,0,7.057372,0.354476,15.323083,3.879151,-5.819703,17.118046,6.527590,-11.147543,15.095697,0.000000,-10.551744,-5.065854,4.705609,4.933572,0,0,0,0,17.145718,3.157801,6.761246,32.056229,14.302273,162.165131,0,87.314278,82.928795,49.932377,8.290804,17.949692,7.986993,15.696524,7.939622,15.199017,8.095948,14.488018,9.833977,14.956264,10.056843,13.371903,10.803416,14.203233,0,0.15470,-0.02674,-0.03199,0.00318,0.00881,-0.01262,0.00588,0.00201,-0.00007,0.11136,3.27806
1.783,3.523643,1,0,0,0,7.056930,0.356106,15.319655,3.889539,-5.924975,17.112066,6.526663,-11.166154,15.084321,0.000000,-10.560507,-5.067603,4.700166,4.928197,0,0,0,0,17.135061,3.158059,6.769447,32.950085,14.337316,162.526627,0,86.875832,83.134422,50.138107,8.283888,17.951674,7.987588,15.680017,7.940053,15.187979,8.090220,14.478934,9.828257,14.947151,10.056783,13.363581,10.803757,14.195326,0,-0.00563,-0.02543,-0.04409,0.00320,0.00886,-0.01219,0.00654,0.00307,-0.00001,0.11480,3.27753
1.784,3.528840,1,0,0,0,7.056394,0.356199,15.315625,3.900496,-6.032650,17.106058,6.525168,-11.183309,15.072988,0.000000,-10.569576,-5.067451,4.694812,4.922846,0,0,0,0,17.124439,3.157349,6.770711,33.647675,14.372479,162.983673,0,86.470253,83.273895,50.289185,8.278580,17.937838,7.987815,15.664004,7.941195,15.174767,8.085669,14.469078,9.823538,14.937910,10.056480,13.354959,10.803447,14.186945,0,0.07349,-0.02458,-0.01282,0.00321,0.00913,-0.01139,0.00566,0.00172,-0.00001,0.11661,3.27725
1.785,3.533266,1,0,0,0,7.055565,0.351481,15.309706,3.913234,-6.147856,17.099957,6.521888,-11.195900,15.061788,0.000000,-10.579610,-5.061352,4.689626,4.917569,0,0,0,0,17.113930,3.153606,6.750249,33.730511,14.408022,163.739960,0,86.167595,83.206131,50.269070,8.278307,17.874453,7.986890,15.649544,7.944569,15.154744,8.084800,14.456804,9.821952,14.928268,10.055422,13.345395,10.801096,14.177083,0,0.06600,-0.02151,-0.01709,0.00471,0.00823,-0.01289,0.00560,0.00349,0.00007,0.11574,3.27771
1.786,3.537734,1,0,0,0,7.054738,0.346762,15.303786,3.925972,-6.263062,17.093853,6.518609,-11.208492,15.050588,0.000000,-10.589643,-5.055253,4.684556,4.912292,0,0,0,0,17.103418,3.149863,6.729787,33.813347,14.443565,164.496246,0,85.864937,83.138367,50.248955,8.278034,17.811069,7.985964,15.635083,7.947942,15.134721,8.083932,14.444530,9.820366,14.918627,10.054363,13.335831,10.798745,14.167221,0,-0.40963,-0.01631,-0.02310,0.00256,0.00921,-0.01289,0.00595,0.00302,-0.00008,0.11380,3.27787
1.787,3.542284,1,0,0,0,7.053909,0.342043,15.297868,3.938709,-6.378268,17.087751,6.515330,-11.221084,15.039388,0.000000,-10.599677,-5.049153,4.679702,4.907016,0,0,0,0,17.092909,3.146120,6.709325,33.896183,14.479108,165.252533,0,85.562286,83.070602,50.228840,8.277761,17.747684,7.985039,15.620623,7.951316,15.114698,8.083064,14.432257,9.818780,14.908985,10.053305,13.326267,10.796394,14.157359,0,-0.33821,-0.01134,-0.04927,0.00691,0.00834,-0.01288,0.00629,0.00254,0.00015,0.11038,3.27718
1.788,3.547410,1,0,0,0,7.051998,0.339154,15.292315,3.951152,-6.495625,17.081545,6.512719,-11.232545,15.028185,0.000000,-10.611574,-5.039471,4.674969,4.901740,0,0,0,0,17.082392,3.143497,6.684032,33.875271,14.514673,165.705139,0,85.354980,82.999229,50.259605,8.276449,17.698849,7.984829,15.606627,7.953655,15.097223,8.082668,14.420363,9.817738,14.899458,10.052447,13.316768,10.795421,14.147028,0,0.42999,-0.00663,-0.01354,0.00577,0.00849,-0.01234,0.00601,0.00298,0.00008,0.11297,3.27673
1.789,3.553618,1,0,0,0,7.046695,0.341996,15.287908,3.962671,-6.619722,17.075014,6.512200,-11.240468,15.016973,0.000000,-10.629306,-5.018568,4.670463,4.896466,0,0,0,0,17.071857,3.144383,6.643611,33.529396,14.550312,165.206528,0,85.446342,82.916573,50.449734,8.271880,17.695578,7.986863,15.594090,7.952755,15.087732,8.083750,14.409665,9.818394,14.890293,10.052219,13.307472,10.798760,14.135230,0,-0.21298,-0.00612,-0.01648,0.00352,0.00834,-0.01305,0.00571,0.00345,-0.00001,0.11805,3.27696
1.790,3.559824,1,0,0,0,7.041391,0.344838,15.283502,3.974189,-6.743819,17.068481,6.511681,-11.248390,15.005761,0.000000,-10.647038,-4.997663,4.666066,4.891191,0,0,0,0,17.061323,3.145269,6.603190,33.183521,14.585950,164.707932,0,85.537712,82.833916,50.639866,8.267312,17.692307,7.988895,15.581553,7.951855,15.078240,8.084832,14.398966,9.819050,14.881127,10.051991,13.298177,10.802099,14.123432,0,-0.06122,-0.00302,-0.02255,0.00289,0.00858,-0.01318,0.00443,0.00219,0.00007,0.11607,3.27709
1.791,3.566029,1,0,0,0,7.036088,0.347679,15.279095,3.985708,-6.867916,17.061951,6.511163,-11.256312,14.994550,0.000000,-10.664771,-4.976760,4.661871,4.885917,0,0,0,0,17.050789,3.146156,6.562769,32.837643,14.621588,164.209320,0,85.629074,82.751251,50.829998,8.262743,17.689035,7.990929,15.569016,7.950954,15.068748,8.085915,14.388268,9.819706,14.871963,10.051763,13.288880,10.805439,14.111634,0,-2.96986,-0.00100,-0.20949,0.00548,0.00927,-0.01451,0.00750,0.00216,0.00016,0.11276,3.27694
1.792,3.571503,1,0,0,0,7.032357,0.349405,15.274509,3.996710,-6.992739,17.055243,6.510510,-11.265347,14.983338,0.000000,-10.680919,-4.953694,4.657772,4.880685,0,0,0,0,17.040213,3.146044,6.531785,32.401241,14.657176,163.826920,0,85.663925,82.630852,51.027081,8.258605,17.686974,7.991586,15.557504,7.949646,15.058737,8.086955,14.375736,9.819763,14.862860,10.051630,13.279751,10.808709,14.100340,0,1.80002,-0.00321,0.00436,0.00410,0.00797,-0.01296,0.00514,0.00343,0.00015,0.11158,3.27684
1.793,3.575605,1,0,0,0,7.033553,0.347632,15.269364,4.006094,-7.119836,17.047981,6.509441,-11.277864,14.972127,0.000000,-10.692104,-4.923857,4.653851,4.875587,0,0,0,0,17.029507,3.142806,6.530362,31.681280,14.692608,163.808533,0,85.521774,82.392220,51.245934,8.255813,17.688696,7.987936,15.549198,7.947059,15.047097,8.087864,14.357469,9.817944,14.853955,10.051794,13.271142,10.811763,14.090622,0,-0.40902,-0.00588,-0.01510,0.00366,0.01008,-0.01421,0.00522,0.00274,-0.00001,0.11425,3.27692
1.794,3.579059,1,0,0,0,7.034749,0.345860,15.264219,4.015479,-7.246933,17.040720,6.508371,-11.290380,14.960916,0.000000,-10.703290,-4.894020,4.650034,4.870489,0,0,0,0,17.018801,3.139567,6.528938,30.961319,14.728040,163.790146,0,85.379631,82.153595,51.464787,8.253021,17.690418,7.984285,15.540893,7.944472,15.035458,8.088773,14.339200,9.816123,14.845051,10.051959,13.262532,10.814816,14.080904,0,-0.09994,-0.01130,-0.06760,0.00351,0.00886,-0.01359,0.00565,0.00252,0.00023,0.11593,3.27680
1.795,3.581298,1,0,0,0,7.035944,0.344087,15.259074,4.024863,-7.374030,17.033459,6.507302,-11.302897,14.949704,0.000000,-10.714476,-4.864182,4.646411,4.865390,0,0,0,0,17.008095,3.136329,6.527515,30.241360,14.763472,163.771759,0,85.237480,81.914963,51.683643,8.250229,17.692141,7.980634,15.532587,7.941885,15.023818,8.089682,14.320931,9.814303,14.836146,10.052123,13.253922,10.817869,14.071186,0,1.08724,-0.02227,-0.01655,0.00334,0.00909,-0.01365,0.00604,0.00356,-0.00008,0.11547,3.27611
1.796,3.583157,1,0,0,0,7.036398,0.342834,15.252995,4.033115,-7.502244,17.026041,6.505909,-11.317291,14.938457,0.000000,-10.723726,-4.831619,4.642913,4.860353,0,0,0,0,16.997330,3.133025,6.526548,29.607424,14.794681,163.868423,0,85.017441,81.713501,51.888538,8.247798,17.688908,7.977534,15.524090,7.939904,15.011190,8.089619,14.302758,9.811728,14.826497,10.051797,13.244613,10.819965,14.060939,0,0.14534,-0.00901,-0.01176,0.00259,0.00956,-0.01241,0.00573,0.00292,-0.00001,0.11423,3.27578
