"Time","v2 R COP","49 RDS cle","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","39a FRx (cm)","v1 xCoM","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","37a FLx (cm)","50 LDS cle","48 L marks","37 FLx (cm)","33 HLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24a toex (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","3 Platform","2 Trdml","1 Synch"
2.204,0.000000,0,0,0,0,7.060534,0.314551,-0.025273,6.075506,13.643214,-9.264357,6.074325,14.838665,-8.958175,12.465264,0.000000,-9.099815,0,0,16.295832,11.300525,5.129138,7.152786,4.836663,6.760300,-7.926367,167.057480,0,34.149693,62.336296,45.302464,8.072807,15.099287,8.021524,-4.421663,12.882011,8.061062,12.236704,8.259593,11.564181,8.776499,13.183682,9.760095,12.187456,9.771317,13.150147,0,0.00069,0.00056,0.00067,0.00057,0.00057,0.00060,0.00104,0.00060,-1.48950,0.09910,3.27733
2.205,0.000000,0,0,0,0,7.060802,0.311826,-0.021453,6.075426,13.635461,-9.262344,6.074466,14.829416,-8.971983,12.456164,0.000000,-9.091113,0,0,16.286713,11.292739,5.128894,7.152740,4.836550,6.760622,-7.898223,166.910583,0,34.045811,62.436657,45.489635,8.072160,15.092852,8.020771,-4.361504,12.877494,8.058351,12.232870,8.259295,11.551225,8.773896,13.171464,9.760661,12.178354,9.771923,13.136774,0,0.00067,0.00057,0.00065,0.00055,0.00057,0.00059,0.00103,0.00059,-1.49002,0.09796,3.27763
2.206,0.000000,0,0,0,0,7.061002,0.311355,-0.016182,6.075427,13.626505,-9.264186,6.074711,14.820149,-8.965623,12.447031,0.000000,-9.081233,0,0,16.277592,11.285044,5.128593,7.152510,4.836219,6.760900,-7.893109,166.890335,0,33.993027,62.424538,45.622562,8.071035,15.083672,8.020197,-4.342649,12.874498,8.057884,12.227190,8.260740,11.539747,8.773433,13.160592,9.761164,12.168429,9.773704,13.125304,0,0.00065,0.00056,0.00064,0.00055,0.00057,0.00057,0.00104,0.00058,-1.48889,0.09778,3.27764
2.207,0.000000,0,0,0,0,7.061161,0.312242,-0.010035,6.075478,13.616825,-9.268348,6.074993,14.810870,-8.947111,12.437879,0.000000,-9.070643,0,0,16.268471,11.277405,5.128258,7.152168,4.835758,6.761153,-7.901871,166.946396,0,33.971039,62.344643,45.722801,8.069622,15.072838,8.019732,-4.348680,12.872421,8.058769,12.220399,8.263237,11.529160,8.774259,13.150532,9.761628,12.158010,9.776193,13.114982,0,0.00069,0.00055,0.00064,0.00055,0.00057,0.00057,0.00105,0.00057,-1.48758,0.09612,3.27749
2.208,0.000000,0,0,0,0,7.061320,0.313128,-0.003888,6.075528,13.607144,-9.272511,6.075322,14.801591,-8.928598,12.428726,0.000000,-9.060053,0,0,16.259352,11.269765,5.127923,7.151827,4.835297,6.761405,-7.910633,167.002441,0,33.949051,62.264751,45.823040,8.068210,15.062003,8.019266,-4.354712,12.870343,8.059655,12.213608,8.265734,11.518574,8.775084,13.140471,9.762093,12.147591,9.778682,13.104659,0,0.00068,0.00054,0.00062,0.00054,0.00057,0.00058,0.00106,0.00056,-1.48959,0.09398,3.27768
2.209,0.000000,0,0,0,0,7.061480,0.314015,0.002259,6.075579,13.597465,-9.276673,6.075667,14.792312,-8.910087,12.419574,0.000000,-9.049463,0,0,16.250231,11.262125,5.127588,7.151485,4.834836,6.761658,-7.919394,167.058502,0,33.927063,62.184856,45.923279,8.066796,15.051169,8.018801,-4.360744,12.868265,8.060541,12.206817,8.268231,11.507987,8.775909,13.130411,9.762557,12.137172,9.781171,13.094337,0,0.00066,0.00054,0.00062,0.00055,0.00057,0.00057,0.00109,0.00057,-1.48962,0.09304,3.27806
2.210,0.000000,0,0,0,0,7.061009,0.313470,0.008390,6.075619,13.588097,-9.278211,6.075994,14.783016,-8.877788,12.410547,0.000000,-9.039196,0,0,16.241205,11.254305,5.127120,7.151210,4.834492,6.761848,-7.948120,167.123779,0,33.893951,62.061008,46.047707,8.063228,15.041946,8.018217,-4.450435,12.866062,8.061882,12.197680,8.270872,11.497099,8.775948,13.120329,9.762040,12.126539,9.783291,13.084422,0,0.00065,0.00055,0.00061,0.00055,0.00056,0.00058,0.00106,0.00058,-1.48956,0.09278,3.27800
2.211,0.000000,0,0,0,0,7.060160,0.312062,0.014512,6.075653,13.578917,-9.278166,6.076315,14.773710,-8.837182,12.401596,0.000000,-9.029123,0,0,16.232235,11.246376,5.126574,7.150976,4.834220,6.762001,-7.988874,167.194611,0,33.854137,61.910679,46.186707,8.058361,15.033694,8.017564,-4.590536,12.863784,8.063497,12.187130,8.273602,11.486029,8.775512,13.110234,9.760932,12.115779,9.785190,13.074752,0,0.00066,0.00055,0.00060,0.00055,0.00057,0.00058,0.00106,0.00059,-1.48947,0.09104,3.27769
2.212,0.000000,0,0,0,0,7.059310,0.310654,0.020634,6.075686,13.569737,-9.278121,6.076606,14.764404,-8.796576,12.392644,0.000000,-9.019050,0,0,16.223267,11.238447,5.126027,7.150741,4.833947,6.762154,-8.029629,167.265442,0,33.814323,61.760349,46.325710,8.053493,15.025443,8.016911,-4.730637,12.861506,8.065112,12.176579,8.276330,11.474959,8.775076,13.100141,9.759825,12.105019,9.787088,13.065082,0,0.00066,0.00055,0.00058,0.00056,0.00056,0.00058,0.00104,0.00058,-1.49023,0.08885,3.27739
2.213,0.000000,0,0,0,0,7.058460,0.309246,0.026755,6.075719,13.560557,-9.278076,6.076887,14.755098,-8.755971,12.383693,0.000000,-9.008976,0,0,16.214296,11.230518,5.125480,7.150506,4.833675,6.762307,-8.070384,167.336288,0,33.774506,61.610020,46.464710,8.048627,15.017191,8.016257,-4.870737,12.859226,8.066727,12.166030,8.279058,11.463889,8.774640,13.090046,9.758717,12.094258,9.788987,13.055412,0,0.00065,0.00056,0.00060,0.00053,0.00056,0.00059,0.00102,0.00058,-1.49017,0.08772,3.27708
2.214,0.000000,0,0,0,0,7.058971,0.309775,0.033314,6.075716,13.552803,-9.273788,6.077148,14.745813,-8.713552,12.374909,0.000000,-8.994596,0,0,16.205336,11.222432,5.125011,7.150244,4.833806,6.762503,-8.109341,167.265930,0,33.873505,61.500572,46.454700,8.048520,15.007927,8.016294,-5.114010,12.855744,8.067663,12.155783,8.280800,11.455620,8.776173,13.081842,9.758468,12.084310,9.790279,13.045465,0,0.00067,0.00056,0.00062,0.00054,0.00056,0.00058,0.00101,0.00058,-1.49094,0.08738,3.27737
2.215,0.000000,0,0,0,0,7.060302,0.311472,0.040137,6.075690,13.545906,-9.266944,6.077403,14.736541,-8.670041,12.366227,0.000000,-8.977618,0,0,16.196381,11.214251,5.124589,7.149964,4.834180,6.762725,-8.147215,167.110519,0,34.056149,61.415752,46.354900,8.051281,14.998052,8.016746,-5.419451,12.851538,8.068191,12.145719,8.281946,11.449038,8.778892,13.074779,9.758737,12.074849,9.791204,13.035349,0,0.00067,0.00056,0.00065,0.00056,0.00056,0.00058,0.00097,0.00057,-1.48947,0.08570,3.27798
2.216,0.000000,0,0,0,0,7.061633,0.313168,0.046959,6.075665,13.539010,-9.260099,6.077677,14.727268,-8.626530,12.357544,0.000000,-8.960641,0,0,16.187426,11.206069,5.124167,7.149685,4.834555,6.762947,-8.185088,166.955109,0,34.238792,61.330933,46.255100,8.054043,14.988176,8.017198,-5.724893,12.847330,8.068718,12.135655,8.283092,11.442455,8.781610,13.067716,9.759006,12.065390,9.792130,13.025234,0,0.00068,0.00057,0.00068,0.00057,0.00054,0.00059,0.00089,0.00058,-1.48996,0.08369,3.27790
2.217,0.000000,0,0,0,0,7.062963,0.314865,0.053781,6.075639,13.532114,-9.253255,6.077959,14.717996,-8.583018,12.348862,0.000000,-8.943664,0,0,16.178469,11.197888,5.123746,7.149405,4.834929,6.763168,-8.222962,166.799698,0,34.421436,61.246113,46.155300,8.056804,14.978301,8.017650,-6.030334,12.843123,8.069245,12.125591,8.284238,11.435873,8.784329,13.060652,9.759274,12.055929,9.793056,13.015119,0,0.00069,0.00057,0.00070,0.00059,0.00054,0.00059,0.00089,0.00059,-1.48810,0.08285,3.27744
2.218,0.000000,0,0,0,0,7.063123,0.315020,0.059863,6.075699,13.524154,-9.242554,6.078293,14.708698,-8.554025,12.340528,0.000000,-8.926394,0,0,16.169571,11.189489,5.123160,7.149306,4.835030,6.763122,-8.244722,166.535553,0,34.715702,61.191494,45.999798,8.057619,14.967555,8.017488,-6.365252,12.837133,8.068618,12.113527,8.284317,11.429558,8.787239,13.053454,9.759466,12.046110,9.793244,13.005679,0,0.00070,0.00057,0.00071,0.00061,0.00054,0.00060,0.00089,0.00058,-1.48935,0.08280,3.27703
2.219,0.000000,0,0,0,0,7.062578,0.314248,0.065498,6.075810,13.515552,-9.229530,6.078645,14.699388,-8.533779,12.332403,0.000000,-8.908950,0,0,16.160706,11.180960,5.122475,7.149315,4.834966,6.762914,-8.256772,166.205887,0,35.077225,61.155075,45.810738,8.057262,14.956285,8.016957,-6.717933,12.830070,8.067293,12.100258,8.283753,11.423403,8.790264,13.046176,9.759612,12.036076,9.792989,12.996646,0,0.00071,0.00058,0.00072,0.00063,0.00054,0.00062,0.00091,0.00060,-1.48962,0.08139,3.27665
2.220,0.000000,0,0,0,0,7.062032,0.313475,0.071133,6.075921,13.506950,-9.216507,6.079001,14.690076,-8.513533,12.324279,0.000000,-8.891505,0,0,16.151840,11.172429,5.121790,7.149323,4.834901,6.762705,-8.268823,165.876236,0,35.438751,61.118652,45.621674,8.056905,14.945013,8.016427,-7.070613,12.823008,8.065969,12.086989,8.283190,11.417248,8.793288,13.038898,9.759757,12.026041,9.792733,12.987613,0,0.00070,0.00057,0.00072,0.00064,0.00054,0.00062,0.00093,0.00061,-1.49078,0.07985,3.27687
2.221,0.000000,0,0,0,0,7.061486,0.312703,0.076768,6.076032,13.498348,-9.203484,6.079360,14.680764,-8.493287,12.316154,0.000000,-8.874062,0,0,16.142977,11.163899,5.121105,7.149332,4.834837,6.762497,-8.280872,165.546570,0,35.800278,61.082233,45.432610,8.056548,14.933743,8.015896,-7.423294,12.815945,8.064646,12.073720,8.282626,11.411094,8.796313,13.031620,9.759903,12.016006,9.792479,12.978580,0,0.00070,0.00059,0.00071,0.00066,0.00054,0.00063,0.00096,0.00063,-1.48767,0.07955,3.27740
2.222,0.000000,0,0,0,0,7.062187,0.312514,0.081616,6.076126,13.489919,-9.186988,6.079667,14.671540,-8.493619,12.307900,0.000000,-8.849817,0,0,16.133904,11.155343,5.120408,7.149216,4.834613,6.762362,-8.268808,165.331833,0,35.916031,61.069767,45.416504,8.056360,14.925158,8.015852,-7.793075,12.807639,8.063904,12.063267,8.283484,11.401739,8.796221,13.022564,9.760184,12.007304,9.792116,12.969226,0,0.00069,0.00061,0.00074,0.00069,0.00054,0.00063,0.00102,0.00065,-1.48920,0.07999,3.27739
2.223,0.000000,0,0,0,0,7.063638,0.312677,0.085989,6.076208,13.481593,-9.168402,6.079957,14.662368,-8.506350,12.299567,0.000000,-8.821475,0,0,16.124704,11.146770,5.119703,7.149024,4.834294,6.762270,-8.242215,165.186325,0,35.883694,61.071735,45.504612,8.056273,14.918193,8.016101,-8.173159,12.798586,8.063512,12.054508,8.285199,11.390457,8.794250,13.012435,9.760548,11.999405,9.791689,12.959678,0,0.00067,0.00062,0.00079,0.00072,0.00054,0.00061,0.00109,0.00065,-1.48938,0.07907,3.27708
2.224,0.000000,0,0,0,0,7.065089,0.312840,0.090363,6.076290,13.473267,-9.149815,6.080223,14.653196,-8.519080,12.291234,0.000000,-8.793133,0,0,16.115507,11.138198,5.118998,7.148831,4.833974,6.762178,-8.215621,165.040817,0,35.851357,61.073700,45.592720,8.056188,14.911227,8.016351,-8.553242,12.789533,8.063120,12.045751,8.286913,11.379176,8.792280,13.002306,9.760911,11.991506,9.791262,12.950130,0,0.00070,0.00064,0.00080,0.00075,0.00054,0.00061,0.00112,0.00068,-1.49139,0.07799,3.27737
2.225,0.000000,0,0,0,0,7.066540,0.313003,0.094736,6.076372,13.464941,-9.131227,6.080480,14.644024,-8.531811,12.282901,0.000000,-8.764791,0,0,16.106308,11.129625,5.118293,7.148639,4.833654,6.762086,-8.189028,164.895309,0,35.819016,61.075668,45.680828,8.056101,14.904262,8.016600,-8.933326,12.780479,8.062728,12.036993,8.288628,11.367894,8.790310,12.992177,9.761274,11.983606,9.790834,12.940581,0,0.00070,0.00063,0.00086,0.00075,0.00054,0.00063,0.00115,0.00071,-1.49170,0.07815,3.27798
2.226,0.000000,0,0,0,0,7.068692,0.312052,0.098089,6.076489,13.455414,-9.114857,6.080747,14.634946,-8.551233,12.274365,0.000000,-8.731731,0,0,16.097652,11.121367,5.117630,7.148465,4.833307,6.761868,-8.149569,165.096771,0,35.750267,61.169331,45.722355,8.056065,14.897923,8.015039,-9.246511,12.769687,8.063374,12.025908,8.288672,11.357276,8.789384,12.981865,9.762596,11.975467,9.790666,12.930650,0,0.00075,0.00066,0.00093,0.00078,0.00057,0.00062,0.00119,0.00076,-1.48856,0.07895,3.27740
2.227,0.000000,0,0,0,0,7.071267,0.310431,0.100825,6.076626,13.445165,-9.099822,6.081018,14.625925,-8.574687,12.265707,0.000000,-8.695829,0,0,16.089321,11.113296,5.116993,7.148302,4.832943,6.761575,-8.102357,165.507324,0,35.659580,61.318245,45.735821,8.056058,14.891959,8.012390,-9.519383,12.757846,8.064643,12.013420,8.287710,11.347058,8.789086,12.971441,9.764497,11.967181,9.790652,12.920489,0,0.00074,0.00069,0.00097,0.00079,0.00057,0.00063,0.00126,0.00080,-1.48892,0.07810,3.27618
2.228,0.000000,0,0,0,0,7.073842,0.308810,0.103562,6.076764,13.434915,-9.084786,6.081270,14.616903,-8.598142,12.257049,0.000000,-8.659928,0,0,16.080990,11.105226,5.116356,7.148139,4.832580,6.761281,-8.055145,165.917862,0,35.568893,61.467159,45.749283,8.056051,14.885997,8.009740,-9.792257,12.746005,8.065912,12.000932,8.286749,11.336840,8.788790,12.961018,9.766397,11.958896,9.790639,12.910328,0,0.00075,0.00073,0.00103,0.00079,0.00058,0.00064,0.00137,0.00086,-1.49002,0.07680,3.27600
2.229,0.000000,0,0,0,0,7.076417,0.307189,0.106299,6.076901,13.424664,-9.069752,6.081513,14.607882,-8.621596,12.248391,0.000000,-8.624026,0,0,16.072659,11.097156,5.115718,7.147976,4.832217,6.760987,-8.007933,166.328415,0,35.478207,61.616074,45.762745,8.056045,14.880034,8.007091,-10.065130,12.734164,8.067182,11.988444,8.285787,11.326622,8.788492,12.950595,9.768297,11.950610,9.790626,12.900167,0,0.00080,0.00076,0.00115,0.00081,0.00059,0.00064,0.00135,0.00090,-1.49384,0.07642,3.27639
2.230,0.000000,0,0,0,0,7.077093,0.307419,0.107999,6.077021,13.416400,-9.055960,6.081702,14.598850,-8.644015,12.239630,0.000000,-8.588883,0,0,16.064112,11.089325,5.115138,7.148036,4.831910,6.760847,-7.966793,166.461227,0,35.565399,61.660412,45.812645,8.055251,14.869928,8.004347,-10.313947,12.722554,8.066487,11.979824,8.286176,11.316506,8.790087,12.940104,9.769924,11.940148,9.793059,12.889925,0,0.00084,0.00080,0.00122,0.00081,0.00059,0.00065,0.00133,0.00091,-1.49094,0.07639,3.27687
2.231,0.000000,0,0,0,0,7.076626,0.308764,0.109074,6.077130,13.409331,-9.042916,6.081870,14.589810,-8.665811,12.230806,0.000000,-8.554198,0,0,16.055431,11.081640,5.114591,7.148232,4.831637,6.760800,-7.929312,166.426712,0,35.759781,61.641739,45.884506,8.053984,14.857326,8.001547,-10.548267,12.711082,8.064609,11.973534,8.287378,11.306453,8.792821,12.929573,9.771386,11.928375,9.796967,12.879635,0,0.00087,0.00082,0.00127,0.00083,0.00060,0.00064,0.00133,0.00096,-1.48886,0.07466,3.27740
2.232,0.000000,0,0,0,0,7.076159,0.310110,0.110150,6.077240,13.402264,-9.029873,6.082022,14.580771,-8.687606,12.221983,0.000000,-8.519513,0,0,16.046753,11.073955,5.114044,7.148427,4.831365,6.760753,-7.891830,166.392197,0,35.954159,61.623062,45.956364,8.052716,14.844723,7.998747,-10.782588,12.699610,8.062730,11.967244,8.288582,11.296399,8.795555,12.919042,9.772849,11.916602,9.800875,12.869344,0,0.00091,0.00091,0.00134,0.00087,0.00061,0.00067,0.00136,0.00100,-1.48947,0.07235,3.27739
2.233,0.000000,0,0,0,0,7.075691,0.311456,0.111225,6.077349,13.395195,-9.016829,6.082168,14.571733,-8.709401,12.213160,0.000000,-8.484828,0,0,16.038074,11.066269,5.113497,7.148623,4.831092,6.760705,-7.854349,166.357681,0,36.148540,61.604389,46.028221,8.051449,14.832120,7.995947,-11.016909,12.688138,8.060852,11.960955,8.289784,11.286346,8.798289,12.908511,9.774311,11.904830,9.804782,12.859054,0,0.00093,0.00095,0.00138,0.00087,0.00061,0.00069,0.00137,0.00103,-1.48737,0.07088,3.27708
2.234,0.000000,0,0,0,0,7.075478,0.312251,0.113531,6.077441,13.386242,-9.006445,6.082347,14.562757,-8.718932,12.204296,0.000000,-8.446589,0,0,16.029558,11.058632,5.112971,7.148711,4.830804,6.760671,-7.838009,166.366058,0,36.287674,61.548859,45.970272,8.048121,14.818754,7.994239,-11.221949,12.678252,8.060233,11.951888,8.290399,11.276736,8.800546,12.898384,9.774571,11.892776,9.806047,12.849516,0,0.00093,0.00097,0.00140,0.00092,0.00062,0.00069,0.00143,0.00105,-1.48959,0.07826,3.27713
2.235,0.000000,0,0,0,0,7.075416,0.312714,0.116578,6.077524,13.376153,-8.997663,6.082538,14.553820,-8.721073,12.195408,0.000000,-8.406206,0,0,16.021137,11.051024,5.112457,7.148734,4.830507,6.760644,-7.834408,166.400284,0,36.393517,61.471119,45.834110,8.043553,14.804930,7.993190,-11.409346,12.669323,8.060373,11.941150,8.290657,11.267394,8.802514,12.888501,9.774108,11.880552,9.805719,12.840431,0,0.00097,0.00104,0.00149,0.00094,0.00062,0.00069,0.00143,0.00110,-1.48624,0.08395,3.27736
2.236,0.000000,0,0,0,0,7.075355,0.313177,0.119626,6.077606,13.366064,-8.988881,6.082759,14.544882,-8.723214,12.186521,0.000000,-8.365825,0,0,16.012718,11.043416,5.111943,7.148756,4.830210,6.760618,-7.830807,166.434509,0,36.499363,61.393383,45.697945,8.038986,14.791105,7.992140,-11.596743,12.660393,8.060513,11.930410,8.290916,11.258052,8.804482,12.878618,9.773643,11.868329,9.805392,12.831347,0,0.00099,0.00108,0.00152,0.00094,0.00062,0.00069,0.00145,0.00111,-1.48917,0.08578,3.27744
2.237,0.000000,0,0,0,0,7.075293,0.313641,0.122673,6.077688,13.355976,-8.980099,6.082992,14.535945,-8.725355,12.177632,0.000000,-8.325442,0,0,16.004299,11.035809,5.111429,7.148779,4.829913,6.760592,-7.827206,166.468735,0,36.605206,61.315643,45.561779,8.034418,14.777281,7.991091,-11.784140,12.651464,8.060655,11.919672,8.291176,11.248709,8.806450,12.868735,9.773179,11.856106,9.805064,12.822263,0,0.00100,0.00108,0.00153,0.00094,0.00063,0.00069,0.00151,0.00112,-1.48843,0.09084,3.27744
2.238,0.000000,0,0,0,0,7.074630,0.313761,0.126131,6.077786,13.346204,-8.969194,6.083241,14.526932,-8.724908,12.168953,0.000000,-8.292468,0,0,15.996018,11.028128,5.110968,7.148849,4.829716,6.760477,-7.844910,166.573441,0,36.847691,61.171413,45.361134,8.033222,14.767937,7.987860,-11.937843,12.639500,8.061114,11.908092,8.292915,11.240376,8.809779,12.859896,9.772946,11.843904,9.804909,12.812500,0,0.00099,0.00116,0.00161,0.00093,0.00063,0.00068,0.00158,0.00115,-1.48727,0.10491,3.27739
2.239,0.000000,0,0,0,0,7.073604,0.313674,0.129836,6.077894,13.336624,-8.957010,6.083496,14.517875,-8.722901,12.160398,0.000000,-8.263957,0,0,15.987822,11.020403,5.110538,7.148948,4.829581,6.760308,-7.875452,166.720642,0,37.172508,60.987114,45.121635,8.034058,14.761293,7.983314,-12.071244,12.625710,8.061768,11.896008,8.295547,11.232651,8.813930,12.851684,9.772852,11.831714,9.804856,12.802329,0,0.00099,0.00117,0.00164,0.00093,0.00063,0.00066,0.00157,0.00115,-1.48917,0.11353,3.27731
2.240,0.000000,0,0,0,0,7.072578,0.313588,0.133542,6.078001,13.327044,-8.944826,6.083768,14.508817,-8.720894,12.151844,0.000000,-8.235446,0,0,15.979625,11.012679,5.110109,7.149047,4.829445,6.760139,-7.905994,166.867828,0,37.497322,60.802818,44.882137,8.034893,14.754650,7.978768,-12.204645,12.611918,8.062421,11.883922,8.298178,11.224925,8.818079,12.843472,9.772758,11.819525,9.804805,12.792157,0,0.00104,0.00120,0.00165,0.00094,0.00062,0.00066,0.00158,0.00115,-1.48874,0.11410,3.27748
2.241,0.000000,0,0,0,0,7.071552,0.313501,0.137247,6.078109,13.317463,-8.932642,6.084047,14.499759,-8.718887,12.143290,0.000000,-8.206935,0,0,15.971428,11.004954,5.109680,7.149146,4.829309,6.759971,-7.936537,167.015015,0,37.822140,60.618523,44.642639,8.035728,14.748006,7.974222,-12.338047,12.598127,8.063074,11.871837,8.300809,11.217200,8.822229,12.835259,9.772664,11.807335,9.804752,12.781986,0,0.00102,0.00122,0.00172,0.00096,0.00063,0.00066,0.00160,0.00113,-1.48904,0.11620,3.27779
2.242,0.000000,0,0,0,0,7.071302,0.314741,0.139907,6.078269,13.308336,-8.919831,6.084342,14.490809,-8.719874,12.134632,0.000000,-8.182760,0,0,15.963284,10.997032,5.109301,7.149211,4.829256,6.759848,-7.977007,166.887756,0,38.187641,60.568520,44.431072,8.036242,14.739471,7.971563,-12.407343,12.586553,8.061914,11.860869,8.301452,11.210085,8.826163,12.827067,9.773610,11.796375,9.804980,12.772534,0,0.00102,0.00120,0.00174,0.00093,0.00062,0.00065,0.00157,0.00114,-1.49023,0.12044,3.27760
2.243,0.000000,0,0,0,0,7.071520,0.316781,0.141936,6.078462,13.299482,-8.906644,6.084641,14.481926,-8.722666,12.125913,0.000000,-8.161199,0,0,15.955171,10.988991,5.108951,7.149258,4.829251,6.759752,-8.023459,166.595108,0,38.577660,60.599442,44.236336,8.036560,14.729796,7.970040,-12.438013,12.576314,8.059663,11.850577,8.300898,11.203338,8.829968,12.818888,9.775184,11.786158,9.805377,12.763515,0,0.00104,0.00119,0.00169,0.00089,0.00061,0.00066,0.00149,0.00113,-1.49130,0.12130,3.27714
2.244,0.000000,0,0,0,0,7.071739,0.318820,0.143965,6.078655,13.290628,-8.893456,6.084916,14.473042,-8.725457,12.117193,0.000000,-8.139636,0,0,15.947058,10.980949,5.108600,7.149303,4.829247,6.759656,-8.069911,166.302475,0,38.967674,60.630360,44.041595,8.036879,14.720121,7.968518,-12.468682,12.566074,8.057411,11.840284,8.300344,11.196590,8.833773,12.810709,9.776756,11.775939,9.805773,12.754496,0,0.00105,0.00118,0.00172,0.00091,0.00063,0.00066,0.00152,0.00112,-1.49442,0.11912,3.27713
2.245,0.000000,0,0,0,0,7.071957,0.320859,0.145994,6.078847,13.281775,-8.880269,6.085181,14.464159,-8.728249,12.108474,0.000000,-8.118074,0,0,15.938946,10.972908,5.108250,7.149350,4.829243,6.759561,-8.116364,166.009827,0,39.357693,60.661282,43.846859,8.037197,14.710446,7.966996,-12.499352,12.555835,8.055160,11.829991,8.299789,11.189843,8.837578,12.802529,9.778330,11.765721,9.806170,12.745477,0,0.00105,0.00119,0.00171,0.00091,0.00063,0.00065,0.00153,0.00111,-1.48984,0.11854,3.27736
2.246,0.000000,0,0,0,0,7.072271,0.320466,0.145861,6.079029,13.272135,-8.869412,6.085375,14.455284,-8.737794,12.099802,0.000000,-8.106319,0,0,15.930928,10.964650,5.107913,7.149473,4.829172,6.759463,-8.155017,165.993256,0,39.457962,60.690659,43.742619,8.038230,14.701720,7.966820,-12.465993,12.540784,8.054813,11.820145,8.299363,11.182101,8.838425,12.794370,9.778893,11.757299,9.805233,12.737501,0,0.00105,0.00117,0.00168,0.00089,0.00059,0.00065,0.00149,0.00107,-1.48923,0.11786,3.27758
2.247,0.000000,0,0,0,0,7.072642,0.318609,0.144425,6.079204,13.262019,-8.859961,6.085544,14.446415,-8.751410,12.091158,0.000000,-8.100472,0,0,15.922968,10.956260,5.107584,7.149643,4.829061,6.759365,-8.188972,166.143051,0,39.383648,60.719101,43.692917,8.039692,14.693565,7.967455,-12.394053,12.522834,8.055615,11.810567,8.299013,11.173759,8.837489,12.786223,9.778848,11.749962,9.803494,12.730155,0,0.00102,0.00115,0.00166,0.00089,0.00058,0.00064,0.00138,0.00103,-1.48831,0.11537,3.27781
2.248,0.000000,0,0,0,0,7.073013,0.316751,0.142990,6.079379,13.251904,-8.850508,6.085639,14.437545,-8.765024,12.082515,0.000000,-8.094626,0,0,15.915008,10.947870,5.107255,7.149813,4.828950,6.759267,-8.222926,166.292831,0,39.309330,60.747543,43.643211,8.041154,14.685410,7.968090,-12.322114,12.504884,8.056417,11.800989,8.298662,11.165417,8.836555,12.778076,9.778802,11.742623,9.801755,12.722809,0,0.00101,0.00111,0.00160,0.00091,0.00058,0.00063,0.00129,0.00098,-1.49094,0.11225,3.27735
2.249,0.000000,0,0,0,0,7.073385,0.314893,0.141554,6.079554,13.241790,-8.841056,6.085707,14.428676,-8.778639,12.073872,0.000000,-8.088780,0,0,15.907047,10.939481,5.106926,7.149983,4.828839,6.759169,-8.256881,166.442612,0,39.235012,60.775986,43.593506,8.042616,14.677256,7.968725,-12.250174,12.486934,8.057220,11.791411,8.298312,11.157074,8.835619,12.769929,9.778757,11.735285,9.800016,12.715462,0,0.00097,0.00109,0.00150,0.00092,0.00059,0.00062,0.00128,0.00095,-1.48941,0.11008,3.27651
2.250,0.000000,0,0,0,0,7.072739,0.314681,0.138306,6.079707,13.233001,-8.836066,6.085712,14.419937,-8.800439,12.065062,0.000000,-8.094721,0,0,15.899070,10.931086,5.106585,7.150231,4.828924,6.759015,-8.277328,166.430069,0,39.256008,60.827065,43.595886,8.043179,14.670173,7.969413,-12.124813,12.472422,8.058286,11.779491,8.299475,11.147141,8.835444,12.760439,9.780356,11.727424,9.799950,12.706261,0,0.00095,0.00105,0.00148,0.00093,0.00059,0.00062,0.00130,0.00092,-1.48984,0.10665,3.27641
2.251,0.000000,0,0,0,0,7.071481,0.315459,0.133965,6.079846,13.225011,-8.833767,6.085694,14.411277,-8.827171,12.056151,0.000000,-8.107764,0,0,15.891082,10.922687,5.106237,7.150527,4.829126,6.758828,-8.289637,166.319733,0,39.334431,60.891788,43.629650,8.043200,14.663735,7.970133,-11.967263,12.459981,8.059511,11.766160,8.301550,11.136250,8.835728,12.750139,9.782947,11.719247,9.800892,12.695942,0,0.00092,0.00104,0.00143,0.00089,0.00058,0.00060,0.00129,0.00088,-1.49072,0.10226,3.27672
