"Time","v2 R COP","49 RDS cle","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","39a FRx (cm)","v1 xCoM","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","37a FLx (cm)","50 LDS cle","48 L marks","37 FLx (cm)","33 HLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24a toex (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","3 Platform","2 Trdml","1 Synch"
1.642,4.780518,1,0,0,0,7.087830,0.369531,-4.088794,6.074779,14.558558,-10.673143,5.897829,17.579479,-11.241567,11.989300,0.000000,-10.690811,0,0,15.508172,10.209217,5.161834,6.631086,4.399192,6.872570,43.840038,135.207596,0,54.211693,79.573898,77.727196,8.185840,17.967695,7.990139,-8.934285,12.383803,8.138884,11.847363,8.694853,11.531121,8.515310,13.220985,9.911255,13.114529,9.774969,14.095257,0,0.00142,0.00062,0.00186,0.00083,0.00058,0.00114,0.00073,0.00067,-0.65842,0.08025,3.27844
1.643,4.778833,1,0,0,0,7.088671,0.368945,-4.147981,6.070752,14.551717,-10.702690,5.891149,17.568642,-11.237335,11.977986,0.000000,-10.658150,0,0,15.497289,10.252905,5.160416,6.629622,4.397250,6.868516,44.389034,135.845596,0,53.917095,80.214394,77.610023,8.181412,18.003710,7.987343,-9.209642,12.377254,8.129953,11.845094,8.668981,11.523126,8.513756,13.215987,9.909295,13.105015,9.773951,14.087510,0,0.00132,0.00063,0.00184,0.00081,0.00058,0.00095,0.00074,0.00066,-0.67931,0.07674,3.27864
1.644,4.777136,1,0,0,0,7.088686,0.366937,-4.214361,6.066537,14.544589,-10.710558,5.884264,17.557850,-11.229924,11.966633,0.000000,-10.620018,0,0,15.486736,10.298235,5.158979,6.628154,4.395284,6.863234,44.918388,134.649857,0,54.770870,80.084618,77.206367,8.179771,18.013260,7.985630,-9.556172,12.368492,8.121676,11.834744,8.656590,11.521263,8.512019,13.214986,9.906436,13.092093,9.772664,14.074102,0,0.00128,0.00062,0.00181,0.00077,0.00057,0.00092,0.00073,0.00067,-0.70266,0.07447,3.27811
1.645,4.775436,1,0,0,0,7.088701,0.364929,-4.280740,6.062323,14.537462,-10.718426,5.877232,17.547056,-11.222513,11.955279,0.000000,-10.581885,0,0,15.476184,10.343565,5.157543,6.626687,4.393318,6.857951,45.447742,133.454117,0,55.624645,79.954842,76.802711,8.178131,18.022808,7.983916,-9.902701,12.359730,8.113400,11.824395,8.644199,11.519401,8.510283,13.213985,9.903576,13.079171,9.771377,14.060695,0,0.00127,0.00063,0.00182,0.00074,0.00057,0.00092,0.00070,0.00066,-0.72579,0.08063,3.27762
1.646,4.773731,1,0,0,0,7.088716,0.362921,-4.347120,6.058109,14.530334,-10.726294,5.869980,17.536264,-11.215102,11.943926,0.000000,-10.543754,0,0,15.465631,10.388895,5.156106,6.625219,4.391352,6.852668,45.977097,132.258377,0,56.478424,79.825066,76.399055,8.176491,18.032358,7.982203,-10.249231,12.350968,8.105124,11.814046,8.631809,11.517538,8.508547,13.212984,9.900716,13.066249,9.770090,14.047287,0,0.00128,0.00066,0.00188,0.00070,0.00058,0.00092,0.00071,0.00066,-0.76929,0.09437,3.27724
1.647,4.772030,1,0,0,0,7.088243,0.360903,-4.415381,6.053800,14.522510,-10.728348,5.862583,17.525455,-11.207315,11.932650,0.000000,-10.505617,0,0,15.455138,10.435003,5.154654,6.623703,4.389408,6.846987,46.497402,131.183899,0,56.539925,79.521439,76.633049,8.175406,18.036526,7.979782,-10.590111,12.341870,8.097638,11.802536,8.641950,11.503504,8.505687,13.196383,9.897675,13.053151,9.768548,14.034940,0,0.00128,0.00066,0.00204,0.00071,0.00059,0.00093,0.00066,0.00065,-0.79401,0.11384,3.27715
1.648,4.770333,1,0,0,0,7.086566,0.358859,-4.488292,6.049259,14.512959,-10.716030,5.854971,17.514605,-11.198598,11.921568,0.000000,-10.467470,0,0,15.444792,10.483036,5.153162,6.622063,4.387518,6.840322,46.995346,130.409180,0,54.642746,78.787994,78.443451,8.175692,18.027384,7.975613,-10.917021,12.331943,8.092105,11.788159,8.707794,11.459378,8.500050,13.141212,9.894182,13.039618,9.766375,14.025215,0,0.00128,0.00066,0.00215,0.00072,0.00058,0.00090,0.00065,0.00065,-0.81602,0.11561,3.27768
1.649,4.768641,1,0,0,0,7.084888,0.356816,-4.561203,6.044718,14.503408,-10.703712,5.847296,17.503754,-11.189881,11.910485,0.000000,-10.429323,0,0,15.434445,10.531068,5.151669,6.620423,4.385630,6.833657,47.493286,129.634460,0,52.745567,78.054558,80.253853,8.175977,18.018242,7.971445,-11.243932,12.322015,8.086572,11.773782,8.773639,11.415253,8.494411,13.086042,9.890691,13.026086,9.764202,14.015491,0,0.00126,0.00066,0.00211,0.00072,0.00058,0.00086,0.00064,0.00066,-0.83960,0.11892,3.27814
1.650,4.766955,1,0,0,0,7.083211,0.354772,-4.634115,6.040177,14.493857,-10.691394,5.839528,17.492903,-11.181164,11.899404,0.000000,-10.391176,0,0,15.424099,10.579101,5.150177,6.618783,4.383740,6.826992,47.991230,128.859741,0,50.848389,77.321114,82.064255,8.176263,18.009100,7.967276,-11.570843,12.312088,8.081038,11.759405,8.839483,11.371127,8.488773,13.030871,9.887199,13.012552,9.762029,14.005766,0,0.00124,0.00068,0.00191,0.00073,0.00062,0.00085,0.00066,0.00066,-0.85674,0.12170,3.27845
1.651,4.765275,1,0,0,0,7.081963,0.352669,-4.704688,6.035553,14.484879,-10.673614,5.831788,17.482111,-11.170043,11.888279,0.000000,-10.355267,0,0,15.413786,10.627524,5.148685,6.617165,4.381876,6.819861,48.458469,128.624695,0,49.810951,76.844276,83.036484,8.176430,18.000761,7.964153,-11.870243,12.299884,8.079100,11.745736,8.875313,11.342029,8.484618,12.996043,9.884316,12.999325,9.760282,13.995473,0,0.00126,0.00070,0.00185,0.00083,0.00062,0.00086,0.00068,0.00066,-0.88106,0.12146,3.27834
1.652,4.763602,1,0,0,0,7.081777,0.350420,-4.769481,6.030725,14.477318,-10.642331,5.824089,17.471470,-11.152982,11.877050,0.000000,-10.324888,0,0,15.403559,10.676917,5.147192,6.615599,4.380071,6.811582,48.849808,129.723877,0,50.898991,77.001823,81.936562,8.176303,17.994402,7.963614,-12.101631,12.282054,8.086045,11.733820,8.836935,11.350081,8.484130,13.011502,9.882937,12.986853,9.759587,13.983774,0,0.00126,0.00071,0.00186,0.00087,0.00063,0.00088,0.00069,0.00066,-0.92130,0.11624,3.27735
1.653,4.761947,1,0,0,0,7.081590,0.348171,-4.834273,6.025898,14.469756,-10.611048,5.816438,17.460829,-11.135920,11.865823,0.000000,-10.294510,0,0,15.393332,10.726310,5.145699,6.614033,4.378266,6.803303,49.241150,130.823044,0,51.987030,77.159363,80.836632,8.176177,17.988043,7.963074,-12.333019,12.264223,8.092991,11.721903,8.798558,11.358134,8.483641,13.026962,9.881559,12.974380,9.758893,13.972076,0,0.00118,0.00072,0.00186,0.00090,0.00064,0.00090,0.00067,0.00068,-0.94268,0.11075,3.27686
1.654,4.760317,1,0,0,0,7.081404,0.345922,-4.899066,6.021070,14.462194,-10.579765,5.808856,17.450186,-11.118857,11.854594,0.000000,-10.264132,0,0,15.383104,10.775702,5.144207,6.612468,4.376462,6.795023,49.632488,131.922226,0,53.075066,77.316910,79.736710,8.176050,17.981684,7.962535,-12.564408,12.246392,8.099936,11.709987,8.760181,11.366187,8.483151,13.042422,9.880180,12.961907,9.758199,13.960378,0,0.00115,0.00074,0.00186,0.00088,0.00063,0.00088,0.00066,0.00067,-0.96227,0.10565,3.27747
1.655,4.758715,1,0,0,0,7.081270,0.344936,-4.959321,6.016145,14.455453,-10.546635,5.801328,17.439615,-11.099723,11.843425,0.000000,-10.238192,0,0,15.372885,10.825564,5.142801,6.610935,4.374640,6.786535,49.987465,132.524612,0,53.710598,77.357323,79.024780,8.176277,17.975031,7.962646,-12.764795,12.229509,8.101966,11.701275,8.732876,11.368843,8.481294,13.050115,9.877654,12.949235,9.757641,13.949478,0,0.00109,0.00076,0.00169,0.00092,0.00064,0.00083,0.00066,0.00066,-0.98275,0.10039,3.27787
1.656,4.757154,1,0,0,0,7.081267,0.347073,-5.008358,6.010978,14.450740,-10.508935,5.793880,17.429214,-11.075464,11.832401,0.000000,-10.223227,0,0,15.362683,10.876590,5.141609,6.609484,4.372775,6.777528,50.252541,131.898819,0,53.227432,77.108177,79.272064,8.177378,17.967649,7.964364,-12.888540,12.214970,8.091843,11.700486,8.732944,11.358158,8.476051,13.038606,9.872288,12.936067,9.757420,13.940556,0,0.00108,0.00079,0.00154,0.00091,0.00064,0.00078,0.00068,0.00065,-0.99922,0.09302,3.27779
1.657,4.755617,1,0,0,0,7.081264,0.349210,-5.057396,6.005811,14.446026,-10.471235,5.786546,17.418814,-11.051205,11.821377,0.000000,-10.208261,0,0,15.352482,10.927615,5.140418,6.608034,4.370910,6.768522,50.517616,131.273041,0,52.744263,76.859024,79.519348,8.178478,17.960270,7.966081,-13.012285,12.200430,8.081718,11.699697,8.733010,11.347472,8.470809,13.027097,9.866922,12.922899,9.757198,13.931632,0,0.00099,0.00082,0.00138,0.00088,0.00066,0.00075,0.00066,0.00064,-1.02636,0.08852,3.27776
1.658,4.754115,1,0,0,0,7.081261,0.351347,-5.106433,6.000643,14.441312,-10.433535,5.779378,17.408413,-11.026945,11.810353,0.000000,-10.193295,0,0,15.342279,10.978640,5.139227,6.606583,4.369045,6.759515,50.782692,130.647247,0,52.261097,76.609879,79.766632,8.179579,17.952890,7.967799,-13.136030,12.185890,8.071595,11.698908,8.733078,11.336787,8.465568,13.015588,9.861557,12.909732,9.756976,13.922709,0,0.00099,0.00082,0.00132,0.00090,0.00066,0.00077,0.00066,0.00065,-1.05538,0.08168,3.27784
1.659,4.752627,1,0,0,0,7.081040,0.352567,-5.148143,5.995405,14.436722,-10.392496,5.772389,17.397993,-10.998135,11.799303,0.000000,-10.177549,0,0,15.332101,11.029986,5.138022,6.605242,4.367232,6.750443,50.988613,130.542389,0,51.783321,76.443855,80.036942,8.179498,17.943424,7.968067,-13.223630,12.171872,8.065621,11.693838,8.732412,11.324030,8.460590,13.002156,9.856544,12.895839,9.756651,13.913433,0,0.00099,0.00083,0.00126,0.00092,0.00067,0.00075,0.00067,0.00065,-1.07603,0.07660,3.27782
1.660,4.751162,1,0,0,0,7.080281,0.351519,-5.171740,5.989994,14.432437,-10.343203,5.765665,17.387520,-10.958071,11.788186,0.000000,-10.159877,0,0,15.321980,11.082128,5.136785,6.604172,4.365548,6.741207,51.048290,131.725342,0,51.318882,76.483315,80.364182,8.176497,17.928804,7.964750,-13.221872,12.159144,8.069907,11.678185,8.729936,11.306149,8.456269,12.983974,9.852406,12.880154,9.756069,13.903286,0,0.00101,0.00083,0.00126,0.00092,0.00068,0.00073,0.00069,0.00069,-1.09045,0.07987,3.27759
1.661,4.749700,1,0,0,0,7.079522,0.350470,-5.195335,5.984581,14.428153,-10.293910,5.759151,17.377048,-10.918007,11.777070,0.000000,-10.142204,0,0,15.311858,11.134269,5.135548,6.603102,4.363863,6.731971,51.107964,132.908295,0,50.854439,76.522774,80.691422,8.173494,17.914183,7.961433,-13.220114,12.146417,8.074193,11.662532,8.727460,11.288270,8.451948,12.965792,9.848268,12.864469,9.755487,13.893139,0,0.00103,0.00082,0.00130,0.00092,0.00067,0.00071,0.00071,0.00067,-1.11172,0.09626,3.27744
1.662,4.748243,1,0,0,0,7.078763,0.349422,-5.218931,5.979170,14.423868,-10.244617,5.752947,17.366575,-10.877942,11.765953,0.000000,-10.124531,0,0,15.301737,11.186410,5.134311,6.602032,4.362179,6.722735,51.167637,134.091248,0,50.389999,76.562233,81.018661,8.170492,17.899563,7.958116,-13.218356,12.133689,8.078479,11.646878,8.724983,11.270391,8.447626,12.947610,9.844129,12.848783,9.754906,13.882993,0,0.00103,0.00083,0.00142,0.00093,0.00065,0.00073,0.00070,0.00069,-1.12865,0.12065,3.27744
1.663,4.746789,1,0,0,0,7.077962,0.348480,-5.237024,5.973808,14.420323,-10.195333,5.746962,17.356203,-10.833361,11.754936,0.000000,-10.105346,0,0,15.291611,11.238512,5.133110,6.600941,4.360506,6.713177,51.138599,135.009216,0,50.059963,76.570869,81.262886,8.167906,17.886328,7.956066,-13.194206,12.121808,8.082580,11.632316,8.722030,11.255374,8.443758,12.932444,9.840331,12.834590,9.754395,13.873475,0,0.00102,0.00082,0.00152,0.00101,0.00065,0.00076,0.00072,0.00071,-1.14454,0.12242,3.27760
1.664,4.745337,1,0,0,0,7.077060,0.347802,-5.241512,5.968571,14.418608,-10.146070,5.741301,17.346079,-10.777610,11.744163,0.000000,-10.082423,0,0,15.281477,11.290515,5.131999,6.599798,4.358860,6.702825,50.890247,135.272034,0,50.062206,76.503326,81.301865,8.166347,17.876518,7.957147,-13.114699,12.112024,8.086222,11.620447,8.717899,11.247438,8.441009,12.924735,9.837376,12.824085,9.754057,13.865516,0,0.00097,0.00083,0.00152,0.00107,0.00065,0.00076,0.00071,0.00069,-1.17454,0.12197,3.27814
1.665,4.743939,1,0,0,0,7.076158,0.347124,-5.246000,5.963334,14.416891,-10.096806,5.735806,17.335953,-10.721860,11.733390,0.000000,-10.059500,0,0,15.271342,11.342519,5.130889,6.598655,4.357215,6.692472,50.641891,135.534851,0,50.064445,76.435776,81.340851,8.164787,17.866709,7.958229,-13.035192,12.102241,8.089863,11.608578,8.713768,11.239503,8.438259,12.917027,9.834421,12.813581,9.753719,13.857556,0,0.00096,0.00083,0.00155,0.00107,0.00065,0.00076,0.00073,0.00069,-1.19201,0.11959,3.27848
1.666,4.742619,1,0,0,0,7.075255,0.346445,-5.250487,5.958096,14.415175,-10.047543,5.730556,17.325829,-10.666109,11.722616,0.000000,-10.036577,0,0,15.261208,11.394523,5.129778,6.597512,4.355570,6.682119,50.393539,135.797668,0,50.066689,76.368233,81.379829,8.163228,17.856899,7.959310,-12.955686,12.092457,8.093505,11.596709,8.709637,11.231567,8.435511,12.909319,9.831467,12.803077,9.753382,13.849597,0,0.00096,0.00080,0.00156,0.00109,0.00065,0.00077,0.00073,0.00069,-1.20559,0.11184,3.27840
1.667,4.741395,1,0,0,0,7.074377,0.346413,-5.250625,5.952844,14.412980,-10.000440,5.725417,17.315773,-10.607838,11.711890,0.000000,-10.009968,0,0,15.251068,11.446333,5.128784,6.596338,4.354011,6.671867,50.031525,135.993790,0,50.165775,76.389900,81.411758,8.161609,17.844271,7.960036,-12.871639,12.081346,8.096430,11.583632,8.704513,11.223008,8.433739,12.901283,9.829528,12.792783,9.753551,13.841619,0,0.00095,0.00078,0.00142,0.00108,0.00064,0.00076,0.00077,0.00069,-1.22207,0.10562,3.27818
1.668,4.740314,1,0,0,0,7.073557,0.347979,-5.240008,5.947556,14.409599,-9.958677,5.720438,17.305895,-10.543330,11.701280,0.000000,-9.974245,0,0,15.240916,11.497666,5.128079,6.595088,4.352665,6.661863,49.388515,136.024979,0,50.504292,76.632149,81.426262,8.159842,17.824671,7.959883,-12.776370,12.066956,8.097581,11.567564,8.696935,11.212909,8.434384,12.892441,9.830100,12.783010,9.754971,13.833592,0,0.00098,0.00078,0.00132,0.00110,0.00065,0.00076,0.00079,0.00069,-1.23707,0.09707,3.27765
1.669,4.739273,1,0,0,0,7.072738,0.349545,-5.229391,5.942269,14.406219,-9.916914,5.715568,17.296017,-10.478824,11.690670,0.000000,-9.938522,0,0,15.230764,11.549001,5.127374,6.593839,4.351319,6.651859,48.745506,136.056168,0,50.842808,76.874390,81.440765,8.158074,17.805071,7.959730,-12.681101,12.052566,8.098732,11.551497,8.689356,11.202809,8.435030,12.883597,9.830672,12.773237,9.756392,13.825566,0,0.00100,0.00079,0.00134,0.00111,0.00065,0.00079,0.00078,0.00067,-1.25132,0.09197,3.27728
1.670,4.738293,1,0,0,0,7.071918,0.351111,-5.218773,5.936981,14.402838,-9.875152,5.710860,17.286139,-10.414316,11.680059,0.000000,-9.902799,0,0,15.220613,11.600334,5.126669,6.592590,4.349974,6.641855,48.102497,136.087357,0,51.181324,77.116631,81.455269,8.156307,17.785471,7.959577,-12.585832,12.038176,8.099883,11.535429,8.681777,11.192710,8.435676,12.874754,9.831245,12.763464,9.757812,13.817540,0,0.00129,0.00078,0.00146,0.00110,0.00064,0.00079,0.00077,0.00068,-1.27950,0.08147,3.27728
1.671,4.737285,1,0,0,0,7.070871,0.351853,-5.206124,5.931735,14.400173,-9.837989,5.706263,17.276363,-10.348756,11.669618,0.000000,-9.865196,0,0,15.210608,11.650702,5.125948,6.591333,4.348625,6.632139,47.352619,136.138794,0,51.477516,77.268944,81.471916,8.154528,17.770674,7.958864,-12.501725,12.023561,8.100595,11.520639,8.675886,11.183131,8.435641,12.866070,9.831119,12.753626,9.758732,13.809711,0,0.00144,0.00076,0.00157,0.00106,0.00063,0.00079,0.00075,0.00068,-1.29801,0.07840,3.27716
1.672,4.736236,1,0,0,0,7.069262,0.350562,-5.188448,5.926591,14.399279,-9.812200,5.701831,17.266840,-10.280593,11.659590,0.000000,-9.822947,0,0,15.200967,11.698678,5.125187,6.590058,4.347270,6.623136,46.338535,136.240280,0,51.669071,77.198929,81.493835,8.152715,17.767754,7.956768,-12.445214,12.008389,8.100224,11.509011,8.674169,11.174838,8.433928,12.857777,9.829263,12.743625,9.758413,13.802364,0,0.00154,0.00076,0.00167,0.00101,0.00063,0.00078,0.00075,0.00069,-1.29977,0.08771,3.27678
1.673,4.735180,1,0,0,0,7.067653,0.349270,-5.170774,5.921448,14.398383,-9.786410,5.697438,17.257317,-10.212430,11.649562,0.000000,-9.780696,0,0,15.191326,11.746655,5.124425,6.588782,4.345914,6.614131,45.324451,136.341782,0,51.860626,77.128906,81.515762,8.150903,17.764835,7.954671,-12.388703,11.993218,8.099851,11.497383,8.672450,11.166545,8.432214,12.849484,9.827407,12.733624,9.758095,13.795018,0,0.00216,0.00091,0.00221,0.00116,0.00092,0.00104,0.00096,0.00077,-1.31500,0.11670,3.27678
1.674,4.734113,1,0,0,0,7.066044,0.347978,-5.153098,5.916304,14.397489,-9.760622,5.693103,17.247793,-10.144267,11.639534,0.000000,-9.738446,0,0,15.181685,11.794632,5.123664,6.587507,4.344558,6.605128,44.310368,136.443268,0,52.052185,77.058891,81.537689,8.149091,17.761915,7.952575,-12.332191,11.978047,8.099478,11.485755,8.670732,11.158252,8.430500,12.841191,9.825551,12.723623,9.757777,13.787672,0,0.00320,0.00161,0.00444,0.00160,0.00204,0.00152,0.00186,0.00102,-1.32883,0.12007,3.27762
1.675,4.733076,1,0,0,0,7.064465,0.346588,-5.135155,5.911147,14.396309,-9.740458,5.688738,17.238205,-10.076527,11.629498,0.000000,-9.694162,0,0,15.172040,11.840693,5.122917,6.586340,4.343243,6.596057,43.229618,136.598068,0,52.224636,76.991631,81.544655,8.147331,17.756311,7.950746,-12.286690,11.963913,8.099688,11.474518,8.669108,11.150106,8.429442,12.833126,9.824313,12.713450,9.758130,13.779838,0,0.00390,0.00194,0.00603,0.00180,0.00298,0.00177,0.00244,0.00116,-1.33542,0.12355,3.27801
1.676,4.732082,1,0,0,0,7.062956,0.344953,-5.116551,5.905956,14.394426,-9.734200,5.684328,17.228456,-10.009829,11.619444,0.000000,-9.644850,0,0,15.162382,11.882021,5.122206,6.585443,4.342027,6.586822,41.984047,136.884674,0,52.349865,76.931175,81.514633,8.145704,17.744076,7.949580,-12.268403,11.952338,8.101336,11.464251,8.667718,11.142327,8.430008,12.825622,9.824602,12.702855,9.760142,13.770800,0,0.00407,0.00209,0.00679,0.00198,0.00340,0.00190,0.00275,0.00137,-1.36182,0.12164,3.27740
1.677,4.731111,1,0,0,0,7.061449,0.343317,-5.097947,5.900765,14.392544,-9.727941,5.679935,17.218710,-9.943131,11.609389,0.000000,-9.595537,0,0,15.152725,11.923348,5.121494,6.584546,4.340811,6.577586,40.738480,137.171265,0,52.475094,76.870720,81.484619,8.144076,17.731838,7.948413,-12.250116,11.940764,8.102986,11.453983,8.666328,11.134548,8.430573,12.818117,9.824891,12.692259,9.762156,13.761761,0,0.00452,0.00233,0.00713,0.00214,0.00385,0.00199,0.00283,0.00157,-1.37261,0.11640,3.27703
1.678,4.730171,1,0,0,0,7.059940,0.341682,-5.079343,5.895575,14.390661,-9.721682,5.675570,17.208961,-9.876434,11.599335,0.000000,-9.546224,0,0,15.143067,11.964676,5.120783,6.583648,4.339595,6.568351,39.492912,137.457855,0,52.600323,76.810265,81.454597,8.142448,17.719601,7.947247,-12.231830,11.929190,8.104635,11.443716,8.664938,11.126769,8.431139,12.810613,9.825179,12.681664,9.764168,13.752722,0,0.00457,0.00278,0.00729,0.00225,0.00406,0.00200,0.00292,0.00165,-1.37906,0.10755,3.27718
1.679,4.729238,1,0,0,0,7.059192,0.340030,-5.060605,5.890447,14.388842,-9.718090,5.671281,17.199221,-9.806752,11.589372,0.000000,-9.493722,0,0,15.133471,12.004181,5.120073,6.582808,4.338412,6.559016,38.225224,137.612152,0,52.645229,76.626762,81.532120,8.141106,17.708637,7.945526,-12.212910,11.918780,8.105876,11.433399,8.667962,11.117664,8.430734,12.800940,9.824631,12.670376,9.766191,13.744117,0,0.00464,0.00292,0.00760,0.00232,0.00409,0.00213,0.00319,0.00168,-1.39256,0.10202,3.27712
1.680,4.728312,1,0,0,0,7.060323,0.338337,-5.041537,5.885474,14.387175,-9.721090,5.667107,17.189499,-9.729693,11.579638,0.000000,-9.433338,0,0,15.124026,12.039183,5.119369,6.582107,4.337306,6.549436,36.902851,137.439346,0,52.491554,76.139076,81.875488,8.140468,17.700821,7.942435,-12.192427,11.911250,8.106107,11.422957,8.681898,11.105283,8.427927,12.785907,9.822010,12.657378,9.768235,13.736583,0,0.00480,0.00322,0.00781,0.00236,0.00419,0.00216,0.00336,0.00166,-1.39832,0.09560,3.27658
1.681,4.727402,1,0,0,0,7.061453,0.336644,-5.022468,5.880502,14.385509,-9.724090,5.662952,17.179777,-9.652635,11.569902,0.000000,-9.372953,0,0,15.114582,12.074183,5.118664,6.581406,4.336202,6.539855,35.580479,137.266556,0,52.337879,75.651382,82.218857,8.139830,17.693005,7.939345,-12.171944,11.903721,8.106338,11.412516,8.695834,11.092901,8.425121,12.770873,9.819389,12.644380,9.770280,13.729050,0,0.00482,0.00353,0.00783,0.00247,0.00429,0.00221,0.00339,0.00170,-1.41135,0.08785,3.27643
1.682,4.726513,1,0,0,0,7.062584,0.334951,-5.003400,5.875529,14.383842,-9.727090,5.658829,17.170055,-9.575576,11.560168,0.000000,-9.312569,0,0,15.105137,12.109185,5.117959,6.580705,4.335096,6.530274,34.258102,137.093765,0,52.184208,75.163696,82.562225,8.139192,17.685190,7.936255,-12.151461,11.896191,8.106568,11.402075,8.709770,11.080520,8.422315,12.755840,9.816769,12.631382,9.772325,13.721516,0,0.00486,0.00368,0.00777,0.00254,0.00441,0.00225,0.00341,0.00173,-1.42547,0.08103,3.27712
1.683,4.725645,1,0,0,0,7.063160,0.334060,-4.985466,5.870570,14.381832,-9.730007,5.654656,17.160320,-9.495430,11.550519,0.000000,-9.250557,0,0,15.095740,12.142882,5.117309,6.580004,4.333963,6.521262,32.949062,136.945999,0,52.022903,74.785721,82.859703,8.137923,17.677626,7.934406,-12.092876,11.887090,8.106238,11.392183,8.719785,11.068687,8.419422,12.741939,9.814014,12.619005,9.773817,13.714212,0,0.00486,0.00385,0.00774,0.00253,0.00447,0.00230,0.00341,0.00179,-1.43221,0.08008,3.27752
1.684,4.724807,1,0,0,0,7.062363,0.335153,-4.970339,5.865645,14.378973,-9.732719,5.650411,17.150553,-9.407652,11.541080,0.000000,-9.184520,0,0,15.086463,12.173356,5.116796,6.579299,4.332758,6.513657,31.672987,136.860107,0,51.842731,74.678986,83.043732,8.135096,17.670683,7.935626,-11.940098,11.874104,8.104523,11.383653,8.720106,11.058212,8.416316,12.730836,9.810931,12.608164,9.773941,13.707478,0,0.00487,0.00389,0.00782,0.00256,0.00457,0.00230,0.00346,0.00183,-1.44065,0.09803,3.27729
1.685,4.723955,1,0,0,0,7.061566,0.336245,-4.955212,5.860720,14.376115,-9.735432,5.646148,17.140785,-9.319874,11.531641,0.000000,-9.118483,0,0,15.077185,12.203830,5.116283,6.578596,4.331554,6.506051,30.396912,136.774231,0,51.662560,74.572243,83.227760,8.132268,17.663740,7.936846,-11.787319,11.861118,8.102806,11.375121,8.720428,11.047738,8.413209,12.719733,9.807847,12.597322,9.774065,13.700744,0,0.00500,0.00391,0.00782,0.00259,0.00460,0.00235,0.00347,0.00196,-1.44824,0.10429,3.27711
1.686,4.723080,1,0,0,0,7.060770,0.337337,-4.940084,5.855795,14.373256,-9.738143,5.641858,17.131016,-9.232097,11.522202,0.000000,-9.052445,0,0,15.067907,12.234304,5.115771,6.577891,4.330350,6.498446,29.120834,136.688339,0,51.482388,74.465508,83.411797,8.129439,17.656797,7.938066,-11.634541,11.848133,8.101090,11.366590,8.720749,11.037263,8.410103,12.708631,9.804764,12.586480,9.774189,13.694009,0,0.00517,0.00394,0.00783,0.00257,0.00464,0.00237,0.00349,0.00201,-1.45463,0.11576,3.27703
1.687,4.722153,1,0,0,0,7.059230,0.338520,-4.924788,5.850883,14.371401,-9.739333,5.637597,17.121258,-9.137845,11.512879,0.000000,-8.983895,0,0,15.058756,12.263504,5.115243,6.577219,4.329056,6.491083,27.865593,136.780365,0,51.393723,74.433372,83.616135,8.127956,17.650883,7.938899,-11.453914,11.834616,8.101874,11.355891,8.720702,11.027024,8.407372,12.697899,9.802152,12.577207,9.774274,13.687451,0,0.00521,0.00408,0.00792,0.00258,0.00467,0.00244,0.00356,0.00202,-1.45963,0.12076,3.27700
1.688,4.721149,1,0,0,0,7.055855,0.339929,-4.909069,5.846005,14.372028,-9.736760,5.633379,17.111521,-9.027592,11.503843,0.000000,-8.909131,0,0,15.049918,12.289557,5.114678,6.576626,4.327539,6.484320,26.661858,137.312210,0,51.531284,74.585663,83.870682,8.129800,17.647512,7.938775,-11.204438,11.819785,8.108837,11.339830,8.719745,11.017368,8.405565,12.688083,9.800704,12.571809,9.774260,13.681331,0,0.00527,0.00412,0.00795,0.00263,0.00470,0.00245,0.00365,0.00207,-1.46793,0.12437,3.27708
1.689,4.720118,1,0,0,0,7.052480,0.341338,-4.893351,5.841127,14.372655,-9.734188,5.629176,17.101784,-8.917337,11.494807,0.000000,-8.834368,0,0,15.041080,12.315608,5.114114,6.576034,4.326022,6.477558,25.458122,137.844040,0,51.668842,74.737953,84.125237,8.131642,17.644142,7.938651,-10.954963,11.804954,8.115800,11.323771,8.718788,11.007711,8.403760,12.678267,9.799256,12.566410,9.774245,13.675210,0,0.00531,0.00410,0.00801,0.00268,0.00470,0.00242,0.00367,0.00216,-1.46896,0.11876,3.27713
