"Time","v2 R COP","49 RDS cle","47 R marks","46 sw offset","45 sw onset","44 miry (cm)","43 mirx (cm)","42a CoMy (cm)","42 CoMy (cm)","41 CoMx (cm)","39a FRx (cm)","v1 xCoM","39 FRx (cm)","35a HRx (cm)","35 HRx (cm)","v3 L COP","37a FLx (cm)","50 LDS cle","48 L marks","37 FLx (cm)","33 HLx (cm)","40 FRy (cm)","38 FLy (cm)","36 HRy (cm)","34 HLy (cm)","33a HLx (cm)","32 MTP ang","31 Keyboard","30 ankle ang","29 knee ang","28 hip ang","27 FLty (cm)","26 FLtx (cm)","25 toey (cm)","24a toex (cm)","24 toex (cm)","23 MTPy (cm)","22 MTPx (cm)","21 anky (cm)","20 ankx (cm)","19 kny (cm)","18 knx (cm)","17 Hipy (cm)","16 Hipx (cm)","15 Cry (cm)","14 Crx (cm)","12 Sync","4 GM","5 Ip","6 BF","7 VL","8 St","9 TA","10 Gs","11 Gr","3 Platform","2 Trdml","1 Synch"
3.398,0.000000,0,0,0,0,7.059010,0.344955,2.332625,6.121337,15.164234,-9.313679,6.222454,16.490290,5.907640,13.082216,0.000000,3.490640,0,0,17.959312,12.067125,5.570902,7.127098,5.010241,6.519406,-9.578887,138.796967,0,54.445442,60.247265,61.938313,8.164715,16.582502,8.103484,-12.183003,13.329877,8.366220,12.847242,9.277721,12.512573,8.829588,14.152309,10.185096,13.802577,9.938710,14.821428,0,0.00068,0.00062,0.00080,0.00054,0.00070,0.00066,0.00072,0.00059,-0.00023,0.09677,3.27711
3.399,0.000000,0,0,0,0,7.058549,0.344996,2.456019,6.123834,15.163850,-9.275611,6.230296,16.481102,7.166788,13.089452,0.000000,2.951099,0,0,17.962025,12.057189,5.569360,7.128224,5.011112,6.521620,-9.512666,136.001694,0,55.077301,60.239491,62.371822,8.157705,16.582287,8.101218,-11.692880,13.328676,8.344955,12.848012,9.289030,12.519986,8.830359,14.156802,10.188039,13.815613,9.943210,14.833682,0,0.00067,0.00061,0.00081,0.00055,0.00067,0.00065,0.00070,0.00060,-0.00015,0.11834,3.27679
3.400,0.000000,0,0,0,0,7.058089,0.345036,2.579413,6.126331,15.163466,-9.237543,6.238083,16.471912,8.425936,13.096688,0.000000,2.411558,0,0,17.964739,12.047253,5.567818,7.129350,5.011983,6.523834,-9.446445,133.206421,0,55.709160,60.231712,62.805332,8.150697,16.582073,8.098951,-11.202757,13.327476,8.323690,12.848781,9.300339,12.527400,8.831131,14.161295,10.190983,13.828649,9.947710,14.845937,0,0.00067,0.00060,0.00087,0.00053,0.00067,0.00065,0.00067,0.00061,0.00009,0.12791,3.27671
3.401,0.000000,0,0,0,0,7.057684,0.344188,2.694407,6.129030,15.163168,-9.205076,6.245763,16.462736,9.635581,13.106119,0.000000,1.898698,0,0,17.966675,12.037605,5.566352,7.130577,5.013119,6.526139,-9.340305,132.532440,0,56.010242,60.196312,63.113644,8.144192,16.580610,8.096867,-10.826663,13.323638,8.319983,12.849800,9.315171,12.535568,8.833312,14.165725,10.195485,13.842804,9.950680,14.858629,0,0.00069,0.00064,0.00092,0.00054,0.00083,0.00067,0.00068,0.00063,-0.00009,0.12453,3.27664
3.402,0.000000,0,0,0,0,7.057351,0.342201,2.798620,6.131988,15.162980,-9.179793,6.253357,16.453571,10.781709,13.118365,0.000000,1.420072,0,0,17.967615,12.028331,5.564981,7.131935,5.014594,6.528559,-9.182943,134.580292,0,55.886906,60.125473,63.261307,8.138335,16.577547,8.095014,-10.596881,13.316419,8.338804,12.851143,9.334524,12.544705,8.837300,14.170072,10.201987,13.858397,9.951685,14.871886,0,0.00082,0.00069,0.00113,0.00054,0.00140,0.00067,0.00068,0.00069,-0.00016,0.11414,3.27656
3.403,0.000000,0,0,0,0,7.057017,0.340213,2.902834,6.134945,15.162791,-9.154511,6.260829,16.444408,11.927836,13.130612,0.000000,0.941447,0,0,17.968557,12.019056,5.563612,7.133293,5.016070,6.530980,-9.025582,136.628128,0,55.763565,60.054634,63.408970,8.132478,16.574482,8.093160,-10.367100,13.309198,8.357626,12.852485,9.353878,12.553843,8.841290,14.174418,10.208490,13.873990,9.952690,14.885142,0,0.00111,0.00079,0.00162,0.00057,0.00158,0.00074,0.00068,0.00082,0.00014,0.09954,3.27673
3.404,0.000000,0,0,0,0,7.056684,0.338226,3.007048,6.137902,15.162602,-9.129230,6.268202,16.435244,13.073964,13.142859,0.000000,0.462822,0,1,17.969498,12.009782,5.562242,7.134651,5.017546,6.533400,-8.868221,138.675980,0,55.640224,59.983795,63.556633,8.126621,16.571419,8.091307,-10.137318,13.301979,8.376447,12.853827,9.373232,12.562980,8.845278,14.178765,10.214993,13.889583,9.953696,14.898399,0,0.00168,0.00100,0.00205,0.00067,0.00185,0.00082,0.00072,0.00100,0.00022,0.09079,3.27719
3.405,0.000000,0,0,0,0,7.056415,0.336953,3.103799,6.141011,15.164457,-9.105605,6.275455,16.426157,14.139776,13.156976,1.894178,-0.019659,1,0,17.969902,12.000894,5.560774,7.135877,5.018972,6.535645,-8.701888,140.280090,0,56.059406,60.026272,63.486813,8.123305,16.570711,8.087573,-9.810222,13.288820,8.388362,12.852599,9.387814,12.573849,8.852468,14.187351,10.223781,13.905403,9.955933,14.912371,0,0.00204,0.00112,0.00277,0.00075,0.00280,0.00106,0.00071,0.00105,0.00000,0.10284,3.27729
3.406,0.000000,0,0,0,0,7.056230,0.336598,3.190976,6.144314,15.168935,-9.084107,6.282611,16.417168,15.102535,13.173493,5.313273,-0.507086,1,0,17.969618,11.992503,5.559181,7.136934,5.020337,6.537664,-8.524042,141.314804,0,57.174706,60.214134,63.137939,8.123250,16.573027,8.081427,-9.358260,13.268044,8.391417,12.848074,9.396272,12.586941,8.863764,14.201377,10.235500,13.921516,9.959751,14.927258,0,0.00263,0.00122,0.00306,0.00077,0.00319,0.00251,0.00070,0.00105,0.00001,0.12561,3.27699
3.407,0.000000,0,0,0,0,7.056046,0.336243,3.278153,6.147617,15.173411,-9.062610,6.289690,16.408180,16.065294,13.190011,6.838990,-0.994512,1,0,17.969336,11.984112,5.557589,7.137990,5.021701,6.539684,-8.346197,142.349533,0,58.290001,60.402000,62.789066,8.123195,16.575344,8.075280,-8.906299,13.247266,8.394472,12.843548,9.404730,12.600033,8.875060,14.215402,10.247221,13.937629,9.963569,14.942145,0,0.00288,0.00135,0.00318,0.00078,0.00334,0.00368,0.00069,0.00106,0.00001,0.12740,3.27661
3.408,0.000000,0,0,0,0,7.055861,0.335887,3.365330,6.150920,15.177889,-9.041112,6.296708,16.399191,17.028053,13.206528,6.840435,-1.481939,1,0,17.969051,11.975721,5.555996,7.139048,5.023065,6.541703,-8.168351,143.384262,0,59.405296,60.589867,62.440193,8.123139,16.577660,8.069134,-8.454338,13.226488,8.397527,12.839022,9.413188,12.613126,8.886356,14.229427,10.258941,13.953742,9.967386,14.957033,0,0.00309,0.00142,0.00318,0.00081,0.00333,0.00495,0.00066,0.00107,0.00007,0.12043,3.27615
3.409,0.000000,0,0,0,0,7.055624,0.334425,3.447858,6.154358,15.183473,-9.018593,6.303693,16.390158,17.907177,13.224619,6.841815,-1.973979,1,0,17.967649,11.967665,5.554390,7.140057,5.024711,6.543465,-7.979541,145.560715,0,59.669842,60.543537,62.564667,8.122537,16.573147,8.067113,-8.000476,13.214811,8.416902,12.836957,9.431417,12.623943,8.892821,14.235858,10.267010,13.969239,9.971061,14.971212,0,0.00333,0.00153,0.00319,0.00088,0.00332,0.00525,0.00063,0.00108,0.00000,0.10840,3.27623
3.410,0.000000,0,0,0,0,7.055321,0.331544,3.524423,6.157970,15.190477,-8.994761,6.310653,16.381063,18.678988,13.244728,6.843144,-2.471936,1,0,17.964809,11.960038,5.552768,7.141006,5.026718,6.544897,-7.776662,149.202148,0,58.842777,60.196712,63.296497,8.121232,16.559868,8.070385,-7.544176,13.214811,8.457216,12.838051,9.462181,12.631842,8.893088,14.232543,10.270392,13.983947,9.974550,14.984483,0,0.00349,0.00161,0.00320,0.00092,0.00332,0.00562,0.00063,0.00106,-0.00007,0.09397,3.27691
3.411,0.000000,0,0,0,0,7.055018,0.328662,3.600987,6.161582,15.197482,-8.970929,6.317580,16.371971,19.450798,13.264837,6.844335,-2.969893,1,0,17.961969,11.952412,5.551146,7.141954,5.028725,6.546328,-7.573783,152.843567,0,58.015717,59.849888,64.028328,8.119926,16.546591,8.073658,-7.087875,13.214811,8.497531,12.839144,9.492946,12.639741,8.893354,14.229228,10.273776,13.998654,9.978041,14.997753,0,0.00365,0.00172,0.00321,0.00093,0.00334,0.00685,0.00063,0.00105,0.00000,0.09068,3.27735
3.412,0.000000,0,0,0,0,7.054715,0.325780,3.677552,6.165193,15.204487,-8.947097,6.324482,16.362877,20.222609,13.284947,6.845416,-3.467850,1,0,17.959129,11.944784,5.549524,7.142903,5.030732,6.547759,-7.370903,156.485001,0,57.188656,59.503063,64.760162,8.118621,16.533312,8.076930,-6.631575,13.214811,8.537846,12.840238,9.523710,12.647639,8.893621,14.225913,10.277159,14.013363,9.981530,15.011024,0,0.00399,0.00183,0.00323,0.00101,0.00334,0.00747,0.00062,0.00107,0.00016,0.10940,3.27751
3.413,0.000000,0,0,0,0,7.054085,0.323927,3.749552,6.168927,15.211464,-8.921576,6.331336,16.353830,20.917601,13.306046,6.846293,-3.959672,1,0,17.955545,11.937431,5.548041,7.143651,5.032605,6.548921,-7.155384,158.488831,0,56.999802,59.212845,65.200500,8.118175,16.525112,8.081169,-4.768993,13.214811,8.553364,12.844738,9.545039,12.660995,8.895229,14.231882,10.280516,14.029437,9.985579,15.026069,0,0.00478,0.00196,0.00326,0.00108,0.00332,0.00835,0.00064,0.00107,-0.00001,0.12696,3.27762
3.414,0.000000,0,0,0,1,7.053036,0.323395,3.815696,6.172819,15.218405,-8.893890,6.338153,16.344841,21.514025,13.328418,6.847006,-4.443622,1,0,17.951008,11.930429,5.546736,7.144143,5.034308,6.549736,-6.923646,158.391464,0,57.629837,58.995266,65.266838,8.118830,16.523426,8.086648,-1.102005,13.214811,8.537064,12.853612,9.554260,12.681355,8.898559,14.249763,10.283837,14.047266,9.990343,15.043390,0,0.00533,0.00200,0.00329,0.00111,0.00332,0.00855,0.00062,0.00108,0.00008,0.12604,3.27770
3.415,0.000000,0,0,0,0,7.051986,0.322863,3.881840,6.176711,15.225346,-8.866204,6.344910,16.335854,22.110449,13.350788,6.847660,-4.927572,1,0,17.946470,11.923428,5.545431,7.144634,5.036012,6.550551,-6.691908,158.294113,0,58.259869,58.777683,65.333176,8.119485,16.521740,8.092127,2.564982,13.214811,8.520763,12.862485,9.563480,12.701714,8.901889,14.267645,10.287159,14.065094,9.995108,15.060712,0,0.00537,0.00201,0.00332,0.00113,0.00333,0.00858,0.00062,0.00107,0.00015,0.11910,3.27788
3.416,0.000000,0,0,0,0,7.050937,0.322331,3.947984,6.180603,15.232287,-8.838518,6.351619,16.326864,22.706873,13.373159,6.848264,-5.411522,1,0,17.941933,11.916426,5.544127,7.145126,5.037715,6.551366,-6.460170,158.196747,0,58.889904,58.560101,65.399513,8.120140,16.520054,8.097606,6.231970,13.214811,8.504463,12.871358,9.572701,12.722073,8.905218,14.285526,10.290481,14.082923,9.999871,15.078033,0,0.00549,0.00200,0.00336,0.00114,0.00333,0.00864,0.00063,0.00108,-0.00008,0.10803,3.27819
3.417,0.000000,0,0,0,0,7.049502,0.321353,4.011282,6.184556,15.240548,-8.813882,6.358269,16.318043,23.238268,13.396453,6.848978,-5.870122,1,0,17.936220,11.909741,5.542902,7.145617,5.039108,6.552399,-6.216286,159.822418,0,58.840340,58.114513,65.233032,8.120250,16.515007,8.128224,10.461459,13.214811,8.534016,12.889357,9.589808,12.749095,8.909887,14.306941,10.295199,14.104685,10.003463,15.092726,0,0.00560,0.00206,0.00338,0.00114,0.00332,0.00864,0.00062,0.00107,-0.00008,0.09472,3.27803
3.418,0.000000,0,0,0,0,7.047572,0.319802,4.070929,6.188589,15.250502,-8.793159,6.364873,16.309433,23.686228,13.420932,6.849778,-6.296196,1,0,17.929001,11.903463,5.541782,7.146108,5.040103,6.553710,-5.956817,163.658951,0,57.918781,57.376373,64.767830,8.119658,16.505650,8.191099,15.412695,13.214811,8.622402,12.919063,9.617034,12.784667,8.916274,14.332891,10.301711,14.131494,10.005548,15.104042,0,0.00558,0.00231,0.00339,0.00124,0.00332,0.00932,0.00062,0.00108,-0.00008,0.08759,3.27735
3.419,0.000000,0,0,0,0,7.045642,0.318250,4.130576,6.192621,15.260456,-8.772436,6.371489,16.300821,24.134186,13.445410,6.850679,-6.722270,1,0,17.921782,11.897185,5.540662,7.146599,5.041099,6.555021,-5.697349,167.495468,0,56.997223,56.638229,64.302628,8.119067,16.496292,8.253974,20.363932,13.214811,8.710789,12.948770,9.644258,12.820240,8.922662,14.358841,10.308224,14.158302,10.007634,15.115359,0,0.00581,0.00235,0.00345,0.00131,0.00331,0.00972,0.00063,0.00107,0.00014,0.09994,3.27715
3.420,0.000000,0,0,0,0,7.043713,0.316699,4.190222,6.196654,15.270411,-8.751714,6.378113,16.292212,24.582146,13.469888,6.851660,-7.148344,1,0,17.914560,11.890907,5.539542,7.147090,5.042094,6.556332,-5.437880,171.331985,0,56.075665,55.900089,63.837429,8.118476,16.486935,8.316849,25.315166,13.214811,8.799175,12.978477,9.671484,12.855812,8.929049,14.384790,10.314735,14.185111,10.009720,15.126677,0,0.00615,0.00241,0.00348,0.00135,0.00331,0.00990,0.00064,0.00110,-0.00007,0.12229,3.27754
3.421,0.000000,0,0,0,0,7.043582,0.315365,4.245706,6.200895,15.279966,-8.733031,6.384803,16.283606,24.971851,13.495119,6.852686,-7.523396,1,0,17.906660,11.885371,5.538464,7.147329,5.042731,6.558056,-5.171921,172.329315,0,54.397041,55.122913,63.276211,8.118891,16.479759,8.363590,30.621382,13.214811,8.871848,13.018842,9.694207,12.888637,8.936347,14.410316,10.321238,14.205769,10.013227,15.135994,0,0.00629,0.00241,0.00345,0.00136,0.00316,0.00997,0.00065,0.00109,0.00000,0.12648,3.27756
3.422,0.000000,0,0,0,0,7.045763,0.314310,4.295849,6.205403,15.289012,-8.716969,6.391545,16.275007,25.286812,13.521317,6.853748,-7.832983,1,0,17.897886,11.880787,5.537441,7.147245,5.042909,6.560313,-4.897635,169.683655,0,51.747025,54.295654,62.591797,8.120594,16.475384,8.389631,36.383072,13.214811,8.924359,13.072884,9.711154,12.917934,8.944814,14.435298,10.327727,14.218532,10.018558,15.142745,0,0.00619,0.00235,0.00326,0.00136,0.00260,0.01001,0.00065,0.00106,-0.00007,0.12273,3.27718
3.423,0.000000,0,0,0,0,7.047942,0.313254,4.345991,6.209912,15.298058,-8.700905,6.398226,16.266409,25.601772,13.547515,6.854835,-8.142570,1,0,17.889112,11.876203,5.536418,7.147161,5.043087,6.562569,-4.623350,167.037979,0,49.097008,53.468395,61.907383,8.122298,16.471006,8.415672,42.144764,13.214811,8.976871,13.126925,9.728100,12.947232,8.953280,14.460279,10.334216,14.231296,10.023889,15.149496,0,0.00614,0.00229,0.00282,0.00135,0.00239,0.01011,0.00067,0.00094,0.00022,0.11384,3.27708
3.424,0.000000,0,0,0,0,7.050122,0.312199,4.396133,6.214420,15.307103,-8.684841,6.404858,16.257811,25.916733,13.573713,6.855939,-8.452156,1,0,17.880337,11.871618,5.535396,7.147078,5.043264,6.564825,-4.349064,164.392319,0,46.446991,52.641140,61.222965,8.124002,16.466631,8.441713,47.906456,13.214811,9.029382,13.180966,9.745047,12.976531,8.961747,14.485261,10.340706,14.244059,10.029220,15.156247,0,0.00587,0.00214,0.00240,0.00126,0.00219,0.01016,0.00067,0.00076,-0.00008,0.10114,3.27731
3.425,0.000000,0,0,0,0,7.051679,0.310485,4.440925,6.218927,15.317157,-8.668917,6.411294,16.249165,26.181286,13.600185,6.857046,-8.715464,1,0,17.871281,11.867594,5.534506,7.146923,5.043045,6.567119,-4.081668,155.525543,0,44.041065,52.171970,60.143574,8.125171,16.459927,8.415321,53.800388,13.214811,9.061374,13.245075,9.748984,13.011708,8.972510,14.523576,10.348098,14.265057,10.035363,15.163530,0,0.00642,0.00207,0.00176,0.00124,0.00116,0.01000,0.00067,0.00070,0.00000,0.09019,3.27744
3.426,0.000000,0,0,0,0,7.052436,0.307927,4.478851,6.223433,15.328504,-8.653172,6.417570,16.240458,26.381161,13.627011,6.858154,-8.919391,1,0,17.861864,11.864287,5.533789,7.146678,5.042315,6.569462,-3.823113,138.676422,0,41.948326,52.162273,58.557384,8.125653,16.450237,8.321652,59.863998,13.214811,9.067038,13.322103,9.736230,13.054429,8.986221,14.578999,10.356647,14.296620,10.042552,15.171498,0,0.00608,0.00199,0.00148,0.00128,0.00077,0.00886,0.00068,0.00069,-0.00016,0.09219,3.27744
3.427,0.000000,0,0,0,0,7.053193,0.305369,4.516777,6.227939,15.339850,-8.637425,6.423719,16.231749,26.581034,13.653837,6.859204,-9.123318,1,0,17.852446,11.860980,5.533071,7.146434,5.041585,6.571806,-3.564558,121.827293,0,39.855591,52.152573,56.971191,8.126135,16.440550,8.227983,65.927612,13.214811,9.072701,13.399129,9.723476,13.097151,8.999932,14.634421,10.365197,14.328184,10.049740,15.179466,0,0.00586,0.00195,0.00134,0.00133,0.00062,0.00780,0.00070,0.00068,-0.00015,0.11151,3.27740
3.428,0.000000,0,0,0,0,7.053950,0.302811,4.554703,6.232445,15.351196,-8.621680,6.429765,16.223042,26.780909,13.680663,6.860208,-9.327246,1,0,17.843027,11.857674,5.532353,7.146189,5.040856,6.574149,-3.306003,104.978172,0,37.762852,52.142872,55.385002,8.126617,16.430861,8.134315,71.991219,13.214811,9.078364,13.476155,9.710723,13.139872,9.013642,14.689844,10.373748,14.359748,10.056928,15.187434,0,0.00570,0.00189,0.00135,0.00135,0.00062,0.00650,0.00070,0.00069,0.00001,0.12354,3.27732
3.429,0.000000,0,0,0,0,7.056656,0.300704,4.588702,6.237016,15.362268,-8.597750,6.435781,16.214306,26.936743,13.707773,6.861096,-9.489597,1,0,17.833389,11.854644,5.531748,7.145842,5.039165,6.576291,-3.064128,104.499886,0,35.650520,52.094784,54.218811,8.126343,16.420544,8.139719,76.856567,13.322144,9.084633,13.551562,9.703233,13.180845,9.025786,14.739964,10.381603,14.391346,10.065630,15.199372,0,0.00553,0.00181,0.00144,0.00133,0.00061,0.00619,0.00076,0.00069,-0.00002,0.12530,3.27728
3.430,0.000000,0,0,0,0,7.061862,0.299176,4.617662,6.241671,15.372988,-8.563318,6.441773,16.205538,27.036070,13.735250,6.861892,-9.598604,1,0,17.823469,11.851970,5.531287,7.145361,5.036239,6.578175,-2.843656,125.027115,0,33.513042,51.997440,53.591526,8.125098,16.409424,8.272245,80.184418,13.567194,9.091678,13.624889,9.702497,13.219575,9.035921,14.783277,10.388568,14.422988,10.076274,15.216402,0,0.00558,0.00181,0.00224,0.00153,0.00067,0.00612,0.00093,0.00082,0.00000,0.12045,3.27728
3.431,0.000000,0,0,0,0,7.067068,0.297647,4.646623,6.246326,15.383708,-8.528887,6.447683,16.196768,27.135395,13.762726,6.862594,-9.707611,1,0,17.813549,11.849296,5.530825,7.144880,5.033313,6.580059,-2.623183,145.554337,0,31.375565,51.900097,52.964245,8.123854,16.398302,8.404771,83.512268,13.812244,9.098722,13.698217,9.701761,13.258305,9.046055,14.826590,10.395533,14.454631,10.086918,15.233433,0,0.00557,0.00228,0.00299,0.00169,0.00088,0.00491,0.00127,0.00103,0.00015,0.10872,3.27711
3.432,0.000000,0,0,0,0,7.072273,0.296119,4.675583,6.250981,15.394427,-8.494455,6.453527,16.188000,27.234722,13.790201,6.863220,-9.816618,1,0,17.803629,11.846622,5.530364,7.144400,5.030387,6.581942,-2.402710,166.081558,0,29.238087,51.802753,52.336960,8.122609,16.387182,8.537297,86.840111,14.057295,9.105767,13.771545,9.701026,13.297034,9.056189,14.869904,10.402497,14.486274,10.097562,15.250463,0,0.00568,0.00280,0.00352,0.00185,0.00117,0.00450,0.00153,0.00119,-0.00008,0.09726,3.27672
3.433,0.000000,0,0,0,0,7.073849,0.295378,4.698365,6.255692,15.403082,-8.441862,6.459214,16.179373,27.300837,13.817808,6.863782,-9.901424,1,0,17.793621,11.844348,5.529871,7.143933,5.026653,6.583554,-2.202538,176.819519,0,27.392584,51.933472,51.940250,8.122779,16.375179,8.634438,88.430359,14.233877,9.111579,13.836599,9.692467,13.332299,9.065605,14.912091,10.408386,14.516291,10.109450,15.269634,0,0.00501,0.00281,0.00356,0.00189,0.00135,0.00357,0.00164,0.00123,-0.00015,0.09190,3.27659
3.434,0.000000,0,0,0,0,7.070766,0.295648,4.713219,6.260474,15.409087,-8.365966,6.464775,16.170929,27.324341,13.845583,6.864292,-9.955178,1,0,17.783503,11.842587,5.529340,7.143483,5.021881,6.584817,-2.028413,174.996826,0,25.921721,52.356815,51.839390,8.124763,16.362043,8.686176,87.791077,14.322608,9.115807,13.891038,9.673871,13.363117,9.074101,14.952837,10.412895,14.544220,10.122935,15.291553,0,0.00455,0.00294,0.00373,0.00198,0.00147,0.00343,0.00179,0.00134,0.00001,0.10148,3.27674
3.435,0.000000,0,0,0,0,7.067683,0.295917,4.728073,6.265255,15.415092,-8.290069,6.470201,16.162485,27.347845,13.873358,6.864699,-10.008931,1,0,17.773382,11.840828,5.528808,7.143033,5.017109,6.586081,-1.854288,173.174133,0,24.450855,52.780155,51.738525,8.126747,16.348907,8.737914,87.151802,14.411339,9.120035,13.945476,9.655275,13.393936,9.082598,14.993582,10.417404,14.572150,10.136421,15.313471,0,0.00455,0.00311,0.00388,0.00212,0.00155,0.00339,0.00189,0.00139,-0.00009,0.11944,3.27686
3.436,0.000000,0,0,0,0,7.064600,0.296187,4.742927,6.270037,15.421098,-8.214172,6.475518,16.154041,27.371349,13.901133,6.865025,-10.062685,1,0,17.763264,11.839067,5.528276,7.142582,5.012337,6.587344,-1.680163,171.351440,0,22.979992,53.203499,51.637665,8.128731,16.335772,8.789653,86.512520,14.500070,9.124263,13.999914,9.636680,13.424754,9.091093,15.034328,10.421913,14.600080,10.149906,15.335389,0,0.00446,0.00321,0.00392,0.00213,0.00157,0.00338,0.00194,0.00149,0.00007,0.12586,3.27694
3.437,0.000000,0,0,0,0,7.063944,0.297363,4.753396,6.274834,15.428258,-8.112164,6.480741,16.145691,27.374191,13.928740,6.865203,-10.101418,1,0,17.753073,11.837632,5.527703,7.142041,5.006699,6.588279,-1.515519,169.215775,0,22.437181,53.524426,50.818855,8.130719,16.321785,8.832391,84.992928,14.581497,9.123716,14.051885,9.617756,13.455425,9.115044,15.077365,10.435464,14.616108,10.168126,15.353948,0,0.00436,0.00318,0.00401,0.00219,0.00166,0.00341,0.00210,0.00150,0.00000,0.12315,3.27705
3.438,0.000000,0,0,0,0,7.066401,0.299701,4.758239,6.279651,15.436901,-7.976654,6.485887,16.137463,27.350517,13.956129,6.865263,-10.120879,1,0,17.742792,11.836613,5.527078,7.141383,4.999948,6.588793,-1.363040,166.678543,0,23.085159,53.713940,49.078842,8.132713,16.306702,8.863581,82.343811,14.653553,9.117043,14.100689,9.598412,13.485908,9.158823,15.123343,10.460615,14.616863,10.192422,15.368195,0,0.00439,0.00309,0.00408,0.00222,0.00175,0.00290,0.00220,0.00154,0.00000,0.11120,3.27720
3.439,0.000000,0,0,0,0,7.068857,0.302039,4.763082,6.284467,15.445544,-7.841142,6.490914,16.129234,27.326845,13.983520,6.865192,-10.140340,1,0,17.732512,11.835593,5.526453,7.140725,4.993197,6.589307,-1.210562,164.141296,0,23.733137,53.903454,47.338833,8.134707,16.291620,8.894771,79.694695,14.725610,9.110371,14.149493,9.579067,13.516390,9.202602,15.169322,10.485767,14.617620,10.216718,15.382442,0,0.00424,0.00312,0.00408,0.00225,0.00180,0.00237,0.00224,0.00162,-0.00001,0.09890,3.27728
3.440,0.000000,0,0,0,0,7.071313,0.304378,4.767925,6.289283,15.454187,-7.705631,6.495845,16.121006,27.303171,14.010909,6.865015,-10.159801,1,0,17.722231,11.834575,5.525828,7.140067,4.986446,6.589820,-1.058083,161.604065,0,24.381115,54.092968,45.598824,8.136703,16.276537,8.925961,77.045578,14.797666,9.103697,14.198298,9.559723,13.546872,9.246382,15.215302,10.510920,14.618375,10.241014,15.396689,0,0.00392,0.00311,0.00404,0.00224,0.00181,0.00222,0.00226,0.00160,0.00001,0.09306,3.27728
3.441,0.000000,0,0,0,0,7.072335,0.305215,4.767092,6.294110,15.462291,-7.529485,6.500621,16.113058,27.258688,14.038175,6.864732,-10.169942,1,0,17.711967,11.833648,5.525177,7.139528,4.979437,6.589861,-0.903594,159.448120,0,24.943781,54.246243,44.873226,8.138901,16.264151,8.953173,73.651321,14.866212,9.095299,14.249904,9.539893,13.578899,9.285334,15.258405,10.530386,14.620309,10.274234,15.408286,0,0.00375,0.00318,0.00415,0.00228,0.00186,0.00215,0.00228,0.00159,0.00008,0.10294,3.27721
3.442,0.000000,0,0,0,0,7.071517,0.304128,4.758976,6.298948,15.469701,-7.301199,6.505272,16.105465,27.187500,14.065279,6.864365,-10.168124,1,0,17.701723,11.832841,5.524494,7.139142,4.972096,6.589294,-0.746526,157.781448,0,25.396984,54.353024,45.449234,8.141361,16.255222,8.975281,69.300980,14.930253,9.084687,14.305105,9.519441,13.612908,9.318092,15.297818,10.542557,14.623755,10.318905,15.416483,0,0.00373,0.00321,0.00420,0.00231,0.00187,0.00210,0.00228,0.00158,0.00022,0.12089,3.27706
3.443,0.000000,0,0,0,0,7.070698,0.303040,4.750859,6.303787,15.477112,-7.072913,6.509761,16.097874,27.116312,14.092383,6.863889,-10.166306,1,0,17.691479,11.832034,5.523810,7.138755,4.964755,6.588728,-0.589458,156.114761,0,25.850185,54.459801,46.025238,8.143822,16.246296,8.997388,64.950630,14.994295,9.074076,14.360306,9.498987,13.646917,9.350851,15.337232,10.554728,14.627201,10.363577,15.424679,0,0.00357,0.00319,0.00421,0.00230,0.00188,0.00196,0.00227,0.00160,0.00000,0.12631,3.27712
3.444,0.000000,0,0,0,0,7.069880,0.301952,4.742743,6.308626,15.484523,-6.844627,6.514119,16.090282,27.045124,14.119488,6.863326,-10.164488,1,0,17.681234,11.831227,5.523127,7.138369,4.957414,6.588161,-0.432390,154.448090,0,26.303387,54.566582,46.601246,8.146282,16.237368,9.019496,60.600288,15.058336,9.063464,14.415506,9.478534,13.680926,9.383610,15.376645,10.566898,14.630648,10.408249,15.432875,0,0.00333,0.00324,0.00420,0.00234,0.00192,0.00185,0.00229,0.00166,-0.00008,0.12246,3.27742
3.445,0.000000,0,0,0,0,7.069511,0.302033,4.730028,6.313416,15.491867,-6.547511,6.518317,16.083120,26.930143,14.146605,4.962003,-10.158371,1,0,17.671022,11.830606,5.522474,7.138056,4.950005,6.587207,-0.235245,153.006302,0,26.891972,54.636650,46.547192,8.148285,16.229143,9.038213,55.755928,15.094328,9.053059,14.465298,9.456974,13.715429,9.414870,15.413651,10.575462,14.632495,10.440498,15.438327,0,0.00258,0.00321,0.00418,0.00229,0.00194,0.00176,0.00226,0.00170,-0.00008,0.10998,3.27748
3.446,0.000000,0,0,0,0,7.069722,0.303614,4.711411,6.318143,15.499126,-6.162078,6.522388,16.076508,26.758974,14.173738,1.530466,-10.146738,1,1,17.660854,11.830226,5.521862,7.137837,4.942510,6.585756,0.013321,151.853058,0,27.654268,54.659611,45.684704,8.149700,16.221819,9.052578,50.277695,15.094328,9.042916,14.508147,9.433994,13.750566,9.444209,15.447566,10.579400,14.632289,10.456808,15.440257,0,0.00224,0.00320,0.00419,0.00232,0.00193,0.00169,0.00226,0.00172,0.00000,0.09741,3.27725
