"Time","59 Left DS","60 Right DS","58 FLr Sw of","53 HLr Sw on","34a FRx (cm)","34 FRx (cm)","v3 R COP","v5 L COP","v7 xCoM","3 Platform","2 Trdml"
1.155,1,1,0,0,-11.421769,18.168121,4.520735,7.049090,6.100083,1.34241,0.09859
1.156,1,1,0,0,-11.449615,18.156343,4.520735,7.048250,6.103373,1.32324,0.09838
1.157,1,1,0,0,-11.477460,18.144564,4.520735,7.047019,6.106662,1.31149,0.09816
1.158,1,1,0,0,-11.505305,18.132786,4.520735,7.045759,6.109952,1.30043,0.09832
1.159,1,1,0,0,-11.552248,18.121824,4.520288,7.044493,6.114066,1.28767,0.09839
1.160,1,1,0,0,-11.602613,18.111012,4.519807,7.043227,6.118326,1.27460,0.09800
1.161,1,1,0,0,-11.652980,18.100199,4.518608,7.042047,6.122587,1.25816,0.09785
1.162,1,1,0,0,-11.703346,18.089386,4.517354,7.040872,6.126848,1.24480,0.09804
1.163,1,1,0,0,-11.771242,18.077877,4.515146,7.039785,6.129220,1.21559,0.09805
1.164,1,1,0,0,-11.842281,18.066246,4.512866,7.038705,6.131252,1.20459,0.09780
1.165,1,1,0,1,-11.913320,18.054613,2.414298,7.037682,6.133285,1.18858,0.09767
1.166,1,0,0,0,-11.984359,18.042982,0.157945,7.036664,6.135318,1.16893,0.09775
1.167,1,0,0,0,-12.057385,18.032364,0.000000,7.035680,6.138162,1.15465,0.09764
1.168,1,0,0,0,-12.130769,18.021927,0.000000,7.034699,6.141151,1.13928,0.09741
1.169,1,0,0,0,-12.204152,18.011490,0.000000,7.033796,6.144140,1.11612,0.09694
1.170,1,0,0,0,-12.277535,18.001053,0.000000,7.032899,6.147129,1.08904,0.09689
1.171,1,0,0,0,-12.338628,17.990107,0.000000,7.032093,6.149572,1.06927,0.09695
1.172,1,0,0,0,-12.397517,17.979069,0.000000,7.031292,6.151917,1.05208,0.09682
1.173,1,0,0,0,-12.456407,17.968031,0.000000,7.030375,6.154261,1.03178,0.09639
1.174,1,0,0,0,-12.515296,17.956993,0.000000,7.029449,6.156606,1.01421,0.09625
1.175,1,0,0,0,-12.558306,17.946556,0.000000,7.028211,6.158139,0.99458,0.09641
1.176,1,0,0,0,-12.598470,17.936228,0.000000,7.026949,6.159526,0.97038,0.09644
1.177,1,0,0,0,-12.638633,17.925900,0.000000,7.025531,6.160913,0.94127,0.09632
1.178,1,0,0,0,-12.678797,17.915571,0.000000,7.024102,6.162300,0.91791,0.09622
1.179,1,0,0,0,-12.710503,17.904785,0.000000,7.022728,6.164207,0.89671,0.09637
1.180,1,0,0,0,-12.740692,17.893919,0.000000,7.021359,6.166207,0.87212,0.09659
1.181,1,0,0,0,-12.770882,17.883051,0.000000,7.020072,6.168207,0.85332,0.09651
1.182,1,0,0,0,-12.801071,17.872183,0.000000,7.018789,6.170207,0.83232,0.09640
1.183,1,0,0,0,-12.829686,17.861492,0.000000,7.017550,6.171058,0.80278,0.09662
1.184,1,0,0,0,-12.858018,17.850832,0.000000,7.016313,6.171703,0.76886,0.09680
1.185,1,0,0,0,-12.886351,17.840172,0.000000,7.015029,6.172348,0.74306,0.09670
1.186,1,0,0,0,-12.914682,17.829512,0.000000,7.013743,6.172993,0.72050,0.09645
1.187,1,0,0,0,-12.934843,17.817865,0.000000,7.012333,6.171587,0.69727,0.09669
1.188,1,0,0,0,-12.953539,17.806044,0.000000,7.010914,6.169813,0.67648,0.09689
1.189,1,0,0,0,-12.972235,17.794220,0.000000,7.009409,6.168038,0.65271,0.09679
1.190,1,0,0,0,-12.990931,17.782396,0.000000,7.007897,6.166264,0.62231,0.09661
1.191,1,0,0,0,-13.014681,17.769939,0.000000,7.006354,6.164826,0.58066,0.09692
1.192,1,0,0,0,-13.039338,17.757368,0.000000,7.004809,6.163449,0.55794,0.09711
1.193,1,0,0,0,-13.063994,17.744799,0.000000,7.003228,6.162073,0.53230,0.09702
1.194,1,0,0,0,-13.088651,17.732227,0.000000,7.001644,6.160696,0.51009,0.09669
1.195,1,0,0,0,-13.123450,17.719061,0.000000,7.000002,6.157271,0.48506,0.09668
1.196,1,0,0,0,-13.160067,17.705790,0.000000,6.998356,6.153480,0.46030,0.09682
1.197,1,0,0,0,-13.196684,17.692516,0.000000,6.996625,6.149689,0.42752,0.09682
1.198,1,0,0,0,-13.233301,17.679245,0.000000,6.994887,6.145898,0.38480,0.09644
1.199,1,0,0,0,-13.280406,17.665751,0.000000,6.993025,6.142201,0.36264,0.09636
1.200,1,0,0,0,-13.329391,17.652216,0.000000,6.991154,6.138523,0.33287,0.09649
1.201,1,0,0,0,-13.378377,17.638681,0.000000,6.989067,6.134843,0.31213,0.09655
1.202,1,0,0,0,-13.427362,17.625147,0.000000,6.986963,6.131165,0.28391,0.09629
1.203,1,0,0,0,-13.473163,17.610506,0.000000,6.984592,6.125817,0.25270,0.09617
1.204,1,0,0,0,-13.518393,17.595667,0.000000,6.982202,6.120171,0.20831,0.09634
1.205,1,0,0,0,-13.563622,17.580828,0.000000,6.979752,6.114524,0.18312,0.09647
1.206,1,0,0,0,-13.608852,17.565989,0.000000,6.977297,6.108878,0.15649,0.09638
1.207,1,0,0,0,-13.644226,17.551546,0.000000,6.974988,6.103446,0.13388,0.09623
1.208,1,0,0,0,-13.677834,17.537176,0.000000,6.972689,6.098053,0.10481,0.09644
1.209,1,0,0,0,-13.711440,17.522806,0.000000,6.970401,6.092660,0.07793,0.09669
1.210,1,0,0,0,-13.745048,17.508436,0.000000,6.968113,6.087267,0.02917,0.09663
1.211,1,0,0,0,-13.762211,17.493679,0.000000,6.965667,6.082117,0.00354,0.09641
1.212,1,0,0,0,-13.776426,17.478853,0.000000,6.963209,6.077009,-0.01959,0.09659
1.213,1,0,0,0,-13.790642,17.464027,0.000000,6.960708,6.071901,-0.04985,0.09682
1.214,1,0,0,0,-13.804857,17.449202,0.000000,6.958204,6.066794,-0.07442,0.09675
1.215,1,0,0,0,-13.804979,17.433025,0.000000,6.955802,6.059278,-0.10193,0.09651
1.216,1,0,0,0,-13.802576,17.416607,0.000000,6.953409,6.051330,-0.13445,0.09673
1.217,1,0,0,0,-13.800172,17.400188,0.000000,6.951033,6.043383,-0.17821,0.09695
1.218,1,0,0,0,-13.797768,17.383768,0.000000,6.948658,6.035435,-0.20520,0.09687
1.219,1,0,0,0,-13.782408,17.367109,0.000000,6.946206,6.027481,-0.23022,0.09658
1.220,1,0,0,0,-13.764725,17.350407,0.000000,6.943749,6.019525,-0.25636,0.09670
1.221,1,0,0,0,-13.747042,17.333702,0.000000,6.941375,6.011569,-0.27873,0.09688
1.222,1,0,0,0,-13.729359,17.316999,0.000000,6.939007,6.003614,-0.31456,0.09688
1.223,1,0,0,0,-13.694837,17.301073,0.000000,6.936893,5.995475,-0.35762,0.09659
1.224,1,0,0,0,-13.657295,17.285286,0.000000,6.934798,5.987303,-0.38153,0.09677
1.225,1,0,0,0,-13.619755,17.269499,0.000000,6.932854,5.979132,-0.40608,0.09709
1.226,1,0,0,0,-13.582213,17.253712,0.000000,6.930920,5.970960,-0.43040,0.09710
1.227,1,0,0,0,-13.522282,17.237513,0.000000,6.928995,5.961976,-0.45523,0.09687
1.228,1,0,0,0,-13.458336,17.221237,0.000000,6.927070,5.952846,-0.48669,0.09701
1.229,1,0,0,0,-13.394390,17.204964,0.000000,6.925193,5.943716,-0.53084,0.09723
1.230,1,0,0,0,-13.330444,17.188690,0.000000,6.923320,5.934586,-0.55367,0.09718
1.231,1,0,0,0,-13.245775,17.172533,0.000000,6.921566,5.925460,-0.57683,0.09678
1.232,1,0,0,0,-13.157391,17.156397,0.000000,6.919820,5.916336,-0.60278,0.09690
1.233,1,0,0,0,-13.069007,17.140263,0.000000,6.918164,5.907211,-0.62578,0.09712
1.234,1,0,0,0,-12.980623,17.124126,0.000000,6.916514,5.898086,-0.65062,0.09701
1.235,1,0,0,0,-12.868837,17.109428,0.000000,6.914881,5.888496,-0.69400,0.09659
1.236,1,0,0,0,-12.752856,17.094988,0.000000,6.913248,5.878823,-0.71751,0.09676
1.237,1,0,0,0,-12.636876,17.080549,0.000000,6.911482,5.869151,-0.74213,0.09698
1.238,1,0,0,0,-12.520895,17.066109,0.000000,6.909707,5.859478,-0.76268,0.09695
1.239,1,0,0,0,-12.341262,17.052731,0.000000,6.907694,5.849028,-0.78291,0.09672
1.240,1,0,0,0,-12.150219,17.039543,0.000000,6.905663,5.838439,-0.80579,0.09669
1.241,1,0,0,0,-11.959176,17.026358,0.000000,6.903576,5.827851,-0.83397,0.09694
1.242,1,0,0,0,-11.768133,17.013170,0.000000,6.901486,5.817262,-0.86932,0.09704
1.243,1,0,0,0,-11.443888,16.999327,0.000000,6.899558,5.806666,-0.89236,0.09680
1.244,1,0,0,0,-11.095767,16.985367,0.000000,6.897641,5.796068,-0.91362,0.09680
1.245,1,0,0,0,-10.747646,16.971405,0.000000,6.895887,5.785471,-0.93192,0.09710
1.246,1,0,0,0,-10.399526,16.957445,0.000000,6.894146,5.774873,-0.94849,0.09727
1.247,1,0,0,0,-9.888440,16.943865,0.000000,6.892511,5.763486,-0.97766,0.09700
1.248,1,0,0,0,-9.348144,16.930351,0.000000,6.890885,5.751958,-1.00772,0.09719
1.249,1,0,0,0,-8.807848,16.916840,0.000000,6.889336,5.740429,-1.02965,0.09754
1.250,1,0,0,0,-8.267551,16.903328,0.000000,6.887792,5.728901,-1.04800,0.09749
1.251,1,0,0,0,-7.559413,16.891472,0.000000,6.886287,5.716656,-1.06619,0.09733
1.252,1,0,0,0,-6.821190,16.879911,0.000000,6.884785,5.704283,-1.08459,0.09763
1.253,1,0,0,0,-6.082966,16.868353,0.000000,6.883210,5.691910,-1.10590,0.09784
1.254,1,0,0,0,-5.344743,16.856792,0.000000,6.881629,5.679537,-1.13672,0.09778
1.255,1,0,0,0,-4.476392,16.845901,0.000000,6.879879,5.667892,-1.15079,0.09754
1.256,1,0,0,0,-3.584717,16.835131,0.000000,6.878115,5.656377,-1.16521,0.09754
1.257,1,0,0,0,-2.693041,16.824360,0.000000,6.876233,5.644862,-1.18402,0.09766
1.258,1,0,0,0,-1.801365,16.813587,0.000000,6.874341,5.633348,-1.19827,0.09751
1.259,1,0,0,0,-0.838902,16.803076,0.000000,6.872436,5.621942,-1.21675,0.09713
1.260,1,0,0,0,0.136250,16.792610,0.000000,6.870530,5.610556,-1.24057,0.09699
1.261,1,0,0,0,1.111402,16.782145,0.000000,6.868771,5.599170,-1.25468,0.09708
1.262,1,0,0,0,2.086554,16.771679,0.000000,6.867022,5.587783,-1.26903,0.09708
1.263,1,0,0,0,3.109159,16.763721,0.000000,6.865576,5.576180,-1.28127,0.09676
1.264,1,0,0,0,4.140269,16.756212,0.000000,6.864152,5.564538,-1.29575,0.09658
1.265,1,0,0,0,5.171380,16.748703,0.000000,6.863099,5.552895,-1.31192,0.09681
1.266,1,0,0,0,6.202491,16.741194,0.000000,6.862073,5.541253,-1.33185,0.09680
1.267,1,0,0,0,7.216349,16.734938,0.000000,6.862001,5.531256,-1.34314,0.09657
1.268,1,0,0,0,8.227115,16.728905,0.000000,6.862001,5.521555,-1.35249,0.09643
1.269,1,0,0,0,9.237880,16.722872,0.000000,6.862001,5.511853,-1.36295,0.09652
1.270,1,0,0,0,10.248646,16.716839,0.000000,6.862001,5.502152,-1.37343,0.09663
1.271,1,0,0,0,11.228124,16.712471,0.000000,6.862001,5.493840,-1.38264,0.09654
1.272,1,0,0,0,12.201995,16.708401,0.000000,6.862001,5.485776,-1.40063,0.09620
1.273,1,0,0,0,13.175865,16.704332,0.000000,6.862001,5.477714,-1.40836,0.09628
1.274,1,0,0,0,14.149735,16.700262,0.000000,6.862001,5.469650,-1.41724,0.09648
1.275,1,0,0,0,15.047898,16.700083,0.000000,6.862046,5.462621,-1.42172,0.09648
1.276,1,0,0,0,15.932491,16.700598,0.000000,6.862093,5.455777,-1.42982,0.09617
1.277,1,0,0,0,16.817083,16.701115,0.000000,6.862607,5.448933,-1.44138,0.09627
1.278,1,0,0,0,17.701675,16.701632,0.000000,6.863156,5.442089,-1.44675,0.09659
1.279,1,0,0,0,18.497267,16.711994,0.000000,6.863700,5.435485,-1.45554,0.09663
1.280,1,0,0,0,19.276907,16.724123,0.000000,6.864244,5.428924,-1.45720,0.09637
1.281,1,0,0,0,20.056545,16.736250,0.000000,6.864961,5.422362,-1.46400,0.09649
1.282,1,0,0,0,20.836184,16.748379,0.000000,6.865691,5.415801,-1.46532,0.09672
1.283,1,0,0,0,21.517572,16.765429,0.000000,6.866771,5.411030,-1.46895,0.09677
1.284,1,0,0,0,22.181349,16.783360,0.000000,6.867878,5.406579,-1.47505,0.09655
1.285,1,0,0,0,22.845125,16.801292,0.000000,6.869205,5.402128,-1.47647,0.09660
1.286,1,0,0,0,23.508902,16.819225,0.000000,6.870549,5.397677,-1.48070,0.09694
1.287,1,0,0,0,24.055281,16.844378,0.000000,6.871909,5.395553,-1.47958,0.09714
1.288,1,0,0,0,24.580618,16.870823,0.000000,6.873270,5.393846,-1.47992,0.09692
1.289,1,0,0,0,25.105953,16.897270,0.000000,6.874492,5.392138,-1.48453,0.09704
1.290,1,0,0,0,25.631289,16.923716,0.000000,6.875704,5.390431,-1.47780,0.09738
1.291,1,0,0,0,26.058054,16.958464,0.000000,6.876638,5.389534,-1.47981,0.09747
1.292,1,0,0,0,26.467150,16.994698,0.000000,6.877552,5.388782,-1.47649,0.09720
1.293,1,0,0,0,26.876245,17.030933,0.000000,6.877848,5.388030,-1.47672,0.09747
1.294,1,0,0,0,27.285341,17.067167,0.000000,6.878098,5.387279,-1.47325,0.09775
1.295,1,0,0,0,27.619598,17.110443,0.000000,6.878115,5.388531,-1.46814,0.09767
1.296,1,0,0,0,27.940441,17.154982,0.000000,6.878115,5.390143,-1.46280,0.09756
1.297,1,0,0,0,28.261282,17.199518,0.000000,6.878115,5.391755,-1.45934,0.09790
1.298,1,0,0,0,28.582125,17.244057,0.000000,6.878115,5.393367,-1.45457,0.09802
1.299,1,0,0,0,28.879749,17.294828,0.000000,6.878115,5.395527,-1.44960,0.09786
1.300,1,0,0,0,29.173212,17.346716,0.000000,6.878115,5.397785,-1.44386,0.09783
1.301,1,0,0,0,29.466677,17.398605,0.000000,6.878115,5.400043,-1.43814,0.09807
1.302,1,0,0,0,29.760139,17.450495,0.000000,6.878115,5.402301,-1.42719,0.09814
1.303,1,0,0,0,30.053680,17.506788,0.000000,3.679792,5.404588,-1.41554,0.09787
1.304,0,0,0,0,30.347233,17.563873,0.000000,0.240734,5.406880,-1.40865,0.09762
1.305,0,0,0,0,30.640785,17.620956,0.000000,0.000000,5.409173,-1.40079,0.09779
1.306,0,0,0,0,30.934338,17.678041,0.000000,0.000000,5.411465,-1.39120,0.09787
1.307,0,0,0,0,31.231876,17.738918,0.000000,0.000000,5.413296,-1.38260,0.09762
1.308,0,0,0,0,31.530128,17.800476,0.000000,0.000000,5.415044,-1.36900,0.09729
1.309,0,0,0,0,31.828381,17.862034,0.000000,0.000000,5.416792,-1.35286,0.09742
1.310,0,0,0,0,32.126633,17.923590,0.000000,0.000000,5.418540,-1.34190,0.09753
1.311,0,0,0,0,32.400589,17.985121,0.000000,0.000000,5.420795,-1.33043,0.09720
1.312,0,0,0,0,32.670189,18.046648,0.000000,0.000000,5.423141,-1.31966,0.09683
1.313,0,0,0,0,32.939789,18.108173,0.000000,0.000000,5.425487,-1.30615,0.09692
1.314,0,0,0,0,33.209393,18.169701,0.000000,0.000000,5.427833,-1.29494,0.09703
1.315,0,0,0,0,33.430496,18.225969,0.000000,0.000000,5.429596,-1.27959,0.09700
1.316,0,0,0,0,33.642906,18.281294,0.000000,0.000000,5.431255,-1.25446,0.09678
1.317,0,0,0,0,33.855320,18.336620,0.000000,0.000000,5.432913,-1.24104,0.09685
1.318,0,0,0,0,34.067730,18.391947,0.000000,0.000000,5.434572,-1.22861,0.09703
1.319,0,0,0,0,34.200821,18.444101,0.000000,0.000000,5.436200,-1.21165,0.09703
1.320,0,0,0,0,34.319691,18.495687,0.000000,0.000000,5.437822,-1.19696,0.09672
1.321,0,0,0,0,34.438560,18.547274,0.000000,0.000000,5.439445,-1.18083,0.09673
1.322,0,0,0,0,34.557430,18.598860,0.000000,0.000000,5.441068,-1.14915,0.09688
1.323,0,0,0,0,34.560799,18.644794,0.000000,0.000000,5.443148,-1.13623,0.09699
1.324,0,0,0,0,34.543465,18.689714,0.000000,0.000000,5.445310,-1.11705,0.09665
1.325,0,0,0,0,34.526131,18.734636,0.000000,0.000000,5.447472,-1.09973,0.09678
1.326,0,0,0,0,34.508797,18.779556,0.000000,0.000000,5.449634,-1.08258,0.09711
1.327,0,0,0,0,34.317520,18.817581,0.000000,0.000000,5.451148,-1.06425,0.09718
1.328,0,0,0,0,34.095066,18.854368,0.000000,0.000000,5.452547,-1.04099,0.09706
1.329,0,0,0,0,33.872612,18.891155,0.000000,0.000000,5.453946,-1.00929,0.09726
1.330,0,0,0,0,33.650158,18.927942,0.000000,0.000000,5.455344,-0.98941,0.09751
1.331,0,0,0,0,33.254932,18.959785,0.000000,0.000000,5.456116,-0.97322,0.09747
1.332,0,0,0,0,32.828739,18.990742,0.000000,0.000000,5.456774,-0.94923,0.09719
1.333,0,0,0,0,32.402546,19.021696,0.000000,0.000000,5.457433,-0.94499,0.09727
1.334,0,0,0,0,31.976353,19.052652,0.000000,0.000000,5.458092,-0.93179,0.09741
1.335,0,0,0,0,31.393293,19.079317,0.000000,0.000000,5.460481,-0.90555,0.09737
1.336,0,0,0,0,30.782118,19.105213,0.000000,0.000000,5.463180,-0.87383,0.09699
1.337,0,0,0,0,30.170942,19.131109,0.000000,0.000000,5.465879,-0.84938,0.09698
1.338,0,0,0,0,29.559767,19.157005,0.000000,0.000000,5.468579,-0.82793,0.09729
1.339,0,0,0,0,28.834848,19.180084,0.000000,0.000000,5.470428,-0.80574,0.09736
1.340,0,0,0,0,28.089540,19.202656,0.000000,0.000000,5.472126,-0.78250,0.09708
1.341,0,0,0,0,27.344234,19.225229,0.000000,0.000000,5.473823,-0.75697,0.09730
1.342,0,0,0,0,26.598928,19.247801,0.000000,0.000000,5.475520,-0.71672,0.09764
1.343,0,0,0,0,25.789312,19.266453,0.000000,0.000000,5.479334,-0.70319,0.09751
1.344,0,0,0,0,24.968168,19.284401,0.000000,0.000000,5.483528,-0.66986,0.09731
1.345,0,0,0,0,24.147026,19.302349,0.000000,0.000000,5.487722,-0.65146,0.09753
1.346,0,0,0,0,23.325882,19.320299,0.000000,0.000000,5.491916,-0.62505,0.09767
1.347,0,0,0,0,22.445240,19.335897,0.000000,0.000000,5.495893,-0.60222,0.09757
1.348,0,0,0,0,21.553930,19.351076,0.000000,0.000000,5.499831,-0.57094,0.09733
1.349,0,0,0,0,20.662622,19.366255,0.000000,0.000000,5.503769,-0.52994,0.09735
1.350,0,0,0,0,19.771315,19.381432,0.000000,0.000000,5.507708,-0.50589,0.09745
1.351,0,0,0,0,18.869434,19.393923,0.000000,0.000000,5.512084,-0.48012,0.09738
1.352,0,0,0,0,17.965658,19.405933,0.000000,0.000000,5.516540,-0.45599,0.09701
1.353,0,0,0,0,17.061884,19.417942,0.000000,0.000000,5.520995,-0.43011,0.09694
1.354,0,0,0,0,16.158108,19.429953,0.000000,0.000000,5.525450,-0.40573,0.09718
1.355,0,0,0,0,15.253575,19.439783,0.000000,0.000000,5.529580,-0.37581,0.09724
1.356,0,0,0,0,14.348906,19.449223,0.000000,0.000000,5.533652,-0.33087,0.09682
1.357,0,0,0,0,13.444237,19.458662,0.000000,0.000000,5.537724,-0.30743,0.09672
1.358,0,0,0,0,12.539567,19.468103,0.000000,0.000000,5.541796,-0.28137,0.09697
1.359,0,0,0,0,11.695029,19.475813,0.000000,0.000000,5.546281,-0.25665,0.09693
1.360,0,0,0,0,10.861270,19.483213,0.000000,0.000000,5.550841,-0.23029,0.09669
1.361,0,0,0,0,10.027510,19.490614,0.000000,0.000000,5.555400,-0.21022,0.09675
1.362,0,0,0,0,9.193750,19.498014,0.000000,0.000000,5.559960,-0.17204,0.09689
1.363,0,0,0,0,8.447509,19.503757,0.000000,0.000000,5.564644,-0.12515,0.09699
1.364,0,0,0,0,7.716954,19.509203,0.000000,0.000000,5.569351,-0.10062,0.09688
1.365,0,0,0,0,6.986400,19.514647,0.000000,0.000000,5.574058,-0.07503,0.09670
1.366,0,0,0,0,6.255846,19.520092,0.000000,0.000000,5.578765,-0.04942,0.09685
1.367,0,0,0,0,5.619322,19.523638,0.000000,0.000000,5.584793,-0.02211,0.09697
1.368,0,0,0,0,4.999652,19.526844,0.000000,0.000000,5.591058,0.00163,0.09678
1.369,0,0,0,0,4.379982,19.530050,0.000000,0.000000,5.597324,0.03487,0.09646
1.370,0,0,0,0,3.760313,19.533257,0.000000,0.000000,5.603589,0.07771,0.09660
1.371,0,0,0,0,3.241665,19.534401,0.000000,0.000000,5.609035,0.10690,0.09677
1.372,0,0,0,0,2.741125,19.535175,0.000000,0.000000,5.614333,0.13165,0.09655
1.373,0,0,0,0,2.240585,19.535950,0.000000,0.000000,5.619631,0.15747,0.09624
1.374,0,0,0,0,1.740045,19.536724,0.000000,0.000000,5.624929,0.18181,0.09634
1.375,0,0,0,0,1.323485,19.535753,0.000000,0.000000,5.631813,0.21048,0.09641
1.376,0,0,0,0,0.921978,19.534470,0.000000,0.000000,5.638980,0.23489,0.09638
1.377,0,0,0,0,0.520472,19.533186,0.000000,0.000000,5.646147,0.27513,0.09608
1.378,0,0,1,0,0.118965,19.531900,0.000000,0.000000,5.653315,0.31274,0.09571
1.379,0,1,0,0,-0.210507,19.528370,1.999373,0.000000,5.657934,0.33589,0.09572
1.380,0,1,0,0,-0.527068,19.524437,4.149236,0.000000,5.662097,0.35960,0.09590
1.381,0,1,0,0,-0.843628,19.520504,4.303246,0.000000,5.666259,0.38603,0.09577
1.382,0,1,0,0,-1.160188,19.516569,4.307030,0.000000,5.670421,0.41043,0.09530
1.383,0,1,0,0,-1.445672,19.510317,4.310609,0.000000,5.675838,0.43559,0.09524
1.384,0,1,0,0,-1.725585,19.503649,4.314173,0.000000,5.681480,0.47096,0.09546
1.385,0,1,0,0,-2.005499,19.496981,4.317604,0.000000,5.687123,0.51122,0.09543
1.386,0,1,0,0,-2.285412,19.490311,4.321025,0.000000,5.692765,0.53407,0.09524
1.387,0,1,0,0,-2.564222,19.482531,4.324416,0.000000,5.698529,0.55803,0.09496
1.388,0,1,0,0,-2.842834,19.474548,4.327804,0.000000,5.704316,0.58067,0.09504
1.389,0,1,0,0,-3.121446,19.466568,4.331141,0.000000,5.710102,0.60506,0.09532
1.390,0,1,0,0,-3.400058,19.458586,4.334473,0.000000,5.715889,0.62962,0.09538
1.391,0,1,0,0,-3.696950,19.451120,4.337702,0.000000,5.723261,0.65945,0.09516
1.392,0,1,0,0,-3.997119,19.443747,4.340923,0.000000,5.730918,0.69620,0.09516
1.393,0,1,0,0,-4.297288,19.436373,4.344000,0.000000,5.738575,0.72041,0.09539
1.394,0,1,0,0,-4.597457,19.428999,4.347067,0.000000,5.746232,0.74371,0.09553
1.395,0,1,0,0,-4.922376,19.421450,4.349971,0.000000,5.752969,0.76836,0.09535
1.396,0,1,0,0,-5.251731,19.413872,4.352862,0.000000,5.759541,0.78415,0.09519
1.397,0,1,0,0,-5.581087,19.406292,4.355651,0.000000,5.766113,0.80864,0.09549
1.398,0,1,0,0,-5.910442,19.398714,4.358432,0.000000,5.772685,0.83414,0.09570
1.399,0,1,0,0,-6.233361,19.390701,4.361172,0.000000,5.780951,0.85828,0.09571
1.400,0,1,0,0,-6.555127,19.382608,4.363909,0.000000,5.789520,0.89441,0.09564
1.401,0,1,0,0,-6.876893,19.374517,4.366566,0.000000,5.798090,0.91743,0.09579
1.402,0,1,0,0,-7.198659,19.366426,4.369217,0.000000,5.806660,0.93610,0.09613
1.403,0,1,0,0,-7.476316,19.357010,4.371740,0.000000,5.814852,0.95509,0.09615
1.404,0,1,0,0,-7.746067,19.347355,4.374252,0.000000,5.822977,0.97758,0.09595
1.405,0,1,0,0,-8.015818,19.337702,4.376665,0.000000,5.831101,0.99165,0.09616
1.406,0,1,0,0,-8.285568,19.328047,4.379071,0.000000,5.839226,1.01991,0.09639
1.407,0,1,0,0,-8.481886,19.317604,4.381409,0.000000,5.847674,1.04909,0.09641
1.408,0,1,0,0,-8.665041,19.307020,4.383743,0.000000,5.856180,1.06863,0.09607
1.409,0,1,0,0,-8.848196,19.296434,4.385962,0.000000,5.864685,1.08759,0.09624
1.410,0,1,0,0,-9.031351,19.285851,4.388173,0.000000,5.873191,1.10345,0.09657
1.411,0,1,0,0,-9.148688,19.274858,4.390238,0.000000,5.881095,1.12106,0.09658
1.412,0,1,0,0,-9.254229,19.263796,4.392293,0.000000,5.888892,1.13916,0.09633
1.413,0,1,0,0,-9.359769,19.252733,4.394351,0.000000,5.896689,1.15547,0.09639
1.414,0,1,0,0,-9.465309,19.241671,4.396408,0.000000,5.904486,1.18364,0.09655
1.415,0,1,0,0,-9.537834,19.230974,4.398615,0.000000,5.914950,1.20230,0.09659
1.416,0,1,0,0,-9.604443,19.220345,4.400833,0.000000,5.925892,1.21964,0.09638
1.417,0,1,0,0,-9.671051,19.209715,4.403119,3.013979,5.936833,1.23572,0.09618
1.418,1,1,0,0,-9.737659,19.199085,4.405409,6.254817,5.947775,1.24428,0.09629
1.419,1,1,0,0,-9.811681,19.189028,4.407646,6.483168,5.957757,1.25999,0.09641
1.420,1,1,0,0,-9.887031,19.179073,4.409878,6.484774,5.967567,1.27388,0.09621
1.421,1,1,0,0,-9.962380,19.169119,4.412053,6.486339,5.977378,1.29007,0.09575
1.422,1,1,0,0,-10.037730,19.159164,4.414224,6.487902,5.987188,1.31067,0.09570
1.423,1,1,0,0,-10.140105,19.149057,4.416372,6.489569,5.997087,1.32478,0.09591
1.424,1,1,0,0,-10.247325,19.138920,4.418517,6.491245,6.007001,1.33568,0.09582
1.425,1,1,0,0,-10.354544,19.128784,4.420687,6.493537,6.016915,1.34647,0.09556
1.426,1,1,0,0,-10.461762,19.118649,4.422858,6.495876,6.026830,1.35739,0.09556
1.427,1,1,0,0,-10.579376,19.108301,4.425095,6.497519,6.034915,1.36623,0.09585
1.428,1,1,0,0,-10.698854,19.097918,4.427336,6.499111,6.042672,1.37871,0.09606
1.429,1,1,0,0,-10.818332,19.087534,4.429635,6.500550,6.050429,1.39026,0.09605
1.430,1,1,0,0,-10.937809,19.077150,4.431937,6.501976,6.058186,1.40459,0.09617
1.431,1,1,0,0,-11.039672,19.065203,4.434256,6.502830,6.067411,1.41335,0.09663
1.432,1,1,0,0,-11.138377,19.052975,4.436575,6.503640,6.076900,1.42067,0.09686
1.433,1,1,0,0,-11.237082,19.040745,4.438789,6.508005,6.086388,1.42860,0.09676
1.434,1,1,0,0,-11.335788,19.028517,4.440995,6.512638,6.095876,1.43672,0.09698
1.435,1,1,0,0,-11.399483,19.016691,4.442986,6.536579,6.103059,1.44202,0.09728
1.436,1,1,0,0,-11.456902,19.004938,4.444962,6.561973,6.109830,1.44662,0.09733
1.437,1,1,0,0,-11.514320,18.993185,4.446786,6.586390,6.116601,1.45650,0.09696
1.438,1,1,0,0,-11.571739,18.981432,4.448599,6.610733,6.123373,1.46112,0.09699
1.439,1,1,0,0,-11.603583,18.970873,4.450370,6.615925,6.129147,1.46722,0.09729
1.440,1,1,0,0,-11.630842,18.960529,4.452138,6.619676,6.134742,1.47090,0.09722
1.441,1,1,0,0,-11.658101,18.950186,4.453952,6.620721,6.140338,1.47601,0.09681
1.442,1,1,0,0,-11.685360,18.939840,4.455769,6.621563,6.145933,1.47824,0.09677
