"Time","60 right DS","59 left DS","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
1.441,0,1,0.914239,4.815856,0.000000,4.348007,4.387458,2.945686,4.723823,3.366764,4.907892,0.00015,0.08634,3.27793
1.442,0,1,0.908199,4.814565,0.000000,4.348574,4.387706,2.989911,4.722627,3.366015,4.906462,-0.00013,0.11289,3.27740
1.443,0,1,0.902160,4.813249,0.000000,4.349140,4.388015,3.034137,4.721430,3.365266,4.905032,0.00013,0.10860,3.27694
1.444,0,1,0.896120,4.811916,0.000000,4.349706,4.388368,3.078362,4.720234,3.364516,4.903602,0.00011,0.08946,3.27656
1.445,0,1,0.894067,4.810781,0.000000,4.350507,4.389140,3.103451,4.719206,3.364110,4.902480,0.00002,0.09249,3.27671
1.446,0,1,0.895907,4.809786,0.000000,4.351537,4.390208,3.109857,4.718344,3.364039,4.901661,0.00011,0.10173,3.27739
1.447,0,1,0.897748,4.808959,0.000000,4.352568,4.391322,3.116263,4.717482,3.363968,4.900841,0.00009,0.10193,3.27770
1.448,0,1,0.899588,4.808249,0.000000,4.353598,4.392468,3.122670,4.716620,3.363896,4.900022,0.00002,0.09463,3.27763
1.449,0,1,0.889397,4.807630,0.000000,4.354643,4.393200,3.128340,4.716208,3.363222,4.899160,0.00028,0.07934,3.27736
1.450,0,1,0.867460,4.807073,0.000000,4.355705,4.393637,3.133293,4.716238,3.361958,4.898257,0.00013,0.07727,3.27690
1.451,0,1,0.845523,4.806645,0.000000,4.356766,4.393723,3.138245,4.716266,3.360694,4.897354,-0.00013,0.09786,3.27667
1.452,0,1,0.823586,4.806309,0.000000,4.357827,4.393560,3.143198,4.716295,3.359431,4.896451,0.00002,0.09778,3.27667
1.453,0,1,0.795968,4.806150,0.000000,4.358754,4.393218,3.148782,4.716607,3.358374,4.895767,0.00031,0.08613,3.27667
1.454,0,1,0.762803,4.806116,0.000000,4.359549,4.392748,3.154983,4.717195,3.357518,4.895297,0.00009,0.08499,3.27667
1.455,0,1,0.729638,4.806184,0.000000,4.360344,4.392097,3.161183,4.717783,3.356663,4.894828,0.00013,0.09526,3.27679
1.456,0,1,0.696473,4.806324,0.000000,4.361139,4.391315,3.167384,4.718372,3.355808,4.894358,0.00013,0.10981,3.27701
1.457,0,1,0.656103,4.806454,0.000000,4.361892,4.390312,3.173509,4.718604,3.355338,4.894187,-0.00017,0.09526,3.27705
1.458,0,1,0.608700,4.806579,0.000000,4.362604,4.389153,3.179559,4.718487,3.355244,4.894308,0.00026,0.07195,3.27690
1.459,0,1,0.561297,4.806571,0.000000,4.363316,4.387802,3.185610,4.718371,3.355151,4.894428,0.00013,0.08676,3.27709
1.460,0,1,0.513894,4.806469,0.000000,4.364028,4.386316,3.191660,4.718255,3.355057,4.894548,0.00000,0.10902,3.27762
1.461,0,1,0.469639,4.806161,0.000000,4.364448,4.384709,3.197957,4.717984,3.355116,4.894329,0.00002,0.09127,3.27759
1.462,0,1,0.428457,4.805707,0.000000,4.364581,4.383018,3.204493,4.717563,3.355322,4.893777,0.00009,0.08288,3.27698
1.463,0,1,0.387275,4.805217,0.000000,4.364714,4.381375,3.211029,4.717141,3.355528,4.893225,-0.00011,0.10044,3.27690
1.464,0,1,0.346093,4.804701,0.000000,4.364848,4.379768,3.217565,4.716719,3.355734,4.892673,0.00000,0.10856,3.27736
1.465,0,1,0.310186,4.804335,0.000000,4.365025,4.378364,3.223154,4.716312,3.355816,4.892420,-0.00002,0.09744,3.27747
1.466,0,1,0.279427,4.804074,0.000000,4.365245,4.377105,3.227816,4.715919,3.355775,4.892459,0.00000,0.09465,3.27725
1.467,0,1,0.248669,4.803905,0.000000,4.365466,4.376009,3.232479,4.715527,3.355735,4.892497,-0.00002,0.09910,3.27721
1.468,0,1,0.217910,4.803799,0.000000,4.365686,4.375030,3.237142,4.715134,3.355695,4.892536,0.00000,0.11182,3.27736
1.469,0,1,0.190958,4.803711,0.000000,4.365925,4.374137,3.241653,4.715133,3.356233,4.892462,0.00017,0.10651,3.27736
1.470,0,1,0.167722,4.803636,0.000000,4.366182,4.373305,3.246017,4.715513,3.357335,4.892278,0.00002,0.08615,3.27721
1.471,0,1,0.144486,4.803749,0.000000,4.366440,4.372566,3.250381,4.715894,3.358437,4.892095,0.00000,0.08666,3.27702
1.472,0,1,0.121250,4.803995,0.000000,4.366697,4.371891,3.254745,4.716274,3.359539,4.891911,-0.00002,0.11717,3.27679
1.473,0,1,0.102227,4.804596,0.000000,4.366882,4.371313,3.259656,4.717016,3.360240,4.892322,-0.00011,0.11071,3.27671
1.474,0,1,0.087316,4.805450,0.000000,4.366996,4.370800,3.265101,4.718110,3.360548,4.893312,-0.00002,0.08959,3.27679
1.475,0,1,0.072405,4.806509,0.000000,4.367110,4.370269,3.270545,4.719203,3.360857,4.894304,0.00000,0.09404,3.27679
1.476,0,1,0.057494,4.807714,0.000000,4.367224,4.369724,3.275990,4.720297,3.361167,4.895295,0.00000,0.11941,3.27671
1.477,0,1,0.043632,4.808895,0.000000,4.367176,4.369059,3.263434,4.721369,3.361410,4.896253,0.00013,0.11750,3.27709
1.478,0,1,0.030794,4.810061,0.000000,4.366968,4.368308,3.233302,4.722420,3.361589,4.897179,0.00011,0.10216,3.27793
1.479,0,1,0.017957,4.811034,0.000000,4.366761,4.367545,3.203171,4.723471,3.361768,4.898104,0.00004,0.09546,3.27809
1.480,0,1,0.005120,4.811871,0.000000,4.366553,4.366772,3.173039,4.724521,3.361946,4.899030,0.00026,0.11107,3.27755
1.481,0,1,-0.007817,4.812456,0.000000,4.366473,4.366115,3.161226,4.725221,3.362588,4.899819,-0.00002,0.11726,3.27732
1.482,0,1,-0.020850,4.812863,0.000000,4.366517,4.365537,3.167297,4.725577,3.363682,4.900475,-0.00013,0.10034,3.27740
1.483,0,1,-0.033884,4.813377,0.000000,4.366561,4.365023,3.173368,4.725934,3.364776,4.901131,0.00000,0.09672,3.27747
1.484,0,1,-0.046918,4.813967,0.000000,4.366605,4.364554,3.179438,4.726291,3.365870,4.901787,0.00013,0.11814,3.27755
1.485,0,1,-0.061885,4.814967,0.962045,4.366656,4.364045,3.185422,4.726489,3.366976,4.903325,0.00015,0.11411,3.27740
1.486,0,1,-0.078741,4.816258,2.603761,4.366715,4.363509,3.191319,4.726533,3.368092,4.905725,0.00000,0.09526,3.27702
1.487,1,1,-0.095596,4.817475,3.284849,4.366774,4.362829,3.197217,4.726578,3.369209,4.908124,0.00028,0.10318,3.27690
1.488,1,1,-0.112452,4.818641,3.287268,4.366832,4.362046,3.203114,4.726623,3.370325,4.910524,0.00002,0.11927,3.27705
1.489,1,1,-0.135354,3.407120,3.289797,4.366797,4.361033,3.208527,4.726802,3.371201,4.913833,0.00028,0.11241,3.27709
1.490,1,1,-0.164158,0.997559,3.292402,4.366670,4.359859,3.213466,4.727113,3.371841,4.918028,0.00017,0.10226,3.27702
1.491,1,0,-0.192962,0.000000,3.295208,4.366543,4.358471,3.218405,4.727425,3.372481,4.922223,0.00000,0.10055,3.27683
1.492,1,0,-0.221766,0.000000,3.298155,4.366416,4.356931,3.223344,4.727736,3.373121,4.926418,-0.00022,0.11544,3.27652
1.493,1,0,-0.253098,0.000000,3.301024,4.366154,4.355233,3.227849,4.728409,3.373995,4.932380,0.00000,0.11554,3.27652
1.494,1,0,-0.286899,0.000000,3.303838,4.365761,4.353422,3.231930,4.729435,3.375097,4.940066,-0.00013,0.09636,3.27682
1.495,1,0,-0.320699,0.000000,3.306410,4.365367,4.351565,3.236011,4.730462,3.376199,4.947752,-0.00011,0.08387,3.27717
1.496,1,0,-0.354500,0.000000,3.308813,4.364974,4.349674,3.240093,4.731489,3.377301,4.955438,0.00013,0.10511,3.27755
1.497,1,0,-0.390391,0.000000,3.310884,4.364609,4.347811,3.243581,4.732486,3.377998,4.937132,0.00002,0.11947,3.27755
1.498,1,0,-0.428322,0.000000,3.312719,4.364271,4.345966,3.246492,4.733456,3.378302,4.893452,0.00011,0.09617,3.27717
1.499,1,0,-0.466253,0.000000,3.314307,4.363933,4.343978,3.249403,4.734425,3.378605,4.849771,-0.00024,0.08910,3.27705
1.500,1,0,-0.504184,0.000000,3.315718,4.363594,4.341889,3.252313,4.735394,3.378909,4.806090,0.00000,0.11261,3.27721
1.501,1,0,-0.545802,0.000000,3.317007,4.363045,4.339496,3.255203,4.736380,3.378791,4.762331,0.00000,0.11531,3.27698
1.502,1,0,-0.591019,0.000000,3.318209,4.362289,4.336887,3.258071,4.737383,3.378263,4.718494,-0.00028,0.09778,3.27637
1.503,1,0,-0.636237,0.000000,3.319376,4.361533,4.334169,3.260940,4.738386,3.377734,4.674657,0.00004,0.10113,3.27621
1.504,1,0,-0.681454,0.000000,3.320519,4.360777,4.331373,3.263808,4.739389,3.377206,4.630821,0.00015,0.10863,3.27652
1.505,1,0,-0.729370,0.000000,3.321668,4.360124,4.328671,3.266109,4.739844,3.377110,4.586709,0.00011,0.10685,3.27671
1.506,1,0,-0.779920,0.000000,3.322821,4.359571,4.326036,3.267855,4.739763,3.377438,4.542328,0.00013,0.09740,3.27679
1.507,1,0,-0.830469,0.000000,3.323848,4.359018,4.323291,3.269601,4.739683,3.377766,4.497948,-0.00011,0.09442,3.27682
1.508,1,0,-0.881019,0.000000,3.324787,4.358466,4.320469,3.271348,4.739602,3.378093,4.453567,-0.00011,0.10564,3.27682
1.509,1,0,-0.937509,0.000000,3.325477,4.357700,4.317292,3.272462,4.739707,3.378422,4.408926,0.00002,0.09933,3.27671
1.510,1,0,-0.999798,0.000000,3.325992,4.356726,4.313865,3.272961,4.739994,3.378753,4.364030,-0.00013,0.08091,3.27648
1.511,1,0,-1.062088,0.000000,3.326397,4.355752,4.310180,3.273460,4.740281,3.379084,4.319135,0.00000,0.08080,3.27652
1.512,1,0,-1.124377,0.000000,3.326726,4.354779,4.306313,3.273958,4.740567,3.379415,4.274240,0.00002,0.10395,3.27682
1.513,1,0,-1.184580,0.000000,3.327124,4.353538,4.302359,3.274327,4.740899,3.379992,4.254887,0.00002,0.09063,3.27683
1.514,1,0,-1.242747,0.000000,3.327570,4.352035,4.298343,3.274569,4.741273,3.380809,4.260471,-0.00002,0.08342,3.27652
1.515,1,0,-1.300914,0.000000,3.328107,4.350533,4.294327,3.274811,4.741648,3.381626,4.266056,-0.00004,0.09805,3.27644
1.516,1,0,-1.359080,0.000000,3.328708,4.349030,4.290311,3.275053,4.742023,3.382444,4.271640,-0.00013,0.10164,3.27660
1.517,1,0,-1.416677,0.000000,3.329385,4.347560,4.286343,3.275190,4.742567,3.383662,4.276295,0.00015,0.08786,3.27667
1.518,1,0,-1.473716,0.000000,3.330115,4.346123,4.282408,3.275224,4.743278,3.385270,4.280042,-0.00028,0.08994,3.27667
1.519,1,0,-1.530755,0.000000,3.330944,4.344685,4.278509,3.275259,4.743989,3.386878,4.283790,0.00000,0.10149,3.27682
1.520,1,0,-1.587794,0.000000,3.331843,4.343247,4.274635,3.275293,4.744700,3.388486,4.287538,0.00004,0.10245,3.27713
1.521,1,0,-1.640491,0.000000,3.332846,4.341679,4.270782,3.275617,4.745372,3.390050,4.289149,-0.00002,0.08844,3.27724
1.522,1,0,-1.688950,0.000000,3.333922,4.339983,4.266943,3.276223,4.746007,3.391570,4.288674,0.00011,0.07216,3.27717
1.523,1,0,-1.737409,0.000000,3.334985,4.338286,4.263157,3.276829,4.746642,3.393091,4.288200,-0.00011,0.08685,3.27728
1.524,1,0,-1.785867,0.000000,3.336037,4.336589,4.259408,3.277436,4.747277,3.394611,4.287725,0.00002,0.10109,3.27759
1.525,1,0,-1.828745,0.000000,3.336950,4.334769,4.255745,3.277866,4.747678,3.395922,4.286053,0.00015,0.08711,3.27763
1.526,1,0,-1.866174,0.000000,3.337765,4.332829,4.252143,3.278126,4.747850,3.397027,4.283213,0.00011,0.07968,3.27740
1.527,1,0,-1.903603,0.000000,3.338435,4.330889,4.248590,3.278384,4.748023,3.398132,4.280372,0.00017,0.08606,3.27721
1.528,1,0,-1.941033,0.000000,3.339005,4.328949,4.245071,3.278644,4.748195,3.399237,4.277531,0.00000,0.09857,3.27705
1.529,1,0,-1.973815,0.000000,3.339469,4.326913,4.241578,3.278728,4.748349,3.400199,4.272975,0.00002,0.09128,3.27690
1.530,1,0,-2.002060,0.000000,3.339861,4.324782,4.238101,3.278641,4.748485,3.401022,4.266745,0.00002,0.08073,3.27675
1.531,1,0,-2.030305,0.000000,3.340226,4.322652,4.234761,3.278553,4.748621,3.401845,4.260515,-0.00015,0.09038,3.27671
1.532,1,0,-2.058550,0.000000,3.340574,4.320522,4.231518,3.278466,4.748756,3.402668,4.254285,0.00002,0.10665,3.27679
1.533,1,0,-2.075347,0.000000,3.340992,4.318372,4.228554,3.278322,4.748868,3.403823,4.274102,0.00002,0.09074,3.27686
1.534,1,0,-2.080967,0.000000,3.341459,4.316203,4.225788,3.278121,4.748957,3.405303,4.319348,-0.00013,0.08504,3.27694
1.535,1,0,-2.086587,0.000000,3.342113,4.314033,4.223405,3.277920,4.749045,3.406783,4.364594,0.00013,0.09479,3.27709
1.536,1,0,-2.092208,0.000000,3.342899,4.311864,4.221294,3.277719,4.749134,3.408263,4.409840,0.00002,0.10500,3.27732
1.537,1,0,-2.081026,0.000000,3.343943,4.309712,4.219638,3.277440,4.749195,3.410495,4.455193,0.00002,0.09087,3.27728
1.538,1,0,-2.053442,0.000000,3.345169,4.307579,4.218302,3.277086,4.749229,3.413461,4.500648,0.00017,0.07318,3.27698
1.539,1,0,-2.025857,0.000000,3.346483,4.305445,4.217394,3.276732,4.749264,3.416427,4.546104,0.00013,0.08265,3.27701
1.540,1,0,-1.998273,0.000000,3.347857,4.303311,4.216787,3.276379,4.749298,3.419394,4.591559,0.00013,0.10233,3.27740
1.541,1,0,-1.953608,0.000000,3.349144,4.301181,4.216578,3.276037,4.749522,3.422284,4.637167,-0.00013,0.09248,3.27755
1.542,1,0,-1.892267,0.000000,3.350368,4.299054,4.216651,3.275707,4.749929,3.425101,4.682922,0.00004,0.08211,3.27747
1.543,1,0,-1.830926,0.000000,3.351613,4.296927,4.217213,3.275377,4.750338,3.427918,4.728678,0.00013,0.08204,3.27740
1.544,1,0,-1.769586,0.000000,3.352872,4.294800,4.218120,3.275047,4.750745,3.430735,4.774434,-0.00002,0.09811,3.27732
1.545,1,0,-1.691549,0.000000,3.354292,4.292851,4.219596,3.274901,4.750803,3.433730,4.820337,0.00002,0.10323,3.27728
1.546,1,0,-1.597212,0.000000,3.355824,4.291075,4.221475,3.274935,4.750517,3.436899,4.866384,-0.00013,0.09473,3.27728
1.547,1,0,-1.502875,0.000000,3.357432,4.289299,4.223811,3.274968,4.750232,3.440068,4.912431,-0.00026,0.08803,3.27743
1.548,1,0,-1.408539,0.000000,3.359092,4.287523,4.226469,3.275002,4.749946,3.443237,4.958477,-0.00011,0.09131,3.27774
1.549,1,0,-1.311809,0.000000,3.360708,4.286133,4.229415,3.274849,4.749680,3.446540,4.979560,0.00000,0.10772,3.27759
1.550,1,0,-1.212744,0.000000,3.362292,4.285120,4.232566,3.274514,4.749434,3.449974,4.976272,-0.00015,0.09987,3.27698
1.551,1,0,-1.113678,0.000000,3.363838,4.284107,4.235844,3.274179,4.749187,3.453408,4.972983,0.00028,0.07399,3.27671
1.552,1,0,-1.014613,0.000000,3.365358,4.283094,4.239210,3.273844,4.748940,3.456842,4.969695,-0.00015,0.08346,3.27679
1.553,1,0,-0.920180,0.000000,3.366849,4.282240,4.242550,3.273562,4.748684,3.459970,4.967355,-0.00011,0.10976,3.27679
1.554,1,0,-0.830269,0.000000,3.368318,4.281540,4.245870,3.273332,4.748417,3.462801,4.965941,0.00024,0.09268,3.27671
1.555,1,0,-0.740357,0.000000,3.369604,4.280840,4.249043,3.273102,4.748150,3.465631,4.964528,0.00000,0.08182,3.27694
1.556,1,0,-0.650446,0.000000,3.370760,4.280139,4.252112,3.272871,4.747883,3.468461,4.963114,0.00002,0.09543,3.27747
1.557,1,0,-0.578416,0.000000,3.371597,4.279698,4.254907,3.272493,4.747653,3.470594,4.962883,-0.00011,0.10779,3.27763
1.558,1,0,-0.523843,0.000000,3.372210,4.279509,4.257508,3.271971,4.747458,3.472046,4.963805,0.00024,0.09769,3.27740
1.559,1,0,-0.469270,0.000000,3.372662,4.279320,4.259640,3.271449,4.747265,3.473498,4.964727,0.00000,0.09177,3.27732
1.560,1,0,-0.414697,0.000000,3.373001,4.279131,4.261441,3.270927,4.747071,3.474950,4.965650,0.00015,0.09274,3.27740
1.561,1,0,-0.380002,0.000000,3.373376,4.278840,4.262618,3.270445,4.746914,3.476331,4.966586,0.00026,0.11139,3.27736
1.562,1,0,-0.364714,0.000000,3.373778,4.278447,4.263353,3.270002,4.746793,3.477643,4.967537,0.00031,0.10660,3.27721
1.563,1,0,-0.349425,0.000000,3.374216,4.278055,4.263581,3.269559,4.746673,3.478955,4.968488,0.00017,0.09059,3.27713
1.564,1,0,-0.334136,0.000000,3.374678,4.277662,4.263451,3.269117,4.746552,3.480266,4.969440,0.00002,0.10016,3.27713
1.565,1,0,-0.341273,0.000000,3.375093,4.277459,4.262940,3.268865,4.746622,3.481105,4.970468,0.00024,0.12312,3.27728
1.566,1,0,-0.370303,0.000000,3.375475,4.277440,4.262163,3.268800,4.746878,3.481482,4.971571,0.00028,0.10282,3.27759
1.567,1,0,-0.399333,0.000000,3.375612,4.277421,4.260849,3.268734,4.747135,3.481859,4.972675,-0.00011,0.08794,3.27759
1.568,1,0,-0.428363,0.000000,3.375576,4.277403,4.259155,3.268669,4.747391,3.482236,4.973779,-0.00013,0.10755,3.27728
1.569,1,0,-0.475138,0.000000,3.375150,4.277162,4.256779,3.268413,4.747694,3.481801,4.974758,0.00037,0.12207,3.27717
1.570,1,0,-0.539238,0.000000,3.374449,4.276703,4.253921,3.267969,4.748043,3.480574,4.975617,0.00000,0.10182,3.27724
1.571,1,0,-0.603338,0.000000,3.373602,4.276245,4.250660,3.267526,4.748391,3.479346,4.976475,0.00002,0.09378,3.27713
1.572,1,0,-0.667438,0.000000,3.372651,4.275786,4.247117,3.267082,4.748739,3.478119,4.977334,0.00000,0.11054,3.27683
1.573,1,0,-0.735008,0.000000,3.371834,4.275210,4.243496,3.266510,4.748947,3.477222,4.977844,0.00000,0.11883,3.27675
1.574,1,0,-0.805968,0.000000,3.371112,4.274519,4.239821,3.265813,4.749018,3.476649,4.978014,0.00002,0.10290,3.27690
1.575,1,0,-0.876927,0.000000,3.370484,4.273829,4.236058,3.265115,4.749089,3.476075,4.978185,-0.00015,0.09574,3.27724
1.576,1,0,-0.947886,0.000000,3.369923,4.273138,4.232232,3.264418,4.749160,3.475501,4.978355,0.00015,0.10629,3.27778
1.577,1,0,-1.009773,0.000000,3.369354,4.272024,4.228291,3.263953,4.749851,3.474782,4.978453,0.00028,0.11925,3.27771
1.578,1,0,-1.062801,0.000000,3.368781,4.270499,4.224269,3.263716,4.751147,3.473920,4.978479,-0.00013,0.09746,3.27702
1.579,1,0,-1.115829,0.000000,3.368233,4.268973,4.220470,3.263478,4.752444,3.473058,4.978506,-0.00015,0.08503,3.27694
1.580,1,0,-1.168857,0.000000,3.367703,4.267447,4.216827,3.263240,4.753740,3.472195,4.978532,0.00009,0.10560,3.27747
1.581,1,0,-1.204569,0.000000,3.367262,4.265955,4.213746,3.262936,4.754665,3.471688,4.978574,-0.00011,0.11872,3.27751
1.582,1,0,-1.223374,0.000000,3.366884,4.264495,4.211061,3.262568,4.755226,3.471528,4.978631,0.00000,0.10406,3.27706
1.583,1,0,-1.242179,0.000000,3.366629,4.263034,4.208824,3.262199,4.755787,3.471367,4.978688,-0.00002,0.10079,3.27686
1.584,1,0,-1.260984,0.000000,3.366461,4.261574,4.206903,3.261830,4.756349,3.471207,4.978745,-0.00015,0.10812,3.27694
1.585,1,0,-1.271194,0.000000,3.366446,4.260200,4.205217,3.261609,4.757312,3.471456,4.978512,-0.00011,0.11705,3.27698
1.586,1,0,-1.273012,0.000000,3.366540,4.258911,4.203699,3.261532,4.758669,3.472104,4.977996,0.00015,0.10566,3.27698
1.587,1,0,-1.274830,0.000000,3.366842,4.257621,4.202343,3.261456,4.760025,3.472752,4.977479,-0.00026,0.10148,3.27713
1.588,1,0,-1.276648,0.000000,3.367291,4.256331,4.201103,3.261379,4.761382,3.473400,4.976964,0.00006,0.11659,3.27743
1.589,1,0,-1.280935,0.000000,3.367921,4.255207,4.199951,3.261243,4.763837,3.474355,4.976502,0.00000,0.11509,3.27729
1.590,1,0,-1.287633,0.000000,3.368680,4.254243,4.198861,3.261049,4.767367,3.475610,4.976095,0.00024,0.09452,3.27667
1.591,1,0,-1.294331,0.000000,3.369192,4.253280,4.197595,3.260855,4.770896,3.476864,4.975688,0.00013,0.09621,3.27656
1.592,1,0,-1.301029,0.000000,3.369529,4.252316,4.196205,3.260661,4.774426,3.478119,4.975280,0.00002,0.12311,3.27694
1.593,1,0,-1.318686,0.000000,3.369215,4.251170,4.194377,3.260390,4.777761,3.477718,4.974590,0.00013,0.10886,3.27713
1.594,1,0,-1.347040,0.000000,3.368440,4.249846,4.192240,3.260042,4.780907,3.475703,4.973624,0.00015,0.08643,3.27713
1.595,1,0,-1.375395,0.000000,3.367223,4.248521,4.189655,3.259695,4.784053,3.473687,4.972658,0.00011,0.09879,3.27702
1.596,1,0,-1.403749,0.000000,3.365694,4.247197,4.186754,3.259347,4.787199,3.471671,4.971692,0.00000,0.12042,3.27679
1.597,1,0,-1.445782,0.000000,3.364046,4.245796,4.183465,3.259145,4.789848,3.468894,4.970794,0.00015,0.09607,3.27682
1.598,1,0,-1.501170,0.000000,3.362313,4.244319,4.179901,3.259084,4.792011,3.465373,4.969962,-0.00024,0.09076,3.27713
1.599,1,0,-1.556557,0.000000,3.360518,4.242843,4.176006,3.259023,4.794175,3.461852,4.969130,-0.00013,0.11433,3.27724
1.600,1,0,-1.611945,0.000000,3.358677,4.241367,4.171876,3.258962,4.796339,3.458331,4.968298,0.00011,0.11185,3.27717
1.601,1,0,-1.672082,0.000000,3.356764,4.239729,4.167498,3.258952,4.797600,3.454556,4.967251,0.00013,0.09397,3.27717
1.602,1,0,-1.736855,0.000000,3.354800,4.237933,4.162943,3.258990,4.797981,3.450531,4.965993,0.00011,0.09994,3.27724
1.603,1,0,-1.801627,0.000000,3.352804,4.236136,4.158345,3.259028,4.798362,3.446506,4.964736,0.00000,0.11051,3.27709
1.604,1,0,-1.866400,0.000000,3.350785,4.234340,4.153716,3.259066,4.798743,3.442481,4.963479,0.00017,0.10564,3.27671
1.605,1,0,-1.926283,0.000000,3.348781,4.232541,4.149243,3.259178,4.798892,3.438400,4.962609,0.00013,0.09735,3.27652
1.606,1,0,-1.981393,0.000000,3.346787,4.230739,4.144883,3.259362,4.798812,3.434263,4.962118,-0.00002,0.08886,3.27652
1.607,1,0,-2.036502,0.000000,3.344813,4.228937,4.140715,3.259546,4.798733,3.430127,4.961627,0.00002,0.09860,3.27663
1.608,1,0,-2.091612,0.000000,3.342852,4.227135,4.136684,3.259730,4.798654,3.425991,4.961136,0.00009,0.11599,3.27686
1.609,1,0,-2.123878,0.000000,3.340897,4.224910,4.132898,3.259935,4.798882,3.421829,4.960762,0.00024,0.10195,3.27705
1.610,1,0,-2.133842,0.000000,3.338947,4.222272,4.129287,3.260160,4.799410,3.417644,4.960502,0.00000,0.07983,3.27721
1.611,1,0,-2.143805,0.000000,3.336964,4.219634,4.126264,3.260385,4.799938,3.413458,4.960242,0.00000,0.09749,3.27717
1.612,1,0,-2.153769,0.000000,3.334958,4.216996,4.123657,3.260610,4.800466,3.409271,4.959982,0.00000,0.11649,3.27694
1.613,1,0,-2.135162,0.000000,3.332865,4.214462,4.121952,3.260594,4.801050,3.404995,4.959497,0.00002,0.09136,3.27698
1.614,1,0,-2.088660,0.000000,3.330711,4.212029,4.120883,3.260341,4.801689,3.400629,4.958793,-0.00011,0.08395,3.27728
1.615,1,0,-2.042159,0.000000,2.354182,4.209595,4.120514,3.260089,4.802329,3.396264,4.958088,0.00000,0.10288,3.27732
1.616,0,0,-1.995657,0.000000,0.689273,4.207162,4.120640,3.259837,4.802968,3.391898,4.957384,0.00002,0.10492,3.27709
1.617,0,0,-1.932331,0.000000,0.000000,4.204861,4.121190,3.259699,4.805031,3.386167,4.956413,0.00000,0.08930,3.27702
1.618,0,0,-1.852580,0.000000,0.000000,4.202690,4.122039,3.259674,4.808485,3.379101,4.955182,-0.00011,0.08859,3.27709
1.619,0,0,-1.772829,0.000000,0.000000,4.200519,4.123350,3.259648,4.811939,3.372036,4.953951,0.00002,0.09643,3.27694
1.620,0,0,-1.693078,0.000000,0.000000,4.198348,4.124986,3.259623,4.815392,3.364970,4.952720,-0.00015,0.10417,3.27656
1.621,0,0,-1.616333,0.000000,0.000000,4.196796,4.127071,3.259579,4.819071,3.355067,4.951417,0.00000,0.09734,3.27656
1.622,0,0,-1.542523,0.000000,0.000000,4.195848,4.129475,3.259519,4.822969,3.342394,4.950045,-0.00026,0.08614,3.27694
1.623,0,0,-1.468712,0.000000,0.000000,4.194899,4.131703,3.259459,4.826867,3.329722,4.948673,-0.00013,0.09151,3.27732
1.624,0,0,-1.394902,0.000000,0.000000,4.193951,4.133806,3.259398,4.830765,3.317049,4.947301,-0.00002,0.10386,3.27770
