"Time","61 right DS","60 left DS","59 lHL swoff","58 lHL swon","57 rHL swoff","56 rHL swon","55 lFL swoff","54 lFL swon","53 rFL swoff","52 rFL swon","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","29 HRx (cm)","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
1.544,1,0,0,0,0,0,0,0,0,0,0.000000,4.518064,5.662649,3.890936,5.481922,16.260052,11.017618,17.954161,11.967893,0.58239,0.09757,3.27728
1.545,1,0,0,0,0,0,0,0,0,0,0.000000,4.521910,5.673384,4.036237,5.485708,16.251719,11.013123,17.969452,11.959546,0.60603,0.07765,3.27728
1.546,1,0,0,0,0,0,0,0,0,0,0.000000,4.525971,5.684324,4.181855,5.489827,16.243443,11.005497,17.980055,11.951006,0.62846,0.06818,3.27719
1.547,1,0,0,0,0,0,0,0,0,0,0.000000,4.530129,5.695358,4.327680,5.494164,16.235203,10.995819,17.987583,11.942339,0.65298,0.09545,3.27704
1.548,1,0,0,0,0,0,0,0,0,0,0.000000,4.534348,5.706502,4.473505,5.498501,16.226963,10.986142,17.995113,11.933672,0.67237,0.11819,3.27707
1.549,1,0,0,0,0,0,0,0,0,0,0.000000,4.538594,5.717697,4.619330,5.502838,16.218725,10.976464,18.002642,11.925006,0.71549,0.10272,3.27722
1.550,1,0,0,0,0,0,0,0,0,0,0.000000,4.542768,5.728902,4.757033,5.507559,16.208384,10.965886,18.006451,11.916240,0.74328,0.08830,3.27733
1.551,1,0,0,0,0,0,0,0,0,0,0.000000,4.546908,5.740111,4.889410,5.512532,16.196663,10.954716,18.007824,11.907410,0.76312,0.09419,3.27740
1.552,1,0,0,0,0,0,0,0,0,0,0.000000,4.551179,5.751222,5.021787,5.517505,16.184942,10.943546,18.009195,11.898579,0.78560,0.09759,3.27744
1.553,1,0,0,0,0,0,0,0,0,0,0.000000,4.555510,5.762287,5.154164,5.522478,16.173222,10.932376,18.010567,11.889749,0.81140,0.09061,3.27744
1.554,1,0,0,0,0,0,0,0,0,0,0.000000,4.560155,5.773135,5.267626,5.527918,16.163244,10.923421,18.005558,11.880706,0.83293,0.09392,3.27721
1.555,1,0,0,0,0,0,0,0,0,0,0.000000,4.564944,5.783884,5.368689,5.533664,16.154409,10.915918,17.996368,11.871524,0.85388,0.10457,3.27683
1.556,1,0,0,0,0,0,0,0,0,0,0.000000,4.569719,5.794250,5.469751,5.539410,16.145575,10.908415,17.987177,11.862342,0.89279,0.10384,3.27672
1.557,1,0,0,0,0,0,0,0,0,0,0.000000,4.574488,5.804442,5.570813,5.545156,16.136738,10.900912,17.977985,11.853160,0.91711,0.08941,3.27679
1.558,1,0,0,0,0,0,0,0,0,0,0.000000,4.578886,5.814115,5.651087,5.551024,16.130646,10.894247,17.974567,11.844083,0.93470,0.09587,3.27687
1.559,1,0,0,0,0,0,0,0,0,0,0.000000,4.583115,5.823548,5.717733,5.556972,16.126352,10.888131,17.974936,11.835075,0.94997,0.11458,3.27695
1.560,1,0,0,0,0,0,0,0,0,0,0.000000,4.587153,5.832493,5.784378,5.562919,16.122059,10.882015,17.975302,11.826068,0.97587,0.10541,3.27680
1.561,1,0,0,0,0,0,0,0,0,0,0.000000,4.591105,5.841213,5.851024,5.568867,16.117765,10.875899,17.975670,11.817060,0.99545,0.08303,3.27649
1.562,1,0,0,0,0,0,0,0,0,0,0.000000,4.595141,5.849524,5.901992,5.574826,16.110985,10.869792,17.972469,11.807826,1.01471,0.08864,3.27664
1.563,1,0,0,0,0,0,0,0,0,0,0.000000,4.599216,5.857646,5.942682,5.580792,16.102573,10.863689,17.966930,11.798444,1.03182,0.10898,3.27710
1.564,1,0,0,0,0,0,0,0,0,0,2.212942,4.603403,5.865436,5.983372,5.586760,16.094162,10.857588,17.961390,11.789062,1.06976,0.10654,3.27724
1.565,1,0,0,0,0,0,1,0,0,0,5.438804,4.607641,5.873072,6.024063,5.592726,16.085749,10.851485,17.955851,11.779679,1.08734,0.08950,3.27716
1.566,1,1,0,0,0,0,0,0,0,0,6.451391,4.611935,5.880451,6.054267,5.598732,16.075020,10.845460,17.951988,11.769879,1.10347,0.09508,3.27713
1.567,1,1,0,0,0,0,0,0,0,0,6.450904,4.616256,5.887712,6.077598,5.604765,16.062771,10.839486,17.949224,11.759806,1.11932,0.09843,3.27713
1.568,1,1,0,0,0,0,0,0,0,0,6.450500,4.620540,5.894791,6.100928,5.610797,16.050522,10.833511,17.946461,11.749732,1.13780,0.08257,3.27699
1.569,1,1,0,0,0,0,0,0,0,0,6.450135,4.624807,5.901787,6.124258,5.616830,16.038273,10.827538,17.943697,11.739658,1.15522,0.09615,3.27676
1.570,1,1,0,0,0,0,0,0,0,0,6.450004,4.628967,5.908660,6.139194,5.622997,16.027822,10.822796,17.938707,11.729669,1.16915,0.12150,3.27667
1.571,1,1,0,0,0,0,0,0,0,0,6.449980,4.633077,5.915476,6.148626,5.629253,16.018551,10.818861,17.932257,11.719734,1.20069,0.11543,3.27667
1.572,1,1,0,0,0,0,0,0,0,0,6.450191,4.637171,5.922138,6.158059,5.635509,16.009279,10.814928,17.925808,11.709800,1.21582,0.08823,3.27676
1.573,1,1,0,0,0,0,0,0,0,0,6.450510,4.641257,5.928730,6.167491,5.641765,16.000008,10.810993,17.919359,11.699865,1.23267,0.08975,3.27692
1.574,1,1,0,0,0,0,0,0,0,0,6.451024,4.645433,5.935085,6.165553,5.648067,15.990407,10.805772,17.910536,11.689739,1.24671,0.10444,3.27702
1.575,1,1,0,0,0,0,0,0,0,0,6.451628,4.649650,5.941333,6.156160,5.654398,15.980592,10.799706,17.900158,11.679486,1.26161,0.09852,3.27710
1.576,1,1,0,0,0,0,0,0,0,0,6.452395,4.653932,5.947133,6.146768,5.660729,15.970776,10.793641,17.889778,11.669233,1.27278,0.09714,3.27645
1.577,1,1,0,0,0,0,0,0,0,0,6.453237,4.658243,5.952729,6.137375,5.667061,15.960960,10.787576,17.879400,11.658980,1.28968,0.11177,3.27530
1.578,1,1,0,0,0,0,0,0,0,0,6.454192,4.662560,5.957671,6.106626,5.673308,15.954241,10.779112,17.869585,11.648476,1.30012,0.11084,3.27539
1.579,1,1,0,0,0,0,0,0,0,0,6.455200,4.666879,5.962314,6.061875,5.679502,15.949551,10.769075,17.860140,11.637805,1.32530,0.08529,3.27630
1.580,1,1,0,0,0,0,0,0,0,0,6.456194,4.671172,5.966282,6.017125,5.685694,15.944861,10.759039,17.850695,11.627134,1.33562,0.09258,3.27681
1.581,1,1,0,0,0,0,0,0,0,0,6.457182,4.675453,5.969942,5.972374,5.691887,15.940171,10.749002,17.841249,11.616465,1.34637,0.11567,3.27704
1.582,1,1,0,0,0,0,0,0,0,0,6.458044,4.679671,5.972971,5.908492,5.697888,15.934254,10.739436,17.830685,11.605699,1.35768,0.10742,3.27695
1.583,1,1,0,0,0,0,0,0,0,0,6.458848,4.683860,5.975711,5.832066,5.703763,15.927530,10.730178,17.819387,11.594872,1.36539,0.08815,3.27664
1.584,1,1,0,0,0,0,0,0,0,0,6.459592,4.687909,5.977919,5.755641,5.709639,15.920807,10.720921,17.808088,11.584044,1.37665,0.09484,3.27697
1.585,1,1,0,0,0,0,0,0,0,0,6.460308,4.691893,5.979881,5.679215,5.715514,15.914083,10.711662,17.796791,11.573216,1.38680,0.10780,3.27774
1.586,1,1,0,0,0,0,0,0,0,0,6.461038,4.695671,5.981361,5.583530,5.721305,15.905861,10.702916,17.785736,11.562638,1.40479,0.09871,3.27755
1.587,1,1,0,0,0,0,0,0,0,0,6.461774,4.699353,5.982620,5.475219,5.727041,15.896655,10.694506,17.774841,11.552223,1.41392,0.09732,3.27671
1.588,1,1,0,0,0,0,0,0,0,0,6.462409,4.702865,5.983168,5.366907,5.732778,15.887450,10.686094,17.763945,11.541808,1.41977,0.10691,3.27623
1.589,1,1,0,0,0,0,0,0,0,0,6.462996,4.706298,5.983390,5.258596,5.738513,15.878244,10.677684,17.753050,11.531393,1.42763,0.09947,3.27600
1.590,1,1,0,0,0,0,0,0,0,0,6.463353,4.709615,5.982745,5.135669,5.743721,15.867191,10.670363,17.744991,11.520742,1.43661,0.08454,3.27632
1.591,1,1,0,0,0,0,0,0,0,0,6.463605,4.712878,5.981703,5.003160,5.748581,15.854926,10.663758,17.738792,11.509937,1.44402,0.09986,3.27701
1.592,1,1,0,0,0,0,0,0,0,0,6.463686,4.716019,5.980328,4.870652,5.753442,15.842662,10.657154,17.732592,11.499132,1.45436,0.12196,3.27701
1.593,1,1,0,0,0,0,0,0,0,0,6.463687,4.719103,5.978800,4.738143,5.758302,15.830397,10.650549,17.726393,11.488327,1.45105,0.11167,3.27655
1.594,1,1,0,0,0,0,0,0,0,0,6.463606,4.722025,5.977520,4.613615,5.762954,15.815292,10.641480,17.717001,11.477275,1.46106,0.08573,3.27673
1.595,1,1,0,0,0,0,0,0,0,0,6.463488,4.724873,5.976354,4.494319,5.767469,15.798327,10.630795,17.705515,11.466061,1.46803,0.08748,3.27734
1.596,1,1,0,0,0,0,0,0,0,0,6.463263,4.727437,5.975355,4.375022,5.771985,15.781363,10.620111,17.694029,11.454847,1.47114,0.10344,3.27768
1.597,1,1,0,0,0,0,0,0,0,0,6.462988,4.729870,5.974433,4.255726,5.776500,15.764398,10.609426,17.682543,11.443633,1.47347,0.09764,3.27783
1.598,1,1,0,0,0,0,0,0,0,0,6.462573,4.731950,5.973499,4.148827,5.780598,15.753028,10.601007,17.669853,11.432333,1.47694,0.09130,3.27748
1.599,1,1,0,0,0,0,0,0,0,0,6.462092,4.733868,5.972560,4.050055,5.784423,15.745326,10.594075,17.656378,11.420977,1.47879,0.10630,3.27680
1.600,1,1,0,0,0,0,0,0,0,0,6.461522,4.735700,5.971835,3.951282,5.788248,15.737624,10.587144,17.642900,11.409619,1.48357,0.11270,3.27666
1.601,1,1,0,0,0,0,0,0,0,0,6.460909,4.737493,5.971208,3.852510,5.792073,15.729922,10.580212,17.629425,11.398263,1.48488,0.09016,3.27689
1.602,1,1,0,0,0,0,0,0,0,0,6.460257,4.739472,5.971114,3.782768,5.795462,15.723106,10.569666,17.616266,11.386419,1.48398,0.07426,3.27693
1.603,1,1,0,0,0,0,0,0,0,0,6.459586,4.741537,5.971263,3.732059,5.798566,15.716872,10.556750,17.603313,11.374258,1.48815,0.09381,3.27686
1.604,1,1,0,0,0,0,0,0,0,0,6.458805,4.743645,5.972167,3.681351,5.801670,15.710637,10.543836,17.590363,11.362096,1.48400,0.11269,3.27701
1.605,1,1,0,0,0,0,0,0,0,0,6.457974,4.745772,5.973416,3.630642,5.804773,15.704403,10.530920,17.577412,11.349935,1.48426,0.09927,3.27731
1.606,1,1,0,0,0,0,0,0,0,0,6.456964,4.747715,5.975505,3.597508,5.808308,15.693858,10.517261,17.562059,11.337925,1.48474,0.08536,3.27707
1.607,1,1,0,0,0,0,0,0,0,0,6.455872,4.749572,5.977978,3.575896,5.812125,15.680488,10.503113,17.545135,11.326015,1.48248,0.09799,3.27646
1.608,1,1,0,0,0,0,0,0,0,0,6.454684,4.751173,5.980881,3.554285,5.815941,15.667118,10.488965,17.528210,11.314104,1.48168,0.11207,3.27649
1.609,1,1,0,0,0,0,0,0,0,0,6.453452,4.752656,5.983981,3.532673,5.819758,15.653748,10.474817,17.511286,11.302195,1.47665,0.09443,3.27695
1.610,1,1,0,0,0,0,0,0,0,0,6.452269,4.753867,5.987061,3.519074,5.823354,15.641285,10.460647,17.498652,11.290075,1.47170,0.08099,3.27708
1.611,1,1,0,0,0,0,0,0,0,0,6.451108,4.754955,5.990132,3.510730,5.826804,15.629418,10.446462,17.488831,11.277820,1.46486,0.09259,3.27701
1.612,1,1,0,0,0,0,0,0,0,0,6.450227,4.755825,5.993192,3.502385,5.830254,15.617552,10.432277,17.479008,11.265564,1.46145,0.10141,3.27670
1.613,1,1,0,0,0,0,0,0,0,0,6.449475,4.756595,5.996246,3.494040,5.833704,15.605685,10.418092,17.469187,11.253308,1.45804,0.09072,3.27625
1.614,1,1,0,0,0,0,0,0,0,0,6.448959,4.757209,5.999356,3.484076,5.837184,15.590174,10.400794,17.458818,11.240782,1.45128,0.10441,3.27647
1.615,1,1,0,0,0,0,0,0,0,0,6.448552,4.757751,6.002491,3.473049,5.840684,15.572273,10.381454,17.448092,11.228077,1.44861,0.12133,3.27716
1.616,1,1,0,0,0,0,0,0,0,0,6.446990,4.758148,6.005439,3.462022,5.844183,15.554373,10.362116,17.437363,11.215373,1.44159,0.10359,3.27725
1.617,1,1,0,0,0,0,0,0,0,0,6.444900,4.758478,6.008299,3.450995,5.847683,15.536472,10.342776,17.426636,11.202668,1.43655,0.07900,3.27695
1.618,1,1,0,0,0,0,0,0,0,0,6.441096,4.758667,6.010744,3.429378,5.851157,15.521038,10.328431,17.415588,11.189512,1.42396,0.08963,3.27669
1.619,1,1,0,0,0,0,0,0,0,0,6.436509,4.758791,6.012999,3.400817,5.854613,15.507221,10.317361,17.404329,11.176059,1.41228,0.10914,3.27646
1.620,1,1,0,0,0,0,0,0,0,0,6.435153,4.758802,6.015092,3.372257,5.858070,15.493404,10.306290,17.393070,11.162606,1.40602,0.10094,3.27655
1.621,1,1,0,0,0,0,0,0,0,0,6.435278,4.758762,6.017113,3.343696,5.861527,15.479588,10.295218,17.381811,11.149153,1.39748,0.10898,3.27685
1.622,1,1,0,0,0,0,0,0,0,0,6.443261,4.758636,6.019280,3.318310,5.864943,15.464946,10.281466,17.368931,11.135743,1.38921,0.11515,3.27693
1.623,1,1,0,0,0,0,0,0,0,0,6.454841,4.758472,6.021516,3.295005,5.868331,15.449762,10.265954,17.354990,11.122362,1.37474,0.09545,3.27686
1.624,1,1,0,0,0,0,0,0,0,0,6.470428,4.758216,6.023839,3.271699,5.871720,15.434579,10.250443,17.341047,11.108981,1.36636,0.08061,3.27678
1.625,1,1,0,0,0,0,0,0,0,0,6.487848,4.757919,6.026203,3.248394,5.875109,15.419395,10.234931,17.327106,11.095599,1.35902,0.09882,3.27670
1.626,1,1,0,0,0,0,0,0,0,0,6.504195,4.757535,6.028523,3.229917,5.878260,15.408442,10.221571,17.310478,11.081680,1.33674,0.11168,3.27640
1.627,1,1,0,0,0,0,0,0,0,0,6.520050,4.757111,6.030823,3.214606,5.881256,15.400261,10.209621,17.292088,11.067410,1.32352,0.09278,3.27594
1.628,1,1,0,0,0,0,0,0,0,0,6.535035,4.756698,6.033103,3.199295,5.884252,15.392080,10.197672,17.273699,11.053138,1.31232,0.08672,3.27612
1.629,1,1,0,0,0,0,0,0,0,0,6.549622,4.756290,6.035372,3.183984,5.887248,15.383900,10.185722,17.255310,11.038866,1.30018,0.10451,3.27673
1.630,1,1,0,0,0,0,0,0,0,0,6.564710,4.755963,6.037685,3.170256,5.890253,15.369355,10.170327,17.233110,11.024440,1.28828,0.11215,3.27689
1.631,1,1,0,0,0,0,0,0,0,0,6.580028,4.755673,6.040018,3.157565,5.893264,15.350639,10.152674,17.208410,11.009912,1.27194,0.09415,3.27673
1.632,1,1,0,0,0,0,0,0,0,0,6.595741,4.755286,6.042462,3.144874,5.896276,15.331923,10.135019,17.183712,10.995384,1.25920,0.09502,3.27667
1.633,1,1,0,0,0,0,0,0,0,0,6.611636,4.754854,6.044957,3.132183,5.899286,15.313207,10.117366,17.159012,10.980856,1.24472,0.10145,3.27667
1.634,1,1,0,0,0,0,0,0,0,0,6.627502,4.754155,6.047570,3.117719,5.902461,15.297639,10.099818,17.140047,10.966153,1.21711,0.08894,3.27681
1.635,1,1,0,0,0,0,0,0,0,0,6.643356,4.753334,6.050238,3.102093,5.905741,15.284136,10.082341,17.124844,10.951336,1.20178,0.08917,3.27704
1.636,1,1,0,0,0,0,0,0,0,0,6.659216,4.752427,6.052762,3.086467,5.909022,15.270634,10.064865,17.109640,10.936518,1.18643,0.11339,3.27699
1.637,1,1,0,0,0,0,0,0,0,0,6.675078,4.751480,6.055220,3.070840,5.912302,15.257131,10.047388,17.094437,10.921700,1.17157,0.11876,3.27676
1.638,1,1,0,0,0,0,0,0,0,0,6.691041,4.750648,6.057220,3.038062,5.915606,15.241663,10.031309,17.074549,10.906775,1.15450,0.09067,3.27667
1.639,1,1,0,0,0,0,0,0,0,0,6.707049,4.749868,6.059010,2.994039,5.918924,15.224908,10.016148,17.051592,10.891777,1.14073,0.08870,3.27667
1.640,1,1,0,0,0,0,0,0,0,0,6.722938,4.749033,6.060141,2.950016,5.922243,15.208153,10.000985,17.028635,10.876780,1.10634,0.10257,3.27667
1.641,1,1,0,0,0,0,0,0,0,0,6.738772,4.748174,6.060970,2.905993,5.925560,15.191397,9.985824,17.005676,10.861782,1.08689,0.09779,3.27667
1.642,1,1,0,0,0,0,0,0,0,0,6.754272,4.747060,6.061035,2.844747,5.928465,15.178704,9.973190,16.941290,10.846632,1.07153,0.10565,3.27672
1.643,1,1,0,0,0,0,0,0,0,0,6.769617,4.745829,6.060750,2.772208,5.931098,15.168675,9.962216,16.849739,10.831382,1.05092,0.11930,3.27679
1.644,1,1,0,0,0,0,0,0,0,0,6.784822,4.744473,6.059886,2.699669,5.933732,15.158646,9.951241,16.758188,10.816132,1.03424,0.10589,3.27710
1.645,1,1,0,0,0,0,0,0,0,0,6.799961,4.743061,6.058758,2.627130,5.936365,15.148617,9.940267,16.666639,10.800881,1.01459,0.08174,3.27756
1.646,1,1,0,0,0,0,0,0,0,0,6.815212,4.741691,6.057233,2.535134,5.939035,15.137660,9.928182,16.620823,10.785941,0.99496,0.09291,3.27738
1.647,1,1,0,0,0,0,0,0,0,0,6.830513,4.740341,6.055526,2.430382,5.941730,15.126095,9.915368,16.604994,10.771204,0.95918,0.11069,3.27677
1.648,1,1,0,0,0,0,0,0,0,0,6.845912,4.738952,6.053221,2.325629,5.944424,15.114531,9.902555,16.589163,10.756467,0.93420,0.09917,3.27684
1.649,1,1,0,0,0,0,0,0,0,0,6.861355,4.737545,6.050642,2.220876,5.947118,15.102966,9.889742,16.573334,10.741729,0.91431,0.10761,3.27737
1.650,1,1,0,0,0,0,0,0,0,0,6.876837,4.735988,6.047270,2.102248,5.949300,15.093570,9.881750,16.565130,10.726989,0.89556,0.11207,3.27736
1.651,1,1,0,0,0,0,0,0,0,0,6.892336,4.734363,6.043535,1.974523,5.951148,15.085595,9.876919,16.561928,10.712247,0.87542,0.09053,3.27698
1.652,1,1,0,0,0,0,0,0,0,0,6.907936,4.732671,6.039343,1.846797,5.952995,15.077620,9.872087,16.558727,10.697504,0.85279,0.08943,3.27660
1.653,1,1,0,0,0,0,0,0,0,0,6.923583,4.730949,6.034943,1.719072,5.954842,15.069645,9.867256,16.555525,10.682762,0.83103,0.10737,3.27622
1.654,1,1,0,0,0,0,0,0,0,0,6.939346,4.729231,6.030468,1.587693,5.956532,15.060696,9.860649,16.544035,10.668166,0.79505,0.10844,3.27633
1.655,1,1,0,0,0,0,0,0,0,0,6.955163,4.727516,6.025959,1.453918,5.958119,15.051108,9.852877,16.527115,10.653667,0.76665,0.08827,3.27679
1.656,1,1,0,0,0,0,0,0,0,0,6.970735,4.725580,6.021289,1.320142,5.959705,15.041520,9.845104,16.510193,10.639168,0.74229,0.09144,3.27657
1.657,1,1,0,0,0,0,0,0,0,0,6.986194,4.723545,6.016544,1.186367,5.961292,15.031933,9.837332,16.493271,10.624669,0.72008,0.10906,3.27588
1.658,1,1,0,0,0,0,0,0,0,0,7.001259,4.721033,6.011503,1.055631,5.962386,15.024643,9.828212,16.483242,10.610231,0.69839,0.10279,3.27610
1.659,1,1,0,0,0,0,0,0,0,0,7.016143,4.718303,6.006325,0.926888,5.963156,15.018860,9.818208,16.477730,10.595835,0.67369,0.07974,3.27694
1.660,1,1,0,0,0,0,0,0,0,0,7.031935,4.715068,6.001095,0.798144,5.963926,15.013077,9.808203,16.472219,10.581437,0.64751,0.09084,3.27728
1.661,1,1,0,0,0,0,0,0,0,0,7.048142,4.711602,5.995840,0.669400,5.964696,15.007294,9.798199,16.466707,10.567040,0.60990,0.10644,3.27728
1.662,1,1,0,0,0,0,0,0,0,0,7.065810,4.707597,5.990815,0.554619,5.965096,14.997458,9.782769,16.454557,10.552589,0.58333,0.08966,3.27733
1.663,1,1,0,0,0,0,0,0,0,0,7.084147,4.703345,5.985895,0.448993,5.965254,14.984962,9.763782,16.438053,10.538104,0.55720,0.09497,3.27740
1.664,1,1,0,0,0,0,0,0,0,0,7.099249,4.698191,5.981183,0.343366,5.965413,14.972467,9.744794,16.421549,10.523618,0.53498,0.11650,3.27739
1.665,1,1,0,0,0,0,0,0,0,0,7.112871,4.692623,5.976566,0.237739,5.965570,14.959972,9.725806,16.405045,10.509131,0.50855,0.11199,3.27731
1.666,1,1,0,0,0,0,0,0,0,0,7.118876,4.686147,5.972064,0.141282,5.965528,14.953465,9.707154,16.395523,10.494719,0.48499,0.08983,3.27710
1.667,1,1,0,0,0,0,0,0,0,0,7.121393,4.679255,5.967614,0.050837,5.965353,14.950883,9.688723,16.390581,10.480354,0.46112,0.08728,3.27680
1.668,1,1,0,0,0,0,0,0,0,1,7.120034,4.673484,5.963250,-0.039608,5.965178,14.948300,9.670290,16.385641,10.465989,0.41541,0.09957,3.27676
1.669,1,1,0,0,0,0,0,0,0,0,7.116901,4.668224,5.958926,-0.130054,5.965004,14.945718,9.651858,16.380699,10.451625,0.38499,0.10115,3.27692
1.670,1,1,0,0,0,0,0,0,0,0,7.114803,4.665905,5.954628,-0.223743,5.964914,14.943301,9.632089,16.369408,10.437465,0.36072,0.09505,3.27716
1.671,1,1,0,0,0,0,0,0,0,0,7.113179,4.664931,5.950344,-0.319560,5.964879,14.940992,9.611442,16.353951,10.423438,0.33464,0.10464,3.27746
1.672,1,1,0,0,0,0,0,0,0,0,7.112413,4.665174,5.945796,-0.415377,5.964844,14.938684,9.590795,16.338495,10.409412,0.31067,0.11767,3.27727
1.673,1,1,0,0,0,0,0,0,0,0,7.112040,4.665973,5.941129,-0.511194,5.964809,14.936375,9.570148,16.323040,10.395386,0.28145,0.10054,3.27674
1.674,1,1,0,0,0,0,0,0,0,0,7.111224,4.665818,5.935929,-0.615569,5.964398,14.945961,9.551326,16.312008,10.381247,0.25964,0.07794,3.27638
1.675,1,1,0,0,0,0,0,0,0,0,7.110206,4.665225,5.930485,-0.725554,5.963742,14.963346,9.533701,16.303877,10.367033,0.20880,0.08011,3.27615
1.676,1,1,0,0,0,0,0,0,0,0,7.108873,4.664005,5.924623,-0.835540,5.963086,14.980732,9.516076,16.295746,10.352818,0.18107,0.10793,3.27624
1.677,1,1,0,0,0,0,0,0,0,0,7.107396,4.662498,5.918571,-0.945525,5.962429,14.998117,9.498451,16.287615,10.338605,0.15752,0.11870,3.27655
1.678,1,1,0,0,0,0,0,0,0,0,7.106013,4.661193,5.912273,-1.060641,5.961483,15.018042,9.478080,16.283123,10.324516,0.13223,0.10353,3.27708
1.679,1,1,0,0,0,0,0,0,0,0,7.104675,4.659980,5.905864,-1.179120,5.960349,15.039630,9.455908,16.281019,10.310509,0.10566,0.08613,3.27777
1.680,1,1,0,0,0,0,0,0,0,0,7.103298,4.658863,5.899153,-1.297599,5.959213,15.061218,9.433737,16.278913,10.296502,0.07873,0.09435,3.27745
1.681,1,1,0,0,0,0,0,0,0,0,7.101902,4.657790,5.892305,-1.416078,5.958078,15.082807,9.411565,16.276810,10.282495,0.02993,0.10179,3.27646
1.682,1,1,0,0,0,0,0,0,0,0,7.100269,4.656555,5.885139,-1.529888,5.956388,15.138330,9.393516,16.272419,10.268038,0.00234,0.09372,3.27638
1.683,1,1,0,0,0,0,0,0,0,0,7.098527,4.655246,5.877828,-1.640636,5.954334,15.216105,9.378169,16.266527,10.253285,-0.02313,0.09491,3.27691
1.684,1,1,0,0,0,0,0,0,0,0,7.096749,4.654024,5.870649,-1.751384,5.952280,15.293878,9.362822,16.260637,10.238533,-0.05291,0.11024,3.27677
1.685,1,1,0,0,0,0,0,0,0,0,7.094954,4.652842,5.863531,-1.862131,5.950226,15.371652,9.347475,16.254747,10.223782,-0.07969,0.10807,3.27616
1.686,1,1,0,0,0,0,0,0,0,0,7.093353,4.652012,5.856999,-1.954967,5.948119,15.469320,9.333385,16.248356,10.209222,-0.09953,0.08672,3.27646
1.687,1,1,0,0,0,0,0,0,0,0,7.091841,4.651345,5.850736,-2.036059,5.945977,15.580033,9.320122,16.241636,10.194789,-0.14847,0.09918,3.27737
1.688,1,1,0,0,0,0,0,0,0,0,7.090376,4.650729,5.844916,-2.117151,5.943836,15.690745,9.306857,16.234917,10.180356,-0.17936,0.12163,3.27733
1.689,1,1,0,0,0,0,0,0,0,0,7.088933,4.650138,5.839300,-2.198244,5.941694,15.801458,9.293593,16.228197,10.165923,-0.20588,0.11026,3.27664
1.690,1,1,0,0,0,0,0,0,0,0,7.087342,4.649194,5.833877,-2.266750,5.939422,15.908993,9.279795,16.221722,10.151375,-0.22844,0.08626,3.27650
1.691,1,1,0,0,0,0,0,0,0,0,7.085684,4.648089,5.828543,-2.327006,5.937065,16.014444,9.265646,16.215405,10.136751,-0.25462,0.09393,3.27673
1.692,1,1,0,0,0,0,0,0,0,0,7.083962,4.646486,5.823429,-2.387261,5.934708,16.119896,9.251498,16.209089,10.122128,-0.28860,0.10896,3.27673
1.693,1,1,0,0,0,0,0,0,0,0,7.082211,4.644656,5.818416,-2.447516,5.932351,16.225346,9.237350,16.202772,10.107503,-0.32641,0.09911,3.27658
1.694,1,1,0,0,0,0,0,0,0,0,7.080508,4.642313,5.813666,-2.496826,5.929820,16.261608,9.223983,16.195610,10.092710,-0.36079,0.09005,3.27688
1.695,1,1,0,0,0,0,0,0,0,0,7.078827,4.639735,5.809037,-2.538959,5.927176,16.252508,9.211128,16.187891,10.077807,-0.38104,0.10107,3.27749
1.696,1,1,0,0,0,0,0,0,0,0,7.077086,4.636889,5.804440,-2.581092,5.924533,16.243406,9.198274,16.180172,10.062904,-0.40686,0.10394,3.27733
1.697,1,1,0,0,0,0,0,0,0,0,7.075317,4.633919,5.799859,-2.623225,5.921889,16.234306,9.185420,16.172455,10.048001,-0.43172,0.08610,3.27664
1.698,1,1,0,0,0,0,0,0,0,0,7.073366,4.630984,5.795067,-2.669457,5.919189,16.221802,9.169702,16.161526,10.033357,-0.45632,0.09789,3.27650
1.699,1,1,0,0,0,0,0,0,0,0,7.071330,4.628066,5.790178,-2.718378,5.916452,16.207066,9.152105,16.148495,10.018882,-0.50189,0.12257,3.27673
1.700,1,1,0,0,0,0,0,0,0,0,7.069201,4.625423,5.785131,-2.767298,5.913715,16.192329,9.134509,16.135464,10.004406,-0.52823,0.11378,3.27669
1.701,1,1,0,0,0,0,0,0,0,0,7.067031,4.622906,5.780013,-2.816219,5.910977,16.177593,9.116913,16.122433,9.989931,-0.55429,0.08654,3.27646
1.702,1,1,0,0,0,0,0,0,0,0,7.064895,4.620861,5.774827,-2.868174,5.908177,16.166142,9.100146,16.109894,9.975677,-0.57747,0.08902,3.27659
1.703,1,1,0,0,0,0,0,0,0,0,7.062773,4.619030,5.769612,-2.922119,5.905334,16.156839,9.083922,16.097681,9.961566,-0.60196,0.10474,3.27698
1.704,1,1,0,0,0,0,0,0,0,0,7.060696,4.617747,5.764225,-2.976063,5.902493,16.147539,9.067698,16.085468,9.947456,-0.62683,0.09812,3.27727
1.705,1,1,0,0,0,0,0,0,0,0,7.058638,4.616713,5.758757,-3.030008,5.899650,16.138237,9.051476,16.073256,9.933347,-0.64826,0.08609,3.27750
1.706,1,1,0,0,0,0,0,0,0,0,7.056589,4.616290,5.752979,-3.092838,5.896715,16.135246,9.037180,16.062592,9.919566,-0.69078,0.09608,3.27772
