"Time","61 right DS","60 left DS","59 lHL swoff","58 lHL swon","57 rHL swoff","56 rHL swon","55 lFL swoff","54 lFL swon","53 rFL swoff","52 rFL swon","v3 L COP","v2 R COP","v1 xCoM","37a CoMy (cm)","37 CoMy (cm)","34 FRx (cm)","29 HRx (cm)","32 FLx (cm)","27 HLx (cm)","3 Platform","2 Trdml","1 Synch"
1.396,1,1,0,0,0,0,0,0,0,0,7.378488,5.585135,6.635036,-0.979603,6.680616,14.535293,9.266468,12.833524,8.550483,-1.47919,0.09936,3.27737
1.397,1,1,0,0,0,0,0,0,0,0,7.378768,5.584576,6.630636,-1.046482,6.679493,14.589710,9.253694,12.817523,8.554108,-1.47931,0.11578,3.27683
1.398,1,1,0,0,0,0,0,0,0,0,7.379003,5.584091,6.626303,-1.113361,6.678370,14.644128,9.240918,12.801523,8.557734,-1.48035,0.10802,3.27640
1.399,1,1,0,0,0,0,0,0,0,0,7.379079,5.583870,6.622211,-1.180240,6.677248,14.698545,9.228144,12.785522,8.561359,-1.47998,0.08825,3.27663
1.400,1,1,0,0,0,0,0,0,0,0,7.379126,5.583727,6.618173,-1.244549,6.676083,14.751219,9.215522,12.770254,8.565046,-1.48074,0.12535,3.27683
1.401,1,1,0,0,0,0,0,0,0,0,7.379070,5.583860,6.614331,-1.292809,6.674654,14.792992,9.203855,12.759559,8.569116,-1.47879,0.08545,3.27691
1.402,1,1,0,0,0,0,0,0,0,0,7.378962,5.584045,6.610558,-1.341069,6.673226,14.834765,9.192187,12.748863,8.573184,-1.47919,0.08526,3.27700
1.403,1,1,0,0,0,0,0,0,0,0,7.378668,5.584417,6.607028,-1.389329,6.671798,14.876538,9.180520,12.738168,8.577253,-1.48047,0.10866,3.27715
1.404,1,1,0,0,0,0,0,0,0,0,7.378302,5.584816,6.603587,-1.434846,6.670357,14.917736,9.168902,12.727502,8.581495,-1.48059,0.10712,3.27724
1.405,1,1,0,0,0,0,0,0,0,0,7.377683,5.585314,6.600463,-1.463233,6.668833,14.955336,9.157599,12.717018,8.586815,-1.47885,0.10688,3.27694
1.406,1,1,0,0,0,0,0,0,0,0,7.377045,5.585850,6.597453,-1.491619,6.667309,14.992935,9.146296,12.706533,8.592134,-1.47983,0.12325,3.27667
1.407,1,1,0,0,0,0,0,0,0,0,7.376341,5.586521,6.594845,-1.520006,6.665785,15.030536,9.134993,12.696050,8.597454,-1.48093,0.10402,3.27667
1.408,1,1,0,0,0,0,0,0,0,0,7.375646,5.587260,6.592383,-1.543445,6.664227,15.067038,9.123517,12.685588,8.602876,-1.47900,0.10417,3.27677
1.409,1,1,0,0,0,0,0,0,0,0,7.374982,5.588241,6.590437,-1.535977,6.662458,15.096683,9.110967,12.675267,8.608939,-1.47980,0.12505,3.27753
1.410,1,1,0,0,0,0,0,0,0,0,7.374147,5.589359,6.588705,-1.528509,6.660689,15.126328,9.098417,12.664946,8.615002,-1.48047,0.08343,3.27809
1.411,1,1,0,0,0,0,0,0,0,0,7.372705,5.590966,6.587727,-1.521041,6.658920,15.155972,9.085867,12.654625,8.621065,-1.48096,0.09344,3.27725
1.412,1,1,0,0,0,0,0,0,0,0,7.371007,5.592768,6.587005,-1.508373,6.657180,15.184719,9.073739,12.644385,8.627244,-1.47757,0.10676,3.27660
1.413,1,1,0,0,0,0,0,0,0,0,7.368403,5.595263,6.587189,-1.463223,6.655616,15.207857,9.064240,12.634656,8.634150,-1.47849,0.10156,3.27721
1.414,1,1,0,0,0,0,0,0,0,0,7.366158,5.597903,6.587516,-1.418072,6.654053,15.230994,9.054743,12.624928,8.641055,-1.47946,0.11347,3.27767
1.415,1,1,0,0,0,0,0,0,0,0,7.365182,5.601063,6.588355,-1.372921,6.652490,15.254132,9.045245,12.615198,8.647960,-1.47977,0.11913,3.27714
1.416,1,1,0,0,0,0,0,0,0,0,7.365139,5.604296,6.589219,-1.326020,6.650928,15.275036,9.035378,12.605263,8.660964,-1.48166,0.09956,3.27668
1.417,1,1,0,0,0,0,0,0,0,0,7.368397,5.607792,6.590174,-1.268184,6.649379,15.281985,9.023203,12.594038,8.712062,-1.48068,0.08903,3.27676
1.418,1,1,0,0,0,0,0,0,0,0,7.372085,5.611319,6.591205,-1.210347,6.647830,15.288936,9.011027,12.582813,8.763160,-1.48016,0.12009,3.27681
1.419,1,1,0,0,0,0,0,0,0,0,7.377296,5.614956,6.592503,-1.152511,6.646281,15.295885,8.998853,12.571589,8.814258,-1.47971,0.08736,3.27674
1.420,1,1,0,0,0,0,0,0,0,0,7.382277,5.618588,6.593931,-1.095311,6.644862,15.301260,8.986890,12.560875,8.865599,-1.48087,0.08288,3.27669
1.421,1,1,0,0,0,0,0,0,0,0,7.386439,5.622196,6.595820,-1.042084,6.644258,15.296800,8.976256,12.553359,8.918462,-1.48074,0.10944,3.27684
1.422,1,1,0,0,0,0,0,0,1,0,7.390370,5.006258,6.597703,-0.988857,6.643654,15.292338,8.965623,12.545843,8.971324,-1.47858,0.10775,3.27703
1.423,0,1,0,0,0,0,0,0,0,0,7.393479,2.193754,6.599562,-0.935630,6.643050,15.287877,8.954989,12.538327,9.024186,-1.47983,0.07960,3.27741
1.424,0,1,0,0,0,0,0,0,0,0,7.396507,0.000000,6.601262,-0.886256,6.642474,15.281773,8.944585,12.530542,9.077106,-1.48004,0.13227,3.27765
1.425,0,1,0,0,0,0,0,0,0,0,7.399244,0.000000,6.602396,-0.860946,6.642074,15.265400,8.935611,12.521074,9.130377,-1.47968,0.09631,3.27696
1.426,0,1,0,0,0,0,0,0,0,0,7.401888,0.000000,6.603384,-0.835636,6.641673,15.249026,8.926637,12.511606,9.183648,-1.47906,0.07846,3.27638
1.427,0,1,0,0,0,0,0,0,0,0,7.404199,0.000000,6.603857,-0.810327,6.641272,15.232654,8.917663,12.502138,9.236919,-1.48035,0.10829,3.27645
1.428,0,1,0,0,0,0,0,0,0,0,7.406383,0.000000,6.604244,-0.785360,6.640778,15.217077,8.907438,12.492277,9.290088,-1.47995,0.11302,3.27657
1.429,0,1,0,0,0,0,0,0,0,0,7.408117,0.000000,6.604325,-0.762531,6.639703,15.206477,8.889399,12.479964,9.342612,-1.48047,0.09454,3.27695
1.430,0,1,0,0,0,0,0,0,0,0,7.409805,0.000000,6.604368,-0.739702,6.638628,15.195876,8.871360,12.467650,9.395137,-1.47955,0.12303,3.27727
1.431,0,1,0,0,0,0,0,0,0,0,7.411327,0.000000,6.604274,-0.716874,6.637552,15.185276,8.853321,12.455338,9.447661,-1.48178,0.11747,3.27720
1.432,0,1,0,0,0,0,0,0,0,0,7.412887,0.000000,6.604189,-0.694300,6.636508,15.174562,8.836606,12.443376,9.499927,-1.48138,0.08547,3.27714
1.433,0,1,0,0,0,0,0,0,0,0,7.414581,0.000000,6.604138,-0.673314,6.635657,15.163135,8.828161,12.433611,9.550569,-1.47968,0.09928,3.27722
1.434,0,1,0,0,0,0,0,0,0,0,7.416275,0.000000,6.604158,-0.652328,6.634807,15.151708,8.819717,12.423845,9.601212,-1.47873,0.11238,3.27724
1.435,0,1,0,0,0,0,0,0,0,0,7.417966,0.000000,6.604434,-0.631342,6.633956,15.140281,8.811273,12.414081,9.651854,-1.47879,0.11001,3.27694
1.436,0,1,0,0,0,0,0,0,0,0,7.419600,0.000000,6.604839,-0.607966,6.633144,15.128871,8.802549,12.404613,9.702071,-1.48096,0.08852,3.27675
1.437,0,1,0,0,0,0,0,0,0,0,7.421031,0.000000,6.605702,-0.569663,6.632568,15.117563,8.792084,12.396998,9.749638,-1.48138,0.12961,3.27736
1.438,0,1,0,0,0,0,0,0,0,0,7.422424,0.000000,6.606704,-0.531360,6.631992,15.106256,8.781618,12.389384,9.797205,-1.47943,0.09570,3.27779
1.439,0,1,0,0,0,0,0,0,0,0,7.423682,0.000000,6.608202,-0.493056,6.631416,15.094948,8.771152,12.381770,9.844771,-1.47849,0.07864,3.27703
1.440,0,1,0,0,0,0,0,0,0,0,7.424933,0.000000,6.609814,-0.454026,6.630916,15.083299,8.760805,12.373879,9.891968,-1.47836,0.10838,3.27643
1.441,0,1,0,0,0,0,0,0,0,0,7.426165,0.000000,6.611835,-0.410455,6.630884,15.069519,8.751196,12.364259,9.936851,-1.47934,0.11782,3.27688
1.442,0,1,0,0,0,0,0,0,0,0,7.427385,0.000000,6.613845,-0.366884,6.630852,15.055740,8.741587,12.354638,9.981733,-1.48135,0.09529,3.27729
1.443,0,1,0,0,0,0,0,0,0,0,7.428570,0.000000,6.615819,-0.323313,6.630820,15.041961,8.731977,12.345018,10.026616,-1.48019,0.11360,3.27737
1.444,0,1,0,0,0,0,0,0,0,0,7.429745,0.000000,6.617668,-0.280729,6.630728,15.028466,8.722026,12.335314,10.071158,-1.47940,0.11355,3.27738
1.445,0,1,0,0,0,0,0,0,0,0,7.430884,0.000000,6.619070,-0.244310,6.630263,15.016751,8.709936,12.325089,10.113570,-1.47925,0.09859,3.27692
1.446,0,1,0,0,0,0,0,0,0,0,7.432086,0.000000,6.620402,-0.207892,6.629798,15.005036,8.697846,12.314863,10.155982,-1.48181,0.07375,3.27651
1.447,0,1,0,0,0,0,0,0,0,0,7.433509,0.000000,6.621484,-0.171474,6.629333,14.993322,8.685757,12.304638,10.198393,-1.47943,0.11744,3.27643
1.448,0,1,0,0,0,0,0,0,0,0,7.435039,0.000000,6.622571,-0.137095,6.628934,14.981708,8.674582,12.295274,10.240525,-1.48038,0.10349,3.27645
1.449,0,1,0,0,0,0,0,0,0,0,7.436949,0.000000,6.623682,-0.115456,6.628942,14.970717,8.669119,12.291291,10.280910,-1.47906,0.08997,3.27706
1.450,0,1,0,0,0,0,0,0,0,0,7.438799,0.000000,6.624754,-0.093817,6.628952,14.959727,8.663657,12.287310,10.321296,-1.48145,0.12173,3.27758
1.451,0,1,1,0,0,0,0,0,0,0,7.440434,0.000000,6.625690,-0.072178,6.628961,14.948737,8.658195,12.283327,10.361681,-1.48022,0.11890,3.27750
1.452,0,1,0,0,0,0,0,0,0,0,7.441869,0.000000,6.626523,-0.052929,6.628974,14.937872,8.652011,12.278458,10.401816,-1.47900,0.09723,3.27742
1.453,0,1,0,0,0,0,0,0,0,0,7.442597,0.000000,6.626996,-0.048607,6.629021,14.927780,8.641317,12.268043,10.440391,-1.48096,0.06895,3.27726
1.454,0,1,0,0,0,0,0,0,0,0,7.443390,0.000000,6.627377,-0.044286,6.629066,14.917689,8.630624,12.257627,10.478966,-1.47998,0.10548,3.27711
1.455,0,1,0,0,0,0,0,0,0,0,7.444413,0.000000,6.627432,-0.039965,6.629112,14.907598,8.619930,12.247213,10.517540,-1.47882,0.09499,3.27696
1.456,0,1,0,0,0,0,0,0,0,0,7.445703,0.000000,6.627418,-0.038311,6.629184,14.897578,8.609040,12.237076,10.555844,-1.48203,0.09294,3.27689
1.457,0,1,0,0,0,0,0,0,0,0,7.447938,0.000000,6.627158,-0.053324,6.629419,14.888011,8.596922,12.228675,10.592456,-1.47964,0.10684,3.27743
1.458,0,1,0,0,0,0,0,0,0,0,7.449849,0.000000,6.626816,-0.068337,6.629654,14.878443,8.584803,12.220273,10.629067,-1.48019,0.12034,3.27783
1.459,0,1,0,0,0,0,0,0,0,0,7.450603,0.000000,6.626180,-0.083350,6.629889,14.868875,8.572683,12.211871,10.665679,-1.47968,0.08211,3.27738
1.460,0,1,0,0,0,0,0,1,0,0,7.450449,0.000000,6.625463,-0.098074,6.630049,14.858980,8.561281,12.204265,10.696052,-1.47968,0.07760,3.27699
1.461,0,1,0,0,0,0,0,0,0,0,7.447070,0.000000,6.624459,-0.110991,6.629734,14.847048,8.554360,12.201622,10.687457,-1.48178,0.10513,3.27706
1.462,0,1,0,0,0,0,0,0,0,0,7.443260,0.000000,6.623490,-0.123907,6.629418,14.835114,8.547439,12.198979,10.678863,-1.48120,0.11026,3.27708
1.463,0,1,0,0,0,0,0,0,0,0,7.437919,0.000000,6.622648,-0.136824,6.629104,14.823182,8.540517,12.196337,10.670268,-1.47849,0.08601,3.27670
1.464,0,1,0,0,0,0,0,0,0,0,7.432782,0.000000,6.621951,-0.147387,6.628804,14.810954,8.532732,12.194378,10.661415,-1.48087,0.12822,3.27640
1.465,0,1,0,0,0,0,0,0,0,0,7.428365,0.000000,6.621766,-0.143244,6.628603,14.796881,8.519552,12.196690,10.650955,-1.47510,0.10631,3.27663
1.466,0,1,0,0,0,0,0,0,0,0,7.424142,0.000000,6.621653,-0.139102,6.628403,14.782808,8.506371,12.199001,10.640494,-1.47925,0.07970,3.27687
1.467,0,1,0,0,0,0,0,0,0,0,7.420608,0.000000,6.621796,-0.134959,6.628202,14.768735,8.493192,12.201313,10.630034,-1.47916,0.09464,3.27726
1.468,0,1,0,0,0,0,0,0,0,0,7.417120,0.000000,6.621926,-0.128751,6.627945,14.755391,8.480995,12.206418,10.619348,-1.48160,0.11520,3.27755
1.469,0,1,0,0,0,0,0,0,0,0,7.413798,0.000000,6.622012,-0.109640,6.627330,14.746604,8.474945,12.228972,10.607244,-1.47928,0.10387,3.27724
1.470,0,1,0,0,0,0,0,0,0,0,7.410571,0.000000,6.622174,-0.090530,6.626714,14.737817,8.468894,12.251528,10.595142,-1.47754,0.08885,3.27695
1.471,0,1,0,0,0,0,0,0,0,0,7.407685,0.000000,6.622607,-0.071419,6.626099,14.729030,8.462843,12.274082,10.583039,-1.47940,0.12872,3.27672
1.472,0,1,0,0,0,0,0,0,0,0,7.404969,0.000000,6.623193,-0.053350,6.625636,14.719542,8.456567,12.298600,10.570885,-1.47986,0.09249,3.27661
1.473,0,1,0,0,0,0,0,0,0,0,7.402858,0.000000,6.624326,-0.041787,6.626122,14.705682,8.448884,12.335382,10.558408,-1.47906,0.07832,3.27730
1.474,0,1,0,0,0,0,0,0,0,0,7.400856,0.000000,6.625415,-0.030223,6.626607,14.691822,8.441201,12.372162,10.545930,-1.47998,0.11122,3.27788
1.475,0,1,0,0,0,0,0,0,0,0,7.399237,0.000000,6.626348,-0.018660,6.627093,14.677962,8.433517,12.408942,10.533452,-1.47986,0.11163,3.27781
1.476,0,1,0,0,0,0,0,0,0,0,7.397642,0.000000,6.627013,-0.012292,6.627552,14.664325,8.426346,12.446045,10.520947,-1.47977,0.07850,3.27768
1.477,0,1,0,0,0,0,0,0,0,0,7.396134,0.000000,6.626727,-0.038374,6.627846,14.652082,8.422364,12.485161,10.508266,-1.48062,0.12565,3.27722
1.478,0,1,0,0,0,0,0,0,0,0,7.394645,0.000000,6.626183,-0.064456,6.628141,14.639839,8.418383,12.524278,10.495587,-1.48093,0.11171,3.27691
1.479,0,1,0,0,0,0,0,0,0,0,7.393218,0.000000,6.624727,-0.090538,6.628435,14.627596,8.414402,12.563394,10.482907,-1.48059,0.09670,3.27760
1.480,0,1,0,0,0,0,0,0,0,0,7.391830,0.000000,6.623073,-0.121103,6.628669,14.615149,8.409930,12.604258,10.470269,-1.48038,0.10447,3.27814
1.481,0,1,0,0,0,0,0,0,0,0,7.390587,0.000000,6.620721,-0.179669,6.628526,14.601434,8.402398,12.656038,10.457895,-1.47995,0.10603,3.27768
1.482,0,1,0,0,0,0,0,0,0,0,7.389439,0.000000,6.618159,-0.238236,6.628383,14.587717,8.394865,12.707820,10.445520,-1.47879,0.08636,3.27725
1.483,0,1,0,0,0,0,0,0,0,0,7.388630,0.000000,6.614854,-0.296802,6.628240,14.574001,8.387333,12.759601,10.433146,-1.48172,0.07513,3.27702
1.484,0,1,0,0,0,0,0,0,0,0,7.387954,0.000000,6.611336,-0.358398,6.628016,14.560598,8.379694,12.813792,10.420865,-1.48035,0.13161,3.27685
1.485,0,1,0,0,0,0,0,0,0,0,7.387750,0.000000,6.607062,-0.438919,6.627289,14.549157,8.371392,12.883034,10.409174,-1.47879,0.11379,3.27708
1.486,0,1,0,0,0,0,0,0,0,0,7.387595,0.000000,6.602707,-0.519440,6.626562,14.537715,8.363091,12.952276,10.397483,-1.47809,0.09023,3.27725
1.487,0,1,0,0,0,0,0,0,0,0,7.387610,0.000000,6.598064,-0.599961,6.625835,14.526273,8.354789,13.021518,10.385792,-1.47894,0.10940,3.27702
1.488,0,1,0,0,0,0,0,0,0,0,7.387576,0.000000,6.593475,-0.680131,6.625110,14.514524,8.346067,13.091674,10.374226,-1.47995,0.09775,3.27683
1.489,0,1,0,0,0,0,0,0,0,0,7.387367,0.000000,6.589075,-0.758109,6.624398,14.500862,8.334729,13.167540,10.363441,-1.48068,0.07447,3.27691
1.490,0,1,0,0,0,0,0,0,0,0,7.387113,0.000000,6.584700,-0.836087,6.623686,14.487201,8.323390,13.243405,10.352654,-1.48077,0.11827,3.27698
1.491,0,1,0,0,0,0,0,0,0,0,7.386697,0.000000,6.580412,-0.914064,6.622974,14.473538,8.312052,13.319270,10.341869,-1.47986,0.11824,3.27698
1.492,0,1,0,0,0,0,0,0,0,0,7.386290,0.000000,6.576100,-0.990452,6.622194,14.460186,8.300875,13.395964,10.331092,-1.48102,0.10106,3.27701
1.493,0,1,0,0,0,0,0,0,0,0,7.385912,0.000000,6.571701,-1.056903,6.620986,14.448767,8.290711,13.477825,10.320369,-1.48010,0.10865,3.27724
1.494,0,1,0,0,0,0,0,0,0,0,7.385699,0.000000,6.567342,-1.123355,6.619779,14.437347,8.280548,13.559687,10.309646,-1.47903,0.11722,3.27742
1.495,0,1,0,0,0,0,0,0,0,0,7.386065,0.000000,6.563128,-1.189807,6.618571,14.425928,8.270385,13.641548,10.298923,-1.47842,0.09463,3.27726
1.496,0,1,0,0,0,0,0,0,0,0,7.386718,0.000000,6.559027,-1.253623,6.617350,14.414297,8.259879,13.722231,10.288163,-1.48099,0.09993,3.27711
1.497,0,1,0,0,0,0,0,0,0,0,7.388391,0.000000,6.555329,-1.300979,6.616041,14.401347,8.247229,13.795546,10.277173,-1.47842,0.12022,3.27696
1.498,0,1,0,0,0,0,0,0,0,0,7.390211,0.000000,6.551708,-1.348335,6.614732,14.388397,8.234579,13.868861,10.266183,-1.47858,0.09315,3.27682
1.499,0,1,0,0,0,0,0,0,0,0,7.392550,0.000000,6.548354,-1.395691,6.613424,14.375447,8.221930,13.942176,10.255193,-1.48154,0.09533,3.27682
1.500,0,1,0,0,0,0,0,0,0,0,7.394849,0.000000,6.545033,-1.439908,6.612047,14.362400,8.209679,14.015203,10.244217,-1.48074,0.12606,3.27686
1.501,0,1,0,0,0,0,0,0,0,0,7.397010,0.000000,6.541826,-1.464517,6.610244,14.348748,8.199917,14.086429,10.233327,-1.48016,0.10783,3.27717
1.502,0,1,0,0,0,0,0,0,0,0,7.399087,0.000000,6.538724,-1.489126,6.608442,14.335095,8.190156,14.157654,10.222437,-1.47852,0.07167,3.27745
1.503,0,1,0,0,0,0,0,0,0,0,7.400868,0.000000,6.535996,-1.513736,6.606639,14.321444,8.180395,14.228879,10.211546,-1.48083,0.10659,3.27752
1.504,0,1,0,0,0,0,0,0,0,0,7.402563,0.000000,6.533451,-1.534761,6.604856,14.307913,8.171153,14.300209,10.200649,-1.47922,0.09935,3.27758
1.505,0,1,0,0,0,0,0,0,0,0,7.403951,0.000000,6.531551,-1.533400,6.603196,14.295139,8.165153,14.372190,10.189712,-1.47916,0.09760,3.27750
1.506,0,1,0,0,0,0,0,0,0,0,7.405256,0.000000,6.529774,-1.532039,6.601535,14.282367,8.159152,14.444169,10.178773,-1.47980,0.12534,3.27738
1.507,0,1,0,0,0,0,0,0,0,0,7.406266,0.000000,6.528434,-1.530678,6.599875,14.269594,8.153152,14.516150,10.167835,-1.48172,0.12237,3.27692
1.508,0,1,0,0,0,1,0,0,0,0,7.407199,0.619929,6.527144,-1.527892,6.598242,14.257020,8.148322,14.587780,10.156773,-1.47998,0.08615,3.27652
1.509,1,1,0,0,0,0,0,0,0,0,7.407863,3.437786,6.526030,-1.516207,6.596786,14.245685,8.150813,14.657223,10.144932,-1.48108,0.09656,3.27652
1.510,1,1,0,0,0,0,0,0,0,0,7.408470,5.634175,6.524998,-1.504522,6.595329,14.234349,8.153303,14.726665,10.133092,-1.47955,0.11287,3.27659
1.511,1,1,0,0,0,0,0,0,0,0,7.408874,5.627175,6.524255,-1.492837,6.593873,14.223015,8.155794,14.796108,10.121251,-1.48209,0.09207,3.27712
1.512,1,1,0,0,0,0,0,0,0,0,7.409227,5.620043,6.523630,-1.479332,6.592439,14.211721,8.159685,14.866158,10.109475,-1.47955,0.10007,3.27752
1.513,1,1,0,0,0,0,0,0,0,0,7.409405,5.612442,6.523418,-1.454457,6.591147,14.200695,8.172323,14.940005,10.098097,-1.47903,0.10785,3.27698
1.514,1,1,0,0,0,0,0,0,0,0,7.409477,5.604648,6.523238,-1.429582,6.589854,14.189668,8.184961,15.013851,10.086720,-1.47977,0.10136,3.27657
1.515,1,1,0,0,0,0,0,0,0,0,7.409170,5.596175,6.523168,-1.404707,6.588562,14.178641,8.197599,15.087698,10.075342,-1.48071,0.07869,3.27695
1.516,1,1,0,0,0,0,0,0,0,0,7.408697,5.587468,6.523046,-1.379549,6.587241,14.167831,8.209950,15.159834,10.063931,-1.47971,0.12653,3.27728
1.517,1,1,0,0,0,0,0,0,0,0,7.407631,5.577932,6.522736,-1.352620,6.585736,14.158381,8.220511,15.221287,10.052307,-1.47769,0.08897,3.27728
1.518,1,1,0,0,0,0,0,0,0,0,7.406409,5.568344,6.522449,-1.325691,6.584231,14.148931,8.231072,15.282739,10.040684,-1.47791,0.08203,3.27724
1.519,1,1,0,0,0,0,0,0,0,0,7.404630,5.558576,6.522246,-1.298762,6.582727,14.139481,8.241632,15.344192,10.029059,-1.47986,0.10561,3.27694
1.520,1,1,0,0,0,0,0,0,0,0,7.402730,5.548957,6.522170,-1.269158,6.581235,14.129471,8.252473,15.401508,10.017564,-1.47955,0.10696,3.27665
1.521,1,1,0,0,0,0,0,0,0,0,7.400399,5.539872,6.522544,-1.222848,6.579821,14.115968,8.265055,15.432992,10.006869,-1.48093,0.10095,3.27650
1.522,1,1,0,0,0,0,0,0,0,0,7.398013,5.530934,6.523067,-1.176538,6.578407,14.102466,8.277637,15.464476,9.996175,-1.47897,0.13327,3.27644
1.523,1,1,0,0,0,0,0,0,0,0,7.395432,5.522519,6.524118,-1.130228,6.576993,14.088963,8.290220,15.495959,9.985480,-1.47919,0.09294,3.27697
1.524,1,1,0,0,0,0,0,0,0,0,7.392844,5.514198,6.525309,-1.082258,6.575663,14.075665,8.305715,15.527485,9.974801,-1.48007,0.09401,3.27744
1.525,1,1,0,0,0,0,0,0,0,0,7.390231,5.506207,6.526992,-1.023928,6.574856,14.063659,8.339395,15.559272,9.964217,-1.47977,0.11364,3.27744
1.526,1,1,0,0,0,0,0,0,0,0,7.387533,5.498282,6.528766,-0.965597,6.574049,14.051651,8.373075,15.591060,9.953633,-1.47925,0.09213,3.27737
1.527,1,1,0,0,0,0,0,0,0,0,7.384541,5.490589,6.530862,-0.907267,6.573242,14.039643,8.406756,15.622847,9.943049,-1.48093,0.10585,3.27683
1.528,1,1,0,0,0,0,0,0,0,0,7.381388,5.482951,6.533011,-0.846612,6.572423,14.028145,8.441896,15.654324,9.932481,-1.48044,0.10902,3.27643
1.529,1,1,0,0,0,0,0,0,0,0,7.377669,5.475512,6.535346,-0.771438,6.571527,14.019827,8.486149,15.683863,9.922008,-1.48148,0.10339,3.27688
1.530,1,1,0,0,0,0,0,0,0,0,7.373872,5.468169,6.537788,-0.696264,6.570631,14.011509,8.530402,15.713402,9.911533,-1.48148,0.09797,3.27729
1.531,1,1,0,0,0,0,0,0,0,0,7.369792,5.461165,6.540615,-0.621090,6.569735,14.003191,8.574656,15.742941,9.901059,-1.48007,0.12093,3.27737
1.532,1,1,0,0,0,0,0,0,0,0,7.365730,5.454294,6.543612,-0.543680,6.568917,13.994549,8.620746,15.771943,9.890538,-1.48087,0.08730,3.27737
1.533,1,1,0,0,0,0,0,0,0,0,7.361731,5.447896,6.547208,-0.452298,6.568590,13.983882,8.678312,15.797599,9.879725,-1.47879,0.09314,3.27683
1.534,1,1,0,0,0,0,0,0,0,0,7.357725,5.441596,6.550938,-0.360917,6.568262,13.973215,8.735879,15.823255,9.868913,-1.47702,0.10704,3.27642
1.535,1,1,0,0,0,0,0,0,0,0,7.353692,5.435643,6.555139,-0.269535,6.567935,13.962548,8.793446,15.848910,9.858100,-1.47952,0.10410,3.27680
1.536,1,1,0,0,0,0,0,0,0,0,7.349598,5.429756,6.559420,-0.176102,6.567626,13.951773,8.852951,15.876392,9.847301,-1.48141,0.08593,3.27714
1.537,1,1,0,0,0,0,0,0,0,0,7.345288,5.424103,6.563984,-0.069855,6.567439,13.940311,8.924563,15.915277,9.836587,-1.48068,0.13100,3.27722
1.538,1,1,0,0,0,0,0,0,0,0,7.340892,5.418593,6.568627,0.036393,6.567251,13.928850,8.996177,15.954163,9.825873,-1.47888,0.09930,3.27721
1.539,1,1,0,0,0,0,0,0,0,0,7.336189,5.413591,6.573544,0.142641,6.567064,13.917389,9.067789,15.993049,9.815160,-1.47913,0.07572,3.27668
1.540,1,1,0,0,0,0,0,0,0,0,7.331394,5.408825,6.578537,0.248773,6.566957,13.905738,9.136384,16.029739,9.804521,-1.48206,0.11445,3.27626
1.541,1,1,0,0,0,0,0,0,0,0,7.326268,5.404901,6.583800,0.354184,6.567355,13.892894,9.186124,16.052721,9.794351,-1.47842,0.11325,3.27665
1.542,1,1,0,0,0,0,0,0,0,0,7.321088,5.401244,6.589079,0.459595,6.567753,13.880051,9.235864,16.075703,9.784181,-1.47800,0.09428,3.27699
1.543,1,1,0,0,0,0,0,0,0,0,7.315716,5.398535,6.594414,0.565006,6.568151,13.867208,9.285604,16.098686,9.774011,-1.47760,0.12000,3.27706
1.544,1,1,0,0,0,0,0,0,0,0,7.310339,5.396102,6.599691,0.667015,6.568640,13.854280,9.335095,16.121540,9.763849,-1.47873,0.11427,3.27716
1.545,1,1,0,0,0,0,0,0,0,0,7.304945,5.394649,6.604768,0.747782,6.569699,13.840821,9.383039,16.143602,9.753744,-1.47919,0.08120,3.27739
1.546,1,1,0,0,0,0,0,0,0,0,7.299578,5.393469,6.609738,0.828549,6.570758,13.827363,9.430984,16.165665,9.743639,-1.47910,0.08500,3.27754
1.547,1,1,0,0,0,0,0,0,0,0,7.294314,5.393259,6.614335,0.909316,6.571817,13.813905,9.478928,16.187725,9.733535,-1.48315,0.12059,3.27716
1.548,1,1,0,0,0,0,0,0,0,0,7.289099,5.393313,6.618774,0.983878,6.572953,13.801108,9.525461,16.209719,9.723407,-1.47879,0.11141,3.27690
1.549,1,1,0,0,0,0,0,0,0,0,7.284063,5.394307,6.622659,1.019683,6.574565,13.792445,9.563186,16.231274,9.713137,-1.48080,0.08667,3.27751
1.550,1,1,0,0,0,0,0,0,0,0,7.279060,5.395548,6.626297,1.055488,6.576178,13.783781,9.600910,16.252829,9.702868,-1.47949,0.12443,3.27801
1.551,1,1,0,0,0,0,0,0,0,0,7.274179,5.397670,6.629061,1.091293,6.577790,13.775118,9.638635,16.274384,9.692597,-1.48050,0.10470,3.27770
1.552,1,1,0,0,0,0,0,0,0,0,7.269319,5.400019,6.631511,1.121562,6.579315,13.766300,9.676499,16.295330,9.682301,-1.47955,0.08901,3.27738
1.553,1,1,0,0,0,0,0,0,0,0,7.264540,5.403175,6.632850,1.117253,6.580292,13.756521,9.715241,16.312489,9.671830,-1.48209,0.06759,3.27692
1.554,1,1,0,0,0,0,0,0,0,0,7.259840,5.406531,6.633959,1.112944,6.581269,13.746742,9.753983,16.329647,9.661360,-1.47995,0.11728,3.27656
1.555,1,1,0,0,0,0,0,0,0,0,7.255421,5.410594,6.634259,1.108635,6.582246,13.736964,9.792725,16.346806,9.650890,-1.47644,0.10407,3.27686
