"Time","63 sinus","62 Ramp down","61 Ramp up","60 right DS","59 left DS","58 lHL swoff","57 lHL swon","56 rHL swoff","55 rHL swon","54 lFL swoff","53 lFL swon","52 rFL swoff","51 rFL swon","50 simus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 Sw offset","44 Sw onset","43 Ramp down","42 Ramp up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
6.018,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.712311,93.339455,88.756851,106.300056,4.855416,13.046704,3.985214,14.517035,5.443596,15.391185,0,3.946511,9.286781,6.317170,11.746656,7.625287,14.645185,7.741163,9.261189,8.122823,8.882612,8.873016,9.224374,8.294426,10.620917,9.588838,11.136609,9.507776,11.994511,0,-0.01735,0.00475,-0.01968,-0.01359,0.00841,-0.01179,0.00726,-0.00709,-1.47991,0.09311,3.27708
6.019,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.452805,94.051369,88.516876,106.286125,4.854972,13.051206,3.985272,14.508550,5.445324,15.435126,0,3.944271,9.282038,6.318790,11.730920,7.619670,14.629713,7.744381,9.257874,8.128082,8.876427,8.878531,9.235037,8.295060,10.627946,9.589587,11.142381,9.509132,11.998631,0,-0.01715,0.00389,-0.02034,-0.01374,0.00887,-0.01156,0.00490,0.00174,-1.47621,0.10079,3.27754
6.020,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,110.923950,94.584015,88.219833,106.280647,4.854258,13.054452,3.985277,14.496814,5.447092,15.480036,0,3.942672,9.276303,6.320865,11.719747,7.614700,14.617137,7.744208,9.252033,8.136458,8.872328,8.883994,9.243912,8.295929,10.634180,9.590907,11.147849,9.510912,12.002897,0,-0.01811,0.00503,-0.02172,-0.01257,0.00831,-0.01190,0.00675,-0.00242,-1.47838,0.10614,3.27757
6.021,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,111.955345,94.979202,87.879021,106.281647,4.853338,13.056735,3.985240,14.482585,5.448890,15.525687,0,3.941564,9.269808,6.323288,11.712072,7.610227,14.606783,7.741434,9.244257,8.147224,8.869829,8.889417,9.251416,8.296978,10.639807,9.592666,11.153085,9.513016,12.007274,0,-0.01891,0.00437,-0.02014,-0.01584,0.00823,-0.01377,0.00790,0.01402,-1.47765,0.09225,3.27727
6.022,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,112.986740,95.374397,87.538216,106.282646,4.852418,13.059017,3.985204,14.468356,5.450687,15.571339,0,3.940456,9.263312,6.325711,11.704398,7.605753,14.596430,7.738660,9.236480,8.157991,8.867331,8.894840,9.258920,8.298027,10.645433,9.594423,11.158320,9.515121,12.011650,0,-0.01934,0.00033,-0.02289,-0.01243,0.00824,-0.01193,-0.00010,-0.00745,-1.48113,0.10130,3.27722
6.023,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,114.018135,95.769585,87.197411,106.283638,4.851498,13.061300,3.985167,14.454127,5.452486,15.616991,0,3.939348,9.256817,6.328135,11.696724,7.601280,14.586076,7.735886,9.228703,8.168757,8.864832,8.900264,9.266423,8.299076,10.651060,9.596181,11.163555,9.517224,12.016026,0,-0.01709,0.00823,-0.01856,-0.01045,0.00954,-0.01213,-0.00103,0.00120,-1.47876,0.11237,3.27737
6.024,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,116.107025,95.815453,86.607330,106.280800,4.849681,13.062555,3.985085,14.442773,5.453987,15.659555,0,3.938551,9.253348,6.330899,11.686503,7.598694,14.573808,7.734197,9.219785,8.183008,8.865747,8.908501,9.275260,8.299685,10.656966,9.597454,11.168446,9.519405,12.019347,0,-0.01633,0.02773,-0.01792,-0.01312,0.00708,-0.01123,0.00181,0.00300,-1.47906,0.09376,3.27739
6.025,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119.006798,95.593452,85.826111,106.275009,4.847178,13.063022,3.984967,14.433622,5.455262,15.699753,0,3.937994,9.252201,6.333927,11.674331,7.597557,14.560072,7.733341,9.209992,8.199929,8.869280,8.918896,9.285119,8.299953,10.663086,9.598355,11.173071,9.521644,12.021860,0,-0.01967,-0.01121,-0.01961,-0.01008,0.00818,-0.01125,0.01870,-0.00311,-1.48021,0.10169,3.27732
6.026,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,121.906563,95.371452,85.044891,106.269218,4.844674,13.063488,3.984849,14.424472,5.456537,15.739949,0,3.937436,9.251055,6.336954,11.662158,7.596419,14.546335,7.732485,9.200199,8.216850,8.872812,8.929291,9.294978,8.300223,10.669207,9.599257,11.177697,9.523882,12.024372,0,-0.01676,0.02519,-0.01900,-0.01185,0.00793,-0.01378,-0.01328,0.00377,-1.47712,0.11795,3.27724
6.027,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,124.806335,95.149452,84.263672,106.263428,4.842171,13.063954,3.984731,14.415321,5.457812,15.780147,0,3.936878,9.249907,6.339981,11.649985,7.595281,14.532599,7.731629,9.190407,8.233771,8.876345,8.939686,9.304836,8.300492,10.675326,9.600158,11.182323,9.526120,12.026885,0,-0.01263,-0.00215,-0.01885,-0.01274,0.00678,-0.01121,0.01001,0.00585,-1.47908,0.09216,3.27716
6.028,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,127.859184,94.475494,83.222244,106.182365,4.840427,13.064913,3.984563,14.404999,5.458726,15.812241,0,3.936780,9.252686,6.343331,11.638319,7.595251,14.522523,7.734232,9.173991,8.261195,8.888925,8.958136,9.320001,8.300744,10.682050,9.600767,11.187579,9.527626,12.031004,0,-0.02018,0.00140,-0.02123,-0.01350,0.00922,-0.01242,0.00440,0.01857,-1.47936,0.09850,3.27713
6.029,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,131.029404,93.454964,81.981285,106.043587,4.839268,13.066249,3.984357,14.393776,5.459365,15.838121,0,3.937034,9.258474,6.346930,11.627043,7.596071,14.515251,7.739487,9.152498,8.296671,8.908441,8.982761,9.339232,8.300982,10.689237,9.601154,11.193320,9.528570,12.036354,0,-0.01361,0.00355,-0.02169,-0.01283,0.00856,-0.01257,0.00656,0.00148,-1.47803,0.11992,3.27713
6.030,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,134.199631,92.434441,80.740334,105.904808,4.838108,13.067585,3.984152,14.382554,5.460004,15.864002,0,3.937288,9.264262,6.350528,11.615767,7.596890,14.507980,7.744742,9.131005,8.332147,8.927957,9.007387,9.358464,8.301218,10.696424,9.601541,11.199060,9.529514,12.041705,0,-0.02503,0.00345,-0.02221,-0.01150,0.00851,-0.01094,0.00671,0.00245,-1.47798,0.09303,3.27717
6.031,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,137.369858,91.413918,79.499374,105.766029,4.836948,13.068921,3.983946,14.371331,5.460642,15.889883,0,3.937541,9.270051,6.354126,11.604490,7.597710,14.500709,7.749997,9.109512,8.367622,8.947473,9.032013,9.377696,8.301455,10.703609,9.601927,11.204802,9.530457,12.047056,0,-0.02155,0.00217,-0.01923,-0.01431,0.00895,-0.01346,0.00010,0.00308,-1.47949,0.09917,3.27725
6.032,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140.000809,90.026642,78.220886,105.559723,4.835398,13.069793,3.983727,14.360260,5.460951,15.912909,0,3.938131,9.276598,6.357899,11.591080,7.599333,14.491560,7.761015,9.100708,8.397224,8.970143,9.059821,9.401003,8.302807,10.710540,9.603175,11.209564,9.530674,12.051355,0,-0.01651,-0.00049,-0.01903,-0.01396,0.00785,-0.01273,0.00640,0.00206,-1.48066,0.12191,3.27724
6.033,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,142.218231,88.358147,76.913628,105.301651,4.833548,13.070309,3.983499,14.349305,5.461007,15.933744,0,3.938978,9.283727,6.361806,11.576034,7.601572,14.480973,7.776453,9.101633,8.422324,8.995233,9.090069,9.427435,8.305014,10.717274,9.605083,11.213577,9.530332,12.054848,0,-0.02044,0.00195,-0.02099,-0.01329,0.00769,-0.01192,0.00553,0.00190,-1.47726,0.09716,3.27716
6.034,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,144.435669,86.689651,75.606361,105.043579,4.831698,13.070825,3.983270,14.338349,5.461062,15.954579,0,3.939826,9.290855,6.365714,11.560987,7.603810,14.470386,7.791891,9.102559,8.447423,9.020323,9.120317,9.453867,8.307220,10.724007,9.606992,11.217590,9.529989,12.058340,0,-0.01663,0.00278,-0.01977,-0.01386,0.00887,-0.01174,0.00499,0.00325,-1.47966,0.10171,3.27717
6.035,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,146.653091,85.021164,74.299095,104.785507,4.829848,13.071340,3.983042,14.327394,5.461118,15.975415,0,3.940673,9.297985,6.369621,11.545940,7.606049,14.459798,7.807329,9.103484,8.472523,9.045412,9.150564,9.480298,8.309425,10.730741,9.608900,11.221604,9.529647,12.061832,0,-0.01983,0.00189,-0.02027,-0.01313,0.00897,-0.01230,0.00462,0.00113,-1.47960,0.12320,3.27725
6.036,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,148.313858,83.441841,73.199051,104.381790,4.828290,13.073641,3.982814,14.318766,5.460994,15.994894,0,3.941804,9.316005,6.373576,11.530503,7.607041,14.450860,7.830644,9.115521,8.499559,9.077262,9.179315,9.505446,8.311574,10.737577,9.611814,11.226967,9.529767,12.066948,0,-0.00317,0.00242,-0.02064,-0.01725,0.00731,-0.01326,0.00394,0.00186,-1.48020,0.09801,3.27711
6.037,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,149.547775,81.930901,72.257889,103.866386,4.826955,13.077311,3.982586,14.311921,5.460733,16.013332,0,3.943153,9.342376,6.377569,11.514767,7.607077,14.443187,7.859998,9.136079,8.528083,9.114295,9.206918,9.529610,8.313678,10.744495,9.615501,11.233365,9.530241,12.073309,0,-0.01847,-0.00319,-0.02224,-0.00189,0.00775,-0.01089,0.00557,0.00289,-1.47870,0.10167,3.27681
6.038,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150.781693,80.419960,71.316734,103.350990,4.825621,13.080980,3.982358,14.305077,5.460473,16.031771,0,3.944502,9.368747,6.381562,11.499030,7.607113,14.435513,7.889353,9.156636,8.556606,9.151329,9.234521,9.553773,8.315783,10.751412,9.619188,11.239762,9.530716,12.079670,0,-0.01505,-0.00118,-0.02034,-0.01373,0.00991,-0.01290,-0.00340,0.00359,-1.47883,0.12482,3.27667
6.039,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.015610,78.909012,70.375580,102.835587,4.824286,13.084650,3.982130,14.298232,5.460212,16.050209,0,3.945851,9.395118,6.385554,11.483294,7.607149,14.427839,7.918707,9.177194,8.585130,9.188362,9.262124,9.577936,8.317886,10.758329,9.622874,11.246161,9.531190,12.086030,0,-0.01169,-0.00500,-0.01927,0.00034,0.00616,-0.01136,0.01304,-0.00714,-1.47892,0.10030,3.27667
6.040,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,152.970413,77.377563,69.677124,102.327881,4.823834,13.086810,3.981885,14.288190,5.459736,16.065941,0,3.947192,9.425521,6.387125,11.470315,7.609395,14.416743,7.939150,9.205385,8.602857,9.220225,9.278425,9.596697,8.319293,10.767684,9.626010,11.249881,9.529561,12.091425,0,-0.02145,0.01211,-0.01990,-0.01612,0.00733,-0.01168,0.00427,0.00131,-1.47982,0.10117,3.27667
6.041,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153.711197,75.830391,69.164757,101.826073,4.824060,13.087811,3.981627,14.275695,5.459095,16.079594,0,3.948528,9.459015,6.386839,11.459450,7.613337,14.403024,7.952760,9.239432,8.612306,9.248124,9.286059,9.611315,8.320165,10.778906,9.628721,11.251549,9.526319,12.096079,0,-0.01246,-0.00391,-0.01844,-0.01346,0.00789,-0.01234,0.00514,0.00089,-1.47920,0.12536,3.27667
6.042,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,154.451981,74.283211,68.652397,101.324272,4.824286,13.088814,3.981369,14.263201,5.458453,16.093248,0,3.949862,9.492509,6.386553,11.448585,7.617278,14.389304,7.966369,9.273479,8.621755,9.276023,9.293694,9.625933,8.321036,10.790129,9.631433,11.253216,9.523076,12.100734,0,-0.01655,0.00152,-0.02017,-0.01405,0.00914,-0.01241,0.00350,0.00223,-1.47980,0.10527,3.27693
6.043,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,155.192749,72.736038,68.140038,100.822464,4.824512,13.089815,3.981112,14.250707,5.457812,16.106901,0,3.951198,9.526003,6.386267,11.437719,7.621219,14.375585,7.979978,9.307526,8.631204,9.303923,9.301329,9.640551,8.321908,10.801352,9.634146,11.254884,9.519834,12.105388,0,-0.01761,-0.00135,-0.02062,-0.01513,0.00896,-0.01221,0.00513,-0.00078,-1.47848,0.10167,3.27738
6.044,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,156.499176,70.659454,68.007317,100.504837,4.824845,13.092323,3.980898,14.238623,5.457518,16.120213,0,3.953122,9.567955,6.386041,11.424192,7.624221,14.363946,7.991415,9.347672,8.635735,9.338181,9.306865,9.656124,8.323898,10.809914,9.637966,11.258524,9.519669,12.110548,0,-0.01662,0.00336,-0.01986,-0.01147,0.00858,-0.01224,0.00227,0.01962,-1.47823,0.12275,3.27729
6.045,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,158.239319,68.176941,68.165703,100.328430,4.825259,13.095987,3.980717,14.226852,5.457491,16.133259,0,3.955499,9.616392,6.385862,11.408627,7.626504,14.353905,8.001184,9.392497,8.636496,9.377318,9.310793,9.672432,8.326745,10.816437,9.642637,11.263677,9.521865,12.116096,0,-0.01708,0.00930,-0.03037,-0.01910,0.00954,-0.01289,0.01309,-0.00417,-1.48194,0.10806,3.27676
6.046,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159.979462,65.694427,68.324089,100.152016,4.825673,13.099651,3.980537,14.215082,5.457463,16.146305,0,3.957876,9.664829,6.385683,11.393060,7.628786,14.343863,8.010955,9.437322,8.637256,9.416455,9.314721,9.688739,8.329593,10.822959,9.647308,11.268829,9.524060,12.121646,0,-0.02646,-0.01596,-0.01857,-0.01185,0.00764,-0.00850,0.00528,0.00220,-1.47941,0.09655,3.27656
6.047,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,161.719620,63.211914,68.482468,99.975609,4.826087,13.103315,3.980356,14.203312,5.457436,16.159351,0,3.960253,9.713266,6.385504,11.377493,7.631069,14.333821,8.020725,9.482146,8.638017,9.455592,9.318648,9.705047,8.332439,10.829482,9.651979,11.273982,9.526257,12.127194,0,-0.01490,-0.00218,-0.02597,-0.01459,0.00982,-0.01293,-0.00858,0.00546,-1.47809,0.11498,3.27664
6.048,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,163.538208,60.792629,68.700455,99.770615,4.825922,13.107624,3.980093,14.190811,5.457629,16.178101,0,3.962378,9.756905,6.385353,11.364567,7.633153,14.323343,8.026189,9.529671,8.633632,9.492917,9.316705,9.706251,8.335496,10.836169,9.655070,11.279285,9.527758,12.131546,0,-0.01690,0.00582,-0.01577,-0.01151,0.00509,-0.01294,0.00887,0.00255,-1.48007,0.11232,3.27701
6.049,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.416946,58.421829,68.964142,99.543694,4.825315,13.112428,3.979766,14.177750,5.457993,16.201223,0,3.964311,9.796864,6.385222,11.353666,7.635087,14.312531,8.028351,9.579267,8.625302,9.528854,9.310259,9.695876,8.338712,10.842983,9.656948,11.284704,9.528728,12.134980,0,-0.02131,0.00339,-0.02189,-0.01325,0.01038,-0.01439,0.00379,0.00229,-1.47857,0.09994,3.27762
6.050,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.295685,56.051033,69.227821,99.316780,4.824707,13.117231,3.979440,14.164687,5.458356,16.224344,0,3.966243,9.836823,6.385093,11.342765,7.637021,14.301718,8.030513,9.628861,8.616972,9.564791,9.303812,9.685501,8.341928,10.849796,9.658827,11.290124,9.529697,12.138414,0,-0.01709,0.00211,-0.02430,-0.01421,0.00680,-0.01159,0.00569,0.00220,-1.48172,0.11601,3.27777
6.051,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.174438,53.680233,69.491508,99.089859,4.824099,13.122035,3.979113,14.151626,5.458719,16.247467,0,3.968176,9.876781,6.384963,11.331864,7.638954,14.290905,8.032675,9.678456,8.608643,9.600728,9.297366,9.675126,8.345144,10.856610,9.660705,11.295543,9.530667,12.141849,0,-0.02086,0.00349,-0.01745,-0.01333,0.00945,-0.01295,0.00527,0.00085,-1.47862,0.11704,3.27754
6.052,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.476379,51.812511,69.377396,98.642975,4.824482,13.126900,3.978691,14.140489,5.459414,16.266138,0,3.969867,9.911312,6.384739,11.318191,7.640734,14.280597,8.035172,9.722594,8.612022,9.635578,9.293424,9.677197,8.346802,10.869168,9.663796,11.303414,9.533571,12.147085,0,-0.01626,0.00176,-0.02230,-0.01268,0.00708,-0.01312,0.01097,0.00239,-1.47912,0.09741,3.27731
6.053,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.336060,50.330536,68.973595,98.027420,4.825625,13.131812,3.978195,14.130826,5.460362,16.281399,0,3.971373,9.941680,6.384443,11.302390,7.642396,14.270677,8.037926,9.762547,8.624380,9.669596,9.291401,9.688810,8.347263,10.886130,9.667819,11.313167,9.537958,12.153704,0,-0.01882,0.00059,-0.02415,-0.01206,0.00705,-0.01382,0.00064,0.00125,-1.47885,0.10928,3.27708
6.054,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.195740,48.848564,68.569786,97.411858,4.826769,13.136724,3.977699,14.121164,5.461310,16.296658,0,3.972879,9.972047,6.384147,11.286590,7.644059,14.260756,8.040680,9.802500,8.636739,9.703613,9.289378,9.700423,8.347726,10.903092,9.671841,11.322918,9.542345,12.160322,0,-0.01583,0.00569,-0.01920,-0.01105,0.00854,-0.01153,0.00882,-0.00944,-1.47903,0.11859,3.27732
6.055,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.055420,47.366592,68.165985,96.796303,4.827912,13.141637,3.977203,14.111503,5.462258,16.311918,0,3.974386,10.002415,6.383851,11.270789,7.645721,14.250835,8.043434,9.842452,8.649097,9.737631,9.287355,9.712036,8.348187,10.920054,9.675863,11.332670,9.546732,12.166941,0,-0.01068,0.00820,-0.02302,-0.01489,0.00844,-0.01208,-0.00211,0.01253,-1.47941,0.09485,3.27793
6.056,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.720123,45.940357,67.737373,96.085121,4.831085,13.145486,3.976645,14.102695,5.463099,16.323528,0,3.975522,10.036222,6.383740,11.253533,7.646355,14.238934,8.058849,9.883552,8.661849,9.770117,9.285301,9.727422,8.347574,10.941342,9.679477,11.339601,9.550161,12.171702,0,-0.02505,-0.00255,-0.02025,-0.00705,0.00907,-0.01334,0.00988,0.00039,-1.48005,0.10313,3.27790
6.057,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.235321,44.556862,67.289749,95.300613,4.835813,13.148520,3.976039,14.094543,5.463859,16.332342,0,3.976375,10.072667,6.383772,11.235163,7.646200,14.225512,8.083972,9.925530,8.674902,9.801429,9.283224,9.745700,8.346138,10.965946,9.682777,11.344368,9.552856,12.175040,0,-0.01581,0.00379,-0.02375,-0.01746,0.00889,-0.01288,0.02341,0.00103,-1.47995,0.12293,3.27737
6.058,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.750519,43.173363,66.842125,94.516098,4.840541,13.151555,3.975433,14.086391,5.464619,16.341156,0,3.977227,10.109112,6.383804,11.216792,7.646045,14.212090,8.109096,9.967509,8.687955,9.832741,9.281147,9.763978,8.344702,10.990551,9.686079,11.349135,9.555552,12.178377,0,-0.01827,0.01199,-0.00424,-0.01161,0.00865,-0.01306,-0.00390,0.00478,-1.48005,0.09894,3.27730
6.059,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.265717,41.789867,66.394501,93.731590,4.845270,13.154590,3.974827,14.078239,5.465378,16.349970,0,3.978080,10.145556,6.383835,11.198421,7.645889,14.198669,8.134219,10.009487,8.701009,9.864053,9.279069,9.782256,8.343266,11.015155,9.689380,11.353903,9.558247,12.181715,0,-0.01704,-0.00079,-0.02926,-0.01335,0.00760,-0.01220,0.00915,-0.00266,-1.47953,0.10022,3.27761
6.060,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.958130,40.456852,66.065926,93.025780,4.849404,13.157897,3.974347,14.068373,5.466035,16.362501,0,3.978996,10.184644,6.383768,11.185713,7.644379,14.186345,8.149821,10.054855,8.713072,9.897972,9.270827,9.802328,8.342917,11.038818,9.693225,11.360322,9.561733,12.186911,0,-0.01859,0.00336,-0.02102,-0.01631,0.00767,-0.01313,0.00457,-0.00786,-1.48032,0.12228,3.27783
6.061,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.786438,39.162544,65.828621,92.380318,4.853084,13.161412,3.973964,14.057191,5.466614,16.377880,0,3.979962,10.225757,6.383626,11.177346,7.641829,14.174863,8.158122,10.102821,8.724376,9.933891,9.257857,9.823775,8.343404,11.061761,9.697487,11.368010,9.565828,12.193531,0,-0.02175,0.00250,-0.02170,-0.01253,0.00874,-0.01216,-0.00370,0.00453,-1.47785,0.10014,3.27798
6.062,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.614731,37.868240,65.591324,91.734856,4.856763,13.164928,3.973581,14.046010,5.467192,16.393259,0,3.980927,10.266870,6.383482,11.168980,7.639278,14.163380,8.166424,10.150787,8.735680,9.969810,9.244888,9.845222,8.343890,11.084703,9.701749,11.375696,9.569923,12.200151,0,-0.01761,0.00035,-0.01347,-0.01409,0.00890,-0.01177,-0.00632,-0.00724,-1.47871,0.09479,3.27775
6.063,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.443039,36.573933,65.354027,91.089394,4.860443,13.168445,3.973197,14.034828,5.467771,16.408640,0,3.981892,10.307983,6.383340,11.160613,7.636728,14.151897,8.174725,10.198753,8.746984,10.005731,9.231918,9.866670,8.344377,11.107646,9.706011,11.383384,9.574018,12.206771,0,-0.01140,0.00828,-0.01763,-0.01376,0.00890,-0.01280,0.04135,0.00970,-1.47784,0.11852,3.27721
6.064,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.748413,35.179729,65.244087,90.385674,4.864964,13.172721,3.972794,14.023663,5.467885,16.419106,0,3.982354,10.343955,6.383174,11.148234,7.636855,14.138896,8.193698,10.230900,8.761434,10.029457,9.223516,9.881936,8.345682,11.130503,9.710305,11.389527,9.579226,12.212597,0,-0.01176,0.02047,-0.01337,-0.01324,0.00811,-0.01430,-0.02300,0.00364,-1.47926,0.09930,3.27715
6.065,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.652817,33.708931,65.231804,89.637283,4.870129,13.177581,3.972375,14.012508,5.467645,16.425802,0,3.982430,10.375985,6.382990,11.132779,7.639036,14.124731,8.220853,10.250915,8.778296,10.043835,9.218615,9.892464,8.347616,11.153293,9.714622,11.394489,9.585287,12.217814,0,-0.01958,-0.00320,-0.02845,-0.00676,0.00824,-0.01310,0.00107,0.00189,-1.47937,0.09498,3.27745
6.066,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.557220,32.238132,65.219521,88.888893,4.875294,13.182441,3.971956,14.001353,5.467404,16.432501,0,3.982506,10.408014,6.382806,11.117324,7.641217,14.110566,8.248009,10.270929,8.795158,10.058213,9.213713,9.902992,8.349550,11.176084,9.718941,11.399450,9.591349,12.223031,0,-0.01672,0.00375,-0.02148,-0.01305,0.00953,-0.01238,0.01193,0.00192,-1.47913,0.11862,3.27759
6.067,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.461624,30.767334,65.207237,88.140495,4.880460,13.187300,3.971537,13.990199,5.467164,16.439199,0,3.982582,10.440044,6.382622,11.101869,7.643397,14.096401,8.275164,10.290945,8.812020,10.072591,9.208812,9.913520,8.351484,11.198874,9.723259,11.404411,9.597410,12.228249,0,-0.01932,0.00312,-0.01278,-0.01417,0.00802,-0.01229,0.01714,0.00747,-1.47991,0.09953,3.27759
6.068,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.480331,29.819456,65.325546,87.471779,4.884360,13.192318,3.971091,13.979034,5.466481,16.446758,0,3.982517,10.477122,6.382401,11.091039,7.647351,14.081761,8.275779,10.334553,8.799018,10.104650,9.193986,9.925971,8.354623,11.222081,9.728441,11.409384,9.602349,12.234106,0,-0.01776,0.00357,-0.02291,-0.01242,0.00786,-0.01261,-0.00256,0.00329,-1.47800,0.09298,3.27725
6.069,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.586685,29.272547,65.543991,86.864151,4.887291,13.197456,3.970622,13.967862,5.465458,16.454979,0,3.982344,10.518071,6.382151,11.083755,7.652665,14.066758,8.256042,10.396252,8.763116,10.150269,9.171552,9.939898,8.358686,11.245608,9.734286,11.414364,9.606425,12.240456,0,-0.01602,0.00328,-0.01956,-0.01324,0.00824,-0.01274,0.01133,0.02874,-1.48008,0.11556,3.27664
6.070,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.693039,28.725637,65.762444,86.256523,4.890223,13.202595,3.970154,13.956690,5.464436,16.463200,0,3.982171,10.559020,6.381901,11.076473,7.657978,14.051754,8.236307,10.457952,8.727213,10.195886,9.149117,9.953825,8.362749,11.269135,9.740130,11.419344,9.610502,12.246804,0,-0.01613,0.00385,-0.02156,-0.01442,0.00887,-0.01218,-0.00493,-0.00396,-1.47930,0.10120,3.27666
