"Time","63 sinus","62 rm dwn st","61 rm dwn sw","60 rmp up st","59 rmp up sw","58 Ramp down","57 Ramp up","56 right DS","55 left DS","54 lHL swoff","53 lHL swon","52 rHL swoff","51 rHL swon","50 lFL swoff","49 lFL swon","48 rFL swoff","47 rFL swon","46 sw offset","45 sw onset","44 ramnp dwn","43 ramp up","42 sinus rmp","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","37 CoMy (cm)","36 CoMx (cm)","35 FRy (cm)","34 FRx (cm)","33 FLy (cm)","32 FLx (cm)","31 Keyboard","30 HRy (cm)","29 HRx (cm)","28 HLy (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","3 Platform","2 Trdml","1 Synch"
1.258,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.774231,33.209389,64.323792,78.237991,6.137613,11.561453,4.775172,12.817515,6.635852,14.789392,0,5.027544,9.032156,6.701049,8.923342,7.902770,12.688841,8.428780,8.650646,8.885588,8.600470,9.493332,8.468846,8.473698,9.524574,9.700946,9.952933,9.309418,10.654504,0,-0.01556,0.00354,-0.00137,-0.01321,0.00777,-0.01190,0.00458,0.00241,1.48393,0.10198,3.27685
1.259,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.651672,32.486481,63.889072,77.382912,6.141207,11.562107,4.776343,12.806554,6.633499,14.776606,0,5.025327,9.060138,6.699619,8.915711,7.903226,12.673379,8.420665,8.693052,8.863705,8.626765,9.463943,8.501489,8.462053,9.555245,9.697890,9.963469,9.306147,10.661809,0,-0.02411,0.00302,-0.07442,-0.01428,0.00861,-0.01328,-0.00777,0.00021,1.48329,0.11763,3.27728
1.260,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.529129,31.763575,63.454353,76.527824,6.144801,11.562761,4.777514,12.795592,6.631146,14.763819,0,5.023111,9.088120,6.698189,8.908081,7.903683,12.657917,8.412551,8.735459,8.841822,8.653061,9.434552,8.534131,8.450409,9.585917,9.694836,9.974004,9.302876,10.669115,0,-0.01945,0.00369,0.03856,-0.01187,0.00819,-0.01160,-0.01567,-0.00031,1.48276,0.09993,3.27797
1.261,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.071945,30.567886,62.945999,75.715508,6.148460,11.562063,4.778881,12.784771,6.628887,14.750995,0,5.021477,9.116421,6.696886,8.900448,7.904239,12.642839,8.409456,8.781655,8.831297,8.684520,9.413504,8.557672,8.440441,9.613020,9.691139,9.982671,9.300458,10.674899,0,-0.02228,0.00528,-0.05115,-0.01602,0.00952,-0.01236,-0.04594,0.00497,1.48480,0.08711,3.27808
1.262,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.205780,28.794355,62.347645,74.955460,6.152200,11.559713,4.780487,12.774122,6.626742,14.738125,0,5.020555,9.145108,6.695738,8.892812,7.904918,12.628232,8.412498,8.832484,8.834655,8.722291,9.402650,8.570087,8.432524,9.635763,9.686659,9.989055,9.299080,10.678824,0,-0.00328,0.00391,0.01271,-0.01102,0.00879,-0.01297,0.01111,0.00159,1.48500,0.10071,3.27747
1.263,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.339630,27.020824,61.749290,74.195412,6.155939,11.557364,4.782092,12.763474,6.624598,14.725254,0,5.019634,9.173796,6.694590,8.885176,7.905597,12.613625,8.415540,8.883314,8.838012,8.760061,9.391796,8.582504,8.424607,9.658505,9.682179,9.995439,9.297703,10.682750,0,-0.02014,0.00275,-0.01720,-0.01260,0.00807,-0.01343,-0.00453,-0.00546,1.48410,0.11169,3.27700
1.264,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.473465,25.247293,61.150936,73.435364,6.159678,11.555013,4.783698,12.752825,6.622453,14.712384,0,5.018713,9.202483,6.693443,8.877541,7.906275,12.599017,8.418582,8.934143,8.841370,8.797832,9.380942,8.594920,8.416690,9.681249,9.677699,10.001822,9.296325,10.686675,0,-0.01671,0.00363,-0.03714,-0.01556,0.00766,-0.01221,-0.05084,0.00180,1.48506,0.09602,3.27669
1.265,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.147018,23.936886,60.678989,72.666283,6.162544,11.555452,4.785244,12.742094,6.620175,14.699680,0,5.018291,9.231522,6.691983,8.869560,7.907035,12.584501,8.416831,8.989120,8.837720,8.835567,9.368216,8.612517,8.408141,9.706648,9.674549,10.007361,9.296607,10.690466,0,-0.01862,0.00226,-0.02315,-0.01282,0.00874,-0.01236,-0.01640,0.01303,1.48576,0.09904,3.27692
1.266,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.257980,23.192522,60.361538,71.886169,6.164341,11.559300,4.786718,12.731264,6.617733,14.687180,0,5.018481,9.260989,6.690141,8.861158,7.907895,12.570096,8.409222,9.049170,8.825505,8.873257,9.353199,8.636447,8.398822,9.735294,9.673024,10.011868,9.298917,10.694093,0,-0.01579,0.00275,-0.00273,-0.01501,0.00905,-0.01175,-0.07460,-0.00964,1.48419,0.10749,3.27784
1.267,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.368958,22.448156,60.044086,71.106064,6.166140,11.563149,4.788193,12.720433,6.615291,14.674680,0,5.018671,9.290457,6.688299,8.852757,7.908753,12.555692,8.401612,9.109218,8.813292,8.910947,9.338183,8.660376,8.389502,9.763942,9.671500,10.016373,9.301226,10.697720,0,-0.01732,0.00278,-0.02763,-0.01474,0.00899,-0.01297,0.05719,0.00650,1.48331,0.09887,3.27798
1.268,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.479935,21.703793,59.726635,70.325951,6.167937,11.566998,4.789667,12.709602,6.612849,14.662180,0,5.018860,9.319924,6.686457,8.844356,7.909613,12.541286,8.394003,9.169267,8.801078,8.948637,9.323168,8.684305,8.380181,9.792588,9.669975,10.020879,9.303535,10.701346,0,-0.01617,0.00455,-0.02103,-0.01184,0.00917,-0.01221,-0.03528,0.00235,1.48260,0.09724,3.27714
1.269,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.889999,21.108124,59.652294,69.584175,6.170757,11.568401,4.790971,12.698732,6.610503,14.649776,0,5.019148,9.349118,6.684387,8.835531,7.910385,12.526914,8.384231,9.219679,8.785251,8.977951,9.299404,8.700788,8.371702,9.819225,9.666465,10.023210,9.305165,10.702521,0,-0.01534,0.00299,-0.01999,-0.01453,0.00856,-0.01144,-0.00063,0.00293,1.48352,0.11910,3.27671
1.270,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.665634,20.694193,59.875088,68.889267,6.174825,11.566815,4.792067,12.687815,6.608274,14.637487,0,5.019554,9.377978,6.682038,8.826190,7.911051,12.512579,8.371814,9.258313,8.765006,8.997029,9.264948,8.708172,8.364249,9.843407,9.660527,10.022882,9.305964,10.700699,0,-0.02007,0.00317,-0.02513,-0.01450,0.00719,-0.01205,-0.00195,0.00290,1.48428,0.08848,3.27678
1.271,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.441269,20.280262,60.097881,68.194351,6.178893,11.565229,4.793163,12.676897,6.606046,14.625199,0,5.019961,9.406837,6.679689,8.816849,7.911717,12.498245,8.359398,9.296947,8.744762,9.016108,9.230493,8.715555,8.356797,9.867588,9.654590,10.022554,9.306765,10.698875,0,-0.01450,0.00311,-0.00838,-0.01297,0.00861,-0.01282,-0.04652,0.00192,1.48544,0.08314,3.27689
1.272,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.216888,19.866331,60.320679,67.499443,6.182961,11.563643,4.794259,12.665979,6.603817,14.612912,0,5.020367,9.435698,6.677341,8.807507,7.912384,12.483911,8.346981,9.335582,8.724519,9.035186,9.196036,8.722939,8.349345,9.891769,9.648651,10.022227,9.307564,10.697053,0,-0.01785,0.00287,-0.03345,-0.01434,0.00940,-0.00992,0.03770,0.00366,1.48651,0.10591,3.27704
1.273,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.407700,19.414646,60.573357,66.985725,6.185545,11.563974,4.795257,12.655354,6.601961,14.600720,0,5.020660,9.463790,6.675089,8.797853,7.913003,12.469949,8.331700,9.369492,8.703434,9.052595,9.162588,8.728605,8.341737,9.916021,9.644093,10.022870,9.308528,10.696955,0,-0.01831,0.00302,-0.01868,-0.01315,0.00902,-0.01175,-0.01299,0.03494,1.48337,0.11656,3.27700
1.274,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.105927,18.916817,60.862564,66.693466,6.186314,11.566649,4.796136,12.645087,6.600562,14.588646,0,5.020816,9.490946,6.672956,8.787819,7.913568,12.456441,8.312921,9.397628,8.681321,9.067963,9.130371,8.732173,8.333939,9.940359,9.641218,10.024697,9.309693,10.698965,0,-0.01877,0.00223,0.00287,-0.01355,0.00778,-0.01190,0.01331,-0.00323,1.48222,0.09765,3.27669
1.275,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.804153,18.418985,61.151772,66.401207,6.187082,11.569324,4.797016,12.634820,6.599162,14.576571,0,5.020971,9.518101,6.670824,8.777785,7.914132,12.442934,8.294140,9.425763,8.659208,9.083331,9.098153,8.735741,8.326139,9.964696,9.638344,10.026525,9.310860,10.700974,0,-0.02037,0.00342,0.00719,-0.01437,0.00777,-0.01236,-0.00082,0.00635,1.48471,0.09243,3.27665
1.276,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.502380,17.921156,61.440979,66.108948,6.187851,11.571999,4.797895,12.624553,6.597762,14.564497,0,5.021126,9.545256,6.668691,8.767751,7.914696,12.429427,8.275360,9.453899,8.637095,9.098700,9.065936,8.739308,8.318341,9.989034,9.635470,10.028354,9.312025,10.702984,0,-0.01534,0.00348,-0.02107,-0.01514,0.00810,-0.01236,-0.00034,-0.00104,1.48468,0.10779,3.27696
1.277,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.052109,17.485592,61.716480,66.115868,6.189274,11.572435,4.798870,12.614494,6.596241,14.552715,0,5.021384,9.571080,6.666852,8.757722,7.915230,12.416449,8.253910,9.483625,8.614861,9.117346,9.031992,8.747478,8.309595,10.010283,9.629338,10.030433,9.313386,10.704474,0,-0.01770,0.00421,-0.02328,-0.01328,0.00648,-0.01160,0.00226,0.00497,1.48549,0.09611,3.27710
1.278,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.420334,17.126131,61.975227,66.488464,6.191496,11.570137,4.799961,12.604692,6.594571,14.541291,0,5.021769,9.595279,6.665374,8.747699,7.915726,12.404118,8.229198,9.515296,8.592479,9.139999,8.995938,8.761270,8.299693,10.027760,9.619226,10.032818,9.314985,10.705330,0,-0.02113,0.00296,-0.00941,-0.01425,0.01071,-0.01282,0.00662,0.00198,1.48343,0.09725,3.27702
1.279,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.788559,16.766670,62.233978,66.861053,6.193718,11.567839,4.801052,12.594888,6.592901,14.529867,0,5.022152,9.619476,6.663896,8.737677,7.916221,12.391787,8.204485,9.546966,8.570097,9.162653,8.959884,8.775062,8.289790,10.045235,9.609114,10.035204,9.316586,10.706186,0,-0.01564,0.00388,-0.01909,-0.01544,0.00703,-0.01160,0.01530,0.00183,1.48401,0.11654,3.27684
1.280,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179.156784,16.407209,62.492725,67.233643,6.195941,11.565540,4.802143,12.585085,6.591231,14.518443,0,5.022536,9.643675,6.662418,8.727654,7.916717,12.379456,8.179772,9.578636,8.547714,9.185307,8.923829,8.788854,8.279888,10.062711,9.599002,10.037589,9.318185,10.707042,0,-0.01663,0.00275,-0.01537,-0.01352,0.00957,-0.01205,-0.01544,0.00134,1.48419,0.10505,3.27654
1.281,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.815369,16.721039,62.714165,67.632225,6.198348,11.563772,4.803255,12.575200,6.589827,14.507056,0,5.023045,9.666140,6.661005,8.717648,7.917216,12.367335,8.161000,9.603094,8.527101,9.201949,8.895077,8.797841,8.270104,10.076898,9.589099,10.040184,9.320216,10.708986,0,-0.01808,0.00323,-0.02969,-0.01285,0.00951,-0.01236,-0.00009,0.00308,1.48175,0.08781,3.27650
1.282,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.606644,17.857777,62.890003,68.062584,6.200982,11.562652,4.804393,12.565217,6.588747,14.495715,0,5.023704,9.686486,6.659674,8.707661,7.917719,12.355473,8.149489,9.618735,8.508648,9.211245,8.875248,8.800956,8.260465,10.087066,9.579452,10.043034,9.322774,10.712261,0,-0.01808,0.00299,-0.01465,-0.01404,0.00728,-0.01190,-0.03529,0.00146,1.48422,0.09686,3.27681
1.283,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.397919,18.994514,63.065845,68.492935,6.203616,11.561530,4.805532,12.555234,6.587667,14.484373,0,5.024364,9.706834,6.658342,8.697675,7.918222,12.343609,8.137978,9.634377,8.490195,9.220540,8.855419,8.804070,8.250826,10.097234,9.569804,10.045884,9.325332,10.715536,0,-0.01923,0.00302,-0.02052,-0.01398,0.00932,-0.01312,-0.01881,0.00507,1.48317,0.11776,3.27698
1.284,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.189178,20.131252,63.241684,68.923294,6.206249,11.560410,4.806670,12.545251,6.586587,14.473031,0,5.025023,9.727180,6.657010,8.687688,7.918725,12.331746,8.126467,9.650019,8.471743,9.229835,8.835590,8.807186,8.241186,10.107402,9.560158,10.048734,9.327889,10.718810,0,-0.01610,0.00296,-0.01396,-0.01276,0.00854,-0.01266,-0.06897,0.00082,1.48647,0.09815,3.27698
1.285,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,173.917603,21.288012,63.434456,69.135910,6.207913,11.557335,4.807798,12.535400,6.585763,14.461596,0,5.026500,9.745767,6.655454,8.677653,7.919218,12.320347,8.111749,9.649527,8.446293,9.231271,8.812520,8.811203,8.231974,10.120482,9.550267,10.050810,9.329755,10.722010,0,-0.01846,0.00247,-0.02066,-0.01404,0.00554,-0.01236,0.00044,0.00204,1.48332,0.08430,3.27688
1.286,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,172.569214,22.469244,63.647915,69.082413,6.208392,11.551873,4.808913,12.525713,6.585252,14.450049,0,5.028974,9.762199,6.653625,8.667560,7.919696,12.309514,8.093112,9.629314,8.412291,9.223103,8.785488,8.816324,8.223284,10.137122,9.540081,10.051940,9.330773,10.725118,0,-0.01732,0.00327,-0.01466,-0.01392,0.00932,-0.01251,-0.00134,0.00256,1.48456,0.09874,3.27665
1.287,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,171.220810,23.650475,63.861374,69.028915,6.208870,11.546412,4.810029,12.516025,6.584741,14.438502,0,5.031449,9.778632,6.651795,8.657466,7.920175,12.298681,8.074476,9.609103,8.378289,9.214933,8.758455,8.821445,8.214593,10.153762,9.529895,10.053070,9.331792,10.728225,0,-0.01709,0.00272,-0.00992,-0.01212,0.00964,-0.01328,-0.00104,0.00507,1.48204,0.10665,3.27672
1.288,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.872421,24.831705,64.074837,68.975418,6.209349,11.540951,4.811144,12.506337,6.584229,14.426955,0,5.033923,9.795065,6.649966,8.647372,7.920654,12.287848,8.055840,9.588891,8.344287,9.206764,8.731422,8.826566,8.205902,10.170402,9.519709,10.054200,9.332810,10.731333,0,-0.01701,0.00323,-0.01932,-0.01306,0.00676,-0.01236,-0.01808,0.00113,1.48331,0.09132,3.27718
1.289,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.719406,25.455509,64.312386,68.595833,6.210168,11.535566,4.836066,12.495010,6.583787,14.415242,0,5.036614,9.810017,6.648216,8.637137,7.921024,12.277643,8.042275,9.588829,8.318554,9.205848,8.700310,8.834374,8.198899,10.190959,9.509859,10.055070,9.333336,10.733233,0,-0.02052,0.00299,-0.02019,-0.01413,0.00697,-0.01221,-0.03392,0.00250,1.48294,0.09755,3.27713
1.290,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.805176,25.398012,64.579391,67.817703,6.211404,11.530277,4.890084,12.481681,6.583430,14.403325,0,5.039570,9.823157,6.646564,8.626729,7.921262,12.268204,8.034911,9.613393,8.302927,9.213795,8.664209,8.845468,8.193958,10.216303,9.500422,10.055620,9.333260,10.733659,0,-0.01488,0.00360,-0.01755,-0.01395,0.00839,-0.01251,0.02425,0.00406,1.48564,0.11630,3.27645
1.291,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,166.890961,25.340515,64.846390,67.039581,6.212640,11.524987,4.944102,12.468351,6.583073,14.391408,0,5.042525,9.836299,6.644913,8.616322,7.921500,12.258765,8.027547,9.637957,8.287299,9.221742,8.628109,8.856561,8.189017,10.241647,9.490984,10.056170,9.333182,10.734084,0,-0.02174,0.00266,-0.02115,-0.01358,0.00851,-0.01251,0.01978,-0.01782,1.48351,0.09710,3.27636
1.292,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.976746,25.283020,65.113388,66.261452,6.213876,11.519698,4.998120,12.455021,6.582716,14.379492,0,5.045481,9.849440,6.643261,8.605913,7.921738,12.249326,8.020183,9.662520,8.271672,9.229690,8.592009,8.867654,8.184076,10.266992,9.481546,10.056722,9.333106,10.734509,0,-0.01289,0.00363,-0.02762,-0.01404,0.00986,-0.01236,0.00049,-0.01132,1.48373,0.08473,3.27705
1.293,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.436234,24.982124,65.761543,65.503052,6.214449,11.512091,5.052328,12.441989,6.582398,14.367493,0,5.048356,9.861255,6.641517,8.595377,7.921886,12.240601,8.010706,9.698046,8.243799,9.251595,8.549747,8.882259,8.182840,10.297944,9.472779,10.055167,9.333246,10.733032,0,-0.01862,0.00412,-0.01237,-0.01309,0.00723,-0.01175,0.00465,0.00482,1.47926,0.10674,3.27723
1.294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.352463,24.383743,66.875549,64.768768,6.214214,11.501650,5.106769,12.429319,6.582128,14.355392,0,5.051132,9.871449,6.639658,8.584682,7.921925,12.232747,7.998648,9.746968,8.200960,9.290559,8.499953,8.901158,8.186131,10.335751,9.464832,10.051040,9.333652,10.729229,0,-0.01579,0.00323,-0.02055,-0.01349,0.01596,-0.01343,0.00121,0.00235,1.48311,0.10565,3.27678
1.295,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.268692,23.785362,67.989563,64.034492,6.213978,11.491210,5.161209,12.416651,6.581857,14.343293,0,5.053909,9.881643,6.637801,8.573987,7.921964,12.224895,7.986590,9.795891,8.158121,9.329523,8.450161,8.920056,8.189421,10.373558,9.456885,10.046913,9.334058,10.725427,0,-0.01862,0.00342,-0.01767,-0.01321,0.00212,-0.01328,0.00572,0.00284,1.48404,0.09801,3.27655
1.296,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.184921,23.186979,69.103569,63.300205,6.213742,11.480770,5.215650,12.403981,6.581587,14.331194,0,5.056685,9.891838,6.635942,8.563293,7.922003,12.217042,7.974532,9.844813,8.115282,9.368488,8.400368,8.938955,8.192711,10.411366,9.448937,10.042786,9.334463,10.721623,0,-0.01595,0.00345,-0.01933,-0.01373,0.00917,-0.01373,0.00159,0.00262,1.48375,0.09662,3.27663
1.297,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,165.723129,22.342646,70.247162,63.051361,6.213427,11.471450,5.270318,12.391492,6.581265,14.318853,0,5.059098,9.900590,6.633856,8.552513,7.922029,12.209188,7.963966,9.894692,8.078395,9.406216,8.339394,8.968050,8.194805,10.438313,9.441481,10.038218,9.334992,10.717381,0,-0.01930,0.00290,-0.02136,-0.01352,0.00925,-0.01266,-0.00694,0.00232,1.48354,0.11153,3.27661
1.298,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,167.021530,21.197702,71.426910,63.395824,6.213014,11.463499,5.325264,12.379223,6.580879,14.306219,0,5.061067,9.907579,6.631489,8.541630,7.922038,12.201333,7.955222,9.945741,8.048781,9.442433,8.264752,9.009606,8.195439,10.451985,9.434622,10.033110,9.335674,10.712599,0,-0.01663,0.00342,-0.02823,-0.01349,0.00807,-0.01205,-0.00867,0.00146,1.48499,0.08701,3.27645
1.299,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.319916,20.052759,72.606651,63.740288,6.212601,11.455548,5.380211,12.366953,6.580494,14.293585,0,5.063036,9.914570,6.629123,8.530746,7.922047,12.193478,7.946479,9.996789,8.019169,9.478650,8.190111,9.051164,8.196073,10.465658,9.427763,10.028002,9.336355,10.707817,0,-0.02106,0.00378,-0.01552,-0.01300,0.00754,-0.01358,0.01006,0.00305,1.48360,0.08881,3.27654
1.300,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.618317,18.907816,73.786400,64.084755,6.212188,11.447597,5.435158,12.354683,6.580108,14.280951,0,5.065006,9.921559,6.626757,8.519863,7.922056,12.185622,7.937735,10.047837,7.989556,9.514867,8.115471,9.092720,8.196707,10.479331,9.420904,10.022895,9.337036,10.703035,0,-0.02083,0.00378,-0.01962,-0.01456,0.00325,-0.01419,0.00159,0.00208,1.48248,0.11435,3.27692
1.301,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.275040,18.090235,74.494576,64.680435,6.214004,11.440459,5.490176,12.342537,6.579658,14.268340,0,5.066712,9.927101,6.624773,8.509349,7.922326,12.178391,7.932206,10.073738,7.973063,9.527860,8.074562,9.110312,8.192378,10.477704,9.414128,10.016311,9.336445,10.697778,0,-0.01373,0.00317,-0.01753,-0.01303,0.00832,-0.01205,0.00771,0.00235,1.48364,0.11016,3.27703
1.302,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.147507,17.672764,74.626396,65.583168,6.218544,11.434314,5.545280,12.330543,6.579128,14.255760,0,5.068098,9.930872,6.623256,8.499286,7.922916,12.171920,7.930606,10.068905,7.972606,9.512467,8.074883,9.098612,8.181986,10.457379,9.407454,10.007924,9.334297,10.691940,0,-0.02052,0.00311,-0.02097,-0.01392,0.00789,-0.01129,0.00797,0.00308,1.48352,0.09834,3.27680
1.303,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,170.019974,17.255293,74.758217,66.485893,6.223084,11.428169,5.600385,12.318547,6.578598,14.243181,0,5.069483,9.934644,6.621740,8.489223,7.923506,12.165450,7.929007,10.064072,7.972149,9.497076,8.075204,9.086912,8.171593,10.437054,9.400779,9.999537,9.332150,10.686103,0,-0.01694,0.00339,-0.02065,-0.01349,0.00787,-0.01175,0.00615,0.00299,1.48436,0.10776,3.27671
1.304,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.892441,16.837822,74.890038,67.388626,6.227624,11.422025,5.655489,12.306553,6.578069,14.230601,0,5.070869,9.938416,6.620224,8.479160,7.924096,12.158979,7.927406,10.059238,7.971692,9.481684,8.075525,9.075212,8.161201,10.416728,9.394104,9.991149,9.330003,10.680265,0,-0.00504,0.00302,-0.02025,-0.01242,0.01270,-0.01282,0.00575,0.00308,1.48262,0.11127,3.27678
1.305,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.600143,16.534855,75.073769,68.212311,6.230650,11.415242,5.710756,12.295167,6.577620,14.218090,0,5.072065,9.941050,6.618553,8.468847,7.925001,12.152722,7.927382,10.051258,7.971758,9.466403,8.077540,9.054963,8.151608,10.394545,9.388070,9.982550,9.327349,10.673186,0,-0.01801,0.00323,-0.02100,-0.01517,0.00708,-0.01389,0.00787,0.00253,1.48392,0.09503,3.27676
1.306,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,169.106491,16.371840,75.320953,68.939400,6.231827,11.407681,5.766221,12.284525,6.577268,14.205663,0,5.073031,9.942295,6.616693,8.458226,7.926289,12.146724,7.929284,10.039432,7.972465,9.451258,8.081626,9.024265,8.142994,10.370089,9.382817,9.973690,9.324074,10.664590,0,-0.01862,0.00400,-0.02092,-0.01227,0.00510,-0.01266,0.00163,0.00375,1.48540,0.10338,3.27661
1.307,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.612823,16.208822,75.568138,69.666481,6.233003,11.400118,5.821686,12.273883,6.576917,14.193235,0,5.073997,9.943540,6.614833,8.447606,7.927577,12.140726,7.931185,10.027606,7.973171,9.436112,8.085711,8.993568,8.134379,10.345634,9.377565,9.964830,9.320799,10.655993,0,-0.02022,0.00348,-0.02065,-0.01352,0.00928,-0.01373,0.01959,0.00333,1.48027,0.10620,3.27669
1.308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168.119156,16.045805,75.815323,70.393570,6.234179,11.392556,5.877151,12.263241,6.576566,14.180808,0,5.074962,9.944784,6.612974,8.436986,7.928864,12.134727,7.933087,10.015779,7.973877,9.420967,8.089798,8.962871,8.125765,10.321178,9.372313,9.955971,9.317524,10.647398,0,-0.01564,0.00375,-0.02016,-0.01382,0.01152,-0.01175,0.00720,0.00427,1.48427,0.08413,3.27707
1.309,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.715439,15.960354,76.014374,70.993561,6.235583,11.386198,5.942089,12.235602,6.576295,14.168524,0,5.075796,9.944204,6.610817,8.426399,7.930172,12.129382,7.934211,10.000758,7.972848,9.404632,8.093156,8.937425,8.118693,10.297066,9.368603,9.946970,9.314502,10.638801,0,-0.01541,0.00391,-0.02106,-0.01355,0.01787,-0.01190,-0.00027,0.00159,1.47952,0.08923,3.27718
1.310,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,167.421631,15.969706,76.154610,71.438210,6.237263,11.381312,6.018604,12.187188,6.576122,14.156414,0,5.076469,9.941393,6.608299,8.415854,7.931504,12.124833,7.934386,9.981830,7.969700,9.386842,8.095625,8.918399,8.113506,10.273372,9.366777,9.937799,9.311790,10.630203,0,-0.01839,0.00381,-0.01996,-0.01651,0.01086,-0.01190,0.00522,-0.00061,1.48409,0.12510,3.27695
