"Time","60 Right DS","59 Left DS","56 FLl Sw of","55 FLl Sw on","54 HLr Sw of","53 HLr Sw on","52 HLl Sw of","v6 L Mos","v4 R Mos","37 CoMy (cm)","v5 L COP","v3 R COP","v2 Virtual","v1 Virtual","66 rm dwn st","65 rm dwn sw","64 rmp up st","63 rmp up sw","62 Ramp down","61 Ramp up","50 Sinus rmp","49 St rmp dw","48 Sw rmp dw","47 St rmp up","46 Sw rmp up","45 sw offset","44 sw onset","43 Ramp down","42 Rump up","41 MTP (deg)","40 Ankle (de","39 Knee (deg","38 Hip (deg)","36 CoMx (cm)","35 FRy (cm)","32a FLx (cm)","32 FLx (cm)","34a FRx (cm)","58 FLr Sw of","57 FLr Sw on","34 FRx (cm)","33 FLy (cm)","31 Keyboard","30 HRy (cm)","29a HRx (cm)","29 HRx (cm)","28 HLy (cm)","51 HLl Sw on","27a HLx (cm)","27 HLx (cm)","26 FLty (cm)","25 FLtx (cm)","24 toey (cm)","23 toex (cm)","22 MTPy (cm)","21 MTPx (cm)","20 anky (cm)","19 ankx (cm)","18 Knee y","17 Knee x","16 Hipy (cm)","15 Hipx (cm)","14 Cry (cm)","13 Crx (cm)","12 Synch","11 Gr","10 Gs","9 TA","8 St","7 VL","6 BF","5 Ip","4 GM","67 xCoM","3 Platform","2 Trdml","1 Synch"
0.050,0,0,0,0,0,0,0,6.395875,6.395875,0.353581,0.000000,0.000000,-0.207648,-101.732269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.774490,52.666939,87.432182,60.273262,15.884167,4.867028,-10.818637,18.060043,-9.955992,0,0,16.561302,6.335685,0,4.595846,-12.634933,15.059583,7.212314,0,12.215009,13.511056,7.980765,16.528151,7.998517,15.045982,8.068933,14.376104,8.158786,13.828251,9.234286,14.983768,10.274405,13.930133,10.584734,15.054223,0,-0.01761,0.00340,-0.02045,-0.01160,0.00854,-0.01239,0.00568,0.00298,6.390522,-1.47867,0.10017,3.27771
0.051,0,0,0,0,0,0,0,6.399436,6.399436,0.389604,0.000000,0.000000,-0.172302,-101.885506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.748459,52.531639,87.446922,60.398937,15.872839,4.871700,-10.831691,18.047266,-10.016987,0,0,16.550987,6.335011,0,4.598815,-12.844851,15.040900,7.219286,0,13.656591,13.511056,7.982394,16.514326,7.997317,15.031315,8.066471,14.368105,8.156601,13.821414,9.233539,14.969531,10.274857,13.915935,10.584123,15.045838,0,-0.01840,0.00417,-0.01999,-0.01193,0.00748,-0.01131,0.00360,0.00267,6.396366,-1.47867,0.10011,3.27741
0.052,0,0,0,0,0,0,0,6.402781,6.402781,0.425627,0.000000,0.000000,-0.136956,-102.038750,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.722443,52.396339,87.461655,60.524616,15.861512,4.876372,-10.844744,18.034489,-10.077982,0,0,16.540672,6.334337,0,4.601785,-13.054769,15.022219,7.226258,0,15.098175,13.511056,7.984023,16.500504,7.996118,15.016646,8.064009,14.360105,8.154416,13.814578,9.232792,14.955293,10.275310,13.901735,10.583512,15.037454,0,-0.02795,0.00394,-0.01892,-0.01411,0.00983,-0.01236,0.00232,0.00175,6.402209,-1.47922,0.09976,3.27703
0.053,0,0,0,0,0,0,0,6.400589,6.400589,0.435603,0.000000,0.000000,-0.131901,-103.081650,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.009201,51.760193,87.353493,60.795086,15.849880,4.879347,-10.939602,18.023466,-10.194128,0,0,16.533918,6.335872,0,4.600994,-13.078202,15.008510,7.227991,0,15.718524,13.550475,7.982333,16.487839,7.996904,15.004322,8.064454,14.345119,8.157084,13.792634,9.228273,14.942111,10.278207,13.891880,10.583839,15.024094,0,-0.01239,0.00270,-0.02029,-0.01537,0.00781,-0.01166,0.00684,0.00198,6.399758,-1.47668,0.09981,3.27724
0.054,0,0,0,0,0,0,0,6.398165,6.398165,0.441959,0.000000,0.000000,-0.131055,-104.248169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.339432,51.054447,87.228249,61.085674,15.838205,4.882086,-11.045828,18.012686,-10.317937,0,0,16.527658,6.337714,0,4.599680,-13.075724,14.995491,7.228996,0,16.224760,13.595372,7.980182,16.475336,7.997966,14.992323,8.065303,14.329164,8.160425,13.768592,9.223231,14.929076,10.281445,13.882628,10.584297,15.010042,0,-0.01849,0.00352,-0.02151,-0.01195,0.00842,-0.01257,0.00482,0.00374,6.396155,-1.47891,0.09990,3.27755
0.055,0,1,0,0,0,0,0,6.774804,6.393641,0.448316,6.514453,0.000000,-0.130210,-105.414688,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.669662,50.348705,87.103004,61.376266,15.826531,4.884825,-11.152053,18.001905,-10.441746,0,0,16.521399,6.339556,0,4.598367,-13.073245,14.982473,7.230001,0,16.730997,13.640268,7.978031,16.462833,7.999028,14.980323,8.066153,14.313208,8.163767,13.744549,9.218190,14.916040,10.284681,13.873376,10.584755,14.995991,0,-0.01794,0.00385,-0.01938,-0.01434,0.00925,-0.01253,0.00589,0.00267,6.392551,-1.47989,0.09977,3.27706
0.056,0,1,0,0,0,0,0,7.167236,6.389029,0.454672,13.300342,0.000000,-0.129364,-106.581207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.999893,49.642963,86.977768,61.666855,15.814857,4.887564,-11.258279,17.991127,-10.565555,0,0,16.515139,6.341398,0,4.597053,-13.070766,14.969455,7.231006,0,17.237234,13.685165,7.975880,16.450331,8.000091,14.968324,8.067001,14.297252,8.167109,13.720507,9.213148,14.903006,10.287919,13.864124,10.585212,14.981939,0,-0.01880,0.00241,-0.02060,-0.01312,0.00815,-0.01242,0.00409,-0.00038,6.388948,-1.47885,0.09952,3.27645
0.057,0,1,0,0,0,0,0,7.200510,6.385867,0.467319,13.586377,0.000000,-0.119159,-107.102562,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.093704,49.370514,86.993164,61.841248,15.805351,4.887584,-11.305359,17.982273,-10.713419,0,0,16.501074,6.344380,0,4.601715,-12.976609,14.954749,7.232188,0,16.477762,13.711977,7.975836,16.444246,8.003818,14.957145,8.069620,14.290994,8.171507,13.701978,9.209919,14.892603,10.285406,13.856992,10.585608,14.970422,0,-0.01733,0.00420,-0.01816,-0.01398,0.00793,-0.01167,0.00607,0.00122,6.386153,-1.47910,0.09955,3.27683
0.058,0,1,0,0,0,0,0,7.218819,6.382766,0.480839,13.601585,0.000000,-0.107655,-107.534256,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.154678,49.158272,87.028107,61.999496,15.796147,4.887225,-11.344221,17.973688,-10.864626,0,0,16.485924,6.347520,0,4.607207,-12.869714,14.939808,7.233395,0,15.542417,13.736277,7.976086,16.439054,8.007915,14.946079,8.072484,14.286084,8.176052,13.684215,9.206941,14.882566,10.282094,13.850155,10.585995,14.959257,0,-0.01596,0.00342,-0.02060,-0.01331,0.00854,-0.01318,0.00027,0.00290,6.383470,-1.47937,0.09970,3.27737
0.059,0,1,0,0,0,0,0,7.217173,6.380410,0.494360,13.597583,0.000000,-0.096150,-107.965958,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.215652,48.946033,87.063049,62.157742,15.786943,4.886867,-11.383083,17.965103,-11.015833,0,0,16.470774,6.350661,0,4.612699,-12.762817,14.924868,7.234602,0,14.607071,13.760576,7.976335,16.433861,8.012012,14.935014,8.075348,14.281174,8.180597,13.666452,9.203963,14.872531,10.278782,13.843317,10.586382,14.948092,0,-0.02017,0.00198,-0.02228,-0.01331,0.00903,-0.01338,0.00769,0.00252,6.380787,-1.47955,0.09954,3.27730
0.060,0,1,0,0,0,0,0,7.214695,6.378085,0.507881,13.592780,0.000000,-0.084645,-108.397659,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.276627,48.733791,87.097984,62.315987,15.777740,4.886508,-11.421946,17.956518,-11.167040,0,0,16.455624,6.353802,0,4.618191,-12.655922,14.909926,7.235809,0,13.671725,13.784875,7.976584,16.428669,8.016109,14.923948,8.078213,14.276263,8.185143,13.648689,9.200986,14.862494,10.275471,13.836480,10.586769,14.936928,0,-0.01999,0.00380,-0.01892,-0.01302,0.00803,-0.01401,0.00470,0.00298,6.378104,-1.47830,0.09925,3.27715
0.061,0,1,0,0,0,0,0,7.178164,6.375457,0.502190,13.553621,0.000000,-0.095538,-109.497345,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.878891,48.973385,87.207962,62.362148,15.768205,4.883257,-11.522221,17.944191,-11.104205,0,0,16.441221,6.352172,0,4.617762,-12.484543,14.901558,7.232826,0,12.291903,13.832524,7.978427,16.413754,8.014935,14.913535,8.076137,14.263557,8.180940,13.640735,9.200109,14.852604,10.276650,13.828028,10.586478,14.925593,0,-0.01157,0.00183,-0.01999,-0.01265,0.00836,-0.01208,0.00601,0.00061,6.376723,-1.47903,0.09939,3.27693
0.062,0,1,0,0,0,0,0,7.140214,6.372817,0.493830,13.513031,0.000000,-0.109543,-110.689850,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.417419,49.275761,87.328362,62.392735,15.758624,4.879604,-11.631029,17.931343,-11.011629,0,0,16.426922,6.349880,0,4.616511,-12.304204,14.894102,7.229260,0,10.850320,13.883418,7.980492,16.397486,8.013029,14.903214,8.073374,14.249767,8.175523,13.634144,9.199526,14.842734,10.278454,13.819350,10.586092,14.914235,0,-0.03580,0.00307,-0.02182,-0.01366,0.00885,-0.01172,0.00494,0.00320,6.375523,-1.47775,0.09948,3.27670
0.063,0,1,0,0,0,0,0,7.161148,6.372726,0.485470,13.533874,0.000000,-0.123547,-111.882362,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.955948,49.578136,87.448761,62.423325,15.749043,4.875951,-11.739838,17.918495,-10.919054,0,0,16.412622,6.347587,0,4.615260,-12.123865,14.886647,7.225694,0,9.408737,13.934312,7.982556,16.381218,8.011124,14.892892,8.070612,14.235978,8.170105,13.627552,9.198941,14.832865,10.280258,13.810674,10.585706,14.902876,0,-0.00937,0.00322,-0.01907,-0.01483,0.00848,-0.01141,0.00467,0.00053,6.374322,-1.47876,0.09925,3.27667
0.064,0,1,0,0,0,0,0,7.184535,6.372741,0.477110,13.557276,0.000000,-0.137552,-113.074867,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.494476,49.880512,87.569168,62.453911,15.739463,4.872298,-11.848646,17.905647,-10.826478,0,0,16.398323,6.345294,0,4.614009,-11.943526,14.879191,7.222128,0,7.967154,13.985206,7.984621,16.364950,8.009217,14.882570,8.067849,14.222188,8.164687,13.620960,9.198358,14.822995,10.282062,13.801996,10.585320,14.891518,0,-0.02487,-0.00006,-0.02548,-0.01227,0.00827,-0.01323,0.00497,0.00275,6.373122,-1.47906,0.09897,3.27667
0.065,0,1,0,0,0,0,0,7.306391,6.377600,0.440388,13.683990,0.000000,-0.175456,-113.328979,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.559479,49.920033,87.702606,62.500717,15.733027,4.875367,-11.871428,17.891331,-10.793029,0,0,16.390989,6.344826,0,4.614840,-11.988620,14.867425,7.217530,0,6.525571,13.946731,7.983196,16.351572,8.010206,14.873908,8.065423,14.209905,8.161665,13.613761,9.195960,14.811957,10.279245,13.790784,10.584329,14.880877,0,-0.00168,0.00386,-0.01648,-0.01387,0.00763,-0.01175,0.00620,0.00229,6.377228,-1.47827,0.09912,3.27674
0.066,0,1,0,0,0,0,0,7.432349,6.382660,0.399725,13.815009,0.000000,-0.216681,-113.452705,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.697632,49.923027,87.837860,62.549774,15.727027,4.879370,-11.882256,17.876812,-10.767797,0,0,16.384624,6.344611,0,4.615960,-12.065039,14.855061,7.212787,0,5.083988,13.895837,7.981287,16.338598,8.011599,14.865476,8.063043,14.197830,8.158976,13.606476,9.193312,14.800756,10.275786,13.779219,10.583254,14.870336,0,-0.01840,0.00374,-0.02213,-0.01414,0.00870,-0.01187,0.00314,0.00290,6.382072,-1.47879,0.09916,3.27681
0.067,0,1,0,0,0,0,0,7.318102,6.387347,0.359061,13.705449,0.000000,-0.257906,-113.576424,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.835785,49.926025,87.973106,62.598835,15.721027,4.883373,-11.893085,17.862293,-10.742563,0,0,16.378260,6.344397,0,4.617080,-12.141457,14.842695,7.208045,0,3.642405,13.844943,7.979378,16.325623,8.012990,14.857043,8.060662,14.185756,8.156286,13.599192,9.190662,14.789557,10.272328,13.767654,10.582179,14.859795,0,-0.00827,0.00374,-0.02121,-0.01372,0.00906,-0.01215,0.00436,0.00153,6.386915,-1.47903,0.09878,3.27689
0.068,0,1,0,0,0,0,0,7.193846,6.392018,0.318398,13.585865,0.000000,-0.299130,-113.700150,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.973938,49.929020,88.108360,62.647892,15.715028,4.887376,-11.903913,17.847775,-10.717331,0,0,16.371895,6.344182,0,4.618200,-12.217875,14.830331,7.203302,0,2.200822,13.794049,7.977469,16.312649,8.014382,14.848611,8.058282,14.173681,8.153597,13.591908,9.188014,14.778357,10.268869,13.756089,10.581104,14.849253,0,-0.02292,0.00267,-0.01968,-0.01530,0.00925,-0.01183,0.00610,0.00061,6.391759,-1.47937,0.09866,3.27697
0.069,0,1,0,0,0,0,0,6.556167,6.391049,0.265302,12.947215,0.000000,-0.352834,-113.842079,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.387634,49.771137,88.182884,62.651150,15.700394,4.888146,-11.915622,17.837709,-10.671069,0,0,16.362062,6.347545,0,4.620021,-12.333660,14.815584,6.616048,0,2.511405,13.766505,7.975608,16.296843,8.011249,14.832905,8.061519,14.153453,8.149060,13.579392,9.185682,14.764104,10.268219,13.746598,10.579187,14.840846,0,-0.01068,0.00655,-0.01968,-0.01236,0.00800,-0.01141,0.00540,0.00267,6.390535,-1.48074,0.09885,3.27658
0.070,0,1,0,0,0,0,0,5.897094,6.389844,0.210479,12.286938,0.000000,-0.408271,-113.986534,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.839600,49.590900,88.248970,62.648045,15.684561,4.888467,-11.927453,17.828262,-10.621885,0,0,16.351749,6.351404,0,4.621939,-12.454916,14.800507,5.947852,0,3.065454,13.742206,7.973754,16.280645,8.007487,14.816188,8.065536,14.132092,8.144266,13.566152,9.183394,14.749427,10.267958,13.737395,10.577152,14.832735,0,-0.02081,0.00516,-0.02121,-0.01271,0.00772,-0.01237,0.00598,0.00275,6.388468,-1.47922,0.09877,3.27612
0.071,0,1,0,0,0,0,0,5.231208,6.387098,0.155655,11.618306,0.000000,-0.463708,-114.130997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.291565,49.410664,88.315056,62.644939,15.668728,4.888788,-11.939284,17.818817,-10.572702,0,0,16.341434,6.355264,0,4.623857,-12.576171,14.785429,5.279656,0,3.619504,13.717906,7.971900,16.264446,8.003725,14.799471,8.069553,14.110730,8.139473,13.552910,9.181107,14.734750,10.267696,13.728192,10.575118,14.824624,0,-0.02512,0.00137,-0.01892,-0.01279,0.00906,-0.01149,0.00391,0.00298,6.386401,-1.47675,0.09851,3.27653
0.072,0,1,0,0,0,0,0,4.565038,6.384289,0.100832,10.949327,0.000000,-0.519146,-114.275459,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.743530,49.230427,88.381134,62.641834,15.652895,4.889110,-11.951116,17.809370,-10.523519,0,0,16.331121,6.359123,0,4.625774,-12.697427,14.770351,4.611461,0,4.173554,13.693607,7.970045,16.248247,7.999963,14.782755,8.073570,14.089369,8.134679,13.539669,9.178819,14.720073,10.267435,13.718989,10.573083,14.816513,0,-0.00476,0.00357,-0.01953,-0.01367,0.00812,-0.01190,0.00766,0.00198,6.384334,-1.47617,0.09845,3.27706
0.073,0,1,0,0,0,0,0,4.427102,6.384671,0.019479,10.811773,0.000000,-0.601122,-114.416611,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.929794,49.006420,88.295471,62.557877,15.642456,4.888804,-11.963140,17.796453,-10.499332,0,0,16.320555,6.356268,0,4.623602,-12.774750,14.759255,4.527234,0,6.179942,13.690642,7.968128,16.234989,7.999748,14.769119,8.073318,14.079967,8.132217,13.525694,9.178992,14.706532,10.268462,13.705259,10.572335,14.807008,0,-0.01181,0.00214,-0.01907,-0.01286,0.00708,-0.01218,0.00558,0.00488,6.383938,-1.48026,0.09868,3.27746
0.074,0,1,0,0,0,0,0,4.311176,6.385187,-0.065559,10.696362,0.000000,-0.686786,-114.557297,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.079117,48.776333,88.188721,62.462681,15.632766,4.888412,-11.975189,17.783054,-10.478620,0,0,16.309952,6.352481,0,4.620861,-12.845967,14.748713,4.524151,0,8.388136,13.690642,7.966202,16.222139,8.000027,14.755913,8.072472,14.072227,8.130080,13.511617,9.179508,14.693149,10.269669,13.690899,10.571766,14.797309,0,-0.02625,-0.00130,-0.02014,-0.01360,0.00815,-0.01213,0.00311,0.00237,6.383775,-1.47885,0.09878,3.27784
0.075,0,1,0,0,0,0,0,4.389971,6.384509,-0.150598,10.774479,0.000000,-0.772450,-114.697990,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.228455,48.546242,88.081970,62.367489,15.623075,4.888019,-11.987239,17.769653,-10.457907,0,0,16.299351,6.348694,0,4.618119,-12.917185,14.738172,4.521068,0,10.596329,13.690642,7.964276,16.209291,8.000305,14.742706,8.071626,14.064487,8.127943,13.497540,9.180023,14.679766,10.270875,13.676539,10.571197,14.787610,0,-0.01086,0.00261,-0.02014,-0.01303,0.00760,-0.01299,0.00745,0.00282,6.383612,-1.47806,0.09850,3.27763
0.076,0,1,0,0,0,0,0,4.476879,6.383781,-0.235637,10.860660,0.000000,-0.858114,-114.838676,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.377777,48.316154,87.975220,62.272293,15.613385,4.887627,-11.999289,17.756254,-10.437195,0,0,16.288748,6.344907,0,4.615378,-12.988402,14.727630,4.517985,0,12.804523,13.690642,7.962350,16.196442,8.000584,14.729499,8.070780,14.056746,8.125806,13.483462,9.180539,14.666383,10.272081,13.662180,10.570627,14.777912,0,-0.00992,0.00319,-0.01938,-0.01508,0.00809,-0.01221,0.00558,0.00320,6.383449,-1.47806,0.09847,3.27732
0.077,0,1,0,0,0,0,0,4.363241,6.376619,-0.333934,10.739861,0.000000,-0.964708,-116.584892,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.448410,47.946899,87.848808,62.278294,15.606016,4.885209,-12.159232,17.745939,-10.425579,0,0,16.275530,6.343463,0,4.618011,-12.927153,14.714522,4.520078,0,14.805542,13.711977,7.961584,16.178650,8.002532,14.715612,8.072495,14.041464,8.129419,13.469659,9.179798,14.656849,10.272395,13.649876,10.570871,14.768706,0,-0.01727,0.00580,-0.01923,-0.01276,0.00839,-0.01300,0.00531,0.00298,6.374990,-1.47821,0.09862,3.27728
0.078,0,1,0,0,0,0,0,4.241247,6.369190,-0.434073,10.610436,0.000000,-1.074210,-118.554199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.508118,47.558311,87.719666,62.298355,15.598969,4.882508,-12.339725,17.736052,-10.415228,0,0,16.261948,6.342344,0,4.621390,-12.847496,14.701060,4.522891,0,16.777775,13.736277,7.960978,16.160172,8.004711,14.701632,8.074564,14.025133,8.133832,13.455893,9.178883,14.647851,10.272584,13.637857,10.571230,14.759568,0,-0.01685,0.00751,-0.01892,-0.01382,0.00809,-0.01207,0.00565,0.00114,6.365378,-1.47763,0.09866,3.27728
0.079,0,1,0,0,0,0,0,4.354738,6.357881,-0.534212,10.712618,0.000000,-1.183712,-120.523506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.567825,47.169724,87.590515,62.318417,15.591923,4.879808,-12.520218,17.726166,-10.404876,0,0,16.248365,6.341226,0,4.624770,-12.767838,14.687597,4.525703,0,18.750010,13.760576,7.960372,16.141695,8.006891,14.687651,8.076634,14.008801,8.138244,13.442127,9.177967,14.638852,10.272774,13.625838,10.571588,14.750431,0,-0.02216,-0.00168,-0.01740,-0.01111,0.00806,-0.01291,0.00253,0.00046,6.355766,-1.48264,0.09829,3.27748
0.080,0,1,0,0,0,0,0,4.478040,6.346410,-0.634351,10.824450,0.000000,-1.293214,-122.492805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.627533,46.781136,87.461372,62.338478,15.584876,4.877109,-12.700710,17.716278,-10.394525,0,0,16.234785,6.340107,0,4.628150,-12.688182,14.674134,4.528516,0,20.722242,13.784875,7.959766,16.123217,8.009070,14.673670,8.078704,13.992471,8.142656,13.428361,9.177052,14.629853,10.272964,13.613820,10.571945,14.741294,0,-0.01874,0.00555,-0.02197,-0.01266,0.00757,-0.01251,0.00519,0.00237,6.346155,-1.47787,0.09829,3.27771
0.081,0,1,0,0,0,0,0,5.239735,6.334774,-0.707458,11.574509,0.000000,-1.379999,-125.363304,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,178.169708,46.715553,87.412605,62.400784,15.580782,4.876752,-12.964369,17.703453,-10.248125,0,0,16.224989,6.344449,0,4.629405,-12.423119,14.657938,5.119909,0,21.763542,13.832524,7.960340,16.106125,8.013391,14.664041,8.078868,13.989892,8.145904,13.415997,9.174562,14.623184,10.272104,13.608053,10.570491,14.730235,0,-0.02274,0.00423,-0.02014,-0.01476,0.00836,-0.01173,0.00409,0.00320,6.334179,-1.47647,0.09854,3.27721
0.082,0,1,0,0,0,0,0,6.028028,6.323133,-0.776809,12.351161,0.000000,-1.463627,-128.359024,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.639969,46.694855,87.375000,62.468960,15.577097,4.876721,-13.239583,17.690220,-10.082822,0,0,16.215719,6.349548,0,4.630365,-12.132293,14.641361,5.793086,0,22.675489,13.883418,7.961079,16.089224,8.018008,14.655016,8.078767,13.989224,8.148989,13.403828,9.171852,14.616838,10.271100,13.603156,10.568785,14.718909,0,-0.02499,0.00267,-0.02182,-0.01265,0.00830,-0.01218,0.00580,0.00206,6.321875,-1.47861,0.09856,3.27660
0.083,0,1,0,0,0,0,0,6.644741,6.310319,-0.846160,12.955060,0.000000,-1.547255,-131.354752,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,177.110229,46.674160,87.337395,62.537136,15.573412,4.876690,-13.514798,17.676987,-9.917519,0,0,16.206450,6.354648,0,4.631326,-11.841467,14.624784,6.466263,0,23.587435,13.934312,7.961818,16.072325,8.022626,14.645991,8.078666,13.988557,8.152074,13.391658,9.169143,14.610494,10.270096,13.598259,10.567079,14.707583,0,-0.03391,0.00259,-0.02075,-0.01431,0.00784,-0.01163,0.00378,0.00168,6.309570,-1.47952,0.09826,3.27685
0.084,0,1,0,0,0,0,0,7.254303,6.297457,-0.915511,13.551761,0.000000,-1.630883,-134.350464,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.580490,46.653461,87.299789,62.605312,15.569727,4.876659,-13.790012,17.663752,-9.752215,0,0,16.197180,6.359747,0,4.632286,-11.550641,14.608209,7.139441,0,24.499380,13.985206,7.962556,16.055426,8.027244,14.636967,8.078565,13.987889,8.155159,13.379489,9.166433,14.604148,10.269092,13.593362,10.565372,14.696258,0,-0.01294,0.00410,-0.01770,-0.01176,0.00900,-0.01146,0.00565,0.00237,6.297266,-1.48050,0.09850,3.27723
0.085,0,1,0,0,0,0,0,6.858262,6.282336,-0.997453,13.140598,0.000000,-1.715107,-134.838699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,176.070328,46.872414,87.325333,62.590061,15.559833,4.876489,-13.834011,17.649609,-9.601739,0,0,16.189787,6.358198,0,4.628516,-11.280748,14.598919,6.631172,0,23.472532,14.029848,7.966102,16.055288,8.030647,14.625865,8.076045,13.978215,8.156312,13.370746,9.165497,14.595816,10.266068,13.586962,10.563292,14.687941,0,-0.02640,0.00356,-0.02136,-0.01373,0.00873,-0.01196,0.00620,0.00168,6.283560,-1.47760,0.09879,3.27735
0.086,0,1,0,0,0,0,0,6.420321,6.267121,-1.081143,12.687442,0.000000,-1.799414,-134.978516,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.562866,47.124668,87.359642,62.563217,15.549074,4.876298,-13.845882,17.635336,-9.453323,0,0,16.182653,6.355724,0,4.624088,-11.013764,14.590641,5.958739,0,22.176287,14.073622,7.970037,16.057482,8.033881,14.614475,8.073190,13.967289,8.157196,13.362478,9.164807,14.587207,10.262763,13.580353,10.561159,14.680041,0,-0.01877,0.00191,-0.01831,-0.01392,0.00906,-0.01283,0.00824,0.00214,6.269660,-1.47968,0.09866,3.27743
0.087,0,1,0,0,0,0,0,5.584953,6.254230,-1.164834,11.839183,0.000000,-1.883721,-135.118332,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,175.055405,47.376919,87.393951,62.536373,15.538316,4.876108,-13.857754,17.621065,-9.304908,0,0,16.175522,6.353251,0,4.619660,-10.746780,14.582364,5.286306,0,20.880039,14.117394,7.973973,16.059675,8.037115,14.603085,8.070334,13.956363,8.158080,13.354211,9.164117,14.578598,10.259458,13.573744,10.559028,14.672142,0,-0.01419,0.00447,-0.01938,-0.01445,0.00879,-0.01201,0.00537,0.00191,6.255760,-1.48245,0.09860,3.27697
0.088,0,1,0,0,0,0,0,4.733027,6.241435,-1.248525,10.974462,0.000000,-1.968027,-135.258148,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.547943,47.629173,87.428261,62.509529,15.527557,4.875918,-13.869625,17.606794,-9.156492,0,0,16.168388,6.350778,0,4.615232,-10.479795,14.574087,4.613873,0,19.583792,14.161168,7.977908,16.061869,8.040349,14.591694,8.067479,13.945436,8.158964,13.345944,9.163427,14.569989,10.256153,13.567135,10.556895,14.664243,0,-0.02304,0.00571,-0.02075,-0.01399,0.00800,-0.01208,0.00049,0.00237,6.241860,-1.47952,0.09891,3.27644
0.089,0,1,0,0,0,0,0,4.349783,6.235136,-1.308061,10.584918,0.000000,-2.022283,-134.163315,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.447037,47.703266,87.511307,62.569435,15.515798,4.876797,-13.767838,17.588789,-8.907938,0,0,16.158403,6.349277,0,4.616011,-10.273701,14.564905,4.534467,0,17.486856,14.166509,7.982901,16.048426,8.039020,14.583101,8.065634,13.931273,8.156220,13.337780,9.161718,14.559140,10.256116,13.555601,10.555250,14.654340,0,-0.01837,0.00282,-0.02136,-0.01443,0.00790,-0.01172,0.00290,0.00229,6.235640,-1.47845,0.09905,3.27650
0.090,0,1,0,0,0,0,0,3.986067,6.229107,-1.364241,10.215174,0.000000,-2.072364,-132.896927,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,174.402618,47.752605,87.601128,62.641396,15.503899,4.877824,-13.650258,17.570265,-8.645469,0,0,16.148022,6.347911,0,4.617514,-10.076067,14.555598,4.537464,0,15.278664,14.166509,7.988040,16.032812,8.037055,14.574897,8.063930,13.916658,8.152972,13.329631,9.159866,14.547979,10.256533,13.543384,10.553674,14.644159,0,-0.01727,0.00633,-0.01999,-0.01521,0.00858,-0.01236,0.00406,0.00328,6.230486,-1.47821,0.09885,3.27665
