"Time","60 right DS","59 left DS","37a CoMy (cm)","v3 L COP","v2 R COP","37 CoMy (cm)","v1 xCoM","35 FRy (cm)","33 FLy (cm)","30 HRy (cm)","28 HLy (cm)","3 Platform","2 Trdml","1 Synch"
2119.972,0,1,-1.778653,4.256917,0.000000,3.785931,3.709317,2.803828,4.205514,2.761653,4.308453,-1.47993,0.08127,3.27619
2119.973,0,1,-1.713571,4.265839,0.000000,3.784037,3.710271,2.808695,4.206191,2.760022,4.325599,-1.47997,0.08067,3.27675
2119.974,0,1,-1.648489,4.274789,0.000000,3.782143,3.711402,2.813562,4.206868,2.758390,4.342745,-1.47772,0.10711,3.27797
2119.975,0,1,-1.571389,4.283735,0.000000,3.780479,3.712989,2.818547,4.207910,2.756875,4.359477,-1.47839,0.10451,3.27824
2119.976,0,1,-1.485444,4.292679,0.000000,3.778985,3.714815,2.823618,4.209222,2.755444,4.375902,-1.47939,0.08523,3.27779
2119.977,0,1,-1.399500,4.301531,0.000000,3.777491,3.717080,2.828689,4.210533,2.754013,4.392327,-1.48036,0.08943,3.27742
2119.978,0,1,-1.313555,4.310336,0.000000,3.775996,3.719574,2.833761,4.211845,2.752582,4.408752,-1.47836,0.10960,3.27711
2119.979,0,1,-1.215609,4.318995,0.000000,3.774665,3.722452,2.838578,4.213520,2.751471,4.424481,-1.47976,0.10897,3.27711
2119.980,0,1,-1.108830,4.327579,0.000000,3.773454,3.725532,2.843208,4.215463,2.750593,4.439696,-1.48035,0.09206,3.27734
2119.981,0,1,-1.002051,4.336157,0.000000,3.772243,3.728956,2.847838,4.217406,2.749716,4.454912,-1.47869,0.09323,3.27761
2119.982,0,1,-0.895271,4.344732,0.000000,3.771032,3.732560,2.852468,4.219349,2.748839,4.470128,-1.48027,0.10068,3.27791
2119.983,0,1,-0.782206,4.353420,0.000000,3.770157,3.736489,2.857403,4.221414,2.747994,4.485316,-1.47983,0.09460,3.27787
2119.984,0,1,-0.664515,4.362168,0.000000,3.769530,3.740588,2.862562,4.223567,2.747173,4.500484,-1.48040,0.09181,3.27757
2119.985,1,1,-0.546823,4.370811,0.921666,3.768903,3.745070,2.867721,4.225721,2.746352,4.515653,-1.47706,0.09900,3.27748
2119.986,1,1,-0.429131,4.379399,2.326644,3.768276,3.749753,2.872880,4.227875,2.745531,4.530821,-1.48124,0.09799,3.27755
2119.987,1,1,-0.299390,4.387637,2.811260,3.767912,3.754889,2.877986,4.229622,2.744446,4.545423,-1.48021,0.08832,3.27733
2119.988,1,1,-0.160779,4.395692,2.813247,3.767742,3.760262,2.883053,4.231069,2.743167,4.559608,-1.47869,0.10390,3.27687
2119.989,1,1,-0.022169,4.403457,2.815121,3.767571,3.766113,2.888120,4.232515,2.741888,4.573792,-1.47926,0.11551,3.27672
2119.990,1,1,0.116442,4.411068,2.816936,3.767401,3.772215,2.893188,4.233962,2.740609,4.587977,-1.48043,0.09576,3.27679
2119.991,1,1,0.260061,4.418455,2.818671,3.767638,3.778748,2.897719,4.235561,2.739443,4.600891,-1.47791,0.09407,3.27695
2119.992,1,1,0.407368,4.425724,2.820364,3.768176,3.785507,2.901855,4.237271,2.738360,4.612868,-1.48049,0.11529,3.27718
2119.993,1,1,0.554675,4.432477,2.821855,3.768714,3.792374,2.905992,4.238981,2.737277,4.624846,-1.47921,0.10455,3.27724
2119.994,1,1,0.701981,4.438960,2.823241,3.769252,3.799299,2.910129,4.240691,2.736194,4.636823,-1.48115,0.08361,3.27716
2119.995,1,1,0.845959,4.444619,2.824302,3.769873,3.806054,2.913515,4.242509,2.734881,4.646107,-1.48054,0.10067,3.27696
2119.996,1,1,0.987485,4.449846,2.825193,3.770555,3.812719,2.916349,4.244407,2.733399,4.653409,-1.47955,0.11334,3.27665
2119.997,1,1,1.129011,4.454310,2.825823,3.771238,3.819481,2.919183,4.246304,2.731917,4.660712,-1.47985,0.09167,3.27695
2119.998,1,1,1.270537,4.458375,2.826315,3.771921,3.826293,2.922018,4.248201,2.730435,4.668015,-1.47919,0.08901,3.27771
2119.999,1,1,1.399799,4.461814,2.826634,3.773420,3.833457,2.924039,4.250208,2.729045,4.672893,-1.47825,0.11025,3.27783
2120.000,1,1,1.520033,4.464923,2.826862,3.775521,3.840806,2.925462,4.252295,2.727723,4.675986,-1.47875,0.10521,3.27745
2120.001,1,1,1.640267,4.467402,2.826875,3.777621,3.848036,2.926885,4.254383,2.726402,4.679079,-1.48107,0.10292,3.27724
2120.002,1,1,1.760500,4.469551,2.826775,3.779721,3.855204,2.928308,4.256471,2.725080,4.682172,-1.48006,0.11040,3.27716
2120.003,1,1,1.856377,4.471066,2.826401,3.781924,3.861704,2.929016,4.258521,2.723584,4.683249,-1.48552,0.10308,3.27691
2120.004,1,1,1.934324,4.472250,2.825883,3.784204,3.867853,2.929198,4.260543,2.721959,4.682840,-1.47989,0.09962,3.27653
2120.005,1,1,2.012270,4.472975,2.825117,3.786483,3.873357,2.929379,4.262565,2.720333,4.682432,-1.48184,0.10734,3.27632
2120.006,1,1,2.090217,4.473461,2.824222,3.788762,3.878522,2.929561,4.264587,2.718708,4.682023,-1.48007,0.10473,3.27625
2120.007,1,1,2.146929,4.473676,2.823138,3.790969,3.883180,2.929149,4.266527,2.717060,4.680609,-1.47994,0.07505,3.27643
2120.008,1,1,2.188009,4.473749,2.821955,3.793123,3.887572,2.928298,4.268406,2.715395,4.678455,-1.48030,0.09025,3.27681
2120.009,1,1,2.229089,4.473567,2.820681,3.795277,3.891383,2.927447,4.270285,2.713730,4.676301,-1.47996,0.11380,3.27698
2120.010,1,1,2.270169,4.473250,2.819360,3.797431,3.894889,2.926597,4.272164,2.712065,4.674147,-1.48196,0.09708,3.27698
2120.011,1,1,2.282927,4.472641,2.818062,3.799720,3.897730,2.925492,4.274241,2.710790,4.670756,-1.48036,0.09592,3.27680
2120.012,1,1,2.274837,4.471879,2.816778,3.802108,3.900220,2.924200,4.276464,2.709803,4.666455,-1.47897,0.10839,3.27650
2120.013,1,1,2.266747,4.470780,2.815669,3.804496,3.902165,2.922907,4.278688,2.708815,4.662154,-1.47994,0.10278,3.27632
2120.014,1,1,2.258656,4.469505,2.814651,3.806884,3.903823,2.921615,4.280911,2.707827,4.657852,-1.47854,0.10376,3.27625
2120.015,1,1,2.231095,4.467936,2.813905,3.809348,3.905083,2.920535,4.283504,2.707324,4.652533,-1.47811,0.11165,3.27652
2120.016,1,1,2.189200,4.466212,2.813303,3.811868,3.906134,2.919611,4.286367,2.707179,4.646465,-1.48078,0.09629,3.27705
2120.017,1,1,2.147305,4.464635,2.812783,3.814389,3.906790,2.918688,4.289230,2.707034,4.640397,-1.48035,0.08633,3.27711
2120.018,1,1,2.105411,4.463135,2.812308,3.816909,3.907239,2.917764,4.292094,2.706889,4.634328,-1.48094,0.10340,3.27680
2120.019,1,1,2.050720,4.462141,2.811714,3.819202,3.907253,2.916644,4.296832,2.706780,4.627387,-1.48173,0.11380,3.27663
2120.020,1,1,1.986609,4.461413,2.811058,3.821328,3.907038,2.915380,4.302950,2.706698,4.619802,-1.47950,0.09038,3.27655
2120.021,1,1,1.922498,4.460680,2.810381,3.823453,3.906331,2.914115,4.309068,2.706616,4.612218,-1.48096,0.09413,3.27669
2120.022,1,1,1.858387,4.459944,2.809693,3.825579,3.905364,2.912851,4.315187,2.706535,4.604633,-1.48085,0.11938,3.27700
2120.023,1,1,1.785374,4.458614,2.809132,3.827344,3.903902,2.911525,4.320302,2.706841,4.596606,-1.48047,0.11119,3.27704
2120.024,1,1,1.705808,4.456972,2.808638,3.828843,3.902179,2.910154,4.324678,2.707433,4.588254,-1.48008,0.08469,3.27689
2120.025,1,1,1.626242,4.454909,2.808271,3.830343,3.900229,2.908783,4.329054,2.708025,4.579901,-1.47985,0.09125,3.27704
2120.026,1,1,1.546676,4.452625,2.807970,3.831842,3.898161,2.907412,4.333431,2.708616,4.571548,-1.47922,0.11603,3.27742
2120.027,1,1,1.472305,4.450236,2.807777,3.833160,3.896164,2.906156,4.338149,2.709570,4.562223,-1.47963,0.10047,3.27733
2120.028,1,1,1.401758,4.447793,2.807640,3.834345,3.894205,2.904986,4.343118,2.710789,4.552182,-1.47874,0.07730,3.27687
2120.029,1,1,1.331210,4.445237,2.807699,3.835531,3.892395,2.903815,4.348087,2.712008,4.542141,-1.47847,0.08621,3.27676
2120.030,1,1,1.260664,4.442623,2.807860,3.836716,3.890663,2.902645,4.353056,2.713227,4.532100,-1.48074,0.10971,3.27691
2120.031,1,1,1.192991,4.439849,2.808308,3.837968,3.889069,2.901735,4.358191,2.715083,4.521544,-1.48012,0.09630,3.27685
2120.032,1,1,1.127435,4.436992,2.808906,3.839268,3.887548,2.901018,4.363446,2.717407,4.510608,-1.48155,0.08850,3.27662
2120.033,1,1,1.061878,4.434155,2.809753,3.840569,3.886043,2.900300,4.368702,2.719732,4.499672,-1.47979,0.10620,3.27678
2120.034,1,1,0.996322,4.431329,2.810733,3.841869,3.884547,2.899583,4.373958,2.722057,4.488736,-1.47960,0.10666,3.27724
2120.035,1,1,0.939426,4.428723,2.811885,3.842840,3.882988,2.899159,4.378824,2.724665,4.478795,-1.47966,0.09682,3.27752
2120.036,1,1,0.888906,4.426233,2.813129,3.843570,3.881396,2.898951,4.383403,2.727482,4.469584,-1.47968,0.10332,3.27767
2120.037,1,1,0.838387,4.423955,2.814447,3.844299,3.879994,2.898743,4.387982,2.730299,4.460374,-1.48179,0.11119,3.27761
2120.038,1,1,0.787867,4.421789,2.815804,3.845028,3.878693,2.898535,4.392560,2.733117,4.451164,-1.47928,0.08918,3.27738
2120.039,1,1,0.750864,4.419780,2.817132,3.845757,3.877832,2.898185,4.396661,2.735976,4.443033,-1.48032,0.09623,3.27715
2120.040,1,1,0.723813,4.417854,2.818445,3.846486,3.877202,2.897730,4.400410,2.738866,4.435695,-1.48460,0.11566,3.27692
2120.041,1,1,0.696761,4.416087,2.819643,3.847216,3.876816,2.897275,4.404159,2.741756,4.428356,-1.48106,0.10367,3.27674
2120.042,1,1,0.669709,4.414404,2.820779,3.847945,3.876558,2.896821,4.407907,2.744647,4.421018,-1.48007,0.08016,3.27659
2120.043,1,1,0.657845,4.412911,2.821738,3.848372,3.876349,2.896252,4.411352,2.747119,4.414703,-1.48160,0.09400,3.27674
2120.044,1,1,0.657161,4.411517,2.822605,3.848577,3.876167,2.895601,4.414572,2.749283,4.409140,-1.47921,0.12118,3.27712
2120.045,1,1,0.656476,4.410393,2.823338,3.848783,3.876419,2.894949,4.417793,2.751447,4.403577,-1.47842,0.10353,3.27737
2120.046,1,1,0.655792,4.409412,2.824000,3.848988,3.876899,2.894297,4.421013,2.753611,4.398015,-1.48036,0.09700,3.27752
2120.047,1,1,0.677948,4.408781,2.824565,3.849435,3.878224,2.893701,4.423724,2.755243,4.394127,-1.47987,0.10927,3.27729
2120.048,1,1,0.716917,4.408333,2.825080,3.850060,3.879993,2.893146,4.426060,2.756484,4.391472,-1.47819,0.11045,3.27675
2120.049,1,1,0.755886,4.408236,2.825386,3.850686,3.882401,2.892592,4.428396,2.757724,4.388818,-1.48007,0.09060,3.27652
2120.050,1,1,0.794855,4.408322,2.825583,3.851312,3.885145,2.892037,4.430732,2.758964,4.386163,-1.47881,0.09093,3.27652
2120.051,1,1,0.843773,4.408649,2.825472,3.852202,3.888214,2.891652,4.432476,2.759185,4.384557,-1.47916,0.10355,3.27678
2120.052,1,1,0.900014,4.409101,2.825201,3.853288,3.891454,2.891392,4.433784,2.758656,4.383723,-1.47974,0.09514,3.27724
2120.053,1,1,0.956254,4.409293,2.824780,3.854374,3.895003,2.891132,4.435091,2.758126,4.382889,-1.47994,0.09849,3.27744
2120.054,1,1,1.012495,4.409347,2.824279,3.855459,3.898715,2.890872,4.436399,2.757596,4.382055,-1.48635,0.11333,3.27744
2120.055,1,1,1.083323,4.408759,2.823838,3.856504,3.902784,2.890785,4.435736,2.757059,4.381875,-1.48211,0.10627,3.27731
2120.056,1,1,1.164890,4.407834,2.823428,3.857519,3.907040,2.890824,4.433624,2.756516,4.382175,-1.48058,0.08638,3.27708
2120.057,1,1,1.246456,4.406930,2.823210,3.858534,3.911603,2.890864,4.431511,2.755972,4.382476,-1.47781,0.10044,3.27706
2120.058,1,1,1.328023,4.406039,2.823092,3.859549,3.916327,2.890903,4.429399,2.755429,4.382777,-1.47930,0.11642,3.27722
2120.059,1,1,1.412886,4.405886,2.823225,3.860805,3.921277,2.891153,4.429204,2.755345,4.382814,-1.48125,0.09857,3.27702
2120.060,1,1,1.500175,4.406120,2.823488,3.862238,3.926345,2.891557,4.430420,2.755599,4.382657,-1.48102,0.08561,3.27657
2120.061,1,1,1.587465,4.406714,2.823832,3.863672,3.931541,2.891961,4.431637,2.755852,4.382500,-1.48013,0.10474,3.27650
2120.062,1,1,1.674755,4.407497,2.824217,3.865105,3.936803,2.892365,4.432854,2.756106,4.382342,-1.48060,0.11096,3.27673
2120.063,1,1,1.760430,4.408080,2.824532,3.866756,3.942116,2.892633,4.433587,2.756595,4.382427,-1.48060,0.09554,3.27700
2120.064,1,1,1.844918,4.408557,2.824811,3.868567,3.947458,2.892802,4.433964,2.757258,4.382689,-1.48060,0.09315,3.27730
2120.065,1,1,1.929405,4.408843,2.825255,3.870379,3.952907,2.892971,4.434341,2.757921,4.382951,-1.48085,0.11160,3.27718
2120.066,1,1,2.013892,4.409028,2.825787,3.872190,3.958413,2.893140,4.434718,2.758583,4.383214,-1.47914,0.10950,3.27672
2120.067,1,1,2.088317,4.409155,2.826727,3.874448,3.964033,2.893282,4.434699,2.760301,4.383540,-1.47923,0.10219,3.27669
2120.068,1,1,2.155335,4.409253,2.827882,3.877035,3.969713,2.893403,4.434389,2.762795,4.383914,-1.48016,0.10583,3.27700
2120.069,1,1,2.222353,4.409271,2.829223,3.879622,3.975123,2.893525,4.434078,2.765289,4.384287,-1.48081,0.09560,3.27691
2120.070,1,1,2.289371,4.409245,2.830662,3.882209,3.980393,2.893646,4.433767,2.767783,4.384660,-1.47850,0.08103,3.27653
2120.071,1,1,2.335216,4.409102,2.832017,3.884756,3.985007,2.893701,4.433669,2.770356,4.384528,-1.47955,0.09579,3.27645
2120.072,1,1,2.365477,4.408897,2.833328,3.887274,3.989278,2.893708,4.433726,2.772988,4.384023,-1.47928,0.11316,3.27661
2120.073,1,1,2.395737,4.408669,2.834649,3.889791,3.992994,2.893715,4.433784,2.775620,4.383518,-1.47953,0.09672,3.27684
2120.074,1,1,2.425998,4.408430,2.835975,3.892309,3.996418,2.893722,4.433841,2.778252,4.383013,-1.47506,0.08282,3.27715
2120.075,1,1,2.438354,4.408288,2.837401,3.894808,3.999463,2.894022,4.434161,2.780502,4.382553,-1.47917,0.10083,3.27711
2120.076,1,1,2.437531,4.408197,2.838879,3.897293,4.002308,2.894539,4.434675,2.782472,4.382126,-1.48022,0.11767,3.27680
2120.077,1,1,2.436707,4.408269,2.840073,3.899778,4.004673,2.895056,4.435190,2.784442,4.381700,-1.48005,0.09438,3.27667
2120.078,1,1,2.435884,4.408427,2.841117,3.902262,4.006785,2.895572,4.435704,2.786412,4.381273,-1.47929,0.08118,3.27667
2120.079,1,1,2.412578,4.408753,2.841445,3.904741,4.008289,2.896274,4.436794,2.785993,4.380666,-1.47965,0.09684,3.27659
2120.080,1,1,2.372721,4.409166,2.841398,3.907214,4.009474,2.897113,4.438310,2.783814,4.379926,-1.48013,0.10442,3.27643
2120.081,1,1,2.332864,4.409549,1.909408,3.909688,4.010150,2.897952,4.439825,2.781636,4.379185,-1.47912,0.08539,3.27658
2120.082,0,1,2.293007,4.409915,0.488718,3.912162,4.010560,2.898790,4.441340,2.779457,4.378445,-1.47933,0.08468,3.27696
2120.083,0,1,2.239952,4.410067,0.000000,3.914551,4.010611,2.899431,4.442698,2.774658,4.377393,-1.47973,0.10675,3.27709
2120.084,0,1,2.177180,4.410106,0.000000,3.916876,4.010474,2.899927,4.443941,2.767931,4.376112,-1.47977,0.09885,3.27701
2120.085,0,1,2.114409,4.410073,0.000000,3.919202,4.010062,2.900423,4.445183,2.761204,4.374830,-1.48000,0.10362,3.27702
2120.086,0,1,2.051638,4.410003,0.000000,3.921527,4.009506,2.900918,4.446426,2.754476,4.373549,-1.47880,0.11361,3.27710
2120.087,0,1,1.980690,4.410038,0.000000,3.923710,4.008708,2.901239,4.447626,2.744353,4.372453,-1.48016,0.10606,3.27726
2120.088,0,1,1.903723,4.410127,0.000000,3.925787,4.007784,2.901433,4.448795,2.731731,4.371495,-1.48004,0.09233,3.27749
2120.089,0,1,1.826756,4.410236,0.000000,3.927864,4.006501,2.901626,4.449965,2.719108,4.370537,-1.47934,0.10276,3.27729
2120.090,0,1,1.749789,4.410356,0.000000,3.929941,4.005030,2.901819,4.451133,2.706486,4.369579,-1.47947,0.11203,3.27675
2120.091,0,1,1.670389,4.410342,0.000000,3.931555,4.003130,2.901887,4.451998,2.692136,4.368459,-1.47982,0.08284,3.27665
2120.092,0,1,1.589197,4.410257,0.000000,3.932829,4.001006,2.901865,4.452638,2.676515,4.367221,-1.47918,0.08686,3.27688
2120.093,0,1,1.508006,4.409912,0.000000,3.934103,3.998784,2.901842,4.453279,2.660894,4.365983,-1.48005,0.11198,3.27698
2120.094,0,1,1.426814,4.409431,0.000000,3.935376,3.996511,2.901819,4.453919,2.645273,4.364745,-1.48101,0.11204,3.27698
2120.095,0,1,1.355004,4.408615,0.000000,3.936557,3.994501,2.902014,4.453632,2.628244,4.363441,-1.47974,0.08822,3.27680
2120.096,0,1,1.290100,4.407623,0.000000,3.937670,3.992629,2.902368,4.452663,2.610179,4.362088,-1.47994,0.09350,3.27650
2120.097,0,1,1.225195,4.406426,0.000000,3.938782,3.991005,2.902723,4.451694,2.592114,4.360736,-1.48137,0.11638,3.27676
2120.098,0,1,1.160291,4.405121,0.000000,3.939895,3.989512,2.903077,4.450726,2.574049,4.359384,-1.47803,0.10891,3.27744
2120.099,0,1,1.099799,4.403765,0.000000,3.941060,3.988153,2.903451,4.449686,2.556295,4.357810,-1.47968,0.09901,3.27748
2120.100,0,1,1.042555,4.402382,0.000000,3.942263,3.986863,2.903840,4.448593,2.538769,4.356075,-1.48098,0.09824,3.27702
2120.101,0,1,0.985311,4.400961,0.000000,3.943467,3.985624,2.904229,4.447501,2.521243,4.354339,-1.48394,0.09291,3.27682
2120.102,0,1,0.928067,4.399520,0.000000,3.944670,3.984410,2.904618,4.446408,2.503717,4.352603,-1.48230,0.08612,3.27682
2120.103,0,1,0.880331,4.398025,0.000000,3.945562,3.983207,2.904972,4.445135,2.489823,4.350894,-1.47881,0.09854,3.27678
2120.104,0,1,0.839595,4.396500,0.000000,3.946226,3.982009,2.905302,4.443729,2.478601,4.349204,-1.47977,0.11022,3.27671
2120.105,0,1,0.798859,4.394947,0.000000,3.946889,3.980952,2.905632,4.442323,2.467380,4.347514,-1.47969,0.09901,3.27646
2120.106,0,1,0.758123,4.393379,0.000000,3.947552,3.979968,2.905962,4.440917,2.456159,4.345825,-1.47939,0.08945,3.27607
2120.107,0,1,0.726256,4.391823,0.000000,3.948233,3.979259,2.906094,4.439404,2.447071,4.344287,-1.47946,0.10823,3.27638
2120.108,0,1,0.700918,4.390273,0.000000,3.948928,3.978693,2.906082,4.437813,2.439552,4.342862,-1.48157,0.11403,3.27722
2120.109,0,1,0.675580,4.388774,0.000000,3.949622,3.978340,2.906070,4.436223,2.432034,4.341436,-1.48032,0.08933,3.27742
2120.110,0,1,0.650242,4.387301,0.000000,3.950316,3.978098,2.906058,4.434632,2.424516,4.340011,-1.48037,0.09206,3.27711
2120.111,0,1,0.639807,4.385900,0.000000,3.950817,3.978023,2.905862,4.433359,2.419804,4.338433,-1.47991,0.11413,3.27689
2120.112,0,1,0.640342,4.384534,0.000000,3.951175,3.978036,2.905530,4.432320,2.417157,4.336742,-1.47955,0.10539,3.27674
2120.113,0,1,0.640877,4.383170,0.000000,3.951533,3.978495,2.905199,4.431281,2.414510,4.335052,-1.48034,0.08229,3.27667
2120.114,0,1,0.641412,4.381805,0.000000,3.951891,3.979189,2.904868,4.430242,2.411864,4.333361,-1.47895,0.09346,3.27667
2120.115,0,1,0.663317,4.380367,0.000000,3.952378,3.980596,2.904722,4.428813,2.411270,4.331878,-1.47715,0.11016,3.27680
2120.116,0,1,0.700952,4.378890,0.000000,3.952960,3.982376,2.904712,4.427098,2.412187,4.330547,-1.48016,0.10319,3.27703
2120.117,0,1,0.738588,4.377357,0.000000,3.953542,3.984659,2.904703,4.425383,2.413104,4.329216,-1.48015,0.10052,3.27696
2120.118,0,1,0.776223,4.375795,0.000000,3.954124,3.987207,2.904694,4.423667,2.414021,4.327885,-1.47899,0.10655,3.27665
2120.119,0,1,0.823390,4.374218,0.000000,3.954845,3.989987,2.904924,4.421922,2.416964,4.326531,-1.48021,0.09439,3.27691
2120.120,0,1,0.877573,4.372634,0.000000,3.955668,3.992890,2.905331,4.420155,2.421399,4.325161,-1.48029,0.08384,3.27760
2120.121,0,1,0.931756,4.371068,0.000000,3.956491,3.996086,2.905739,4.418388,2.425834,4.323790,-1.47914,0.10028,3.27742
2120.122,0,1,0.985939,4.369512,0.000000,3.957314,3.999435,2.906146,4.416620,2.430270,4.322419,-1.48016,0.11313,3.27658
2120.123,0,1,1.047741,4.368008,0.000000,3.958344,4.003163,2.906634,4.415018,2.433300,4.321098,-1.47953,0.09216,3.27626
2120.124,0,1,1.115150,4.366532,0.000000,3.959525,4.007091,2.907180,4.413537,2.435295,4.319813,-1.48030,0.09501,3.27633
2120.125,0,1,1.182559,4.365169,0.000000,3.960707,4.011191,2.907727,4.412055,2.437290,4.318528,-1.47948,0.11968,3.27689
2120.126,0,1,1.249968,4.363865,0.000000,3.961889,4.015381,2.908274,4.410573,2.439286,4.317243,-1.48015,0.11605,3.27780
2120.127,0,1,1.310985,4.362725,0.000000,3.963264,4.019491,2.908765,4.409433,2.441859,4.316136,-1.47866,0.09038,3.27785
2120.128,0,1,1.367296,4.361672,0.000000,3.964781,4.023558,2.909216,4.408543,2.444857,4.315160,-1.48052,0.09120,3.27724
2120.129,0,1,1.423608,4.360765,0.000000,3.966299,4.027458,2.909667,4.407653,2.447855,4.314184,-1.47926,0.10756,3.27685
2120.130,0,1,1.479919,4.359934,0.000000,3.967816,4.031271,2.910118,4.406763,2.450853,4.313208,-1.47951,0.09287,3.27662
2120.131,0,1,1.529410,4.359216,0.000000,3.969344,4.034898,2.910132,4.406133,2.452923,4.312381,-1.48027,0.09112,3.27652
2120.132,0,1,1.573880,4.358556,0.000000,3.970880,4.038428,2.909825,4.405694,2.454309,4.311666,-1.48029,0.10404,3.27652
2120.133,0,1,1.618350,4.357996,0.000000,3.972416,4.041849,2.909517,4.405254,2.455696,4.310950,-1.47999,0.10213,3.27669
2120.134,0,1,1.662820,4.357489,0.000000,3.973952,4.045214,2.909210,4.404815,2.457083,4.310234,-1.47939,0.09691,3.27700
2120.135,0,1,1.698330,4.357089,0.000000,3.975724,4.048537,2.909072,4.404455,2.458289,4.309880,-1.48251,0.11309,3.27730
2120.136,0,1,1.727243,4.356746,0.000000,3.977669,4.051838,2.909058,4.404154,2.459362,4.309793,-1.47955,0.11188,3.27761
2120.137,0,1,1.756156,4.356584,0.000000,3.979614,4.054997,2.909044,4.403852,2.460435,4.309707,-1.47916,0.08755,3.27761
2120.138,0,1,1.785069,4.356516,0.000000,3.981560,4.058081,2.909030,4.403551,2.461508,4.309620,-1.47966,0.09605,3.27738
2120.139,0,1,1.809361,4.356683,0.000000,3.983426,4.060935,2.908820,4.403651,2.462400,4.309788,-1.47834,0.11141,3.27720
2120.140,0,1,1.830251,4.356972,0.000000,3.985234,4.063670,2.908465,4.404046,2.463158,4.310144,-1.47780,0.09239,3.27704
2120.141,0,1,1.851142,4.357366,0.000000,3.987042,4.066366,2.908110,4.404440,2.463916,4.310500,-1.47975,0.08540,3.27719
2120.142,0,1,1.872032,4.357815,0.000000,3.988851,4.069042,2.907755,4.404835,2.464674,4.310855,-1.47969,0.10686,3.27758
2120.143,0,1,1.896471,4.358270,0.000000,3.990714,4.071895,2.907720,4.405359,2.466645,4.311432,-1.47956,0.10821,3.27744
2120.144,0,1,1.923523,4.358728,0.000000,3.992617,4.074841,2.907919,4.405978,2.469509,4.312172,-1.48036,0.09590,3.27690
2120.145,0,1,1.950575,4.359455,0.000000,3.994520,4.077928,2.908119,4.406598,2.472373,4.312912,-1.48444,0.09683,3.27689
2120.146,0,1,1.977626,4.360322,0.000000,3.996423,4.081089,2.908319,4.407217,2.475238,4.313652,-1.47881,0.10938,3.27727
2120.147,0,1,2.010298,4.361697,0.000000,3.998331,4.084333,2.908528,4.408698,2.478231,4.314805,-1.48110,0.10228,3.27748
2120.148,0,1,2.047107,4.363338,0.000000,4.000243,4.087622,2.908745,4.410814,2.481320,4.316261,-1.47991,0.10713,3.27755
2120.149,0,1,2.083915,4.365156,0.000000,4.002154,4.091153,2.908962,4.412930,2.484409,4.317718,-1.47958,0.11199,3.27711
2120.150,0,1,2.120723,4.367067,0.000000,4.004066,4.094810,2.909180,4.415046,2.487498,4.319174,-1.48052,0.08886,3.27627
2120.151,0,1,2.167966,4.368789,0.000000,4.006136,4.098876,2.909033,4.417059,2.491598,4.320548,-1.47991,0.07748,3.27625
2120.152,0,1,2.222889,4.370411,0.000000,4.008323,4.103154,2.908619,4.418997,2.496441,4.321859,-1.48178,0.09929,3.27687
2120.153,0,1,2.277812,4.372036,0.000000,4.010509,4.107749,2.908204,4.420936,2.501285,4.323171,-1.48129,0.11558,3.27674
2120.154,0,1,2.332735,4.373662,0.000000,4.012696,4.112512,2.907790,4.422874,2.506128,4.324483,-1.48049,0.09343,3.27605
2120.155,0,1,2.391240,4.375559,0.000000,4.015058,4.117447,2.907368,4.425199,2.511268,4.326039,-1.47926,0.09356,3.27627
2120.156,0,1,2.452380,4.377597,0.000000,4.017547,4.122473,2.906940,4.427807,2.516625,4.327774,-1.48221,0.11376,3.27719
2120.157,0,1,2.513521,4.379797,0.000000,4.020037,4.127600,2.906513,4.430415,2.521982,4.329509,-1.47985,0.10964,3.27746
2120.158,0,1,2.574662,4.382084,0.000000,4.022527,4.132779,2.906086,4.433023,2.527340,4.331244,-1.48044,0.09166,3.27723
2120.159,0,1,2.633112,4.384361,0.000000,4.025165,4.137995,2.905541,4.435690,2.533216,4.333035,-1.47990,0.08897,3.27713
2120.160,0,1,2.689581,4.386634,0.000000,4.027912,4.143229,2.904909,4.438401,2.539474,4.334865,-1.48108,0.09545,3.27713
2120.161,0,1,2.746050,4.388905,0.000000,4.030659,4.148380,2.904277,4.441111,2.545732,4.336696,-1.47728,0.09207,3.27696
2120.162,0,1,2.802519,4.391173,0.000000,4.033405,4.153488,2.903645,4.443821,2.551990,4.338527,-1.47997,0.10352,3.27665
2120.163,0,1,2.846266,2.951393,0.000000,4.036311,4.158379,2.903314,4.446598,2.558498,4.340288,-1.48076,0.11691,3.27674
2120.164,0,0,2.880648,0.755416,0.000000,4.039334,4.163156,2.903203,4.449422,2.565190,4.341996,-1.48092,0.10188,3.27712
2120.165,0,0,2.915030,0.000000,0.000000,4.042356,4.167591,2.903092,4.452246,2.571882,4.343704,-1.47984,0.08378,3.27737
2120.166,0,0,2.949412,0.000000,0.000000,4.045379,4.171846,2.902981,4.455070,2.578575,4.345413,-1.48000,0.09979,3.27752
2120.167,0,0,2.964352,0.000000,0.000000,4.048484,4.175656,2.903013,4.457814,2.586721,4.347009,-1.47942,0.11280,3.27737
2120.168,0,0,2.964980,0.000000,0.000000,4.051651,4.179232,2.903151,4.460498,2.595938,4.348523,-1.48062,0.09109,3.27699
2120.169,0,0,2.965609,0.000000,0.000000,4.054818,4.182343,2.903289,4.463181,2.605155,4.350037,-1.47948,0.08760,3.27721
